,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1685,Mario Pasalic,Atalanta,3.8,139,136,3,2,1,1,2,0,0,0,0,0,105,0,4
1686,Pascu,Villarreal,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1687,Felix Passlack,Bochum,4.8,197,152,40,0,0,0,13,39,1,0,1,0,136,5,5
1688,Patric,Lazio,6.0,421,403,16,15,1,6,1,1,0,0,0,0,371,2,1
1690,Rui Patricio,Roma,12.0,321,218,103,22,0,0,0,0,0,0,0,0,257,0,0
1691,Nathan Patterson,Everton,5.9,312,257,54,1,1,0,18,53,0,0,0,0,225,1,7
1692,Gabriel Paulista,Valencia,9.2,489,465,22,20,1,8,0,0,0,0,0,0,421,2,0
1693,Benjamin Pavard,Inter,4.5,320,304,16,10,0,1,4,6,0,0,0,0,281,0,3
1694,Jiri Pavlenka,Werder Bremen,7.0,246,148,98,29,0,0,0,0,0,0,0,0,187,0,0
1695,Aleksandar Pavlovic,Bayern Munich,1.3,102,101,1,1,0,1,0,0,0,0,0,0,96,0,0
1696,Leonardo Pavoletti,Cagliari,2.2,56,53,1,0,0,0,0,0,0,0,0,0,30,2,2
1697,Martin Payero,Udinese,4.8,144,132,12,7,2,0,8,1,4,1,3,0,112,0,3
1698,Nicolas Paz,Real Madrid,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1699,Mads Pedersen,Augsburg,7.5,287,222,63,9,1,1,20,53,1,1,0,0,210,2,10
1700,Marcus Pedersen,Sassuolo,3.5,140,106,34,1,0,0,6,33,0,0,0,0,111,0,4
1701,Alfonso Pedraza,Villarreal,5.7,285,233,51,5,0,3,24,46,0,0,0,0,225,1,13
1702,Pedri,Barcelona,3.1,223,212,10,6,4,2,3,1,1,0,1,0,195,1,3
1703,Pedro,Lazio,3.3,133,130,2,2,1,0,3,0,0,0,0,0,111,1,2
1704,Adria Pedrosa,Sevilla,6.6,326,253,70,3,0,1,42,67,0,0,0,0,227,3,11
1705,Jordan Pefok,M'Gladbach,5.0,108,101,7,0,0,0,0,0,0,0,0,0,90,0,1
1706,Jordan Pefok,Union Berlin,0.3,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1
1707,Pietro Pellegri,Torino,3.2,46,39,7,0,0,0,0,0,0,0,0,0,32,0,3
1708,Lorenzo Pellegrini,Roma,3.5,131,111,20,7,0,3,21,0,13,5,7,0,93,0,0
1709,Luca Pellegrini,Lazio,2.0,133,113,19,1,0,0,8,18,0,0,0,0,101,1,6
1710,Marco Pellegrino,Milan,0.8,48,46,2,0,0,0,0,0,0,0,0,0,43,0,1
1711,Facundo Pellistri,Manchester Utd,1.3,49,49,0,0,0,0,3,0,0,0,0,0,37,0,5
1712,Andy Pelmard,Clermont Foot,11.0,598,558,35,19,1,0,3,12,0,0,0,0,518,5,9
1713,Ruben Pena,Osasuna,9.4,412,334,74,0,0,0,36,74,0,0,0,0,280,4,16
1714,Pepin,Monza,1.5,80,76,4,1,2,0,2,1,2,0,2,0,68,0,0
1716,Alberto Perea,Granada,0.0,7,5,2,2,0,0,1,0,0,0,0,0,6,0,0
1717,Andreas Pereira,Fulham,8.7,306,229,76,19,2,5,54,1,43,13,24,0,208,1,10
1718,Danilo Pereira,Paris S-G,5.5,613,599,14,14,1,2,0,0,0,0,0,0,581,0,2
1719,Mathias Pereira Lage,Brest,1.4,51,38,13,3,0,0,18,0,10,5,5,0,29,0,0
1720,Pedro Pereira,Monza,1.4,99,86,13,1,0,1,13,12,0,0,0,0,70,0,5
1721,Roberto Pereyra,Udinese,5.7,182,174,7,0,2,0,9,3,1,1,0,0,147,1,11
1722,Ayoze Perez,Betis,11.0,260,253,4,1,1,1,3,0,0,0,0,0,204,3,19
1723,Carles Perez,Celta Vigo,2.4,53,53,0,0,1,0,5,0,0,0,0,0,38,0,3
1724,Francisco Perez,Valencia,9.7,258,251,7,1,3,0,19,4,2,0,0,0,203,0,11
1725,Kike Perez,Rayo Vallecano,4.0,148,140,6,0,1,4,5,2,0,0,0,0,111,2,3
1726,Nehuen Perez,Udinese,12.0,608,543,63,23,1,8,16,40,0,0,0,0,471,2,1
1727,Mattia Perin,Juventus,2.0,53,37,16,5,0,1,0,0,0,0,0,0,44,0,0
1728,Samuele Perisan,Empoli,1.0,34,21,13,1,0,0,0,0,0,0,0,0,27,0,0
1729,Ivan Perisic,Tottenham,1.1,76,72,4,1,0,1,13,2,1,1,0,0,53,0,1
1730,Romain Perraud,Nice,1.1,65,53,12,1,0,0,5,9,2,0,0,0,48,0,2
1731,Lucas Perrin,Strasbourg,9.0,541,491,49,30,2,4,2,10,0,0,0,0,462,1,3
1732,Maximo Perrone,Las Palmas,4.2,334,323,9,9,1,1,0,0,0,0,0,0,299,2,3
1733,Pavao Pervan,Wolfsburg,3.0,117,99,18,7,0,0,0,0,0,0,0,0,83,0,0
1734,Matteo Pessina,Monza,11.5,781,742,37,23,0,1,3,3,0,0,0,0,697,2,10
1735,Andrea Petagna,Cagliari,3.7,79,69,10,1,0,2,2,0,0,0,0,0,56,0,3
1736,Denis Petric,Nantes,0.3,8,5,2,2,0,0,0,0,0,0,0,0,6,1,0
1737,Njegos Petrovic,Granada,1.0,55,53,1,1,0,0,1,0,0,0,0,0,43,1,0
1738,Jens Petter Hauge,Eint Frankfurt,1.1,51,47,4,1,1,1,1,2,1,1,0,0,42,0,2
1739,German Pezzella,Betis,11.7,583,561,22,22,0,4,1,0,0,0,0,0,495,0,0
1740,Giuseppe Pezzella,Empoli,3.7,246,210,36,8,1,0,19,28,0,0,0,0,202,0,10
1742,Luca Pfeiffer,Darmstadt 98,7.9,171,156,13,1,1,0,1,1,0,0,0,0,124,2,2
1743,Patric Pfeiffer,Augsburg,3.6,160,158,2,1,0,2,1,1,0,0,0,0,113,0,4
1744,Maximilian Philipp,Freiburg,2.5,79,76,3,1,0,0,3,0,1,0,0,0,58,0,4
1745,Kalvin Phillips,Manchester City,1.0,70,67,3,3,0,0,2,0,0,0,0,0,62,0,1
1746,Jaden Philogene Bidace,Aston Villa,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
1747,Roberto Piccoli,Empoli,0.4,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0
1748,Roberto Piccoli,Lecce,1.8,33,33,0,0,1,1,1,0,0,0,0,0,19,0,2
1749,Florian Pick,Heidenheim,2.1,107,86,21,9,0,0,18,1,11,5,6,0,78,0,3
1750,Jordan Pickford,Everton,12.0,459,298,160,69,0,1,0,0,0,0,0,0,280,1,0
1751,Amos Pieper,Werder Bremen,6.0,294,281,12,11,1,1,2,1,0,0,0,0,219,1,4
1752,Marvin Pieringer,Heidenheim,4.7,110,104,6,0,0,0,5,0,0,0,0,0,80,0,3
1753,Ronael Pierre-Gabriel,Nantes,5.5,223,186,36,5,0,0,6,31,0,0,0,0,177,1,8
1754,Andrea Pinamonti,Sassuolo,10.3,177,152,24,0,0,0,6,0,0,0,0,0,126,1,13
1755,Ethan Pinnock,Brentford,12.0,678,645,32,18,0,4,3,14,0,0,0,0,575,1,4
1756,Yeremi Pino,Villarreal,5.3,171,164,5,1,2,0,7,4,0,0,0,0,137,2,1
1757,Lorenzo Pirola,Salernitana,8.4,405,379,25,15,0,0,0,4,0,0,0,0,333,1,5
1758,Alassane Plea,M'Gladbach,8.4,286,262,24,5,6,3,20,1,6,3,3,0,198,0,10
1759,Tommaso Pobega,Milan,1.9,71,71,0,0,1,0,0,0,0,0,0,0,57,0,4
1760,Paul Pogba,Juventus,0.6,35,32,3,3,1,1,1,0,0,0,0,0,27,0,2
1761,Matteo Politano,Napoli,8.2,387,344,41,10,2,12,33,12,18,8,2,2,300,2,11
1762,Julien Ponceau,Lorient,7.3,359,352,6,5,1,3,2,1,0,0,0,0,317,1,7
1763,Marin Pongracic,Lecce,12.0,630,576,52,48,0,6,0,4,0,0,0,0,540,2,6
1764,Nick Pope,Newcastle Utd,12.0,324,224,100,23,0,0,0,0,0,0,0,0,258,0,0
1765,Pedro Porro,Tottenham,11.0,704,587,114,13,5,3,37,92,9,2,6,0,562,3,26
1766,Portu,Getafe,1.1,23,21,2,1,0,0,2,0,1,0,1,0,17,0,2
1768,Portu,Girona,2.1,53,53,0,0,1,0,8,0,0,0,0,0,37,0,3
1769,Stefan Posch,Bologna,5.7,372,309,63,12,0,1,12,51,0,0,0,0,310,0,11
1770,Yussuf Poulsen,RB Leipzig,5.8,125,113,9,1,2,0,1,1,0,0,0,0,92,3,8
1771,Alejandro Pozo Pozo,Almería,4.2,266,209,54,6,0,1,17,48,0,0,0,0,199,3,3
1772,Benat Prados,Athletic Club,1.5,95,88,7,1,0,0,0,6,0,0,0,0,82,0,1
1773,Matteo Prati,Cagliari,6.4,249,232,13,8,2,0,4,3,1,0,1,0,195,4,8
1774,Abdon Prats,Mallorca,3.9,82,77,4,1,0,1,2,0,1,0,1,0,50,1,4
1775,Sanjin Prcic,Strasbourg,1.0,47,42,4,4,0,1,0,0,0,0,0,0,44,1,0
1776,Grischa Promel,Hoffenheim,10.1,383,375,5,3,4,3,4,2,0,0,0,0,300,3,13
1777,Ivan Provedel,Lazio,12.0,424,354,68,17,0,2,0,0,0,0,0,0,363,2,0
1778,Pubill,Almería,3.0,175,145,30,6,0,1,11,24,0,0,0,0,132,0,4
1779,Gustavo Puerta,Leverkusen,0.1,5,4,1,0,0,0,1,0,1,0,1,0,3,0,0
1780,Antonio Puertas,Granada,5.4,124,113,9,0,2,0,11,4,0,0,0,0,87,2,5
1781,Arnau Puigmal,Almería,2.5,76,63,13,2,0,0,12,5,5,3,2,0,54,0,2
1782,Christian Pulisic,Milan,7.3,277,266,11,1,2,1,27,2,8,0,7,0,218,0,10
1783,George Puscas,Genoa,1.0,32,29,3,0,0,0,0,0,0,0,0,0,16,0,2
1784,Jarrell Quansah,Liverpool,1.3,114,111,2,0,0,0,0,1,0,0,0,0,107,1,0
1785,Domingos Quina,Udinese,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1786,Adrien Rabiot,Juventus,11.0,453,440,12,6,3,5,12,6,0,0,0,0,385,1,7
1787,Uros Racic,Sassuolo,2.6,99,98,1,1,0,2,0,0,0,0,0,0,85,0,0
1788,Nemanja Radonjic,Torino,4.0,81,79,1,0,0,1,11,1,0,0,0,0,49,1,5
1789,Ionut Radu,Bournemouth,2.0,68,54,14,3,0,0,0,0,0,0,0,0,56,0,0
1790,Boris Radunovic,Cagliari,7.0,222,139,83,17,0,0,0,0,0,0,0,0,169,0,0
1791,Hamza Rafia,Lecce,7.0,260,246,14,7,1,1,18,1,5,3,1,0,191,0,11
1792,Antonio Raillo,Mallorca,2.0,67,65,2,2,0,0,1,0,0,0,0,0,56,0,0
1794,Luca Raimund,Stuttgart,0.2,14,14,0,0,0,0,1,0,0,0,0,0,9,0,0
1795,Predrag Rajkovic,Mallorca,12.0,415,255,158,43,0,1,0,0,0,0,0,0,249,2,0
1796,Jesuran Rak Sakyi,Crystal Palace,1.5,50,50,0,0,0,0,3,0,0,0,0,0,37,0,2
1797,Ivan Rakitic,Sevilla,10.1,646,531,112,41,1,20,80,17,54,17,23,0,482,3,12
1798,Ylber Ramadani,Lecce,11.8,497,488,8,8,0,3,5,0,0,0,0,0,386,1,12
1799,Largie Ramazani,Almería,8.1,165,161,3,1,2,0,10,2,0,0,0,0,107,1,9
1800,Benito Ramirez,Las Palmas,0.9,49,40,9,1,0,0,9,4,4,1,2,0,34,0,4
1801,Sandro Ramirez,Las Palmas,3.9,125,123,2,0,0,0,5,1,1,0,0,0,101,0,2
1802,Chris Ramos,Cádiz,10.1,173,169,3,0,0,0,6,0,0,0,0,0,102,1,2
1803,Goncalo Ramos,Paris S-G,6.7,180,178,1,0,1,0,0,1,0,0,0,0,141,1,7
1804,Sergio Ramos,Sevilla,4.0,194,185,8,7,0,6,0,1,0,0,0,0,176,1,0
1805,Aaron Ramsdale,Arsenal,4.0,117,98,19,6,0,0,0,0,0,0,0,0,95,0,1
1806,Aaron Ramsey,Burnley,2.4,71,68,2,0,1,0,1,2,0,0,0,0,59,1,4
1807,Jacob Ramsey,Aston Villa,0.6,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0
1808,Luca Ranieri,Fiorentina,4.7,256,239,16,6,0,1,2,10,0,0,0,0,204,1,2
1809,Filippo Ranocchia,Empoli,2.6,94,87,7,7,0,1,3,0,0,0,0,0,72,0,4
1810,Grant Ranos,M'Gladbach,0.2,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
1811,Raphinha,Barcelona,3.1,164,143,21,7,2,4,12,3,10,4,1,0,127,0,1
1812,Nicolai Rapp,Werder Bremen,0.8,40,39,1,0,0,0,0,1,0,0,0,0,32,0,0
1813,Elba Rashani,Clermont Foot,2.9,81,78,3,1,0,0,5,2,0,0,0,0,62,0,4
1814,Marcus Rashford,Manchester Utd,10.3,316,299,12,0,2,4,17,10,1,0,0,0,242,5,7
1815,Giacomo Raspadori,Napoli,7.9,297,278,18,3,4,7,17,1,6,2,4,0,239,1,6
1816,Andrei Ratiu,Rayo Vallecano,1.9,83,58,25,2,0,0,2,23,0,0,0,0,64,0,2
1817,Raul,Osasuna,3.6,81,78,3,0,0,0,2,1,0,0,0,0,48,0,6
1818,David Raum,RB Leipzig,10.7,756,580,175,25,2,2,95,106,44,16,16,1,543,1,27
1820,David Raya,Arsenal,8.0,314,270,43,17,0,1,0,0,0,0,0,0,250,1,1
1821,Tim Ream,Fulham,10.7,728,698,29,14,0,7,1,0,0,0,0,0,642,1,6
1822,Abderrahman Rebbach,Alavés,2.5,85,65,19,1,0,0,23,7,10,4,3,0,55,1,9
1823,Nathan Redmond,Burnley,1.0,42,40,0,0,0,1,2,0,0,0,0,0,26,2,1
1824,Harrison Reed,Fulham,6.4,299,281,18,10,1,0,12,3,3,0,3,0,253,0,8
1825,Sergio Reguilon,Manchester Utd,2.9,171,139,30,3,0,0,16,25,2,1,1,0,130,2,4
1826,Bobby Reid,Fulham,6.8,187,184,3,2,2,0,13,0,1,0,0,0,137,0,8
1827,Tijjani Reijnders,Milan,11.1,468,433,35,17,4,1,17,4,12,9,0,0,411,0,8
1828,Reinier,Frosinone,4.3,147,146,1,0,1,1,4,1,0,0,0,0,127,0,2
1829,Rocco Reitz,M'Gladbach,8.1,337,323,11,4,3,1,6,0,0,0,0,0,252,3,13
1830,Alex Remiro,Real Sociedad,13.0,494,387,105,44,0,1,0,0,0,0,0,0,377,2,0
1831,Guillaume Restes,Toulouse,12.0,351,242,109,44,0,0,0,0,0,0,0,0,252,0,0
1832,Mateo Retegui,Genoa,6.8,115,104,10,0,0,0,5,1,0,0,0,0,76,1,4
1833,Marco Reus,Dortmund,6.6,212,183,26,9,3,0,15,2,8,3,5,0,163,3,5
1834,Elvis Rexhbecaj,Augsburg,10.6,345,323,21,13,2,0,8,3,2,0,2,0,253,1,7
1835,Gio Reyna,Dortmund,1.4,94,91,3,1,0,1,4,2,0,0,0,0,80,0,1
1836,Chadi Riad,Betis,7.3,350,339,11,10,0,0,0,1,0,0,0,0,312,0,1
1837,Alexsandro Ribeiro,Lille,9.4,675,632,42,28,1,5,0,3,0,0,0,0,612,1,2
1838,Samuele Ricci,Torino,8.7,461,426,35,29,1,1,19,2,4,3,0,0,390,0,7
1839,Declan Rice,Arsenal,11.4,725,712,11,8,1,9,2,0,3,0,0,0,661,2,8
1840,Chris Richards,Crystal Palace,1.3,28,24,4,3,0,0,0,1,0,0,0,0,22,0,1
1841,Amir Richardson,Reims,6.1,234,228,5,4,0,0,6,1,0,0,0,0,192,1,4
1842,Richarlison,Tottenham,6.0,163,155,6,2,1,2,10,0,0,0,0,0,112,2,13
1843,Marco Richter,Mainz 05,2.2,75,65,9,4,0,0,10,1,4,1,3,0,49,1,1
1844,Diego Rico,Getafe,8.9,473,375,97,5,1,10,37,92,0,0,0,0,312,1,15
1846,Clemens Riedel,Darmstadt 98,2.2,176,172,4,0,0,1,2,4,0,0,0,0,151,0,2
1847,Fabian Rieder,Rennes,2.4,104,99,3,1,0,0,4,0,2,2,0,0,81,2,2
1848,Jairo Riedewald,Crystal Palace,1.0,43,37,6,4,0,0,3,0,2,1,0,1,32,0,1
1849,Manuel Riemann,Bochum,11.0,562,432,129,66,0,5,0,0,0,0,0,0,328,1,0
1850,Luis Rioja,Alavés,11.2,355,319,32,7,2,1,68,8,17,3,5,0,219,4,19
1851,Remy Riou,Lyon,3.0,104,69,35,12,0,0,0,0,0,0,0,0,80,0,0
1852,Rodrigo Riquelme,Atlético Madrid,5.0,186,171,15,2,0,0,19,8,4,1,2,0,145,0,7
1853,Mihailo Ristic,Celta Vigo,3.9,216,172,44,6,0,1,14,37,0,0,0,0,164,0,6
1854,Matt Ritchie,Newcastle Utd,0.8,28,28,0,0,0,0,0,0,0,0,0,0,24,0,1
1855,Gorka Rivera Alonso,Getafe,0.0,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0
1856,Sergi Roberto,Barcelona,2.1,126,115,10,4,0,0,5,6,0,0,0,0,114,1,2
1857,Lucas Robertone,Almería,7.4,429,387,40,23,4,5,30,2,13,6,5,0,338,2,6
1858,Connor Roberts,Burnley,8.2,468,386,80,11,0,2,9,69,0,0,0,0,378,2,9
1859,Andrew Robertson,Liverpool,8.0,587,491,91,22,0,5,45,45,24,13,11,0,485,5,9
1860,Antonee Robinson,Fulham,11.0,576,479,95,11,0,5,39,84,0,0,0,0,422,2,22
1861,Jack Robinson,Sheffield Utd,11.5,465,400,64,9,0,3,2,55,0,0,0,0,355,1,14
1862,Marc Roca,Betis,11.1,607,565,38,37,1,10,9,1,0,0,0,0,504,4,5
1863,Sebastian Rode,Eint Frankfurt,0.3,29,28,1,0,0,0,1,1,0,0,0,0,21,0,0
1864,Rodri,Manchester City,9.1,1004,986,18,13,5,7,3,2,2,0,0,0,940,0,3
1865,Rodri,Betis,5.5,268,256,11,2,3,1,23,6,3,3,0,0,210,1,9
1866,Oscar Rodriguez Arnaiz,Getafe,1.8,108,98,10,3,1,4,7,0,7,2,3,0,82,0,1
1867,Dani Rodriguez,Mallorca,10.4,304,251,46,15,3,2,34,4,19,5,8,1,224,7,2
1868,Guido Rodriguez,Betis,9.9,468,448,19,19,1,9,2,0,0,0,0,0,410,1,4
1869,Jay Rodriguez,Burnley,3.3,66,66,0,0,1,2,0,0,0,0,0,0,40,0,1
1870,Kirian Rodriguez,Las Palmas,11.7,988,933,53,48,5,6,14,0,4,0,0,0,866,2,13
1872,Miguel Rodriguez,Celta Vigo,0.8,34,28,5,3,0,0,4,0,2,1,0,0,20,1,0
1873,Ricardo Rodriguez,Torino,11.0,629,603,25,11,0,7,20,6,5,1,4,0,532,1,3
1874,Rodrygo,Real Madrid,9.9,342,324,16,2,1,0,16,3,7,0,3,0,292,2,7
1875,Mads Roerslev,Brentford,4.7,204,189,15,0,0,1,18,15,0,0,0,0,133,0,9
1876,Rogerio,Wolfsburg,3.5,235,193,42,8,0,3,9,34,0,0,0,0,205,0,3
1877,Merlin Rohl,Freiburg,4.8,98,97,1,1,0,0,2,0,0,0,0,0,77,0,3
1878,Alessio Romagnoli,Lazio,12.0,762,696,64,28,1,0,0,1,0,0,0,0,702,2,1
1879,Simone Romagnoli,Frosinone,8.4,411,354,57,23,0,0,0,0,0,0,0,0,366,0,1
1880,Carlos Romero,Villarreal,1.9,108,88,19,0,0,0,6,19,0,0,0,0,79,1,5
1881,Cristian Romero,Tottenham,9.5,813,778,35,31,3,3,1,1,0,0,0,0,749,0,12
1882,Luka Romero,Milan,1.0,39,37,2,0,0,0,2,1,1,1,0,0,33,0,1
1883,Oriol Romeu,Barcelona,6.4,519,514,5,4,4,3,5,1,0,0,0,0,465,0,6
1884,Valentin Rongier,Marseille,9.5,577,557,19,17,8,7,3,2,0,0,0,0,504,1,6
1885,Frank Ronstadt,Darmstadt 98,0.2,9,7,2,0,0,0,1,2,0,0,0,0,7,0,0
1886,Marten de Roon,Atalanta,12.0,731,701,29,21,1,14,8,7,0,0,0,0,614,1,11
1887,Pablo Rosario,Nice,5.6,339,304,34,7,2,0,4,27,0,0,0,0,292,1,6
1888,Joe Rothwell,Bournemouth,4.0,192,171,19,11,0,0,11,0,7,5,0,1,159,2,3
1889,Anthony Rouault,Stuttgart,4.5,305,280,24,3,1,4,1,21,0,0,0,0,262,1,7
1890,Jerome Roussillon,Union Berlin,2.4,115,84,31,2,0,0,4,29,0,0,0,0,85,0,2
1891,Nicolo Rovella,Lazio,5.7,326,316,10,9,0,2,2,0,1,0,1,0,293,0,6
1892,Amir Rrahmani,Napoli,6.5,512,494,17,13,0,13,0,0,0,0,0,0,437,1,2
1893,Ruan,Sassuolo,5.2,201,173,28,19,0,0,0,0,0,0,0,0,174,0,4
1894,Pelly Ruddock Mpanzu,Luton Town,5.7,159,149,8,2,0,5,8,4,0,0,0,0,107,2,11
1895,Antonio Rudiger,Real Madrid,11.5,644,631,11,4,1,3,4,4,0,0,0,0,565,2,3
1896,Fabian Rudlin,Freiburg,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1898,Daniele Rugani,Juventus,4.8,190,188,1,1,0,1,0,0,0,0,0,0,163,1,1
1899,Matteo Ruggeri,Atalanta,10.2,580,495,85,4,0,4,40,73,8,1,2,0,481,0,6
1900,Mario Rui,Napoli,3.9,271,230,41,12,1,5,20,23,6,0,6,0,218,0,4
1901,Aitor Ruibal,Betis,2.7,141,124,16,4,0,0,13,12,0,0,0,0,107,1,8
1902,Fabian Ruiz Pena,Paris S-G,5.7,386,375,11,7,0,2,8,1,2,2,0,0,343,0,4
1903,Sergio Ruiz,Granada,6.7,305,291,13,11,0,2,1,1,0,0,0,0,251,1,7
1904,Julian Ryerson,Dortmund,7.9,446,395,49,2,0,1,25,47,0,0,0,0,378,2,9
1905,Frederik Ronnow,Union Berlin,11.0,388,294,93,34,0,0,0,0,0,0,0,0,257,1,0
1906,Jose Sa,Wolves,12.0,402,293,107,19,0,1,0,0,0,0,0,0,282,2,0
1907,Youssouf Sabaly,Betis,3.0,158,132,24,1,0,0,7,23,0,0,0,0,133,2,4
1908,Emmanuel Sabbi,Le Havre,2.8,68,67,0,0,1,0,1,0,0,0,0,0,50,1,4
1909,Stefano Sabelli,Genoa,8.9,329,272,55,2,1,3,31,53,0,0,0,0,194,2,10
1910,Marcel Sabitzer,Dortmund,6.8,280,262,18,6,0,0,7,3,1,1,0,0,215,0,6
1911,Falaye Sacko,Montpellier,10.7,509,410,99,8,0,1,14,91,0,0,0,0,392,0,13
1912,Umar Sadiq,Real Sociedad,3.2,50,44,6,0,0,1,3,0,0,0,0,0,36,0,2
1913,Alexis Saelemaekers,Bologna,4.4,186,171,13,2,1,1,10,2,9,2,6,0,141,2,7
1914,Wesley Said,Lens,2.8,65,55,8,1,0,0,3,2,0,0,0,0,45,2,0
1915,Theo Sainte-Luce,Montpellier,1.8,72,55,16,1,0,0,3,15,0,0,0,0,58,1,3
1916,Bukayo Saka,Arsenal,10.5,494,440,52,3,1,1,62,5,44,35,0,0,378,2,13
1917,Mamadou Sakho,Montpellier,0.1,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0
1918,Ibrahim Salah,Rennes,2.7,113,113,0,0,0,0,13,0,0,0,0,0,81,0,4
1919,Mohamed Salah,Liverpool,11.6,398,384,13,3,11,0,16,7,0,0,0,0,298,1,16
1920,Amine Salama,Reims,2.0,30,28,2,0,0,0,2,0,0,0,0,0,20,0,1
1921,Kike Salas,Sevilla,1.9,135,124,10,2,1,0,1,8,0,0,0,0,100,1,2
1922,William Saliba,Arsenal,12.0,1006,984,21,9,3,2,0,3,0,0,0,0,942,1,4
1924,Roland Sallai,Freiburg,6.8,195,192,1,0,0,0,21,1,0,0,0,0,132,2,12
1925,Yoann Salmier,Le Havre,10.0,425,363,62,16,1,1,7,44,0,0,0,0,341,0,6
1926,Salvi,Rayo Vallecano,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
1927,Lazar Samardzic,Udinese,9.4,409,336,72,19,3,9,53,8,44,17,21,0,300,1,8
1928,Diadie Samassekou,Hoffenheim,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1929,Mama Samba Balde,Lyon,3.9,70,68,2,0,1,0,4,0,0,0,0,0,41,0,3
1930,Brice Samba,Lens,12.0,347,264,83,23,0,0,0,0,0,0,0,0,282,0,0
1931,Albert Sambi Lokonga,Luton Town,1.4,62,53,8,6,0,0,6,0,2,1,1,0,48,1,1
1932,Junior Sambia,Salernitana,0.6,42,34,7,1,0,0,2,6,0,0,0,0,31,1,1
1933,Fede San Emeterio,Cádiz,1.5,47,45,1,1,0,0,1,0,0,0,0,0,38,1,1
1934,Antonio Sanabria,Torino,5.6,165,159,6,0,0,3,3,0,0,0,0,0,120,0,6
1935,Marciano Sanca,Almería,0.4,16,14,2,0,0,0,1,0,0,0,0,0,9,0,2
1936,Oihan Sancet,Athletic Club,8.8,342,335,4,1,1,0,12,0,0,0,0,0,274,3,9
1937,Renato Sanches,Roma,1.1,55,54,1,1,0,0,3,0,0,0,0,0,48,0,1
1938,Ricard Sanchez,Granada,10.1,403,299,102,6,0,4,41,95,1,0,1,0,301,2,9
1939,Alexis Sanchez,Inter,1.4,62,60,2,1,1,1,4,0,0,0,0,0,51,0,2
1940,Antonio Sanchez,Mallorca,4.5,163,154,6,3,0,0,11,1,1,0,1,0,117,3,7
1941,Davinson Sanchez,Tottenham,0.9,75,73,2,1,0,0,0,1,0,0,0,0,68,0,0
1942,Juanlu Sanchez,Sevilla,4.0,218,169,49,3,0,0,20,46,0,0,0,0,172,0,7
1943,Manu Sanchez,Celta Vigo,7.6,358,283,74,4,0,0,23,67,3,2,1,0,277,1,13
1944,Robert Sanchez,Chelsea,12.0,437,361,74,19,0,2,0,0,0,0,0,0,362,2,0
1945,Jadon Sancho,Manchester Utd,0.9,43,41,1,0,0,0,1,0,1,0,0,0,34,1,0
1946,Alex Sandro,Juventus,2.0,167,145,21,6,0,0,2,13,0,0,0,0,143,1,1
1947,Ibou Sane,Metz,0.3,10,9,1,0,0,0,1,0,0,0,0,0,6,0,0
1948,Leroy Sane,Bayern Munich,10.6,489,439,48,8,5,3,43,4,30,13,15,0,384,2,14
1950,Sadibou Sane,Metz,0.5,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0
1951,Arouna Sangante,Le Havre,10.0,487,442,44,30,0,0,2,13,0,0,0,0,411,1,4
1952,Ibrahim Sangare,Nott'ham Forest,7.1,244,237,4,3,3,4,2,1,0,0,0,0,194,3,8
1953,Morgan Sanson,Nice,9.3,376,335,38,8,3,2,49,0,30,13,13,0,285,3,7
1954,Nicola Sansone,Lecce,1.3,52,49,2,1,0,1,5,0,1,0,1,0,40,1,0
1955,Baptiste Santamaria,Rennes,4.8,307,302,5,5,1,0,0,0,0,0,0,0,269,0,5
1956,Andrey Santos,Nott'ham Forest,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
1957,Tiago santos,Lille,7.2,383,311,71,12,0,1,29,59,0,0,0,0,310,1,8
1958,Riccardo Saponara,Hellas Verona,1.8,61,57,3,2,0,0,4,1,0,0,0,0,42,1,5
1959,Pablo Sarabia,Wolves,2.1,88,77,10,3,2,0,8,1,5,4,0,0,60,1,5
1960,Amin Sarr,Lyon,1.1,20,18,2,0,0,0,1,0,0,0,0,0,13,0,1
1961,Amin Sarr,Wolfsburg,1.1,23,23,0,0,0,0,1,0,0,0,0,0,10,0,3
