Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Gabriele Corbo,536,ITA,DF,Bologna,it Serie A,18.0,2000.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñigo Córdoba,537,ESP,"FW,MF",Athletic Club,es La Liga,21.0,1997.0,23.0,15.0,1321.0,14.7,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.27,0.27,0.0,0.27,1.3,1.3,2.2,3.4,0.09,0.15,0.23,0.09,0.23
Sergio Córdova,538,VEN,FW,Augsburg,de Bundesliga,20.0,1997.0,20.0,3.0,531.0,5.9,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.51,0.0,0.51,0.51,0.51,1.0,1.0,0.2,1.2,0.17,0.03,0.2,0.17,0.2
Benjamin Corgnet,539,FRA,"MF,FW",Strasbourg,fr Ligue 1,31.0,1987.0,17.0,6.0,671.0,7.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13,0.27,0.4,0.13,0.4,1.6,1.6,1.0,2.6,0.22,0.13,0.35,0.22,0.35
Ante Ćorić,540,HRV,MF,Roma,it Serie A,21.0,1997.0,2.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Jack Cork,541,GBR,MF,Burnley,eng Premier League,29.0,1989.0,37.0,37.0,3312.0,36.8,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.05,0.08,0.03,0.08,1.4,1.4,2.2,3.6,0.04,0.06,0.1,0.04,0.1
Andreas Cornelius,542,DNK,FW,Bordeaux,fr Ligue 1,25.0,1993.0,20.0,6.0,792.0,8.8,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.34,0.11,0.45,0.34,0.45,2.3,2.3,0.5,2.8,0.26,0.06,0.32,0.26,0.32
Maxwel Cornet,543,CIV,FW,Lyon,fr Ligue 1,21.0,1996.0,27.0,12.0,1281.0,14.2,7.0,5.0,7.0,0.0,0.0,2.0,0.0,0.49,0.35,0.84,0.49,0.84,7.4,7.4,4.1,11.5,0.52,0.29,0.81,0.52,0.81
Quentin Cornette,544,FRA,"FW,MF",Amiens,fr Ligue 1,24.0,1994.0,5.0,3.0,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.09,0.0,0.09,0.09,0.09
Ángel Correa,546,ARG,"MF,FW",Atlético Madrid,es La Liga,23.0,1995.0,36.0,20.0,1919.0,21.3,3.0,2.0,3.0,0.0,0.0,7.0,1.0,0.14,0.09,0.23,0.14,0.23,2.2,2.2,4.6,6.8,0.1,0.22,0.32,0.1,0.32
Joaquín Correa,547,ARG,"FW,MF",Lazio,it Serie A,23.0,1994.0,34.0,18.0,1927.0,21.4,5.0,6.0,5.0,0.0,0.0,5.0,0.0,0.23,0.28,0.51,0.23,0.51,8.0,8.0,6.6,14.6,0.37,0.31,0.68,0.37,0.68
Danny da Costa,548,DEU,"DF,FW",Eint Frankfurt,de Bundesliga,25.0,1993.0,34.0,34.0,3033.0,33.7,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.06,0.12,0.18,0.06,0.18,3.6,3.6,5.4,9.0,0.11,0.16,0.27,0.11,0.27
Diego Costa,549,ESP,FW,Atlético Madrid,es La Liga,29.0,1988.0,16.0,14.0,1112.0,12.4,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.16,0.16,0.32,0.16,0.32,1.7,1.7,0.9,2.6,0.14,0.07,0.21,0.14,0.21
Douglas Costa,550,BRA,"FW,MF",Juventus,it Serie A,27.0,1990.0,17.0,7.0,621.0,6.9,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.14,0.0,0.14,0.14,0.14,0.7,0.7,2.4,3.1,0.11,0.34,0.45,0.11,0.45
Filippo Costa,551,ITA,"DF,FW",SPAL,it Serie A,23.0,1995.0,9.0,6.0,564.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.05,0.07,0.12,0.05,0.12
Hélder Costa,552,AGO,"FW,MF",Wolves,eng Premier League,24.0,1994.0,25.0,16.0,1341.0,14.9,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.07,0.13,0.2,0.07,0.2,2.4,2.4,2.2,4.6,0.16,0.15,0.31,0.16,0.31
Jaume Costa,553,ESP,DF,Villarreal,es La Liga,30.0,1988.0,21.0,18.0,1495.0,16.6,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,0.5,0.5,0.8,1.3,0.03,0.05,0.08,0.03,0.08
Nuno da Costa,554,CPV,FW,Strasbourg,fr Ligue 1,27.0,1991.0,34.0,22.0,2052.0,22.8,8.0,5.0,7.0,1.0,1.0,3.0,0.0,0.35,0.22,0.57,0.31,0.53,5.4,4.7,3.0,7.7,0.24,0.13,0.37,0.2,0.34
David Costas,555,ESP,DF,Celta Vigo,es La Liga,23.0,1995.0,15.0,13.0,1173.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.01,0.0,0.01,0.01,0.01
Benoît Costil,556,FRA,GK,Bordeaux,fr Ligue 1,31.0,1987.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Kalifa Coulibaly,557,MLI,FW,Nantes,fr Ligue 1,26.0,1991.0,32.0,19.0,1751.0,19.5,8.0,2.0,7.0,1.0,1.0,6.0,1.0,0.41,0.1,0.51,0.36,0.46,9.5,8.7,1.5,10.3,0.49,0.08,0.57,0.45,0.53
Senou Coulibaly,558,MLI,DF,Dijon,fr Ligue 1,23.0,1994.0,9.0,6.0,411.0,4.6,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.22,0.0,0.22,0.22,0.22,0.2,0.2,0.3,0.5,0.05,0.07,0.12,0.05,0.12
Thibaut Courtois,559,BEL,GK,Real Madrid,es La Liga,26.0,1992.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Philippe Coutinho,560,BRA,"FW,MF",Barcelona,es La Liga,26.0,1992.0,34.0,22.0,2018.0,22.4,5.0,2.0,5.0,0.0,0.0,2.0,0.0,0.22,0.09,0.31,0.22,0.31,7.4,7.4,3.7,11.1,0.33,0.17,0.5,0.33,0.5
Nicolas Cozza,561,FRA,DF,Montpellier,fr Ligue 1,19.0,1999.0,12.0,11.0,984.0,10.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.5,0.5,0.0,0.05,0.05,0.0,0.05
Alessio Cragno,562,ITA,GK,Cagliari,it Serie A,24.0,1994.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Cresswell,563,GBR,DF,West Ham,eng Premier League,28.0,1989.0,20.0,18.0,1589.0,17.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.5,0.5,1.1,1.5,0.03,0.06,0.09,0.03,0.09
Domenico Criscito,564,ITA,DF,Genoa,it Serie A,31.0,1986.0,35.0,35.0,3070.0,34.1,2.0,4.0,1.0,1.0,1.0,12.0,1.0,0.06,0.12,0.18,0.03,0.15,1.8,1.1,4.8,5.9,0.05,0.14,0.2,0.03,0.17
Lorenzo Crisetig,565,ITA,MF,Frosinone,it Serie A,25.0,1993.0,8.0,5.0,507.0,5.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01
Bryan Cristante,566,ITA,MF,Roma,it Serie A,23.0,1995.0,35.0,26.0,2425.0,26.9,4.0,3.0,4.0,0.0,0.0,10.0,0.0,0.15,0.11,0.26,0.15,0.26,3.8,3.8,2.4,6.2,0.14,0.09,0.23,0.14,0.23
Sebastián Cristóforo,567,URY,MF,Getafe,es La Liga,24.0,1993.0,15.0,4.0,450.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.5,0.5,0.01,0.09,0.1,0.01,0.1
Enzo Crivelli,568,FRA,FW,Caen,fr Ligue 1,23.0,1995.0,33.0,28.0,2260.0,25.1,6.0,1.0,6.0,0.0,0.0,7.0,0.0,0.24,0.04,0.28,0.24,0.28,5.1,5.1,0.9,6.0,0.2,0.04,0.24,0.2,0.24
Peter Crouch,569,GBR,FW,Burnley,eng Premier League,37.0,1981.0,6.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.6,0.6,0.6
Alessio da Cruz,570,CPV,"FW,MF",Parma,it Serie A,21.0,1997.0,3.0,1.0,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03
Juan Cuadrado,572,COL,"MF,DF",Juventus,it Serie A,30.0,1988.0,18.0,14.0,1220.0,13.6,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.07,0.15,0.22,0.07,0.22,1.6,1.6,2.0,3.5,0.11,0.15,0.26,0.11,0.26
Cucho,573,COL,FW,Huesca,es La Liga,19.0,1999.0,34.0,25.0,2150.0,23.9,4.0,3.0,2.0,2.0,2.0,6.0,0.0,0.17,0.13,0.29,0.08,0.21,10.8,9.2,4.4,13.6,0.45,0.19,0.64,0.38,0.57
Marc Cucurella,574,ESP,"MF,FW",Eibar,es La Liga,20.0,1998.0,31.0,26.0,2354.0,26.2,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.08,0.11,0.04,0.11,2.0,2.0,3.2,5.2,0.08,0.12,0.2,0.08,0.2
Iván Cuéllar,575,ESP,GK,Leganés,es La Liga,34.0,1984.0,34.0,34.0,3055.0,33.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mickaël Cuisance,576,FRA,MF,M'Gladbach,de Bundesliga,18.0,1999.0,11.0,1.0,279.0,3.1,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.32,0.32,0.0,0.32,0.4,0.4,0.3,0.7,0.14,0.09,0.23,0.14,0.23
Matheus Cunha,577,BRA,"FW,MF",RB Leipzig,de Bundesliga,19.0,1999.0,25.0,9.0,853.0,9.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,4.2,4.2,0.7,4.9,0.44,0.08,0.52,0.44,0.52
Greg Cunningham,578,IRL,DF,Cardiff City,eng Premier League,27.0,1991.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04
Patrick Cutrone,579,ITA,FW,Milan,it Serie A,20.0,1998.0,34.0,12.0,1457.0,16.2,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.19,0.12,0.31,0.19,0.31,3.0,3.0,1.6,4.5,0.18,0.1,0.28,0.18,0.28
Wylan Cyprien,580,FRA,MF,Nice,fr Ligue 1,23.0,1995.0,29.0,27.0,2360.0,26.2,4.0,1.0,3.0,1.0,2.0,2.0,1.0,0.15,0.04,0.19,0.11,0.15,5.2,3.6,5.2,8.8,0.2,0.2,0.39,0.14,0.33
Marco D'Alessandro,581,ITA,DF,Udinese,it Serie A,27.0,1991.0,24.0,16.0,1495.0,16.6,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,1.1,1.0,1.6,2.6,0.06,0.1,0.16,0.06,0.16
Danilo D'Ambrosio,582,ITA,DF,Inter,it Serie A,29.0,1988.0,30.0,29.0,2579.0,28.7,2.0,5.0,2.0,0.0,0.0,6.0,0.0,0.07,0.17,0.24,0.07,0.24,2.6,2.6,5.0,7.6,0.09,0.17,0.26,0.09,0.26
Damien Da Silva,583,FRA,DF,Rennes,fr Ligue 1,30.0,1988.0,33.0,32.0,2874.0,31.9,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.2,2.3,0.07,0.01,0.07,0.07,0.07
Kouadio-Yves Dabila,584,CIV,DF,Lille,fr Ligue 1,21.0,1997.0,12.0,8.0,782.0,8.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01
Abdoulaye Dabo,585,FRA,FW,Nantes,fr Ligue 1,17.0,2001.0,2.0,2.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.26,0.26,0.0,0.26
Bryan Dabo,586,BFA,"MF,DF",Fiorentina,it Serie A,26.0,1992.0,23.0,6.0,831.0,9.2,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.11,0.22,0.11,0.22,1.0,1.0,0.6,1.6,0.1,0.07,0.17,0.1,0.17
Christoph Daferner,587,DEU,FW,Freiburg,de Bundesliga,20.0,1998.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colin Dagba,588,FRA,"DF,MF",Paris S-G,fr Ligue 1,19.0,1998.0,17.0,9.0,918.0,10.2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,1.9,2.0,0.01,0.19,0.2,0.01,0.2
Mahmoud Dahoud,589,DEU,MF,Dortmund,de Bundesliga,22.0,1996.0,14.0,7.0,697.0,7.7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.13,0.0,0.13,0.13,0.13,1.2,1.2,1.0,2.2,0.16,0.12,0.28,0.16,0.28
Leon Dajaku,590,DEU,"DF,MF",Stuttgart,de Bundesliga,17.0,2001.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felipe dal Belo,591,BRA,DF,SPAL,it Serie A,34.0,1984.0,30.0,27.0,2361.0,26.2,3.0,2.0,3.0,0.0,0.0,13.0,0.0,0.11,0.08,0.19,0.11,0.19,2.6,2.6,1.1,3.7,0.1,0.04,0.14,0.1,0.14
Nicola Dalmonte,592,ITA,"FW,MF",Genoa,it Serie A,20.0,1997.0,3.0,0.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.33,0.11,0.43,0.33,0.43
Diogo Dalot,593,PRT,"DF,FW",Manchester Utd,eng Premier League,19.0,1999.0,16.0,12.0,1013.0,11.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,0.7,0.7,2.3,3.0,0.06,0.2,0.27,0.06,0.27
Matty Daly,594,GBR,MF,Huddersfield,eng Premier League,17.0,2001.0,2.0,0.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vitalie Damașcan,595,MDA,MF,Torino,it Serie A,19.0,1999.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Damour,596,FRA,MF,Cardiff City,eng Premier League,27.0,1991.0,2.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Charlie Daniels,598,GBR,DF,Bournemouth,eng Premier League,31.0,1986.0,21.0,17.0,1585.0,17.6,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,0.4,0.4,0.6,1.0,0.03,0.03,0.06,0.03,0.06
Danilo,599,BRA,DF,Manchester City,eng Premier League,27.0,1991.0,11.0,9.0,807.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,0.4,0.4,0.2,0.6,0.05,0.02,0.07,0.05,0.07
Scott Dann,600,GBR,DF,Crystal Palace,eng Premier League,31.0,1987.0,10.0,7.0,663.0,7.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,0.7,0.9,0.03,0.09,0.13,0.03,0.13
Kevin Danso,601,AUT,DF,Augsburg,de Bundesliga,19.0,1998.0,18.0,13.0,1247.0,13.9,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,0.2,0.7,0.04,0.01,0.05,0.04,0.05
Dante,602,BRA,DF,Nice,fr Ligue 1,34.0,1983.0,36.0,36.0,3226.0,35.8,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.03,0.03,0.06,0.03,0.06,1.8,1.8,0.3,2.0,0.05,0.01,0.06,0.05,0.06
Palkó Dárdai,603,HUN,"FW,MF",Hertha BSC,de Bundesliga,19.0,1999.0,7.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.09,0.13,0.04,0.13
Sergi Darder,604,ESP,MF,Espanyol,es La Liga,24.0,1993.0,34.0,32.0,2709.0,30.1,4.0,2.0,4.0,0.0,0.0,8.0,1.0,0.13,0.07,0.2,0.13,0.2,2.9,2.9,3.8,6.8,0.1,0.13,0.23,0.1,0.23
Vladimír Darida,605,CZE,MF,Hertha BSC,de Bundesliga,27.0,1990.0,10.0,3.0,376.0,4.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,1.0,1.0,0.8,1.7,0.23,0.18,0.42,0.23,0.42
Matteo Darmian,606,ITA,DF,Manchester Utd,eng Premier League,28.0,1989.0,6.0,5.0,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.02,0.02,0.01,0.02
Alphonso Davies,607,CAN,"MF,FW",Bayern Munich,de Bundesliga,17.0,2000.0,6.0,0.0,80.0,0.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.13,0.0,1.13,1.13,1.13,0.1,0.1,0.0,0.1,0.15,0.0,0.15,0.15,0.15
Ben Davies,608,GB-WLS,DF,Tottenham,eng Premier League,25.0,1993.0,27.0,20.0,1844.0,20.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.1,2.6,0.03,0.1,0.13,0.03,0.13
Tom Davies,609,GBR,MF,Everton,eng Premier League,20.0,1998.0,16.0,10.0,980.0,10.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.03,0.05,0.07,0.03,0.07
Steven Davis,610,NIC,MF,Southampton,eng Premier League,33.0,1985.0,3.0,1.0,98.0,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.92,0.0,0.0,0.5,0.5,0.0,0.44,0.44,0.0,0.44
Kevin De Bruyne,611,BEL,MF,Manchester City,eng Premier League,27.0,1991.0,19.0,11.0,975.0,10.8,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.18,0.18,0.37,0.18,0.37,1.4,1.4,5.7,7.0,0.13,0.52,0.65,0.13,0.65
Sebastien De Maio,612,FRA,DF,Udinese,it Serie A,31.0,1987.0,16.0,13.0,1173.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.08,0.0,0.08,0.08,0.08,0.9,0.9,0.1,1.0,0.07,0.01,0.08,0.07,0.08
Rodrigo De Paul,614,ARG,"MF,FW",Udinese,it Serie A,24.0,1994.0,36.0,36.0,3189.0,35.4,9.0,9.0,6.0,3.0,6.0,7.0,0.0,0.25,0.25,0.51,0.17,0.42,9.7,5.0,8.1,13.1,0.27,0.23,0.5,0.14,0.37
Daniele De Rossi,615,ITA,MF,Roma,it Serie A,35.0,1983.0,18.0,15.0,1270.0,14.1,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.07,0.14,0.07,0.14,1.5,1.5,1.3,2.8,0.11,0.1,0.2,0.11,0.2
Mattia De Sciglio,616,ITA,DF,Juventus,it Serie A,25.0,1992.0,22.0,19.0,1743.0,19.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,1.1,1.4,0.01,0.06,0.07,0.01,0.07
Lorenzo De Silvestri,617,ITA,DF,Torino,it Serie A,30.0,1988.0,32.0,30.0,2415.0,26.8,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.07,0.15,0.22,0.07,0.22,2.8,2.8,2.7,5.6,0.11,0.1,0.21,0.11,0.21
Lucas Deaux,618,FRA,MF,Guingamp,fr Ligue 1,29.0,1988.0,18.0,17.0,1188.0,13.2,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.23,0.08,0.3,0.23,0.3,1.9,1.9,1.5,3.4,0.14,0.11,0.26,0.14,0.26
Mathieu Debuchy,619,FRA,DF,Saint-Étienne,fr Ligue 1,33.0,1985.0,24.0,23.0,1941.0,21.6,4.0,3.0,4.0,0.0,0.0,5.0,1.0,0.19,0.14,0.32,0.19,0.32,2.3,2.3,2.3,4.6,0.1,0.11,0.21,0.1,0.21
Troy Deeney,620,GBR,FW,Watford,eng Premier League,30.0,1988.0,32.0,28.0,2545.0,28.3,9.0,5.0,8.0,1.0,1.0,4.0,1.0,0.32,0.18,0.5,0.28,0.46,9.5,8.7,4.6,13.4,0.34,0.16,0.5,0.31,0.47
Jermain Defoe,621,GBR,FW,Bournemouth,eng Premier League,35.0,1982.0,4.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.42,0.0,0.42,0.42,0.42
Steven Defour,622,BEL,MF,Burnley,eng Premier League,30.0,1988.0,6.0,6.0,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01
Grégoire Defrel,624,MTQ,"FW,MF",Sampdoria,it Serie A,27.0,1991.0,36.0,26.0,2339.0,26.0,11.0,3.0,11.0,0.0,0.0,2.0,0.0,0.42,0.12,0.54,0.42,0.54,8.1,8.1,2.6,10.7,0.31,0.1,0.41,0.31,0.41
Alessandro Deiola,625,ITA,MF,Cagliari,it Serie A,22.0,1995.0,10.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.16,0.01,0.17,0.16,0.17
Romain Del Castillo,627,FRA,"MF,FW",Rennes,fr Ligue 1,22.0,1996.0,29.0,15.0,1343.0,14.9,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.8,0.8,3.0,3.8,0.05,0.2,0.26,0.05,0.26
Thomas Delaney,628,DNK,MF,Dortmund,de Bundesliga,26.0,1991.0,30.0,27.0,2283.0,25.4,3.0,5.0,3.0,0.0,0.0,7.0,0.0,0.12,0.2,0.32,0.12,0.32,2.4,2.4,3.2,5.6,0.09,0.13,0.22,0.09,0.22
Moisés Delgado,629,ESP,DF,Valladolid,es La Liga,24.0,1994.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.02,0.04,0.05,0.02,0.05
Cristian Dell'Orco,630,ITA,DF,Empoli,it Serie A,24.0,1994.0,12.0,12.0,1035.0,11.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,0.8,0.8,0.5,1.3,0.07,0.04,0.11,0.07,0.11
Andy Delort,632,DZA,FW,Montpellier,fr Ligue 1,26.0,1991.0,36.0,36.0,3115.0,34.6,14.0,7.0,11.0,3.0,3.0,4.0,0.0,0.4,0.2,0.61,0.32,0.52,15.2,12.8,8.3,21.1,0.44,0.24,0.68,0.37,0.61
Fabian Delph,633,GBR,DF,Manchester City,eng Premier League,28.0,1989.0,11.0,8.0,725.0,8.1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12,0.12,0.0,0.12,0.1,0.1,0.3,0.4,0.01,0.04,0.06,0.01,0.06
Mousa Dembélé,634,BEL,MF,Tottenham,eng Premier League,31.0,1987.0,10.0,7.0,515.0,5.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Moussa Dembélé,635,FRA,FW,Lyon,fr Ligue 1,22.0,1996.0,33.0,21.0,2016.0,22.4,15.0,4.0,14.0,1.0,2.0,1.0,0.0,0.67,0.18,0.85,0.62,0.8,17.1,15.5,2.7,18.2,0.76,0.12,0.88,0.69,0.81
Ousmane Dembélé,636,FRA,"FW,MF",Barcelona,es La Liga,21.0,1997.0,29.0,20.0,1661.0,18.5,8.0,5.0,8.0,0.0,0.0,1.0,0.0,0.43,0.27,0.7,0.43,0.7,3.8,3.8,4.9,8.7,0.2,0.27,0.47,0.2,0.47
Jessy Deminguet,637,FRA,MF,Caen,fr Ligue 1,20.0,1998.0,20.0,15.0,1269.0,14.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.02,0.01,0.03,0.02,0.03
Merih Demiral,638,TUR,DF,Sassuolo,it Serie A,20.0,1998.0,14.0,14.0,1260.0,14.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.14,0.0,0.14,0.14,0.14,0.8,0.8,0.2,1.0,0.05,0.02,0.07,0.05,0.07
