,Player,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
1301,Eliot Matazo,1.1,50,63,79.4,817,348,24,28,85.7,19,26,73.1,5,7,71.4,1,1.0,0.7,0.0,2,5,1,0,10
1302,Jean-Philippe Mateta,2.4,25,39,64.1,333,116,16,21,76.2,6,10,60.0,2,2,100.0,3,1.1,0.4,+1.9,5,1,3,0,4
1303,Nemanja Matic,5.2,313,372,84.1,5954,1853,106,126,84.1,149,163,91.4,49,64,76.6,0,0.6,0.5,-0.6,6,37,4,0,42
1304,Joel Matip,4.8,298,336,88.7,5065,1802,123,129,95.3,155,173,89.6,15,26,57.7,0,0.0,0.1,0.0,1,17,2,0,22
1306,Chrislain Matsima,1.0,44,47,93.6,758,376,19,21,90.5,21,22,95.5,2,2,100.0,0,0.0,0.0,0.0,0,7,0,0,5
1307,Alan Matturro,0.9,14,23,60.9,235,125,5,6,83.3,7,8,87.5,1,6,16.7,0,0.0,0.0,0.0,0,2,0,0,3
1308,Azor Matusiwa,6.7,257,305,84.3,4766,1217,96,122,78.7,114,122,93.4,35,41,85.4,0,0.2,0.2,-0.2,5,17,2,0,28
1310,Neal Maupay,1.2,22,26,84.6,353,14,12,13,92.3,8,9,88.9,1,1,100.0,0,0.1,0.0,-0.1,1,0,0,0,0
1311,Aiman Maurer,0.3,11,15,73.3,166,25,8,9,88.9,3,5,60.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2
1314,Philipp Max,2.5,127,158,80.4,1897,686,72,82,87.8,46,56,82.1,5,11,45.5,1,0.9,0.8,+0.1,2,9,1,1,6
1315,Eric Maxim Choupo-Moting,1.1,37,44,84.1,525,126,25,28,89.3,7,9,77.8,3,3,100.0,0,0.1,0.1,-0.1,1,1,2,0,4
1316,Luis Maximiano,7.0,150,220,68.2,3769,2821,29,29,100.0,84,84,100.0,37,106,34.9,0,0.0,0.0,0.0,0,3,0,0,0
1317,Borja Mayoral,6.3,93,134,69.4,1671,292,47,60,78.3,20,33,60.6,19,24,79.2,0,0.2,0.4,-0.2,2,9,0,0,14
1318,Youssef Maziz,1.4,30,39,76.9,628,220,10,11,90.9,14,16,87.5,5,10,50.0,0,0.1,0.1,-0.1,3,4,0,0,6
1319,Noussair Mazraoui,3.6,214,249,85.9,3021,1197,134,145,92.4,67,79,84.8,8,10,80.0,1,0.6,0.8,+0.4,7,23,6,1,30
1320,Luca Mazzitelli,6.7,272,371,73.3,4436,1609,129,151,85.4,98,121,81.0,25,62,40.3,0,0.1,0.1,-0.1,1,37,4,1,53
1321,Pasquale Mazzocchi,4.4,148,202,73.3,2166,947,86,105,81.9,51,66,77.3,6,16,37.5,0,0.2,0.4,-0.2,6,9,6,4,16
1322,Kevin Mbabu,3.0,71,118,60.2,1314,745,28,39,71.8,31,50,62.0,10,22,45.5,0,0.3,0.5,-0.3,3,11,4,2,11
1324,Kylian Mbappe,4.8,169,196,86.2,2498,365,100,108,92.6,51,60,85.0,10,12,83.3,0,0.9,1.0,-0.9,10,20,9,0,24
1326,Malick Mbaye,1.6,31,50,62.0,647,117,12,20,60.0,11,20,55.0,6,7,85.7,0,0.2,0.2,-0.2,2,1,1,1,1
1327,Mamadou Mbaye,0.6,15,22,68.2,269,126,6,7,85.7,8,10,80.0,1,5,20.0,0,0.0,0.0,0.0,0,0,0,0,0
1328,Chancel Mbemba,7.0,279,328,85.1,5947,1903,73,85,85.9,167,188,88.8,38,51,74.5,0,0.1,0.1,-0.1,1,21,1,0,22
1329,Nolan Mbemba,0.1,10,14,71.4,153,51,4,6,66.7,5,5,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,2
1330,Bryan Mbeumo,7.0,199,279,71.3,3085,932,121,147,82.3,52,80,65.0,21,33,63.6,0,0.9,1.3,-0.9,10,8,10,1,26
1331,Jordi Mboula,1.3,16,26,61.5,231,46,9,13,69.2,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2
1332,James Mcatee,2.4,41,56,73.2,604,97,23,29,79.3,14,15,93.3,2,6,33.3,0,0.2,0.1,-0.2,2,4,1,0,8
1334,Oliver McBurnie,3.2,61,100,61.0,689,165,44,66,66.7,11,17,64.7,1,2,50.0,1,0.5,0.6,+0.5,3,8,1,1,6
1335,John McGinn,6.3,149,194,76.8,2730,1021,71,85,83.5,54,67,80.6,23,35,65.7,1,0.7,0.7,+0.3,7,19,13,1,34
1336,Scott McKenna,4.6,137,186,73.7,2769,1280,38,48,79.2,82,109,75.2,17,28,60.7,0,0.2,0.2,-0.2,3,10,3,0,10
1337,Weston McKennie,4.8,159,209,76.1,2896,875,76,94,80.9,59,79,74.7,21,26,80.8,1,0.6,0.6,+0.4,7,3,5,1,10
1338,Dwight McNeil,3.1,91,117,77.8,1259,319,62,65,95.4,22,29,75.9,5,12,41.7,1,0.9,1.1,+0.1,3,2,4,2,7
1339,Scott McTominay,2.0,46,57,80.7,760,173,24,28,85.7,17,19,89.5,5,6,83.3,0,0.0,0.0,0.0,1,11,0,0,4
1340,Facundo Medina,6.0,363,416,87.3,6745,2662,132,143,92.3,180,195,92.3,38,58,65.5,1,0.5,0.6,+0.5,6,45,8,1,55
1341,Ben Mee,1.7,56,72,77.8,929,425,23,24,95.8,29,35,82.9,4,13,30.8,0,0.1,0.2,-0.1,1,4,0,0,6
1342,Marvin Mehlem,5.1,152,200,76.0,2468,640,78,90,86.7,62,77,80.5,9,22,40.9,1,0.4,0.6,+0.6,6,13,7,1,17
1343,Bamo Meite,0.5,34,35,97.1,606,178,17,17,100.0,13,13,100.0,4,5,80.0,0,0.0,0.0,0.0,0,3,0,0,2
1344,Bamo Meite,1.6,48,56,85.7,761,413,23,25,92.0,22,22,100.0,2,7,28.6,0,0.0,0.0,0.0,0,2,1,0,1
1345,Hannibal Mejbri,1.3,28,31,90.3,393,143,19,19,100.0,7,8,87.5,2,4,50.0,0,0.4,0.5,-0.4,2,6,1,0,6
1346,Oscar Melendo,5.0,131,159,82.4,2304,439,58,66,87.9,54,64,84.4,15,20,75.0,0,0.1,0.4,-0.1,3,10,2,0,7
1347,Gonzalo Melero,4.9,176,203,86.7,2558,624,103,115,89.6,63,68,92.6,6,9,66.7,1,0.7,0.6,+0.3,7,19,3,0,19
1349,Arthur Melo,4.9,287,308,93.2,5888,1299,85,91,93.4,154,161,95.7,44,47,93.6,1,0.7,0.5,+0.3,5,27,1,0,24
1350,Memphis,1.5,24,33,72.7,336,88,15,18,83.3,6,7,85.7,2,2,100.0,0,0.2,0.1,-0.2,2,1,1,0,3
1352,Houboulang Mendes,0.1,4,5,80.0,87,23,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,1,1,1
1353,Brais Mendez,7.0,262,332,78.9,3835,1164,156,175,89.1,73,89,82.0,18,47,38.3,3,1.2,1.3,+1.8,13,30,11,1,37
1355,Benjamin Mendy,0.9,53,73,72.6,979,406,24,28,85.7,22,30,73.3,6,13,46.2,0,0.3,0.6,-0.3,4,9,5,4,7
1356,Ferland Mendy,1.2,65,72,90.3,902,301,41,42,97.6,18,21,85.7,3,3,100.0,0,0.1,0.1,-0.1,2,5,0,0,4
1357,Formose Mendy,1.5,65,79,82.3,1326,362,19,22,86.4,36,37,97.3,9,15,60.0,0,0.0,0.0,0.0,0,3,0,0,3
1358,Nampalys Mendy,0.7,46,53,86.8,919,245,11,12,91.7,26,28,92.9,8,11,72.7,0,0.0,0.0,0.0,0,6,0,0,9
1359,Teden Mengi,1.4,46,61,75.4,1064,444,14,16,87.5,23,25,92.0,9,19,47.4,0,0.0,0.0,0.0,0,8,1,0,4
1360,Chris Mepham,0.4,20,25,80.0,474,149,4,7,57.1,13,13,100.0,3,4,75.0,0,0.0,0.0,0.0,1,4,0,0,2
1361,Jorge Mere,1.8,31,38,81.6,669,162,9,11,81.8,16,18,88.9,6,9,66.7,0,0.0,0.0,0.0,0,3,0,0,1
1362,Alex Meret,7.0,161,181,89.0,3423,1730,38,38,100.0,99,100,99.0,24,43,55.8,0,0.0,0.0,0.0,0,0,0,0,0
1363,Mikel Merino,5.2,198,255,77.6,2740,734,118,137,86.1,57,77,74.0,12,16,75.0,1,0.4,0.4,+0.6,2,22,1,0,17
1364,Quentin Merlin,6.8,239,334,71.6,4901,2353,82,90,91.1,118,156,75.6,35,70,50.0,1,0.8,1.0,+0.2,9,36,12,1,43
1365,Junior Messias,0.3,3,6,50.0,39,10,2,2,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,1,0,1,0,1
1367,Omenuke Mfulu,0.8,45,50,90.0,702,275,20,20,100.0,24,25,96.0,0,3,0.0,0,0.0,0.0,0.0,0,2,0,0,1
1368,Sven Michel,2.2,32,49,65.3,429,149,18,24,75.0,9,12,75.0,1,2,50.0,1,0.2,0.2,+0.8,4,2,3,0,6
1369,Miguel,0.7,7,15,46.7,75,0,3,6,50.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
1370,Georges Mikautadze,2.9,45,66,68.2,615,122,21,28,75.0,15,22,68.2,2,4,50.0,1,0.1,0.1,+0.9,2,2,2,0,8
1371,Nikola Milenkovic,6.3,301,354,85.0,6384,2119,85,97,87.6,173,190,91.1,42,56,75.0,0,0.0,0.0,0.0,0,13,0,0,14
1372,Arkadiusz Milik,1.6,54,60,90.0,728,108,31,34,91.2,20,22,90.9,1,1,100.0,1,1.1,0.2,-0.1,4,1,1,0,3
1373,Vanja Milinkovic-Savic,7.0,202,291,69.4,6170,4633,30,31,96.8,100,100,100.0,72,159,45.3,0,0.0,0.0,0.0,0,6,0,0,0
1374,Eder Militao,0.5,31,32,96.9,612,216,11,11,100.0,17,17,100.0,3,3,100.0,0,0.0,0.0,0.0,0,2,0,0,1
1375,Enzo Millot,4.0,195,231,84.4,2792,590,115,125,92.0,64,77,83.1,10,18,55.6,0,0.3,1.1,-0.3,5,16,2,0,19
1376,James Milner,2.5,133,157,84.7,2072,688,76,84,90.5,48,51,94.1,6,13,46.2,0,0.1,0.3,-0.1,1,12,3,0,17
1378,Jovan Milosevic,0.2,6,10,60.0,71,17,3,4,75.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
1380,Kim Min-jae,5.6,499,541,92.2,8261,3870,226,239,94.6,243,258,94.2,24,32,75.0,0,0.2,0.2,-0.2,3,36,2,0,36
1381,Takumi Minamino,5.7,180,226,79.6,2494,592,105,124,84.7,56,70,80.0,6,12,50.0,3,1.4,1.5,+1.6,7,13,7,0,20
1384,Oscar Mingueza,8.0,276,390,70.8,4531,2303,144,166,86.7,104,140,74.3,21,55,38.2,0,0.8,1.0,-0.8,12,29,13,6,25
1385,Ignasi Miquel,7.5,291,350,83.1,5875,2287,90,97,92.8,162,173,93.6,39,74,52.7,1,0.8,0.2,+0.2,3,24,1,0,25
1386,Rafa Mir,1.9,21,35,60.0,308,47,12,18,66.7,7,9,77.8,1,3,33.3,0,0.2,0.1,-0.2,4,0,1,1,2
1387,Ignacio Miramon,0.4,28,32,87.5,492,135,11,12,91.7,13,14,92.9,3,4,75.0,0,0.0,0.0,0.0,0,2,0,0,3
1388,Aleksei Miranchuk,0.3,14,21,66.7,210,35,8,9,88.9,5,7,71.4,1,3,33.3,0,0.0,0.0,0.0,0,0,1,0,3
1389,Juan Miranda,3.5,145,180,80.6,2511,1058,57,62,91.9,69,83,83.1,12,20,60.0,0,0.1,0.2,-0.1,2,10,4,1,20
1390,Kevin Miranda,0.2,9,10,90.0,165,43,3,3,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
1391,Fabio Miretti,2.6,78,99,78.8,1211,327,39,43,90.7,31,35,88.6,4,11,36.4,0,0.2,0.6,-0.2,4,6,5,2,6
1392,Filippo Missori,0.5,19,26,73.1,339,92,9,9,100.0,5,9,55.6,4,5,80.0,0,0.0,0.0,0.0,1,0,1,1,2
1393,Tyrick Mitchell,7.0,245,331,74.0,3733,1496,135,153,88.2,91,124,73.4,12,33,36.4,1,0.5,0.4,+0.5,3,5,6,3,10
1394,Kaoru Mitoma,6.4,165,208,79.3,2030,448,119,132,90.2,34,49,69.4,3,9,33.3,3,1.5,2.0,+1.5,16,5,8,3,15
1395,Aleksandar Mitrovic,0.4,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1
1396,Stefan Mitrovic,5.8,144,191,75.4,3200,1098,39,48,81.3,73,91,80.2,32,52,61.5,0,0.3,0.3,-0.3,2,13,1,0,15
1397,Maximilian Mittelstadt,1.0,35,53,66.0,523,214,17,19,89.5,16,24,66.7,1,7,14.3,1,0.2,0.2,+0.8,1,2,3,2,3
1398,Henrikh Mkhitaryan,6.1,282,336,83.9,4184,919,153,165,92.7,97,112,86.6,18,31,58.1,1,1.0,1.1,0.0,7,27,9,0,40
1399,Luka Modric,2.3,169,193,87.6,2711,799,105,113,92.9,45,51,88.2,16,23,69.6,0,0.5,0.6,-0.5,4,19,5,0,27
1400,Terem Moffi,5.6,77,102,75.5,1014,114,45,51,88.2,22,30,73.3,4,6,66.7,2,1.1,0.4,+0.9,7,4,1,0,4
1401,Mostafa Mohamed,6.0,53,87,60.9,826,193,26,45,57.8,20,26,76.9,5,9,55.6,0,0.1,0.1,-0.1,4,5,1,0,7
1402,Kudus Mohammed,0.7,16,21,76.2,316,53,7,7,100.0,5,5,100.0,4,6,66.7,0,0.0,0.0,0.0,0,0,1,0,3
1404,Dion Moise Sahi,1.1,21,28,75.0,354,72,10,12,83.3,10,12,83.3,1,2,50.0,0,0.0,0.2,0.0,0,2,1,0,3
1405,Johan Mojica,3.9,173,241,71.8,2965,986,99,111,89.2,58,75,77.3,16,38,42.1,0,0.8,1.1,-0.8,7,13,11,7,17
1406,Nahuel Molina,3.9,185,251,73.7,2617,950,122,134,91.0,47,70,67.1,11,26,42.3,0,0.2,0.3,-0.2,1,8,7,3,12
1407,Florent Mollet,4.3,147,184,79.9,2142,646,77,86,89.5,47,55,85.5,8,21,38.1,2,0.3,0.3,+1.7,7,12,3,0,12
1408,Jon Moncayola,3.7,146,196,74.5,3049,1037,51,58,87.9,70,83,84.3,25,46,54.3,0,0.5,0.6,-0.5,6,24,4,2,22
1409,Ilario Monterisi,4.5,245,287,85.4,4190,2106,108,115,93.9,111,120,92.5,19,38,50.0,0,0.0,0.0,0.0,1,11,1,0,10
1410,Cesar Montes,2.7,138,169,81.7,3007,1101,38,41,92.7,86,94,91.5,14,30,46.7,0,0.0,0.1,0.0,0,9,2,1,11
1411,Gonzalo Montiel,1.4,63,83,75.9,1042,348,32,37,86.5,28,33,84.8,3,11,27.3,0,0.1,0.1,-0.1,2,5,1,0,7
1412,Lorenzo Montipo,7.0,146,268,54.5,5582,4744,18,18,100.0,52,53,98.1,76,197,38.6,0,0.0,0.0,0.0,0,12,0,0,0
1414,Alvaro Morata,4.4,61,86,70.9,855,111,39,46,84.8,17,23,73.9,3,8,37.5,0,0.0,0.1,0.0,0,2,1,0,3
1415,Diego Moreira,0.7,22,30,73.3,283,78,17,21,81.0,3,6,50.0,1,1,100.0,0,0.3,0.1,-0.3,2,0,0,0,3
1416,Alberto Moreno,1.9,63,75,84.0,1075,393,36,40,90.0,17,17,100.0,9,15,60.0,1,0.3,0.3,+0.7,2,3,7,2,9
1417,Gerard Moreno,5.0,163,203,80.3,2741,694,89,97,91.8,52,67,77.6,18,22,81.8,0,0.4,0.7,-0.4,9,15,8,0,33
1418,Manu Morlanes,3.4,93,112,83.0,1414,377,50,57,87.7,33,37,89.2,5,9,55.6,0,0.1,0.1,-0.1,3,11,1,0,8
1419,Nikola Moro,2.6,120,147,81.6,2256,537,48,57,84.2,53,57,93.0,16,21,76.2,0,0.1,0.1,-0.1,2,16,3,1,15
1420,Carlton Morris,6.7,106,174,60.9,1560,317,59,90,65.6,35,55,63.6,7,9,77.8,1,0.2,0.5,+0.8,5,8,7,0,23
1421,Cristhian Mosquera,4.2,179,209,85.6,3236,905,67,74,90.5,95,108,88.0,13,19,68.4,0,0.0,0.0,0.0,1,4,0,0,6
1422,Dany Mota,4.7,94,136,69.1,1602,263,47,54,87.0,32,46,69.6,10,14,71.4,0,0.3,0.4,-0.3,5,8,2,1,13
1423,Lebo Mothiba,2.5,29,41,70.7,349,106,18,23,78.3,7,11,63.6,1,1,100.0,0,0.0,0.0,0.0,0,3,1,0,5
1424,Youssoufa Moukoko,0.6,12,14,85.7,162,33,9,9,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,2
1425,Steve Mounie,2.7,51,73,69.9,661,162,27,35,77.1,16,30,53.3,1,1,100.0,0,0.1,0.1,-0.1,2,6,0,0,4
1426,Mason Mount,2.5,74,89,83.1,1095,370,39,44,88.6,19,24,79.2,8,12,66.7,0,0.1,0.2,-0.1,3,8,1,0,9
1427,Samuel Moutoussamy,2.3,33,43,76.7,556,289,17,20,85.0,10,14,71.4,4,5,80.0,0,0.1,0.1,-0.1,3,9,1,0,7
1428,Mykhailo Mudryk,2.6,54,91,59.3,755,228,37,52,71.2,6,14,42.9,6,12,50.0,0,0.8,0.8,-0.8,5,5,3,1,6
1430,Francois Mughe,1.8,26,41,63.4,415,146,12,17,70.6,10,15,66.7,2,3,66.7,0,0.1,0.2,-0.1,2,1,5,3,7
1431,Joel Mugisha,0.9,16,24,66.7,288,61,9,10,90.0,5,10,50.0,2,3,66.7,0,0.0,0.2,0.0,0,0,0,0,1
1433,Samuele Mulattieri,0.9,19,22,86.4,233,10,11,12,91.7,6,6,100.0,0,1,0.0,0,0.1,0.3,-0.1,1,2,0,0,0
1434,Kevin Muller,6.0,198,264,75.0,6509,4319,13,13,100.0,94,95,98.9,91,156,58.3,0,0.0,0.0,0.0,0,3,0,0,0
1435,Thomas Muller,1.9,61,80,76.3,805,248,38,42,90.5,18,30,60.0,1,2,50.0,1,1.5,0.9,-0.5,7,7,2,1,8
1436,Abdul Mumin,1.0,28,38,73.7,572,154,6,10,60.0,17,19,89.5,3,7,42.9,0,0.0,0.0,0.0,0,0,0,0,2
1437,Marshall Munetsi,6.1,81,121,66.9,1272,401,36,53,67.9,36,45,80.0,5,12,41.7,3,0.5,1.0,+2.5,4,10,3,1,14
1438,Iker Muniain,3.0,130,164,79.3,1835,458,76,87,87.4,44,54,81.5,5,15,33.3,0,0.1,0.3,-0.1,4,13,2,0,14
1440,Aihen Munoz,5.4,227,303,74.9,3961,1802,101,112,90.2,104,136,76.5,19,42,45.2,1,0.6,0.3,+0.4,5,15,3,3,19
1441,Iker Munoz,4.7,151,213,70.9,2895,831,55,72,76.4,75,96,78.1,17,32,53.1,0,0.0,0.1,0.0,1,20,2,0,17
1442,Javier Munoz,4.2,163,199,81.9,2260,451,106,114,93.0,52,64,81.3,3,9,33.3,0,0.1,0.3,-0.1,4,10,4,2,11
1443,Luis Muriel,0.9,55,68,80.9,974,357,32,37,86.5,13,16,81.3,10,14,71.4,1,0.9,0.7,+0.1,8,4,3,1,9
1444,Murillo,1.0,39,48,81.3,635,240,17,20,85.0,18,22,81.8,3,4,75.0,0,0.0,0.0,0.0,0,2,0,0,1
1445,Vedat Muriqi,7.8,105,168,62.5,1602,330,54,84,64.3,32,47,68.1,9,15,60.0,1,1.2,0.8,-0.2,14,9,3,1,11
1447,Yunus Musah,2.4,96,111,86.5,1338,323,62,66,93.9,26,31,83.9,4,8,50.0,0,0.2,0.1,-0.2,2,4,1,1,5
1448,Jamal Musiala,2.2,63,75,84.0,715,177,47,50,94.0,10,13,76.9,2,3,66.7,1,0.7,0.5,+0.3,3,4,5,0,8
1449,Juan Musso,5.0,128,171,74.9,3103,1992,27,27,100.0,70,70,100.0,30,73,41.1,0,0.0,0.0,0.0,0,1,0,0,0
1450,Yvon Mvogo,7.0,211,265,79.6,5637,3973,36,36,100.0,108,109,99.1,66,119,55.5,0,0.0,0.0,0.0,0,1,0,0,0
1451,Junior Mwanga,0.3,6,8,75.0,160,59,0,2,0.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1
1452,Phillipp Mwene,2.6,64,104,61.5,1051,449,29,37,78.4,33,46,71.7,2,14,14.3,0,0.2,0.4,-0.2,2,3,4,2,7
1453,Vitaliy Mykolenko,3.0,129,171,75.4,1867,735,82,96,85.4,37,48,77.1,8,15,53.3,0,0.3,0.2,-0.3,3,3,3,1,6
1454,Joakim Maehle,5.7,269,333,80.8,4147,1420,144,158,91.1,98,115,85.2,17,34,50.0,0,0.7,1.2,-0.7,4,16,7,1,28
1456,Obite N'Dicka,4.0,273,306,89.2,4513,1438,127,127,100.0,130,140,92.9,11,29,37.9,0,0.0,0.0,0.0,0,9,0,0,10
1457,Kevin N'Doram,6.7,199,238,83.6,4132,1424,67,77,87.0,97,111,87.4,32,44,72.7,1,0.1,0.2,+0.9,2,27,2,0,33
1458,Joseph N'Duquidi,1.1,16,20,80.0,273,57,9,12,75.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3
1459,Nathan N'Goumou,3.3,68,93,73.1,926,234,45,57,78.9,16,22,72.7,6,9,66.7,0,0.1,0.4,-0.1,2,2,2,1,8
1460,Stanley N'Soki,0.3,10,12,83.3,198,149,4,5,80.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1
1461,Nacho,3.2,180,195,92.3,2864,1100,97,103,94.2,76,80,95.0,7,8,87.5,0,0.1,0.1,-0.1,2,6,2,1,11
1463,Marvelous Nakamba,7.0,212,252,84.1,3348,1010,110,122,90.2,74,82,90.2,16,25,64.0,0,0.3,0.4,-0.3,6,22,2,1,23
1464,Keito Nakamura,4.6,74,117,63.2,1280,289,33,47,70.2,30,46,65.2,9,13,69.2,1,0.6,0.9,+0.4,2,6,4,1,17
1465,Nahitan Nandez,5.4,122,190,64.2,2124,772,63,75,84.0,42,61,68.9,14,42,33.3,1,0.5,0.9,+0.5,8,10,8,3,20
1466,Matija Nastasic,4.0,102,126,81.0,1943,865,37,41,90.2,54,61,88.5,10,21,47.6,0,0.0,0.0,0.0,0,3,1,0,6
1467,Natan,3.0,161,179,89.9,3170,840,54,56,96.4,85,88,96.6,20,31,64.5,0,0.0,0.0,0.0,1,6,0,0,8
1468,Roberto Navarro,1.4,21,31,67.7,281,89,14,17,82.4,5,7,71.4,1,4,25.0,0,0.1,0.1,-0.1,1,3,1,1,4
1469,Jesus Navas,4.7,194,287,67.6,3165,1061,110,128,85.9,61,94,64.9,18,46,39.1,0,0.2,0.3,-0.2,6,16,5,4,19
1470,Michel Ndary Adopo,0.4,23,28,82.1,364,147,12,15,80.0,9,10,90.0,1,1,100.0,1,0.1,0.0,+0.9,1,4,0,0,4
1471,Youssouf Ndayishimiye,7.0,348,407,85.5,5218,1251,183,202,90.6,142,162,87.7,11,22,50.0,0,0.1,0.2,-0.1,2,24,3,0,32
1472,Iliman Ndiaye,4.0,90,112,80.4,1230,244,49,62,79.0,33,39,84.6,2,2,100.0,2,0.4,0.4,+1.6,5,6,4,1,13
1473,Rassoul Ndiaye,3.0,100,126,79.4,1673,397,37,48,77.1,51,58,87.9,6,12,50.0,0,0.0,0.1,0.0,0,15,1,0,16
1475,Dan Ndoye,5.6,125,172,72.7,1875,464,71,87,81.6,35,43,81.4,11,22,50.0,0,0.5,0.4,-0.5,7,11,4,1,12
1476,Loic Nego,2.6,69,90,76.7,1259,552,27,33,81.8,32,44,72.7,7,9,77.8,2,0.6,0.4,+1.4,3,3,3,2,7
1477,Alvaro Negredo,0.2,5,9,55.6,94,2,2,3,66.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
1478,Reiss Nelson,0.4,17,21,81.0,254,69,9,9,100.0,4,5,80.0,2,4,50.0,0,0.5,0.1,-0.5,2,0,1,1,0
1479,Neto,7.0,143,229,62.4,4166,3046,21,22,95.5,74,76,97.4,48,130,36.9,0,0.0,0.0,0.0,0,5,0,0,0
1480,Pedro Neto,7.0,196,263,74.5,2990,920,124,138,89.9,44,66,66.7,21,41,51.2,4,1.9,2.1,+2.1,18,7,14,7,21
1482,Luca Netz,3.4,112,144,77.8,1749,582,60,68,88.2,38,43,88.4,8,25,32.0,0,0.3,0.3,-0.3,4,7,3,1,11
1483,Florian Neuhaus,4.2,140,166,84.3,2236,693,79,84,94.0,51,59,86.4,8,15,53.3,0,0.5,0.9,-0.5,4,27,5,2,21
1484,Carlos Neva,7.6,238,327,72.8,3970,1546,131,148,88.5,85,115,73.9,20,39,51.3,0,0.3,0.3,-0.3,5,12,6,4,16
1486,Cyril Ngonge,6.0,85,137,62.0,1640,416,35,54,64.8,31,43,72.1,15,25,60.0,0,0.5,0.5,-0.5,8,6,2,1,9
1487,Moussa Niakhate,2.0,75,98,76.5,1374,585,36,39,92.3,28,38,73.7,11,20,55.0,0,0.0,0.0,0.0,0,9,1,0,6
1488,Shamar Nicholson,2.3,38,48,79.2,757,140,14,17,82.4,15,18,83.3,6,7,85.7,1,0.2,0.1,+0.8,4,6,0,0,7
1489,Rasmus Nicolaisen,7.0,301,346,87.0,5750,2268,100,115,87.0,175,185,94.6,24,42,57.1,0,0.0,0.0,0.0,0,7,0,0,12
1490,Moritz Nicolas,4.0,101,149,67.8,2831,1911,12,12,100.0,51,52,98.1,37,83,44.6,0,0.0,0.0,0.0,0,1,0,0,0
1491,Saul Niguez,4.8,180,211,85.3,2488,558,111,119,93.3,55,62,88.7,8,18,44.4,4,2.9,1.6,+1.1,8,19,4,2,10
1492,Rasmus Nissen,4.4,218,286,76.2,3260,795,126,137,92.0,81,114,71.1,7,19,36.8,1,0.5,0.7,+0.5,5,6,3,2,7
1494,Eddie Nketiah,5.5,81,94,86.2,1152,125,46,52,88.5,30,33,90.9,2,2,100.0,0,0.2,0.3,-0.2,5,5,3,0,9
1495,Niels Nkounkou,1.8,72,104,69.2,1328,610,27,38,71.1,36,47,76.6,7,12,58.3,0,0.0,0.0,0.0,0,4,1,0,2
1496,Felix Nmecha,3.7,120,145,82.8,2066,515,51,58,87.9,51,56,91.1,10,14,71.4,1,0.2,0.1,+0.8,3,7,2,0,17
1497,Arnaud Nordin,3.1,71,85,83.5,1025,284,43,46,93.5,18,24,75.0,6,8,75.0,1,0.1,0.2,+0.9,3,7,5,0,15
1498,Oliver Norwood,4.8,193,270,71.5,3766,1505,73,82,89.0,76,95,80.0,37,79,46.8,0,0.3,0.4,-0.3,5,18,2,0,17
1499,Randy Ntekja,3.0,46,71,64.8,569,139,30,42,71.4,10,17,58.8,2,2,100.0,0,0.1,0.1,-0.1,3,2,2,0,5
1500,Ernest Nuamah,2.7,51,67,76.1,764,180,26,34,76.5,21,25,84.0,2,3,66.7,0,0.2,0.1,-0.2,4,4,3,0,8
1501,Alexander Nubel,6.0,208,236,88.1,5494,3954,33,33,100.0,113,116,97.4,62,85,72.9,0,0.0,0.0,0.0,0,3,0,0,0
1502,Matheus Nunes,2.0,87,106,82.1,1077,279,59,68,86.8,23,26,88.5,2,6,33.3,0,0.1,0.2,-0.1,3,6,1,0,8
1503,Matheus Nunes,1.8,94,104,90.4,1314,152,60,63,95.2,23,27,85.2,5,5,100.0,1,0.1,0.2,+0.9,1,8,3,0,5
1504,Darwin Nunez,2.5,41,60,68.3,500,139,26,35,74.3,12,15,80.0,0,2,0.0,1,0.5,0.4,+0.5,1,4,4,0,8
1505,Unai Nunez,8.0,311,408,76.2,6361,2548,96,111,86.5,170,195,87.2,41,89,46.1,0,0.3,0.2,-0.3,2,31,0,0,24
