,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1310,Max Kilman,Wolves,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1311,Joshua Kimmich,Bayern Munich,34.0,3311,88,651,1673,1016,53,3311,62,38,61.3,24,38.7,1948,11570,5837,128,103,9,41,25,2315,252
1312,Presnel Kimpembe,Paris S-G,22.3,1676,98,542,1058,88,7,1676,13,5,38.5,8,61.5,1071,5924,3373,23,24,1,8,12,1233,6
1313,Joshua King,Bournemouth,32.9,1289,26,142,563,626,160,1283,126,65,51.6,61,48.4,926,7079,3563,131,87,46,113,96,983,248
1314,Sofian Kiyine,Chievo,9.1,498,14,100,246,161,17,498,43,28,65.1,15,34.9,312,2139,1198,35,24,9,23,15,329,42
1315,Simon Kjaer,Sevilla,22.3,1171,186,722,425,28,20,1171,0,0,0.0,0,0.0,572,2394,1186,2,1,0,4,1,642,2
1316,Davy Klaassen,Werder Bremen,31.3,1588,61,294,837,474,37,1588,27,17,63.0,10,37.0,731,3142,1336,28,33,4,43,18,966,112
1317,Felix Klaus,Wolfsburg,4.9,203,0,35,76,96,27,203,5,3,60.0,2,40.0,115,647,301,8,4,4,12,5,139,37
1318,Ragnar Klavan,Cagliari,13.7,755,91,385,355,22,4,755,1,1,100.0,0,0.0,407,2613,1581,14,12,1,6,4,449,3
1319,Tim Kleindienst,Freiburg,2.2,91,7,13,47,33,11,91,5,3,60.0,2,40.0,52,251,87,2,5,1,7,3,69,11
1320,Lukas Klostermann,RB Leipzig,22.3,1284,74,366,571,360,40,1284,16,7,43.8,9,56.3,444,2858,1585,43,31,10,11,8,596,109
1321,Justin Kluivert,Roma,14.9,650,8,73,220,369,59,650,54,24,44.4,29,53.7,424,3325,1748,68,41,22,44,23,467,168
1322,Lukas Klunter,Hertha BSC,6.6,333,24,95,170,73,6,333,20,10,50.0,10,50.0,180,1371,688,23,14,3,8,4,157,25
1323,Robin Knoche,Wolfsburg,31.0,2358,234,1235,1082,54,25,2358,10,8,80.0,2,20.0,1500,8782,5327,28,12,1,11,5,1603,7
1324,Anthony Knockaert,Brighton,20.4,960,16,173,404,410,50,960,64,31,48.4,33,51.6,568,3891,1758,56,31,19,52,31,595,119
1326,Torles Knoll,Nürnberg,4.1,133,1,17,65,53,16,133,8,5,62.5,3,37.5,61,244,103,4,3,0,16,4,81,18
1327,Gregor Kobel,Hoffenheim,1.0,47,42,47,0,0,0,47,0,0,0.0,0,0.0,26,203,111,0,0,0,0,0,22,0
1328,Gregor Kobel,Augsburg,15.4,564,492,560,4,0,0,564,1,1,100.0,0,0.0,316,1668,928,0,0,0,0,0,236,0
1329,Robin Koch,Freiburg,21.1,1101,108,427,621,56,11,1101,10,7,70.0,3,30.0,496,2454,1374,5,6,1,11,14,665,6
1330,Kenan Kodro,Athletic Club,1.8,65,0,5,34,27,6,65,2,1,50.0,1,50.0,38,126,29,1,1,0,7,5,56,16
1331,Dominik Kohr,Leverkusen,10.8,646,32,161,373,118,14,646,9,4,44.4,5,55.6,247,1350,663,16,15,4,10,11,388,17
1332,Djegui Koita,Guingamp,1.9,83,9,44,37,2,2,83,0,0,0.0,0,0.0,34,228,145,0,0,0,0,0,45,0
1333,Koke,Atlético Madrid,28.7,2335,48,398,1248,697,27,2335,17,13,76.5,4,23.5,1293,4773,2184,24,30,4,30,39,1689,72
1334,Aleksandar Kolarov,Roma,32.3,2377,125,645,1061,698,40,2374,55,31,56.4,24,43.6,1225,7207,4656,105,70,16,28,17,1482,177
1335,Sead Kolasinac,Arsenal,21.0,1416,40,330,602,492,79,1416,24,13,54.2,11,45.8,658,3388,2102,74,38,24,31,17,862,179
1336,Randal Kolo Muani,Nantes,1.4,51,2,5,22,26,8,51,4,1,25.0,3,75.0,33,202,82,3,3,2,6,9,38,15
1337,Timothee Kolodziejczak,Saint-Étienne,35.4,2316,149,990,1078,261,32,2316,19,12,63.2,7,36.8,1060,5902,4016,43,22,2,22,5,1484,56
1338,Vincent Kompany,Manchester City,13.6,1349,88,462,848,42,10,1349,4,3,75.0,1,25.0,905,4951,2821,17,15,0,5,0,1069,3
1339,Ghislain Konan,Reims,20.0,1279,75,431,587,291,4,1279,53,25,47.2,28,52.8,552,4511,2779,88,62,2,35,15,592,57
1340,Ibrahima Konate,RB Leipzig,27.0,1362,113,588,727,64,22,1362,26,22,84.6,4,15.4,579,4084,2569,33,16,1,19,10,646,5
1341,Moussa Konate,Amiens,20.8,596,15,45,266,291,77,593,24,15,62.5,9,37.5,374,1875,631,25,10,17,67,25,464,133
1342,Geoffrey Kondogbia,Valencia,13.8,914,49,221,595,105,12,914,24,22,91.7,2,8.3,525,3155,1324,14,16,0,15,20,643,10
1343,Kouadio Kone,Toulouse,0.8,50,0,5,42,3,0,50,0,0,0.0,0,0.0,40,151,37,0,0,0,5,2,45,3
1344,Lamine Kone,Strasbourg,23.9,1266,99,590,647,41,15,1266,10,8,80.0,2,20.0,760,5060,3004,33,11,1,14,9,816,6
1345,Youssouf Kone,Lille,19.0,1313,53,390,664,270,5,1313,27,17,63.0,10,37.0,672,3636,2335,49,57,0,17,9,742,76
1346,Terence Kongolo,Huddersfield,30.2,1634,138,748,724,175,30,1634,18,10,55.6,8,44.4,762,3209,1869,25,23,4,17,4,919,42
1347,Yevhen Konoplyanka,Schalke 04,7.3,280,3,31,101,153,21,280,22,14,63.6,8,36.4,176,1931,1055,36,19,13,11,4,204,51
1348,Pascal Kopke,Hertha BSC,0.8,41,0,2,20,19,5,41,1,1,100.0,0,0.0,31,211,101,8,3,4,3,6,33,5
1349,Julian Korb,Hannover 96,11.2,685,43,216,305,170,7,685,11,4,36.4,7,63.6,255,1238,748,19,18,3,14,3,325,44
1350,Laurent Koscielny,Arsenal,14.8,1056,130,548,494,23,12,1056,1,1,100.0,0,0.0,569,3249,1690,8,2,0,4,3,698,3
1352,Filip Kostic,Eint Frankfurt,32.8,2007,53,390,860,800,93,2007,93,58,62.4,35,37.6,860,6888,4237,156,76,47,58,46,969,225
1353,Christian Kouame,Genoa,34.1,1386,30,134,527,746,173,1386,83,43,51.8,40,48.2,829,4641,2110,74,50,22,102,80,1084,271
1354,Tomas Koubek,Rennes,32.5,985,817,981,4,0,0,985,1,1,100.0,0,0.0,471,2950,1902,0,0,0,0,0,342,0
1355,Kalidou Koulibaly,Napoli,34.8,2902,221,1054,1758,117,32,2902,20,11,55.0,9,45.0,1956,10351,6642,53,39,2,17,9,2082,15
1356,Jules Kounde,Bordeaux,37.0,2420,245,1228,1143,79,24,2420,15,13,86.7,2,13.3,1377,8121,5465,32,15,1,15,9,1478,3
1357,Cheikhou Kouyate,Crystal Palace,21.1,1021,49,236,593,205,35,1021,23,12,52.2,11,47.8,435,2438,1188,19,13,6,24,22,574,31
1358,Mateo Kovacic,Chelsea,19.3,1699,25,196,977,546,29,1699,55,42,76.4,13,23.6,1110,6040,3061,59,71,5,26,38,1405,66
1359,Dawid Kownacki,Sampdoria,1.9,112,0,4,45,65,9,110,10,4,40.0,6,60.0,64,394,154,5,4,3,6,9,86,28
1360,Dawid Kownacki,Düsseldorf,6.4,235,7,42,116,79,24,235,13,5,38.5,8,61.5,125,780,349,13,4,7,4,8,145,34
1361,Thomas Kraft,Hertha BSC,3.5,134,113,132,2,0,0,134,0,0,0.0,0,0.0,70,430,197,0,0,0,0,0,54,0
1362,Emil Krafth,Amiens,33.0,1793,123,580,854,377,21,1793,22,8,36.4,14,63.6,698,3444,1963,53,27,6,34,13,803,74
1363,Luka Krajnc,Frosinone,8.8,461,58,272,181,12,3,461,3,3,100.0,0,0.0,236,982,551,6,2,0,0,0,299,1
1364,Andrej Kramaric,Hoffenheim,26.6,1347,23,136,541,684,151,1341,52,28,53.8,24,46.2,836,5935,3333,129,80,41,44,50,987,198
1365,Christoph Kramer,M'Gladbach,12.6,898,33,200,593,111,14,898,16,9,56.3,7,43.8,439,2239,1170,15,9,1,24,16,573,17
1366,Vasyl Kravets,Leganés,5.3,282,10,64,112,109,7,282,10,7,70.0,3,30.0,143,711,373,8,7,2,7,5,155,41
1367,Ladislav Krejci,Bologna,11.8,707,25,171,318,222,19,707,7,3,42.9,4,57.1,365,2284,1317,34,23,8,16,6,445,62
1368,Rene Krhin,Nantes,11.7,661,39,187,422,56,8,661,7,4,57.1,3,42.9,347,1451,710,7,5,0,13,5,387,0
1369,Toni Kroos,Real Madrid,24.7,2388,34,381,1473,550,14,2388,17,14,82.4,3,17.6,1547,7440,3909,56,61,4,16,11,1833,39
1370,Rade Krunic,Empoli,30.8,1702,60,260,779,690,101,1702,76,47,61.8,29,38.2,1121,7981,4178,130,104,22,70,38,1296,191
1371,Max Kruse,Werder Bremen,31.5,2084,11,112,1058,935,100,2081,55,37,67.3,18,32.7,1222,6946,2610,76,78,19,76,44,1576,312
1372,Lukas Kubler,Freiburg,13.2,714,53,232,360,129,9,714,9,6,66.7,3,33.3,229,1256,611,9,2,2,13,4,302,41
1373,Yuya Kubo,Nürnberg,15.1,595,7,74,314,217,32,595,29,12,41.4,17,58.6,359,2398,961,30,17,10,43,29,441,95
1374,Juraj Kucka,Parma,17.1,805,54,178,457,182,20,804,33,15,45.5,18,54.5,418,2072,923,21,23,3,24,28,491,49
1375,Dejan Kulusevski,Atalanta,1.2,73,0,2,37,34,4,73,2,2,100.0,0,0.0,66,381,206,9,4,2,6,2,68,11
1376,Pierre Kunde,Mainz 05,21.2,1408,73,336,904,205,7,1408,33,24,72.7,9,27.3,780,4139,1997,34,35,2,18,23,858,10
1378,Jasmin Kurtic,SPAL,28.4,1658,56,270,867,540,52,1658,35,24,68.6,11,31.4,1027,6065,3326,103,74,13,30,21,1214,111
1379,Layvin Kurzawa,Paris S-G,11.2,679,20,135,298,251,35,679,22,12,54.5,10,45.5,307,1162,639,18,15,8,17,9,421,110
1380,Rafal Kurzawa,Amiens,2.7,164,5,23,88,54,2,164,4,1,25.0,3,75.0,81,390,135,2,2,0,9,8,104,20
1381,Ahmed Kutucu,Schalke 04,4.7,150,1,16,77,63,9,150,15,12,80.0,3,20.0,90,663,382,15,10,6,13,15,99,24
1382,Enock Kwateng,Nantes,22.7,1606,56,393,797,438,8,1606,41,23,56.1,18,43.9,695,3105,1842,37,35,1,30,15,775,108
1383,Grejohn Kyei,Reims,0.0,3,0,2,1,0,0,3,0,0,0.0,0,0.0,1,2,0,0,0,0,0,2,1,0
1384,Antonino La Gumina,Empoli,12.1,267,5,15,92,166,56,267,31,17,54.8,14,45.2,175,1016,299,13,5,7,33,15,188,70
1385,Rajiv van La Parra,Huddersfield,4.5,176,4,19,88,74,9,176,17,7,41.2,10,58.8,124,1127,502,19,15,3,11,21,128,18
1386,Gaetan Laborde,Bordeaux,1.0,35,1,5,17,15,4,35,5,1,20.0,4,80.0,22,117,64,2,1,1,4,2,19,1
1387,Gaetan Laborde,Montpellier,32.2,1336,24,103,605,647,134,1336,97,42,43.3,55,56.7,770,4842,2715,100,62,27,89,60,1016,246
1388,Alexandre Lacazette,Arsenal,27.8,1149,32,92,433,639,178,1149,69,46,66.7,23,33.3,649,3180,1197,45,30,22,69,61,886,265
1389,Alban Lafont,Fiorentina,33.5,1099,979,1094,6,0,0,1099,2,2,100.0,0,0.0,543,3064,1867,0,0,0,1,0,411,0
1390,Victor Laguardia,Alavés,36.0,1692,237,936,715,57,34,1692,0,0,0.0,0,0.0,672,3285,1900,11,5,0,6,3,808,11
1391,Abdou Lahat Diakhate,Parma,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1392,Konrad Laimer,RB Leipzig,20.8,1132,23,201,565,384,50,1132,55,32,58.2,23,41.8,469,2780,1273,39,34,14,44,41,597,104
1393,Diego Lainez,Betis,3.9,199,1,10,53,137,15,199,33,16,48.5,17,51.5,163,1153,488,17,13,6,17,9,168,43
1394,Kenny Lala,Strasbourg,34.0,2574,87,568,1249,792,27,2573,83,36,43.4,47,56.6,1437,9115,5216,132,114,5,67,48,1541,169
1395,Adam Lallana,Liverpool,5.2,384,4,39,182,163,26,384,11,8,72.7,3,27.3,243,1061,519,18,9,5,10,10,282,39
1396,Erik Lamela,Tottenham,10.8,586,4,51,248,297,56,586,34,20,58.8,14,41.2,396,2303,1023,34,29,15,29,20,427,95
1397,Mohamed Lamine Diaby,Nice,1.8,45,1,2,17,26,10,45,2,1,50.0,1,50.0,15,115,31,1,2,1,5,0,29,12
1398,Loick Landre,Nîmes,17.7,739,80,400,321,22,9,739,7,4,57.1,3,42.9,321,1773,1020,6,6,0,10,2,353,2
1399,Michael Lang,M'Gladbach,13.9,917,48,236,489,198,23,917,10,2,20.0,8,80.0,435,2259,1201,23,12,4,4,2,579,59
1400,Sebastian Langkamp,Werder Bremen,15.7,1137,92,457,642,43,17,1137,2,2,100.0,0,0.0,680,4474,2922,30,8,0,5,0,767,5
1401,Manuel Lanzini,West Ham,7.6,538,6,46,345,156,18,538,18,13,72.2,5,27.8,350,1998,1012,22,25,5,15,12,435,28
1402,Gianluca Lapadula,Genoa,4.5,146,1,11,49,87,31,146,5,4,80.0,1,20.0,74,304,149,5,2,2,11,7,107,21
1404,Aymeric Laporte,Manchester City,34.0,3319,177,985,2151,191,31,3319,6,3,50.0,3,50.0,2510,14137,10671,94,81,1,11,2,2617,9
1405,Danilo Larangeira,Bologna,34.2,1834,271,931,872,40,22,1834,4,3,75.0,1,25.0,916,5283,3295,18,3,2,5,1,997,6
1406,Johan Larsson,Guingamp,1.0,46,1,5,25,17,2,46,0,0,0.0,0,0.0,26,230,149,6,1,1,1,0,24,2
1407,Kevin Lasagna,Udinese,27.3,765,39,87,351,341,120,764,23,9,39.1,14,60.9,382,2343,1126,50,30,22,80,24,481,144
1408,Jamaal Lascelles,Newcastle Utd,30.5,1497,272,901,546,58,32,1497,1,1,100.0,0,0.0,544,2567,967,5,5,2,9,5,702,9
1409,Paul Lasne,Montpellier,19.9,1215,24,252,675,301,21,1215,23,12,52.2,11,47.8,621,3496,1429,28,29,5,37,16,769,72
1410,Toni Lato,Valencia,3.0,217,16,76,104,38,5,217,2,1,50.0,1,50.0,96,344,138,2,3,0,3,0,109,10
1411,Danny Latza,Mainz 05,20.7,1304,43,229,753,333,36,1304,32,16,50.0,16,50.0,762,3580,1651,22,24,3,39,24,872,67
1412,Alexandre Lauray,Bordeaux,2.9,256,20,91,160,5,1,256,0,0,0.0,0,0.0,147,909,640,3,2,0,2,0,182,1
1413,Armand Lauriente,Rennes,0.0,8,0,0,4,4,3,8,0,0,0.0,0,0.0,7,65,49,2,2,1,2,0,7,2
1414,Vincent Laurini,Fiorentina,10.2,678,35,163,385,137,1,678,13,11,84.6,2,15.4,324,1952,1230,29,18,0,8,9,368,21
1415,Wesley Lautoa,Dijon,33.6,1968,169,851,1062,79,17,1968,17,13,76.5,4,23.5,1087,6872,4266,46,26,2,16,9,1210,8
1416,Diego Laxalt,Milan,7.2,483,11,124,232,130,14,483,11,6,54.5,5,45.5,254,1448,763,21,11,4,11,11,295,51
1417,Miguel Layun,Villarreal,5.6,340,10,57,133,152,5,340,11,5,45.5,6,54.5,158,861,424,10,7,0,14,7,213,45
1418,Valentino Lazaro,Hertha BSC,30.5,1954,80,419,956,605,42,1954,66,34,51.5,32,48.5,1013,5273,2664,73,65,13,42,24,1065,168
1419,Darko Lazovic,Genoa,28.2,1318,43,253,504,584,80,1318,75,36,48.0,39,52.0,701,5714,3413,120,75,34,40,17,780,169
1420,Manuel Lazzari,SPAL,31.5,1812,64,351,721,776,65,1812,118,64,54.2,54,45.8,1201,10569,6455,239,140,42,60,42,1260,234
1421,Mickael Le Bihan,Nice,2.3,77,1,6,41,31,12,76,11,6,54.5,5,45.5,43,254,52,1,2,1,3,5,56,12
1422,Maxime Le Marchand,Fulham,25.0,1794,195,879,813,109,18,1794,15,10,66.7,5,33.3,740,3671,2128,16,16,1,11,6,1059,15
1423,Robin Le Normand,Real Sociedad,3.2,250,17,112,133,5,4,250,1,1,100.0,0,0.0,167,909,518,0,0,0,2,0,179,0
1424,Damien Le Tallec,Montpellier,31.2,1577,65,361,1005,221,45,1577,8,2,25.0,6,75.0,605,2562,950,9,10,2,20,14,844,28
1425,James Lea Siliki,Rennes,13.6,606,14,99,290,235,33,606,33,12,36.4,21,63.6,390,2449,1371,37,36,10,32,12,430,75
1426,Rafael Leao,Lille,14.3,374,16,36,160,180,52,374,17,9,52.9,8,47.1,217,1158,503,17,16,10,25,27,287,76
1427,Mathew Leckie,Hertha BSC,10.5,522,17,63,254,214,41,522,26,11,42.3,15,57.7,344,2030,922,36,22,6,34,18,371,92
1428,Benjamin Lecomte,Montpellier,37.0,1381,1132,1365,16,0,0,1381,1,1,100.0,0,0.0,692,4871,2678,0,1,0,0,1,531,0
1430,Pierre Lees-Melou,Nice,26.6,1760,67,363,1057,356,39,1760,30,15,50.0,15,50.0,868,4150,2023,35,39,10,32,25,1279,81
1431,Jordan Lefort,Amiens,20.0,1171,123,511,517,152,13,1171,12,8,66.7,4,33.3,484,2606,1396,17,12,2,17,7,584,40
1432,Wu Lei,Espanyol,11.8,337,7,55,120,170,63,337,18,9,50.0,9,50.0,175,1099,630,29,7,16,26,11,218,81
1433,Tim Leibold,Nürnberg,30.7,1880,82,592,875,436,32,1879,48,25,52.1,23,47.9,878,5762,3236,85,55,13,39,19,1055,106
1434,Lucas Leiva,Lazio,22.1,1681,68,397,1065,234,14,1681,14,9,64.3,5,35.7,923,4028,1965,18,20,1,8,23,1068,15
1435,Florian Lejeune,Newcastle Utd,11.7,710,79,342,330,42,13,710,4,3,75.0,1,25.0,327,1615,808,9,5,0,9,0,404,8
1436,Inigo Lekue,Athletic Club,2.3,156,14,47,71,39,1,156,4,3,75.0,1,25.0,58,382,187,7,5,1,4,3,78,9
1437,Thomas Lemar,Atlético Madrid,20.2,1259,8,168,579,529,34,1259,79,48,60.8,31,39.2,872,5201,2372,64,49,11,36,47,958,125
1438,Mario Lemina,Southampton,17.9,1069,51,214,652,212,22,1069,35,23,65.7,12,34.3,557,3664,1937,41,41,3,26,31,685,29
1439,Mauricio Lemos,Sassuolo,2.0,89,14,45,42,2,1,89,0,0,0.0,0,0.0,52,264,132,0,0,0,3,2,49,0
1440,Clement Lenglet,Barcelona,21.5,1341,150,682,637,27,9,1341,6,6,100.0,0,0.0,797,3919,2487,6,6,0,5,3,932,2
1441,Aaron Lennon,Burnley,13.5,431,22,75,201,159,21,431,15,7,46.7,8,53.3,201,1162,522,21,5,6,15,13,261,55
1442,Bernd Leno,Arsenal,31.5,1188,1035,1181,7,0,0,1188,0,0,0.0,0,0.0,605,3693,2501,0,0,0,0,1,514,0
1443,Pedro Leon,Eibar,4.7,226,0,15,69,143,8,226,5,1,20.0,4,80.0,113,459,196,12,6,2,11,8,135,45
1444,Sergio Leon,Betis,7.1,175,3,17,71,91,25,175,12,4,33.3,8,66.7,118,477,151,6,6,4,22,13,123,39
1445,Lukas Lerager,Genoa,12.5,527,17,100,271,158,22,527,6,4,66.7,2,33.3,213,873,418,11,8,1,5,11,296,26
1446,Lukas Lerager,Bordeaux,14.4,813,37,171,523,123,14,813,4,2,50.0,2,50.0,415,1654,776,18,11,4,16,8,478,22
1447,Mehdi Leris,Chievo,17.9,1014,29,191,513,322,23,1014,44,22,50.0,22,50.0,531,2802,1187,32,26,4,51,38,629,84
1448,Jefferson Lerma,Bournemouth,27.8,1900,137,552,1102,260,15,1900,29,20,69.0,9,31.0,1172,4977,2170,17,30,2,25,20,1166,17
1449,Robert Lewandowski,Bayern Munich,32.9,1114,18,44,436,655,246,1110,76,51,67.1,25,32.9,719,4029,1935,79,53,28,92,51,924,241
1450,Igor Lewczuk,Bordeaux,5.0,252,34,136,100,16,1,252,1,0,0.0,1,100.0,134,659,308,4,4,0,3,0,143,2
1451,Aaron Leya Iseka,Toulouse,16.0,402,17,30,180,195,49,402,20,7,35.0,12,60.0,244,1009,363,15,14,9,47,26,319,95
1452,Stephan Lichtsteiner,Arsenal,10.4,687,28,208,313,169,11,687,7,4,57.1,3,42.9,326,1770,978,24,20,1,13,13,435,48
1453,Dimitri Lienard,Strasbourg,14.3,1017,23,226,509,294,11,1017,25,16,64.0,9,36.0,598,3239,1720,35,26,2,25,14,644,68
1454,Philipp Lienhart,Freiburg,6.8,380,44,186,184,13,3,380,5,5,100.0,0,0.0,178,1442,845,7,6,1,5,2,234,1
1456,Lucas Lima,Nantes,27.7,2072,56,436,896,767,29,2072,40,22,55.0,18,45.0,1025,5133,3111,83,62,8,57,31,1120,177
1457,Anthony Limbombe,Nantes,13.7,620,6,83,186,356,80,620,23,11,47.8,12,52.2,385,2576,1197,53,35,18,29,19,478,125
1458,Victor Lindelof,Manchester Utd,28.9,1762,179,840,893,38,14,1762,8,8,100.0,0,0.0,1009,5455,3181,14,9,0,11,3,1146,2
1459,Karol Linetty,Sampdoria,27.9,1597,33,269,888,464,46,1597,42,19,45.2,23,54.8,933,4733,2962,76,56,8,60,34,1137,113
1460,Jesse Lingard,Manchester Utd,18.5,979,11,72,503,415,49,978,29,13,44.8,16,55.2,542,2997,1414,41,51,5,42,20,758,109
1461,Pol Lirola,Sassuolo,33.1,2052,116,552,944,583,63,2052,71,41,57.7,30,42.3,1102,7001,4369,120,69,20,31,28,1268,202
1462,Adem Ljajic,Torino,0.3,26,0,1,7,18,2,26,0,0,0.0,0,0.0,11,92,63,2,2,0,0,0,23,5
1463,Diego Llorente,Real Sociedad,19.5,1302,135,659,609,37,14,1302,4,2,50.0,2,50.0,760,4717,2950,21,6,1,5,2,864,7
1464,Fernando Llorente,Tottenham,7.7,319,13,24,126,170,55,319,5,5,100.0,0,0.0,156,416,112,3,1,2,27,12,249,72
1465,Marcos Llorente,Real Madrid,6.0,435,22,127,279,32,2,435,8,7,87.5,1,12.5,291,1850,628,10,6,2,4,8,323,6
1466,Hugo Lloris,Tottenham,33.0,1282,1157,1276,7,0,0,1282,0,0,0.0,0,0.0,736,3483,2066,0,1,1,2,0,642,0
1467,Giovani Lo Celso,Betis,26.6,1802,14,168,957,706,100,1798,103,63,61.2,40,38.8,1238,8578,4404,127,96,23,69,54,1466,125
1468,Giovani Lo Celso,Paris S-G,0.1,14,0,4,7,3,0,14,0,0,0.0,0,0.0,8,38,17,0,0,0,0,0,11,0
1469,Stanislav Lobotka,Celta Vigo,27.7,1598,28,275,1053,296,11,1598,43,31,72.1,12,27.9,1058,6373,3038,46,42,4,26,23,1196,34
1470,Jurgen Locadia,Brighton,13.7,487,14,79,203,212,45,487,8,5,62.5,3,37.5,275,1334,508,17,11,8,42,16,343,104
1471,Manuel Locatelli,Sassuolo,20.5,1467,58,286,805,390,35,1467,30,21,70.0,9,30.0,875,3510,1736,36,32,5,41,25,1074,80
1472,Ruben Loftus-Cheek,Chelsea,11.1,783,10,93,366,341,54,783,64,41,64.1,23,35.9,502,3122,1761,52,31,10,25,25,595,75
1473,Enzo Loiodice,Dijon,9.4,496,5,91,325,83,3,496,8,4,50.0,4,50.0,303,1443,747,9,12,1,12,11,352,5
1474,Kevin Long,Burnley,5.7,244,44,123,116,6,3,244,1,1,100.0,0,0.0,88,465,212,1,3,2,0,1,113,0
1475,Shane Long,Southampton,14.1,509,19,36,214,262,60,509,12,4,33.3,8,66.7,241,970,376,13,10,7,51,23,397,98
1476,Samuele Longo,Huesca,6.2,159,8,17,83,60,24,159,16,8,50.0,8,50.0,95,475,101,4,5,5,23,22,128,25
1477,Sean Longstaff,Newcastle Utd,7.6,375,12,73,257,46,3,375,6,5,83.3,1,16.7,158,776,270,2,2,0,4,6,197,6
1478,Ademola Lookman,Everton,6.9,372,1,40,155,183,29,372,35,23,65.7,12,34.3,269,1739,850,34,19,11,18,25,280,52
1479,Anthony Lopes,Lyon,34.0,1143,994,1135,8,0,0,1143,0,0,0.0,0,0.0,556,2865,1982,0,0,0,2,0,521,0
1480,Rony Lopes,Monaco,20.5,919,7,65,308,562,59,919,62,28,45.2,34,54.8,540,3745,2000,74,53,21,49,23,591,168
1482,Alex Lopez,Espanyol,1.2,89,3,16,49,24,0,89,2,1,50.0,1,50.0,57,348,210,2,6,0,2,2,69,3
1483,Cristian Lopez,Angers,4.1,151,2,11,71,69,15,150,2,1,50.0,1,50.0,76,289,94,2,2,0,12,8,108,24
1484,David Lopez,Espanyol,20.2,1372,141,687,634,60,21,1372,9,6,66.7,3,33.3,835,4849,2939,23,9,1,6,2,935,9
1485,Diego Lopez,Espanyol,38.0,1277,1125,1273,4,0,0,1277,1,1,100.0,0,0.0,580,3627,2582,0,1,1,2,0,461,0
1486,Javi Lopez,Espanyol,21.6,1372,93,475,621,293,8,1372,26,19,73.1,7,26.9,690,3590,1926,43,37,3,21,16,742,79
1487,Lluis Lopez,Espanyol,5.8,291,38,165,123,5,2,291,1,1,100.0,0,0.0,133,775,476,3,2,0,1,1,173,0
1488,Maxime Lopez,Marseille,24.2,2459,18,385,1670,423,18,2459,25,13,52.0,12,48.0,1733,8661,4973,61,68,5,19,14,1959,44
1489,Pedro Lopez Munoz,Levante,5.2,282,22,85,122,76,3,282,12,6,50.0,6,50.0,145,907,535,15,12,2,5,1,149,19
1490,Pau Lopez,Betis,33.0,1308,1064,1291,17,0,0,1308,0,0,0.0,0,0.0,667,3277,2267,0,0,0,1,0,633,0
1491,Roberto Lopez,Real Sociedad,0.3,7,2,2,3,2,0,7,0,0,0.0,0,0.0,2,12,0,0,0,0,0,0,2,0
1492,Unai Lopez,Athletic Club,3.6,293,4,42,181,71,7,293,7,5,71.4,2,28.6,178,995,440,13,5,2,6,2,227,14
1493,Jonas Lossl,Huddersfield,30.9,1168,974,1158,8,3,2,1168,1,1,100.0,0,0.0,555,3161,2080,0,2,1,1,1,520,0
1494,Albert Lottin,Bordeaux,0.2,15,0,4,8,3,0,15,1,0,0.0,1,100.0,8,56,15,0,0,0,2,2,9,1
1495,Imran Louza,Nantes,1.0,49,1,10,25,15,1,49,0,0,0.0,0,0.0,35,228,120,3,5,0,1,0,33,0
1496,Davor Lovren,Düsseldorf,0.5,26,0,2,14,10,0,26,1,0,0.0,1,100.0,15,65,20,0,0,0,2,1,19,8
1497,Dejan Lovren,Liverpool,11.0,941,61,434,493,16,8,941,1,0,0.0,1,100.0,574,2542,1553,2,2,0,3,1,659,2
1498,Chris Lowe,Huddersfield,22.9,1299,52,354,568,396,18,1299,13,9,69.2,4,30.8,589,3151,1712,46,37,3,18,12,736,86
1499,Eduard Lowen,Nürnberg,18.0,955,36,196,526,247,21,955,63,29,46.0,34,54.0,553,3707,1997,46,32,6,36,35,632,59
1500,Matthew Lowton,Burnley,19.4,1148,103,349,545,267,6,1148,21,12,57.1,9,42.9,371,1641,987,18,26,1,6,11,459,38
1501,Anthony Lozano,Girona,8.1,285,6,41,137,114,35,285,14,5,35.7,9,64.3,182,1183,624,21,16,6,20,15,212,50
1502,Derrick Luckassen,Hertha BSC,2.8,211,14,90,119,2,0,211,2,2,100.0,0,0.0,130,621,365,0,0,0,2,0,151,1
1503,Filipe Luis,Atlético Madrid,22.6,1757,71,462,871,438,33,1757,30,23,76.7,7,23.3,1045,5658,3360,71,62,6,15,19,1102,67
1504,Jose Luis Gaya,Valencia,34.9,2211,119,725,995,511,61,2211,68,39,57.4,29,42.6,1056,6167,3680,96,50,16,31,17,1249,159
