,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
661,Matteo Darmian,it ITA,DF,Inter,Serie A,31.0,1989.0,25.0,18.0,1507.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,2.0,2.7,25.0,51.0,96.0,0.12,0.06,0.18,0.12,0.18,0.04,0.12,0.16,0.04,0.16
662,Josh Dasilva,eng ENG,"MF,FW",Brentford,Premier League,22.0,1998.0,9.0,2.0,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.2,10.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08
663,Jonathan David,ca CAN,FW,Lille,Ligue 1,21.0,2000.0,38.0,32.0,2804.0,31.2,15.0,0.0,15.0,13.0,2.0,3.0,3.0,0.0,14.6,12.3,3.5,15.8,43.0,67.0,182.0,0.48,0.0,0.48,0.42,0.42,0.47,0.11,0.58,0.39,0.51
664,Alphonso Davies,ca CAN,DF,Bayern Munich,Bundesliga,20.0,2000.0,22.0,20.0,1740.0,19.3,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,4.1,5.4,113.0,98.0,201.0,0.0,0.16,0.16,0.0,0.16,0.07,0.21,0.28,0.07,0.28
665,Ben Davies,wls WAL,DF,Tottenham,Premier League,28.0,1993.0,29.0,28.0,2538.0,28.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.3,2.3,0.5,2.9,62.0,137.0,60.0,0.04,0.04,0.07,0.04,0.07,0.08,0.02,0.1,0.08,0.1
666,Tom Davies,eng ENG,MF,Everton,Premier League,23.0,1998.0,6.0,2.0,234.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.0,0.8,1.0,7.0,3.0,0.38,0.0,0.38,0.38,0.38,0.32,0.0,0.32,0.32,0.32
667,Keinan Davis,eng ENG,FW,Aston Villa,Premier League,23.0,1998.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Paweł Dawidowicz,pl POL,DF,Hellas Verona,Serie A,26.0,1995.0,17.0,13.0,1198.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.8,16.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
669,Craig Dawson,eng ENG,DF,West Ham,Premier League,31.0,1990.0,34.0,30.0,2754.0,30.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,4.0,4.0,54.0,3.0,0.07,0.07,0.13,0.07,0.13,0.1,0.03,0.13,0.1,0.13
670,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,30.0,1991.0,30.0,25.0,2201.0,24.5,15.0,8.0,23.0,15.0,0.0,0.0,2.0,0.0,5.7,5.7,10.4,16.1,84.0,204.0,175.0,0.61,0.33,0.94,0.61,0.94,0.23,0.42,0.66,0.23,0.66
671,Konrad De La Fuente,us USA,"FW,MF",Marseille,Ligue 1,20.0,2001.0,16.0,9.0,785.0,8.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.4,2.4,37.0,16.0,110.0,0.0,0.23,0.23,0.0,0.23,0.11,0.16,0.27,0.11,0.27
672,Sebastien De Maio,fr FRA,DF,Udinese,Serie A,34.0,1987.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12
673,Tommaso De Nipoti,it ITA,FW,Atalanta,Serie A,18.0,2003.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,La Liga,27.0,1994.0,36.0,24.0,2151.0,23.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.6,1.6,4.6,6.2,65.0,162.0,53.0,0.13,0.04,0.17,0.13,0.17,0.07,0.19,0.26,0.07,0.26
676,Mattia De Sciglio,it ITA,DF,Juventus,Serie A,28.0,1992.0,20.0,13.0,1168.0,13.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.2,0.2,2.6,2.8,36.0,40.0,70.0,0.08,0.15,0.23,0.08,0.23,0.01,0.2,0.22,0.01,0.22
677,Lorenzo De Silvestri,it ITA,DF,Bologna,Serie A,33.0,1988.0,31.0,27.0,2294.0,25.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.8,1.8,2.4,4.2,47.0,121.0,75.0,0.12,0.08,0.2,0.12,0.2,0.07,0.09,0.17,0.07,0.17
678,Saulo Decarli,ch SUI,DF,Bochum,Bundesliga,29.0,1992.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29
679,Troy Deeney,eng ENG,FW,Watford,Premier League,33.0,1988.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,0.54,0.28,0.54
680,Grégoire Defrel,mq MTQ,FW,Sassuolo,Serie A,30.0,1991.0,38.0,11.0,1362.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.6,5.6,26.0,30.0,94.0,0.13,0.13,0.26,0.13,0.26,0.26,0.11,0.37,0.26,0.37
681,Alessandro Deiola,it ITA,MF,Cagliari,Serie A,25.0,1995.0,33.0,28.0,2129.0,23.7,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,2.5,2.5,1.4,3.9,12.0,70.0,51.0,0.17,0.04,0.21,0.17,0.21,0.11,0.06,0.17,0.11,0.17
682,Romain Del Castillo,fr FRA,"MF,FW",Rennes,Ligue 1,25.0,1996.0,3.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.69,0.27,0.96,0.69,0.96
683,Romain Del Castillo,fr FRA,"MF,FW",Brest,Ligue 1,25.0,1996.0,19.0,13.0,975.0,10.8,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,1.3,1.8,20.0,45.0,85.0,0.0,0.55,0.55,0.0,0.55,0.06,0.12,0.18,0.05,0.17
684,Thomas Delaine,fr FRA,DF,Metz,Ligue 1,29.0,1992.0,29.0,26.0,2316.0,25.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.1,3.1,110.0,73.0,154.0,0.04,0.08,0.12,0.04,0.12,0.04,0.08,0.12,0.04,0.12
685,Thomas Delaney,dk DEN,MF,Sevilla,La Liga,29.0,1991.0,26.0,15.0,1549.0,17.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.2,1.2,0.8,2.0,14.0,64.0,17.0,0.12,0.06,0.17,0.12,0.17,0.07,0.04,0.11,0.07,0.11
686,Thomas Delaney,dk DEN,MF,Dortmund,Bundesliga,29.0,1991.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Liam Delap,eng ENG,FW,Manchester City,Premier League,18.0,2003.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,Sacha Delaye,fr FRA,"MF,FW",Montpellier,Ligue 1,19.0,2002.0,11.0,3.0,262.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.2,2.0,8.0,13.0,0.0,0.34,0.34,0.0,0.34,0.04,0.37,0.42,0.04,0.42
689,Filippo Delli Carri,it ITA,DF,Salernitana,Serie A,22.0,1999.0,5.0,3.0,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
690,Andy Delort,dz ALG,FW,Nice,Ligue 1,29.0,1991.0,32.0,26.0,2448.0,27.2,16.0,2.0,18.0,13.0,3.0,3.0,3.0,0.0,14.6,12.2,3.9,16.1,24.0,54.0,188.0,0.59,0.07,0.66,0.48,0.55,0.54,0.14,0.68,0.45,0.59
691,Andy Delort,dz ALG,FW,Montpellier,Ligue 1,29.0,1991.0,3.0,3.0,269.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.8,2.2,0.0,7.0,17.0,0.67,0.33,1.0,0.67,1.0,0.45,0.28,0.73,0.45,0.73
692,Fabian Delph,eng ENG,MF,Everton,Premier League,31.0,1989.0,11.0,8.0,662.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,2.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
693,Moussa Dembélé,fr FRA,FW,Lyon,Ligue 1,25.0,1996.0,30.0,25.0,2207.0,24.5,21.0,4.0,25.0,16.0,5.0,5.0,6.0,0.0,19.3,15.3,4.0,19.3,25.0,23.0,157.0,0.86,0.16,1.02,0.65,0.82,0.79,0.16,0.95,0.63,0.79
694,Ousmane Dembélé,fr FRA,FW,Barcelona,La Liga,24.0,1997.0,21.0,15.0,1409.0,15.7,1.0,13.0,14.0,1.0,0.0,0.0,3.0,0.0,2.6,2.6,8.3,10.9,128.0,70.0,201.0,0.06,0.83,0.89,0.06,0.89,0.17,0.53,0.7,0.17,0.7
695,Yusuf Demir,at AUT,FW,Barcelona,La Liga,18.0,2003.0,6.0,2.0,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
696,Merih Demiral,tr TUR,DF,Atalanta,Serie A,23.0,1998.0,28.0,22.0,1917.0,21.3,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,2.5,2.5,0.7,3.1,3.0,25.0,7.0,0.05,0.09,0.14,0.05,0.14,0.12,0.03,0.15,0.12,0.15
697,Kerem Demirbay,de GER,MF,Leverkusen,Bundesliga,28.0,1993.0,29.0,23.0,2049.0,22.8,1.0,4.0,5.0,0.0,1.0,2.0,10.0,0.0,3.3,1.8,3.8,5.6,34.0,142.0,47.0,0.04,0.18,0.22,0.0,0.18,0.15,0.17,0.31,0.08,0.24
698,Ermedin Demirović,ba BIH,FW,Freiburg,Bundesliga,23.0,1998.0,31.0,9.0,871.0,9.7,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,1.6,4.6,16.0,10.0,74.0,0.21,0.31,0.52,0.21,0.52,0.31,0.16,0.47,0.31,0.47
699,Diego Demme,de GER,MF,Napoli,Serie A,29.0,1991.0,19.0,7.0,692.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.1,8.0,44.0,2.0,0.13,0.0,0.13,0.13,0.13,0.09,0.05,0.14,0.09,0.14
700,Jason Denayer,be BEL,DF,Lyon,Ligue 1,26.0,1995.0,15.0,12.0,1002.0,11.1,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.6,1.6,0.0,1.6,3.0,26.0,0.0,0.27,0.0,0.27,0.27,0.27,0.15,0.0,0.15,0.15,0.15
702,Leander Dendoncker,be BEL,MF,Wolves,Premier League,26.0,1995.0,30.0,21.0,1950.0,21.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.2,2.2,1.1,3.3,9.0,64.0,45.0,0.09,0.09,0.18,0.09,0.18,0.1,0.05,0.15,0.1,0.15
703,Emmanuel Dennis,ng NGA,"FW,MF",Watford,Premier League,23.0,1997.0,33.0,30.0,2581.0,28.7,10.0,6.0,16.0,10.0,0.0,0.0,9.0,1.0,7.3,7.3,4.1,11.3,90.0,61.0,172.0,0.35,0.21,0.56,0.35,0.56,0.26,0.14,0.4,0.25,0.4
704,Fabio Depaoli,it ITA,DF,Hellas Verona,Serie A,24.0,1997.0,18.0,7.0,703.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,12.0,30.0,33.0,0.13,0.13,0.26,0.13,0.26,0.1,0.08,0.18,0.1,0.18
705,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,Serie A,24.0,1997.0,6.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,Mike van der Hoorn,nl NED,DF,Arminia,Bundesliga,28.0,1992.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,Arthur Desmas,fr FRA,GK,Clermont Foot,Ligue 1,27.0,1994.0,15.0,15.0,1304.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,Sergiño Dest,us USA,"DF,FW",Barcelona,La Liga,20.0,2000.0,21.0,17.0,1512.0,16.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,2.5,3.7,75.0,81.0,158.0,0.0,0.18,0.18,0.0,0.18,0.07,0.15,0.22,0.07,0.22
709,Mattia Destro,it ITA,FW,Genoa,Serie A,30.0,1991.0,27.0,21.0,1744.0,19.4,9.0,1.0,10.0,9.0,0.0,0.0,4.0,0.0,7.7,7.7,1.1,8.7,13.0,26.0,75.0,0.46,0.05,0.52,0.46,0.52,0.4,0.05,0.45,0.4,0.45
710,Gerard Deulofeu,es ESP,"FW,MF",Udinese,Serie A,27.0,1994.0,34.0,31.0,2616.0,29.1,13.0,5.0,18.0,12.0,1.0,1.0,9.0,0.0,6.9,6.1,7.2,13.3,154.0,154.0,259.0,0.45,0.17,0.62,0.41,0.58,0.24,0.25,0.49,0.21,0.46
711,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,Premier League,22.0,1998.0,28.0,23.0,2105.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,2.7,3.9,82.0,132.0,98.0,0.04,0.09,0.13,0.04,0.13,0.05,0.12,0.17,0.05,0.17
712,Jacopo Dezi,it ITA,MF,Venezia,Serie A,29.0,1992.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.24,0.09,0.24
713,Samuel Di Carmine,it ITA,FW,Hellas Verona,Serie A,32.0,1988.0,1.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
714,Federico Di Francesco,it ITA,"FW,MF",Empoli,Serie A,27.0,1994.0,26.0,17.0,1367.0,15.2,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,2.3,2.3,1.0,3.3,27.0,45.0,126.0,0.33,0.0,0.33,0.33,0.33,0.15,0.07,0.22,0.15,0.22
715,Giovanni Di Lorenzo,it ITA,DF,Napoli,Serie A,27.0,1993.0,33.0,33.0,2869.0,31.9,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.8,3.9,66.0,196.0,154.0,0.03,0.13,0.16,0.03,0.16,0.03,0.09,0.12,0.03,0.12
716,Ángel Di María,ar ARG,FW,Paris S-G,Ligue 1,33.0,1988.0,26.0,19.0,1645.0,18.3,5.0,7.0,12.0,5.0,0.0,0.0,2.0,0.0,5.4,5.4,7.0,12.3,74.0,112.0,235.0,0.27,0.38,0.66,0.27,0.66,0.29,0.38,0.67,0.29,0.67
717,Francesco Di Mariano,it ITA,FW,Venezia,Serie A,25.0,1996.0,1.0,1.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
718,Francesco Di Tacchio,it ITA,MF,Salernitana,Serie A,31.0,1990.0,18.0,14.0,1255.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,5.0,56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
719,Boulaye Dia,sn SEN,FW,Villarreal,La Liga,24.0,1996.0,25.0,13.0,1269.0,14.1,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.4,5.4,2.4,7.8,22.0,16.0,93.0,0.35,0.35,0.71,0.35,0.71,0.39,0.17,0.56,0.39,0.56
720,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,Bundesliga,22.0,1999.0,32.0,32.0,2760.0,30.7,13.0,12.0,25.0,13.0,0.0,1.0,10.0,1.0,8.0,7.2,9.2,16.4,131.0,110.0,261.0,0.42,0.39,0.82,0.42,0.82,0.26,0.3,0.56,0.24,0.54
721,Yadaly Diaby,gn GUI,"FW,MF",Clermont Foot,Ligue 1,20.0,2000.0,5.0,0.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.0,0.3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35
722,Mouctar Diakhaby,gn GUI,DF,Valencia,La Liga,24.0,1996.0,29.0,21.0,1948.0,21.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.6,0.6,0.2,0.8,18.0,51.0,7.0,0.0,0.05,0.05,0.0,0.05,0.03,0.01,0.04,0.03,0.04
723,Ibrahim Diakité,gn GUI,MF,Reims,Ligue 1,17.0,2003.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Abdou Diallo,sn SEN,DF,Paris S-G,Ligue 1,25.0,1996.0,12.0,10.0,877.0,9.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.8,16.0,47.0,39.0,0.0,0.1,0.1,0.0,0.1,0.01,0.07,0.08,0.01,0.08
725,Habib Diallo,sn SEN,FW,Strasbourg,Ligue 1,26.0,1995.0,31.0,16.0,1541.0,17.1,11.0,1.0,12.0,9.0,2.0,2.0,2.0,0.0,8.8,7.2,2.8,10.0,19.0,27.0,132.0,0.64,0.06,0.7,0.53,0.58,0.51,0.16,0.68,0.42,0.59
726,Ibrahima Diallo,fr FRA,MF,Southampton,Premier League,22.0,1999.0,23.0,10.0,1023.0,11.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.5,17.0,57.0,20.0,0.0,0.18,0.18,0.0,0.18,0.04,0.09,0.13,0.04,0.13
728,Mouhamadou Diarra,sn SEN,MF,Strasbourg,Ligue 1,17.0,2004.0,4.0,1.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,Stéphane Diarra,fr FRA,"MF,FW",Lorient,Ligue 1,22.0,1998.0,15.0,5.0,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,1.4,2.5,33.0,16.0,53.0,0.0,0.0,0.0,0.0,0.0,0.18,0.24,0.43,0.18,0.43
730,Rúben Dias,pt POR,DF,Manchester City,Premier League,24.0,1997.0,29.0,27.0,2402.0,26.7,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,2.7,2.7,3.2,5.9,33.0,139.0,4.0,0.07,0.15,0.22,0.07,0.22,0.1,0.12,0.22,0.1,0.22
731,Krépin Diatta,sn SEN,"MF,DF",Monaco,Ligue 1,22.0,1999.0,8.0,3.0,285.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,8.0,14.0,27.0,0.32,0.0,0.32,0.32,0.32,0.04,0.07,0.12,0.04,0.12
732,Amadou Diawara,gn GUI,MF,Roma,Serie A,24.0,1997.0,4.0,2.0,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
733,Brahim Díaz,es ESP,MF,Milan,Serie A,21.0,1999.0,31.0,25.0,1855.0,20.6,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,4.1,4.1,2.3,6.4,59.0,88.0,104.0,0.15,0.15,0.29,0.15,0.29,0.2,0.11,0.31,0.2,0.31
734,Javier Díaz,es ESP,GK,Sevilla,La Liga,24.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,Luis Díaz,co COL,FW,Liverpool,Premier League,24.0,1997.0,13.0,11.0,958.0,10.6,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,3.6,3.6,2.6,6.2,53.0,38.0,127.0,0.38,0.28,0.66,0.38,0.66,0.33,0.25,0.58,0.33,0.58
736,Víctor Díaz,es ESP,DF,Granada,La Liga,33.0,1988.0,22.0,18.0,1500.0,16.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.9,5.0,37.0,6.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06
737,Daniel Didavi,de GER,"MF,FW",Stuttgart,Bundesliga,31.0,1990.0,10.0,2.0,277.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.7,1.5,6.0,9.0,25.0,0.0,0.32,0.32,0.0,0.32,0.25,0.24,0.49,0.25,0.49
738,Bamba Dieng,sn SEN,FW,Marseille,Ligue 1,21.0,2000.0,25.0,11.0,975.0,10.8,7.0,1.0,8.0,6.0,1.0,1.0,0.0,1.0,7.8,7.1,1.9,9.0,24.0,15.0,82.0,0.65,0.09,0.74,0.55,0.65,0.72,0.17,0.9,0.65,0.83
739,Eric Dier,eng ENG,DF,Tottenham,Premier League,27.0,1994.0,35.0,35.0,3071.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,1.1,2.3,13.0,103.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
740,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,Ligue 1,19.0,2002.0,5.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
741,Lucas Digne,fr FRA,DF,Aston Villa,Premier League,28.0,1993.0,16.0,16.0,1269.0,14.1,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,2.2,2.7,34.0,48.0,121.0,0.0,0.28,0.28,0.0,0.28,0.04,0.16,0.19,0.04,0.19
742,Lucas Digne,fr FRA,DF,Everton,Premier League,28.0,1993.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.4,1.8,25.0,49.0,47.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.14,0.03,0.14
743,Mitchell Dijks,nl NED,"DF,FW",Bologna,Serie A,28.0,1993.0,16.0,7.0,694.0,7.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.1,1.8,21.0,15.0,24.0,0.0,0.26,0.26,0.0,0.26,0.09,0.15,0.23,0.09,0.23
744,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,Ligue 1,23.0,1998.0,32.0,19.0,1732.0,19.2,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,2.6,2.6,3.2,5.8,72.0,76.0,107.0,0.1,0.31,0.42,0.1,0.42,0.14,0.17,0.3,0.14,0.3
745,Javairô Dilrosun,nl NED,FW,Hertha BSC,Bundesliga,23.0,1998.0,2.0,1.0,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
746,Federico Dimarco,it ITA,DF,Inter,Serie A,23.0,1997.0,32.0,13.0,1430.0,15.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,3.5,2.7,5.2,7.9,54.0,94.0,116.0,0.13,0.19,0.31,0.13,0.31,0.22,0.33,0.55,0.17,0.5
747,Landry Dimata,be BEL,"FW,MF",Espanyol,La Liga,23.0,1997.0,17.0,4.0,541.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.3,2.0,6.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.33,0.27,0.33
748,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,La Liga,27.0,1993.0,31.0,30.0,2772.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,Ligue 1,20.0,2000.0,10.0,4.0,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,7.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
