Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Andy Diouf,756,FRA,MF,Rennes,fr Ligue 1,18.0,2003.0,5.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.99,1.99,0.0,1.99,756,FRA,MF,Rennes,fr Ligue 1,18.0,2003.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Assane Dioussé,757,SEN,MF,Saint-Étienne,fr Ligue 1,23.0,1997.0,4.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757,SEN,MF,Saint-Étienne,fr Ligue 1,23.0,1997.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Axel Disasi,758,FRA,DF,Monaco,fr Ligue 1,23.0,1998.0,32.0,30.0,2721.0,30.2,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03,2.5,2.5,1.1,3.6,0.08,0.04,0.12,0.08,0.12,758,FRA,DF,Monaco,fr Ligue 1,23.0,1998.0,30.2,1.0,20.0,2.0,10.0,0.66,0.07,0.05,0.5,10.9,0.0,0.0,0.0,2.5,2.5,0.13,-1.5,-1.5
Filippo Distefano,759,ITA,FW,Fiorentina,it Serie A,17.0,2003.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,ITA,FW,Fiorentina,it Serie A,17.0,2003.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Matías Dituro,760,ARG,GK,Celta Vigo,es La Liga,34.0,1987.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,ARG,GK,Celta Vigo,es La Liga,34.0,1987.0,38.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,20.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Tiago Djaló,761,PRT,DF,Lille,fr Ligue 1,21.0,2000.0,28.0,26.0,2329.0,25.9,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.08,0.04,0.08,1.5,1.5,0.6,2.1,0.06,0.02,0.08,0.06,0.08,761,PRT,DF,Lille,fr Ligue 1,21.0,2000.0,25.9,1.0,12.0,5.0,41.7,0.46,0.19,0.08,0.2,12.6,0.0,0.0,0.0,1.5,1.5,0.12,-0.5,-0.5
Djené,762,TGO,DF,Getafe,es La Liga,29.0,1991.0,35.0,35.0,3115.0,34.6,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.03,0.03,0.0,0.03,0.2,0.2,0.5,0.7,0.01,0.01,0.02,0.01,0.02,762,TGO,DF,Getafe,es La Liga,29.0,1991.0,34.6,0.0,4.0,1.0,25.0,0.12,0.03,0.0,0.0,19.0,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Moussa Djenepo,763,MLI,MF,Southampton,eng Premier League,23.0,1998.0,12.0,5.0,457.0,5.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.4,1.7,0.27,0.07,0.34,0.27,0.34,763,MLI,MF,Southampton,eng Premier League,23.0,1998.0,5.1,0.0,11.0,1.0,9.1,2.17,0.2,0.0,0.0,16.3,0.0,0.0,0.0,1.4,1.4,0.12,-1.4,-1.4
Koffi Djidji,764,CIV,DF,Torino,it Serie A,28.0,1992.0,25.0,21.0,1735.0,19.3,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,0.04,0.0,0.04,0.04,0.04,764,CIV,DF,Torino,it Serie A,28.0,1992.0,19.3,0.0,10.0,3.0,30.0,0.52,0.16,0.0,0.0,17.8,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Alexander Djiku,765,GHA,DF,Strasbourg,fr Ligue 1,26.0,1994.0,31.0,30.0,2694.0,29.9,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,2.1,2.1,0.6,2.8,0.07,0.02,0.09,0.07,0.09,765,GHA,DF,Strasbourg,fr Ligue 1,26.0,1994.0,29.9,1.0,15.0,7.0,46.7,0.5,0.23,0.07,0.14,11.3,0.0,0.0,0.0,2.1,2.1,0.14,-1.1,-1.1
Bryan Djile Nokoué,766,CMR,"DF,MF",Saint-Étienne,fr Ligue 1,19.0,2002.0,2.0,0.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766,CMR,"DF,MF",Saint-Étienne,fr Ligue 1,19.0,2002.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Berat Djimsiti,767,ALB,DF,Atalanta,it Serie A,28.0,1993.0,31.0,25.0,2256.0,25.1,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.08,0.04,0.08,2.4,2.4,1.8,4.2,0.09,0.07,0.17,0.09,0.17,767,ALB,DF,Atalanta,it Serie A,28.0,1993.0,25.1,1.0,18.0,3.0,16.7,0.72,0.12,0.06,0.33,13.6,0.0,0.0,0.0,2.4,2.4,0.13,-1.4,-1.4
Ouparine Djoco,768,SEN,GK,Clermont Foot,fr Ligue 1,23.0,1998.0,24.0,23.0,2116.0,23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768,SEN,GK,Clermont Foot,fr Ligue 1,23.0,1998.0,23.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Naïs Djouahra,769,FRA,"FW,MF",Real Sociedad,es La Liga,21.0,1999.0,7.0,1.0,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.13,0.2,0.34,0.13,0.34,769,FRA,"FW,MF",Real Sociedad,es La Liga,21.0,1999.0,2.4,0.0,5.0,2.0,40.0,2.05,0.82,0.0,0.0,18.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
Marko Dmitrović,770,SRB,GK,Sevilla,es La Liga,29.0,1992.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,SRB,GK,Sevilla,es La Liga,29.0,1992.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lewis Dobbin,771,GBR,"FW,MF",Everton,eng Premier League,18.0,2003.0,3.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771,GBR,"FW,MF",Everton,eng Premier League,18.0,2003.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Matt Doherty,772,IRL,DF,Tottenham,eng Premier League,29.0,1992.0,15.0,9.0,875.0,9.7,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.21,0.41,0.62,0.21,0.62,2.7,2.7,2.5,5.1,0.27,0.26,0.53,0.27,0.53,772,IRL,DF,Tottenham,eng Premier League,29.0,1992.0,9.7,2.0,16.0,6.0,37.5,1.65,0.62,0.13,0.33,14.1,0.0,0.0,0.0,2.7,2.7,0.17,-0.7,-0.7
Jeremy Doku,773,BEL,"FW,MF",Rennes,fr Ligue 1,19.0,2002.0,14.0,4.0,469.0,5.2,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.19,0.38,0.58,0.19,0.58,0.8,0.8,1.8,2.6,0.16,0.34,0.5,0.16,0.5,773,BEL,"FW,MF",Rennes,fr Ligue 1,19.0,2002.0,5.2,1.0,5.0,2.0,40.0,0.96,0.38,0.2,0.5,15.1,0.0,0.0,0.0,0.8,0.8,0.17,0.2,0.2
Kasper Dolberg,774,DNK,FW,Nice,fr Ligue 1,23.0,1997.0,26.0,19.0,1492.0,16.6,6.0,2.0,4.0,2.0,2.0,0.0,0.0,0.36,0.12,0.48,0.24,0.36,7.0,5.4,1.1,6.5,0.42,0.07,0.49,0.33,0.39,774,DNK,FW,Nice,fr Ligue 1,23.0,1997.0,16.6,6.0,38.0,13.0,34.2,2.29,0.78,0.11,0.31,16.2,0.0,2.0,2.0,7.0,5.4,0.14,-1.0,-1.4
Jaume Doménech,775,ESP,GK,Valencia,es La Liga,30.0,1990.0,4.0,3.0,343.0,3.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,ESP,GK,Valencia,es La Liga,30.0,1990.0,3.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Brandon Domingues,776,FRA,"MF,FW",Troyes,fr Ligue 1,21.0,2000.0,11.0,1.0,231.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,0.8,0.8,0.4,1.2,0.31,0.15,0.46,0.31,0.46,776,FRA,"MF,FW",Troyes,fr Ligue 1,21.0,2000.0,2.6,1.0,4.0,2.0,50.0,1.56,0.78,0.25,0.5,19.6,0.0,0.0,0.0,0.8,0.8,0.2,0.2,0.2
Carlos Dominguez,777,ESP,DF,Celta Vigo,es La Liga,20.0,2001.0,8.0,3.0,344.0,3.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,777,ESP,DF,Celta Vigo,es La Liga,20.0,2001.0,3.8,0.0,1.0,0.0,0.0,0.26,0.0,0.0,,7.7,0.0,0.0,0.0,0.1,0.1,0.13,-0.1,-0.1
Mario Dominguez,778,ESP,FW,Valencia,es La Liga,17.0,2004.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778,ESP,FW,Valencia,es La Liga,17.0,2004.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Nicolás Domínguez,780,ARG,MF,Bologna,it Serie A,23.0,1998.0,28.0,23.0,2015.0,22.4,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13,0.13,0.0,0.13,1.3,1.3,2.4,3.7,0.06,0.11,0.17,0.06,0.17,780,ARG,MF,Bologna,it Serie A,23.0,1998.0,22.4,0.0,21.0,3.0,14.3,0.94,0.13,0.0,0.0,16.3,0.0,0.0,0.0,1.3,1.3,0.06,-1.3,-1.3
John Donald,781,ESP,DF,Elche,es La Liga,20.0,2000.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.4,0.18,0.03,0.21,0.18,0.21,781,ESP,DF,Elche,es La Liga,20.0,2000.0,2.0,0.0,2.0,1.0,50.0,1.0,0.5,0.0,0.0,12.1,0.0,0.0,0.0,0.4,0.4,0.18,-0.4,-0.4
Lee Dongjun,782,KOR,"MF,FW",Hertha BSC,de Bundesliga,24.0,1997.0,4.0,1.0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.24,0.0,0.24,0.24,0.24,782,KOR,"MF,FW",Hertha BSC,de Bundesliga,24.0,1997.0,1.3,0.0,3.0,1.0,33.3,2.29,0.76,0.0,0.0,12.9,0.0,0.0,0.0,0.3,0.3,0.1,-0.3,-0.3
Anastasios Donis,783,GRC,"FW,MF",Reims,fr Ligue 1,24.0,1996.0,13.0,3.0,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.6,0.29,0.1,0.39,0.29,0.39,783,GRC,"FW,MF",Reims,fr Ligue 1,24.0,1996.0,4.1,0.0,10.0,0.0,0.0,2.43,0.0,0.0,,19.4,0.0,0.0,0.0,1.2,1.2,0.12,-1.2,-1.2
Gianluigi Donnarumma,784,ITA,GK,Paris S-G,fr Ligue 1,22.0,1999.0,17.0,17.0,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,ITA,GK,Paris S-G,fr Ligue 1,22.0,1999.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Niklas Dorsch,785,DEU,MF,Augsburg,de Bundesliga,23.0,1998.0,30.0,27.0,2324.0,25.8,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.04,0.0,0.04,0.04,0.04,0.3,0.3,0.7,1.0,0.01,0.03,0.04,0.01,0.04,785,DEU,MF,Augsburg,de Bundesliga,23.0,1998.0,25.8,1.0,12.0,1.0,8.3,0.46,0.04,0.08,1.0,29.4,0.0,0.0,0.0,0.3,0.3,0.03,0.7,0.7
Gabriel Dos Santos,786,BRA,DF,Arsenal,eng Premier League,23.0,1997.0,35.0,35.0,3063.0,34.0,5.0,0.0,5.0,0.0,0.0,8.0,1.0,0.15,0.0,0.15,0.15,0.15,3.3,3.3,0.8,4.1,0.1,0.02,0.12,0.1,0.12,786,BRA,DF,Arsenal,eng Premier League,23.0,1997.0,34.0,5.0,29.0,12.0,41.4,0.85,0.35,0.17,0.42,11.2,0.0,0.0,0.0,3.3,3.3,0.11,1.7,1.7
Jodel Dossou,787,BEN,FW,Clermont Foot,fr Ligue 1,29.0,1992.0,35.0,23.0,2008.0,22.3,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.13,0.04,0.18,0.13,0.18,6.2,6.2,2.5,8.7,0.28,0.11,0.39,0.28,0.39,787,BEN,FW,Clermont Foot,fr Ligue 1,29.0,1992.0,22.3,3.0,52.0,17.0,32.7,2.33,0.76,0.06,0.18,17.1,0.0,0.0,0.0,6.2,6.2,0.12,-3.2,-3.2
Lohann Doucet,788,FRA,"MF,DF",Nantes,fr Ligue 1,18.0,2002.0,2.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788,FRA,"MF,DF",Nantes,fr Ligue 1,18.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Abdoulaye Doucouré,789,MLI,MF,Everton,eng Premier League,28.0,1993.0,30.0,29.0,2537.0,28.2,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.07,0.14,0.21,0.07,0.21,3.0,3.0,3.0,5.9,0.1,0.11,0.21,0.1,0.21,789,MLI,MF,Everton,eng Premier League,28.0,1993.0,28.2,2.0,34.0,11.0,32.4,1.21,0.39,0.06,0.18,17.9,0.0,0.0,0.0,3.0,3.0,0.09,-1.0,-1.0
Cheick Doucouré,790,MLI,MF,Lens,fr Ligue 1,21.0,2000.0,34.0,33.0,2946.0,32.7,1.0,4.0,1.0,0.0,0.0,7.0,1.0,0.03,0.12,0.15,0.03,0.15,2.1,2.1,4.2,6.2,0.06,0.13,0.19,0.06,0.19,790,MLI,MF,Lens,fr Ligue 1,21.0,2000.0,32.7,1.0,31.0,11.0,35.5,0.95,0.34,0.03,0.09,22.9,0.0,0.0,0.0,2.1,2.1,0.07,-1.1,-1.1
Fodé Doucouré,791,MLI,"DF,FW",Reims,fr Ligue 1,20.0,2001.0,3.0,1.0,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,791,MLI,"DF,FW",Reims,fr Ligue 1,20.0,2001.0,1.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ismaël Doukouré,792,FRA,DF,Strasbourg,fr Ligue 1,18.0,2003.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792,FRA,DF,Strasbourg,fr Ligue 1,18.0,2003.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kamory Doumbia,793,MLI,"MF,FW",Reims,fr Ligue 1,18.0,2003.0,8.0,2.0,352.0,3.9,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.51,0.26,0.77,0.51,0.77,0.8,0.8,0.7,1.5,0.22,0.17,0.39,0.22,0.39,793,MLI,"MF,FW",Reims,fr Ligue 1,18.0,2003.0,3.9,2.0,4.0,2.0,50.0,1.02,0.51,0.5,1.0,17.0,0.0,0.0,0.0,0.8,0.8,0.21,1.2,1.2
Moussa Doumbia,794,MLI,FW,Reims,fr Ligue 1,26.0,1994.0,4.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.3,1.02,0.0,1.02,0.28,0.28,794,MLI,FW,Reims,fr Ligue 1,26.0,1994.0,1.0,0.0,3.0,2.0,66.7,3.14,2.09,0.0,0.0,26.7,0.0,0.0,1.0,1.0,0.3,0.09,-1.0,-0.3
Souleyman Doumbia,795,CIV,"DF,FW",Angers,fr Ligue 1,24.0,1996.0,27.0,27.0,2219.0,24.7,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.04,0.04,0.0,0.04,0.9,0.9,1.6,2.6,0.04,0.07,0.1,0.04,0.1,795,CIV,"DF,FW",Angers,fr Ligue 1,24.0,1996.0,24.7,0.0,14.0,3.0,21.4,0.57,0.12,0.0,0.0,20.6,0.0,0.0,0.0,0.9,0.9,0.07,-0.9,-0.9
Kieran Dowell,796,GBR,"FW,MF",Norwich City,eng Premier League,23.0,1997.0,19.0,11.0,912.0,10.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,1.2,1.2,1.5,2.8,0.12,0.15,0.27,0.12,0.27,796,GBR,"FW,MF",Norwich City,eng Premier League,23.0,1997.0,10.1,1.0,8.0,2.0,25.0,0.79,0.2,0.13,0.5,20.8,3.0,0.0,0.0,1.2,1.2,0.15,-0.2,-0.2
Bartłomiej Drągowski,797,POL,GK,Fiorentina,it Serie A,23.0,1997.0,7.0,7.0,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797,POL,GK,Fiorentina,it Serie A,23.0,1997.0,6.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Radu Drăgușin,798,ROU,DF,Sampdoria,it Serie A,19.0,2002.0,13.0,4.0,620.0,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.05,0.03,0.07,0.05,0.07,798,ROU,DF,Sampdoria,it Serie A,19.0,2002.0,6.9,0.0,3.0,0.0,0.0,0.44,0.0,0.0,,16.1,0.0,0.0,0.0,0.3,0.3,0.11,-0.3,-0.3
Cody Drameh,800,GBR,"DF,MF",Leeds United,eng Premier League,19.0,2001.0,3.0,1.0,128.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,800,GBR,"DF,MF",Leeds United,eng Premier League,19.0,2001.0,1.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Julian Draxler,801,DEU,"FW,MF",Paris S-G,fr Ligue 1,27.0,1993.0,18.0,5.0,548.0,6.1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.33,0.16,0.49,0.33,0.49,1.5,1.5,2.4,3.9,0.25,0.39,0.64,0.25,0.64,801,DEU,"FW,MF",Paris S-G,fr Ligue 1,27.0,1993.0,6.1,2.0,9.0,3.0,33.3,1.48,0.49,0.22,0.67,15.4,0.0,0.0,0.0,1.5,1.5,0.17,0.5,0.5
Matthieu Dreyer,802,FRA,GK,Lorient,fr Ligue 1,32.0,1989.0,16.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,FRA,GK,Lorient,fr Ligue 1,32.0,1989.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Domingos Duarte,803,PRT,DF,Granada,es La Liga,26.0,1995.0,21.0,19.0,1687.0,18.7,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,0.7,1.6,0.05,0.04,0.08,0.05,0.08,803,PRT,DF,Granada,es La Liga,26.0,1995.0,18.7,1.0,6.0,1.0,16.7,0.32,0.05,0.17,1.0,9.2,0.0,0.0,0.0,0.9,0.9,0.15,0.1,0.1
Óscar Duarte,804,CRI,DF,Levante,es La Liga,32.0,1989.0,23.0,20.0,1773.0,19.7,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.1,0.0,0.1,0.1,0.1,1.4,1.4,0.4,1.8,0.07,0.02,0.09,0.07,0.09,804,CRI,DF,Levante,es La Liga,32.0,1989.0,19.7,2.0,19.0,5.0,26.3,0.96,0.25,0.11,0.4,12.6,0.0,0.0,0.0,1.4,1.4,0.07,0.6,0.6
Rubén Duarte,806,ESP,DF,Alavés,es La Liga,25.0,1995.0,34.0,31.0,2621.0,29.1,0.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,2.4,2.8,0.01,0.08,0.1,0.01,0.1,806,ESP,DF,Alavés,es La Liga,25.0,1995.0,29.1,0.0,9.0,3.0,33.3,0.31,0.1,0.0,0.0,23.8,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
Leo Dubois,807,FRA,DF,Lyon,fr Ligue 1,26.0,1994.0,23.0,20.0,1742.0,19.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.5,2.2,0.03,0.08,0.11,0.03,0.11,807,FRA,DF,Lyon,fr Ligue 1,26.0,1994.0,19.4,0.0,10.0,1.0,10.0,0.52,0.05,0.0,0.0,20.8,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Martin Dúbravka,808,SVK,GK,Newcastle Utd,eng Premier League,32.0,1989.0,26.0,26.0,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,808,SVK,GK,Newcastle Utd,eng Premier League,32.0,1989.0,26.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ondrej Duda,809,SVK,"MF,FW",Köln,de Bundesliga,26.0,1994.0,31.0,20.0,1611.0,17.9,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,4.7,4.7,2.6,7.3,0.26,0.15,0.41,0.26,0.41,809,SVK,"MF,FW",Köln,de Bundesliga,26.0,1994.0,17.9,2.0,42.0,14.0,33.3,2.35,0.78,0.05,0.14,19.8,0.0,0.0,0.0,4.7,4.7,0.12,-2.7,-2.7
Jeremy Dudziak,810,TUN,"MF,FW",Greuther Fürth,de Bundesliga,25.0,1995.0,22.0,15.0,1134.0,12.6,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,2.5,2.5,1.4,3.9,0.2,0.11,0.31,0.2,0.31,810,TUN,"MF,FW",Greuther Fürth,de Bundesliga,25.0,1995.0,12.6,2.0,16.0,4.0,25.0,1.27,0.32,0.13,0.5,14.3,0.0,0.0,0.0,2.5,2.5,0.17,-0.5,-0.5
Shane Duffy,811,IRL,DF,Brighton,eng Premier League,29.0,1992.0,18.0,15.0,1436.0,16.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,1.8,1.8,0.2,2.1,0.11,0.02,0.13,0.11,0.13,811,IRL,DF,Brighton,eng Premier League,29.0,1992.0,16.0,1.0,22.0,5.0,22.7,1.38,0.31,0.05,0.2,11.3,0.0,0.0,0.0,1.8,1.8,0.08,-0.8,-0.8
Unai Dufur,812,ESP,DF,Osasuna,es La Liga,22.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,812,ESP,DF,Osasuna,es La Liga,22.0,1999.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
Denzel Dumfries,813,NLD,DF,Inter,it Serie A,25.0,1996.0,33.0,21.0,2028.0,22.5,5.0,4.0,5.0,0.0,0.0,3.0,0.0,0.22,0.18,0.4,0.22,0.4,6.1,6.1,4.3,10.4,0.27,0.19,0.46,0.27,0.46,813,NLD,DF,Inter,it Serie A,25.0,1996.0,22.5,5.0,38.0,17.0,44.7,1.69,0.75,0.13,0.29,11.3,0.0,0.0,0.0,6.1,6.1,0.16,-1.1,-1.1
