,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
514,Amad Diallo,Manchester Utd,2.9,1,4,2,50.0,1.38,0.69,0.25,0.50,18.8,0,0,0,0.4,0.4,0.10,+0.6,+0.6
515,Assane Diao,Betis,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,12.8,0,0,0,0.0,0.0,0.02,0.0,0.0
516,Habib Diarra,Strasbourg,3.3,1,4,3,75.0,1.21,0.91,0.25,0.33,16.6,0,0,0,0.5,0.5,0.14,+0.5,+0.5
517,Moussa Diarra,Alavés,1.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
518,Ruben Dias,Manchester City,3.1,0,2,0,0.0,0.65,0.00,0.00,0.0,7.7,0,0,0,0.3,0.3,0.14,-0.3,-0.3
520,Kandet Diawara,Le Havre,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
521,Mahamadou Diawara,Lyon,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
522,Brahim Diaz,Real Madrid,1.3,1,1,1,100.0,0.75,0.75,1.00,1.00,14.0,0,0,0,0.3,0.3,0.30,+0.7,+0.7
523,Luis Diaz,Liverpool,3.2,3,9,4,44.4,2.83,1.26,0.33,0.75,11.5,0,0,0,1.9,1.9,0.21,+1.1,+1.1
524,Pedro Diaz,Rayo Vallecano,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
525,Tyler Dibling,Southampton,1.4,0,3,2,66.7,2.16,1.44,0.00,0.00,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
526,Diego,Leganés,1.1,0,5,2,40.0,4.41,1.76,0.00,0.00,12.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
527,Justin Diehl,Stuttgart,0.3,0,1,0,0.0,3.46,0.00,0.00,0.0,9.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
528,Bamba Dieng,Angers,1.5,1,4,2,50.0,2.67,1.33,0.25,0.50,20.8,1,0,0,0.6,0.6,0.14,+0.4,+0.4
529,Eric Dier,Bayern Munich,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
530,Lucas Digne,Aston Villa,3.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
531,Federico Dimarco,Inter,3.6,0,10,1,10.0,2.77,0.28,0.00,0.00,20.9,2,0,0,0.6,0.6,0.06,-0.6,-0.6
532,Eren Dinkci,Freiburg,0.9,0,2,0,0.0,2.25,0.00,0.00,0.0,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
533,Sinaly Diomande,Auxerre,1.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
534,Lois Diony,Angers,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
535,Issa Diop,Fulham,3.0,0,1,0,0.0,0.33,0.00,0.00,0.0,5.7,0,0,0,0.2,0.2,0.17,-0.2,-0.2
536,Sofiane Diop,Nice,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
537,Andy Diouf,Lens,3.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
538,Yehvann Diouf,Reims,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
539,Assane Diousse,Auxerre,0.1,0,1,1,100.0,15.00,15.00,0.00,0.00,28.9,0,0,0,0.0,0.0,0.00,0.0,0.0
540,Axel Disasi,Chelsea,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
541,Roman Dixon,Everton,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
542,Alvaro djalo,Athletic Club,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
543,Djene,Getafe,4.0,0,1,0,0.0,0.25,0.00,0.00,0.0,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
544,Berat Djimsiti,Atalanta,4.0,0,2,0,0.0,0.50,0.00,0.00,0.0,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
546,Ritsu Doan,Freiburg,2.7,1,13,6,46.2,4.85,2.24,0.08,0.17,15.6,0,0,0,2.2,2.2,0.23,-1.2,-1.2
547,Dodo,Fiorentina,4.0,0,4,0,0.0,1.00,0.00,0.00,0.0,16.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
548,Danilho Doekhi,Union Berlin,3.0,0,1,0,0.0,0.33,0.00,0.00,0.0,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
549,Matt Doherty,Wolves,2.3,0,2,0,0.0,0.86,0.00,0.00,0.0,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
550,Jeremy Doku,Manchester City,2.5,0,3,1,33.3,1.19,0.40,0.00,0.00,19.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
551,Marc Domenech,Mallorca,1.3,0,3,1,33.3,2.35,0.78,0.00,0.00,21.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
552,Carlos Dominguez,Celta Vigo,2.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
553,Nicolas Dominguez,Nott'ham Forest,1.2,0,1,0,0.0,0.85,0.00,0.00,0.0,21.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1
554,Sergi Dominguez,Barcelona,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
555,Gianluigi Donnarumma,Paris S-G,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
556,Patrick Dorgu,Lecce,2.5,0,7,1,14.3,2.81,0.40,0.00,0.00,16.7,0,0,0,0.9,0.9,0.12,-0.9,-0.9
557,Niklas Dorsch,Augsburg,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
558,Niklas Dorsch,Heidenheim,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
559,Alberto Dossena,Como,2.7,0,4,2,50.0,1.48,0.74,0.00,0.00,13.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
560,Abdoulaye Doucoure,Everton,1.4,0,2,0,0.0,1.43,0.00,0.00,0.0,9.6,0,0,0,0.2,0.2,0.10,-0.2,-0.2
561,Cheick Doucoure,Crystal Palace,1.0,0,2,0,0.0,1.94,0.00,0.00,0.0,21.8,0,0,0,0.0,0.0,0.02,0.0,0.0
562,Desire Doue,Paris S-G,0.9,0,6,2,33.3,6.51,2.17,0.00,0.00,17.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
563,Guela Doue,Strasbourg,4.0,0,1,0,0.0,0.25,0.00,0.00,0.0,10.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
564,Douglas,Nantes,2.9,1,7,3,42.9,2.38,1.02,0.14,0.33,15.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4
565,Ismael Doukoure,Strasbourg,3.5,0,1,0,0.0,0.29,0.00,0.00,0.0,22.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
566,Issa Doumbia,Venezia,0.7,0,2,1,50.0,3.05,1.53,0.00,0.00,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
567,Kamory Doumbia,Brest,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
568,Anastasios Douvikas,Celta Vigo,2.3,1,6,4,66.7,2.60,1.73,0.17,0.25,11.0,0,0,0,1.1,1.1,0.19,-0.1,-0.1
569,Artem Dovbyk,Roma,3.8,1,10,5,50.0,2.65,1.32,0.10,0.20,11.2,0,0,0,2.2,2.2,0.22,-1.2,-1.2
570,Flynn Downes,Southampton,4.0,0,2,0,0.0,0.50,0.00,0.00,0.0,17.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2
572,Tommy Doyle,Wolves,0.5,0,2,0,0.0,3.91,0.00,0.00,0.0,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0
573,Radu Dragusin,Tottenham,1.0,0,1,0,0.0,1.00,0.00,0.00,0.0,11.5,0,0,0,0.0,0.0,0.02,0.0,0.0
574,Patrick Drewes,Bochum,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
575,Tim Drexler,Hoffenheim,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,24.3,0,0,0,0.0,0.0,0.04,0.0,0.0
576,Marvin Ducksch,Werder Bremen,2.6,1,8,2,25.0,3.06,0.77,0.00,0.00,17.4,1,1,1,1.9,1.1,0.14,-0.9,-1.1
577,Ondrej Duda,Hellas Verona,2.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
578,Denzel Dumfries,Inter,0.9,1,2,2,100.0,2.28,2.28,0.50,0.50,6.5,0,0,0,0.6,0.6,0.32,+0.4,+0.4
579,Alfred Duncan,Venezia,3.7,0,2,0,0.0,0.54,0.00,0.00,0.0,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
580,Lewis Dunk,Brighton,3.8,0,2,0,0.0,0.52,0.00,0.00,0.0,15.4,1,0,0,0.2,0.2,0.08,-0.2,-0.2
581,Jhon Duran,Aston Villa,1.2,3,8,4,50.0,6.73,3.36,0.38,0.75,13.9,0,0,0,1.0,1.0,0.13,+2.0,+2.0
582,Pablo Duran,Celta Vigo,0.9,0,1,0,0.0,1.14,0.00,0.00,0.0,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
583,Hugo Duro,Valencia,3.8,2,12,3,25.0,3.14,0.78,0.17,0.67,13.3,0,0,0,1.2,1.2,0.10,+0.8,+0.8
584,Jean-Kevin Duverne,Nantes,3.0,0,2,0,0.0,0.67,0.00,0.00,0.0,17.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
585,Paulo Dybala,Roma,2.3,0,8,0,0.0,3.55,0.00,0.00,0.0,21.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3
586,Stefan Dzodic,Montpellier,1.0,0,1,0,0.0,1.00,0.00,0.00,0.0,31.5,0,0,0,0.0,0.0,0.01,0.0,0.0
587,Adam Dzwigala,St. Pauli,0.6,0,2,0,0.0,3.40,0.00,0.00,0.0,9.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
588,Aron Donnum,Toulouse,3.1,0,1,0,0.0,0.32,0.00,0.00,0.0,30.1,0,0,0,0.0,0.0,0.02,0.0,0.0
589,Ederson,Manchester City,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
590,Ederson,Atalanta,3.9,0,2,2,100.0,0.51,0.51,0.00,0.00,11.1,0,0,0,0.3,0.3,0.16,-0.3,-0.3
591,George Edmundson,Ipswich Town,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
592,Odsonne Edouard,Crystal Palace,1.3,0,5,1,20.0,3.91,0.78,0.00,0.00,20.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4
593,Samuel Edozie,Southampton,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
594,Johannes Eggestein,St. Pauli,2.8,0,2,0,0.0,0.71,0.00,0.00,0.0,9.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3
595,Maximilian Eggestein,Freiburg,2.8,0,2,0,0.0,0.71,0.00,0.00,0.0,16.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
596,Kingsley Ehizibue,Udinese,4.0,0,3,0,0.0,0.75,0.00,0.00,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
598,Chidera Ejuke,Sevilla,2.9,0,5,1,20.0,1.70,0.34,0.00,0.00,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
599,Jeff Ekhator,Genoa,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
600,Hugo Ekitike,Eint Frankfurt,2.4,1,7,3,42.9,2.96,1.27,0.14,0.33,15.4,0,0,0,1.4,1.4,0.20,-0.4,-0.4
601,Jurgen Ekkelenkamp,Udinese,1.2,0,2,1,50.0,1.70,0.85,0.00,0.00,13.3,0,0,0,0.3,0.3,0.16,-0.3,-0.3
602,Jacques Ekomie,Angers,2.5,0,1,0,0.0,0.41,0.00,0.00,0.0,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0
603,Emmanuel Ekong,Empoli,0.3,0,1,0,0.0,3.75,0.00,0.00,0.0,21.2,0,0,0,0.0,0.0,0.02,0.0,0.0
604,Caleb Ekuban,Genoa,1.5,0,6,1,16.7,4.09,0.68,0.00,0.00,13.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
605,Pierre Ekwah Elimby,Saint-Étienne,1.0,0,1,0,0.0,1.00,0.00,0.00,0.0,24.4,0,0,0,0.0,0.0,0.02,0.0,0.0
606,Anthony Elanga,Nott'ham Forest,2.9,0,6,3,50.0,2.06,1.03,0.00,0.00,17.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5
607,Mikael Ellertsson,Venezia,2.7,0,4,0,0.0,1.47,0.00,0.00,0.0,20.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
608,Harvey Elliott,Liverpool,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
609,Aritz Elustondo,Real Sociedad,2.7,0,1,0,0.0,0.38,0.00,0.00,0.0,4.5,0,0,0,0.2,0.2,0.22,-0.2,-0.2
610,Nico Elvedi,Gladbach,3.0,1,2,2,100.0,0.67,0.67,0.50,0.50,5.6,0,0,0,0.7,0.7,0.42,+0.3,+0.3
611,Adri Embarba,Rayo Vallecano,3.8,0,7,1,14.3,1.86,0.27,0.00,0.00,22.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
612,Breel Embolo,Monaco,2.7,0,10,1,10.0,3.72,0.37,0.00,0.00,10.3,0,0,0,2.0,2.0,0.20,-2.0,-2.0
613,Emanuel Emegha,Strasbourg,3.6,2,8,7,87.5,2.21,1.93,0.25,0.29,13.0,0,0,0,2.1,2.1,0.26,-0.1,-0.1
614,Emerson,Milan,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
615,Julio Enciso,Brighton,0.5,0,2,1,50.0,4.29,2.14,0.00,0.00,23.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
616,Wataru Endo,Liverpool,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
617,Endrick,Real Madrid,0.1,1,5,2,40.0,34.62,13.85,0.20,0.50,17.9,0,0,0,0.5,0.5,0.09,+0.5,+0.5
618,Yannik Engelhardt,Como,0.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
619,Arne Engels,Augsburg,0.9,0,3,1,33.3,3.42,1.14,0.00,0.00,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4
620,Christian Eriksen,Manchester Utd,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
621,Martin Erlic,Bologna,1.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
622,Patrick Erras,Holstein Kiel,2.5,0,2,0,0.0,0.80,0.00,0.00,0.0,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2
624,Alfonso Espino,Rayo Vallecano,3.4,0,3,1,33.3,0.89,0.30,0.00,0.00,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
625,Sebastiano Esposito,Empoli,2.3,0,7,2,28.6,3.04,0.87,0.00,0.00,20.1,1,0,0,0.3,0.3,0.04,-0.3,-0.3
626,Samuel Essende,Augsburg,2.9,1,9,3,33.3,3.15,1.05,0.11,0.33,16.6,0,0,0,1.0,1.0,0.11,0.0,0.0
627,Nahuel Estevez,Parma,1.8,0,2,1,50.0,1.10,0.55,0.00,0.00,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0
628,Pervis Estupinan,Brighton,0.2,0,2,0,0.0,9.47,0.00,0.00,0.0,33.0,0,0,0,0.0,0.0,0.02,0.0,0.0
629,Evanilson,Bournemouth,2.3,0,6,2,33.3,2.66,0.89,0.00,0.00,14.3,0,0,1,1.9,1.1,0.19,-1.9,-1.1
630,Jonny Evans,Manchester Utd,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
631,Eberechi Eze,Crystal Palace,4.0,1,18,5,27.8,4.50,1.25,0.06,0.20,19.1,3,0,0,1.6,1.6,0.09,-0.6,-0.6
632,Abde Ezzalzouli,Betis,2.6,1,10,5,50.0,3.88,1.94,0.10,0.20,12.9,0,0,0,1.7,1.7,0.17,-0.7,-0.7
633,Giovanni Fabbian,Bologna,2.3,1,6,2,33.3,2.57,0.86,0.17,0.50,11.7,0,0,0,0.7,0.7,0.11,+0.3,+0.3
634,Lukasz Fabianski,West Ham,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
635,Alieu Fadera,Como,1.2,0,2,0,0.0,1.71,0.00,0.00,0.0,20.4,0,0,0,0.0,0.0,0.02,0.0,0.0
636,Wout Faes,Leicester City,4.0,1,3,1,33.3,0.75,0.25,0.33,1.00,9.0,0,0,0,0.3,0.3,0.11,+0.7,+0.7
637,Nicolo Fagioli,Juventus,2.3,0,3,0,0.0,1.32,0.00,0.00,0.0,20.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
638,Romain Faivre,Brest,2.0,0,4,0,0.0,2.01,0.00,0.00,0.0,16.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4
639,Wladimiro Falcone,Lecce,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
640,Davide Faraoni,Hellas Verona,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
641,Abdul Fatawu Issahaku,Leicester City,3.0,0,6,2,33.3,2.03,0.68,0.00,0.00,36.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
642,Khalil Fayad,Montpellier,1.0,0,1,1,100.0,0.96,0.96,0.00,0.00,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0
643,Jacopo Fazzini,Empoli,2.6,0,3,1,33.3,1.14,0.38,0.00,0.00,13.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
644,Peter Federico,Getafe,1.0,0,2,0,0.0,1.94,0.00,0.00,0.0,15.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
645,Nabil Fekir,Betis,2.0,0,7,1,14.3,3.50,0.50,0.00,0.00,23.5,0,0,0,0.7,0.7,0.10,-0.7,-0.7
646,Mattia Felici,Cagliari,0.3,0,1,0,0.0,3.91,0.00,0.00,0.0,19.6,0,0,0,0.0,0.0,0.02,0.0,0.0
647,Joao Felix,Chelsea,0.9,1,3,2,66.7,3.18,2.12,0.33,0.50,20.6,0,0,0,0.3,0.3,0.09,+0.7,+0.7
648,Kiko Femenia,Villarreal,5.0,0,1,0,0.0,0.20,0.00,0.00,0.0,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0
650,Evan Ferguson,Brighton,0.1,0,1,0,0.0,15.00,0.00,0.00,0.0,26.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
651,Zinedine Ferhat,Angers,0.6,0,3,2,66.7,4.74,3.16,0.00,0.00,18.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
652,Bruno Fernandes,Manchester Utd,3.9,0,13,3,23.1,3.36,0.78,0.00,0.00,19.7,0,0,0,1.5,1.5,0.12,-1.5,-1.5
653,Edimilson Fernandes,Brest,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
654,Mateus Fernandes,Southampton,1.6,0,2,1,50.0,1.29,0.64,0.00,0.00,8.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
655,Enzo Fernandez,Chelsea,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
656,Valery Fernandez,Mallorca,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
657,Matias Fernandez-Pardo,Lille,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
658,Jordan Ferri,Montpellier,3.0,0,1,1,100.0,0.33,0.33,0.00,0.00,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0
659,Karol Fila,Strasbourg,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
660,Kilian Fischer,Wolfsburg,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
661,Mark Flekken,Brentford,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
662,Phil Foden,Manchester City,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
663,Malick Fofana,Lyon,1.5,0,1,1,100.0,0.65,0.65,0.00,0.00,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0
664,Wesley Fofana,Chelsea,4.0,0,1,0,0.0,0.25,0.00,0.00,0.0,14.6,0,0,0,0.0,0.0,0.04,0.0,0.0
665,Yahia Fofana,Angers,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
666,Youssouf Fofana,Milan,2.1,1,2,1,50.0,0.94,0.47,0.50,1.00,10.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9
667,Jonas Fohrenbach,Heidenheim,3.0,0,2,0,0.0,0.67,0.00,0.00,0.0,18.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
668,Lamine Fomba,Saint-Étienne,0.8,0,1,0,0.0,1.32,0.00,0.00,0.0,27.0,0,0,0,0.0,0.0,0.02,0.0,0.0
669,Carlos Forbs,Wolves,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
670,Pablo Fornals,Betis,3.3,0,5,0,0.0,1.50,0.00,0.00,0.0,32.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
671,Hector Fort,Barcelona,0.3,0,1,0,0.0,3.00,0.00,0.00,0.0,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0
672,Dimitri Foulquier,Valencia,2.4,0,1,0,0.0,0.41,0.00,0.00,0.0,19.5,0,0,0,0.0,0.0,0.01,0.0,0.0
673,Alejandro Frances,Girona,2.9,0,4,0,0.0,1.37,0.00,0.00,0.0,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
674,Przemyslaw Frankowski,Lens,1.3,1,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,1,1,0.8,0.0,0.0,+0.2,0.0
676,Enric Franquesa,Leganés,2.8,1,1,1,100.0,0.36,0.36,1.00,1.00,12.7,0,0,0,0.2,0.2,0.22,+0.8,+0.8
677,Ryan Fraser,Southampton,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
678,Davide Frattesi,Inter,1.6,0,5,0,0.0,3.08,0.00,0.00,0.0,14.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5
679,Morten Frendrup,Genoa,3.9,0,2,1,50.0,0.51,0.25,0.00,0.00,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
680,Martin Frese,Hellas Verona,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
681,Remo Freuler,Bologna,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
682,Marco Friedl,Werder Bremen,2.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
683,Jeremie Frimpong,Leverkusen,2.2,1,3,2,66.7,1.35,0.90,0.33,0.50,12.5,0,0,0,0.5,0.5,0.16,+0.5,+0.5
684,Jorge de Frutos,Rayo Vallecano,3.3,1,3,1,33.3,0.91,0.30,0.33,1.00,17.5,0,0,0,0.2,0.2,0.07,+0.8,+0.8
685,Chris Fuhrich,Stuttgart,1.6,0,4,1,25.0,2.54,0.63,0.00,0.00,14.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
686,Angelo Fulgini,Lens,1.0,0,1,0,0.0,1.01,0.00,0.00,0.0,22.2,1,0,0,0.1,0.1,0.11,-0.1,-0.1
687,Niclas Fullkrug,West Ham,0.7,0,2,1,50.0,2.73,1.36,0.00,0.00,12.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3
688,Manuel Fuster,Las Palmas,0.9,0,1,0,0.0,1.11,0.00,0.00,0.0,25.4,0,0,0,0.0,0.0,0.02,0.0,0.0
689,Matteo Gabbia,Milan,1.0,0,1,0,0.0,1.00,0.00,0.00,0.0,9.3,0,0,0,0.0,0.0,0.05,0.0,0.0
690,Alessandro Gabrielloni,Como,0.5,0,2,0,0.0,4.19,0.00,0.00,0.0,20.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
691,Gianluca Gaetano,Cagliari,0.6,0,2,0,0.0,3.10,0.00,0.00,0.0,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
692,Roberto Gagliardini,Monza,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
693,Cody Gakpo,Liverpool,1.0,0,3,0,0.0,3.14,0.00,0.00,0.0,13.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4
694,Inigo Ruiz de Galarreta,Athletic Club,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
695,Conor Gallagher,Atlético Madrid,2.1,1,2,1,50.0,0.94,0.47,0.50,1.00,16.6,0,0,0,0.8,0.8,0.38,+0.2,+0.2
696,Antonino Gallo,Lecce,4.0,0,2,0,0.0,0.50,0.00,0.00,0.0,22.7,1,0,0,0.1,0.1,0.04,-0.1,-0.1
