,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
538,Benjamin Corgnet,FR,"MF,FW",Strasbourg,Ligue 1,31,1987,17,6,671,7.5,1,2,3,1,0,0,0,0,1.6,1.6,1.0,2.6,9,24,45,0.13,0.27,0.40,0.13,0.40,0.22,0.13,0.35,0.22,0.35
539,Ante Coric,HR,MF,Roma,Serie A,21,1997,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
540,Jack Cork,EN,MF,Burnley,Premier League,29,1989,37,37,3312,36.8,1,2,3,1,0,0,6,0,1.4,1.4,2.2,3.6,21,99,56,0.03,0.05,0.08,0.03,0.08,0.04,0.06,0.10,0.04,0.10
541,Andreas Cornelius,DK,FW,Bordeaux,Ligue 1,25,1993,20,6,792,8.8,3,1,4,3,0,0,4,0,2.3,2.3,0.5,2.8,6,10,58,0.34,0.11,0.45,0.34,0.45,0.26,0.06,0.32,0.26,0.32
542,Maxwel Cornet,CI,FW,Lyon,Ligue 1,21,1996,27,12,1281,14.2,7,5,12,7,0,0,2,0,7.4,7.4,4.1,11.5,62,22,198,0.49,0.35,0.84,0.49,0.84,0.52,0.29,0.81,0.52,0.81
543,Quentin Cornette,FR,"FW,MF",Amiens,Ligue 1,24,1994,5,3,209,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,9,5,11,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
544,Angel Correa,AR,"MF,FW",Atlético Madrid,La Liga,23,1995,36,20,1919,21.3,3,2,5,3,0,0,7,1,2.2,2.2,4.6,6.8,71,77,151,0.14,0.09,0.23,0.14,0.23,0.10,0.22,0.32,0.10,0.32
546,Joaquin Correa,AR,"FW,MF",Lazio,Serie A,23,1994,34,18,1927,21.4,5,6,11,5,0,0,5,0,8.0,8.0,6.6,14.6,128,99,198,0.23,0.28,0.51,0.23,0.51,0.37,0.31,0.68,0.37,0.68
547,Danny da Costa,DE,"DF,FW",Eint Frankfurt,Bundesliga,25,1993,34,34,3033,33.7,2,4,6,2,0,0,1,0,3.6,3.6,5.4,9.0,76,88,185,0.06,0.12,0.18,0.06,0.18,0.11,0.16,0.27,0.11,0.27
548,Diego Costa,ES,FW,Atlético Madrid,La Liga,29,1988,16,14,1112,12.4,2,2,4,2,0,0,4,1,1.7,1.7,0.9,2.6,18,12,93,0.16,0.16,0.32,0.16,0.32,0.14,0.07,0.21,0.14,0.21
549,Douglas Costa,BR,"FW,MF",Juventus,Serie A,27,1990,17,7,621,6.9,1,0,1,1,0,0,2,1,0.7,0.7,2.4,3.1,47,31,83,0.14,0.00,0.14,0.14,0.14,0.11,0.34,0.45,0.11,0.45
550,Filippo Costa,IT,"DF,FW",SPAL,Serie A,23,1995,9,6,564,6.3,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,16,19,18,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12
551,Helder Costa,AO,"FW,MF",Wolves,Premier League,24,1994,25,16,1341,14.9,1,2,3,1,0,0,3,0,2.4,2.4,2.2,4.6,67,37,127,0.07,0.13,0.20,0.07,0.20,0.16,0.15,0.31,0.16,0.31
552,Jaume Costa,ES,DF,Villarreal,La Liga,30,1988,21,18,1495,16.6,1,0,1,1,0,0,6,0,0.5,0.5,0.8,1.3,38,95,94,0.06,0.00,0.06,0.06,0.06,0.03,0.05,0.08,0.03,0.08
553,Nuno da Costa,CV,FW,Strasbourg,Ligue 1,27,1991,34,22,2052,22.8,8,5,13,7,1,1,3,0,5.4,4.7,3.0,7.7,32,41,180,0.35,0.22,0.57,0.31,0.53,0.24,0.13,0.37,0.20,0.34
554,David Costas,ES,DF,Celta Vigo,La Liga,23,1995,15,13,1173,13.0,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,5,34,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
555,Benoit Costil,FR,GK,Bordeaux,Ligue 1,31,1987,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
556,Kalifa Coulibaly,ML,FW,Nantes,Ligue 1,26,1991,32,19,1751,19.5,8,2,10,7,1,1,6,1,9.5,8.7,1.5,10.3,32,31,132,0.41,0.10,0.51,0.36,0.46,0.49,0.08,0.57,0.45,0.53
557,Senou Coulibaly,ML,DF,Dijon,Ligue 1,23,1994,9,6,411,4.6,1,0,1,1,0,0,1,1,0.2,0.2,0.3,0.5,1,9,0,0.22,0.00,0.22,0.22,0.22,0.05,0.07,0.12,0.05,0.12
558,Thibaut Courtois,BE,GK,Real Madrid,La Liga,26,1992,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
559,Philippe Coutinho,BR,"FW,MF",Barcelona,La Liga,26,1992,34,22,2018,22.4,5,2,7,5,0,0,2,0,7.4,7.4,3.7,11.1,101,158,229,0.22,0.09,0.31,0.22,0.31,0.33,0.17,0.50,0.33,0.50
560,Nicolas Cozza,FR,DF,Montpellier,Ligue 1,19,1999,12,11,984,10.9,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,12,35,14,0.00,0.09,0.09,0.00,0.09,0.00,0.05,0.05,0.00,0.05
561,Alessio Cragno,IT,GK,Cagliari,Serie A,24,1994,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
562,Aaron Cresswell,EN,DF,West Ham,Premier League,28,1989,20,18,1589,17.7,0,1,1,0,0,0,1,0,0.5,0.5,1.1,1.5,35,94,103,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.09,0.03,0.09
563,Domenico Criscito,IT,DF,Genoa,Serie A,31,1986,35,35,3070,34.1,2,4,6,1,1,1,12,1,1.8,1.1,4.8,5.9,72,181,67,0.06,0.12,0.18,0.03,0.15,0.05,0.14,0.20,0.03,0.17
564,Lorenzo Crisetig,IT,MF,Frosinone,Serie A,25,1993,8,5,507,5.6,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,7,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
565,Bryan Cristante,IT,MF,Roma,Serie A,23,1995,35,26,2425,26.9,4,3,7,4,0,0,10,0,3.8,3.8,2.4,6.2,39,182,47,0.15,0.11,0.26,0.15,0.26,0.14,0.09,0.23,0.14,0.23
566,Sebastian Cristoforo,UY,MF,Getafe,La Liga,24,1993,15,4,450,5.0,0,2,2,0,0,0,3,0,0.0,0.0,0.5,0.5,4,25,11,0.00,0.40,0.40,0.00,0.40,0.01,0.09,0.10,0.01,0.10
567,Enzo Crivelli,FR,FW,Caen,Ligue 1,23,1995,33,28,2260,25.1,6,1,7,6,0,0,7,0,5.1,5.1,0.9,6.0,17,29,123,0.24,0.04,0.28,0.24,0.28,0.20,0.04,0.24,0.20,0.24
568,Peter Crouch,EN,FW,Burnley,Premier League,37,1981,6,0,92,1.0,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,0,4,12,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.60,0.60,0.60
569,Alessio da Cruz,NULL,"FW,MF",Parma,Serie A,21,1997,3,1,144,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
570,Juan Cuadrado,CO,"MF,DF",Juventus,Serie A,30,1988,18,14,1220,13.6,1,2,3,1,0,0,4,0,1.6,1.6,2.0,3.5,55,86,109,0.07,0.15,0.22,0.07,0.22,0.11,0.15,0.26,0.11,0.26
572,Cucho,CO,FW,Huesca,La Liga,19,1999,34,25,2150,23.9,4,3,7,2,2,2,6,0,10.8,9.2,4.4,13.6,63,47,166,0.17,0.13,0.29,0.08,0.21,0.45,0.19,0.64,0.38,0.57
573,Marc Cucurella,ES,"MF,FW",Eibar,La Liga,20,1998,31,26,2354,26.2,1,2,3,1,0,0,6,0,2.0,2.0,3.2,5.2,40,78,200,0.04,0.08,0.11,0.04,0.11,0.08,0.12,0.20,0.08,0.20
574,Ivan Cuellar,ES,GK,Leganés,La Liga,34,1984,34,34,3055,33.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
575,Mickael Cuisance,FR,MF,M'Gladbach,Bundesliga,18,1999,11,1,279,3.1,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,8,20,19,0.00,0.32,0.32,0.00,0.32,0.14,0.09,0.23,0.14,0.23
576,Matheus Cunha,BR,"FW,MF",RB Leipzig,Bundesliga,19,1999,25,9,853,9.5,2,0,2,2,0,0,1,0,4.2,4.2,0.7,4.9,21,30,75,0.21,0.00,0.21,0.21,0.21,0.44,0.08,0.52,0.44,0.52
577,Greg Cunningham,IE,DF,Cardiff City,Premier League,27,1991,7,7,630,7.0,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,4,24,9,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
578,Patrick Cutrone,IT,FW,Milan,Serie A,20,1998,34,12,1457,16.2,3,2,5,3,0,0,2,0,3.0,3.0,1.6,4.5,26,13,142,0.19,0.12,0.31,0.19,0.31,0.18,0.10,0.28,0.18,0.28
579,Wylan Cyprien,FR,MF,Nice,Ligue 1,23,1995,29,27,2360,26.2,4,1,5,3,1,2,2,1,5.2,3.6,5.2,8.8,29,197,44,0.15,0.04,0.19,0.11,0.15,0.20,0.20,0.39,0.14,0.33
580,Marco D'Alessandro,IT,DF,Udinese,Serie A,27,1991,24,16,1495,16.6,0,2,2,0,0,0,3,0,1.1,1.0,1.6,2.6,74,54,78,0.00,0.12,0.12,0.00,0.12,0.06,0.10,0.16,0.06,0.16
581,Danilo D'Ambrosio,IT,DF,Inter,Serie A,29,1988,30,29,2579,28.7,2,5,7,2,0,0,6,0,2.6,2.6,5.0,7.6,57,154,148,0.07,0.17,0.24,0.07,0.24,0.09,0.17,0.26,0.09,0.26
582,Damien Da Silva,FR,DF,Rennes,Ligue 1,30,1988,33,32,2874,31.9,2,1,3,2,0,0,4,0,2.1,2.1,0.2,2.3,21,74,5,0.06,0.03,0.09,0.06,0.09,0.07,0.01,0.07,0.07,0.07
583,Kouadio-Yves Dabila,CI,DF,Lille,Ligue 1,21,1997,12,8,782,8.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
584,Abdoulaye Dabo,FR,FW,Nantes,Ligue 1,17,2001,2,2,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,6,5,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
585,Bryan Dabo,BF,"MF,DF",Fiorentina,Serie A,26,1992,23,6,831,9.2,1,1,2,1,0,0,4,0,1.0,1.0,0.6,1.6,28,49,36,0.11,0.11,0.22,0.11,0.22,0.10,0.07,0.17,0.10,0.17
586,Christoph Daferner,DE,FW,Freiburg,Bundesliga,20,1998,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
587,Colin Dagba,FR,"DF,MF",Paris S-G,Ligue 1,19,1998,17,9,918,10.2,0,2,2,0,0,0,2,0,0.1,0.1,1.9,2.0,22,25,80,0.00,0.20,0.20,0.00,0.20,0.01,0.19,0.20,0.01,0.20
588,Mahmoud Dahoud,DE,MF,Dortmund,Bundesliga,22,1996,14,7,697,7.7,1,0,1,1,0,0,2,0,1.2,1.2,1.0,2.2,20,53,15,0.13,0.00,0.13,0.13,0.13,0.16,0.12,0.28,0.16,0.28
589,Leon Dajaku,DE,"DF,MF",Stuttgart,Bundesliga,17,2001,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
590,Felipe dal Belo,BR,DF,SPAL,Serie A,34,1984,30,27,2361,26.2,3,2,5,3,0,0,13,0,2.6,2.6,1.1,3.7,15,67,6,0.11,0.08,0.19,0.11,0.19,0.10,0.04,0.14,0.10,0.14
591,Nicola Dalmonte,IT,"FW,MF",Genoa,Serie A,20,1997,3,0,44,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,2,0,4,0.00,0.00,0.00,0.00,0.00,0.33,0.11,0.43,0.33,0.43
592,Diogo Dalot,PT,"DF,FW",Manchester Utd,Premier League,19,1999,16,12,1013,11.3,0,2,2,0,0,0,3,0,0.7,0.7,2.3,3.0,42,31,82,0.00,0.18,0.18,0.00,0.18,0.06,0.20,0.27,0.06,0.27
593,Matty Daly,EN,MF,Huddersfield,Premier League,17,2001,2,0,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
594,Vitalie Damascan,MD,MF,Torino,Serie A,19,1999,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
595,Loic Damour,FR,MF,Cardiff City,Premier League,27,1991,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
596,Charlie Daniels,EN,DF,Bournemouth,Premier League,31,1986,21,17,1585,17.6,1,0,1,1,0,0,4,0,0.4,0.4,0.6,1.0,40,83,82,0.06,0.00,0.06,0.06,0.06,0.03,0.03,0.06,0.03,0.06
598,Danilo,BR,DF,Manchester City,Premier League,27,1991,11,9,807,9.0,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,20,77,33,0.11,0.00,0.11,0.11,0.11,0.05,0.02,0.07,0.05,0.07
599,Scott Dann,EN,DF,Crystal Palace,Premier League,31,1987,10,7,663,7.4,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,3,11,0,0.00,0.14,0.14,0.00,0.14,0.03,0.09,0.13,0.03,0.13
600,Kevin Danso,AT,DF,Augsburg,Bundesliga,19,1998,18,13,1247,13.9,1,1,2,1,0,0,3,0,0.5,0.5,0.2,0.7,6,36,2,0.07,0.07,0.14,0.07,0.14,0.04,0.01,0.05,0.04,0.05
601,Dante,BR,DF,Nice,Ligue 1,34,1983,36,36,3226,35.8,1,1,2,1,0,0,11,0,1.8,1.8,0.3,2.0,10,81,2,0.03,0.03,0.06,0.03,0.06,0.05,0.01,0.06,0.05,0.06
602,Palko Dardai,HU,"FW,MF",Hertha BSC,Bundesliga,19,1999,7,1,113,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,12,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13
603,Sergi Darder,ES,MF,Espanyol,La Liga,24,1993,34,32,2709,30.1,4,2,6,4,0,0,8,1,2.9,2.9,3.8,6.8,53,169,96,0.13,0.07,0.20,0.13,0.20,0.10,0.13,0.23,0.10,0.23
604,Vladimir Darida,CZ,MF,Hertha BSC,Bundesliga,27,1990,10,3,376,4.2,0,1,1,0,0,0,1,0,1.0,1.0,0.8,1.7,7,34,12,0.00,0.24,0.24,0.00,0.24,0.23,0.18,0.42,0.23,0.42
605,Matteo Darmian,IT,DF,Manchester Utd,Premier League,28,1989,6,5,443,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,20,18,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02
606,Alphonso Davies,CA,"MF,FW",Bayern Munich,Bundesliga,17,2000,6,0,80,0.9,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,1,1,7,1.13,0.00,1.13,1.13,1.13,0.15,0.00,0.15,0.15,0.15
607,Ben Davies,WL,DF,Tottenham,Premier League,25,1993,27,20,1844,20.5,0,0,0,0,0,0,2,0,0.5,0.5,2.1,2.6,44,101,117,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
608,Tom Davies,EN,MF,Everton,Premier League,20,1998,16,10,980,10.9,0,0,0,0,0,0,3,0,0.3,0.3,0.5,0.8,11,55,20,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07
609,Steven Davis,NI,MF,Southampton,Premier League,33,1985,3,1,98,1.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,1,7,1,0.00,0.92,0.92,0.00,0.92,0.00,0.44,0.44,0.00,0.44
610,Kevin De Bruyne,BE,MF,Manchester City,Premier League,27,1991,19,11,975,10.8,2,2,4,2,0,0,2,0,1.4,1.4,5.7,7.0,50,109,88,0.18,0.18,0.37,0.18,0.37,0.13,0.52,0.65,0.13,0.65
611,Sebastien De Maio,FR,DF,Udinese,Serie A,31,1987,16,13,1173,13.0,1,0,1,1,0,0,1,1,0.9,0.9,0.1,1.0,9,20,3,0.08,0.00,0.08,0.08,0.08,0.07,0.01,0.08,0.07,0.08
612,Sebastien De Maio,FR,DF,Bologna,Serie A,31,1987,6,6,491,5.5,0,1,1,0,0,0,3,0,0.2,0.2,0.0,0.3,10,17,1,0.00,0.18,0.18,0.00,0.18,0.05,0.01,0.05,0.05,0.05
613,Rodrigo De Paul,AR,"MF,FW",Udinese,Serie A,24,1994,36,36,3189,35.4,9,9,18,6,3,6,7,0,9.7,5.0,8.1,13.1,186,247,132,0.25,0.25,0.51,0.17,0.42,0.27,0.23,0.50,0.14,0.37
614,Daniele De Rossi,IT,MF,Roma,Serie A,35,1983,18,15,1270,14.1,1,1,2,1,0,0,3,0,1.5,1.5,1.3,2.8,16,115,9,0.07,0.07,0.14,0.07,0.14,0.11,0.10,0.20,0.11,0.20
615,Mattia De Sciglio,IT,DF,Juventus,Serie A,25,1992,22,19,1743,19.4,0,1,1,0,0,0,2,0,0.3,0.3,1.1,1.4,40,86,91,0.00,0.05,0.05,0.00,0.05,0.01,0.06,0.07,0.01,0.07
616,Lorenzo De Silvestri,IT,DF,Torino,Serie A,30,1988,32,30,2415,26.8,2,4,6,2,0,0,3,0,2.8,2.8,2.7,5.6,59,102,139,0.07,0.15,0.22,0.07,0.22,0.11,0.10,0.21,0.11,0.21
617,Lucas Deaux,FR,MF,Guingamp,Ligue 1,29,1988,18,17,1188,13.2,3,1,4,3,0,0,4,0,1.9,1.9,1.5,3.4,19,58,39,0.23,0.08,0.30,0.23,0.30,0.14,0.11,0.26,0.14,0.26
618,Mathieu Debuchy,FR,DF,Saint-Étienne,Ligue 1,33,1985,24,23,1941,21.6,4,3,7,4,0,0,5,1,2.3,2.3,2.3,4.6,31,79,105,0.19,0.14,0.32,0.19,0.32,0.10,0.11,0.21,0.10,0.21
619,Troy Deeney,EN,FW,Watford,Premier League,30,1988,32,28,2545,28.3,9,5,14,8,1,1,4,1,9.5,8.7,4.6,13.4,23,87,161,0.32,0.18,0.50,0.28,0.46,0.34,0.16,0.50,0.31,0.47
620,Jermain Defoe,EN,FW,Bournemouth,Premier League,35,1982,4,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42,0.42,0.42
621,Steven Defour,BE,MF,Burnley,Premier League,30,1988,6,6,448,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,23,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
622,Gregoire Defrel,MQ,"FW,MF",Sampdoria,Serie A,27,1991,36,26,2339,26.0,11,3,14,11,0,0,2,0,8.1,8.1,2.6,10.7,44,51,246,0.42,0.12,0.54,0.42,0.54,0.31,0.10,0.41,0.31,0.41
624,Alessandro Deiola,IT,MF,Cagliari,Serie A,22,1995,10,5,450,5.0,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,6,11,19,0.00,0.00,0.00,0.00,0.00,0.16,0.01,0.17,0.16,0.17
625,Alessandro Deiola,IT,"MF,FW",Parma,Serie A,22,1995,10,5,545,6.1,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,7,10,20,0.00,0.17,0.17,0.00,0.17,0.04,0.05,0.09,0.04,0.09
626,Romain Del Castillo,FR,"MF,FW",Rennes,Ligue 1,22,1996,29,15,1343,14.9,0,3,3,0,0,0,1,0,0.8,0.8,3.0,3.8,69,49,151,0.00,0.20,0.20,0.00,0.20,0.05,0.20,0.26,0.05,0.26
627,Thomas Delaney,DK,MF,Dortmund,Bundesliga,26,1991,30,27,2283,25.4,3,5,8,3,0,0,7,0,2.4,2.4,3.2,5.6,21,126,32,0.12,0.20,0.32,0.12,0.32,0.09,0.13,0.22,0.09,0.22
628,Moises Delgado,ES,DF,Valladolid,La Liga,24,1994,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,5,7,10,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
629,Cristian Dell'Orco,IT,DF,Empoli,Serie A,24,1994,12,12,1035,11.5,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,10,39,7,0.09,0.00,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11
630,Cristian Dell'Orco,IT,DF,Sassuolo,Serie A,24,1994,3,1,110,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,4,6,8,0.00,0.82,0.82,0.00,0.82,0.05,0.22,0.27,0.05,0.27
631,Andy Delort,DZ,FW,Montpellier,Ligue 1,26,1991,36,36,3115,34.6,14,7,21,11,3,3,4,0,15.2,12.8,8.3,21.1,79,102,345,0.40,0.20,0.61,0.32,0.52,0.44,0.24,0.68,0.37,0.61
632,Fabian Delph,EN,DF,Manchester City,Premier League,28,1989,11,8,725,8.1,0,1,1,0,0,0,1,1,0.1,0.1,0.3,0.4,20,59,23,0.00,0.12,0.12,0.00,0.12,0.01,0.04,0.06,0.01,0.06
633,Mousa Dembele,BE,MF,Tottenham,Premier League,31,1987,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,16,9,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
634,Moussa Dembele,FR,FW,Lyon,Ligue 1,22,1996,33,21,2016,22.4,15,4,19,14,1,2,1,0,17.1,15.5,2.7,18.2,44,24,164,0.67,0.18,0.85,0.62,0.80,0.76,0.12,0.88,0.69,0.81
635,Ousmane Dembele,FR,"FW,MF",Barcelona,La Liga,21,1997,29,20,1661,18.5,8,5,13,8,0,0,1,0,3.8,3.8,4.9,8.7,113,80,232,0.43,0.27,0.70,0.43,0.70,0.20,0.27,0.47,0.20,0.47
636,Jessy Deminguet,FR,MF,Caen,Ligue 1,20,1998,20,15,1269,14.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,30,38,17,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
637,Merih Demiral,TR,DF,Sassuolo,Serie A,20,1998,14,14,1260,14.0,2,0,2,2,0,0,3,0,0.8,0.8,0.2,1.0,3,53,3,0.14,0.00,0.14,0.14,0.14,0.05,0.02,0.07,0.05,0.07
638,Kerem Demirbay,DE,MF,Hoffenheim,Bundesliga,25,1993,26,24,2017,22.4,4,9,13,4,0,0,6,0,4.5,4.5,7.4,11.8,82,181,66,0.18,0.40,0.58,0.18,0.58,0.20,0.33,0.53,0.20,0.53
639,Diego Demme,DE,MF,RB Leipzig,Bundesliga,26,1991,26,24,2055,22.8,0,2,2,0,0,0,4,0,0.4,0.4,2.7,3.1,52,182,38,0.00,0.09,0.09,0.00,0.09,0.02,0.12,0.14,0.02,0.14
640,Jason Denayer,BE,DF,Lyon,Ligue 1,23,1995,31,31,2754,30.6,2,0,2,2,0,0,2,0,1.7,1.7,0.4,2.1,38,136,3,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
641,Leander Dendoncker,BE,MF,Wolves,Premier League,23,1995,19,17,1467,16.3,2,0,2,2,0,0,1,0,3.4,3.4,1.2,4.7,15,44,31,0.12,0.00,0.12,0.12,0.12,0.21,0.07,0.29,0.21,0.29
642,Fabio Depaoli,IT,DF,Chievo,Serie A,21,1997,33,27,2468,27.4,0,4,4,0,0,0,12,2,1.5,1.5,3.7,5.3,63,97,110,0.00,0.15,0.15,0.00,0.15,0.06,0.14,0.19,0.06,0.19
643,Laurent Depoitre,BE,FW,Huddersfield,Premier League,29,1988,23,10,1068,11.9,0,1,1,0,0,0,1,0,2.5,2.5,0.7,3.2,10,20,72,0.00,0.08,0.08,0.00,0.08,0.21,0.06,0.27,0.21,0.27
644,Clement Depres,FR,FW,Nîmes,Ligue 1,23,1994,17,4,441,4.9,4,0,4,4,0,0,1,0,2.3,2.3,0.2,2.4,9,13,31,0.82,0.00,0.82,0.82,0.82,0.46,0.03,0.50,0.46,0.50
645,Kiril Despodov,BG,"FW,MF",Cagliari,Serie A,21,1996,4,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
646,Daniele Dessena,IT,MF,Cagliari,Serie A,31,1987,11,3,352,3.9,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.5,7,14,11,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13
647,Mattia Destro,IT,FW,Bologna,Serie A,27,1991,17,5,493,5.5,4,1,5,4,0,0,3,0,2.4,2.4,0.6,3.0,5,5,27,0.73,0.18,0.91,0.73,0.91,0.43,0.12,0.55,0.43,0.55
648,Gerard Deulofeu,ES,"FW,MF",Watford,Premier League,24,1994,30,26,2066,23.0,10,5,15,10,0,0,3,0,8.0,8.0,4.1,12.1,100,67,193,0.44,0.22,0.65,0.44,0.65,0.35,0.18,0.53,0.35,0.53
650,Jacopo Dezi,IT,MF,Parma,Serie A,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
651,Federico Di Francesco,IT,"FW,MF",Sassuolo,Serie A,24,1994,19,14,1074,11.9,2,2,4,2,0,0,2,0,3.2,3.2,1.1,4.4,38,29,106,0.17,0.17,0.34,0.17,0.34,0.27,0.09,0.37,0.27,0.37
652,Antonio Di Gaudio,IT,FW,Parma,Serie A,28,1989,12,9,699,7.8,0,1,1,0,0,0,0,0,1.4,1.4,0.3,1.7,26,8,45,0.00,0.13,0.13,0.00,0.13,0.18,0.04,0.21,0.18,0.21
