,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1412,Leo Lacroix,Saint-Étienne,8.6,3,1,0,10,3,4,0,11,8,0,0,0,36,20,13,60.6
1413,Freddie Ladapo,Crystal Palace,0.2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0
1414,Alban Lafont,Toulouse,38.0,3,0,0,1,7,0,0,2,0,0,1,0,80,4,0,100.0
1415,Victor Laguardia,Alavés,17.0,3,0,0,10,5,0,2,29,15,0,1,1,75,45,20,69.2
1416,Konrad Laimer,RB Leipzig,14.9,2,0,0,33,6,0,13,11,39,0,0,0,62,21,22,48.8
1417,Kenny Lala,Strasbourg,30.3,5,1,1,26,29,0,69,42,47,0,0,0,211,17,17,50.0
1418,Adam Lallana,Liverpool,3.4,1,0,0,4,5,1,8,1,1,0,0,0,15,3,4,42.9
1419,Eugenio Lamanna,Genoa,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1420,Erik Lamela,Tottenham,9.4,4,0,0,24,16,3,25,7,13,1,0,0,49,6,13,31.6
1421,Adam Lang,Dijon,2.6,1,1,1,5,0,0,1,3,1,0,0,0,10,4,5,44.4
1422,Sebastian Langkamp,Hertha BSC,10.6,2,0,0,11,14,1,0,21,12,0,0,0,27,23,13,63.9
1423,Sebastian Langkamp,Werder Bremen,4.6,2,0,0,3,5,0,0,8,3,0,0,0,10,8,3,72.7
1424,Manuel Lanzini,West Ham,22.7,4,0,0,9,35,3,83,30,11,1,0,0,165,3,10,23.1
1425,Gianluca Lapadula,Genoa,16.6,3,0,0,35,37,24,3,3,5,3,0,0,26,67,87,43.5
1426,Aymeric Laporte,Manchester City,9.0,1,0,0,10,4,0,2,11,7,0,0,0,90,24,9,72.7
1427,Aymeric Laporte,Athletic Club,19.0,5,0,0,19,18,2,9,27,23,1,0,1,97,47,20,70.1
1428,Danilo Larangeira,Udinese,30.8,8,0,0,22,13,2,2,50,21,0,0,1,147,71,60,54.2
1430,Kevin Lasagna,Udinese,23.7,1,0,0,34,27,15,32,8,7,1,0,0,57,58,88,39.7
1431,Jamaal Lascelles,Newcastle Utd,32.5,5,0,0,16,12,0,2,28,19,0,0,0,179,128,56,69.6
1432,Paul Lasne,Montpellier,34.0,10,0,0,59,71,0,52,57,45,1,0,0,233,55,48,53.4
1433,Borja Lasso,Sevilla,0.6,0,0,0,2,0,0,0,0,1,0,0,0,3,0,1,0.0
1434,Toni Lato,Valencia,8.9,4,0,0,10,8,1,10,9,16,0,0,0,55,8,11,42.1
1435,Danny Latza,Mainz 05,26.1,7,0,0,53,69,1,33,26,48,0,0,0,127,61,55,52.6
1436,Vincent Laurini,Fiorentina,17.9,5,0,0,21,20,0,54,11,23,0,0,0,89,25,23,52.1
1437,Wesley Lautoa,Dijon,6.9,1,0,0,10,9,0,0,19,13,0,1,0,36,12,12,50.0
1438,Diego Laxalt,Genoa,31.2,2,0,0,42,36,0,114,25,43,0,0,0,170,18,24,42.9
1439,Miguel Layun,Sevilla,13.2,4,0,0,12,9,0,53,15,19,0,1,0,65,14,10,58.3
1440,Achraf Lazaar,Benevento,5.3,0,0,0,10,4,0,20,6,8,0,0,0,33,5,6,45.5
1441,Valentino Lazaro,Hertha BSC,20.7,4,0,0,18,14,5,82,15,28,0,0,0,77,20,42,32.3
1442,Darko Lazovic,Genoa,13.8,2,0,0,8,9,0,83,13,12,0,1,0,71,5,10,33.3
1443,Manuel Lazzari,SPAL,34.6,4,0,0,23,84,2,169,31,47,0,1,0,154,6,37,14.0
1444,Mickael Le Bihan,Nice,1.2,0,0,0,1,2,0,3,1,0,0,0,0,3,1,4,20.0
1445,Maxime Le Marchand,Nice,28.2,4,0,0,23,18,0,32,65,36,0,1,0,177,51,23,68.9
1446,James Lea Siliki,Rennes,20.2,6,1,1,38,49,0,59,18,21,3,0,0,112,20,20,50.0
1447,Mathew Leckie,Hertha BSC,20.6,3,0,0,44,45,1,28,19,30,0,0,0,99,94,82,53.4
1448,Benjamin Lecomte,Montpellier,38.0,1,0,0,3,4,0,0,0,1,0,1,0,37,20,1,95.2
1449,Pierre Lees-Melou,Nice,32.1,6,1,0,55,37,8,108,34,47,1,0,1,176,13,31,29.5
1450,Matthias Lehmann,Köln,16.8,3,0,0,11,8,0,3,26,23,0,1,0,71,9,13,40.9
1451,Lucas Leiva,Lazio,32.0,9,0,0,44,26,1,9,70,80,0,0,0,266,57,42,57.6
1452,Florian Lejeune,Newcastle Utd,23.4,3,0,0,17,14,2,4,46,20,0,1,0,128,82,51,61.7
1453,Inigo Lekue,Athletic Club,23.5,3,0,0,25,12,1,72,16,42,0,1,0,136,27,29,48.2
1454,Thomas Lemar,Monaco,26.4,1,0,0,8,41,4,170,18,17,2,0,0,140,7,15,31.8
1456,Mario Lemina,Southampton,19.1,2,0,0,28,16,2,10,36,40,0,0,0,139,25,12,67.6
1457,Mauricio Lemos,Sassuolo,7.8,2,0,0,8,4,0,2,9,9,0,0,0,50,13,9,59.1
1458,Mauricio Lemos,Las Palmas,14.0,6,0,0,18,3,0,0,25,10,0,1,0,96,14,9,60.9
1459,Dylan Lempereur,Metz,1.6,0,0,0,4,2,0,1,0,3,0,0,0,7,1,4,20.0
1460,Clement Lenglet,Sevilla,33.3,9,0,0,52,24,1,1,35,50,0,0,0,164,70,41,63.1
1461,Aaron Lennon,Burnley,12.4,2,0,0,10,12,1,28,8,14,0,0,0,57,4,12,25.0
1462,Aaron Lennon,Everton,8.8,0,0,0,11,8,0,10,11,10,2,0,0,25,5,7,41.7
1463,Bernd Leno,Leverkusen,33.0,1,0,0,0,9,0,0,1,0,0,0,0,56,10,1,90.9
1464,Pedro Leon,Eibar,10.3,1,0,0,12,10,3,133,9,4,0,0,0,36,10,18,35.7
1465,Sergio Leon,Betis,22.0,5,0,0,25,39,11,9,6,7,0,0,0,44,22,51,30.1
1466,Lukas Lerager,Bordeaux,36.5,8,0,0,72,53,5,20,67,74,0,0,0,225,99,75,56.9
1467,Mehdi Leris,Chievo,0.5,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,100.0
1468,Jefferson Lerma,Levante,23.7,16,0,0,55,51,0,2,49,35,0,0,0,187,84,43,66.1
1469,Maxime Lestienne,Málaga,7.4,1,0,0,3,3,1,32,6,5,0,0,0,37,0,5,0.0
1470,Alexandre Letellier,Angers,13.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0
1471,Gaetano Letizia,Benevento,23.8,6,2,1,29,34,1,104,33,26,0,1,0,176,20,26,43.5
1472,Timo Letschert,Sassuolo,4.6,0,0,0,5,1,0,0,7,8,0,0,0,33,8,4,66.7
1473,Robert Lewandowski,Bayern Munich,24.1,1,0,0,37,37,25,15,5,3,2,0,0,51,49,61,44.5
1474,Igor Lewczuk,Bordeaux,4.9,3,0,0,17,2,0,11,7,7,0,1,0,14,3,6,33.3
1475,Stephan Lichtsteiner,Juventus,18.9,6,0,0,24,27,4,45,15,27,0,0,0,87,22,21,51.2
1476,Dimitri Lienard,Strasbourg,28.9,6,0,0,28,37,0,266,52,51,0,0,0,244,9,21,30.0
1477,Philipp Lienhart,Freiburg,9.6,2,0,0,9,5,0,0,11,14,0,0,0,33,15,15,50.0
1478,Lucas Lima,Nantes,29.5,3,0,0,28,25,4,248,38,46,0,0,0,192,41,43,48.8
1479,Victor Lindelof,Manchester Utd,14.3,1,0,0,10,9,0,1,13,11,0,0,0,94,21,24,46.7
1480,Karol Linetty,Sampdoria,23.8,8,0,0,41,27,1,14,18,49,0,0,0,143,11,48,18.6
1482,Jesse Lingard,Manchester Utd,20.2,2,0,0,34,36,4,46,9,21,0,0,0,84,5,25,16.7
1483,Pol Lirola,Sassuolo,22.5,2,0,0,8,15,4,84,28,21,0,0,0,113,17,19,47.2
1484,Jake Livermore,West Brom,29.7,5,0,0,42,14,1,16,26,41,0,0,0,173,23,37,38.3
1485,Raul Lizoain,Las Palmas,11.0,0,0,0,0,3,0,0,1,0,0,0,0,19,0,0,0.0
1486,Adem Ljajic,Torino,24.1,2,0,0,7,17,2,85,9,9,0,0,0,75,1,5,16.7
1487,Diego Llorente,Real Sociedad,25.8,9,1,1,35,27,0,3,43,22,0,2,0,147,63,51,55.3
1488,Fernando Llorente,Tottenham,2.6,1,0,0,4,4,2,0,0,3,0,0,0,4,14,17,45.2
1489,Marcos Llorente,Real Madrid,6.1,1,0,0,6,4,0,1,5,8,0,0,0,46,7,11,38.9
1490,Hugo Lloris,Tottenham,36.0,1,0,0,1,2,0,0,2,1,0,1,0,53,8,2,80.0
1491,Giovani Lo Celso,Paris S-G,19.7,2,0,0,21,41,0,15,19,58,1,0,0,151,5,13,27.8
1492,Simone Lo Faso,Fiorentina,0.4,0,0,0,3,2,0,0,1,1,0,0,0,4,0,0,0.0
1493,Stanislav Lobotka,Celta Vigo,34.0,2,0,0,42,47,0,10,39,45,0,1,0,289,26,33,44.1
1494,Jurgen Locadia,Brighton,2.5,0,0,0,2,3,2,3,1,0,0,0,0,12,1,10,9.1
1495,Manuel Locatelli,Milan,7.6,4,0,0,14,9,1,7,9,13,0,0,0,56,6,11,35.3
1496,Ruben Loftus-Cheek,Crystal Palace,20.8,1,0,0,17,62,3,12,22,15,1,0,0,130,32,55,36.8
1497,Enzo Loiodice,Dijon,1.9,0,0,0,1,2,0,1,2,5,0,0,0,12,2,4,33.3
1498,Joe Lolley,Huddersfield,2.5,1,0,0,3,2,0,8,3,0,0,0,0,13,3,4,42.9
1499,David Lomban,Eibar,11.0,3,0,0,9,5,1,0,29,8,0,0,0,55,44,17,72.1
1500,Cristiano Lombardi,Benevento,12.4,3,0,0,14,18,6,37,13,19,1,0,0,46,10,18,35.7
1501,Kevin Long,Burnley,16.0,1,0,0,15,21,1,2,19,23,0,1,1,68,78,57,57.8
1502,Shane Long,Southampton,17.6,6,0,0,34,40,14,21,12,20,1,0,0,42,76,112,40.4
1503,Ademola Lookman,Everton,1.8,0,0,0,5,3,0,2,1,1,0,0,0,10,1,2,33.3
1504,Ademola Lookman,RB Leipzig,6.4,1,0,0,12,14,1,10,2,4,0,0,0,33,1,5,16.7
1505,Anthony Lopes,Lyon,34.0,1,0,0,1,3,0,0,1,0,0,1,0,47,7,0,100.0
1506,Rony Lopes,Monaco,28.1,2,0,0,37,38,6,94,16,32,1,0,0,145,13,48,21.3
1508,Adrian Lopez,La Coruña,26.1,1,0,0,16,29,12,29,10,14,0,0,0,116,75,76,49.7
1509,Alberto Lopez,Málaga,0.5,0,0,0,1,1,0,1,2,1,0,0,0,4,0,0,0.0
1510,Andoni Lopez,Athletic Club,1.0,0,0,0,3,1,0,1,1,0,0,1,0,3,1,1,50.0
1511,David Lopez,Espanyol,37.0,7,0,0,45,25,2,3,67,49,0,2,0,240,61,51,54.5
1512,Diego Lopez,Espanyol,9.5,1,0,0,1,1,0,0,0,0,0,0,0,6,1,0,100.0
1513,Ivan Lopez,Levante,1.9,0,0,0,0,0,0,8,8,1,0,0,0,14,1,0,100.0
1514,Javi Lopez,Espanyol,10.7,4,0,0,20,20,0,28,18,35,0,0,0,55,15,15,50.0
1515,Lisandro Lopez,Inter,0.5,0,0,0,1,1,0,0,1,2,0,0,0,7,1,0,100.0
1516,Maxi Lopez,Udinese,18.7,1,0,0,54,21,15,8,2,8,1,1,0,31,33,65,33.7
1517,Maxime Lopez,Marseille,15.3,2,0,0,32,18,1,46,7,20,0,0,0,98,2,11,15.4
1518,Pedro Lopez Munoz,Levante,17.7,4,0,0,19,29,4,53,26,23,0,0,0,89,8,23,25.8
1519,Pau Lopez,Espanyol,28.5,3,0,0,0,5,0,0,1,0,0,0,0,27,7,1,87.5
1520,Pedro Lopez,Betis,4.6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0
1521,Victor Lopez,Alavés,0.7,0,0,0,0,0,1,5,1,1,0,0,0,4,0,1,0.0
1522,Jonas Lossl,Huddersfield,38.0,1,0,0,0,6,0,0,4,0,0,0,1,72,14,4,77.8
1523,Dejan Lovren,Liverpool,23.6,4,0,0,15,6,1,4,38,17,0,1,0,107,104,60,63.4
1524,Chris Lowe,Huddersfield,17.6,1,0,0,13,8,0,73,34,29,0,1,0,74,12,12,50.0
1525,Matthew Lowton,Burnley,25.5,1,0,0,19,18,1,71,39,34,0,0,0,111,31,29,51.7
1526,Anthony Lozano,Girona,5.2,0,0,0,18,10,3,8,3,5,0,0,0,19,22,21,51.2
1527,Fabio Lucioni,Benevento,8.0,1,0,0,3,2,1,0,7,9,0,0,1,29,11,1,91.7
1528,Filipe Luis,Atlético Madrid,18.4,4,0,0,16,27,1,43,35,52,0,1,0,111,17,10,63.0
1529,Jose Luis Gaya,Valencia,32.4,11,0,0,35,45,5,94,56,60,2,0,0,176,24,26,48.0
1530,Jose Luis Morales,Levante,34.0,7,1,1,28,43,9,148,26,23,2,0,0,181,10,32,23.8
1531,Jose Luis Palomino,Atalanta,22.0,3,0,0,36,12,0,7,39,39,0,0,0,140,48,35,57.8
1532,Luisinho,La Coruña,29.1,12,0,0,43,49,2,88,55,77,0,0,0,157,19,23,45.2
1534,David Luiz,Chelsea,9.3,4,1,0,12,15,0,1,24,11,0,0,0,66,15,16,48.4
1535,Douglas Luiz,Girona,3.4,3,0,0,13,8,0,8,4,9,0,0,0,24,3,6,33.3
1536,Everton Luiz,SPAL,7.1,5,0,0,13,12,0,1,10,16,0,0,0,58,3,6,33.3
1537,Jordan Lukaku,Lazio,15.1,2,0,0,18,4,6,73,15,15,0,0,0,84,7,17,29.2
1538,Romelu Lukaku,Manchester Utd,31.9,4,0,0,31,16,18,36,3,4,0,0,0,55,108,95,53.2
1539,Lars Lukas Mai,Bayern Munich,2.0,0,0,0.0,2,0,0,0,3,4,0,0,0,11,3,4,42.9
1540,Dodi Lukebakio,Watford,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0
1541,Sasa Lukic,Levante,11.0,4,0,0,24,15,0,5,17,16,0,1,0,60,12,13,48.0
1542,Senad Lulic,Lazio,27.0,7,2,1,47,45,9,90,36,40,1,0,1,220,26,21,55.3
1543,Levi Lumeka,Crystal Palace,0.3,0,0,0,0,0,0,4,1,1,0,0,0,2,0,1,0.0
1544,Antonio Luna,Levante,22.5,5,0,0,21,15,3,58,36,26,0,0,0,141,13,13,50.0
1545,Arnaud Lusamba,Nice,1.8,0,0,0,3,3,0,0,1,9,0,0,0,14,0,1,0.0
1546,Fabian Lustenberger,Hertha BSC,17.6,3,0,0,19,34,0,3,24,34,0,1,0,65,42,20,67.7
1547,Andreas Luthe,Augsburg,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
1548,Lyanco,Torino,3.5,0,0,0,3,7,0,0,5,8,0,0,0,24,7,3,70.0
1549,Charalambos Lykogiannis,Cagliari,7.6,2,0,0,13,13,0,28,15,12,0,0,0,28,16,8,66.7
1550,Cheikh M'Bengue,Saint-Étienne,5.4,2,0,0,11,3,0,4,8,4,0,0,0,21,9,2,81.8
1551,Rais M'Bolhi,Rennes,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1552,Yann M'Vila,Saint-Étienne,16.4,1,0,0,9,20,0,6,31,16,0,0,0,96,19,14,57.6
1553,Zinedine Machach,Toulouse,2.1,2,0,0,8,2,0,7,2,3,0,0,0,18,0,4,0.0
1554,Pablo Maffeo,Girona,29.4,10,0,0,30,35,1,112,50,55,1,1,0,165,59,34,63.4
1555,Christian Maggio,Napoli,7.1,0,0,0,4,15,0,16,13,10,1,0,0,38,20,14,58.8
1556,Francesco Magnanelli,Sassuolo,27.7,11,4,2,39,69,0,36,58,38,0,0,0,263,35,20,63.6
1557,Harry Maguire,Leicester City,38.0,7,0,0,34,30,4,15,48,46,0,2,0,269,119,61,66.1
1558,Hicham Mahou,Nice,0.6,0,0,0,1,0,0,1,3,1,0,0,0,3,0,1,0.0
1560,Riyad Mahrez,Leicester City,32.8,2,0,0,23,58,10,158,18,27,0,0,0,174,28,52,35.0
1561,Thiago Maia,Lille,27.4,3,1,1,32,21,1,8,61,40,0,1,0,266,19,22,46.3
1562,Arne Maier,Hertha BSC,13.6,1,0,0,4,10,0,10,24,23,1,0,0,63,8,16,33.3
1563,Sebastian Maier,Hannover 96,2.9,0,0,0,5,1,0,13,4,6,0,1,0,10,5,6,45.5
1564,Domenico Maietta,Bologna,5.2,1,0,0,3,3,0,1,7,4,0,0,0,25,4,2,66.7
1565,Habib Maiga,Saint-Étienne,7.9,2,0,0,23,9,0,16,19,18,0,0,0,75,7,12,36.8
1566,Mike Maignan,Lille,33.7,0,1,0,0,9,0,0,0,1,0,0,0,69,12,4,75.0
1567,Linton Maina,Hannover 96,0.1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0.0
1568,Ainsley Maitland-Niles,Arsenal,10.2,1,0,0,10,5,0,20,12,17,0,1,0,73,6,14,30.0
1569,Jean-Victor Makengo,Nice,2.7,1,0,0,5,4,0,5,3,2,0,0,0,10,3,6,33.3
1570,Nemanja Maksimovic,Valencia,6.2,1,0,0,5,2,0,5,16,13,0,0,0,29,13,17,43.3
1571,Nikola Maksimovic,Napoli,1.1,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,100.0
1572,Malcom,Bordeaux,31.7,2,0,0,25,92,8,189,14,10,1,0,0,127,18,49,26.9
1573,Kevin Malcuit,Lille,20.2,2,0,0,12,32,5,67,38,37,1,0,1,147,13,12,52.0
1574,Yunus Malli,Wolfsburg,24.9,3,0,0,14,44,3,47,12,17,0,0,0,95,11,40,21.6
1575,Hugo Mallo,Celta Vigo,33.3,12,0,0,48,27,5,113,68,55,0,0,0,168,63,44,58.9
1576,Scott Malone,Huddersfield,12.4,3,0,0,19,9,0,46,26,29,0,1,0,89,13,13,50.0
1577,Vincent Manceau,Angers,33.0,0,0,0,25,29,1,62,34,49,0,1,0,195,30,26,53.6
1578,Gianluca Mancini,Atalanta,7.6,5,2,1,17,7,3,3,15,14,0,0,0,53,22,7,75.9
1579,Steve Mandanda,Marseille,30.0,0,0,0,1,2,0,0,0,0,0,1,0,34,7,0,100.0
1580,Aissa Mandi,Betis,33.6,9,1,0,34,26,1,1,71,35,0,1,0,135,59,44,57.3
1581,Georges Mandjeck,Metz,10.8,5,0,0,30,16,0,0,18,14,0,1,0,72,34,21,61.8
1582,Rolando Mandragora,Crotone,36.0,8,0,0,54,58,2,42,86,60,0,1,0,213,64,70,47.8
1583,Mario Mandzukic,Juventus,25.8,4,2,1,23,33,13,19,25,23,0,0,0,125,78,49,61.4
1584,Sadio Mane,Liverpool,24.3,3,1,0,24,50,12,32,9,20,0,0,0,111,27,60,31.0
1586,Eliaquim Mangala,Everton,1.5,0,0,0,1,0,0,0,1,1,0,0,0,11,2,4,33.3
1587,Eliaquim Mangala,Manchester City,5.4,0,0,0,2,0,0,0,2,3,0,0,0,33,12,10,54.5
1588,Orel Mangala,Stuttgart,8.7,2,0,0,17,12,0,2,18,18,0,1,0,43,6,8,42.9
1589,Kader Mangane,Strasbourg,19.1,4,0,0,26,7,2,1,24,24,1,0,0,89,46,35,56.8
1590,Thomas Mangani,Angers,33.6,7,0,0,50,31,2,181,40,59,0,1,0,221,33,50,39.8
1591,Kostas Manolas,Roma,26.0,0,0,0,27,16,1,0,46,20,0,2,0,167,74,30,71.2
1592,Javier Manquillo,Newcastle Utd,19.5,2,0,0,24,12,2,30,18,22,0,1,0,70,22,19,53.7
1593,Martin Mantovani,Leganés,11.4,3,0,0,17,15,0,0,22,5,0,1,0,45,35,22,61.4
1594,Jose Manuel Jurado,Espanyol,16.7,1,0,0,6,34,0,23,16,14,0,1,0,116,2,3,40.0
1595,Harrison Manzala,Amiens,20.7,3,0,0,15,22,4,53,18,23,0,0,0,134,11,23,32.4
1596,Myziane Maolida,Lyon,3.7,0,0,0,3,1,2,5,0,5,0,0,0,11,2,6,25.0
1597,Faitout Maouassa,Rennes,9.9,1,0,0,12,14,1,33,6,3,0,0,0,34,6,13,31.6
1598,Fernando Marcal,Lyon,14.4,1,0,0,16,25,1,27,26,20,0,1,0,81,28,19,59.6
1599,Vincent Marcel,Nice,0.5,0,0,0,1,1,1,0,0,1,0,0,0,2,2,0,100.0
1600,Marcelo,Real Madrid,25.1,3,1,0,26,41,3,155,30,37,0,0,0,159,9,26,25.7
1601,Marcelo,Lyon,34.5,5,1,0,32,6,1,2,57,25,0,0,1,212,141,45,75.8
1602,Solly March,Brighton,20.6,3,0,0,29,22,7,102,13,41,1,0,0,135,19,42,31.1
1603,Gabriele Marchegiani,SPAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1604,Claudio Marchisio,Juventus,9.1,1,0,0,8,3,0,4,4,10,0,0,0,55,2,1,66.7
1605,Gian Marco Ferrari,Sampdoria,29.4,4,0,0,20,12,0,1,31,8,0,2,0,113,49,31,61.3
1606,Oscar de Marcos,Athletic Club,18.4,5,0,0,17,10,4,58,19,21,1,0,0,86,21,17,55.3
1607,Jose Maria Gimenez,Atlético Madrid,18.8,6,0,0,15,18,2,2,30,27,0,0,0,107,57,28,67.1
1608,Mariano,Lyon,27.9,6,0,0,34,11,23,6,3,11,1,0,0,49,43,72,37.4
1609,Adrian Mariappa,Watford,24.6,4,0,0,32,16,0,4,45,26,0,0,0,111,86,72,54.4
1610,Jordan Marie,Dijon,20.9,5,0,0,26,15,1,11,40,38,0,1,0,147,13,24,35.1
1612,Adrian Marin,Villarreal,2.6,1,0,0,6,0,0,2,3,4,0,0,0,9,2,1,66.7
1613,Joao Mario,West Ham,11.4,0,0,0,14,20,0,50,8,11,0,0,0,76,7,27,20.6
1614,Joao Mario,Inter,6.2,0,0,0,6,12,2,30,4,4,1,0,0,43,3,11,21.4
1615,Guillermo Maripan,Alavés,17.0,4,0,0,15,4,0,0,36,16,0,0,0,69,29,25,53.7
1616,Marlon,Nice,21.4,5,1,1,20,11,0,2,15,26,0,1,1,93,37,23,61.7
1617,Dominic Maroh,Köln,10.2,0,0,0,5,11,1,0,21,15,0,0,0,37,31,16,66.0
1618,Marquinhos,Paris S-G,25.1,1,0,0,8,8,0,1,14,14,0,0,0,137,42,20,67.7
1619,Bruno Martella,Crotone,29.1,3,0,0,7,7,1,117,48,21,0,0,0,170,46,40,53.5
1620,Roger Marti,Levante,10.7,4,0,0,17,14,5,6,1,4,0,0,0,34,9,22,29.0
1621,Anthony Martial,Manchester Utd,17.6,1,0,0,17,27,8,48,3,13,0,0,0,79,14,24,36.8
1622,Aaron Martin,Espanyol,31.3,6,0,0,29,20,0,148,49,36,0,0,0,151,18,41,30.5
1623,Jonas Martin,Strasbourg,33.6,6,0,0,55,40,3,50,33,50,1,0,0,216,46,64,41.8
1624,Cuco Martina,Everton,20.3,2,0,0,26,9,2,45,42,35,0,0,0,117,22,35,38.6
1625,Carlos Martinez,Real Sociedad,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0
1626,Emiliano Martinez,Getafe,5.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,50.0
1627,Inigo Martinez,Athletic Club,16.0,6,0,0,20,18,0,6,30,20,0,0,0,104,40,32,55.6
1628,Inigo Martinez,Real Sociedad,11.7,0,0,0,10,17,3,13,23,9,0,1,0,83,29,21,58.0
1629,Javi Martinez,Bayern Munich,17.9,1,0,0,16,18,0,7,33,22,0,0,0,70,57,30,65.5
1630,Pablo Martinez,Strasbourg,23.5,4,0,0,23,28,1,13,51,34,0,2,0,104,54,37,59.3
1631,Roger Martinez,Villarreal,2.6,1,0,0,6,10,1,2,0,1,0,0,0,7,5,5,50.0
1632,Christopher Martins,Lyon,0.8,1,0,0,2,0,0,0,1,2,0,0,0,4,3,1,75.0
1633,Bruno Martins Indi,Stoke City,13.8,3,0,0,12,6,1,4,21,12,0,1,0,55,25,21,54.3
1634,Jonathan Martins Pereira,Guingamp,12.6,2,0,0,16,17,0,35,37,18,0,0,0,78,20,7,74.1
1635,Adam Marusic,Lazio,28.0,3,1,0,28,15,6,98,31,21,1,0,0,134,27,16,62.8
1636,Omar Mascarell,Eint Frankfurt,8.6,4,0,0,17,8,0,4,21,16,0,0,0,76,17,12,58.6
1638,Javier Mascherano,Barcelona,6.0,0,0,0,9,1,0,0,8,13,0,0,0,38,0,4,0.0
1639,Andrea Masiello,Atalanta,30.1,5,0,0,19,11,5,5,72,38,0,0,0,236,37,18,67.3
1640,Adam Masina,Bologna,31.4,8,1,0,56,23,5,46,51,57,0,2,0,163,115,48,70.6
1641,Eden Massouema,Dijon,2.1,1,0,0,6,2,0,0,5,1,0,0,0,6,4,2,66.7
1642,Arthur Masuaku,West Ham,20.8,5,0,0,30,30,2,100,26,37,0,0,0,143,23,19,54.8
1643,Juan Mata,Manchester Utd,21.4,1,0,0,12,20,18,111,15,13,0,0,0,109,3,8,27.3
1644,Christian Mathenia,Hamburger SV,24.0,2,0,0,1,2,0,0,0,0,0,0,0,23,1,0,100.0
1645,Nemanja Matic,Manchester Utd,34.6,6,0,0,33,22,2,18,64,42,0,0,0,317,56,27,67.5
1646,Joel Matip,Liverpool,22.2,3,0,0,19,10,1,0,35,24,0,0,0,123,56,21,72.7
1647,Ryder Matos,Udinese,1.9,0,0,0,2,3,0,3,2,1,0,0,0,8,1,3,25.0
1648,Ryder Matos,Hellas Verona,10.9,1,0,0,10,31,9,19,3,15,0,0,0,46,10,32,23.8
1649,Alessandro Matri,Sassuolo,10.2,1,0,0,7,17,13,6,0,1,3,0,0,28,12,23,34.3
1650,Ville Matti Steinmann,Hamburger SV,6.6,2,0,0,14,10,0,0,18,10,0,0,0,41,17,15,53.1
1651,Federico Mattiello,SPAL,24.5,7,2,1,43,42,1,54,64,40,0,0,0,121,19,22,46.3
1652,Blaise Matuidi,Juventus,26.2,3,0,0,48,24,4,23,32,35,0,0,0,106,33,40,45.2
1653,Blaise Matuidi,Paris S-G,0.3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,100.0
1654,Jose Mauri,Milan,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1655,Mauricio,Lazio,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1656,Mergim Mavraj,Hamburger SV,16.1,3,1,1,20,10,0,4,21,32,0,0,0,76,62,45,57.9
1657,Konstantinos Mavropanos,Arsenal,2.2,0,1,0,2,3,0,0,6,1,0,0,0,14,3,6,33.3
1658,Alfie Mawson,Swansea City,38.0,3,0,0,19,11,1,2,35,22,0,0,0,220,120,70,63.2
1659,Philipp Max,Augsburg,32.9,5,0,0,28,16,3,318,33,47,0,0,0,165,25,35,41.7
1660,Alexandru Maxim,Mainz 05,10.6,4,0,0,19,16,1,76,6,12,0,0,0,59,1,22,4.3
1661,Eric Maxim Choupo-Moting,Stoke City,25.7,3,0,0,21,24,14,35,23,30,0,0,0,133,60,73,45.1
1662,Florian Mayer,M'Gladbach,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,50.0
1664,Borja Mayoral,Real Madrid,3.8,0,0,0,4,5,7,0,0,3,0,0,0,15,4,2,66.7
1665,Robert Mazan,Celta Vigo,0.9,0,0,0,2,0,0,3,2,0,0,0,0,5,1,0,100.0
1666,Luca Mazzitelli,Sassuolo,11.3,4,0,0,36,19,0,16,21,24,0,1,0,74,18,32,36.0
1667,Kylian Mbappe,Monaco,0.8,0,0,0,0,1,2,2,1,1,0,0,0,4,0,0,0.0
1668,Kylian Mbappe,Paris S-G,23.3,2,0,0,10,37,23,40,0,8,1,0,0,64,6,12,33.3
