,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
499,Aaron Cresswell,West Ham,1.4,2,1.38,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0
500,Bryan Cristante,Roma,15.0,32,2.13,30,0,0,2,0,0,6,0.40,5,0,0,1,0,0
501,Juan Cruz Armada,Osasuna,9.1,7,0.77,7,0,0,0,0,0,1,0.11,1,0,0,0,0,0
502,Juan Cruz,Hellas Verona,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
503,Juan Cruz,Betis,0.8,5,6.52,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
504,Juan Cuadrado,Inter,1.7,8,4.62,6,1,0,1,0,0,2,1.15,2,0,0,0,0,0
505,Marc Cucurella,Chelsea,7.8,12,1.54,10,1,1,0,0,0,0,0.00,0,0,0,0,0,0
506,Jorge Cuenca,Villarreal,9.1,5,0.55,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
507,Josh Cullen,Burnley,9.4,17,1.81,16,1,0,0,0,0,2,0.21,2,0,0,0,0,0
508,Matheus Cunha,Wolves,14.8,39,2.64,22,0,9,4,3,1,5,0.34,4,0,0,1,0,0
509,Marvin Cuni,Frosinone,5.1,11,2.17,6,0,1,1,2,1,1,0.20,0,0,0,0,1,0
510,Eric Curbelo,Las Palmas,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
511,Tomas Cvancara,M'Gladbach,7.0,13,1.87,7,0,1,5,0,0,2,0.29,1,0,0,1,0,0
512,Danilo D'Ambrosio,Monza,8.1,8,0.99,4,0,0,3,0,1,0,0.00,0,0,0,0,0,0
513,Finn Dahmen,Augsburg,14.0,4,0.29,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
514,Mahmoud Dahoud,Brighton,5.0,13,2.59,13,0,0,0,0,0,2,0.40,2,0,0,0,0,0
515,Ameen Al-Dakhil,Burnley,9.5,5,0.53,3,0,0,2,0,0,1,0.11,1,0,0,0,0,0
516,Thijs Dallinga,Toulouse,10.0,17,1.69,9,0,3,3,0,2,2,0.20,2,0,0,0,0,0
517,Diogo Dalot,Manchester Utd,14.3,38,2.66,32,1,2,2,0,1,2,0.14,1,0,0,1,0,0
518,Mikkel Damsgaard,Brentford,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
520,Flavius Daniliuc,Salernitana,5.4,10,1.84,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0
521,Danilo,Nott'ham Forest,5.1,3,0.59,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
522,Danilo,Juventus,9.2,20,2.17,16,1,1,1,0,1,1,0.11,0,0,0,1,0,0
523,Arnaut Danjuma,Everton,4.3,12,2.76,8,0,0,2,2,0,0,0.00,0,0,0,0,0,0
524,Kevin Danso,Lens,14.0,16,1.14,12,0,0,2,1,1,0,0.00,0,0,0,0,0,0
525,Dante,Nice,15.0,24,1.60,23,0,0,1,0,0,3,0.20,3,0,0,0,0,0
526,Mohammed Daramy,Reims,9.7,26,2.69,22,0,2,0,2,0,4,0.41,4,0,0,0,0,0
527,Sergi Darder,Mallorca,11.4,41,3.60,21,16,0,2,1,1,5,0.44,3,2,0,0,0,0
528,Achraf Dari,Brest,1.3,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
529,Matteo Darmian,Inter,12.1,16,1.32,13,1,0,0,2,0,1,0.08,0,0,0,0,1,0
530,Lukas Daschner,Bochum,3.4,12,3.56,8,1,1,0,2,0,2,0.59,2,0,0,0,0,0
531,Josh Dasilva,Brentford,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
532,David Datro Fofana,Union Berlin,7.1,24,3.40,11,1,5,7,0,0,1,0.14,1,0,0,0,0,0
533,Jonathan David,Lille,12.7,29,2.28,24,0,2,1,2,0,1,0.08,0,0,0,0,1,0
534,Alphonso Davies,Bayern Munich,10.1,36,3.57,31,1,2,1,1,0,7,0.69,5,1,1,0,0,0
535,Ben Davies,Tottenham,6.0,7,1.16,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0
536,Tom Davies,Sheffield Utd,0.7,2,3.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
537,Pawel Dawidowicz,Hellas Verona,8.8,4,0.45,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
538,Craig Dawson,Wolves,14.8,6,0.41,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
539,Kevin De Bruyne,Manchester City,0.2,2,7.83,2,0,0,0,0,0,1,3.91,1,0,0,0,0,0
540,Charles De Ketelaere,Atalanta,8.8,30,3.41,18,1,4,2,5,0,2,0.23,2,0,0,0,0,0
541,Rodrigo De Paul,Atlético Madrid,8.1,19,2.34,19,0,0,0,0,0,3,0.37,3,0,0,0,0,0
542,Lorenzo De Silvestri,Bologna,4.9,3,0.62,3,0,0,0,0,0,1,0.21,1,0,0,0,0,0
543,Thibault De Smet,Reims,10.6,11,1.04,9,0,2,0,0,0,0,0.00,0,0,0,0,0,0
544,Koni De Winter,Genoa,9.0,4,0.45,3,0,0,1,0,0,2,0.22,1,0,0,1,0,0
546,Gregoire Defrel,Sassuolo,2.7,8,2.93,7,0,0,1,0,0,1,0.37,1,0,0,0,0,0
547,Alessandro Deiola,Cagliari,4.0,8,2.02,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
548,Romain Del Castillo,Brest,13.4,78,5.83,42,21,4,1,9,1,6,0.45,4,2,0,0,0,0
549,Thomas Delaine,Strasbourg,11.7,29,2.49,18,6,3,1,1,0,3,0.26,0,1,1,0,1,0
550,Sacha Delaye,Montpellier,1.1,6,5.57,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
551,Hannes Delcroix,Burnley,2.7,3,1.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
552,Olivier Deman,Werder Bremen,8.1,19,2.33,15,1,2,0,1,0,1,0.12,1,0,0,0,0,0
553,Karamoko Dembele,Brest,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
554,Ousmane Dembele,Paris S-G,9.7,78,8.02,56,8,7,5,2,0,15,1.54,12,0,1,1,1,0
555,Jessy Deminguet,Strasbourg,6.3,6,0.95,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
556,Ermedin Demirovic,Augsburg,13.5,31,2.29,21,0,3,3,4,0,6,0.44,5,0,1,0,0,0
557,Sepp van den Berg,Mainz 05,11.5,7,0.61,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
558,Leander Dendoncker,Aston Villa,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
559,Remy Descamps,Nantes,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
560,Mikkel Desler,Toulouse,11.0,17,1.54,12,0,0,2,2,1,1,0.09,1,0,0,0,0,0
561,Arthur Desmas,Le Havre,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
562,Mattia Destro,Empoli,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
563,Federico Di Francesco,Lecce,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
564,Michele Di Gregorio,Monza,14.0,5,0.36,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
565,Giovanni Di Lorenzo,Napoli,15.0,51,3.40,44,0,3,4,0,0,3,0.20,3,0,0,0,0,0
566,Alessandro Di Pardo,Cagliari,1.9,2,1.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
567,Boulaye Dia,Salernitana,9.0,17,1.89,15,0,1,1,0,0,0,0.00,0,0,0,0,0,0
568,Moussa Diaby,Aston Villa,11.7,38,3.24,36,0,0,2,0,0,5,0.43,5,0,0,0,0,0
569,Lamine Diack,Nantes,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
570,Mouctar Diakhaby,Valencia,7.9,4,0.51,4,0,0,0,0,0,1,0.13,1,0,0,0,0,0
572,Mamadou Diakhon,Reims,0.6,1,1.61,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
573,Bafode Diakite,Lille,7.9,10,1.26,8,1,0,0,1,0,0,0.00,0,0,0,0,0,0
574,Ibrahim Diakite,Reims,1.1,4,3.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
575,Moussa Diakite,Cádiz,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
576,Oumar Diakite,Reims,6.3,13,2.07,6,0,5,1,1,0,1,0.16,1,0,0,0,0,0
577,Amadou Diallo,Newcastle Utd,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
578,Assane Diao,Betis,6.8,11,1.62,8,0,0,2,0,1,0,0.00,0,0,0,0,0,0
579,Mouhamadou Diarra,Strasbourg,9.5,8,0.84,7,0,1,0,0,0,2,0.21,1,0,1,0,0,0
580,Moussa Diarra,Toulouse,7.4,9,1.21,7,0,0,1,1,0,3,0.40,2,0,0,0,1,0
581,Ruben Dias,Manchester City,13.2,13,0.99,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0
582,Krepin Diatta,Monaco,5.8,17,2.94,17,0,0,0,0,0,3,0.52,3,0,0,0,0,0
583,Mory Diaw,Clermont Foot,15.0,7,0.47,6,1,0,0,0,0,1,0.07,1,0,0,0,0,0
584,Mahamadou Diawara,Lyon,3.1,7,2.24,5,0,0,1,1,0,1,0.32,0,0,0,1,0,0
585,Brahim Diaz,Real Madrid,3.9,12,3.08,9,2,0,0,1,0,3,0.77,2,1,0,0,0,0
586,Luis Diaz,Liverpool,10.3,43,4.20,29,0,4,6,4,0,3,0.29,3,0,0,0,0,0
587,Victor Diaz,Granada,1.8,1,0.56,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
588,Famara Diedhiou,Granada,0.9,7,7.78,5,0,1,0,1,0,2,2.22,1,0,0,0,1,0
589,Bamba Dieng,Lorient,3.0,12,3.93,4,0,1,2,5,0,2,0.65,1,0,0,1,0,0
590,Eric Dier,Tottenham,1.6,2,1.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
591,Guillaume Dietsch,Metz,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
592,Florian Dietz,Köln,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
593,Lucas Digne,Aston Villa,15.5,53,3.41,36,12,0,3,2,0,3,0.19,3,0,0,0,0,0
594,Federico Dimarco,Inter,10.9,55,5.02,43,7,1,3,1,0,8,0.73,6,0,0,2,0,0
595,Stole Dimitrievski,Rayo Vallecano,16.0,3,0.19,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
596,Junior Dina Ebimbe,Eint Frankfurt,9.2,22,2.40,16,0,3,3,0,0,1,0.11,1,0,0,0,0,0
598,Eren Dinkci,Heidenheim,11.5,36,3.12,25,2,3,2,4,0,4,0.35,3,0,1,0,0,0
599,Sinaly Diomande,Lyon,9.9,6,0.61,5,0,0,1,0,0,1,0.10,1,0,0,0,0,0
600,Edan Diop,Monaco,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
601,Issa Diop,Fulham,7.8,3,0.39,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
602,Sofiane Diop,Nice,5.3,16,3.04,14,0,0,1,1,0,0,0.00,0,0,0,0,0,0
603,Andy Diouf,Lens,7.9,22,2.80,17,2,1,1,1,0,1,0.13,1,0,0,0,0,0
604,Yehvann Diouf,Reims,15.0,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
605,Axel Disasi,Chelsea,13.7,8,0.58,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
606,Djene,Getafe,10.8,9,0.83,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
607,Koffi Djidji,Torino,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
608,Berat Djimsiti,Atalanta,13.0,6,0.46,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
609,Marko Dmitrovic,Sevilla,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
610,Ben Doak,Liverpool,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
611,Ritsu Doan,Freiburg,9.8,28,2.87,15,6,4,1,2,0,0,0.00,0,0,0,0,0,0
612,Lewis Dobbin,Everton,1.4,3,2.18,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
613,Dodo,Fiorentina,3.0,6,2.02,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
614,Danilho Doekhi,Union Berlin,8.0,8,1.00,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
615,Matt Doherty,Wolves,4.2,6,1.44,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
616,Josh Doig,Hellas Verona,6.0,5,0.84,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
617,Jeremy Doku,Manchester City,7.7,41,5.31,29,0,8,3,1,0,7,0.91,5,0,1,1,0,0
618,Jeremy Doku,Rennes,1.2,9,7.23,5,0,2,2,0,0,0,0.00,0,0,0,0,0,0
619,Carlos Dominguez,Celta Vigo,3.0,3,1.02,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
620,Mario Dominguez,Valencia,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
621,Nicolas Dominguez,Nott'ham Forest,7.2,17,2.36,16,0,0,1,0,0,0,0.00,0,0,0,0,0,0
622,Nicolas Dominguez,Bologna,1.1,2,1.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
624,Giulio Donati,Monza,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
625,Jamie Donley,Tottenham,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
626,Gianluigi Donnarumma,Paris S-G,13.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
627,Patrick Dorgu,Lecce,7.6,22,2.90,14,4,0,3,1,0,1,0.13,0,0,0,1,0,0
628,Niklas Dorsch,Augsburg,9.7,10,1.03,7,0,0,2,1,0,1,0.10,1,0,0,0,0,0
629,Gabriel Dos Santos,Arsenal,12.3,10,0.81,8,1,0,1,0,0,1,0.08,1,0,0,0,0,0
630,Alberto Dossena,Cagliari,14.1,10,0.71,9,0,0,0,0,1,1,0.07,1,0,0,0,0,0
631,Carlos Dotor,Celta Vigo,3.7,4,1.09,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
632,Abdoulaye Doucoure,Everton,15.5,43,2.77,37,0,0,5,0,1,3,0.19,1,0,0,2,0,0
633,Cheick Doucoure,Crystal Palace,10.2,23,2.25,19,0,1,2,0,1,3,0.29,3,0,0,0,0,0
634,Ckene Doucoure,Lorient,4.5,13,2.92,11,0,1,1,0,0,4,0.90,4,0,0,0,0,0
635,Desire Doue,Rennes,4.9,26,5.29,16,1,5,0,2,2,2,0.41,1,0,0,0,1,0
636,Guela Doue,Rennes,0.5,6,11.74,4,0,0,1,1,0,2,3.91,1,0,0,0,1,0
637,Alfie Doughty,Luton Town,11.8,48,4.08,26,20,2,0,0,0,5,0.42,2,3,0,0,0,0
638,Douglas,Nantes,9.0,20,2.22,11,5,0,1,2,1,1,0.11,1,0,0,0,0,0
639,Ismael Doukoure,Strasbourg,12.8,18,1.41,14,1,0,0,0,3,0,0.00,0,0,0,0,0,0
640,Kamory Doumbia,Brest,3.0,4,1.32,4,0,0,0,0,0,2,0.66,2,0,0,0,0,0
641,Anastasios Douvikas,Celta Vigo,3.2,4,1.25,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
642,Artem Dovbyk,Girona,9.9,21,2.13,14,0,1,4,2,0,6,0.61,5,0,0,1,0,0
643,Nikola Dovedan,Heidenheim,2.5,6,2.44,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
644,Damion Downs,Köln,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
645,Tommy Doyle,Wolves,3.0,6,2.02,3,3,0,0,0,0,2,0.67,1,1,0,0,0,0
646,Radu Dragusin,Genoa,15.0,11,0.73,7,2,0,2,0,0,1,0.07,1,0,0,0,0,0
647,Dion Drena Beljo,Augsburg,3.9,10,2.54,5,0,1,1,3,0,2,0.51,1,0,0,1,0,0
648,Domingos Duarte,Getafe,7.4,3,0.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
650,Ruben Duarte,Alavés,9.2,19,2.06,12,4,1,1,1,0,0,0.00,0,0,0,0,0,0
651,Martin Dubravka,Newcastle Utd,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
652,Marvin Ducksch,Werder Bremen,12.1,41,3.39,22,13,3,2,1,0,6,0.50,3,1,0,1,1,0
653,Ondrej Duda,Hellas Verona,11.7,38,3.26,18,12,2,2,3,1,1,0.09,1,0,0,0,0,0
654,Denzel Dumfries,Inter,10.3,27,2.62,22,1,2,1,1,0,5,0.48,4,0,1,0,0,0
655,Paul Dummett,Newcastle Utd,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
656,Alfred Duncan,Fiorentina,9.9,39,3.93,30,6,1,1,0,1,6,0.60,3,2,0,1,0,0
657,Lewis Dunk,Brighton,12.7,19,1.49,15,1,0,3,0,0,4,0.31,4,0,0,0,0,0
658,Jhon Duran,Aston Villa,1.1,3,2.67,2,0,1,0,0,0,1,0.89,0,0,1,0,0,0
659,Hugo Duro,Valencia,14.5,22,1.52,11,0,1,2,8,0,4,0.28,2,0,1,0,1,0
660,Jean-Kevin Duverne,Nantes,9.1,10,1.10,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0
661,Paulo Dybala,Roma,8.9,43,4.83,27,8,2,3,2,1,10,1.12,7,2,1,0,0,0
662,Aron Donnum,Toulouse,8.2,29,3.53,18,2,2,3,2,2,2,0.24,2,0,0,0,0,0
663,Festy Ebosele,Udinese,10.8,35,3.26,20,1,6,0,8,0,3,0.28,0,0,1,0,2,0
664,Enzo Ebosse,Udinese,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
665,Tyronne Ebuehi,Empoli,8.6,11,1.27,9,2,0,0,0,0,1,0.12,1,0,0,0,0,0
666,Ederson,Manchester City,15.0,3,0.20,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
667,Ederson,Atalanta,14.2,39,2.76,32,3,2,0,1,1,3,0.21,3,0,0,0,0,0
668,Odsonne Edouard,Crystal Palace,13.8,37,2.68,23,0,6,6,1,1,1,0.07,1,0,0,0,0,0
669,John Egan,Sheffield Utd,5.4,1,0.19,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
670,Maximilian Eggestein,Freiburg,13.5,21,1.56,18,0,1,2,0,0,0,0.00,0,0,0,0,0,0
671,Lilian Egloff,Stuttgart,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
672,Kingsley Ehizibue,Udinese,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
673,Hjalmar Ekdal,Burnley,1.2,1,0.85,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
674,Hugo Ekitike,Paris S-G,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
676,Emmanuel Ekong,Empoli,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
677,Caleb Ekuban,Genoa,3.4,14,4.14,7,0,2,1,4,0,0,0.00,0,0,0,0,0,0
678,Anthony Elanga,Nott'ham Forest,11.2,26,2.32,18,0,3,4,1,0,4,0.36,4,0,0,0,0,0
679,Simon Elisor,Metz,7.3,17,2.34,12,0,1,1,3,0,1,0.14,1,0,0,0,0,0
680,Harvey Elliott,Liverpool,3.4,12,3.47,11,0,0,1,0,0,1,0.29,1,0,0,0,0,0
681,Elif Elmas,Napoli,3.8,9,2.40,7,0,1,0,1,0,0,0.00,0,0,0,0,0,0
682,Mohamed Elneny,Arsenal,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
683,Aritz Elustondo,Real Sociedad,4.0,5,1.24,2,1,0,2,0,0,2,0.49,0,0,0,2,0,0
684,Nico Elvedi,M'Gladbach,9.9,11,1.11,10,0,0,1,0,0,1,0.10,1,0,0,0,0,0
685,Adri Embarba,Almería,11.6,45,3.87,22,13,3,3,3,1,2,0.17,0,1,0,1,0,0
686,Emanuel Emegha,Strasbourg,9.8,9,0.92,4,0,2,1,2,0,0,0.00,0,0,0,0,0,0
687,Emerson,Tottenham,5.7,6,1.06,2,0,0,1,2,1,0,0.00,0,0,0,0,0,0
688,Youssef En-Nesyri,Sevilla,10.9,8,0.73,4,0,1,3,0,0,2,0.18,1,0,0,1,0,0
689,Wataru Endo,Liverpool,4.0,6,1.50,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
690,Arne Engels,Augsburg,5.9,25,4.25,18,5,0,0,2,0,5,0.85,3,0,0,0,2,0
691,Christian Eriksen,Manchester Utd,6.7,17,2.52,15,1,0,0,0,1,2,0.30,1,0,0,0,0,1
692,Martin Erlic,Sassuolo,14.3,7,0.49,4,1,0,1,1,0,1,0.07,0,1,0,0,0,0
693,Gonzalo Escalante,Cádiz,7.7,6,0.78,5,0,0,0,0,1,2,0.26,2,0,0,0,0,0
694,Alfonso Espino,Rayo Vallecano,14.5,26,1.79,23,1,1,1,0,0,0,0.00,0,0,0,0,0,0
695,Bernardo Espinosa,Girona,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
696,Maxime Esteve,Montpellier,7.1,8,1.02,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
697,Oscar Estupinan,Metz,2.8,2,0.71,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
698,Pervis Estupinan,Brighton,5.5,21,3.82,19,0,1,1,0,0,2,0.36,2,0,0,0,0,0
699,Jonny Evans,Manchester Utd,5.1,4,0.78,4,0,0,0,0,0,1,0.20,1,0,0,0,0,0
700,Eberechi Eze,Crystal Palace,8.9,42,4.74,14,15,3,4,5,1,2,0.23,1,0,0,0,1,0
702,Abdessamad Ezzalzouli,Barcelona,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
703,Abdessamad Ezzalzouli,Betis,4.6,12,2.62,9,1,1,1,0,0,2,0.44,1,1,0,0,0,0
704,Giovanni Fabbian,Bologna,1.8,4,2.29,2,0,1,1,0,0,1,0.57,0,0,1,0,0,0
705,Lukasz Fabianski,West Ham,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
706,Nicolo Fagioli,Juventus,3.8,13,3.44,7,5,0,1,0,0,1,0.26,1,0,0,0,0,0
707,Romain Faivre,Lorient,14.1,39,2.76,26,7,2,2,2,0,5,0.35,4,0,0,1,0,0
708,Radamel Falcao,Rayo Vallecano,1.6,6,3.80,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
709,Wladimiro Falcone,Lecce,15.0,1,0.07,0,0,0,0,1,0,1,0.07,0,0,0,0,1,0
710,Fali,Cádiz,13.9,6,0.43,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
711,Davide Faraoni,Hellas Verona,6.7,21,3.13,14,5,0,0,1,1,2,0.30,2,0,0,0,0,0
712,Ansu Fati,Brighton,3.2,14,4.32,11,0,1,2,0,0,2,0.62,2,0,0,0,0,0
713,Ansu Fati,Barcelona,0.6,1,1.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
714,Khalil Fayad,Montpellier,6.8,10,1.48,5,0,0,2,3,0,0,0.00,0,0,0,0,0,0
715,Federico Fazio,Salernitana,5.3,4,0.76,4,0,0,0,0,0,1,0.19,1,0,0,0,0,0
716,Jacopo Fazzini,Empoli,6.7,20,2.98,15,3,1,0,0,1,1,0.15,1,0,0,0,0,0
717,Nabil Fekir,Betis,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
718,Felipe,Nott'ham Forest,1.5,3,2.05,1,0,0,1,0,1,0,0.00,0,0,0,0,0,0
719,Luiz Felipe,Betis,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
720,Joao Felix,Barcelona,9.6,33,3.43,26,0,2,3,1,1,5,0.52,2,0,2,1,0,0
721,Ohis Felix Uduokhai,Augsburg,12.5,4,0.32,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
722,Kiko Femenia,Villarreal,2.2,5,2.25,4,1,0,0,0,0,2,0.90,1,1,0,0,0,0
723,Evan Ferguson,Brighton,9.5,17,1.78,13,0,0,1,2,1,0,0.00,0,0,0,0,0,0
724,Lewis Ferguson,Bologna,15.0,37,2.47,32,0,1,1,3,0,7,0.47,4,0,1,0,2,0
725,Bruno Fernandes,Manchester Utd,16.0,90,5.63,65,15,4,4,1,1,9,0.56,6,1,2,0,0,0
726,Edimilson Fernandes,Mainz 05,9.7,26,2.67,12,11,0,2,0,1,2,0.21,1,1,0,0,0,0
728,Aitor Fernandez,Osasuna,3.1,1,0.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
729,Alex Fernandez,Cádiz,6.4,9,1.40,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
730,Alvaro Fernandez,Granada,3.9,11,2.80,8,0,0,2,0,1,1,0.25,0,0,0,0,0,1
731,Carlos Fernandez,Real Sociedad,4.3,3,0.70,2,0,0,0,0,1,1,0.23,1,0,0,0,0,0
732,Enzo Fernandez,Chelsea,13.7,47,3.44,36,4,0,3,4,0,4,0.29,3,0,0,0,1,0
733,Raul Fernandez,Granada,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
734,Valery Fernandez,Girona,2.3,4,1.73,3,0,1,0,0,0,2,0.87,1,0,1,0,0,0
735,Fernando,Almería,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0
736,Fernando,Sevilla,5.1,8,1.57,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
737,Ichem Ferrah,Lille,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
738,Andre Ferreira,Granada,12.9,2,0.16,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
739,Joao Ferreira,Udinese,7.5,10,1.34,5,3,0,0,1,1,1,0.13,0,1,0,0,0,0
740,Jordan Ferri,Montpellier,11.1,29,2.60,27,0,1,0,1,0,0,0.00,0,0,0,0,0,0
741,Nacho Ferri,Eint Frankfurt,0.6,2,3.40,1,0,0,1,0,0,1,1.70,1,0,0,0,0,0
742,Rachad Fettal,Almería,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Seydou Fini,Genoa,0.4,1,2.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
744,Max Finkgrafe,Köln,1.4,4,2.86,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
745,John Fleck,Sheffield Utd,1.0,4,3.91,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
746,Mark Flekken,Brentford,14.5,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
747,Alessandro Florenzi,Milan,7.2,22,3.03,15,5,0,1,1,0,1,0.14,0,1,0,0,0,0
748,Phil Foden,Manchester City,13.8,60,4.34,42,6,4,2,5,1,7,0.51,5,1,0,0,1,0
