,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1197,Giorgi Kvernadze,Frosinone,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1198,Moritz-Broni Kwarteng,Bochum,1.8,0,6,1,16.7,3.38,0.56,0.00,0.00,19.7,1,0,0,0.5,0.5,0.08,-0.5,-0.5
1199,Grejohn Kyei,Clermont Foot,5.6,1,14,3,21.4,2.51,0.54,0.00,0.00,14.4,0,1,1,3.0,2.2,0.15,-2.0,-2.2
1200,Giorgos Kyriakopoulos,Monza,10.9,0,10,1,10.0,0.91,0.09,0.00,0.00,20.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1201,Luca de la Torre,Celta Vigo,11.6,0,11,2,18.2,0.95,0.17,0.00,0.00,18.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9
1202,Gaetan Laborde,Nice,11.4,3,36,11,30.6,3.15,0.96,0.08,0.27,16.2,1,0,1,3.9,3.1,0.09,-0.9,-0.1
1203,Alexandre Lacazette,Lyon,10.7,6,26,12,46.2,2.43,1.12,0.19,0.42,16.5,5,1,1,3.7,2.9,0.11,+2.3,+2.1
1204,Maxence Lacroix,Wolfsburg,13.0,1,5,4,80.0,0.39,0.31,0.20,0.25,10.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6
1205,Alban Lafont,Nantes,9.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1206,Aissa Laidouni,Union Berlin,7.7,0,9,4,44.4,1.17,0.52,0.00,0.00,23.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1207,Konrad Laimer,Bayern Munich,9.3,0,5,1,20.0,0.54,0.11,0.00,0.00,17.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1208,Kenny Lala,Brest,15.0,1,8,4,50.0,0.53,0.27,0.13,0.25,28.6,4,0,0,0.2,0.2,0.03,+0.8,+0.8
1209,Adam Lallana,Brighton,4.5,0,2,0,0.0,0.44,0.00,0.00,0.0,14.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1210,Mathis Lambourde,Rennes,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1211,Erik Lamela,Sevilla,3.8,2,7,3,42.9,1.86,0.80,0.29,0.67,13.5,0,0,0,0.9,0.9,0.13,+1.1,+1.1
1212,Mohamed Lamine Bayo,Le Havre,8.1,3,25,10,40.0,3.08,1.23,0.12,0.30,12.2,0,0,0,3.9,3.9,0.16,-0.9,-0.9
1213,Tariq Lamptey,Brighton,1.9,0,1,0,0.0,0.52,0.00,0.00,0.0,25.3,0,0,0,0.0,0.0,0.01,0.0,0.0
1214,Gianluca Lapadula,Cagliari,2.0,1,6,2,33.3,3.00,1.00,0.17,0.50,17.0,0,0,0,0.5,0.5,0.08,+0.5,+0.5
1215,Aymeric Laporte,Manchester City,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0
1216,Julien Laporte,Lorient,10.0,0,6,0,0.0,0.60,0.00,0.00,0.0,9.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1217,Cyle Larin,Mallorca,7.1,1,30,12,40.0,4.21,1.68,0.03,0.08,13.4,0,0,0,3.6,3.6,0.12,-2.6,-2.6
1218,Yasser Larouci,Sheffield Utd,2.5,0,3,1,33.3,1.22,0.41,0.00,0.00,15.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1219,Hugo Larsson,Eint Frankfurt,11.7,2,9,4,44.4,0.77,0.34,0.22,0.50,20.4,0,0,0,1.2,1.2,0.14,+0.8,+0.8
1220,Jamaal Lascelles,Newcastle Utd,10.1,1,6,1,16.7,0.59,0.10,0.17,1.00,9.3,0,0,0,0.7,0.7,0.12,+0.3,+0.3
1222,Juanmi Latasa,Getafe,9.0,2,16,8,50.0,1.77,0.89,0.13,0.25,12.9,0,0,0,1.4,1.4,0.09,+0.6,+0.6
1223,Toni Lato,Mallorca,6.8,0,2,0,0.0,0.30,0.00,0.00,0.0,22.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1224,Armand Lauriente,Sassuolo,12.3,1,32,10,31.3,2.59,0.81,0.03,0.10,20.9,5,0,0,2.4,2.4,0.07,-1.4,-1.4
1225,Lazaro,Almería,2.3,0,7,3,42.9,3.01,1.29,0.00,0.00,19.2,0,0,0,0.7,0.7,0.10,-0.7,-0.7
1226,Valentino Lazaro,Torino,9.3,0,7,1,14.3,0.75,0.11,0.00,0.00,17.1,1,0,0,0.8,0.8,0.12,-0.8,-0.8
1227,Darko Lazovic,Hellas Verona,6.8,1,6,3,50.0,0.88,0.44,0.17,0.33,20.1,0,0,0,0.5,0.5,0.08,+0.5,+0.5
1228,Manuel Lazzari,Lazio,9.3,0,5,1,20.0,0.54,0.11,0.00,0.00,25.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1229,Theo Le Bris,Lorient,7.1,0,6,2,33.3,0.84,0.28,0.00,0.00,17.5,0,0,0,0.8,0.8,0.13,-0.8,-0.8
1230,Julien Le Cardinal,Brest,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,9.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1
1231,Julien Le Cardinal,Lens,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1232,Jeremy Le Douaron,Brest,11.2,3,32,13,40.6,2.86,1.16,0.09,0.23,12.0,0,0,0,4.4,4.4,0.14,-1.4,-1.4
1233,Enzo Le Fee,Rennes,9.5,0,6,0,0.0,0.63,0.00,0.00,0.0,22.0,1,0,0,0.4,0.4,0.06,-0.4,-0.4
1234,Vincent Le Goff,Lorient,6.0,1,4,1,25.0,0.67,0.17,0.25,1.00,16.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9
1235,Robin Le Normand,Real Sociedad,11.6,1,2,1,50.0,0.17,0.09,0.50,1.00,7.3,0,0,0,0.3,0.3,0.17,+0.7,+0.7
1236,Nicola Leali,Genoa,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1237,Rafael Leao,Milan,9.2,3,21,7,33.3,2.29,0.76,0.14,0.43,17.4,0,0,0,2.1,2.1,0.10,+0.9,+0.9
1238,Adrien Lebeau,Brest,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1239,Benjamin Lecomte,Montpellier,15.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1240,Jeremias Ledesma,Cádiz,13.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1241,Pierre Lees-Melou,Brest,14.0,1,27,5,18.5,1.93,0.36,0.04,0.20,23.3,0,0,0,1.1,1.1,0.04,-0.1,-0.1
1242,Diogo Leite,Union Berlin,12.6,0,5,2,40.0,0.40,0.16,0.00,0.00,10.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
1243,Maxim Leitsch,Mainz 05,4.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1244,Florian Lejeune,Rayo Vallecano,16.0,0,27,8,29.6,1.69,0.50,0.00,0.00,27.4,12,0,0,1.1,1.1,0.04,-1.1,-1.1
1245,Inigo Lekue,Athletic Club,8.9,0,5,0,0.0,0.56,0.00,0.00,0.0,22.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1246,Thomas Lemar,Atlético Madrid,1.8,0,2,0,0.0,1.10,0.00,0.00,0.0,23.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1248,Mario Lemina,Wolves,13.5,2,20,7,35.0,1.49,0.52,0.10,0.29,14.9,0,0,0,2.6,2.6,0.13,-0.6,-0.6
1249,Alvaro Lemos,Las Palmas,2.2,0,1,0,0.0,0.46,0.00,0.00,0.0,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0
1250,Bernd Leno,Fulham,16.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1251,Christopher Lenz,RB Leipzig,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1252,Christopher Lenz,Eint Frankfurt,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1253,Johann Lepenant,Lyon,2.8,0,4,2,50.0,1.42,0.71,0.00,0.00,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1254,Jefferson Lerma,Crystal Palace,11.5,0,17,4,23.5,1.48,0.35,0.00,0.00,16.6,0,0,0,2.0,2.0,0.11,-2.0,-2.0
1255,Leo Leroy,Montpellier,1.7,0,1,0,0.0,0.58,0.00,0.00,0.0,7.2,0,0,0,0.6,0.6,0.61,-0.6,-0.6
1256,Robert Lewandowski,Barcelona,12.3,8,42,15,35.7,3.41,1.22,0.14,0.40,13.0,2,2,2,10.2,8.6,0.20,-2.2,-2.6
1257,Jamie Leweling,Stuttgart,4.9,0,14,5,35.7,2.87,1.03,0.00,0.00,16.6,0,0,0,1.8,1.8,0.13,-1.8,-1.8
1258,Rico Lewis,Manchester City,2.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1259,Keane Lewis-Potter,Brentford,3.8,0,13,2,15.4,3.38,0.52,0.00,0.00,12.9,0,0,0,1.5,1.5,0.12,-1.5,-1.5
1260,Philipp Lienhart,Freiburg,13.7,1,7,3,42.9,0.51,0.22,0.14,0.33,9.6,0,0,0,1.1,1.1,0.16,-0.1,-0.1
1261,Matthijs de Ligt,Bayern Munich,2.8,1,7,3,42.9,2.51,1.08,0.14,0.33,10.8,0,0,0,1.2,1.2,0.17,-0.2,-0.2
1262,Victor Lindelof,Manchester Utd,10.0,1,3,1,33.3,0.30,0.10,0.33,1.00,8.3,0,0,0,0.2,0.2,0.08,+0.8,+0.8
1263,Jesper Lindstrom,Napoli,2.0,0,8,1,12.5,4.02,0.50,0.00,0.00,19.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1264,Jesper Lindstrom,Eint Frankfurt,0.9,0,1,0,0.0,1.08,0.00,0.00,0.0,11.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2
1265,Karol Linetty,Torino,7.1,0,4,0,0.0,0.56,0.00,0.00,0.0,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0
1266,Samuel Lino,Atlético Madrid,6.6,2,12,6,50.0,1.82,0.91,0.17,0.33,18.5,0,0,0,1.0,1.0,0.09,+1.0,+1.0
1267,Pol Lirola,Frosinone,2.8,1,1,1,100.0,0.36,0.36,1.00,1.00,11.2,0,0,0,0.9,0.9,0.88,+0.1,+0.1
1268,Valentino Livramento,Newcastle Utd,5.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1269,Dejan Ljubicic,Köln,11.3,0,19,5,26.3,1.68,0.44,0.00,0.00,22.4,0,0,0,0.7,0.7,0.04,-0.7,-0.7
1270,Javier Llabres,Mallorca,1.3,0,3,1,33.3,2.27,0.76,0.00,0.00,18.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1271,Diego Llorente,Roma,11.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1272,Marcos Llorente,Atlético Madrid,10.8,2,8,4,50.0,0.74,0.37,0.25,0.50,14.2,0,0,0,0.6,0.6,0.08,+1.4,+1.4
1274,Gautier Lloris,Le Havre,13.9,1,6,3,50.0,0.43,0.22,0.17,0.33,9.4,0,0,0,0.7,0.7,0.12,+0.3,+0.3
1275,Abou Lo,Metz,0.8,0,1,0,0.0,1.22,0.00,0.00,0.0,7.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1
1276,Giovani Lo Celso,Tottenham,3.2,2,8,4,50.0,2.50,1.25,0.25,0.50,21.7,0,0,0,0.4,0.4,0.05,+1.6,+1.6
1277,Stanislav Lobotka,Napoli,14.1,0,6,2,33.3,0.42,0.14,0.00,0.00,26.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1278,Manuel Locatelli,Juventus,13.2,1,7,1,14.3,0.53,0.08,0.14,1.00,26.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1279,Bradley Locko,Brest,15.0,0,6,0,0.0,0.40,0.00,0.00,0.0,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1280,Tom Lockyer,Luton Town,13.0,1,7,1,14.3,0.54,0.08,0.14,1.00,8.5,0,0,0,1.1,1.1,0.15,-0.1,-0.1
1281,Renan Lodi,Marseille,12.7,0,6,2,33.3,0.47,0.16,0.00,0.00,22.5,3,0,0,0.3,0.3,0.05,-0.3,-0.3
1282,Ruben Loftus-Cheek,Milan,7.0,1,8,2,25.0,1.14,0.28,0.13,0.50,16.2,0,0,0,0.5,0.5,0.07,+0.5,+0.5
1283,Andy Logbo,Le Havre,2.8,0,4,0,0.0,1.45,0.00,0.00,0.0,13.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1284,Enzo Loiodice,Las Palmas,10.9,0,10,4,40.0,0.91,0.37,0.00,0.00,26.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1285,Sean Longstaff,Newcastle Utd,9.3,2,13,5,38.5,1.39,0.54,0.15,0.40,14.9,0,0,0,1.5,1.5,0.11,+0.5,+0.5
1286,Ademola Lookman,Atalanta,9.6,6,30,12,40.0,3.12,1.25,0.20,0.50,13.4,0,0,0,4.3,4.3,0.15,+1.7,+1.7
1287,Noah Loosli,Bochum,1.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1288,Anthony Lopes,Lyon,12.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1289,David Lopez,Girona,12.0,2,9,4,44.4,0.75,0.33,0.22,0.50,14.8,0,0,0,1.3,1.3,0.15,+0.7,+0.7
1290,Diego Lopez,Valencia,13.1,2,17,8,47.1,1.30,0.61,0.12,0.25,15.9,0,0,0,1.7,1.7,0.10,+0.3,+0.3
1291,Fermin Lopez,Barcelona,4.9,1,16,8,50.0,3.26,1.63,0.06,0.13,13.4,0,0,0,2.5,2.5,0.15,-1.5,-1.5
1292,Javi Lopez,Alavés,8.7,0,4,0,0.0,0.46,0.00,0.00,0.0,18.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1293,Maxime Lopez,Fiorentina,2.1,0,3,1,33.3,1.43,0.48,0.00,0.00,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1294,Maxime Lopez,Sassuolo,1.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1295,Pau Lopez,Marseille,14.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1296,Unai Lopez,Rayo Vallecano,9.5,1,12,3,25.0,1.26,0.32,0.08,0.33,25.7,2,0,0,0.5,0.5,0.05,+0.5,+0.5
1297,Dion Lopy,Almería,10.6,0,6,2,33.3,0.56,0.19,0.00,0.00,22.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6
1298,Anthony Losilla,Bochum,11.6,1,7,1,14.3,0.61,0.09,0.14,1.00,17.8,0,0,0,0.8,0.8,0.12,+0.2,+0.2
1300,Jordan Lotomba,Nice,6.4,0,4,1,25.0,0.63,0.16,0.00,0.00,17.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1301,Tom Louchet,Nice,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1302,Matteo Lovato,Salernitana,8.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1303,Dejan Lovren,Lyon,5.1,0,3,2,66.7,0.59,0.40,0.00,0.00,11.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1304,Sandi Lovric,Udinese,7.4,0,22,7,31.8,2.98,0.95,0.00,0.00,23.5,0,0,0,1.5,1.5,0.07,-1.5,-1.5
1305,Max Lowe,Sheffield Utd,1.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1306,Anthony Lozano,Getafe,1.0,0,4,0,0.0,3.91,0.00,0.00,0.0,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1307,Lucas,Cádiz,5.5,1,4,2,50.0,0.73,0.37,0.25,0.50,17.2,1,0,0,0.5,0.5,0.13,+0.5,+0.5
1308,Lorenzo Lucca,Udinese,9.1,4,19,8,42.1,2.10,0.88,0.21,0.50,10.0,0,0,0,3.6,3.6,0.19,+0.4,+0.4
1309,Jhon Lucumi,Bologna,6.3,0,3,1,33.3,0.48,0.16,0.00,0.00,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1310,Jose Luis Gaya,Valencia,10.4,1,8,1,12.5,0.77,0.10,0.13,1.00,20.7,1,0,0,0.4,0.4,0.06,+0.6,+0.6
1311,Jose Luis Morales,Villarreal,6.1,4,14,6,42.9,2.31,0.99,0.29,0.67,12.3,0,0,0,3.1,3.1,0.22,+0.9,+0.9
1312,Jose Luis Palomino,Atalanta,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1313,Douglas Luiz,Aston Villa,15.4,5,27,6,22.2,1.76,0.39,0.07,0.33,24.8,3,3,3,4.1,1.8,0.07,+0.9,+0.2
1314,Romelu Lukaku,Roma,12.1,7,27,11,40.7,2.23,0.91,0.26,0.64,14.8,0,0,1,4.9,4.1,0.15,+2.1,+2.9
1315,Castello Lukeba,RB Leipzig,10.4,1,3,1,33.3,0.29,0.10,0.33,1.00,8.9,0,0,0,0.4,0.4,0.14,+0.6,+0.6
1316,Dodi Lukebakio,Sevilla,8.2,2,24,8,33.3,2.92,0.97,0.08,0.25,15.0,1,0,0,2.6,2.6,0.11,-0.6,-0.6
1317,Sasa Lukic,Fulham,4.1,0,5,1,20.0,1.23,0.25,0.00,0.00,23.2,0,0,0,0.7,0.7,0.13,-0.7,-0.7
1318,Karlo Lulic,Frosinone,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1319,Andriy Lunin,Real Madrid,6.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1320,Sebastiano Luperto,Empoli,15.0,0,8,2,25.0,0.53,0.13,0.00,0.00,11.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1321,Charalambos Lykogiannis,Bologna,6.3,1,7,3,42.9,1.11,0.47,0.14,0.33,23.0,2,0,0,0.9,0.9,0.12,+0.1,+0.1
1322,Senne Lynen,Werder Bremen,4.6,0,3,1,33.3,0.66,0.22,0.00,0.00,17.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1323,Ian Maatsen,Chelsea,1.5,0,3,0,0.0,1.94,0.00,0.00,0.0,15.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4
1324,Alexis Mac Allister,Liverpool,12.0,1,8,3,37.5,0.66,0.25,0.13,0.33,28.6,0,0,0,0.2,0.2,0.02,+0.8,+0.8
1326,Deiver Machado,Lens,7.0,3,9,4,44.4,1.28,0.57,0.33,0.75,18.8,1,0,0,0.6,0.6,0.07,+2.4,+2.4
1327,Darwin Machis,Cádiz,7.4,3,17,7,41.2,2.30,0.95,0.12,0.29,23.8,1,1,1,1.4,0.6,0.03,+1.6,+1.4
1328,James Maddison,Tottenham,9.8,3,28,15,53.6,2.86,1.53,0.11,0.20,19.2,1,0,0,2.8,2.8,0.10,+0.2,+0.2
1329,Noni Madueke,Chelsea,1.4,0,5,1,20.0,3.66,0.73,0.00,0.00,17.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1330,Pablo Maffeo,Mallorca,8.6,0,7,2,28.6,0.81,0.23,0.00,0.00,29.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1331,Soungoutou Magassa,Monaco,10.4,0,7,2,28.6,0.67,0.19,0.00,0.00,17.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
1332,Giulio Maggiore,Salernitana,6.8,0,6,1,16.7,0.88,0.15,0.00,0.00,16.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1333,Matej Maglica,Darmstadt 98,8.0,1,5,1,20.0,0.63,0.13,0.20,1.00,20.5,1,0,0,0.4,0.4,0.07,+0.6,+0.6
1334,Giangiacomo Magnani,Hellas Verona,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,12.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1335,Hugo Magnetti,Brest,11.3,0,12,4,33.3,1.06,0.35,0.00,0.00,25.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
1336,Yohann Magnin,Clermont Foot,7.9,1,10,4,40.0,1.26,0.50,0.10,0.25,14.3,0,0,0,1.4,1.4,0.14,-0.4,-0.4
1337,Frank Magri,Toulouse,9.4,3,25,10,40.0,2.66,1.06,0.12,0.30,17.7,0,0,0,1.5,1.5,0.06,+1.5,+1.5
1338,Harry Maguire,Manchester Utd,9.3,0,7,1,14.3,0.75,0.11,0.00,0.00,12.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1339,Arne Maier,Augsburg,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1340,Habib Maiga,Metz,1.0,0,2,0,0.0,2.09,0.00,0.00,0.0,9.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1341,Mike Maignan,Milan,12.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1342,Linton Maina,Köln,9.7,1,13,5,38.5,1.34,0.52,0.08,0.20,21.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5
1343,Patrick Mainka,Heidenheim,14.0,2,17,4,23.5,1.21,0.29,0.12,0.50,9.2,0,0,0,1.8,1.8,0.10,+0.2,+0.2
1344,Kobbie Mainoo,Manchester Utd,1.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1345,Ainsley Maitland-Niles,Lyon,3.0,0,3,1,33.3,1.01,0.34,0.00,0.00,21.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1346,Lovro Majer,Rennes,0.2,0,1,0,0.0,5.63,0.00,0.00,0.0,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0
1347,Lovro Majer,Wolfsburg,10.9,1,16,4,25.0,1.46,0.37,0.00,0.00,23.1,2,1,1,2.1,1.3,0.08,-1.1,-1.3
1348,Jean-Victor Makengo,Lorient,5.2,0,5,2,40.0,0.97,0.39,0.00,0.00,25.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1349,Jordy Makengo,Freiburg,2.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1350,Antoine Makoumbou,Cagliari,13.2,1,3,1,33.3,0.23,0.08,0.33,1.00,18.1,0,0,0,0.5,0.5,0.17,+0.5,+0.5
1352,Nemanja Maksimovic,Getafe,15.9,1,20,10,50.0,1.26,0.63,0.05,0.10,11.1,0,0,0,2.8,2.8,0.14,-1.8,-1.8
1353,Daniel Maldini,Empoli,1.2,0,3,0,0.0,2.41,0.00,0.00,0.0,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1354,Youssef Maleh,Empoli,11.2,0,7,0,0.0,0.62,0.00,0.00,0.0,23.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7
1355,Donyell Malen,Dortmund,8.6,4,30,15,50.0,3.48,1.74,0.13,0.27,17.9,2,0,0,3.9,3.9,0.13,+0.1,+0.1
1356,Ruslan Malinovskyi,Genoa,7.3,2,14,3,21.4,1.92,0.41,0.14,0.67,30.2,5,0,0,0.4,0.4,0.03,+1.6,+1.6
1357,Lennard Maloney,Heidenheim,13.0,0,10,2,20.0,0.77,0.15,0.00,0.00,17.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1358,Aaron Malouda,Lille,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1359,Giorgi Mamardashvili,Valencia,16.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1360,Wilson Manafa,Granada,2.7,0,1,0,0.0,0.37,0.00,0.00,0.0,29.4,0,0,0,0.0,0.0,0.01,0.0,0.0
1361,Hianga Mananga Mbock,Brest,0.1,0,1,0,0.0,10.00,0.00,0.00,0.0,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1362,Gianluca Mancini,Roma,14.0,2,12,5,41.7,0.86,0.36,0.17,0.40,11.6,0,0,0,1.4,1.4,0.12,+0.6,+0.6
1363,Marco Mancosu,Cagliari,1.7,0,6,0,0.0,3.53,0.00,0.00,0.0,29.7,1,0,1,1.2,0.5,0.08,-1.2,-0.5
1364,Steve Mandanda,Rennes,15.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1365,Aissa Mandi,Villarreal,5.2,0,1,1,100.0,0.19,0.19,0.00,0.00,11.8,0,0,0,0.0,0.0,0.01,0.0,0.0
1366,Rolando Mandragora,Fiorentina,5.7,1,10,3,30.0,1.74,0.52,0.10,0.33,23.1,0,0,0,1.1,1.1,0.11,-0.1,-0.1
1367,Orel Mangala,Nott'ham Forest,14.1,1,7,1,14.3,0.50,0.07,0.14,1.00,21.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1368,Braydon Manu,Darmstadt 98,0.9,0,4,1,25.0,4.44,1.11,0.00,0.00,12.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1369,Benson Manuel,Burnley,0.7,0,2,1,50.0,2.69,1.34,0.00,0.00,22.0,0,0,0,0.0,0.0,0.01,0.0,0.0
1370,Faitout Maouassa,Lens,0.3,0,1,1,100.0,3.21,3.21,0.00,0.00,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
1371,Solly March,Brighton,6.2,3,14,6,42.9,2.27,0.97,0.21,0.50,16.6,1,0,0,2.0,2.0,0.14,+1.0,+1.0
1372,Riccardo Marchizza,Frosinone,12.8,0,8,3,37.5,0.63,0.24,0.00,0.00,24.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1373,Gian Marco Ferrari,Sassuolo,5.7,0,4,2,50.0,0.71,0.35,0.00,0.00,15.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1374,Oscar de Marcos,Athletic Club,12.9,1,4,2,50.0,0.31,0.15,0.25,0.50,17.1,0,0,0,0.6,0.6,0.14,+0.4,+0.4
1375,Jose Mari,Cádiz,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
