,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1567,Robert Lewandowski,Bayern Munich,32.7,767,733,29,7,10,4,26,1,0,0,0,0,575,5,26
1568,Jamie Leweling,Greuther Fürth,21.8,415,379,34,2,0,4,40,15,0,0,0,0,255,2,20
1569,Jamal Lewis,Newcastle Utd,2.9,104,81,23,1,0,0,3,22,0,0,0,0,79,0,0
1570,Luca Lezzerini,Venezia,5.5,199,132,67,23,0,0,0,0,0,0,0,0,155,0,0
1571,Ben Lhassine Kone,Torino,0.9,37,37,0,0,0,2,0,0,0,0,0,0,29,0,1
1572,Yanis Lhery,Saint-Étienne,0.8,16,15,1,0,0,0,0,0,0,0,0,0,12,0,1
1573,Dimitri Lienard,Strasbourg,22.7,1435,1145,289,47,2,31,188,186,56,6,44,0,1035,1,26
1574,Philipp Lienhart,Freiburg,31.9,1757,1693,61,54,1,20,8,7,0,0,0,0,1491,3,11
1575,Matthijs de Ligt,Juventus,29.7,1704,1643,58,34,1,12,4,9,0,0,0,0,1510,3,6
1576,Isaac Lihadji,Lille,2.6,96,89,6,0,1,0,9,3,2,2,0,0,66,1,7
1577,Anderson Lima,Lazio,0.7,31,30,0,0,0,0,1,0,0,0,0,0,24,1,0
1578,Andreas Linde,Greuther Fürth,12.0,501,383,112,25,0,0,0,0,0,0,0,0,324,6,1
1579,Victor Lindelof,Manchester Utd,26.2,1385,1351,32,26,4,10,0,6,0,0,0,0,1215,2,8
1580,Jesper Lindstrom,Eint Frankfurt,22.0,587,542,45,10,1,4,54,8,24,6,11,0,413,0,18
1581,Karol Linetty,Torino,10.0,279,264,14,3,0,1,8,1,8,0,4,0,218,1,11
1582,Jesse Lingard,Manchester Utd,4.1,153,152,1,0,2,0,8,0,0,0,0,0,128,0,2
1583,Pol Lirola,Marseille,19.7,1112,962,147,12,3,5,71,133,2,1,0,0,894,3,35
1584,Valentino Livramento,Southampton,24.5,1166,952,213,16,2,3,62,197,0,0,0,0,864,1,26
1586,Dejan Ljubicic,Köln,21.9,717,705,8,5,1,6,59,2,0,0,0,0,495,4,33
1587,Javier Llabres,Mallorca,1.5,63,61,2,0,0,1,4,1,1,0,0,0,49,0,0
1588,Diego Llorente,Leeds United,26.0,1373,1329,41,30,1,16,2,11,0,0,0,0,1115,3,20
1589,Marcos Llorente,Atlético Madrid,27.2,1327,1158,163,0,1,6,71,161,0,0,0,0,1055,6,34
1590,Hugo Lloris,Tottenham,38.0,957,629,325,47,1,0,0,0,0,0,0,0,767,3,1
1591,Giovani Lo Celso,Tottenham,2.6,161,143,18,4,0,2,10,1,10,2,4,0,128,0,4
1592,Giovani Lo Celso,Villarreal,11.0,534,503,26,10,4,3,15,1,9,4,0,0,434,5,17
1593,Julen Lobete,Real Sociedad,3.2,55,49,6,1,0,0,0,0,0,0,0,0,44,0,0
1594,Stanislav Lobotka,Napoli,18.7,1419,1401,18,17,2,2,3,1,0,0,0,0,1327,0,9
1595,Jurgen Locadia,Brighton,0.3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1596,Jurgen Locadia,Bochum,4.9,123,109,13,0,1,3,0,2,0,0,0,0,93,1,4
1597,Manuel Locatelli,Juventus,24.0,1435,1371,58,54,6,22,8,2,0,0,0,0,1221,6,16
1598,Bradley Locko,Reims,11.2,458,380,75,3,0,7,10,72,0,0,0,0,350,3,9
1599,Renan Lodi,Atlético Madrid,13.1,625,524,101,11,0,6,48,88,2,0,0,0,485,0,17
1600,Ruben Loftus-Cheek,Chelsea,15.5,981,956,24,10,5,1,7,14,0,0,0,0,876,1,7
1601,Kevin Long,Burnley,4.6,102,101,1,1,0,0,0,0,0,0,0,0,79,0,1
1602,Shane Long,Southampton,3.4,72,72,0,0,0,0,1,0,0,0,0,0,43,0,2
1603,Sean Longstaff,Newcastle Utd,16.3,604,571,31,14,1,12,11,1,1,1,0,0,481,2,10
1604,Ademola Lookman,Leicester City,16.1,536,510,21,5,3,1,18,6,4,2,1,0,405,5,26
1605,Anthony Lopes,Lyon,33.1,1129,840,289,69,0,1,0,1,0,0,0,0,945,0,0
1606,David Lopez,Espanyol,8.3,427,414,13,12,1,1,0,1,0,0,0,0,354,0,6
1607,Diego Lopez,Espanyol,35.3,1160,732,425,127,0,4,0,0,0,0,0,0,857,3,0
1608,Javi Lopez,Alavés,5.1,218,165,52,8,0,2,14,44,0,0,0,0,155,1,3
1609,Maxime Lopez,Sassuolo,32.6,2599,2522,75,69,1,5,17,4,2,0,1,0,2357,2,23
1610,Pau Lopez,Marseille,29.0,1334,1108,225,58,0,1,0,0,0,0,0,0,1136,1,1
1612,Unai Lopez,Rayo Vallecano,12.9,841,741,94,33,2,17,62,3,48,20,16,3,690,6,7
1613,Dion Lopy,Reims,18.2,622,612,9,9,0,19,4,0,0,0,0,0,537,1,14
1614,Samuel Loric,Lorient,3.0,122,96,26,0,0,0,13,26,0,0,0,0,84,0,4
1615,Anthony Losilla,Bochum,32.6,1259,1224,30,28,0,19,10,2,0,0,0,0,960,5,11
1616,Jonas Lossl,Brentford,2.0,61,46,15,2,0,0,0,0,0,0,0,0,42,0,0
1617,Marcel Lotka,Hertha BSC,9.8,336,220,115,42,0,0,0,0,0,0,0,0,201,1,0
1618,Jordan Lotomba,Nice,19.8,1011,815,192,19,0,3,44,173,0,0,0,0,818,4,32
1619,Johaneko Louisjean,Bordeaux,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
1620,Imran Louza,Watford,15.7,711,627,84,40,2,7,54,7,31,23,6,0,521,0,9
1621,Matteo Lovato,Atalanta,3.4,194,189,5,5,0,1,3,0,0,0,0,0,165,0,2
1622,Matteo Lovato,Cagliari,13.8,592,535,55,52,0,4,0,3,0,0,0,0,488,2,4
1623,Eduard Lowen,Bochum,15.7,657,527,122,65,1,10,108,5,49,22,19,0,427,8,21
1624,Matthew Lowton,Burnley,19.7,887,682,200,18,4,11,51,182,0,0,0,0,599,5,25
1625,Anthony Lozano,Cádiz,18.6,282,266,16,1,3,2,26,1,0,0,0,0,175,0,9
1626,Hirving Lozano,Napoli,17.9,585,571,12,1,1,2,49,10,1,0,0,0,454,2,30
1627,Jean Lucas,Monaco,16.1,820,763,53,20,3,6,64,1,32,16,14,0,638,4,17
1628,Anderson Lucoqui,Mainz 05,8.3,246,210,36,0,0,0,10,36,0,0,0,0,147,0,6
1629,Florentino Luis,Getafe,11.0,436,427,7,7,2,7,2,0,0,0,0,0,341,2,12
1630,Jose Luis Gaya,Valencia,20.8,903,683,219,31,2,16,94,186,2,1,0,1,650,1,22
1631,Jose Luis Morales,Levante,30.2,774,699,65,12,6,6,121,15,30,10,15,1,497,10,33
1632,Jose Luis Palomino,Atalanta,29.7,1663,1595,66,60,0,5,9,6,0,0,0,0,1349,2,15
1633,Luismi,Sevilla,0.1,7,6,1,0,0,0,0,1,0,0,0,0,3,0,1
1634,Douglas Luiz,Aston Villa,30.2,1550,1346,200,130,7,3,83,11,57,33,12,1,1290,4,10
1635,Romelu Lukaku,Chelsea,17.7,327,296,28,0,2,0,7,0,0,0,0,0,231,3,14
1636,Castello Lukeba,Lyon,23.3,1673,1628,45,34,0,4,0,11,0,0,0,0,1506,0,17
1638,Dodi Lukebakio,Hertha BSC,2.0,37,34,3,0,0,0,1,1,1,1,0,0,24,0,3
1639,Dodi Lukebakio,Wolfsburg,9.8,301,289,10,2,1,2,18,5,0,0,0,0,227,2,5
1640,Sasa Lukic,Torino,33.1,1741,1666,71,62,6,10,25,4,5,2,1,0,1512,4,29
1641,Levi Lumeka,Troyes,0.7,16,15,1,0,0,0,2,1,0,0,0,0,10,0,1
1642,Andriy Lunin,Real Madrid,2.0,80,54,26,3,0,0,0,0,0,0,0,0,70,0,0
1643,Andrey Lunyov,Leverkusen,1.0,49,43,6,0,0,0,0,0,0,0,0,0,43,0,0
1644,Sebastiano Luperto,Empoli,21.8,982,895,82,42,1,8,6,4,0,0,0,0,821,5,4
1645,Andreas Luthe,Union Berlin,27.0,1005,716,285,68,0,0,0,0,0,0,0,0,660,4,3
1646,Lyanco,Southampton,10.1,397,382,13,10,0,1,4,2,0,0,0,0,282,2,5
1647,Charalambos Lykogiannis,Cagliari,20.2,766,558,206,21,0,3,95,166,18,3,13,1,460,2,32
1648,Yannis M'Bemba,Nantes,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
1649,Alexis Mac Allister,Brighton,23.6,1066,986,78,22,4,9,66,3,46,26,15,0,858,2,23
1650,Deiver Machado,Lens,5.8,256,207,49,1,0,2,18,48,0,0,0,0,211,0,8
1651,Darwin Machis,Granada,15.3,429,406,20,1,1,6,66,7,10,4,3,0,273,3,21
1652,Yvann Macon,Saint-Étienne,17.0,1002,785,216,12,2,16,58,203,1,0,0,0,748,1,40
1653,James Maddison,Leicester City,27.3,1089,941,143,48,14,8,124,5,79,43,23,1,796,5,28
1654,Niki Maenpaa,Venezia,16.5,523,327,195,52,1,0,0,0,0,0,0,0,353,1,1
1655,Pablo Maffeo,Mallorca,32.7,1328,1014,306,11,1,4,109,294,1,1,0,0,888,8,31
1656,Louis Mafouta,Metz,5.8,141,130,11,0,0,0,1,0,0,0,0,0,110,0,3
1657,Giulio Maggiore,Spezia,31.3,1123,1103,11,4,7,3,13,3,0,0,0,0,834,9,25
1658,Matej Maglica,Stuttgart,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Francesco Magnanelli,Sassuolo,3.0,255,239,16,16,0,4,0,0,0,0,0,0,228,0,1
1660,Giangiacomo Magnani,Hellas Verona,5.9,229,223,5,3,0,1,2,0,0,0,0,0,174,1,2
1661,Giangiacomo Magnani,Sampdoria,2.7,155,152,3,3,0,1,0,0,0,0,0,0,130,0,0
1662,Hugo Magnetti,Brest,16.3,684,655,26,25,1,10,9,0,1,0,0,0,574,3,15
1664,Yohann Magnin,Clermont Foot,19.1,904,889,10,10,0,8,12,0,0,0,0,0,727,5,17
1665,Harry Maguire,Manchester Utd,27.9,1578,1521,47,44,0,25,2,3,0,0,0,0,1353,10,8
1666,Riyad Mahrez,Manchester City,16.6,947,842,99,11,7,6,97,18,70,42,0,1,777,6,14
1667,Arne Maier,Augsburg,20.7,849,735,111,28,3,15,97,2,64,28,35,0,609,3,20
1668,Habib Maiga,Metz,14.1,577,550,25,4,0,9,22,21,0,0,0,0,458,2,9
1669,Mike Maignan,Milan,32.0,1154,940,213,64,0,3,0,0,0,0,0,0,913,1,0
1670,Ainsley Maitland-Niles,Arsenal,3.0,138,135,3,2,1,0,2,1,0,0,0,0,106,0,0
1671,Ainsley Maitland-Niles,Roma,5.4,326,256,69,2,1,5,25,67,0,0,0,0,249,1,8
1672,Josh Maja,Bordeaux,0.1,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1673,Abdul Majeed Waris,Strasbourg,3.6,132,127,4,1,1,0,7,3,0,0,0,0,97,1,6
1674,Lovro Majer,Rennes,20.4,1052,974,70,21,6,9,85,1,48,12,27,0,801,8,26
1675,Jean-Victor Makengo,Udinese,26.1,843,829,8,1,2,3,8,4,1,0,0,0,702,6,22
1676,Beni Makouana,Montpellier,3.6,80,78,2,0,0,0,9,1,0,0,0,0,54,0,7
1677,Nemanja Maksimovic,Getafe,32.6,865,836,22,7,1,5,13,11,1,0,0,0,661,7,12
1678,Nikola Maksimovic,Genoa,12.4,508,467,40,28,1,3,3,0,0,0,0,0,421,1,6
1679,Kevin Malcuit,Napoli,3.2,156,131,24,1,1,1,12,23,0,0,0,0,110,1,3
1680,Daniel Maldini,Milan,1.6,48,45,2,1,0,0,1,0,0,0,0,0,33,1,1
1681,Youssef Maleh,Fiorentina,11.3,417,408,6,3,0,4,18,3,0,0,0,0,332,3,10
1682,Donyell Malen,Dortmund,18.7,542,511,29,1,2,2,27,7,3,0,1,0,394,2,13
1683,Ruslan Malinovskyi,Atalanta,17.7,928,836,90,22,7,15,102,8,60,29,28,1,669,2,29
1684,Hugo Mallo,Celta Vigo,20.3,1244,1013,225,13,0,2,73,212,0,0,0,0,934,6,27
1685,Lennard Maloney,Dortmund,0.1,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0
1686,Mickael Malsa,Levante,12.7,538,524,13,11,4,4,0,2,0,0,0,0,434,1,6
1687,Giorgi Mamardashvili,Valencia,18.0,498,269,226,77,0,1,0,0,0,0,0,0,281,3,0
1688,Rey Manaj,Spezia,19.6,448,387,59,4,1,1,6,0,1,0,1,0,329,2,12
1690,Hianga Mananga Mbock,Brest,8.9,275,264,11,9,0,3,0,1,0,0,0,0,245,0,2
1691,Vincent Manceau,Angers,26.2,1607,1539,64,38,0,22,10,26,0,0,0,0,1412,4,16
1692,Gianluca Mancini,Roma,32.0,1817,1758,56,42,3,8,15,8,0,0,0,0,1533,3,13
1693,Leonardo Mancuso,Empoli,4.7,77,67,10,0,0,0,5,1,0,0,0,0,51,0,1
1694,Steve Mandanda,Marseille,9.0,402,317,82,15,0,0,0,0,0,0,0,0,327,3,0
1695,Reinildo Mandava,Atlético Madrid,14.4,688,583,104,14,1,5,16,90,0,0,0,0,559,1,8
1696,Reinildo Mandava,Lille,16.9,961,781,171,21,0,2,20,150,0,0,0,0,801,9,13
1697,Aissa Mandi,Villarreal,15.3,990,952,37,32,0,12,0,1,0,0,0,0,920,1,3
1698,Rolando Mandragora,Torino,14.7,769,654,113,58,0,2,47,2,38,24,8,0,647,2,7
1699,Anthony Mandrea,Angers,10.0,273,149,123,35,0,0,0,0,0,0,0,0,161,1,0
1700,Sadio Mane,Liverpool,31.3,1100,1082,12,3,16,3,50,8,0,0,0,0,818,6,41
1701,Eliaquim Mangala,Saint-Étienne,13.1,594,579,14,13,0,2,0,1,0,0,0,0,504,1,2
1702,Orel Mangala,Stuttgart,20.6,793,779,12,8,3,5,9,1,0,0,0,0,655,2,22
1703,Thomas Mangani,Angers,24.4,1491,1337,149,98,1,23,88,2,49,15,29,0,1165,5,21
1704,Ricardo Mangas,Bordeaux,26.1,1057,837,218,17,3,10,39,201,0,0,0,0,808,2,22
1705,Kostas Manolas,Napoli,3.5,234,228,5,3,0,1,0,0,0,0,0,0,223,1,1
1706,Javier Manquillo,Newcastle Utd,14.0,424,321,102,3,0,0,9,99,0,0,0,0,308,1,15
1707,Myziane Maolida,Nice,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
1708,Myziane Maolida,Hertha BSC,8.6,229,227,2,0,1,1,7,0,0,0,0,0,155,0,11
1709,Sekou Mara,Bordeaux,10.1,193,167,25,0,1,0,4,1,0,0,0,0,129,1,8
1710,Nikola Maras,Rayo Vallecano,11.6,457,441,15,14,0,2,0,1,0,0,0,0,370,1,2
1711,Fernando Marcal,Wolves,16.1,887,743,137,4,0,1,60,130,3,1,1,0,669,7,22
1712,Marcelo,Real Madrid,5.8,466,424,41,5,1,10,29,36,0,0,0,0,385,1,9
1713,Marcelo,Bordeaux,10.0,674,659,15,14,1,8,0,1,0,0,0,0,560,0,2
1714,Marcelo,Lyon,2.0,168,164,4,3,0,0,0,1,0,0,0,0,152,0,0
1716,Solly March,Brighton,19.4,771,683,88,14,1,13,94,39,34,10,18,0,556,0,28
1717,Riccardo Marchizza,Empoli,15.0,667,504,157,10,0,1,42,146,1,0,0,0,460,6,26
1718,Gian Marco Ferrari,Sassuolo,34.7,2259,2070,184,120,2,24,1,6,0,0,0,0,2028,5,6
1719,Ivan Marcone,Elche,9.0,432,419,13,12,1,6,1,1,0,0,0,0,355,0,10
1720,Oscar de Marcos,Athletic Club,18.7,1145,890,252,25,0,4,48,227,0,0,0,0,867,3,33
1721,Davide Marfella,Napoli,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1722,Jose Mari,Cádiz,4.3,193,178,13,10,0,7,1,3,0,0,0,0,160,2,1
1723,Pablo Mari,Arsenal,2.0,92,91,1,1,0,1,0,0,0,0,0,0,79,0,0
1724,Pablo Mari,Udinese,14.9,621,515,99,44,1,8,3,54,0,0,0,0,441,7,6
1725,Jose Maria Gimenez,Atlético Madrid,22.7,929,880,46,44,0,16,1,2,0,0,0,0,820,3,3
1726,Mariano,Real Madrid,3.8,61,54,7,0,2,1,1,0,0,0,0,0,42,0,2
1727,Razvan Marin,Cagliari,31.3,1303,1113,183,83,6,12,127,9,78,27,43,0,997,7,27
1728,Guillermo Maripan,Monaco,20.4,1350,1316,31,29,2,5,1,0,0,0,0,0,1195,3,11
1729,Mika Marmol,Barcelona,0.0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1730,Omar Marmoush,Wolfsburg,0.3,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0
1731,Omar Marmoush,Stuttgart,17.5,451,384,64,13,3,2,44,12,27,2,19,1,309,3,19
1732,Marquinhos,Paris S-G,31.8,2408,2324,76,63,3,21,6,5,0,0,0,0,2241,8,3
1733,Roger Marti,Levante,23.5,462,409,49,0,5,4,10,0,0,0,0,0,313,4,14
1734,Anthony Martial,Manchester Utd,2.4,86,85,1,0,1,0,4,0,0,0,0,0,67,0,3
1735,Anthony Martial,Sevilla,5.4,158,151,7,0,0,1,6,1,0,0,0,0,129,0,1
1736,Martin,Cádiz,1.3,48,46,2,1,0,0,3,0,1,1,0,0,34,0,0
1737,Aaron Martin,Mainz 05,25.5,1126,872,249,27,1,4,180,126,96,53,35,0,768,5,24
1738,Ander Martin,Real Sociedad,1.0,49,44,5,2,2,0,5,1,2,1,0,0,36,0,2
1739,Andres Martin,Rayo Vallecano,2.1,35,30,5,1,0,0,2,0,1,1,0,0,21,0,2
1740,Carlos Martin,Atlético Madrid,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1742,Ivan Martin,Alavés,1.8,65,64,1,0,0,0,3,1,0,0,0,0,51,0,2
1743,Jonas Martin,Rennes,23.4,1695,1632,61,56,4,18,3,5,0,0,0,0,1533,2,19
1744,Gabriel Martinelli,Arsenal,20.7,611,567,41,3,5,1,74,8,30,29,0,0,439,3,24
1745,Emiliano Martinez,Aston Villa,36.0,1103,722,377,102,0,2,0,0,0,0,0,0,816,4,0
1746,Inigo Martinez,Athletic Club,26.0,1213,1123,85,81,0,42,11,4,0,0,0,0,952,5,12
1747,Javi Martinez,Osasuna,9.8,398,378,18,5,0,3,31,4,5,2,2,0,291,2,15
1748,Josep Martinez,RB Leipzig,1.0,21,13,8,1,0,0,0,0,0,0,0,0,18,0,0
1749,Lautaro Martinez,Inter,25.4,510,473,35,1,3,1,15,3,0,0,0,0,371,2,17
1750,Pablo Martinez,Levante,7.3,258,242,14,7,3,7,14,3,1,1,0,0,177,2,7
1751,Lucas Martinez Quarta,Fiorentina,15.9,1123,1083,39,33,0,17,1,6,0,0,0,0,1007,1,8
1752,Gelson Martins,Monaco,21.2,664,656,3,0,1,3,35,3,0,0,0,0,504,5,30
1753,Adam Marusic,Lazio,30.2,1887,1645,239,33,0,4,29,206,0,0,0,0,1650,3,17
1754,Omar Mascarell,Elche,27.7,1234,1189,45,42,2,15,5,2,0,0,0,0,1051,0,16
1755,Andrea Masiello,Genoa,5.7,313,302,10,5,0,2,1,0,0,0,0,0,276,1,2
1756,Adam Masina,Watford,12.0,549,437,111,11,0,7,30,96,4,3,0,1,375,1,7
1757,Erhan Masovic,Bochum,17.2,649,634,14,13,0,1,0,1,0,0,0,0,504,1,5
1758,Roberto Massimo,Stuttgart,9.7,295,245,50,1,0,0,17,45,0,0,0,0,222,0,13
1759,Arthur Masuaku,West Ham,7.2,382,336,44,5,0,1,23,39,0,0,0,0,289,2,6
1760,Jaime Mata,Getafe,7.5,207,196,9,0,0,1,10,2,0,0,0,0,135,2,8
1761,Juan Mata,Manchester Utd,2.6,217,211,4,2,1,2,6,1,1,1,0,0,187,2,2
1762,Pape Matar Sarr,Metz,23.7,1013,978,31,19,5,15,4,4,7,1,2,0,838,4,12
1763,Eliot Matazo,Monaco,8.8,394,386,7,7,1,4,1,0,0,0,0,0,341,1,4
1764,Ales Mateju,Venezia,8.1,294,253,40,2,0,0,21,38,0,0,0,0,217,1,7
1765,Jean-Philippe Mateta,Crystal Palace,12.7,238,225,11,0,0,0,6,0,0,0,0,0,158,2,4
1766,Nemanja Matic,Manchester Utd,15.4,1053,1013,37,32,6,5,6,5,0,0,0,0,911,3,18
1768,Joel Matip,Liverpool,31.0,2344,2280,61,40,3,5,1,21,0,0,0,0,2074,3,10
1769,Chrislain Matsima,Monaco,1.5,88,86,2,1,0,0,0,1,0,0,0,0,74,0,1
1770,Azor Matusiwa,Reims,27.4,1185,1164,15,15,2,11,3,0,0,0,0,0,985,6,19
1771,Neal Maupay,Brighton,25.3,622,552,67,3,7,3,8,8,1,0,0,0,479,3,31
1772,Stephy Mavididi,Montpellier,25.5,558,545,13,1,1,0,26,4,1,0,1,0,434,0,21
1773,Konstantinos Mavropanos,Stuttgart,30.1,1859,1627,224,69,1,69,7,155,0,0,0,0,1493,8,23
1774,Eric Maxim Choupo-Moting,Bayern Munich,4.2,139,137,2,0,2,0,3,0,0,0,0,0,102,0,5
1775,Luis Maximiano,Granada,34.8,1177,708,466,131,0,2,0,0,0,0,0,0,641,3,0
1776,Borja Mayoral,Roma,1.1,39,38,1,0,0,0,3,0,1,1,0,0,26,0,2
1777,Borja Mayoral,Getafe,11.6,260,243,17,1,0,0,7,0,0,0,0,0,189,0,8
1778,Derek Mazou-Sacko,Troyes,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,Pasquale Mazzocchi,Venezia,13.8,596,473,121,7,2,4,46,114,0,0,0,0,446,2,16
1780,Pasquale Mazzocchi,Salernitana,14.1,579,452,127,11,0,3,79,98,17,0,16,0,416,0,12
1781,Kevin Mbabu,Wolfsburg,15.5,883,694,188,7,0,4,67,181,0,0,0,0,599,1,33
1782,Kylian Mbappe,Paris S-G,33.6,1435,1312,115,11,7,16,68,20,47,9,6,1,1139,8,28
1783,Ibrahima Mbaye,Bologna,1.2,52,42,10,2,0,0,1,8,0,0,0,0,34,0,1
1784,Amadou Mbengue,Metz,6.8,292,281,10,4,0,7,0,6,0,0,0,0,245,1,2
1785,Bryan Mbeumo,Brentford,32.3,817,762,49,20,5,3,75,6,21,14,2,1,527,6,35
1786,Jason Mbock,Angers,0.2,5,5,0,0,0,0,1,0,0,0,0,0,3,0,1
1787,Jordi Mboula,Mallorca,4.8,90,88,2,0,0,0,12,2,0,0,0,0,52,0,4
1788,Moustapha Mbow,Reims,1.0,25,23,2,2,0,2,0,0,0,0,0,0,19,0,0
1789,Nathanael Mbuku,Reims,15.8,373,355,18,4,0,1,35,0,7,2,3,0,261,0,15
1790,James McArthur,Crystal Palace,16.0,940,887,52,26,3,1,18,12,2,0,1,1,773,1,24
1791,James Mcatee,Manchester City,0.2,13,13,0,0,0,0,0,0,0,0,0,0,9,0,0
1792,Kasey McAteer,Leicester City,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1794,Liam McCarron,Leeds United,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1795,Alex McCarthy,Southampton,17.0,508,343,165,40,0,0,0,0,0,0,0,0,318,0,2
1796,John McGinn,Aston Villa,34.3,1365,1220,137,76,15,23,110,6,52,40,8,1,1023,8,18
1797,Weston McKennie,Juventus,15.2,565,529,34,2,2,2,12,32,0,0,0,0,424,2,20
1798,Stuart McKinstry,Leeds United,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1799,Kenny McLean,Norwich City,30.1,1090,1054,31,15,4,11,37,13,1,1,0,0,786,5,25
1800,Dwight McNeil,Burnley,34.5,1154,1042,106,46,9,15,199,10,48,38,5,0,782,6,51
1801,Scott McTominay,Manchester Utd,26.5,1254,1216,32,30,1,14,13,2,0,0,0,0,1060,6,16
1802,Gary Medel,Bologna,31.4,1696,1559,131,121,2,5,2,8,0,0,0,0,1508,6,10
1803,Facundo Medina,Lens,28.8,2262,2161,99,68,2,21,5,26,0,0,0,0,2018,2,22
1804,Nathan de Medina,Arminia,8.6,314,252,60,5,0,1,5,55,0,0,0,0,219,2,12
1805,Ben Mee,Burnley,20.4,763,734,26,21,0,17,4,5,0,0,0,0,535,3,12
1806,Admir Mehmedi,Wolfsburg,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1807,Hannibal Mejbri,Manchester Utd,0.8,21,21,0,0,0,0,0,0,0,0,0,0,17,0,2
1808,Farid El Melali,Angers,0.2,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0
1809,Filippo Melegoni,Genoa,10.9,347,323,22,6,3,0,34,3,12,5,5,0,234,2,19
1810,Oscar Melendo,Espanyol,11.0,436,421,12,2,3,1,4,3,1,0,0,0,392,3,6
1811,Gonzalo Melero,Levante,18.8,778,759,16,12,5,5,3,4,0,0,0,0,657,3,9
1812,Birger Meling,Rennes,20.3,1119,929,187,13,0,2,25,174,0,0,0,0,948,3,22
1813,Arthur Melo,Juventus,10.7,700,666,33,32,2,4,1,1,0,0,0,0,626,1,16
1814,Memphis,Barcelona,20.6,945,784,154,37,2,7,125,4,89,33,24,0,705,7,16
1815,Houboulang Mendes,Lorient,35.8,1446,1238,206,34,0,9,65,172,0,0,0,0,1174,2,16
1816,Nuno Mendes,Paris S-G,18.4,1131,975,153,19,0,3,39,127,7,3,1,1,980,3,22
1817,Pedro Mendes,Montpellier,0.2,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
1818,Thiago Mendes,Lyon,20.7,1564,1505,55,36,6,23,11,11,7,4,3,0,1374,4,9
1820,Tomas Mendes,Alavés,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
1821,Brais Mendez,Celta Vigo,33.6,1528,1480,39,19,13,21,41,17,2,0,2,0,1195,9,37
1822,Edgar Mendez,Alavés,17.9,444,421,22,1,1,6,59,11,1,0,0,0,257,1,23
1823,Arial Mendy,Clermont Foot,8.8,404,346,57,2,1,4,39,55,0,0,0,0,315,1,10
1824,Batista Mendy,Angers,26.8,1242,1212,29,28,1,9,5,1,0,0,0,0,1059,1,12
1825,Benjamin Mendy,Manchester City,0.9,94,82,12,4,0,0,9,8,0,0,0,0,80,0,3
1826,Edouard Mendy,Chelsea,34.0,957,733,223,46,0,3,0,0,0,0,0,0,811,1,1
1827,Ferland Mendy,Real Madrid,19.3,1351,1201,148,13,1,5,28,135,0,0,0,0,1226,2,22
1828,Nampalys Mendy,Leicester City,11.5,645,633,12,12,0,3,0,0,0,0,0,0,593,0,6
1829,Gideon Mensah,Bordeaux,13.4,790,659,127,8,0,2,54,118,1,0,0,0,638,4,17
1830,Jorge Mere,Köln,5.4,305,293,11,9,0,3,1,0,0,0,0,0,255,1,1
1831,Alex Meret,Napoli,6.9,197,149,47,11,0,0,0,0,0,0,0,0,176,1,1
1832,Fran Merida,Espanyol,3.0,177,162,14,9,2,3,8,0,4,1,3,0,119,1,2
1833,Mikel Merino,Real Sociedad,32.1,1768,1724,30,27,13,13,23,3,0,0,0,0,1351,14,35
1834,Quentin Merlin,Nantes,21.4,1358,1072,281,30,1,8,137,205,46,15,23,0,1027,5,28
1835,Martin Merquelanz,Rayo Vallecano,1.9,69,60,9,4,0,1,12,0,5,3,2,0,48,0,5
1836,Yildirim Mert Cetin,Hellas Verona,0.5,33,22,11,0,0,0,1,11,0,0,0,0,23,0,2
1837,Dries Mertens,Napoli,15.4,548,523,21,0,6,9,22,2,12,3,5,0,400,4,14
1838,Illan Meslier,Leeds United,37.6,1392,1023,366,78,0,3,0,0,0,0,0,0,1037,3,2
