,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1363,Wahbi Khazri,tn TUN,FW,Saint-Étienne,Ligue 1,29.0,1991.0,13.1,373.0,341.0,30.0,14.0,0.0,8.0,29.0,7.0,4.0,2.0,1.0,0.0,252.0,2.0,13.0
1364,Rani Khedira,de GER,MF,Augsburg,Bundesliga,26.0,1994.0,20.2,663.0,638.0,23.0,10.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,469.0,2.0,14.0
1365,Sami Khedira,de GER,MF,Hertha BSC,Bundesliga,33.0,1987.0,4.4,222.0,203.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,182.0,3.0,2.0
1366,Kike,es ESP,FW,Eibar,La Liga,30.0,1989.0,34.3,885.0,831.0,49.0,2.0,0.0,5.0,47.0,2.0,0.0,0.0,0.0,0.0,574.0,5.0,31.0
1367,Luca Kilian,de GER,DF,Mainz 05,Bundesliga,20.0,1999.0,4.2,212.0,206.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,2.0
1368,Max Kilman,eng ENG,DF,Wolves,Premier League,23.0,1997.0,14.6,757.0,735.0,21.0,10.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,664.0,1.0,3.0
1369,Joshua Kimmich,de GER,MF,Bayern Munich,Bundesliga,25.0,1995.0,24.4,2131.0,1849.0,270.0,104.0,7.0,27.0,176.0,26.0,140.0,67.0,53.0,0.0,1778.0,12.0,16.0
1370,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,24.0,1995.0,25.6,1975.0,1926.0,47.0,42.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1874.0,2.0,4.0
1371,Joshua King,no NOR,"MF,FW",Everton,Premier League,28.0,1992.0,1.6,50.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0
1372,Simon Kjær,dk DEN,DF,Milan,Serie A,31.0,1989.0,26.6,1489.0,1400.0,82.0,62.0,1.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,1303.0,7.0,8.0
1373,Davy Klaassen,nl NED,MF,Werder Bremen,Bundesliga,27.0,1993.0,2.5,61.0,59.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
1374,Felix Klaus,de GER,"DF,MF",Wolfsburg,Bundesliga,27.0,1992.0,1.5,72.0,62.0,10.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0
1375,Klauss,br BRA,"MF,FW",Hoffenheim,Bundesliga,23.0,1997.0,0.6,22.0,19.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0
1376,Ragnar Klavan,ee EST,DF,Cagliari,Serie A,34.0,1985.0,8.6,402.0,374.0,27.0,21.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,343.0,1.0,5.0
1378,Philipp Klement,de GER,"MF,FW",Stuttgart,Bundesliga,27.0,1992.0,4.7,360.0,307.0,53.0,18.0,0.0,1.0,35.0,7.0,28.0,17.0,8.0,1.0,283.0,0.0,8.0
1379,Mateusz Klich,pl POL,MF,Leeds United,Premier League,30.0,1990.0,26.6,1545.0,1469.0,70.0,42.0,1.0,7.0,63.0,9.0,19.0,4.0,10.0,0.0,1228.0,6.0,33.0
1380,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,Bundesliga,20.0,2000.0,13.3,326.0,315.0,9.0,1.0,1.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,247.0,2.0,10.0
1381,Fabian Klos,de GER,FW,Arminia,Bundesliga,32.0,1987.0,30.1,831.0,781.0,44.0,3.0,3.0,10.0,28.0,5.0,2.0,0.0,0.0,0.0,441.0,6.0,26.0
1382,Lukas Klostermann,de GER,DF,RB Leipzig,Bundesliga,24.0,1996.0,16.1,1169.0,1096.0,71.0,22.0,0.0,1.0,7.0,49.0,0.0,0.0,0.0,0.0,1015.0,2.0,8.0
1383,Justin Kluivert,nl NED,MF,Roma,Serie A,21.0,1999.0,0.2,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1384,Justin Kluivert,nl NED,"FW,MF",RB Leipzig,Bundesliga,21.0,1999.0,9.0,249.0,244.0,5.0,0.0,1.0,2.0,24.0,5.0,0.0,0.0,0.0,0.0,171.0,0.0,8.0
1385,Lukas Klünter,de GER,DF,Hertha BSC,Bundesliga,24.0,1996.0,11.0,542.0,489.0,52.0,10.0,0.0,1.0,14.0,42.0,0.0,0.0,0.0,0.0,414.0,1.0,16.0
1386,Ansgar Knauff,de GER,"MF,FW",Dortmund,Bundesliga,18.0,2002.0,0.8,27.0,25.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
1387,Robin Knoche,de GER,DF,Union Berlin,Bundesliga,28.0,1992.0,33.8,2097.0,2019.0,71.0,65.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,1762.0,7.0,11.0
1388,Gregor Kobel,ch SUI,GK,Stuttgart,Bundesliga,22.0,1997.0,33.0,1222.0,885.0,335.0,55.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,2.0,1.0
1389,Robin Koch,de GER,"DF,MF",Leeds United,Premier League,24.0,1996.0,12.6,773.0,755.0,16.0,15.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,664.0,2.0,2.0
1390,Giorgi Kochorashvili,ge GEO,MF,Levante,La Liga,21.0,1999.0,0.3,13.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
1391,Kenan Kodro,ba BIH,"FW,MF",Valladolid,La Liga,26.0,1993.0,5.1,117.0,102.0,13.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,76.0,2.0,3.0
1392,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,La Liga,26.0,1993.0,0.5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1393,Dominik Kohr,de GER,MF,Mainz 05,Bundesliga,26.0,1994.0,14.1,539.0,531.0,7.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,392.0,1.0,14.0
1394,Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,Bundesliga,26.0,1994.0,2.9,172.0,166.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,131.0,1.0,5.0
1395,Koba Koindredi,fr FRA,MF,Valencia,La Liga,18.0,2001.0,0.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1396,Koke,es ESP,MF,Atlético Madrid,La Liga,28.0,1992.0,33.6,2483.0,2345.0,127.0,74.0,4.0,22.0,52.0,7.0,43.0,7.0,25.0,0.0,2178.0,11.0,36.0
1397,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,Serie A,29.0,1991.0,1.0,31.0,29.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0
1398,Aleksandar Kolarov,rs SRB,DF,Inter,Serie A,34.0,1985.0,4.3,366.0,333.0,33.0,7.0,0.0,8.0,18.0,14.0,7.0,4.0,2.0,0.0,310.0,0.0,5.0
1399,Sead Kolašinac,ba BIH,DF,Arsenal,Premier League,27.0,1993.0,1.0,67.0,62.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,57.0,1.0,2.0
1400,Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,Bundesliga,27.0,1993.0,15.8,738.0,628.0,109.0,14.0,0.0,0.0,19.0,94.0,0.0,0.0,0.0,0.0,583.0,1.0,12.0
1401,Randal Kolo Muani,fr FRA,FW,Nantes,Ligue 1,21.0,1998.0,33.7,613.0,579.0,32.0,0.0,2.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,400.0,2.0,27.0
1402,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,Ligue 1,28.0,1991.0,22.6,1354.0,1257.0,93.0,42.0,2.0,6.0,10.0,51.0,0.0,0.0,0.0,0.0,1116.0,4.0,17.0
1404,Ghislain Konan,ci CIV,DF,Reims,Ligue 1,24.0,1995.0,29.0,1490.0,1203.0,283.0,22.0,0.0,5.0,64.0,260.0,0.0,0.0,0.0,0.0,1170.0,4.0,29.0
1405,Ibrahima Konaté,fr FRA,DF,RB Leipzig,Bundesliga,21.0,1999.0,7.7,561.0,542.0,15.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,4.0,0.0
1406,Moussa Konaté,sn SEN,FW,Dijon,Ligue 1,27.0,1993.0,13.3,272.0,238.0,32.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,198.0,2.0,5.0
1407,Geoffrey Kondogbia,cf CTA,MF,Valencia,La Liga,27.0,1993.0,4.9,192.0,180.0,9.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,161.0,3.0,2.0
1408,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,La Liga,27.0,1993.0,6.8,389.0,382.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,329.0,2.0,5.0
1409,Lamine Koné,ci CIV,DF,Strasbourg,Ligue 1,31.0,1989.0,11.6,479.0,456.0,21.0,20.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,385.0,2.0,6.0
1410,Moussa Koné,sn SEN,FW,Nîmes,Ligue 1,23.0,1996.0,19.5,295.0,245.0,48.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,8.0
1411,Youssouf Koné,ml MLI,"DF,MF",Elche,La Liga,25.0,1995.0,0.8,29.0,18.0,11.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
1412,Terence Kongolo,nl NED,DF,Fulham,Premier League,26.0,1994.0,1.0,45.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0
1413,Ezri Konsa,eng ENG,DF,Aston Villa,Premier League,22.0,1997.0,35.5,1305.0,1251.0,53.0,38.0,0.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,1102.0,1.0,6.0
1414,Laurent Koscielny,fr FRA,DF,Bordeaux,Ligue 1,34.0,1985.0,24.6,1333.0,1296.0,35.0,34.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1198.0,2.0,6.0
1415,Filip Kostić,rs SRB,DF,Eint Frankfurt,Bundesliga,27.0,1992.0,28.2,1592.0,1271.0,308.0,45.0,0.0,10.0,327.0,198.0,65.0,26.0,31.0,0.0,971.0,13.0,73.0
1416,Márk Kosznovszky,hu HUN,MF,Parma,Serie A,18.0,2002.0,1.0,39.0,37.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
1417,Christian Kouamé,ci CIV,FW,Fiorentina,Serie A,22.0,1997.0,11.1,326.0,310.0,16.0,2.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,234.0,0.0,11.0
1418,Kalidou Koulibaly,sn SEN,DF,Napoli,Serie A,29.0,1991.0,24.5,1775.0,1678.0,90.0,52.0,1.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,1566.0,7.0,10.0
1419,Jules Koundé,fr FRA,DF,Sevilla,La Liga,21.0,1998.0,33.1,2395.0,2338.0,50.0,40.0,0.0,17.0,21.0,10.0,0.0,0.0,0.0,0.0,2133.0,7.0,16.0
1420,Boubakar Kouyaté,ml MLI,DF,Metz,Ligue 1,23.0,1997.0,21.8,873.0,853.0,19.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,1.0,6.0
1421,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,Premier League,30.0,1989.0,34.7,1287.0,1221.0,64.0,61.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,992.0,2.0,18.0
1422,Mateo Kovačić,hr CRO,MF,Chelsea,Premier League,26.0,1994.0,20.2,1774.0,1743.0,27.0,25.0,7.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,1603.0,4.0,11.0
1423,Viktor Kovalenko,ua UKR,FW,Atalanta,Serie A,24.0,1996.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1424,Emil Krafth,se SWE,DF,Newcastle Utd,Premier League,25.0,1994.0,14.3,580.0,466.0,113.0,7.0,0.0,1.0,18.0,106.0,0.0,0.0,0.0,0.0,416.0,1.0,15.0
1425,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,Bundesliga,29.0,1991.0,26.4,1019.0,911.0,95.0,20.0,5.0,6.0,92.0,22.0,28.0,6.0,9.0,0.0,780.0,13.0,24.0
1426,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,29.0,1991.0,22.6,1313.0,1268.0,43.0,42.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1123.0,2.0,16.0
1427,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,Ligue 1,23.0,1997.0,2.5,42.0,40.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0
1428,Toni Kroos,de GER,MF,Real Madrid,La Liga,30.0,1990.0,23.5,2162.0,1919.0,234.0,109.0,8.0,68.0,126.0,6.0,119.0,33.0,39.0,1.0,1934.0,9.0,13.0
1430,Filip Krovinović,hr CRO,MF,West Brom,Premier League,24.0,1995.0,6.1,374.0,343.0,29.0,17.0,0.0,3.0,11.0,1.0,6.0,3.0,2.0,0.0,306.0,2.0,8.0
1431,Rade Krunić,ba BIH,"MF,FW",Milan,Serie A,26.0,1993.0,8.0,272.0,262.0,9.0,5.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,233.0,1.0,4.0
1432,Max Kruse,de GER,"FW,MF",Union Berlin,Bundesliga,32.0,1988.0,18.1,765.0,673.0,87.0,34.0,2.0,7.0,66.0,12.0,25.0,10.0,14.0,0.0,567.0,5.0,20.0
1433,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,27.0,1992.0,9.8,423.0,334.0,87.0,5.0,1.0,4.0,23.0,82.0,0.0,0.0,0.0,0.0,277.0,2.0,11.0
1434,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,La Liga,19.0,2001.0,3.3,136.0,129.0,7.0,3.0,0.0,1.0,10.0,0.0,4.0,3.0,0.0,0.0,99.0,0.0,4.0
1435,Takefusa Kubo,jp JPN,"MF,FW",Getafe,La Liga,19.0,2001.0,8.9,215.0,200.0,14.0,5.0,0.0,1.0,28.0,1.0,8.0,5.0,1.0,0.0,148.0,1.0,13.0
1436,Juraj Kucka,sk SVK,"MF,FW",Parma,Serie A,33.0,1987.0,25.9,929.0,904.0,18.0,4.0,3.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,663.0,7.0,35.0
1437,Kuki,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.3,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1438,Dejan Kulusevski,se SWE,"MF,FW",Juventus,Serie A,20.0,2000.0,21.4,767.0,733.0,29.0,8.0,3.0,2.0,59.0,3.0,16.0,7.0,4.0,0.0,588.0,5.0,29.0
1439,Marash Kumbulla,al ALB,DF,Roma,Serie A,20.0,2000.0,15.1,791.0,763.0,28.0,22.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,701.0,0.0,12.0
1440,Pierre Kunde,cm CMR,MF,Mainz 05,Bundesliga,25.0,1995.0,5.7,282.0,260.0,21.0,13.0,1.0,2.0,16.0,2.0,6.0,0.0,6.0,0.0,212.0,1.0,5.0
1441,Fabian Kunze,de GER,MF,Arminia,Bundesliga,22.0,1998.0,14.1,579.0,563.0,14.0,11.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,437.0,2.0,7.0
1442,Jasmin Kurtić,si SVN,MF,Parma,Serie A,31.0,1989.0,30.4,1434.0,1346.0,83.0,44.0,0.0,28.0,90.0,13.0,24.0,7.0,15.0,0.0,1188.0,5.0,26.0
1443,Layvin Kurzawa,fr FRA,DF,Paris S-G,Ligue 1,27.0,1992.0,14.2,972.0,853.0,117.0,15.0,0.0,1.0,43.0,102.0,0.0,0.0,0.0,0.0,827.0,2.0,9.0
1444,Dereck Kutesa,ch SUI,"MF,FW",Reims,Ligue 1,22.0,1997.0,7.6,149.0,148.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,11.0
1445,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,Bundesliga,20.0,2000.0,1.2,35.0,30.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0
1446,Enock Kwateng,fr FRA,DF,Bordeaux,Ligue 1,23.0,1997.0,11.5,667.0,566.0,101.0,8.0,0.0,1.0,17.0,93.0,0.0,0.0,0.0,0.0,538.0,0.0,9.0
1447,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,Serie A,24.0,1996.0,16.2,1013.0,890.0,122.0,17.0,0.0,1.0,64.0,103.0,2.0,0.0,2.0,0.0,827.0,1.0,16.0
1448,Antonino La Gumina,it ITA,FW,Sampdoria,Serie A,24.0,1996.0,3.8,67.0,59.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0
1449,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,Ligue 1,26.0,1994.0,36.2,902.0,884.0,13.0,1.0,1.0,3.0,55.0,6.0,0.0,0.0,0.0,0.0,575.0,5.0,28.0
1450,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,29.0,1991.0,21.4,523.0,484.0,33.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,405.0,6.0,12.0
1451,Tom Lacoux,fr FRA,MF,Bordeaux,Ligue 1,18.0,2002.0,5.8,222.0,218.0,4.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,191.0,0.0,5.0
1452,Maxence Lacroix,fr FRA,DF,Wolfsburg,Bundesliga,20.0,2000.0,28.8,1777.0,1726.0,47.0,47.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1473.0,4.0,15.0
1453,Alban Lafont,fr FRA,GK,Nantes,Ligue 1,21.0,1999.0,38.0,1124.0,735.0,386.0,129.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,3.0,0.0
1454,Víctor Laguardia,es ESP,DF,Alavés,La Liga,30.0,1989.0,29.2,1088.0,1003.0,79.0,76.0,1.0,14.0,5.0,3.0,0.0,0.0,0.0,0.0,823.0,6.0,6.0
1456,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,Bundesliga,23.0,1997.0,0.9,49.0,43.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0
1457,Stefan Lainer,at AUT,DF,M'Gladbach,Bundesliga,27.0,1992.0,30.8,1709.0,1402.0,296.0,24.0,0.0,6.0,99.0,272.0,0.0,0.0,0.0,0.0,1260.0,11.0,46.0
1458,Diego Lainez,mx MEX,"FW,MF",Betis,La Liga,20.0,2000.0,9.6,357.0,348.0,6.0,2.0,0.0,1.0,21.0,1.0,3.0,0.0,2.0,0.0,272.0,3.0,12.0
1459,Kenny Lala,fr FRA,DF,Strasbourg,Ligue 1,28.0,1991.0,20.4,1132.0,856.0,274.0,41.0,1.0,17.0,106.0,204.0,29.0,8.0,17.0,0.0,806.0,2.0,29.0
1460,Adam Lallana,eng ENG,"MF,FW",Brighton,Premier League,32.0,1988.0,17.7,944.0,918.0,22.0,11.0,2.0,2.0,12.0,5.0,3.0,1.0,0.0,0.0,792.0,4.0,14.0
1461,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,28.0,1992.0,8.0,363.0,328.0,34.0,8.0,1.0,2.0,23.0,1.0,16.0,12.0,1.0,0.0,284.0,1.0,11.0
1462,Sam Lammers,nl NED,"FW,MF",Atalanta,Serie A,23.0,1997.0,3.2,122.0,117.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2.0
1463,Tariq Lamptey,gh GHA,"DF,MF",Brighton,Premier League,19.0,2000.0,9.8,494.0,405.0,89.0,3.0,1.0,1.0,34.0,86.0,0.0,0.0,0.0,0.0,372.0,0.0,11.0
1464,Loïck Landre,fr FRA,DF,Nîmes,Ligue 1,28.0,1992.0,18.1,798.0,758.0,37.0,31.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,691.0,3.0,3.0
1465,Michael Langer,at AUT,GK,Schalke 04,Bundesliga,35.0,1985.0,2.7,77.0,48.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
1466,Manuel Lanzini,ar ARG,"MF,FW",West Ham,Premier League,27.0,1993.0,6.3,375.0,364.0,10.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,338.0,1.0,6.0
1467,Gianluca Lapadula,pe PER,FW,Benevento,Serie A,30.0,1990.0,28.5,470.0,426.0,44.0,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,320.0,0.0,17.0
1468,Aymeric Laporte,es ESP,DF,Manchester City,Premier League,26.0,1994.0,14.9,1285.0,1257.0,27.0,17.0,0.0,14.0,1.0,9.0,0.0,0.0,0.0,0.0,1169.0,1.0,4.0
1469,Julien Laporte,fr FRA,DF,Lorient,Ligue 1,26.0,1993.0,29.5,1506.0,1453.0,49.0,48.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1240.0,4.0,4.0
1470,Danilo Larangeira,br BRA,DF,Bologna,Serie A,36.0,1984.0,34.8,1767.0,1647.0,107.0,101.0,3.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,1414.0,13.0,10.0
1471,Gautier Larsonneur,fr FRA,GK,Brest,Ligue 1,23.0,1997.0,35.0,1253.0,869.0,380.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,4.0,0.0
1472,Kevin Lasagna,it ITA,FW,Udinese,Serie A,27.0,1992.0,12.3,212.0,196.0,15.0,1.0,0.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,144.0,1.0,14.0
1473,Kevin Lasagna,it ITA,FW,Hellas Verona,Serie A,27.0,1992.0,14.1,260.0,232.0,28.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,180.0,0.0,7.0
1474,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,Premier League,26.0,1993.0,18.1,626.0,616.0,8.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,498.0,2.0,4.0
1475,Paul Lasne,fr FRA,MF,Brest,Ligue 1,31.0,1989.0,18.7,1084.0,1058.0,24.0,23.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,926.0,2.0,8.0
1476,Toni Lato,es ESP,DF,Valencia,La Liga,22.0,1997.0,8.1,362.0,298.0,61.0,5.0,0.0,1.0,11.0,55.0,0.0,0.0,0.0,0.0,276.0,3.0,4.0
1477,Danny Latza,de GER,MF,Mainz 05,Bundesliga,30.0,1989.0,20.0,747.0,687.0,55.0,29.0,1.0,5.0,42.0,4.0,21.0,8.0,11.0,0.0,518.0,5.0,23.0
1478,Armand Lauriente,fr FRA,"MF,FW",Lorient,Ligue 1,21.0,1998.0,18.0,568.0,508.0,60.0,7.0,2.0,2.0,90.0,2.0,49.0,16.0,27.0,0.0,427.0,0.0,10.0
1479,Vincent Laurini,fr FRA,DF,Parma,Serie A,31.0,1989.0,9.7,505.0,417.0,86.0,14.0,0.0,0.0,28.0,72.0,0.0,0.0,0.0,0.0,400.0,2.0,7.0
1480,Lauti,uy URU,FW,Celta Vigo,La Liga,19.0,2001.0,0.2,,,,,,,0.0,,,,,,,,
1482,Wesley Lautoa,nc NCL,"MF,DF",Dijon,Ligue 1,32.0,1987.0,17.9,812.0,797.0,14.0,11.0,0.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,684.0,1.0,10.0
1483,Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,Bundesliga,24.0,1996.0,13.8,575.0,500.0,73.0,14.0,0.0,0.0,41.0,49.0,10.0,7.0,3.0,0.0,431.0,2.0,13.0
1484,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,Serie A,29.0,1990.0,27.8,1389.0,1129.0,238.0,15.0,0.0,4.0,125.0,202.0,21.0,11.0,8.0,0.0,1002.0,22.0,36.0
1485,Manuel Lazzari,it ITA,DF,Lazio,Serie A,26.0,1993.0,29.0,1153.0,935.0,214.0,15.0,2.0,4.0,114.0,199.0,0.0,0.0,0.0,0.0,924.0,4.0,28.0
1486,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,Ligue 1,22.0,1998.0,9.1,188.0,180.0,7.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,125.0,1.0,4.0
1487,Enzo Le Fée,fr FRA,MF,Lorient,Ligue 1,20.0,2000.0,20.2,868.0,772.0,90.0,34.0,5.0,11.0,70.0,3.0,44.0,13.0,22.0,1.0,671.0,6.0,11.0
1488,Vincent Le Goff,fr FRA,DF,Lorient,Ligue 1,30.0,1989.0,25.6,1279.0,1015.0,259.0,18.0,2.0,4.0,64.0,240.0,1.0,0.0,1.0,0.0,982.0,5.0,26.0
1489,Maxime Le Marchand,fr FRA,DF,Fulham,Premier League,30.0,1989.0,1.4,85.0,83.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
1490,Robin Le Normand,fr FRA,DF,Real Sociedad,La Liga,23.0,1996.0,30.5,1707.0,1659.0,45.0,43.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1451.0,3.0,6.0
1491,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,Ligue 1,30.0,1990.0,13.6,438.0,424.0,13.0,13.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,345.0,1.0,5.0
1492,James Lea Siliki,cm CMR,MF,Rennes,Ligue 1,24.0,1996.0,2.8,151.0,149.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,1.0,4.0
1493,Rafael Leão,pt POR,FW,Milan,Serie A,21.0,1999.0,21.4,507.0,472.0,29.0,1.0,1.0,2.0,32.0,9.0,0.0,0.0,0.0,0.0,362.0,6.0,12.0
1494,Jean-Louis Leca,fr FRA,GK,Lens,Ligue 1,34.0,1985.0,36.8,1024.0,675.0,346.0,89.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,3.0,0.0
1495,Mathew Leckie,au AUS,"FW,DF",Hertha BSC,Bundesliga,29.0,1991.0,5.6,208.0,189.0,19.0,1.0,0.0,3.0,8.0,17.0,0.0,0.0,0.0,0.0,160.0,0.0,10.0
