,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1568,Jamie Leweling,Greuther Fürth,21.8,45,2.07,22,0,10,3,8,2,5,0.23,2,0,2,0,1,0
1569,Jamal Lewis,Newcastle Utd,2.9,2,0.69,2,0,0,0,0,0,1,0.34,1,0,0,0,0,0
1570,Luca Lezzerini,Venezia,5.5,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1571,Ben Lhassine Kone,Torino,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1572,Yanis Lhery,Saint-Étienne,0.8,3,3.75,0,0,1,2,0,0,0,0.00,0,0,0,0,0,0
1573,Dimitri Lienard,Strasbourg,22.7,70,3.08,40,24,0,3,2,1,10,0.44,7,1,0,1,1,0
1574,Philipp Lienhart,Freiburg,31.9,26,0.82,19,2,0,4,1,0,1,0.03,0,0,0,1,0,0
1575,Matthijs de Ligt,Juventus,29.7,22,0.74,16,0,1,3,1,1,2,0.07,2,0,0,0,0,0
1576,Isaac Lihadji,Lille,2.6,18,6.86,13,1,1,1,2,0,4,1.53,3,0,0,0,1,0
1577,Anderson Lima,Lazio,0.7,1,1.38,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1578,Andreas Linde,Greuther Fürth,12.0,3,0.25,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1579,Victor Lindelof,Manchester Utd,26.2,13,0.50,12,0,0,0,0,1,4,0.15,3,0,0,0,0,1
1580,Jesper Lindstrom,Eint Frankfurt,22.0,89,4.05,58,11,10,7,3,0,8,0.36,5,2,0,1,0,0
1581,Karol Linetty,Torino,10.0,33,3.32,26,2,1,3,0,1,2,0.20,2,0,0,0,0,0
1582,Jesse Lingard,Manchester Utd,4.1,16,3.92,13,0,0,2,1,0,1,0.25,0,0,0,1,0,0
1583,Pol Lirola,Marseille,19.7,56,2.85,51,2,1,2,0,0,4,0.20,4,0,0,0,0,0
1584,Valentino Livramento,Southampton,24.5,44,1.80,37,0,2,1,3,1,3,0.12,1,0,1,0,1,0
1586,Dejan Ljubicic,Köln,21.9,76,3.48,64,1,3,5,3,0,7,0.32,6,0,0,1,0,0
1587,Javier Llabres,Mallorca,1.5,4,2.73,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1588,Diego Llorente,Leeds United,26.0,9,0.35,7,0,0,0,1,1,0,0.00,0,0,0,0,0,0
1589,Marcos Llorente,Atlético Madrid,27.2,57,2.10,51,3,1,0,2,0,5,0.18,5,0,0,0,0,0
1590,Hugo Lloris,Tottenham,38.0,6,0.16,6,0,0,0,0,0,3,0.08,3,0,0,0,0,0
1591,Giovani Lo Celso,Tottenham,2.6,10,3.78,5,2,1,1,1,0,0,0.00,0,0,0,0,0,0
1592,Giovani Lo Celso,Villarreal,11.0,35,3.17,25,3,3,2,2,0,2,0.18,0,1,0,0,1,0
1593,Julen Lobete,Real Sociedad,3.2,4,1.26,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1594,Stanislav Lobotka,Napoli,18.7,38,2.03,36,0,0,0,2,0,1,0.05,0,0,0,0,1,0
1595,Jurgen Locadia,Brighton,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1596,Jurgen Locadia,Bochum,4.9,18,3.64,11,0,0,5,2,0,3,0.61,2,0,0,1,0,0
1597,Manuel Locatelli,Juventus,24.0,57,2.38,52,0,1,3,0,1,8,0.33,7,0,0,1,0,0
1598,Bradley Locko,Reims,11.2,20,1.78,16,1,2,0,0,1,7,0.62,6,1,0,0,0,0
1599,Renan Lodi,Atlético Madrid,13.1,20,1.53,18,1,0,0,1,0,3,0.23,3,0,0,0,0,0
1600,Ruben Loftus-Cheek,Chelsea,15.5,56,3.62,44,0,3,4,3,2,6,0.39,3,0,0,2,0,1
1601,Kevin Long,Burnley,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1602,Shane Long,Southampton,3.4,5,1.46,2,0,0,0,3,0,0,0.00,0,0,0,0,0,0
1603,Sean Longstaff,Newcastle Utd,16.3,26,1.60,22,2,0,1,0,1,3,0.18,2,1,0,0,0,0
1604,Ademola Lookman,Leicester City,16.1,46,2.85,35,1,4,3,3,0,3,0.19,2,0,0,0,1,0
1605,Anthony Lopes,Lyon,33.1,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1606,David Lopez,Espanyol,8.3,11,1.33,10,0,0,1,0,0,1,0.12,1,0,0,0,0,0
1607,Diego Lopez,Espanyol,35.3,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1608,Javi Lopez,Alavés,5.1,6,1.17,4,1,0,0,1,0,1,0.19,1,0,0,0,0,0
1609,Maxime Lopez,Sassuolo,32.6,107,3.28,97,0,4,2,1,3,10,0.31,10,0,0,0,0,0
1610,Pau Lopez,Marseille,29.0,6,0.21,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1612,Unai Lopez,Rayo Vallecano,12.9,53,4.12,36,11,1,1,2,2,2,0.16,1,1,0,0,0,0
1613,Dion Lopy,Reims,18.2,22,1.21,17,1,4,0,0,0,2,0.11,2,0,0,0,0,0
1614,Samuel Loric,Lorient,3.0,3,1.00,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1615,Anthony Losilla,Bochum,32.6,45,1.42,37,0,1,3,2,2,2,0.06,1,0,1,0,0,0
1616,Jonas Lossl,Brentford,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1617,Marcel Lotka,Hertha BSC,9.8,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1618,Jordan Lotomba,Nice,19.8,37,1.87,30,1,4,1,1,0,4,0.20,4,0,0,0,0,0
1619,Johaneko Louisjean,Bordeaux,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,Imran Louza,Watford,15.7,34,2.16,16,11,1,2,1,3,2,0.13,2,0,0,0,0,0
1621,Matteo Lovato,Atalanta,3.4,4,1.18,4,0,0,0,0,0,1,0.30,1,0,0,0,0,0
1622,Matteo Lovato,Cagliari,13.8,5,0.36,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1623,Eduard Lowen,Bochum,15.7,68,4.55,40,20,0,5,3,0,3,0.20,0,2,0,1,0,0
1624,Matthew Lowton,Burnley,19.7,34,1.73,25,4,0,1,2,2,2,0.10,1,0,0,1,0,0
1625,Anthony Lozano,Cádiz,18.6,40,2.15,20,0,5,6,9,0,8,0.43,2,0,1,2,3,0
1626,Hirving Lozano,Napoli,17.9,65,3.63,52,0,5,3,4,1,12,0.67,9,0,1,0,2,0
1627,Jean Lucas,Monaco,16.1,37,2.30,18,10,7,1,0,1,2,0.12,2,0,0,0,0,0
1628,Anderson Lucoqui,Mainz 05,8.3,14,1.70,9,1,1,2,1,0,0,0.00,0,0,0,0,0,0
1629,Florentino Luis,Getafe,11.0,17,1.54,15,0,0,0,0,2,1,0.09,1,0,0,0,0,0
1630,Jose Luis Gaya,Valencia,20.8,44,2.12,38,4,0,1,1,0,7,0.34,6,0,0,0,1,0
1631,Jose Luis Morales,Levante,30.2,104,3.44,59,10,20,8,6,1,13,0.43,7,1,2,1,2,0
1632,Jose Luis Palomino,Atalanta,29.7,20,0.67,18,0,0,1,0,1,2,0.07,1,0,0,0,0,1
1633,Luismi,Sevilla,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1634,Douglas Luiz,Aston Villa,30.2,89,2.95,60,21,1,2,5,0,9,0.30,6,2,0,1,0,0
1635,Romelu Lukaku,Chelsea,17.7,50,2.83,35,0,5,3,6,1,5,0.28,0,0,3,0,2,0
1636,Castello Lukeba,Lyon,23.3,14,0.60,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1638,Dodi Lukebakio,Hertha BSC,2.0,3,1.53,1,0,0,0,2,0,1,0.51,0,0,0,0,1,0
1639,Dodi Lukebakio,Wolfsburg,9.8,34,3.47,21,0,9,1,3,0,7,0.72,5,0,2,0,0,0
1640,Sasa Lukic,Torino,33.1,80,2.41,57,10,4,4,3,2,10,0.30,7,0,1,1,0,1
1641,Levi Lumeka,Troyes,0.7,1,1.32,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1642,Andriy Lunin,Real Madrid,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1643,Andrey Lunyov,Leverkusen,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1644,Sebastiano Luperto,Empoli,21.8,17,0.78,14,1,0,1,0,1,1,0.05,1,0,0,0,0,0
1645,Andreas Luthe,Union Berlin,27.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1646,Lyanco,Southampton,10.1,10,0.99,6,0,1,2,0,1,1,0.10,1,0,0,0,0,0
1647,Charalambos Lykogiannis,Cagliari,20.2,27,1.34,14,10,0,3,0,0,0,0.00,0,0,0,0,0,0
1648,Yannis M'Bemba,Nantes,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1649,Alexis Mac Allister,Brighton,23.6,83,3.52,57,10,3,3,7,3,5,0.21,2,2,0,1,0,0
1650,Deiver Machado,Lens,5.8,16,2.75,12,0,0,0,1,3,1,0.17,1,0,0,0,0,0
1651,Darwin Machis,Granada,15.3,45,2.95,29,2,6,4,4,0,6,0.39,4,0,1,1,0,0
1652,Yvann Macon,Saint-Étienne,17.0,27,1.59,23,1,1,1,1,0,3,0.18,2,0,0,1,0,0
1653,James Maddison,Leicester City,27.3,106,3.88,65,14,7,9,9,2,18,0.66,13,1,1,1,2,0
1654,Niki Maenpaa,Venezia,16.5,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0
1655,Pablo Maffeo,Mallorca,32.7,66,2.02,34,4,9,6,10,3,8,0.24,4,0,1,0,3,0
1656,Louis Mafouta,Metz,5.8,11,1.88,9,0,0,0,2,0,0,0.00,0,0,0,0,0,0
1657,Giulio Maggiore,Spezia,31.3,73,2.33,60,0,4,3,5,1,5,0.16,5,0,0,0,0,0
1658,Matej Maglica,Stuttgart,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1659,Francesco Magnanelli,Sassuolo,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1660,Giangiacomo Magnani,Hellas Verona,5.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1661,Giangiacomo Magnani,Sampdoria,2.7,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1662,Hugo Magnetti,Brest,16.3,20,1.23,16,1,0,2,0,1,2,0.12,0,0,0,2,0,0
1664,Yohann Magnin,Clermont Foot,19.1,27,1.42,22,0,0,2,2,1,2,0.10,1,0,0,0,1,0
1665,Harry Maguire,Manchester Utd,27.9,24,0.86,14,2,1,5,0,2,0,0.00,0,0,0,0,0,0
1666,Riyad Mahrez,Manchester City,16.6,73,4.38,55,12,1,4,1,0,10,0.60,7,2,0,1,0,0
1667,Arne Maier,Augsburg,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0
1668,Habib Maiga,Metz,14.1,26,1.85,23,0,0,2,0,1,1,0.07,1,0,0,0,0,0
1669,Mike Maignan,Milan,32.0,9,0.28,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0
1670,Ainsley Maitland-Niles,Arsenal,3.0,7,2.35,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0
1671,Ainsley Maitland-Niles,Roma,5.4,15,2.77,11,1,0,2,0,1,2,0.37,2,0,0,0,0,0
1672,Josh Maja,Bordeaux,0.1,2,20.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1673,Abdul Majeed Waris,Strasbourg,3.6,11,3.03,8,0,2,0,1,0,2,0.55,1,0,1,0,0,0
1674,Lovro Majer,Rennes,20.4,102,5.01,65,20,3,5,7,2,20,0.98,17,3,0,0,0,0
1675,Jean-Victor Makengo,Udinese,26.1,59,2.26,45,0,5,4,3,2,6,0.23,5,0,1,0,0,0
1676,Beni Makouana,Montpellier,3.6,7,1.94,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1677,Nemanja Maksimovic,Getafe,32.6,42,1.29,36,0,0,3,1,2,1,0.03,1,0,0,0,0,0
1678,Nikola Maksimovic,Genoa,12.4,4,0.32,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1679,Kevin Malcuit,Napoli,3.2,4,1.25,3,0,1,0,0,0,1,0.31,1,0,0,0,0,0
1680,Daniel Maldini,Milan,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1681,Youssef Maleh,Fiorentina,11.3,24,2.12,20,0,0,1,3,0,3,0.26,3,0,0,0,0,0
1682,Donyell Malen,Dortmund,18.7,63,3.37,39,0,8,8,8,0,12,0.64,6,0,1,3,2,0
1683,Ruslan Malinovskyi,Atalanta,17.7,104,5.87,55,24,9,9,7,0,8,0.45,6,0,0,1,1,0
1684,Hugo Mallo,Celta Vigo,20.3,38,1.87,30,5,0,1,1,1,2,0.10,2,0,0,0,0,0
1685,Lennard Maloney,Dortmund,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1686,Mickael Malsa,Levante,12.7,22,1.74,20,0,0,0,1,1,1,0.08,1,0,0,0,0,0
1687,Giorgi Mamardashvili,Valencia,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1688,Rey Manaj,Spezia,19.6,50,2.55,27,0,7,6,9,1,5,0.25,0,0,0,3,2,0
1690,Hianga Mananga Mbock,Brest,8.9,6,0.68,4,0,0,0,1,1,1,0.11,1,0,0,0,0,0
1691,Vincent Manceau,Angers,26.2,12,0.46,12,0,0,0,0,0,4,0.15,4,0,0,0,0,0
1692,Gianluca Mancini,Roma,32.0,41,1.28,33,1,0,5,2,0,4,0.13,3,0,0,1,0,0
1693,Leonardo Mancuso,Empoli,4.7,9,1.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1694,Steve Mandanda,Marseille,9.0,3,0.33,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
1695,Reinildo Mandava,Atlético Madrid,14.4,12,0.83,9,1,0,0,2,0,0,0.00,0,0,0,0,0,0
1696,Reinildo Mandava,Lille,16.9,27,1.59,15,0,5,2,4,1,4,0.24,2,0,0,0,2,0
1697,Aissa Mandi,Villarreal,15.3,5,0.33,3,0,0,1,1,0,1,0.07,0,0,0,1,0,0
1698,Rolando Mandragora,Torino,14.7,52,3.55,31,18,1,1,1,0,4,0.27,3,1,0,0,0,0
1699,Anthony Mandrea,Angers,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1700,Sadio Mane,Liverpool,31.3,114,3.64,79,0,8,17,10,0,13,0.41,7,0,1,4,1,0
1701,Eliaquim Mangala,Saint-Étienne,13.1,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1702,Orel Mangala,Stuttgart,20.6,58,2.82,45,0,7,3,1,2,7,0.34,6,0,1,0,0,0
1703,Thomas Mangani,Angers,24.4,52,2.14,35,15,0,0,0,2,5,0.21,3,1,0,0,0,1
1704,Ricardo Mangas,Bordeaux,26.1,38,1.45,31,4,0,1,0,2,2,0.08,2,0,0,0,0,0
1705,Kostas Manolas,Napoli,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1706,Javier Manquillo,Newcastle Utd,14.0,13,0.93,11,0,0,0,2,0,4,0.29,3,0,0,0,1,0
1707,Myziane Maolida,Nice,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1708,Myziane Maolida,Hertha BSC,8.6,15,1.74,11,0,1,2,1,0,2,0.23,2,0,0,0,0,0
1709,Sekou Mara,Bordeaux,10.1,24,2.38,17,0,1,2,4,0,4,0.40,2,0,1,0,1,0
1710,Nikola Maras,Rayo Vallecano,11.6,5,0.43,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1711,Fernando Marcal,Wolves,16.1,22,1.37,19,1,0,1,1,0,2,0.12,0,1,0,1,0,0
1712,Marcelo,Real Madrid,5.8,15,2.58,14,0,0,0,0,1,2,0.34,2,0,0,0,0,0
1713,Marcelo,Bordeaux,10.0,9,0.90,7,1,0,1,0,0,1,0.10,0,1,0,0,0,0
1714,Marcelo,Lyon,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1716,Solly March,Brighton,19.4,71,3.66,44,14,7,0,4,2,3,0.15,2,0,0,0,1,0
1717,Riccardo Marchizza,Empoli,15.0,22,1.47,16,3,2,1,0,0,4,0.27,1,2,1,0,0,0
1718,Gian Marco Ferrari,Sassuolo,34.7,30,0.86,26,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1719,Ivan Marcone,Elche,9.0,4,0.45,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1720,Oscar de Marcos,Athletic Club,18.7,39,2.09,33,5,1,0,0,0,5,0.27,5,0,0,0,0,0
1721,Davide Marfella,Napoli,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1722,Jose Mari,Cádiz,4.3,10,2.33,8,1,0,1,0,0,2,0.47,2,0,0,0,0,0
1723,Pablo Mari,Arsenal,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1724,Pablo Mari,Udinese,14.9,11,0.74,4,6,1,0,0,0,1,0.07,0,0,1,0,0,0
1725,Jose Maria Gimenez,Atlético Madrid,22.7,11,0.48,7,0,1,2,1,0,2,0.09,1,0,0,1,0,0
1726,Mariano,Real Madrid,3.8,8,2.11,7,0,1,0,0,0,1,0.26,1,0,0,0,0,0
1727,Razvan Marin,Cagliari,31.3,118,3.77,70,36,4,4,3,1,10,0.32,8,1,0,0,0,1
1728,Guillermo Maripan,Monaco,20.4,14,0.69,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0
1729,Mika Marmol,Barcelona,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1730,Omar Marmoush,Wolfsburg,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1731,Omar Marmoush,Stuttgart,17.5,70,4.01,34,17,9,8,2,0,10,0.57,3,3,1,2,1,0
1732,Marquinhos,Paris S-G,31.8,22,0.69,19,0,0,3,0,0,2,0.06,2,0,0,0,0,0
1733,Roger Marti,Levante,23.5,39,1.66,28,0,1,7,3,0,5,0.21,3,0,0,1,1,0
1734,Anthony Martial,Manchester Utd,2.4,5,2.12,4,0,0,0,1,0,1,0.42,1,0,0,0,0,0
1735,Anthony Martial,Sevilla,5.4,6,1.10,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0
1736,Martin,Cádiz,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1737,Aaron Martin,Mainz 05,25.5,68,2.67,37,26,0,3,1,1,3,0.12,1,2,0,0,0,0
1738,Ander Martin,Real Sociedad,1.0,3,3.07,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1739,Andres Martin,Rayo Vallecano,2.1,2,0.97,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1740,Carlos Martin,Atlético Madrid,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1742,Ivan Martin,Alavés,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1743,Jonas Martin,Rennes,23.4,38,1.63,32,0,0,4,1,1,4,0.17,3,0,0,0,1,0
1744,Gabriel Martinelli,Arsenal,20.7,72,3.49,48,4,8,8,2,2,13,0.63,6,2,2,3,0,0
1745,Emiliano Martinez,Aston Villa,36.0,5,0.14,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0
1746,Inigo Martinez,Athletic Club,26.0,19,0.73,14,0,1,3,0,1,1,0.04,1,0,0,0,0,0
1747,Javi Martinez,Osasuna,9.8,27,2.77,23,4,0,0,0,0,4,0.41,4,0,0,0,0,0
1748,Josep Martinez,RB Leipzig,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1749,Lautaro Martinez,Inter,25.4,73,2.88,44,0,1,19,7,2,10,0.39,3,0,1,5,1,0
1750,Pablo Martinez,Levante,7.3,11,1.51,9,0,0,0,0,2,1,0.14,1,0,0,0,0,0
1751,Lucas Martinez Quarta,Fiorentina,15.9,14,0.88,12,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1752,Gelson Martins,Monaco,21.2,38,1.80,29,0,2,3,3,1,3,0.14,3,0,0,0,0,0
1753,Adam Marusic,Lazio,30.2,27,0.89,23,2,1,0,1,0,4,0.13,3,0,1,0,0,0
1754,Omar Mascarell,Elche,27.7,14,0.51,11,1,0,1,0,1,1,0.04,1,0,0,0,0,0
1755,Andrea Masiello,Genoa,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1756,Adam Masina,Watford,12.0,13,1.09,9,2,0,0,1,1,1,0.08,1,0,0,0,0,0
1757,Erhan Masovic,Bochum,17.2,3,0.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1758,Roberto Massimo,Stuttgart,9.7,22,2.26,16,0,3,3,0,0,2,0.21,0,0,1,1,0,0
1759,Arthur Masuaku,West Ham,7.2,7,0.97,6,1,0,0,0,0,2,0.28,1,1,0,0,0,0
1760,Jaime Mata,Getafe,7.5,16,2.15,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1761,Juan Mata,Manchester Utd,2.6,9,3.45,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1762,Pape Matar Sarr,Metz,23.7,62,2.62,49,1,3,6,2,1,8,0.34,8,0,0,0,0,0
1763,Eliot Matazo,Monaco,8.8,11,1.26,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1764,Ales Mateju,Venezia,8.1,15,1.86,14,0,1,0,0,0,2,0.25,2,0,0,0,0,0
1765,Jean-Philippe Mateta,Crystal Palace,12.7,20,1.57,14,0,0,4,0,2,2,0.16,1,0,0,1,0,0
1766,Nemanja Matic,Manchester Utd,15.4,30,1.96,28,0,1,0,0,1,6,0.39,6,0,0,0,0,0
1768,Joel Matip,Liverpool,31.0,42,1.35,33,0,0,8,1,0,9,0.29,7,0,0,1,1,0
1769,Chrislain Matsima,Monaco,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1770,Azor Matusiwa,Reims,27.4,41,1.50,36,0,1,1,1,2,4,0.15,4,0,0,0,0,0
1771,Neal Maupay,Brighton,25.3,59,2.33,42,0,3,9,5,0,3,0.12,3,0,0,0,0,0
1772,Stephy Mavididi,Montpellier,25.5,65,2.55,39,2,8,7,8,1,8,0.31,3,0,2,1,2,0
1773,Konstantinos Mavropanos,Stuttgart,30.1,31,1.03,19,1,1,7,1,2,3,0.10,2,0,0,1,0,0
1774,Eric Maxim Choupo-Moting,Bayern Munich,4.2,13,3.10,9,0,1,3,0,0,4,0.95,2,0,0,2,0,0
1775,Luis Maximiano,Granada,34.8,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1776,Borja Mayoral,Roma,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1777,Borja Mayoral,Getafe,11.6,31,2.67,26,0,2,2,1,0,7,0.60,4,0,2,1,0,0
1778,Derek Mazou-Sacko,Troyes,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1779,Pasquale Mazzocchi,Venezia,13.8,11,0.80,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1780,Pasquale Mazzocchi,Salernitana,14.1,35,2.48,21,8,0,1,4,1,4,0.28,3,1,0,0,0,0
1781,Kevin Mbabu,Wolfsburg,15.5,42,2.72,27,7,2,1,5,0,1,0.06,1,0,0,0,0,0
1782,Kylian Mbappe,Paris S-G,33.6,181,5.39,115,10,30,13,12,1,40,1.19,21,4,10,1,4,0
1783,Ibrahima Mbaye,Bologna,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1784,Amadou Mbengue,Metz,6.8,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1785,Bryan Mbeumo,Brentford,32.3,86,2.66,53,10,10,6,7,0,12,0.37,10,1,0,0,1,0
1786,Jason Mbock,Angers,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1787,Jordi Mboula,Mallorca,4.8,7,1.45,4,0,1,0,0,2,1,0.21,0,0,0,0,0,1
1788,Moustapha Mbow,Reims,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1789,Nathanael Mbuku,Reims,15.8,45,2.86,23,4,4,3,10,1,4,0.25,3,0,0,0,1,0
1790,James McArthur,Crystal Palace,16.0,35,2.19,30,1,1,1,2,0,4,0.25,4,0,0,0,0,0
1791,James Mcatee,Manchester City,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1792,Kasey McAteer,Leicester City,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1794,Liam McCarron,Leeds United,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1795,Alex McCarthy,Southampton,17.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1796,John McGinn,Aston Villa,34.3,103,3.00,72,21,4,2,3,1,6,0.17,4,1,1,0,0,0
1797,Weston McKennie,Juventus,15.2,39,2.56,32,2,4,1,0,0,0,0.00,0,0,0,0,0,0
1798,Stuart McKinstry,Leeds United,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1799,Kenny McLean,Norwich City,30.1,41,1.36,34,3,0,3,0,1,2,0.07,2,0,0,0,0,0
1800,Dwight McNeil,Burnley,34.5,112,3.24,62,22,11,7,7,3,6,0.17,4,2,0,0,0,0
1801,Scott McTominay,Manchester Utd,26.5,51,1.92,43,0,3,1,2,2,6,0.23,4,0,0,1,0,1
1802,Gary Medel,Bologna,31.4,17,0.54,14,2,1,0,0,0,3,0.10,2,1,0,0,0,0
1803,Facundo Medina,Lens,28.8,33,1.15,28,2,1,2,0,0,5,0.17,4,1,0,0,0,0
1804,Nathan de Medina,Arminia,8.6,1,0.12,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1805,Ben Mee,Burnley,20.4,13,0.64,8,0,0,4,1,0,0,0.00,0,0,0,0,0,0
1806,Admir Mehmedi,Wolfsburg,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1807,Hannibal Mejbri,Manchester Utd,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1808,Farid El Melali,Angers,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1809,Filippo Melegoni,Genoa,10.9,30,2.76,21,4,3,0,1,1,2,0.18,2,0,0,0,0,0
1810,Oscar Melendo,Espanyol,11.0,39,3.55,35,0,2,1,1,0,1,0.09,1,0,0,0,0,0
1811,Gonzalo Melero,Levante,18.8,34,1.79,24,0,1,5,4,0,5,0.26,5,0,0,0,0,0
1812,Birger Meling,Rennes,20.3,42,2.07,38,1,0,1,2,0,9,0.44,9,0,0,0,0,0
1813,Arthur Melo,Juventus,10.7,18,1.69,15,0,2,0,1,0,1,0.09,1,0,0,0,0,0
1814,Memphis,Barcelona,20.6,82,3.99,44,20,10,3,5,0,10,0.49,4,1,2,1,2,0
