,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
1328,Ragnar Klavan,EE,DF,Cagliari,Serie A,33,1985,31,26,2354,26.2,0,0,0,0,0,0,4,0,0.2,0.2,1.1,1.3,16,77,2,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
1329,Timm Klose,CH,DF,Norwich City,Premier League,31,1988,7,7,585,6.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,17,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
1330,Lukas Klostermann,DE,DF,RB Leipzig,Bundesliga,23,1996,31,31,2643,29.4,3,1,4,3,0,0,1,0,2.7,2.7,2.4,5.1,38,132,78,0.10,0.03,0.14,0.10,0.14,0.09,0.08,0.17,0.09,0.17
1331,Justin Kluivert,NL,FW,Roma,Serie A,20,1999,22,19,1514,16.8,4,1,5,4,0,0,6,1,2.5,2.5,1.0,3.5,56,49,104,0.24,0.06,0.30,0.24,0.30,0.15,0.06,0.21,0.15,0.21
1332,Lukas Klunter,DE,DF,Hertha BSC,Bundesliga,23,1996,23,20,1878,20.9,0,2,2,0,0,0,5,0,0.3,0.3,1.6,1.9,44,49,44,0.00,0.10,0.10,0.00,0.10,0.01,0.08,0.09,0.01,0.09
1333,Robin Knoche,DE,DF,Wolfsburg,Bundesliga,27,1992,21,17,1594,17.7,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,22,90,4,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03
1334,Robin Koch,DE,"DF,MF",Freiburg,Bundesliga,23,1996,32,31,2705,30.1,1,0,1,1,0,0,3,0,4.0,4.0,1.1,5.1,16,103,11,0.03,0.00,0.03,0.03,0.03,0.13,0.04,0.17,0.13,0.17
1335,Giorgi Kochorashvili,GE,MF,Levante,La Liga,20,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1336,Jonathan Kodjia,CI,FW,Aston Villa,Premier League,29,1989,6,0,117,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,1,10,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14
1337,Kenan Kodro,BA,"FW,MF",Athletic Club,La Liga,25,1993,12,4,364,4.0,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.6,1,0,13,0.25,0.00,0.25,0.25,0.25,0.14,0.01,0.14,0.14,0.14
1338,Dominik Kohr,DE,MF,Eint Frankfurt,Bundesliga,25,1994,26,16,1445,16.1,0,3,3,0,0,0,5,1,1.7,1.7,1.7,3.4,31,93,47,0.00,0.19,0.19,0.00,0.19,0.10,0.11,0.21,0.10,0.21
1339,Koke,ES,MF,Atlético Madrid,La Liga,27,1992,32,30,2698,30.0,4,5,9,4,0,0,5,0,2.6,2.6,5.8,8.4,26,146,83,0.13,0.17,0.30,0.13,0.30,0.09,0.19,0.28,0.09,0.28
1340,Aleksandar Kolarov,RS,DF,Roma,Serie A,33,1985,32,30,2732,30.4,7,3,10,5,2,4,6,0,6.7,3.5,5.1,8.7,86,111,193,0.23,0.10,0.33,0.16,0.26,0.22,0.17,0.39,0.12,0.29
1341,Sead Kolasinac,BA,DF,Arsenal,Premier League,26,1993,26,19,1701,18.9,0,2,2,0,0,0,4,0,0.4,0.4,1.3,1.7,36,74,88,0.00,0.11,0.11,0.00,0.11,0.02,0.07,0.09,0.02,0.09
1342,Timothee Kolodziejczak,FR,DF,Saint-Étienne,Ligue 1,27,1991,15,14,1305,14.5,0,0,0,0,0,0,6,0,0.2,0.2,0.4,0.6,21,50,21,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
1343,Ghislain Konan,CI,DF,Reims,Ligue 1,23,1995,16,15,1333,14.8,0,1,1,0,0,0,2,1,0.1,0.1,1.0,1.1,56,85,70,0.00,0.07,0.07,0.00,0.07,0.00,0.07,0.07,0.00,0.07
1344,Ibrahima Konate,FR,DF,RB Leipzig,Bundesliga,20,1999,8,6,569,6.3,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,9,18,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
1345,Moussa Konate,SN,FW,Amiens,Ligue 1,26,1993,12,6,614,6.8,2,0,2,2,0,1,0,0,1.6,0.8,0.1,0.9,6,7,42,0.29,0.00,0.29,0.29,0.29,0.24,0.01,0.25,0.12,0.13
1346,Geoffrey Kondogbia,CF,MF,Valencia,La Liga,26,1993,27,21,1807,20.1,1,1,2,1,0,0,5,0,1.1,1.1,0.2,1.2,21,98,11,0.05,0.05,0.10,0.05,0.10,0.05,0.01,0.06,0.05,0.06
1347,Kouadio Kone,FR,MF,Toulouse,Ligue 1,18,2001,13,11,875,9.7,0,0,0,0,0,0,5,1,0.2,0.2,0.2,0.4,14,25,12,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
1348,Lamine Kone,CI,DF,Strasbourg,Ligue 1,30,1989,18,17,1473,16.4,1,0,1,1,0,0,4,0,0.7,0.7,0.4,1.1,15,49,3,0.06,0.00,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07
1349,Moussa Kone,SN,"FW,MF",Nîmes,Ligue 1,22,1996,5,1,140,1.6,2,0,2,2,0,0,0,0,1.3,1.3,0.1,1.4,0,2,8,1.29,0.00,1.29,1.29,1.29,0.85,0.04,0.90,0.85,0.90
1350,Youssouf Kone,ML,DF,Lyon,Ligue 1,24,1995,11,10,818,9.1,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.4,20,44,26,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
1352,Ezri Konsa,EN,DF,Aston Villa,Premier League,21,1997,25,24,2039,22.7,1,2,3,1,0,0,3,0,1.5,1.5,1.0,2.4,8,53,13,0.04,0.09,0.13,0.04,0.13,0.06,0.04,0.11,0.06,0.11
1353,Pascal Kopke,DE,FW,Hertha BSC,Bundesliga,23,1995,4,1,121,1.3,0,0,0,0,0,0,0,0,1.2,1.2,0.0,1.2,4,1,12,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.92,0.92,0.92
1354,Laurent Koscielny,FR,DF,Bordeaux,Ligue 1,33,1985,25,25,2183,24.3,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,5,56,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
1355,Filip Kostic,RS,"DF,FW",Eint Frankfurt,Bundesliga,26,1992,33,33,2958,32.9,4,11,15,4,0,0,4,0,6.3,6.3,10.5,16.8,161,103,248,0.12,0.33,0.46,0.12,0.46,0.19,0.32,0.51,0.19,0.51
1356,Christian Kouame,CI,"FW,MF",Fiorentina,Serie A,21,1997,7,3,301,3.3,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.3,7,7,22,0.30,0.30,0.60,0.30,0.60,0.32,0.06,0.37,0.32,0.37
1357,Christian Kouame,CI,FW,Genoa,Serie A,21,1997,11,10,915,10.2,5,2,7,5,0,0,1,0,1.8,1.8,1.0,2.8,13,26,76,0.49,0.20,0.69,0.49,0.69,0.17,0.10,0.28,0.17,0.28
1358,Tomas Koubek,CZ,GK,Augsburg,Bundesliga,26,1992,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1359,Kalidou Koulibaly,SN,DF,Napoli,Serie A,28,1991,25,24,2105,23.4,0,0,0,0,0,0,7,1,0.8,0.8,0.5,1.3,38,132,10,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
1360,Efthimis Koulouris,GR,FW,Toulouse,Ligue 1,23,1996,24,17,1541,17.1,4,2,6,4,0,0,1,0,4.5,4.5,1.0,5.5,17,32,108,0.23,0.12,0.35,0.23,0.35,0.26,0.06,0.32,0.26,0.32
1361,Jules Kounde,FR,DF,Sevilla,La Liga,20,1998,29,25,2309,25.7,1,1,2,1,0,0,6,0,2.2,2.2,1.0,3.2,27,82,31,0.04,0.04,0.08,0.04,0.08,0.09,0.04,0.13,0.09,0.13
1362,Leonardo Koutris,GR,DF,Mallorca,La Liga,24,1995,2,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
1363,Cheikhou Kouyate,SN,"MF,DF",Crystal Palace,Premier League,29,1989,35,29,2528,28.1,1,1,2,1,0,0,4,0,2.7,2.7,0.9,3.6,12,64,55,0.04,0.04,0.07,0.04,0.07,0.10,0.03,0.13,0.10,0.13
1364,Mateo Kovacic,HR,MF,Chelsea,Premier League,25,1994,31,23,2073,23.0,1,3,4,1,0,0,8,0,0.9,0.9,1.8,2.7,72,215,31,0.04,0.13,0.17,0.04,0.17,0.04,0.08,0.12,0.04,0.12
1365,Dawid Kownacki,PL,"FW,MF",Düsseldorf,Bundesliga,22,1997,20,11,1093,12.1,0,0,0,0,0,0,4,0,2.3,2.3,0.7,3.0,21,13,91,0.00,0.00,0.00,0.00,0.00,0.19,0.06,0.25,0.19,0.25
1366,Ismail Koybasi,TR,"DF,FW",Granada,La Liga,30,1989,4,3,231,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,8,10,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1367,Thomas Kraft,DE,GK,Hertha BSC,Bundesliga,31,1988,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1368,Emil Krafth,SE,DF,Newcastle Utd,Premier League,24,1994,17,11,1020,11.3,0,1,1,0,0,0,0,0,0.3,0.3,0.6,1.0,11,19,20,0.00,0.09,0.09,0.00,0.09,0.03,0.06,0.08,0.03,0.08
1369,Andrej Kramaric,HR,"FW,MF",Hoffenheim,Bundesliga,28,1991,19,14,1422,15.8,12,2,14,10,2,2,3,0,9.6,8.0,4.0,12.0,54,59,115,0.76,0.13,0.89,0.63,0.76,0.61,0.25,0.86,0.51,0.76
1370,Christoph Kramer,DE,MF,M'Gladbach,Bundesliga,28,1991,22,17,1464,16.3,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.7,16,81,13,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05
1371,Tom Krauss,DE,MF,RB Leipzig,Bundesliga,18,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1372,Ladislav Krejci,CZ,DF,Bologna,Serie A,27,1992,14,11,1051,11.7,1,0,1,1,0,0,1,0,0.5,0.5,1.4,2.0,35,74,42,0.09,0.00,0.09,0.09,0.09,0.05,0.12,0.17,0.05,0.17
1373,Rene Krhin,SI,"DF,MF",Nantes,Ligue 1,29,1990,8,4,327,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
1374,Felix Kroos,DE,"MF,DF",Union Berlin,Bundesliga,28,1991,15,3,378,4.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,16,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
1375,Toni Kroos,DE,MF,Real Madrid,La Liga,29,1990,35,31,2652,29.5,4,5,9,4,0,0,2,0,3.3,3.3,5.1,8.4,61,298,73,0.14,0.17,0.31,0.14,0.31,0.11,0.17,0.29,0.11,0.29
1376,Tim Krul,NL,GK,Norwich City,Premier League,31,1988,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1378,Rade Krunic,BA,"MF,FW",Milan,Serie A,25,1993,15,4,537,6.0,0,1,1,0,0,0,3,0,0.5,0.5,1.0,1.5,11,31,22,0.00,0.17,0.17,0.00,0.17,0.08,0.18,0.26,0.08,0.26
1379,Lukas Kubler,DE,DF,Freiburg,Bundesliga,26,1992,5,3,209,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
1380,Takefusa Kubo,JP,"MF,FW",Mallorca,La Liga,18,2001,35,23,2312,25.7,4,4,8,4,0,0,4,0,3.0,3.0,2.7,5.7,102,94,153,0.16,0.16,0.31,0.16,0.31,0.12,0.11,0.22,0.12,0.22
1381,Juraj Kucka,SK,"MF,FW",Parma,Serie A,32,1987,26,22,1932,21.5,6,3,9,4,2,2,5,1,4.8,3.3,2.9,6.1,27,63,91,0.28,0.14,0.42,0.19,0.33,0.23,0.13,0.36,0.15,0.29
1382,Dejan Kulusevski,SE,"FW,MF",Parma,Serie A,19,2000,36,33,2930,32.6,10,8,18,9,1,1,3,0,6.7,5.9,8.6,14.5,164,128,237,0.31,0.25,0.55,0.28,0.52,0.20,0.27,0.47,0.18,0.45
1383,Marash Kumbulla,AL,DF,Hellas Verona,Serie A,19,2000,25,25,1950,21.7,1,0,1,1,0,0,7,1,1.7,1.7,0.1,1.8,10,58,14,0.05,0.00,0.05,0.05,0.05,0.08,0.00,0.08,0.08,0.08
1384,Pierre Kunde,CM,MF,Mainz 05,Bundesliga,24,1995,28,22,1866,20.7,4,0,4,4,0,0,6,0,3.2,3.2,1.2,4.4,52,118,35,0.19,0.00,0.19,0.19,0.19,0.16,0.06,0.21,0.16,0.21
1385,Jasmin Kurtic,SI,MF,SPAL,Serie A,30,1989,16,16,1409,15.7,2,0,2,2,0,0,5,0,2.4,2.4,2.4,4.8,62,74,87,0.13,0.00,0.13,0.13,0.13,0.15,0.15,0.30,0.15,0.30
1386,Jasmin Kurtic,SI,"MF,FW",Parma,Serie A,30,1989,20,18,1664,18.5,2,1,3,2,0,0,5,0,0.7,0.7,2.1,2.8,42,73,65,0.11,0.05,0.16,0.11,0.16,0.04,0.11,0.15,0.04,0.15
1387,Layvin Kurzawa,FR,DF,Paris S-G,Ligue 1,26,1992,14,9,858,9.5,1,0,1,1,0,0,4,0,0.8,0.8,0.4,1.2,15,42,80,0.10,0.00,0.10,0.10,0.10,0.08,0.04,0.13,0.08,0.13
1388,Dereck Kutesa,CH,"FW,MF",Reims,Ligue 1,21,1997,14,4,528,5.9,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,20,16,52,0.17,0.00,0.17,0.17,0.17,0.05,0.05,0.11,0.05,0.11
1389,Ahmed Kutucu,TR,"FW,MF",Schalke 04,Bundesliga,19,2000,25,3,679,7.5,3,2,5,3,0,0,2,0,1.9,1.9,0.4,2.2,15,16,33,0.40,0.27,0.66,0.40,0.66,0.25,0.05,0.30,0.25,0.30
1390,Enock Kwateng,FR,DF,Bordeaux,Ligue 1,22,1997,14,13,983,10.9,0,1,1,0,0,0,4,0,0.4,0.4,0.3,0.7,15,33,40,0.00,0.09,0.09,0.00,0.09,0.04,0.03,0.06,0.04,0.06
1391,Giorgos Kyriakopoulos,GR,DF,Sassuolo,Serie A,23,1996,26,17,1643,18.3,0,1,1,0,0,0,4,0,0.8,0.8,0.5,1.3,66,76,81,0.00,0.05,0.05,0.00,0.05,0.04,0.03,0.07,0.04,0.07
1392,Antonino La Gumina,IT,FW,Sampdoria,Serie A,23,1996,5,2,186,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,0,15,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15
1393,Andrea La Mantia,IT,FW,Lecce,Serie A,28,1991,12,6,553,6.1,2,0,2,2,0,0,1,0,3.9,3.9,0.3,4.2,3,10,26,0.33,0.00,0.33,0.33,0.33,0.63,0.05,0.69,0.63,0.69
1394,Gaetan Laborde,FR,FW,Montpellier,Ligue 1,25,1994,28,27,2237,24.9,6,5,11,6,0,0,1,0,8.3,8.3,3.8,12.1,69,77,216,0.24,0.20,0.44,0.24,0.44,0.33,0.15,0.49,0.33,0.49
1395,Alexandre Lacazette,FR,FW,Arsenal,Premier League,28,1991,30,22,1874,20.8,10,4,14,10,0,0,8,0,8.1,8.1,2.9,11.1,21,49,137,0.48,0.19,0.67,0.48,0.67,0.39,0.14,0.53,0.39,0.53
1396,Riccardo Ladinetti,IT,MF,Cagliari,Serie A,18,2000,3,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
1397,Alban Lafont,FR,GK,Nantes,Ligue 1,20,1999,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1398,Victor Laguardia,ES,DF,Alavés,La Liga,29,1989,31,31,2654,29.5,1,2,3,1,0,0,9,1,1.3,1.3,0.9,2.2,6,56,4,0.03,0.07,0.10,0.03,0.10,0.04,0.03,0.08,0.04,0.08
1399,Jack Lahne,SE,FW,Amiens,Ligue 1,17,2001,1,0,9,0.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,0,0,10.00,0.00,10.00,10.00,10.00,3.70,0.00,3.70,3.70,3.70
1400,Konrad Laimer,AT,MF,RB Leipzig,Bundesliga,22,1997,29,26,2115,23.5,2,6,8,2,0,0,8,1,0.8,0.8,2.2,3.0,44,143,39,0.09,0.26,0.34,0.09,0.34,0.03,0.09,0.13,0.03,0.13
1401,Stefan Lainer,AT,DF,M'Gladbach,Bundesliga,26,1992,31,31,2710,30.1,1,3,4,1,0,0,9,0,1.7,1.7,3.4,5.1,88,123,124,0.03,0.10,0.13,0.03,0.13,0.06,0.11,0.17,0.06,0.17
1402,Diego Lainez,MX,"MF,FW",Betis,La Liga,19,2000,15,2,348,3.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,19,12,39,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.11,0.04,0.11
1404,Kenny Lala,FR,"DF,MF",Strasbourg,Ligue 1,27,1991,25,22,2043,22.7,2,1,3,0,2,2,1,0,3.2,1.6,2.6,4.2,94,97,73,0.09,0.04,0.13,0.00,0.04,0.14,0.11,0.26,0.07,0.19
1405,Adam Lallana,EN,"MF,FW",Liverpool,Premier League,31,1988,15,3,382,4.2,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.3,9,23,17,0.24,0.24,0.47,0.24,0.47,0.18,0.14,0.31,0.18,0.31
1406,Erik Lamela,AR,"MF,FW",Tottenham,Premier League,27,1992,25,12,1215,13.5,2,1,3,2,0,0,3,0,2.9,2.9,1.1,4.0,51,45,84,0.15,0.07,0.22,0.15,0.22,0.22,0.08,0.30,0.22,0.30
1407,Tariq Lamptey,GH,DF,Chelsea,Premier League,18,2000,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
1408,Tariq Lamptey,GH,DF,Brighton,Premier League,18,2000,8,7,588,6.5,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,17,15,32,0.00,0.15,0.15,0.00,0.15,0.01,0.15,0.16,0.01,0.16
1409,Loick Landre,FR,DF,Nîmes,Ligue 1,27,1992,11,10,929,10.3,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,3,25,0,0.10,0.00,0.10,0.10,0.10,0.08,0.01,0.09,0.08,0.09
1410,Michael Lang,CH,"DF,FW",Werder Bremen,Bundesliga,28,1991,9,6,544,6.0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,14,23,40,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12
1411,Sebastian Langkamp,DE,DF,Werder Bremen,Bundesliga,31,1988,5,3,314,3.5,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,0,10,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
1412,Henri Lansbury,EN,MF,Aston Villa,Premier League,28,1990,10,2,195,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
1413,Manuel Lanzini,AR,"MF,FW",West Ham,Premier League,26,1993,24,14,1379,15.3,0,2,2,0,0,0,1,0,2.2,2.2,2.2,4.4,46,77,59,0.00,0.13,0.13,0.00,0.13,0.14,0.15,0.29,0.14,0.29
1414,Gianluca Lapadula,PE,FW,Lecce,Serie A,29,1990,25,20,1784,19.8,11,0,11,9,2,2,8,1,9.8,8.2,1.5,9.8,19,22,126,0.55,0.00,0.55,0.45,0.45,0.50,0.08,0.57,0.42,0.49
1415,Aymeric Laporte,ES,DF,Manchester City,Premier League,25,1994,15,14,1097,12.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.7,23,112,3,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05
1416,Danilo Larangeira,BR,DF,Bologna,Serie A,35,1984,30,30,2638,29.3,2,0,2,2,0,0,11,1,0.9,0.9,0.2,1.1,14,101,1,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04
1417,Larra,ES,"FW,MF",Athletic Club,La Liga,21,1997,10,2,250,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,1,20,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
1418,Gautier Larsonneur,FR,GK,Brest,Ligue 1,22,1997,27,27,2397,26.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1419,Kevin Lasagna,IT,FW,Udinese,Serie A,26,1992,36,28,2569,28.5,10,1,11,10,0,0,1,0,10.6,10.6,2.5,13.1,66,38,139,0.35,0.04,0.39,0.35,0.39,0.37,0.09,0.46,0.37,0.46
1420,Jamaal Lascelles,EN,DF,Newcastle Utd,Premier League,25,1993,24,24,2076,23.1,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,3,21,1,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
1421,Paul Lasne,FR,"MF,FW",Brest,Ligue 1,30,1989,19,14,1224,13.6,2,1,3,2,0,0,1,0,0.8,0.8,1.9,2.7,14,54,68,0.15,0.07,0.22,0.15,0.22,0.06,0.14,0.20,0.06,0.20
1422,Toni Lato,ES,"DF,MF",Osasuna,La Liga,21,1997,8,6,470,5.2,1,0,1,1,0,0,3,0,0.4,0.4,0.3,0.7,6,11,15,0.19,0.00,0.19,0.19,0.19,0.09,0.05,0.13,0.09,0.13
1423,Danny Latza,DE,MF,Mainz 05,Bundesliga,29,1989,23,15,1373,15.3,0,2,2,0,0,0,7,0,1.1,1.1,2.1,3.3,12,72,24,0.00,0.13,0.13,0.00,0.13,0.07,0.14,0.21,0.07,0.21
1424,Vincent Laurini,FR,DF,Parma,Serie A,30,1989,15,10,884,9.8,0,2,2,0,0,0,4,0,0.0,0.0,0.5,0.5,12,44,18,0.00,0.20,0.20,0.00,0.20,0.00,0.05,0.05,0.00,0.05
1425,Wesley Lautoa,NC,"MF,DF",Dijon,Ligue 1,31,1987,23,21,1869,20.8,0,1,1,0,0,0,3,0,0.6,0.6,0.5,1.2,9,68,4,0.00,0.05,0.05,0.00,0.05,0.03,0.03,0.06,0.03,0.06
1426,Diego Laxalt,UY,"DF,MF",Torino,Serie A,26,1993,16,4,596,6.6,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,21,24,28,0.00,0.15,0.15,0.00,0.15,0.06,0.05,0.10,0.06,0.10
1427,Diego Laxalt,UY,DF,Milan,Serie A,26,1993,4,1,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,10,11,15,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
1428,Valentino Lazaro,AT,"DF,MF",Newcastle Utd,Premier League,23,1996,13,4,480,5.3,1,0,1,1,0,0,0,1,0.4,0.4,0.2,0.6,7,7,14,0.19,0.00,0.19,0.19,0.19,0.07,0.04,0.11,0.07,0.11
1430,Valentino Lazaro,AT,DF,Inter,Serie A,23,1996,6,3,323,3.6,0,1,1,0,0,0,2,0,0.1,0.1,1.4,1.5,11,14,32,0.00,0.28,0.28,0.00,0.28,0.03,0.39,0.42,0.03,0.42
1431,Darko Lazovic,RS,DF,Hellas Verona,Serie A,28,1990,38,37,3239,36.0,3,7,10,3,0,0,4,0,2.3,2.3,8.5,10.7,143,172,321,0.08,0.19,0.28,0.08,0.28,0.06,0.24,0.30,0.06,0.30
1432,Manuel Lazzari,IT,DF,Lazio,Serie A,25,1993,32,29,2548,28.3,0,3,3,0,0,0,6,0,1.3,1.3,3.2,4.5,140,39,267,0.00,0.11,0.11,0.00,0.11,0.05,0.11,0.16,0.05,0.16
1433,Mickael Le Bihan,FR,"FW,DF",Nice,Ligue 1,29,1990,2,1,100,1.1,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,0,1,8,0.00,0.90,0.90,0.00,0.90,0.09,0.61,0.70,0.09,0.70
1434,Robin Le Normand,ES,DF,Real Sociedad,La Liga,22,1996,31,25,2394,26.6,1,0,1,1,0,0,6,0,1.5,1.5,0.3,1.8,15,99,2,0.04,0.00,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07
1435,Damien Le Tallec,FR,"MF,DF",Montpellier,Ligue 1,29,1990,28,28,2458,27.3,2,0,2,2,0,0,3,0,1.0,1.0,0.5,1.5,11,94,26,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.05,0.04,0.05
1436,James Lea Siliki,CM,MF,Rennes,Ligue 1,23,1996,20,12,1079,12.0,0,0,0,0,0,0,4,0,0.9,0.9,1.1,2.0,23,32,30,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17
1437,Rafael Leao,PT,FW,Milan,Serie A,20,1999,31,12,1404,15.6,6,1,7,6,0,0,0,0,4.3,4.3,2.6,6.9,66,39,150,0.38,0.06,0.45,0.38,0.45,0.28,0.17,0.44,0.28,0.44
1438,Adrien Lebeau,FR,"MF,FW",Strasbourg,Ligue 1,20,1999,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1439,Mathew Leckie,AU,"DF,FW",Hertha BSC,Bundesliga,28,1991,7,1,195,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,3,12,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
