,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
2073,Arne Maier,de GER,MF,Augsburg,Bundesliga,22.0,1999.0,29.0,1864.0,64.0,60.9,20.7,21.0,79.0,8.0,8.0,26.0,0.0,1.17,24.0,35.0,-11.0,-0.53,-0.08,22.2,34.0,-11.8,-0.57,0.13
2074,Habib Maïga,ci CIV,MF,Metz,Ligue 1,25.0,1996.0,17.0,1267.0,75.0,37.0,14.1,16.0,78.0,8.0,1.0,25.0,0.0,0.82,18.0,26.0,-8.0,-0.57,0.52,11.0,21.2,-10.2,-0.73,0.24
2075,Mike Maignan,fr FRA,GK,Milan,Serie A,26.0,1995.0,32.0,2880.0,90.0,84.2,32.0,32.0,90.0,32.0,0.0,,0.0,2.28,55.0,21.0,34.0,1.06,0.4,51.4,27.7,23.8,0.74,0.74
2076,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,Premier League,23.0,1997.0,8.0,268.0,34.0,7.8,3.0,2.0,86.0,1.0,6.0,16.0,9.0,2.0,2.0,4.0,-2.0,-0.67,-1.1,3.8,6.1,-2.3,-0.77,-1.26
2077,Ainsley Maitland-Niles,eng ENG,DF,Roma,Serie A,23.0,1997.0,8.0,487.0,61.0,14.2,5.4,7.0,67.0,1.0,1.0,15.0,10.0,1.38,10.0,8.0,2.0,0.37,-0.06,8.6,3.8,4.8,0.88,0.21
2078,Josh Maja,ng NGA,FW,Bordeaux,Ligue 1,22.0,1998.0,2.0,9.0,5.0,0.3,0.1,0.0,,0.0,2.0,5.0,1.0,1.5,0.0,3.0,-3.0,-30.0,-29.05,0.2,1.2,-1.0,-9.59,-9.04
2080,Radosław Majecki,pl POL,GK,Monaco,Ligue 1,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,22.0,,,,,,,,,,,
2081,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,Ligue 1,29.0,1991.0,15.0,327.0,22.0,9.6,3.6,2.0,79.0,1.0,13.0,13.0,14.0,1.27,8.0,5.0,3.0,0.83,0.42,5.7,4.3,1.5,0.4,0.09
2082,Lovro Majer,hr CRO,"MF,FW",Rennes,Ligue 1,23.0,1998.0,29.0,1832.0,63.0,53.6,20.4,21.0,79.0,5.0,8.0,22.0,0.0,1.76,52.0,19.0,33.0,1.62,1.11,38.3,18.9,19.3,0.95,0.92
2083,Morré Makadji,fr FRA,DF,Venezia,Serie A,17.0,2004.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
2084,Jean-Victor Makengo,fr FRA,MF,Udinese,Serie A,23.0,1998.0,33.0,2351.0,71.0,68.7,26.1,26.0,80.0,13.0,7.0,38.0,2.0,1.3,40.0,36.0,4.0,0.15,0.24,35.9,34.2,1.7,0.06,0.29
2085,Béni Makouana,cg CGO,"FW,MF",Montpellier,Ligue 1,18.0,2002.0,23.0,322.0,14.0,9.4,3.6,1.0,90.0,1.0,22.0,11.0,10.0,0.61,2.0,9.0,-7.0,-1.96,-1.81,5.3,8.7,-3.3,-0.92,-0.6
2086,Nemanja Maksimović,rs SRB,MF,Getafe,La Liga,26.0,1995.0,35.0,2936.0,84.0,85.8,32.6,34.0,86.0,26.0,1.0,17.0,1.0,0.97,25.0,37.0,-12.0,-0.37,-1.11,23.4,31.9,-8.5,-0.26,-0.1
2087,Nikola Maksimović,rs SRB,DF,Genoa,Serie A,29.0,1991.0,14.0,1115.0,80.0,32.6,12.4,13.0,84.0,11.0,1.0,20.0,2.0,1.0,10.0,16.0,-6.0,-0.48,0.57,13.3,13.7,-0.5,-0.04,0.6
2088,Tidiane Malbec,fr FRA,GK,Bordeaux,Ligue 1,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2089,Kévin Malcuit,ma MAR,"DF,MF",Napoli,Serie A,30.0,1991.0,8.0,288.0,36.0,8.4,3.2,2.0,87.0,1.0,6.0,19.0,18.0,1.63,4.0,7.0,-3.0,-0.94,-2.26,2.6,4.3,-1.7,-0.53,-1.31
2090,Daniel Maldini,it ITA,MF,Milan,Serie A,19.0,2001.0,8.0,148.0,19.0,4.3,1.6,2.0,52.0,0.0,6.0,8.0,22.0,2.25,2.0,2.0,0.0,0.0,-1.05,2.3,3.3,-1.0,-0.6,-1.28
2091,Youssef Maleh,it ITA,MF,Fiorentina,Serie A,22.0,1998.0,28.0,1019.0,36.0,29.8,11.3,11.0,62.0,1.0,17.0,20.0,9.0,1.71,23.0,17.0,6.0,0.53,0.45,23.3,12.8,10.4,0.92,0.59
2092,Donyell Malen,nl NED,FW,Dortmund,Bundesliga,22.0,1999.0,27.0,1684.0,62.0,55.0,18.7,20.0,76.0,3.0,7.0,23.0,0.0,2.07,44.0,25.0,19.0,1.02,0.1,30.8,25.2,5.6,0.3,-0.5
2093,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,Serie A,28.0,1993.0,30.0,1592.0,53.0,46.5,17.7,19.0,67.0,3.0,11.0,28.0,1.0,1.4,31.0,23.0,8.0,0.45,0.01,25.3,19.5,5.9,0.33,-0.23
2094,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,30.0,1991.0,21.0,1826.0,87.0,53.4,20.3,21.0,87.0,17.0,0.0,,1.0,1.24,23.0,25.0,-2.0,-0.1,-0.21,22.9,23.3,-0.4,-0.02,0.11
2095,Lennard Maloney,us USA,DF,Dortmund,Bundesliga,21.0,1999.0,2.0,9.0,5.0,0.3,0.1,0.0,,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,-0.97,0.1,0.1,0.0,0.04,-0.48
2096,Mickael Malsa,mq MTQ,MF,Levante,La Liga,25.0,1995.0,26.0,1143.0,44.0,33.4,12.7,11.0,77.0,3.0,15.0,20.0,6.0,1.12,22.0,32.0,-10.0,-0.79,-0.19,18.5,22.9,-4.3,-0.34,-0.52
2097,Giorgi Mamardashvili,ge GEO,GK,Valencia,La Liga,20.0,2000.0,18.0,1620.0,90.0,47.4,18.0,18.0,90.0,18.0,0.0,,17.0,1.22,18.0,20.0,-2.0,-0.11,0.04,15.4,19.3,-3.8,-0.21,0.03
2098,Rey Manaj,al ALB,FW,Spezia,Serie A,24.0,1997.0,30.0,1768.0,59.0,51.7,19.6,19.0,79.0,7.0,11.0,24.0,3.0,1.13,22.0,36.0,-14.0,-0.71,0.16,21.8,30.8,-9.0,-0.46,0.38
2099,Rey Manaj,al ALB,FW,Barcelona,La Liga,24.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2100,Hianga Mananga Mbock,fr FRA,MF,Brest,Ligue 1,21.0,1999.0,14.0,799.0,57.0,23.4,8.9,9.0,81.0,7.0,5.0,15.0,17.0,0.79,11.0,16.0,-5.0,-0.56,-0.46,10.9,9.7,1.2,0.14,0.62
2101,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,32.0,1989.0,28.0,2361.0,84.0,69.0,26.2,25.0,90.0,24.0,3.0,37.0,9.0,1.18,34.0,36.0,-2.0,-0.08,0.69,33.3,31.8,1.5,0.06,0.48
2102,Gianluca Mancini,it ITA,DF,Roma,Serie A,25.0,1996.0,33.0,2878.0,87.0,84.2,32.0,33.0,87.0,27.0,0.0,,1.0,1.67,45.0,35.0,10.0,0.31,-0.68,51.2,34.4,16.8,0.53,-1.13
2103,Leonardo Mancuso,it ITA,FW,Empoli,Serie A,29.0,1992.0,8.0,425.0,53.0,12.4,4.7,5.0,67.0,0.0,3.0,29.0,14.0,0.5,2.0,9.0,-7.0,-1.48,-1.09,3.9,6.8,-2.9,-0.62,-0.07
2104,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,36.0,1985.0,9.0,810.0,90.0,23.7,9.0,9.0,90.0,9.0,0.0,,28.0,2.22,18.0,7.0,11.0,1.22,0.74,14.6,7.1,7.6,0.84,0.44
2106,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,La Liga,27.0,1994.0,17.0,1298.0,76.0,38.0,14.4,15.0,82.0,11.0,2.0,35.0,0.0,2.06,27.0,12.0,15.0,1.04,0.74,20.5,14.0,6.5,0.45,-0.16
2107,Reinildo Mandava,mz MOZ,DF,Lille,Ligue 1,27.0,1994.0,18.0,1524.0,85.0,44.6,16.9,18.0,85.0,13.0,0.0,,0.0,1.5,22.0,26.0,-4.0,-0.24,-0.43,22.6,17.8,4.8,0.28,0.01
2108,Aïssa Mandi,dz ALG,DF,Villarreal,La Liga,29.0,1991.0,17.0,1375.0,81.0,40.2,15.3,14.0,90.0,14.0,3.0,38.0,19.0,1.88,28.0,15.0,13.0,0.85,0.28,29.3,20.2,9.0,0.59,0.14
2109,Rolando Mandragora,it ITA,MF,Torino,Serie A,24.0,1997.0,21.0,1319.0,63.0,38.6,14.7,16.0,78.0,10.0,5.0,16.0,4.0,1.14,17.0,10.0,7.0,0.48,0.56,17.8,12.8,4.9,0.34,0.13
2110,Anthony Mandrea,dz ALG,GK,Angers,Ligue 1,24.0,1996.0,10.0,900.0,90.0,26.3,10.0,10.0,90.0,10.0,0.0,,16.0,1.2,13.0,14.0,-1.0,-0.1,0.26,13.9,16.2,-2.3,-0.23,-0.19
2111,Balla Manè,it ITA,DF,Napoli,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2112,Sadio Mané,sn SEN,FW,Liverpool,Premier League,29.0,1992.0,34.0,2819.0,83.0,82.4,31.3,32.0,87.0,25.0,2.0,18.0,0.0,2.35,76.0,24.0,52.0,1.66,-0.74,74.1,28.1,46.0,1.47,0.14
2113,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,Ligue 1,30.0,1991.0,14.0,1179.0,84.0,34.5,13.1,14.0,84.0,10.0,0.0,,0.0,1.07,17.0,30.0,-13.0,-0.99,-0.11,14.8,22.5,-7.7,-0.59,-0.09
2114,Orel Mangala,be BEL,MF,Stuttgart,Bundesliga,23.0,1998.0,28.0,1853.0,66.0,60.6,20.6,22.0,76.0,8.0,6.0,30.0,2.0,0.89,23.0,31.0,-8.0,-0.39,0.36,26.4,31.3,-5.0,-0.24,0.15
2115,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,34.0,1987.0,33.0,2193.0,66.0,64.1,24.4,25.0,82.0,16.0,8.0,18.0,4.0,1.12,31.0,34.0,-3.0,-0.12,0.46,32.0,31.0,1.0,0.04,0.37
2116,Ricardo Mangas,pt POR,DF,Bordeaux,Ligue 1,23.0,1998.0,29.0,2353.0,81.0,68.8,26.1,27.0,86.0,20.0,2.0,9.0,3.0,1.0,44.0,64.0,-20.0,-0.76,0.84,33.7,44.8,-11.1,-0.42,0.49
2117,Vito Mannone,it ITA,GK,Monaco,Ligue 1,33.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
2118,Kostas Manolas,gr GRE,DF,Napoli,Serie A,30.0,1991.0,4.0,313.0,78.0,9.2,3.5,3.0,90.0,3.0,1.0,43.0,5.0,3.0,8.0,2.0,6.0,1.73,0.65,6.3,2.3,4.0,1.16,0.55
2119,Javier Manquillo,es ESP,DF,Newcastle Utd,Premier League,27.0,1994.0,19.0,1257.0,66.0,36.8,14.0,15.0,82.0,9.0,4.0,8.0,11.0,1.05,14.0,27.0,-13.0,-0.93,-0.72,11.1,23.4,-12.2,-0.88,-0.6
2120,José Manuel,es ESP,DF,Levante,La Liga,22.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2121,Gor Manvelyan,fr FRA,MF,Nantes,Ligue 1,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,,,,,,
2122,Myziane Maolida,fr FRA,MF,Nice,Ligue 1,22.0,1999.0,1.0,34.0,34.0,1.0,0.4,0.0,,0.0,1.0,34.0,1.0,3.0,1.0,0.0,1.0,2.65,2.25,0.4,0.4,0.1,0.21,-0.14
2123,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,Bundesliga,22.0,1999.0,14.0,776.0,55.0,25.4,8.6,9.0,69.0,1.0,5.0,30.0,9.0,1.07,9.0,19.0,-10.0,-1.16,-0.21,6.1,17.3,-11.2,-1.31,-0.92
2124,Faitout Maouassa,fr FRA,"DF,MF",Rennes,Ligue 1,23.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2125,Sekou Mara,fr FRA,"FW,MF",Bordeaux,Ligue 1,19.0,2002.0,26.0,905.0,35.0,26.5,10.1,8.0,71.0,1.0,18.0,19.0,7.0,0.85,17.0,22.0,-5.0,-0.5,0.72,15.3,17.2,-1.9,-0.19,0.52
2126,Maranhão,br BRA,"FW,MF",Valencia,La Liga,24.0,1996.0,29.0,973.0,34.0,28.5,10.8,8.0,76.0,2.0,21.0,18.0,3.0,1.31,19.0,16.0,3.0,0.28,0.57,13.6,12.9,0.8,0.07,0.42
2127,Nikola Maraš,rs SRB,DF,Rayo Vallecano,La Liga,25.0,1995.0,16.0,1044.0,65.0,30.5,11.6,11.0,87.0,9.0,5.0,18.0,17.0,1.25,11.0,18.0,-7.0,-0.6,-0.45,10.2,13.2,-3.0,-0.26,-0.16
2128,Fernando Marçal,br BRA,"MF,DF",Wolves,Premier League,32.0,1989.0,18.0,1449.0,81.0,42.4,16.1,17.0,85.0,12.0,1.0,3.0,14.0,1.56,10.0,14.0,-4.0,-0.25,-0.2,16.4,20.5,-4.1,-0.25,0.45
2129,Marcelo,br BRA,DF,Real Madrid,La Liga,33.0,1988.0,12.0,525.0,44.0,15.4,5.8,5.0,82.0,2.0,7.0,17.0,12.0,2.25,10.0,0.0,10.0,1.71,0.5,9.2,4.2,5.1,0.87,0.16
2130,Marcelo,br BRA,DF,Bordeaux,Ligue 1,34.0,1987.0,11.0,898.0,82.0,26.3,10.0,11.0,82.0,7.0,0.0,,1.0,0.55,11.0,21.0,-10.0,-1.0,0.03,10.8,15.2,-4.4,-0.44,0.19
2132,Marcelo,br BRA,DF,Lyon,Ligue 1,34.0,1987.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,0.0,0.5,1.0,4.0,-3.0,-1.5,-2.0,2.3,2.7,-0.3,-0.17,-0.53
2133,Solly March,eng ENG,"DF,FW",Brighton,Premier League,27.0,1994.0,31.0,1746.0,56.0,51.1,19.4,17.0,83.0,10.0,14.0,25.0,6.0,1.23,26.0,23.0,3.0,0.15,0.42,25.9,22.7,3.2,0.16,0.15
2134,Marchena,es ESP,MF,Betis,La Liga,19.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2135,Federico Marchetti,it ITA,GK,Genoa,Serie A,38.0,1983.0,0.0,,,,,0.0,,0.0,0.0,,25.0,,,,,,,,,,,
2136,Riccardo Marchizza,it ITA,DF,Empoli,Serie A,23.0,1998.0,19.0,1346.0,71.0,39.4,15.0,16.0,77.0,8.0,3.0,41.0,3.0,1.16,20.0,34.0,-14.0,-0.94,-0.68,18.7,26.2,-7.5,-0.5,0.09
2137,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,29.0,1992.0,36.0,3124.0,87.0,91.3,34.7,35.0,89.0,32.0,1.0,14.0,1.0,1.31,59.0,63.0,-4.0,-0.12,-0.72,51.1,60.8,-9.6,-0.28,0.06
2138,Iván Marcone,ar ARG,MF,Elche,La Liga,31.0,1990.0,20.0,809.0,40.0,23.7,9.0,10.0,69.0,2.0,10.0,12.0,13.0,1.0,7.0,16.0,-9.0,-1.0,-0.9,9.9,17.7,-7.7,-0.86,-0.25
2139,Óscar de Marcos,es ESP,DF,Athletic Club,La Liga,32.0,1989.0,22.0,1679.0,76.0,49.1,18.7,19.0,82.0,9.0,3.0,40.0,12.0,1.5,27.0,13.0,14.0,0.75,1.11,28.5,15.3,13.2,0.71,0.81
2140,Davide Marfella,it ITA,GK,Napoli,Serie A,21.0,1999.0,1.0,11.0,11.0,0.3,0.1,0.0,,0.0,1.0,11.0,34.0,3.0,0.0,0.0,0.0,0.0,-1.14,0.1,0.5,-0.5,-4.01,-4.69
2141,Lucas Margueron,fr FRA,GK,Clermont Foot,Ligue 1,20.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,,,,,,
2142,José Mari,es ESP,MF,Cádiz,La Liga,33.0,1987.0,11.0,386.0,35.0,11.3,4.3,4.0,64.0,0.0,7.0,19.0,4.0,1.73,6.0,3.0,3.0,0.7,1.26,7.9,3.3,4.5,1.06,1.45
2143,Pablo Marí,es ESP,DF,Arsenal,Premier League,27.0,1993.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,4.0,0.0,0.0,4.0,-4.0,-2.0,-2.47,1.6,4.3,-2.8,-1.38,-1.87
2144,Pablo Marí,es ESP,DF,Udinese,Serie A,27.0,1993.0,15.0,1341.0,89.0,39.2,14.9,15.0,89.0,14.0,0.0,,2.0,1.33,24.0,21.0,3.0,0.2,0.2,21.0,21.5,-0.5,-0.03,-0.01
2145,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,26.0,1995.0,24.0,2042.0,85.0,59.7,22.7,24.0,85.0,19.0,0.0,,5.0,2.21,39.0,22.0,17.0,0.75,0.42,33.8,18.7,15.1,0.67,0.28
2146,Mariano,do DOM,FW,Real Madrid,La Liga,27.0,1993.0,9.0,342.0,38.0,10.0,3.8,3.0,77.0,1.0,6.0,19.0,15.0,2.11,8.0,4.0,4.0,1.05,-0.26,6.1,7.5,-1.4,-0.37,-1.23
2147,Răzvan Marin,ro ROU,MF,Cagliari,Serie A,25.0,1996.0,36.0,2816.0,78.0,82.3,31.3,31.0,87.0,26.0,5.0,25.0,0.0,0.83,30.0,58.0,-28.0,-0.89,0.0,33.3,48.9,-15.6,-0.5,0.44
2148,Guillermo Maripán,cl CHI,DF,Monaco,Ligue 1,27.0,1994.0,26.0,1832.0,70.0,53.6,20.4,21.0,86.0,18.0,5.0,4.0,4.0,1.92,36.0,19.0,17.0,0.84,0.38,33.9,18.5,15.4,0.76,0.56
2149,Dilan Markanday,eng ENG,"FW,MF",Tottenham,Premier League,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2150,Mika Màrmol,es ESP,DF,Barcelona,La Liga,19.0,2002.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.0,-0.76
2151,Omar Marmoush,eg EGY,FW,Wolfsburg,Bundesliga,22.0,1999.0,2.0,24.0,12.0,0.8,0.3,0.0,,0.0,2.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.33,0.3,0.3,0.0,0.15,0.14
2152,Omar Marmoush,eg EGY,FW,Stuttgart,Bundesliga,22.0,1999.0,21.0,1571.0,75.0,51.3,17.5,19.0,78.0,5.0,2.0,43.0,0.0,1.33,23.0,26.0,-3.0,-0.17,0.73,20.2,25.3,-5.1,-0.29,0.02
2153,Christian Marques,ch SUI,DF,Wolves,Premier League,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2154,Marquinhos,br BRA,DF,Paris S-G,Ligue 1,27.0,1994.0,32.0,2861.0,89.0,83.7,31.8,32.0,89.0,31.0,0.0,,1.0,2.13,67.0,28.0,39.0,1.23,-1.19,63.1,33.0,30.1,0.95,-0.16
2155,Unai Marrero,es ESP,GK,Real Sociedad,La Liga,19.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2156,Filip Marshall,eng ENG,GK,Aston Villa,Premier League,18.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2158,Roger Martí,es ESP,FW,Levante,La Liga,30.0,1991.0,29.0,2115.0,73.0,61.8,23.5,25.0,81.0,12.0,4.0,23.0,0.0,1.0,27.0,42.0,-15.0,-0.64,0.05,27.6,33.2,-5.5,-0.24,-0.63
2159,Anthony Martial,fr FRA,FW,Manchester Utd,Premier League,25.0,1995.0,8.0,212.0,27.0,6.2,2.4,2.0,57.0,0.0,6.0,16.0,5.0,2.13,6.0,3.0,3.0,1.27,1.36,4.6,2.1,2.6,1.09,1.08
2160,Anthony Martial,fr FRA,"FW,MF",Sevilla,La Liga,25.0,1995.0,9.0,490.0,54.0,14.3,5.4,7.0,61.0,0.0,2.0,31.0,0.0,1.22,7.0,2.0,5.0,0.92,0.37,4.8,4.1,0.8,0.14,0.0
2161,Martín,es ESP,MF,Cádiz,La Liga,22.0,1999.0,6.0,115.0,19.0,3.4,1.3,1.0,54.0,0.0,5.0,12.0,7.0,0.33,1.0,1.0,0.0,0.0,0.44,0.4,1.1,-0.7,-0.56,-0.34
2162,Aarón Martín,es ESP,DF,Mainz 05,Bundesliga,24.0,1997.0,28.0,2292.0,82.0,74.9,25.5,25.0,88.0,20.0,3.0,31.0,3.0,1.46,44.0,35.0,9.0,0.35,0.82,41.5,33.2,8.3,0.32,0.53
2163,Ander Martin,es ESP,"FW,MF",Real Sociedad,La Liga,20.0,2000.0,5.0,88.0,18.0,2.6,1.0,1.0,58.0,0.0,4.0,8.0,8.0,1.4,2.0,2.0,0.0,0.0,-0.08,1.6,1.5,0.1,0.1,-0.25
2164,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,La Liga,22.0,1999.0,7.0,186.0,27.0,5.4,2.1,1.0,73.0,0.0,6.0,19.0,13.0,1.0,0.0,4.0,-4.0,-1.94,-1.74,1.8,5.5,-3.7,-1.81,-1.76
2165,Carlos Martín,es ESP,DF,Atlético Madrid,La Liga,19.0,2002.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,6.0,9.0,3.0,1.0,0.0,1.0,15.0,14.45,0.2,0.1,0.1,1.81,1.26
2166,Iván Martín,es ESP,"MF,FW",Alavés,La Liga,22.0,1999.0,6.0,166.0,28.0,4.9,1.8,2.0,45.0,0.0,4.0,19.0,15.0,0.83,2.0,4.0,-2.0,-1.08,-0.2,1.6,2.9,-1.3,-0.71,-0.2
2167,Jonas Martin,fr FRA,MF,Rennes,Ligue 1,31.0,1990.0,29.0,2105.0,73.0,61.5,23.4,24.0,85.0,12.0,5.0,15.0,2.0,1.86,52.0,25.0,27.0,1.15,0.13,40.1,26.6,13.5,0.58,0.14
2168,Martinelli,br BRA,"FW,MF",Arsenal,Premier League,20.0,2001.0,29.0,1860.0,64.0,54.4,20.7,21.0,80.0,9.0,8.0,21.0,7.0,1.72,34.0,25.0,9.0,0.44,0.2,33.8,21.9,12.0,0.58,0.41
2169,Emiliano Martínez,ar ARG,GK,Aston Villa,Premier League,28.0,1992.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,0.0,1.25,50.0,48.0,2.0,0.06,2.06,42.6,44.3,-1.8,-0.05,1.55
2170,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,30.0,1991.0,27.0,2341.0,87.0,68.5,26.0,26.0,88.0,23.0,1.0,45.0,0.0,1.7,28.0,18.0,10.0,0.38,0.63,31.2,25.0,6.2,0.24,-0.18
2171,Javi Martínez,es ESP,"MF,FW",Osasuna,La Liga,21.0,1999.0,26.0,879.0,34.0,25.7,9.8,9.0,67.0,1.0,17.0,16.0,12.0,1.46,13.0,16.0,-3.0,-0.31,0.08,9.8,16.6,-6.8,-0.7,-0.6
2172,Josep Martinez,es ESP,GK,RB Leipzig,Bundesliga,23.0,1998.0,1.0,90.0,90.0,2.9,1.0,1.0,90.0,1.0,0.0,,33.0,0.0,1.0,3.0,-2.0,-2.0,-3.12,1.5,1.4,0.1,0.09,-0.65
2173,Lautaro Martínez,ar ARG,FW,Inter,Serie A,23.0,1997.0,35.0,2282.0,65.0,66.7,25.4,28.0,76.0,4.0,7.0,22.0,1.0,2.14,60.0,25.0,35.0,1.38,0.04,58.8,26.5,32.3,1.27,0.47
2174,Pablo Martínez,es ESP,MF,Levante,La Liga,23.0,1998.0,13.0,656.0,50.0,19.2,7.3,7.0,72.0,2.0,6.0,25.0,5.0,0.46,5.0,15.0,-10.0,-1.37,-0.88,10.1,9.3,0.8,0.11,0.13
2175,Pau Martínez,es ESP,FW,Osasuna,La Liga,20.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
2176,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,Serie A,25.0,1996.0,20.0,1431.0,72.0,41.8,15.9,16.0,85.0,13.0,4.0,19.0,15.0,1.6,26.0,23.0,3.0,0.19,-0.04,27.0,16.2,10.8,0.68,0.29
2177,Roger Martínez,es ESP,MF,Espanyol,La Liga,17.0,2004.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
2178,Gelson Martins,pt POR,"MF,FW",Monaco,Ligue 1,26.0,1995.0,32.0,1905.0,60.0,55.7,21.2,24.0,70.0,1.0,8.0,29.0,2.0,1.66,33.0,18.0,15.0,0.71,0.11,32.1,20.2,11.9,0.56,0.14
2179,Adam Marušić,me MNE,DF,Lazio,Serie A,28.0,1992.0,33.0,2721.0,82.0,79.6,30.2,30.0,87.0,26.0,3.0,37.0,2.0,1.73,63.0,41.0,22.0,0.73,1.11,46.5,35.6,10.9,0.36,0.78
2180,Omar Mascarell,es ESP,MF,Elche,La Liga,28.0,1993.0,32.0,2493.0,78.0,72.9,27.7,30.0,82.0,15.0,2.0,17.0,2.0,1.13,28.0,39.0,-11.0,-0.4,-0.3,23.4,40.8,-17.4,-0.63,0.15
2181,Andrea Masiello,it ITA,DF,Genoa,Serie A,35.0,1986.0,7.0,515.0,74.0,15.1,5.7,6.0,82.0,4.0,1.0,24.0,25.0,0.43,4.0,11.0,-7.0,-1.22,-0.42,4.1,8.9,-4.8,-0.83,-0.46
2182,Adam Masina,ma MAR,DF,Watford,Premier League,27.0,1994.0,15.0,1077.0,72.0,31.5,12.0,13.0,80.0,11.0,2.0,16.0,18.0,0.67,17.0,26.0,-9.0,-0.75,0.55,16.7,22.0,-5.3,-0.44,0.3
2184,Erhan Mašović,rs SRB,DF,Bochum,Bundesliga,22.0,1998.0,20.0,1552.0,78.0,50.7,17.2,17.0,90.0,17.0,3.0,7.0,11.0,1.75,21.0,22.0,-1.0,-0.06,0.72,23.6,27.8,-4.2,-0.26,0.36
2185,Roberto Massimo,de GER,"DF,FW",Stuttgart,Bundesliga,20.0,2000.0,19.0,877.0,46.0,28.7,9.7,11.0,70.0,3.0,8.0,13.0,3.0,1.05,15.0,18.0,-3.0,-0.31,0.31,14.1,13.2,0.9,0.09,0.55
2186,Davide Mastrantonio,it ITA,GK,Roma,Serie A,17.0,2004.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2187,Arthur Masuaku,cd COD,"DF,FW",West Ham,Premier League,27.0,1993.0,13.0,650.0,50.0,19.0,7.2,6.0,81.0,4.0,7.0,23.0,16.0,1.31,7.0,12.0,-5.0,-0.69,-1.15,8.9,14.1,-5.3,-0.73,-0.83
2188,Asan Mata,al ALB,MF,Sassuolo,Serie A,17.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
2189,Jaime Mata,es ESP,FW,Getafe,La Liga,32.0,1988.0,22.0,672.0,31.0,19.6,7.5,4.0,68.0,0.0,18.0,22.0,3.0,0.91,5.0,9.0,-4.0,-0.54,-0.4,5.8,9.6,-3.9,-0.52,-0.34
