Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
Andrey Lunyov,1643,RUS,GK,Leverkusen,Bundesliga,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.0,49.0,87.8,1028.0,707.0,9.0,9.0,100.0,27.0,27.0,100.0,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,43,6,0,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiano Luperto,1644,ITA,DF,Empoli,Serie A,24,1996,24,22,1958,21.8,0,1,1,0,0,0,8,1,0.7,0.7,0.5,1.1,21,76,3,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.05,0.03,0.05,21.8,0.0,9.0,3.0,33.3,0.41,0.14,0.0,0.0,14.8,0.0,0.0,0.0,0.07,-0.7,-0.7,821.0,982.0,83.6,16406.0,6050.0,249.0,279.0,89.2,478.0,524.0,91.2,88.0,159.0,55.3,1.0,0.5,0.4,0.5,9.0,56.0,5.0,2.0,76.0,982,895,82,42,1,8,6,4,0,0,0,0,821,5,4,17,0.78,14,1,0,1,0,1,1,0.05,1,0,0,0,0,0,29.0,17.0,17.0,10.0,2.0,10.0,20.0,50.0,10.0,32.0,26.0,6.0,45.0,74.0,132.0,0.0,1256.0,273.0,717.0,503.0,40.0,13.0,1256.0,2.0,1.0,50.0,1.0,50.0,691.0,3629.0,2228.0,21.0,14.0,0.0,8.0,2.0,699.0,3.0,82.0,57.3,22.0,88.0,20.0,2.0,11.0,8.0,1.21,30.0,40.0,-10.0,-0.46,0.16,26.6,37.2,-10.6,-0.49,0.17,1.0,30.0,5.0,1.0,6.0,45.0,17.0,0.0,1.0,0.0,92.0,44.0,44.0,50.0,,,,,,,,,,,,,,,
Andreas Luthe,1645,GER,GK,Union Berlin,Bundesliga,34,1987,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,660.0,1005.0,65.7,19469.0,14518.0,119.0,120.0,99.2,290.0,300.0,96.7,249.0,576.0,43.2,0.0,0.0,0.1,0.0,0.0,26.0,0.0,0.0,0.0,1005,716,285,68,0,0,0,0,0,0,0,0,660,4,3,1,0.04,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,7.0,0.0,100.0,39.0,1.44,104.0,68.0,64.4,11.0,7.0,9.0,6.0,22.2,2.0,2.0,0.0,0.0,0.0
Lyanco,1646,BRA,DF,Southampton,Premier League,24,1997,15,9,911,10.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,18,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,10.1,0.0,6.0,1.0,16.7,0.59,0.1,0.0,0.0,16.9,0.0,0.0,0.0,0.04,-0.3,-0.3,282.0,397.0,71.0,5428.0,2134.0,94.0,107.0,87.9,158.0,189.0,83.6,25.0,89.0,28.1,0.0,0.1,0.1,-0.1,3.0,25.0,2.0,0.0,18.0,397,382,13,10,0,1,4,2,0,0,0,0,282,2,5,10,0.99,6,0,1,2,0,1,1,0.1,1,0,0,0,0,0,18.0,15.0,11.0,7.0,0.0,10.0,18.0,55.6,8.0,18.0,13.0,5.0,13.0,31.0,50.0,1.0,530.0,104.0,272.0,245.0,19.0,4.0,530.0,4.0,4.0,100.0,0.0,0.0,280.0,1232.0,536.0,3.0,1.0,0.0,5.0,2.0,265.0,1.0,61.0,26.6,9.0,90.0,9.0,6.0,17.0,9.0,1.07,11.0,20.0,-9.0,-0.89,-0.35,9.2,17.6,-8.4,-0.83,-0.59,0.0,13.0,7.0,0.0,4.0,13.0,15.0,0.0,0.0,0.0,73.0,19.0,14.0,57.6,,,,,,,,,,,,,,,
Charalambos Lykogiannis,1647,GRE,"DF,FW",Cagliari,Serie A,27,1993,28,21,1817,20.2,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.1,28,34,57,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.11,0.05,0.11,20.2,1.0,22.0,7.0,31.8,1.09,0.35,0.05,0.14,22.9,6.0,0.0,0.0,0.05,-0.1,-0.1,460.0,766.0,60.1,8461.0,3808.0,194.0,252.0,77.0,220.0,337.0,65.3,43.0,136.0,31.6,0.0,1.1,1.0,-1.1,12.0,33.0,9.0,7.0,34.0,766,558,206,21,0,3,95,166,18,3,13,1,460,2,32,27,1.34,14,10,0,3,0,0,0,0.0,0,0,0,0,0,0,19.0,12.0,16.0,1.0,2.0,11.0,20.0,55.0,9.0,18.0,8.0,10.0,31.0,50.0,73.0,0.0,1003.0,89.0,364.0,386.0,269.0,18.0,1003.0,20.0,8.0,40.0,12.0,60.0,409.0,2063.0,973.0,28.0,22.0,3.0,34.0,9.0,487.0,57.0,65.0,53.1,21.0,80.0,12.0,7.0,18.0,9.0,0.79,17.0,36.0,-19.0,-0.94,-0.1,15.7,32.0,-16.3,-0.81,-0.49,0.0,29.0,14.0,0.0,95.0,31.0,12.0,0.0,1.0,0.0,90.0,33.0,29.0,53.2,,,,,,,,,,,,,,,
Yannis M'Bemba,1648,FRA,"DF,FW",Nantes,Ligue 1,20,2001,2,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,1.75,1.75,0.1,0.0,2.0,1.0,50.0,36.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0,0.05,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0,,,,,,,,,,,,,,,
Alexis Mac Allister,1649,ARG,"MF,FW",Brighton,Premier League,22,1998,33,22,2123,23.6,5,2,7,3,2,3,4,0,6.3,4.0,1.9,5.9,30,137,66,0.21,0.08,0.3,0.13,0.21,0.27,0.08,0.35,0.17,0.25,23.6,5.0,57.0,9.0,15.8,2.42,0.38,0.05,0.33,22.0,4.0,2.0,3.0,0.07,-1.3,-1.0,858.0,1066.0,80.5,14410.0,4157.0,411.0,473.0,86.9,328.0,370.0,88.6,78.0,133.0,58.6,2.0,1.9,2.6,0.1,31.0,104.0,25.0,2.0,137.0,1066,986,78,22,4,9,66,3,46,26,15,0,858,2,23,83,3.52,57,10,3,3,7,3,5,0.21,2,2,0,1,0,0,65.0,40.0,23.0,30.0,12.0,29.0,68.0,42.6,39.0,37.0,7.0,30.0,13.0,78.0,22.0,0.0,1368.0,41.0,222.0,652.0,510.0,49.0,1365.0,42.0,21.0,50.0,21.0,50.0,719.0,3238.0,1502.0,30.0,38.0,2.0,43.0,23.0,854.0,66.0,64.0,62.1,22.0,86.0,18.0,11.0,21.0,5.0,1.33,31.0,29.0,2.0,0.08,0.36,30.4,24.1,6.4,0.27,0.48,0.0,30.0,39.0,4.0,66.0,13.0,40.0,0.0,0.0,0.0,149.0,24.0,23.0,51.1,,,,,,,,,,,,,,,
Deiver Machado,1650,COL,"DF,MF",Lens,Ligue 1,27,1993,22,5,523,5.8,0,1,1,0,0,0,1,0,0.0,0.0,0.9,1.0,13,12,33,0.0,0.17,0.17,0.0,0.17,0.01,0.16,0.17,0.01,0.17,,,,,,,,,,,,,,,,,211.0,256.0,82.4,3297.0,998.0,100.0,110.0,90.9,96.0,108.0,88.9,8.0,19.0,42.1,1.0,0.9,0.8,0.1,8.0,5.0,5.0,5.0,12.0,256,207,49,1,0,2,18,48,0,0,0,0,211,0,8,16,2.75,12,0,0,0,1,3,1,0.17,1,0,0,0,0,0,16.0,14.0,11.0,1.0,4.0,12.0,14.0,85.7,2.0,9.0,1.0,8.0,3.0,19.0,12.0,1.0,333.0,16.0,85.0,139.0,111.0,10.0,333.0,16.0,8.0,50.0,8.0,50.0,180.0,988.0,466.0,13.0,13.0,4.0,12.0,9.0,186.0,33.0,24.0,15.3,5.0,68.0,1.0,17.0,11.0,6.0,1.68,13.0,6.0,7.0,1.2,0.99,10.8,5.5,5.3,0.91,0.84,0.0,4.0,11.0,2.0,18.0,3.0,14.0,0.0,0.0,0.0,33.0,6.0,3.0,66.7,,,,,,,,,,,,,,,
Darwin Machis,1651,VEN,"MF,FW",Granada,La Liga,28,1993,25,16,1376,15.3,4,2,6,4,0,0,2,0,1.8,1.8,2.3,4.1,51,35,97,0.26,0.13,0.39,0.26,0.39,0.12,0.15,0.27,0.12,0.27,15.3,4.0,37.0,17.0,45.9,2.42,1.11,0.11,0.24,21.9,1.0,0.0,0.0,0.05,2.2,2.2,273.0,429.0,63.6,4813.0,1460.0,132.0,157.0,84.1,95.0,143.0,66.4,35.0,78.0,44.9,2.0,2.3,2.7,-0.3,18.0,26.0,18.0,10.0,35.0,429,406,20,1,1,6,66,7,10,4,3,0,273,3,21,45,2.95,29,2,6,4,4,0,6,0.39,4,0,1,1,0,0,23.0,13.0,11.0,8.0,4.0,9.0,23.0,39.1,14.0,10.0,0.0,10.0,15.0,38.0,17.0,0.0,654.0,13.0,112.0,251.0,302.0,44.0,654.0,60.0,34.0,56.7,26.0,43.3,383.0,2898.0,1560.0,51.0,30.0,9.0,56.0,22.0,421.0,97.0,55.0,40.2,16.0,70.0,3.0,9.0,28.0,5.0,0.96,18.0,22.0,-4.0,-0.26,0.31,16.4,22.9,-6.5,-0.42,0.27,0.0,20.0,30.0,6.0,66.0,15.0,13.0,0.0,0.0,0.0,85.0,12.0,18.0,40.0,,,,,,,,,,,,,,,
Yvann Macon,1652,FRA,DF,Saint-Étienne,Ligue 1,22,1998,22,19,1529,17.0,0,0,0,0,0,0,7,0,0.3,0.3,1.4,1.7,51,70,91,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,17.0,0.0,15.0,4.0,26.7,0.88,0.24,0.0,0.0,26.5,0.0,0.0,0.0,0.02,-0.3,-0.3,748.0,1002.0,74.7,12088.0,4019.0,404.0,473.0,85.4,260.0,332.0,78.3,59.0,122.0,48.4,0.0,1.4,1.3,-1.4,13.0,62.0,18.0,12.0,70.0,1002,785,216,12,2,16,58,203,1,0,0,0,748,1,40,27,1.59,23,1,1,1,1,0,3,0.18,2,0,0,1,0,0,41.0,22.0,24.0,14.0,3.0,16.0,42.0,38.1,26.0,18.0,4.0,14.0,18.0,59.0,27.0,0.0,1220.0,39.0,338.0,601.0,297.0,9.0,1220.0,49.0,19.0,38.8,30.0,61.2,613.0,3740.0,1872.0,51.0,26.0,4.0,40.0,13.0,688.0,91.0,70.0,44.7,19.0,77.0,9.0,3.0,20.0,3.0,0.77,15.0,34.0,-19.0,-1.12,-0.36,16.1,23.2,-7.1,-0.42,0.19,0.0,23.0,12.0,0.0,58.0,18.0,22.0,0.0,0.0,1.0,100.0,16.0,29.0,35.6,,,,,,,,,,,,,,,
James Maddison,1653,ENG,"MF,FW",Leicester City,Premier League,24,1996,35,28,2459,27.3,12,8,20,12,0,0,3,0,7.5,7.5,5.1,12.7,53,136,141,0.44,0.29,0.73,0.44,0.73,0.28,0.19,0.46,0.28,0.46,27.3,12.0,72.0,33.0,45.8,2.64,1.21,0.17,0.36,20.7,13.0,0.0,0.0,0.1,4.5,4.5,796.0,1089.0,73.1,13401.0,4128.0,389.0,453.0,85.9,292.0,365.0,80.0,89.0,198.0,44.9,8.0,5.1,3.9,2.9,48.0,82.0,38.0,7.0,136.0,1089,941,143,48,14,8,124,5,79,43,23,1,796,5,28,106,3.88,65,14,7,9,9,2,18,0.66,13,1,1,1,2,0,40.0,20.0,8.0,24.0,8.0,14.0,46.0,30.4,32.0,18.0,3.0,15.0,11.0,51.0,12.0,0.0,1343.0,19.0,173.0,648.0,535.0,73.0,1343.0,48.0,31.0,64.6,17.0,35.4,851.0,4504.0,1981.0,53.0,43.0,13.0,42.0,32.0,973.0,141.0,70.0,71.9,28.0,82.0,14.0,7.0,22.0,0.0,1.4,48.0,41.0,7.0,0.26,0.63,34.2,45.5,-11.3,-0.41,-0.4,0.0,22.0,64.0,4.0,124.0,11.0,20.0,1.0,0.0,0.0,107.0,5.0,12.0,29.4,,,,,,,,,,,,,,,
Niki Maenpaa,1654,FIN,GK,Venezia,Serie A,36,1985,17,16,1485,16.5,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.06,0.06,0.0,0.06,0.0,0.02,0.02,0.0,0.02,,,,,,,,,,,,,,,,,353.0,523.0,67.5,9427.0,6883.0,95.0,96.0,99.0,152.0,156.0,97.4,102.0,265.0,38.5,1.0,0.3,0.3,0.7,1.0,4.0,1.0,0.0,0.0,523,327,195,52,1,0,0,0,0,0,0,0,353,1,1,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,43.4,16.0,90.0,16.0,1.0,45.0,13.0,0.59,13.0,27.0,-14.0,-0.85,0.13,15.4,30.9,-15.5,-0.94,-0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,7.0,0.0,100.0,27.0,1.64,84.0,57.0,73.8,1.0,4.0,11.0,1.0,6.3,6.0,5.0,0.0,1.0,0.0
Pablo Maffeo,1655,ESP,DF,Mallorca,La Liga,24,1997,35,35,2945,32.7,1,4,5,1,0,0,10,0,1.7,1.7,2.1,3.8,72,53,108,0.03,0.12,0.15,0.03,0.15,0.05,0.06,0.12,0.05,0.12,32.7,1.0,29.0,7.0,24.1,0.89,0.21,0.03,0.14,20.0,0.0,0.0,0.0,0.06,-0.7,-0.7,888.0,1328.0,66.9,14240.0,5931.0,466.0,554.0,84.1,333.0,493.0,67.5,62.0,193.0,32.1,4.0,2.1,3.2,1.9,28.0,30.0,30.0,21.0,53.0,1328,1014,306,11,1,4,109,294,1,1,0,0,888,8,31,66,2.02,34,4,9,6,10,3,8,0.24,4,0,1,0,3,0,84.0,47.0,48.0,28.0,8.0,38.0,69.0,55.1,31.0,30.0,13.0,17.0,46.0,130.0,74.0,0.0,1735.0,102.0,527.0,746.0,481.0,45.0,1735.0,79.0,49.0,62.0,30.0,38.0,812.0,5030.0,2472.0,72.0,57.0,12.0,50.0,55.0,860.0,108.0,,,,,,,,,,,,,,,,,,,,0.0,32.0,59.0,3.0,109.0,46.0,47.0,3.0,0.0,0.0,170.0,59.0,57.0,50.9,,,,,,,,,,,,,,,
Louis Mafouta,1656,CTA,FW,Metz,Ligue 1,27,1994,15,5,525,5.8,2,0,2,2,0,0,0,0,1.4,1.4,0.2,1.7,3,4,31,0.34,0.0,0.34,0.34,0.34,0.24,0.04,0.29,0.24,0.29,5.8,2.0,9.0,7.0,77.8,1.54,1.2,0.22,0.29,15.7,0.0,0.0,0.0,0.16,0.6,0.6,110.0,141.0,78.0,1273.0,190.0,69.0,85.0,81.2,25.0,31.0,80.6,2.0,5.0,40.0,0.0,0.2,0.4,-0.2,2.0,5.0,0.0,0.0,4.0,141,130,11,0,0,0,1,0,0,0,0,0,110,0,3,11,1.88,9,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,190.0,5.0,18.0,108.0,65.0,13.0,190.0,4.0,2.0,50.0,2.0,50.0,127.0,524.0,109.0,3.0,1.0,0.0,23.0,6.0,151.0,31.0,35.0,15.4,5.0,62.0,0.0,10.0,21.0,2.0,0.6,4.0,10.0,-6.0,-1.03,-0.16,4.5,8.4,-4.0,-0.68,0.24,0.0,16.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,22.0,31.3,,,,,,,,,,,,,,,
Giulio Maggiore,1657,ITA,MF,Spezia,Serie A,23,1998,35,33,2819,31.3,2,3,5,2,0,0,9,0,4.0,4.0,2.4,6.4,39,120,68,0.06,0.1,0.16,0.06,0.16,0.13,0.08,0.21,0.13,0.2,31.3,2.0,42.0,8.0,19.0,1.34,0.26,0.05,0.25,20.9,0.0,0.0,0.0,0.09,-2.0,-2.0,834.0,1123.0,74.3,13492.0,4437.0,421.0,507.0,83.0,332.0,400.0,83.0,59.0,138.0,42.8,3.0,2.4,1.9,0.6,31.0,96.0,28.0,1.0,120.0,1123,1103,11,4,7,3,13,3,0,0,0,0,834,9,25,73,2.33,60,0,4,3,5,1,5,0.16,5,0,0,0,0,0,58.0,32.0,20.0,32.0,6.0,31.0,77.0,40.3,46.0,30.0,5.0,25.0,29.0,87.0,33.0,0.0,1481.0,54.0,358.0,802.0,343.0,45.0,1481.0,43.0,16.0,37.2,27.0,62.8,833.0,3652.0,1680.0,39.0,36.0,10.0,72.0,28.0,971.0,68.0,81.0,82.4,33.0,82.0,17.0,2.0,53.0,0.0,0.94,36.0,54.0,-18.0,-0.57,1.22,32.6,52.2,-19.6,-0.62,0.09,0.0,64.0,67.0,1.0,13.0,29.0,32.0,0.0,1.0,0.0,206.0,33.0,42.0,44.0,,,,,,,,,,,,,,,
Matej Maglica,1658,CRO,MF,Stuttgart,Bundesliga,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,
Francesco Magnanelli,1659,ITA,MF,Sassuolo,Serie A,36,1984,12,2,271,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,20,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,,,,,,,,,,,,,,,,,228.0,255.0,89.4,3913.0,1045.0,111.0,119.0,93.3,85.0,90.0,94.4,24.0,34.0,70.6,0.0,0.0,0.1,0.0,1.0,24.0,1.0,0.0,20.0,255,239,16,16,0,4,0,0,0,0,0,0,228,0,1,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5.0,4.0,4.0,1.0,0.0,1.0,9.0,11.1,8.0,3.0,1.0,2.0,1.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,23.0,7.9,2.0,65.0,0.0,10.0,14.0,22.0,1.42,5.0,10.0,-5.0,-1.66,-1.75,3.6,7.5,-3.9,-1.31,-1.12,0.0,10.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,42.0,3.0,3.0,50.0,,,,,,,,,,,,,,,
Giangiacomo Magnani,1660,ITA,DF,Hellas Verona,Serie A,25,1995,14,5,530,5.9,0,0,0,0,0,0,3,1,0.9,0.9,0.0,0.9,5,12,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,5.9,0.0,5.0,1.0,20.0,0.85,0.17,0.0,0.0,7.8,0.0,0.0,0.0,0.18,-0.9,-0.9,174.0,229.0,76.0,3305.0,1190.0,57.0,69.0,82.6,97.0,119.0,81.5,17.0,31.0,54.8,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,12.0,229,223,5,3,0,1,2,0,0,0,0,0,174,1,2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10.0,7.0,5.0,5.0,0.0,8.0,16.0,50.0,8.0,5.0,3.0,2.0,10.0,20.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,38.0,15.5,5.0,60.0,1.0,9.0,25.0,4.0,1.36,16.0,11.0,5.0,0.85,0.82,7.8,8.2,-0.4,-0.07,-0.13,0.0,11.0,9.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,26.0,19.0,14.0,57.6,,,,,,,,,,,,,,,
Hugo Magnetti,1662,FRA,MF,Brest,Ligue 1,23,1998,28,16,1463,16.3,0,1,1,0,0,0,4,0,0.5,0.5,0.8,1.4,16,68,15,0.0,0.06,0.06,0.0,0.06,0.03,0.05,0.09,0.03,0.09,16.3,0.0,17.0,2.0,11.8,1.05,0.12,0.0,0.0,24.4,0.0,0.0,0.0,0.03,-0.5,-0.5,574.0,684.0,83.9,10444.0,2437.0,228.0,256.0,89.1,247.0,273.0,90.5,73.0,105.0,69.5,1.0,0.8,0.7,0.2,7.0,60.0,8.0,1.0,68.0,684,655,26,25,1,10,9,0,1,0,0,0,574,3,15,20,1.23,16,1,0,2,0,1,2,0.12,0,0,0,2,0,0,50.0,34.0,27.0,20.0,3.0,22.0,50.0,44.0,28.0,14.0,3.0,11.0,25.0,75.0,13.0,0.0,862.0,29.0,207.0,528.0,144.0,11.0,862.0,25.0,14.0,56.0,11.0,44.0,541.0,2900.0,1279.0,16.0,17.0,4.0,26.0,14.0,503.0,15.0,52.0,42.8,16.0,79.0,8.0,12.0,17.0,10.0,1.32,22.0,23.0,-1.0,-0.06,0.26,19.7,21.4,-1.7,-0.11,0.4,0.0,26.0,20.0,0.0,9.0,25.0,34.0,0.0,0.0,0.0,130.0,6.0,9.0,40.0,,,,,,,,,,,,,,,
Yohann Magnin,1664,FRA,"MF,DF",Clermont Foot,Ligue 1,24,1997,24,19,1717,19.1,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.7,8,79,35,0.05,0.0,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,19.1,1.0,19.0,3.0,15.8,1.0,0.16,0.05,0.33,14.7,0.0,0.0,0.0,0.06,-0.1,-0.1,727.0,904.0,80.4,11703.0,3387.0,374.0,429.0,87.2,265.0,305.0,86.9,59.0,104.0,56.7,0.0,0.6,0.9,-0.6,8.0,65.0,15.0,2.0,79.0,904,889,10,10,0,8,12,0,0,0,0,0,727,5,17,27,1.42,22,0,0,2,2,1,2,0.1,1,0,0,0,1,0,53.0,31.0,22.0,26.0,5.0,24.0,42.0,57.1,18.0,17.0,7.0,10.0,20.0,73.0,36.0,0.0,1125.0,57.0,347.0,605.0,180.0,31.0,1125.0,15.0,8.0,53.3,7.0,46.7,721.0,3248.0,1224.0,8.0,9.0,1.0,27.0,14.0,756.0,35.0,72.0,50.2,19.0,84.0,15.0,5.0,24.0,0.0,0.96,20.0,34.0,-14.0,-0.73,0.16,23.6,28.3,-4.6,-0.24,-0.07,0.0,21.0,25.0,5.0,12.0,20.0,31.0,1.0,0.0,0.0,99.0,36.0,39.0,48.0,,,,,,,,,,,,,,,
