,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1451,Matthias Lehmann,de GER,MF,Köln,Bundesliga,34.0,1983.0,16.8,0.0,12.0,3.0,25.0,0.71,0.18,0.0,0.0,31.2,1.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
1452,Lucas Leiva,br BRA,MF,Lazio,Serie A,30.0,1987.0,32.0,2.0,27.0,9.0,33.3,0.84,0.28,0.07,0.22,16.0,0.0,0.0,0.0,2.7,2.7,0.1,-0.7,-0.7
1453,Florian Lejeune,fr FRA,DF,Newcastle Utd,Premier League,26.0,1991.0,23.4,0.0,13.0,2.0,15.4,0.56,0.09,0.0,0.0,21.0,2.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6
1454,Iñigo Lekue,es ESP,"DF,FW",Athletic Club,La Liga,24.0,1993.0,23.5,0.0,18.0,5.0,27.8,0.77,0.21,0.0,0.0,26.7,0.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5
1456,Thomas Lemar,fr FRA,"MF,FW",Monaco,Ligue 1,21.0,1995.0,26.4,2.0,47.0,11.0,23.4,1.78,0.42,0.04,0.18,23.4,18.0,0.0,0.0,3.7,3.7,0.08,-1.7,-1.7
1457,Mario Lemina,ga GAB,MF,Southampton,Premier League,23.0,1993.0,19.1,1.0,23.0,5.0,21.7,1.2,0.26,0.04,0.2,25.1,0.0,0.0,0.0,0.8,0.8,0.04,0.2,0.2
1458,Mauricio Lemos,uy URU,DF,Sassuolo,Serie A,21.0,1995.0,7.8,1.0,8.0,4.0,50.0,1.03,0.51,0.13,0.25,20.7,2.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5
1459,Mauricio Lemos,uy URU,"DF,MF",Las Palmas,La Liga,21.0,1995.0,14.0,0.0,16.0,2.0,12.5,1.14,0.14,0.0,0.0,27.4,9.0,0.0,0.0,0.8,0.8,0.05,-0.8,-0.8
1460,Dylan Lempereur,fr FRA,DF,Metz,Ligue 1,18.0,1998.0,1.6,0.0,1.0,0.0,0.0,0.63,0.0,0.0,,28.6,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
1461,Clément Lenglet,fr FRA,DF,Sevilla,La Liga,22.0,1995.0,33.3,3.0,14.0,5.0,35.7,0.42,0.15,0.21,0.6,8.3,0.0,0.0,0.0,2.6,2.6,0.19,0.4,0.4
1462,Aaron Lennon,eng ENG,MF,Burnley,Premier League,30.0,1987.0,12.4,0.0,10.0,4.0,40.0,0.81,0.32,0.0,0.0,16.8,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
1463,Aaron Lennon,eng ENG,"FW,MF",Everton,Premier League,30.0,1987.0,8.8,0.0,4.0,1.0,25.0,0.45,0.11,0.0,0.0,15.9,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
1464,Bernd Leno,de GER,GK,Leverkusen,Bundesliga,25.0,1992.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1465,Pedro León,es ESP,"FW,MF",Eibar,La Liga,30.0,1986.0,10.3,0.0,24.0,7.0,29.2,2.33,0.68,0.0,0.0,25.0,4.0,0.0,0.0,1.2,1.2,0.05,-1.2,-1.2
1466,Sergio León,es ESP,FW,Betis,La Liga,28.0,1989.0,22.0,11.0,64.0,26.0,40.6,2.91,1.18,0.17,0.42,14.9,2.0,0.0,1.0,11.0,10.2,0.16,0.0,0.8
1467,Lukas Lerager,dk DEN,MF,Bordeaux,Ligue 1,24.0,1993.0,36.5,3.0,41.0,12.0,29.3,1.12,0.33,0.07,0.25,17.0,0.0,0.0,0.0,4.4,4.4,0.11,-1.4,-1.4
1468,Mehdi Léris,dz ALG,"MF,FW",Chievo,Serie A,19.0,1998.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1469,Jefferson Lerma,co COL,MF,Levante,La Liga,22.0,1994.0,23.7,0.0,27.0,1.0,3.7,1.14,0.04,0.0,0.0,24.2,0.0,0.0,0.0,1.2,1.2,0.04,-1.2,-1.2
1470,Maxime Lestienne,be BEL,MF,Málaga,La Liga,25.0,1992.0,7.4,0.0,11.0,1.0,9.1,1.48,0.13,0.0,0.0,14.1,0.0,0.0,0.0,1.2,1.2,0.11,-1.2,-1.2
1471,Alexandre Letellier,fr FRA,GK,Angers,Ligue 1,26.0,1990.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1472,Gaetano Letizia,it ITA,DF,Benevento,Serie A,27.0,1990.0,23.8,1.0,22.0,5.0,22.7,0.92,0.21,0.05,0.2,27.1,1.0,0.0,0.0,0.8,0.8,0.04,0.2,0.2
1473,Timo Letschert,nl NED,DF,Sassuolo,Serie A,24.0,1993.0,4.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1474,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,28.0,1988.0,24.1,29.0,120.0,48.0,40.0,4.97,1.99,0.19,0.48,13.9,5.0,6.0,7.0,27.9,22.4,0.19,1.1,0.6
1475,Igor Lewczuk,pl POL,DF,Bordeaux,Ligue 1,32.0,1985.0,4.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1476,Stephan Lichtsteiner,ch SUI,DF,Juventus,Serie A,33.0,1984.0,18.9,0.0,3.0,0.0,0.0,0.16,0.0,0.0,,30.5,0.0,0.0,1.0,0.9,0.1,0.03,-0.9,-0.1
1477,Dimitri Liénard,fr FRA,"MF,FW",Strasbourg,Ligue 1,29.0,1988.0,28.9,5.0,51.0,17.0,33.3,1.76,0.59,0.08,0.24,25.9,14.0,1.0,1.0,3.4,2.6,0.05,1.6,1.4
1478,Philipp Lienhart,at AUT,DF,Freiburg,Bundesliga,21.0,1996.0,9.6,0.0,2.0,0.0,0.0,0.21,0.0,0.0,,14.1,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1479,Lucas Lima,br BRA,"DF,FW",Nantes,Ligue 1,25.0,1991.0,29.5,2.0,32.0,7.0,21.9,1.08,0.24,0.06,0.29,25.4,12.0,0.0,0.0,1.4,1.4,0.04,0.6,0.6
1480,Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,23.0,1994.0,14.3,0.0,1.0,0.0,0.0,0.07,0.0,0.0,,34.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1482,Karol Linetty,pl POL,MF,Sampdoria,Serie A,22.0,1995.0,23.8,3.0,26.0,7.0,26.9,1.09,0.29,0.12,0.43,19.8,0.0,0.0,0.0,2.2,2.2,0.09,0.8,0.8
1483,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,Premier League,24.0,1992.0,20.2,8.0,56.0,23.0,41.1,2.77,1.14,0.14,0.35,17.8,0.0,0.0,0.0,7.1,7.1,0.13,0.9,0.9
1484,Pol Lirola,es ESP,"DF,FW",Sassuolo,Serie A,19.0,1997.0,22.5,0.0,7.0,2.0,28.6,0.31,0.09,0.0,0.0,25.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1485,Jake Livermore,eng ENG,MF,West Brom,Premier League,27.0,1989.0,29.7,2.0,15.0,4.0,26.7,0.5,0.13,0.13,0.5,18.2,0.0,0.0,0.0,2.3,2.3,0.16,-0.3,-0.3
1486,Raúl Lizoain,es ESP,GK,Las Palmas,La Liga,26.0,1991.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1487,Adem Ljajić,rs SRB,"MF,FW",Torino,Serie A,25.0,1991.0,24.1,6.0,61.0,21.0,34.4,2.53,0.87,0.1,0.29,21.0,16.0,0.0,0.0,4.3,4.2,0.07,1.7,1.8
1488,Diego Llorente,es ESP,DF,Real Sociedad,La Liga,23.0,1993.0,25.8,3.0,22.0,7.0,31.8,0.85,0.27,0.14,0.43,14.3,0.0,0.0,0.0,2.3,2.3,0.1,0.7,0.7
1489,Fernando Llorente,es ESP,"FW,MF",Tottenham,Premier League,32.0,1985.0,2.6,1.0,6.0,2.0,33.3,2.27,0.76,0.17,0.5,12.5,0.0,0.0,0.0,1.0,1.0,0.17,0.0,0.0
1490,Marcos Llorente,es ESP,MF,Real Madrid,La Liga,22.0,1995.0,6.1,0.0,6.0,0.0,0.0,0.99,0.0,0.0,,26.4,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1491,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,30.0,1986.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1492,Giovani Lo Celso,ar ARG,MF,Paris S-G,Ligue 1,21.0,1996.0,19.7,4.0,38.0,14.0,36.8,1.93,0.71,0.11,0.29,21.8,0.0,0.0,0.0,2.8,2.8,0.07,1.2,1.2
1493,Simone Lo Faso,it ITA,FW,Fiorentina,Serie A,19.0,1998.0,0.4,0.0,2.0,0.0,0.0,5.0,0.0,0.0,,27.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1494,Stanislav Lobotka,sk SVK,MF,Celta Vigo,La Liga,22.0,1994.0,34.0,0.0,8.0,3.0,37.5,0.24,0.09,0.0,0.0,26.8,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1495,Jürgen Locadia,nl NED,"FW,MF",Brighton,Premier League,23.0,1993.0,2.5,1.0,6.0,1.0,16.7,2.41,0.4,0.17,1.0,18.1,0.0,0.0,0.0,1.1,1.1,0.18,-0.1,-0.1
1496,Manuel Locatelli,it ITA,MF,Milan,Serie A,19.0,1998.0,7.6,0.0,11.0,5.0,45.5,1.45,0.66,0.0,0.0,27.0,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
1497,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,Premier League,21.0,1996.0,20.8,2.0,32.0,7.0,21.9,1.54,0.34,0.06,0.29,16.4,0.0,0.0,0.0,3.5,3.5,0.11,-1.5,-1.5
1498,Enzo Loiodice,fr FRA,MF,Dijon,Ligue 1,16.0,2000.0,1.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1499,Joe Lolley,eng ENG,"FW,MF",Huddersfield,Premier League,24.0,1992.0,2.5,1.0,3.0,3.0,100.0,1.22,1.22,0.33,0.33,20.0,0.0,0.0,0.0,0.1,0.1,0.04,0.9,0.9
1500,David Lombán,es ESP,DF,Eibar,La Liga,30.0,1987.0,11.0,1.0,4.0,1.0,25.0,0.36,0.09,0.25,1.0,13.2,0.0,0.0,0.0,0.2,0.2,0.06,0.8,0.8
1501,Cristiano Lombardi,it ITA,"MF,DF",Benevento,Serie A,21.0,1995.0,12.4,0.0,17.0,5.0,29.4,1.38,0.4,0.0,0.0,15.7,0.0,0.0,0.0,1.1,1.1,0.07,-1.1,-1.1
1502,Kevin Long,ie IRL,DF,Burnley,Premier League,26.0,1990.0,16.0,1.0,10.0,2.0,20.0,0.62,0.12,0.1,0.5,7.6,0.0,0.0,0.0,1.2,1.2,0.12,-0.2,-0.2
1503,Shane Long,ie IRL,FW,Southampton,Premier League,30.0,1987.0,17.6,2.0,33.0,13.0,39.4,1.88,0.74,0.06,0.15,12.5,0.0,0.0,0.0,3.7,3.7,0.11,-1.7,-1.7
1504,Ademola Lookman,ng NGA,"FW,MF",Everton,Premier League,19.0,1997.0,1.8,0.0,3.0,0.0,0.0,1.7,0.0,0.0,,20.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1505,Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,Bundesliga,19.0,1997.0,6.4,5.0,13.0,6.0,46.2,2.04,0.94,0.38,0.83,14.1,1.0,0.0,0.0,3.1,3.1,0.24,1.9,1.9
1506,Anthony Lopes,pt POR,GK,Lyon,Ligue 1,26.0,1990.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1508,Rony Lopes,pt POR,"FW,MF",Monaco,Ligue 1,21.0,1995.0,28.1,15.0,68.0,31.0,45.6,2.42,1.1,0.22,0.48,17.8,2.0,0.0,0.0,10.1,10.1,0.15,4.9,4.9
1509,Adrián López,es ESP,"FW,MF",La Coruña,La Liga,29.0,1988.0,26.1,9.0,61.0,19.0,31.1,2.34,0.73,0.15,0.47,12.8,1.0,0.0,0.0,7.7,7.7,0.13,1.3,1.3
1510,Alberto López,es ESP,DF,Málaga,La Liga,22.0,1995.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1511,Andoni López,es ESP,DF,Athletic Club,La Liga,21.0,1996.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,20.5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
1512,David López,es ESP,"DF,MF",Espanyol,La Liga,27.0,1989.0,37.0,1.0,14.0,6.0,42.9,0.38,0.16,0.07,0.17,13.0,0.0,0.0,0.0,1.7,1.7,0.12,-0.7,-0.7
1513,Diego López,es ESP,GK,Espanyol,La Liga,35.0,1981.0,9.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1514,Iván López,es ESP,DF,Levante,La Liga,23.0,1993.0,1.9,0.0,1.0,0.0,0.0,0.52,0.0,0.0,,29.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
1515,Javi López,es ESP,DF,Espanyol,La Liga,31.0,1986.0,10.7,0.0,3.0,0.0,0.0,0.28,0.0,0.0,,29.9,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1516,Lisandro López,ar ARG,DF,Inter,Serie A,27.0,1989.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1517,Maxi López,ar ARG,FW,Udinese,Serie A,33.0,1984.0,18.7,2.0,28.0,8.0,28.6,1.5,0.43,0.04,0.13,15.6,0.0,1.0,1.0,4.2,3.4,0.12,-2.2,-2.4
1518,Maxime Lopez,fr FRA,"MF,FW",Marseille,Ligue 1,19.0,1997.0,15.3,0.0,10.0,4.0,40.0,0.65,0.26,0.0,0.0,21.9,1.0,0.0,0.0,0.9,0.9,0.09,-0.9,-0.9
1519,Pedro López Muñoz,es ESP,DF,Levante,La Liga,33.0,1983.0,17.7,0.0,3.0,0.0,0.0,0.17,0.0,0.0,,27.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1520,Pau López,es ESP,GK,Espanyol,La Liga,22.0,1994.0,28.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1521,Pedro López,es ESP,GK,Betis,La Liga,22.0,1995.0,4.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1522,Víctor López,es ESP,MF,Alavés,La Liga,20.0,1997.0,0.7,0.0,1.0,0.0,0.0,1.5,0.0,0.0,,19.9,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1523,Jonas Lössl,dk DEN,GK,Huddersfield,Premier League,28.0,1989.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1524,Dejan Lovren,hr CRO,DF,Liverpool,Premier League,28.0,1989.0,23.6,2.0,14.0,4.0,28.6,0.59,0.17,0.14,0.5,9.3,0.0,0.0,0.0,1.4,1.4,0.1,0.6,0.6
1525,Chris Löwe,de GER,DF,Huddersfield,Premier League,28.0,1989.0,17.6,0.0,8.0,2.0,25.0,0.45,0.11,0.0,0.0,25.3,3.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
1526,Matthew Lowton,eng ENG,DF,Burnley,Premier League,28.0,1989.0,25.5,0.0,4.0,1.0,25.0,0.16,0.04,0.0,0.0,25.9,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
1527,Anthony Lozano,hn HON,"FW,MF",Girona,La Liga,24.0,1993.0,5.2,1.0,16.0,7.0,43.8,3.06,1.34,0.06,0.14,16.3,0.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4
1528,Fabio Lucioni,it ITA,DF,Benevento,Serie A,29.0,1987.0,8.0,0.0,6.0,1.0,16.7,0.75,0.12,0.0,0.0,9.2,0.0,0.0,0.0,0.5,0.5,0.09,-0.5,-0.5
1529,Filipe Luís,br BRA,DF,Atlético Madrid,La Liga,31.0,1985.0,18.4,1.0,5.0,2.0,40.0,0.27,0.11,0.2,0.5,21.1,0.0,0.0,0.0,0.3,0.3,0.05,0.7,0.7
1530,José Luis Gayà,es ESP,DF,Valencia,La Liga,22.0,1995.0,32.4,0.0,14.0,3.0,21.4,0.43,0.09,0.0,0.0,22.9,0.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5
1531,José Luis Morales,es ESP,"MF,FW",Levante,La Liga,30.0,1987.0,34.0,10.0,58.0,22.0,37.9,1.71,0.65,0.12,0.32,18.2,0.0,3.0,3.0,10.2,7.9,0.14,-0.2,-0.9
1532,José Luis Palomino,ar ARG,DF,Atalanta,Serie A,27.0,1990.0,22.0,1.0,9.0,2.0,22.2,0.41,0.09,0.11,0.5,9.6,0.0,0.0,0.0,1.7,1.7,0.19,-0.7,-0.7
1534,Luisinho,pt POR,DF,La Coruña,La Liga,32.0,1985.0,29.1,1.0,16.0,4.0,25.0,0.55,0.14,0.06,0.25,24.4,0.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
1535,David Luiz,br BRA,"DF,MF",Chelsea,Premier League,30.0,1987.0,9.3,1.0,11.0,4.0,36.4,1.18,0.43,0.09,0.25,22.7,2.0,0.0,0.0,0.9,0.9,0.08,0.1,0.1
1536,Douglas Luiz,br BRA,"MF,FW",Girona,La Liga,19.0,1998.0,3.4,0.0,10.0,5.0,50.0,2.91,1.46,0.0,0.0,18.7,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
1537,Everton Luiz,br BRA,MF,SPAL,Serie A,29.0,1988.0,7.1,0.0,1.0,0.0,0.0,0.14,0.0,0.0,,33.9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1538,Jordan Lukaku,be BEL,DF,Lazio,Serie A,23.0,1994.0,15.1,1.0,6.0,3.0,50.0,0.4,0.2,0.17,0.33,15.2,0.0,0.0,0.0,1.2,1.2,0.2,-0.2,-0.2
1539,Romelu Lukaku,be BEL,FW,Manchester Utd,Premier League,24.0,1993.0,31.9,16.0,85.0,41.0,48.2,2.67,1.29,0.19,0.39,13.1,3.0,0.0,1.0,13.2,12.4,0.15,2.8,3.6
1540,Lars Lukas Mai,de GER,DF,Bayern Munich,Bundesliga,17.0,2000.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1541,Dodi Lukebakio,be BEL,"MF,FW",Watford,Premier League,19.0,1997.0,0.2,0.0,1.0,0.0,0.0,5.63,0.0,0.0,,29.6,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
1542,Saša Lukić,rs SRB,MF,Levante,La Liga,20.0,1996.0,11.0,0.0,2.0,1.0,50.0,0.18,0.09,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1543,Senad Lulić,ba BIH,"DF,MF",Lazio,Serie A,31.0,1986.0,27.0,3.0,16.0,7.0,43.8,0.59,0.26,0.13,0.29,20.8,0.0,1.0,1.0,2.0,1.2,0.08,1.0,0.8
1544,Levi Lumeka,eng ENG,FW,Crystal Palace,Premier League,18.0,1998.0,0.3,0.0,1.0,0.0,0.0,3.46,0.0,0.0,,11.7,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1545,Antonio Luna,es ESP,DF,Levante,La Liga,26.0,1991.0,22.5,0.0,5.0,0.0,0.0,0.22,0.0,0.0,,19.7,1.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
1546,Arnaud Lusamba,cd COD,MF,Nice,Ligue 1,20.0,1997.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1547,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,Bundesliga,29.0,1988.0,17.6,0.0,3.0,0.0,0.0,0.17,0.0,0.0,,30.7,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1548,Andreas Luthe,de GER,GK,Augsburg,Bundesliga,30.0,1987.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1549,Lyanco,br BRA,DF,Torino,Serie A,20.0,1997.0,3.5,0.0,2.0,0.0,0.0,0.57,0.0,0.0,,27.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1550,Charalambos Lykogiannis,gr GRE,DF,Cagliari,Serie A,23.0,1993.0,7.6,0.0,6.0,2.0,33.3,0.79,0.26,0.0,0.0,26.1,3.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1551,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,Ligue 1,29.0,1988.0,5.4,0.0,1.0,1.0,100.0,0.18,0.18,0.0,0.0,18.9,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
1552,Raïs M'Bolhi,dz ALG,GK,Rennes,Ligue 1,31.0,1986.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1553,Yann M'Vila,fr FRA,MF,Saint-Étienne,Ligue 1,27.0,1990.0,16.4,0.0,4.0,0.0,0.0,0.24,0.0,0.0,,22.9,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1554,Zinédine Machach,fr FRA,"FW,MF",Toulouse,Ligue 1,21.0,1996.0,2.1,1.0,4.0,1.0,25.0,1.87,0.47,0.25,1.0,17.2,0.0,0.0,0.0,0.2,0.2,0.05,0.8,0.8
1555,Pablo Maffeo,es ESP,DF,Girona,La Liga,20.0,1997.0,29.4,0.0,25.0,7.0,28.0,0.85,0.24,0.0,0.0,21.1,0.0,0.0,0.0,0.9,0.9,0.04,-0.9,-0.9
1556,Christian Maggio,it ITA,DF,Napoli,Serie A,35.0,1982.0,7.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1557,Francesco Magnanelli,it ITA,MF,Sassuolo,Serie A,32.0,1984.0,27.7,0.0,12.0,1.0,8.3,0.43,0.04,0.0,0.0,25.8,0.0,0.0,0.0,0.4,0.3,0.03,-0.4,-0.3
1558,Harry Maguire,eng ENG,DF,Leicester City,Premier League,24.0,1993.0,38.0,2.0,30.0,8.0,26.7,0.79,0.21,0.07,0.25,12.3,0.0,0.0,0.0,2.8,2.8,0.09,-0.8,-0.8
1560,Hicham Mahou,fr FRA,"MF,FW",Nice,Ligue 1,18.0,1999.0,0.6,0.0,1.0,0.0,0.0,1.64,0.0,0.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
1561,Riyad Mahrez,dz ALG,"MF,FW",Leicester City,Premier League,26.0,1991.0,32.8,12.0,73.0,36.0,49.3,2.23,1.1,0.16,0.33,19.5,8.0,0.0,0.0,6.5,6.5,0.09,5.5,5.5
1562,Thiago Maia,br BRA,"MF,DF",Lille,Ligue 1,20.0,1997.0,27.4,0.0,15.0,2.0,13.3,0.55,0.07,0.0,0.0,26.5,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
1563,Arne Maier,de GER,MF,Hertha BSC,Bundesliga,18.0,1999.0,13.6,0.0,13.0,1.0,7.7,0.96,0.07,0.0,0.0,26.3,0.0,0.0,0.0,1.0,1.0,0.08,-1.0,-1.0
1564,Sebastian Maier,de GER,MF,Hannover 96,Bundesliga,23.0,1993.0,2.9,0.0,5.0,2.0,40.0,1.7,0.68,0.0,0.0,30.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1565,Domenico Maietta,it ITA,DF,Bologna,Serie A,34.0,1982.0,5.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1566,Habib Maïga,ci CIV,"MF,DF",Saint-Étienne,Ligue 1,21.0,1996.0,7.9,1.0,6.0,1.0,16.7,0.76,0.13,0.17,1.0,27.2,0.0,0.0,0.0,0.2,0.2,0.04,0.8,0.8
1567,Mike Maignan,fr FRA,GK,Lille,Ligue 1,22.0,1995.0,33.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1568,Linton Maina,de GER,MF,Hannover 96,Bundesliga,18.0,1999.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1569,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,Premier League,19.0,1997.0,10.2,0.0,5.0,0.0,0.0,0.49,0.0,0.0,,20.9,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
1570,Jean-Victor Makengo,fr FRA,"FW,MF",Nice,Ligue 1,19.0,1998.0,2.7,0.0,1.0,1.0,100.0,0.37,0.37,0.0,0.0,8.4,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1571,Nemanja Maksimović,rs SRB,MF,Valencia,La Liga,22.0,1995.0,6.2,0.0,7.0,2.0,28.6,1.13,0.32,0.0,0.0,15.6,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
1572,Nikola Maksimović,rs SRB,DF,Napoli,Serie A,25.0,1991.0,1.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1573,Malcom,br BRA,FW,Bordeaux,Ligue 1,20.0,1997.0,31.7,12.0,72.0,28.0,38.9,2.27,0.88,0.14,0.36,22.8,15.0,2.0,3.0,8.4,5.9,0.08,3.6,4.1
1574,Kévin Malcuit,ma MAR,DF,Lille,Ligue 1,26.0,1991.0,20.2,0.0,10.0,3.0,30.0,0.5,0.15,0.0,0.0,22.7,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
1575,Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,Bundesliga,25.0,1992.0,24.9,5.0,54.0,17.0,31.5,2.17,0.68,0.09,0.29,20.5,3.0,0.0,0.0,4.6,4.6,0.08,0.4,0.4
1576,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,26.0,1991.0,33.3,0.0,23.0,8.0,34.8,0.69,0.24,0.0,0.0,22.9,1.0,0.0,0.0,1.6,1.6,0.07,-1.6,-1.6
1577,Scott Malone,eng ENG,DF,Huddersfield,Premier League,26.0,1991.0,12.4,0.0,8.0,2.0,25.0,0.64,0.16,0.0,0.0,20.8,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5
1578,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,28.0,1989.0,33.0,0.0,16.0,3.0,18.8,0.48,0.09,0.0,0.0,23.5,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
1579,Gianluca Mancini,it ITA,DF,Atalanta,Serie A,21.0,1996.0,7.6,1.0,4.0,1.0,25.0,0.53,0.13,0.25,1.0,8.7,0.0,0.0,0.0,0.9,0.9,0.24,0.1,0.1
