,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
3020,Ádám Szalai,hu HUN,FW,Mainz 05,Bundesliga,31.0,1987.0,27.0,1147.0,42.0,37.5,12.7,12.0,76.0,4.0,15.0,16.0,4.0,1.22,15.0,20.0,-5.0,-0.39,0.36,19.2,18.3,0.9,0.07,0.65
3021,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,29.0,1990.0,29.0,2591.0,89.0,75.8,28.8,29.0,89.0,28.0,0.0,,7.0,2.1,57.0,33.0,24.0,0.83,-0.14,51.4,35.9,15.5,0.54,-0.62
3022,Andrea Tabanelli,it ITA,MF,Lecce,Serie A,29.0,1990.0,13.0,964.0,74.0,28.2,10.7,11.0,81.0,8.0,2.0,39.0,2.0,1.15,15.0,17.0,-2.0,-0.19,0.95,15.0,21.8,-6.8,-0.63,0.25
3023,Tachi,es ESP,DF,Alavés,La Liga,21.0,1997.0,6.0,238.0,40.0,7.0,2.6,2.0,90.0,1.0,4.0,15.0,14.0,1.33,3.0,5.0,-2.0,-0.76,-0.11,3.1,5.2,-2.1,-0.81,-0.35
3024,Panagiotis Tachtsidis,gr GRE,MF,Lecce,Serie A,28.0,1991.0,28.0,2003.0,72.0,58.6,22.3,24.0,80.0,17.0,4.0,22.0,5.0,0.61,23.0,53.0,-30.0,-1.35,-1.16,30.2,49.6,-19.4,-0.87,-0.15
3025,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,23.0,1996.0,25.0,2092.0,84.0,68.4,23.2,22.0,90.0,21.0,3.0,41.0,6.0,2.0,41.0,27.0,14.0,0.6,0.32,42.0,33.8,8.2,0.35,0.39
3026,Flavien Tait,fr FRA,"MF,FW",Rennes,Ligue 1,26.0,1993.0,17.0,885.0,52.0,35.1,9.8,9.0,82.0,5.0,8.0,18.0,5.0,1.65,14.0,9.0,5.0,0.51,0.01,13.7,11.9,1.8,0.19,-0.09
3027,Mahdi Talal,fr FRA,FW,Amiens,Ligue 1,21.0,1997.0,2.0,20.0,10.0,0.8,0.2,0.0,,0.0,2.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.68,0.0,0.1,-0.1,-0.24,0.19
3028,Adrien Tameze,cm CMR,MF,Atalanta,Serie A,25.0,1994.0,7.0,211.0,30.0,6.2,2.3,2.0,90.0,2.0,5.0,6.0,10.0,2.71,10.0,3.0,7.0,2.99,1.78,6.8,3.1,3.7,1.57,0.49
3029,Adrien Tameze,cm CMR,MF,Nice,Ligue 1,25.0,1994.0,8.0,519.0,65.0,20.6,5.8,6.0,81.0,4.0,2.0,18.0,5.0,1.25,8.0,11.0,-3.0,-0.52,-0.79,8.2,9.1,-0.9,-0.16,0.17
3030,Japhet Tanganga,eng ENG,DF,Tottenham,Premier League,20.0,1999.0,6.0,525.0,88.0,15.4,5.8,6.0,88.0,5.0,0.0,,9.0,0.83,6.0,7.0,-1.0,-0.17,-0.64,6.4,13.3,-6.9,-1.18,-1.2
3031,Adil Taoui,fr FRA,MF,Toulouse,Ligue 1,17.0,2001.0,2.0,25.0,13.0,1.0,0.3,0.0,,0.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3,0.7,0.4,0.3,1.1,1.61
3032,Edmond Tapsoba,bf BFA,DF,Leverkusen,Bundesliga,20.0,1999.0,14.0,1058.0,76.0,34.6,11.8,12.0,87.0,11.0,2.0,6.0,0.0,2.07,28.0,20.0,8.0,0.68,0.28,19.6,17.9,1.7,0.14,-0.13
3033,Matt Targett,eng ENG,"DF,MF",Aston Villa,Premier League,23.0,1995.0,28.0,2291.0,82.0,67.0,25.5,27.0,83.0,22.0,1.0,54.0,2.0,1.0,30.0,40.0,-10.0,-0.39,0.88,31.7,45.3,-13.6,-0.54,0.25
3034,Rodrigo Tarín,es ESP,DF,Leganés,La Liga,23.0,1996.0,14.0,951.0,68.0,27.8,10.6,12.0,78.0,9.0,2.0,8.0,8.0,1.07,9.0,17.0,-8.0,-0.76,-0.28,10.2,14.0,-3.7,-0.35,-0.38
3035,James Tarkowski,eng ENG,DF,Burnley,Premier League,26.0,1992.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.42,43.0,50.0,-7.0,-0.18,,47.4,49.8,-2.4,-0.06,
3036,Ciprian Tătărușanu,ro ROU,GK,Lyon,Ligue 1,33.0,1986.0,2.0,180.0,90.0,7.1,2.0,2.0,90.0,2.0,0.0,,23.0,1.5,4.0,2.0,2.0,1.0,0.5,2.5,2.0,0.5,0.27,-0.12
3037,Júlio Tavares,cv CPV,FW,Dijon,Ligue 1,30.0,1988.0,23.0,1997.0,87.0,79.2,22.2,22.0,89.0,21.0,1.0,33.0,0.0,1.22,24.0,29.0,-5.0,-0.23,0.64,25.8,31.9,-6.1,-0.27,0.05
3038,Nikola Tavares,hr CRO,DF,Crystal Palace,Premier League,20.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
3039,Charlie Taylor,eng ENG,DF,Burnley,Premier League,25.0,1993.0,24.0,1945.0,81.0,56.9,21.6,22.0,85.0,20.0,2.0,41.0,6.0,1.63,24.0,18.0,6.0,0.28,1.07,24.8,29.4,-4.5,-0.21,-0.34
3040,Neil Taylor,wls WAL,DF,Aston Villa,Premier League,30.0,1989.0,14.0,1091.0,78.0,31.9,12.1,11.0,85.0,10.0,3.0,52.0,13.0,0.79,11.0,25.0,-14.0,-1.15,-0.69,12.2,20.2,-8.0,-0.66,-0.07
3042,Aurélien Tchouaméni,fr FRA,MF,Bordeaux,Ligue 1,19.0,2000.0,15.0,1110.0,74.0,44.0,12.3,13.0,83.0,8.0,2.0,17.0,5.0,1.6,21.0,13.0,8.0,0.65,0.78,11.1,17.1,-6.0,-0.49,-0.45
3043,Aurélien Tchouaméni,fr FRA,MF,Monaco,Ligue 1,19.0,2000.0,3.0,65.0,22.0,2.6,0.7,0.0,,0.0,3.0,21.0,3.0,1.33,0.0,1.0,-1.0,-1.38,-1.42,1.3,1.4,-0.1,-0.08,-0.3
3044,Georg Teigl,at AUT,"DF,MF",Augsburg,Bundesliga,28.0,1991.0,3.0,111.0,37.0,3.6,1.2,1.0,90.0,1.0,2.0,11.0,7.0,1.0,1.0,6.0,-5.0,-4.05,-3.66,1.0,3.8,-2.8,-2.3,-1.97
3045,Álvaro Tejero,es ESP,DF,Eibar,La Liga,23.0,1996.0,18.0,1447.0,80.0,42.3,16.1,16.0,85.0,13.0,2.0,45.0,14.0,1.17,17.0,19.0,-2.0,-0.12,0.56,18.7,24.8,-6.0,-0.38,-0.15
3046,Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,Bundesliga,21.0,1997.0,9.0,448.0,50.0,14.6,5.0,5.0,68.0,1.0,4.0,27.0,12.0,0.56,3.0,10.0,-7.0,-1.41,-0.58,5.0,6.3,-1.3,-0.26,0.55
3047,Nathan Tella,eng ENG,FW,Southampton,Premier League,20.0,1999.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.24,0.1,0.0,0.1,3.4,3.31
3048,Cristian Tello,es ESP,"MF,FW",Betis,La Liga,27.0,1991.0,27.0,787.0,29.0,23.0,8.7,5.0,73.0,1.0,22.0,19.0,6.0,0.7,13.0,18.0,-5.0,-0.57,-0.33,12.4,14.8,-2.5,-0.28,-0.24
3049,Lino Tempelmann,de GER,MF,Freiburg,Bundesliga,20.0,1999.0,1.0,33.0,33.0,1.1,0.4,1.0,33.0,0.0,0.0,,16.0,3.0,0.0,0.0,0.0,0.0,-0.03,0.1,0.9,-0.8,-2.24,-1.73
3050,Arnau Tenas,es ESP,GK,Barcelona,La Liga,18.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
3051,Łukasz Teodorczyk,pl POL,FW,Udinese,Serie A,28.0,1991.0,14.0,222.0,16.0,6.5,2.5,1.0,70.0,0.0,13.0,12.0,18.0,1.07,4.0,4.0,0.0,0.0,0.39,3.9,4.4,-0.4,-0.18,0.14
3052,Hidde ter Avest,nl NED,DF,Udinese,Serie A,22.0,1997.0,20.0,686.0,34.0,20.1,7.6,6.0,74.0,2.0,14.0,17.0,12.0,1.25,10.0,18.0,-8.0,-1.05,-0.85,9.4,12.2,-2.8,-0.37,-0.08
3053,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,27.0,1992.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,1.0,2.17,79.0,36.0,43.0,1.19,-1.31,60.7,37.3,23.5,0.65,-1.64
3054,Simon Terodde,de GER,FW,Köln,Bundesliga,31.0,1988.0,23.0,813.0,35.0,26.6,9.0,7.0,82.0,4.0,16.0,15.0,6.0,1.09,11.0,16.0,-5.0,-0.55,-0.03,14.8,14.8,0.0,-0.01,0.17
3055,Filippo Terracciano,it ITA,MF,Hellas Verona,Serie A,16.0,2003.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,
3056,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,29.0,1990.0,7.0,624.0,89.0,18.2,6.9,7.0,89.0,6.0,0.0,,31.0,2.29,14.0,5.0,9.0,1.3,1.49,12.2,9.6,2.6,0.38,0.31
3057,Martin Terrier,fr FRA,"FW,MF",Lyon,Ligue 1,22.0,1997.0,23.0,1198.0,52.0,47.5,13.3,13.0,77.0,6.0,10.0,20.0,3.0,1.35,16.0,12.0,4.0,0.3,-0.45,17.0,13.3,3.7,0.28,-0.18
3058,Aleksa Terzić,rs SRB,MF,Fiorentina,Serie A,19.0,1999.0,2.0,8.0,4.0,0.2,0.1,0.0,,0.0,2.0,4.0,29.0,3.0,1.0,0.0,1.0,11.25,11.2,0.0,0.0,0.0,0.51,0.38
3059,Kenny Tete,nl NED,DF,Lyon,Ligue 1,23.0,1995.0,18.0,1072.0,60.0,42.5,11.9,9.0,86.0,8.0,9.0,33.0,5.0,1.06,15.0,14.0,1.0,0.08,-0.79,15.8,11.8,4.0,0.33,-0.08
3060,Alexander Tettey,no NOR,"MF,DF",Norwich City,Premier League,33.0,1986.0,30.0,2338.0,78.0,68.4,26.0,28.0,82.0,13.0,2.0,25.0,3.0,0.67,17.0,44.0,-27.0,-1.04,0.79,22.0,43.6,-21.5,-0.83,-0.17
3061,Florian Thauvin,fr FRA,FW,Marseille,Ligue 1,26.0,1993.0,2.0,22.0,11.0,0.9,0.2,0.0,,0.0,2.0,10.0,0.0,2.0,0.0,2.0,-2.0,-8.18,-8.69,0.4,1.9,-1.5,-6.21,-6.42
3062,Demba Thiam,sn SEN,GK,SPAL,Serie A,21.0,1998.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,36.0,0.5,2.0,4.0,-2.0,-1.0,0.33,0.8,4.0,-3.2,-1.58,-0.89
3063,Malick Thiaw,de GER,DF,Schalke 04,Bundesliga,17.0,2001.0,4.0,76.0,19.0,2.5,0.8,0.0,,0.0,4.0,19.0,5.0,0.25,1.0,3.0,-2.0,-2.37,-1.83,0.5,1.4,-0.9,-1.01,-0.62
3064,Niclas Thiede,de GER,GK,Freiburg,Bundesliga,20.0,1999.0,1.0,69.0,69.0,2.3,0.8,0.0,,0.0,1.0,69.0,16.0,0.0,0.0,1.0,-1.0,-1.3,-1.36,0.4,1.4,-1.0,-1.35,-0.84
3065,Jan Thielmann,de GER,"FW,MF",Köln,Bundesliga,17.0,2002.0,12.0,554.0,46.0,18.1,6.2,7.0,63.0,0.0,5.0,23.0,7.0,1.42,9.0,10.0,-1.0,-0.16,0.45,6.3,9.5,-3.2,-0.51,-0.47
3066,Sada Thioub,sn SEN,"MF,FW",Angers,Ligue 1,24.0,1995.0,23.0,1508.0,66.0,59.8,16.8,15.0,86.0,10.0,8.0,27.0,1.0,1.3,17.0,17.0,0.0,0.0,0.44,16.1,19.1,-3.0,-0.18,-0.52
3068,Bobby Thomas,eng ENG,DF,Burnley,Premier League,,,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
3069,Jordan Thomas,eng ENG,FW,Norwich City,Premier League,18.0,2001.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.1,-0.1,-6.07,-5.29
3070,Luke Thomas,eng ENG,"MF,DF",Leicester City,Premier League,18.0,2001.0,3.0,267.0,89.0,7.8,3.0,3.0,89.0,2.0,0.0,,0.0,1.0,2.0,4.0,-2.0,-0.67,-1.47,5.0,2.6,2.5,0.83,0.42
3071,Romain Thomas,fr FRA,DF,Angers,Ligue 1,31.0,1988.0,27.0,2340.0,87.0,92.9,26.0,27.0,87.0,25.0,0.0,,1.0,1.44,27.0,31.0,-4.0,-0.15,0.35,25.9,27.9,-1.9,-0.07,-1.49
3072,Adrien Thomasson,fr FRA,"MF,FW",Strasbourg,Ligue 1,25.0,1993.0,25.0,2072.0,83.0,85.3,23.0,24.0,86.0,13.0,1.0,18.0,0.0,1.52,28.0,25.0,3.0,0.13,0.88,28.8,25.7,3.1,0.13,0.4
3073,Erik Thommy,de GER,"MF,FW",Düsseldorf,Bundesliga,24.0,1994.0,34.0,2259.0,66.0,73.8,25.1,25.0,81.0,11.0,9.0,25.0,0.0,0.88,32.0,46.0,-14.0,-0.56,1.35,27.6,44.4,-16.8,-0.67,0.24
3074,Max Thompson,eng ENG,FW,Burnley,Premier League,17.0,2002.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.06
3075,Morten Thorsby,no NOR,"MF,DF",Sampdoria,Serie A,23.0,1996.0,24.0,1865.0,78.0,54.5,20.7,21.0,85.0,17.0,3.0,24.0,8.0,1.38,30.0,35.0,-5.0,-0.24,0.45,26.4,28.0,-1.6,-0.08,0.1
3076,Marcus Thuram,fr FRA,FW,M'Gladbach,Bundesliga,21.0,1997.0,31.0,2202.0,71.0,72.0,24.5,28.0,76.0,10.0,3.0,21.0,0.0,1.81,43.0,26.0,17.0,0.69,-0.25,46.9,33.1,13.8,0.56,-0.72
3077,Khéphren Thuram-Ulie,fr FRA,MF,Nice,Ligue 1,18.0,2001.0,14.0,590.0,42.0,23.4,6.6,7.0,75.0,2.0,7.0,9.0,6.0,1.64,9.0,7.0,2.0,0.31,0.26,7.6,10.1,-2.4,-0.37,-0.1
3078,Youri Tielemans,be BEL,MF,Leicester City,Premier League,22.0,1997.0,37.0,2828.0,76.0,82.7,31.4,32.0,86.0,21.0,5.0,17.0,1.0,1.59,57.0,35.0,22.0,0.7,0.09,52.0,38.8,13.2,0.42,-0.11
3079,Kieran Tierney,sct SCO,"DF,MF",Arsenal,Premier League,22.0,1997.0,15.0,989.0,66.0,28.9,11.0,12.0,78.0,6.0,3.0,18.0,4.0,1.47,18.0,16.0,2.0,0.18,-0.04,12.4,19.0,-6.6,-0.6,-0.54
3080,Cheick Timite,ci CIV,"MF,FW",Amiens,Ligue 1,21.0,1997.0,3.0,115.0,38.0,4.6,1.3,2.0,54.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,-1.0,-0.78,-0.11,0.5,2.2,-1.7,-1.31,-0.92
3081,David Timor,es ESP,"MF,DF",Getafe,La Liga,29.0,1989.0,22.0,943.0,43.0,27.6,10.5,10.0,83.0,5.0,12.0,9.0,11.0,1.68,11.0,11.0,0.0,0.0,-0.22,11.7,14.5,-2.9,-0.27,-0.38
3082,Marcel Tisserand,cd COD,DF,Wolfsburg,Bundesliga,26.0,1993.0,15.0,1204.0,80.0,39.3,13.4,14.0,86.0,12.0,1.0,2.0,14.0,1.13,9.0,16.0,-7.0,-0.52,-0.96,19.3,14.1,5.2,0.39,0.16
3083,Jean-Clair Todibo,fr FRA,DF,Barcelona,La Liga,19.0,1999.0,2.0,77.0,39.0,2.3,0.9,1.0,72.0,0.0,1.0,5.0,7.0,3.0,3.0,0.0,3.0,3.51,2.3,1.7,2.1,-0.4,-0.41,-1.18
3084,Jean-Clair Todibo,fr FRA,DF,Schalke 04,Bundesliga,19.0,1999.0,8.0,365.0,46.0,11.9,4.1,4.0,61.0,1.0,4.0,31.0,3.0,0.5,2.0,7.0,-5.0,-1.23,-0.73,3.7,4.3,-0.6,-0.14,0.3
3085,Karl Toko Ekambi,cm CMR,FW,Villarreal,La Liga,26.0,1992.0,18.0,993.0,55.0,29.0,11.0,11.0,75.0,2.0,7.0,23.0,1.0,1.39,19.0,15.0,4.0,0.36,-0.01,23.6,16.2,7.4,0.67,0.3
3086,Karl Toko Ekambi,cm CMR,"FW,MF",Lyon,Ligue 1,26.0,1992.0,8.0,538.0,67.0,21.3,6.0,5.0,84.0,2.0,3.0,39.0,0.0,1.38,8.0,5.0,3.0,0.5,-0.04,8.0,5.7,2.3,0.39,0.02
3087,Corentin Tolisso,fr FRA,MF,Bayern Munich,Bundesliga,24.0,1994.0,13.0,638.0,49.0,20.8,7.1,7.0,72.0,3.0,6.0,22.0,9.0,2.23,19.0,7.0,12.0,1.69,-0.39,18.5,9.4,9.1,1.28,-0.3
3088,Jeremy Toljan,de GER,DF,Sassuolo,Serie A,24.0,1994.0,29.0,2186.0,75.0,63.9,24.3,25.0,83.0,19.0,4.0,28.0,3.0,1.31,36.0,33.0,3.0,0.12,-0.1,31.0,38.6,-7.7,-0.32,-0.21
3089,Rafael Tolói,it ITA,DF,Atalanta,Serie A,28.0,1990.0,33.0,2608.0,79.0,76.3,29.0,29.0,88.0,27.0,4.0,11.0,2.0,1.97,67.0,39.0,28.0,0.97,-1.47,62.3,30.6,31.7,1.09,-0.07
3090,Raúl de Tomás,es ESP,FW,Espanyol,La Liga,24.0,1994.0,14.0,1075.0,77.0,31.4,11.9,11.0,88.0,9.0,3.0,36.0,0.0,0.79,7.0,12.0,-5.0,-0.42,0.58,13.8,14.6,-0.8,-0.07,0.38
3091,Takehiro Tomiyasu,jp JPN,DF,Bologna,Serie A,20.0,1998.0,29.0,2528.0,87.0,73.9,28.1,29.0,87.0,25.0,0.0,,0.0,1.28,36.0,45.0,-9.0,-0.32,0.08,43.6,38.1,5.5,0.2,0.55
3092,James Tomkins,eng ENG,DF,Crystal Palace,Premier League,30.0,1989.0,18.0,1582.0,88.0,46.3,17.6,18.0,88.0,16.0,0.0,,3.0,0.89,15.0,23.0,-8.0,-0.46,0.08,13.8,27.3,-13.5,-0.77,-0.4
3094,Fikayo Tomori,eng ENG,DF,Chelsea,Premier League,21.0,1997.0,15.0,1291.0,86.0,37.7,14.3,15.0,86.0,13.0,0.0,,12.0,1.93,27.0,18.0,9.0,0.63,0.37,26.6,14.4,12.2,0.85,0.08
3095,Nenad Tomović,rs SRB,DF,SPAL,Serie A,31.0,1987.0,23.0,1755.0,76.0,51.3,19.5,20.0,86.0,17.0,3.0,11.0,13.0,0.65,13.0,42.0,-29.0,-1.49,-0.35,18.7,34.5,-15.8,-0.81,-0.15
3096,Sandro Tonali,it ITA,MF,Brescia,Serie A,19.0,2000.0,35.0,3014.0,86.0,88.1,33.5,34.0,88.0,28.0,1.0,34.0,0.0,0.71,32.0,61.0,-29.0,-0.87,2.46,38.8,64.5,-25.7,-0.77,0.44
3097,Lorenzo Tonelli,it ITA,DF,Sampdoria,Serie A,29.0,1990.0,9.0,702.0,78.0,20.5,7.8,9.0,78.0,6.0,0.0,,4.0,0.89,9.0,16.0,-7.0,-0.9,-0.57,11.1,14.0,-2.9,-0.37,-0.31
3098,Lorenzo Tonelli,it ITA,DF,Napoli,Serie A,29.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,,,,,,
3099,Toño,es ESP,DF,Levante,La Liga,29.0,1989.0,20.0,1589.0,79.0,46.5,17.7,18.0,87.0,15.0,2.0,10.0,9.0,1.05,14.0,23.0,-9.0,-0.51,-0.66,20.6,30.1,-9.5,-0.54,-0.28
3100,Ömer Toprak,tr TUR,DF,Werder Bremen,Bundesliga,30.0,1989.0,10.0,715.0,72.0,23.4,7.9,9.0,76.0,5.0,1.0,30.0,2.0,0.5,7.0,15.0,-8.0,-1.01,-0.28,7.3,11.3,-4.0,-0.5,-0.04
3101,Ernesto Torregrossa,ve VEN,FW,Brescia,Serie A,27.0,1992.0,25.0,1844.0,74.0,53.9,20.5,22.0,79.0,11.0,3.0,38.0,0.0,0.68,21.0,46.0,-25.0,-1.22,-0.14,26.6,42.7,-16.2,-0.79,0.07
3102,Lucas Torreira,uy URU,MF,Arsenal,Premier League,23.0,1996.0,29.0,1512.0,52.0,44.2,16.8,17.0,76.0,8.0,12.0,18.0,4.0,1.48,23.0,23.0,0.0,0.0,-0.38,19.5,24.9,-5.5,-0.33,-0.19
3103,Daniel Torres,co COL,MF,Alavés,La Liga,29.0,1989.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
3104,Emmanuel Torres,ar ARG,FW,Milan,Serie A,27.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
3105,Ferrán Torres,es ESP,"MF,FW",Valencia,La Liga,19.0,2000.0,34.0,2251.0,66.0,65.8,25.0,26.0,79.0,11.0,8.0,24.0,3.0,1.38,27.0,30.0,-3.0,-0.12,0.19,28.9,38.8,-9.9,-0.4,-0.18
3106,Óliver Torres,es ESP,"MF,FW",Sevilla,La Liga,24.0,1994.0,28.0,1596.0,57.0,46.7,17.7,21.0,68.0,3.0,7.0,25.0,5.0,1.96,26.0,16.0,10.0,0.56,0.07,23.1,15.4,7.7,0.43,-0.03
3107,Pau Torres,es ESP,DF,Villarreal,La Liga,22.0,1997.0,34.0,2971.0,87.0,86.9,33.0,33.0,90.0,33.0,1.0,1.0,0.0,1.47,54.0,45.0,9.0,0.27,-0.73,58.1,41.5,16.7,0.5,0.38
3108,Roberto Torres,es ESP,"MF,FW",Osasuna,La Liga,30.0,1989.0,36.0,2717.0,75.0,79.4,30.2,31.0,84.0,20.0,5.0,22.0,2.0,1.42,35.0,40.0,-5.0,-0.17,0.22,41.0,39.5,1.5,0.05,0.23
3109,Lucas Torró,es ESP,MF,Eint Frankfurt,Bundesliga,25.0,1994.0,7.0,331.0,47.0,10.8,3.7,4.0,68.0,2.0,3.0,20.0,11.0,1.57,3.0,6.0,-3.0,-0.82,-0.88,5.9,4.6,1.3,0.36,0.08
3110,Jordan Torunarigha,de GER,DF,Hertha BSC,Bundesliga,21.0,1997.0,18.0,1462.0,81.0,47.8,16.2,16.0,90.0,16.0,2.0,11.0,14.0,1.28,25.0,26.0,-1.0,-0.06,0.5,22.7,27.4,-4.6,-0.29,0.1
3111,Cenk Tosun,tr TUR,FW,Crystal Palace,Premier League,28.0,1991.0,5.0,177.0,35.0,5.2,2.0,2.0,74.0,0.0,3.0,10.0,0.0,1.6,1.0,2.0,-1.0,-0.51,-0.01,2.0,3.8,-1.8,-0.93,-0.39
3112,Cenk Tosun,tr TUR,FW,Everton,Premier League,28.0,1991.0,5.0,291.0,58.0,8.5,3.2,2.0,82.0,1.0,3.0,43.0,11.0,1.0,2.0,4.0,-2.0,-0.62,-0.33,3.9,3.6,0.3,0.1,0.04
3113,Abdoulaye Touré,fr FRA,MF,Nantes,Ligue 1,25.0,1994.0,27.0,2221.0,82.0,88.1,24.7,24.0,89.0,22.0,3.0,29.0,0.0,1.37,23.0,24.0,-1.0,-0.04,0.56,26.9,24.5,2.4,0.1,1.19
3114,Almamy Touré,ml MLI,DF,Eint Frankfurt,Bundesliga,23.0,1996.0,19.0,1491.0,78.0,48.7,16.6,18.0,83.0,13.0,1.0,4.0,11.0,1.16,30.0,35.0,-5.0,-0.3,-0.53,28.0,27.2,0.8,0.05,-0.46
3115,Lucas Tousart,fr FRA,MF,Lyon,Ligue 1,22.0,1997.0,24.0,1763.0,73.0,70.0,19.6,19.0,87.0,16.0,5.0,23.0,2.0,1.5,30.0,21.0,9.0,0.46,-0.25,26.0,18.5,7.4,0.38,0.01
3116,Andros Townsend,eng ENG,"FW,MF",Crystal Palace,Premier League,28.0,1991.0,24.0,1294.0,54.0,37.8,14.4,14.0,81.0,8.0,10.0,16.0,5.0,1.04,8.0,23.0,-15.0,-1.04,-0.87,11.6,22.3,-10.7,-0.75,-0.3
3117,Aleksandar Trajkovski,mk MKD,"MF,FW",Mallorca,La Liga,26.0,1992.0,14.0,330.0,24.0,9.6,3.7,1.0,56.0,0.0,13.0,21.0,8.0,0.79,2.0,7.0,-5.0,-1.36,-0.78,4.8,6.7,-2.0,-0.53,0.06
3118,Abdoullaye Traoré,bf BFA,MF,Hellas Verona,Serie A,19.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
3120,Adama Traoré,es ESP,"FW,DF",Wolves,Premier League,23.0,1996.0,37.0,2605.0,70.0,76.2,28.9,27.0,86.0,18.0,10.0,29.0,1.0,1.57,44.0,33.0,11.0,0.38,0.38,43.7,28.6,15.1,0.52,0.41
3121,Adama Traoré,ml MLI,"FW,MF",Metz,Ligue 1,24.0,1995.0,15.0,1007.0,67.0,40.0,11.2,12.0,79.0,5.0,3.0,18.0,2.0,1.2,11.0,11.0,0.0,0.0,0.48,12.3,13.1,-0.8,-0.07,0.54
3122,Adama Traoré,ml MLI,MF,Monaco,Ligue 1,24.0,1995.0,2.0,25.0,13.0,1.0,0.3,0.0,,0.0,2.0,12.0,1.0,0.5,0.0,1.0,-1.0,-3.6,-3.64,0.1,0.2,-0.1,-0.25,-0.47
3123,Bertrand Traoré,bf BFA,"FW,MF",Lyon,Ligue 1,23.0,1995.0,23.0,1253.0,54.0,49.7,13.9,14.0,75.0,4.0,9.0,22.0,4.0,1.35,28.0,11.0,17.0,1.22,1.36,22.3,13.3,8.9,0.64,0.53
3124,Boubacar Traoré,ml MLI,MF,Metz,Ligue 1,17.0,2001.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
3125,Charles Traore,ml MLI,DF,Nantes,Ligue 1,27.0,1992.0,20.0,1738.0,87.0,69.0,19.3,20.0,87.0,16.0,0.0,,0.0,1.2,20.0,21.0,-1.0,-0.05,0.18,20.2,23.0,-2.8,-0.14,-0.32
3126,Hamari Traoré,ml MLI,DF,Rennes,Ligue 1,27.0,1992.0,27.0,2411.0,89.0,95.7,26.8,27.0,89.0,25.0,0.0,,0.0,1.81,37.0,22.0,15.0,0.56,1.39,34.7,27.4,7.3,0.27,0.58
3127,Ibrahima Traoré,gn GUI,"FW,MF",M'Gladbach,Bundesliga,31.0,1988.0,7.0,152.0,22.0,5.0,1.7,1.0,71.0,0.0,6.0,14.0,13.0,2.29,4.0,1.0,3.0,1.78,1.06,3.5,1.9,1.6,0.98,0.22
3128,Ismaël Traoré,ci CIV,DF,Angers,Ligue 1,32.0,1986.0,23.0,2052.0,89.0,81.4,22.8,23.0,89.0,22.0,0.0,,2.0,1.3,21.0,22.0,-1.0,-0.04,0.73,23.8,23.1,0.7,0.03,-0.02
3129,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,29.0,1990.0,22.0,1980.0,90.0,64.7,22.0,22.0,90.0,22.0,0.0,,1.0,1.64,40.0,38.0,2.0,0.09,0.34,37.2,31.7,5.5,0.25,-0.09
