Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Younès Kaboul,1278,FRA,DF,Watford,eng Premier League,31.0,1986.0,2.0,2.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Kačaniklić,1279,SWE,"MF,FW",Nantes,fr Ligue 1,25.0,1991.0,9.0,3.0,316.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,0.2,0.2,0.2,0.4,0.05,0.07,0.11,0.05,0.11
Gojko Kačar,1280,SRB,DF,Augsburg,de Bundesliga,30.0,1987.0,6.0,3.0,228.0,2.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39,0.0,0.39,0.39,0.39,0.3,0.3,0.0,0.3,0.13,0.0,0.13,0.13,0.13
Elias Kachunga,1281,COD,"FW,MF",Huddersfield,eng Premier League,25.0,1992.0,19.0,17.0,1329.0,14.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.14,0.07,0.14,1.9,1.9,0.6,2.6,0.13,0.04,0.17,0.13,0.17
Pavel Kadeřábek,1282,CZE,"FW,DF",Hoffenheim,de Bundesliga,25.0,1992.0,28.0,24.0,2199.0,24.4,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.08,0.12,0.2,0.08,0.2,2.7,2.7,2.7,5.4,0.11,0.11,0.22,0.11,0.22
Shinji Kagawa,1283,JPN,MF,Dortmund,de Bundesliga,28.0,1989.0,19.0,12.0,1166.0,13.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.39,0.15,0.54,0.39,0.54,4.5,4.5,2.9,7.4,0.34,0.22,0.57,0.34,0.57
Sullay Kaikai,1284,SLE,MF,Crystal Palace,eng Premier League,21.0,1995.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Kainz,1285,AUT,"MF,FW",Werder Bremen,de Bundesliga,24.0,1992.0,30.0,19.0,1712.0,19.0,3.0,3.0,3.0,0.0,0.0,5.0,0.0,0.16,0.16,0.32,0.16,0.32,3.1,3.1,3.5,6.6,0.16,0.19,0.35,0.16,0.35
Dominik Kaiser,1286,DEU,"MF,FW",RB Leipzig,de Bundesliga,28.0,1988.0,10.0,3.0,277.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.1,0.06,0.15,0.1,0.15
Gaël Kakuta,1287,COD,"MF,FW",Amiens,fr Ligue 1,26.0,1991.0,36.0,36.0,3083.0,34.3,6.0,6.0,6.0,0.0,1.0,3.0,0.0,0.18,0.18,0.35,0.18,0.35,4.2,3.4,6.1,9.5,0.12,0.18,0.3,0.1,0.28
Nikola Kalinić,1288,HRV,FW,Milan,it Serie A,29.0,1988.0,31.0,20.0,1812.0,20.1,6.0,3.0,6.0,0.0,0.0,3.0,0.0,0.3,0.15,0.45,0.3,0.45,8.6,8.6,2.1,10.6,0.43,0.1,0.53,0.43,0.53
Salomon Kalou,1289,CIV,"FW,MF",Hertha BSC,de Bundesliga,31.0,1985.0,31.0,27.0,2207.0,24.5,12.0,3.0,11.0,1.0,2.0,0.0,0.0,0.49,0.12,0.61,0.45,0.57,9.2,7.6,2.3,9.9,0.37,0.09,0.47,0.31,0.4
Daichi Kamada,1290,JPN,"MF,FW",Eint Frankfurt,de Bundesliga,20.0,1996.0,3.0,2.0,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.02,0.07,0.05,0.07
François Kamano,1291,GIN,FW,Bordeaux,fr Ligue 1,21.0,1996.0,35.0,23.0,2014.0,22.4,8.0,4.0,7.0,1.0,1.0,4.0,0.0,0.36,0.18,0.54,0.31,0.49,8.2,7.3,2.6,9.9,0.37,0.12,0.48,0.33,0.44
Bingourou Kamara,1292,SEN,GK,Strasbourg,fr Ligue 1,20.0,1996.0,19.0,19.0,1691.0,18.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubacar Kamara,1293,FRA,"DF,MF",Marseille,fr Ligue 1,17.0,1999.0,6.0,5.0,455.0,5.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09
Marcin Kamiński,1294,POL,DF,Stuttgart,de Bundesliga,25.0,1992.0,23.0,12.0,1138.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.02,0.04,0.06,0.02,0.06
Kevin Kampl,1295,SVN,MF,RB Leipzig,de Bundesliga,26.0,1990.0,26.0,22.0,2019.0,22.4,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.04,0.13,0.18,0.04,0.18,1.5,1.5,3.9,5.4,0.07,0.17,0.24,0.07,0.24
Harry Kane,1297,GBR,FW,Tottenham,eng Premier League,24.0,1993.0,37.0,35.0,3076.0,34.2,30.0,2.0,28.0,2.0,3.0,5.0,0.0,0.88,0.06,0.94,0.82,0.88,24.8,22.4,2.7,25.1,0.72,0.08,0.8,0.66,0.73
Wilfried Kanga,1298,CIV,"FW,MF",Angers,fr Ligue 1,19.0,1998.0,9.0,1.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05
Mamadou Kanouté,1300,SEN,"FW,MF",Benevento,it Serie A,23.0,1993.0,2.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
N'Golo Kanté,1301,FRA,MF,Chelsea,eng Premier League,26.0,1991.0,34.0,34.0,2994.0,33.3,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03,0.03,0.06,0.03,0.06,0.8,0.8,2.9,3.6,0.02,0.09,0.11,0.02,0.11
Bartosz Kapustka,1302,POL,"FW,MF",Freiburg,de Bundesliga,20.0,1996.0,7.0,3.0,235.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,0.2,0.2,0.0,0.2,0.06,0.0,0.06,0.06,0.06
Kenan Karaman,1303,TUR,"MF,FW",Hannover 96,de Bundesliga,23.0,1994.0,22.0,8.0,855.0,9.5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,1.9,1.9,0.6,2.6,0.2,0.07,0.27,0.2,0.27
Yann Karamoh,1304,FRA,"FW,MF",Inter,it Serie A,19.0,1998.0,16.0,4.0,489.0,5.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,2.2,2.2,0.1,2.3,0.4,0.02,0.42,0.4,0.42
Loris Karius,1305,DEU,GK,Liverpool,eng Premier League,24.0,1993.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orestis Karnezis,1306,GRC,GK,Watford,eng Premier League,32.0,1985.0,15.0,14.0,1292.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Karsdorp,1307,NLD,DF,Roma,it Serie A,22.0,1995.0,1.0,1.0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Katai,1308,SRB,"MF,DF",Alavés,es La Liga,26.0,1991.0,3.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.12,0.0,0.12,0.12,0.12
Florian Kath,1309,DEU,"FW,MF",Freiburg,de Bundesliga,22.0,1994.0,24.0,3.0,674.0,7.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.13,0.0,0.13,0.13,0.13,1.2,1.2,0.3,1.4,0.16,0.04,0.19,0.16,0.19
Ole Käuper,1310,DEU,MF,Werder Bremen,de Bundesliga,20.0,1997.0,1.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,1311,JPN,GK,Metz,fr Ligue 1,34.0,1983.0,29.0,29.0,2569.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beram Kayal,1312,ISR,MF,Brighton,eng Premier League,29.0,1988.0,19.0,8.0,745.0,8.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.03,0.06,0.09,0.03,0.09
Joris Kayembe,1313,BEL,"FW,MF",Nantes,fr Ligue 1,22.0,1994.0,3.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1
Olarenwaju Kayode,1314,NGA,"FW,MF",Girona,es La Liga,24.0,1993.0,12.0,2.0,383.0,4.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.24,0.24,0.48,0.24,0.48
Moise Kean,1315,ITA,FW,Hellas Verona,it Serie A,17.0,2000.0,19.0,12.0,1131.0,12.6,4.0,0.0,4.0,0.0,0.0,5.0,0.0,0.32,0.0,0.32,0.32,0.32,4.9,4.9,0.5,5.4,0.39,0.04,0.43,0.39,0.43
Michael Keane,1316,GBR,DF,Everton,eng Premier League,24.0,1993.0,30.0,29.0,2560.0,28.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,1.1,1.1,0.5,1.6,0.04,0.02,0.06,0.04,0.06
Thilo Kehrer,1317,DEU,DF,Schalke 04,de Bundesliga,20.0,1996.0,28.0,27.0,2365.0,26.3,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,1.6,1.6,0.4,1.9,0.06,0.01,0.07,0.06,0.07
Cheick Keita,1318,MLI,DF,Bologna,it Serie A,21.0,1996.0,3.0,1.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naby Keïta,1319,GIN,MF,RB Leipzig,de Bundesliga,22.0,1995.0,27.0,23.0,1962.0,21.8,6.0,5.0,6.0,0.0,0.0,8.0,2.0,0.28,0.23,0.5,0.28,0.5,3.7,3.7,4.2,8.0,0.17,0.2,0.37,0.17,0.37
Keko,1320,ESP,"MF,FW",Málaga,es La Liga,25.0,1991.0,21.0,15.0,1209.0,13.4,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,1.3,1.3,1.8,3.1,0.1,0.13,0.23,0.1,0.23
Martin Kelly,1321,GBR,DF,Crystal Palace,eng Premier League,27.0,1990.0,15.0,12.0,1195.0,13.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.6,0.03,0.01,0.04,0.03,0.04
Marc-Oliver Kempf,1322,DEU,DF,Freiburg,de Bundesliga,22.0,1995.0,12.0,11.0,901.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.5,0.5,1.0,1.4,0.05,0.1,0.14,0.05,0.14
Kenedy,1323,BRA,"MF,DF",Newcastle Utd,eng Premier League,21.0,1996.0,13.0,13.0,1023.0,11.4,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.18,0.18,0.35,0.18,0.35,2.4,2.4,1.7,4.2,0.21,0.15,0.37,0.21,0.37
Jonjoe Kenny,1324,GBR,DF,Everton,eng Premier League,20.0,1997.0,19.0,17.0,1590.0,17.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,1.5,1.6,0.01,0.08,0.09,0.01,0.09
Ryan Kent,1326,GBR,"FW,MF",Freiburg,de Bundesliga,20.0,1996.0,6.0,1.0,245.0,2.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,0.31,0.02,0.33,0.31,0.33
Christophe Kerbrat,1327,FRA,DF,Guingamp,fr Ligue 1,30.0,1986.0,37.0,37.0,3320.0,36.9,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,0.4,0.4,0.1,0.5,0.01,0.0,0.01,0.01,0.01
Franck Kessié,1328,CIV,MF,Milan,it Serie A,20.0,1996.0,37.0,37.0,3264.0,36.3,5.0,1.0,2.0,3.0,4.0,9.0,0.0,0.14,0.03,0.17,0.06,0.08,7.5,4.4,3.8,8.2,0.21,0.11,0.31,0.12,0.23
Billy Ketkeophomphone,1329,LAO,MF,Angers,fr Ligue 1,27.0,1990.0,13.0,5.0,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.06,0.09,0.15,0.06,0.15
Driss Khalid,1330,MAR,FW,Toulouse,fr Ligue 1,18.0,1999.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.23,0.0,0.23,0.23,0.23
Saîf-Eddine Khaoui,1331,TUN,"MF,FW",Troyes,fr Ligue 1,22.0,1995.0,32.0,21.0,1956.0,21.7,5.0,2.0,5.0,0.0,1.0,1.0,0.0,0.23,0.09,0.32,0.23,0.32,4.7,3.9,2.6,6.5,0.22,0.12,0.34,0.18,0.3
Wahbi Khazri,1332,TUN,"FW,MF",Rennes,fr Ligue 1,26.0,1991.0,24.0,23.0,1918.0,21.3,9.0,2.0,6.0,3.0,4.0,8.0,1.0,0.42,0.09,0.52,0.28,0.38,7.8,4.6,3.8,8.4,0.36,0.18,0.54,0.22,0.39
Rani Khedira,1333,DEU,"MF,DF",Augsburg,de Bundesliga,23.0,1994.0,30.0,27.0,2275.0,25.3,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,0.8,2.2,0.05,0.03,0.09,0.05,0.09
Sami Khedira,1334,DEU,MF,Juventus,it Serie A,30.0,1987.0,26.0,24.0,1912.0,21.2,9.0,2.0,9.0,0.0,0.0,1.0,0.0,0.42,0.09,0.52,0.42,0.52,3.7,3.7,1.2,4.9,0.18,0.06,0.23,0.18,0.23
Stefan Kießling,1335,DEU,"DF,MF",Leverkusen,de Bundesliga,33.0,1984.0,8.0,0.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.21,0.19,0.4,0.21,0.4
Kike,1336,ESP,FW,Eibar,es La Liga,27.0,1989.0,35.0,28.0,2460.0,27.3,8.0,1.0,8.0,0.0,0.0,5.0,0.0,0.29,0.04,0.33,0.29,0.33,9.4,9.4,0.6,10.0,0.34,0.02,0.36,0.34,0.36
Joshua Kimmich,1337,DEU,DF,Bayern Munich,de Bundesliga,22.0,1995.0,29.0,26.0,2329.0,25.9,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.04,0.39,0.43,0.04,0.43,0.5,0.5,6.2,6.7,0.02,0.24,0.26,0.02,0.26
Presnel Kimpembe,1338,FRA,DF,Paris S-G,fr Ligue 1,21.0,1995.0,28.0,27.0,2423.0,26.9,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.2,1.7,0.05,0.01,0.06,0.05,0.06
Andy King,1339,GB-WLS,MF,Leicester City,eng Premier League,28.0,1988.0,11.0,5.0,537.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,0.5,0.5,0.1,0.6,0.09,0.02,0.1,0.09,0.1
Joshua King,1341,NOR,"FW,MF",Bournemouth,eng Premier League,25.0,1992.0,33.0,27.0,2453.0,27.3,8.0,3.0,6.0,2.0,2.0,3.0,0.0,0.29,0.11,0.4,0.22,0.33,6.5,4.9,4.9,9.8,0.24,0.18,0.42,0.18,0.36
Simon Kjær,1342,DNK,DF,Sevilla,es La Liga,28.0,1989.0,20.0,18.0,1571.0,17.5,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,1.4,1.4,0.1,1.5,0.08,0.01,0.09,0.08,0.09
Davy Klaassen,1343,NLD,"MF,FW",Everton,eng Premier League,24.0,1993.0,7.0,3.0,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.04,0.07,0.03,0.07
Felix Klaus,1344,DEU,"MF,FW",Hannover 96,de Bundesliga,24.0,1992.0,28.0,25.0,1981.0,22.0,4.0,2.0,4.0,0.0,0.0,5.0,0.0,0.18,0.09,0.27,0.18,0.27,4.4,4.4,2.1,6.5,0.2,0.1,0.29,0.2,0.29
Ragnar Klavan,1345,EST,DF,Liverpool,eng Premier League,31.0,1985.0,19.0,16.0,1451.0,16.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.9,0.9,0.2,1.0,0.05,0.01,0.06,0.05,0.06
Tim Kleindienst,1346,DEU,"FW,DF",Freiburg,de Bundesliga,21.0,1995.0,22.0,12.0,1138.0,12.6,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.16,0.24,0.4,0.16,0.4,4.4,4.4,2.3,6.6,0.34,0.18,0.53,0.34,0.53
Lukas Klostermann,1347,DEU,DF,RB Leipzig,de Bundesliga,21.0,1996.0,26.0,25.0,2190.0,24.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04,0.9,0.9,1.6,2.5,0.04,0.07,0.1,0.04,0.1
Lukas Klünter,1348,DEU,"DF,FW",Köln,de Bundesliga,21.0,1996.0,19.0,14.0,1336.0,14.8,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,2.1,2.1,1.2,3.3,0.14,0.08,0.22,0.14,0.22
Robin Knoche,1349,DEU,DF,Wolfsburg,de Bundesliga,25.0,1992.0,24.0,24.0,2102.0,23.4,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.04,0.09,0.13,0.04,0.13,0.9,0.9,0.4,1.3,0.04,0.02,0.05,0.04,0.05
Anthony Knockaert,1350,FRA,"MF,FW",Brighton,eng Premier League,25.0,1991.0,33.0,27.0,2421.0,26.9,3.0,1.0,3.0,0.0,0.0,4.0,1.0,0.11,0.04,0.15,0.11,0.15,4.1,4.1,3.2,7.3,0.15,0.12,0.27,0.15,0.27
Törles Knöll,1352,DEU,"MF,FW",Hamburger SV,de Bundesliga,19.0,1997.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Koch,1353,DEU,"MF,DF",Freiburg,de Bundesliga,21.0,1996.0,26.0,21.0,1919.0,21.3,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.09,0.05,0.14,0.09,0.14,0.9,0.9,1.0,1.8,0.04,0.05,0.09,0.04,0.09
Kenan Kodro,1354,BIH,"FW,DF",Mainz 05,de Bundesliga,23.0,1993.0,8.0,2.0,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,0.28,0.09,0.38,0.28,0.38
Hervé Koffi,1355,BFA,GK,Lille,fr Ligue 1,20.0,1996.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik Kohr,1356,DEU,MF,Leverkusen,de Bundesliga,23.0,1994.0,28.0,18.0,1664.0,18.5,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.05,0.05,0.11,0.05,0.11,3.9,3.9,1.3,5.2,0.21,0.07,0.28,0.21,0.28
Seybou Koita,1357,NER,FW,Amiens,fr Ligue 1,23.0,1994.0,6.0,2.0,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.11,0.02,0.13,0.11,0.13
Koke,1358,ESP,MF,Atlético Madrid,es La Liga,25.0,1992.0,35.0,33.0,2756.0,30.6,4.0,4.0,4.0,0.0,0.0,3.0,0.0,0.13,0.13,0.26,0.13,0.26,2.3,2.3,6.7,9.0,0.08,0.22,0.29,0.08,0.29
Aleksandar Kolarov,1359,SRB,DF,Roma,it Serie A,31.0,1985.0,35.0,34.0,3060.0,34.0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.06,0.18,0.24,0.06,0.24,2.5,2.5,9.0,11.5,0.07,0.27,0.34,0.07,0.34
Sead Kolašinac,1360,BIH,DF,Arsenal,eng Premier League,24.0,1993.0,27.0,25.0,2147.0,23.9,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.08,0.17,0.25,0.08,0.25,2.2,2.2,3.5,5.8,0.09,0.15,0.24,0.09,0.24
Vincent Kompany,1361,BEL,DF,Manchester City,eng Premier League,31.0,1986.0,17.0,17.0,1394.0,15.5,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.13,0.06,0.13,0.8,0.8,0.5,1.3,0.05,0.03,0.08,0.05,0.08
Ibrahima Konaté,1362,FRA,DF,RB Leipzig,de Bundesliga,18.0,1999.0,16.0,14.0,1228.0,13.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.02,0.04,0.06,0.02,0.06
Moussa Konaté,1363,SEN,FW,Amiens,fr Ligue 1,24.0,1993.0,33.0,28.0,2472.0,27.5,13.0,1.0,11.0,2.0,2.0,8.0,0.0,0.47,0.04,0.51,0.4,0.44,10.2,8.6,1.5,10.0,0.37,0.05,0.42,0.31,0.37
Geoffrey Kondogbia,1364,CAF,MF,Valencia,es La Liga,24.0,1993.0,31.0,30.0,2614.0,29.0,4.0,4.0,4.0,0.0,0.0,12.0,1.0,0.14,0.14,0.28,0.14,0.28,2.0,2.0,2.7,4.7,0.07,0.09,0.16,0.07,0.16
Bakary Koné,1365,BFA,DF,Strasbourg,fr Ligue 1,29.0,1988.0,28.0,27.0,2462.0,27.4,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04,1.1,1.1,0.0,1.1,0.04,0.0,0.04,0.04,0.04
Terence Kongolo,1366,NLD,DF,Huddersfield,eng Premier League,23.0,1994.0,13.0,11.0,1049.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.02,0.01,0.03,0.02,0.03
Yevhen Konoplyanka,1368,UKR,"FW,MF",Schalke 04,de Bundesliga,27.0,1989.0,27.0,18.0,1562.0,17.4,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.23,0.23,0.46,0.23,0.46,5.4,5.4,4.6,10.1,0.31,0.27,0.58,0.31,0.58
Julian Korb,1369,DEU,"DF,MF",Hannover 96,de Bundesliga,25.0,1992.0,28.0,28.0,2336.0,26.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.08,0.04,0.08,1.2,1.2,1.6,2.8,0.05,0.06,0.11,0.05,0.11
Laurent Koscielny,1370,FRA,DF,Arsenal,eng Premier League,31.0,1985.0,25.0,25.0,2225.0,24.7,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,1.9,1.9,0.4,2.3,0.08,0.02,0.09,0.08,0.09
Filip Kostić,1371,SRB,"FW,MF",Hamburger SV,de Bundesliga,24.0,1992.0,30.0,27.0,2438.0,27.1,5.0,1.0,5.0,0.0,2.0,2.0,0.0,0.18,0.04,0.22,0.18,0.22,8.2,6.7,3.2,9.8,0.31,0.12,0.43,0.25,0.37
Christian Kouakou,1372,CIV,"MF,FW",Caen,fr Ligue 1,26.0,1991.0,19.0,7.0,847.0,9.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.21,0.11,0.21,3.2,3.2,0.4,3.6,0.34,0.05,0.39,0.34,0.39
Rominigue Kouamé,1373,MLI,"DF,MF",Lille,fr Ligue 1,20.0,1996.0,6.0,1.0,201.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,0.0,0.0,0.5,0.5,0.0,0.21,0.21,0.0,0.21
Tomáš Koubek,1374,CZE,GK,Rennes,fr Ligue 1,24.0,1992.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalidou Koulibaly,1375,SEN,DF,Napoli,it Serie A,26.0,1991.0,35.0,35.0,3066.0,34.1,5.0,1.0,5.0,0.0,0.0,5.0,1.0,0.15,0.03,0.18,0.15,0.18,2.6,2.6,0.3,2.9,0.08,0.01,0.09,0.08,0.09
Jules Koundé,1376,FRA,DF,Bordeaux,fr Ligue 1,18.0,1998.0,18.0,17.0,1589.0,17.7,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,1.3,1.3,0.1,1.4,0.07,0.0,0.08,0.07,0.08
Cheikhou Kouyaté,1378,SEN,MF,West Ham,eng Premier League,27.0,1989.0,33.0,32.0,2799.0,31.1,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.06,0.1,0.16,0.06,0.16,2.7,2.7,1.1,3.8,0.09,0.04,0.12,0.09,0.12
