,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
592,Nicolas Cozza,fr FRA,"DF,MF",Montpellier,Ligue 1,18.0,1999.0,6.4,323.0,267.0,53.0,2.0,0.0,2.0,25.0,51.0,0.0,0.0,0.0,0.0,234.0,3.0,15.0
593,Alessio Cragno,it ITA,GK,Cagliari,Serie A,23.0,1994.0,28.2,807.0,462.0,341.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,4.0,2.0
594,Martin Cranie,eng ENG,DF,Huddersfield,Premier League,30.0,1986.0,2.0,91.0,89.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0
595,Michele Cremonesi,it ITA,DF,SPAL,Serie A,29.0,1988.0,4.3,147.0,137.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,125.0,2.0,2.0
596,Aaron Cresswell,eng ENG,DF,West Ham,Premier League,27.0,1989.0,34.1,1723.0,1346.0,361.0,82.0,3.0,23.0,196.0,212.0,67.0,43.0,14.0,2.0,1204.0,16.0,51.0
598,Lorenzo Crisetig,it ITA,MF,Bologna,Serie A,24.0,1993.0,6.2,360.0,349.0,11.0,9.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,313.0,0.0,5.0
599,Bryan Cristante,it ITA,MF,Atalanta,Serie A,22.0,1995.0,31.4,1622.0,1589.0,26.0,19.0,3.0,13.0,27.0,6.0,0.0,0.0,0.0,0.0,1233.0,7.0,41.0
600,Sebastián Cristóforo,uy URU,MF,Fiorentina,Serie A,23.0,1993.0,3.0,193.0,183.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,5.0
601,Enzo Crivelli,fr FRA,FW,Angers,Ligue 1,22.0,1995.0,11.4,261.0,248.0,12.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,7.0
602,Enzo Crivelli,fr FRA,FW,Caen,Ligue 1,22.0,1995.0,8.1,145.0,136.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,5.0
603,Giovanni Crociata,it ITA,"MF,FW",Crotone,Serie A,19.0,1997.0,3.2,95.0,86.0,9.0,0.0,1.0,1.0,3.0,5.0,2.0,2.0,0.0,0.0,65.0,0.0,2.0
604,Luca Crosta,it ITA,GK,Cagliari,Serie A,19.0,1998.0,1.0,23.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0
605,Peter Crouch,eng ENG,FW,Stoke City,Premier League,36.0,1981.0,17.4,643.0,633.0,6.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,375.0,4.0,13.0
606,Juan Cruz,es ESP,FW,Málaga,La Liga,17.0,2000.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
607,Juan Cuadrado,co COL,"FW,MF",Juventus,Serie A,29.0,1988.0,15.0,837.0,806.0,27.0,9.0,0.0,35.0,60.0,18.0,0.0,0.0,0.0,0.0,708.0,4.0,18.0
608,Iván Cuéllar,es ESP,GK,Leganés,La Liga,33.0,1984.0,35.0,1126.0,684.0,433.0,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,9.0,2.0
609,Mickaël Cuisance,fr FRA,"MF,FW",M'Gladbach,Bundesliga,17.0,1999.0,13.4,675.0,629.0,43.0,23.0,5.0,9.0,32.0,6.0,11.0,2.0,9.0,0.0,534.0,3.0,19.0
610,Josh Cullen,ie IRL,MF,West Ham,Premier League,21.0,1996.0,0.1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
611,Patrick Cutrone,it ITA,FW,Milan,Serie A,19.0,1998.0,16.7,336.0,308.0,27.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,252.0,1.0,12.0
612,Wylan Cyprien,fr FRA,MF,Nice,Ligue 1,22.0,1995.0,10.6,849.0,787.0,59.0,13.0,2.0,7.0,50.0,2.0,44.0,13.0,27.0,0.0,728.0,3.0,13.0
613,Marco D'Alessandro,it ITA,"MF,FW",Benevento,Serie A,26.0,1991.0,11.6,289.0,282.0,5.0,0.0,0.0,2.0,26.0,5.0,0.0,0.0,0.0,0.0,205.0,2.0,15.0
614,Danilo D'Ambrosio,it ITA,DF,Inter,Serie A,28.0,1988.0,33.1,2119.0,1801.0,309.0,40.0,3.0,7.0,59.0,268.0,1.0,1.0,0.0,0.0,1719.0,9.0,50.0
615,Damien Da Silva,fr FRA,DF,Caen,Ligue 1,29.0,1988.0,31.5,1355.0,1289.0,59.0,58.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1108.0,7.0,9.0
616,Kouadio-Yves Dabila,ci CIV,DF,Lille,Ligue 1,20.0,1997.0,10.5,517.0,487.0,30.0,9.0,1.0,2.0,9.0,21.0,0.0,0.0,0.0,0.0,432.0,0.0,6.0
617,Bryan Dabo,bf BFA,MF,Fiorentina,Serie A,25.0,1992.0,6.6,331.0,314.0,16.0,9.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,253.0,1.0,8.0
618,Bryan Dabo,bf BFA,"MF,FW",Saint-Étienne,Ligue 1,25.0,1992.0,14.3,645.0,613.0,30.0,10.0,0.0,2.0,9.0,17.0,1.0,1.0,0.0,0.0,498.0,2.0,17.0
619,Mahmoud Dahoud,de GER,MF,Dortmund,Bundesliga,21.0,1996.0,12.7,668.0,659.0,7.0,2.0,2.0,7.0,6.0,0.0,4.0,1.0,0.0,0.0,554.0,2.0,13.0
620,Dario Dainelli,it ITA,DF,Chievo,Serie A,38.0,1979.0,16.7,600.0,558.0,38.0,38.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,465.0,4.0,2.0
621,Felipe dal Belo,br BRA,DF,SPAL,Serie A,33.0,1984.0,28.6,1287.0,1185.0,97.0,77.0,1.0,16.0,12.0,20.0,0.0,0.0,0.0,0.0,1043.0,5.0,23.0
622,Charlie Daniels,eng ENG,"DF,MF",Bournemouth,Premier League,30.0,1986.0,33.4,2024.0,1603.0,409.0,57.0,2.0,9.0,106.0,338.0,14.0,5.0,2.0,0.0,1510.0,12.0,59.0
624,Danilo,br BRA,DF,Manchester City,Premier League,26.0,1991.0,15.0,1255.0,1126.0,125.0,9.0,2.0,8.0,24.0,116.0,0.0,0.0,0.0,0.0,1106.0,4.0,17.0
625,Scott Dann,eng ENG,DF,Crystal Palace,Premier League,30.0,1987.0,15.9,574.0,546.0,24.0,22.0,1.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,454.0,4.0,4.0
626,Kevin Danso,at AUT,DF,Augsburg,Bundesliga,18.0,1998.0,12.3,558.0,484.0,72.0,21.0,0.0,6.0,4.0,51.0,0.0,0.0,0.0,0.0,379.0,2.0,11.0
627,Dante,br BRA,DF,Nice,Ligue 1,33.0,1983.0,32.4,2338.0,2253.0,80.0,73.0,2.0,42.0,1.0,7.0,0.0,0.0,0.0,0.0,2146.0,5.0,7.0
628,Romain Danzé,fr FRA,DF,Rennes,Ligue 1,31.0,1986.0,7.6,448.0,356.0,90.0,6.0,0.0,3.0,18.0,84.0,0.0,0.0,0.0,0.0,344.0,2.0,9.0
629,Andrea Danzi,it ITA,MF,Hellas Verona,Serie A,18.0,1999.0,4.4,195.0,188.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0
630,Stéphane Darbion,fr FRA,"FW,MF",Troyes,Ligue 1,33.0,1984.0,19.0,712.0,667.0,44.0,7.0,2.0,1.0,75.0,15.0,21.0,9.0,2.0,0.0,531.0,1.0,24.0
631,Palkó Dárdai,hu HUN,"FW,MF",Hertha BSC,Bundesliga,18.0,1999.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
632,Sergi Darder,es ESP,MF,Espanyol,La Liga,23.0,1993.0,30.9,1506.0,1415.0,83.0,54.0,7.0,26.0,46.0,6.0,23.0,6.0,14.0,0.0,1213.0,8.0,27.0
633,Sergi Darder,es ESP,MF,Lyon,Ligue 1,23.0,1993.0,2.3,143.0,140.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,2.0
634,Vladimír Darida,cz CZE,MF,Hertha BSC,Bundesliga,26.0,1990.0,18.2,984.0,943.0,39.0,32.0,1.0,14.0,22.0,1.0,1.0,0.0,1.0,0.0,765.0,2.0,39.0
635,Karl Darlow,eng ENG,GK,Newcastle Utd,Premier League,26.0,1990.0,10.0,334.0,203.0,131.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0
636,Matteo Darmian,it ITA,DF,Manchester Utd,Premier League,27.0,1989.0,4.9,255.0,200.0,54.0,1.0,0.0,0.0,6.0,53.0,0.0,0.0,0.0,0.0,208.0,1.0,8.0
637,Ben Davies,wls WAL,DF,Tottenham,Premier League,24.0,1993.0,25.8,1735.0,1385.0,345.0,19.0,0.0,5.0,149.0,277.0,49.0,23.0,13.0,0.0,1305.0,5.0,69.0
638,Tom Davies,eng ENG,MF,Everton,Premier League,19.0,1998.0,21.1,715.0,681.0,30.0,8.0,1.0,3.0,17.0,3.0,10.0,4.0,4.0,0.0,547.0,4.0,19.0
639,Steven Davis,nir NIR,MF,Southampton,Premier League,32.0,1985.0,16.9,1092.0,1037.0,50.0,14.0,7.0,8.0,42.0,1.0,27.0,18.0,3.0,1.0,886.0,5.0,27.0
640,Salem Al-Dawsari,sa KSA,MF,Villarreal,La Liga,25.0,1991.0,0.4,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
641,Craig Dawson,eng ENG,DF,West Brom,Premier League,27.0,1990.0,27.9,1114.0,938.0,168.0,10.0,0.0,8.0,42.0,158.0,0.0,0.0,0.0,0.0,765.0,8.0,28.0
642,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,26.0,1991.0,34.1,3008.0,2707.0,279.0,68.0,41.0,44.0,248.0,45.0,151.0,12.0,71.0,2.0,2351.0,22.0,67.0
643,Sebastien De Maio,fr FRA,DF,Bologna,Serie A,30.0,1987.0,22.8,1135.0,1045.0,89.0,42.0,0.0,23.0,2.0,47.0,0.0,0.0,0.0,0.0,921.0,1.0,14.0
644,Rodrigo De Paul,ar ARG,"FW,MF",Udinese,Serie A,23.0,1994.0,25.8,1128.0,970.0,148.0,45.0,12.0,14.0,165.0,17.0,77.0,34.0,28.0,0.0,778.0,10.0,50.0
645,Daniele De Rossi,it ITA,MF,Roma,Serie A,34.0,1983.0,20.3,1300.0,1217.0,75.0,73.0,2.0,38.0,3.0,2.0,0.0,0.0,0.0,0.0,1094.0,8.0,5.0
646,Mattia De Sciglio,it ITA,DF,Juventus,Serie A,24.0,1992.0,10.8,803.0,706.0,96.0,7.0,0.0,4.0,22.0,89.0,0.0,0.0,0.0,0.0,705.0,1.0,16.0
647,Lorenzo De Silvestri,it ITA,DF,Torino,Serie A,29.0,1988.0,32.8,1758.0,1376.0,377.0,16.0,0.0,3.0,81.0,361.0,0.0,0.0,0.0,0.0,1255.0,5.0,58.0
648,Lucas Deaux,fr FRA,MF,Guingamp,Ligue 1,28.0,1988.0,21.6,1210.0,1159.0,45.0,36.0,1.0,20.0,23.0,5.0,4.0,2.0,0.0,0.0,971.0,6.0,21.0
650,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,Ligue 1,32.0,1985.0,14.6,800.0,619.0,176.0,2.0,0.0,0.0,51.0,174.0,0.0,0.0,0.0,0.0,588.0,5.0,28.0
651,Troy Deeney,eng ENG,FW,Watford,Premier League,29.0,1988.0,20.5,552.0,543.0,7.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,309.0,2.0,20.0
652,Jermain Defoe,eng ENG,FW,Bournemouth,Premier League,34.0,1982.0,12.1,138.0,117.0,20.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,98.0,1.0,5.0
653,Steven Defour,be BEL,MF,Burnley,Premier League,29.0,1988.0,22.2,1062.0,1038.0,17.0,11.0,2.0,10.0,35.0,4.0,2.0,1.0,0.0,0.0,865.0,7.0,11.0
654,Grégoire Defrel,mq MTQ,"FW,MF",Roma,Serie A,26.0,1991.0,5.4,135.0,130.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,112.0,1.0,6.0
655,Alessandro Deiola,it ITA,MF,Cagliari,Serie A,21.0,1995.0,5.0,153.0,147.0,5.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,105.0,1.0,3.0
656,Lorenzo Del Pinto,it ITA,MF,Benevento,Serie A,27.0,1990.0,8.4,411.0,402.0,9.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,336.0,0.0,9.0
657,Damien Delaney,ie IRL,DF,Crystal Palace,Premier League,36.0,1981.0,1.1,38.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0
658,Thomas Delaney,dk DEN,MF,Werder Bremen,Bundesliga,25.0,1991.0,31.1,1294.0,1250.0,34.0,27.0,0.0,11.0,28.0,7.0,0.0,0.0,0.0,0.0,915.0,10.0,40.0
659,Jonathan Delaplace,fr FRA,MF,Caen,Ligue 1,31.0,1986.0,6.5,227.0,224.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,5.0
660,Cristian Dell'Orco,it ITA,DF,Sassuolo,Serie A,23.0,1994.0,4.7,175.0,147.0,27.0,7.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,115.0,1.0,5.0
661,Andy Delort,dz ALG,FW,Toulouse,Ligue 1,25.0,1991.0,25.9,841.0,746.0,93.0,28.0,0.0,6.0,112.0,10.0,19.0,8.0,10.0,0.0,472.0,2.0,38.0
662,Fabian Delph,eng ENG,DF,Manchester City,Premier League,27.0,1989.0,19.3,1801.0,1607.0,192.0,20.0,0.0,12.0,13.0,172.0,0.0,0.0,0.0,0.0,1662.0,2.0,15.0
663,Mousa Dembélé,be BEL,MF,Tottenham,Premier League,30.0,1987.0,20.9,1429.0,1383.0,44.0,28.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1316.0,2.0,12.0
664,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,La Liga,20.0,1997.0,10.3,505.0,463.0,36.0,4.0,3.0,2.0,45.0,5.0,27.0,1.0,18.0,0.0,391.0,6.0,18.0
665,Jessy Deminguet,fr FRA,"MF,FW",Caen,Ligue 1,19.0,1998.0,5.9,220.0,191.0,24.0,7.0,0.0,1.0,39.0,4.0,13.0,2.0,11.0,0.0,137.0,5.0,12.0
666,Kerem Demirbay,de GER,MF,Hoffenheim,Bundesliga,24.0,1993.0,13.5,740.0,634.0,99.0,34.0,1.0,6.0,73.0,16.0,49.0,16.0,27.0,0.0,570.0,7.0,14.0
667,Ermedin Demirović,ba BIH,FW,Alavés,La Liga,19.0,1998.0,2.0,29.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
668,Diego Demme,de GER,MF,RB Leipzig,Bundesliga,25.0,1991.0,25.4,2118.0,1994.0,114.0,98.0,7.0,2.0,18.0,16.0,0.0,0.0,0.0,0.0,1763.0,10.0,39.0
669,Fabio Depaoli,it ITA,"DF,MF",Chievo,Serie A,20.0,1997.0,13.2,399.0,336.0,62.0,2.0,1.0,6.0,27.0,59.0,1.0,0.0,0.0,0.0,253.0,1.0,16.0
670,Mathieu Deplagne,fr FRA,DF,Troyes,Ligue 1,25.0,1991.0,26.8,1352.0,1037.0,311.0,27.0,0.0,9.0,54.0,284.0,0.0,0.0,0.0,0.0,1071.0,4.0,32.0
671,Laurent Depoitre,be BEL,FW,Huddersfield,Premier League,28.0,1988.0,20.2,486.0,454.0,31.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,275.0,1.0,12.0
672,Mike van der Hoorn,nl NED,DF,Swansea City,Premier League,24.0,1992.0,21.6,882.0,846.0,36.0,20.0,0.0,7.0,8.0,16.0,0.0,0.0,0.0,0.0,669.0,0.0,13.0
673,Gregory van der Wiel,nl NED,DF,Cagliari,Serie A,29.0,1988.0,3.2,164.0,140.0,22.0,1.0,0.0,4.0,7.0,21.0,0.0,0.0,0.0,0.0,129.0,2.0,2.0
674,Daniele Dessena,it ITA,"MF,DF",Cagliari,Serie A,30.0,1987.0,6.4,245.0,224.0,21.0,4.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,170.0,0.0,4.0
676,Mattia Destro,it ITA,FW,Bologna,Serie A,26.0,1991.0,18.0,302.0,282.0,16.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,192.0,4.0,19.0
677,Gerard Deulofeu,es ESP,"FW,MF",Watford,Premier League,23.0,1994.0,4.8,160.0,150.0,9.0,1.0,1.0,0.0,15.0,2.0,6.0,3.0,0.0,1.0,110.0,1.0,10.0
678,Gerard Deulofeu,es ESP,"MF,FW",Barcelona,La Liga,23.0,1994.0,5.6,294.0,276.0,18.0,2.0,1.0,1.0,16.0,3.0,13.0,3.0,5.0,0.0,230.0,0.0,11.0
679,Gianluca Di Chiara,it ITA,DF,Benevento,Serie A,23.0,1993.0,11.2,633.0,527.0,100.0,18.0,0.0,5.0,35.0,75.0,7.0,2.0,4.0,0.0,485.0,6.0,14.0
680,Federico Di Francesco,it ITA,"FW,DF",Bologna,Serie A,23.0,1994.0,17.7,461.0,446.0,13.0,0.0,0.0,5.0,39.0,13.0,0.0,0.0,0.0,0.0,340.0,2.0,25.0
681,Davide Di Gennaro,it ITA,MF,Lazio,Serie A,29.0,1988.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
682,Ángel Di María,ar ARG,FW,Paris S-G,Ligue 1,29.0,1988.0,23.5,1293.0,1129.0,155.0,24.0,23.0,28.0,175.0,32.0,99.0,35.0,22.0,1.0,918.0,9.0,51.0
683,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,Bundesliga,28.0,1989.0,18.4,484.0,472.0,11.0,1.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,312.0,1.0,27.0
684,Cheick Diabaté,ml MLI,FW,Benevento,Serie A,29.0,1988.0,7.4,116.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0
685,Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,Premier League,21.0,1995.0,6.5,237.0,235.0,2.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,10.0
686,Moussa Diaby,fr FRA,MF,Crotone,Serie A,18.0,1999.0,0.8,20.0,18.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,13.0,0.0,2.0
687,Fallou Diagne,sn SEN,"DF,MF",Metz,Ligue 1,27.0,1989.0,24.9,1019.0,973.0,41.0,39.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,794.0,5.0,9.0
688,Adama Diakhaby,fr FRA,FW,Monaco,Ligue 1,21.0,1996.0,9.4,211.0,204.0,5.0,0.0,2.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0,140.0,2.0,11.0
689,Mouctar Diakhaby,gn GUI,DF,Lyon,Ligue 1,20.0,1996.0,8.1,419.0,404.0,14.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,1.0,1.0
690,Abdou Diallo,sn SEN,DF,Mainz 05,Bundesliga,21.0,1996.0,26.8,1217.0,1095.0,116.0,50.0,0.0,9.0,24.0,66.0,0.0,0.0,0.0,0.0,905.0,6.0,23.0
691,Abdoulaye Diallo,sn SEN,GK,Rennes,Ligue 1,25.0,1992.0,3.0,78.0,49.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0
692,Habib Diallo,sn SEN,"FW,MF",Metz,Ligue 1,22.0,1995.0,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
693,Mustapha Diallo,sn SEN,MF,Guingamp,Ligue 1,31.0,1986.0,15.4,612.0,601.0,10.0,9.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,496.0,1.0,7.0
694,Mohamed Diamé,sn SEN,MF,Newcastle Utd,Premier League,30.0,1987.0,22.7,825.0,819.0,4.0,3.0,2.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,666.0,2.0,14.0
695,Lassana Diarra,fr FRA,MF,Paris S-G,Ligue 1,32.0,1985.0,6.7,513.0,506.0,5.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,2.0,4.0
696,Amadou Diawara,gn GUI,MF,Napoli,Serie A,20.0,1997.0,7.3,739.0,716.0,23.0,23.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,3.0
697,Brahim Díaz,es ESP,"FW,DF",Manchester City,Premier League,17.0,1999.0,0.6,29.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
698,Bakaye Dibassy,ml MLI,DF,Amiens,Ligue 1,27.0,1989.0,30.9,1268.0,1041.0,218.0,27.0,0.0,0.0,36.0,191.0,0.0,0.0,0.0,0.0,979.0,9.0,37.0
699,Daniel Didavi,de GER,MF,Wolfsburg,Bundesliga,27.0,1990.0,24.9,978.0,879.0,89.0,39.0,2.0,4.0,95.0,15.0,29.0,14.0,14.0,1.0,709.0,10.0,34.0
700,Thomas Didillon,fr FRA,GK,Metz,Ligue 1,21.0,1995.0,9.0,273.0,163.0,110.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,1.0
702,Étienne Didot,fr FRA,MF,Guingamp,Ligue 1,34.0,1983.0,18.0,1039.0,961.0,69.0,46.0,1.0,23.0,28.0,12.0,10.0,4.0,2.0,0.0,822.0,9.0,17.0
703,Adrián Diéguez,es ESP,DF,Alavés,La Liga,21.0,1996.0,4.8,168.0,133.0,34.0,7.0,0.0,4.0,1.0,27.0,0.0,0.0,0.0,0.0,131.0,1.0,2.0
704,Dennis Diekmeier,de GER,DF,Hamburger SV,Bundesliga,27.0,1989.0,20.8,900.0,630.0,268.0,6.0,0.0,1.0,86.0,262.0,0.0,0.0,0.0,0.0,547.0,2.0,53.0
705,Eric Dier,eng ENG,"MF,DF",Tottenham,Premier League,23.0,1994.0,31.4,2285.0,2222.0,58.0,52.0,2.0,19.0,26.0,6.0,0.0,0.0,0.0,0.0,1949.0,5.0,29.0
706,Lucas Digne,fr FRA,DF,Barcelona,La Liga,24.0,1993.0,7.8,564.0,486.0,78.0,9.0,0.0,3.0,15.0,69.0,0.0,0.0,0.0,0.0,489.0,0.0,12.0
707,Landry Dimata,be BEL,FW,Wolfsburg,Bundesliga,19.0,1997.0,10.0,196.0,181.0,15.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,149.0,0.0,11.0
708,Tristan Dingomé,cm CMR,MF,Troyes,Ligue 1,26.0,1991.0,13.2,602.0,590.0,9.0,4.0,3.0,3.0,21.0,2.0,2.0,0.0,0.0,0.0,479.0,3.0,17.0
709,Ismaël Diomandé,ci CIV,"DF,MF",Caen,Ligue 1,24.0,1992.0,7.9,275.0,270.0,3.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,231.0,2.0,0.0
710,Lois Diony,fr FRA,FW,Saint-Étienne,Ligue 1,24.0,1992.0,10.3,172.0,151.0,21.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,112.0,0.0,6.0
711,Issa Diop,fr FRA,DF,Toulouse,Ligue 1,20.0,1997.0,34.0,1247.0,1167.0,76.0,74.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,989.0,4.0,14.0
712,Papakouli Diop,sn SEN,MF,Espanyol,La Liga,31.0,1986.0,2.9,80.0,79.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0
713,Papakouli Diop,sn SEN,MF,Eibar,La Liga,31.0,1986.0,10.4,449.0,433.0,16.0,14.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,340.0,0.0,3.0
714,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,19.0,1997.0,14.9,876.0,848.0,25.0,12.0,3.0,10.0,10.0,12.0,1.0,1.0,0.0,0.0,733.0,3.0,19.0
715,Djené,tg TOG,DF,Getafe,La Liga,25.0,1991.0,36.0,992.0,925.0,56.0,52.0,2.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,688.0,11.0,9.0
716,Koffi Djidji,ci CIV,DF,Nantes,Ligue 1,24.0,1992.0,26.8,1004.0,811.0,192.0,25.0,0.0,8.0,21.0,167.0,0.0,0.0,0.0,0.0,744.0,1.0,14.0
717,Alexander Djiku,gh GHA,DF,Caen,Ligue 1,22.0,1994.0,28.0,1297.0,1240.0,52.0,43.0,0.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,1042.0,5.0,2.0
718,Papy Djilobodji,sn SEN,DF,Dijon,Ligue 1,28.0,1988.0,30.0,1551.0,1471.0,69.0,63.0,1.0,32.0,5.0,6.0,0.0,0.0,0.0,0.0,1220.0,11.0,12.0
719,Berat Djimsiti,al ALB,DF,Benevento,Serie A,24.0,1993.0,30.0,1618.0,1542.0,73.0,62.0,0.0,17.0,1.0,11.0,0.0,0.0,0.0,0.0,1423.0,3.0,8.0
720,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,25.0,1992.0,36.0,1163.0,785.0,373.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,5.0,0.0
721,Keagan Dolly,za RSA,"MF,FW",Montpellier,Ligue 1,24.0,1993.0,9.8,446.0,380.0,64.0,8.0,0.0,3.0,64.0,17.0,35.0,3.0,25.0,0.0,340.0,2.0,15.0
722,Jaume Doménech,es ESP,GK,Valencia,La Liga,26.0,1990.0,5.0,140.0,90.0,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0
723,Jean-Luc Dompé,fr FRA,FW,Amiens,Ligue 1,21.0,1995.0,0.3,18.0,14.0,4.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,8.0,0.0,1.0
724,Giulio Donati,it ITA,"DF,FW",Mainz 05,Bundesliga,27.0,1990.0,25.4,1133.0,839.0,292.0,35.0,0.0,25.0,69.0,257.0,0.0,0.0,0.0,0.0,815.0,2.0,44.0
725,Ji Dong-won,kr KOR,"FW,MF",Augsburg,Bundesliga,26.0,1991.0,0.2,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
726,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,Bundesliga,20.0,1996.0,10.5,225.0,212.0,12.0,0.0,0.0,0.0,41.0,12.0,0.0,0.0,0.0,0.0,145.0,1.0,13.0
