,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
714,Alessandro Di Pardo,it ITA,"FW,DF",Juventus,Serie A,21.0,1999.0,4.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17
715,Giuseppe Di Serio,it ITA,"FW,MF",Benevento,Serie A,19.0,2001.0,16.0,1.0,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.7,9.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.21,0.2,0.21
716,Boulaye Dia,sn SEN,"FW,MF",Reims,Ligue 1,23.0,1996.0,36.0,35.0,2930.0,32.6,14.0,1.0,15.0,9.0,5.0,5.0,2.0,0.0,12.5,8.6,1.8,10.4,68.0,56.0,163.0,0.43,0.03,0.46,0.28,0.31,0.39,0.06,0.44,0.26,0.32
717,Abdoulay Diaby,ml MLI,DF,Getafe,La Liga,29.0,1991.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.31,0.34,1.65,1.31,1.65
718,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,Bundesliga,21.0,1999.0,32.0,28.0,2388.0,26.5,4.0,11.0,15.0,4.0,0.0,0.0,5.0,0.0,4.6,4.6,6.7,11.3,142.0,62.0,270.0,0.15,0.41,0.57,0.15,0.57,0.17,0.25,0.43,0.17,0.43
719,Mbaye Diagne,sn SEN,FW,West Brom,Premier League,28.0,1991.0,16.0,14.0,1189.0,13.2,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,6.6,6.6,1.0,7.6,4.0,12.0,60.0,0.23,0.15,0.38,0.23,0.38,0.5,0.07,0.58,0.5,0.58
720,Mouctar Diakhaby,gn GUI,DF,Valencia,La Liga,23.0,1996.0,26.0,24.0,2079.0,23.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,0.0,1.2,7.0,47.0,8.0,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.05,0.05,0.05
721,Abdou Diallo,sn SEN,DF,Paris S-G,Ligue 1,24.0,1996.0,22.0,17.0,1490.0,16.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.2,0.2,0.5,0.7,28.0,76.0,34.0,0.0,0.06,0.06,0.0,0.06,0.01,0.03,0.04,0.01,0.04
722,Amad Diallo,ci CIV,FW,Manchester Utd,Premier League,18.0,2002.0,3.0,2.0,166.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,9.0,9.0,7.0,0.0,0.54,0.54,0.0,0.54,0.02,0.27,0.29,0.02,0.29
723,Amad Diallo,ci CIV,MF,Atalanta,Serie A,18.0,2002.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.33,0.52,0.19,0.52
724,Habib Diallo,sn SEN,FW,Strasbourg,Ligue 1,25.0,1995.0,32.0,27.0,2322.0,25.8,9.0,3.0,12.0,8.0,1.0,1.0,2.0,0.0,7.6,6.8,2.4,9.2,20.0,39.0,159.0,0.35,0.12,0.47,0.31,0.43,0.29,0.09,0.39,0.26,0.36
725,Habib Diallo,sn SEN,"FW,MF",Metz,Ligue 1,25.0,1995.0,4.0,1.0,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.51,0.26,0.51
726,Ibrahima Diallo,fr FRA,MF,Southampton,Premier League,21.0,1999.0,22.0,10.0,1020.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,11.0,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
728,Ibrahima Diallo,fr FRA,MF,Brest,Ligue 1,21.0,1999.0,5.0,5.0,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,4.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07
729,Amadou Diambo,gh GHA,FW,Benevento,Serie A,19.0,2001.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Grady Diangana,eng ENG,"MF,FW",West Brom,Premier League,22.0,1998.0,20.0,15.0,1235.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.2,25.0,32.0,84.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09
731,Stéphane Diarra,fr FRA,"MF,FW",Lorient,Ligue 1,21.0,1998.0,13.0,2.0,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,8.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.17,0.04,0.17
732,Rúben Dias,pt POR,DF,Manchester City,Premier League,23.0,1997.0,32.0,32.0,2843.0,31.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.9,1.9,0.1,2.0,38.0,154.0,5.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.06,0.06,0.06
733,Krépin Diatta,sn SEN,"MF,DF",Monaco,Ligue 1,21.0,1999.0,12.0,3.0,389.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,16.0,11.0,44.0,0.23,0.0,0.23,0.23,0.23,0.1,0.02,0.11,0.1,0.11
734,Amadou Diawara,gn GUI,MF,Roma,Serie A,23.0,1997.0,18.0,7.0,658.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.9,0.9,0.4,1.3,7.0,39.0,7.0,0.14,0.0,0.14,0.14,0.14,0.14,0.06,0.2,0.14,0.2
735,Brahim Díaz,es ESP,"MF,FW",Milan,Serie A,20.0,1999.0,27.0,15.0,1228.0,13.6,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.4,3.4,1.5,4.9,43.0,43.0,69.0,0.29,0.22,0.51,0.29,0.51,0.25,0.11,0.36,0.25,0.36
736,Víctor Díaz,es ESP,DF,Granada,La Liga,32.0,1988.0,17.0,7.0,828.0,9.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,8.0,32.0,9.0,0.0,0.22,0.22,0.0,0.22,0.05,0.05,0.1,0.05,0.1
737,Daniel Didavi,de GER,"MF,FW",Stuttgart,Bundesliga,30.0,1990.0,23.0,10.0,970.0,10.8,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,2.8,2.8,2.7,5.6,21.0,62.0,83.0,0.37,0.28,0.65,0.37,0.65,0.26,0.25,0.52,0.26,0.52
738,Bamba Dieng,sn SEN,"FW,DF",Marseille,Ligue 1,20.0,2000.0,5.0,2.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
739,Eric Dier,eng ENG,DF,Tottenham,Premier League,26.0,1994.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.3,1.4,21.0,65.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
740,Daan Dierckx,be BEL,DF,Parma,Serie A,17.0,2003.0,7.0,6.0,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Lucas Digne,fr FRA,"DF,MF",Everton,Premier League,27.0,1993.0,30.0,30.0,2681.0,29.8,0.0,7.0,7.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,5.2,5.7,59.0,98.0,197.0,0.0,0.23,0.23,0.0,0.23,0.02,0.17,0.19,0.02,0.19
742,Mitchell Dijks,nl NED,DF,Bologna,Serie A,27.0,1993.0,20.0,18.0,1481.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.2,0.3,41.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02
743,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,Bundesliga,22.0,1998.0,12.0,5.0,529.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,16.0,18.0,40.0,0.0,0.17,0.17,0.0,0.17,0.07,0.05,0.12,0.07,0.12
744,Federico Dimarco,it ITA,DF,Hellas Verona,Serie A,22.0,1997.0,35.0,29.0,2613.0,29.0,5.0,3.0,8.0,5.0,0.0,0.0,6.0,0.0,2.8,2.8,7.8,10.6,61.0,172.0,138.0,0.17,0.1,0.28,0.17,0.28,0.1,0.28,0.38,0.1,0.38
745,Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,Ligue 1,19.0,2000.0,30.0,25.0,2144.0,23.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,3.4,3.4,2.4,5.8,65.0,67.0,145.0,0.04,0.04,0.08,0.04,0.08,0.14,0.1,0.24,0.14,0.24
746,Tristan Dingomé,cm CMR,MF,Reims,Ligue 1,29.0,1991.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,Bundesliga,18.0,2001.0,8.0,1.0,108.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.2,0.7,2.0,4.0,5.0,0.83,0.0,0.83,0.83,0.83,0.43,0.17,0.6,0.43,0.6
748,Sinaly Diomande,ci CIV,DF,Lyon,Ligue 1,19.0,2001.0,27.0,10.0,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,0.3,1.5,8.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12
749,Lois Diony,fr FRA,FW,Angers,Ligue 1,27.0,1992.0,36.0,20.0,1749.0,19.4,5.0,1.0,6.0,4.0,1.0,1.0,2.0,0.0,4.0,3.3,1.9,5.1,45.0,20.0,159.0,0.26,0.05,0.31,0.21,0.26,0.21,0.1,0.3,0.17,0.26
750,Issa Diop,fr FRA,DF,West Ham,Premier League,23.0,1997.0,18.0,15.0,1381.0,15.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.5,4.0,30.0,1.0,0.13,0.0,0.13,0.13,0.13,0.03,0.0,0.03,0.03,0.03
751,Papakouli Diop,sn SEN,MF,Eibar,La Liga,34.0,1986.0,33.0,28.0,2324.0,25.8,1.0,1.0,2.0,1.0,0.0,0.0,9.0,2.0,1.7,1.6,0.8,2.4,12.0,98.0,21.0,0.04,0.04,0.08,0.04,0.08,0.06,0.03,0.09,0.06,0.09
752,Sofiane Diop,fr FRA,"MF,FW",Monaco,Ligue 1,20.0,2000.0,32.0,24.0,2023.0,22.5,7.0,1.0,8.0,7.0,0.0,0.0,4.0,0.0,4.8,4.8,2.8,7.6,65.0,127.0,132.0,0.31,0.04,0.36,0.31,0.36,0.21,0.12,0.34,0.21,0.34
754,Andy Diouf,fr FRA,FW,Rennes,Ligue 1,17.0,2003.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,Yehvann Diouf,fr FRA,GK,Reims,Ligue 1,20.0,1999.0,2.0,1.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Assane Dioussé,sn SEN,DF,Saint-Étienne,Ligue 1,22.0,1997.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Axel Disasi,fr FRA,DF,Monaco,Ligue 1,22.0,1998.0,29.0,24.0,2011.0,22.3,3.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,2.4,2.4,0.4,2.8,19.0,87.0,4.0,0.13,0.0,0.13,0.13,0.13,0.11,0.02,0.13,0.11,0.13
758,Tiago Djaló,pt POR,DF,Lille,Ligue 1,20.0,2000.0,17.0,8.0,873.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.1,0.2,14.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
759,Djené,tg TOG,DF,Getafe,La Liga,28.0,1991.0,34.0,34.0,2941.0,32.7,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.2,0.2,0.4,0.5,11.0,71.0,11.0,0.0,0.03,0.03,0.0,0.03,0.01,0.01,0.02,0.01,0.02
760,Moussa Djenepo,ml MLI,MF,Southampton,Premier League,22.0,1998.0,27.0,15.0,1240.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.4,1.2,28.0,32.0,78.0,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.08,0.06,0.08
761,Koffi Djidji,ci CIV,DF,Crotone,Serie A,27.0,1992.0,20.0,16.0,1524.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.2,0.4,17.0,56.0,15.0,0.06,0.0,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03
762,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,Ligue 1,25.0,1994.0,30.0,29.0,2552.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.6,2.7,11.0,83.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09
763,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,27.0,1993.0,33.0,28.0,2625.0,29.2,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.7,1.7,2.3,4.1,42.0,150.0,51.0,0.0,0.1,0.1,0.0,0.1,0.06,0.08,0.14,0.06,0.14
764,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,28.0,1992.0,35.0,35.0,3120.0,34.7,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.6,0.0,0.7,0.7,0.0,3.0,0.0,0.03,0.0,0.03,0.0,0.0,0.05,0.02,0.07,0.0,0.02
765,Ritsu Doan,jp JPN,"MF,FW",Arminia,Bundesliga,22.0,1998.0,34.0,33.0,2768.0,30.8,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,5.2,5.1,3.6,8.7,88.0,86.0,169.0,0.16,0.07,0.23,0.16,0.23,0.17,0.12,0.29,0.17,0.28
766,Mihai Dobre,ro ROU,FW,Dijon,Ligue 1,21.0,1998.0,22.0,4.0,529.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,17.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13
767,Matt Doherty,ie IRL,DF,Tottenham,Premier League,28.0,1992.0,17.0,13.0,1240.0,13.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.4,0.4,0.7,1.1,18.0,42.0,68.0,0.0,0.15,0.15,0.0,0.15,0.03,0.05,0.08,0.03,0.08
768,Jeremy Doku,be BEL,"MF,FW",Rennes,Ligue 1,18.0,2002.0,30.0,26.0,2313.0,25.7,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,2.8,2.8,2.9,5.7,135.0,106.0,281.0,0.08,0.12,0.19,0.08,0.19,0.11,0.11,0.22,0.11,0.22
769,Kasper Dolberg,dk DEN,FW,Nice,Ligue 1,22.0,1997.0,25.0,21.0,1928.0,21.4,6.0,2.0,8.0,4.0,2.0,2.0,2.0,0.0,8.4,6.8,1.1,7.9,15.0,21.0,92.0,0.28,0.09,0.37,0.19,0.28,0.39,0.05,0.44,0.32,0.37
770,Keagan Dolly,za RSA,MF,Montpellier,Ligue 1,27.0,1993.0,18.0,3.0,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,11.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08
771,Jaume Doménech,es ESP,GK,Valencia,La Liga,29.0,1990.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Carlos Dominguez,es ESP,DF,Celta Vigo,La Liga,19.0,2001.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
773,Nicolás Domínguez,ar ARG,MF,Bologna,Serie A,22.0,1998.0,28.0,15.0,1255.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.7,2.9,21.0,72.0,32.0,0.07,0.0,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21
774,John Donald,es ESP,"DF,MF",Elche,La Liga,19.0,2000.0,2.0,1.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,Ji Dong-won,kr KOR,FW,Mainz 05,Bundesliga,29.0,1991.0,6.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
776,Anastasios Donis,gr GRE,MF,Reims,Ligue 1,23.0,1996.0,3.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
777,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,21.0,1999.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,Gabriel Dos Santos,br BRA,DF,Arsenal,Premier League,22.0,1997.0,23.0,22.0,1996.0,22.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.3,1.3,0.1,1.4,18.0,80.0,8.0,0.09,0.0,0.09,0.09,0.09,0.06,0.0,0.06,0.06,0.06
780,Bas Dost,nl NED,FW,Eint Frankfurt,Bundesliga,31.0,1989.0,12.0,9.0,817.0,9.1,4.0,2.0,6.0,3.0,1.0,1.0,3.0,0.0,4.0,3.2,2.6,5.8,3.0,30.0,40.0,0.44,0.22,0.66,0.33,0.55,0.44,0.29,0.73,0.35,0.64
781,Abdoulaye Doucouré,ml MLI,MF,Everton,Premier League,27.0,1993.0,29.0,29.0,2443.0,27.1,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.3,2.3,2.0,4.3,34.0,104.0,70.0,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16
782,Cheick Doucouré,ml MLI,MF,Lens,Ligue 1,20.0,2000.0,33.0,30.0,2627.0,29.2,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.3,1.3,1.1,2.4,45.0,179.0,44.0,0.07,0.03,0.1,0.07,0.1,0.05,0.04,0.08,0.05,0.08
783,Fodé Doucouré,ml MLI,DF,Reims,Ligue 1,19.0,2001.0,7.0,3.0,333.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,11.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.21,0.08,0.21
784,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,Ligue 1,20.0,2000.0,3.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,Cheick Doukouré,ci CIV,"MF,FW",Levante,La Liga,27.0,1992.0,7.0,0.0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
786,Idrissa Doumbia,ci CIV,MF,Huesca,La Liga,22.0,1998.0,23.0,7.0,779.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,0.4,8.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
787,Moussa Doumbia,ml MLI,"MF,FW",Reims,Ligue 1,25.0,1994.0,23.0,9.0,899.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,2.1,2.8,50.0,46.0,102.0,0.0,0.1,0.1,0.0,0.1,0.06,0.21,0.28,0.06,0.28
788,Souleyman Doumbia,ci CIV,DF,Angers,Ligue 1,23.0,1996.0,27.0,24.0,2222.0,24.7,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.6,0.6,2.1,2.8,65.0,62.0,121.0,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.11,0.03,0.11
789,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,29.0,1991.0,18.0,11.0,1136.0,12.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.6,0.8,15.0,99.0,16.0,0.08,0.0,0.08,0.08,0.08,0.02,0.05,0.06,0.02,0.06
790,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,22.0,1997.0,36.0,36.0,3148.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
791,Denis Drăguș,ro ROU,"FW,MF",Crotone,Serie A,21.0,1999.0,9.0,1.0,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,6.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
792,Radu Drăgușin,ro ROU,DF,Juventus,Serie A,18.0,2002.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,Mouhamadou Drammeh,fr FRA,MF,Reims,Ligue 1,21.0,1999.0,6.0,1.0,173.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
794,Julian Draxler,de GER,"MF,FW",Paris S-G,Ligue 1,26.0,1993.0,24.0,12.0,1064.0,11.8,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,1.6,1.6,3.1,4.8,49.0,70.0,94.0,0.34,0.25,0.59,0.34,0.59,0.14,0.26,0.4,0.14,0.4
795,Dominick Drexler,de GER,"MF,FW",Köln,Bundesliga,30.0,1990.0,27.0,11.0,1233.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.1,2.1,2.7,4.8,33.0,56.0,98.0,0.15,0.07,0.22,0.15,0.22,0.15,0.2,0.35,0.15,0.35
796,Matthieu Dreyer,fr FRA,GK,Lorient,Ligue 1,31.0,1989.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Domingos Duarte,pt POR,DF,Granada,La Liga,25.0,1995.0,29.0,27.0,2363.0,26.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.4,1.4,0.5,1.9,17.0,79.0,3.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
798,Léo Duarte,br BRA,DF,Milan,Serie A,24.0,1996.0,1.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,Óscar Duarte,cr CRC,DF,Levante,La Liga,31.0,1989.0,29.0,23.0,2060.0,22.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,0.9,6.0,52.0,3.0,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04
800,Rubén Duarte,es ESP,DF,Alavés,La Liga,24.0,1995.0,31.0,29.0,2545.0,28.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.4,1.4,2.8,4.2,27.0,111.0,54.0,0.04,0.04,0.07,0.04,0.07,0.05,0.1,0.15,0.05,0.15
801,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,25.0,1994.0,37.0,35.0,2903.0,32.3,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,6.6,7.7,111.0,194.0,239.0,0.06,0.12,0.19,0.06,0.19,0.04,0.2,0.24,0.04,0.24
802,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,31.0,1989.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
