,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
139,Vito Mannone,it ITA,GK,Arsenal,Premier League,24.0,1988.0,9.0,9.0,810.0,9.0,10.0,1.11,34.0,24.0,70.6,3.0,3.0,3.0,3.0,33.3,,,,,
140,José Manuel Pinto,es ESP,GK,Barcelona,La Liga,36.0,1975.0,7.0,7.0,630.0,7.0,7.0,1.0,24.0,17.0,70.8,6.0,1.0,0.0,2.0,28.6,,,,,
141,Federico Marchetti,it ITA,GK,Lazio,Serie A,29.0,1983.0,33.0,33.0,2970.0,33.0,32.0,0.97,119.0,87.0,73.1,16.0,6.0,11.0,13.0,39.4,,,,,
142,Alex McCarthy,eng ENG,GK,Reading,Premier League,22.0,1989.0,13.0,13.0,1170.0,13.0,23.0,1.77,95.0,72.0,75.8,1.0,6.0,6.0,2.0,15.4,,,,,
143,Sebastian Mielitz,de GER,GK,Werder Bremen,Bundesliga,23.0,1989.0,34.0,34.0,3060.0,34.0,66.0,1.94,157.0,91.0,58.0,8.0,10.0,16.0,3.0,8.8,,,,,
144,Simon Mignolet,be BEL,GK,Sunderland,Premier League,24.0,1988.0,38.0,38.0,3420.0,38.0,54.0,1.42,200.0,146.0,73.0,9.0,12.0,17.0,11.0,28.9,,,,,
145,Rubén Miño,es ESP,GK,Mallorca,La Liga,23.0,1989.0,1.0,0.0,29.0,0.3,2.0,6.21,4.0,2.0,50.0,0.0,0.0,0.0,0.0,,,,,,
146,Antonio Mirante,it ITA,GK,Parma,Serie A,29.0,1983.0,33.0,33.0,2883.0,32.0,40.0,1.25,151.0,111.0,73.5,9.0,9.0,14.0,8.0,24.2,,,,,
147,Barel Mouko,cg CGO,GK,Lille,Ligue 1,33.0,1979.0,3.0,3.0,270.0,3.0,1.0,0.33,6.0,5.0,83.3,1.0,2.0,0.0,2.0,66.7,,,,,
148,Ján Mucha,sk SVK,GK,Everton,Premier League,29.0,1982.0,2.0,2.0,180.0,2.0,1.0,0.5,13.0,12.0,92.3,1.0,1.0,0.0,1.0,50.0,,,,,
149,Heinz Müller,de GER,GK,Mainz 05,Bundesliga,34.0,1978.0,3.0,3.0,270.0,3.0,7.0,2.33,11.0,4.0,36.4,1.0,0.0,2.0,0.0,0.0,,,,,
150,Gustavo Munúa,uy URU,GK,Levante,La Liga,34.0,1978.0,29.0,29.0,2610.0,29.0,47.0,1.62,148.0,101.0,68.2,11.0,6.0,12.0,8.0,27.6,,,,,
151,Boaz Myhill,wls WAL,GK,West Brom,Premier League,29.0,1982.0,8.0,8.0,720.0,8.0,11.0,1.37,38.0,27.0,71.1,3.0,1.0,4.0,1.0,12.5,,,,,
152,Cheick N'Diaye,sn SEN,GK,Rennes,Ligue 1,27.0,1985.0,2.0,1.0,155.0,1.7,1.0,0.58,3.0,2.0,66.7,0.0,0.0,1.0,1.0,100.0,,,,,
153,Guy N'dy Assembé,cm CMR,GK,Nancy,Ligue 1,26.0,1986.0,15.0,15.0,1350.0,15.0,23.0,1.53,64.0,41.0,64.1,1.0,6.0,8.0,1.0,6.7,,,,,
154,Keylor Navas,cr CRC,GK,Levante,La Liga,25.0,1986.0,9.0,9.0,810.0,9.0,10.0,1.11,47.0,37.0,78.7,1.0,4.0,4.0,2.0,22.2,,,,,
156,Neto,br BRA,GK,Fiorentina,Serie A,23.0,1989.0,6.0,6.0,540.0,6.0,9.0,1.5,20.0,11.0,55.0,2.0,1.0,3.0,1.0,16.7,,,,,
157,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,26.0,1986.0,31.0,31.0,2790.0,31.0,18.0,0.58,89.0,71.0,79.8,26.0,4.0,1.0,18.0,58.1,,,,,
158,Oka Nikolov,mk MKD,GK,Eint Frankfurt,Bundesliga,38.0,1974.0,8.0,8.0,695.0,7.7,9.0,1.17,36.0,27.0,75.0,3.0,2.0,2.0,2.0,25.0,,,,,
159,Macedo Novaes,br BRA,GK,Bastia,Ligue 1,29.0,1983.0,12.0,12.0,1080.0,12.0,29.0,2.42,62.0,33.0,53.2,0.0,0.0,0.0,1.0,8.3,,,,,
160,David Oberhauser,fr FRA,GK,Ajaccio,Ligue 1,21.0,1990.0,1.0,0.0,29.0,0.3,1.0,3.1,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,,,,,
161,Guillermo Ochoa,mx MEX,GK,Ajaccio,Ligue 1,27.0,1985.0,38.0,38.0,3391.0,37.7,50.0,1.33,179.0,129.0,72.1,9.0,14.0,14.0,12.0,31.6,,,,,
162,David Ospina,co COL,GK,Nice,Ligue 1,23.0,1988.0,26.0,26.0,2297.0,25.5,26.0,1.02,95.0,69.0,72.6,15.0,4.0,6.0,11.0,42.3,,,,,
163,Aykut Özer,tr TUR,GK,Eint Frankfurt,Bundesliga,19.0,1993.0,1.0,0.0,25.0,0.3,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,,,,,,
164,Juan Pablo Carrizo,ar ARG,GK,Inter,Serie A,28.0,1984.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,,,,,
165,Daniele Padelli,it ITA,GK,Udinese,Serie A,26.0,1985.0,9.0,7.0,758.0,8.4,13.0,1.54,41.0,28.0,68.3,3.0,2.0,4.0,3.0,42.9,,,,,
166,Andrés Palop,es ESP,GK,Sevilla,La Liga,38.0,1973.0,16.0,15.0,1407.0,15.6,22.0,1.41,71.0,49.0,69.0,6.0,5.0,5.0,5.0,33.3,,,,,
167,Nicola Pavarini,it ITA,GK,Parma,Serie A,38.0,1974.0,6.0,5.0,487.0,5.4,5.0,0.92,25.0,20.0,80.0,3.0,1.0,1.0,1.0,20.0,,,,,
168,Gianluca Pegolo,it ITA,GK,Siena,Serie A,31.0,1981.0,38.0,38.0,3420.0,38.0,57.0,1.5,195.0,138.0,70.8,9.0,9.0,20.0,12.0,31.6,,,,,
169,Ivan Pelizzoli,it ITA,GK,Pescara,Serie A,31.0,1980.0,11.0,10.0,900.0,10.0,18.0,1.8,63.0,45.0,71.4,1.0,1.0,8.0,1.0,10.0,,,,,
170,Nicolas Penneteau,fr FRA,GK,Valenciennes,Ligue 1,31.0,1981.0,38.0,38.0,3420.0,38.0,53.0,1.39,176.0,123.0,69.9,12.0,12.0,14.0,9.0,23.7,,,,,
171,Mattia Perin,it ITA,GK,Pescara,Serie A,19.0,1992.0,29.0,28.0,2520.0,28.0,66.0,2.36,192.0,126.0,65.6,5.0,3.0,20.0,4.0,14.3,,,,,
172,Laurent Pionnier,fr FRA,GK,Montpellier,Ligue 1,30.0,1982.0,5.0,4.0,434.0,4.8,7.0,1.45,18.0,11.0,61.1,1.0,0.0,3.0,2.0,50.0,,,,,
173,Johny Placide,ht HAI,GK,Reims,Ligue 1,24.0,1988.0,4.0,4.0,360.0,4.0,6.0,1.5,23.0,17.0,73.9,2.0,1.0,1.0,0.0,0.0,,,,,
174,Ciro Polito,it ITA,GK,Atalanta,Serie A,33.0,1979.0,4.0,3.0,290.0,3.2,7.0,2.17,13.0,6.0,46.2,2.0,1.0,0.0,0.0,0.0,,,,,
175,Simon Pouplin,fr FRA,GK,Sochaux,Ligue 1,27.0,1985.0,34.0,34.0,3060.0,34.0,48.0,1.41,168.0,120.0,71.4,10.0,11.0,13.0,8.0,23.5,,,,,
176,Christian Puggioni,it ITA,GK,Chievo,Serie A,31.0,1981.0,17.0,17.0,1530.0,17.0,17.0,1.0,77.0,60.0,77.9,5.0,5.0,7.0,7.0,41.2,,,,,
177,Patrick Rakovsky,de GER,GK,Nürnberg,Bundesliga,19.0,1993.0,4.0,3.0,315.0,3.5,3.0,0.86,14.0,11.0,78.6,1.0,1.0,2.0,1.0,33.3,,,,,
178,Pepe Reina,es ESP,GK,Liverpool,Premier League,29.0,1982.0,31.0,31.0,2790.0,31.0,34.0,1.1,104.0,70.0,67.3,13.0,10.0,8.0,14.0,45.2,,,,,
179,Michael Rensing,de GER,GK,Leverkusen,Bundesliga,28.0,1984.0,2.0,2.0,180.0,2.0,5.0,2.5,9.0,4.0,44.4,1.0,0.0,1.0,0.0,0.0,,,,,
180,Ricardo,es ESP,GK,Osasuna,La Liga,40.0,1971.0,1.0,0.0,16.0,0.2,1.0,5.63,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,,,,,
182,Asier Riesgo,es ESP,GK,Osasuna,La Liga,28.0,1983.0,1.0,1.0,74.0,0.8,3.0,3.65,6.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,
183,Roberto,es ESP,GK,Zaragoza,La Liga,26.0,1986.0,33.0,33.0,2970.0,33.0,51.0,1.55,144.0,93.0,64.6,9.0,5.0,19.0,5.0,15.2,,,,,
184,Roberto,es ESP,GK,Granada,La Liga,33.0,1979.0,14.0,14.0,1260.0,14.0,17.0,1.21,63.0,46.0,73.0,6.0,3.0,5.0,6.0,42.9,,,,,
185,Joel Robles,es ESP,GK,Wigan Athletic,Premier League,22.0,1990.0,9.0,9.0,810.0,9.0,16.0,1.78,39.0,23.0,59.0,3.0,2.0,4.0,1.0,11.1,,,,,
186,Sergio Romero,ar ARG,GK,Sampdoria,Serie A,25.0,1987.0,32.0,32.0,2825.0,31.4,39.0,1.24,133.0,94.0,70.7,9.0,8.0,14.0,9.0,28.1,,,,,
187,Antonio Rosati,it ITA,GK,Napoli,Serie A,29.0,1983.0,4.0,4.0,360.0,4.0,8.0,2.0,18.0,10.0,55.6,3.0,0.0,1.0,0.0,0.0,,,,,
188,Rubén,es ESP,GK,Rayo Vallecano,La Liga,28.0,1984.0,30.0,29.0,2614.0,29.0,49.0,1.69,148.0,99.0,66.9,12.0,5.0,12.0,6.0,20.7,,,,,
189,Rubinho,br BRA,GK,Juventus,Serie A,29.0,1982.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
190,John Ruddy,eng ENG,GK,Norwich City,Premier League,25.0,1986.0,15.0,15.0,1341.0,14.9,21.0,1.41,72.0,51.0,70.8,5.0,5.0,4.0,6.0,40.0,,,,,
191,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,25.0,1986.0,38.0,38.0,3420.0,38.0,32.0,0.84,118.0,86.0,72.9,16.0,15.0,7.0,17.0,44.7,,,,,
192,Raphael Schäfer,de GER,GK,Nürnberg,Bundesliga,33.0,1979.0,31.0,31.0,2745.0,30.5,44.0,1.44,147.0,103.0,70.1,10.0,10.0,10.0,5.0,16.1,,,,,
193,Mark Schwarzer,au AUS,GK,Fulham,Premier League,39.0,1972.0,36.0,36.0,3240.0,36.0,57.0,1.58,186.0,129.0,69.4,10.0,10.0,16.0,8.0,22.2,,,,,
194,Salvatore Sirigu,it ITA,GK,Paris S-G,Ligue 1,25.0,1987.0,33.0,33.0,2927.0,32.5,16.0,0.49,98.0,82.0,83.7,23.0,5.0,4.0,21.0,63.6,,,,,
195,Stefano Sorrentino,it ITA,GK,Chievo,Serie A,33.0,1979.0,20.0,20.0,1800.0,20.0,33.0,1.65,81.0,48.0,59.3,7.0,4.0,9.0,6.0,30.0,,,,,
196,Stefano Sorrentino,it ITA,GK,Palermo,Serie A,33.0,1979.0,15.0,15.0,1350.0,15.0,16.0,1.07,73.0,57.0,78.1,2.0,7.0,6.0,4.0,26.7,,,,,
197,Lorenzo Squizzi,it ITA,GK,Chievo,Serie A,38.0,1974.0,1.0,1.0,90.0,1.0,2.0,2.0,7.0,5.0,71.4,0.0,0.0,1.0,0.0,0.0,,,,,
198,Tom Starke,de GER,GK,Bayern Munich,Bundesliga,31.0,1981.0,3.0,3.0,270.0,3.0,0.0,0.0,9.0,9.0,100.0,3.0,0.0,0.0,3.0,100.0,,,,,
199,Maarten Stekelenburg,nl NED,GK,Roma,Serie A,29.0,1982.0,20.0,20.0,1755.0,18.5,30.0,1.54,92.0,62.0,67.4,8.0,5.0,6.0,3.0,15.0,,,,,
200,David Stockdale,eng ENG,GK,Fulham,Premier League,26.0,1985.0,2.0,2.0,180.0,2.0,3.0,1.5,12.0,9.0,75.0,1.0,0.0,1.0,0.0,0.0,,,,,
201,Dejan Stojanović,at AUT,GK,Bologna,Serie A,19.0,1993.0,4.0,4.0,360.0,4.0,9.0,2.25,21.0,12.0,57.1,1.0,1.0,2.0,1.0,25.0,,,,,
202,Marco Storari,it ITA,GK,Juventus,Serie A,35.0,1977.0,6.0,6.0,529.0,5.9,5.0,0.85,16.0,11.0,68.8,4.0,1.0,1.0,3.0,50.0,,,,,
203,Wojciech Szczęsny,pl POL,GK,Arsenal,Premier League,22.0,1990.0,25.0,25.0,2250.0,25.0,24.0,0.96,99.0,75.0,75.8,14.0,7.0,4.0,10.0,40.0,,,,,
204,Stuart Taylor,eng ENG,GK,Reading,Premier League,31.0,1980.0,4.0,4.0,360.0,4.0,10.0,2.5,23.0,13.0,56.5,0.0,0.0,4.0,0.0,0.0,,,,,
205,Marc-André ter Stegen,de GER,GK,M'Gladbach,Bundesliga,20.0,1992.0,34.0,34.0,3046.0,33.8,47.0,1.39,169.0,122.0,72.2,12.0,11.0,11.0,9.0,26.5,,,,,
206,Alexis Thébaux,fr FRA,GK,Brest,Ligue 1,27.0,1985.0,36.0,36.0,3240.0,36.0,56.0,1.56,182.0,126.0,69.2,8.0,5.0,23.0,6.0,16.7,,,,,
208,Yohann Thuram-Ulien,fr FRA,GK,Troyes,Ligue 1,23.0,1988.0,38.0,38.0,3420.0,38.0,61.0,1.61,189.0,128.0,67.7,8.0,13.0,17.0,7.0,18.4,,,,,
209,Toño,es ESP,GK,Granada,La Liga,32.0,1979.0,24.0,24.0,2160.0,24.0,37.0,1.54,128.0,91.0,71.1,5.0,6.0,13.0,4.0,16.7,,,,,
210,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,22.0,1990.0,26.0,26.0,2340.0,26.0,37.0,1.42,134.0,97.0,72.4,11.0,6.0,9.0,6.0,23.1,,,,,
211,Gerhard Tremmel,de GER,GK,Swansea City,Premier League,33.0,1978.0,14.0,12.0,1113.0,12.4,13.0,1.05,72.0,59.0,81.9,4.0,4.0,4.0,3.0,25.0,,,,,
212,Ross Turnbull,eng ENG,GK,Chelsea,Premier League,27.0,1985.0,3.0,2.0,225.0,2.5,3.0,1.2,8.0,5.0,62.5,1.0,1.0,1.0,0.0,0.0,,,,,
213,Alexandros Tzorvas,gr GRE,GK,Genoa,Serie A,29.0,1982.0,1.0,1.0,90.0,1.0,3.0,3.0,6.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,
214,Samir Ujkani,xk KVX,GK,Palermo,Serie A,24.0,1988.0,19.0,19.0,1666.0,18.5,30.0,1.62,98.0,68.0,69.4,2.0,7.0,10.0,3.0,15.8,,,,,
215,Sven Ulreich,de GER,GK,Stuttgart,Bundesliga,23.0,1988.0,34.0,34.0,3060.0,34.0,55.0,1.62,169.0,114.0,67.5,12.0,7.0,15.0,8.0,23.5,,,,,
216,Lars Unnerstall,de GER,GK,Schalke 04,Bundesliga,22.0,1990.0,13.0,13.0,1170.0,13.0,16.0,1.23,44.0,28.0,63.6,7.0,2.0,4.0,4.0,30.8,,,,,
217,Víctor Valdés,es ESP,GK,Barcelona,La Liga,30.0,1982.0,31.0,31.0,2790.0,31.0,33.0,1.06,93.0,60.0,64.5,26.0,3.0,2.0,8.0,25.8,,,,,
218,Javi Varas,es ESP,GK,Celta Vigo,La Liga,29.0,1982.0,35.0,35.0,3103.0,34.5,50.0,1.45,157.0,107.0,68.2,7.0,7.0,20.0,3.0,8.6,,,,,
219,Rémy Vercoutre,fr FRA,GK,Lyon,Ligue 1,32.0,1980.0,31.0,31.0,2790.0,31.0,33.0,1.06,108.0,75.0,69.4,16.0,7.0,8.0,11.0,35.5,,,,,
220,Emiliano Viviano,it ITA,GK,Fiorentina,Serie A,26.0,1985.0,32.0,32.0,2862.0,31.8,34.0,1.07,108.0,74.0,68.5,19.0,6.0,7.0,11.0,34.4,,,,,
221,Michel Vorm,nl NED,GK,Swansea City,Premier League,28.0,1983.0,26.0,26.0,2307.0,25.6,38.0,1.48,129.0,91.0,70.5,7.0,9.0,10.0,7.0,26.9,,,,,
222,Roman Weidenfeller,de GER,GK,Dortmund,Bundesliga,31.0,1980.0,31.0,31.0,2781.0,30.9,36.0,1.17,103.0,67.0,65.0,16.0,9.0,6.0,8.0,25.8,,,,,
223,Christian Wetklo,de GER,GK,Mainz 05,Bundesliga,32.0,1980.0,31.0,31.0,2749.0,30.5,37.0,1.21,129.0,92.0,71.3,9.0,12.0,10.0,9.0,29.0,,,,,
224,Tim Wiese,de GER,GK,Hoffenheim,Bundesliga,30.0,1981.0,10.0,10.0,900.0,10.0,25.0,2.5,54.0,29.0,53.7,1.0,3.0,6.0,1.0,10.0,,,,,
225,Ron-Robert Zieler,de GER,GK,Hannover 96,Bundesliga,23.0,1989.0,34.0,34.0,3060.0,34.0,62.0,1.82,192.0,130.0,67.7,13.0,6.0,15.0,8.0,23.5,,,,,
226,Eñaut Zubikarai,es ESP,GK,Real Sociedad,La Liga,28.0,1984.0,7.0,7.0,630.0,7.0,9.0,1.29,26.0,17.0,65.4,2.0,2.0,3.0,1.0,14.3,,,,,
