Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season
Emmanuel Agbadou,Reims,CI,DF,Ligue 1,27.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,53.0,81.1,895.0,438.0,15.0,17.0,88.2,22.0,24.0,91.7,6.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,53.0,47.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,2.0,5.0,2.0,1.0,65.0,13.0,38.0,27.0,1.0,0.0,65.0,2.0,1.0,50.0,1.0,50.0,36.0,250.0,151.0,2.0,0.0,0.0,0.0,1.0,43.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.1,2.1,-2.0,-1.98,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Lucien Agoume,Sevilla,FR,MF,La Liga,22.0,2002.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,54.0,72.2,621.0,157.0,20.0,29.0,69.0,14.0,18.0,77.8,4.0,6.0,66.7,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,4.0,54.0,52.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,67.0,4.0,18.0,39.0,11.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,24.0,126.0,80.0,2.0,1.0,0.0,4.0,0.0,46.0,2.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,1.8,1.4,0.4,0.44,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,75.0,,,,,,,,,,,,,,,,2024-2025
Alvaro Aguado,Espanyol,ES,MF,La Liga,28.0,1996.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.1,0.48,0.37,0.48,0.1,0.0,1.0,0.0,0.0,6.92,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.05,-0.1,-0.1,11.0,14.0,78.6,249.0,106.0,2.0,3.0,66.7,7.0,8.0,87.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,14.0,12.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,6.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,8.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,52.0,36.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,13.0,14.4,0,0.0,0,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1.17,0.1,0.0,0.1,1.01,1.32,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Ruben Aguilar,Lens,FR,DF,Ligue 1,31.0,1993.0,1.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.05,0.35,0.39,0.05,0.39,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.05,0.0,0.0,57.0,68.0,83.8,635.0,218.0,39.0,43.0,90.7,11.0,15.0,73.3,1.0,1.0,100.0,1.0,0.3,0.1,0.7,1.0,0.0,0.0,0.0,1.0,68.0,50.0,18.0,3.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,3.0,4.0,75.0,1.0,2.0,1.0,1.0,4.0,8.0,0.0,0.0,82.0,1.0,27.0,32.0,24.0,1.0,82.0,1.0,1.0,100.0,0.0,0.0,34.0,122.0,49.0,1.0,2.0,0.0,2.0,0.0,40.0,5.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,1.0,0.0,1.0,1.0,0.0,1.2,0.4,0.8,0.83,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Jean-Eudes Aholou,Angers,CI,MF,Ligue 1,30.0,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.09,-0.1,-0.1,20.0,24.0,83.3,277.0,77.0,12.0,13.0,92.3,6.0,6.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,43.0,0.0,6.0,25.0,12.0,2.0,43.0,2.0,1.0,50.0,1.0,50.0,15.0,45.0,12.0,0.0,0.0,0.0,3.0,4.0,20.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.4,1.2,-0.8,-0.83,0.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,100.0,,,,,,,,,,,,,,,,2024-2025
Ayman Aiki,Saint-Étienne,FR,MF,Ligue 1,19.0,2005.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,43.0,26.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,12.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,23.0,25.6,0,0.0,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.3,-0.3,-1.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Ola Aina,Nott'ham Forest,NG,DF,Premier League,27.0,1996.0,1.0,1.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.6,0.0,1.0,0.0,0.0,1.7,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.02,0.0,0.0,22.0,33.0,66.7,262.0,96.0,15.0,18.0,83.3,6.0,13.0,46.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,33.0,26.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,42.0,2.0,11.0,22.0,10.0,0.0,42.0,1.0,0.0,0.0,1.0,100.0,13.0,86.0,69.0,2.0,1.0,0.0,0.0,0.0,21.0,0.0,53.0,58.9,1,53.0,0,0,0.0,0,1.0,1.0,0.0,1.0,1.7,4.13,0.9,0.5,0.4,0.69,1.47,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Rayan Ait-Nouri,Wolves,DZ,DF,Premier League,23.0,2001.0,1.0,1.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.9,0.0,1.0,0.0,0.0,1.08,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.02,0.0,0.0,42.0,45.0,93.3,632.0,182.0,21.0,21.0,100.0,21.0,22.0,95.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,45.0,36.0,9.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,1.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,55.0,3.0,11.0,29.0,15.0,0.0,55.0,2.0,0.0,0.0,2.0,100.0,34.0,153.0,38.0,0.0,3.0,0.0,3.0,1.0,36.0,1.0,83.0,92.2,1,83.0,0,0,0.0,0,0.0,0.0,2.0,-2.0,-2.17,-2.17,0.3,1.2,-0.9,-0.99,-2.88,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Kristoffer Ajer,Brentford,NO,DF,Premier League,26.0,1998.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,1.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,6.2,0.0,0.0,0.0,0.28,-0.3,-0.3,28.0,38.0,73.7,481.0,191.0,16.0,19.0,84.2,9.0,12.0,75.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,35.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,2.0,20.0,17.0,8.0,1.0,43.0,1.0,1.0,100.0,0.0,0.0,30.0,179.0,127.0,2.0,3.0,0.0,2.0,0.0,29.0,3.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,2.0,1.0,1.0,1.0,0.0,1.6,1.2,0.4,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3,,,,,,,,,,,,,,,,2024-2025
Ludovic Ajorque,Brest,FR,FW,Ligue 1,30.0,1994.0,1.0,1.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.7,0.0,1.0,1.0,100.0,1.43,1.43,0.0,0.0,11.6,0.0,0.0,0.0,0.06,-0.1,-0.1,11.0,14.0,78.6,167.0,6.0,5.0,8.0,62.5,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,1.0,7.0,13.0,4.0,21.0,1.0,0.0,0.0,1.0,100.0,10.0,25.0,3.0,0.0,0.0,1.0,1.0,1.0,13.0,3.0,63.0,70.0,1,63.0,0,0,0.0,0,0.0,1.0,4.0,-3.0,-4.29,-0.95,1.3,1.6,-0.3,-0.49,1.91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,2024-2025
Manuel Akanji,Manchester City,CH,DF,Premier League,29.0,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,94.6,1206.0,384.0,35.0,36.0,97.2,31.0,31.0,100.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,80.0,9.0,38.0,38.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,41.0,218.0,116.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,3.0,2.0,0.0,2.0,2.0,0.0,0.8,1.0,-0.2,-0.19,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Ilias Akhomach,Villarreal,MA,MF,La Liga,20.0,2004.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,120.0,14.0,3.0,3.0,100.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,4.0,10.0,2.0,15.0,5.0,2.0,40.0,2.0,40.0,10.0,85.0,29.0,1.0,0.0,2.0,1.0,0.0,12.0,7.0,20.0,22.2,0,0.0,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-0.09,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Sergio Akieme,Reims,ES,DF,Ligue 1,26.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,67.6,326.0,112.0,14.0,17.0,82.4,7.0,8.0,87.5,1.0,7.0,14.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,29.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,45.0,3.0,23.0,15.0,8.0,1.0,45.0,3.0,1.0,33.3,2.0,66.7,21.0,186.0,97.0,3.0,1.0,1.0,1.0,0.0,24.0,5.0,90.0,100.0,1,90.0,1,0,0.0,0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.1,2.1,-2.0,-1.98,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,75.0,,,,,,,,,,,,,,,,2024-2025
Maghnes Akliouche,Monaco,FR,FW,Ligue 1,22.0,2002.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.27,0.75,1.02,0.27,1.02,0.2,0.0,1.0,0.0,0.0,4.09,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.07,-0.1,-0.1,12.0,14.0,85.7,135.0,48.0,9.0,9.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.2,0.1,-0.2,2.0,1.0,1.0,0.0,2.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,8.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,14.0,3.0,18.0,1.0,1.0,100.0,0.0,0.0,11.0,114.0,77.0,3.0,1.0,2.0,1.0,1.0,11.0,5.0,22.0,24.4,0,0.0,0,1,22.0,0,3.0,0.0,0.0,0.0,0.0,-1.32,0.3,0.0,0.3,1.15,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2024-2025
Clement Akpa,Auxerre,CI,DF,Ligue 1,22.0,2001.0,1.0,1.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,72.7,481.0,186.0,4.0,8.0,50.0,18.0,21.0,85.7,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,33.0,30.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,41.0,6.0,18.0,19.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,19.0,109.0,56.0,1.0,1.0,0.0,1.0,0.0,28.0,1.0,51.0,56.7,1,51.0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,-2.31,1.6,0.5,1.1,1.89,1.79,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,2024-2025
Raul Albiol,Villarreal,ES,DF,La Liga,38.0,1985.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,60.0,91.7,1131.0,392.0,14.0,15.0,93.3,35.0,36.0,97.2,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,58.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,71.0,9.0,35.0,35.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,30.0,115.0,51.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,90.0,100.0,1,90.0,1,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.0,0.8,1.1,-0.3,-0.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,2024-2025
