,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1372,Lukas Kubler,Freiburg,13.2,35,22,23,12,0,16,26,61.5,10,15,5,10,30,65,50,1
1373,Yuya Kubo,Nürnberg,15.1,21,11,6,10,5,12,33,36.4,21,11,0,11,10,31,6,0
1374,Juraj Kucka,Parma,17.1,51,32,17,29,5,19,53,35.8,34,27,7,20,17,68,37,1
1375,Dejan Kulusevski,Atalanta,1.2,3,3,0,2,1,1,3,33.3,2,1,0,1,0,3,0,0
1376,Pierre Kunde,Mainz 05,21.2,48,29,20,26,2,16,27,59.3,11,34,14,20,24,72,49,1
1378,Jasmin Kurtic,SPAL,28.4,35,20,19,13,3,13,41,31.7,28,30,3,27,20,55,52,0
1379,Layvin Kurzawa,Paris S-G,11.2,19,11,6,5,8,6,16,37.5,10,10,2,8,10,29,16,0
1380,Rafal Kurzawa,Amiens,2.7,8,3,6,2,0,2,6,33.3,4,1,0,1,3,11,3,0
1381,Ahmed Kutucu,Schalke 04,4.7,8,3,3,4,1,1,3,33.3,2,2,1,1,0,8,0,0
1382,Enock Kwateng,Nantes,22.7,65,41,34,27,4,33,70,47.1,37,28,4,24,78,143,56,0
1383,Grejohn Kyei,Reims,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1384,Antonino La Gumina,Empoli,12.1,5,4,1,2,2,2,6,33.3,4,8,2,6,6,11,5,0
1385,Rajiv van La Parra,Huddersfield,4.5,8,5,1,7,0,1,6,16.7,5,0,0,0,4,12,3,1
1386,Gaetan Laborde,Bordeaux,1.0,4,3,0,1,3,2,4,50.0,2,0,0,0,0,4,0,0
1387,Gaetan Laborde,Montpellier,32.2,36,15,6,15,15,11,27,40.7,16,18,2,16,6,42,27,0
1388,Alexandre Lacazette,Arsenal,27.8,35,16,6,19,10,5,28,17.9,23,27,1,26,15,50,31,0
1389,Alban Lafont,Fiorentina,33.5,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,16,4
1390,Victor Laguardia,Alavés,36.0,47,34,37,10,0,24,33,72.7,9,42,19,23,53,100,232,0
1391,Abdou Lahat Diakhate,Parma,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1392,Konrad Laimer,RB Leipzig,20.8,72,38,21,34,17,20,71,28.2,51,67,2,65,32,104,23,0
1393,Diego Lainez,Betis,3.9,4,4,0,3,1,1,1,100.0,0,2,0,2,1,5,2,0
1394,Kenny Lala,Strasbourg,34.0,78,45,48,23,7,30,53,56.6,23,26,9,17,28,106,62,2
1395,Adam Lallana,Liverpool,5.2,16,9,6,7,3,5,12,41.7,7,10,1,9,5,21,4,0
1396,Erik Lamela,Tottenham,10.8,17,13,6,7,4,5,14,35.7,9,14,0,14,7,24,1,0
1397,Mohamed Lamine Diaby,Nice,1.8,1,1,0,1,0,1,1,100.0,0,2,0,2,2,3,0,0
1398,Loick Landre,Nîmes,17.7,31,21,23,8,0,14,22,63.6,8,16,11,5,38,69,83,1
1399,Michael Lang,M'Gladbach,13.9,14,9,7,6,1,6,16,37.5,10,14,3,11,16,30,42,1
1400,Sebastian Langkamp,Werder Bremen,15.7,24,15,18,6,0,7,14,50.0,7,17,11,6,20,44,79,1
1401,Manuel Lanzini,West Ham,7.6,12,7,5,6,1,5,18,27.8,13,3,1,2,9,21,7,1
1402,Gianluca Lapadula,Genoa,4.5,2,1,2,0,0,1,5,20.0,4,2,0,2,1,3,2,0
1404,Aymeric Laporte,Manchester City,34.0,42,20,27,14,1,22,34,64.7,12,16,9,7,39,81,98,2
1405,Danilo Larangeira,Bologna,34.2,40,26,29,11,0,20,30,66.7,10,52,39,13,37,77,182,3
1406,Johan Larsson,Guingamp,1.0,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,1
1407,Kevin Lasagna,Udinese,27.3,6,1,0,3,3,2,12,16.7,10,20,2,18,8,14,35,0
1408,Jamaal Lascelles,Newcastle Utd,30.5,32,21,25,5,2,11,14,78.6,3,43,28,15,39,71,218,3
1409,Paul Lasne,Montpellier,19.9,53,33,32,16,5,24,43,55.8,19,22,2,20,22,75,23,1
1410,Toni Lato,Valencia,3.0,6,4,4,1,1,1,5,20.0,4,9,3,6,6,12,13,0
1411,Danny Latza,Mainz 05,20.7,41,22,16,23,2,20,61,32.8,41,49,10,39,20,61,31,0
1412,Alexandre Lauray,Bordeaux,2.9,11,6,9,2,0,6,8,75.0,2,2,0,2,4,15,10,0
1413,Armand Lauriente,Rennes,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1414,Vincent Laurini,Fiorentina,10.2,13,5,6,5,2,6,10,60.0,4,11,5,6,13,26,30,0
1415,Wesley Lautoa,Dijon,33.6,81,55,46,31,4,34,75,45.3,41,37,14,23,87,168,110,1
1416,Diego Laxalt,Milan,7.2,26,13,14,7,5,13,22,59.1,9,23,3,20,8,34,12,0
1417,Miguel Layun,Villarreal,5.6,8,2,0,7,1,2,6,33.3,4,8,2,6,1,9,10,0
1418,Valentino Lazaro,Hertha BSC,30.5,46,31,23,17,6,21,53,39.6,32,52,12,40,44,90,65,0
1419,Darko Lazovic,Genoa,28.2,28,17,13,8,7,14,31,45.2,17,21,6,15,20,48,33,0
1420,Manuel Lazzari,SPAL,31.5,29,17,16,10,3,13,24,54.2,11,26,5,21,20,49,51,1
1421,Mickael Le Bihan,Nice,2.3,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,1,0
1422,Maxime Le Marchand,Fulham,25.0,56,36,45,11,0,23,47,48.9,24,30,16,14,54,110,129,2
1423,Robin Le Normand,Real Sociedad,3.2,5,2,2,3,0,1,3,33.3,2,3,0,3,4,9,13,1
1424,Damien Le Tallec,Montpellier,31.2,95,58,42,43,10,33,89,37.1,56,35,8,27,59,154,50,0
1425,James Lea Siliki,Rennes,13.6,26,17,13,10,3,12,35,34.3,23,14,1,13,10,36,7,1
1426,Rafael Leao,Lille,14.3,5,2,0,4,1,2,15,13.3,13,13,4,9,4,9,12,0
1427,Mathew Leckie,Hertha BSC,10.5,20,13,5,10,5,7,16,43.8,9,10,1,9,13,33,16,0
1428,Benjamin Lecomte,Montpellier,37.0,1,0,1,0,0,1,3,33.3,2,0,0,0,5,6,24,3
1430,Pierre Lees-Melou,Nice,26.6,74,46,31,36,7,25,62,40.3,37,44,8,36,36,110,37,0
1431,Jordan Lefort,Amiens,20.0,33,18,23,6,4,16,25,64.0,9,11,8,3,46,79,107,0
1432,Wu Lei,Espanyol,11.8,13,6,5,6,2,5,16,31.3,11,9,0,9,7,20,7,0
1433,Tim Leibold,Nürnberg,30.7,62,42,45,16,1,33,71,46.5,38,23,3,20,38,100,57,0
1434,Lucas Leiva,Lazio,22.1,91,54,40,46,5,38,79,48.1,41,27,11,16,52,143,43,3
1435,Florian Lejeune,Newcastle Utd,11.7,25,15,17,7,1,11,24,45.8,13,16,5,11,21,46,49,0
1436,Inigo Lekue,Athletic Club,2.3,5,2,3,2,0,2,7,28.6,5,4,0,4,4,9,11,0
1437,Thomas Lemar,Atlético Madrid,20.2,38,21,23,11,4,19,42,45.2,23,26,1,25,22,60,7,1
1438,Mario Lemina,Southampton,17.9,49,32,23,23,3,15,34,44.1,19,27,3,24,43,92,31,1
1439,Mauricio Lemos,Sassuolo,2.0,2,1,2,0,0,1,2,50.0,1,2,1,1,3,5,10,1
1440,Clement Lenglet,Barcelona,21.5,47,29,26,19,2,22,36,61.1,14,30,20,10,21,68,70,0
1441,Aaron Lennon,Burnley,13.5,26,16,11,12,3,6,14,42.9,8,24,0,24,10,36,18,0
1442,Bernd Leno,Arsenal,31.5,0,0,0,0,0,0,3,0.0,3,0,0,0,4,4,16,6
1443,Pedro Leon,Eibar,4.7,7,4,2,2,3,4,7,57.1,3,10,0,10,4,11,2,0
1444,Sergio Leon,Betis,7.1,4,2,2,1,1,2,8,25.0,6,4,0,4,2,6,6,0
1445,Lukas Lerager,Genoa,12.5,34,18,12,20,2,13,42,31.0,29,11,1,10,18,52,12,0
1446,Lukas Lerager,Bordeaux,14.4,38,21,14,23,1,18,43,41.9,25,22,10,12,32,70,26,1
1447,Mehdi Leris,Chievo,17.9,53,33,19,24,10,24,54,44.4,30,34,1,33,28,81,24,1
1448,Jefferson Lerma,Bournemouth,27.8,45,31,20,20,5,14,54,25.9,40,35,19,16,54,99,88,1
1449,Robert Lewandowski,Bayern Munich,32.9,12,9,0,8,4,3,11,27.3,8,11,1,10,7,19,15,0
1450,Igor Lewczuk,Bordeaux,5.0,12,7,8,2,2,1,4,25.0,3,2,2,0,4,16,27,0
1451,Aaron Leya Iseka,Toulouse,16.0,6,4,1,4,1,1,4,25.0,3,5,3,2,1,7,10,0
1452,Stephan Lichtsteiner,Arsenal,10.4,15,9,5,4,6,9,16,56.3,7,11,4,7,9,24,25,1
1453,Dimitri Lienard,Strasbourg,14.3,33,18,20,9,4,21,45,46.7,24,11,2,9,18,51,22,0
1454,Philipp Lienhart,Freiburg,6.8,6,6,4,2,0,3,6,50.0,3,9,7,2,11,17,42,0
1456,Lucas Lima,Nantes,27.7,49,28,26,15,8,20,53,37.7,33,39,3,36,29,78,62,1
1457,Anthony Limbombe,Nantes,13.7,12,10,4,6,2,7,16,43.8,9,5,0,5,8,20,10,0
1458,Victor Lindelof,Manchester Utd,28.9,40,27,28,12,0,13,23,56.5,10,21,12,9,24,64,121,3
1459,Karol Linetty,Sampdoria,27.9,72,48,26,32,14,15,69,21.7,54,39,4,35,25,97,17,0
1460,Jesse Lingard,Manchester Utd,18.5,29,18,8,11,10,7,28,25.0,21,18,2,16,10,39,9,1
1461,Pol Lirola,Sassuolo,33.1,35,22,19,11,5,21,34,61.8,13,25,5,20,32,67,89,0
1462,Adem Ljajic,Torino,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1463,Diego Llorente,Real Sociedad,19.5,26,15,16,8,2,17,29,58.6,12,27,15,12,26,52,83,2
1464,Fernando Llorente,Tottenham,7.7,4,2,3,0,1,2,3,66.7,1,7,2,5,1,5,10,0
1465,Marcos Llorente,Real Madrid,6.0,16,12,7,7,2,8,18,44.4,10,8,0,8,7,23,12,0
1466,Hugo Lloris,Tottenham,33.0,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,13,5
1467,Giovani Lo Celso,Betis,26.6,52,31,16,28,8,9,35,25.7,26,24,1,23,17,69,8,0
1468,Giovani Lo Celso,Paris S-G,0.1,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
1469,Stanislav Lobotka,Celta Vigo,27.7,30,19,10,17,3,9,32,28.1,23,15,1,14,26,56,18,1
1470,Jurgen Locadia,Brighton,13.7,15,10,5,8,2,3,7,42.9,4,8,0,8,9,24,13,0
1471,Manuel Locatelli,Sassuolo,20.5,44,28,19,15,10,13,29,44.8,16,21,3,18,27,71,33,1
1472,Ruben Loftus-Cheek,Chelsea,11.1,18,12,7,7,4,3,12,25.0,9,10,4,6,11,29,5,0
1473,Enzo Loiodice,Dijon,9.4,25,14,8,15,2,10,21,47.6,11,7,0,7,11,36,7,0
1474,Kevin Long,Burnley,5.7,18,10,13,5,0,7,17,41.2,10,7,5,2,7,25,35,1
1475,Shane Long,Southampton,14.1,15,8,4,5,6,3,16,18.8,13,10,1,9,7,22,18,0
1476,Samuele Longo,Huesca,6.2,4,3,2,2,0,0,6,0.0,6,4,0,4,1,5,7,0
1477,Sean Longstaff,Newcastle Utd,7.6,17,13,6,11,0,9,24,37.5,15,19,4,15,10,27,7,0
1478,Ademola Lookman,Everton,6.9,15,7,7,5,3,4,6,66.7,2,10,0,10,7,22,2,0
1479,Anthony Lopes,Lyon,34.0,1,0,1,0,0,1,3,33.3,2,3,0,3,2,3,16,3
1480,Rony Lopes,Monaco,20.5,33,22,10,17,6,9,22,40.9,13,17,1,16,8,41,10,0
1482,Alex Lopez,Espanyol,1.2,3,1,1,2,0,2,3,66.7,1,0,0,0,3,6,1,0
1483,Cristian Lopez,Angers,4.1,6,3,1,2,3,1,8,12.5,7,4,0,4,1,7,2,0
1484,David Lopez,Espanyol,20.2,27,18,15,10,2,10,22,45.5,12,18,12,6,28,55,65,2
1485,Diego Lopez,Espanyol,38.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,9,3
1486,Javi Lopez,Espanyol,21.6,63,40,37,22,4,28,60,46.7,32,27,5,22,40,103,90,0
1487,Lluis Lopez,Espanyol,5.8,5,3,4,1,0,3,6,50.0,3,6,2,4,7,12,21,0
1488,Maxime Lopez,Marseille,24.2,46,24,17,23,6,19,53,35.8,34,10,2,8,20,66,8,0
1489,Pedro Lopez Munoz,Levante,5.2,5,3,5,0,0,3,7,42.9,4,8,3,5,8,13,7,0
1490,Pau Lopez,Betis,33.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,17,2
1491,Roberto Lopez,Real Sociedad,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0
1492,Unai Lopez,Athletic Club,3.6,7,5,3,2,2,2,12,16.7,10,10,3,7,1,8,2,0
1493,Jonas Lossl,Huddersfield,30.9,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,12,2
1494,Albert Lottin,Bordeaux,0.2,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
1495,Imran Louza,Nantes,1.0,2,0,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0
1496,Davor Lovren,Düsseldorf,0.5,1,1,0,0,1,0,0,0.0,0,1,0,1,0,1,0,0
1497,Dejan Lovren,Liverpool,11.0,15,9,10,5,0,7,15,46.7,8,11,7,4,11,26,51,2
1498,Chris Lowe,Huddersfield,22.9,34,18,17,15,2,12,33,36.4,21,21,3,18,23,57,56,0
1499,Eduard Lowen,Nürnberg,18.0,30,22,14,13,3,11,34,32.4,23,15,2,13,8,38,23,0
1500,Matthew Lowton,Burnley,19.4,56,35,21,31,4,32,60,53.3,28,29,7,22,30,86,80,1
1501,Anthony Lozano,Girona,8.1,6,5,3,3,0,0,6,0.0,6,7,1,6,0,6,6,0
1502,Derrick Luckassen,Hertha BSC,2.8,4,2,4,0,0,1,3,33.3,2,1,0,1,0,4,13,0
1503,Filipe Luis,Atlético Madrid,22.6,66,36,33,25,8,32,58,55.2,26,18,3,15,44,110,47,0
1504,Jose Luis Gaya,Valencia,34.9,83,59,56,20,7,46,80,57.5,34,48,6,42,43,126,105,1
1505,Jose Luis Morales,Levante,35.5,21,15,6,10,5,8,49,16.3,41,22,1,21,12,33,17,0
1506,Jose Luis Palomino,Atalanta,25.1,49,31,31,15,3,23,38,60.5,15,34,17,17,68,117,79,0
1508,Luisinho,Huesca,5.6,14,10,9,5,0,10,17,58.8,7,6,1,5,16,30,17,0
1509,David Luiz,Chelsea,36.0,41,31,27,13,1,21,28,75.0,7,33,18,15,35,76,149,1
1510,Douglas Luiz,Girona,16.6,34,19,13,20,1,9,38,23.7,29,19,7,12,21,55,26,0
1511,Everton Luiz,SPAL,3.5,11,6,5,5,1,4,7,57.1,3,9,1,8,3,14,7,2
1512,Jordan Lukaku,Lazio,1.9,4,3,2,1,1,3,5,60.0,2,3,0,3,5,9,2,0
1513,Romelu Lukaku,Manchester Utd,23.7,8,4,0,6,2,2,10,20.0,8,12,1,11,2,10,19,0
1514,Dodi Lukebakio,Düsseldorf,21.9,25,17,11,6,8,8,15,53.3,7,13,0,13,9,34,19,0
1515,Sasa Lukic,Torino,11.0,21,11,5,11,5,5,16,31.3,11,13,4,9,12,33,11,0
1516,Senad Lulic,Lazio,32.5,71,43,37,27,7,32,76,42.1,44,27,3,24,49,120,58,1
1517,Antonio Luna,Levante,14.0,14,10,6,7,1,6,23,26.1,17,22,7,15,15,29,48,1
1518,Andriy Lunin,Leganés,4.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1519,Sebastiano Luperto,Napoli,8.1,8,6,5,2,1,2,5,40.0,3,7,3,4,13,21,30,0
1520,Fabian Lustenberger,Hertha BSC,24.1,45,30,23,21,1,15,33,45.5,18,39,18,21,39,84,108,2
1521,Andreas Luthe,Augsburg,14.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0
1522,Lyanco,Torino,1.0,1,1,1,0,0,0,0,0.0,0,1,1,0,4,5,5,0
1523,Lyanco,Bologna,12.4,29,18,19,10,0,13,18,72.2,5,24,16,8,22,51,64,0
1524,Herve Lybohy,Nîmes,16.4,22,13,13,9,0,11,16,68.8,5,17,11,6,14,36,70,0
1525,Charalambos Lykogiannis,Cagliari,9.2,14,8,8,3,3,6,11,54.5,5,18,3,15,19,33,33,0
1526,Yann M'Vila,Saint-Étienne,36.2,72,40,22,48,2,29,72,40.3,43,42,12,30,74,146,86,5
1527,Darwin Machis,Udinese,5.1,7,6,4,3,0,0,4,0.0,4,6,0,6,2,9,8,0
1528,James Maddison,Leicester City,31.5,48,32,20,25,3,14,58,24.1,44,20,4,16,12,60,10,1
1529,Gary Madine,Cardiff City,0.4,1,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0
1530,Pablo Maffeo,Stuttgart,6.6,15,13,10,5,0,6,13,46.2,7,8,4,4,13,28,17,0
1531,Francesco Magnanelli,Sassuolo,20.7,52,33,29,22,1,22,49,44.9,27,18,5,13,24,76,38,2
1532,Giangiacomo Magnani,Sassuolo,16.8,11,9,9,2,0,6,15,40.0,9,17,13,4,16,27,99,1
1534,Harry Maguire,Leicester City,28.8,31,17,21,9,1,11,17,64.7,6,32,18,14,36,67,155,4
1535,Riyad Mahrez,Manchester City,14.9,14,7,3,7,4,6,18,33.3,12,18,1,17,9,23,3,1
1536,Thiago Maia,Lille,11.3,32,19,17,13,2,13,33,39.4,20,14,5,9,23,55,23,0
1537,Raffaele Maiello,Frosinone,22.7,42,27,30,8,4,16,27,59.3,11,23,10,13,30,72,41,0
1538,Arne Maier,Hertha BSC,22.9,31,16,12,19,0,6,25,24.0,19,32,9,23,28,59,35,0
1539,Domenico Maietta,Empoli,19.0,33,15,22,10,1,16,36,44.4,20,19,14,5,24,57,78,2
1540,Mike Maignan,Lille,38.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,12,1
1541,Linton Maina,Hannover 96,15.7,28,14,13,10,5,12,23,52.2,11,20,0,20,14,42,4,0
1542,Ainsley Maitland-Niles,Arsenal,11.0,33,22,19,12,2,14,28,50.0,14,22,4,18,19,52,15,2
1543,Josh Maja,Bordeaux,2.2,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0
1544,Abdul Majeed Waris,Nantes,25.0,22,13,6,13,3,7,28,25.0,21,9,0,9,7,29,7,0
1545,Jean-Victor Makengo,Nice,11.4,10,8,3,6,1,1,5,20.0,4,5,1,4,9,19,5,0
1546,Nemanja Maksimovic,Getafe,35.7,77,45,21,51,5,21,61,34.4,40,60,15,45,71,148,33,0
1547,Nikola Maksimovic,Napoli,15.3,20,13,14,6,0,6,12,50.0,6,16,10,6,28,48,56,1
1548,Malcom,Barcelona,6.8,3,2,0,1,2,2,3,66.7,1,7,0,7,1,4,1,0
1549,Kevin Malcuit,Napoli,20.1,43,31,23,14,6,23,36,63.9,13,18,4,14,44,87,67,0
1550,Yunus Malli,Wolfsburg,7.8,15,7,8,6,1,2,11,18.2,9,2,0,2,4,19,1,0
1551,Hugo Mallo,Celta Vigo,34.4,73,41,41,27,5,27,52,51.9,25,44,13,31,50,123,135,1
1552,Antonio Mance,Nantes,0.6,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
1553,Vincent Manceau,Angers,31.0,98,65,64,23,11,33,62,53.2,29,41,10,31,44,142,87,0
1554,Gianluca Mancini,Atalanta,25.0,40,30,22,17,1,16,29,55.2,13,19,4,15,48,88,77,1
1555,Steve Mandanda,Marseille,30.4,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,7,4
1556,Reinildo Mandava,Lille,1.1,3,2,1,2,0,2,3,66.7,1,1,0,1,1,4,0,0
1557,Aissa Mandi,Betis,34.0,52,34,27,20,5,12,29,41.4,17,39,23,16,41,93,71,2
1558,Rolando Mandragora,Udinese,32.4,66,35,25,34,7,24,69,34.8,45,49,9,40,43,109,59,0
1560,Mario Mandzukic,Juventus,22.4,34,25,13,15,6,9,18,50.0,9,17,5,12,13,47,22,0
1561,Sadio Mane,Liverpool,34.2,35,29,12,17,6,14,43,32.6,29,28,4,24,15,50,10,1
1562,Thomas Mangani,Angers,17.8,42,27,13,26,3,19,62,30.6,43,13,2,11,23,65,24,0
1563,Kostas Manolas,Roma,25.8,32,24,23,8,1,17,26,65.4,9,34,25,9,50,82,117,2
1564,Javier Manquillo,Newcastle Utd,12.2,27,19,14,11,2,9,14,64.3,5,9,1,8,17,44,58,0
1565,Martin Mantovani,Huesca,7.8,15,9,12,3,0,6,11,54.5,5,4,3,1,22,37,48,0
1566,Juan Manuel Valencia,Bologna,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
1567,Harrison Manzala,Angers,0.8,2,2,1,0,1,0,0,0.0,0,0,0,0,0,2,1,0
1568,Fran Manzanara,Levante,1.7,7,5,3,3,1,4,4,100.0,0,3,2,1,1,8,7,0
1569,Myziane Maolida,Nice,10.6,12,8,5,5,2,2,4,50.0,2,5,0,5,1,13,5,0
1570,Faitout Maouassa,Nîmes,23.7,55,30,35,15,5,23,39,59.0,16,24,5,19,23,78,81,1
1571,Fernando Marcal,Lyon,9.8,25,16,17,7,1,12,15,80.0,3,9,3,6,30,55,42,0
1572,Ivan Marcano,Roma,9.0,8,4,4,4,0,5,8,62.5,3,13,6,7,24,32,45,0
1573,Marcelo,Real Madrid,20.6,34,19,17,12,5,15,39,38.5,24,19,2,17,17,51,21,0
1574,Marcelo,Lyon,32.0,48,33,29,17,2,19,24,79.2,5,30,22,8,62,110,152,2
1575,Solly March,Brighton,27.4,56,24,27,16,13,19,45,42.2,26,34,4,30,27,83,44,0
1576,Federico Marchetti,Genoa,4.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1577,Gian Marco Ferrari,Sassuolo,31.0,41,23,27,12,2,12,16,75.0,4,36,20,16,36,77,97,1
1578,Oscar de Marcos,Athletic Club,26.9,60,32,34,17,9,29,62,46.8,33,29,4,25,27,87,62,0
1579,Georg Margreitter,Nürnberg,22.9,39,24,28,8,3,31,38,81.6,7,29,26,3,26,65,141,0
1580,Miguel Mari,Eibar,0.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,2,0
1581,Jose Maria Gimenez,Atlético Madrid,19.7,26,15,20,6,0,13,26,50.0,13,27,14,13,44,70,128,2
1582,Mariano,Real Madrid,5.0,2,1,1,1,0,0,3,0.0,3,2,0,2,0,2,2,0
1583,Mariano,Lyon,1.6,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
1584,Adrian Mariappa,Watford,21.4,35,22,29,6,0,16,32,50.0,16,23,15,8,26,61,120,2
1586,Jordan Marie,Dijon,20.0,52,28,15,31,6,21,58,36.2,37,28,5,23,40,92,32,0
1587,Adrian Marin,Alavés,3.2,13,8,8,5,0,4,7,57.1,3,1,0,1,7,20,13,0
1588,Joao Mario,Inter,12.0,28,16,9,15,4,9,31,29.0,22,14,0,14,6,34,4,1
1589,Guillermo Maripan,Alavés,22.3,46,26,34,12,0,26,38,68.4,12,35,19,16,40,86,133,2
1590,Lazar Markovic,Fulham,0.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
1591,Marlon,Sassuolo,16.8,29,18,25,3,1,15,21,71.4,6,22,12,10,24,53,39,0
1592,Marquinhos,Paris S-G,29.9,65,41,34,28,3,31,52,59.6,21,30,13,17,44,109,84,1
1593,Roger Marti,Levante,21.0,8,6,1,4,3,1,19,5.3,18,14,1,13,4,12,9,0
1594,Anthony Martial,Manchester Utd,18.0,9,7,2,5,2,1,11,9.1,10,12,0,12,3,12,8,0
1595,Aaron Martin,Mainz 05,32.0,55,30,29,21,5,20,38,52.6,18,38,11,27,38,93,75,1
1596,Jonas Martin,Strasbourg,22.9,46,28,23,18,5,17,33,51.5,16,30,12,18,30,76,42,0
1597,Marvin Martin,Reims,6.9,2,1,0,2,0,0,6,0.0,6,2,1,1,2,4,1,0
1598,Inigo Martinez,Athletic Club,32.2,53,26,36,16,1,23,37,62.2,14,24,14,10,69,122,144,0
1599,Javi Martinez,Bayern Munich,14.5,26,15,7,17,2,5,16,31.3,11,17,5,12,31,57,13,0
1600,Lautaro Martinez,Inter,14.9,6,5,0,2,4,2,6,33.3,4,16,0,16,3,9,7,0
1601,Pablo Martinez,Strasbourg,31.3,51,34,34,17,0,30,49,61.2,19,37,23,14,52,103,132,1
1602,Gelson Martins,Atlético Madrid,2.5,5,3,3,1,1,3,4,75.0,1,1,0,1,1,6,1,0
1603,Gelson Martins,Monaco,15.4,20,12,8,7,5,13,32,40.6,19,9,1,8,8,28,7,0
1604,Adam Marusic,Lazio,23.5,32,15,14,14,4,16,25,64.0,9,25,4,21,24,56,36,0
1605,Omar Mascarell,Schalke 04,11.0,20,10,9,9,2,10,24,41.7,14,21,7,14,23,43,8,0
1606,Andrea Masiello,Atalanta,20.4,28,14,13,15,0,17,29,58.6,12,21,6,15,44,72,49,0
1607,Adam Masina,Watford,11.2,30,17,16,13,1,13,25,52.0,12,19,4,15,17,47,40,0
1608,Jordi Masip,Valladolid,35.0,1,1,1,0,0,0,0,0.0,0,1,0,1,1,2,3,3
1609,Han-Noah Massengo,Monaco,0.7,2,2,2,0,0,2,5,40.0,3,0,0,0,2,4,1,0
1610,Arthur Masuaku,West Ham,19.5,57,25,38,13,6,31,56,55.4,25,27,6,21,36,93,72,0
1612,Jaime Mata,Getafe,27.0,30,21,8,14,8,7,26,26.9,19,14,0,14,17,47,27,0
1613,Juan Mata,Manchester Utd,14.3,9,4,7,1,1,6,21,28.6,15,8,1,7,6,15,6,0
1614,Luca Matarese,Frosinone,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1615,Jean-Philippe Mateta,Mainz 05,27.6,13,9,4,4,5,1,10,10.0,9,15,2,13,3,16,22,0
1616,Christian Mathenia,Nürnberg,21.5,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,18,2
1617,Nemanja Matic,Manchester Utd,27.1,50,30,27,19,4,30,59,50.8,29,39,18,21,31,81,53,4
1618,Joel Matip,Liverpool,17.1,39,26,23,12,4,13,24,54.2,11,12,7,5,32,71,78,0
1619,Rabbi Matondo,Schalke 04,2.1,4,1,4,0,0,1,5,20.0,4,2,0,2,0,4,1,0
1620,Alessandro Matri,Sassuolo,6.7,2,1,0,0,2,0,3,0.0,3,4,2,2,4,6,7,0
1621,Federico Mattiello,Bologna,14.8,33,20,19,9,5,15,23,65.2,8,9,3,6,20,53,43,0
1622,Blaise Matuidi,Juventus,26.9,59,33,25,21,13,20,36,55.6,16,33,8,25,26,85,21,1
1623,Jose Mauri,Milan,2.3,8,4,2,6,0,2,6,33.3,4,0,0,0,5,13,0,0
1624,Stephy Mavididi,Juventus,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1625,Konstantinos Mavropanos,Arsenal,1.6,1,0,0,1,0,1,1,100.0,0,1,1,0,7,8,5,0
1626,Alfie Mawson,Fulham,12.6,11,7,7,4,0,6,10,60.0,4,20,17,3,19,30,64,1
1627,Philipp Max,Augsburg,28.5,35,24,17,15,3,21,39,53.8,18,16,3,13,22,57,46,1
1628,Alexandru Maxim,Mainz 05,6.4,16,10,6,9,1,10,19,52.6,9,12,0,12,5,21,7,0
