,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1281,Deiver Machado,Lens,6.5,337,17,55,165,122,11,337,9,4,44.4,2,22.2,229,1298,507,15,12,3,14,9,211,56
1282,Darwin Machis,Cádiz,5.7,233,4,34,95,107,12,232,12,5,41.7,5,41.7,132,887,401,14,11,4,10,7,129,29
1283,James Maddison,Tottenham,9.8,656,5,46,286,331,50,656,41,16,39.0,17,41.5,457,2503,1097,29,22,14,13,15,518,70
1284,Noni Madueke,Chelsea,1.3,104,1,6,22,76,11,104,6,1,16.7,2,33.3,77,441,299,9,3,4,7,3,84,31
1285,Pablo Maffeo,Mallorca,6.7,296,16,76,123,104,13,296,15,6,40.0,5,33.3,158,1192,631,23,21,7,7,5,157,27
1286,Soungoutou Magassa,Monaco,9.4,715,54,268,421,30,4,715,10,5,50.0,4,40.0,549,2575,1172,5,7,0,16,4,489,6
1287,Giulio Maggiore,Salernitana,6.0,283,16,74,169,44,9,283,5,2,40.0,2,40.0,137,587,213,1,1,0,10,1,176,14
1288,Matej Maglica,Darmstadt 98,5.8,389,34,190,172,30,3,389,1,0,0.0,1,100.0,214,1075,595,4,5,0,3,2,239,1
1289,Giangiacomo Magnani,Hellas Verona,12.0,536,62,257,257,24,9,536,6,3,50.0,2,33.3,278,1220,579,3,5,1,6,0,287,5
1290,Hugo Magnetti,Brest,7.8,367,6,50,212,106,7,367,7,4,57.1,3,42.9,235,1240,449,10,9,2,12,6,206,16
1291,Yohann Magnin,Clermont Foot,5.8,354,10,63,209,84,16,354,3,1,33.3,2,66.7,240,1194,407,7,5,2,17,5,223,20
1292,Frank Magri,Toulouse,6.5,207,7,22,82,109,24,207,15,8,53.3,7,46.7,157,983,369,13,8,4,23,9,148,46
1293,Harry Maguire,Manchester Utd,5.3,431,37,173,233,26,6,431,0,0,0.0,0,0.0,271,1711,1015,6,4,0,3,0,290,0
1294,Arne Maier,Augsburg,0.6,52,1,8,19,26,1,52,4,3,75.0,1,25.0,25,82,31,0,0,0,1,0,25,6
1295,Habib Maiga,Metz,0.9,57,1,14,30,14,2,57,0,0,0.0,0,0.0,33,212,93,1,2,0,2,2,35,1
1296,Mike Maignan,Milan,9.0,439,329,437,3,0,0,439,0,0,0.0,0,0.0,291,1451,976,0,0,0,0,0,259,0
1297,Linton Maina,Köln,6.7,264,1,25,107,140,34,264,22,11,50.0,9,40.9,202,1686,1010,49,24,23,15,10,207,64
1298,Patrick Mainka,Heidenheim,11.0,682,71,369,284,35,16,682,7,3,42.9,4,57.1,370,2411,1498,12,8,0,4,2,426,2
1300,Ainsley Maitland-Niles,Lyon,3.0,169,9,36,92,41,3,169,9,5,55.6,4,44.4,129,620,254,3,4,0,2,1,113,8
1301,Lovro Majer,Rennes,0.2,20,1,6,9,6,2,20,1,1,100.0,0,0.0,17,131,58,1,0,1,1,0,16,1
1302,Lovro Majer,Wolfsburg,8.5,404,5,51,184,174,23,403,13,7,53.8,5,38.5,252,1599,648,20,14,2,27,8,291,51
1303,Jean-Victor Makengo,Lorient,3.5,201,8,59,100,43,1,201,6,2,33.3,4,66.7,157,922,411,6,4,0,6,7,147,5
1304,Jordy Makengo,Freiburg,0.5,41,0,7,13,21,1,41,2,0,0.0,2,100.0,21,101,55,1,3,0,0,0,25,6
1305,Antoine Makoumbou,Cagliari,11.9,614,22,144,371,103,5,614,15,9,60.0,5,33.3,392,1844,742,9,8,0,18,12,421,22
1306,Nemanja Maksimovic,Getafe,12.9,482,42,127,242,117,27,482,6,1,16.7,4,66.7,203,939,566,8,13,1,5,1,228,12
1307,Daniel Maldini,Empoli,0.3,20,0,1,12,8,2,20,0,0,0.0,0,0.0,13,122,41,1,1,1,0,0,17,0
1308,Youssef Maleh,Empoli,8.8,394,15,101,181,115,6,394,9,5,55.6,3,33.3,208,1111,447,6,7,1,10,5,228,23
1309,Donyell Malen,Dortmund,8.2,348,3,34,120,200,37,348,40,18,45.0,18,45.0,234,1614,806,28,18,13,28,12,275,62
1310,Ruslan Malinovskyi,Genoa,5.6,264,8,63,150,56,1,264,12,4,33.3,5,41.7,164,973,429,7,10,0,9,5,191,13
1311,Lennard Maloney,Heidenheim,10.5,541,47,192,302,50,11,541,2,2,100.0,0,0.0,252,1165,401,1,5,0,6,3,292,5
1312,Aaron Malouda,Lille,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1313,Giorgi Mamardashvili,Valencia,13.0,377,322,376,1,0,0,377,0,0,0.0,0,0.0,196,1050,476,0,0,0,2,0,138,0
1314,Wilson Manafa,Granada,1.1,72,1,33,29,12,0,72,3,3,100.0,0,0.0,30,199,106,3,2,0,2,0,31,0
1315,Hianga Mananga Mbock,Brest,0.1,10,0,0,5,5,1,10,0,0,0.0,0,0.0,7,78,65,1,2,0,0,0,7,0
1316,Gianluca Mancini,Roma,11.2,754,81,348,340,69,12,754,2,1,50.0,1,50.0,484,1993,1175,11,18,0,0,4,583,6
1317,Marco Mancosu,Cagliari,1.7,74,0,8,40,26,4,73,6,3,50.0,3,50.0,47,190,86,3,2,0,3,3,51,9
1318,Steve Mandanda,Rennes,12.0,512,368,503,9,0,0,512,0,0,0.0,0,0.0,376,1587,845,0,1,1,0,0,293,0
1319,Aissa Mandi,Villarreal,5.2,346,44,178,160,11,3,346,0,0,0.0,0,0.0,194,951,560,1,1,0,0,1,237,3
1320,Rolando Mandragora,Fiorentina,5.6,332,7,52,200,81,10,332,4,2,50.0,2,50.0,184,596,293,2,2,0,5,3,213,11
1321,Orel Mangala,Nott'ham Forest,10.1,453,23,137,256,68,4,453,14,6,42.9,5,35.7,245,1212,513,5,7,0,10,13,304,6
1322,Braydon Manu,Darmstadt 98,0.9,27,0,4,11,12,4,27,6,3,50.0,3,50.0,20,90,53,2,0,1,1,0,22,8
1323,Benson Manuel,Burnley,0.7,36,0,4,7,25,3,36,9,3,33.3,5,55.6,29,232,92,2,6,0,2,1,29,9
1324,Faitout Maouassa,Lens,0.3,14,0,3,2,9,1,14,0,0,0.0,0,0.0,7,71,31,1,0,1,0,1,7,0
1326,Solly March,Brighton,6.2,336,12,71,123,145,18,336,18,8,44.4,8,44.4,198,975,491,14,7,3,8,10,211,44
1327,Riccardo Marchizza,Frosinone,12.0,596,36,206,248,143,14,596,8,3,37.5,5,62.5,286,1074,523,6,2,1,9,1,351,36
1328,Gian Marco Ferrari,Sassuolo,5.4,410,40,170,223,18,4,410,2,0,0.0,1,50.0,273,1656,1036,8,4,0,5,0,288,2
1329,Oscar de Marcos,Athletic Club,10.4,746,24,161,374,216,18,746,9,3,33.3,6,66.7,384,1683,1021,25,18,5,6,2,427,49
1330,Jose Mari,Cádiz,0.2,23,0,0,19,4,0,23,0,0,0.0,0,0.0,10,55,23,0,0,0,0,0,16,1
1331,Pablo Mari,Monza,9.1,592,85,316,265,12,6,592,1,0,0.0,1,100.0,361,1630,749,0,2,0,3,0,427,0
1332,Jose Maria Gimenez,Atlético Madrid,4.0,220,44,124,91,7,4,220,2,2,100.0,0,0.0,125,599,352,0,0,0,1,0,131,1
1333,Mariano,Sevilla,1.9,46,2,3,21,22,6,46,0,0,0.0,0,0.0,20,111,62,1,3,0,5,3,31,7
1334,Mirko Maric,Monza,1.5,65,2,4,30,32,8,65,1,0,0.0,1,100.0,27,73,21,0,0,0,3,0,50,10
1335,Rafa Marin,Alavés,6.1,297,39,149,137,13,7,297,1,1,100.0,0,0.0,144,813,546,1,0,0,3,0,148,2
1336,Razvan Marin,Empoli,7.7,419,19,71,227,126,5,419,16,6,37.5,9,56.3,219,1037,463,10,9,2,7,5,251,14
1337,Diego Marino,Almería,1.0,32,26,32,0,0,0,32,0,0,0.0,0,0.0,22,94,53,0,0,0,0,0,20,0
1338,Guillermo Maripan,Monaco,7.0,453,66,232,216,8,2,453,0,0,0.0,0,0.0,311,1355,613,3,0,0,2,0,277,1
1339,Mika Marmol,Las Palmas,10.5,799,92,425,354,23,2,799,13,8,61.5,4,30.8,452,2377,1455,10,7,1,6,5,528,2
1340,Omar Marmoush,Eint Frankfurt,8.3,332,4,34,159,148,46,331,47,15,31.9,27,57.4,223,1572,731,29,12,14,32,13,233,51
1341,Marquinhos,Nantes,1.0,61,2,11,27,23,5,61,4,3,75.0,1,25.0,37,155,53,1,1,0,1,5,34,8
1342,Marquinhos,Paris S-G,8.9,1043,115,371,623,53,5,1043,1,1,100.0,0,0.0,892,4644,2600,7,10,0,1,2,844,3
1343,Agustin Martegani,Salernitana,4.4,202,6,24,107,76,6,202,13,6,46.2,3,23.1,131,885,472,11,10,2,6,6,143,13
1344,Eric Martel,Köln,7.6,424,30,142,208,78,11,424,8,3,37.5,3,37.5,208,895,284,2,4,0,8,5,235,15
1345,Roger Marti,Cádiz,8.0,241,2,23,123,102,33,241,2,1,50.0,1,50.0,146,602,277,6,11,1,27,8,164,32
1346,Anthony Martial,Manchester Utd,2.8,98,0,1,40,59,12,98,2,1,50.0,1,50.0,67,266,104,3,3,0,10,4,81,22
1347,Aaron Martin,Genoa,3.9,164,3,38,70,59,0,164,3,0,0.0,3,100.0,86,353,160,5,5,0,1,2,91,20
1348,Ivan Martin,Girona,9.8,542,10,89,263,194,25,542,14,8,57.1,6,42.9,358,2403,1112,30,24,5,24,14,425,41
1349,Jonas Martin,Brest,3.6,282,11,53,181,51,6,282,4,3,75.0,1,25.0,209,1063,494,7,7,0,6,4,189,7
1350,Gabriel Martinelli,Arsenal,8.0,461,2,24,109,332,63,461,39,18,46.2,18,46.2,317,2111,1084,42,16,27,9,17,358,121
1352,Arnau Martinez,Girona,7.1,488,40,177,241,72,6,488,4,1,25.0,3,75.0,254,1489,901,19,8,1,8,5,317,4
1353,Emiliano Martinez,Aston Villa,11.0,450,334,445,5,0,0,450,0,0,0.0,0,0.0,277,1247,755,0,0,0,0,0,226,0
1354,Inigo Martinez,Barcelona,5.0,460,43,196,251,15,3,460,0,0,0.0,0,0.0,298,1727,1225,12,6,0,2,0,339,2
1355,Josep Martinez,Genoa,11.0,448,344,444,3,1,0,448,1,1,100.0,0,0.0,278,1850,1060,0,0,0,0,0,216,0
1356,Lautaro Martinez,Inter,10.9,448,4,33,205,212,67,447,31,8,25.8,16,51.6,298,1243,574,24,10,13,24,17,328,60
1357,Lisandro Martinez,Manchester Utd,4.2,299,31,117,167,16,1,299,2,2,100.0,0,0.0,206,1055,672,6,3,0,1,2,218,1
1358,Lucas Martinez Quarta,Fiorentina,10.0,693,43,312,342,42,13,693,14,5,35.7,9,64.3,432,2459,1145,6,6,2,4,2,437,5
1359,Adam Marusic,Lazio,11.1,732,37,276,346,113,5,732,14,6,42.9,6,42.9,346,1807,1039,14,17,2,10,3,481,32
1360,Marvin,Las Palmas,4.6,229,3,31,104,95,14,229,11,6,54.5,4,36.4,129,743,266,11,8,3,14,5,156,49
1361,Omar Mascarell,Mallorca,4.2,204,16,67,123,17,1,204,2,2,100.0,0,0.0,98,529,242,5,2,0,1,1,114,1
1362,Erhan Masovic,Bochum,8.7,361,29,135,199,29,9,361,1,0,0.0,0,0.0,136,549,237,0,1,0,7,4,155,3
1363,Roberto Massimo,Stuttgart,0.7,38,1,10,23,5,0,38,1,0,0.0,0,0.0,21,120,76,2,1,0,0,0,23,3
1364,Clinton Mata,Lyon,7.1,565,40,201,260,110,4,565,13,5,38.5,5,38.5,407,2040,801,5,11,1,4,3,354,11
1365,Jaime Mata,Getafe,6.1,238,9,46,79,115,23,238,5,3,60.0,2,40.0,116,490,189,9,8,4,14,7,167,39
1366,Pape Matar Sarr,Tottenham,9.2,656,25,121,347,196,22,656,20,8,40.0,11,55.0,450,2503,1005,18,25,0,16,6,494,38
1367,Eliot Matazo,Monaco,1.1,76,3,20,41,17,1,76,3,2,66.7,1,33.3,50,273,129,2,4,1,2,1,41,2
1368,Jean-Philippe Mateta,Crystal Palace,4.3,114,2,12,53,50,11,114,8,3,37.5,5,62.5,70,273,59,2,1,0,17,18,84,24
1369,Nemanja Matic,Rennes,9.0,749,43,206,441,116,4,749,20,15,75.0,3,15.0,576,3238,1785,13,30,0,9,13,508,6
1370,Joel Matip,Liverpool,6.9,538,68,239,266,35,11,538,2,0,0.0,2,100.0,337,1747,1100,5,12,0,2,3,362,1
1371,Alex Matos,Chelsea,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,1,0,0,0,0,0,1,1,0
1372,Chrislain Matsima,Monaco,3.3,256,11,72,169,17,2,256,2,0,0.0,1,50.0,200,1133,715,5,7,0,3,1,187,5
1373,Alan Matturro,Genoa,0.9,34,6,13,15,6,1,34,1,1,100.0,0,0.0,13,41,7,0,0,0,2,0,14,1
1374,Azor Matusiwa,Reims,9.5,560,38,151,325,92,7,560,9,6,66.7,2,22.2,361,1976,722,5,10,1,12,4,320,6
1375,Neal Maupay,Brentford,3.0,103,1,12,35,60,20,103,4,1,25.0,3,75.0,55,252,123,4,5,2,4,5,72,20
1376,Neal Maupay,Everton,1.2,40,1,1,21,19,8,40,0,0,0.0,0,0.0,20,89,34,1,1,1,6,3,28,6
1378,Aiman Maurer,Clermont Foot,0.4,24,1,4,5,15,4,24,1,1,100.0,0,0.0,18,115,38,1,1,1,1,1,17,6
1379,Konstantinos Mavropanos,West Ham,1.0,54,8,27,26,2,2,54,0,0,0.0,0,0.0,25,134,42,0,0,0,0,0,25,0
1380,Christian Mawissa,Toulouse,0.2,10,0,3,6,1,0,10,0,0,0.0,0,0.0,6,44,27,1,1,0,0,1,5,1
1381,Philipp Max,Eint Frankfurt,6.9,430,8,107,235,91,7,430,5,3,60.0,2,40.0,229,1407,682,12,9,1,2,3,266,23
1382,Eric Maxim Choupo-Moting,Bayern Munich,1.8,112,3,15,44,54,18,112,14,8,57.1,4,28.6,60,331,126,5,2,3,6,4,82,20
1383,Luis Maximiano,Almería,10.0,358,317,355,3,0,0,358,0,0,0.0,0,0.0,174,832,511,0,0,0,0,0,134,0
1384,Borja Mayoral,Getafe,11.0,333,9,32,148,156,35,331,27,13,48.1,11,40.7,220,1036,434,14,13,8,23,10,252,46
1385,Youssef Maziz,Metz,1.4,53,2,9,30,15,2,53,3,2,66.7,1,33.3,40,238,102,2,3,0,3,1,37,2
1386,Noussair Mazraoui,Bayern Munich,7.6,617,20,135,309,175,22,617,14,6,42.9,7,50.0,360,1722,940,23,12,5,6,4,435,48
1387,Luca Mazzitelli,Frosinone,10.1,670,37,154,394,129,12,670,7,4,57.1,2,28.6,360,1528,493,6,5,0,10,13,486,22
1388,Pasquale Mazzocchi,Salernitana,8.8,485,24,139,209,145,10,485,26,13,50.0,12,46.2,248,1692,1020,31,24,4,21,9,279,49
1389,Kevin Mbabu,Augsburg,3.6,188,5,52,86,57,5,188,15,8,53.3,6,40.0,92,643,317,10,10,2,12,7,81,11
1390,Noah Mbamba,Leverkusen,0.2,25,0,0,11,14,0,25,1,0,0.0,1,100.0,17,69,23,1,2,1,1,2,23,1
1391,Kylian Mbappe,Paris S-G,9.8,508,0,10,176,325,108,504,47,24,51.1,15,31.9,476,2667,1258,48,31,33,19,17,468,125
1392,Malick Mbaye,Metz,1.6,71,2,5,36,34,4,71,1,1,100.0,0,0.0,52,414,159,8,5,2,4,2,51,17
1393,Mamadou Mbaye,Cádiz,0.6,31,6,16,14,1,1,31,0,0,0.0,0,0.0,13,36,23,0,0,0,0,0,14,0
1394,Chancel Mbemba,Marseille,10.0,664,86,286,351,29,9,664,3,2,66.7,0,0.0,490,2822,1548,4,8,1,9,4,443,3
1395,Nolan Mbemba,Le Havre,0.2,25,0,4,13,8,0,25,0,0,0.0,0,0.0,19,109,61,0,0,0,1,0,19,1
1396,Bryan Mbeumo,Brentford,12.0,600,13,66,206,334,68,598,36,11,30.6,19,52.8,354,2367,1195,45,27,22,29,18,409,113
1397,Jordi Mboula,Hellas Verona,1.3,33,0,5,17,11,4,33,1,1,100.0,0,0.0,25,236,66,3,1,1,3,4,26,7
1398,James Mcatee,Sheffield Utd,5.7,209,2,19,87,107,20,209,20,9,45.0,9,45.0,131,918,402,17,6,5,15,13,142,34
1399,James Mcatee,Manchester City,0.0,1,0,0,0,1,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1400,Oliver McBurnie,Sheffield Utd,4.8,196,10,21,98,78,21,195,7,4,57.1,3,42.9,81,366,132,2,5,1,5,7,148,24
1401,James McConnell,Liverpool,0.0,2,0,0,2,0,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1402,John McGinn,Aston Villa,11.3,479,7,55,264,169,20,479,41,23,56.1,11,26.8,320,1630,788,16,21,1,15,10,347,38
1404,Scott McKenna,Nott'ham Forest,4.6,244,43,142,92,11,5,244,0,0,0.0,0,0.0,102,365,177,1,0,0,3,0,107,0
1405,Weston McKennie,Juventus,9.8,526,40,138,209,182,26,526,18,5,27.8,10,55.6,267,1495,754,25,21,3,13,5,297,57
1406,Dwight McNeil,Everton,7.6,361,11,60,137,169,16,361,19,9,47.4,10,52.6,204,1490,561,24,18,4,13,16,228,33
1407,Scott McTominay,Manchester Utd,5.8,247,17,64,143,43,12,247,7,5,71.4,1,14.3,131,565,244,5,4,1,10,5,143,11
1408,Facundo Medina,Lens,10.2,814,58,259,477,88,7,814,15,9,60.0,6,40.0,631,3625,1948,15,17,3,6,6,556,4
1409,Ben Mee,Brentford,2.7,134,22,73,50,11,5,134,0,0,0.0,0,0.0,70,261,147,1,0,0,0,4,73,4
1410,Marvin Mehlem,Darmstadt 98,9.6,485,15,94,248,145,28,485,14,5,35.7,9,64.3,249,1274,583,20,9,10,24,8,297,44
1411,Bamo Meite,Marseille,0.9,83,8,30,44,9,1,83,1,1,100.0,0,0.0,69,400,176,0,2,0,1,1,64,1
1412,Bamo Meite,Lorient,1.6,80,23,60,19,1,0,80,0,0,0.0,0,0.0,54,226,107,0,0,0,2,1,48,0
1413,Hannibal Mejbri,Manchester Utd,1.3,43,2,5,23,17,3,43,3,1,33.3,1,33.3,25,124,74,2,0,0,4,1,25,8
1414,Oscar Melendo,Granada,7.5,324,2,47,212,69,7,324,12,5,41.7,3,25.0,221,1164,490,13,9,0,14,5,234,14
1415,Gonzalo Melero,Almería,6.8,313,10,49,195,71,15,313,12,6,50.0,5,41.7,190,921,476,12,3,1,12,5,229,20
1416,Birger Meling,Rennes,0.2,10,0,4,2,4,1,10,0,0,0.0,0,0.0,4,10,4,0,0,0,0,0,5,0
1417,Arthur Melo,Fiorentina,9.2,686,16,143,416,131,3,686,5,2,40.0,2,40.0,476,2539,880,9,12,2,6,12,524,11
1418,Memphis,Atlético Madrid,1.5,63,0,4,21,39,11,63,3,1,33.3,2,66.7,43,216,116,4,4,2,9,2,54,11
1419,Houboulang Mendes,Almería,3.4,190,18,74,98,20,1,190,6,2,33.3,2,33.3,75,370,165,5,4,0,8,4,80,3
1420,Tomas Mendes,Alavés,0.1,7,0,1,4,2,0,7,0,0,0.0,0,0.0,6,20,1,0,1,0,0,1,5,0
1421,Brais Mendez,Real Sociedad,11.0,613,12,54,347,220,22,613,25,13,52.0,9,36.0,366,1518,700,19,14,5,17,15,421,54
1422,Diego Mendez,Rayo Vallecano,0.1,3,0,1,2,0,0,3,0,0,0.0,0,0.0,1,12,10,1,0,0,0,0,0,0
1423,Benjamin Mendy,Lorient,0.9,79,2,10,37,32,1,79,4,2,50.0,2,50.0,56,361,224,5,3,0,1,2,53,12
1424,Ferland Mendy,Real Madrid,4.5,323,11,88,157,81,7,323,8,3,37.5,4,50.0,196,764,298,6,5,2,6,4,211,16
1425,Formose Mendy,Lorient,6.0,363,57,187,165,20,3,363,5,3,60.0,2,40.0,215,1287,693,8,3,1,4,6,173,2
1426,Nampalys Mendy,Lens,2.1,157,3,26,115,17,0,157,0,0,0.0,0,0.0,135,641,178,2,5,0,3,1,123,1
1427,Teden Mengi,Luton Town,5.7,235,33,121,102,13,5,235,2,1,50.0,1,50.0,94,469,257,2,0,0,4,0,106,0
1428,Chris Mepham,Bournemouth,1.9,129,14,50,70,9,3,129,0,0,0.0,0,0.0,81,394,222,1,0,0,1,0,80,0
1430,Jorge Mere,Cádiz,3.6,131,31,74,56,3,2,131,0,0,0.0,0,0.0,51,162,96,0,1,0,0,0,58,0
1431,Alex Meret,Napoli,11.0,324,263,322,2,0,0,324,0,0,0.0,0,0.0,199,810,428,0,0,0,0,0,183,0
1432,Mikel Merino,Real Sociedad,8.4,524,27,96,297,138,19,524,20,10,50.0,7,35.0,309,1179,429,7,13,2,22,17,375,31
1433,Quentin Merlin,Nantes,11.1,710,30,184,325,209,14,710,11,4,36.4,7,63.6,477,2738,1268,24,24,4,14,5,424,41
1434,Junior Messias,Genoa,0.3,13,3,5,1,7,3,13,3,2,66.7,0,0.0,9,82,64,2,1,1,0,1,8,5
1435,Bastien Meupiyou,Nantes,0.1,7,1,4,3,1,0,7,0,0,0.0,0,0.0,4,42,5,0,0,0,1,0,3,0
1436,Alexander Meyer,Dortmund,0.7,31,24,31,0,0,0,31,0,0,0.0,0,0.0,18,97,49,0,0,0,0,0,13,0
1437,Omenuke Mfulu,Las Palmas,0.8,67,10,30,29,8,0,67,1,1,100.0,0,0.0,40,143,70,1,1,0,2,0,43,0
1438,Sven Michel,Augsburg,4.6,153,3,14,67,72,16,152,18,8,44.4,9,50.0,84,356,118,2,2,1,11,6,103,25
1439,Miguel,Alavés,0.7,22,0,1,12,9,3,22,0,0,0.0,0,0.0,9,42,25,1,0,1,2,4,14,3
1440,Georges Mikautadze,Metz,2.9,103,0,8,45,53,13,103,19,10,52.6,9,47.4,77,597,253,9,4,7,9,3,69,14
1441,Nikola Milenkovic,Fiorentina,10.3,667,54,367,286,15,5,667,1,1,100.0,0,0.0,415,1946,927,1,4,0,4,1,458,2
1442,Lewis Miley,Newcastle Utd,0.7,51,6,20,25,7,0,51,1,0,0.0,1,100.0,21,95,40,0,1,0,0,0,31,0
1443,Arkadiusz Milik,Juventus,3.4,159,2,19,70,71,20,159,4,4,100.0,0,0.0,115,388,121,3,2,1,15,4,136,21
1444,Vanja Milinkovic-Savic,Torino,12.0,511,395,511,1,0,0,511,0,0,0.0,0,0.0,308,1593,950,0,0,0,0,0,259,0
1445,Eder Militao,Real Madrid,0.5,34,3,16,15,3,1,34,0,0,0.0,0,0.0,24,102,62,1,0,0,0,0,24,1
1446,Luis Milla,Getafe,1.5,75,0,15,45,19,0,75,2,1,50.0,1,50.0,25,115,49,1,2,0,5,0,30,2
1447,Enzo Millot,Stuttgart,7.9,552,4,52,308,201,22,552,35,18,51.4,15,42.9,346,1819,766,15,18,4,26,6,434,62
1448,James Milner,Brighton,3.9,298,18,71,143,85,1,298,2,1,50.0,1,50.0,185,544,230,3,2,0,4,2,192,23
1449,Jovan Milosevic,Stuttgart,0.3,14,0,0,8,6,1,14,2,2,100.0,0,0.0,11,42,15,0,1,0,3,0,11,1
1450,Marko Milovanovic,Almería,0.3,10,3,4,3,3,0,10,0,0,0.0,0,0.0,1,2,2,0,1,0,0,0,4,0
1451,Kim Min-jae,Bayern Munich,10.6,1216,144,541,649,32,10,1216,0,0,0.0,0,0.0,707,3156,1627,3,5,0,4,2,902,2
1452,Yerry Mina,Fiorentina,0.0,2,0,0,2,0,0,2,0,0,0.0,0,0.0,2,16,0,0,0,0,0,0,3,1
1453,Takumi Minamino,Monaco,7.6,397,4,34,201,167,36,397,10,4,40.0,6,60.0,320,1711,570,15,9,6,22,7,314,80
1454,Lucas Mincarelli,Montpellier,0.1,3,0,0,2,1,0,3,0,0,0.0,0,0.0,1,2,0,0,0,0,0,0,1,0
1456,Tyrone Mings,Aston Villa,0.3,8,3,5,2,1,1,8,0,0,0.0,0,0.0,4,8,3,0,0,0,1,0,4,0
1457,Oscar Mingueza,Celta Vigo,12.2,776,23,188,328,267,19,776,30,11,36.7,13,43.3,413,2026,1143,23,21,3,9,6,482,51
1458,Ignasi Miquel,Granada,12.5,703,89,420,268,23,14,703,4,2,50.0,2,50.0,386,1692,868,4,2,0,6,0,412,3
1459,Rafa Mir,Sevilla,2.1,80,1,5,29,48,17,80,4,2,50.0,2,50.0,45,209,100,3,2,2,9,2,50,12
1460,Ignacio Miramon,Lille,0.4,37,1,5,28,6,0,37,0,0,0.0,0,0.0,30,151,76,1,1,0,1,0,29,0
1461,Aleksei Miranchuk,Atalanta,1.8,124,0,9,59,57,5,124,10,1,10.0,7,70.0,86,490,206,5,3,1,7,4,92,16
1462,Juan Miranda,Betis,7.2,460,26,140,209,114,9,460,4,0,0.0,3,75.0,226,911,487,14,8,0,3,1,264,30
1463,Kevin Miranda,Sassuolo,0.2,11,1,7,5,0,0,11,1,1,100.0,0,0.0,8,49,31,0,0,0,0,0,8,0
1464,Antonio Mirante,Milan,1.0,32,26,31,1,0,0,32,0,0,0.0,0,0.0,20,88,51,0,0,0,0,0,16,0
1465,Fabio Miretti,Juventus,5.1,255,4,40,123,94,12,255,25,13,52.0,11,44.0,154,952,480,8,11,0,8,9,176,22
1466,Filippo Missori,Sassuolo,0.5,35,3,14,12,9,1,35,0,0,0.0,0,0.0,20,151,104,3,1,1,0,0,22,2
1467,Tyrick Mitchell,Crystal Palace,11.8,690,53,260,254,186,12,690,11,5,45.5,6,54.5,313,1199,602,9,7,1,13,7,350,58
1468,Kaoru Mitoma,Brighton,10.9,496,9,46,168,289,80,496,62,26,41.9,29,46.8,367,3059,1993,76,39,35,20,7,387,126
1469,Aleksandar Mitrovic,Fulham,0.4,12,0,1,6,6,4,12,3,3,100.0,0,0.0,5,29,15,0,0,0,0,0,8,0
1470,Stefan Mitrovic,Getafe,7.5,292,39,154,135,5,2,292,4,2,50.0,1,25.0,133,732,420,3,0,0,3,0,132,1
1471,Maximilian Mittelstadt,Stuttgart,3.2,268,8,57,120,96,5,268,7,4,57.1,2,28.6,163,922,433,11,16,0,8,5,182,31
1472,Henrikh Mkhitaryan,Inter,10.2,626,9,93,322,217,25,626,11,8,72.7,3,27.3,391,2054,1187,32,24,5,12,2,456,36
1473,Luka Modric,Real Madrid,4.9,470,7,63,248,162,17,470,7,5,71.4,2,28.6,331,1534,712,11,13,3,1,7,373,25
1474,Terem Moffi,Nice,9.1,261,4,15,149,103,46,261,18,8,44.4,9,50.0,202,1280,470,13,13,10,37,19,202,58
1475,Mostafa Mohamed,Nantes,7.6,218,7,21,122,78,32,216,11,6,54.5,5,45.5,144,886,223,6,2,2,29,9,152,41
1476,Kudus Mohammed,West Ham,4.1,243,5,35,110,105,18,243,26,12,46.2,8,30.8,160,1148,489,18,9,5,12,15,162,36
1477,Dion Moise Sahi,Strasbourg,2.9,114,2,20,55,41,14,114,6,2,33.3,4,66.7,81,580,273,9,6,3,11,3,73,15
1478,Johan Mojica,Osasuna,6.4,465,15,99,193,177,17,465,12,4,33.3,7,58.3,249,1536,685,25,19,7,17,0,272,49
1479,Alberto Moleiro,Las Palmas,1.6,90,0,11,39,40,6,90,8,3,37.5,4,50.0,58,320,179,6,6,3,7,2,69,23
1480,Nahuel Molina,Atlético Madrid,7.9,583,18,158,240,188,16,583,10,4,40.0,6,60.0,368,1334,723,14,19,2,10,6,394,56
1482,Florent Mollet,Nantes,8.3,475,10,59,235,184,19,475,14,5,35.7,9,64.3,369,1850,622,10,13,2,12,7,335,48
1483,Jon Moncayola,Osasuna,6.1,386,6,70,225,93,1,386,4,2,50.0,2,50.0,207,893,447,6,4,0,6,5,256,16
