,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
536,Gabriele Corbo,it ITA,DF,Bologna,Serie A,18.0,2000.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
537,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,La Liga,21.0,1997.0,14.7,465.0,448.0,13.0,1.0,2.0,3.0,44.0,10.0,2.0,0.0,0.0,0.0,301.0,4.0,26.0
538,Sergio Córdova,ve VEN,FW,Augsburg,Bundesliga,20.0,1997.0,5.9,123.0,116.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,89.0,0.0,6.0
539,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,Ligue 1,31.0,1987.0,7.5,276.0,266.0,10.0,1.0,2.0,5.0,19.0,1.0,1.0,1.0,0.0,0.0,169.0,0.0,14.0
540,Ante Ćorić,hr CRO,MF,Roma,Serie A,21.0,1997.0,0.3,14.0,11.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,9.0,0.0,0.0
541,Jack Cork,eng ENG,MF,Burnley,Premier League,29.0,1989.0,36.8,1348.0,1335.0,9.0,4.0,3.0,20.0,14.0,1.0,1.0,1.0,0.0,0.0,1083.0,4.0,20.0
542,Andreas Cornelius,dk DEN,FW,Bordeaux,Ligue 1,25.0,1993.0,8.8,242.0,228.0,12.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,155.0,2.0,8.0
543,Maxwel Cornet,ci CIV,FW,Lyon,Ligue 1,21.0,1996.0,14.2,472.0,444.0,27.0,5.0,4.0,0.0,52.0,5.0,16.0,14.0,0.0,0.0,333.0,1.0,21.0
544,Quentin Cornette,fr FRA,"FW,MF",Amiens,Ligue 1,24.0,1994.0,2.3,68.0,62.0,6.0,5.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,50.0,0.0,2.0
546,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,La Liga,23.0,1995.0,21.3,753.0,743.0,7.0,2.0,13.0,5.0,34.0,2.0,2.0,1.0,1.0,0.0,547.0,3.0,34.0
547,Joaquín Correa,ar ARG,"FW,MF",Lazio,Serie A,23.0,1994.0,21.4,897.0,836.0,51.0,9.0,6.0,5.0,17.0,16.0,14.0,8.0,2.0,1.0,757.0,10.0,19.0
548,Danny da Costa,de GER,"DF,FW",Eint Frankfurt,Bundesliga,25.0,1993.0,33.7,1354.0,1026.0,317.0,4.0,0.0,7.0,116.0,313.0,0.0,0.0,0.0,0.0,850.0,11.0,62.0
549,Diego Costa,es ESP,FW,Atlético Madrid,La Liga,29.0,1988.0,12.4,310.0,297.0,11.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,214.0,2.0,22.0
550,Douglas Costa,br BRA,"FW,MF",Juventus,Serie A,27.0,1990.0,6.9,347.0,331.0,15.0,1.0,0.0,4.0,46.0,3.0,11.0,6.0,2.0,0.0,266.0,1.0,11.0
551,Filippo Costa,it ITA,"DF,FW",SPAL,Serie A,23.0,1995.0,6.3,240.0,183.0,55.0,3.0,0.0,2.0,16.0,49.0,3.0,1.0,2.0,0.0,166.0,2.0,5.0
552,Hélder Costa,ao ANG,"FW,MF",Wolves,Premier League,24.0,1994.0,14.9,493.0,484.0,9.0,2.0,3.0,0.0,50.0,1.0,6.0,2.0,1.0,1.0,364.0,0.0,24.0
553,Jaume Costa,es ESP,DF,Villarreal,La Liga,30.0,1988.0,16.6,967.0,805.0,157.0,17.0,2.0,6.0,44.0,140.0,0.0,0.0,0.0,0.0,768.0,5.0,17.0
554,Nuno da Costa,cv CPV,FW,Strasbourg,Ligue 1,27.0,1991.0,22.8,500.0,468.0,31.0,0.0,4.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,339.0,1.0,22.0
555,David Costas,es ESP,DF,Celta Vigo,La Liga,23.0,1995.0,13.0,688.0,661.0,25.0,22.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,603.0,2.0,10.0
556,Benoît Costil,fr FRA,GK,Bordeaux,Ligue 1,31.0,1987.0,37.0,1161.0,721.0,437.0,111.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,813.0,3.0,1.0
557,Kalifa Coulibaly,ml MLI,FW,Nantes,Ligue 1,26.0,1991.0,19.5,449.0,432.0,14.0,0.0,2.0,2.0,14.0,2.0,1.0,0.0,0.0,0.0,232.0,3.0,15.0
558,Senou Coulibaly,ml MLI,DF,Dijon,Ligue 1,23.0,1994.0,4.6,192.0,192.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,2.0
559,Thibaut Courtois,be BEL,GK,Real Madrid,La Liga,26.0,1992.0,27.0,841.0,592.0,247.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,2.0,1.0
560,Philippe Coutinho,br BRA,"FW,MF",Barcelona,La Liga,26.0,1992.0,22.4,1461.0,1351.0,102.0,21.0,9.0,6.0,49.0,16.0,65.0,33.0,3.0,0.0,1241.0,8.0,21.0
561,Nicolas Cozza,fr FRA,DF,Montpellier,Ligue 1,19.0,1999.0,10.9,470.0,434.0,33.0,10.0,0.0,6.0,2.0,23.0,0.0,0.0,0.0,0.0,394.0,3.0,10.0
562,Alessio Cragno,it ITA,GK,Cagliari,Serie A,24.0,1994.0,38.0,1259.0,750.0,503.0,133.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,831.0,6.0,1.0
563,Aaron Cresswell,eng ENG,DF,West Ham,Premier League,28.0,1989.0,17.7,1082.0,859.0,220.0,20.0,0.0,3.0,75.0,192.0,8.0,1.0,6.0,0.0,848.0,3.0,38.0
564,Domenico Criscito,it ITA,DF,Genoa,Serie A,31.0,1986.0,34.1,1794.0,1489.0,299.0,91.0,3.0,28.0,162.0,178.0,30.0,0.0,29.0,0.0,1282.0,6.0,35.0
565,Lorenzo Crisetig,it ITA,MF,Frosinone,Serie A,25.0,1993.0,5.6,204.0,199.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,1.0,1.0
566,Bryan Cristante,it ITA,MF,Roma,Serie A,23.0,1995.0,26.9,1330.0,1305.0,18.0,14.0,4.0,19.0,26.0,4.0,0.0,0.0,0.0,0.0,1072.0,7.0,18.0
567,Sebastián Cristóforo,uy URU,MF,Getafe,La Liga,24.0,1993.0,5.0,149.0,144.0,5.0,2.0,0.0,5.0,6.0,0.0,3.0,1.0,0.0,0.0,112.0,0.0,4.0
568,Enzo Crivelli,fr FRA,FW,Caen,Ligue 1,23.0,1995.0,25.1,542.0,497.0,43.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,348.0,2.0,12.0
569,Peter Crouch,eng ENG,FW,Burnley,Premier League,37.0,1981.0,1.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
570,Alessio da Cruz,cv CPV,"FW,MF",Parma,Serie A,21.0,1997.0,1.6,27.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
572,Juan Cuadrado,co COL,"MF,DF",Juventus,Serie A,30.0,1988.0,13.6,820.0,783.0,34.0,9.0,1.0,23.0,52.0,23.0,2.0,0.0,2.0,0.0,687.0,3.0,12.0
573,Cucho,co COL,FW,Huesca,La Liga,19.0,1999.0,23.9,607.0,553.0,48.0,0.0,3.0,13.0,50.0,8.0,1.0,0.0,1.0,0.0,404.0,6.0,33.0
574,Marc Cucurella,es ESP,"MF,FW",Eibar,La Liga,20.0,1998.0,26.2,998.0,918.0,74.0,2.0,0.0,2.0,72.0,72.0,0.0,0.0,0.0,0.0,744.0,6.0,43.0
575,Iván Cuéllar,es ESP,GK,Leganés,La Liga,34.0,1984.0,33.9,1080.0,665.0,412.0,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,3.0,0.0
576,Mickaël Cuisance,fr FRA,MF,M'Gladbach,Bundesliga,18.0,1999.0,3.1,154.0,149.0,5.0,3.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,119.0,0.0,7.0
577,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,Bundesliga,19.0,1999.0,9.5,236.0,229.0,5.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,155.0,2.0,11.0
578,Greg Cunningham,ie IRL,DF,Cardiff City,Premier League,27.0,1991.0,7.0,220.0,179.0,38.0,7.0,0.0,1.0,7.0,31.0,0.0,0.0,0.0,0.0,157.0,3.0,2.0
579,Patrick Cutrone,it ITA,FW,Milan,Serie A,20.0,1998.0,16.2,335.0,312.0,23.0,0.0,1.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,241.0,0.0,17.0
580,Wylan Cyprien,fr FRA,MF,Nice,Ligue 1,23.0,1995.0,26.2,2018.0,1810.0,205.0,93.0,7.0,23.0,131.0,6.0,106.0,35.0,50.0,1.0,1683.0,3.0,30.0
581,Marco D'Alessandro,it ITA,DF,Udinese,Serie A,27.0,1991.0,16.6,664.0,544.0,116.0,2.0,0.0,3.0,56.0,110.0,3.0,0.0,0.0,0.0,458.0,4.0,36.0
582,Danilo D'Ambrosio,it ITA,DF,Inter,Serie A,29.0,1988.0,28.7,1937.0,1651.0,284.0,43.0,4.0,11.0,60.0,241.0,0.0,0.0,0.0,0.0,1619.0,2.0,31.0
583,Damien Da Silva,fr FRA,DF,Rennes,Ligue 1,30.0,1988.0,31.9,1424.0,1383.0,38.0,34.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,1247.0,3.0,10.0
584,Kouadio-Yves Dabila,ci CIV,DF,Lille,Ligue 1,21.0,1997.0,8.7,379.0,363.0,14.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,2.0,4.0
585,Abdoulaye Dabo,fr FRA,FW,Nantes,Ligue 1,17.0,2001.0,1.3,31.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
586,Bryan Dabo,bf BFA,"MF,DF",Fiorentina,Serie A,26.0,1992.0,9.2,430.0,396.0,32.0,9.0,2.0,0.0,14.0,23.0,0.0,0.0,0.0,0.0,337.0,2.0,12.0
587,Christoph Daferner,de GER,FW,Freiburg,Bundesliga,20.0,1998.0,0.3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
588,Colin Dagba,fr FRA,"DF,MF",Paris S-G,Ligue 1,19.0,1998.0,10.2,655.0,587.0,67.0,5.0,1.0,0.0,17.0,62.0,0.0,0.0,0.0,0.0,600.0,1.0,7.0
589,Mahmoud Dahoud,de GER,MF,Dortmund,Bundesliga,22.0,1996.0,7.7,457.0,450.0,1.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,374.0,6.0,10.0
590,Leon Dajaku,de GER,"DF,MF",Stuttgart,Bundesliga,17.0,2001.0,0.3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
591,Felipe dal Belo,br BRA,DF,SPAL,Serie A,34.0,1984.0,26.2,1284.0,1174.0,105.0,65.0,0.0,9.0,10.0,40.0,0.0,0.0,0.0,0.0,1086.0,5.0,8.0
592,Nicola Dalmonte,it ITA,"FW,MF",Genoa,Serie A,20.0,1997.0,0.5,25.0,20.0,5.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,19.0,0.0,1.0
593,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,Premier League,19.0,1999.0,11.3,560.0,469.0,91.0,1.0,0.0,0.0,50.0,87.0,3.0,0.0,3.0,0.0,389.0,0.0,28.0
594,Matty Daly,eng ENG,MF,Huddersfield,Premier League,17.0,2001.0,0.8,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
595,Vitalie Damașcan,md MDA,MF,Torino,Serie A,19.0,1999.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
596,Loïc Damour,fr FRA,MF,Cardiff City,Premier League,27.0,1991.0,0.3,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
598,Charlie Daniels,eng ENG,DF,Bournemouth,Premier League,31.0,1986.0,17.6,1024.0,829.0,190.0,36.0,1.0,6.0,27.0,152.0,2.0,0.0,0.0,0.0,799.0,5.0,21.0
599,Danilo,br BRA,DF,Manchester City,Premier League,27.0,1991.0,9.0,880.0,773.0,102.0,6.0,0.0,2.0,12.0,96.0,0.0,0.0,0.0,0.0,762.0,5.0,11.0
600,Scott Dann,eng ENG,DF,Crystal Palace,Premier League,31.0,1987.0,7.4,268.0,245.0,20.0,19.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,193.0,3.0,3.0
601,Kevin Danso,at AUT,DF,Augsburg,Bundesliga,19.0,1998.0,13.9,623.0,573.0,48.0,25.0,0.0,14.0,1.0,23.0,0.0,0.0,0.0,0.0,451.0,2.0,11.0
602,Dante,br BRA,DF,Nice,Ligue 1,34.0,1983.0,35.8,2410.0,2333.0,73.0,68.0,1.0,18.0,4.0,5.0,0.0,0.0,0.0,0.0,2198.0,4.0,9.0
603,Palkó Dárdai,hu HUN,"FW,MF",Hertha BSC,Bundesliga,19.0,1999.0,1.3,44.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0
604,Sergi Darder,es ESP,MF,Espanyol,La Liga,24.0,1993.0,30.1,1307.0,1222.0,73.0,37.0,13.0,10.0,56.0,4.0,32.0,8.0,9.0,8.0,1010.0,12.0,29.0
605,Vladimír Darida,cz CZE,MF,Hertha BSC,Bundesliga,27.0,1990.0,4.2,238.0,230.0,7.0,4.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,204.0,1.0,8.0
606,Matteo Darmian,it ITA,DF,Manchester Utd,Premier League,28.0,1989.0,4.9,212.0,178.0,32.0,0.0,0.0,1.0,3.0,32.0,0.0,0.0,0.0,0.0,180.0,2.0,2.0
607,Alphonso Davies,ca CAN,"MF,FW",Bayern Munich,Bundesliga,17.0,2000.0,0.9,34.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0
608,Ben Davies,wls WAL,DF,Tottenham,Premier League,25.0,1993.0,20.5,1320.0,1110.0,210.0,11.0,0.0,3.0,43.0,192.0,7.0,3.0,2.0,0.0,1065.0,0.0,34.0
609,Tom Davies,eng ENG,MF,Everton,Premier League,20.0,1998.0,10.9,515.0,490.0,23.0,4.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,406.0,2.0,9.0
610,Steven Davis,nir NIR,MF,Southampton,Premier League,33.0,1985.0,1.1,69.0,69.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
611,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,27.0,1991.0,10.8,834.0,744.0,79.0,20.0,10.0,9.0,91.0,7.0,51.0,19.0,16.0,1.0,635.0,11.0,22.0
612,Sebastien De Maio,fr FRA,DF,Udinese,Serie A,31.0,1987.0,13.0,435.0,389.0,45.0,21.0,0.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,335.0,1.0,4.0
613,Sebastien De Maio,fr FRA,DF,Bologna,Serie A,31.0,1987.0,5.5,239.0,225.0,11.0,5.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,196.0,3.0,3.0
614,Rodrigo De Paul,ar ARG,"MF,FW",Udinese,Serie A,24.0,1994.0,35.4,1825.0,1569.0,243.0,110.0,15.0,51.0,205.0,24.0,107.0,38.0,52.0,0.0,1289.0,13.0,52.0
615,Daniele De Rossi,it ITA,MF,Roma,Serie A,35.0,1983.0,14.1,932.0,889.0,41.0,40.0,4.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,811.0,2.0,3.0
616,Mattia De Sciglio,it ITA,DF,Juventus,Serie A,25.0,1992.0,19.4,1193.0,1030.0,161.0,24.0,1.0,31.0,42.0,137.0,0.0,0.0,0.0,0.0,979.0,2.0,31.0
617,Lorenzo De Silvestri,it ITA,DF,Torino,Serie A,30.0,1988.0,26.8,1217.0,964.0,251.0,6.0,0.0,2.0,113.0,245.0,0.0,0.0,0.0,0.0,782.0,2.0,49.0
618,Lucas Deaux,fr FRA,MF,Guingamp,Ligue 1,29.0,1988.0,13.2,543.0,530.0,11.0,7.0,0.0,5.0,24.0,4.0,0.0,0.0,0.0,0.0,367.0,2.0,15.0
619,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,Ligue 1,33.0,1985.0,21.6,1171.0,918.0,250.0,15.0,1.0,4.0,97.0,235.0,0.0,0.0,0.0,0.0,836.0,3.0,37.0
620,Troy Deeney,eng ENG,FW,Watford,Premier League,30.0,1988.0,28.3,858.0,823.0,26.0,0.0,6.0,4.0,16.0,6.0,1.0,0.0,0.0,0.0,508.0,9.0,26.0
621,Jermain Defoe,eng ENG,FW,Bournemouth,Premier League,35.0,1982.0,0.3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
622,Steven Defour,be BEL,MF,Burnley,Premier League,30.0,1988.0,5.0,255.0,245.0,8.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0,3.0
624,Grégoire Defrel,mq MTQ,"FW,MF",Sampdoria,Serie A,27.0,1991.0,26.0,799.0,784.0,11.0,0.0,5.0,1.0,18.0,3.0,4.0,4.0,0.0,0.0,662.0,4.0,20.0
625,Alessandro Deiola,it ITA,MF,Cagliari,Serie A,22.0,1995.0,5.0,170.0,163.0,7.0,1.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,121.0,0.0,6.0
626,Alessandro Deiola,it ITA,"MF,FW",Parma,Serie A,22.0,1995.0,6.1,180.0,175.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,130.0,0.0,3.0
627,Romain Del Castillo,fr FRA,"MF,FW",Rennes,Ligue 1,22.0,1996.0,14.9,568.0,529.0,37.0,2.0,3.0,2.0,62.0,21.0,13.0,9.0,0.0,0.0,393.0,2.0,26.0
628,Thomas Delaney,dk DEN,MF,Dortmund,Bundesliga,26.0,1991.0,25.4,1625.0,1607.0,13.0,11.0,1.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,1380.0,5.0,27.0
629,Moisés Delgado,es ESP,DF,Valladolid,La Liga,24.0,1994.0,3.0,101.0,83.0,17.0,1.0,0.0,1.0,10.0,16.0,0.0,0.0,0.0,0.0,63.0,1.0,3.0
630,Cristian Dell'Orco,it ITA,DF,Empoli,Serie A,24.0,1994.0,11.5,526.0,480.0,46.0,14.0,0.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,454.0,0.0,12.0
631,Cristian Dell'Orco,it ITA,DF,Sassuolo,Serie A,24.0,1994.0,1.2,70.0,59.0,11.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0
632,Andy Delort,dz ALG,FW,Montpellier,Ligue 1,26.0,1991.0,34.6,1216.0,1118.0,91.0,9.0,7.0,22.0,138.0,18.0,12.0,7.0,3.0,0.0,716.0,7.0,55.0
633,Fabian Delph,eng ENG,DF,Manchester City,Premier League,28.0,1989.0,8.1,766.0,695.0,71.0,6.0,0.0,8.0,8.0,65.0,0.0,0.0,0.0,0.0,700.0,0.0,9.0
634,Mousa Dembélé,be BEL,MF,Tottenham,Premier League,31.0,1987.0,5.7,309.0,301.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,277.0,0.0,2.0
635,Moussa Dembélé,fr FRA,FW,Lyon,Ligue 1,22.0,1996.0,22.4,419.0,368.0,45.0,1.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,307.0,6.0,18.0
636,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,La Liga,21.0,1997.0,18.5,1004.0,931.0,70.0,7.0,9.0,7.0,82.0,9.0,54.0,10.0,15.0,0.0,764.0,3.0,29.0
637,Jessy Deminguet,fr FRA,MF,Caen,Ligue 1,20.0,1998.0,14.1,464.0,446.0,17.0,9.0,0.0,9.0,14.0,3.0,4.0,2.0,2.0,0.0,377.0,1.0,9.0
638,Merih Demiral,tr TUR,DF,Sassuolo,Serie A,20.0,1998.0,14.0,714.0,683.0,29.0,24.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,619.0,2.0,3.0
639,Kerem Demirbay,de GER,MF,Hoffenheim,Bundesliga,25.0,1993.0,22.4,1423.0,1250.0,168.0,67.0,12.0,11.0,130.0,19.0,82.0,31.0,45.0,0.0,1094.0,5.0,21.0
640,Diego Demme,de GER,MF,RB Leipzig,Bundesliga,26.0,1991.0,22.8,1531.0,1441.0,82.0,60.0,6.0,9.0,48.0,8.0,14.0,6.0,8.0,0.0,1214.0,8.0,33.0
641,Jason Denayer,be BEL,DF,Lyon,Ligue 1,23.0,1995.0,30.6,1974.0,1910.0,62.0,61.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1848.0,2.0,7.0
642,Leander Dendoncker,be BEL,MF,Wolves,Premier League,23.0,1995.0,16.3,615.0,614.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,484.0,0.0,13.0
643,Fabio Depaoli,it ITA,DF,Chievo,Serie A,21.0,1997.0,27.4,1208.0,940.0,263.0,21.0,1.0,10.0,102.0,241.0,1.0,0.0,0.0,0.0,868.0,5.0,36.0
644,Laurent Depoitre,be BEL,FW,Huddersfield,Premier League,29.0,1988.0,11.9,278.0,268.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,7.0
645,Clément Depres,fr FRA,FW,Nîmes,Ligue 1,23.0,1994.0,4.9,164.0,158.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,3.0
646,Kiril Despodov,bg BUL,"FW,MF",Cagliari,Serie A,21.0,1996.0,1.2,18.0,18.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
647,Daniele Dessena,it ITA,MF,Cagliari,Serie A,31.0,1987.0,3.9,182.0,174.0,7.0,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,5.0
648,Mattia Destro,it ITA,FW,Bologna,Serie A,27.0,1991.0,5.5,80.0,76.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0
650,Gerard Deulofeu,es ESP,"FW,MF",Watford,Premier League,24.0,1994.0,23.0,793.0,725.0,63.0,14.0,8.0,3.0,62.0,8.0,9.0,4.0,1.0,0.0,568.0,5.0,37.0
651,Jacopo Dezi,it ITA,MF,Parma,Serie A,26.0,1992.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
652,Federico Di Francesco,it ITA,"FW,MF",Sassuolo,Serie A,24.0,1994.0,11.9,389.0,365.0,23.0,2.0,0.0,3.0,20.0,21.0,0.0,0.0,0.0,0.0,318.0,1.0,13.0
653,Antonio Di Gaudio,it ITA,FW,Parma,Serie A,28.0,1989.0,7.8,118.0,116.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,14.0
654,Giovanni Di Lorenzo,it ITA,"DF,FW",Empoli,Serie A,24.0,1993.0,37.0,2186.0,1862.0,316.0,38.0,4.0,6.0,124.0,278.0,0.0,0.0,0.0,0.0,1681.0,8.0,69.0
655,Ángel Di María,ar ARG,"FW,MF",Paris S-G,Ligue 1,30.0,1988.0,25.8,1439.0,1295.0,136.0,39.0,26.0,16.0,149.0,20.0,72.0,41.0,14.0,1.0,1042.0,8.0,34.0
656,Franco Di Santo,ar ARG,FW,Rayo Vallecano,La Liga,29.0,1989.0,1.9,38.0,31.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
657,Franco Di Santo,ar ARG,"MF,FW",Schalke 04,Bundesliga,29.0,1989.0,2.7,70.0,67.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0
658,Boulaye Dia,sn SEN,FW,Reims,Ligue 1,21.0,1996.0,8.3,156.0,145.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,4.0
659,Fousseni Diabaté,ml MLI,FW,Leicester City,Premier League,22.0,1995.0,0.6,16.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
660,Moussa Diaby,fr FRA,"MF,DF",Paris S-G,Ligue 1,19.0,1999.0,12.7,562.0,541.0,19.0,0.0,6.0,3.0,30.0,15.0,4.0,0.0,0.0,0.0,447.0,2.0,19.0
661,Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,Premier League,22.0,1996.0,6.1,162.0,156.0,5.0,0.0,1.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,114.0,1.0,7.0
662,Mouctar Diakhaby,gn GUI,DF,Valencia,La Liga,21.0,1996.0,17.6,700.0,675.0,21.0,21.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,4.0,5.0
663,Bafodé Diakité,fr FRA,DF,Toulouse,Ligue 1,17.0,2001.0,7.0,343.0,266.0,76.0,4.0,0.0,0.0,5.0,72.0,0.0,0.0,0.0,0.0,265.0,1.0,6.0
664,Abdou Diallo,sn SEN,DF,Dortmund,Bundesliga,22.0,1996.0,26.4,1959.0,1791.0,165.0,50.0,1.0,13.0,24.0,115.0,0.0,0.0,0.0,0.0,1730.0,3.0,19.0
665,Abdoulaye Diallo,sn SEN,GK,Rennes,Ligue 1,26.0,1992.0,5.5,145.0,96.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0
666,Mustapha Diallo,sn SEN,MF,Nîmes,Ligue 1,32.0,1986.0,5.1,176.0,173.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,3.0
667,Mohamed Diamé,sn SEN,MF,Newcastle Utd,Premier League,31.0,1987.0,24.1,749.0,737.0,10.0,1.0,5.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,569.0,2.0,13.0
668,Grady Diangana,eng ENG,"MF,FW",West Ham,Premier League,20.0,1998.0,6.8,265.0,252.0,8.0,1.0,0.0,1.0,14.0,2.0,5.0,3.0,0.0,2.0,196.0,5.0,9.0
669,Lassana Diarra,fr FRA,MF,Paris S-G,Ligue 1,33.0,1985.0,1.8,146.0,145.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0
670,Amadou Diawara,gn GUI,MF,Napoli,Serie A,21.0,1997.0,7.3,545.0,537.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,2.0,3.0
