,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
1482,Christoph Janker,de GER,DF,Augsburg,Bundesliga,31.0,1985.0,15.0,1088.0,73.0,35.6,12.1,12.0,,12.0,3.0,,13.0,0.93,7.0,21.0,-14.0,-1.16,-1.07
1483,Jakub Jankto,cz CZE,MF,Udinese,Serie A,20.0,1996.0,29.0,1898.0,65.0,55.5,21.1,24.0,,11.0,5.0,,7.0,1.07,24.0,30.0,-6.0,-0.28,-0.11
1484,Daryl Janmaat,nl NED,"MF,DF",Watford,Premier League,27.0,1989.0,27.0,1617.0,60.0,47.3,18.0,18.0,,12.0,9.0,,0.0,1.22,21.0,33.0,-12.0,-0.67,0.13
1485,Vincent Janssen,nl NED,FW,Tottenham,Premier League,22.0,1994.0,27.0,845.0,31.0,24.7,9.4,7.0,,3.0,20.0,,4.0,2.15,22.0,8.0,14.0,1.49,-0.12
1486,Tony Jantschke,de GER,"DF,MF",M'Gladbach,Bundesliga,26.0,1990.0,22.0,1488.0,68.0,48.6,16.5,17.0,,14.0,5.0,,2.0,1.45,23.0,20.0,3.0,0.18,0.58
1487,Adnan Januzaj,be BEL,"MF,FW",Sunderland,Premier League,21.0,1995.0,25.0,1629.0,65.0,47.6,18.1,18.0,,9.0,7.0,,6.0,0.4,15.0,38.0,-23.0,-1.27,-0.42
1488,Nicolas Janvier,fr FRA,MF,Rennes,Ligue 1,17.0,1998.0,4.0,93.0,23.0,2.7,1.0,1.0,,0.0,3.0,,5.0,0.75,1.0,2.0,-1.0,-0.97,-0.83
1489,Rune Jarstein,no NOR,GK,Hertha BSC,Bundesliga,31.0,1984.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.44,43.0,47.0,-4.0,-0.12,
1490,Bakery Jatta,gm GAM,MF,Hamburger SV,Bundesliga,18.0,1998.0,6.0,183.0,31.0,6.0,2.0,1.0,,0.0,5.0,,7.0,0.83,2.0,3.0,-1.0,-0.49,0.35
1491,Duje Javorčić,hr CRO,MF,Lazio,Serie A,16.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1492,Corentin Jean,fr FRA,MF,Toulouse,Ligue 1,21.0,1995.0,16.0,1258.0,79.0,36.8,14.0,16.0,,6.0,0.0,,0.0,1.13,12.0,14.0,-2.0,-0.14,-0.06
1493,Corentin Jean,fr FRA,FW,Monaco,Ligue 1,21.0,1995.0,2.0,101.0,51.0,3.0,1.1,1.0,,1.0,1.0,,6.0,3.0,4.0,0.0,4.0,3.56,1.61
1494,Benjamin Jeannot,fr FRA,FW,Lorient,Ligue 1,24.0,1992.0,17.0,520.0,31.0,15.2,5.8,4.0,,0.0,13.0,,2.0,0.71,7.0,16.0,-9.0,-1.56,-1.03
1495,Mile Jedinak,au AUS,MF,Crystal Palace,Premier League,31.0,1984.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.68
1496,Tin Jedvaj,hr CRO,DF,Leverkusen,Bundesliga,20.0,1995.0,18.0,1422.0,79.0,46.5,15.8,16.0,,13.0,2.0,,10.0,1.22,28.0,28.0,0.0,0.0,0.11
1497,Jemerson,br BRA,DF,Monaco,Ligue 1,23.0,1992.0,34.0,3058.0,90.0,89.4,34.0,34.0,,33.0,0.0,,0.0,2.5,98.0,29.0,69.0,2.03,0.29
1498,Carl Jenkinson,eng ENG,DF,Arsenal,Premier League,24.0,1992.0,1.0,82.0,82.0,2.4,0.9,1.0,,0.0,0.0,,1.0,1.0,0.0,1.0,-1.0,-1.1,-2.01
1499,Jesé,es ESP,"MF,FW",Las Palmas,La Liga,23.0,1993.0,16.0,1160.0,73.0,33.9,12.9,13.0,85.0,11.0,3.0,18.0,0.0,0.69,18.0,32.0,-14.0,-1.09,-0.81
1500,Jesé,es ESP,FW,Paris S-G,Ligue 1,23.0,1993.0,9.0,268.0,30.0,7.8,3.0,1.0,,0.0,8.0,,5.0,2.22,7.0,1.0,6.0,2.01,0.59
1501,Gabriel Jesus,br BRA,"FW,MF",Manchester City,Premier League,19.0,1997.0,10.0,650.0,65.0,19.0,7.2,8.0,,5.0,2.0,,0.0,2.4,22.0,5.0,17.0,2.35,1.57
1502,Juan Jesus,br BRA,DF,Roma,Serie A,25.0,1991.0,20.0,1193.0,60.0,34.9,13.3,13.0,,11.0,7.0,,16.0,2.75,33.0,10.0,23.0,1.74,0.56
1503,Joaquín,es ESP,"FW,MF",Betis,La Liga,35.0,1981.0,28.0,1673.0,60.0,48.9,18.6,19.0,74.0,5.0,9.0,29.0,3.0,1.04,20.0,32.0,-12.0,-0.65,-0.08
1504,Aron Jóhannsson,us USA,FW,Werder Bremen,Bundesliga,25.0,1990.0,9.0,269.0,30.0,8.8,3.0,2.0,,0.0,7.0,,13.0,0.56,5.0,8.0,-3.0,-1.0,-1.0
1505,Ola John,nl NED,"MF,FW",La Coruña,La Liga,24.0,1992.0,11.0,353.0,32.0,10.3,3.9,3.0,63.0,0.0,8.0,21.0,3.0,1.18,6.0,6.0,0.0,0.0,0.53
1506,Fabian Johnson,us USA,"MF,FW",M'Gladbach,Bundesliga,28.0,1987.0,21.0,1252.0,60.0,40.9,13.9,12.0,,6.0,9.0,,0.0,1.43,20.0,16.0,4.0,0.29,0.69
1508,Glen Johnson,eng ENG,DF,Stoke City,Premier League,31.0,1984.0,23.0,1957.0,85.0,57.2,21.7,21.0,,21.0,2.0,,1.0,1.22,28.0,34.0,-6.0,-0.28,0.28
1509,Karl-Johan Johnsson,se SWE,GK,Guingamp,Ligue 1,26.0,1990.0,37.0,3280.0,89.0,95.9,36.4,37.0,,36.0,0.0,,0.0,1.27,44.0,51.0,-7.0,-0.19,-0.19
1510,Miloš Jojić,rs SRB,MF,Köln,Bundesliga,24.0,1992.0,19.0,1085.0,57.0,35.5,12.1,13.0,,4.0,6.0,,12.0,1.58,23.0,20.0,3.0,0.25,-0.02
1511,Billy Jones,eng ENG,"DF,MF",Sunderland,Premier League,29.0,1987.0,27.0,2270.0,84.0,66.4,25.2,25.0,,22.0,2.0,,1.0,0.67,18.0,49.0,-31.0,-1.23,-0.52
1512,David Jones,eng ENG,MF,Burnley,Premier League,31.0,1984.0,1.0,86.0,86.0,2.5,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.05,-0.64
1513,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,24.0,1992.0,18.0,1584.0,88.0,46.3,17.6,18.0,,17.0,0.0,,1.0,1.78,25.0,14.0,11.0,0.62,-0.06
1514,Jony,es ESP,MF,Málaga,La Liga,25.0,1991.0,24.0,1245.0,52.0,36.4,13.8,15.0,69.0,2.0,9.0,24.0,10.0,1.04,18.0,21.0,-3.0,-0.22,-0.09
1515,Park Joo-ho,kr KOR,DF,Dortmund,Bundesliga,29.0,1987.0,2.0,65.0,33.0,2.1,0.7,1.0,,0.0,1.0,,1.0,1.0,1.0,2.0,-1.0,-1.38,-2.38
1516,Jorge,br BRA,DF,Monaco,Ligue 1,20.0,1996.0,2.0,91.0,46.0,2.7,1.0,1.0,,1.0,1.0,,8.0,3.0,3.0,2.0,1.0,0.99,-1.04
1517,Jorginho,it ITA,MF,Napoli,Serie A,24.0,1991.0,27.0,2134.0,79.0,62.4,23.7,27.0,,13.0,0.0,,10.0,2.41,62.0,19.0,43.0,1.81,0.97
1518,Jorginho,gw GNB,MF,Saint-Étienne,Ligue 1,20.0,1995.0,5.0,259.0,52.0,7.6,2.9,3.0,,1.0,2.0,,1.0,1.0,6.0,1.0,5.0,1.74,1.91
1519,Willian José,br BRA,FW,Real Sociedad,La Liga,24.0,1991.0,28.0,2064.0,74.0,60.4,22.9,27.0,75.0,10.0,1.0,35.0,1.0,1.68,37.0,33.0,4.0,0.17,0.04
1520,Joselu,es ESP,FW,La Coruña,La Liga,26.0,1990.0,20.0,901.0,45.0,26.3,10.0,9.0,76.0,5.0,11.0,20.0,1.0,0.95,11.0,20.0,-9.0,-0.9,-0.58
1521,Jota,es ESP,MF,Eibar,La Liga,25.0,1991.0,5.0,203.0,41.0,5.9,2.3,3.0,59.0,0.0,2.0,13.0,2.0,1.2,2.0,2.0,0.0,0.0,-0.14
1522,Yann Jouffre,fr FRA,MF,Metz,Ligue 1,32.0,1984.0,20.0,1283.0,64.0,37.5,14.3,14.0,,5.0,6.0,,1.0,1.5,23.0,20.0,3.0,0.21,1.73
1523,Geoffrey Jourdren,fr FRA,GK,Montpellier,Ligue 1,30.0,1986.0,13.0,1170.0,90.0,34.2,13.0,13.0,,13.0,0.0,,13.0,1.0,17.0,28.0,-11.0,-0.85,-0.57
1524,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,20.0,1996.0,8.0,704.0,88.0,20.6,7.8,8.0,,7.0,0.0,,5.0,1.5,12.0,10.0,2.0,0.26,-0.01
1525,Stevan Jovetić,me MNE,"FW,MF",Inter,Serie A,26.0,1989.0,5.0,73.0,15.0,2.1,0.8,0.0,,0.0,5.0,,9.0,1.4,7.0,2.0,5.0,6.16,5.68
1526,Stevan Jovetić,me MNE,FW,Sevilla,La Liga,26.0,1989.0,21.0,1206.0,57.0,35.3,13.4,12.0,81.0,5.0,9.0,27.0,0.0,1.71,27.0,18.0,9.0,0.67,0.22
1527,Jozabed,es ESP,MF,Celta Vigo,La Liga,25.0,1991.0,19.0,1092.0,57.0,31.9,12.1,12.0,79.0,4.0,7.0,21.0,1.0,0.95,14.0,22.0,-8.0,-0.66,-0.35
1528,Juanfran,es ESP,DF,La Coruña,La Liga,27.0,1988.0,34.0,2956.0,87.0,86.4,32.8,34.0,87.0,29.0,0.0,,2.0,0.94,39.0,52.0,-13.0,-0.4,0.57
1529,Juanfran,es ESP,DF,Atlético Madrid,La Liga,31.0,1985.0,23.0,1979.0,86.0,57.9,22.0,21.0,88.0,20.0,2.0,67.0,6.0,2.04,39.0,17.0,22.0,1.0,-0.31
1530,Juankar,es ESP,"DF,MF",Málaga,La Liga,26.0,1990.0,28.0,2060.0,74.0,60.2,22.9,23.0,83.0,15.0,5.0,28.0,2.0,1.29,26.0,35.0,-9.0,-0.39,-0.59
1531,Juanmi,es ESP,"FW,MF",Real Sociedad,La Liga,23.0,1993.0,35.0,1808.0,52.0,52.9,20.1,19.0,76.0,7.0,16.0,23.0,1.0,1.66,27.0,27.0,0.0,0.0,-0.33
1532,Juanpi,ve VEN,"MF,FW",Málaga,La Liga,22.0,1994.0,22.0,1472.0,67.0,43.0,16.4,16.0,78.0,10.0,6.0,37.0,1.0,1.14,19.0,24.0,-5.0,-0.31,-0.26
1534,Mariano Julio Izco,ar ARG,"MF,DF",Chievo,Serie A,33.0,1983.0,25.0,1171.0,47.0,34.2,13.0,12.0,,7.0,13.0,,11.0,1.0,10.0,27.0,-17.0,-1.31,-1.27
1535,Christopher Jullien,fr FRA,DF,Toulouse,Ligue 1,23.0,1993.0,35.0,3150.0,90.0,92.1,35.0,35.0,,34.0,0.0,,0.0,1.09,33.0,36.0,-3.0,-0.09,0.25
1536,David Juncà,es ESP,DF,Eibar,La Liga,22.0,1993.0,9.0,685.0,76.0,20.0,7.6,7.0,90.0,7.0,2.0,28.0,9.0,0.78,6.0,11.0,-5.0,-0.66,-0.99
1537,Anthony Jung,de GER,"MF,DF",Ingolstadt 04,Bundesliga,24.0,1991.0,16.0,704.0,44.0,23.0,7.8,8.0,,3.0,8.0,,13.0,1.13,7.0,11.0,-4.0,-0.51,0.14
1538,Gideon Jung,de GER,"MF,DF",Hamburger SV,Bundesliga,21.0,1994.0,29.0,2371.0,82.0,77.5,26.3,26.0,,24.0,3.0,,1.0,1.21,29.0,46.0,-17.0,-0.65,0.79
1539,Sebastian Jung,de GER,DF,Wolfsburg,Bundesliga,26.0,1990.0,4.0,293.0,73.0,9.6,3.3,4.0,,1.0,0.0,,3.0,1.0,4.0,4.0,0.0,0.0,0.59
1540,Florian Jungwirth,de GER,"MF,DF",Darmstadt 98,Bundesliga,27.0,1989.0,16.0,1146.0,72.0,37.5,12.7,12.0,,11.0,4.0,,0.0,0.56,11.0,24.0,-13.0,-1.02,0.01
1541,Zlatko Junuzović,at AUT,MF,Werder Bremen,Bundesliga,28.0,1987.0,30.0,2494.0,83.0,81.5,27.7,28.0,,24.0,2.0,,0.0,1.3,47.0,49.0,-2.0,-0.07,0.09
1542,Lukas Jutkiewicz,eng ENG,FW,Burnley,Premier League,27.0,1989.0,2.0,13.0,7.0,0.4,0.1,0.0,,0.0,2.0,,1.0,1.5,0.0,0.0,0.0,0.0,0.42
1543,Younès Kaabouni,fr FRA,MF,Bordeaux,Ligue 1,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1544,Christian Kabasele,be BEL,"DF,MF",Watford,Premier League,25.0,1991.0,16.0,771.0,48.0,22.5,8.6,7.0,,3.0,9.0,,6.0,0.88,4.0,15.0,-11.0,-1.28,-0.71
1545,Younès Kaboul,fr FRA,DF,Watford,Premier League,30.0,1986.0,22.0,1820.0,83.0,53.2,20.2,22.0,,17.0,0.0,,2.0,1.23,23.0,34.0,-11.0,-0.54,0.41
1546,Younès Kaboul,fr FRA,DF,Sunderland,Premier League,30.0,1986.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,0.0,0.0,1.0,2.0,-1.0,-1.0,0.05
1547,Alexander Kačaniklić,se SWE,"MF,FW",Nantes,Ligue 1,24.0,1991.0,17.0,701.0,41.0,20.5,7.8,7.0,,0.0,10.0,,9.0,0.94,6.0,8.0,-2.0,-0.26,0.14
1548,Gojko Kačar,rs SRB,"MF,DF",Augsburg,Bundesliga,29.0,1987.0,22.0,1097.0,50.0,35.8,12.2,11.0,,5.0,11.0,,3.0,1.18,11.0,23.0,-12.0,-0.98,-0.8
1549,Omar El Kaddouri,ma MAR,MF,Empoli,Serie A,25.0,1990.0,15.0,1244.0,83.0,36.4,13.8,15.0,,8.0,0.0,,0.0,0.73,12.0,26.0,-14.0,-1.01,-0.27
1550,Omar El Kaddouri,ma MAR,MF,Napoli,Serie A,25.0,1990.0,5.0,45.0,9.0,1.3,0.5,0.0,,0.0,5.0,,6.0,1.4,0.0,2.0,-2.0,-4.0,-5.52
1551,Julius Kade,de GER,MF,Hertha BSC,Bundesliga,17.0,1999.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.12
1552,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,Bundesliga,24.0,1992.0,23.0,1974.0,86.0,64.5,21.9,22.0,,20.0,1.0,,2.0,1.74,41.0,21.0,20.0,0.91,0.33
1553,Shinji Kagawa,jp JPN,MF,Dortmund,Bundesliga,27.0,1989.0,21.0,1261.0,60.0,41.2,14.0,13.0,,8.0,8.0,,7.0,1.9,29.0,18.0,11.0,0.79,-0.27
1554,Sullay Kaikai,sl SLE,"FW,MF",Crystal Palace,Premier League,20.0,1995.0,1.0,24.0,24.0,0.7,0.3,0.0,,0.0,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.34
1555,Florian Kainz,at AUT,MF,Werder Bremen,Bundesliga,23.0,1992.0,14.0,311.0,22.0,10.2,3.5,1.0,,0.0,13.0,,12.0,1.64,11.0,5.0,6.0,1.74,2.03
1556,Dominik Kaiser,de GER,MF,RB Leipzig,Bundesliga,27.0,1988.0,25.0,961.0,38.0,31.4,10.7,7.0,,4.0,18.0,,9.0,2.32,20.0,12.0,8.0,0.75,-0.07
1557,Gaël Kakuta,cd COD,MF,La Coruña,La Liga,25.0,1991.0,10.0,538.0,54.0,15.7,6.0,8.0,61.0,1.0,2.0,25.0,1.0,0.7,8.0,11.0,-3.0,-0.5,-0.03
1558,Nikola Kalinić,hr CRO,FW,Fiorentina,Serie A,28.0,1988.0,32.0,2485.0,78.0,72.7,27.6,26.0,,21.0,6.0,,1.0,1.56,46.0,37.0,9.0,0.33,0.61
1560,Zsolt Kalmár,hu HUN,MF,RB Leipzig,Bundesliga,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,
1561,Salomon Kalou,ci CIV,MF,Hertha BSC,Bundesliga,30.0,1985.0,26.0,1982.0,76.0,64.8,22.0,25.0,,8.0,1.0,,4.0,1.35,26.0,27.0,-1.0,-0.05,0.21
1562,Aldo Kalulu,cd COD,"FW,MF",Rennes,Ligue 1,20.0,1996.0,10.0,420.0,42.0,12.3,4.7,5.0,,0.0,5.0,,3.0,0.9,1.0,6.0,-5.0,-1.07,-1.04
1563,Aldo Kalulu,cd COD,FW,Lyon,Ligue 1,20.0,1996.0,4.0,78.0,20.0,2.3,0.9,1.0,,0.0,3.0,,4.0,1.0,1.0,2.0,-1.0,-1.15,-1.96
1564,François Kamano,gn GUI,FW,Bordeaux,Ligue 1,20.0,1996.0,30.0,1695.0,57.0,49.6,18.8,17.0,,8.0,13.0,,6.0,1.67,33.0,16.0,17.0,0.9,1.27
1565,Boubacar Kamara,fr FRA,"DF,MF",Marseille,Ligue 1,16.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1566,Wilson Kamavuaka,cd COD,MF,Darmstadt 98,Bundesliga,26.0,1990.0,8.0,502.0,63.0,16.4,5.6,6.0,,1.0,2.0,,1.0,1.13,8.0,10.0,-2.0,-0.36,0.8
1567,Carlos Kameni,cm CMR,GK,Málaga,La Liga,32.0,1984.0,35.0,3150.0,90.0,92.1,35.0,35.0,90.0,35.0,0.0,,3.0,1.26,45.0,48.0,-3.0,-0.09,0.91
1568,Kevin Kampl,si SVN,MF,Leverkusen,Bundesliga,25.0,1990.0,30.0,2540.0,85.0,83.0,28.2,28.0,,27.0,2.0,,0.0,1.03,40.0,45.0,-5.0,-0.18,-0.7
1569,Harry Kane,eng ENG,FW,Tottenham,Premier League,23.0,1993.0,30.0,2521.0,84.0,73.7,28.0,29.0,,13.0,1.0,,0.0,2.27,64.0,19.0,45.0,1.61,0.1
1570,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,25.0,1991.0,35.0,3138.0,90.0,91.8,34.9,35.0,,34.0,0.0,,1.0,2.4,78.0,33.0,45.0,1.29,-0.94
1571,Abdelhamid El Kaoutari,ma MAR,DF,Bastia,Ligue 1,26.0,1990.0,18.0,1352.0,75.0,39.5,15.0,16.0,,13.0,2.0,,4.0,0.72,8.0,31.0,-23.0,-1.53,-1.44
1572,Wilfrid Kaptoum,cm CMR,MF,Barcelona,La Liga,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1573,Bartosz Kapustka,pl POL,MF,Leicester City,Premier League,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,
1574,Yann Karamoh,fr FRA,"MF,FW",Caen,Ligue 1,18.0,1998.0,35.0,2201.0,63.0,64.4,24.5,25.0,,11.0,10.0,,0.0,0.97,26.0,39.0,-13.0,-0.53,0.65
1575,Benjamin Karamoko,ml MLI,DF,Saint-Étienne,Ligue 1,21.0,1995.0,1.0,60.0,60.0,1.8,0.7,1.0,,0.0,0.0,,4.0,3.0,2.0,1.0,1.0,1.5,1.55
1576,Loris Karius,de GER,GK,Liverpool,Premier League,23.0,1993.0,10.0,900.0,90.0,26.3,10.0,10.0,,10.0,0.0,,25.0,2.1,26.0,12.0,14.0,1.4,0.61
1577,Orestis Karnezis,gr GRE,GK,Udinese,Serie A,31.0,1985.0,33.0,2958.0,90.0,86.5,32.9,33.0,,32.0,0.0,,3.0,1.21,38.0,45.0,-7.0,-0.21,0.18
1578,Grigoris Kastanos,cy CYP,"MF,FW",Pescara,Serie A,18.0,1998.0,8.0,280.0,35.0,8.2,3.1,3.0,,1.0,5.0,,9.0,0.0,3.0,14.0,-11.0,-3.54,-2.59
1579,Aleksandar Katai,rs SRB,"MF,FW",Alavés,La Liga,25.0,1991.0,20.0,775.0,39.0,22.7,8.6,8.0,74.0,1.0,12.0,15.0,10.0,1.1,12.0,14.0,-2.0,-0.23,-0.23
1580,Eiji Kawashima,jp JPN,GK,Metz,Ligue 1,33.0,1983.0,5.0,450.0,90.0,13.2,5.0,5.0,,5.0,0.0,,12.0,1.4,7.0,6.0,1.0,0.2,1.23
1581,Moise Kean,it ITA,FW,Juventus,Serie A,16.0,2000.0,3.0,21.0,7.0,0.6,0.2,0.0,,0.0,3.0,,10.0,3.0,2.0,0.0,2.0,8.57,7.3
1582,Michael Keane,eng ENG,DF,Burnley,Premier League,23.0,1993.0,35.0,3150.0,90.0,92.1,35.0,35.0,,35.0,0.0,,0.0,1.11,35.0,49.0,-14.0,-0.4,0.27
1583,Will Keane,ie IRL,FW,Hull City,Premier League,23.0,1993.0,5.0,280.0,56.0,8.2,3.1,4.0,,1.0,1.0,,3.0,0.8,2.0,10.0,-8.0,-2.57,-1.57
1584,Thilo Kehrer,de GER,DF,Schalke 04,Bundesliga,19.0,1996.0,16.0,1080.0,68.0,35.3,12.0,12.0,,11.0,4.0,,6.0,1.31,16.0,16.0,0.0,0.0,-0.23
1586,Abdoulaye Keita,ml MLI,"DF,MF",Bastia,Ligue 1,22.0,1994.0,21.0,1471.0,70.0,43.0,16.3,14.0,,14.0,7.0,,7.0,0.76,14.0,28.0,-14.0,-0.86,-0.35
1587,Naby Keïta,gn GUI,MF,RB Leipzig,Bundesliga,21.0,1995.0,31.0,2409.0,78.0,78.7,26.8,29.0,,20.0,2.0,,1.0,2.1,54.0,30.0,24.0,0.9,0.48
1588,Keko,es ESP,MF,Málaga,La Liga,24.0,1991.0,22.0,1051.0,48.0,30.7,11.7,13.0,64.0,0.0,9.0,24.0,3.0,1.09,12.0,16.0,-4.0,-0.34,-0.27
1589,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,26.0,1990.0,29.0,2123.0,73.0,62.1,23.6,25.0,,15.0,4.0,,4.0,1.0,30.0,44.0,-14.0,-0.59,-0.66
1590,Olivier Kemen,cm CMR,MF,Lyon,Ligue 1,20.0,1996.0,2.0,60.0,30.0,1.8,0.7,0.0,,0.0,2.0,,2.0,0.5,0.0,1.0,-1.0,-1.5,-2.3
1591,Daniel Kemp,eng ENG,"FW,MF",West Ham,Premier League,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1592,Marc-Oliver Kempf,de GER,DF,Freiburg,Bundesliga,21.0,1995.0,13.0,1147.0,88.0,37.5,12.7,12.0,,12.0,1.0,,0.0,1.38,14.0,23.0,-9.0,-0.71,-0.28
1593,Kenedy,br BRA,"FW,MF",Watford,Premier League,20.0,1996.0,1.0,16.0,16.0,0.5,0.2,0.0,,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.74
1594,Kenedy,br BRA,MF,Chelsea,Premier League,20.0,1996.0,1.0,74.0,74.0,2.2,0.8,1.0,,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,-1.4
1595,Jonjoe Kenny,eng ENG,"DF,FW",Everton,Premier League,19.0,1997.0,1.0,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,,7.0,0.0,0.0,0.0,0.0,0.0,-0.48
1596,Christophe Kerbrat,fr FRA,DF,Guingamp,Ligue 1,29.0,1986.0,35.0,3134.0,90.0,91.6,34.8,35.0,,34.0,0.0,,2.0,1.31,43.0,48.0,-5.0,-0.14,0.49
1597,Franck Kessié,ci CIV,MF,Atalanta,Serie A,19.0,1996.0,30.0,2220.0,74.0,64.9,24.7,25.0,,17.0,5.0,,1.0,1.9,45.0,31.0,14.0,0.57,0.04
1598,Thomas Kessler,de GER,GK,Köln,Bundesliga,30.0,1986.0,13.0,1170.0,90.0,38.2,13.0,13.0,,13.0,0.0,,12.0,1.15,15.0,18.0,-3.0,-0.23,-0.8
1599,Billy Ketkeophomphone,la LAO,"FW,MF",Angers,Ligue 1,26.0,1990.0,5.0,292.0,58.0,8.5,3.2,4.0,,2.0,1.0,,0.0,1.2,2.0,4.0,-2.0,-0.62,-0.42
1600,Hamidou Keyta,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,21.0,1994.0,4.0,163.0,41.0,4.8,1.8,2.0,,0.0,2.0,,1.0,1.75,4.0,1.0,3.0,1.66,1.77
1601,Saîf-Eddine Khaoui,tn TUN,MF,Marseille,Ligue 1,21.0,1995.0,9.0,149.0,17.0,4.4,1.7,1.0,,0.0,8.0,,8.0,1.22,1.0,1.0,0.0,0.0,-0.44
1602,Wahbi Khazri,tn TUN,"MF,FW",Sunderland,Premier League,25.0,1991.0,21.0,849.0,40.0,24.8,9.4,7.0,,4.0,14.0,,12.0,0.33,7.0,21.0,-14.0,-1.48,-0.57
1603,Rani Khedira,de GER,MF,RB Leipzig,Bundesliga,22.0,1994.0,10.0,163.0,16.0,5.3,1.8,1.0,,0.0,9.0,,17.0,2.4,3.0,7.0,-4.0,-2.21,-3.17
1604,Sami Khedira,de GER,MF,Juventus,Serie A,29.0,1987.0,31.0,2539.0,82.0,74.2,28.2,31.0,,20.0,0.0,,3.0,2.35,51.0,20.0,31.0,1.1,-0.84
1605,Isaac Kiese Thelin,se SWE,FW,Bordeaux,Ligue 1,24.0,1992.0,7.0,238.0,34.0,7.0,2.6,2.0,,2.0,5.0,,6.0,1.0,5.0,3.0,2.0,0.76,0.53
1606,Stefan Kießling,de GER,FW,Leverkusen,Bundesliga,32.0,1984.0,20.0,756.0,38.0,24.7,8.4,6.0,,4.0,14.0,,3.0,1.2,13.0,12.0,1.0,0.12,0.24
1607,Michael Kightly,eng ENG,MF,Burnley,Premier League,30.0,1986.0,5.0,104.0,21.0,3.0,1.2,1.0,,0.0,4.0,,15.0,1.2,2.0,1.0,1.0,0.87,1.33
1608,Kike,es ESP,FW,Eibar,La Liga,26.0,1989.0,24.0,1531.0,64.0,44.8,17.0,18.0,78.0,5.0,6.0,21.0,3.0,1.42,23.0,20.0,3.0,0.18,0.08
1609,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,Bundesliga,21.0,1995.0,27.0,1547.0,57.0,50.6,17.2,15.0,,9.0,12.0,,6.0,2.52,39.0,15.0,24.0,1.4,-1.16
1610,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,20.0,1995.0,19.0,1710.0,90.0,50.0,19.0,19.0,,19.0,0.0,,12.0,2.53,44.0,9.0,35.0,1.84,0.74
1612,Andy King,wls WAL,MF,Leicester City,Premier League,27.0,1988.0,23.0,1446.0,63.0,42.3,16.1,15.0,,10.0,8.0,,14.0,1.09,23.0,26.0,-3.0,-0.19,0.36
1613,Joshua King,no NOR,"MF,FW",Bournemouth,Premier League,24.0,1992.0,36.0,2713.0,75.0,79.3,30.1,31.0,,18.0,5.0,,0.0,1.17,38.0,54.0,-16.0,-0.53,-1.04
1614,Stephen Kingsley,sct SCO,DF,Swansea City,Premier League,22.0,1994.0,13.0,1036.0,80.0,30.3,11.5,12.0,,11.0,1.0,,10.0,0.92,9.0,20.0,-11.0,-0.96,-0.43
1615,Jan Kirchhoff,de GER,MF,Sunderland,Premier League,25.0,1990.0,7.0,433.0,62.0,12.7,4.8,5.0,,1.0,2.0,,0.0,0.57,4.0,11.0,-7.0,-1.45,-0.46
1616,Ricardo Kishna,nl NED,FW,Lazio,Serie A,21.0,1995.0,5.0,158.0,32.0,4.6,1.8,2.0,,0.0,3.0,,11.0,2.0,5.0,2.0,3.0,1.71,1.16
