,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
516,Thijs Dallinga,Toulouse,10.0,3,0,0,11,16,8,5,2,5,0,0,0,22,23,19,54.8
517,Diogo Dalot,Manchester Utd,14.3,3,0,0,15,6,0,45,14,16,0,0,0,95,15,11,57.7
518,Mikkel Damsgaard,Brentford,1.1,0,0,0,3,2,1,2,1,0,0,0,0,15,0,0,0.0
520,Flavius Daniliuc,Salernitana,5.4,2,0,0,12,3,0,1,6,9,0,0,0,38,9,7,56.3
521,Danilo,Nott'ham Forest,5.1,1,0,0,2,1,2,2,8,1,0,1,0,25,6,5,54.5
522,Danilo,Juventus,9.2,3,0,0,13,4,0,5,19,11,0,0,0,56,17,6,73.9
523,Arnaut Danjuma,Everton,4.3,0,0,0,2,5,2,7,2,1,0,0,0,15,3,4,42.9
524,Kevin Danso,Lens,14.0,3,0,0,12,24,1,2,11,8,0,0,0,101,21,13,61.8
525,Dante,Nice,15.0,2,0,0,13,7,0,4,15,11,0,0,0,116,26,16,61.9
526,Mohammed Daramy,Reims,9.7,0,0,0,4,13,5,10,4,2,0,0,0,41,3,6,33.3
527,Sergi Darder,Mallorca,11.4,1,0,0,10,15,0,74,10,18,0,0,0,58,6,7,46.2
528,Achraf Dari,Brest,1.3,0,0,0,2,1,0,0,5,1,0,0,0,9,4,0,100.0
529,Matteo Darmian,Inter,12.1,1,0,0,9,5,0,3,9,12,1,0,0,40,8,10,44.4
530,Lukas Daschner,Bochum,3.4,2,0,0,3,7,0,10,2,3,0,0,0,17,3,3,50.0
531,Josh Dasilva,Brentford,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
532,David Datro Fofana,Union Berlin,7.1,0,0,0,8,12,2,10,0,6,0,0,0,24,10,15,40.0
533,Jonathan David,Lille,12.7,2,0,0,10,30,4,1,3,7,1,0,0,40,6,28,17.6
534,Alphonso Davies,Bayern Munich,10.1,0,0,0,11,13,0,12,9,7,0,1,0,88,8,4,66.7
535,Ben Davies,Tottenham,6.0,0,0,0,1,6,0,3,7,12,0,0,0,31,12,10,54.5
536,Tom Davies,Sheffield Utd,0.7,1,0,0,4,0,0,1,2,2,0,0,0,6,0,0,0.0
537,Pawel Dawidowicz,Hellas Verona,8.8,2,0,0,12,3,0,2,10,12,0,0,0,70,21,8,72.4
538,Craig Dawson,Wolves,14.8,5,0,0,13,8,2,1,8,13,0,0,0,62,37,17,68.5
539,Kevin De Bruyne,Manchester City,0.2,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0.0
540,Charles De Ketelaere,Atalanta,8.8,0,0,0,11,21,2,13,1,6,0,0,1,27,20,16,55.6
541,Rodrigo De Paul,Atlético Madrid,8.1,1,0,0,10,15,0,14,2,12,0,0,0,72,1,1,50.0
542,Lorenzo De Silvestri,Bologna,4.9,0,0,0,2,3,0,5,5,3,0,0,0,15,7,3,70.0
543,Thibault De Smet,Reims,10.6,2,0,0,22,6,2,21,11,19,0,1,0,43,12,11,52.2
544,Koni De Winter,Genoa,9.0,4,0,0,12,4,0,2,10,11,0,0,0,49,17,11,60.7
546,Gregoire Defrel,Sassuolo,2.7,0,0,0,3,2,0,0,1,1,0,0,0,7,3,12,20.0
547,Alessandro Deiola,Cagliari,4.0,2,0,0,5,2,0,4,1,5,0,0,0,26,9,10,47.4
548,Romain Del Castillo,Brest,13.4,2,0,0,14,34,1,132,5,13,0,0,0,63,12,19,38.7
549,Thomas Delaine,Strasbourg,11.7,2,0,0,15,11,1,66,15,7,0,0,0,47,10,8,55.6
550,Sacha Delaye,Montpellier,1.1,1,0,0,5,1,0,2,0,2,0,0,0,5,1,4,20.0
551,Hannes Delcroix,Burnley,2.7,1,0,0,3,0,0,0,6,2,0,0,0,17,5,2,71.4
552,Olivier Deman,Werder Bremen,8.1,3,0,0,12,6,0,18,7,11,0,0,1,46,5,11,31.3
553,Karamoko Dembele,Brest,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0
554,Ousmane Dembele,Paris S-G,9.7,0,0,0,3,19,1,53,4,10,1,0,0,34,0,5,0.0
555,Jessy Deminguet,Strasbourg,6.3,1,0,0,11,7,1,7,5,6,0,0,0,31,3,6,33.3
556,Ermedin Demirovic,Augsburg,13.5,3,0,0,18,17,5,6,4,8,0,0,0,56,21,39,35.0
557,Sepp van den Berg,Mainz 05,11.5,5,0,0,16,7,0,1,19,13,0,0,1,66,67,26,72.0
558,Leander Dendoncker,Aston Villa,0.4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,25.0
559,Remy Descamps,Nantes,5.0,1,0,0,0,2,0,0,0,0,0,0,0,4,1,1,50.0
560,Mikkel Desler,Toulouse,11.0,2,0,0,8,16,0,17,10,8,0,0,0,56,12,10,54.5
561,Arthur Desmas,Le Havre,15.0,1,0,0,0,5,0,0,0,0,0,0,0,14,5,0,100.0
562,Mattia Destro,Empoli,1.6,1,0,0,2,3,2,0,2,0,0,0,0,3,5,6,45.5
563,Federico Di Francesco,Lecce,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0.0
564,Michele Di Gregorio,Monza,14.0,0,0,0,0,0,0,0,1,0,0,0,0,15,3,0,100.0
565,Giovanni Di Lorenzo,Napoli,15.0,3,0,0,7,10,3,59,9,20,0,0,0,72,9,18,33.3
566,Alessandro Di Pardo,Cagliari,1.9,0,0,0,1,0,0,8,2,1,0,1,0,18,1,1,50.0
567,Boulaye Dia,Salernitana,9.0,1,0,0,11,14,1,1,3,2,0,0,0,30,3,19,13.6
568,Moussa Diaby,Aston Villa,11.7,0,0,0,8,5,4,22,4,1,0,0,0,27,1,6,14.3
569,Lamine Diack,Nantes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
570,Mouctar Diakhaby,Valencia,7.9,4,0,0,7,1,0,0,5,10,0,0,0,45,18,9,66.7
572,Mamadou Diakhon,Reims,0.6,0,0,0,1,3,0,1,1,1,0,0,0,5,0,1,0.0
573,Bafode Diakite,Lille,7.9,2,0,0,9,5,0,3,9,12,0,0,0,40,16,8,66.7
574,Ibrahim Diakite,Reims,1.1,0,0,0,4,3,0,7,2,0,0,0,0,12,2,2,50.0
575,Moussa Diakite,Cádiz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
576,Oumar Diakite,Reims,6.3,1,0,0,8,11,17,1,3,5,1,0,0,16,10,25,28.6
577,Amadou Diallo,Newcastle Utd,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
578,Assane Diao,Betis,6.8,2,0,0,7,13,1,4,6,7,0,0,0,28,11,10,52.4
579,Mouhamadou Diarra,Strasbourg,9.5,0,0,0,8,13,0,12,10,6,0,0,0,39,5,6,45.5
580,Moussa Diarra,Toulouse,7.4,1,0,0,12,7,0,7,10,6,0,0,0,33,9,8,52.9
581,Ruben Dias,Manchester City,13.2,0,0,0,13,5,0,7,14,8,0,1,1,52,16,14,53.3
582,Krepin Diatta,Monaco,5.8,1,0,0,10,9,1,8,7,8,0,0,0,41,16,9,64.0
583,Mory Diaw,Clermont Foot,15.0,2,0,0,0,0,0,0,1,0,0,0,0,21,5,0,100.0
584,Mahamadou Diawara,Lyon,3.1,2,0,0,9,4,0,2,3,3,0,0,0,16,2,4,33.3
585,Brahim Diaz,Real Madrid,3.9,0,0,0,4,14,2,13,2,5,0,0,0,21,0,2,0.0
586,Luis Diaz,Liverpool,10.3,1,0,0,23,20,10,6,1,9,0,0,0,44,9,13,40.9
587,Victor Diaz,Granada,1.8,1,0,0,0,0,0,0,1,3,0,0,0,6,3,1,75.0
588,Famara Diedhiou,Granada,0.9,0,0,0,4,3,0,2,0,1,1,0,0,5,12,6,66.7
589,Bamba Dieng,Lorient,3.0,0,0,0,2,13,2,1,0,2,0,0,0,7,9,8,52.9
590,Eric Dier,Tottenham,1.6,0,0,0,0,1,2,0,1,1,0,0,0,3,3,2,60.0
591,Guillaume Dietsch,Metz,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
592,Florian Dietz,Köln,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
593,Lucas Digne,Aston Villa,15.5,5,0,0,18,21,2,108,19,13,0,0,0,70,26,15,63.4
594,Federico Dimarco,Inter,10.9,0,0,0,5,10,0,108,6,15,0,0,0,48,0,2,0.0
595,Stole Dimitrievski,Rayo Vallecano,16.0,1,0,0,0,2,0,0,0,0,0,0,0,13,3,0,100.0
596,Junior Dina Ebimbe,Eint Frankfurt,9.2,1,0,0,20,7,1,9,3,10,0,0,0,61,19,14,57.6
598,Eren Dinkci,Heidenheim,11.5,6,0,0,14,14,1,35,3,8,0,0,0,63,7,11,38.9
599,Sinaly Diomande,Lyon,9.9,2,0,0,12,8,0,1,15,4,0,0,0,73,16,13,55.2
600,Edan Diop,Monaco,0.7,1,0,0,3,0,0,2,0,2,0,1,0,5,1,0,100.0
601,Issa Diop,Fulham,7.8,2,0,0,8,4,0,0,7,6,0,1,0,40,13,8,61.9
602,Sofiane Diop,Nice,5.3,0,0,0,9,10,8,12,3,6,0,0,0,27,1,4,20.0
603,Andy Diouf,Lens,7.9,1,0,0,5,10,0,21,3,11,0,0,0,57,4,10,28.6
604,Yehvann Diouf,Reims,15.0,0,0,0,0,3,0,0,0,0,0,0,0,24,3,1,75.0
605,Axel Disasi,Chelsea,13.7,2,0,0,10,6,3,5,6,5,0,0,0,71,33,14,70.2
606,Djene,Getafe,10.8,8,1,1,30,17,1,18,11,3,0,0,0,72,14,16,46.7
607,Koffi Djidji,Torino,0.3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.0
608,Berat Djimsiti,Atalanta,13.0,3,0,0,12,3,0,3,25,8,0,0,0,79,42,19,68.9
609,Marko Dmitrovic,Sevilla,7.0,0,0,0,0,1,0,0,1,1,0,0,1,9,1,0,100.0
610,Ben Doak,Liverpool,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
611,Ritsu Doan,Freiburg,9.8,0,0,0,11,10,1,30,2,9,0,0,0,36,10,7,58.8
612,Lewis Dobbin,Everton,1.4,0,0,0,1,5,0,6,1,2,0,0,0,7,1,0,100.0
613,Dodo,Fiorentina,3.0,0,0,0,2,3,0,8,3,2,0,0,0,10,1,0,100.0
614,Danilho Doekhi,Union Berlin,8.0,0,0,0,5,7,0,3,15,10,0,0,0,30,20,17,54.1
615,Matt Doherty,Wolves,4.2,1,0,0,7,5,0,4,2,1,0,0,0,23,13,10,56.5
616,Josh Doig,Hellas Verona,6.0,1,0,0,4,3,1,17,1,6,0,1,0,20,5,4,55.6
617,Jeremy Doku,Manchester City,7.7,2,0,0,7,18,4,24,5,14,0,0,0,35,1,1,50.0
618,Jeremy Doku,Rennes,1.2,0,0,0,2,4,0,1,0,2,0,0,0,7,0,2,0.0
619,Carlos Dominguez,Celta Vigo,3.0,0,0,0,1,1,0,0,5,3,0,0,0,7,3,7,30.0
620,Mario Dominguez,Valencia,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
621,Nicolas Dominguez,Nott'ham Forest,7.2,1,0,0,8,8,2,3,6,17,0,0,0,38,9,8,52.9
622,Nicolas Dominguez,Bologna,1.1,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,100.0
624,Giulio Donati,Monza,0.1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0.0
625,Jamie Donley,Tottenham,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
626,Gianluigi Donnarumma,Paris S-G,13.1,1,1,0,1,0,0,0,1,0,0,0,0,15,1,0,100.0
627,Patrick Dorgu,Lecce,7.6,4,0,0,8,24,0,21,6,13,0,0,0,46,9,10,47.4
628,Niklas Dorsch,Augsburg,9.7,3,0,0,15,22,0,1,9,14,0,2,0,75,8,14,36.4
629,Gabriel Dos Santos,Arsenal,12.3,1,0,0,10,14,1,2,12,7,0,0,0,46,30,17,63.8
630,Alberto Dossena,Cagliari,14.1,0,0,0,15,13,0,0,24,21,0,0,1,105,42,30,58.3
631,Carlos Dotor,Celta Vigo,3.7,1,0,0,8,4,0,2,2,4,0,0,0,27,3,4,42.9
632,Abdoulaye Doucoure,Everton,15.5,4,0,0,29,3,6,15,11,14,0,0,0,75,12,26,31.6
633,Cheick Doucoure,Crystal Palace,10.2,2,0,0,10,1,0,1,20,17,0,0,0,74,5,9,35.7
634,Ckene Doucoure,Lorient,4.5,2,0,0,8,5,2,1,1,6,0,0,0,8,17,22,43.6
635,Desire Doue,Rennes,4.9,0,0,0,11,21,0,19,3,6,1,0,0,26,1,6,14.3
636,Guela Doue,Rennes,0.5,0,1,0,3,1,0,3,1,0,1,0,0,7,4,1,80.0
637,Alfie Doughty,Luton Town,11.8,2,0,0,13,1,1,111,12,15,0,0,0,69,16,5,76.2
638,Douglas,Nantes,9.0,2,0,0,18,10,0,17,14,20,0,0,0,54,2,12,14.3
639,Ismael Doukoure,Strasbourg,12.8,2,0,0,12,8,0,0,17,13,0,0,0,70,11,11,50.0
640,Kamory Doumbia,Brest,3.0,0,0,0,5,2,0,2,3,7,0,0,0,28,3,7,30.0
641,Anastasios Douvikas,Celta Vigo,3.2,0,0,0,8,8,0,1,1,3,0,0,0,10,13,15,46.4
642,Artem Dovbyk,Girona,9.9,0,0,0,10,5,9,0,0,1,0,0,0,5,15,22,40.5
643,Nikola Dovedan,Heidenheim,2.5,0,0,0,6,5,0,2,0,3,0,0,0,20,0,9,0.0
644,Damion Downs,Köln,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
645,Tommy Doyle,Wolves,3.0,1,0,0,2,2,0,11,4,2,0,0,0,23,0,2,0.0
646,Radu Dragusin,Genoa,15.0,0,0,0,9,13,0,1,17,8,0,0,0,49,44,19,69.8
647,Dion Drena Beljo,Augsburg,3.9,2,0,0,5,5,4,3,1,0,0,0,0,5,10,8,55.6
648,Domingos Duarte,Getafe,7.4,5,2,1,7,8,0,1,6,4,0,0,0,33,10,9,52.6
650,Ruben Duarte,Alavés,9.2,4,0,0,17,15,0,44,10,13,0,0,0,53,12,11,52.2
651,Martin Dubravka,Newcastle Utd,2.1,0,0,0,1,1,0,0,0,0,0,1,0,4,2,0,100.0
652,Marvin Ducksch,Werder Bremen,12.1,3,0,0,3,7,9,59,0,1,1,0,0,34,10,16,38.5
653,Ondrej Duda,Hellas Verona,11.7,6,1,1,17,21,0,33,11,13,0,0,0,86,1,7,12.5
654,Denzel Dumfries,Inter,10.3,1,0,0,14,13,2,25,6,9,0,0,0,31,19,12,61.3
655,Paul Dummett,Newcastle Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
656,Alfred Duncan,Fiorentina,9.9,2,0,0,13,10,0,32,5,9,0,0,0,66,12,15,44.4
657,Lewis Dunk,Brighton,12.7,4,1,0,7,3,1,3,11,6,0,1,0,82,27,11,71.1
658,Jhon Duran,Aston Villa,1.1,3,0,0,6,1,0,3,0,2,0,0,0,5,6,3,66.7
659,Hugo Duro,Valencia,14.5,2,0,0,21,40,4,4,0,5,1,0,0,42,25,59,29.8
660,Jean-Kevin Duverne,Nantes,9.1,4,0,0,22,10,0,8,11,15,0,1,0,50,10,8,55.6
661,Paulo Dybala,Roma,8.9,2,0,0,5,23,2,35,2,7,0,0,0,37,4,10,28.6
662,Aron Donnum,Toulouse,8.2,4,0,0,14,14,3,16,5,4,0,0,0,35,4,8,33.3
663,Festy Ebosele,Udinese,10.8,1,0,0,14,28,1,24,5,13,1,2,0,40,7,8,46.7
664,Enzo Ebosse,Udinese,0.1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0.0
665,Tyronne Ebuehi,Empoli,8.6,0,0,0,7,4,2,17,5,7,0,0,0,42,5,12,29.4
666,Ederson,Manchester City,15.0,2,0,0,0,1,0,0,0,0,0,0,0,15,3,0,100.0
667,Ederson,Atalanta,14.2,2,0,0,20,12,0,9,20,26,0,0,0,95,18,11,62.1
668,Odsonne Edouard,Crystal Palace,13.8,3,0,0,23,17,7,9,5,10,0,0,0,32,20,38,34.5
669,John Egan,Sheffield Utd,5.4,2,0,0,6,1,0,0,13,4,0,1,0,21,14,8,63.6
670,Maximilian Eggestein,Freiburg,13.5,3,0,0,16,7,2,3,16,8,0,0,0,77,22,16,57.9
671,Lilian Egloff,Stuttgart,1.2,1,0,0,2,2,0,0,1,1,0,0,0,8,0,0,0.0
672,Kingsley Ehizibue,Udinese,0.1,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0.0
673,Hjalmar Ekdal,Burnley,1.2,1,0,0,2,2,0,0,2,0,0,0,0,8,1,5,16.7
674,Hugo Ekitike,Paris S-G,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
676,Emmanuel Ekong,Empoli,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
677,Caleb Ekuban,Genoa,3.4,0,0,0,4,7,0,0,0,2,0,0,0,9,11,16,40.7
678,Anthony Elanga,Nott'ham Forest,11.2,1,0,0,3,12,10,25,3,6,0,0,0,42,9,20,31.0
679,Simon Elisor,Metz,7.3,1,0,0,16,13,3,2,0,2,1,0,0,20,32,42,43.2
680,Harvey Elliott,Liverpool,3.4,1,0,0,1,2,0,9,2,1,0,0,0,19,4,5,44.4
681,Elif Elmas,Napoli,3.8,2,0,0,7,6,1,6,2,3,0,0,0,19,1,6,14.3
682,Mohamed Elneny,Arsenal,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100.0
683,Aritz Elustondo,Real Sociedad,4.0,0,0,0,2,4,0,0,2,3,0,0,0,16,13,4,76.5
684,Nico Elvedi,M'Gladbach,9.9,2,0,0,5,6,0,2,13,6,0,0,0,53,24,20,54.5
685,Adri Embarba,Almería,11.6,2,0,0,18,19,8,86,9,14,0,0,0,62,10,14,41.7
686,Emanuel Emegha,Strasbourg,9.8,2,0,0,13,8,4,1,2,2,0,0,0,21,14,25,35.9
687,Emerson,Tottenham,5.7,2,0,0,7,16,0,2,5,10,0,0,0,39,5,6,45.5
688,Youssef En-Nesyri,Sevilla,10.9,2,0,0,9,9,13,1,2,3,0,0,0,11,32,45,41.6
689,Wataru Endo,Liverpool,4.0,2,0,0,13,8,0,0,2,6,0,0,0,20,8,8,50.0
690,Arne Engels,Augsburg,5.9,0,1,0,8,8,1,37,4,5,2,0,0,21,6,8,42.9
691,Christian Eriksen,Manchester Utd,6.7,0,0,0,4,1,0,24,3,8,0,0,0,45,1,3,25.0
692,Martin Erlic,Sassuolo,14.3,3,0,0,15,15,0,1,17,14,0,1,0,63,29,24,54.7
693,Gonzalo Escalante,Cádiz,7.7,0,1,0,14,4,1,1,12,11,0,0,0,40,13,7,65.0
694,Alfonso Espino,Rayo Vallecano,14.5,5,0,0,24,24,0,25,15,26,0,1,1,93,8,13,38.1
695,Bernardo Espinosa,Girona,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0
696,Maxime Esteve,Montpellier,7.1,2,0,0,8,5,0,2,16,8,0,0,1,36,11,12,47.8
697,Oscar Estupinan,Metz,2.8,0,0,0,6,3,1,1,0,4,0,0,0,11,11,11,50.0
698,Pervis Estupinan,Brighton,5.5,2,0,0,9,4,1,19,8,3,0,0,1,39,6,6,50.0
699,Jonny Evans,Manchester Utd,5.1,1,0,0,6,5,0,0,3,2,0,0,0,36,14,8,63.6
700,Eberechi Eze,Crystal Palace,8.9,2,0,0,13,19,1,48,2,7,1,0,0,47,7,10,41.2
702,Abdessamad Ezzalzouli,Barcelona,0.8,0,0,0,1,3,0,7,0,1,0,0,0,2,1,2,33.3
703,Abdessamad Ezzalzouli,Betis,4.6,0,0,0,5,5,1,17,3,3,0,0,0,19,4,6,40.0
704,Giovanni Fabbian,Bologna,1.8,1,0,0,2,4,1,0,2,1,0,0,0,5,1,2,33.3
705,Lukasz Fabianski,West Ham,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100.0
706,Nicolo Fagioli,Juventus,3.8,0,0,0,1,5,1,18,3,2,0,0,0,15,1,0,100.0
707,Romain Faivre,Lorient,14.1,1,0,0,4,43,1,34,6,4,0,0,0,79,3,8,27.3
708,Radamel Falcao,Rayo Vallecano,1.6,2,0,0,9,4,2,0,0,3,0,0,0,10,7,12,36.8
709,Wladimiro Falcone,Lecce,15.0,0,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0.0
710,Fali,Cádiz,13.9,5,0,0,10,7,0,5,13,12,0,0,0,59,11,22,33.3
711,Davide Faraoni,Hellas Verona,6.7,5,0,0,11,9,0,19,6,10,0,0,0,38,9,7,56.3
712,Ansu Fati,Brighton,3.2,1,0,0,4,8,1,1,1,1,0,0,0,7,1,3,25.0
713,Ansu Fati,Barcelona,0.6,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0
714,Khalil Fayad,Montpellier,6.8,2,0,0,11,16,1,9,8,10,0,0,0,32,6,10,37.5
715,Federico Fazio,Salernitana,5.3,3,1,0,2,2,0,0,5,5,0,0,0,33,17,3,85.0
716,Jacopo Fazzini,Empoli,6.7,3,0,0,9,7,0,30,6,11,0,0,0,44,7,17,29.2
717,Nabil Fekir,Betis,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.0
718,Felipe,Nott'ham Forest,1.5,1,0,0,5,0,0,0,1,4,0,0,0,14,4,1,80.0
719,Luiz Felipe,Betis,4.0,1,0,0,2,1,0,0,4,3,0,0,0,23,2,6,25.0
720,Joao Felix,Barcelona,9.6,3,0,0,13,33,3,15,7,10,0,0,0,40,5,5,50.0
721,Ohis Felix Uduokhai,Augsburg,12.5,4,1,1,11,11,0,1,17,7,0,0,1,81,31,19,62.0
722,Kiko Femenia,Villarreal,2.2,3,0,0,3,0,0,7,3,2,0,0,0,11,3,3,50.0
723,Evan Ferguson,Brighton,9.5,1,0,0,14,18,4,0,1,6,0,0,0,13,5,11,31.3
724,Lewis Ferguson,Bologna,15.0,3,0,0,27,29,2,5,8,13,1,0,0,76,16,19,45.7
725,Bruno Fernandes,Manchester Utd,16.0,5,0,0,21,14,7,110,11,19,0,0,0,97,11,10,52.4
726,Edimilson Fernandes,Mainz 05,9.7,3,0,0,6,7,2,46,21,11,0,0,0,75,13,13,50.0
728,Aitor Fernandez,Osasuna,3.1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
729,Alex Fernandez,Cádiz,6.4,1,0,0,1,6,0,11,8,2,0,0,0,37,2,9,18.2
730,Alvaro Fernandez,Granada,3.9,1,0,0,4,9,1,10,6,6,0,0,0,23,7,3,70.0
731,Carlos Fernandez,Real Sociedad,4.3,2,0,0,15,3,1,1,0,7,0,1,0,18,12,16,42.9
732,Enzo Fernandez,Chelsea,13.7,4,0,0,16,23,2,32,9,13,1,1,0,61,12,10,54.5
733,Raul Fernandez,Granada,3.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0
734,Valery Fernandez,Girona,2.3,0,0,0,3,8,2,5,0,1,0,0,0,19,1,2,33.3
735,Fernando,Almería,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0
736,Fernando,Sevilla,5.1,0,0,0,6,3,0,4,7,8,0,0,0,35,10,8,55.6
737,Ichem Ferrah,Lille,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
738,Andre Ferreira,Granada,12.9,1,0,0,2,1,0,0,0,0,0,2,0,17,6,1,85.7
739,Joao Ferreira,Udinese,7.5,5,0,0,12,4,1,8,7,15,1,0,0,43,4,7,36.4
740,Jordan Ferri,Montpellier,11.1,2,0,0,22,22,0,20,10,8,0,0,0,88,3,11,21.4
741,Nacho Ferri,Eint Frankfurt,0.6,0,0,0,1,2,0,0,0,3,0,0,0,1,5,5,50.0
742,Rachad Fettal,Almería,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
743,Seydou Fini,Genoa,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,2,33.3
744,Max Finkgrafe,Köln,1.4,0,0,0,0,1,0,8,1,2,0,0,0,8,2,2,50.0
745,John Fleck,Sheffield Utd,1.0,1,0,0,2,2,0,0,0,0,0,0,0,5,2,7,22.2
746,Mark Flekken,Brentford,14.5,1,0,0,1,2,0,0,0,0,0,1,0,15,4,0,100.0
747,Alessandro Florenzi,Milan,7.2,3,0,0,3,6,0,43,8,9,0,0,0,35,5,4,55.6
748,Phil Foden,Manchester City,13.8,1,0,0,8,28,3,32,10,11,0,0,0,60,4,7,36.4
749,Wes Foderingham,Sheffield Utd,16.0,2,0,0,1,8,0,0,0,1,0,0,1,17,1,0,100.0
750,Youssouf Fofana,Monaco,12.7,3,0,0,18,7,1,3,19,14,0,1,0,98,5,4,55.6
751,Jonas Fohrenbach,Heidenheim,12.1,0,0,0,5,2,1,30,8,11,0,0,1,74,13,9,59.1
752,Thomas Foket,Reims,11.6,5,0,0,17,11,2,27,15,7,0,0,0,59,10,12,45.5
754,Michael Folorunsho,Hellas Verona,14.0,2,0,0,25,34,2,33,7,17,0,0,0,82,24,32,42.9
755,Pablo Fornals,West Ham,2.5,0,0,0,2,1,0,6,2,4,0,0,0,17,0,2,0.0
756,Emil Forsberg,RB Leipzig,4.2,0,0,0,3,7,0,8,0,3,0,0,0,14,2,3,40.0
757,Philipp Forster,Bochum,2.0,0,0,0,0,5,0,16,4,3,0,0,0,15,0,6,0.0
758,Lyle Foster,Burnley,6.7,0,1,0,10,5,7,2,1,1,0,0,0,21,15,31,32.6
759,Dimitri Foulquier,Valencia,4.9,2,0,0,13,5,2,3,3,3,0,0,0,26,2,7,22.2
760,Juan Foyth,Villarreal,11.8,1,0,0,18,7,0,18,12,15,0,0,0,58,26,16,61.9
761,Matheus Franca,Crystal Palace,0.4,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.0
762,Bartol Franjic,Darmstadt 98,4.1,2,0,0,7,1,0,1,10,1,0,0,0,24,4,6,40.0
763,Przemyslaw Frankowski,Lens,9.0,2,0,0,8,3,0,49,5,14,0,0,0,32,6,7,46.2
764,Davide Frattesi,Inter,3.4,1,0,0,5,7,0,5,1,0,0,0,0,18,4,5,44.4
765,Jean Frederic N'Guessan,Metz,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0
766,Morten Frendrup,Genoa,15.0,4,0,0,22,20,1,7,20,33,0,0,0,110,18,8,69.2
767,Remo Freuler,Bologna,9.0,1,0,0,12,8,0,2,12,13,0,0,0,37,3,8,27.3
768,Marco Friedl,Werder Bremen,10.4,3,0,0,16,9,0,2,11,14,0,0,0,71,16,9,64.0
769,Marvin Friedrich,M'Gladbach,5.4,0,0,0,3,5,0,1,3,6,0,0,0,25,17,7,70.8
770,Jeremie Frimpong,Leverkusen,12.7,3,0,0,13,16,5,40,5,8,0,0,0,49,5,6,45.5
771,Jorge de Frutos,Rayo Vallecano,4.8,0,0,0,6,9,1,21,2,0,0,0,0,24,4,6,40.0
772,Chris Fuhrich,Stuttgart,12.3,1,0,0,2,5,1,42,4,5,0,0,0,64,3,9,25.0
773,Angelo Fulgini,Lens,8.1,1,0,0,4,15,1,46,3,3,0,0,0,41,9,15,37.5
774,Niclas Fullkrug,Werder Bremen,2.0,0,0,0,2,7,3,0,0,1,0,0,0,3,12,11,52.2
775,Niclas Fullkrug,Dortmund,9.5,0,0,0,10,14,6,3,0,2,0,0,0,16,32,38,45.7
