,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1524,Victor Lindelof,Manchester Utd,28.7,0,0,0,24,8,1,1,30,10,0,1,0,145,64,33,66.0
1525,Karol Linetty,Torino,20.4,5,0,0,31,29,1,6,15,28,0,0,0,116,8,14,36.4
1526,Jesse Lingard,West Ham,15.8,3,0,0,21,24,6,38,4,6,2,0,0,62,0,5,0.0
1527,Pol Lirola,Fiorentina,5.5,3,0,0,4,3,1,22,6,8,0,0,0,30,3,4,42.9
1528,Pol Lirola,Marseille,17.3,3,0,0,13,16,0,58,25,16,0,0,0,84,17,10,63.0
1529,Jake Livermore,West Brom,13.8,2,1,0,30,7,0,5,16,18,0,0,1,73,12,17,41.4
1530,Diego Llorente,Leeds United,13.4,1,0,0,15,9,0,2,20,21,0,0,0,103,33,24,57.9
1531,Diego Llorente,Real Sociedad,1.0,0,0,0,2,0,0,0,2,0,0,0,0,4,3,0,100.0
1532,Fernando Llorente,Udinese,7.9,2,0,0,21,11,3,0,2,1,0,0,0,21,54,32,62.8
1534,Fernando Llorente,Napoli,0.6,0,0,0,3,1,0,0,0,0,0,0,0,2,5,1,83.3
1535,Marcos Llorente,Atlético Madrid,32.8,6,0,0,58,38,6,61,29,42,0,1,0,182,19,32,37.3
1536,Hugo Lloris,Tottenham,38.0,0,0,0,0,5,0,0,0,0,0,0,0,28,5,0,100.0
1537,Giovani Lo Celso,Tottenham,10.5,5,0,0,19,20,0,31,7,22,0,0,0,60,14,15,48.3
1538,Stanislav Lobotka,Napoli,1.7,2,0,0,5,2,0,0,0,1,0,0,0,10,2,4,33.3
1539,Manuel Locatelli,Sassuolo,32.0,9,0,0,52,48,1,41,51,47,1,1,0,239,48,45,51.6
1540,Renan Lodi,Atlético Madrid,12.5,3,0,0,19,27,2,67,16,17,0,0,0,73,10,16,38.5
1541,Ruben Loftus-Cheek,Chelsea,0.7,0,0,0,1,2,0,0,0,0,0,0,0,4,1,5,16.7
1542,Ruben Loftus-Cheek,Fulham,21.2,3,0,0,28,51,3,9,7,14,1,0,0,100,44,74,37.3
1543,Niklas Lomb,Leverkusen,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
1544,Kevin Long,Burnley,7.1,2,0,0,7,2,0,1,6,6,0,0,0,40,18,21,46.2
1545,Shane Long,Southampton,2.3,0,0,0,7,6,3,0,3,1,0,0,0,7,12,10,54.5
1546,Matthew Longstaff,Newcastle Utd,4.2,0,0,0,3,5,0,4,7,2,0,0,0,24,5,4,55.6
1547,Sean Longstaff,Newcastle Utd,15.7,2,0,0,22,21,0,25,19,14,0,0,0,67,11,19,36.7
1548,Ademola Lookman,Fulham,30.5,5,0,0,46,59,12,134,20,11,0,0,0,168,7,22,24.1
1549,Anthony Lopes,Lyon,38.0,2,0,0,2,6,0,0,1,1,0,2,2,68,4,0,100.0
1550,Rony Lopes,Nice,19.8,1,0,0,15,24,1,92,8,14,0,0,0,80,9,17,34.6
1551,Adrian Lopez,Osasuna,5.3,0,0,0,4,4,4,5,0,3,0,0,0,22,17,29,37.0
1552,Javi Lopez,Alavés,2.8,1,1,0,3,3,0,17,3,5,0,0,0,14,2,4,33.3
1553,Maxime Lopez,Sassuolo,20.7,7,0,0,24,22,0,38,16,13,0,0,0,100,3,10,23.1
1554,Maxime Lopez,Marseille,1.5,1,0,0,4,1,0,0,2,1,0,0,0,4,0,2,0.0
1555,Pedro Lopez Munoz,Huesca,11.9,2,0,0,14,15,3,52,16,15,0,0,0,48,15,11,57.7
1556,Pau Lopez,Roma,20.2,0,0,0,0,1,0,0,0,0,0,0,0,23,2,0,100.0
1557,Roberto Lopez,Real Sociedad,5.6,0,0,0,2,5,1,34,4,1,0,0,0,34,5,10,33.3
1558,Unai Lopez,Athletic Club,15.8,7,0,0,21,20,1,33,18,17,0,0,1,97,7,17,29.2
1560,Dion Lopy,Reims,2.8,0,0,0,0,2,0,1,2,1,0,0,0,14,3,5,37.5
1561,Jordan Lotomba,Nice,23.6,7,1,1,26,35,2,52,33,25,1,0,0,92,18,27,40.0
1562,Adrien Louveau,Lens,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0
1563,Imran Louza,Nantes,26.4,4,1,0,35,45,2,89,33,28,0,0,0,189,14,34,29.2
1564,Matteo Lovato,Hellas Verona,15.4,5,0,0,25,9,0,2,37,12,0,1,0,102,30,41,42.3
1565,Max Lowe,Sheffield Utd,6.1,1,0,0,10,3,0,22,5,11,0,0,0,25,5,20,20.0
1566,Eduard Lowen,Hertha BSC,0.9,0,0,0,1,0,0,3,1,1,0,0,0,9,0,0,0.0
1567,Matthew Lowton,Burnley,34.0,5,0,0,19,13,0,84,56,32,0,0,0,196,33,23,58.9
1568,Anthony Lozano,Cádiz,16.9,5,0,0,49,32,10,22,3,4,0,0,0,43,59,80,42.4
1569,Hirving Lozano,Napoli,21.8,6,0,0,33,69,11,73,18,18,1,0,0,95,15,23,39.5
1570,Jan Luca Schuler,Schalke 04,0.4,0,0,0,1,0,0,0,0,2,0,0,0,1,2,8,20.0
1571,Jean Lucas,Lyon,1.9,1,0,0,3,2,0,8,2,2,0,1,0,14,0,2,0.0
1572,Jean Lucas,Brest,11.2,4,1,1,14,22,0,15,8,13,0,0,0,74,8,14,36.4
1573,Anderson Lucoqui,Arminia,17.8,5,0,0,27,39,0,16,27,25,0,0,0,104,25,24,51.0
1574,Jeison Lucumi,Elche,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,50.0
1575,Kilian Ludewig,Schalke 04,5.8,1,0,0,7,2,2,15,3,6,0,0,0,25,6,2,75.0
1576,Florentino Luis,Monaco,2.7,1,0,0,4,2,0,1,6,2,0,0,0,9,3,2,60.0
1577,Jose Luis Gaya,Valencia,31.6,6,0,0,29,30,12,130,38,33,0,2,0,181,27,35,43.5
1578,Jose Luis Morales,Levante,27.1,3,0,0,17,18,18,95,11,10,0,0,0,97,13,22,37.1
1579,Jose Luis Palomino,Atalanta,27.0,3,0,0,48,16,2,14,79,33,0,1,0,222,59,45,56.7
1580,Luisinho,Huesca,2.0,1,0,0,0,4,0,2,4,3,0,0,0,9,2,0,100.0
1581,Luismi,Elche,1.9,0,0,0,6,1,0,0,4,2,0,1,0,11,2,0,100.0
1582,David Luiz,Arsenal,15.5,1,1,0,15,5,1,9,16,9,0,1,0,64,35,13,72.9
1583,Douglas Luiz,Aston Villa,30.9,10,1,1,59,48,0,23,43,18,0,2,0,208,42,41,50.6
1584,Romelu Lukaku,Inter,32.0,4,0,0,34,48,19,19,3,1,0,0,0,51,45,57,44.1
1586,Dodi Lukebakio,Hertha BSC,20.6,4,1,1,34,31,20,28,12,14,0,0,0,77,23,25,47.9
1587,Sasa Lukic,Torino,23.4,4,0,0,45,37,1,35,17,13,1,0,0,101,23,55,29.5
1588,Senad Lulic,Lazio,8.0,1,0,0,13,3,2,23,4,7,0,0,0,53,9,4,69.2
1589,John Lundstram,Sheffield Utd,22.6,8,1,0,24,20,1,71,14,16,0,0,0,130,13,17,43.3
1590,Sebastiano Luperto,Crotone,20.9,5,1,1,28,19,0,1,27,20,0,0,0,113,26,22,54.2
1591,Andreas Luthe,Union Berlin,30.8,1,0,0,1,3,0,0,0,1,0,1,0,65,11,0,100.0
1592,Lyanco,Torino,21.8,8,0,0,24,13,0,6,46,14,0,1,0,178,36,24,60.0
1593,Charalambos Lykogiannis,Cagliari,26.9,10,2,2,29,24,2,118,32,21,0,1,0,121,57,33,63.3
1594,Yann M'Vila,Saint-Étienne,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.0
1595,Alexis Mac Allister,Brighton,12.4,1,0,0,19,15,0,11,9,12,0,0,0,67,7,19,26.9
1596,Darwin Machis,Granada,22.5,1,0,0,32,45,11,108,22,17,0,0,0,132,12,42,22.2
1597,Tim Maciejewski,Union Berlin,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1598,Luca Mack,Stuttgart,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
1599,Yvann Macon,Saint-Étienne,6.0,2,0,0,11,7,0,12,9,20,0,0,0,47,10,11,47.6
1600,James Maddison,Leicester City,23.3,4,0,0,19,57,5,106,9,16,2,0,0,98,2,11,15.4
1601,Mikail Maden,Schalke 04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1602,Pablo Maffeo,Huesca,21.8,4,0,0,12,43,2,102,35,17,0,2,0,113,40,23,63.5
1603,Lisandro Magallan,Crotone,24.2,10,0,0,65,13,0,1,44,31,0,1,0,141,43,26,62.3
1604,Christian Maggio,Benevento,3.3,2,0,0,6,7,0,3,2,4,0,0,0,12,3,8,27.3
1605,Giulio Maggiore,Spezia,24.6,3,0,0,58,41,4,19,19,36,0,0,0,132,31,33,48.4
1606,Francesco Magnanelli,Sassuolo,4.9,2,0,0,5,6,0,0,13,5,0,0,0,50,3,13,18.8
1607,Giangiacomo Magnani,Hellas Verona,16.8,8,0,0,44,29,0,2,44,15,0,0,1,82,76,40,65.5
1608,Hugo Magnetti,Brest,6.7,4,0,0,12,9,0,5,14,12,0,0,0,46,3,6,33.3
1609,Harry Maguire,Manchester Utd,33.9,11,0,0,40,31,1,3,60,17,0,0,0,199,135,43,75.8
1610,Abdallahi Mahmoud,Alavés,0.7,0,0,0,1,1,0,0,1,2,0,0,0,2,1,1,50.0
1612,Hicham Mahou,Nice,0.4,1,0,0,3,0,0,3,1,1,0,0,0,2,0,0,0.0
1613,Riyad Mahrez,Manchester City,21.7,0,0,0,13,30,7,81,8,5,0,0,0,80,15,14,51.7
1614,Arne Maier,Arminia,11.5,0,0,0,1,5,2,27,8,9,0,0,0,74,6,6,50.0
1615,Arne Maier,Hertha BSC,0.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
1616,Habib Maiga,Metz,29.9,9,0,0,64,36,2,22,49,52,1,0,0,230,39,31,55.7
1617,Mike Maignan,Lille,38.0,1,0,0,1,8,0,0,0,0,0,0,0,62,10,1,90.9
1618,Ainsley Maitland-Niles,Arsenal,5.4,0,0,0,6,3,2,8,14,7,1,0,0,39,3,3,50.0
1619,Ainsley Maitland-Niles,West Brom,13.7,2,0,0,10,14,0,12,17,10,1,0,0,77,5,19,20.8
1620,Josh Maja,Fulham,9.0,0,0,0,8,7,2,0,4,4,0,0,0,28,12,26,31.6
1621,Josh Maja,Bordeaux,8.9,2,0,0,7,12,2,0,6,2,0,0,0,31,14,19,42.4
1622,Radoslaw Majecki,Monaco,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1623,Abdul Majeed Waris,Strasbourg,6.1,0,0,0,8,19,2,10,2,1,0,0,0,20,3,7,30.0
1624,Marco Majouga,Nîmes,1.4,0,0,0,3,1,1,3,0,1,0,0,0,8,4,2,66.7
1625,Jean-Victor Makengo,Udinese,5.8,1,0,0,12,4,0,5,5,7,0,0,0,27,6,0,100.0
1626,Nemanja Maksimovic,Getafe,30.3,5,0,0,26,9,0,23,57,28,0,1,0,133,50,67,42.7
1627,Nikola Maksimovic,Napoli,13.4,1,0,0,5,6,0,2,21,9,0,0,1,71,35,11,76.1
1628,Filip Malbasic,Cádiz,9.6,2,0,0,17,15,7,20,4,7,0,0,0,23,12,48,20.0
1629,Kevin Malcuit,Fiorentina,2.3,0,0,0,4,1,0,10,3,3,0,0,0,7,2,1,66.7
1630,Kevin Malcuit,Napoli,0.4,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,50.0
1631,Daniel Maldini,Milan,0.3,0,0,0,3,1,0,2,0,0,0,0,0,4,0,0,0.0
1632,Ruslan Malinovskyi,Atalanta,20.8,3,0,0,46,53,1,122,2,8,0,0,0,121,29,31,48.3
1633,Yunus Malli,Wolfsburg,0.6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0.0
1634,Hugo Mallo,Celta Vigo,28.9,8,0,0,56,28,6,89,37,40,1,2,0,141,64,52,55.2
1635,Mickael Malsa,Levante,26.0,5,0,0,37,36,0,1,43,26,0,0,0,208,21,29,42.0
1636,Dennis Man,Parma,7.8,1,0,0,6,7,0,7,2,6,0,0,0,31,6,7,46.2
1638,Hianga Mananga Mbock,Brest,5.1,1,0,0,9,3,0,0,3,3,0,0,0,16,9,6,60.0
1639,Vincent Manceau,Angers,25.7,4,0,0,17,15,0,62,35,27,0,1,0,132,13,11,54.2
1640,Gianluca Mancini,Roma,31.7,10,0,0,67,26,1,14,72,29,0,1,0,181,55,33,62.5
1641,Steve Mandanda,Marseille,37.0,1,0,0,0,5,0,0,2,0,0,0,0,44,6,0,100.0
1642,Reinildo Mandava,Lille,24.2,2,1,0,38,35,2,82,45,43,0,0,0,156,52,17,75.4
1643,Aissa Mandi,Betis,26.6,6,2,1,20,13,2,1,39,17,0,2,0,129,41,25,62.1
1644,Rolando Mandragora,Udinese,4.4,0,0,0,5,4,0,6,6,5,0,1,0,14,6,2,75.0
1645,Rolando Mandragora,Torino,16.9,5,1,1,32,30,1,36,20,4,0,0,0,85,9,8,52.9
1646,Mario Mandzukic,Milan,2.4,1,0,0,9,2,2,1,2,6,0,0,0,7,9,13,40.9
1647,Sadio Mane,Liverpool,31.2,3,0,0,53,78,31,60,15,30,1,0,0,117,35,63,35.7
1648,Niccolo Manfredini,Benevento,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
1649,Eliaquim Mangala,Valencia,3.6,1,0,0,5,2,2,0,6,0,0,0,0,23,19,9,67.9
1650,Orel Mangala,Stuttgart,23.4,4,0,0,33,29,0,10,26,15,0,0,0,166,10,11,47.6
1651,Thomas Mangani,Angers,29.9,3,0,0,17,24,1,108,38,37,0,0,0,193,21,22,48.8
1652,Vito Mannone,Monaco,9.0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0.0
1653,Kostas Manolas,Napoli,25.5,5,0,0,21,12,0,0,23,18,1,1,0,93,41,37,52.6
1654,Javier Manquillo,Newcastle Utd,9.2,1,0,0,7,8,0,28,9,14,0,0,0,44,14,10,58.3
1655,Juan Manuel Ramos,Spezia,3.3,1,0,0,3,2,1,12,2,0,0,0,0,12,4,0,100.0
1656,Myziane Maolida,Nice,12.0,2,0,0,18,9,2,29,6,8,0,0,0,39,3,19,13.6
1657,Faitout Maouassa,Rennes,13.0,4,0,0,13,18,0,60,17,11,0,0,0,47,14,8,63.6
1658,Sekou Mara,Bordeaux,2.5,0,0,0,7,4,1,3,1,3,0,0,0,6,16,6,72.7
1659,Fernando Marcal,Wolves,6.9,2,0,0,12,3,0,13,12,5,0,0,0,30,11,8,57.9
1660,Fernando Marcal,Lyon,0.9,0,0,0,1,0,0,3,2,0,0,0,0,2,7,1,87.5
1661,Marcelo,Real Madrid,11.7,3,0,0,10,15,4,50,10,21,0,1,0,66,5,17,22.7
1662,Marcelo,Lyon,32.3,7,2,1,38,9,1,5,49,29,0,1,0,186,111,44,71.6
1664,Solly March,Brighton,18.6,0,0,0,26,26,2,120,22,23,0,1,0,117,14,22,38.9
1665,Federico Marchetti,Genoa,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.0
1666,Riccardo Marchizza,Spezia,17.3,4,0,0,17,14,3,71,11,11,0,1,0,82,22,18,55.0
1667,Gian Marco Ferrari,Sassuolo,33.5,7,0,0,41,36,0,2,50,20,1,0,0,172,69,52,57.0
1668,Ivan Marcone,Elche,29.4,10,1,1,29,19,0,4,36,41,0,2,0,195,21,16,56.8
1669,Oscar de Marcos,Athletic Club,16.9,2,0,0,13,5,2,58,12,17,0,0,0,86,12,14,46.2
1670,Dario Maresic,Reims,5.7,0,0,0,8,1,0,3,10,7,0,0,0,23,10,5,66.7
1671,Jose Mari,Cádiz,16.1,5,0,0,27,18,0,10,27,17,0,0,0,123,28,28,50.0
1672,Pablo Mari,Arsenal,10.0,2,0,0,8,4,0,0,9,9,0,1,0,36,25,21,54.3
1673,Jose Maria Gimenez,Atlético Madrid,19.6,5,0,0,19,17,2,1,21,7,0,0,0,82,45,29,60.8
1674,Mariano,Real Madrid,5.7,0,0,0,8,5,13,0,0,2,0,0,0,11,20,14,58.8
1675,Jordan Marie,Dijon,15.9,2,0,0,12,7,0,15,23,17,0,0,0,96,12,9,57.1
1676,Adrian Marin,Alavés,1.0,0,0,0,3,0,0,1,2,1,0,0,0,8,3,1,75.0
1677,Adrian Marin,Granada,3.0,1,0,0,3,2,0,5,4,2,0,0,0,15,4,2,66.7
1678,Razvan Marin,Cagliari,32.9,6,0,0,49,23,2,161,29,33,0,0,0,186,10,18,35.7
1679,Guillermo Maripan,Monaco,23.2,7,0,0,19,7,1,2,27,11,0,1,0,118,41,39,51.3
1680,Marlon,Sassuolo,19.4,6,1,1,26,8,0,0,27,13,0,2,0,112,38,30,55.9
1681,Omar Marmoush,Wolfsburg,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1682,Marquinhos,Paris S-G,23.6,2,0,0,14,5,1,1,27,21,0,0,0,149,49,28,63.6
1683,Luca Marrone,Crotone,17.6,8,0,0,36,10,0,0,26,18,0,1,1,105,20,22,47.6
1684,Roger Marti,Levante,24.4,4,0,0,43,25,14,12,4,7,0,0,0,50,20,44,31.3
1685,Anthony Martial,Manchester Utd,16.4,0,1,0,15,27,15,9,1,1,4,0,0,33,16,24,40.0
1686,Aaron Martin,Celta Vigo,17.1,1,0,0,25,15,3,54,13,20,0,0,0,72,15,19,44.1
1687,Aaron Martin,Mainz 05,2.9,0,0,0,4,0,0,21,2,2,0,0,0,10,1,1,50.0
1688,Alex Martin,Cádiz,1.1,0,0,0,1,0,0,3,0,0,0,0,0,3,2,1,66.7
1690,Jonas Martin,Rennes,5.4,3,0,0,10,4,0,2,13,9,0,0,0,40,6,6,50.0
1691,Gabriel Martinelli,Arsenal,6.5,0,0,0,9,4,1,12,8,1,0,0,0,22,7,13,35.0
1692,Emiliano Martinez,Aston Villa,38.0,1,0,0,1,8,0,0,2,3,0,0,0,28,11,2,84.6
1693,Inigo Martinez,Athletic Club,28.0,9,1,0,30,35,4,10,28,15,0,0,0,159,69,46,60.0
1694,Javi Martinez,Osasuna,5.1,1,0,0,5,7,0,7,5,4,0,0,0,37,5,5,50.0
1695,Javi Martinez,Bayern Munich,5.2,0,0,0,2,7,0,2,13,5,0,0,0,34,19,11,63.3
1696,Josep Martinez,RB Leipzig,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0
1697,Lautaro Martinez,Inter,28.5,5,0,0,64,61,11,12,27,12,3,0,0,97,25,48,34.2
1698,Pablo Martinez,Nîmes,6.0,1,0,0,5,10,0,0,11,7,0,0,0,24,10,8,55.6
1699,Lucas Martinez Quarta,Fiorentina,16.5,4,1,0,23,10,0,5,39,20,0,1,0,107,28,22,56.0
1700,Gelson Martins,Monaco,17.2,3,0,0,23,36,5,28,13,26,2,0,0,87,9,25,26.5
1701,Adam Marusic,Lazio,33.0,3,0,0,19,16,4,64,40,22,0,1,1,185,28,27,50.9
1702,Sylvain Marveaux,Lorient,2.2,0,0,0,2,7,0,2,1,3,0,0,0,18,1,1,50.0
1703,Marvin,Real Madrid,1.5,0,0,0,1,5,0,4,2,2,0,0,0,5,3,1,75.0
1704,Omar Mascarell,Schalke 04,19.6,6,0,0,26,9,0,16,37,24,0,0,0,123,27,26,50.9
1705,Andrea Masiello,Genoa,28.5,6,0,0,15,12,1,8,53,22,0,1,0,156,40,34,54.1
1706,Jordi Masip,Valladolid,25.0,3,0,0,1,2,0,0,2,0,0,0,0,21,5,0,100.0
1707,Roberto Massimo,Stuttgart,8.4,2,0,0,4,7,7,10,11,11,0,0,0,45,9,6,60.0
1708,Giuseppe Mastinu,Spezia,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0
1709,Arthur Masuaku,West Ham,11.2,2,0,0,10,8,1,41,8,12,0,1,0,62,8,14,36.4
1710,Jaime Mata,Getafe,22.6,9,1,0,70,36,27,35,6,7,0,0,0,62,78,136,36.4
1711,Juan Mata,Manchester Utd,5.7,0,0,0,1,4,2,13,3,0,0,0,0,25,1,2,33.3
1712,Pape Matar Sarr,Metz,17.7,5,0,0,25,25,1,5,27,29,0,0,0,133,24,14,63.2
1713,Eliot Matazo,Monaco,3.5,0,1,0,5,3,0,0,1,5,0,0,0,11,1,6,14.3
1714,Jean-Philippe Mateta,Crystal Palace,2.5,0,0,0,3,1,5,1,0,1,0,0,0,5,13,13,50.0
1716,Jean-Philippe Mateta,Mainz 05,11.1,2,0,0,8,8,13,4,4,3,1,0,0,25,26,32,44.8
1717,Nemanja Matic,Manchester Utd,12.3,2,0,0,14,6,0,4,22,11,0,0,0,116,19,10,65.5
1718,Joel Matip,Liverpool,7.7,2,0,0,11,4,0,0,7,9,0,0,0,43,23,11,67.6
1719,Rabbi Matondo,Schalke 04,2.4,0,0,0,2,1,1,0,1,2,0,0,0,10,1,2,33.3
1720,Ryder Matos,Udinese,0.1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0.0
1721,Henning Matriciani,Schalke 04,0.3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.0
1722,Chrislain Matsima,Monaco,3.9,2,0,0,2,1,0,1,4,4,0,0,0,20,8,7,53.3
1723,Federico Mattiello,Spezia,0.4,0,0,0,0,1,0,2,0,0,0,0,0,4,1,3,25.0
1724,Neal Maupay,Brighton,27.9,1,1,0,27,44,12,11,13,8,1,1,0,84,20,60,25.0
1725,Tony Mauricio,Lens,5.6,3,0,0,19,10,0,42,3,12,0,0,0,37,2,5,28.6
1726,Stephy Mavididi,Montpellier,22.6,3,0,0,31,33,3,30,14,5,1,0,0,86,12,43,21.8
1727,Konstantinos Mavropanos,Stuttgart,16.3,5,0,0,23,17,1,5,59,29,0,1,0,129,46,18,71.9
1728,Eric Maxim Choupo-Moting,Bayern Munich,9.1,2,0,0,5,9,9,2,2,2,0,0,0,29,14,16,46.7
1729,Borja Mayoral,Roma,17.2,1,0,0,10,28,13,7,0,2,1,0,0,27,15,51,22.7
1730,Borja Mayoral,Real Madrid,0.3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
1731,Youssef Maziz,Metz,2.9,1,0,0,2,5,0,10,6,0,0,0,0,11,3,1,75.0
1732,Antonio Mazzotta,Crotone,0.6,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0.0
1733,Kevin Mbabu,Wolfsburg,18.2,7,0,0,43,20,0,68,22,33,0,0,0,114,34,23,59.6
1734,Kylian Mbappe,Paris S-G,26.4,5,0,0,23,38,17,53,3,2,4,0,0,59,5,14,26.3
1735,Ibrahima Mbaye,Bologna,4.8,2,0,0,3,5,1,2,1,5,0,0,0,26,12,11,52.2
1736,Jean-Manuel Mbom,Werder Bremen,12.9,7,0,0,32,18,2,20,13,13,0,1,0,53,31,18,63.3
1737,Nathanael Mbuku,Reims,24.6,3,0,0,26,59,3,43,14,19,1,1,0,105,26,43,37.7
1738,James McArthur,Crystal Palace,16.3,3,0,0,32,14,0,10,23,32,0,0,0,114,21,13,61.8
1739,Oliver McBurnie,Sheffield Utd,14.7,2,0,0,24,26,4,4,6,7,1,0,0,32,139,120,53.7
1740,Alex McCarthy,Southampton,30.0,2,0,0,0,2,0,0,0,0,0,0,0,37,4,1,80.0
1742,James McCarthy,Crystal Palace,9.1,1,0,0,6,4,0,11,8,12,0,0,0,59,9,6,60.0
1743,John McGinn,Aston Villa,37.0,12,0,0,43,77,1,52,43,37,1,0,0,234,21,48,30.4
1744,David McGoldrick,Sheffield Utd,26.6,7,0,0,45,33,17,21,2,21,0,0,0,78,88,115,43.3
1745,Weston McKennie,Juventus,18.9,5,0,0,44,7,4,9,28,19,0,0,0,100,29,28,50.9
1746,Dwight McNeil,Burnley,34.1,1,0,0,11,40,2,242,32,24,0,0,0,216,18,26,40.9
1747,Scott McTominay,Manchester Utd,23.7,3,0,0,47,42,1,12,29,24,0,0,0,154,48,30,61.5
1748,Gary Medel,Bologna,5.7,1,0,0,5,10,0,0,7,9,0,0,0,43,7,6,53.8
1749,Facundo Medina,Lens,22.3,11,0,0,33,7,1,4,39,22,0,2,1,192,25,29,46.3
1750,Nathan de Medina,Arminia,7.1,5,1,0,10,4,0,8,11,10,0,0,0,47,4,16,20.0
1751,Ben Mee,Burnley,29.9,3,0,0,15,19,1,0,43,15,0,0,0,170,108,65,62.4
1752,Joshua Mees,Union Berlin,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
1753,Admir Mehmedi,Wolfsburg,9.1,0,0,0,19,15,10,20,5,9,0,0,0,45,5,19,20.8
1754,Soualiho Meite,Torino,10.2,0,0,0,11,9,1,2,10,7,0,0,0,57,6,10,37.5
1755,Soualiho Meite,Milan,6.5,2,0,0,13,14,2,1,8,10,0,0,0,62,12,8,60.0
1756,Hannibal Mejbri,Manchester Utd,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1757,Farid El Melali,Angers,4.6,1,0,0,8,15,1,8,6,5,1,0,0,30,2,8,20.0
1758,Filippo Melegoni,Genoa,4.3,1,0,0,3,5,0,14,5,6,0,0,0,14,2,2,50.0
1759,Gonzalo Melero,Levante,20.6,4,0,0,25,33,1,3,18,15,0,0,0,119,40,51,44.0
1760,Birger Meling,Nîmes,25.9,4,0,0,15,39,1,39,36,31,0,0,0,140,21,17,55.3
1761,Arthur Melo,Juventus,12.9,3,0,0,11,21,0,3,18,9,0,0,0,93,2,4,33.3
1762,Memphis,Lyon,32.5,4,0,0,31,52,12,166,5,3,2,0,0,89,14,27,34.1
1763,Houboulang Mendes,Lorient,14.4,3,0,0,23,6,1,44,14,19,0,3,0,60,13,21,38.2
1764,Pedro Mendes,Montpellier,18.1,5,0,0,22,26,0,3,34,19,0,2,0,80,28,31,47.5
1765,Thiago Mendes,Lyon,24.9,5,1,0,25,23,0,12,39,22,0,0,0,206,25,21,54.3
1766,Brais Mendez,Celta Vigo,29.7,8,0,0,77,62,5,33,32,31,2,0,0,162,32,63,33.7
1768,Edgar Mendez,Alavés,23.2,12,1,1,52,51,8,62,19,29,0,0,0,107,58,50,53.7
1769,Enaut Mendia,Eibar,0.7,1,0,0,3,0,1,2,0,1,0,1,0,3,0,0,0.0
1770,Batista Mendy,Nantes,0.8,0,0,0,3,1,0,0,1,1,0,0,0,7,2,0,100.0
1771,Benjamin Mendy,Manchester City,10.6,2,0,0,14,0,1,30,5,9,0,1,0,42,8,12,40.0
1772,Edouard Mendy,Chelsea,30.5,2,0,0,1,3,0,0,1,0,0,1,0,44,4,2,66.7
1773,Edouard Mendy,Rennes,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1774,Ferland Mendy,Real Madrid,24.5,3,0,0,22,39,5,35,26,16,0,0,0,119,10,14,41.7
1775,Nampalys Mendy,Leicester City,16.2,5,0,0,21,29,0,1,14,17,0,0,0,120,8,14,36.4
1776,Hamza Mendyl,Schalke 04,1.1,1,0,0,2,0,0,1,0,2,0,0,0,3,1,4,20.0
1777,Levent Mercan,Schalke 04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1778,Jorge Mere,Köln,14.4,2,0,0,5,6,0,1,15,6,0,0,0,89,28,27,50.9
1779,Alex Meret,Napoli,22.0,0,0,0,0,1,0,0,0,0,0,0,0,35,5,1,83.3
1780,Mikel Merino,Real Sociedad,23.9,5,0,0,79,54,3,21,32,36,0,0,0,174,80,69,53.7
