Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season
Francesco Acerbi,Inter,IT,DF,Serie A,35.0,1988.0,9.0,9.0,810.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.6,2.4,7.0,26.0,11.0,0.11,0.11,0.22,0.11,0.22,0.08,0.18,0.26,0.08,0.26,9.0,1.0,8.0,2.0,25.0,0.89,0.22,0.13,0.5,11.4,0.0,0.0,0.0,0.09,0.3,0.3,495.0,561.0,88.2,8749.0,2649.0,212.0,230.0,92.2,226.0,249.0,90.8,44.0,64.0,68.8,1.0,1.6,0.8,-0.6,4.0,24.0,1.0,0.0,26.0,561.0,536.0,24.0,16.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,495.0,1.0,2.0,10.0,1.11,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,3.0,0.0,4.0,5.0,80.0,1.0,5.0,4.0,1.0,15.0,24.0,16.0,0.0,620.0,71.0,315.0,267.0,40.0,15.0,620.0,2.0,2.0,100.0,0.0,0.0,362.0,1557.0,730.0,7.0,5.0,0.0,0.0,1.0,448.0,11.0,90.0,75.0,9,90.0,9,0,0.0,1,2.44,21.0,6.0,15.0,1.67,-1.0,17.3,6.5,10.8,1.2,-0.62,0.0,7.0,9.0,1.0,5.0,15.0,5.0,0.0,0.0,0.0,39.0,27.0,14.0,65.9,,,,,,,,,,,,,,,,2023-2024
Marcos Acuna,Sevilla,AR,DF,La Liga,32.0,1991.0,7.0,6.0,411.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,11.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.09,0.02,0.09,4.6,0.0,4.0,1.0,25.0,0.88,0.22,0.0,0.0,27.9,0.0,0.0,0.0,0.03,-0.1,-0.1,217.0,282.0,77.0,4212.0,1623.0,92.0,105.0,87.6,85.0,102.0,83.3,35.0,63.0,55.6,0.0,0.3,0.7,-0.3,6.0,16.0,8.0,7.0,19.0,282.0,233.0,49.0,4.0,0.0,3.0,27.0,43.0,2.0,0.0,2.0,0.0,217.0,0.0,5.0,16.0,3.5,10.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,8.0,4.0,0.0,5.0,6.0,83.3,1.0,3.0,1.0,2.0,4.0,16.0,6.0,0.0,329.0,7.0,89.0,162.0,84.0,3.0,329.0,6.0,3.0,50.0,1.0,16.7,169.0,787.0,478.0,11.0,9.0,1.0,6.0,5.0,193.0,14.0,59.0,38.1,6,66.0,2,1,16.0,1,0.57,6.0,11.0,-5.0,-1.09,-1.9,4.5,6.9,-2.4,-0.53,-0.21,0.0,2.0,8.0,0.0,27.0,4.0,8.0,0.0,0.0,0.0,35.0,7.0,5.0,58.3,,,,,,,,,,,,,,,,2023-2024
Benie Adama Traore,Sheffield Utd,CI,"FW,MF",Premier League,20.0,2002.0,6.0,3.0,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.7,7.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.07,0.2,3.6,0.0,1.0,1.0,100.0,0.28,0.28,0.0,0.0,15.3,0.0,0.0,0.0,0.27,-0.3,-0.3,49.0,64.0,76.6,714.0,151.0,29.0,33.0,87.9,18.0,22.0,81.8,1.0,1.0,100.0,0.0,0.5,0.4,-0.5,3.0,2.0,6.0,0.0,9.0,64.0,58.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,4.0,5.0,1.38,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,5.0,0.0,0.0,99.0,2.0,14.0,45.0,44.0,8.0,99.0,21.0,5.0,23.8,15.0,71.4,65.0,438.0,164.0,7.0,5.0,3.0,8.0,6.0,64.0,13.0,54.0,30.1,3,86.0,1,3,23.0,6,0.17,2.0,9.0,-7.0,-1.94,-0.27,2.4,9.5,-7.1,-1.97,-0.85,0.0,9.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,18.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,2023-2024
Akor Adams,Montpellier,NG,FW,Ligue 1,23.0,2000.0,11.0,11.0,874.0,9.7,7.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,5.7,5.7,0.7,6.3,19.0,5.0,58.0,0.72,0.0,0.72,0.72,0.72,0.58,0.07,0.65,0.58,0.65,9.7,7.0,27.0,15.0,55.6,2.78,1.54,0.26,0.47,14.5,0.0,0.0,0.0,0.21,1.3,1.3,98.0,144.0,68.1,1342.0,250.0,49.0,69.0,71.0,34.0,42.0,81.0,5.0,11.0,45.5,0.0,0.7,0.7,-0.7,7.0,5.0,1.0,1.0,5.0,144.0,143.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,8.0,18.0,1.85,11.0,0.0,4.0,2.0,1.0,0.0,2.0,0.21,0.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,2.0,2.0,3.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,2.0,9.0,3.0,0.0,234.0,4.0,17.0,104.0,117.0,43.0,234.0,21.0,7.0,33.3,12.0,57.1,174.0,1126.0,435.0,19.0,11.0,12.0,26.0,14.0,188.0,58.0,79.0,88.3,11,79.0,5,0,0.0,0,1.18,15.0,12.0,3.0,0.31,1.86,14.3,10.9,3.4,0.35,0.72,0.0,12.0,8.0,13.0,6.0,2.0,3.0,0.0,0.0,0.0,18.0,23.0,31.0,42.6,,,,,,,,,,,,,,,,2023-2024
Junior Adamu,Freiburg,AT,"FW,MF",Bundesliga,22.0,2001.0,7.0,0.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.9,0.0,1.0,0.0,0.0,1.17,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.01,0.0,0.0,11.0,19.0,57.9,110.0,15.0,8.0,9.0,88.9,1.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,35.0,0.0,3.0,19.0,14.0,4.0,35.0,2.0,0.0,0.0,1.0,50.0,21.0,62.0,13.0,0.0,0.0,0.0,5.0,3.0,22.0,5.0,11.0,7.8,0,0.0,0,7,11.0,1,1.0,0.0,3.0,-3.0,-3.51,-3.01,0.3,2.1,-1.8,-2.08,-2.11,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,66.7,,,,,,,,,,,,,,,,2023-2024
Sargis Adamyan,Köln,AM,"FW,MF",Bundesliga,30.0,1993.0,5.0,0.0,142.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.5,1.5,4.0,5.0,19.0,0.0,0.63,0.63,0.0,0.63,0.59,0.34,0.93,0.59,0.93,1.6,0.0,5.0,4.0,80.0,3.17,2.54,0.0,0.0,10.8,0.0,0.0,0.0,0.19,-0.9,-0.9,28.0,36.0,77.8,354.0,134.0,16.0,19.0,84.2,10.0,12.0,83.3,0.0,1.0,0.0,1.0,0.5,0.4,0.5,3.0,3.0,1.0,0.0,5.0,36.0,31.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,7.0,4.41,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,60.0,2.0,6.0,25.0,30.0,10.0,60.0,1.0,1.0,100.0,0.0,0.0,33.0,174.0,90.0,4.0,2.0,0.0,6.0,1.0,31.0,19.0,28.0,14.3,0,0.0,0,5,28.0,2,0.2,1.0,4.0,-3.0,-1.9,-0.73,2.1,2.1,0.0,0.0,1.09,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,9.0,25.0,,,,,,,,,,,,,,,,2023-2024
Tosin Adarabioyo,Fulham,EN,DF,Premier League,26.0,1997.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0,0.0,0,1,2.0,0,1.0,0.0,0.0,0.0,0.0,0.83,0.2,0.7,-0.5,-21.66,-20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2023-2024
Elijah Adebayo,Luton Town,EN,FW,Premier League,25.0,1998.0,12.0,4.0,388.0,4.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,0.3,1.7,4.0,7.0,27.0,0.46,0.0,0.46,0.46,0.46,0.32,0.06,0.39,0.32,0.39,4.3,2.0,8.0,2.0,25.0,1.86,0.46,0.25,1.0,9.1,0.0,0.0,0.0,0.18,0.6,0.6,44.0,60.0,73.3,608.0,159.0,28.0,35.0,80.0,14.0,20.0,70.0,2.0,4.0,50.0,0.0,0.3,0.2,-0.3,6.0,3.0,1.0,0.0,7.0,60.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,9.0,2.09,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,7.0,0.0,139.0,6.0,16.0,51.0,74.0,26.0,139.0,20.0,4.0,20.0,15.0,75.0,73.0,370.0,78.0,4.0,6.0,3.0,20.0,6.0,93.0,27.0,32.0,35.9,4,67.0,0,8,15.0,0,0.5,5.0,8.0,-3.0,-0.7,0.47,5.6,7.1,-1.5,-0.34,1.01,0.0,10.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,11.0,15.0,42.3,,,,,,,,,,,,,,,,2023-2024
Karim Adeyemi,Dortmund,DE,"FW,MF",Bundesliga,21.0,2002.0,9.0,3.0,323.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.8,1.6,14.0,11.0,30.0,0.0,0.28,0.28,0.0,0.28,0.22,0.23,0.45,0.22,0.45,3.6,0.0,4.0,2.0,50.0,1.11,0.56,0.0,0.0,14.9,0.0,0.0,0.0,0.2,-0.8,-0.8,75.0,100.0,75.0,1040.0,313.0,42.0,53.0,79.2,24.0,31.0,77.4,4.0,5.0,80.0,1.0,0.8,1.0,0.2,2.0,5.0,4.0,1.0,11.0,100.0,91.0,9.0,3.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,75.0,0.0,5.0,6.0,1.67,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,1.0,2.0,9.0,22.2,7.0,5.0,0.0,5.0,2.0,7.0,0.0,0.0,157.0,3.0,24.0,75.0,62.0,14.0,157.0,23.0,6.0,26.1,13.0,56.5,110.0,804.0,370.0,14.0,6.0,7.0,15.0,11.0,110.0,30.0,36.0,32.6,3,55.0,0,6,26.0,2,1.67,8.0,7.0,1.0,0.28,-0.13,7.1,7.6,-0.4,-0.12,-0.33,0.0,10.0,8.0,1.0,6.0,2.0,5.0,0.0,0.0,0.0,24.0,7.0,6.0,53.8,,,,,,,,,,,,,,,,2023-2024
Simon Adingra,Brighton,CI,"FW,MF",Premier League,21.0,2002.0,11.0,7.0,666.0,7.4,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.4,1.4,1.4,2.8,24.0,13.0,65.0,0.41,0.14,0.54,0.41,0.54,0.19,0.19,0.38,0.19,0.38,7.4,3.0,10.0,6.0,60.0,1.35,0.81,0.3,0.5,15.4,0.0,0.0,0.0,0.14,1.6,1.6,187.0,234.0,79.9,2701.0,570.0,117.0,137.0,85.4,55.0,69.0,79.7,11.0,14.0,78.6,1.0,1.4,0.6,-0.4,6.0,6.0,9.0,3.0,13.0,234.0,222.0,12.0,1.0,3.0,1.0,12.0,9.0,2.0,0.0,0.0,0.0,187.0,0.0,4.0,13.0,1.75,7.0,0.0,3.0,1.0,1.0,1.0,3.0,0.4,2.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,7.0,5.0,3.0,9.0,19.0,47.4,10.0,8.0,0.0,8.0,10.0,25.0,6.0,0.0,333.0,12.0,68.0,126.0,145.0,28.0,333.0,45.0,17.0,37.8,25.0,55.6,202.0,1148.0,650.0,24.0,13.0,13.0,14.0,6.0,218.0,65.0,61.0,61.7,7,86.0,3,4,17.0,1,1.45,15.0,14.0,1.0,0.14,-0.52,11.4,9.6,1.7,0.23,-0.21,0.0,10.0,7.0,4.0,12.0,10.0,9.0,0.0,0.0,0.0,40.0,4.0,1.0,80.0,,,,,,,,,,,,,,,,2023-2024
Amine Adli,Leverkusen,MA,MF,Bundesliga,23.0,2000.0,8.0,1.0,154.0,1.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,11.0,8.0,28.0,0.58,1.17,1.75,0.58,1.75,0.18,0.24,0.42,0.18,0.42,1.7,1.0,5.0,3.0,60.0,2.92,1.75,0.2,0.33,17.8,0.0,0.0,0.0,0.06,0.7,0.7,66.0,85.0,77.6,879.0,245.0,48.0,55.0,87.3,14.0,19.0,73.7,3.0,7.0,42.9,2.0,0.4,0.8,1.6,5.0,4.0,2.0,0.0,8.0,85.0,83.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,2.0,12.0,7.01,10.0,0.0,1.0,1.0,0.0,0.0,2.0,1.17,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0,104.0,1.0,6.0,50.0,48.0,13.0,104.0,3.0,3.0,100.0,0.0,0.0,62.0,412.0,290.0,11.0,7.0,6.0,5.0,1.0,88.0,28.0,19.0,15.6,1,59.0,0,7,14.0,0,2.75,6.0,2.0,4.0,2.34,0.18,4.4,1.7,2.7,1.56,0.54,0.0,4.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,42.9,,,,,,,,,,,,,,,,2023-2024
Yacine Adli,Milan,FR,MF,Serie A,23.0,2000.0,5.0,4.0,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,6.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,3.3,0.0,1.0,0.0,0.0,0.31,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.02,0.0,0.0,213.0,252.0,84.5,4278.0,1380.0,80.0,90.0,88.9,94.0,103.0,91.3,35.0,49.0,71.4,0.0,0.1,0.3,-0.1,3.0,37.0,4.0,1.0,33.0,252.0,241.0,11.0,2.0,0.0,4.0,12.0,0.0,9.0,2.0,4.0,0.0,213.0,0.0,4.0,11.0,3.36,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.31,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,6.0,1.0,5.0,12.0,41.7,7.0,4.0,4.0,0.0,6.0,18.0,4.0,0.0,289.0,9.0,50.0,175.0,65.0,1.0,289.0,8.0,6.0,75.0,1.0,12.5,186.0,1117.0,525.0,6.0,8.0,0.0,5.0,1.0,206.0,3.0,59.0,27.3,4,63.0,0,1,45.0,7,1.8,3.0,2.0,1.0,0.31,-0.27,4.3,2.7,1.6,0.48,0.28,0.0,7.0,3.0,0.0,12.0,6.0,6.0,0.0,1.0,0.0,18.0,6.0,5.0,54.5,,,,,,,,,,,,,,,,2023-2024
Adson,Nantes,BR,"MF,FW",Ligue 1,23.0,2000.0,7.0,2.0,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,13.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,2.3,0.0,4.0,0.0,0.0,1.75,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.05,-0.2,-0.2,98.0,110.0,89.1,1454.0,318.0,56.0,59.0,94.9,28.0,32.0,87.5,8.0,10.0,80.0,0.0,0.1,0.2,-0.1,2.0,10.0,2.0,0.0,11.0,110.0,109.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,2.0,7.0,3.06,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,1.0,1.0,100.0,0.0,5.0,0.0,5.0,2.0,8.0,2.0,0.0,139.0,0.0,17.0,70.0,55.0,9.0,139.0,5.0,4.0,80.0,1.0,20.0,117.0,727.0,328.0,13.0,6.0,4.0,3.0,4.0,108.0,13.0,29.0,19.1,2,61.0,0,5,17.0,0,1.0,2.0,6.0,-4.0,-1.75,-1.54,2.7,5.3,-2.5,-1.1,-0.67,0.0,3.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,2023-2024
Michel Aebischer,Bologna,CH,MF,Serie A,26.0,1997.0,12.0,11.0,960.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.8,0.9,12.0,55.0,9.0,0.0,0.09,0.09,0.0,0.09,0.01,0.07,0.08,0.01,0.08,10.7,0.0,2.0,1.0,50.0,0.19,0.09,0.0,0.0,20.6,0.0,0.0,0.0,0.05,-0.1,-0.1,596.0,641.0,93.0,9726.0,2921.0,300.0,321.0,93.5,247.0,255.0,96.9,38.0,45.0,84.4,1.0,0.8,0.5,0.2,5.0,52.0,5.0,1.0,55.0,641.0,616.0,24.0,20.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,596.0,1.0,5.0,13.0,1.22,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,11.0,1.0,6.0,13.0,46.2,7.0,15.0,3.0,12.0,9.0,24.0,10.0,0.0,713.0,22.0,198.0,445.0,76.0,5.0,713.0,11.0,6.0,54.5,4.0,36.4,440.0,1872.0,918.0,12.0,7.0,1.0,11.0,3.0,554.0,9.0,80.0,88.9,11,85.0,7,1,23.0,0,1.5,10.0,10.0,0.0,0.0,-2.25,10.8,10.4,0.4,0.04,-1.66,0.0,20.0,15.0,0.0,3.0,9.0,12.0,0.0,0.0,0.0,54.0,7.0,8.0,46.7,,,,,,,,,,,,,,,,2023-2024
Emmanuel Agbadou,Reims,CI,DF,Ligue 1,26.0,1997.0,10.0,8.0,694.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,17.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,7.7,0.0,8.0,1.0,12.5,1.04,0.13,0.0,0.0,18.1,0.0,0.0,0.0,0.06,-0.5,-0.5,405.0,464.0,87.3,8274.0,2842.0,126.0,134.0,94.0,217.0,236.0,91.9,58.0,87.0,66.7,0.0,0.1,0.3,-0.1,3.0,52.0,0.0,0.0,52.0,464.0,450.0,13.0,10.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,405.0,1.0,2.0,11.0,1.43,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,9.0,10.0,1.0,12.0,18.0,66.7,6.0,12.0,6.0,6.0,16.0,36.0,39.0,1.0,575.0,64.0,223.0,319.0,42.0,8.0,575.0,7.0,2.0,28.6,5.0,71.4,418.0,2691.0,1584.0,17.0,6.0,1.0,5.0,5.0,366.0,7.0,69.0,64.3,8,86.0,7,2,3.0,1,2.0,11.0,8.0,3.0,0.39,0.62,10.7,8.9,1.8,0.24,0.2,0.0,7.0,2.0,1.0,2.0,16.0,13.0,0.0,0.0,0.0,71.0,11.0,14.0,44.0,,,,,,,,,,,,,,,,2023-2024
Lucien Agoume,Inter,FR,MF,Serie A,21.0,2002.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,75.0,7.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,100.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.5,0,0.0,0,1,5.0,10,3.0,1.0,0.0,1.0,18.0,16.16,0.3,0.0,0.3,5.27,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,2023-2024
