Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Daniel James,1101,GB-WLS,FW,Leeds United,Premier League,25.0,1997.0,4.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.12,0.15,0.27,0.12,0.27
Reece James,1103,GBR,"DF,MF",Chelsea,Premier League,22.0,1999.0,7.0,6.0,559.0,6.2,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.16,0.16,0.32,0.16,0.32,0.7,0.7,1.6,2.2,0.11,0.25,0.36,0.11,0.36
Vitaly Janelt,1104,DEU,"MF,DF",Brentford,Premier League,24.0,1998.0,14.0,10.0,929.0,10.3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.19,0.1,0.19,1.0,1.0,0.7,1.6,0.09,0.06,0.16,0.09,0.16
Saidy Janko,1105,GMB,DF,Bochum,Bundesliga,27.0,1995.0,6.0,2.0,254.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02
Pontus Jansson,1106,SWE,DF,Brentford,Premier League,31.0,1991.0,6.0,6.0,514.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jantschke,1107,DEU,"DF,MF",M'Gladbach,Bundesliga,32.0,1990.0,4.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj,1108,BEL,FW,Sevilla,La Liga,27.0,1995.0,2.0,1.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi,1109,ESP,DF,Girona,La Liga,24.0,1998.0,10.0,4.0,365.0,4.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.4,0.4,0.4,0.8,0.1,0.1,0.2,0.1,0.2
Luis Javier Suárez,1110,COL,FW,Marseille,Ligue 1,24.0,1997.0,7.0,2.0,293.0,3.3,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.92,0.31,1.23,0.92,1.23,2.4,2.4,0.4,2.8,0.74,0.11,0.85,0.74,0.85
Dany Jean,1111,HTI,DF,Strasbourg,Ligue 1,19.0,2002.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Jeanvier,1112,GIN,DF,Auxerre,Ligue 1,30.0,1992.0,8.0,8.0,635.0,7.1,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.14,0.0,0.14,0.14,0.14,0.6,0.6,0.0,0.6,0.08,0.0,0.08,0.08,0.08
Fredrik Jensen,1113,FIN,"FW,MF",Augsburg,Bundesliga,25.0,1997.0,11.0,6.0,617.0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.29,0.15,0.29,0.5,0.5,1.3,1.8,0.07,0.19,0.26,0.07,0.26
Mathias Jensen,1114,DNK,MF,Brentford,Premier League,26.0,1996.0,14.0,14.0,1037.0,11.5,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.09,0.26,0.35,0.09,0.35,0.4,0.4,2.0,2.4,0.04,0.17,0.21,0.04,0.21
Gabriel Jesus,1115,BRA,FW,Arsenal,Premier League,25.0,1997.0,13.0,13.0,1129.0,12.5,5.0,5.0,5.0,0.0,0.0,4.0,0.0,0.4,0.4,0.8,0.4,0.8,7.4,7.4,2.8,10.2,0.59,0.22,0.81,0.59,0.81
Juan Jesus,1116,BRA,DF,Napoli,Serie A,31.0,1991.0,5.0,5.0,450.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.04,0.01,0.04,0.04,0.04
Raúl Jiménez,1118,MEX,FW,Wolves,Premier League,31.0,1991.0,3.0,2.0,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,1.2,0.33,0.19,0.51,0.33,0.51
Joaquín,1119,ESP,"MF,FW",Betis,La Liga,41.0,1981.0,5.0,1.0,160.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,0.3,0.3,0.8,1.1,0.17,0.44,0.61,0.17,0.61
Joelinton,1120,BRA,"MF,FW",Newcastle Utd,Premier League,26.0,1996.0,12.0,11.0,970.0,10.8,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.09,0.09,0.19,0.09,0.19,2.2,2.2,0.7,2.8,0.2,0.06,0.26,0.2,0.26
Þórir Jóhann Helgason,1121,ISL,MF,Lecce,Serie A,22.0,2000.0,6.0,2.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.02,0.21,0.23,0.02,0.23
Ben Johnson,1122,GBR,DF,West Ham,Premier League,22.0,2000.0,7.0,6.0,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03
Brennan Johnson,1123,GB-WLS,"FW,MF",Nott'ham Forest,Premier League,21.0,2001.0,14.0,12.0,1097.0,12.2,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.16,0.0,0.16,0.08,0.08,3.0,1.4,0.6,2.0,0.24,0.05,0.29,0.11,0.16
Paul Joly,1124,FRA,DF,Auxerre,Ligue 1,22.0,2000.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.01,0.04,0.05,0.01,0.05
Curtis Jones,1125,GBR,MF,Liverpool,Premier League,21.0,2001.0,4.0,1.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.09,0.1,0.19,0.09,0.19
Frenkie de Jong,1126,NLD,MF,Barcelona,La Liga,25.0,1997.0,13.0,9.0,900.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.2,0.3,1.8,1.8,1.4,3.2,0.18,0.14,0.32,0.18,0.32
Joan Jordán,1127,ESP,"MF,DF",Sevilla,La Liga,28.0,1994.0,10.0,9.0,684.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.8,0.04,0.06,0.1,0.04,0.1
Jorginho,1128,ITA,MF,Chelsea,Premier League,30.0,1991.0,12.0,10.0,813.0,9.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.22,0.0,0.22,0.0,0.0,1.7,0.1,0.2,0.3,0.19,0.02,0.21,0.01,0.04
Josan,1129,ESP,"DF,MF",Elche,La Liga,32.0,1989.0,12.0,3.0,392.0,4.4,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,0.23,0.23,0.2,0.2,0.2,0.4,0.04,0.06,0.09,0.04,0.09
Willian José,1130,BRA,FW,Betis,La Liga,30.0,1991.0,9.0,1.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,0.31,0.04,0.35,0.31,0.35
Joselu,1131,ESP,FW,Espanyol,La Liga,32.0,1990.0,14.0,14.0,1260.0,14.0,7.0,1.0,5.0,2.0,2.0,1.0,0.0,0.5,0.07,0.57,0.36,0.43,5.3,3.8,0.9,4.7,0.38,0.07,0.45,0.27,0.33
Diogo Jota,1132,PRT,"FW,MF",Liverpool,Premier League,25.0,1996.0,4.0,2.0,196.0,2.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.46,0.0,0.46,0.8,0.8,0.8,1.6,0.35,0.38,0.73,0.35,0.73
Stevan Jovetić,1133,MNE,"FW,MF",Hertha BSC,Bundesliga,33.0,1989.0,8.0,4.0,398.0,4.4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.45,0.68,0.23,0.68,1.2,1.2,0.8,2.0,0.27,0.19,0.46,0.27,0.46
Luka Jović,1134,SRB,"FW,MF",Fiorentina,Serie A,24.0,1997.0,13.0,9.0,724.0,8.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,4.0,3.2,0.3,3.5,0.5,0.04,0.53,0.4,0.43
Juanmi,1135,ESP,FW,Betis,La Liga,29.0,1993.0,4.0,4.0,313.0,3.5,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.58,0.0,0.58,0.58,0.58,1.6,1.6,0.0,1.6,0.46,0.01,0.47,0.46,0.47
Juanpe,1136,ESP,DF,Girona,La Liga,31.0,1991.0,7.0,7.0,615.0,6.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03
Jubal,1137,BRA,DF,Auxerre,Ligue 1,29.0,1993.0,14.0,14.0,1260.0,14.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.14,0.07,0.14,0.8,0.8,0.4,1.2,0.06,0.03,0.08,0.06,0.08
Christopher Jullien,1138,FRA,DF,Montpellier,Ligue 1,29.0,1993.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,0.07,0.04,0.11,0.07,0.11
Anthony Jung,1139,DEU,"DF,FW",Werder Bremen,Bundesliga,31.0,1991.0,14.0,13.0,1057.0,11.7,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.17,0.17,0.34,0.17,0.34,1.1,1.1,0.5,1.6,0.09,0.04,0.13,0.09,0.13
Lago Junior,1140,CIV,"FW,MF",Mallorca,La Liga,31.0,1990.0,5.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Hamed Junior Traorè,1141,CIV,"FW,MF",Sassuolo,Serie A,22.0,2000.0,5.0,1.0,186.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.48,0.6,0.6,0.2,0.9,0.31,0.11,0.43,0.31,0.43
Vinicius Júnior,1142,BRA,FW,Real Madrid,La Liga,22.0,2000.0,13.0,13.0,1137.0,12.6,6.0,3.0,6.0,0.0,0.0,2.0,0.0,0.47,0.24,0.71,0.47,0.71,5.9,5.9,2.9,8.9,0.47,0.23,0.7,0.47,0.7
James Justin,1144,GBR,DF,Leicester City,Premier League,24.0,1998.0,14.0,14.0,1252.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.02,0.02,0.05,0.02,0.05
Mathias Jørgensen,1145,DNK,DF,Brentford,Premier League,32.0,1990.0,7.0,4.0,367.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.11,0.01,0.12,0.11,0.12
Ozan Kabak,1146,TUR,DF,Hoffenheim,Bundesliga,22.0,2000.0,13.0,13.0,1166.0,13.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,0.15,0.15,0.31,0.15,0.31,0.5,0.5,1.3,1.8,0.04,0.1,0.14,0.04,0.14
Issa Kaboré,1147,BFA,DF,Marseille,Ligue 1,21.0,2001.0,7.0,4.0,366.0,4.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.6,0.6,0.3,0.9,0.14,0.07,0.21,0.14,0.21
Abdoul Kader Bamba,1148,FRA,"FW,MF",Nantes,Ligue 1,28.0,1994.0,3.0,1.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.04,0.15,0.11,0.15
Pavel Kadeřábek,1149,CZE,"DF,FW",Hoffenheim,Bundesliga,30.0,1992.0,12.0,5.0,591.0,6.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,0.3,0.3,0.5,0.8,0.05,0.08,0.13,0.05,0.13
Kaiky,1150,BRA,DF,Almería,La Liga,18.0,2004.0,8.0,6.0,484.0,5.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01
Florian Kainz,1151,AUT,"FW,MF",Köln,Bundesliga,30.0,1992.0,13.0,12.0,941.0,10.5,5.0,4.0,3.0,2.0,2.0,3.0,1.0,0.48,0.38,0.86,0.29,0.67,3.7,2.1,4.3,6.4,0.35,0.41,0.76,0.2,0.61
Gaël Kakuta,1152,COD,FW,Lens,Ligue 1,31.0,1991.0,2.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
Sasa Kalajdzic,1153,AUT,FW,Wolves,Premier League,25.0,1997.0,1.0,1.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.53,0.0,0.53,0.53,0.53
Arnaud Kalimuendo,1155,FRA,FW,Rennes,Ligue 1,20.0,2002.0,9.0,7.0,532.0,5.9,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.34,0.17,0.51,0.34,0.51,1.3,1.3,1.2,2.5,0.23,0.2,0.43,0.23,0.43
Yayah Kallon,1156,SLE,"FW,MF",Hellas Verona,Serie A,21.0,2001.0,10.0,2.0,319.0,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,0.5,0.5,0.5,1.0,0.15,0.14,0.29,0.15,0.29
Felix Kalu Nmecha,1157,DEU,MF,Wolfsburg,Bundesliga,22.0,2000.0,12.0,5.0,576.0,6.4,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.31,0.16,0.47,0.31,0.47,1.6,1.6,0.6,2.2,0.25,0.09,0.34,0.25,0.34
Gedeon Kalulu,1158,COD,DF,Lorient,Ligue 1,25.0,1997.0,11.0,11.0,990.0,11.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.27,0.27,0.0,0.27,0.2,0.2,0.8,1.0,0.02,0.08,0.09,0.02,0.09
Pierre Kalulu,1159,FRA,DF,Milan,Serie A,22.0,2000.0,14.0,9.0,950.0,10.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.5,0.11,0.04,0.15,0.11,0.15
Daichi Kamada,1160,JPN,"MF,FW",Eint Frankfurt,Bundesliga,26.0,1996.0,12.0,10.0,871.0,9.7,7.0,3.0,5.0,2.0,2.0,1.0,0.0,0.72,0.31,1.03,0.52,0.83,4.7,3.1,1.5,4.6,0.49,0.15,0.64,0.32,0.48
Bingourou Kamara,1161,SEN,GK,Montpellier,Ligue 1,26.0,1996.0,5.0,4.0,408.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubacar Kamara,1162,FRA,MF,Aston Villa,Premier League,22.0,1999.0,8.0,7.0,579.0,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.02,0.0,0.02
Jakub Kamiński,1163,POL,"FW,MF",Wolfsburg,Bundesliga,20.0,2002.0,12.0,9.0,733.0,8.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,1.7,1.7,1.0,2.7,0.21,0.13,0.34,0.21,0.34
Marcin Kamiński,1164,POL,DF,Schalke 04,Bundesliga,30.0,1992.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Kampl,1165,SVN,MF,RB Leipzig,Bundesliga,32.0,1990.0,14.0,9.0,706.0,7.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.02,0.04,0.06,0.02,0.06
Nordine Kandil,1166,FRA,"MF,FW",Strasbourg,Ligue 1,21.0,2001.0,3.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Harry Kane,1167,GBR,FW,Tottenham,Premier League,29.0,1993.0,14.0,14.0,1245.0,13.8,11.0,1.0,9.0,2.0,3.0,4.0,0.0,0.8,0.07,0.87,0.65,0.72,9.0,6.7,2.3,9.0,0.65,0.17,0.82,0.48,0.65
Wilfried Kanga,1168,CIV,FW,Hertha BSC,Bundesliga,24.0,1998.0,13.0,9.0,850.0,9.4,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,2.3,2.3,1.1,3.4,0.24,0.12,0.36,0.24,0.36
Lee Kangin,1170,KOR,"MF,FW",Mallorca,La Liga,21.0,2001.0,14.0,13.0,1090.0,12.1,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.17,0.25,0.41,0.17,0.41,1.3,1.3,2.2,3.5,0.11,0.18,0.29,0.11,0.29
N'Golo Kanté,1171,FRA,MF,Chelsea,Premier League,31.0,1991.0,2.0,2.0,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.05,0.13,0.18,0.05,0.18
Kenan Karaman,1172,TUR,FW,Schalke 04,Bundesliga,28.0,1994.0,8.0,3.0,303.0,3.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.4,0.38,0.04,0.43,0.38,0.43
Yann Karamoh,1173,FRA,"FW,MF",Torino,Serie A,24.0,1998.0,6.0,0.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.8,0.36,0.17,0.53,0.36,0.53
Atakan Karazor,1174,DEU,MF,Stuttgart,Bundesliga,26.0,1996.0,11.0,4.0,396.0,4.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.03,0.05,0.08,0.03,0.08
Jon Karrikaburu,1175,ESP,FW,Real Sociedad,La Liga,20.0,2002.0,6.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.28,0.31,0.6,0.28,0.6
Rick Karsdorp,1176,NLD,DF,Roma,Serie A,27.0,1995.0,9.0,7.0,547.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2,1.5,0.04,0.2,0.24,0.04,0.24
Denso Kasius,1177,NLD,DF,Bologna,Serie A,20.0,2002.0,6.0,4.0,336.0,3.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.54,0.0,0.54,0.1,0.1,0.7,0.8,0.03,0.18,0.21,0.03,0.21
Thomas Kastanaras,1178,GRC,DF,Stuttgart,Bundesliga,19.0,2003.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grigoris Kastanos,1179,CYP,"MF,DF",Salernitana,Serie A,24.0,1998.0,7.0,2.0,242.0,2.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.14,0.08,0.23,0.14,0.23
Silas Katompa,1180,COD,"FW,DF",Stuttgart,Bundesliga,24.0,1998.0,14.0,13.0,1043.0,11.6,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.26,0.17,0.43,0.17,0.35,3.9,3.1,1.0,4.1,0.34,0.09,0.42,0.27,0.36
Moise Kean,1181,ITA,FW,Juventus,Serie A,22.0,2000.0,11.0,4.0,360.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25,1.9,1.9,0.7,2.6,0.47,0.18,0.66,0.47,0.66
Michael Keane,1182,GBR,DF,Everton,Premier League,29.0,1993.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neeskens Kebano,1183,COD,FW,Fulham,Premier League,30.0,1992.0,12.0,9.0,713.0,7.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,0.5,0.5,1.4,1.8,0.06,0.17,0.23,0.06,0.23
Kévin Keben Biakolo,1184,CMR,DF,Toulouse,Ligue 1,18.0,2004.0,9.0,2.0,269.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.01,0.06,0.07,0.01,0.07
Thilo Kehrer,1185,DEU,DF,West Ham,Premier League,26.0,1996.0,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.6,0.03,0.02,0.05,0.03,0.05
Check Keita,1186,FRA,DF,Reims,Ligue 1,19.0,2003.0,2.0,1.0,121.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yannik Keitel,1187,DEU,MF,Freiburg,Bundesliga,22.0,2000.0,10.0,3.0,257.0,2.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Lloyd Kelly,1188,GBR,DF,Bournemouth,Premier League,24.0,1998.0,5.0,5.0,450.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03
Marc-Oliver Kempf,1189,DEU,DF,Hertha BSC,Bundesliga,27.0,1995.0,14.0,14.0,1204.0,13.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.03,0.0,0.03,0.03,0.03
Kenedy,1190,BRA,MF,Valladolid,La Liga,26.0,1996.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
Jonjoe Kenny,1191,GBR,DF,Hertha BSC,Bundesliga,25.0,1997.0,14.0,14.0,1260.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,1.1,1.3,0.02,0.08,0.09,0.02,0.09
Franck Kessié,1192,CIV,MF,Barcelona,La Liga,25.0,1996.0,7.0,2.0,216.0,2.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,0.28,0.05,0.33,0.28,0.33
Saîf-Eddine Khaoui,1193,TUN,"MF,FW",Clermont Foot,Ligue 1,27.0,1995.0,13.0,7.0,666.0,7.4,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.27,0.27,0.54,0.27,0.54,1.6,1.6,1.2,2.8,0.22,0.16,0.38,0.22,0.38
Wahbi Khazri,1194,TUN,"FW,MF",Montpellier,Ligue 1,31.0,1991.0,11.0,8.0,707.0,7.9,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.25,0.13,0.38,0.25,0.38,2.0,2.0,0.3,2.2,0.25,0.04,0.29,0.25,0.29
Rani Khedira,1196,DEU,MF,Union Berlin,Bundesliga,28.0,1994.0,14.0,14.0,1213.0,13.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.04,0.02,0.06,0.04,0.06
Kike,1197,ESP,FW,Osasuna,La Liga,32.0,1989.0,14.0,3.0,428.0,4.8,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.42,0.0,0.42,0.21,0.21,2.4,1.6,0.4,2.0,0.51,0.08,0.58,0.34,0.42
Luca Kilian,1198,DEU,DF,Köln,Bundesliga,23.0,1999.0,12.0,12.0,1006.0,11.2,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.09,0.0,0.09,0.09,0.09,1.1,1.1,0.1,1.2,0.1,0.01,0.11,0.1,0.11
Max Kilman,1199,GBR,DF,Wolves,Premier League,25.0,1997.0,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.04,0.0,0.04,0.04,0.04
Joshua Kimmich,1200,DEU,MF,Bayern Munich,Bundesliga,27.0,1995.0,14.0,13.0,1186.0,13.2,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.15,0.23,0.38,0.15,0.38,1.0,1.0,3.4,4.4,0.08,0.26,0.33,0.08,0.33
Presnel Kimpembe,1201,FRA,DF,Paris S-G,Ligue 1,27.0,1995.0,7.0,7.0,598.0,6.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,0.08,0.02,0.11,0.08,0.11
Jakub Kiwior,1202,POL,DF,Spezia,Serie A,22.0,2000.0,14.0,14.0,1198.0,13.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.8,0.04,0.02,0.06,0.04,0.06
