,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
798,Romain Faivre,fr FRA,MF,Monaco,Ligue 1,20.0,1998.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
799,Fayçal Fajr,ma MAR,MF,Caen,Ligue 1,29.0,1988.0,36.0,6.0,0.0,0.0,43.0,89.0,3.0,217.0,29.0,32.0,0.0,0.0,0.0,239.0,15.0,21.0,41.7
800,Radamel Falcao,co COL,FW,Monaco,Ligue 1,32.0,1986.0,28.4,10.0,0.0,0.0,70.0,63.0,14.0,7.0,3.0,15.0,1.0,1.0,0.0,85.0,92.0,96.0,48.9
801,Diego Falcinelli,it ITA,FW,Bologna,Serie A,27.0,1991.0,7.8,0.0,0.0,0.0,13.0,20.0,0.0,8.0,1.0,5.0,0.0,0.0,0.0,28.0,18.0,21.0,46.2
802,Simon Falette,gn GUI,DF,Eint Frankfurt,Bundesliga,26.0,1992.0,6.7,0.0,0.0,0.0,5.0,4.0,1.0,1.0,14.0,6.0,0.0,0.0,0.0,27.0,19.0,3.0,86.4
803,Iago Falque,es ESP,"FW,MF",Torino,Serie A,28.0,1990.0,17.9,1.0,0.0,0.0,16.0,19.0,7.0,87.0,3.0,8.0,1.0,0.0,0.0,76.0,5.0,30.0,14.3
804,Paolo Faragò,it ITA,"MF,DF",Cagliari,Serie A,25.0,1993.0,18.9,8.0,1.0,1.0,35.0,23.0,1.0,60.0,15.0,29.0,0.0,0.0,0.0,114.0,46.0,24.0,65.7
806,Mohamed Fares,dz ALG,DF,SPAL,Serie A,22.0,1996.0,32.8,12.0,0.0,0.0,51.0,40.0,0.0,160.0,54.0,43.0,0.0,1.0,0.0,153.0,41.0,34.0,54.7
807,Diego Farias,br BRA,FW,Empoli,Serie A,28.0,1990.0,13.3,1.0,0.0,0.0,13.0,16.0,3.0,16.0,0.0,4.0,2.0,0.0,0.0,26.0,3.0,16.0,15.8
808,Diego Farias,br BRA,FW,Cagliari,Serie A,28.0,1990.0,7.8,3.0,0.0,0.0,9.0,12.0,7.0,13.0,1.0,9.0,0.0,0.0,0.0,23.0,4.0,5.0,44.4
809,Andrea Favilli,it ITA,"FW,DF",Genoa,Serie A,21.0,1997.0,1.9,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,4.0,69.2
810,Federico Fazio,ar ARG,DF,Roma,Serie A,31.0,1987.0,31.2,6.0,0.0,0.0,28.0,15.0,0.0,5.0,53.0,20.0,0.0,1.0,0.0,179.0,112.0,47.0,70.4
811,Zouhair Feddal,ma MAR,DF,Betis,La Liga,29.0,1989.0,18.9,7.0,0.0,0.0,29.0,9.0,0.0,4.0,31.0,23.0,0.0,2.0,0.0,106.0,71.0,28.0,71.7
812,Nabil Fekir,fr FRA,MF,Lyon,Ligue 1,25.0,1993.0,22.1,5.0,0.0,0.0,44.0,63.0,18.0,79.0,7.0,31.0,1.0,0.0,0.0,85.0,13.0,31.0,29.5
813,Yassin Fekir,fr FRA,FW,Lyon,Ligue 1,21.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
814,Felipe,br BRA,DF,Hannover 96,Bundesliga,31.0,1987.0,12.2,5.0,1.0,1.0,18.0,17.0,0.0,1.0,35.0,15.0,0.0,1.0,0.0,52.0,30.0,25.0,54.5
815,Luiz Felipe,it ITA,DF,Lazio,Serie A,21.0,1997.0,14.3,4.0,0.0,0.0,20.0,12.0,1.0,4.0,26.0,18.0,0.0,0.0,0.0,59.0,22.0,19.0,53.7
816,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,Bundesliga,20.0,1997.0,2.7,2.0,0.0,0.0,8.0,5.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,6.0,8.0,3.0,72.7
817,Marouane Fellaini,be BEL,MF,Manchester Utd,Premier League,30.0,1987.0,8.4,1.0,0.0,0.0,15.0,9.0,2.0,6.0,4.0,13.0,1.0,0.0,0.0,50.0,48.0,22.0,68.6
818,Kiko Femenía,es ESP,DF,Watford,Premier League,27.0,1991.0,22.8,1.0,0.0,0.0,12.0,14.0,3.0,64.0,36.0,30.0,0.0,1.0,0.0,128.0,12.0,12.0,50.0
819,Edimilson Fernandes,ch SUI,MF,Fiorentina,Serie A,22.0,1996.0,21.9,9.0,1.0,1.0,38.0,17.0,0.0,16.0,26.0,24.0,0.0,2.0,0.0,155.0,21.0,35.0,37.5
820,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,Bundesliga,31.0,1986.0,24.7,10.0,1.0,1.0,56.0,6.0,0.0,1.0,53.0,48.0,0.0,0.0,0.0,143.0,34.0,48.0,41.5
821,Aitor Fernández,es ESP,GK,Levante,La Liga,27.0,1991.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,100.0
822,Andrés Fernández,es ESP,GK,Villarreal,La Liga,31.0,1986.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0
823,Borja Fernández,es ESP,"MF,DF",Valladolid,La Liga,37.0,1981.0,9.3,4.0,0.0,0.0,17.0,6.0,1.0,2.0,14.0,12.0,0.0,0.0,0.0,55.0,37.0,23.0,61.7
824,Federico Fernández,ar ARG,DF,Newcastle Utd,Premier League,29.0,1989.0,16.5,2.0,0.0,0.0,12.0,7.0,1.0,5.0,25.0,12.0,0.0,1.0,0.0,78.0,37.0,30.0,55.2
825,Joaquín Fernández,es ESP,"DF,MF",Valladolid,La Liga,22.0,1996.0,9.3,2.0,0.0,0.0,8.0,8.0,0.0,0.0,17.0,9.0,0.0,0.0,1.0,36.0,37.0,21.0,63.8
826,Fernandinho,br BRA,MF,Manchester City,Premier League,33.0,1985.0,26.4,5.0,0.0,0.0,40.0,26.0,2.0,4.0,41.0,43.0,0.0,1.0,0.0,163.0,75.0,64.0,54.0
827,Juan Ferney Otero,co COL,"FW,MF",Amiens,Ligue 1,23.0,1995.0,24.2,1.0,0.0,0.0,29.0,39.0,14.0,90.0,22.0,13.0,0.0,0.0,0.0,127.0,43.0,63.0,40.6
828,Alex Ferrari,it ITA,DF,Sampdoria,Serie A,24.0,1994.0,6.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,9.0,8.0,0.0,1.0,0.0,26.0,12.0,4.0,75.0
829,David Ferreiro,es ESP,"MF,FW",Huesca,La Liga,30.0,1988.0,25.3,5.0,0.0,0.0,42.0,36.0,24.0,258.0,24.0,22.0,0.0,0.0,0.0,145.0,7.0,32.0,17.9
830,Facundo Ferreyra,ar ARG,FW,Espanyol,La Liga,27.0,1991.0,2.3,2.0,0.0,0.0,8.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,11.0,42.1
832,Jordan Ferri,fr FRA,MF,Nîmes,Ligue 1,26.0,1992.0,20.8,5.0,0.0,0.0,40.0,30.0,2.0,21.0,15.0,31.0,0.0,0.0,0.0,194.0,21.0,31.0,40.4
833,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,26.0,1992.0,1.3,0.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,13.0,2.0,3.0,40.0
834,Oliver Fink,de GER,MF,Düsseldorf,Bundesliga,36.0,1982.0,11.7,4.0,0.0,0.0,25.0,19.0,3.0,10.0,13.0,22.0,0.0,0.0,0.0,78.0,70.0,78.0,47.3
835,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,29.0,1989.0,14.8,2.0,0.0,0.0,34.0,9.0,22.0,4.0,3.0,3.0,1.0,0.0,0.0,32.0,22.0,34.0,39.3
836,Roberto Firmino,br BRA,"FW,MF",Liverpool,Premier League,26.0,1991.0,29.0,0.0,0.0,0.0,38.0,10.0,7.0,9.0,6.0,20.0,0.0,0.0,0.0,112.0,30.0,75.0,28.6
837,Junior Firpo,es ESP,"DF,FW",Betis,La Liga,21.0,1996.0,21.5,7.0,0.0,0.0,30.0,26.0,4.0,35.0,23.0,25.0,1.0,0.0,0.0,105.0,34.0,22.0,60.7
838,Mathieu Flamini,fr FRA,MF,Getafe,La Liga,34.0,1984.0,5.0,5.0,0.0,0.0,15.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,28.0,15.0,4.0,78.9
839,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,25.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
840,Sergio Floccari,it ITA,FW,SPAL,Serie A,36.0,1981.0,10.8,3.0,0.0,0.0,14.0,19.0,3.0,8.0,2.0,5.0,3.0,0.0,0.0,28.0,22.0,26.0,45.8
841,Alessandro Florenzi,it ITA,"DF,FW",Roma,Serie A,27.0,1991.0,24.2,5.0,1.0,1.0,15.0,23.0,2.0,129.0,46.0,21.0,0.0,0.0,0.0,143.0,15.0,24.0,38.5
842,Phil Foden,eng ENG,MF,Manchester City,Premier League,18.0,2000.0,3.7,0.0,0.0,0.0,4.0,5.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,14.0,2.0,7.0,22.2
843,Guessouma Fofana,mr MTN,MF,Amiens,Ligue 1,25.0,1992.0,2.1,1.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,11.0,3.0,2.0,60.0
844,Guessouma Fofana,mr MTN,MF,Guingamp,Ligue 1,25.0,1992.0,5.3,2.0,0.0,0.0,12.0,5.0,0.0,4.0,6.0,9.0,0.0,0.0,0.0,24.0,7.0,8.0,46.7
845,Seko Fofana,ci CIV,MF,Udinese,Serie A,23.0,1995.0,29.3,5.0,0.0,0.0,29.0,28.0,0.0,35.0,29.0,13.0,0.0,1.0,0.0,201.0,15.0,19.0,44.1
846,Wesley Fofana,fr FRA,DF,Saint-Étienne,Ligue 1,17.0,2000.0,1.8,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,9.0,3.0,4.0,42.9
847,Youssouf Fofana,fr FRA,MF,Strasbourg,Ligue 1,19.0,1999.0,10.1,0.0,0.0,0.0,17.0,9.0,0.0,6.0,11.0,20.0,0.0,0.0,0.0,65.0,5.0,7.0,41.7
848,Thomas Foket,be BEL,DF,Reims,Ligue 1,23.0,1994.0,32.0,7.0,0.0,0.0,49.0,42.0,4.0,53.0,49.0,52.0,0.0,2.0,0.0,167.0,28.0,41.0,40.6
849,Thomas Fontaine,mg MAD,"DF,MF",Reims,Ligue 1,27.0,1991.0,4.7,1.0,0.0,0.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,20.0,10.0,9.0,52.6
850,José Fonte,pt POR,DF,Lille,Ligue 1,34.0,1983.0,34.6,5.0,1.0,0.0,29.0,14.0,0.0,6.0,37.0,15.0,0.0,2.0,0.0,187.0,117.0,40.0,74.5
851,Rui Fonte,pt POR,"FW,MF",Lille,Ligue 1,28.0,1990.0,7.0,1.0,0.0,0.0,22.0,4.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,23.0,37.0,29.0,56.1
852,Pablo Fornals,es ESP,"MF,FW",Villarreal,La Liga,22.0,1996.0,27.5,4.0,0.0,0.0,31.0,43.0,4.0,36.0,24.0,26.0,0.0,0.0,0.0,163.0,20.0,63.0,24.1
853,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,Bundesliga,26.0,1991.0,13.9,0.0,0.0,0.0,7.0,24.0,3.0,49.0,3.0,7.0,0.0,0.0,0.0,67.0,8.0,10.0,44.4
854,Fraser Forster,eng ENG,GK,Southampton,Premier League,30.0,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
855,Steven Fortes,cv CPV,DF,Toulouse,Ligue 1,26.0,1992.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,77.8
856,Iver Fossum,no NOR,MF,Hannover 96,Bundesliga,22.0,1996.0,5.1,0.0,0.0,0.0,1.0,3.0,0.0,27.0,7.0,5.0,0.0,0.0,0.0,28.0,1.0,11.0,8.3
858,Ben Foster,eng ENG,GK,Watford,Premier League,35.0,1983.0,38.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,64.0,13.0,0.0,100.0
859,Timothy Fosu-Mensah,nl NED,DF,Fulham,Premier League,20.0,1998.0,8.8,3.0,0.0,0.0,7.0,1.0,0.0,15.0,12.0,7.0,0.0,1.0,1.0,42.0,7.0,13.0,35.0
860,Dimitri Foulquier,fr FRA,"MF,DF",Getafe,La Liga,25.0,1993.0,20.0,7.0,0.0,0.0,49.0,25.0,2.0,26.0,20.0,12.0,0.0,0.0,0.0,104.0,24.0,57.0,29.6
861,Juan Foyth,ar ARG,DF,Tottenham,Premier League,20.0,1998.0,9.9,3.0,1.0,0.0,16.0,9.0,0.0,2.0,10.0,17.0,0.0,2.0,0.0,53.0,25.0,19.0,56.8
862,Raphael Framberger,de GER,"DF,MF",Augsburg,Bundesliga,22.0,1995.0,6.1,2.0,0.0,0.0,6.0,8.0,0.0,25.0,11.0,6.0,0.0,0.0,0.0,32.0,8.0,4.0,66.7
863,Simon Francis,eng ENG,DF,Bournemouth,Premier League,33.0,1985.0,13.7,1.0,0.0,0.0,11.0,8.0,3.0,32.0,19.0,14.0,0.0,0.0,0.0,65.0,47.0,40.0,54.0
864,Mike Frantz,de GER,"MF,FW",Freiburg,Bundesliga,31.0,1986.0,24.6,2.0,0.0,0.0,20.0,35.0,5.0,44.0,21.0,26.0,1.0,0.0,0.0,68.0,48.0,47.0,50.5
865,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,Premier League,24.0,1994.0,35.2,2.0,0.0,0.0,6.0,68.0,10.0,271.0,22.0,11.0,1.0,0.0,0.0,135.0,9.0,27.0,25.0
866,Pierluigi Frattali,it ITA,GK,Parma,Serie A,32.0,1985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
867,Fred,br BRA,MF,Manchester Utd,Premier League,25.0,1993.0,11.6,2.0,0.0,0.0,25.0,18.0,1.0,13.0,16.0,17.0,0.0,1.0,0.0,105.0,3.0,13.0,18.8
868,Ryan Fredericks,eng ENG,DF,West Ham,Premier League,25.0,1992.0,12.1,5.0,0.0,0.0,9.0,10.0,1.0,20.0,13.0,23.0,0.0,1.0,0.0,51.0,20.0,12.0,62.5
869,Remo Freuler,ch SUI,MF,Atalanta,Serie A,26.0,1992.0,33.6,4.0,0.0,0.0,41.0,72.0,0.0,16.0,38.0,45.0,1.0,0.0,0.0,236.0,34.0,41.0,45.3
870,Nicolas Frey,fr FRA,DF,Chievo,Serie A,34.0,1984.0,2.5,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,9.0,3.0,4.0,42.9
871,Marco Friedl,at AUT,DF,Werder Bremen,Bundesliga,20.0,1998.0,5.3,3.0,0.0,0.0,8.0,5.0,0.0,2.0,13.0,6.0,0.0,1.0,0.0,19.0,8.0,4.0,66.7
872,Alexander Fuchs,de GER,"MF,FW",Nürnberg,Bundesliga,21.0,1997.0,7.3,3.0,0.0,0.0,14.0,11.0,0.0,4.0,5.0,12.0,0.0,0.0,0.0,34.0,3.0,9.0,25.0
873,Christian Fuchs,at AUT,DF,Leicester City,Premier League,32.0,1986.0,2.3,0.0,0.0,0.0,3.0,2.0,0.0,15.0,4.0,3.0,0.0,0.0,0.0,17.0,3.0,3.0,50.0
874,Javi Fuego,es ESP,MF,Villarreal,La Liga,34.0,1984.0,2.6,1.0,0.0,0.0,7.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,4.0,3.0,57.1
875,Angelo Fulgini,fr FRA,"MF,FW",Angers,Ligue 1,21.0,1996.0,18.2,1.0,0.0,0.0,21.0,46.0,1.0,46.0,28.0,22.0,1.0,0.0,0.0,104.0,19.0,22.0,46.3
876,Niclas Füllkrug,de GER,FW,Hannover 96,Bundesliga,25.0,1993.0,12.4,1.0,0.0,0.0,20.0,14.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,23.0,65.0,72.0,47.4
877,Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,La Liga,27.0,1991.0,29.2,15.0,0.0,0.0,32.0,22.0,2.0,6.0,42.0,29.0,0.0,0.0,1.0,175.0,67.0,25.0,72.8
878,Manolo Gabbiadini,it ITA,"FW,MF",Southampton,Premier League,26.0,1991.0,5.3,0.0,0.0,0.0,9.0,8.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,27.0,8.0,28.0,22.2
879,Manolo Gabbiadini,it ITA,FW,Sampdoria,Serie A,26.0,1991.0,9.0,5.0,0.0,0.0,18.0,12.0,3.0,31.0,4.0,2.0,1.0,0.0,0.0,23.0,15.0,24.0,38.5
880,Mijat Gaćinović,rs SRB,MF,Eint Frankfurt,Bundesliga,23.0,1995.0,18.1,3.0,0.0,0.0,20.0,41.0,2.0,25.0,24.0,20.0,1.0,0.0,0.0,116.0,11.0,29.0,27.5
881,Gianluca Gaetano,it ITA,"MF,FW",Napoli,Serie A,18.0,2000.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
882,Roberto Gagliardini,it ITA,MF,Inter,Serie A,24.0,1994.0,12.1,4.0,0.0,0.0,28.0,19.0,1.0,2.0,16.0,14.0,0.0,0.0,0.0,46.0,36.0,26.0,58.1
884,Riccardo Gagliolo,se SWE,DF,Parma,Serie A,28.0,1990.0,33.8,7.0,0.0,0.0,32.0,41.0,0.0,18.0,66.0,45.0,0.0,2.0,2.0,183.0,42.0,38.0,52.5
885,Milan Gajić,rs SRB,DF,Bordeaux,Ligue 1,22.0,1996.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0
886,Javi Galán,es ESP,"DF,FW",Huesca,La Liga,23.0,1994.0,16.0,7.0,0.0,0.0,15.0,22.0,1.0,68.0,19.0,39.0,0.0,1.0,0.0,95.0,17.0,19.0,47.2
887,Sam Gallagher,eng ENG,FW,Southampton,Premier League,22.0,1995.0,0.4,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,16.7
888,Álex Gallar,es ESP,"MF,FW",Huesca,La Liga,26.0,1992.0,11.2,2.0,0.0,0.0,6.0,16.0,3.0,43.0,9.0,9.0,0.0,0.0,0.0,74.0,3.0,5.0,37.5
889,Enric Gallego,es ESP,FW,Huesca,La Liga,31.0,1986.0,17.1,4.0,0.0,0.0,45.0,29.0,19.0,10.0,8.0,15.0,0.0,0.0,0.0,45.0,96.0,102.0,48.5
890,Álex Gálvez,es ESP,DF,Rayo Vallecano,La Liga,29.0,1989.0,15.7,6.0,0.0,0.0,22.0,13.0,1.0,1.0,45.0,28.0,0.0,2.0,0.0,111.0,35.0,28.0,55.6
891,Kévin Gameiro,fr FRA,FW,Valencia,La Liga,31.0,1987.0,17.9,1.0,0.0,0.0,11.0,12.0,17.0,10.0,5.0,9.0,1.0,0.0,0.0,43.0,11.0,42.0,20.8
892,Idrissa Gana Gueye,sn SEN,MF,Everton,Premier League,28.0,1989.0,31.4,6.0,0.0,0.0,54.0,38.0,0.0,13.0,74.0,89.0,0.0,1.0,0.0,254.0,32.0,35.0,47.8
893,Ignatius Ganago,cm CMR,FW,Nice,Ligue 1,19.0,1999.0,11.5,1.0,0.0,0.0,9.0,12.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,25.0,23.0,21.0,52.3
894,Cristian Ganea,ro ROU,DF,Athletic Club,La Liga,26.0,1992.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
895,Ganso,br BRA,"MF,FW",Amiens,Ligue 1,28.0,1989.0,5.8,0.0,0.0,0.0,9.0,9.0,0.0,9.0,6.0,8.0,0.0,0.0,0.0,35.0,5.0,4.0,55.6
896,Ezequiel Garay,ar ARG,DF,Valencia,La Liga,31.0,1986.0,23.7,4.0,0.0,0.0,19.0,13.0,0.0,2.0,16.0,17.0,0.0,1.0,0.0,89.0,70.0,41.0,63.1
897,Borja Garcés,es ESP,FW,Atlético Madrid,La Liga,18.0,1999.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
898,Alberto García,es ESP,GK,Rayo Vallecano,La Liga,33.0,1985.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,100.0
899,Aleix García,es ESP,MF,Girona,La Liga,21.0,1997.0,18.5,1.0,0.0,0.0,12.0,19.0,1.0,77.0,21.0,19.0,0.0,0.0,0.0,120.0,16.0,28.0,36.4
900,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,La Liga,25.0,1992.0,19.6,3.0,0.0,0.0,15.0,17.0,5.0,77.0,19.0,19.0,0.0,0.0,0.0,90.0,2.0,16.0,11.1
901,Borja García,es ESP,"MF,FW",Girona,La Liga,27.0,1990.0,29.2,0.0,1.0,0.0,19.0,103.0,4.0,42.0,38.0,27.0,0.0,0.0,0.0,206.0,20.0,34.0,37.0
902,Dani García,es ESP,MF,Athletic Club,La Liga,28.0,1990.0,27.5,13.0,0.0,0.0,46.0,26.0,0.0,5.0,49.0,34.0,0.0,0.0,0.0,187.0,56.0,32.0,63.6
903,Javi García,es ESP,"DF,MF",Betis,La Liga,31.0,1987.0,5.8,0.0,1.0,0.0,8.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,29.0,14.0,11.0,56.0
904,Manu García,es ESP,MF,Alavés,La Liga,32.0,1986.0,25.9,6.0,0.0,0.0,62.0,53.0,4.0,16.0,23.0,48.0,0.0,1.0,1.0,190.0,103.0,70.0,59.5
905,Manu García,es ESP,MF,Toulouse,Ligue 1,20.0,1998.0,20.5,2.0,1.0,1.0,28.0,46.0,0.0,7.0,15.0,26.0,0.0,0.0,0.0,101.0,3.0,14.0,17.6
906,Raúl García,es ESP,"MF,FW",Athletic Club,La Liga,32.0,1986.0,26.3,12.0,0.0,0.0,98.0,60.0,10.0,28.0,21.0,41.0,1.0,0.0,0.0,123.0,186.0,125.0,59.8
907,Raúl García,es ESP,DF,Leganés,La Liga,29.0,1989.0,4.2,1.0,0.0,0.0,4.0,5.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,18.0,8.0,1.0,88.9
908,Raúl García,es ESP,DF,Girona,La Liga,29.0,1989.0,9.4,1.0,0.0,0.0,11.0,9.0,1.0,58.0,11.0,12.0,0.0,0.0,0.0,50.0,15.0,17.0,46.9
910,Sergio García,es ESP,"FW,MF",Espanyol,La Liga,35.0,1983.0,16.5,3.0,0.0,0.0,17.0,37.0,2.0,55.0,10.0,10.0,0.0,0.0,0.0,58.0,18.0,30.0,37.5
911,James Garner,eng ENG,MF,Manchester Utd,Premier League,17.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
912,Mario Gaspar,es ESP,DF,Villarreal,La Liga,27.0,1990.0,28.9,17.0,1.0,1.0,50.0,12.0,1.0,49.0,42.0,43.0,0.0,2.0,0.0,118.0,53.0,50.0,51.5
913,Paulo Gazzaniga,ar ARG,GK,Tottenham,Premier League,26.0,1992.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
914,Marcello Gazzola,it ITA,"DF,MF",Parma,Serie A,33.0,1985.0,10.2,3.0,0.0,0.0,11.0,6.0,0.0,33.0,4.0,4.0,0.0,0.0,0.0,38.0,23.0,13.0,63.9
915,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,Bundesliga,22.0,1995.0,29.7,3.0,0.0,0.0,38.0,27.0,1.0,26.0,30.0,31.0,0.0,1.0,0.0,226.0,51.0,38.0,57.3
916,David de Gea,es ESP,GK,Manchester Utd,Premier League,27.0,1990.0,38.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,0.0,100.0
917,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,Bundesliga,31.0,1986.0,31.3,2.0,0.0,0.0,33.0,32.0,3.0,39.0,69.0,38.0,1.0,0.0,0.0,123.0,104.0,80.0,56.5
918,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,20.0,1998.0,2.7,1.0,0.0,0.0,5.0,6.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,12.0,2.0,10.0,16.7
919,Jérémy Gélin,fr FRA,"DF,MF",Rennes,Ligue 1,21.0,1997.0,14.2,3.0,1.0,0.0,17.0,8.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,82.0,13.0,22.0,37.1
920,Romain Genevois,ht HAI,DF,Caen,Ligue 1,30.0,1987.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,16.0,3.0,5.0,37.5
921,Christian Gentner,de GER,"MF,FW",Stuttgart,Bundesliga,32.0,1985.0,22.4,3.0,0.0,0.0,29.0,31.0,3.0,36.0,31.0,38.0,0.0,0.0,1.0,130.0,36.0,33.0,52.2
922,Yannick Gerhardt,de GER,MF,Wolfsburg,Bundesliga,24.0,1994.0,27.3,2.0,0.0,0.0,28.0,41.0,5.0,51.0,30.0,34.0,1.0,0.0,0.0,127.0,25.0,43.0,36.8
923,Valère Germain,fr FRA,FW,Marseille,Ligue 1,28.0,1990.0,24.1,1.0,0.0,0.0,22.0,20.0,5.0,22.0,6.0,25.0,0.0,0.0,0.0,59.0,98.0,146.0,40.2
924,Gerson,br BRA,"MF,FW",Fiorentina,Serie A,21.0,1997.0,27.0,9.0,0.0,0.0,52.0,85.0,4.0,16.0,16.0,26.0,0.0,1.0,1.0,141.0,35.0,41.0,46.1
925,Gervinho,ci CIV,FW,Parma,Serie A,31.0,1987.0,25.6,3.0,0.0,0.0,11.0,32.0,15.0,8.0,10.0,12.0,1.0,0.0,0.0,115.0,0.0,7.0,0.0
926,Willem Geubbels,fr FRA,MF,Monaco,Ligue 1,16.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
927,Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,19.0,1999.0,0.5,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
928,Rachid Ghezzal,dz ALG,"FW,MF",Leicester City,Premier League,26.0,1992.0,8.3,3.0,0.0,0.0,13.0,8.0,0.0,45.0,7.0,5.0,0.0,0.0,0.0,50.0,10.0,7.0,58.8
929,Paolo Ghiglione,it ITA,DF,Frosinone,Serie A,21.0,1997.0,5.7,4.0,0.0,0.0,12.0,1.0,0.0,28.0,4.0,4.0,0.0,0.0,0.0,27.0,2.0,3.0,40.0
