,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
504,Kevin Danso,AT,DF,Lens,Ligue 1,25,1998,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.6,0.6,0.3,0.9,13,50,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
505,Dante,BR,DF,Nice,Ligue 1,40,1983,12,12,1080,12.0,0,1,1,0,0,0,2,0,0.2,0.2,0.1,0.4,3,77,1,0.00,0.08,0.08,0.00,0.08,0.02,0.01,0.03,0.02,0.03
506,Mohammed Daramy,DK,"FW,MF",Reims,Ligue 1,21,2002,11,7,634,7.0,2,3,5,2,0,0,0,0,1.6,1.6,1.6,3.1,27,33,66,0.28,0.43,0.71,0.28,0.71,0.22,0.22,0.44,0.22,0.44
507,Sergi Darder,ES,MF,Mallorca,La Liga,29,1993,10,6,674,7.5,0,3,3,0,0,0,1,0,0.1,0.1,2.6,2.7,22,33,15,0.00,0.40,0.40,0.00,0.40,0.02,0.35,0.36,0.02,0.36
508,Achraf Dari,MA,"DF,FW",Brest,Ligue 1,24,1999,4,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
509,Matteo Darmian,IT,DF,Inter,Serie A,33,1989,11,8,826,9.2,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,4,26,11,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
510,Lukas Daschner,DE,"MF,FW",Bochum,Bundesliga,25,1998,8,1,215,2.4,1,1,2,1,0,0,1,0,1.6,1.6,0.8,2.5,3,8,15,0.42,0.42,0.84,0.42,0.84,0.69,0.34,1.02,0.69,1.02
511,Josh Dasilva,EN,MF,Brentford,Premier League,25,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
512,David Datro Fofana,CI,"FW,MF",Union Berlin,Bundesliga,20,2002,10,7,562,6.2,0,0,0,0,0,0,0,0,2.1,2.1,0.2,2.3,16,10,53,0.00,0.00,0.00,0.00,0.00,0.33,0.04,0.37,0.33,0.37
513,Jonathan David,CA,FW,Lille,Ligue 1,23,2000,12,10,909,10.1,2,1,3,2,0,0,2,0,3.6,3.6,1.2,4.8,18,25,58,0.20,0.10,0.30,0.20,0.30,0.36,0.12,0.47,0.36,0.47
514,Alphonso Davies,CA,DF,Bayern Munich,Bundesliga,23,2000,11,10,865,9.6,0,3,3,0,0,0,0,0,0.2,0.2,1.3,1.6,50,54,54,0.00,0.31,0.31,0.00,0.31,0.02,0.14,0.16,0.02,0.16
515,Ben Davies,WL,DF,Tottenham,Premier League,30,1993,6,2,182,2.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0,14,5,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30
516,Tom Davies,EN,MF,Sheffield Utd,Premier League,25,1998,3,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,4,1,0.00,0.00,0.00,0.00,0.00,0.14,0.11,0.25,0.14,0.25
517,Pawel Dawidowicz,PL,DF,Hellas Verona,Serie A,28,1995,10,10,794,8.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,3,28,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
518,Craig Dawson,EN,DF,Wolves,Premier League,33,1990,12,12,1060,11.8,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,29,2,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11
520,Kevin De Bruyne,BE,MF,Manchester City,Premier League,32,1991,1,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,3,0.00,0.00,0.00,0.00,0.00,0.08,0.83,0.91,0.08,0.91
521,Charles De Ketelaere,BE,FW,Atalanta,Serie A,22,2001,11,6,571,6.3,1,2,3,1,0,0,0,0,1.7,1.7,1.5,3.2,29,35,54,0.16,0.32,0.47,0.16,0.47,0.26,0.23,0.50,0.26,0.50
522,Rodrigo De Paul,AR,MF,Atlético Madrid,La Liga,29,1994,9,7,552,6.1,0,2,2,0,0,0,1,0,0.9,0.9,1.4,2.3,16,51,22,0.00,0.33,0.33,0.00,0.33,0.15,0.23,0.38,0.15,0.38
523,Lorenzo De Silvestri,IT,DF,Bologna,Serie A,35,1988,8,5,439,4.9,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,7,24,8,0.21,0.00,0.21,0.21,0.21,0.01,0.00,0.01,0.01,0.01
524,Thibault De Smet,BE,DF,Reims,Ligue 1,25,1998,11,8,684,7.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,28,30,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03
525,Koni De Winter,BE,DF,Genoa,Serie A,21,2002,8,5,536,6.0,0,1,1,0,0,0,4,0,0.3,0.3,0.7,0.9,4,11,7,0.00,0.17,0.17,0.00,0.17,0.05,0.11,0.16,0.05,0.16
526,Gregoire Defrel,MQ,"FW,MF",Sassuolo,Serie A,32,1991,8,2,237,2.6,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,2,6,10,0.00,0.38,0.38,0.00,0.38,0.16,0.31,0.46,0.16,0.46
527,Alessandro Deiola,IT,MF,Cagliari,Serie A,28,1995,9,5,357,4.0,0,0,0,0,0,0,2,0,1.0,1.0,0.2,1.2,5,21,8,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.31,0.26,0.31
528,Romain Del Castillo,FR,"FW,MF",Brest,Ligue 1,27,1996,11,11,950,10.6,3,3,6,1,2,2,1,0,2.2,0.7,3.7,4.4,33,56,92,0.28,0.28,0.57,0.09,0.38,0.21,0.35,0.57,0.06,0.42
529,Thomas Delaine,FR,"DF,MF",Strasbourg,Ligue 1,31,1992,10,10,865,9.6,0,0,0,0,0,0,1,0,0.9,0.9,1.1,2.0,26,26,67,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.21,0.09,0.21
530,Sacha Delaye,FR,"FW,MF",Montpellier,Ligue 1,21,2002,5,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
531,Hannes Delcroix,BE,DF,Burnley,Premier League,24,1999,6,2,241,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,1,7,0,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.19,0.13,0.19
532,Olivier Deman,BE,"DF,FW",Werder Bremen,Bundesliga,23,2000,7,6,572,6.4,1,1,2,1,0,0,2,0,0.4,0.4,0.4,0.8,7,21,26,0.16,0.16,0.31,0.16,0.31,0.06,0.07,0.13,0.06,0.13
533,Karamoko Dembele,SC,"MF,FW",Brest,Ligue 1,20,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
534,Ousmane Dembele,FR,"MF,FW",Paris S-G,Ligue 1,26,1997,11,8,707,7.9,0,4,4,0,0,0,0,0,2.3,2.3,2.5,4.9,80,60,128,0.00,0.51,0.51,0.00,0.51,0.30,0.32,0.62,0.30,0.62
535,Jessy Deminguet,FR,"MF,FW",Strasbourg,Ligue 1,25,1998,8,7,510,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,15,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
536,Ermedin Demirovic,BA,"MF,FW",Augsburg,Bundesliga,25,1998,11,11,967,10.7,6,3,9,6,0,0,2,0,4.9,4.9,1.8,6.6,8,19,47,0.56,0.28,0.84,0.56,0.84,0.45,0.16,0.62,0.45,0.62
537,Sepp van den Berg,NL,DF,Mainz 05,Bundesliga,21,2001,11,9,859,9.5,0,0,0,0,0,0,5,0,0.2,0.2,0.0,0.2,2,28,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
538,Leander Dendoncker,BE,"MF,FW",Aston Villa,Premier League,28,1995,4,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
539,Remy Descamps,FR,GK,Nantes,Ligue 1,27,1996,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
540,Mikkel Desler,DK,DF,Toulouse,Ligue 1,28,1995,11,10,873,9.7,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,13,40,45,0.00,0.10,0.10,0.00,0.10,0.03,0.05,0.07,0.03,0.07
541,Arthur Desmas,FR,GK,Le Havre,Ligue 1,29,1994,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
542,Mattia Destro,IT,"FW,MF",Empoli,Serie A,32,1991,5,1,136,1.5,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,1,8,0.00,0.00,0.00,0.00,0.00,0.32,0.01,0.33,0.32,0.33
543,Federico Di Francesco,IT,"FW,MF",Lecce,Serie A,29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,6.00,0.00,6.00,6.00,6.00,0.53,0.00,0.53,0.53,0.53
544,Michele Di Gregorio,IT,GK,Monza,Serie A,26,1997,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
546,Giovanni Di Lorenzo,IT,DF,Napoli,Serie A,30,1993,12,12,1080,12.0,1,3,4,1,0,0,2,0,1.1,1.1,1.9,3.0,30,78,97,0.08,0.25,0.33,0.08,0.33,0.09,0.16,0.25,0.09,0.25
547,Alessandro Di Pardo,IT,"MF,DF",Cagliari,Serie A,24,1999,6,0,172,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,10,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04
548,Boulaye Dia,SN,"FW,MF",Salernitana,Serie A,27,1996,9,7,676,7.5,4,0,4,3,1,1,0,0,2.7,1.9,0.2,2.1,10,13,37,0.53,0.00,0.53,0.40,0.40,0.36,0.02,0.38,0.25,0.27
549,Moussa Diaby,FR,"FW,MF",Aston Villa,Premier League,24,1999,12,12,944,10.5,3,3,6,3,0,0,0,0,2.7,2.7,3.6,6.3,38,34,77,0.29,0.29,0.57,0.29,0.57,0.26,0.35,0.60,0.26,0.60
550,Mouctar Diakhaby,GN,"DF,MF",Valencia,La Liga,26,1996,8,8,654,7.3,1,0,1,1,0,0,4,0,0.7,0.7,0.0,0.7,7,22,1,0.14,0.00,0.14,0.14,0.14,0.10,0.00,0.10,0.10,0.10
551,Mamadou Diakhon,FR,"FW,MF",Reims,Ligue 1,18,2005,4,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
552,Bafode Diakite,FR,DF,Lille,Ligue 1,22,2001,8,8,715,7.9,3,1,4,3,0,0,2,0,1.0,1.0,0.6,1.6,8,33,9,0.38,0.13,0.50,0.38,0.50,0.13,0.08,0.21,0.13,0.21
553,Ibrahim Diakite,GN,DF,Reims,Ligue 1,20,2003,3,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,7,7,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
554,Oumar Diakite,CI,FW,Reims,Ligue 1,19,2003,10,5,462,5.1,1,0,1,1,0,1,1,0,1.3,0.6,0.3,0.8,8,6,25,0.19,0.00,0.19,0.19,0.19,0.26,0.06,0.32,0.11,0.16
555,Assane Diao,ES,FW,Betis,La Liga,18,2005,7,7,510,5.7,2,0,2,2,0,0,1,0,1.0,1.0,0.4,1.3,14,11,44,0.35,0.00,0.35,0.35,0.35,0.17,0.07,0.24,0.17,0.24
556,Mouhamadou Diarra,FR,"MF,FW",Strasbourg,Ligue 1,19,2004,9,7,583,6.5,1,1,2,1,0,0,0,0,0.6,0.6,0.5,1.1,13,20,19,0.15,0.15,0.31,0.15,0.31,0.09,0.08,0.18,0.09,0.18
557,Moussa Diarra,ML,DF,Toulouse,Ligue 1,23,2000,10,7,609,6.8,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,5,27,4,0.00,0.15,0.15,0.00,0.15,0.01,0.08,0.10,0.01,0.10
558,Ruben Dias,PT,DF,Manchester City,Premier League,26,1997,10,9,826,9.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,17,58,6,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
559,Krepin Diatta,SN,DF,Monaco,Ligue 1,24,1999,11,5,486,5.4,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,13,42,37,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.15,0.02,0.15
560,Mory Diaw,SN,GK,Clermont Foot,Ligue 1,30,1993,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
561,Mahamadou Diawara,FR,MF,Lyon,Ligue 1,18,2005,4,2,175,1.9,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,9,9,9,0.00,0.00,0.00,0.00,0.00,0.29,0.05,0.34,0.29,0.34
562,Brahim Diaz,ES,"MF,FW",Real Madrid,La Liga,24,1999,9,2,185,2.1,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.5,13,7,22,0.49,0.00,0.49,0.49,0.49,0.12,0.14,0.26,0.12,0.26
563,Luis Diaz,CO,"FW,MF",Liverpool,Premier League,26,1997,11,8,640,7.1,3,0,3,3,0,0,0,0,2.8,2.8,0.7,3.5,27,20,72,0.42,0.00,0.42,0.42,0.42,0.39,0.10,0.49,0.39,0.49
564,Victor Diaz,ES,"DF,MF",Granada,La Liga,35,1988,4,2,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
565,Famara Diedhiou,SN,"FW,MF",Granada,La Liga,30,1992,6,0,52,0.6,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.7,3,0,12,0.00,1.73,1.73,0.00,1.73,0.79,0.37,1.16,0.79,1.16
566,Bamba Dieng,SN,FW,Lorient,Ligue 1,23,2000,2,2,128,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
567,Eric Dier,EN,DF,Tottenham,Premier League,29,1994,2,1,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
568,Guillaume Dietsch,FR,GK,Metz,Ligue 1,22,2001,1,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
569,Lucas Digne,FR,DF,Aston Villa,Premier League,30,1993,12,12,1070,11.9,0,2,2,0,0,0,4,0,0.2,0.2,2.3,2.4,22,44,127,0.00,0.17,0.17,0.00,0.17,0.02,0.19,0.21,0.02,0.21
570,Federico Dimarco,IT,DF,Inter,Serie A,26,1997,11,11,756,8.4,2,4,6,2,0,0,0,0,0.8,0.8,3.1,4.0,21,43,73,0.24,0.48,0.71,0.24,0.71,0.10,0.37,0.47,0.10,0.47
572,Stole Dimitrievski,MK,GK,Rayo Vallecano,La Liga,29,1993,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
573,Junior Dina Ebimbe,FR,"MF,DF",Eint Frankfurt,Bundesliga,23,2000,10,6,596,6.6,1,1,2,1,0,0,1,0,1.4,1.4,1.5,2.9,27,28,36,0.15,0.15,0.30,0.15,0.30,0.21,0.22,0.44,0.21,0.44
574,Eren Dinkci,DE,"FW,MF",Heidenheim,Bundesliga,21,2001,11,11,906,10.1,5,0,5,5,0,0,4,0,1.1,1.1,1.1,2.2,31,36,40,0.50,0.00,0.50,0.50,0.50,0.11,0.11,0.22,0.11,0.22
575,Sinaly Diomande,CI,DF,Lyon,Ligue 1,22,2001,9,9,810,9.0,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.2,5,41,0,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13
576,Edan Diop,FR,DF,Monaco,Ligue 1,19,2004,2,0,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
577,Issa Diop,FR,DF,Fulham,Premier League,26,1997,8,8,700,7.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,9,45,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
578,Sofiane Diop,FR,FW,Nice,Ligue 1,23,2000,8,5,429,4.8,0,0,0,0,0,0,0,0,0.9,0.9,0.8,1.7,18,13,35,0.00,0.00,0.00,0.00,0.00,0.20,0.16,0.36,0.20,0.36
579,Andy Diouf,FR,MF,Lens,Ligue 1,20,2003,11,9,689,7.7,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.9,29,41,31,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.11,0.08,0.11
580,Yehvann Diouf,FR,GK,Reims,Ligue 1,24,1999,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
581,Axel Disasi,FR,DF,Chelsea,Premier League,25,1998,11,11,966,10.7,1,0,1,1,0,0,2,0,0.8,0.8,0.2,1.0,10,50,7,0.09,0.00,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
582,Djene,TG,"MF,DF",Getafe,La Liga,31,1991,11,10,814,9.0,0,0,0,0,0,0,7,1,0.1,0.1,0.1,0.2,7,33,11,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
583,Berat Djimsiti,AL,DF,Atalanta,Serie A,30,1993,11,11,974,10.8,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,0,24,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
584,Marko Dmitrovic,RS,GK,Sevilla,La Liga,31,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
585,Ben Doak,SC,FW,Liverpool,Premier League,18,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
586,Ritsu Doan,JP,"MF,DF",Freiburg,Bundesliga,25,1998,11,8,659,7.3,1,0,1,1,0,0,0,0,1.4,1.4,0.9,2.2,18,20,46,0.14,0.00,0.14,0.14,0.14,0.19,0.12,0.31,0.19,0.31
587,Lewis Dobbin,EN,MF,Everton,Premier League,20,2003,3,1,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,0,6,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
588,Dodo,BR,DF,Fiorentina,Serie A,25,1998,5,4,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,12,26,10,0.00,0.00,0.00,0.00,0.00,0.02,0.22,0.24,0.02,0.24
589,Danilho Doekhi,NL,DF,Union Berlin,Bundesliga,25,1998,8,8,720,8.0,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1,31,5,0.12,0.00,0.12,0.12,0.12,0.03,0.01,0.04,0.03,0.04
590,Matt Doherty,IE,"MF,DF",Wolves,Premier League,31,1992,6,1,252,2.8,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,1,4,14,0.00,0.00,0.00,0.00,0.00,0.06,0.18,0.24,0.06,0.24
591,Josh Doig,SC,DF,Hellas Verona,Serie A,21,2002,8,8,537,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,10,8,16,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07
592,Jeremy Doku,BE,"FW,DF",Manchester City,Premier League,21,2002,9,7,553,6.1,2,5,7,2,0,0,2,0,0.6,0.6,1.9,2.5,67,17,87,0.33,0.81,1.14,0.33,1.14,0.10,0.31,0.40,0.10,0.40
593,Jeremy Doku,BE,FW,Rennes,Ligue 1,21,2002,2,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,11,5,19,0.81,0.00,0.81,0.81,0.81,0.48,0.16,0.64,0.48,0.64
594,Carlos Dominguez,ES,DF,Celta Vigo,La Liga,22,2001,3,3,266,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
595,Mario Dominguez,ES,FW,Valencia,La Liga,19,2004,3,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.59,0.59,0.59
596,Nicolas Dominguez,AR,MF,Nott'ham Forest,Premier League,25,1998,7,7,535,5.9,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,3,29,18,0.17,0.00,0.17,0.17,0.17,0.10,0.00,0.10,0.10,0.10
598,Nicolas Dominguez,AR,MF,Bologna,Serie A,25,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
599,Giulio Donati,IT,DF,Monza,Serie A,33,1990,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.29,0.49,0.78,0.29,0.78
600,Gianluigi Donnarumma,IT,GK,Paris S-G,Ligue 1,24,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
601,Patrick Dorgu,DK,DF,Lecce,Serie A,19,2004,12,4,502,5.6,0,0,0,0,0,0,3,0,0.0,0.0,0.4,0.4,13,22,25,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08
602,Niklas Dorsch,DE,MF,Augsburg,Bundesliga,25,1998,9,8,608,6.8,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,5,22,6,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
603,Gabriel Dos Santos,BR,DF,Arsenal,Premier League,25,1997,10,8,746,8.3,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,4,30,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
604,Alberto Dossena,IT,DF,Cagliari,Serie A,25,1998,12,11,996,11.1,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.1,2,25,2,0.09,0.09,0.18,0.09,0.18,0.05,0.05,0.10,0.05,0.10
605,Carlos Dotor,ES,MF,Celta Vigo,La Liga,22,2001,8,3,321,3.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,7,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
606,Abdoulaye Doucoure,ML,"FW,MF",Everton,Premier League,30,1993,12,12,1036,11.5,4,0,4,4,0,0,3,0,4.1,4.1,1.6,5.7,26,33,61,0.35,0.00,0.35,0.35,0.35,0.36,0.14,0.50,0.36,0.50
607,Cheick Doucoure,ML,MF,Crystal Palace,Premier League,23,2000,10,10,866,9.6,0,0,0,0,0,0,2,0,0.3,0.3,0.6,0.9,8,43,3,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
608,Ckene Doucoure,KM,FW,Lorient,Ligue 1,21,2002,8,3,279,3.1,1,2,3,1,0,0,1,0,0.8,0.8,0.5,1.3,11,4,20,0.32,0.65,0.97,0.32,0.97,0.27,0.17,0.44,0.27,0.44
609,Desire Doue,FR,"MF,FW",Rennes,Ligue 1,18,2005,12,3,433,4.8,1,0,1,1,0,0,0,0,0.9,0.9,0.8,1.7,15,38,37,0.21,0.00,0.21,0.21,0.21,0.19,0.16,0.35,0.19,0.35
610,Guela Doue,FR,DF,Rennes,Ligue 1,21,2002,7,1,46,0.5,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.2,2,3,4,0.00,0.00,0.00,0.00,0.00,0.20,0.23,0.43,0.20,0.43
611,Alfie Doughty,EN,"DF,MF",Luton Town,Premier League,23,1999,12,9,805,8.9,0,1,1,0,0,0,1,0,0.2,0.2,1.7,1.9,20,36,42,0.00,0.11,0.11,0.00,0.11,0.03,0.19,0.22,0.03,0.22
612,Douglas,BR,MF,Nantes,Ligue 1,26,1997,8,7,560,6.2,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,6,27,5,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14
613,Ismael Doukoure,FR,"MF,DF",Strasbourg,Ligue 1,20,2003,11,11,954,10.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.3,9,49,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
614,Kamory Doumbia,ML,MF,Brest,Ligue 1,20,2003,6,0,148,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,10,5,0.00,0.00,0.00,0.00,0.00,0.11,0.10,0.21,0.11,0.21
615,Anastasios Douvikas,GR,"FW,MF",Celta Vigo,La Liga,24,1999,9,1,194,2.2,2,0,2,2,0,0,0,0,1.2,1.2,0.0,1.2,2,3,12,0.93,0.00,0.93,0.93,0.93,0.56,0.02,0.58,0.56,0.58
616,Artem Dovbyk,UA,FW,Girona,La Liga,26,1997,13,9,725,8.1,7,4,11,6,1,1,0,0,6.6,5.8,2.6,8.4,3,2,35,0.87,0.50,1.37,0.74,1.24,0.82,0.32,1.14,0.72,1.05
617,Nikola Dovedan,AT,MF,Heidenheim,Bundesliga,29,1994,6,1,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,5,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
