,Unnamed: 0,Squad,Comp,# Pl,Age,Poss,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,# Pl,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,# Pl,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Unnamed: 0,# Pl,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,# Pl,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,# Pl,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Unnamed: 0,# Pl,Poss,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Unnamed: 0,# Pl,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
29,29,Everton,Premier League,29,26.3,46.4,38,418,3420,38.0,45,32,77,41,4,5,59,2,45.7,41.9,30.7,72.6,604,1184,1.18,0.84,2.03,1.08,1.92,1.2,0.81,2.01,1.1,1.91,29,29,38.0,45,395,143,36.2,10.39,3.76,0.1,0.29,17.2,15,4,5,45.7,41.9,0.11,-0.7,-0.9,29,29,38.0,14792,18696,79.1,263227,93921,6563,7438,88.2,6125,7073,86.6,1580,2924,54.0,32,30.7,28.7,1.3,300,944,257,60,1184,29,29,38.0,18696,17021,1610,426,28,121,662,660,167,93,53,3,14792,65,362,29,29,38.0,710,18.68,514,67,34,43,46,6,80,2.11,54,9,2,10,5,0,29,29,38.0,640,381,325,242,73,266,664,40.1,398,458,157,301,392,1032,847,19,29,29,46.4,38.0,22845,2729,8235,10258,4585,643,22840,591,362,61.3,229,38.7,12603,70612,36337,604,443,105,552,344,14706,1177,29,29,38,3420,90,100,38.0,418,85,310,106,19,206,1.55,47,48,-1,-0.03,45.7,50.1,-4.5,-0.12,29,29,38.0,59,2,0,386,392,65,662,392,381,4,4,1,2030,665,486,57.8,29,3,38,38,3420,38.0,48,1.26,161,114,72.0,17,8,13,12,31.6,4,3,0,1,0.0
30,30,Fiorentina,Serie A,30,26.6,46.3,38,418,3420,38.0,44,31,75,38,6,6,86,5,44.9,40.2,31.6,71.8,637,1353,1.16,0.82,1.97,1.0,1.82,1.18,0.83,2.01,1.06,1.89,30,30,38.0,44,366,115,31.4,9.63,3.03,0.1,0.33,16.9,14,6,6,44.9,40.2,0.11,-0.9,-2.2,30,30,38.0,13430,17136,78.4,246275,88848,5748,6592,87.2,5603,6571,85.3,1668,2930,56.9,31,31.6,28.0,-0.6,266,1130,245,93,1353,30,30,38.0,17136,15159,1916,617,10,203,740,742,168,34,113,1,13430,61,332,30,30,38.0,655,17.24,472,71,29,26,50,7,77,2.03,53,5,4,6,9,0,30,30,38.0,496,263,228,198,70,229,544,42.1,315,362,127,235,388,884,619,8,30,30,46.3,38.0,20902,2094,6147,9711,5257,659,20896,575,325,56.5,250,43.5,11680,63011,31755,637,499,114,561,422,13327,1345,30,30,38,3420,90,100,38.0,418,82,256,158,19,287,1.05,47,59,-12,-0.32,44.9,61.5,-16.6,-0.44,30,30,38.0,86,5,0,523,523,61,740,388,263,4,11,2,1817,538,544,49.7,30,2,38,38,3420,38.0,59,1.55,152,92,66.4,9,13,16,9,23.7,11,8,3,0,27.3
31,31,Freiburg,Bundesliga,24,26.2,47.3,34,374,3060,34.0,51,34,85,45,6,6,62,0,45.5,40.9,29.5,70.4,463,1170,1.5,1.0,2.5,1.32,2.32,1.34,0.87,2.21,1.2,2.07,31,24,34.0,51,383,140,36.6,11.26,4.12,0.12,0.32,17.3,17,6,6,45.5,40.9,0.11,5.5,4.1,31,24,34.0,12177,15960,76.3,235666,88608,4649,5516,84.3,5693,6655,85.5,1571,2930,53.6,34,29.5,26.6,4.5,286,858,222,85,1170,31,24,34.0,15960,14251,1653,426,15,155,636,721,123,54,50,0,12177,56,338,31,24,34.0,666,19.59,474,73,22,47,44,6,83,2.44,55,8,3,10,6,1,31,24,34.0,431,247,188,186,57,168,448,37.5,280,365,118,247,452,883,631,8,31,24,47.3,34.0,19508,2360,7174,8373,4125,609,19502,423,230,54.4,193,45.6,10518,53310,26290,463,326,111,531,231,12048,1155,31,24,34,3060,90,100,34.0,374,82,223,152,19,151,1.32,52,52,0,0.0,45.5,52.4,-6.9,-0.2,31,24,34.0,62,0,0,437,401,56,636,452,247,5,6,2,1718,588,637,48.0,31,2,34,34,3060,34.0,52,1.53,175,124,72.6,12,9,13,6,17.6,6,4,1,1,20.0
32,32,Fulham,Premier League,28,25.2,49.7,38,418,3420,38.0,26,18,44,23,3,6,67,3,40.5,35.9,26.3,62.2,727,1354,0.68,0.47,1.16,0.61,1.08,1.07,0.69,1.76,0.95,1.64,32,28,38.0,26,436,125,28.7,11.47,3.29,0.05,0.18,18.3,12,3,6,40.5,35.9,0.08,-14.5,-12.9,32,28,38.0,15401,19512,78.9,270640,94395,6853,7837,87.4,6528,7611,85.8,1529,2866,53.3,18,26.3,25.3,-8.3,334,1019,290,94,1354,32,28,38.0,19512,17703,1766,469,17,109,710,784,164,54,73,15,15401,43,346,32,28,38.0,785,20.66,579,65,53,35,47,6,47,1.24,33,2,4,3,4,1,32,28,38.0,601,329,282,231,88,254,581,43.7,327,356,95,261,437,1038,794,13,32,28,49.7,38.0,23810,2407,8063,10438,5567,728,23804,795,506,63.6,289,36.4,13417,74354,37397,727,527,156,721,393,15290,1338,32,28,38,3420,90,100,38.0,418,85,306,110,19,203,0.74,27,53,-26,-0.68,40.5,52.6,-12.1,-0.32,32,28,38.0,67,3,0,484,372,43,710,437,329,5,7,1,2010,649,625,50.9,32,2,38,38,3420,38.0,53,1.39,170,118,72.9,5,13,20,9,23.7,7,7,0,0,0.0
33,33,Genoa,Serie A,34,28.3,44.8,38,418,3420,38.0,46,32,78,42,4,4,87,2,38.8,35.6,26.4,62.0,523,1165,1.21,0.84,2.05,1.11,1.95,1.02,0.69,1.72,0.94,1.63,33,34,38.0,46,338,120,35.5,8.89,3.16,0.12,0.35,18.0,11,4,4,38.8,35.6,0.11,7.2,6.4,33,34,38.0,13954,17948,77.7,246279,89499,6410,7297,87.8,5472,6511,84.0,1602,3000,53.4,32,26.4,19.4,5.6,249,920,226,74,1165,33,34,38.0,17948,16092,1777,519,15,146,579,703,129,43,62,0,13954,79,331,33,34,38.0,585,15.39,439,38,38,35,22,13,73,1.92,55,3,5,6,2,2,33,34,38.0,555,309,293,197,65,255,640,39.8,385,437,123,314,520,1075,785,12,33,34,44.8,38.0,22041,2592,7852,10124,4302,575,22037,541,294,54.3,246,45.5,12400,60464,29847,523,393,118,589,305,13839,1155,33,34,38,3420,90,100,38.0,418,79,238,180,24,272,1.11,47,58,-11,-0.29,38.8,60.5,-21.7,-0.57,33,34,38.0,87,2,1,520,466,79,579,520,309,2,7,2,2013,505,643,44.0,33,3,38,38,3419,38.0,58,1.53,188,132,72.9,10,12,16,9,23.7,7,7,0,0,0.0
34,34,Getafe,La Liga,31,26.7,43.3,38,418,3420,38.0,27,14,41,24,3,5,120,7,34.4,30.5,23.6,54.1,443,1090,0.71,0.37,1.08,0.63,1.0,0.91,0.62,1.53,0.8,1.42,34,31,38.0,27,355,97,27.3,9.34,2.55,0.07,0.25,18.8,24,3,5,34.4,30.5,0.09,-7.4,-6.5,34,31,38.0,8977,13863,64.8,170990,76315,4043,5155,78.4,3111,4340,71.7,1417,3219,44.0,14,23.6,24.0,-9.6,261,863,225,102,1090,34,31,38.0,13863,11734,2055,596,7,210,815,973,143,71,36,0,8977,74,322,34,31,38.0,618,16.26,413,70,37,37,52,9,38,1.0,22,0,6,6,4,0,34,31,38.0,579,352,232,276,71,241,619,38.9,378,361,53,308,393,972,615,4,34,31,43.3,38.0,17678,1589,4689,7849,5367,669,17673,483,263,54.5,220,45.5,8137,43690,21035,443,390,116,607,354,8882,1076,34,31,38,3420,90,100,38.0,418,83,270,141,19,228,1.0,28,43,-15,-0.39,34.4,40.3,-5.9,-0.16,34,31,38.0,120,7,2,631,520,74,815,393,352,3,8,3,1943,840,946,47.0,34,2,38,38,3420,38.0,43,1.13,111,70,67.6,9,11,18,14,36.8,8,7,1,0,12.5
35,35,Granada,La Liga,34,27.4,41.4,38,418,3420,38.0,47,30,77,44,3,5,97,6,41.1,37.3,26.8,64.0,411,975,1.24,0.79,2.03,1.16,1.95,1.08,0.7,1.79,0.98,1.68,35,34,38.0,47,354,121,34.2,9.32,3.18,0.12,0.36,19.1,21,3,5,41.1,37.3,0.11,5.9,6.7,35,34,38.0,9083,13336,68.1,173761,74249,3915,4776,82.0,3574,4629,77.2,1288,2951,43.6,30,26.8,22.6,3.2,224,813,173,58,975,35,34,38.0,13336,11332,1922,506,17,115,613,870,128,57,39,1,9083,82,333,35,34,38.0,592,15.58,387,66,37,43,50,9,69,1.82,45,4,5,9,4,2,35,34,38.0,499,279,226,213,60,185,468,39.5,283,388,128,260,392,891,764,7,35,34,41.4,38.0,17155,2133,6002,7387,3948,532,17149,516,312,60.5,204,39.5,8122,43889,21461,411,288,105,526,346,8979,961,35,34,38,3420,90,100,38.0,418,80,243,176,24,222,1.21,47,65,-18,-0.47,41.1,56.2,-15.0,-0.4,35,34,38.0,97,6,1,533,469,82,613,392,279,4,12,1,1800,675,851,44.2,35,3,38,38,3420,38.0,65,1.71,170,101,65.3,13,7,18,9,23.7,12,6,5,1,45.5
36,36,Hellas Verona,Serie A,32,26.2,49.8,38,418,3420,38.0,38,30,68,35,3,3,91,1,45.3,43.0,33.5,76.5,599,1490,1.0,0.79,1.79,0.92,1.71,1.19,0.88,2.08,1.13,2.01,36,32,38.0,38,400,118,29.5,10.53,3.11,0.09,0.3,16.2,13,3,3,45.3,43.0,0.11,-7.3,-8.0,36,32,38.0,12926,17419,74.2,232123,85512,5724,6738,85.0,5450,6669,81.7,1405,2918,48.1,30,33.5,27.8,-3.5,304,1088,289,67,1490,36,32,38.0,17419,15491,1823,551,10,102,732,711,185,64,107,0,12926,105,343,36,32,38.0,682,17.95,485,75,33,34,47,8,71,1.87,54,3,6,3,4,1,36,32,38.0,465,269,224,183,58,173,413,41.9,240,374,144,230,492,957,756,12,36,32,49.8,38.0,21344,2127,6507,9961,5150,706,21341,479,292,61.0,187,39.0,11100,57832,29476,599,457,138,578,309,12789,1474,36,32,38,3420,90,100,38.0,418,79,250,170,26,281,1.18,46,48,-2,-0.05,45.3,49.5,-4.1,-0.11,36,32,38.0,91,1,0,622,520,108,732,492,269,3,7,2,2214,749,832,47.4,36,3,38,38,3420,38.0,48,1.26,145,99,71.0,11,12,15,7,18.4,7,6,0,1,0.0
37,37,Hertha BSC,Bundesliga,32,25.4,49.6,34,374,3060,34.0,40,29,69,36,4,6,67,3,41.9,37.2,29.1,66.2,589,1176,1.18,0.85,2.03,1.06,1.91,1.23,0.86,2.09,1.09,1.95,37,32,34.0,40,377,142,37.7,11.09,4.18,0.1,0.25,18.4,12,4,6,41.9,37.2,0.1,-1.9,-1.2,37,32,34.0,12566,16169,77.7,248502,87307,4473,5282,84.7,5998,6958,86.2,1814,3023,60.0,29,29.1,27.9,-0.1,278,839,224,75,1176,37,32,34.0,16169,14352,1740,460,16,155,585,751,152,59,61,1,12566,77,312,37,32,34.0,644,18.94,447,62,47,31,44,13,68,2.0,50,3,3,5,7,0,37,32,34.0,485,270,242,201,42,205,493,41.6,288,377,89,288,417,902,687,8,37,32,49.6,34.0,19978,2070,6901,9353,3935,652,19972,571,329,57.6,242,42.4,11197,62916,31992,589,394,171,563,310,12472,1163,37,32,34,3060,90,100,34.0,374,81,227,149,22,157,1.03,41,52,-11,-0.32,41.9,47.4,-5.6,-0.16,37,32,34.0,67,3,2,469,428,77,585,417,270,6,8,1,1743,527,513,50.7,37,2,34,34,3060,34.0,52,1.53,141,89,68.1,8,11,15,9,26.5,8,7,1,0,12.5
38,38,Hoffenheim,Bundesliga,30,25.7,51.2,34,374,3060,34.0,51,38,89,46,5,6,68,4,51.9,47.3,37.4,84.6,581,1517,1.5,1.12,2.62,1.35,2.47,1.53,1.1,2.62,1.39,2.49,38,30,34.0,51,424,149,35.1,12.47,4.38,0.11,0.31,17.5,20,5,6,51.9,47.3,0.11,-0.9,-1.3,38,30,34.0,14269,18046,79.1,259701,96648,6008,6880,87.3,6296,7287,86.4,1608,2822,57.0,38,37.4,37.5,0.6,328,1113,313,101,1517,38,30,34.0,18046,16275,1722,509,15,151,658,745,156,52,60,1,14269,49,374,38,30,34.0,768,22.59,584,63,34,35,42,10,91,2.68,62,6,9,7,7,0,38,30,34.0,508,296,229,204,75,229,539,42.5,310,370,90,280,431,939,619,8,38,30,51.2,34.0,21927,2268,7085,10005,5044,741,21921,553,279,50.5,274,49.5,12424,62580,31672,581,420,136,613,280,14162,1510,38,30,34,3060,90,100,34.0,374,83,241,130,21,166,1.26,52,54,-2,-0.06,51.9,53.1,-1.2,-0.04,38,30,34.0,68,4,2,442,407,49,658,431,296,4,9,2,1896,516,620,45.4,38,2,34,34,3060,34.0,54,1.59,145,91,66.9,11,10,13,6,17.6,9,6,2,1,25.0
39,39,Huesca,La Liga,27,28.0,48.3,38,418,3420,38.0,32,23,55,29,3,4,69,2,38.9,36.1,26.7,62.8,618,1185,0.84,0.61,1.45,0.76,1.37,1.02,0.7,1.73,0.95,1.65,39,27,38.0,32,404,130,32.2,10.63,3.42,0.07,0.22,18.0,13,3,4,38.9,36.1,0.09,-6.9,-7.1,39,27,38.0,13507,17480,77.3,250921,87949,5692,6487,87.7,5785,6818,84.8,1679,3199,52.5,23,26.7,25.3,-3.7,295,898,221,113,1185,39,27,38.0,17480,15449,1930,598,9,197,824,788,156,59,58,1,13507,101,321,39,27,38.0,719,18.92,517,71,44,34,43,10,56,1.47,41,6,2,4,1,2,39,27,38.0,556,321,309,191,56,239,579,41.3,340,342,83,259,437,993,616,7,39,27,48.3,38.0,21269,2396,7957,9101,4468,594,21265,654,426,65.1,228,34.9,11728,65206,34026,618,452,113,540,305,13392,1173,39,27,38,3420,90,100,38.0,418,82,246,171,21,215,0.89,34,53,-19,-0.5,38.9,48.4,-9.5,-0.25,39,27,38.0,69,2,1,528,518,101,824,437,321,2,5,2,1876,580,598,49.2,39,2,38,38,3420,38.0,53,1.39,149,98,67.8,7,13,18,9,23.7,5,5,0,0,0.0
40,40,Inter,Serie A,25,27.7,52.5,38,418,3420,38.0,84,62,146,76,8,9,61,2,74.2,67.2,52.5,119.8,766,1707,2.21,1.63,3.84,2.0,3.63,1.95,1.38,3.34,1.77,3.15,40,25,38.0,84,543,194,35.7,14.29,5.11,0.14,0.39,16.3,17,8,9,74.2,67.2,0.13,9.8,8.8,40,25,38.0,18384,21624,85.0,321565,102857,8126,8970,90.6,7965,8842,90.1,1776,2636,67.4,62,52.5,46.5,9.5,422,1361,395,96,1707,40,25,38.0,21624,19951,1608,450,29,152,702,651,206,64,85,0,18384,65,355,40,25,38.0,985,25.92,754,76,44,55,38,18,150,3.95,114,6,8,12,8,2,40,25,38.0,506,286,214,206,86,213,527,40.4,314,383,102,281,371,877,582,8,40,25,52.5,38.0,25312,2417,7654,11562,6304,1012,25303,454,260,57.3,193,42.5,14452,75884,42467,766,517,198,543,262,18210,1695,40,25,38,3420,90,100,38.0,418,83,257,162,19,251,2.39,89,35,54,1.42,74.2,39.8,34.3,0.9,40,25,38.0,61,2,1,472,426,65,702,371,286,6,7,1,1814,439,428,50.6,40,3,38,38,3420,38.0,35,0.92,118,82,74.6,28,7,3,14,36.8,7,5,2,0,28.6
41,41,Juventus,Serie A,30,27.7,56.9,38,418,3420,38.0,76,59,135,68,8,10,80,6,74.4,67.0,55.1,122.1,949,1768,2.0,1.55,3.55,1.79,3.34,1.96,1.45,3.41,1.76,3.21,41,30,38.0,76,585,206,35.2,15.39,5.42,0.12,0.33,16.8,23,8,10,74.4,67.0,0.12,1.6,1.0,41,30,38.0,19839,23031,86.1,353120,113338,8475,9273,91.4,8934,9758,91.6,1969,2877,68.4,59,55.1,40.5,3.9,470,1454,356,89,1768,41,30,38.0,23031,21302,1636,496,25,158,754,576,221,53,121,0,19839,93,326,41,30,38.0,1061,27.92,777,86,74,68,46,10,134,3.53,94,4,13,14,6,3,41,30,38.0,566,323,244,242,80,243,612,39.7,369,390,114,276,458,1024,581,14,41,30,56.9,38.0,27067,2595,7973,12836,6507,1068,27057,684,451,65.9,233,34.1,15418,85068,46167,949,696,272,581,300,19722,1756,41,30,38,3420,90,100,38.0,418,83,268,146,20,265,2.05,77,38,39,1.03,74.4,39.4,35.0,0.92,41,30,38.0,80,6,2,505,470,93,754,458,323,8,9,2,1941,426,378,53.0,41,3,38,38,3420,38.0,38,1.0,121,82,73.6,23,9,6,8,21.1,9,6,3,0,33.3
42,42,Koln,Bundesliga,28,24.9,46.3,34,374,3060,34.0,33,23,56,29,4,6,63,1,40.5,35.9,25.5,61.5,429,1131,0.97,0.68,1.65,0.85,1.53,1.19,0.75,1.94,1.06,1.81,42,28,34.0,33,354,103,29.1,10.41,3.03,0.08,0.28,17.2,9,4,6,40.5,35.9,0.1,-7.5,-6.9,42,28,34.0,11954,15870,75.3,227260,90858,4798,5675,84.5,5204,6246,83.3,1650,3005,54.9,23,25.5,27.1,-2.5,254,837,214,83,1131,42,28,34.0,15870,14088,1725,490,10,105,655,756,135,60,53,1,11954,57,331,42,28,34.0,630,18.53,444,69,33,36,43,5,56,1.65,36,5,4,7,4,0,42,28,34.0,586,328,299,234,53,248,546,45.4,298,382,101,281,429,1015,670,8,42,28,46.3,34.0,19708,2347,7305,8641,3948,524,19702,420,238,56.7,182,43.3,10391,52262,25676,429,304,84,576,264,11840,1120,42,28,34,3060,90,100,34.0,374,82,225,148,20,157,0.97,34,60,-26,-0.76,40.5,53.6,-13.0,-0.38,42,28,34.0,63,1,1,422,429,57,655,429,328,4,9,0,1948,607,614,49.7,42,2,34,34,3060,34.0,60,1.76,158,97,67.1,8,9,17,5,14.7,9,8,1,0,11.1
43,43,Lazio,Serie A,30,29.4,53.0,38,418,3420,38.0,59,40,99,53,6,10,107,5,58.2,50.7,39.6,90.2,785,1688,1.55,1.05,2.61,1.39,2.45,1.53,1.04,2.57,1.33,2.37,43,30,38.0,59,514,175,34.0,13.53,4.61,0.1,0.3,17.3,14,6,10,58.2,50.7,0.1,0.8,2.3,43,30,38.0,16972,20795,81.6,304863,108222,7366,8356,88.2,7099,8110,87.5,2007,3161,63.5,40,39.6,34.6,0.4,391,1479,398,115,1688,43,30,38.0,20795,19069,1639,468,25,151,744,653,189,97,63,1,16972,87,346,43,30,38.0,937,24.66,733,53,47,55,33,16,103,2.71,75,1,8,9,9,1,43,30,38.0,595,346,284,244,67,254,678,37.5,424,404,92,312,445,1040,649,7,43,30,53.0,38.0,24888,2487,7653,11527,5958,883,24878,553,297,53.7,256,46.3,14348,81890,44030,785,618,171,553,304,16794,1677,43,30,38,3420,90,100,38.0,418,80,228,189,22,239,1.79,61,55,6,0.16,58.2,47.3,10.9,0.29,43,30,38.0,107,5,3,498,427,87,744,445,346,8,10,2,2132,539,510,51.4,43,2,38,38,3420,38.0,55,1.45,151,98,70.2,21,5,12,12,31.6,10,10,0,0,0.0
44,44,Leeds United,Premier League,23,26.1,57.3,38,418,3420,38.0,60,45,105,56,4,4,61,1,55.6,52.5,41.9,94.3,811,1633,1.58,1.18,2.76,1.47,2.66,1.46,1.1,2.57,1.38,2.48,44,23,38.0,60,518,193,37.3,13.63,5.08,0.11,0.29,16.9,9,4,4,55.6,52.5,0.1,4.4,3.5,44,23,38.0,16284,20629,78.9,286488,99274,6970,7933,87.9,7130,8308,85.8,1631,3014,54.1,45,41.9,34.4,3.1,394,1110,349,68,1633,44,23,38.0,20629,18658,1895,467,27,205,786,809,229,115,78,1,16284,76,364,44,23,38.0,924,24.32,701,73,45,63,31,11,108,2.84,81,6,8,8,5,0,44,23,38.0,740,417,378,279,83,310,769,40.3,459,406,149,257,397,1137,646,26,44,23,57.3,38.0,24873,2750,9043,10345,5695,880,24869,563,318,56.5,245,43.5,14066,80443,44866,811,491,158,667,319,16154,1625,44,23,38,3420,90,100,38.0,418,83,312,107,25,209,1.55,62,54,8,0.21,55.6,57.9,-2.2,-0.06,44,23,38.0,61,1,0,432,410,76,786,397,417,3,9,2,2160,538,605,47.1,44,2,38,38,3420,38.0,54,1.42,198,145,76.8,18,5,15,12,31.6,9,8,1,0,11.1
45,45,Leicester City,Premier League,27,26.5,54.3,38,418,3420,38.0,64,45,109,54,10,12,61,0,55.8,46.3,33.7,80.1,666,1464,1.68,1.18,2.87,1.42,2.61,1.47,0.89,2.36,1.22,2.11,45,27,38.0,64,473,170,35.9,12.45,4.47,0.11,0.32,18.6,20,10,12,55.8,46.3,0.1,8.2,7.7,45,27,38.0,17014,21216,80.2,285395,94092,7893,8978,87.9,7010,8113,86.4,1461,2737,53.4,45,33.7,30.1,11.3,360,1209,283,57,1464,45,27,38.0,21216,19423,1722,474,35,92,649,738,212,61,85,5,17014,71,376,45,27,38.0,863,22.71,635,49,56,46,54,23,114,3.0,85,3,8,4,10,4,45,27,38.0,681,403,319,263,99,295,676,43.6,381,386,90,296,438,1119,685,9,45,27,54.3,38.0,25365,2268,7924,11997,5674,772,25353,645,358,55.5,287,44.5,13991,72340,37072,666,481,142,549,322,16883,1455,45,27,38,3420,90,100,38.0,418,85,320,99,22,216,1.74,68,50,18,0.47,55.8,46.0,9.8,0.26,45,27,38.0,61,0,0,413,421,71,649,438,403,11,4,2,2111,600,590,50.4,45,1,38,38,3420,38.0,50,1.32,136,88,66.2,20,6,12,11,28.9,4,4,0,0,0.0
46,46,Lens,Ligue 1,27,26.4,51.1,38,418,3420,38.0,53,35,88,43,10,12,94,7,56.4,47.3,37.8,85.1,743,1567,1.39,0.92,2.32,1.13,2.05,1.48,0.99,2.48,1.24,2.24,46,27,38.0,53,434,133,30.6,11.42,3.5,0.1,0.32,18.5,22,10,12,56.4,47.3,0.11,-3.4,-4.3,46,27,38.0,15078,18957,79.5,276447,96848,6283,7229,86.9,6713,7778,86.3,1682,2916,57.7,35,37.8,33.3,-2.8,327,1132,264,90,1567,46,27,38.0,18957,17084,1824,491,18,200,760,781,194,85,81,0,15078,49,332,46,27,38.0,790,20.79,566,61,58,41,51,13,94,2.47,61,6,8,5,11,3,46,27,38.0,601,358,264,253,84,237,533,44.5,296,375,92,283,508,1109,690,12,46,27,51.1,38.0,23098,2044,6791,11442,5083,678,23086,636,363,57.1,273,42.9,13085,75523,42321,743,499,122,620,348,14953,1553,46,27,38,3420,90,100,38.0,418,83,249,164,18,178,1.5,55,54,1,0.03,56.4,46.8,9.6,0.25,46,27,38.0,94,7,5,541,465,49,760,508,358,11,11,3,2004,644,630,50.5,46,2,38,38,3420,38.0,54,1.42,143,92,69.9,15,12,11,8,21.1,11,11,0,0,0.0
47,47,Levante,La Liga,29,28.0,52.2,38,418,3420,38.0,45,35,80,42,3,6,68,1,40.4,35.7,29.6,65.3,619,1537,1.18,0.92,2.11,1.11,2.03,1.06,0.78,1.84,0.94,1.72,47,29,38.0,45,376,125,33.2,9.89,3.29,0.11,0.34,18.2,10,3,6,40.4,35.7,0.1,4.6,6.3,47,29,38.0,14190,18116,78.3,257005,95976,6356,7202,88.3,5760,6804,84.7,1694,3076,55.1,35,29.6,30.0,5.4,286,1087,306,83,1537,47,29,38.0,18116,16222,1825,509,23,178,697,767,173,61,41,0,14190,69,370,47,29,38.0,671,17.66,519,48,36,25,29,14,80,2.11,60,4,5,4,3,4,47,29,38.0,511,282,268,188,55,208,543,38.3,335,335,93,242,435,946,681,15,47,29,52.2,38.0,21884,2410,7654,9503,4932,679,21878,615,366,59.5,248,40.3,12443,63705,33401,619,446,136,547,326,14070,1526,47,29,38,3420,90,100,38.0,418,81,233,184,20,219,1.08,46,57,-11,-0.29,40.4,53.4,-13.0,-0.34,47,29,38.0,68,1,0,509,397,69,697,435,282,5,4,2,2023,455,522,46.6,47,3,38,38,3420,38.0,57,1.5,163,108,66.9,9,14,15,4,10.5,4,3,0,1,0.0
