,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
481,Giuseppe Caso,IT,"DF,FW",Genoa,Serie A,21,1998,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
482,Moreto Cassama,GW,MF,Reims,Ligue 1,22,1998,29,26,2031,22.6,1,1,2,1,0,0,8,3,0.3,0.3,0.7,1.1,17,112,12,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05
483,Francesco Cassata,IT,"DF,FW",Genoa,Serie A,23,1997,8,2,227,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,3,11,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
484,Timothy Castagne,BE,DF,Leicester City,Premier League,24,1995,27,27,2345,26.1,2,3,5,2,0,0,1,0,1.1,1.1,2.2,3.4,52,91,148,0.08,0.12,0.19,0.08,0.19,0.04,0.09,0.13,0.04,0.13
485,Koen Casteels,BE,GK,Wolfsburg,Bundesliga,28,1992,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
486,Jean-Charles Castelletto,CM,DF,Nantes,Ligue 1,25,1995,24,22,1947,21.6,1,0,1,1,0,0,4,0,2.0,2.0,0.3,2.2,8,50,3,0.05,0.00,0.05,0.05,0.05,0.09,0.01,0.10,0.09,0.10
487,Samu Castillejo,ES,FW,Milan,Serie A,25,1995,28,12,1181,13.1,1,0,1,1,0,0,5,0,2.5,2.5,0.7,3.2,41,41,90,0.08,0.00,0.08,0.08,0.08,0.19,0.05,0.24,0.19,0.24
488,Gonzalo Castro,DE,MF,Stuttgart,Bundesliga,33,1987,26,23,1729,19.2,4,2,6,4,0,0,9,0,3.3,3.3,2.8,6.2,55,119,108,0.21,0.10,0.31,0.21,0.31,0.17,0.15,0.32,0.17,0.32
489,Jonny Castro,ES,"MF,DF",Wolves,Premier League,26,1994,7,7,495,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,13,16,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
490,Gaetano Castrovilli,IT,MF,Fiorentina,Serie A,23,1997,34,29,2332,25.9,5,3,8,5,0,0,8,1,3.0,3.0,2.5,5.5,74,108,124,0.19,0.12,0.31,0.19,0.31,0.11,0.10,0.21,0.11,0.21
491,Danilo Cataldi,IT,MF,Lazio,Serie A,25,1994,19,4,568,6.3,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,12,43,14,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10
492,Ivan Cavaleiro,PT,FW,Fulham,Premier League,26,1993,36,27,2472,27.5,3,0,3,2,1,2,2,0,6.4,4.8,2.7,7.5,68,63,230,0.11,0.00,0.11,0.07,0.07,0.23,0.10,0.33,0.17,0.27
494,Edinson Cavani,UY,FW,Manchester Utd,Premier League,33,1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,8.0,8.0,2.2,10.3,5,30,80,0.65,0.20,0.85,0.65,0.85,0.52,0.15,0.67,0.52,0.67
495,Dani Ceballos,ES,MF,Arsenal,Premier League,23,1996,25,17,1615,17.9,0,3,3,0,0,0,4,0,0.6,0.6,2.6,3.3,54,150,52,0.00,0.17,0.17,0.00,0.17,0.04,0.15,0.18,0.04,0.18
496,Federico Ceccherini,IT,DF,Hellas Verona,Serie A,28,1992,25,23,1738,19.3,0,0,0,0,0,0,8,0,1.3,1.3,0.6,1.9,17,69,27,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
497,Federico Ceccherini,IT,DF,Fiorentina,Serie A,28,1992,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
498,Zeki Celik,TR,DF,Lille,Ligue 1,23,1997,29,28,2381,26.5,3,2,5,3,0,0,8,0,0.6,0.6,2.0,2.6,69,102,119,0.11,0.08,0.19,0.11,0.19,0.02,0.07,0.10,0.02,0.10
499,Bersant Celina,XK,"MF,FW",Dijon,Ligue 1,23,1996,32,25,2298,25.5,0,5,5,0,0,0,5,1,1.7,1.7,4.6,6.3,68,113,120,0.00,0.20,0.20,0.00,0.20,0.06,0.18,0.25,0.06,0.25
500,Fabien Centonze,FR,DF,Metz,Ligue 1,24,1996,36,36,3221,35.8,1,0,1,1,0,0,9,0,1.2,1.2,2.4,3.6,117,107,191,0.03,0.00,0.03,0.03,0.03,0.03,0.07,0.10,0.03,0.10
501,Luca Ceppitelli,IT,DF,Cagliari,Serie A,30,1989,19,16,1465,16.3,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,10,51,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
502,Alberto Cerri,IT,FW,Cagliari,Serie A,24,1996,23,3,369,4.1,1,0,1,1,0,0,1,0,3.0,3.0,0.6,3.7,3,9,50,0.24,0.00,0.24,0.24,0.24,0.74,0.15,0.89,0.74,0.89
503,Sava Cestic,RS,DF,Köln,Bundesliga,19,2001,11,11,899,10.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,3,19,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
504,Julian Chabot,DE,DF,Spezia,Serie A,22,1998,25,19,1655,18.4,1,1,2,1,0,0,11,1,0.7,0.7,0.5,1.3,11,57,4,0.05,0.05,0.11,0.05,0.11,0.04,0.03,0.07,0.04,0.07
505,Nassim Chadli,FR,"FW,MF",Nîmes,Ligue 1,19,2001,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
506,Fouad Chafik,MA,DF,Dijon,Ligue 1,33,1986,23,18,1622,18.0,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,41,65,52,0.06,0.00,0.06,0.06,0.06,0.01,0.04,0.05,0.01,0.05
507,Mehdi Chahiri,MA,"FW,MF",Strasbourg,Ligue 1,24,1996,23,8,801,8.9,2,0,2,2,0,0,0,0,1.6,1.6,1.0,2.6,24,37,77,0.22,0.00,0.22,0.22,0.22,0.18,0.11,0.29,0.18,0.29
508,Sofian Chakla,MA,DF,Villarreal,La Liga,26,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39
509,Sofian Chakla,MA,DF,Getafe,La Liga,26,1993,11,9,897,10.0,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,2,20,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
510,Anibal Chala,EC,DF,Dijon,Ligue 1,24,1996,13,9,744,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,17,28,31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
511,Trevoh Chalobah,EN,"DF,MF",Lorient,Ligue 1,21,1999,29,24,2237,24.9,2,2,4,2,0,0,5,0,1.6,1.6,0.7,2.2,25,93,20,0.08,0.08,0.16,0.08,0.16,0.06,0.03,0.09,0.06,0.09
512,Calum Chambers,EN,DF,Arsenal,Premier League,25,1995,10,8,753,8.4,0,2,2,0,0,0,0,0,0.4,0.4,1.1,1.5,16,40,49,0.00,0.24,0.24,0.00,0.24,0.05,0.13,0.18,0.05,0.18
513,Timothy Chandler,US,DF,Eint Frankfurt,Bundesliga,30,1990,15,3,432,4.8,1,0,1,1,0,0,2,0,0.8,0.8,0.2,1.0,14,19,45,0.21,0.00,0.21,0.21,0.21,0.16,0.05,0.22,0.16,0.22
514,Kwon Chang-hoon,KR,"MF,FW",Freiburg,Bundesliga,26,1994,12,1,216,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,6,24,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12
515,Gaetan Charbonnier,FR,"MF,FW",Brest,Ligue 1,31,1988,36,17,1570,17.4,6,1,7,5,1,1,4,0,6.3,5.5,3.1,8.6,18,65,123,0.34,0.06,0.40,0.29,0.34,0.36,0.18,0.54,0.32,0.49
516,Brendan Chardonnet,FR,DF,Brest,Ligue 1,25,1994,33,30,2716,30.2,3,1,4,3,0,0,3,1,2.3,2.3,0.8,3.1,29,106,7,0.10,0.03,0.13,0.10,0.13,0.08,0.03,0.10,0.08,0.10
517,Xavier Chavalerin,FR,MF,Reims,Ligue 1,29,1991,30,29,2547,28.3,0,3,3,0,0,0,8,0,1.2,1.2,2.6,3.8,11,101,44,0.00,0.11,0.11,0.00,0.11,0.04,0.09,0.14,0.04,0.14
518,Pape Cheikh Diop,SN,MF,Dijon,Ligue 1,22,1997,21,13,1089,12.1,0,0,0,0,0,0,5,0,0.3,0.3,0.6,0.9,14,51,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
520,Chema,ES,"DF,MF",Getafe,La Liga,28,1992,10,7,557,6.2,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.3,2,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
521,Rayan Cherki,FR,"FW,MF",Lyon,Ligue 1,16,2003,27,5,698,7.8,1,3,4,1,0,0,1,1,1.0,1.0,1.8,2.8,54,43,81,0.13,0.39,0.52,0.13,0.52,0.13,0.23,0.36,0.13,0.36
522,Denis Cheryshev,RU,MF,Valencia,La Liga,29,1990,21,13,1101,12.2,0,3,3,0,0,0,3,0,1.0,1.0,2.4,3.4,37,37,95,0.00,0.25,0.25,0.00,0.25,0.08,0.19,0.28,0.08,0.28
523,Giorgio Chiellini,IT,DF,Juventus,Serie A,35,1984,17,16,1386,15.4,0,1,1,0,0,0,4,0,0.5,0.5,0.6,1.1,20,63,2,0.00,0.06,0.06,0.00,0.06,0.03,0.04,0.07,0.03,0.07
524,Federico Chiesa,IT,DF,Fiorentina,Serie A,22,1997,3,3,240,2.7,1,1,2,1,0,0,0,0,0.8,0.8,0.7,1.5,13,8,16,0.37,0.37,0.75,0.37,0.75,0.31,0.26,0.57,0.31,0.57
525,Federico Chiesa,IT,"MF,DF",Juventus,Serie A,22,1997,30,28,2210,24.6,8,8,16,8,0,0,3,1,6.1,6.1,7.8,13.9,92,79,179,0.33,0.33,0.65,0.33,0.65,0.25,0.32,0.57,0.25,0.57
526,Ben Chilwell,EN,DF,Chelsea,Premier League,23,1996,27,27,2286,25.4,3,5,8,3,0,0,3,0,2.4,2.4,2.4,4.9,94,111,186,0.12,0.20,0.31,0.12,0.31,0.10,0.10,0.19,0.10,0.19
527,Vlad Chiriches,RO,DF,Sassuolo,Serie A,30,1989,24,22,1837,20.4,2,1,3,2,0,0,6,0,1.3,1.3,0.4,1.7,10,67,9,0.10,0.05,0.15,0.10,0.15,0.06,0.02,0.08,0.06,0.08
528,Pedro Chirivella,ES,MF,Nantes,Ligue 1,23,1997,32,26,2280,25.3,0,2,2,0,0,0,4,0,0.4,0.4,1.4,1.8,19,148,34,0.00,0.08,0.08,0.00,0.08,0.01,0.06,0.07,0.01,0.07
529,Tahith Chong,NL,"MF,FW",Werder Bremen,Bundesliga,20,1999,13,4,386,4.3,0,1,1,0,0,0,1,0,0.3,0.3,0.6,1.0,12,12,26,0.00,0.23,0.23,0.00,0.23,0.08,0.15,0.23,0.08,0.23
530,Joris Chotard,FR,MF,Montpellier,Ligue 1,18,2001,29,11,1165,12.9,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.2,5,31,21,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09
531,Hamza Choudhury,EN,MF,Leicester City,Premier League,22,1997,10,4,316,3.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,15,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
532,Mounir Chouiar,FR,"FW,MF",Dijon,Ligue 1,21,1999,23,14,1288,14.3,0,2,2,0,0,1,5,0,2.0,1.2,2.4,3.6,49,42,83,0.00,0.14,0.14,0.00,0.14,0.14,0.17,0.31,0.09,0.25
533,Andreas Christensen,DK,DF,Chelsea,Premier League,24,1996,17,15,1371,15.2,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,7,43,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
534,Carney Chukwuemeka,EN,"MF,FW",Aston Villa,Premier League,16,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
535,Samuel Chukwueze,NG,"MF,FW",Villarreal,La Liga,21,1999,28,13,1365,15.2,4,2,6,4,0,0,0,0,2.4,2.4,3.0,5.4,84,53,177,0.26,0.13,0.40,0.26,0.40,0.16,0.20,0.36,0.16,0.36
536,Darko Churlinov,MK,"DF,MF",Stuttgart,Bundesliga,20,2000,14,0,216,2.4,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,10,6,23,0.00,0.42,0.42,0.00,0.42,0.05,0.30,0.34,0.05,0.34
537,Victor Chust,ES,DF,Real Madrid,La Liga,20,2000,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
538,Sebastien Cibois,FR,GK,Brest,Ligue 1,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
539,Cifu,ES,DF,Elche,La Liga,29,1990,11,4,451,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,9,10,16,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
540,Alberto Cifuentes,ES,GK,Cádiz,La Liga,41,1979,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
541,Luca Cigarini,IT,MF,Crotone,Serie A,34,1986,14,13,929,10.3,0,0,0,0,0,0,5,1,0.6,0.6,1.7,2.3,14,90,8,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22
542,Jasper Cillessen,NL,GK,Valencia,La Liga,31,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
543,Antonio Cioffi,IT,FW,Napoli,Serie A,17,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37
544,Tim Civeja,AL,MF,Augsburg,Bundesliga,18,2002,3,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
546,Ciaran Clark,IE,DF,Newcastle Utd,Premier League,30,1989,22,21,1891,21.0,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,9,35,4,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04
547,Alexis Claude-Maurice,FR,"MF,FW",Nice,Ligue 1,22,1998,30,21,1910,21.2,4,5,9,4,0,0,2,0,3.8,3.8,3.8,7.6,61,76,116,0.19,0.24,0.42,0.19,0.42,0.18,0.18,0.36,0.18,0.36
548,Jonathan Clauss,FR,DF,Lens,Ligue 1,27,1992,33,30,2521,28.0,3,6,9,3,0,0,2,0,1.7,1.7,7.1,8.8,102,113,235,0.11,0.21,0.32,0.11,0.32,0.06,0.25,0.31,0.06,0.31
549,Carlos Clerc,ES,DF,Levante,La Liga,28,1992,35,30,2781,30.9,0,3,3,0,0,0,5,0,0.3,0.3,3.2,3.5,87,147,196,0.00,0.10,0.10,0.00,0.10,0.01,0.10,0.11,0.01,0.11
550,Nathaniel Clyne,EN,DF,Crystal Palace,Premier League,29,1991,13,13,1145,12.7,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,18,42,20,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03
551,Conor Coady,EN,DF,Wolves,Premier League,27,1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,1.0,1.0,0.2,1.2,4,67,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03
552,Marcus Coco,FR,"MF,FW",Nantes,Ligue 1,24,1996,32,16,1474,16.4,0,2,2,0,0,0,5,0,0.8,0.8,0.8,1.6,36,40,97,0.00,0.12,0.12,0.00,0.12,0.05,0.05,0.10,0.05,0.10
553,Coke,ES,DF,Levante,La Liga,33,1987,17,11,835,9.3,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,10,39,23,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
554,Seamus Coleman,IE,"DF,MF",Everton,Premier League,31,1988,25,18,1613,17.9,0,3,3,0,0,0,0,0,0.9,0.9,1.8,2.7,31,49,90,0.00,0.17,0.17,0.00,0.17,0.05,0.10,0.15,0.05,0.15
555,Ebrima Colley,GM,"MF,FW",Hellas Verona,Serie A,20,2000,23,4,734,8.2,1,0,1,1,0,0,1,0,1.7,1.7,0.7,2.4,28,22,95,0.12,0.00,0.12,0.12,0.12,0.21,0.08,0.29,0.21,0.29
556,Omar Colley,GM,DF,Sampdoria,Serie A,27,1992,29,28,2591,28.8,2,0,2,2,0,0,6,0,1.1,1.1,0.1,1.2,12,87,0,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04
557,Simone Colombi,IT,GK,Parma,Serie A,29,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
558,Lorenzo Colombo,IT,FW,Milan,Serie A,18,2002,4,1,94,1.0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,4,1,3,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.57,0.57,0.57
559,Racine Coly,SN,MF,Nice,Ligue 1,24,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
560,Kingsley Coman,FR,"FW,MF",Bayern Munich,Bundesliga,24,1996,29,23,1752,19.5,5,10,15,5,0,0,1,0,4.2,4.2,6.4,10.6,103,76,268,0.26,0.51,0.77,0.26,0.77,0.21,0.33,0.55,0.21,0.55
561,Daniel Congre,FR,DF,Montpellier,Ligue 1,35,1985,38,38,3292,36.6,2,0,2,2,0,0,4,0,1.3,1.3,0.2,1.5,26,101,4,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04
562,Aaron Connolly,IE,FW,Brighton,Premier League,20,2000,17,9,791,8.8,2,1,3,2,0,0,0,0,4.0,4.0,0.2,4.2,12,4,58,0.23,0.11,0.34,0.23,0.34,0.45,0.02,0.48,0.45,0.48
563,Andrea Consigli,IT,GK,Sassuolo,Serie A,33,1987,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
564,Andrea Conti,IT,DF,Milan,Serie A,26,1994,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
565,Andrea Conti,IT,DF,Parma,Serie A,26,1994,11,9,809,9.0,0,0,0,0,0,0,3,0,0.5,0.5,0.5,1.0,20,42,21,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.11,0.06,0.11
566,Liam Cooper,SC,DF,Leeds United,Premier League,28,1991,25,25,2185,24.3,1,0,1,1,0,0,4,1,1.8,1.8,0.0,1.8,12,88,1,0.04,0.00,0.04,0.04,0.04,0.08,0.00,0.08,0.08,0.08
567,Francis Coquelin,FR,MF,Villarreal,La Liga,29,1991,22,7,736,8.2,0,0,0,0,0,0,4,0,0.2,0.2,0.6,0.8,10,31,20,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.10,0.02,0.10
568,Theo Corbeanu,CA,FW,Wolves,Premier League,18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
569,Sebastien Corchia,FR,DF,Nantes,Ligue 1,29,1990,25,23,2066,23.0,0,1,1,0,0,0,3,0,0.9,0.9,2.8,3.7,39,68,97,0.00,0.04,0.04,0.00,0.04,0.04,0.12,0.16,0.04,0.16
570,Alex Cordaz,IT,GK,Crotone,Serie A,37,1983,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
572,Inigo Cordoba,ES,"FW,MF",Athletic Club,La Liga,23,1997,3,1,95,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,7,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
573,Inigo Cordoba,ES,MF,Alavés,La Liga,23,1997,7,3,216,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,7,15,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
574,Jhon Cordoba,CO,FW,Hertha BSC,Bundesliga,27,1993,21,17,1537,17.1,7,1,8,7,0,0,3,0,6.9,6.9,1.6,8.5,22,16,97,0.41,0.06,0.47,0.41,0.47,0.41,0.09,0.50,0.41,0.50
575,Sergio Cordova,VE,"FW,MF",Arminia,Bundesliga,22,1997,23,13,1090,12.1,2,1,3,2,0,0,0,0,3.5,3.5,0.9,4.4,17,21,77,0.17,0.08,0.25,0.17,0.25,0.29,0.08,0.36,0.29,0.36
576,Jack Cork,EN,MF,Burnley,Premier League,31,1989,16,15,1350,15.0,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,8,37,13,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
577,Andreas Cornelius,DK,FW,Parma,Serie A,27,1993,29,21,1898,21.1,1,4,5,1,0,0,4,0,2.9,2.9,3.5,6.4,12,45,135,0.05,0.19,0.24,0.05,0.24,0.14,0.17,0.30,0.14,0.30
578,Maxwel Cornet,CI,"DF,FW",Lyon,Ligue 1,23,1996,36,29,2446,27.2,2,5,7,2,0,0,5,0,2.1,2.1,3.5,5.6,73,128,196,0.07,0.18,0.26,0.07,0.26,0.08,0.13,0.21,0.08,0.21
579,Angel Correa,AR,"FW,MF",Atlético Madrid,La Liga,25,1995,38,29,2393,26.6,9,8,17,9,0,0,3,0,7.8,7.7,5.7,13.4,64,84,186,0.34,0.30,0.64,0.34,0.64,0.29,0.21,0.51,0.29,0.51
580,Joaquin Correa,AR,FW,Lazio,Serie A,25,1994,28,25,1933,21.5,8,3,11,7,1,1,3,1,6.9,6.3,2.2,8.5,66,69,187,0.37,0.14,0.51,0.33,0.47,0.32,0.10,0.42,0.30,0.40
581,Rober Correa,ES,DF,Eibar,La Liga,27,1992,15,13,1136,12.6,0,2,2,0,0,0,3,0,0.3,0.3,1.9,2.1,15,41,26,0.00,0.16,0.16,0.00,0.16,0.02,0.15,0.17,0.02,0.17
582,Felix Correia,PT,MF,Juventus,Serie A,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
583,Thierry Correia,PT,DF,Valencia,La Liga,21,1999,29,25,2137,23.7,1,1,2,1,0,0,6,1,0.5,0.5,1.2,1.7,48,46,94,0.04,0.04,0.08,0.04,0.08,0.02,0.05,0.07,0.02,0.07
584,Danny da Costa,DE,"DF,FW",Mainz 05,Bundesliga,27,1993,16,15,1208,13.4,0,1,1,0,0,0,2,0,0.1,0.1,2.3,2.5,23,48,41,0.00,0.07,0.07,0.00,0.07,0.01,0.17,0.18,0.01,0.18
585,Danny da Costa,DE,DF,Eint Frankfurt,Bundesliga,27,1993,6,1,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,5,7,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
586,David Pereira da Costa,PT,"MF,FW",Lens,Ligue 1,19,2001,8,1,158,1.8,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.6,4,4,6,0.57,0.57,1.14,0.57,1.14,0.27,0.06,0.33,0.27,0.33
587,Diego Costa,ES,FW,Atlético Madrid,La Liga,31,1988,7,2,208,2.3,2,0,2,1,1,1,1,0,1.4,0.6,0.5,1.1,3,6,21,0.87,0.00,0.87,0.43,0.43,0.60,0.21,0.82,0.26,0.48
588,Douglas Costa,BR,"MF,FW",Juventus,Serie A,29,1990,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
589,Douglas Costa,BR,"FW,MF",Bayern Munich,Bundesliga,29,1990,11,3,320,3.6,1,1,2,1,0,0,0,0,0.2,0.2,0.8,0.9,15,17,40,0.28,0.28,0.56,0.28,0.56,0.04,0.21,0.26,0.04,0.26
590,Helder Costa,AO,"MF,FW",Leeds United,Premier League,26,1994,22,13,1156,12.8,3,3,6,3,0,0,0,0,2.2,2.2,0.6,2.8,47,28,84,0.23,0.23,0.47,0.23,0.47,0.17,0.04,0.22,0.17,0.22
591,Jaume Costa,ES,"DF,MF",Villarreal,La Liga,32,1988,14,3,351,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,9,13,20,0.00,0.26,0.26,0.00,0.26,0.02,0.06,0.08,0.02,0.08
592,Angelo da Costa Junior,BR,GK,Bologna,Serie A,36,1983,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
593,Charles Costes,FR,MF,Dijon,Ligue 1,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
594,Benoit Costil,FR,GK,Bordeaux,Ligue 1,33,1987,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
