,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2081,Portu,33.3,984,1,72,390,552,147,984,118,50,42.4,68,57.6,685,5645,2711,115,66,42,56,75,747,232
2082,Stefan Posch,8.4,602,38,319,244,43,4,602,7,2,28.6,5,71.4,309,1562,853,10,8,0,3,3,375,3
2083,Sergio Postigo,26.9,1227,193,634,553,49,17,1227,11,9,81.8,2,18.2,634,3289,2139,24,7,1,11,3,680,3
2084,Yussuf Poulsen,18.5,831,15,57,407,377,84,831,48,22,45.8,26,54.2,439,2261,982,32,30,13,70,38,670,144
2085,Maxime Poundje,18.9,1180,41,320,570,302,5,1180,58,35,60.3,23,39.7,583,3645,2145,63,45,3,18,17,623,69
2087,Dennis Praet,29.5,1810,23,262,1025,560,61,1810,84,58,69.0,26,31.0,947,6121,2943,92,57,20,39,39,1280,170
2088,Sanjin Prcic,17.4,1086,32,219,743,137,3,1086,4,2,50.0,2,50.0,598,3103,1728,16,27,0,12,7,739,17
2089,Nicolas de Preville,21.5,1043,12,92,477,490,85,1042,110,53,48.2,57,51.8,709,4395,2144,79,47,28,81,43,754,166
2090,Nicolas de Preville,3.2,100,5,8,49,45,17,99,3,1,33.3,2,66.7,59,320,128,9,2,4,6,7,71,20
2091,Andres Prieto,4.0,124,108,124,0,0,0,124,1,1,100.0,0,0.0,45,355,274,0,0,0,0,0,34,0
2092,Xabi Prieto,21.4,1185,28,111,575,505,75,1184,27,20,74.1,7,25.9,762,3278,1636,46,39,8,22,18,955,123
2094,Alex Pritchard,11.1,523,12,47,215,271,19,523,22,14,63.6,8,36.4,302,1592,567,24,26,8,28,24,339,70
2097,Davy Propper,34.7,1773,100,414,1154,225,28,1773,53,36,67.9,17,32.1,892,4348,1844,20,22,3,42,23,1007,47
2098,Manuel Pucciarelli,15.3,540,3,37,240,267,64,540,22,8,36.4,14,63.6,323,1490,459,19,14,11,29,16,384,105
2101,Marc Pugh,10.9,631,11,81,269,285,40,631,35,19,54.3,14,40.0,373,2495,1023,40,26,10,25,19,475,103
2102,Erick Pulgar,30.8,2082,118,613,1285,209,14,2080,21,19,90.5,2,9.5,1222,5386,2760,25,26,2,36,18,1340,23
2103,Christian Pulisic,25.6,1230,7,111,508,639,126,1230,182,77,42.3,105,57.7,834,6637,3570,152,86,57,50,53,961,257
2104,Jason Puncheon,7.2,313,2,38,165,113,10,313,5,4,80.0,1,20.0,185,851,338,8,9,0,7,15,204,19
2106,George Puscas,7.8,228,13,28,112,92,33,228,11,7,63.6,4,36.4,131,823,398,14,8,5,14,14,161,40
2107,Loic Puyo,1.9,146,4,30,89,29,2,146,2,1,50.0,1,50.0,74,331,164,4,3,1,3,3,83,7
2108,Fabio Quagliarella,30.2,968,22,57,336,591,161,960,33,18,54.5,15,45.5,566,2410,817,30,30,13,73,38,708,255
2109,Robin Quaison,15.7,456,14,42,211,207,52,456,38,17,44.7,21,55.3,286,1416,607,22,16,17,27,34,327,79
2110,Collin Quaner,14.2,631,21,92,263,287,57,631,42,23,54.8,19,45.2,392,2568,1529,56,30,30,37,34,418,85
2111,Dani Raba,12.3,674,10,82,323,278,39,674,45,27,60.0,18,40.0,420,2349,1148,38,26,18,44,32,476,97
2112,Adrien Rabiot,26.2,2461,51,457,1638,391,35,2461,51,39,76.5,12,23.5,1709,10679,5803,84,63,4,33,36,1982,60
2113,Nemanja Radoja,12.3,683,18,103,470,120,11,683,16,11,68.8,5,31.3,403,2156,847,19,13,1,15,15,503,33
2114,Ivan Radovanovic,34.9,2149,126,629,1336,207,5,2149,11,8,72.7,3,27.3,1173,4989,2548,17,21,0,17,20,1279,12
2115,Stefan Radu,28.8,1951,133,755,1084,131,14,1951,26,23,88.5,3,11.5,1251,7085,4447,55,30,2,18,7,1285,13
2117,Rafael,20.1,1496,49,340,786,391,31,1496,44,24,54.5,20,45.5,807,4327,2669,74,63,8,24,15,888,95
2118,Raffael,23.0,1016,1,63,553,426,77,1015,84,45,53.6,39,46.4,608,3359,1656,51,52,24,40,64,794,136
2119,Rafinha,11.6,894,11,81,487,336,39,894,54,41,75.9,13,24.1,636,3816,1969,47,44,7,30,22,721,75
2120,Rafinha,20.6,1941,51,476,955,521,17,1941,18,8,44.4,10,55.6,1121,4613,2707,52,49,6,12,4,1402,124
2121,Andrea Raggi,17.9,905,51,331,438,139,11,905,4,2,50.0,2,50.0,445,1716,820,9,8,0,7,6,501,33
2122,Antonino Ragusa,9.2,380,15,61,136,195,45,380,30,18,60.0,11,36.7,244,1860,931,34,23,18,24,18,266,77
2123,Baba Rahman,0.4,25,1,9,10,7,0,25,3,2,66.7,1,33.3,11,105,20,2,2,0,0,0,12,2
2124,Ivan Rakitic,31.5,2791,56,478,1773,566,43,2791,34,26,76.5,8,23.5,1839,7896,4128,50,59,9,30,24,2214,81
2126,Jonas Ramalho,25.5,1123,128,550,530,55,17,1123,16,13,81.3,3,18.8,528,2517,1126,5,4,0,11,6,595,2
2127,Adil Rami,32.8,2191,180,1175,984,56,29,2191,8,7,87.5,1,12.5,1433,6741,3694,22,12,0,7,4,1413,3
2128,Benito Ramirez,1.8,91,1,8,42,44,2,91,5,4,80.0,1,20.0,55,380,194,8,6,0,4,3,66,17
2129,Gaston Ramirez,24.6,1405,32,144,633,651,59,1405,87,56,64.4,31,35.6,803,4826,1904,49,53,10,84,57,1049,167
2130,Sandro Ramirez,3.1,126,2,10,53,63,10,126,7,3,42.9,4,57.1,72,330,85,1,0,1,15,6,100,21
2132,Sandro Ramirez,8.0,344,3,29,139,180,37,344,21,11,52.4,10,47.6,229,1252,497,20,8,14,19,13,276,81
2134,Ivan Ramis,14.5,822,57,300,504,29,18,822,4,4,100.0,0,0.0,449,2319,1125,7,1,0,9,2,462,1
2135,Omar Ramos,16.1,672,18,119,295,273,15,672,59,33,55.9,26,44.1,438,2621,1004,30,28,5,34,43,446,81
2136,Sergio Ramos,25.4,2151,154,984,1053,132,44,2148,11,9,81.8,2,18.2,1365,6405,3307,17,15,3,10,4,1510,13
2137,Aaron Ramsey,20.5,1480,16,174,770,552,91,1480,36,29,80.6,7,19.4,1082,5745,2709,61,54,18,49,37,1214,161
2138,Angel Rangel,1.7,132,2,27,67,40,1,132,1,0,0.0,1,100.0,63,334,204,6,3,0,4,1,77,11
2139,Andrea Ranocchia,7.0,389,40,188,193,12,9,389,1,1,100.0,0,0.0,213,912,573,3,1,0,3,0,250,3
2140,Marcus Rashford,20.1,932,15,69,286,585,101,932,92,45,48.9,47,51.1,539,3960,2046,82,40,29,46,31,686,160
2141,Milot Rashica,4.3,186,0,18,69,103,14,186,37,15,40.5,22,59.5,121,1016,512,27,7,10,10,4,137,66
2142,Konstantin Rausch,10.3,659,39,175,272,216,9,659,12,2,16.7,10,83.3,240,1296,743,19,13,2,12,5,296,34
2143,Yoric Ravet,5.5,266,7,32,95,144,18,266,17,9,52.9,8,47.1,120,788,330,14,11,4,11,12,163,39
2144,Ante Rebic,19.5,759,13,55,307,415,97,759,90,38,42.2,52,57.8,487,3121,1488,63,45,38,52,38,557,165
2145,Pedro Rebocho,19.1,1227,59,366,590,282,7,1227,23,16,69.6,7,30.4,548,2774,1465,39,27,5,33,12,673,76
2146,Recio,20.4,1210,27,213,720,296,22,1209,28,17,60.7,11,39.3,720,3626,1556,35,25,4,30,26,730,33
2147,Nathan Redmond,21.6,1104,15,145,457,533,64,1104,79,55,69.6,24,30.4,781,5230,2670,84,64,32,38,43,781,182
2149,Fabian Reese,0.8,38,0,5,18,17,3,38,3,0,0.0,3,100.0,20,163,81,3,2,0,3,2,21,5
2150,Vasco Regini,12.0,804,72,300,426,82,6,804,12,9,75.0,3,25.0,378,2330,1481,22,12,2,7,6,538,13
2152,Winston Reid,16.1,855,120,399,429,32,19,855,1,0,0.0,1,100.0,392,1968,935,3,2,0,6,3,454,6
2154,Jeff Reine-Adelaide,4.9,223,5,54,95,81,14,223,30,21,70.0,9,30.0,166,1248,637,22,14,9,7,21,163,17
2155,Karim Rekik,25.6,1575,154,868,688,30,14,1575,2,1,50.0,1,50.0,848,3996,1959,6,3,1,8,8,1020,2
2156,Loic Remy,8.5,331,1,29,155,152,46,331,30,19,63.3,11,36.7,265,1884,999,35,21,20,14,16,286,76
2158,Loic Remy,5.1,161,2,10,77,75,10,160,9,8,88.9,1,11.1,86,418,217,8,4,2,10,4,126,27
2159,Jan Repas,10.0,355,2,34,167,161,17,355,22,9,40.9,13,59.1,220,1961,593,21,18,3,31,29,248,91
2160,Panagiotis Retsos,19.1,1406,67,513,746,157,21,1406,25,15,60.0,10,40.0,806,4099,2002,20,17,2,23,16,845,29
2161,Marco Reus,10.3,511,14,44,197,283,58,510,32,13,40.6,19,59.4,255,1479,669,19,17,4,16,10,355,95
2162,Elvis Rexhbecaj,1.4,76,5,21,41,14,0,76,3,1,33.3,2,66.7,26,148,64,3,2,0,2,4,50,9
2163,Baptiste Reynet,38.0,1801,1405,1775,30,0,0,1801,2,2,100.0,0,0.0,932,4904,3384,0,1,1,1,0,770,0
2164,Franck Ribery,13.4,975,7,62,438,489,70,975,66,22,33.3,44,66.7,659,4679,2562,86,56,34,19,22,832,186
2165,Federico Ricca,12.3,752,40,285,326,150,8,752,8,7,87.5,1,12.5,300,1140,521,9,9,0,6,3,330,27
2166,Federico Ricci,10.2,529,5,64,218,258,27,529,38,18,47.4,20,52.6,326,1759,728,21,16,3,33,21,370,88
2167,Federico Ricci,2.4,99,1,8,34,57,5,99,4,3,75.0,1,25.0,60,387,150,7,2,2,8,6,76,16
2168,Declan Rice,15.9,761,91,340,380,43,4,761,3,2,66.7,1,33.3,359,2239,1164,18,14,0,5,2,401,6
2169,Richarlison,31.4,1359,35,174,531,671,187,1359,99,47,47.5,52,52.5,912,5936,2968,126,74,68,117,80,1031,306
2170,Marco Richter,7.2,235,7,41,103,99,13,235,15,8,53.3,7,46.7,162,931,417,17,10,4,18,13,168,41
2171,Diego Rico,24.8,1619,68,511,724,405,30,1619,36,20,55.6,16,44.4,724,3189,1635,50,41,11,30,20,747,107
2172,Mikel Rico,13.0,681,19,122,428,145,12,681,18,10,55.6,8,44.4,412,1790,655,8,17,2,16,14,403,23
2174,Jairo Riedewald,4.9,210,10,70,96,45,4,210,3,3,100.0,0,0.0,105,246,100,2,2,1,4,4,124,7
2176,Luca Rigoni,17.5,696,16,119,412,172,32,696,11,9,81.8,2,18.2,370,1809,782,21,11,2,19,11,458,63
2177,Nicola Rigoni,10.4,521,26,129,328,71,8,521,5,3,60.0,2,40.0,244,884,470,7,7,0,7,3,321,16
2179,Tomas Rincon,33.3,1847,59,416,1136,316,17,1847,56,46,82.1,10,17.9,1121,4956,2123,29,37,5,48,56,1190,45
2180,Birk Risa,0.9,32,1,3,14,15,5,32,3,1,33.3,2,66.7,13,67,43,2,0,2,4,0,17,5
2181,Marcel Risse,13.0,736,19,153,340,252,22,736,22,12,54.5,10,45.5,331,1599,943,29,18,9,11,2,469,71
2182,Matt Ritchie,31.2,1620,52,285,670,691,46,1620,32,16,50.0,16,50.0,822,4234,1754,53,41,8,49,30,931,139
2184,Cristian Rivera,2.7,154,5,24,104,28,2,154,2,2,100.0,0,0.0,86,475,118,2,3,0,2,1,87,4
2185,Emmanuel Riviere,22.3,840,3,26,392,428,109,838,22,13,59.1,9,40.9,488,1731,623,19,24,11,71,27,682,180
2186,Jonathan Rivierez,22.9,1222,79,457,583,194,5,1222,40,27,67.5,13,32.5,585,2559,1226,15,29,4,13,3,564,41
2187,Luca Rizzo,5.4,292,4,50,124,123,21,292,22,9,40.9,13,59.1,158,1123,528,20,10,9,8,8,184,32
2188,Arjen Robben,16.7,1050,3,34,356,668,67,1049,66,26,39.4,40,60.6,717,5281,3002,97,63,32,28,15,822,216
2189,Rober,21.2,883,116,451,398,40,9,883,8,8,100.0,0,0.0,381,1642,808,5,2,0,10,10,409,2
2191,Sergi Roberto,24.7,2053,61,434,1017,626,46,2053,76,54,71.1,22,28.9,1291,7076,4083,87,64,9,26,15,1467,185
2193,Andrew Robertson,21.6,1853,60,376,898,598,46,1853,17,9,52.9,8,47.1,1063,5265,2984,76,50,10,22,12,1282,214
2195,Hal Robson-Kanu,9.2,323,9,38,123,166,31,323,23,14,60.9,9,39.1,222,1304,491,17,15,4,31,28,246,63
2196,Marc Roca,2.9,204,14,62,116,29,1,204,3,2,66.7,1,33.3,126,572,322,5,3,0,3,1,135,0
2197,Ruben Rochina,1.7,112,2,17,61,36,7,112,8,5,62.5,3,37.5,80,494,243,7,8,1,4,5,89,6
2198,Ronny Rodelin,35.1,1737,45,155,924,685,103,1736,74,57,77.0,17,23.0,818,6190,2837,87,73,11,80,60,1304,251
2199,Rodri,35.9,2864,151,901,1726,264,33,2864,29,26,89.7,3,10.3,1619,8308,3591,28,31,4,23,22,1950,26
2200,Rodrigo,29.8,1220,10,81,577,588,140,1219,78,44,56.4,34,43.6,900,5538,2673,105,78,34,74,57,1041,264
2201,Kevin Rodrigues,18.2,1119,49,280,496,354,14,1119,23,13,56.5,10,43.5,593,2982,1712,40,39,5,30,13,650,103
2202,Angel Rodriguez,25.5,669,15,47,287,340,104,668,47,22,46.8,25,53.2,450,2696,949,39,18,23,87,43,518,150
2203,Ivan Rodriguez,0.2,15,1,5,10,0,0,15,1,0,0.0,1,100.0,10,35,24,0,0,0,0,0,11,0
2204,James Rodriguez,18.0,1768,13,176,954,659,50,1768,54,20,37.0,34,63.0,1134,4994,2670,37,40,4,24,17,1376,157
2205,Jay Rodriguez,31.2,1108,43,170,475,485,103,1107,66,29,43.9,37,56.1,671,3593,1424,47,37,12,82,62,771,166
2206,Ricardo Rodriguez,33.4,2367,88,673,1184,523,22,2365,23,22,95.7,1,4.3,1291,7115,4015,89,68,4,25,19,1610,147
2207,Marko Rog,3.2,328,4,33,210,87,10,328,15,10,66.7,5,33.3,195,891,444,17,9,5,7,6,266,18
2208,Rogerio,10.1,560,39,203,238,133,4,560,29,20,69.0,9,31.0,303,2240,1243,24,20,5,13,15,304,19
2210,Marcus Rohden,18.1,702,24,171,327,213,24,702,23,12,52.2,11,47.8,399,2084,858,23,23,8,38,19,431,67
2211,Marcos Rojo,7.1,449,64,247,186,18,4,449,4,4,100.0,0,0.0,247,1334,870,3,3,0,1,1,289,1
2212,Diego Rolan,21.6,882,7,91,403,401,83,882,91,42,46.2,49,53.8,619,4053,1666,59,45,14,71,59,647,165
2213,Rolando,27.9,1617,166,968,618,40,24,1617,4,4,100.0,0,0.0,995,4102,2294,5,6,0,5,2,1043,2
2214,Esteban Rolon,4.6,181,10,57,103,26,2,181,5,4,80.0,1,20.0,97,408,188,7,3,0,11,3,94,3
2215,Filippo Romagna,21.0,1081,97,521,511,61,3,1081,11,8,72.7,3,27.3,572,3002,1795,22,14,1,7,3,597,4
2216,Alessio Romagnoli,26.1,1739,157,857,825,64,15,1739,2,2,100.0,0,0.0,805,4068,2537,21,3,0,3,3,1199,6
2217,Simone Romagnoli,6.2,350,47,193,153,7,1,350,1,1,100.0,0,0.0,203,1135,540,4,3,0,3,0,202,0
2218,Aristoteles Romero,1.0,69,1,16,43,12,2,69,2,1,50.0,1,50.0,38,291,173,4,1,1,3,2,35,1
2219,Oscar Romero,2.8,115,2,23,56,36,2,115,9,2,22.2,7,77.8,70,343,127,2,3,0,9,6,66,8
2221,Oriol Romeu,32.2,2234,94,460,1533,260,31,2234,17,15,88.2,2,11.8,1256,5738,3150,44,39,0,26,11,1342,16
2222,Romulo,35.2,1907,62,456,918,594,38,1905,87,58,66.7,29,33.3,973,9175,5286,149,104,11,62,42,1177,151
2223,Cristiano Ronaldo,25.4,1087,17,44,350,707,237,1084,51,31,60.8,20,39.2,748,4649,2726,118,52,56,42,27,909,298
2224,Facundo Roncaglia,16.6,1228,98,641,561,32,8,1228,9,9,100.0,0,0.0,789,4451,2436,13,7,0,10,8,861,9
2225,Salomon Rondon,30.7,1287,22,90,596,622,128,1287,76,47,61.8,29,38.2,819,4116,1368,45,52,20,127,107,1013,201
2226,Valentin Rongier,26.1,1615,25,236,954,443,31,1615,50,35,70.0,15,30.0,957,4255,1860,30,41,7,36,51,1082,100
2227,Marten de Roon,28.6,1971,46,353,1264,371,44,1969,13,11,84.6,2,15.4,1115,5381,2681,31,22,2,26,17,1316,33
2228,Wayne Rooney,25.2,1474,48,230,856,402,43,1468,23,9,39.1,14,60.9,813,3760,1586,26,29,2,37,57,1042,91
2229,Roberto Rosales,34.7,2315,126,695,1055,584,18,2315,34,18,52.9,16,47.1,1085,4286,1986,47,48,3,44,24,1172,113
2230,Danny Rose,8.9,645,20,137,261,251,23,645,29,11,37.9,18,62.1,269,1787,1033,36,20,5,14,8,369,77
2232,Aleandro Rosi,18.9,1006,49,242,456,323,27,1006,26,11,42.3,15,57.7,462,2627,1242,33,21,4,21,12,534,78
2233,Valentin Rosier,30.9,1840,104,558,901,404,17,1840,62,48,77.4,14,22.6,940,6314,3411,78,58,8,43,52,944,121
2234,Luca Rossettini,22.5,1274,153,713,526,39,15,1274,2,0,0.0,2,100.0,616,3024,1662,7,5,1,4,0,758,6
2237,Giuseppe Rossi,2.9,141,1,3,65,73,16,141,5,2,40.0,3,60.0,101,436,127,4,6,3,10,7,123,21
2238,Jerome Roussillon,20.9,1275,43,302,568,418,48,1275,72,37,51.4,35,48.6,548,3386,1922,72,38,16,42,22,719,125
2239,Wayne Routledge,4.8,230,5,47,98,88,13,230,10,6,60.0,4,40.0,123,699,276,9,3,3,8,7,154,36
2240,Nolan Roux,31.5,1097,29,118,519,482,113,1096,38,21,55.3,17,44.7,678,3290,1325,42,36,7,53,34,820,216
2242,Antonio Rudiger,26.0,1990,123,842,1061,97,20,1990,10,8,80.0,2,20.0,1298,6974,4393,33,23,2,14,17,1404,7
2243,Sebastian Rudy,16.8,1202,16,162,765,284,9,1202,14,6,42.9,8,57.1,686,2494,1129,9,16,1,15,10,883,44
2246,Daniele Rugani,21.5,1677,120,787,862,32,13,1677,2,0,0.0,2,100.0,1192,5774,2962,8,6,1,3,0,1277,2
2247,Mario Rui,23.2,2377,41,501,1272,613,13,2377,29,12,41.4,17,58.6,1368,5975,3686,67,69,2,19,15,1717,145
2249,Fabian Ruiz Pena,29.5,2465,69,477,1510,508,33,2465,91,69,75.8,22,24.2,1715,7517,3815,68,59,15,58,49,1871,106
2250,Victor Ruiz,26.8,1685,187,985,685,26,10,1685,7,5,71.4,2,28.6,883,4130,2081,4,1,0,7,3,1053,4
2251,Antonio Rukavina,14.1,765,58,295,326,144,5,765,3,1,33.3,2,66.7,279,1142,575,12,9,0,8,0,374,43
2253,Lukas Rupp,12.9,639,21,121,335,188,35,639,38,14,36.8,24,63.2,331,2015,888,28,23,7,19,32,405,64
2254,Marco Russ,12.7,737,73,338,376,28,12,737,7,5,71.4,2,28.6,331,1423,811,8,3,0,2,2,400,3
2256,Idriss Saadi,10.5,320,2,18,157,148,39,320,21,7,33.3,13,61.9,182,892,325,12,8,5,35,15,225,65
2257,Youssouf Sabaly,34.4,2500,95,654,1233,643,23,2500,79,51,64.6,28,35.4,1291,6813,3884,105,89,5,55,34,1365,145
2258,Abdelhamid Sabiri,2.4,133,3,10,75,49,5,133,4,1,25.0,3,75.0,52,215,106,2,3,0,6,1,90,8
2259,Marcel Sabitzer,19.9,1183,24,138,574,484,54,1183,42,18,42.9,24,57.1,611,2991,1405,37,27,5,33,35,817,157
2260,Enric Saborit,15.9,880,64,269,424,198,3,880,7,3,42.9,4,57.1,385,1856,962,29,23,0,19,5,407,55
2262,Ihsan Sacko,2.9,102,2,15,53,35,4,102,8,5,62.5,3,37.5,68,385,221,7,5,2,2,3,91,18
2263,Ihsan Sacko,7.9,287,2,47,124,120,32,287,12,4,33.3,8,66.7,157,969,463,16,14,7,27,9,186,41
2265,Armando Sadiku,3.0,104,6,15,52,39,10,104,4,2,50.0,2,50.0,44,152,25,1,1,1,8,2,65,16
2266,Umar Sadiq,2.5,82,1,3,28,53,14,82,8,4,50.0,4,50.0,70,519,86,5,7,5,17,9,72,24
2267,Bacary Sagna,10.6,866,40,278,433,157,7,866,6,2,33.3,4,66.7,491,2184,1137,17,16,0,7,4,596,34
2268,Adrian Sahibeddine,0.4,13,0,0,5,9,3,13,3,2,66.7,1,33.3,8,99,35,1,0,1,1,2,8,2
2269,Nuri Sahin,13.6,1236,25,164,874,203,16,1236,12,5,41.7,7,58.3,620,2848,1535,19,24,1,5,11,896,25
2270,Wesley Said,20.4,691,6,82,336,288,68,691,48,32,66.7,16,33.3,443,2427,1237,34,31,9,34,27,494,124
2271,Allan Saint-Maximin,25.0,1196,8,135,503,595,121,1196,167,108,64.7,59,35.3,912,8358,5149,183,83,76,61,74,1008,272
2274,Gotoku Sakai,25.4,1624,72,414,897,329,22,1624,45,21,46.7,24,53.3,792,3947,1878,48,28,8,31,32,877,68
2275,Hiroki Sakai,28.0,1860,65,468,933,470,18,1860,36,20,55.6,16,44.4,958,3851,2105,50,45,7,24,14,1030,117
2276,Diafra Sakho,3.4,125,2,7,48,71,12,125,6,2,33.3,4,66.7,70,326,81,4,4,3,18,12,98,22
2277,Diafra Sakho,8.6,248,12,23,99,128,38,248,12,5,41.7,7,58.3,142,454,109,4,4,0,41,10,189,43
2278,Mamadou Sakho,17.8,939,132,496,426,21,6,939,8,6,75.0,2,25.0,506,2186,1180,4,3,1,12,4,488,3
2279,Bakary Sako,5.3,222,2,32,74,119,26,222,13,7,53.8,6,46.2,159,1083,554,20,14,6,18,12,161,43
2280,Emiliano Sala,33.7,1275,53,95,579,614,160,1270,53,28,52.8,24,45.3,709,2936,954,34,31,9,133,80,983,223
2281,Jacopo Sala,11.0,829,34,231,446,159,4,829,7,5,71.4,2,28.6,439,2424,1323,24,21,1,12,9,556,29
2282,Mohamed Salah,32.3,1438,3,70,418,970,243,1436,126,79,62.7,46,36.5,944,6003,2729,95,52,55,105,95,1116,393
2283,Bartosz Salamon,19.2,1142,153,583,521,54,16,1142,5,5,100.0,0,0.0,518,3353,2203,28,12,0,4,4,644,5
2284,Carlos Salcedo,17.9,1154,90,521,614,32,2,1154,4,1,25.0,3,75.0,586,2521,1292,6,4,0,5,3,657,7
2285,Eddie Salcedo,0.4,12,0,0,4,8,2,12,1,0,0.0,1,100.0,8,18,1,0,0,0,1,0,11,0
2286,Yannis Salibur,16.9,788,1,65,348,384,54,788,78,51,65.4,27,34.6,530,3958,1946,73,47,16,30,31,634,136
2288,Sejad Salihovic,4.1,293,4,31,157,112,9,292,18,5,27.8,13,72.2,172,764,269,4,6,0,8,9,185,23
2289,Yoann Salmier,12.3,659,67,402,247,15,7,659,8,7,87.5,1,12.5,383,1863,1160,6,3,1,3,1,435,2
2291,Brice Samba,3.5,110,91,109,2,0,0,110,1,1,100.0,0,0.0,50,333,221,0,0,0,0,0,34,0
2292,Junior Sambia,17.1,1021,9,103,525,402,18,1021,49,29,59.2,20,40.8,502,2957,1494,44,40,5,52,40,711,131
2293,Frederic Sammaritano,15.9,761,16,116,346,307,53,761,25,16,64.0,9,36.0,501,2668,1469,45,31,12,30,22,550,109
2294,Sergi Samper,1.6,96,2,26,64,8,0,96,4,3,75.0,1,25.0,67,356,171,3,1,0,3,1,71,1
2295,Jairo Samperio,6.2,206,9,38,85,87,21,206,16,10,62.5,6,37.5,130,685,376,12,10,2,9,10,136,44
2296,Jairo Samperio,0.4,12,0,0,3,9,3,12,2,0,0.0,2,100.0,10,33,4,0,0,1,1,1,11,4
2297,Mario Sampirisi,24.4,1335,125,576,636,138,7,1335,12,7,58.3,5,41.7,634,3042,1653,24,24,1,13,5,658,33
2298,Mikel San Jose,23.9,1259,64,294,790,192,30,1259,32,20,62.5,12,37.5,601,2693,1379,16,30,1,22,20,726,36
2299,Antonio Sanabria,9.5,264,7,20,139,107,34,264,11,6,54.5,5,45.5,158,723,233,11,7,6,28,8,197,51
2300,Renato Sanches,7.8,507,11,77,296,146,9,507,40,25,62.5,15,37.5,307,2078,1105,32,24,1,11,25,377,33
2301,Alexis Sanchez,16.7,1145,9,52,351,751,104,1144,60,40,66.7,20,33.3,866,5393,1996,50,53,25,64,48,963,218
2302,Alexis Sanchez,11.6,760,2,59,305,407,52,759,60,44,73.3,16,26.7,496,2972,1194,29,37,7,32,35,605,102
2303,Carlos Sanchez,4.1,297,15,69,195,35,4,297,1,1,100.0,0,0.0,171,738,322,2,3,0,5,6,195,2
2304,Carlos Sanchez,12.5,686,45,206,428,54,0,686,10,9,90.0,1,10.0,361,1469,396,2,3,0,12,14,402,3
2305,Davinson Sanchez,28.2,2172,146,1117,1032,40,12,2172,9,9,100.0,0,0.0,1070,4343,2237,8,8,0,8,3,1464,2
2307,Victor Sanchez,27.3,1747,126,580,909,263,6,1747,19,11,57.9,8,42.1,813,3223,1420,21,20,1,29,20,927,61
2308,Jadon Sancho,7.7,458,3,38,172,256,51,458,45,17,37.8,28,62.2,309,2407,1204,40,19,24,16,11,361,94
2309,Sandro,12.8,851,81,295,472,88,7,851,11,11,100.0,0,0.0,439,1870,736,3,8,0,11,4,590,10
2310,Alex Sandro,23.5,1954,58,474,906,591,43,1954,71,53,74.6,18,25.4,1223,7225,4011,93,73,8,32,24,1339,168
2311,Arona Sane,0.7,21,0,1,6,14,2,21,2,0,0.0,2,100.0,18,83,26,1,0,0,0,3,22,10
2312,Lamine Sane,8.7,495,61,254,233,15,8,495,2,2,100.0,0,0.0,211,1229,677,2,1,0,5,3,262,1
2314,Leroy Sane,26.9,1504,15,104,424,1002,177,1504,132,85,64.4,47,35.6,1036,6623,3086,102,48,64,81,64,1205,416
2315,Salif Sane,32.0,2258,294,1212,989,88,39,2258,18,15,83.3,3,16.7,1142,6952,4057,33,4,2,26,13,1166,13
2316,Ibrahim Sangare,17.6,1040,43,208,674,182,17,1040,36,29,80.6,7,19.4,548,3247,1601,34,20,2,24,25,611,23
2317,Younousse Sankhare,20.9,1064,11,152,749,180,42,1064,34,21,61.8,12,35.3,719,3888,2171,39,22,3,21,22,807,43
2318,Baissama Sankoh,17.1,729,62,214,467,60,6,729,19,11,57.9,8,42.1,301,1851,794,16,10,2,28,18,348,19
2319,Siriki Sanogo,0.4,24,0,7,13,4,1,24,2,1,50.0,1,50.0,15,50,15,1,0,1,1,0,16,1
2320,Yaya Sanogo,16.8,502,17,30,192,283,90,502,27,14,51.9,13,48.1,314,1041,329,10,8,4,54,31,415,96
2321,Morgan Sanson,24.1,1390,5,127,732,558,69,1390,72,46,63.9,26,36.1,985,5401,2505,93,75,8,72,61,1074,195
2322,Nicola Sansone,7.1,305,2,27,140,144,30,304,16,10,62.5,6,37.5,217,1214,628,22,12,8,19,14,254,75
2323,Baptiste Santamaria,28.8,1453,64,363,937,172,8,1453,25,22,88.0,3,12.0,836,4193,2114,29,35,4,26,26,854,15
2324,Ivan Santini,30.9,1035,37,75,477,487,133,1029,18,13,72.2,5,27.8,481,1954,520,10,8,3,99,59,858,203
2325,Davide Santon,9.3,663,38,178,358,129,2,663,19,13,68.4,6,31.6,356,2584,1294,30,25,1,6,6,391,33
2327,Douglas Santos,26.4,1871,89,545,969,396,15,1871,78,41,52.6,37,47.4,835,4985,3156,80,53,4,24,21,840,94
2328,Samir Santos,28.5,1741,142,727,902,126,12,1741,25,14,56.0,11,44.0,886,4498,2431,28,32,2,14,13,972,23
