,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
1634,Lossémy Karaboué,CIV,"DF,MF",Troyes,fr Ligue 1,27.0,1988.0,32.0,2352.0,74.0,68.8,26.1,24.0,,21.0,8.0,,4.0,0.41,19.0,55.0,-36.0,-1.38,0.22
1635,Kenan Karaman,TUR,"MF,FW",Hannover 96,de Bundesliga,21.0,1994.0,23.0,1743.0,76.0,57.0,19.4,19.0,,15.0,4.0,,7.0,0.78,17.0,29.0,-12.0,-0.62,0.68
1636,Benjamin Karamoko,MLI,DF,Saint-Étienne,fr Ligue 1,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
1638,Hamadou Karamoko,CIV,DF,Lorient,fr Ligue 1,19.0,1995.0,3.0,270.0,90.0,7.9,3.0,3.0,,3.0,0.0,,5.0,1.33,4.0,5.0,-1.0,-0.33,-0.05
1639,Goran Karanović,CHE,FW,Angers,fr Ligue 1,27.0,1987.0,12.0,309.0,26.0,9.0,3.4,2.0,,0.0,10.0,,6.0,0.92,4.0,2.0,2.0,0.58,0.58
1640,Loris Karius,DEU,GK,Mainz 05,de Bundesliga,22.0,1993.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.47,46.0,42.0,4.0,0.12,
1641,Orestis Karnezis,GRC,GK,Udinese,it Serie A,30.0,1985.0,38.0,3420.0,90.0,100.0,38.0,38.0,,38.0,0.0,,0.0,1.03,35.0,60.0,-25.0,-0.66,
1642,Will Keane,IRL,"FW,MF",Manchester Utd,eng Premier League,22.0,1993.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.37
1643,Thilo Kehrer,DEU,DF,Schalke 04,de Bundesliga,18.0,1996.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,5.0,3.0,0.0,0.0,0.0,0.0,-0.06
1644,Abdoulaye Keita,MLI,MF,Bastia,fr Ligue 1,21.0,1994.0,4.0,36.0,9.0,1.1,0.4,0.0,,0.0,4.0,,0.0,2.25,0.0,0.0,0.0,0.0,0.16
1645,Seydou Keita,MLI,MF,Roma,it Serie A,35.0,1980.0,20.0,1367.0,68.0,40.0,15.2,16.0,,12.0,4.0,,8.0,2.3,34.0,14.0,20.0,1.32,0.35
1646,Keko,ESP,MF,Eibar,es La Liga,23.0,1991.0,29.0,2307.0,80.0,67.5,25.6,27.0,84.0,16.0,2.0,13.0,0.0,1.31,39.0,42.0,-3.0,-0.12,0.61
1647,Ivan Kelava,HRV,GK,Granada,es La Liga,27.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,24.0,,,,,,
1648,Martin Kelly,GBR,DF,Crystal Palace,eng Premier League,25.0,1990.0,13.0,1044.0,80.0,30.5,11.6,11.0,,11.0,2.0,,23.0,0.85,10.0,15.0,-5.0,-0.43,-0.17
1649,Olivier Kemen,FRA,MF,Lyon,fr Ligue 1,19.0,1996.0,2.0,106.0,53.0,3.1,1.2,1.0,,1.0,1.0,,2.0,1.5,1.0,4.0,-3.0,-2.55,-3.28
1650,Tobias Kempe,DEU,MF,Darmstadt 98,de Bundesliga,26.0,1989.0,31.0,1291.0,42.0,42.2,14.3,9.0,,2.0,22.0,,3.0,1.16,15.0,23.0,-8.0,-0.56,-0.2
1651,Kenedy,BRA,"DF,MF",Chelsea,eng Premier League,19.0,1996.0,14.0,556.0,40.0,16.3,6.2,4.0,,1.0,10.0,,10.0,1.21,12.0,10.0,2.0,0.32,0.2
1652,Jonjoe Kenny,GBR,"DF,FW",Everton,eng Premier League,18.0,1997.0,1.0,62.0,62.0,1.8,0.7,0.0,,0.0,1.0,,0.0,3.0,2.0,0.0,2.0,2.9,2.85
1653,Christophe Kerbrat,FRA,DF,Guingamp,fr Ligue 1,28.0,1986.0,29.0,2589.0,89.0,75.7,28.8,29.0,,28.0,0.0,,0.0,1.28,33.0,38.0,-5.0,-0.17,0.26
1654,Yann Kermorgant,FRA,FW,Bournemouth,eng Premier League,33.0,1981.0,7.0,130.0,19.0,3.8,1.4,0.0,,0.0,7.0,,10.0,1.0,2.0,3.0,-1.0,-0.69,-0.12
1655,Thomas Kessler,DEU,GK,Köln,de Bundesliga,29.0,1986.0,1.0,90.0,90.0,2.9,1.0,1.0,,1.0,0.0,,26.0,1.0,2.0,2.0,0.0,0.0,0.12
1656,Billy Ketkeophomphone,LAO,FW,Angers,fr Ligue 1,25.0,1990.0,35.0,2686.0,77.0,78.5,29.8,31.0,,18.0,4.0,,0.0,1.31,32.0,32.0,0.0,0.0,-0.25
1657,Wahbi Khazri,TUN,MF,Sunderland,eng Premier League,24.0,1991.0,14.0,1071.0,77.0,31.3,11.9,13.0,,6.0,1.0,,1.0,1.36,14.0,10.0,4.0,0.34,1.03
1658,Wahbi Khazri,TUN,"MF,FW",Bordeaux,fr Ligue 1,24.0,1991.0,20.0,1579.0,79.0,46.2,17.5,20.0,,10.0,0.0,,1.0,1.45,21.0,22.0,-1.0,-0.06,0.24
1659,Sami Khedira,DEU,MF,Juventus,it Serie A,28.0,1987.0,20.0,1528.0,76.0,44.7,17.0,20.0,,8.0,0.0,,2.0,2.9,39.0,8.0,31.0,1.83,0.68
1660,Isaac Kiese Thelin,SWE,"FW,MF",Bordeaux,fr Ligue 1,23.0,1992.0,7.0,303.0,43.0,8.9,3.4,3.0,,0.0,4.0,,5.0,1.57,3.0,8.0,-5.0,-1.49,-1.43
1661,Stefan Kießling,DEU,FW,Leverkusen,de Bundesliga,31.0,1984.0,30.0,1889.0,63.0,61.7,21.0,19.0,,14.0,11.0,,1.0,1.97,38.0,15.0,23.0,1.1,1.63
1662,Joshua Kimmich,DEU,"DF,MF",Bayern Munich,de Bundesliga,20.0,1995.0,23.0,1428.0,62.0,46.7,15.9,15.0,,13.0,8.0,,9.0,2.74,34.0,5.0,29.0,1.83,-0.05
1664,Presnel Kimpembe,FRA,DF,Paris S-G,fr Ligue 1,19.0,1995.0,6.0,426.0,71.0,12.5,4.7,5.0,,4.0,1.0,,7.0,2.67,12.0,0.0,12.0,2.54,0.4
1665,Andy King,GB-WLS,MF,Leicester City,eng Premier League,26.0,1988.0,25.0,1062.0,42.0,31.1,11.8,9.0,,8.0,16.0,,11.0,2.08,25.0,17.0,8.0,0.68,-0.24
1666,Joshua King,NOR,"FW,MF",Bournemouth,eng Premier League,23.0,1992.0,31.0,1913.0,62.0,55.9,21.3,24.0,,6.0,7.0,,0.0,0.97,26.0,39.0,-13.0,-0.61,-0.07
1667,Stephen Kingsley,SYC,DF,Swansea City,eng Premier League,21.0,1994.0,4.0,355.0,89.0,10.4,3.9,4.0,,3.0,0.0,,1.0,2.5,8.0,3.0,5.0,1.27,1.71
1668,David Kinsombi,COD,DF,Eint Frankfurt,de Bundesliga,19.0,1995.0,2.0,91.0,46.0,3.0,1.0,1.0,,1.0,1.0,,3.0,0.5,1.0,4.0,-3.0,-2.97,-2.51
1669,Jan Kirchhoff,DEU,MF,Sunderland,eng Premier League,24.0,1990.0,15.0,1075.0,72.0,31.4,11.9,14.0,,4.0,1.0,,0.0,1.27,10.0,12.0,-2.0,-0.17,0.29
1670,Jan Kirchhoff,DEU,"DF,MF",Bayern Munich,de Bundesliga,24.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,
1671,Ricardo Kishna,NLD,"MF,FW",Lazio,it Serie A,20.0,1995.0,11.0,558.0,51.0,16.3,6.2,7.0,,3.0,4.0,,10.0,1.73,6.0,9.0,-3.0,-0.48,-0.58
1672,Sonny Kittel,DEU,MF,Eint Frankfurt,de Bundesliga,22.0,1993.0,8.0,277.0,35.0,9.1,3.1,1.0,,0.0,7.0,,3.0,0.88,2.0,6.0,-4.0,-1.3,-0.85
1673,Hiroshi Kiyotake,JPN,"MF,FW",Hannover 96,de Bundesliga,25.0,1989.0,21.0,1759.0,84.0,57.5,19.5,20.0,,13.0,1.0,,0.0,1.0,21.0,37.0,-16.0,-0.82,0.22
1674,Felix Klaus,DEU,"MF,FW",Hannover 96,de Bundesliga,22.0,1992.0,18.0,796.0,44.0,26.0,8.8,9.0,,0.0,9.0,,5.0,0.83,7.0,16.0,-9.0,-1.02,-0.14
1675,Ragnar Klavan,EST,DF,Augsburg,de Bundesliga,29.0,1985.0,31.0,2786.0,90.0,91.0,31.0,31.0,,30.0,0.0,,0.0,1.16,36.0,45.0,-9.0,-0.29,0.04
1676,Florian Klein,AUT,"DF,MF",Stuttgart,de Bundesliga,28.0,1986.0,22.0,1576.0,72.0,51.5,17.5,17.0,,14.0,5.0,,7.0,1.18,25.0,39.0,-14.0,-0.8,-0.13
1677,László Kleinheisler,HUN,MF,Werder Bremen,de Bundesliga,21.0,1994.0,6.0,194.0,32.0,6.3,2.2,1.0,,0.0,5.0,,9.0,0.83,5.0,10.0,-5.0,-2.32,-2.01
1678,Philipp Klement,DEU,MF,Mainz 05,de Bundesliga,22.0,1992.0,2.0,30.0,15.0,1.0,0.3,0.0,,0.0,2.0,,5.0,0.0,0.0,1.0,-1.0,-3.0,-3.15
1679,Jan Kliment,CZE,"FW,MF",Stuttgart,de Bundesliga,21.0,1993.0,8.0,159.0,20.0,5.2,1.8,0.0,,0.0,8.0,,10.0,0.88,4.0,6.0,-2.0,-1.13,-0.42
1680,Miroslav Klose,DEU,FW,Lazio,it Serie A,37.0,1978.0,24.0,1357.0,57.0,39.7,15.1,14.0,,5.0,10.0,,4.0,1.25,25.0,21.0,4.0,0.27,0.44
1681,Timm Klose,CHE,DF,Norwich City,eng Premier League,27.0,1988.0,10.0,848.0,85.0,24.8,9.4,10.0,,8.0,0.0,,1.0,0.8,7.0,13.0,-6.0,-0.64,0.13
1682,Timm Klose,CHE,DF,Wolfsburg,de Bundesliga,27.0,1988.0,8.0,634.0,79.0,20.7,7.0,7.0,,7.0,1.0,,9.0,1.38,10.0,10.0,0.0,0.0,0.07
1683,Lukas Klünter,DEU,"DF,MF",Köln,de Bundesliga,19.0,1996.0,1.0,15.0,15.0,0.5,0.2,0.0,,0.0,1.0,,5.0,1.0,0.0,1.0,-1.0,-6.0,-5.91
1684,Robin Knoche,DEU,DF,Wolfsburg,de Bundesliga,23.0,1992.0,11.0,817.0,74.0,26.7,9.1,9.0,,8.0,2.0,,12.0,1.0,12.0,16.0,-4.0,-0.44,-0.52
1685,Kyle Knoyle,GBR,"DF,MF",West Ham,eng Premier League,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1686,Erwin Koffi,FRA,FW,Lorient,fr Ligue 1,20.0,1995.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,0.0,3.0,1.0,0.0,1.0,1.0,1.32
1687,Florian Kohls,DEU,MF,Hertha BSC,de Bundesliga,20.0,1995.0,1.0,7.0,7.0,0.2,0.1,0.0,,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,Dominik Kohr,DEU,MF,Augsburg,de Bundesliga,21.0,1994.0,31.0,2479.0,80.0,81.0,27.5,30.0,,16.0,1.0,,0.0,0.94,31.0,43.0,-12.0,-0.44,-0.75
1690,Koke,ESP,MF,Atlético Madrid,es La Liga,23.0,1992.0,35.0,2967.0,85.0,86.8,33.0,34.0,86.0,28.0,1.0,45.0,0.0,2.4,53.0,16.0,37.0,1.12,-0.47
1691,Aleksandar Kolarov,SRB,DF,Manchester City,eng Premier League,29.0,1985.0,29.0,2283.0,79.0,66.8,25.4,25.0,,23.0,4.0,,6.0,1.79,48.0,29.0,19.0,0.75,-0.12
1692,Sead Kolašinac,BIH,"DF,MF",Schalke 04,de Bundesliga,22.0,1993.0,23.0,1574.0,68.0,51.4,17.5,18.0,,14.0,5.0,,10.0,1.7,26.0,26.0,0.0,0.0,-0.12
1693,Timothée Kolodziejczak,FRA,DF,Sevilla,es La Liga,23.0,1991.0,29.0,2385.0,82.0,69.7,26.5,26.0,87.0,24.0,3.0,41.0,8.0,1.34,36.0,35.0,1.0,0.04,0.04
1694,Vincent Kompany,BEL,DF,Manchester City,eng Premier League,29.0,1986.0,14.0,1179.0,84.0,34.5,13.1,13.0,,13.0,1.0,,2.0,2.0,19.0,7.0,12.0,0.92,0.19
1695,Geoffrey Kondogbia,CAF,MF,Inter,it Serie A,22.0,1993.0,26.0,1988.0,76.0,58.1,22.1,23.0,,13.0,3.0,,7.0,2.0,31.0,20.0,11.0,0.5,0.44
1696,Arouna Koné,CIV,"MF,FW",Everton,eng Premier League,31.0,1983.0,25.0,1456.0,58.0,42.6,16.2,16.0,,6.0,9.0,,7.0,1.32,31.0,20.0,11.0,0.68,1.0
1697,Bakary Koné,BFA,DF,Lyon,fr Ligue 1,27.0,1988.0,6.0,432.0,72.0,12.6,4.8,4.0,,4.0,2.0,,12.0,0.83,4.0,9.0,-5.0,-1.04,-1.92
1698,Lamine Koné,CIV,DF,Sunderland,eng Premier League,26.0,1989.0,15.0,1314.0,88.0,38.4,14.6,15.0,,14.0,0.0,,0.0,1.33,18.0,16.0,2.0,0.14,0.82
1699,Lamine Koné,CIV,DF,Lorient,fr Ligue 1,26.0,1989.0,18.0,1552.0,86.0,45.4,17.2,17.0,,16.0,1.0,,1.0,1.17,25.0,27.0,-2.0,-0.12,0.32
1700,Mory Koné,CIV,DF,Troyes,fr Ligue 1,21.0,1994.0,3.0,238.0,79.0,7.0,2.6,3.0,,2.0,0.0,,0.0,0.67,3.0,6.0,-3.0,-1.13,0.34
1701,Panagiotis Kone,GRC,MF,Udinese,it Serie A,28.0,1987.0,5.0,232.0,46.0,6.8,2.6,2.0,,0.0,3.0,,6.0,0.6,2.0,3.0,-1.0,-0.39,0.29
1702,Panagiotis Kone,GRC,MF,Fiorentina,it Serie A,28.0,1987.0,1.0,9.0,9.0,0.3,0.1,0.0,,0.0,1.0,,12.0,0.0,0.0,1.0,-1.0,-10.0,-10.5
1703,Youssouf Koné,MLI,DF,Lille,fr Ligue 1,20.0,1995.0,1.0,6.0,6.0,0.2,0.1,0.0,,0.0,1.0,,12.0,3.0,0.0,0.0,0.0,0.0,-0.32
1704,Abdoulay Konko,FRA,DF,Lazio,it Serie A,31.0,1984.0,18.0,1529.0,85.0,44.7,17.0,17.0,,15.0,1.0,,12.0,1.56,25.0,20.0,5.0,0.29,0.53
1705,Yevhen Konoplyanka,UKR,MF,Sevilla,es La Liga,25.0,1989.0,32.0,1620.0,51.0,47.4,18.0,15.0,77.0,7.0,17.0,27.0,4.0,1.31,28.0,24.0,4.0,0.22,0.37
1706,Julian Korb,DEU,"DF,MF",M'Gladbach,de Bundesliga,23.0,1992.0,17.0,1265.0,74.0,41.3,14.1,14.0,,9.0,3.0,,15.0,2.0,29.0,26.0,3.0,0.21,-0.49
1707,Nils-Jonathan Körber,DEU,GK,Hertha BSC,de Bundesliga,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,
1708,Laurent Koscielny,FRA,DF,Arsenal,eng Premier League,29.0,1985.0,33.0,2845.0,86.0,83.2,31.6,33.0,,31.0,0.0,,1.0,1.91,54.0,31.0,23.0,0.73,-0.21
1709,Filip Kostić,SRB,MF,Stuttgart,de Bundesliga,22.0,1992.0,30.0,2592.0,86.0,84.7,28.8,30.0,,20.0,0.0,,0.0,0.87,42.0,66.0,-24.0,-0.83,-0.64
1710,Christian Kouakou,CIV,FW,Caen,fr Ligue 1,24.0,1991.0,6.0,129.0,22.0,3.8,1.4,0.0,,0.0,6.0,,2.0,1.17,1.0,4.0,-3.0,-2.09,-1.82
1711,Kalidou Koulibaly,SEN,DF,Napoli,it Serie A,24.0,1991.0,33.0,2888.0,88.0,84.4,32.1,32.0,,31.0,1.0,,3.0,2.18,68.0,27.0,41.0,1.28,0.09
1712,Cheikhou Kouyaté,SEN,MF,West Ham,eng Premier League,25.0,1989.0,34.0,3007.0,88.0,87.9,33.4,34.0,,30.0,0.0,,0.0,1.62,58.0,44.0,14.0,0.42,0.42
1713,Mateo Kovačić,HRV,MF,Real Madrid,es La Liga,21.0,1994.0,25.0,1037.0,41.0,30.3,11.5,8.0,80.0,2.0,17.0,24.0,10.0,2.48,30.0,11.0,19.0,1.65,-0.5
1714,Libor Kozák,CZE,FW,Aston Villa,eng Premier League,26.0,1989.0,4.0,258.0,65.0,7.5,2.9,3.0,,2.0,1.0,,2.0,1.25,2.0,2.0,0.0,0.0,1.39
1716,Vincent Koziello,FRA,MF,Nice,fr Ligue 1,19.0,1995.0,35.0,2701.0,77.0,79.0,30.0,32.0,,15.0,3.0,,0.0,1.69,46.0,32.0,14.0,0.47,0.09
1717,Thomas Kraft,DEU,GK,Hertha BSC,de Bundesliga,27.0,1988.0,6.0,495.0,83.0,16.2,5.5,6.0,,5.0,0.0,,11.0,1.17,5.0,7.0,-2.0,-0.36,-0.43
1718,Emil Krafth,SWE,DF,Bologna,it Serie A,20.0,1994.0,4.0,146.0,37.0,4.3,1.6,2.0,,1.0,2.0,,7.0,1.5,0.0,1.0,-1.0,-0.62,-0.31
1719,Oliver Kragl,DEU,"FW,MF",Frosinone,it Serie A,25.0,1990.0,15.0,925.0,62.0,27.0,10.3,12.0,,4.0,3.0,,2.0,0.67,8.0,21.0,-13.0,-1.26,-0.25
1720,Andrej Kramarić,HRV,"FW,MF",Leicester City,eng Premier League,24.0,1991.0,2.0,24.0,12.0,0.7,0.3,0.0,,0.0,2.0,,7.0,0.0,1.0,2.0,-1.0,-3.75,-4.62
1721,Andrej Kramarić,HRV,FW,Hoffenheim,de Bundesliga,24.0,1991.0,15.0,1085.0,72.0,35.5,12.1,12.0,,8.0,3.0,,1.0,1.4,15.0,21.0,-6.0,-0.5,-0.09
1722,Christoph Kramer,DEU,MF,Leverkusen,de Bundesliga,24.0,1991.0,28.0,2397.0,86.0,78.3,26.6,28.0,,25.0,0.0,,2.0,1.61,42.0,27.0,15.0,0.56,0.43
1723,Matías Kranevitter,ARG,MF,Atlético Madrid,es La Liga,22.0,1993.0,8.0,329.0,41.0,9.6,3.7,3.0,81.0,2.0,5.0,17.0,4.0,2.38,6.0,4.0,2.0,0.55,-0.7
1724,Artem Kravets,UKR,FW,Stuttgart,de Bundesliga,26.0,1989.0,15.0,593.0,40.0,19.4,6.6,5.0,,2.0,10.0,,2.0,1.2,14.0,14.0,0.0,0.0,0.91
1725,Anton Krešić,HRV,DF,Atalanta,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
1726,Dario Krešić,HRV,GK,Leverkusen,de Bundesliga,31.0,1984.0,1.0,46.0,46.0,1.5,0.5,1.0,,0.0,0.0,,33.0,3.0,2.0,1.0,1.0,1.96,1.51
1727,Rene Krhin,SVN,MF,Granada,es La Liga,25.0,1990.0,24.0,1434.0,60.0,41.9,15.9,16.0,83.0,12.0,8.0,14.0,9.0,1.13,20.0,31.0,-11.0,-0.69,-0.15
1728,Bojan Krkić,ESP,"MF,FW",Stoke City,eng Premier League,24.0,1990.0,27.0,1697.0,63.0,49.6,18.9,22.0,,5.0,5.0,,8.0,1.44,21.0,25.0,-4.0,-0.21,0.31
1729,Michael Krohn-Dehli,DNK,MF,Sevilla,es La Liga,32.0,1983.0,27.0,1663.0,62.0,48.6,18.5,16.0,86.0,13.0,11.0,26.0,1.0,1.81,31.0,23.0,8.0,0.43,0.79
1730,Felix Kroos,DEU,MF,Werder Bremen,de Bundesliga,24.0,1991.0,8.0,257.0,32.0,8.4,2.9,2.0,,0.0,6.0,,6.0,1.38,2.0,7.0,-5.0,-1.75,-1.43
1731,Toni Kroos,DEU,MF,Real Madrid,es La Liga,25.0,1990.0,32.0,2738.0,86.0,80.1,30.4,32.0,86.0,25.0,0.0,,3.0,2.34,85.0,31.0,54.0,1.78,-1.13
1732,Nenad Krstičić,SRB,MF,Sampdoria,it Serie A,25.0,1990.0,10.0,544.0,54.0,15.9,6.0,6.0,,3.0,4.0,,13.0,1.1,5.0,9.0,-4.0,-0.66,-0.38
1733,Tim Krul,NLD,GK,Newcastle Utd,eng Premier League,27.0,1988.0,8.0,720.0,90.0,21.1,8.0,8.0,,8.0,0.0,,0.0,0.38,6.0,17.0,-11.0,-1.37,-1.04
1734,Rade Krunić,BIH,MF,Empoli,it Serie A,21.0,1993.0,15.0,499.0,33.0,14.6,5.5,5.0,,2.0,10.0,,20.0,1.47,6.0,8.0,-2.0,-0.36,-0.15
1735,Max Kruse,DEU,"FW,MF",Wolfsburg,de Bundesliga,27.0,1988.0,32.0,2420.0,76.0,79.1,26.9,28.0,,16.0,4.0,,0.0,1.31,38.0,34.0,4.0,0.15,0.99
1736,Robbie Kruse,AUS,"FW,MF",Stuttgart,de Bundesliga,26.0,1988.0,3.0,102.0,34.0,3.3,1.1,0.0,,0.0,3.0,,3.0,0.33,0.0,1.0,-1.0,-0.88,-0.15
1737,Robbie Kruse,AUS,MF,Leverkusen,de Bundesliga,26.0,1988.0,9.0,348.0,39.0,11.4,3.9,2.0,,1.0,7.0,,4.0,1.44,4.0,9.0,-5.0,-1.29,-1.99
1738,Grzegorz Krychowiak,POL,MF,Sevilla,es La Liga,25.0,1990.0,26.0,2270.0,87.0,66.4,25.2,25.0,89.0,24.0,1.0,45.0,0.0,1.27,32.0,33.0,-1.0,-0.04,-0.2
1739,Juraj Kucka,SVK,MF,Genoa,it Serie A,28.0,1987.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.95
1740,Juraj Kucka,SVK,MF,Milan,it Serie A,28.0,1987.0,29.0,2077.0,72.0,60.7,23.1,24.0,,15.0,5.0,,1.0,1.52,30.0,26.0,4.0,0.17,0.04
1742,Kevin Kurányi,DEU,FW,Hoffenheim,de Bundesliga,33.0,1982.0,14.0,527.0,38.0,17.2,5.9,5.0,,1.0,9.0,,4.0,0.43,4.0,7.0,-3.0,-0.51,-0.09
1743,Jasmin Kurtić,SVN,MF,Atalanta,it Serie A,26.0,1989.0,32.0,2404.0,75.0,70.3,26.7,30.0,,15.0,2.0,,4.0,1.34,25.0,30.0,-5.0,-0.19,-0.1
1744,Layvin Kurzawa,FRA,DF,Paris S-G,fr Ligue 1,22.0,1992.0,16.0,1289.0,81.0,37.7,14.3,14.0,,14.0,2.0,,16.0,2.5,50.0,8.0,42.0,2.93,1.2
1745,Layvin Kurzawa,FRA,DF,Monaco,fr Ligue 1,22.0,1992.0,3.0,228.0,76.0,6.7,2.5,3.0,,2.0,0.0,,0.0,1.67,3.0,2.0,1.0,0.39,0.23
1746,Zdravko Kuzmanović,SRB,MF,Udinese,it Serie A,27.0,1987.0,16.0,1131.0,71.0,33.1,12.6,13.0,,9.0,3.0,,0.0,0.94,13.0,19.0,-6.0,-0.48,0.27
1747,Enock Kwateng,FRA,DF,Nantes,fr Ligue 1,18.0,1997.0,2.0,31.0,16.0,0.9,0.3,0.0,,0.0,2.0,,14.0,0.5,0.0,1.0,-1.0,-2.9,-2.64
1748,Grejohn Kyei,FRA,FW,Reims,fr Ligue 1,19.0,1995.0,16.0,727.0,45.0,21.3,8.1,7.0,,0.0,9.0,,0.0,0.88,14.0,13.0,1.0,0.12,0.59
1749,Alberto de la Bella,ESP,DF,Real Sociedad,es La Liga,29.0,1985.0,15.0,1248.0,83.0,36.5,13.9,14.0,89.0,13.0,1.0,9.0,15.0,1.27,13.0,16.0,-3.0,-0.22,-0.22
1750,De La Calzada,ESP,GK,Betis,es La Liga,20.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1751,Antonino La Gumina,ITA,FW,Palermo,it Serie A,19.0,1996.0,3.0,67.0,22.0,2.0,0.7,0.0,,0.0,3.0,,13.0,0.0,0.0,3.0,-3.0,-4.03,-3.39
1752,Zakarie Labidi,FRA,MF,Lyon,fr Ligue 1,20.0,1995.0,3.0,27.0,9.0,0.8,0.3,0.0,,0.0,3.0,,3.0,2.0,1.0,0.0,1.0,3.33,2.72
1753,Gaëtan Laborde,FRA,"FW,MF",Bordeaux,fr Ligue 1,21.0,1994.0,1.0,12.0,12.0,0.4,0.1,0.0,,0.0,1.0,,2.0,1.0,0.0,1.0,-1.0,-7.5,-7.34
1754,Alexandre Lacazette,FRA,FW,Lyon,fr Ligue 1,24.0,1991.0,34.0,2957.0,87.0,86.5,32.9,34.0,,28.0,0.0,,0.0,1.82,55.0,33.0,22.0,0.67,0.28
1755,Mehdi Lacen,DZA,MF,Getafe,es La Liga,31.0,1984.0,31.0,2660.0,86.0,77.8,29.6,31.0,86.0,27.0,0.0,,1.0,1.03,31.0,50.0,-19.0,-0.64,0.66
1756,Kyle Lafferty,NIC,FW,Norwich City,eng Premier League,27.0,1987.0,1.0,14.0,14.0,0.4,0.2,0.0,,0.0,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.74
1757,Ángel Lafita,ESP,MF,Getafe,es La Liga,30.0,1984.0,14.0,1014.0,72.0,29.6,11.3,12.0,80.0,4.0,2.0,30.0,0.0,1.0,11.0,15.0,-4.0,-0.36,0.62
1758,Alban Lafont,FRA,GK,Toulouse,fr Ligue 1,16.0,1999.0,24.0,2144.0,89.0,62.7,23.8,24.0,,23.0,0.0,,0.0,1.29,33.0,27.0,6.0,0.25,1.38
1759,Roberto Lago,ESP,DF,Getafe,es La Liga,29.0,1985.0,17.0,1367.0,80.0,40.0,15.2,17.0,80.0,13.0,0.0,,1.0,1.29,17.0,25.0,-8.0,-0.53,0.44
1760,Philipp Lahm,DEU,"DF,MF",Bayern Munich,de Bundesliga,31.0,1983.0,26.0,2195.0,84.0,71.7,24.4,25.0,,20.0,1.0,,4.0,2.65,58.0,11.0,47.0,1.93,0.26
1761,Aïssa Laïdouni,TUN,DF,Angers,fr Ligue 1,18.0,1996.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,1.0,3.0,1.0,0.0,1.0,1.0,0.97
1762,Adam Lallana,GBR,"MF,FW",Liverpool,eng Premier League,27.0,1988.0,30.0,2107.0,70.0,61.6,23.4,23.0,,10.0,7.0,,2.0,1.63,35.0,27.0,8.0,0.34,0.0
1763,Eugenio Lamanna,ITA,GK,Genoa,it Serie A,25.0,1989.0,13.0,1170.0,90.0,34.2,13.0,13.0,,13.0,0.0,,25.0,1.0,12.0,18.0,-6.0,-0.46,-0.58
1764,Rickie Lambert,GBR,FW,West Brom,eng Premier League,33.0,1982.0,19.0,625.0,33.0,18.3,6.9,5.0,,2.0,14.0,,14.0,1.32,6.0,9.0,-3.0,-0.43,-0.08
1765,Érik Lamela,ARG,MF,Tottenham,eng Premier League,23.0,1992.0,34.0,2371.0,70.0,69.3,26.3,28.0,,9.0,6.0,,2.0,1.82,50.0,26.0,24.0,0.91,0.05
1766,Anthony Lamonge,FRA,GK,Lorient,fr Ligue 1,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1768,Simon Laner,ITA,MF,Hellas Verona,it Serie A,31.0,1984.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1769,Mitchell Langerak,AUS,GK,Stuttgart,de Bundesliga,26.0,1988.0,2.0,180.0,90.0,5.9,2.0,2.0,,2.0,0.0,,15.0,0.0,2.0,6.0,-4.0,-2.0,-1.34
1770,Sebastian Langkamp,DEU,DF,Hertha BSC,de Bundesliga,27.0,1988.0,22.0,1878.0,85.0,61.4,20.9,22.0,,20.0,0.0,,3.0,1.27,24.0,25.0,-1.0,-0.05,-0.12
