,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
406,Willy Caballero,AR,GK,Chelsea,Premier League,35,1981,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
407,Yohan Cabaye,FR,MF,Crystal Palace,Premier League,31,1986,31,28,2376,26.4,0,1,1,0,0,0,7,0,2.3,2.3,4.1,6.4,13,138,37,0.00,0.04,0.04,0.00,0.04,0.09,0.15,0.24,0.09,0.24
408,Remy Cabella,FR,"FW,MF",Marseille,Ligue 1,27,1990,3,0,64,0.7,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,9,5,2,1.41,0.00,1.41,1.41,1.41,0.99,0.00,0.99,0.99,0.99
409,Remy Cabella,FR,"MF,FW",Saint-Étienne,Ligue 1,27,1990,26,25,2259,25.1,7,6,13,6,1,3,3,0,8.4,6.0,6.0,11.9,146,208,193,0.28,0.24,0.52,0.24,0.48,0.33,0.24,0.57,0.24,0.48
410,Gustavo Cabral,AR,DF,Celta Vigo,La Liga,31,1985,26,20,1891,21.0,1,1,2,1,0,0,5,0,0.7,0.7,0.3,1.0,4,40,2,0.05,0.05,0.10,0.05,0.10,0.03,0.01,0.05,0.03,0.05
411,Leandro Cabrera,UY,DF,Crotone,Serie A,26,1991,5,4,365,4.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,10,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06
412,Leandro Cabrera,UY,DF,Getafe,La Liga,26,1991,9,8,720,8.0,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,5,32,4,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
413,Fabrizio Cacciatore,IT,DF,Chievo,Serie A,30,1986,33,32,2871,31.9,2,2,4,2,0,0,5,1,1.2,1.2,2.8,4.0,49,153,140,0.06,0.06,0.13,0.06,0.13,0.04,0.09,0.13,0.04,0.13
414,Martin Caceres,UY,DF,Hellas Verona,Serie A,30,1987,14,14,1165,12.9,3,1,4,3,0,0,3,0,2.0,2.0,0.3,2.2,9,48,32,0.23,0.08,0.31,0.23,0.31,0.15,0.02,0.17,0.15,0.17
416,Martin Caceres,UY,DF,Lazio,Serie A,30,1987,6,4,441,4.9,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,5,20,8,0.20,0.00,0.20,0.20,0.20,0.11,0.11,0.21,0.11,0.21
417,Cafu,PT,MF,Metz,Ligue 1,24,1993,10,8,680,7.6,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,2,31,17,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
418,Jonathan Cafu,BR,"FW,MF",Bordeaux,Ligue 1,26,1991,19,5,633,7.0,2,1,3,2,0,0,1,0,2.0,2.0,0.9,2.9,36,16,75,0.28,0.14,0.43,0.28,0.43,0.29,0.12,0.41,0.29,0.41
419,Gary Cahill,EN,DF,Chelsea,Premier League,31,1985,27,24,2086,23.2,0,0,0,0,0,0,1,1,0.5,0.5,0.1,0.6,17,69,8,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
420,Yannick Cahuzac,FR,MF,Toulouse,Ligue 1,32,1985,20,18,1518,16.9,0,0,0,0,0,0,5,0,0.3,0.3,0.4,0.8,9,47,11,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
421,Felipe Caicedo,EC,"FW,MF",Lazio,Serie A,28,1988,22,4,717,8.0,3,2,5,3,0,0,1,0,3.9,3.9,0.8,4.6,9,14,60,0.38,0.25,0.63,0.38,0.63,0.49,0.10,0.59,0.49,0.59
422,Caiuby,BR,FW,Augsburg,Bundesliga,29,1988,33,32,2855,31.7,5,7,12,5,0,0,8,0,5.1,5.1,4.0,9.1,66,84,141,0.16,0.22,0.38,0.16,0.38,0.16,0.13,0.29,0.16,0.29
423,Cala,ES,DF,Getafe,La Liga,27,1989,20,20,1800,20.0,2,2,4,2,0,0,9,0,1.6,1.6,0.7,2.3,2,42,6,0.10,0.10,0.20,0.10,0.20,0.08,0.04,0.12,0.08,0.12
424,Davide Calabria,IT,DF,Milan,Serie A,20,1996,21,18,1564,17.4,1,2,3,1,0,0,1,2,0.8,0.8,2.3,3.1,33,100,122,0.06,0.12,0.17,0.06,0.17,0.04,0.13,0.18,0.04,0.18
425,Mattia Caldara,IT,DF,Atalanta,Serie A,23,1994,24,24,2160,24.0,3,1,4,3,0,1,5,0,3.3,2.6,0.1,2.6,10,42,4,0.12,0.04,0.17,0.12,0.17,0.14,0.00,0.14,0.11,0.11
426,Carlos Calderon,ES,MF,Getafe,La Liga,22,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
427,Luca Caldirola,IT,DF,Werder Bremen,Bundesliga,26,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
428,Hakan Calhanoglu,TR,"FW,MF",Milan,Serie A,23,1994,31,25,2172,24.1,6,6,12,6,0,0,6,2,5.2,5.2,7.1,12.3,65,129,242,0.25,0.25,0.50,0.25,0.50,0.22,0.29,0.51,0.22,0.51
429,Fabrizio Caligara,IT,MF,Cagliari,Serie A,17,2000,1,0,18,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
430,Daniel Caligiuri,IT,"DF,MF",Schalke 04,Bundesliga,29,1988,33,32,2917,32.4,6,10,16,3,3,3,4,0,4.3,1.9,5.5,7.4,116,143,148,0.19,0.31,0.49,0.09,0.40,0.13,0.17,0.30,0.06,0.23
431,Jose Callejon,ES,FW,Napoli,Serie A,30,1987,38,38,3238,36.0,10,9,19,10,0,0,3,0,9.6,9.6,7.3,16.9,55,108,306,0.28,0.25,0.53,0.28,0.53,0.27,0.20,0.47,0.27,0.47
432,Jonathan Calleri,AR,FW,Las Palmas,La Liga,23,1993,37,34,3109,34.5,9,3,12,4,5,5,7,0,13.5,9.6,2.8,12.4,47,64,188,0.26,0.09,0.35,0.12,0.20,0.39,0.08,0.47,0.28,0.36
433,Simone Calvano,IT,MF,Hellas Verona,Serie A,24,1993,15,7,644,7.2,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,4,23,11,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
434,Dominic Calvert-Lewin,EN,FW,Everton,Premier League,20,1997,32,18,1882,20.9,4,6,10,4,0,0,4,0,4.9,4.8,2.6,7.4,42,27,125,0.19,0.29,0.48,0.19,0.48,0.23,0.12,0.36,0.23,0.36
435,Ignacio Camacho,ES,"MF,DF",Wolfsburg,Bundesliga,27,1990,11,11,951,10.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.8,1,47,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
436,Abdoul Camara,GN,"FW,MF",Guingamp,Ligue 1,27,1990,14,12,888,9.9,2,1,3,2,0,0,0,0,1.6,1.6,0.8,2.5,46,24,69,0.20,0.10,0.30,0.20,0.30,0.17,0.08,0.25,0.17,0.25
437,Souleymane Camara,SN,FW,Montpellier,Ligue 1,34,1982,24,8,934,10.4,2,2,4,2,0,1,1,0,3.3,2.5,0.9,3.4,12,21,87,0.19,0.19,0.39,0.19,0.39,0.32,0.09,0.40,0.24,0.33
438,Victor Camarasa,ES,MF,Betis,La Liga,23,1994,24,14,1252,13.9,1,0,1,1,0,0,1,0,1.4,1.4,1.5,2.9,44,68,51,0.07,0.00,0.07,0.07,0.07,0.10,0.11,0.21,0.10,0.21
439,Geoff Cameron,US,"DF,MF",Stoke City,Premier League,32,1985,20,17,1525,16.9,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,9,48,15,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
440,Jose Campana,ES,MF,Levante,La Liga,24,1993,35,33,2734,30.4,1,4,5,1,0,0,9,1,1.4,1.4,4.7,6.2,84,232,77,0.03,0.13,0.16,0.03,0.16,0.05,0.16,0.20,0.05,0.20
442,Joel Campbell,CR,"MF,FW",Betis,La Liga,25,1992,8,2,214,2.4,2,1,3,2,0,0,1,0,1.1,1.1,0.5,1.6,14,16,26,0.84,0.42,1.26,0.84,1.26,0.46,0.22,0.68,0.46,0.68
443,Tyrese Campbell,EN,FW,Stoke City,Premier League,17,1999,4,0,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,4,4,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24
444,Emre Can,DE,MF,Liverpool,Premier League,23,1994,26,24,2091,23.2,3,4,7,3,0,0,8,0,1.8,1.8,3.0,4.8,84,137,48,0.13,0.17,0.30,0.13,0.30,0.08,0.13,0.21,0.08,0.21
445,Sergio Canales,ES,"MF,FW",Real Sociedad,La Liga,26,1991,36,20,1928,21.4,4,5,9,4,0,0,4,0,3.4,3.4,6.0,9.5,79,138,139,0.19,0.23,0.42,0.19,0.42,0.16,0.28,0.44,0.16,0.44
446,Joao Cancelo,PT,DF,Inter,Serie A,23,1994,26,20,1851,20.6,1,2,3,1,0,0,4,0,0.4,0.4,4.1,4.5,96,129,133,0.05,0.10,0.15,0.05,0.15,0.02,0.20,0.22,0.02,0.22
447,Joao Cancelo,PT,MF,Valencia,La Liga,23,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,12,6,12,0.00,0.00,0.00,0.00,0.00,0.30,0.42,0.72,0.30,0.72
448,Antonio Candreva,IT,FW,Inter,Serie A,30,1987,36,33,2537,28.2,0,7,7,0,0,0,4,0,4.0,4.0,7.9,12.0,158,120,337,0.00,0.25,0.25,0.00,0.25,0.14,0.28,0.42,0.14,0.42
449,Paolo Cannavaro,IT,DF,Sassuolo,Serie A,36,1981,19,16,1443,16.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.3,6,49,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
450,Ander Capa,ES,DF,Eibar,La Liga,25,1992,33,25,2249,25.0,0,1,1,0,0,0,4,0,0.2,0.2,1.5,1.8,81,143,122,0.00,0.04,0.04,0.00,0.04,0.01,0.06,0.07,0.01,0.07
451,Pierrick Capelle,FR,MF,Angers,Ligue 1,30,1987,28,23,1884,20.9,2,1,3,2,0,0,3,0,2.6,2.6,2.1,4.7,59,89,99,0.10,0.05,0.14,0.10,0.14,0.12,0.10,0.23,0.12,0.23
452,Leonardo Capezzi,IT,MF,Sampdoria,Serie A,22,1995,6,2,214,2.4,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,3,20,4,0.00,0.42,0.42,0.00,0.42,0.00,0.31,0.31,0.00,0.31
453,Etienne Capoue,FR,MF,Watford,Premier League,29,1988,23,18,1542,17.1,1,0,1,1,0,0,3,0,0.8,0.8,0.6,1.4,8,74,22,0.06,0.00,0.06,0.06,0.06,0.05,0.03,0.08,0.05,0.08
454,Elio Capradossi,IT,DF,Roma,Serie A,21,1996,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
455,Gianluca Caprari,IT,"FW,MF",Sampdoria,Serie A,24,1993,34,19,1809,20.1,5,3,8,5,0,0,5,2,8.2,8.2,3.4,11.6,58,76,206,0.25,0.15,0.40,0.25,0.40,0.41,0.17,0.58,0.41,0.58
456,Marco Capuano,IT,DF,Crotone,Serie A,25,1991,16,16,1407,15.6,0,0,0,0,0,0,4,2,0.1,0.1,0.0,0.1,8,37,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
457,Marco Capuano,IT,DF,Cagliari,Serie A,25,1991,9,7,690,7.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,14,30,22,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
458,Antonio Caracciolo,IT,DF,Hellas Verona,Serie A,27,1990,33,32,2857,31.7,2,4,6,2,0,0,6,0,1.6,1.6,1.0,2.6,2,33,8,0.06,0.13,0.19,0.06,0.19,0.05,0.03,0.08,0.05,0.08
459,Yoan Cardinale,FR,GK,Nice,Ligue 1,23,1994,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
460,Diego Carlos,BR,DF,Nantes,Ligue 1,24,1993,28,27,2291,25.5,1,0,1,1,0,0,7,1,1.6,1.6,0.5,2.1,4,67,8,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
461,Lionel Carole,FR,DF,Sevilla,La Liga,26,1991,6,6,540,6.0,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,10,24,36,0.00,0.17,0.17,0.00,0.17,0.04,0.02,0.06,0.04,0.06
462,Yannick Carrasco,BE,"MF,FW",Atlético Madrid,La Liga,23,1993,17,8,901,10.0,3,4,7,3,0,0,3,0,2.3,2.3,2.6,4.9,56,29,83,0.30,0.40,0.70,0.30,0.70,0.23,0.26,0.49,0.23,0.49
463,Michael Carrick,EN,MF,Manchester Utd,Premier League,36,1981,2,1,109,1.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,15,1,0.00,0.00,0.00,0.00,0.00,0.43,0.05,0.48,0.43,0.48
464,Daniel Carrico,PT,DF,Sevilla,La Liga,28,1988,6,5,460,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,16,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
465,Andre Carrillo,PE,"FW,MF",Watford,Premier League,26,1991,28,16,1540,17.1,1,2,3,1,0,0,2,0,2.3,2.3,2.8,5.1,71,72,97,0.06,0.12,0.18,0.06,0.18,0.14,0.16,0.30,0.14,0.30
466,Guido Carrillo,AR,FW,Southampton,Premier League,26,1991,7,5,450,5.0,0,1,1,0,0,0,0,0,0.7,0.7,0.4,1.0,3,8,32,0.00,0.20,0.20,0.00,0.20,0.13,0.08,0.21,0.13,0.21
468,Guido Carrillo,AR,FW,Monaco,Ligue 1,26,1991,15,2,424,4.7,4,0,4,4,0,0,0,0,2.1,2.1,0.1,2.2,1,6,14,0.85,0.00,0.85,0.85,0.85,0.44,0.03,0.46,0.44,0.46
469,Thomas Carrique,FR,DF,Bordeaux,Ligue 1,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
470,Andy Carroll,EN,FW,West Ham,Premier League,28,1989,16,7,751,8.3,3,0,3,3,0,0,6,2,1.8,1.8,0.5,2.4,6,11,42,0.36,0.00,0.36,0.36,0.36,0.22,0.06,0.28,0.22,0.28
471,Tom Carroll,EN,MF,Swansea City,Premier League,25,1992,37,28,2570,28.6,0,4,4,0,0,0,3,0,0.9,0.9,4.1,5.0,54,179,57,0.00,0.14,0.14,0.00,0.14,0.03,0.14,0.18,0.03,0.18
472,Federico Cartabia,AR,"FW,MF",La Coruña,La Liga,24,1993,20,16,1324,14.7,2,1,3,2,0,0,6,0,1.7,1.7,1.6,3.3,68,78,137,0.14,0.07,0.20,0.14,0.20,0.11,0.11,0.22,0.11,0.22
473,Dani Carvajal,ES,DF,Real Madrid,La Liga,25,1992,25,25,2222,24.7,0,2,2,0,0,0,11,1,1.0,1.0,4.2,5.1,69,150,216,0.00,0.08,0.08,0.00,0.08,0.04,0.17,0.21,0.04,0.21
474,Casemiro,BR,MF,Real Madrid,La Liga,25,1992,30,30,2595,28.8,5,3,8,5,0,0,8,0,3.3,3.3,2.7,6.0,24,145,47,0.17,0.10,0.28,0.17,0.28,0.11,0.09,0.21,0.11,0.21
475,Kiko Casilla,ES,GK,Real Madrid,La Liga,30,1986,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
476,Francesco Cassata,IT,MF,Sassuolo,Serie A,20,1997,10,5,458,5.1,1,0,1,1,0,0,3,1,0.2,0.2,0.1,0.3,4,14,20,0.20,0.00,0.20,0.20,0.20,0.04,0.02,0.06,0.04,0.06
477,Timothy Castagne,BE,DF,Atalanta,Serie A,21,1995,20,17,1500,16.7,0,1,1,0,0,0,4,0,1.1,1.1,2.2,3.3,38,58,115,0.00,0.06,0.06,0.00,0.06,0.07,0.13,0.20,0.07,0.20
478,Leandro Castan,BR,DF,Cagliari,Serie A,30,1986,14,13,1141,12.7,0,1,1,0,0,0,5,0,0.1,0.1,0.2,0.3,5,40,2,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.02,0.01,0.02
479,Koen Casteels,BE,GK,Wolfsburg,Bundesliga,25,1992,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
480,Dani Castellano,ES,DF,Las Palmas,La Liga,29,1987,24,23,2025,22.5,0,2,2,0,0,0,5,0,0.1,0.1,0.7,0.8,60,55,61,0.00,0.09,0.09,0.00,0.09,0.00,0.03,0.04,0.00,0.04
481,Javi Castellano,ES,MF,Las Palmas,La Liga,29,1987,23,17,1566,17.4,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,7,60,10,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
482,Samu Castillejo,ES,"MF,FW",Villarreal,La Liga,22,1995,30,25,2074,23.0,6,5,11,6,0,0,4,0,4.5,4.5,4.4,8.9,104,111,150,0.26,0.22,0.48,0.26,0.48,0.20,0.19,0.39,0.20,0.39
483,Chory Castro,UY,"MF,FW",Málaga,La Liga,32,1984,26,26,2061,22.9,4,2,6,3,1,1,5,1,3.4,2.4,2.5,4.9,64,100,114,0.17,0.09,0.26,0.13,0.22,0.15,0.11,0.26,0.11,0.21
484,Gonzalo Castro,DE,MF,Dortmund,Bundesliga,30,1987,19,16,1206,13.4,0,2,2,0,0,0,3,0,1.2,1.2,3.0,4.2,17,97,47,0.00,0.15,0.15,0.00,0.15,0.09,0.22,0.31,0.09,0.31
485,Jonny Castro,ES,DF,Celta Vigo,La Liga,23,1994,36,36,3202,35.6,2,1,3,2,0,0,10,0,1.8,1.8,1.6,3.4,96,162,131,0.06,0.03,0.08,0.06,0.08,0.05,0.05,0.10,0.05,0.10
486,Lucas Castro,AR,MF,Chievo,Serie A,28,1989,25,23,1985,22.1,3,4,7,3,0,0,3,0,3.4,3.4,2.6,6.0,63,126,103,0.14,0.18,0.32,0.14,0.32,0.15,0.12,0.27,0.15,0.27
487,Ruben Castro,ES,FW,Betis,La Liga,36,1981,10,3,359,4.0,1,1,2,0,1,1,0,0,1.8,1.1,0.6,1.7,6,6,12,0.25,0.25,0.50,0.00,0.25,0.46,0.14,0.60,0.28,0.42
488,Danilo Cataldi,IT,MF,Benevento,Serie A,22,1994,29,25,2282,25.4,1,4,5,1,0,0,10,2,1.5,1.5,2.3,3.8,49,135,66,0.04,0.16,0.20,0.04,0.20,0.06,0.09,0.15,0.06,0.15
489,Craig Cathcart,NI,DF,Watford,Premier League,28,1989,7,5,523,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,11,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
490,Edinson Cavani,UY,FW,Paris S-G,Ligue 1,30,1987,32,30,2581,28.7,28,6,34,25,3,5,3,0,23.4,19.8,6.0,25.8,30,43,168,0.98,0.21,1.19,0.87,1.08,0.82,0.21,1.03,0.69,0.90
491,Marijan Cavar,BA,MF,Eint Frankfurt,Bundesliga,19,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
492,Dani Ceballos,ES,MF,Real Madrid,La Liga,20,1996,12,4,401,4.5,2,0,2,2,0,0,0,0,0.4,0.4,0.2,0.6,13,38,17,0.45,0.00,0.45,0.45,0.45,0.09,0.04,0.13,0.09,0.13
494,Federico Ceccherini,IT,DF,Crotone,Serie A,25,1992,37,37,3229,35.9,1,0,1,1,0,0,4,1,1.6,1.6,0.6,2.2,26,98,4,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.06,0.05,0.06
495,Emanuel Cecchini,AR,"MF,DF",Málaga,La Liga,20,1996,2,0,30,0.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
496,Petr Cech,CZ,GK,Arsenal,Premier League,35,1982,34,34,3039,33.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
497,Ricardo Centurion,AR,"MF,FW",Genoa,Serie A,24,1993,3,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
498,Luca Ceppitelli,IT,DF,Cagliari,Serie A,27,1989,27,26,2227,24.7,3,0,3,3,0,0,7,0,1.1,1.1,1.2,2.3,2,73,3,0.12,0.00,0.12,0.12,0.12,0.04,0.05,0.09,0.04,0.09
499,Fabio Ceravolo,IT,FW,Benevento,Serie A,30,1987,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
500,Alessio Cerci,IT,FW,Hellas Verona,Serie A,30,1987,24,22,1635,18.2,3,1,4,2,1,1,1,0,3.3,2.5,4.1,6.6,76,42,141,0.17,0.06,0.22,0.11,0.17,0.18,0.23,0.41,0.14,0.36
501,Bostjan Cesar,SI,DF,Chievo,Serie A,35,1982,10,5,550,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
502,Damir Ceter,CO,FW,Cagliari,Serie A,19,1997,6,1,199,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,6,10,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.18,0.03,0.18
503,Nacer Chadli,BE,"FW,MF",West Brom,Premier League,27,1989,5,2,260,2.9,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,4,7,8,0.35,0.00,0.35,0.35,0.35,0.08,0.04,0.11,0.08,0.11
504,Fouad Chafik,MA,DF,Dijon,Ligue 1,30,1986,23,19,1613,17.9,0,2,2,0,0,0,4,0,0.2,0.2,1.8,1.9,32,59,79,0.00,0.11,0.11,0.00,0.11,0.01,0.10,0.11,0.01,0.11
505,Nathaniel Chalobah,EN,MF,Watford,Premier League,22,1994,6,5,447,5.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.9,7,22,14,0.00,0.00,0.00,0.00,0.00,0.17,0.01,0.18,0.17,0.18
506,Calum Chambers,EN,DF,Arsenal,Premier League,22,1995,12,10,866,9.6,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.5,11,43,20,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16
507,Nereo Champagne,AR,GK,Leganés,La Liga,32,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
508,Timothy Chandler,US,"DF,FW",Eint Frankfurt,Bundesliga,27,1990,24,22,1892,21.0,2,4,6,2,0,0,3,0,1.6,1.6,2.6,4.2,47,78,122,0.10,0.19,0.29,0.10,0.29,0.08,0.12,0.20,0.08,0.20
509,Kwon Chang-hoon,KR,"FW,MF",Dijon,Ligue 1,23,1994,34,26,2137,23.7,11,3,14,11,0,0,3,0,6.6,6.6,2.3,8.9,66,40,175,0.46,0.13,0.59,0.46,0.59,0.28,0.10,0.38,0.28,0.38
510,Charles,BR,FW,Eibar,La Liga,33,1984,30,18,1582,17.6,8,1,9,7,1,1,5,1,8.1,7.3,1.7,9.0,8,32,66,0.46,0.06,0.51,0.40,0.46,0.46,0.09,0.56,0.42,0.51
511,Charly Charrier,FR,"MF,FW",Amiens,Ligue 1,31,1986,3,1,105,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,7,16,0.00,0.00,0.00,0.00,0.00,0.37,0.03,0.40,0.37,0.40
512,Pape Cheikh Diop,SN,MF,Lyon,Ligue 1,19,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
513,Chema,ES,DF,Levante,La Liga,25,1992,25,23,2017,22.4,1,1,2,1,0,0,7,1,0.5,0.5,0.9,1.4,3,49,3,0.04,0.04,0.09,0.04,0.09,0.02,0.04,0.06,0.02,0.06
514,Denis Cheryshev,RU,"MF,FW",Villarreal,La Liga,26,1990,24,9,926,10.3,2,1,3,2,0,0,2,0,5.1,5.1,3.5,8.5,51,38,75,0.19,0.10,0.29,0.19,0.29,0.49,0.34,0.83,0.49,0.83
515,Raman Chibsah,GH,MF,Benevento,Serie A,24,1993,14,12,1048,11.6,0,0,0,0,0,0,4,0,0.9,0.9,0.6,1.6,8,25,17,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13
516,Leandro Chichizola,AR,GK,Las Palmas,La Liga,27,1990,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
517,Giorgio Chiellini,IT,DF,Juventus,Serie A,32,1984,26,25,2161,24.0,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.3,34,123,9,0.00,0.04,0.04,0.00,0.04,0.03,0.03,0.06,0.03,0.06
518,Federico Chiesa,IT,"FW,MF",Fiorentina,Serie A,19,1997,36,35,3012,33.5,6,4,10,6,0,0,7,0,7.0,7.0,6.3,13.3,164,106,339,0.18,0.12,0.30,0.18,0.30,0.21,0.19,0.40,0.21,0.40
520,Ben Chilwell,EN,DF,Leicester City,Premier League,20,1996,24,20,1853,20.6,0,2,2,0,0,0,2,2,0.2,0.2,2.4,2.6,85,78,121,0.00,0.10,0.10,0.00,0.10,0.01,0.12,0.13,0.01,0.13
521,Vlad Chiriches,RO,DF,Napoli,Serie A,27,1989,7,7,582,6.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,46,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
