,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
624,Hélder Costa,ao ANG,"FW,MF",La Coruña,La Liga,20.0,1994.0,1.7,0.0,0.0,,5.0,,,,,,,,
625,Jaume Costa,es ESP,DF,Villarreal,La Liga,26.0,1988.0,27.0,8.0,1.0,,49.0,,,,,,,,
626,Tino Costa,ar ARG,MF,Genoa,Serie A,29.0,1985.0,2.6,4.0,0.0,,7.0,,,,,,,,
627,David Costas,es ESP,DF,Celta Vigo,La Liga,19.0,1995.0,1.0,1.0,0.0,,2.0,,,,,,,,
628,Benoît Costil,fr FRA,GK,Rennes,Ligue 1,27.0,1987.0,38.0,0.0,0.0,,0.0,,,,,,,,
629,Adamo Coulibaly,fr FRA,FW,Lens,Ligue 1,32.0,1981.0,27.3,4.0,0.0,,44.0,,,,,,,,
630,Gaëtan Courtet,fr FRA,FW,Reims,Ligue 1,25.0,1989.0,6.1,1.0,0.0,,10.0,,,,,,,,
631,Thibaut Courtois,be BEL,GK,Chelsea,Premier League,22.0,1992.0,31.3,1.0,0.0,,0.0,,,,,,,,
632,Mathieu Coutadeur,fr FRA,MF,Lorient,Ligue 1,28.0,1986.0,7.9,1.0,0.0,,12.0,,,,,,,,
633,Philippe Coutinho,br BRA,"FW,MF",Liverpool,Premier League,22.0,1992.0,31.0,3.0,0.0,,26.0,,,,,,,,
634,Alessio Cragno,it ITA,GK,Cagliari,Serie A,20.0,1994.0,14.0,0.0,0.0,,0.0,,,,,,,,
635,Aaron Cresswell,eng ENG,"DF,MF",West Ham,Premier League,24.0,1989.0,38.0,5.0,0.0,,17.0,,,,,,,,
636,Lorenzo Crisetig,it ITA,MF,Cagliari,Serie A,21.0,1993.0,24.7,8.0,0.0,,52.0,,,,,,,,
637,Enzo Crivelli,fr FRA,FW,Bordeaux,Ligue 1,19.0,1995.0,2.7,1.0,0.0,,7.0,,,,,,,,
638,Daniele Croce,it ITA,MF,Empoli,Serie A,31.0,1982.0,32.9,5.0,0.0,,29.0,,,,,,,,
639,Peter Crouch,eng ENG,FW,Stoke City,Premier League,33.0,1981.0,18.7,4.0,0.0,,29.0,,,,,,,,
640,Juan Cuadrado,co COL,"DF,FW",Chelsea,Premier League,26.0,1988.0,3.5,2.0,0.0,,5.0,,,,,,,,
641,Juan Cuadrado,co COL,"DF,FW",Fiorentina,Serie A,26.0,1988.0,16.0,5.0,0.0,,23.0,,,,,,,,
642,Isaac Cuenca,es ESP,"FW,MF",La Coruña,La Liga,23.0,1991.0,16.2,1.0,0.0,,14.0,,,,,,,,
643,Julián Cuesta,es ESP,GK,Almería,La Liga,23.0,1991.0,15.0,2.0,0.0,,0.0,,,,,,,,
644,Darío Cvitanich,ar ARG,FW,Nice,Ligue 1,30.0,1984.0,5.4,0.0,0.0,,8.0,,,,,,,,
645,Wylan Cyprien,fr FRA,MF,Lens,Ligue 1,19.0,1995.0,24.3,9.0,0.0,,40.0,,,,,,,,
646,Marco D'Alessandro,it ITA,"DF,FW",Atalanta,Serie A,23.0,1991.0,10.9,6.0,0.0,,22.0,,,,,,,,
647,Sessi D'Almeida,bj BEN,MF,Bordeaux,Ligue 1,18.0,1995.0,0.4,0.0,0.0,,1.0,,,,,,,,
648,Danilo D'Ambrosio,it ITA,DF,Inter,Serie A,25.0,1988.0,18.7,7.0,0.0,,35.0,,,,,,,,
650,Damien Da Silva,fr FRA,"DF,MF",Caen,Ligue 1,26.0,1988.0,34.2,5.0,1.0,,27.0,,,,,,,,
651,Bryan Dabo,bf BFA,MF,Montpellier,Ligue 1,22.0,1992.0,20.2,5.0,0.0,,37.0,,,,,,,,
652,Mouhamadou Dabo,fr FRA,DF,Lyon,Ligue 1,27.0,1986.0,11.3,5.0,0.0,,13.0,,,,,,,,
653,Mahmoud Dahoud,de GER,MF,M'Gladbach,Bundesliga,18.0,1996.0,0.0,0.0,0.0,,0.0,,,,,,,,
654,Dario Dainelli,it ITA,DF,Chievo,Serie A,35.0,1979.0,27.1,8.0,0.0,,36.0,,,,,,,,
655,Felipe dal Belo,br BRA,DF,Inter,Serie A,30.0,1984.0,2.1,1.0,0.0,,3.0,,,,,,,,
656,Felipe dal Belo,br BRA,DF,Parma,Serie A,30.0,1984.0,10.3,2.0,2.0,,18.0,,,,,,,,
657,Nicola Dalmonte,it ITA,"FW,MF",Cesena,Serie A,16.0,1997.0,1.3,0.0,0.0,,3.0,,,,,,,,
658,Teerasil Dangda,th THA,FW,Almería,La Liga,26.0,1988.0,1.6,0.0,0.0,,0.0,,,,,,,,
659,Gaël Danic,fr FRA,MF,Bastia,Ligue 1,32.0,1981.0,12.0,2.0,0.0,,10.0,,,,,,,,
660,Gaël Danic,fr FRA,MF,Lyon,Ligue 1,32.0,1981.0,0.7,0.0,0.0,,1.0,,,,,,,,
661,Guillermo Daniel Rodríguez,uy URU,DF,Hellas Verona,Serie A,30.0,1984.0,11.6,4.0,0.0,,13.0,,,,,,,,
662,Scott Dann,eng ENG,DF,Crystal Palace,Premier League,27.0,1987.0,32.4,6.0,0.0,,28.0,,,,,,,,
663,Dante,br BRA,DF,Bayern Munich,Bundesliga,30.0,1983.0,22.2,5.0,0.0,,32.0,,,,,,,,
664,Romain Danzé,fr FRA,"DF,MF",Rennes,Ligue 1,28.0,1986.0,29.6,3.0,0.0,,25.0,,,,,,,,
665,Fabio Daprelà,ch SUI,"DF,MF",Palermo,Serie A,23.0,1991.0,11.8,3.0,0.0,,17.0,,,,,,,,
666,Sergi Darder,es ESP,MF,Málaga,La Liga,20.0,1993.0,30.5,10.0,1.0,,35.0,,,,,,,,
667,Vladimír Darida,cz CZE,MF,Freiburg,Bundesliga,23.0,1990.0,26.9,3.0,1.0,,46.0,,,,,,,,
668,Matteo Darmian,it ITA,"DF,MF",Torino,Serie A,24.0,1989.0,28.5,2.0,0.0,,31.0,,,,,,,,
669,Jason Davidson,au AUS,"DF,MF",West Brom,Premier League,23.0,1991.0,1.1,0.0,0.0,,1.0,,,,,,,,
670,Ben Davies,wls WAL,"DF,MF",Tottenham,Premier League,21.0,1993.0,9.9,3.0,0.0,,7.0,,,,,,,,
671,Curtis Davies,eng ENG,DF,Hull City,Premier League,29.0,1985.0,20.1,2.0,0.0,,14.0,,,,,,,,
672,Kelvin Davis,eng ENG,GK,Southampton,Premier League,37.0,1976.0,6.9,0.0,0.0,,0.0,,,,,,,,
673,Steven Davis,nir NIR,MF,Southampton,Premier League,29.0,1985.0,29.3,3.0,0.0,,17.0,,,,,,,,
674,Craig Dawson,eng ENG,DF,West Brom,Premier League,24.0,1990.0,28.8,6.0,0.0,,24.0,,,,,,,,
676,Michael Dawson,eng ENG,DF,Hull City,Premier League,30.0,1983.0,27.0,7.0,0.0,,22.0,,,,,,,,
677,Kevin De Bruyne,be BEL,"FW,MF",Wolfsburg,Bundesliga,23.0,1991.0,33.9,3.0,0.0,,31.0,,,,,,,,
678,Paolo De Ceglie,it ITA,DF,Parma,Serie A,27.0,1986.0,8.3,3.0,0.0,,17.0,,,,,,,,
679,Paolo De Ceglie,it ITA,DF,Juventus,Serie A,27.0,1986.0,1.2,0.0,0.0,,2.0,,,,,,,,
680,Giuseppe De Feudis,it ITA,MF,Cesena,Serie A,31.0,1983.0,21.2,6.0,0.0,,44.0,,,,,,,,
681,Ritchie De Laet,be BEL,DF,Leicester City,Premier League,25.0,1988.0,20.9,3.0,0.0,,23.0,,,,,,,,
682,Sebastien De Maio,fr FRA,DF,Genoa,Serie A,27.0,1987.0,31.0,9.0,0.0,,45.0,,,,,,,,
683,Rodrigo De Paul,ar ARG,"FW,MF",Valencia,La Liga,20.0,1994.0,8.3,3.0,1.0,,15.0,,,,,,,,
684,Daniele De Rossi,it ITA,"DF,MF",Roma,Serie A,31.0,1983.0,23.9,12.0,1.0,,36.0,,,,,,,,
685,Morgan De Sanctis,it ITA,GK,Roma,Serie A,37.0,1977.0,35.0,1.0,0.0,,0.0,,,,,,,,
686,Mattia De Sciglio,it ITA,DF,Milan,Serie A,21.0,1992.0,14.5,3.0,2.0,,24.0,,,,,,,,
687,Lorenzo De Silvestri,it ITA,"DF,MF",Sampdoria,Serie A,26.0,1988.0,32.5,8.0,0.0,,50.0,,,,,,,,
688,Lucas Deaux,fr FRA,MF,Nantes,Ligue 1,25.0,1988.0,23.4,6.0,0.0,,44.0,,,,,,,,
689,Mathieu Debuchy,fr FRA,DF,Arsenal,Premier League,29.0,1985.0,8.9,2.0,0.0,,15.0,,,,,,,,
690,Jermain Defoe,eng ENG,FW,Sunderland,Premier League,31.0,1982.0,16.1,1.0,0.0,,8.0,,,,,,,,
691,Grégoire Defrel,mq MTQ,FW,Cesena,Serie A,23.0,1991.0,29.9,7.0,0.0,,40.0,,,,,,,,
692,Deivid,es ESP,"DF,MF",Córdoba,La Liga,25.0,1989.0,20.0,4.0,0.0,,15.0,,,,,,,,
693,Cristiano Del Grosso,it ITA,DF,Atalanta,Serie A,31.0,1983.0,8.0,0.0,0.0,,6.0,,,,,,,,
694,Manu del Moral,es ESP,FW,Eibar,La Liga,30.0,1984.0,18.6,2.0,0.0,,23.0,,,,,,,,
695,Damien Delaney,ie IRL,DF,Crystal Palace,Premier League,33.0,1981.0,27.0,7.0,1.0,,14.0,,,,,,,,
696,Jonathan Delaplace,fr FRA,"DF,MF",Lille,Ligue 1,28.0,1986.0,13.3,2.0,0.0,,19.0,,,,,,,,
697,Francesco Della Rocca,it ITA,MF,Palermo,Serie A,26.0,1987.0,1.7,1.0,0.0,,3.0,,,,,,,,
698,Joris Delle,fr FRA,GK,Nice,Ligue 1,24.0,1990.0,0.3,0.0,0.0,,0.0,,,,,,,,
699,Fabian Delph,eng ENG,"DF,MF",Aston Villa,Premier League,24.0,1989.0,27.0,1.0,1.0,,15.0,,,,,,,,
700,Mousa Dembélé,be BEL,MF,Tottenham,Premier League,27.0,1987.0,12.7,1.0,0.0,,37.0,,,,,,,,
702,Guy Demel,ci CIV,"DF,MF",West Ham,Premier League,33.0,1981.0,2.9,0.0,0.0,,4.0,,,,,,,,
703,Martín Demichelis,ar ARG,"DF,MF",Manchester City,Premier League,33.0,1980.0,28.5,6.0,0.0,,33.0,,,,,,,,
704,Johannes van den Bergh,de GER,"DF,MF",Hertha BSC,Bundesliga,27.0,1986.0,4.2,2.0,0.0,,6.0,,,,,,,,
705,Germán Denis,ar ARG,FW,Atalanta,Serie A,32.0,1981.0,25.6,4.0,0.0,,50.0,,,,,,,,
706,Mathieu Deplagne,fr FRA,DF,Montpellier,Ligue 1,22.0,1991.0,23.1,7.0,0.0,,26.0,,,,,,,,
707,Rafael van der Vaart,nl NED,MF,Hamburger SV,Bundesliga,31.0,1983.0,18.1,10.0,0.0,,45.0,,,,,,,,
708,Gregory van der Wiel,nl NED,DF,Paris S-G,Ligue 1,26.0,1988.0,22.3,3.0,1.0,,31.0,,,,,,,,
709,Daniele Dessena,it ITA,MF,Cagliari,Serie A,27.0,1987.0,21.2,4.0,0.0,,28.0,,,,,,,,
710,Mattia Destro,it ITA,FW,Roma,Serie A,23.0,1991.0,9.2,3.0,0.0,,15.0,,,,,,,,
711,Mattia Destro,it ITA,FW,Milan,Serie A,23.0,1991.0,9.3,2.0,0.0,,14.0,,,,,,,,
712,Gerard Deulofeu,es ESP,"FW,MF",Sevilla,La Liga,20.0,1994.0,8.7,0.0,0.0,,3.0,,,,,,,,
713,Antoine Devaux,fr FRA,"DF,MF",Reims,Ligue 1,29.0,1985.0,25.5,4.0,0.0,,35.0,,,,,,,,
714,Deyverson,br BRA,FW,Köln,Bundesliga,23.0,1991.0,3.7,4.0,0.0,,14.0,,,,,,,,
715,Jean Deza,pe PER,"FW,MF",Montpellier,Ligue 1,21.0,1993.0,0.2,0.0,0.0,,0.0,,,,,,,,
716,Ángel Di María,ar ARG,"FW,MF",Manchester Utd,Premier League,26.0,1988.0,18.2,1.0,0.0,,5.0,,,,,,,,
717,Davide Di Molfetta,it ITA,FW,Milan,Serie A,18.0,1996.0,0.0,0.0,0.0,,0.0,,,,,,,,
718,Antonio Di Natale,it ITA,FW,Udinese,Serie A,36.0,1977.0,26.4,4.0,0.0,,11.0,,,,,,,,
719,Franco Di Santo,ar ARG,FW,Werder Bremen,Bundesliga,25.0,1989.0,25.5,8.0,0.0,,56.0,,,,,,,,
720,Cheick Diabaté,ml MLI,FW,Bordeaux,Ligue 1,26.0,1988.0,12.0,1.0,1.0,,19.0,,,,,,,,
721,Abdoulay Diaby,ml MLI,"FW,MF",Lille,Ligue 1,23.0,1991.0,0.3,0.0,0.0,,0.0,,,,,,,,
722,Fallou Diagne,sn SEN,DF,Rennes,Ligue 1,24.0,1989.0,13.0,1.0,1.0,,16.0,,,,,,,,
723,Drissa Diakité,ml MLI,"DF,MF",Bastia,Ligue 1,29.0,1985.0,20.2,6.0,1.0,,28.0,,,,,,,,
724,Modibo Diakité,fr FRA,DF,Cagliari,Serie A,27.0,1987.0,8.0,1.0,1.0,,10.0,,,,,,,,
725,Modibo Diakité,fr FRA,DF,La Coruña,La Liga,27.0,1987.0,2.0,0.0,0.0,,2.0,,,,,,,,
726,Abdou Diallo,sn SEN,DF,Monaco,Ligue 1,18.0,1996.0,1.0,0.0,0.0,,1.0,,,,,,,,
728,Mustapha Diallo,sn SEN,"FW,MF",Guingamp,Ligue 1,28.0,1986.0,20.1,7.0,1.0,,54.0,,,,,,,,
729,Sadio Diallo,gn GUI,"FW,MF",Lorient,Ligue 1,23.0,1990.0,3.4,0.0,0.0,,6.0,,,,,,,,
730,Alessandro Diamanti,it ITA,"FW,MF",Fiorentina,Serie A,31.0,1983.0,7.4,4.0,0.0,,11.0,,,,,,,,
731,Mohamed Diamé,sn SEN,MF,West Ham,Premier League,27.0,1987.0,0.6,0.0,0.0,,1.0,,,,,,,,
732,Mohamed Diamé,sn SEN,MF,Hull City,Premier League,27.0,1987.0,9.7,2.0,0.0,,20.0,,,,,,,,
733,Baba Diawara,sn SEN,FW,Getafe,La Liga,26.0,1988.0,6.5,2.0,0.0,,8.0,,,,,,,,
734,Souleymane Diawara,sn SEN,DF,Nice,Ligue 1,35.0,1978.0,11.9,4.0,1.0,,11.0,,,,,,,,
735,Júnior Díaz,cr CRC,"DF,MF",Mainz 05,Bundesliga,30.0,1983.0,15.9,4.0,0.0,,28.0,,,,,,,,
736,Marcelo Díaz,cl CHI,MF,Hamburger SV,Bundesliga,27.0,1986.0,4.2,2.0,0.0,,9.0,,,,,,,,
737,Daniel Didavi,de GER,"FW,MF",Stuttgart,Bundesliga,24.0,1990.0,8.2,3.0,0.0,,14.0,,,,,,,,
738,Étienne Didot,fr FRA,MF,Toulouse,Ligue 1,31.0,1983.0,14.1,4.0,0.0,,12.0,,,,,,,,
739,Serey Die,ci CIV,MF,Stuttgart,Bundesliga,29.0,1984.0,10.8,5.0,0.0,,25.0,,,,,,,,
740,Diego,br BRA,"DF,MF",Reims,Ligue 1,26.0,1988.0,26.3,3.0,0.0,,38.0,,,,,,,,
741,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,Bundesliga,24.0,1989.0,18.1,7.0,0.0,,26.0,,,,,,,,
742,Eric Dier,eng ENG,"DF,MF",Tottenham,Premier League,20.0,1994.0,25.5,4.0,0.0,,21.0,,,,,,,,
743,Didier Digard,fr FRA,MF,Nice,Ligue 1,28.0,1986.0,9.5,1.0,0.0,,13.0,,,,,,,,
744,Lucas Digne,fr FRA,"DF,MF",Paris S-G,Ligue 1,21.0,1993.0,14.1,1.0,0.0,,12.0,,,,,,,,
745,Federico Dimarco,it ITA,"DF,MF",Inter,Serie A,16.0,1997.0,0.0,0.0,0.0,,0.0,,,,,,,,
746,Stole Dimitrievski,mk MKD,GK,Granada,La Liga,20.0,1993.0,1.0,0.0,0.0,,0.0,,,,,,,,
747,Ismaël Diomandé,ci CIV,MF,Saint-Étienne,Ligue 1,21.0,1992.0,12.1,6.0,2.0,,32.0,,,,,,,,
748,Papakouli Diop,sn SEN,MF,Levante,La Liga,28.0,1986.0,17.1,7.0,0.0,,47.0,,,,,,,,
749,Nabil Dirar,ma MAR,"DF,MF",Monaco,Ligue 1,28.0,1986.0,14.2,3.0,1.0,,28.0,,,,,,,,
750,Sylvain Distin,fr FRA,DF,Everton,Premier League,36.0,1977.0,12.0,0.0,0.0,,3.0,,,,,,,,
751,Brice Dja Djédjé,ci CIV,"DF,MF",Marseille,Ligue 1,23.0,1990.0,29.7,6.0,0.0,,50.0,,,,,,,,
752,Constant Djakpa,ci CIV,DF,Eint Frankfurt,Bundesliga,27.0,1986.0,4.9,1.0,0.0,,7.0,,,,,,,,
754,Koffi Djidji,ci CIV,DF,Nantes,Ligue 1,21.0,1992.0,4.0,1.0,0.0,,4.0,,,,,,,,
755,David Djigla,bj BEN,"FW,MF",Bordeaux,Ligue 1,18.0,1995.0,0.0,0.0,0.0,,0.0,,,,,,,,
756,Alexander Djiku,gh GHA,DF,Bastia,Ligue 1,19.0,1994.0,2.0,0.0,0.0,,8.0,,,,,,,,
757,Papy Djilobodji,sn SEN,DF,Nantes,Ligue 1,25.0,1988.0,30.2,11.0,0.0,,33.0,,,,,,,,
758,Johan Djourou,ch SUI,DF,Hamburger SV,Bundesliga,27.0,1987.0,31.2,5.0,1.0,,43.0,,,,,,,,
759,Dodô,br BRA,DF,Inter,Serie A,22.0,1992.0,15.3,3.0,0.0,,17.0,,,,,,,,
760,Álvaro Domínguez,es ESP,DF,M'Gladbach,Bundesliga,25.0,1989.0,23.5,3.0,0.0,,25.0,,,,,,,,
761,Juan Domínguez,es ESP,MF,La Coruña,La Liga,24.0,1990.0,14.0,3.0,0.0,,22.0,,,,,,,,
762,Maurizio Domizzi,it ITA,DF,Udinese,Serie A,34.0,1980.0,8.9,2.0,2.0,,9.0,,,,,,,,
763,Giulio Donati,it ITA,DF,Leverkusen,Bundesliga,24.0,1990.0,4.5,1.0,1.0,,5.0,,,,,,,,
764,Ji Dong-won,kr KOR,"FW,MF",Augsburg,Bundesliga,23.0,1991.0,6.5,1.0,0.0,,14.0,,,,,,,,
765,Isaac Donkor,gh GHA,DF,Inter,Serie A,18.0,1995.0,1.3,1.0,1.0,,5.0,,,,,,,,
766,Godfred Donsah,gh GHA,MF,Cagliari,Serie A,18.0,1996.0,12.8,1.0,0.0,,13.0,,,,,,,,
767,Graham Dorrans,sct SCO,"FW,MF",West Brom,Premier League,27.0,1987.0,17.6,5.0,0.0,,22.0,,,,,,,,
768,Giovani dos Santos,mx MEX,"FW,MF",Villarreal,La Liga,25.0,1989.0,15.4,5.0,0.0,,25.0,,,,,,,,
769,Jonathan dos Santos,mx MEX,MF,Villarreal,La Liga,24.0,1990.0,18.2,5.0,0.0,,14.0,,,,,,,,
770,Laurent Dos Santos,fr FRA,"DF,MF",Guingamp,Ligue 1,20.0,1993.0,5.7,1.0,0.0,,6.0,,,,,,,,
771,Mauro dos Santos,ar ARG,DF,Almería,La Liga,25.0,1989.0,25.5,7.0,2.0,,36.0,,,,,,,,
772,Bas Dost,nl NED,FW,Wolfsburg,Bundesliga,25.0,1989.0,16.9,1.0,0.0,,19.0,,,,,,,,
773,Nicolas Douchez,fr FRA,GK,Paris S-G,Ligue 1,34.0,1980.0,4.6,0.0,0.0,,0.0,,,,,,,,
774,Abdoulaye Doucouré,ml MLI,MF,Rennes,Ligue 1,21.0,1993.0,30.5,5.0,0.0,,37.0,,,,,,,,
775,Michael Doughty,wls WAL,MF,QPR,Premier League,21.0,1992.0,0.6,0.0,0.0,,1.0,,,,,,,,
776,Douglas,br BRA,DF,Barcelona,La Liga,23.0,1990.0,1.1,1.0,0.0,,2.0,,,,,,,,
777,Cheick Doukouré,ci CIV,MF,Metz,Ligue 1,21.0,1992.0,13.0,2.0,0.0,,26.0,,,,,,,,
778,Seydou Doumbia,ci CIV,FW,Roma,Serie A,26.0,1987.0,6.1,0.0,0.0,,8.0,,,,,,,,
780,Tongo Doumbia,ml MLI,MF,Toulouse,Ligue 1,24.0,1989.0,22.3,4.0,0.0,,36.0,,,,,,,,
781,Ladislas Douniama,cg CGO,FW,Guingamp,Ligue 1,28.0,1986.0,1.4,0.0,0.0,,0.0,,,,,,,,
782,Stewart Downing,eng ENG,"FW,MF",West Ham,Premier League,30.0,1984.0,36.8,3.0,0.0,,11.0,,,,,,,,
783,Kevin Doyle,ie IRL,FW,Crystal Palace,Premier League,30.0,1983.0,0.4,0.0,0.0,,2.0,,,,,,,,
784,Boukary Dramé,sn SEN,"DF,MF",Atalanta,Serie A,29.0,1985.0,26.9,7.0,0.0,,35.0,,,,,,,,
785,Julian Draxler,de GER,"FW,MF",Schalke 04,Bundesliga,20.0,1993.0,8.6,1.0,1.0,,13.0,,,,,,,,
786,Danny Drinkwater,eng ENG,MF,Leicester City,Premier League,24.0,1990.0,16.5,1.0,0.0,,31.0,,,,,,,,
787,Josip Drmić,ch SUI,FW,Leverkusen,Bundesliga,21.0,1992.0,8.9,1.0,0.0,,15.0,,,,,,,,
788,Jaroslav Drobný,cz CZE,GK,Hamburger SV,Bundesliga,34.0,1979.0,22.2,4.0,1.0,,0.0,,,,,,,,
789,Didier Drogba,ci CIV,FW,Chelsea,Premier League,36.0,1978.0,9.7,5.0,0.0,,13.0,,,,,,,,
790,Rubén Duarte,es ESP,DF,Espanyol,La Liga,18.0,1995.0,11.0,4.0,0.0,,18.0,,,,,,,,
791,Sebastián Dubarbier,ar ARG,"DF,FW",Almería,La Liga,28.0,1986.0,30.7,14.0,2.0,,57.0,,,,,,,,
792,Leo Dubois,fr FRA,"DF,MF",Nantes,Ligue 1,19.0,1994.0,1.0,0.0,0.0,,1.0,,,,,,,,
793,Marvin Ducksch,de GER,FW,Paderborn 07,Bundesliga,20.0,1994.0,2.4,0.0,0.0,,2.0,,,,,,,,
794,Duda,pt POR,"DF,FW",Málaga,La Liga,34.0,1980.0,9.8,4.0,1.0,,8.0,,,,,,,,
795,Jeremy Dudziak,tn TUN,"DF,MF",Dortmund,Bundesliga,18.0,1995.0,0.7,0.0,0.0,,0.0,,,,,,,,
796,Michael Duff,nir NIR,DF,Burnley,Premier League,36.0,1978.0,20.1,4.0,1.0,,19.0,,,,,,,,
797,Mathieu Duhamel,fr FRA,FW,Evian,Ligue 1,30.0,1984.0,9.8,1.0,0.0,,13.0,,,,,,,,
798,Mathieu Duhamel,fr FRA,FW,Caen,Ligue 1,30.0,1984.0,14.9,0.0,0.0,,11.0,,,,,,,,
799,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,22.0,1991.0,23.4,4.0,0.0,,13.0,,,,,,,,
800,Alfred Duncan,gh GHA,MF,Sampdoria,Serie A,21.0,1993.0,14.9,3.0,0.0,,19.0,,,,,,,,
801,Richard Dunne,ie IRL,DF,QPR,Premier League,34.0,1979.0,20.8,7.0,0.0,,25.0,,,,,,,,
802,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,21.0,1993.0,6.0,0.0,0.0,,0.0,,,,,,,,
803,Erik Durm,de GER,DF,Dortmund,Bundesliga,22.0,1992.0,17.6,2.0,0.0,,21.0,,,,,,,,
804,Paulo Dybala,ar ARG,"FW,MF",Palermo,Serie A,20.0,1993.0,32.8,3.0,0.0,,31.0,,,,,,,,
806,Nathan Dyer,eng ENG,"FW,MF",Swansea City,Premier League,26.0,1987.0,20.7,2.0,0.0,,21.0,,,,,,,,
807,Edin Džeko,ba BIH,FW,Manchester City,Premier League,28.0,1986.0,10.4,1.0,0.0,,13.0,,,,,,,,
808,Elderson Echiéjilé,ng NGA,DF,Monaco,Ligue 1,26.0,1988.0,9.9,1.0,0.0,,10.0,,,,,,,,
809,Bruno Ecuele Manga,ga GAB,DF,Lorient,Ligue 1,26.0,1988.0,3.0,0.0,0.0,,1.0,,,,,,,,
810,Edenílson,br BRA,MF,Genoa,Serie A,24.0,1989.0,27.4,3.0,0.0,,25.0,,,,,,,,
811,Éder,it ITA,FW,Sampdoria,Serie A,27.0,1986.0,26.2,4.0,0.0,,40.0,,,,,,,,
812,Ederson,br BRA,MF,Lazio,Serie A,28.0,1986.0,0.8,1.0,0.0,,5.0,,,,,,,,
813,Carlos Eduardo,br BRA,MF,Nice,Ligue 1,24.0,1989.0,25.7,2.0,1.0,,55.0,,,,,,,,
814,Zé Eduardo,br BRA,MF,Cesena,Serie A,22.0,1991.0,7.1,2.0,1.0,,17.0,,,,,,,,
815,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,17.0,1996.0,0.2,0.0,0.0,,0.0,,,,,,,,
816,Albin Ekdal,se SWE,MF,Cagliari,Serie A,25.0,1989.0,29.8,7.0,0.0,,55.0,,,,,,,,
817,Patrick Ekeng,cm CMR,MF,Córdoba,La Liga,24.0,1990.0,8.4,3.0,1.0,,21.0,,,,,,,,
818,Borja Ekiza,es ESP,DF,Eibar,La Liga,26.0,1988.0,10.3,5.0,0.0,,11.0,,,,,,,,
819,Eljero Elia,nl NED,"FW,MF",Southampton,Premier League,27.0,1987.0,8.7,2.0,0.0,,17.0,,,,,,,,
820,Eljero Elia,nl NED,"FW,MF",Werder Bremen,Bundesliga,27.0,1987.0,6.2,1.0,0.0,,11.0,,,,,,,,
821,Rob Elliot,ie IRL,GK,Newcastle Utd,Premier League,28.0,1986.0,2.5,0.0,0.0,,0.0,,,,,,,,
822,Ahmed Elmohamady,eg EGY,"DF,MF",Hull City,Premier League,26.0,1987.0,38.0,4.0,0.0,,38.0,,,,,,,,
823,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,20.0,1994.0,3.5,2.0,0.0,,3.0,,,,,,,,
824,Gorka Elustondo,es ESP,"DF,MF",Real Sociedad,La Liga,27.0,1987.0,12.9,1.0,0.0,,13.0,,,,,,,,
825,Tarik Elyounoussi,no NOR,"FW,MF",Hoffenheim,Bundesliga,26.0,1988.0,16.5,1.0,0.0,,30.0,,,,,,,,
826,Urby Emanuelson,nl NED,"DF,FW",Atalanta,Serie A,28.0,1986.0,5.0,0.0,0.0,,7.0,,,,,,,,
827,Urby Emanuelson,nl NED,"DF,FW",Roma,Serie A,28.0,1986.0,0.2,1.0,0.0,,0.0,,,,,,,,
828,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,La Liga,22.0,1992.0,9.3,1.0,0.0,,13.0,,,,,,,,
829,Marvin Emnes,nl NED,"FW,MF",Swansea City,Premier League,26.0,1988.0,5.7,2.0,0.0,,11.0,,,,,,,,
830,José Enrique,es ESP,DF,Liverpool,Premier League,28.0,1986.0,2.3,0.0,0.0,,3.0,,,,,,,,
832,Vincent Enyeama,ng NGA,GK,Lille,Ligue 1,31.0,1982.0,38.0,2.0,0.0,,0.0,,,,,,,,
833,Mevlüt Erdinç,tr TUR,FW,Saint-Étienne,Ligue 1,27.0,1987.0,17.8,1.0,0.0,,19.0,,,,,,,,
834,Christian Eriksen,dk DEN,"FW,MF",Tottenham,Premier League,22.0,1992.0,34.8,4.0,0.0,,16.0,,,,,,,,
835,Jon Errasti,es ESP,MF,Eibar,La Liga,26.0,1988.0,19.2,3.0,0.0,,36.0,,,,,,,,
836,Sergio Escudero,es ESP,"DF,MF",Getafe,La Liga,24.0,1989.0,24.5,8.0,1.0,,32.0,,,,,,,,
837,Javier Espinosa,es ESP,MF,Villarreal,La Liga,21.0,1992.0,3.2,1.0,0.0,,5.0,,,,,,,,
838,Javier Espinosa,es ESP,MF,Almería,La Liga,21.0,1992.0,8.0,3.0,0.0,,15.0,,,,,,,,
839,Michael Essien,gh GHA,"DF,MF",Milan,Serie A,31.0,1982.0,7.6,2.0,1.0,,14.0,,,,,,,,
