,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
133,Kwadwo Asamoah,GHA,"DF,MF",Juventus,it Serie A,27.0,1988.0,18.0,16.0,1472.0,16.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
134,Sergio Asenjo,ESP,GK,Villarreal,es La Liga,27.0,1989.0,24.0,24.0,2104.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Marco Asensio,ESP,"FW,MF",Real Madrid,es La Liga,20.0,1996.0,23.0,11.0,1082.0,12.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.25,0.17,0.42,0.25,0.42
136,Joel Asoro,SWE,FW,Sunderland,eng Premier League,17.0,1999.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Iago Aspas,ESP,"FW,MF",Celta Vigo,es La Liga,28.0,1987.0,32.0,25.0,2315.0,25.7,19.0,3.0,13.0,6.0,6.0,9.0,1.0,0.74,0.12,0.86,0.51,0.62
138,Benoît Assou-Ekotto,CMR,DF,Metz,fr Ligue 1,32.0,1984.0,18.0,16.0,1479.0,16.4,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.06,0.06,0.0,0.06
139,Davide Astori,ITA,DF,Fiorentina,it Serie A,29.0,1987.0,33.0,33.0,2967.0,33.0,2.0,0.0,2.0,0.0,0.0,12.0,2.0,0.06,0.0,0.06,0.06,0.06
140,Barış Atik,DEU,"FW,MF",Hoffenheim,de Bundesliga,21.0,1995.0,3.0,0.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Omer Atzili,ISR,MF,Granada,es La Liga,23.0,1993.0,9.0,3.0,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Pierre-Emerick Aubameyang,GAB,FW,Dortmund,de Bundesliga,27.0,1989.0,32.0,31.0,2779.0,30.9,31.0,3.0,29.0,2.0,4.0,3.0,0.0,1.0,0.1,1.1,0.94,1.04
143,Emil Audero,ITA,GK,Juventus,it Serie A,19.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Jean-Kévin Augustin,FRA,FW,Paris S-G,fr Ligue 1,19.0,1997.0,10.0,1.0,196.0,2.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.46,0.92,1.38,0.46,1.38
145,Serge Aurier,CIV,DF,Paris S-G,fr Ligue 1,23.0,1992.0,22.0,21.0,1829.0,20.3,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.15,0.15,0.0,0.15
146,Charlie Austin,GBR,FW,Southampton,eng Premier League,27.0,1989.0,15.0,11.0,934.0,10.4,6.0,1.0,4.0,2.0,2.0,1.0,0.0,0.58,0.1,0.67,0.39,0.48
147,Donis Avdijaj,XK,MF,Schalke 04,de Bundesliga,19.0,1996.0,9.0,2.0,298.0,3.3,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.6,0.0,0.6,0.6,0.6
148,Danilo Avelar,BRA,DF,Torino,it Serie A,27.0,1989.0,3.0,3.0,262.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Daniel Ayala,ESP,DF,Middlesbrough,eng Premier League,25.0,1990.0,14.0,11.0,918.0,10.2,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1
150,André Ayew,GHA,"MF,FW",West Ham,eng Premier League,26.0,1989.0,25.0,16.0,1438.0,16.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,0.38,0.19,0.56,0.38,0.56
151,Jordan Ayew,GHA,"FW,MF",Swansea City,eng Premier League,24.0,1991.0,14.0,9.0,866.0,9.6,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.21,0.31,0.1,0.31
152,César Azpilicueta,ESP,DF,Chelsea,eng Premier League,26.0,1989.0,38.0,38.0,3420.0,38.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.03,0.11,0.13,0.03,0.13
153,Florian Baak,DEU,DF,Hertha BSC,de Bundesliga,17.0,1999.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Ludovic Baal,GUF,"DF,MF",Rennes,fr Ligue 1,30.0,1986.0,33.0,33.0,2880.0,32.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.12,0.12,0.0,0.12
156,Mame Baba Thiam,SEN,FW,Empoli,it Serie A,23.0,1992.0,15.0,9.0,876.0,9.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.21,0.1,0.21
157,Khouma Babacar,SEN,FW,Fiorentina,it Serie A,23.0,1993.0,22.0,13.0,1326.0,14.7,10.0,1.0,9.0,1.0,1.0,0.0,0.0,0.68,0.07,0.75,0.61,0.68
158,Ryan Babel,NLD,"MF,FW",La Coruña,es La Liga,29.0,1986.0,11.0,5.0,562.0,6.2,4.0,1.0,4.0,0.0,1.0,3.0,0.0,0.64,0.16,0.8,0.64,0.8
159,Jean-Sylvain Babin,MTQ,DF,Sporting Gijón,es La Liga,29.0,1986.0,22.0,20.0,1713.0,19.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.11,0.05,0.11
160,Carlos Bacca,COL,FW,Milan,it Serie A,29.0,1986.0,32.0,26.0,2112.0,23.5,13.0,3.0,9.0,4.0,6.0,3.0,0.0,0.55,0.13,0.68,0.38,0.51
161,Milan Badelj,HRV,MF,Fiorentina,it Serie A,27.0,1989.0,33.0,29.0,2508.0,27.9,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.07,0.07,0.14,0.07,0.14
162,Loic Badiashile,FRA,GK,Monaco,fr Ligue 1,18.0,1998.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Tobias Badila,COG,DF,Nancy,fr Ligue 1,23.0,1993.0,26.0,24.0,2252.0,25.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04
164,Holger Badstuber,DEU,DF,Bayern Munich,de Bundesliga,27.0,1989.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Holger Badstuber,DEU,DF,Schalke 04,de Bundesliga,27.0,1989.0,10.0,10.0,862.0,9.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Dylan Bahamboula,COG,FW,Dijon,fr Ligue 1,21.0,1995.0,11.0,4.0,526.0,5.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17
167,Jean-Christophe Bahebeck,FRA,FW,Pescara,it Serie A,23.0,1993.0,15.0,11.0,815.0,9.1,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.44,0.11,0.55,0.44,0.55
168,Farès Bahlouli,FRA,MF,Lille,fr Ligue 1,21.0,1995.0,3.0,1.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Nabil Bahoui,SWE,MF,Hamburger SV,de Bundesliga,25.0,1991.0,1.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Daniel Baier,DEU,MF,Augsburg,de Bundesliga,32.0,1984.0,27.0,27.0,2393.0,26.6,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.11,0.15,0.04,0.15
171,Leon Bailey,JAM,"FW,MF",Leverkusen,de Bundesliga,18.0,1997.0,8.0,0.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Eric Bailly,CIV,DF,Manchester Utd,eng Premier League,22.0,1994.0,25.0,24.0,2058.0,22.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Leighton Baines,GBR,"DF,MF",Everton,eng Premier League,31.0,1984.0,32.0,32.0,2819.0,31.3,2.0,3.0,0.0,2.0,3.0,4.0,0.0,0.06,0.1,0.16,0.0,0.1
174,Cédric Bakambu,COD,FW,Villarreal,es La Liga,25.0,1991.0,26.0,17.0,1567.0,17.4,11.0,1.0,11.0,0.0,0.0,5.0,0.0,0.63,0.06,0.69,0.63,0.69
175,Tiemoué Bakayoko,FRA,MF,Monaco,fr Ligue 1,21.0,1994.0,32.0,25.0,2223.0,24.7,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.08,0.04,0.12,0.08,0.12
176,Zakaria Bakkali,BEL,FW,Valencia,es La Liga,20.0,1996.0,18.0,1.0,288.0,3.2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.31,0.0,0.31,0.31,0.31
177,Keita Baldé,SEN,FW,Lazio,it Serie A,21.0,1995.0,31.0,21.0,1926.0,21.4,16.0,4.0,14.0,2.0,2.0,5.0,2.0,0.75,0.19,0.93,0.65,0.84
178,Gareth Bale,GB-WLS,FW,Real Madrid,es La Liga,27.0,1989.0,19.0,17.0,1418.0,15.8,7.0,2.0,7.0,0.0,0.0,3.0,1.0,0.44,0.13,0.57,0.44,0.57
179,Mikel Balenziaga,ESP,DF,Athletic Club,es La Liga,28.0,1988.0,33.0,33.0,2847.0,31.6,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.03,0.03,0.06,0.03,0.06
180,Andrija Balić,HRV,"MF,FW",Udinese,it Serie A,18.0,1997.0,4.0,3.0,239.0,2.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.38,0.0,0.38,0.38,0.38
182,Iván Balliu,ALB,DF,Metz,fr Ligue 1,24.0,1992.0,27.0,26.0,2331.0,25.9,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15
183,Florent Balmont,FRA,MF,Dijon,fr Ligue 1,36.0,1980.0,23.0,20.0,1714.0,19.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11,0.11,0.0,0.11
184,Norbert Balogh,HUN,"MF,FW",Palermo,it Serie A,20.0,1996.0,16.0,6.0,532.0,5.9,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
185,Leon Balogun,NGA,DF,Mainz 05,de Bundesliga,28.0,1988.0,17.0,13.0,1023.0,11.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Mario Balotelli,ITA,FW,Nice,fr Ligue 1,25.0,1990.0,23.0,20.0,1741.0,19.3,15.0,1.0,12.0,3.0,4.0,6.0,4.0,0.78,0.05,0.83,0.62,0.67
187,Abdoulaye Bamba,CIV,DF,Angers,fr Ligue 1,26.0,1990.0,8.0,7.0,593.0,6.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15
188,Jonathan Bamba,FRA,FW,Angers,fr Ligue 1,20.0,1996.0,16.0,9.0,833.0,9.3,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.32,0.22,0.54,0.32,0.54
189,Patrick Bamford,GBR,FW,Middlesbrough,eng Premier League,22.0,1993.0,8.0,2.0,287.0,3.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.31,0.0,0.31,0.31,0.31
190,Patrick Bamford,GBR,"FW,MF",Burnley,eng Premier League,22.0,1993.0,6.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Yacine Bammou,MAR,"FW,MF",Nantes,fr Ligue 1,24.0,1991.0,32.0,18.0,1778.0,19.8,4.0,3.0,4.0,0.0,0.0,7.0,0.0,0.2,0.15,0.35,0.2,0.35
192,Éver Banega,ARG,MF,Inter,it Serie A,28.0,1988.0,28.0,20.0,1555.0,17.3,6.0,6.0,6.0,0.0,0.0,3.0,2.0,0.35,0.35,0.69,0.35,0.69
193,Patrick Banggaard,DNK,DF,Darmstadt 98,de Bundesliga,22.0,1994.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Léo Baptistão,BRA,"FW,MF",Espanyol,es La Liga,23.0,1992.0,21.0,16.0,1424.0,15.8,6.0,5.0,6.0,0.0,0.0,1.0,0.0,0.38,0.32,0.7,0.38,0.7
195,Federico Barba,ITA,DF,Empoli,it Serie A,22.0,1993.0,11.0,9.0,812.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Andrea Barberis,ITA,MF,Crotone,it Serie A,22.0,1993.0,26.0,23.0,2059.0,22.9,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0.0,0.13
197,Gabriel Barbosa,BRA,"FW,MF",Inter,it Serie A,19.0,1996.0,9.0,0.0,120.0,1.3,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.75,0.0,0.75,0.75,0.75
198,Phil Bardsley,SYC,DF,Stoke City,eng Premier League,31.0,1985.0,15.0,14.0,1168.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
199,Nicolò Barella,ITA,MF,Cagliari,it Serie A,19.0,1997.0,28.0,22.0,1908.0,21.2,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.05,0.05,0.0,0.05
200,Philipp Bargfrede,DEU,MF,Werder Bremen,de Bundesliga,27.0,1989.0,11.0,4.0,455.0,5.1,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.2,0.4
201,Kike Barja,ESP,MF,Osasuna,es La Liga,19.0,1997.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Ross Barkley,GBR,"MF,FW",Everton,eng Premier League,22.0,1993.0,36.0,32.0,2899.0,32.2,5.0,8.0,5.0,0.0,0.0,5.0,0.0,0.16,0.25,0.4,0.16,0.4
203,Aymen Barkok,MAR,MF,Eint Frankfurt,de Bundesliga,18.0,1998.0,18.0,6.0,659.0,7.3,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.27,0.27,0.55,0.27,0.55
204,Ashley Barnes,GBR,FW,Burnley,eng Premier League,26.0,1989.0,28.0,20.0,1773.0,19.7,6.0,2.0,4.0,2.0,2.0,7.0,2.0,0.3,0.1,0.41,0.2,0.3
205,Antonio Barragán,ESP,DF,Middlesbrough,eng Premier League,29.0,1987.0,26.0,26.0,2193.0,24.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
206,David Barral,ESP,FW,Granada,es La Liga,33.0,1983.0,8.0,2.0,316.0,3.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28
208,Antonio Barreca,ITA,DF,Torino,it Serie A,21.0,1995.0,28.0,25.0,2362.0,26.2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08
209,Édgar Barreto,PRY,MF,Sampdoria,it Serie A,32.0,1984.0,32.0,32.0,2679.0,29.8,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.07,0.0,0.07,0.07,0.07
210,Diego Barrios,ESP,GK,Leganés,es La Liga,22.0,1994.0,1.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Modou Barrow,GMB,"MF,FW",Swansea City,eng Premier League,23.0,1992.0,18.0,12.0,1145.0,12.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16
212,Gareth Barry,GBR,MF,Everton,eng Premier League,35.0,1981.0,33.0,23.0,2108.0,23.4,2.0,1.0,2.0,0.0,0.0,10.0,0.0,0.09,0.04,0.13,0.09,0.13
213,Fin Bartels,DEU,"FW,MF",Werder Bremen,de Bundesliga,29.0,1987.0,31.0,23.0,2219.0,24.7,8.0,6.0,8.0,0.0,0.0,4.0,0.0,0.32,0.24,0.57,0.32,0.57
214,Maxime Barthelmé,FRA,"FW,MF",Lorient,fr Ligue 1,27.0,1988.0,9.0,3.0,327.0,3.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.28,0.0,0.28
215,Joey Barton,GBR,MF,Burnley,eng Premier League,33.0,1982.0,14.0,12.0,1105.0,12.3,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08
216,Marc Bartra,ESP,DF,Dortmund,de Bundesliga,25.0,1991.0,19.0,18.0,1560.0,17.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Andrea Barzagli,ITA,DF,Juventus,it Serie A,35.0,1981.0,23.0,17.0,1532.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Marko Baša,MNE,DF,Lille,fr Ligue 1,33.0,1982.0,23.0,23.0,1949.0,21.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
219,Daniele Baselli,ITA,MF,Torino,it Serie A,24.0,1992.0,37.0,28.0,2288.0,25.4,6.0,5.0,6.0,0.0,0.0,6.0,0.0,0.24,0.2,0.43,0.24,0.43
220,Nicolas Basin,FRA,DF,Metz,fr Ligue 1,18.0,1998.0,1.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Amine Bassi,FRA,MF,Nancy,fr Ligue 1,18.0,1997.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Dušan Basta,SRB,"DF,MF",Lazio,it Serie A,31.0,1984.0,27.0,24.0,2120.0,23.6,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.04,0.08,0.13,0.04,0.13
223,Samuel Bastien,COD,"MF,FW",Chievo,it Serie A,19.0,1996.0,12.0,8.0,799.0,8.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
224,Borja Bastón,ESP,FW,Swansea City,eng Premier League,23.0,1992.0,18.0,4.0,561.0,6.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
225,Alessandro Bastoni,ITA,DF,Atalanta,it Serie A,17.0,1999.0,3.0,1.0,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Bastos,AGO,"DF,MF",Lazio,it Serie A,25.0,1991.0,11.0,10.0,774.0,8.6,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
227,Michy Batshuayi,BEL,FW,Chelsea,eng Premier League,22.0,1993.0,20.0,1.0,254.0,2.8,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.77,0.35,2.13,1.77,2.13
228,Robert Bauer,DEU,"DF,MF",Werder Bremen,de Bundesliga,21.0,1995.0,27.0,25.0,2122.0,23.6,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.13,0.17,0.04,0.17
229,Oliver Baumann,DEU,GK,Hoffenheim,de Bundesliga,26.0,1990.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Julian Baumgartlinger,AUT,MF,Leverkusen,de Bundesliga,28.0,1988.0,22.0,19.0,1561.0,17.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06
231,Éric Bauthéac,FRA,"MF,FW",Lille,fr Ligue 1,28.0,1987.0,13.0,9.0,725.0,8.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Jon Bautista,ESP,FW,Real Sociedad,es La Liga,21.0,1995.0,12.0,2.0,312.0,3.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.87,0.87
234,Paul Baysse,FRA,DF,Nice,fr Ligue 1,28.0,1988.0,22.0,20.0,1858.0,20.6,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.1,0.05,0.15,0.1,0.15
235,Hervé Bazile,HTI,"MF,FW",Caen,fr Ligue 1,26.0,1990.0,19.0,7.0,732.0,8.1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.25,0.25,0.49,0.25,0.49
236,Riechedly Bazoer,NLD,MF,Wolfsburg,de Bundesliga,19.0,1996.0,12.0,12.0,969.0,10.8,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09
237,Claudio Beauvue,GLP,FW,Celta Vigo,es La Liga,28.0,1988.0,13.0,5.0,658.0,7.3,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.14,0.27,0.41,0.14,0.41
238,Bebé,CPV,"MF,FW",Eibar,es La Liga,26.0,1990.0,20.0,8.0,687.0,7.6,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.39,0.26,0.66,0.39,0.66
239,Henri Bedimo,CMR,DF,Marseille,fr Ligue 1,32.0,1984.0,16.0,13.0,1173.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Andrea Beghetto,ITA,MF,Genoa,it Serie A,21.0,1994.0,3.0,1.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Asmir Begović,BIH,GK,Chelsea,eng Premier League,29.0,1987.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Valon Behrami,CHE,MF,Watford,eng Premier League,31.0,1985.0,27.0,26.0,2030.0,22.6,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09
243,Jérémie Bela,AGO,"MF,FW",Dijon,fr Ligue 1,23.0,1993.0,14.0,2.0,375.0,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24
244,Younès Belhanda,MAR,"FW,MF",Nice,fr Ligue 1,26.0,1990.0,31.0,28.0,2541.0,28.2,3.0,5.0,3.0,0.0,0.0,8.0,1.0,0.11,0.18,0.28,0.11,0.28
245,Stefan Bell,DEU,DF,Mainz 05,de Bundesliga,24.0,1991.0,31.0,30.0,2744.0,30.5,5.0,1.0,5.0,0.0,0.0,10.0,2.0,0.16,0.03,0.2,0.16,0.2
246,Karim Bellarabi,DEU,MF,Leverkusen,de Bundesliga,26.0,1990.0,16.0,14.0,1113.0,12.4,2.0,5.0,2.0,0.0,0.0,4.0,0.0,0.16,0.4,0.57,0.16,0.57
247,Héctor Bellerín,ESP,"DF,MF",Arsenal,eng Premier League,21.0,1995.0,33.0,27.0,2503.0,27.8,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.04,0.14,0.18,0.04,0.18
248,François Bellugou,FRA,"MF,DF",Lorient,fr Ligue 1,29.0,1987.0,26.0,16.0,1422.0,15.8,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
249,Giuseppe Bellusci,ITA,DF,Empoli,it Serie A,26.0,1989.0,33.0,33.0,2970.0,33.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.03,0.0,0.03,0.03,0.03
250,Anthony Belmonte,FRA,MF,Dijon,fr Ligue 1,20.0,1995.0,8.0,4.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Andrea Belotti,ITA,FW,Torino,it Serie A,22.0,1993.0,35.0,34.0,3070.0,34.1,26.0,7.0,24.0,2.0,5.0,5.0,0.0,0.76,0.21,0.97,0.7,0.91
252,Hatem Ben Arfa,FRA,"MF,FW",Paris S-G,fr Ligue 1,29.0,1987.0,23.0,5.0,643.0,7.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14
253,Issam Ben Khémis,TUN,MF,Lorient,fr Ligue 1,20.0,1996.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Wissam Ben Yedder,FRA,FW,Sevilla,es La Liga,25.0,1990.0,31.0,20.0,1661.0,18.5,11.0,5.0,10.0,1.0,1.0,0.0,0.0,0.6,0.27,0.87,0.54,0.81
255,Syam Ben Youssef,TUN,DF,Caen,fr Ligue 1,27.0,1989.0,17.0,14.0,1293.0,14.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Änis Ben-Hatira,TUN,MF,Darmstadt 98,de Bundesliga,28.0,1988.0,11.0,8.0,586.0,6.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15
257,Diego Benaglio,CHE,GK,Wolfsburg,de Bundesliga,32.0,1983.0,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Ahmad Benali,LBY,"FW,MF",Pescara,it Serie A,24.0,1992.0,33.0,31.0,2490.0,27.7,6.0,2.0,6.0,0.0,0.0,5.0,2.0,0.22,0.07,0.29,0.22,0.29
260,Yohan Benalouane,TUN,DF,Leicester City,eng Premier League,29.0,1987.0,11.0,11.0,917.0,10.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Marco Benassi,ITA,MF,Torino,it Serie A,21.0,1994.0,28.0,24.0,2044.0,22.7,5.0,3.0,5.0,0.0,0.0,5.0,0.0,0.22,0.13,0.35,0.22,0.35
262,Medhi Benatia,MAR,DF,Juventus,it Serie A,29.0,1987.0,15.0,14.0,1179.0,13.1,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08
263,Lars Bender,DEU,"MF,DF",Leverkusen,de Bundesliga,27.0,1989.0,9.0,9.0,602.0,6.7,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15
264,Sven Bender,DEU,DF,Dortmund,de Bundesliga,27.0,1989.0,6.0,3.0,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,László Bénes,SVK,MF,M'Gladbach,de Bundesliga,18.0,1997.0,8.0,3.0,288.0,3.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31
266,Nicolas Benezet,FRA,FW,Guingamp,fr Ligue 1,25.0,1991.0,5.0,3.0,169.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.53,0.53,1.07,0.53,1.07
267,Pierre Bengtsson,SWE,"DF,MF",Bastia,fr Ligue 1,28.0,1988.0,30.0,29.0,2626.0,29.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07
