,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1456,Stefan Lainer,M'Gladbach,30.8,62,37,30,22,10,27,60,45.0,33,34,5,29,35,97,85,1
1457,Diego Lainez,Betis,9.6,9,4,3,5,1,6,16,37.5,10,15,0,15,11,20,6,0
1458,Kenny Lala,Strasbourg,20.4,22,13,13,8,1,11,22,50.0,11,12,6,6,23,45,33,1
1459,Adam Lallana,Brighton,17.7,28,13,11,13,4,8,39,20.5,31,18,3,15,15,43,13,0
1460,Erik Lamela,Tottenham,8.0,17,9,1,11,5,8,21,38.1,13,11,1,10,6,23,2,0
1461,Sam Lammers,Atalanta,3.2,2,0,0,2,0,0,6,0.0,6,0,0,0,0,2,3,0
1462,Tariq Lamptey,Brighton,9.8,17,9,7,6,4,6,13,46.2,7,8,1,7,19,36,12,1
1463,Loick Landre,Nîmes,18.1,14,7,9,5,0,13,28,46.4,15,22,19,3,31,45,52,0
1464,Michael Langer,Schalke 04,2.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0
1465,Manuel Lanzini,West Ham,6.3,9,2,3,4,2,3,10,30.0,7,9,0,9,7,16,5,0
1466,Gianluca Lapadula,Benevento,28.5,22,12,3,13,6,6,25,24.0,19,18,3,15,5,27,16,0
1467,Aymeric Laporte,Manchester City,14.9,13,6,10,3,0,7,11,63.6,4,12,7,5,11,24,28,0
1468,Julien Laporte,Lorient,29.5,65,39,48,16,1,42,74,56.8,32,34,23,11,65,130,125,0
1469,Danilo Larangeira,Bologna,34.8,33,24,23,10,0,8,29,27.6,21,58,36,22,51,84,127,2
1470,Gautier Larsonneur,Brest,35.0,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,16,3
1471,Kevin Lasagna,Udinese,12.3,6,1,2,3,1,3,14,21.4,11,11,0,11,6,12,7,0
1472,Kevin Lasagna,Hellas Verona,14.1,7,3,0,5,2,1,5,20.0,4,12,1,11,1,8,11,0
1473,Jamaal Lascelles,Newcastle Utd,18.1,14,7,5,9,0,3,6,50.0,3,27,17,10,12,26,86,0
1474,Paul Lasne,Brest,18.7,46,26,25,19,2,17,40,42.5,23,25,5,20,47,93,17,2
1475,Toni Lato,Valencia,8.1,13,6,7,3,3,6,13,46.2,7,12,1,11,10,23,21,0
1476,Danny Latza,Mainz 05,20.0,43,26,12,19,12,23,70,32.9,47,39,3,36,27,70,23,0
1477,Armand Lauriente,Lorient,18.0,30,10,10,19,1,7,26,26.9,19,21,0,21,15,45,4,0
1478,Vincent Laurini,Parma,9.7,16,11,8,6,2,7,9,77.8,2,8,4,4,17,33,22,1
1479,Lauti,Celta Vigo,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1480,Wesley Lautoa,Dijon,17.9,36,20,20,13,3,11,37,29.7,26,17,8,9,29,65,33,1
1482,Valentino Lazaro,M'Gladbach,13.8,17,11,7,5,5,12,19,63.2,7,18,1,17,15,32,20,0
1483,Darko Lazovic,Hellas Verona,27.8,29,17,8,17,4,20,42,47.6,22,17,7,10,20,49,29,0
1484,Manuel Lazzari,Lazio,29.0,24,14,15,4,5,14,39,35.9,25,22,3,19,18,42,28,0
1485,Jeremy Le Douaron,Brest,9.1,15,10,9,4,2,7,21,33.3,14,14,1,13,8,23,11,0
1486,Enzo Le Fee,Lorient,20.2,51,28,23,23,5,27,73,37.0,46,30,6,24,25,76,10,0
1487,Vincent Le Goff,Lorient,25.6,42,29,16,24,2,18,49,36.7,31,27,5,22,44,86,44,0
1488,Maxime Le Marchand,Fulham,1.4,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0
1489,Robin Le Normand,Real Sociedad,30.5,34,20,25,8,1,9,19,47.4,10,35,24,11,36,70,87,1
1490,Damien Le Tallec,Montpellier,13.6,16,10,10,4,2,10,30,33.3,20,15,8,7,25,41,21,2
1491,James Lea Siliki,Rennes,2.8,5,2,1,3,1,2,2,100.0,0,3,0,3,1,6,1,1
1492,Rafael Leao,Milan,21.4,13,6,4,7,2,6,15,40.0,9,17,0,17,4,17,14,1
1493,Jean-Louis Leca,Lens,36.8,3,2,3,0,0,3,5,60.0,2,0,0,0,1,4,14,4
1494,Mathew Leckie,Hertha BSC,5.6,12,3,5,5,2,4,11,36.4,7,8,0,8,13,25,9,0
1495,Benjamin Lecomte,Monaco,28.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,20,1
1496,Jeremias Ledesma,Cádiz,32.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,22,6
1497,Pierre Lees-Melou,Nice,22.9,67,39,33,31,3,25,83,30.1,58,50,14,36,29,96,31,1
1498,Lucas Leiva,Lazio,23.7,68,32,38,28,2,30,86,34.9,56,21,0,21,57,125,21,0
1499,Florian Lejeune,Alavés,33.5,43,32,36,7,0,21,35,60.0,14,38,24,14,51,94,149,1
1500,Inigo Lekue,Athletic Club,7.2,9,7,6,3,0,3,8,37.5,5,8,1,7,4,13,24,0
1501,Thomas Lemar,Atlético Madrid,15.2,30,17,9,17,4,11,24,45.8,13,22,1,21,11,41,10,0
1502,Mario Lemina,Fulham,18.9,62,35,25,30,7,23,44,52.3,21,26,5,21,30,92,21,0
1503,Fabien Lemoine,Lorient,21.5,74,45,39,33,2,36,89,40.4,53,25,1,24,27,101,35,0
1504,Clement Lenglet,Barcelona,27.5,36,21,23,10,3,19,28,67.9,9,26,12,14,33,69,71,1
1505,Bernd Leno,Arsenal,34.8,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,11,2
1506,Christopher Lenz,Union Berlin,25.0,74,41,39,30,5,35,71,49.3,36,34,5,29,35,109,50,0
1508,Pedro Leon,Eibar,10.4,9,8,3,3,3,3,17,17.6,14,11,0,11,7,16,2,0
1509,Sergio Leon,Levante,8.3,6,2,0,4,2,2,8,25.0,6,4,0,4,3,9,2,0
1510,Lukas Lerager,Genoa,12.9,24,13,14,9,1,11,30,36.7,19,13,3,10,14,38,25,1
1511,Mehdi Leris,Sampdoria,4.3,11,5,6,4,1,6,16,37.5,10,12,2,10,12,23,15,0
1512,Khanya Leshabela,Leicester City,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1513,Karlo Letica,Sampdoria,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
1514,Gaetano Letizia,Benevento,17.4,36,25,19,13,4,17,36,47.2,19,15,3,12,20,56,42,1
1515,Robert Lewandowski,Bayern Munich,27.3,15,9,0,7,8,2,13,15.4,11,9,1,8,3,18,11,0
1516,Jamal Lewis,Newcastle Utd,20.4,37,20,23,13,1,16,38,42.1,22,21,7,14,11,48,44,1
1517,Aaron Leya Iseka,Metz,11.2,6,4,2,3,1,0,4,0.0,4,4,2,2,0,6,6,0
1518,Yanis Lhery,Saint-Étienne,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1519,Dimitri Lienard,Strasbourg,20.3,39,27,17,19,3,24,55,43.6,31,23,1,22,18,57,10,0
1520,Philipp Lienhart,Freiburg,33.3,21,13,12,7,2,9,20,45.0,11,30,21,9,42,63,100,0
1521,Matthijs de Ligt,Juventus,24.7,37,19,20,16,1,18,28,64.3,10,42,21,21,31,68,64,0
1522,Isaac Lihadji,Lille,2.2,11,4,2,6,3,4,5,80.0,1,5,1,4,1,12,0,1
1523,Dimitris Limnios,Köln,4.2,9,6,3,5,1,5,6,83.3,1,5,0,5,2,11,1,0
1524,Victor Lindelof,Manchester Utd,28.7,22,10,12,10,0,12,24,50.0,12,22,14,8,30,52,95,1
1525,Karol Linetty,Torino,20.4,38,28,13,19,6,16,45,35.6,29,19,5,14,15,53,7,0
1526,Jesse Lingard,West Ham,15.8,12,6,4,8,0,5,14,35.7,9,7,1,6,4,16,0,0
1527,Pol Lirola,Fiorentina,5.5,13,8,8,2,3,6,12,50.0,6,6,3,3,6,19,9,0
1528,Pol Lirola,Marseille,17.3,28,16,11,15,2,16,28,57.1,12,18,5,13,25,53,26,0
1529,Jake Livermore,West Brom,13.8,33,18,14,16,3,14,31,45.2,17,21,6,15,16,49,26,0
1530,Diego Llorente,Leeds United,13.4,34,21,21,13,0,19,32,59.4,13,18,13,5,20,54,40,2
1531,Diego Llorente,Real Sociedad,1.0,1,0,1,0,0,1,2,50.0,1,1,1,0,2,3,5,0
1532,Fernando Llorente,Udinese,7.9,4,1,2,2,0,2,5,40.0,3,3,0,3,2,6,17,0
1534,Fernando Llorente,Napoli,0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1535,Marcos Llorente,Atlético Madrid,32.8,71,42,21,40,10,26,62,41.9,36,40,3,37,29,100,28,0
1536,Hugo Lloris,Tottenham,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1
1537,Giovani Lo Celso,Tottenham,10.5,28,22,12,11,5,10,29,34.5,19,12,1,11,7,35,5,0
1538,Stanislav Lobotka,Napoli,1.7,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,1,1
1539,Manuel Locatelli,Sassuolo,32.0,81,47,43,28,10,29,56,51.8,27,35,15,20,51,132,65,1
1540,Renan Lodi,Atlético Madrid,12.5,30,17,13,12,5,17,26,65.4,9,15,0,15,16,46,18,0
1541,Ruben Loftus-Cheek,Chelsea,0.7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1542,Ruben Loftus-Cheek,Fulham,21.2,25,14,7,15,3,7,23,30.4,16,20,2,18,7,32,18,0
1543,Niklas Lomb,Leverkusen,1.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2
1544,Kevin Long,Burnley,7.1,11,6,9,2,0,7,9,77.8,2,11,7,4,6,17,24,0
1545,Shane Long,Southampton,2.3,2,1,0,0,2,2,3,66.7,1,0,0,0,3,5,1,0
1546,Matthew Longstaff,Newcastle Utd,4.2,3,2,2,1,0,2,8,25.0,6,7,0,7,7,10,2,0
1547,Sean Longstaff,Newcastle Utd,15.7,31,14,13,15,3,18,42,42.9,24,26,5,21,19,50,14,2
1548,Ademola Lookman,Fulham,30.5,35,11,18,9,8,13,44,29.5,31,31,1,30,20,55,9,0
1549,Anthony Lopes,Lyon,38.0,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,20,1
1550,Rony Lopes,Nice,19.8,20,14,4,13,3,6,27,22.2,21,14,3,11,8,28,6,0
1551,Adrian Lopez,Osasuna,5.3,3,3,0,1,2,1,5,20.0,4,3,0,3,0,3,3,0
1552,Javi Lopez,Alavés,2.8,5,5,3,2,0,2,3,66.7,1,2,0,2,3,8,3,1
1553,Maxime Lopez,Sassuolo,20.7,24,13,15,6,3,14,41,34.1,27,9,0,9,16,40,10,1
1554,Maxime Lopez,Marseille,1.5,1,1,1,0,0,0,2,0.0,2,0,0,0,2,3,2,0
1555,Pedro Lopez Munoz,Huesca,11.9,23,15,10,8,5,15,22,68.2,7,10,4,6,16,39,23,1
1556,Pau Lopez,Roma,20.2,2,0,2,0,0,2,2,100.0,0,1,0,1,0,2,7,4
1557,Roberto Lopez,Real Sociedad,5.6,5,1,1,2,2,2,5,40.0,3,2,0,2,4,9,6,0
1558,Unai Lopez,Athletic Club,15.8,27,17,13,13,1,10,29,34.5,19,20,5,15,18,45,9,1
1560,Dion Lopy,Reims,2.8,1,1,0,1,0,0,0,0.0,0,0,0,0,2,3,1,0
1561,Jordan Lotomba,Nice,23.6,35,25,19,11,5,20,34,58.8,14,19,7,12,33,68,52,1
1562,Adrien Louveau,Lens,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1563,Imran Louza,Nantes,26.4,55,28,25,26,4,21,69,30.4,48,20,4,16,33,88,15,2
1564,Matteo Lovato,Hellas Verona,15.4,21,12,14,5,2,10,21,47.6,11,20,10,10,37,58,48,1
1565,Max Lowe,Sheffield Utd,6.1,26,11,18,6,2,9,21,42.9,12,12,4,8,5,31,11,0
1566,Eduard Lowen,Hertha BSC,0.9,5,1,3,1,1,2,5,40.0,3,1,0,1,1,6,1,0
1567,Matthew Lowton,Burnley,34.0,54,32,31,22,1,32,73,43.8,41,36,13,23,56,110,91,1
1568,Anthony Lozano,Cádiz,16.9,12,4,1,5,6,2,13,15.4,11,3,1,2,3,15,8,0
1569,Hirving Lozano,Napoli,21.8,29,18,10,13,6,10,36,27.8,26,37,1,36,18,47,14,0
1570,Jan Luca Schuler,Schalke 04,0.4,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0
1571,Jean Lucas,Lyon,1.9,3,2,2,1,0,1,4,25.0,3,3,1,2,2,5,1,0
1572,Jean Lucas,Brest,11.2,19,13,10,9,0,8,29,27.6,21,7,0,7,8,27,10,1
1573,Anderson Lucoqui,Arminia,17.8,40,25,23,17,0,20,40,50.0,20,30,7,23,27,67,53,0
1574,Jeison Lucumi,Elche,0.5,1,1,0,1,0,0,0,0.0,0,1,0,1,0,1,0,0
1575,Kilian Ludewig,Schalke 04,5.8,16,6,10,5,1,8,25,32.0,17,7,0,7,3,19,14,0
1576,Florentino Luis,Monaco,2.7,7,2,4,2,1,6,10,60.0,4,1,0,1,6,13,2,1
1577,Jose Luis Gaya,Valencia,31.6,59,33,40,13,6,33,68,48.5,35,22,3,19,38,97,62,1
1578,Jose Luis Morales,Levante,27.1,18,10,7,9,2,8,36,22.2,28,17,0,17,11,29,11,0
1579,Jose Luis Palomino,Atalanta,27.0,67,33,41,19,7,24,48,50.0,24,30,16,14,79,146,60,2
1580,Luisinho,Huesca,2.0,3,3,2,1,0,1,3,33.3,2,3,0,3,4,7,7,0
1581,Luismi,Elche,1.9,4,2,1,3,0,1,2,50.0,1,2,0,2,4,8,0,0
1582,David Luiz,Arsenal,15.5,12,9,5,7,0,4,4,100.0,0,16,9,7,16,28,50,2
1583,Douglas Luiz,Aston Villa,30.9,49,18,22,26,1,20,58,34.5,38,52,17,35,43,92,44,2
1584,Romelu Lukaku,Inter,32.0,11,1,1,6,4,6,14,42.9,8,11,1,10,3,14,34,0
1586,Dodi Lukebakio,Hertha BSC,20.6,21,14,13,5,3,9,20,45.0,11,14,1,13,12,33,8,0
1587,Sasa Lukic,Torino,23.4,32,13,11,18,3,15,50,30.0,35,23,5,18,17,49,17,0
1588,Senad Lulic,Lazio,8.0,14,7,6,5,3,7,15,46.7,8,10,1,9,4,18,13,0
1589,John Lundstram,Sheffield Utd,22.6,25,16,12,11,2,13,47,27.7,34,26,8,18,14,39,29,1
1590,Sebastiano Luperto,Crotone,20.9,38,20,28,8,2,16,27,59.3,11,17,7,10,27,65,74,1
1591,Andreas Luthe,Union Berlin,30.8,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,8,3
1592,Lyanco,Torino,21.8,21,14,13,6,2,8,14,57.1,6,36,26,10,46,67,76,0
1593,Charalambos Lykogiannis,Cagliari,26.9,34,21,22,9,3,22,38,57.9,16,34,13,21,32,66,94,0
1594,Yann M'Vila,Saint-Étienne,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0
1595,Alexis Mac Allister,Brighton,12.4,26,12,6,16,4,11,38,28.9,27,25,4,21,9,35,4,0
1596,Darwin Machis,Granada,22.5,30,17,12,10,8,6,19,31.6,13,21,2,19,22,52,13,0
1597,Tim Maciejewski,Union Berlin,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1598,Luca Mack,Stuttgart,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1599,Yvann Macon,Saint-Étienne,6.0,30,20,20,8,2,7,19,36.8,12,6,2,4,9,39,13,0
1600,James Maddison,Leicester City,23.3,32,16,5,16,11,14,41,34.1,27,14,1,13,9,41,5,0
1601,Mikail Maden,Schalke 04,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1602,Pablo Maffeo,Huesca,21.8,26,17,21,4,1,12,26,46.2,14,18,6,12,35,61,27,0
1603,Lisandro Magallan,Crotone,24.2,54,31,28,24,2,17,42,40.5,25,29,15,14,44,98,78,1
1604,Christian Maggio,Benevento,3.3,9,4,2,7,0,3,9,33.3,6,4,1,3,2,11,6,0
1605,Giulio Maggiore,Spezia,24.6,61,36,26,28,7,21,53,39.6,32,33,6,27,19,80,25,1
1606,Francesco Magnanelli,Sassuolo,4.9,7,5,2,5,0,3,10,30.0,7,6,2,4,13,20,10,0
1607,Giangiacomo Magnani,Hellas Verona,16.8,26,15,14,9,3,9,16,56.3,7,25,16,9,44,70,105,1
1608,Hugo Magnetti,Brest,6.7,24,12,10,13,1,20,40,50.0,20,6,1,5,14,38,8,0
1609,Harry Maguire,Manchester Utd,33.9,29,17,19,10,0,18,29,62.1,11,28,23,5,60,89,122,4
1610,Abdallahi Mahmoud,Alavés,0.7,2,2,1,1,0,0,1,0.0,1,0,0,0,1,3,0,0
1612,Hicham Mahou,Nice,0.4,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,0,0
1613,Riyad Mahrez,Manchester City,21.7,20,5,2,10,8,6,30,20.0,24,19,0,19,8,28,4,0
1614,Arne Maier,Arminia,11.5,13,9,5,7,1,4,11,36.4,7,10,3,7,8,21,11,1
1615,Arne Maier,Hertha BSC,0.3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
1616,Habib Maiga,Metz,29.9,81,52,36,40,5,42,85,49.4,43,37,6,31,49,130,36,0
1617,Mike Maignan,Lille,38.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,2
1618,Ainsley Maitland-Niles,Arsenal,5.4,11,7,6,5,0,8,12,66.7,4,12,2,10,14,25,7,1
1619,Ainsley Maitland-Niles,West Brom,13.7,22,10,7,8,7,9,28,32.1,19,12,1,11,17,39,24,0
1620,Josh Maja,Fulham,9.0,7,4,0,3,4,4,10,40.0,6,3,1,2,4,11,1,0
1621,Josh Maja,Bordeaux,8.9,8,2,3,3,2,3,14,21.4,11,3,0,3,6,14,9,0
1622,Radoslaw Majecki,Monaco,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1623,Abdul Majeed Waris,Strasbourg,6.1,1,1,1,0,0,1,6,16.7,5,0,0,0,2,3,2,0
1624,Marco Majouga,Nîmes,1.4,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
1625,Jean-Victor Makengo,Udinese,5.8,8,7,5,3,0,3,13,23.1,10,7,1,6,5,13,7,0
1626,Nemanja Maksimovic,Getafe,30.3,50,28,22,24,4,19,46,41.3,27,40,9,31,57,107,46,1
1627,Nikola Maksimovic,Napoli,13.4,18,9,11,6,1,9,18,50.0,9,15,6,9,21,39,49,3
1628,Filip Malbasic,Cádiz,9.6,12,7,4,5,3,6,18,33.3,12,10,0,10,4,16,2,0
1629,Kevin Malcuit,Fiorentina,2.3,5,3,2,2,1,0,1,0.0,1,5,0,5,3,8,6,0
1630,Kevin Malcuit,Napoli,0.4,2,1,2,0,0,0,1,0.0,1,0,0,0,2,4,2,0
1631,Daniel Maldini,Milan,0.3,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
1632,Ruslan Malinovskyi,Atalanta,20.8,19,8,2,13,4,8,23,34.8,15,16,1,15,2,21,4,0
1633,Yunus Malli,Wolfsburg,0.6,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
1634,Hugo Mallo,Celta Vigo,28.9,58,40,34,23,1,24,52,46.2,28,42,11,31,37,95,77,0
1635,Mickael Malsa,Levante,26.0,55,26,28,24,3,23,51,45.1,28,38,9,29,43,98,36,2
1636,Dennis Man,Parma,7.8,12,6,6,4,2,6,21,28.6,15,5,0,5,2,14,6,0
1638,Hianga Mananga Mbock,Brest,5.1,4,3,2,2,0,2,9,22.2,7,2,0,2,3,7,6,0
1639,Vincent Manceau,Angers,25.7,42,27,23,17,2,30,63,47.6,33,23,2,21,35,77,61,0
1640,Gianluca Mancini,Roma,31.7,50,29,29,19,2,18,31,58.1,13,38,18,20,72,122,77,3
1641,Steve Mandanda,Marseille,37.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,8,6
1642,Reinildo Mandava,Lille,24.2,79,43,39,32,8,35,58,60.3,23,26,3,23,45,124,53,0
1643,Aissa Mandi,Betis,26.6,30,17,20,10,0,10,16,62.5,6,21,13,8,39,69,90,0
1644,Rolando Mandragora,Udinese,4.4,8,5,3,4,1,3,10,30.0,7,10,3,7,6,14,5,0
1645,Rolando Mandragora,Torino,16.9,19,4,4,9,6,7,30,23.3,23,19,6,13,20,39,19,0
1646,Mario Mandzukic,Milan,2.4,7,6,2,4,1,2,3,66.7,1,0,0,0,2,9,3,0
1647,Sadio Mane,Liverpool,31.2,48,30,6,22,20,12,33,36.4,21,30,0,30,15,63,11,0
1648,Niccolo Manfredini,Benevento,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1
1649,Eliaquim Mangala,Valencia,3.6,0,0,0,0,0,0,1,0.0,1,8,6,2,6,6,12,0
1650,Orel Mangala,Stuttgart,23.4,27,15,13,11,3,17,28,60.7,11,27,10,17,26,53,30,0
1651,Thomas Mangani,Angers,29.9,54,37,25,26,3,30,90,33.3,60,31,8,23,38,92,39,0
1652,Vito Mannone,Monaco,9.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1
1653,Kostas Manolas,Napoli,25.5,31,18,24,7,0,17,24,70.8,7,22,13,9,23,54,82,2
1654,Javier Manquillo,Newcastle Utd,9.2,24,14,8,14,2,11,17,64.7,6,8,1,7,9,33,15,1
1655,Juan Manuel Ramos,Spezia,3.3,5,0,3,0,2,4,7,57.1,3,1,0,1,2,7,6,0
1656,Myziane Maolida,Nice,12.0,13,8,4,4,5,4,11,36.4,7,6,1,5,6,19,4,0
1657,Faitout Maouassa,Rennes,13.0,20,11,10,8,2,11,19,57.9,8,9,1,8,17,37,36,0
1658,Sekou Mara,Bordeaux,2.5,5,3,1,3,1,2,10,20.0,8,0,0,0,1,6,1,0
1659,Fernando Marcal,Wolves,6.9,13,5,6,7,0,6,11,54.5,5,11,2,9,12,25,25,0
1660,Fernando Marcal,Lyon,0.9,1,0,0,1,0,0,0,0.0,0,0,0,0,2,3,0,0
1661,Marcelo,Real Madrid,11.7,25,21,11,6,8,11,24,45.8,13,13,1,12,10,35,15,0
1662,Marcelo,Lyon,32.3,44,29,30,12,2,26,37,70.3,11,35,25,10,49,93,122,2
1664,Solly March,Brighton,18.6,49,23,24,15,10,18,34,52.9,16,30,5,25,22,71,30,0
1665,Federico Marchetti,Genoa,3.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1
1666,Riccardo Marchizza,Spezia,17.3,20,11,12,5,3,12,21,57.1,9,13,4,9,11,31,27,0
1667,Gian Marco Ferrari,Sassuolo,33.5,32,20,15,14,3,10,23,43.5,13,46,37,9,50,82,100,1
1668,Ivan Marcone,Elche,29.4,64,41,42,17,5,35,84,41.7,49,27,8,19,36,100,33,3
1669,Oscar de Marcos,Athletic Club,16.9,28,17,12,10,6,10,25,40.0,15,12,1,11,12,40,38,0
1670,Dario Maresic,Reims,5.7,12,7,8,4,0,8,14,57.1,6,7,2,5,10,22,17,1
1671,Jose Mari,Cádiz,16.1,32,17,13,18,1,14,31,45.2,17,16,7,9,27,59,33,1
1672,Pablo Mari,Arsenal,10.0,15,9,12,3,0,5,10,50.0,5,8,7,1,9,24,30,2
1673,Jose Maria Gimenez,Atlético Madrid,19.6,20,7,14,5,1,12,17,70.6,5,17,11,6,21,41,65,0
1674,Mariano,Real Madrid,5.7,4,2,2,1,1,0,9,0.0,9,3,1,2,0,4,3,0
1675,Jordan Marie,Dijon,15.9,34,17,9,23,2,23,56,41.1,33,14,5,9,23,57,12,2
1676,Adrian Marin,Alavés,1.0,1,1,0,1,0,0,2,0.0,2,1,0,1,2,3,2,0
1677,Adrian Marin,Granada,3.0,5,2,1,3,1,2,3,66.7,1,5,2,3,4,9,9,0
1678,Razvan Marin,Cagliari,32.9,54,33,26,22,6,27,53,50.9,26,29,10,19,29,83,15,0
1679,Guillermo Maripan,Monaco,23.2,26,11,17,9,0,15,27,55.6,12,18,11,7,27,53,66,1
1680,Marlon,Sassuolo,19.4,19,13,13,6,0,13,18,72.2,5,23,17,6,27,46,44,2
1681,Omar Marmoush,Wolfsburg,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1682,Marquinhos,Paris S-G,23.6,27,21,14,10,3,15,26,57.7,11,21,9,12,27,54,75,2
1683,Luca Marrone,Crotone,17.6,25,18,16,9,0,13,21,61.9,8,22,11,11,26,51,56,1
1684,Roger Marti,Levante,24.4,11,7,5,4,2,6,23,26.1,17,10,3,7,4,15,6,0
1685,Anthony Martial,Manchester Utd,16.4,2,1,1,1,0,0,10,0.0,10,17,3,14,1,3,8,0
1686,Aaron Martin,Celta Vigo,17.1,34,20,15,16,3,10,33,30.3,23,15,4,11,13,47,37,0
1687,Aaron Martin,Mainz 05,2.9,3,2,2,1,0,2,4,50.0,2,1,0,1,2,5,2,0
1688,Alex Martin,Cádiz,1.1,2,0,1,1,0,2,4,50.0,2,1,1,0,0,2,6,0
1690,Jonas Martin,Rennes,5.4,11,9,5,4,2,5,14,35.7,9,11,2,9,13,24,2,1
1691,Gabriel Martinelli,Arsenal,6.5,7,1,2,3,2,4,10,40.0,6,6,0,6,8,15,4,0
1692,Emiliano Martinez,Aston Villa,38.0,3,3,3,0,0,3,4,75.0,1,0,0,0,2,5,10,2
1693,Inigo Martinez,Athletic Club,28.0,22,15,16,6,0,9,27,33.3,18,17,7,10,28,50,96,0
1694,Javi Martinez,Osasuna,5.1,9,4,1,6,2,5,12,41.7,7,9,0,9,5,14,4,0
1695,Javi Martinez,Bayern Munich,5.2,10,5,4,4,2,7,9,77.8,2,8,4,4,13,23,19,0
1696,Josep Martinez,RB Leipzig,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1697,Lautaro Martinez,Inter,28.5,25,12,5,11,9,7,24,29.2,17,31,1,30,27,52,16,0
1698,Pablo Martinez,Nîmes,6.0,10,7,7,3,0,7,7,100.0,0,6,4,2,11,21,28,0
1699,Lucas Martinez Quarta,Fiorentina,16.5,32,20,17,11,4,18,41,43.9,23,27,9,18,39,71,48,0
1700,Gelson Martins,Monaco,17.2,41,26,12,16,13,15,37,40.5,22,20,0,20,13,54,8,0
1701,Adam Marusic,Lazio,33.0,38,22,22,15,1,20,40,50.0,20,38,6,32,40,78,54,0
1702,Sylvain Marveaux,Lorient,2.2,6,3,1,4,1,3,3,100.0,0,2,0,2,1,7,2,0
1703,Marvin,Real Madrid,1.5,3,2,0,3,0,1,2,50.0,1,1,0,1,2,5,3,0
1704,Omar Mascarell,Schalke 04,19.6,41,24,15,19,7,21,54,38.9,33,40,14,26,37,78,32,1
1705,Andrea Masiello,Genoa,28.5,38,22,29,6,3,23,48,47.9,25,32,13,19,53,91,107,3
1706,Jordi Masip,Valladolid,25.0,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,8,1
1707,Roberto Massimo,Stuttgart,8.4,21,11,13,5,3,11,24,45.8,13,5,1,4,11,32,13,0
1708,Giuseppe Mastinu,Spezia,0.4,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0
1709,Arthur Masuaku,West Ham,11.2,20,12,14,6,0,11,34,32.4,23,12,0,12,8,28,28,2
1710,Jaime Mata,Getafe,22.6,12,7,1,3,8,3,18,16.7,15,13,2,11,6,18,16,0
1711,Juan Mata,Manchester Utd,5.7,1,0,1,0,0,0,7,0.0,7,3,0,3,3,4,3,0
