,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1194,Frans Kratzig,Stuttgart,0.6,48,4,12,22,14,0,48,0,0,0.0,0,0.0,30,85,39,0,0,0,1,0,33,2
1196,Ladislav Krejci,Girona,7.1,719,63,318,373,31,5,719,1,0,0.0,1,100.0,433,2382,1448,14,5,1,4,1,572,1
1197,Rasmus Kristensen,Eint Frankfurt,8.4,509,39,191,220,105,8,509,10,5,50.0,4,40.0,290,1309,739,20,14,3,15,3,296,23
1198,Thomas Kristensen,Udinese,2.6,155,20,89,64,3,1,155,0,0,0.0,0,0.0,84,374,178,0,1,0,2,0,100,0
1199,Nikola Krstovic,Lecce,13.2,418,13,32,202,190,56,418,35,11,31.4,22,62.9,230,1141,480,15,8,10,31,14,298,52
1200,Lukas Kubler,Freiburg,10.4,597,36,175,310,117,11,597,3,0,0.0,2,66.7,249,1098,469,10,8,1,6,3,322,24
1201,Takefusa Kubo,Real Sociedad,11.3,551,4,63,206,290,49,551,64,29,45.3,29,45.3,360,2902,1708,64,22,25,32,26,401,99
1202,Mohammed Kudus,West Ham,7.4,309,5,36,124,161,37,309,56,28,50.0,21,37.5,211,1576,838,37,19,17,18,25,246,66
1203,Dejan Kulusevski,Tottenham,10.8,513,11,54,157,312,68,513,45,17,37.8,24,53.3,309,2464,1389,48,29,14,26,28,343,84
1204,Sael Kumbedi,Lyon,2.0,112,4,33,40,39,2,112,4,1,25.0,3,75.0,47,203,125,4,1,0,4,1,65,8
1205,Marash Kumbulla,Espanyol,11.2,628,112,374,239,17,5,628,5,1,20.0,2,40.0,349,1741,943,6,4,0,5,0,392,0
1206,Daler Kuzyaev,Le Havre,5.7,296,15,91,149,57,4,296,2,1,50.0,1,50.0,132,610,312,4,3,0,5,2,184,8
1207,Khvicha Kvaratskhelia,Napoli,11.1,527,2,47,219,271,61,526,56,15,26.8,34,60.7,328,2668,1513,57,42,32,24,19,386,65
1208,Moritz-Broni Kwarteng,Bochum,1.7,88,1,8,43,38,2,88,6,6,100.0,0,0.0,54,267,112,3,1,1,4,2,66,13
1209,Giorgos Kyriakopoulos,Monza,14.0,743,45,223,301,228,14,743,22,7,31.8,7,31.8,336,2066,1157,33,15,5,13,10,379,50
1210,Remy Labeau Lascary,Lens,5.5,198,1,23,73,106,23,198,20,9,45.0,10,50.0,124,674,199,10,3,6,26,6,147,49
1211,Gaetan Laborde,Nice,2.3,95,3,10,44,43,15,95,4,1,25.0,3,75.0,47,269,164,6,3,3,6,2,70,28
1212,Nediljko Labrovic,Augsburg,12.0,451,372,442,9,0,0,451,0,0,0.0,0,0.0,261,1339,801,0,0,0,0,0,197,0
1213,Alexandre Lacazette,Lyon,9.5,323,2,13,116,198,68,321,18,6,33.3,10,55.6,170,549,198,9,6,6,26,6,257,75
1214,Maxence Lacroix,Crystal Palace,10.0,565,75,324,219,26,9,565,8,6,75.0,1,12.5,293,1470,819,3,1,0,8,2,325,0
1215,Alban Lafont,Nantes,12.0,408,334,401,7,0,0,408,0,0,0.0,0,0.0,228,1065,545,0,0,0,0,0,212,0
1216,Konrad Laimer,Bayern Munich,3.6,284,6,38,147,99,14,284,7,2,28.6,5,71.4,172,976,581,18,13,3,4,5,216,25
1217,Stefan Lainer,Gladbach,3.3,229,18,76,114,40,1,229,5,3,60.0,2,40.0,125,652,311,4,5,0,1,4,134,7
1218,Kenny Lala,Brest,10.8,767,40,254,353,163,4,765,10,7,70.0,2,20.0,380,2313,1227,22,16,0,8,6,456,23
1219,Adam Lallana,Southampton,3.5,275,16,79,138,59,6,275,9,5,55.6,2,22.2,158,766,335,5,7,0,8,6,218,8
1220,Mathis Lambourde,Hellas Verona,0.4,12,1,7,2,3,2,12,1,1,100.0,0,0.0,9,43,9,1,1,1,1,5,8,3
1222,Mohamed Lamine Bayo,Lille,2.4,69,1,4,36,29,13,69,2,1,50.0,1,50.0,42,201,79,3,3,3,8,4,51,14
1223,Tariq Lamptey,Brighton,0.9,44,4,17,22,6,0,44,2,0,0.0,2,100.0,24,170,100,4,1,0,1,0,22,4
1224,Will Lankshear,Tottenham,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
1225,Gianluca Lapadula,Cagliari,2.7,70,1,2,26,42,14,70,1,1,100.0,0,0.0,32,170,69,3,1,1,4,1,51,10
1226,Cyle Larin,Mallorca,8.0,215,6,22,101,94,24,215,9,2,22.2,7,77.8,121,571,182,7,4,3,22,25,171,40
1227,Gautier Larsonneur,Saint-Étienne,13.0,525,424,523,3,0,0,525,0,0,0.0,0,0.0,295,1361,845,0,0,0,0,0,261,0
1228,Hugo Larsson,Eint Frankfurt,9.3,436,37,148,219,71,5,436,5,3,60.0,2,40.0,213,770,336,3,6,0,8,4,273,5
1229,Juanmi Latasa,Valladolid,5.5,146,10,14,71,63,23,146,5,3,60.0,1,20.0,63,231,55,1,2,0,12,12,116,19
1230,Toni Lato,Mallorca,2.9,187,8,48,64,75,3,187,3,0,0.0,3,100.0,78,430,206,7,5,1,3,1,90,18
1231,Romeo Lavia,Chelsea,4.8,277,10,72,163,45,1,277,9,6,66.7,3,33.3,165,760,311,2,6,0,0,6,200,6
1232,Valentino Lazaro,Torino,11.7,706,26,137,318,254,12,706,17,5,29.4,10,58.8,365,1446,687,16,13,4,15,7,456,63
1233,Darko Lazovic,Hellas Verona,10.8,382,25,83,142,161,17,381,17,6,35.3,10,58.8,184,958,448,15,10,4,6,5,227,52
1234,Manuel Lazzari,Lazio,8.4,513,9,84,239,197,8,513,13,6,46.2,5,38.5,310,2045,1210,41,39,2,18,1,333,64
1235,Julien Le Cardinal,Brest,7.8,488,70,272,202,17,10,488,2,1,50.0,1,50.0,248,1368,623,3,2,0,1,3,305,1
1236,Jeremy Le Douaron,Brest,1.1,23,0,0,9,14,3,23,1,0,0.0,1,100.0,13,64,27,1,0,1,1,1,19,7
1237,Enzo Le Fee,Roma,2.9,259,3,38,167,57,6,259,5,2,40.0,1,20.0,186,1087,623,14,10,1,4,3,196,1
1238,Robin Le Normand,Atlético Madrid,7.0,476,54,223,240,13,3,476,1,1,100.0,0,0.0,307,1408,755,4,1,0,4,2,361,2
1239,Nicola Leali,Genoa,7.0,261,225,255,6,0,0,261,0,0,0.0,0,0.0,130,625,422,0,0,0,0,0,117,0
1240,Rafael Leao,Milan,9.1,437,0,20,177,251,62,437,52,29,55.8,19,36.5,312,2266,1226,47,25,31,16,10,359,103
1241,Benjamin Lecomte,Montpellier,10.0,402,306,396,7,0,0,402,0,0,0.0,0,0.0,224,1350,794,0,0,0,0,0,218,0
1242,Pierre Lees-Melou,Brest,3.9,301,8,64,186,57,10,301,8,3,37.5,4,50.0,167,1054,574,11,9,1,6,3,215,9
1243,Jordan Lefort,Angers,13.0,873,108,507,323,47,6,873,9,3,33.3,4,44.4,482,2330,1504,1,2,0,6,1,581,7
1244,Diogo Leite,Union Berlin,10.1,639,56,268,300,81,18,639,9,5,55.6,3,33.3,266,1162,623,10,11,0,7,3,332,8
1245,Maxim Leitsch,Mainz 05,6.1,372,54,178,171,23,9,372,1,0,0.0,0,0.0,128,577,251,4,5,0,4,3,184,2
1246,Florian Lejeune,Rayo Vallecano,13.9,841,113,439,362,42,13,841,3,3,100.0,0,0.0,458,2614,1663,13,6,1,7,1,513,4
1248,Inigo Lekue,Athletic Club,4.1,260,16,79,114,68,1,260,3,1,33.3,2,66.7,125,531,265,7,4,0,1,1,141,11
1249,Nunzio Lella,Venezia,0.1,1,0,0,1,0,0,1,0,0,0.0,0,0.0,2,2,0,0,0,0,0,0,3,0
1250,Thomas Lemar,Atlético Madrid,0.1,8,0,1,6,1,0,8,1,0,0.0,1,100.0,6,25,7,0,0,0,0,0,7,0
1251,Felix Lemarechal,Strasbourg,3.1,135,0,18,74,43,5,135,7,3,42.9,3,42.9,56,370,177,6,3,2,10,2,82,10
1252,Mario Lemina,Wolves,11.8,614,74,260,292,73,13,614,15,10,66.7,3,20.0,284,1482,773,5,8,1,18,6,358,15
1253,Clement Lenglet,Atlético Madrid,5.4,370,38,165,190,16,5,370,1,1,100.0,0,0.0,253,1514,991,7,6,0,1,0,278,0
1254,Bernd Leno,Fulham,13.0,514,384,512,2,0,0,514,0,0,0.0,0,0.0,362,1260,689,0,0,0,0,0,312,0
1255,Donovan Leon,Auxerre,13.0,488,403,486,2,0,0,488,1,1,100.0,0,0.0,290,1639,1014,0,0,0,0,0,201,0
1256,Giovanni Leoni,Parma,1.5,45,6,25,20,0,0,45,0,0,0.0,0,0.0,23,107,37,0,0,0,1,0,24,0
1257,Esteban Lepaul,Angers,1.9,62,2,10,35,18,3,62,0,0,0.0,0,0.0,32,200,121,5,3,0,4,1,42,9
1258,Johann Lepenant,Nantes,7.9,337,8,59,177,101,13,337,9,6,66.7,3,33.3,158,827,348,10,8,1,11,6,206,29
1259,Jefferson Lerma,Crystal Palace,5.9,364,25,104,217,48,5,364,2,0,0.0,1,50.0,175,728,392,4,3,0,2,5,223,13
1260,Louis Leroux,Nantes,0.2,11,0,3,7,3,0,11,0,0,0.0,0,0.0,8,100,50,1,1,0,0,0,6,1
1261,Robert Lewandowski,Barcelona,13.9,432,21,38,176,225,79,429,20,14,70.0,6,30.0,236,961,329,13,7,6,36,21,339,75
1262,Jamie Leweling,Stuttgart,7.3,340,7,33,140,174,30,340,40,21,52.5,18,45.0,231,1873,888,25,16,9,15,15,264,75
1263,Rico Lewis,Manchester City,10.3,624,24,101,296,232,33,624,10,5,50.0,5,50.0,345,1829,973,24,14,7,11,12,434,45
1264,Keane Lewis-Potter,Brentford,10.5,423,29,102,151,175,34,423,34,12,35.3,18,52.9,246,1807,914,32,20,18,22,8,269,56
1265,Myles Lewis-Skelly,Arsenal,0.2,15,1,8,2,5,1,15,0,0,0.0,0,0.0,5,26,22,1,0,0,0,0,8,1
1266,Philipp Lienhart,Freiburg,11.2,1016,94,507,479,32,8,1016,4,2,50.0,2,50.0,593,3739,2097,17,10,0,5,0,723,1
1267,Matthijs de Ligt,Manchester Utd,10.1,698,80,373,311,16,10,698,0,0,0.0,0,0.0,484,2171,940,3,1,0,1,2,520,1
1268,Victor Lindelof,Manchester Utd,0.7,48,4,23,19,6,2,48,0,0,0.0,0,0.0,19,121,73,0,0,0,0,0,28,1
1269,Jesper Lindstrom,Everton,5.4,255,6,35,87,135,15,255,14,2,14.3,11,78.6,111,689,405,15,8,2,11,12,146,35
1270,Karol Linetty,Torino,9.2,419,28,109,255,63,2,419,11,3,27.3,6,54.5,229,1182,507,8,12,1,9,6,273,9
1271,Samuel Lino,Atlético Madrid,7.2,423,8,78,192,157,33,423,19,10,52.6,8,42.1,275,1621,891,23,21,11,13,9,307,75
1272,Pol Lirola,Marseille,3.8,205,9,56,94,56,7,205,2,1,50.0,1,50.0,104,446,197,4,0,2,3,3,127,21
1274,Dailon Livramento,Hellas Verona,4.7,123,2,11,48,69,12,123,8,1,12.5,6,75.0,69,524,256,10,5,3,8,9,85,27
1275,Valentino Livramento,Newcastle Utd,9.9,589,45,216,233,149,5,589,15,8,53.3,3,20.0,300,1767,868,20,11,1,5,17,304,40
1276,Diego Llorente,Betis,13.6,986,129,535,436,18,8,986,4,4,100.0,0,0.0,581,2660,1460,1,3,1,4,1,656,2
1277,Marcos Llorente,Atlético Madrid,8.5,527,22,147,230,154,17,527,11,4,36.4,5,45.5,312,1453,801,20,17,3,10,2,366,61
1278,Gautier Lloris,Le Havre,13.0,770,93,390,355,32,12,770,4,3,75.0,1,25.0,417,1792,1025,6,5,0,6,1,487,5
1279,Giovani Lo Celso,Betis,6.9,526,2,39,258,234,26,525,31,11,35.5,14,45.2,314,1494,606,9,13,3,17,12,371,36
1280,Stanislav Lobotka,Napoli,9.1,593,21,139,360,101,5,593,8,5,62.5,3,37.5,327,1529,669,10,9,1,6,3,444,16
1281,Manuel Locatelli,Juventus,11.6,1037,57,279,661,102,2,1037,4,3,75.0,1,25.0,594,2946,1590,11,13,0,5,1,800,9
1282,Ruben Loftus-Cheek,Milan,7.0,318,9,38,185,100,20,318,10,5,50.0,4,40.0,197,1233,708,17,11,7,10,4,254,26
1283,Enzo Loiodice,Las Palmas,2.9,220,6,33,159,28,3,220,3,0,0.0,2,66.7,128,437,191,2,2,0,5,7,163,1
1284,Sean Longstaff,Newcastle Utd,6.5,298,17,83,131,87,13,298,4,1,25.0,2,50.0,168,810,299,3,7,1,6,7,209,15
1285,Ademola Lookman,Atalanta,8.2,479,0,26,156,304,67,478,37,16,43.2,20,54.1,287,1881,1111,51,28,24,20,16,362,111
1286,David Lopez,Girona,13.4,1212,160,602,586,27,5,1212,8,5,62.5,2,25.0,724,4284,2393,8,6,0,6,5,909,2
1287,Diego Lopez,Valencia,10.4,392,1,33,144,221,33,392,28,8,28.6,19,67.9,210,1321,698,28,15,8,24,9,280,72
1288,Fermin Lopez,Barcelona,3.4,167,3,16,82,73,10,167,8,2,25.0,5,62.5,101,613,297,10,6,1,7,2,134,25
1289,Javi Lopez,Real Sociedad,8.0,472,24,150,221,104,3,472,12,5,41.7,7,58.3,218,1261,556,16,13,3,11,6,265,19
1290,Roberto Lopez,Leganés,4.0,221,4,40,118,65,1,221,4,2,50.0,2,50.0,109,501,238,3,3,0,3,4,130,9
1291,Unai Lopez,Rayo Vallecano,7.4,516,17,125,296,102,6,516,6,4,66.7,0,0.0,299,1282,524,7,8,1,10,7,369,15
1292,Iker Losada,Betis,3.7,180,1,30,73,80,6,180,6,2,33.3,4,66.7,101,569,294,9,6,1,6,5,130,16
1293,Anthony Losilla,Bochum,9.1,355,19,97,198,62,2,355,3,1,33.3,2,66.7,154,542,190,1,1,0,8,4,199,8
1294,Jordan Lotomba,Nice,0.4,24,2,3,15,6,0,24,3,1,33.3,2,66.7,19,144,110,4,0,0,0,1,17,2
1295,Tom Louchet,Nice,3.6,268,14,79,116,73,11,268,6,1,16.7,4,66.7,115,437,206,6,4,1,9,4,148,17
1296,Sandi Lovric,Udinese,8.8,457,9,77,236,154,23,457,19,8,42.1,10,52.6,256,1624,703,26,16,5,23,11,299,37
1297,Pol Lozano,Espanyol,7.1,337,16,101,187,52,0,337,4,0,0.0,2,50.0,156,710,221,0,1,0,9,5,185,4
1298,Lorenzo Lucca,Udinese,9.3,232,6,15,125,95,38,232,10,6,60.0,4,40.0,117,538,186,5,5,4,21,7,169,37
1300,Jhon Lucumi,Bologna,8.4,679,72,267,391,26,3,679,1,0,0.0,0,0.0,392,2215,1244,10,5,0,6,3,445,4
1301,Yannik Luhrs,Dortmund,0.4,30,4,19,11,0,0,30,0,0,0.0,0,0.0,15,38,4,0,0,0,0,0,18,0
1302,Jose Luis Gaya,Valencia,3.1,191,5,40,96,57,1,191,5,1,20.0,3,60.0,108,627,329,8,10,1,3,0,114,29
1303,Jose Luis Palomino,Cagliari,3.2,206,34,125,74,8,1,206,1,0,0.0,1,100.0,102,476,191,0,0,0,1,1,133,0
1304,Douglas Luiz,Juventus,3.0,245,5,33,138,76,5,245,11,9,81.8,2,18.2,137,952,595,12,6,0,5,3,181,7
1305,Romelu Lukaku,Napoli,9.8,239,9,17,98,125,37,238,11,3,27.3,8,72.7,115,474,193,9,5,5,21,18,192,73
1306,Castello Lukeba,RB Leipzig,8.1,666,64,300,337,35,5,666,9,5,55.6,3,33.3,385,1603,977,5,4,0,10,3,478,2
1307,Dodi Lukebakio,Sevilla,13.1,555,3,65,192,308,63,554,69,36,52.2,31,44.9,362,2780,1724,62,37,33,39,21,414,82
1308,Sasa Lukic,Fulham,7.8,464,17,102,284,81,1,464,3,1,33.3,2,66.7,282,1588,765,11,15,3,4,2,298,3
1309,Milos Lukovic,Strasbourg,0.1,4,0,0,2,2,0,4,0,0,0.0,0,0.0,3,2,0,0,0,0,1,0,3,0
1310,Joe Lumley,Southampton,1.0,51,37,49,2,0,0,51,0,0,0.0,0,0.0,41,168,92,0,0,0,0,0,34,0
1311,Daniel Luna,Mallorca,0.2,17,0,0,5,12,1,17,3,1,33.3,1,33.3,11,36,15,1,0,1,0,0,11,2
1312,Andriy Lunin,Real Madrid,3.0,108,93,108,0,0,0,108,0,0,0.0,0,0.0,64,208,111,0,0,0,0,0,60,0
1313,Massimo Luongo,Ipswich Town,1.6,60,8,29,20,11,0,60,0,0,0.0,0,0.0,31,114,21,0,0,0,2,2,34,1
1314,Sebastiano Luperto,Cagliari,14.0,826,108,439,346,43,15,826,2,0,0.0,2,100.0,444,2086,1173,11,7,0,4,0,530,4
1315,Zito Luvumbo,Cagliari,10.1,283,2,26,97,163,38,283,38,17,44.7,14,36.8,198,1441,709,34,11,19,28,17,217,70
1316,Charalambos Lykogiannis,Bologna,4.5,305,13,86,145,75,3,305,1,1,100.0,0,0.0,153,567,289,4,3,1,2,0,210,15
1317,Senne Lynen,Werder Bremen,10.8,607,33,165,339,106,6,607,14,6,42.9,6,42.9,336,1292,482,6,5,2,12,3,361,8
1318,Othmane Maamma,Montpellier,0.7,29,1,3,9,17,1,29,10,2,20.0,8,80.0,22,237,46,1,4,1,2,3,22,6
1319,Ian Maatsen,Aston Villa,2.5,192,7,40,77,77,12,192,7,3,42.9,4,57.1,93,496,254,6,4,3,7,4,108,22
1320,Alexis Mac Allister,Liverpool,10.0,624,25,110,349,167,22,624,13,3,23.1,10,76.9,311,1153,550,12,10,1,11,13,438,29
1321,Deiver Machado,Lens,5.9,327,11,80,134,116,7,327,12,7,58.3,5,41.7,163,1001,547,13,6,0,9,8,180,21
1322,Shuto Machino,Holstein Kiel,5.8,238,5,37,103,98,13,237,2,2,100.0,0,0.0,118,550,226,7,5,3,10,9,159,27
1323,Darwin Machis,Valladolid,3.0,115,4,15,54,46,3,115,4,1,25.0,3,75.0,59,359,144,3,3,0,4,2,80,11
1324,Yvann Macon,Saint-Étienne,3.2,199,10,41,97,62,7,199,5,3,60.0,1,20.0,100,564,271,8,5,2,5,2,130,23
1326,James Maddison,Tottenham,9.5,708,15,101,297,316,43,708,33,16,48.5,13,39.4,485,2408,1074,19,20,6,10,15,536,49
1327,Eros Maddy,Auxerre,0.1,5,0,0,2,3,0,5,1,0,0.0,1,100.0,4,26,11,1,1,0,1,1,4,4
1328,Noni Madueke,Chelsea,9.5,379,4,39,111,238,68,379,36,18,50.0,16,44.4,253,2137,1372,60,25,30,22,12,292,92
1329,Pablo Maffeo,Mallorca,9.3,502,29,153,201,160,7,502,26,14,53.8,10,38.5,233,1361,684,16,18,4,18,7,244,44
1330,Gabriel Magalhaes,Arsenal,12.1,815,98,331,398,90,18,815,3,3,100.0,0,0.0,469,1839,1070,4,5,0,1,1,597,8
1331,Soungoutou Magassa,Monaco,5.4,363,17,75,256,35,3,363,14,8,57.1,4,28.6,215,897,366,4,4,0,6,8,248,6
1332,Giangiacomo Magnani,Hellas Verona,9.4,415,59,204,189,24,12,415,1,0,0.0,1,100.0,200,836,406,3,3,0,2,1,212,5
1333,Hugo Magnetti,Brest,9.3,456,12,103,277,78,7,456,12,5,41.7,7,58.3,228,1063,411,3,7,2,10,5,302,9
1334,Frank Magri,Toulouse,3.7,110,4,8,57,46,18,110,5,2,40.0,3,60.0,59,305,134,6,0,4,10,6,77,23
1335,Harry Maguire,Manchester Utd,3.1,227,30,112,108,10,4,227,3,2,66.7,1,33.3,150,955,374,1,3,1,1,0,162,0
1336,Jon Magunacelaya,Real Sociedad,0.1,16,0,5,9,4,0,16,0,0,0.0,0,0.0,9,28,9,0,0,0,0,0,9,0
1337,Arne Maier,Augsburg,4.1,277,4,36,122,121,8,277,5,0,0.0,5,100.0,147,625,263,6,8,2,8,1,182,17
1338,Mike Maignan,Milan,13.0,573,338,564,9,0,0,573,0,0,0.0,0,0.0,375,1896,1282,0,0,0,1,0,351,0
1339,Patrick Mainka,Heidenheim,12.0,664,88,376,261,31,13,664,3,0,0.0,2,66.7,373,2068,1138,10,3,0,6,4,376,5
1340,Kobbie Mainoo,Manchester Utd,7.2,424,14,92,249,85,7,424,20,14,70.0,5,25.0,264,1202,490,5,7,3,13,15,304,11
1341,Ainsley Maitland-Niles,Lyon,9.4,568,31,153,235,186,31,568,18,8,44.4,9,50.0,228,1043,508,13,11,4,10,11,312,43
1342,Radoslaw Majecki,Monaco,6.0,188,153,187,1,0,0,188,0,0,0.0,0,0.0,102,479,272,0,0,0,0,0,89,0
1343,Lovro Majer,Wolfsburg,1.6,58,0,9,21,29,5,57,4,3,75.0,0,0.0,42,230,72,2,2,1,2,4,44,6
1344,Jordy Makengo,Freiburg,0.5,36,4,13,12,11,0,36,2,0,0.0,1,50.0,13,86,33,2,0,0,1,1,17,3
1345,Antoine Makoumbou,Cagliari,6.7,390,12,129,204,60,1,390,4,2,50.0,2,50.0,239,1142,418,1,6,0,7,8,275,5
1346,Nikola Maksimovic,Montpellier,4.0,245,32,151,90,5,2,245,2,2,100.0,0,0.0,147,629,321,0,0,0,2,1,178,0
1347,Julian Malatini,Werder Bremen,4.8,318,22,143,140,36,3,318,3,2,66.7,1,33.3,200,897,380,4,6,0,2,1,218,2
1348,Daniel Maldini,Monza,9.1,377,11,55,182,147,18,377,40,17,42.5,20,50.0,251,1625,705,20,20,2,26,21,272,44
1349,Youssef Maleh,Empoli,7.6,290,7,69,164,63,4,290,7,1,14.3,4,57.1,123,460,269,4,3,0,12,4,175,18
1350,Donyell Malen,Dortmund,5.6,222,2,18,72,136,32,222,30,9,30.0,19,63.3,143,699,313,15,7,10,15,8,165,51
1352,Ruslan Malinovskyi,Genoa,2.5,144,5,34,83,27,0,144,2,1,50.0,1,50.0,78,394,151,1,5,0,2,2,82,6
1353,Lennard Maloney,Heidenheim,7.4,348,37,170,158,22,5,348,4,1,25.0,3,75.0,134,455,185,1,1,0,11,1,148,0
1354,Giorgi Mamardashvili,Valencia,13.0,440,352,437,3,0,0,440,0,0,0.0,0,0.0,205,939,467,1,0,0,0,0,191,0
1355,Dennis Man,Parma,11.9,534,4,57,213,271,53,534,43,18,41.9,22,51.2,324,2200,865,35,18,15,24,15,384,81
1356,Hianga Mananga Mbock,Brest,0.2,19,0,0,13,6,0,19,0,0,0.0,0,0.0,14,66,19,0,1,0,0,0,15,0
1357,Gianluca Mancini,Roma,13.1,927,52,310,486,134,22,927,5,0,0.0,3,60.0,582,2694,1656,30,29,3,8,1,693,10
1358,Steve Mandanda,Rennes,12.5,386,311,382,4,0,0,386,2,2,100.0,0,0.0,227,1129,733,0,0,0,2,1,204,1
1359,Reinildo Mandava,Atlético Madrid,7.2,506,37,218,222,68,4,506,7,2,28.6,3,42.9,290,1180,594,8,9,0,5,4,323,6
1360,Aissa Mandi,Lille,7.8,520,42,166,297,57,6,520,2,1,50.0,1,50.0,274,1089,624,7,8,0,4,1,360,10
1361,Rolando Mandragora,Fiorentina,3.4,192,8,41,114,37,2,192,1,0,0.0,0,0.0,108,542,272,4,5,0,0,1,136,3
1362,Orel Mangala,Everton,5.5,273,6,51,157,67,5,273,10,8,80.0,2,20.0,142,807,299,3,4,2,4,5,181,9
1363,Orel Mangala,Lyon,0.7,42,1,5,27,10,2,42,3,0,0.0,3,100.0,26,128,62,1,0,0,0,0,29,3
1364,Ryan Manning,Southampton,4.7,224,22,59,85,83,11,224,9,5,55.6,4,44.4,116,428,219,4,3,2,5,1,147,31
1365,Javier Manquillo,Celta Vigo,5.5,375,18,151,194,31,1,375,1,0,0.0,1,100.0,229,968,433,3,5,1,1,0,279,5
1366,Johan Manzambi,Freiburg,0.1,6,0,1,4,1,0,6,0,0,0.0,0,0.0,4,24,7,0,0,0,1,0,5,1
1367,Alberto Manzoni,Atalanta,0.1,14,0,3,10,1,0,14,0,0,0.0,0,0.0,8,25,12,0,0,0,0,0,13,0
1368,Sekou Mara,Strasbourg,5.5,177,3,16,102,61,15,177,20,7,35.0,11,55.0,122,538,174,5,4,2,20,11,135,26
1369,Alessandro Marcandalli,Genoa,0.5,24,6,17,6,1,0,24,0,0,0.0,0,0.0,11,20,4,0,1,0,0,0,11,0
1370,Marcao,Sevilla,5.1,313,45,186,123,5,2,313,3,0,0.0,1,33.3,169,775,329,0,0,0,4,3,195,0
1371,Filip Marchwinski,Lecce,0.2,5,0,0,2,3,0,5,0,0,0.0,0,0.0,3,6,1,0,0,0,0,0,4,0
1372,Oscar de Marcos,Athletic Club,9.0,605,21,167,310,130,7,605,7,1,14.3,6,85.7,227,868,402,12,7,1,5,6,313,39
1373,Alberto Mari,Valencia,0.1,4,0,0,3,1,0,4,0,0,0.0,0,0.0,2,11,10,0,0,0,0,0,4,2
1374,Pablo Mari,Monza,14.0,985,189,600,379,9,3,985,5,5,100.0,0,0.0,566,2356,1127,4,4,0,4,4,663,1
1375,Jose Maria Gimenez,Atlético Madrid,11.3,774,152,422,339,15,8,774,0,0,0.0,0,0.0,459,1898,938,0,1,0,3,3,531,0
1376,Luca Marianucci,Empoli,0.3,19,3,10,8,1,0,19,1,1,100.0,0,0.0,9,30,25,1,0,0,0,0,12,0
1378,Mirko Maric,Monza,0.8,38,1,7,20,11,3,38,0,0,0.0,0,0.0,13,48,18,0,0,0,3,1,28,4
1379,Pablo Marin,Real Sociedad,0.9,52,1,8,26,19,0,52,3,3,100.0,0,0.0,23,129,51,1,2,0,4,1,29,7
1380,Razvan Marin,Cagliari,9.0,469,16,102,254,119,16,467,10,6,60.0,4,40.0,235,1221,591,14,9,3,5,9,279,18
1381,Guillermo Maripan,Torino,4.0,329,32,143,181,8,3,329,0,0,0.0,0,0.0,189,967,602,4,3,1,0,1,235,0
1382,Mika Marmol,Las Palmas,6.7,480,48,210,224,47,5,480,2,2,100.0,0,0.0,252,1263,815,3,4,0,2,1,311,9
1383,Omar Marmoush,Eint Frankfurt,11.1,446,1,34,160,266,76,444,70,32,45.7,31,44.3,303,2352,1264,54,40,37,50,30,331,84
1384,Mario Maroto,Valladolid,0.2,19,1,4,11,4,1,19,1,1,100.0,0,0.0,5,16,3,0,0,0,0,0,7,0
1385,Marquinhos,Paris S-G,9.0,981,76,278,640,68,6,981,3,3,100.0,0,0.0,658,3312,2239,19,16,0,1,0,791,2
1386,Aaron Martin,Genoa,12.2,642,29,142,268,240,12,642,13,7,53.8,5,38.5,294,1756,871,21,11,2,8,7,352,56
1387,Carlos Martin,Alavés,4.9,163,5,33,65,66,18,163,8,2,25.0,6,75.0,88,357,122,6,2,1,7,10,100,30
1388,Gerard Martin,Barcelona,4.3,322,12,78,155,89,2,322,2,0,0.0,2,100.0,119,391,227,6,4,0,3,1,205,33
1389,Ivan Martin,Girona,9.2,691,10,127,413,161,5,691,21,12,57.1,7,33.3,457,2797,1289,20,18,0,14,10,553,28
1390,Jon Martin,Real Sociedad,1.0,44,8,28,13,3,2,44,0,0,0.0,0,0.0,18,58,31,0,1,0,0,0,20,0
1391,Jonas Martin,Brest,5.1,322,18,84,188,51,4,322,4,2,50.0,1,25.0,145,694,336,8,5,0,4,4,220,7
1392,Mario Martin,Valladolid,7.1,368,27,113,195,63,10,368,16,10,62.5,5,31.3,200,1195,499,5,4,2,17,13,222,8
1393,Gabriel Martinelli,Arsenal,7.6,295,7,37,77,188,51,295,35,14,40.0,13,37.1,182,1508,876,39,16,16,15,13,209,89
1394,Arnau Martinez,Girona,9.9,822,29,234,429,169,18,822,11,6,54.5,4,36.4,449,2370,1086,12,10,2,9,5,588,39
