,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
120,Alex Meret,it ITA,GK,Napoli,Serie A,21.0,1997.0,14.0,13.0,1150.0,12.8,9.0,0.7,48.0,39.0,85.4,9.0,1.0,3.0,5.0,38.5,2.0,2.0,0.0,0.0,0.0
121,Vanja Milinković-Savić,rs SRB,GK,SPAL,Serie A,21.0,1997.0,2.0,2.0,164.0,1.8,4.0,2.2,16.0,12.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
122,Antonio Mirante,it ITA,GK,Roma,Serie A,35.0,1983.0,11.0,11.0,990.0,11.0,6.0,0.55,38.0,31.0,84.2,6.0,4.0,1.0,6.0,54.5,1.0,0.0,1.0,0.0,100.0
123,Jessy Moulin,fr FRA,GK,Saint-Étienne,Ligue 1,32.0,1986.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,Florian Müller,de GER,GK,Mainz 05,Bundesliga,20.0,1997.0,24.0,24.0,2160.0,24.0,43.0,1.79,124.0,81.0,67.7,8.0,3.0,13.0,5.0,20.8,4.0,3.0,0.0,1.0,0.0
125,Juan Musso,ar ARG,GK,Udinese,Serie A,24.0,1994.0,29.0,29.0,2610.0,29.0,40.0,1.38,144.0,105.0,77.8,9.0,8.0,12.0,7.0,24.1,8.0,8.0,0.0,0.0,0.0
126,Yvon Mvogo,ch SUI,GK,RB Leipzig,Bundesliga,24.0,1994.0,2.0,1.0,135.0,1.5,2.0,1.33,4.0,2.0,75.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0
127,Keylor Navas,cr CRC,GK,Real Madrid,La Liga,31.0,1986.0,10.0,10.0,900.0,10.0,8.0,0.8,31.0,23.0,74.2,6.0,2.0,2.0,4.0,40.0,0.0,0.0,0.0,0.0,
128,Neto,br BRA,GK,Valencia,La Liga,29.0,1989.0,34.0,34.0,3060.0,34.0,34.0,1.0,139.0,106.0,80.6,13.0,14.0,7.0,10.0,29.4,8.0,7.0,1.0,0.0,12.5
130,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,32.0,1986.0,26.0,26.0,2303.0,25.6,23.0,0.9,56.0,34.0,64.3,20.0,3.0,3.0,10.0,38.5,3.0,3.0,0.0,0.0,0.0
131,Will Norris,eng ENG,GK,Wolves,Premier League,24.0,1993.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,
132,Alexander Nübel,de GER,GK,Schalke 04,Bundesliga,21.0,1996.0,18.0,18.0,1588.0,17.6,29.0,1.64,83.0,53.0,68.7,4.0,6.0,8.0,4.0,22.2,4.0,3.0,1.0,0.0,25.0
133,Jan Oblak,si SVN,GK,Atlético Madrid,La Liga,25.0,1993.0,37.0,37.0,3330.0,37.0,27.0,0.73,129.0,104.0,82.9,22.0,9.0,6.0,20.0,54.1,5.0,5.0,0.0,0.0,0.0
134,Oier Olazábal,es ESP,GK,Levante,La Liga,28.0,1989.0,21.0,21.0,1890.0,21.0,40.0,1.9,135.0,95.0,73.3,7.0,5.0,9.0,5.0,23.8,5.0,4.0,1.0,0.0,20.0
135,Alexandre Olliero,fr FRA,GK,Nantes,Ligue 1,22.0,1996.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
136,Robin Olsen,se SWE,GK,Roma,Serie A,28.0,1990.0,27.0,27.0,2430.0,27.0,42.0,1.56,126.0,85.0,69.8,12.0,8.0,7.0,4.0,14.8,6.0,4.0,0.0,2.0,0.0
137,David Ospina,co COL,GK,Napoli,Serie A,29.0,1988.0,17.0,16.0,1457.0,16.2,20.0,1.24,62.0,42.0,69.4,9.0,4.0,3.0,5.0,31.3,1.0,1.0,0.0,0.0,0.0
138,Ramazan Özcan,at AUT,GK,Leverkusen,Bundesliga,34.0,1984.0,2.0,2.0,180.0,2.0,5.0,2.5,12.0,7.0,66.7,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,50.0
139,Fernando Pacheco,es ESP,GK,Alavés,La Liga,26.0,1992.0,35.0,35.0,3150.0,35.0,46.0,1.31,154.0,110.0,74.0,11.0,11.0,13.0,8.0,22.9,6.0,6.0,0.0,0.0,0.0
140,Rui Patrício,pt POR,GK,Wolves,Premier League,30.0,1988.0,37.0,37.0,3330.0,37.0,46.0,1.24,138.0,96.0,68.8,15.0,9.0,13.0,7.0,18.9,4.0,3.0,0.0,1.0,0.0
141,Jiří Pavlenka,cz CZE,GK,Werder Bremen,Bundesliga,26.0,1992.0,34.0,34.0,2978.0,33.1,47.0,1.42,153.0,106.0,71.2,14.0,11.0,9.0,5.0,14.7,4.0,3.0,0.0,1.0,0.0
142,Gianluca Pegolo,it ITA,GK,Sassuolo,Serie A,37.0,1981.0,3.0,2.0,202.0,2.3,4.0,1.78,12.0,8.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,Yohann Pelé,fr FRA,GK,Marseille,Ligue 1,35.0,1982.0,9.0,7.0,680.0,7.6,12.0,1.59,25.0,12.0,68.0,4.0,2.0,1.0,3.0,42.9,5.0,4.0,1.0,0.0,20.0
144,Mattia Perin,it ITA,GK,Juventus,Serie A,25.0,1992.0,9.0,9.0,810.0,9.0,8.0,0.89,27.0,19.0,74.1,6.0,1.0,2.0,5.0,55.6,1.0,1.0,0.0,0.0,0.0
145,Pavao Pervan,at AUT,GK,Wolfsburg,Bundesliga,30.0,1987.0,10.0,8.0,765.0,8.5,11.0,1.29,40.0,29.0,72.5,5.0,1.0,2.0,1.0,12.5,1.0,0.0,0.0,1.0,
146,Jordan Pickford,eng ENG,GK,Everton,Premier League,24.0,1994.0,38.0,38.0,3420.0,38.0,46.0,1.21,136.0,89.0,67.6,15.0,9.0,14.0,14.0,36.8,5.0,2.0,3.0,0.0,60.0
147,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,28.0,1990.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,Luca Plogmann,de GER,GK,Werder Bremen,Bundesliga,18.0,2000.0,1.0,0.0,37.0,0.4,1.0,2.43,1.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
149,Giacomo Poluzzi,it ITA,GK,SPAL,Serie A,30.0,1988.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,
150,Gaëtan Poussin,fr FRA,GK,Bordeaux,Ligue 1,19.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
151,Silvio Proto,be BEL,GK,Lazio,Serie A,35.0,1983.0,2.0,2.0,180.0,2.0,4.0,2.0,13.0,9.0,69.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
152,Ivan Provedel,it ITA,GK,Empoli,Serie A,24.0,1994.0,16.0,16.0,1440.0,16.0,36.0,2.25,104.0,69.0,68.3,4.0,4.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
153,Ionuț Radu,ro ROU,GK,Genoa,Serie A,21.0,1997.0,33.0,33.0,2970.0,33.0,46.0,1.39,149.0,102.0,72.5,6.0,14.0,13.0,6.0,18.2,6.0,5.0,1.0,0.0,16.7
154,Pepe Reina,es ESP,GK,Milan,Serie A,35.0,1982.0,4.0,2.0,328.0,3.7,5.0,1.37,14.0,9.0,71.4,1.0,0.0,1.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0
156,Michael Rensing,de GER,GK,Düsseldorf,Bundesliga,34.0,1984.0,32.0,32.0,2880.0,32.0,62.0,1.94,170.0,108.0,67.6,12.0,5.0,15.0,5.0,15.6,7.0,7.0,0.0,0.0,0.0
157,Baptiste Reynet,fr FRA,GK,Toulouse,Ligue 1,27.0,1990.0,31.0,31.0,2704.0,30.0,45.0,1.5,143.0,98.0,71.3,6.0,11.0,14.0,6.0,19.4,5.0,4.0,1.0,0.0,20.0
158,Sergio Rico,es ESP,GK,Fulham,Premier League,24.0,1993.0,29.0,29.0,2610.0,29.0,56.0,1.93,165.0,111.0,68.5,6.0,3.0,20.0,5.0,17.2,4.0,4.0,0.0,0.0,0.0
159,Asier Riesgo,es ESP,GK,Eibar,La Liga,34.0,1983.0,15.0,14.0,1260.0,14.0,20.0,1.43,46.0,27.0,56.5,2.0,8.0,4.0,4.0,28.6,0.0,0.0,0.0,0.0,
160,Joel Robles,es ESP,GK,Betis,La Liga,28.0,1990.0,5.0,5.0,450.0,5.0,5.0,1.0,21.0,16.0,81.0,2.0,1.0,2.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0
161,Francesco Rossi,it ITA,GK,Atalanta,Serie A,27.0,1991.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
162,John Ruddy,eng ENG,GK,Wolves,Premier League,31.0,1986.0,1.0,1.0,90.0,1.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
163,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,31.0,1986.0,37.0,37.0,3330.0,37.0,40.0,1.08,148.0,107.0,77.7,19.0,8.0,10.0,13.0,35.1,9.0,7.0,1.0,1.0,12.5
164,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,26.0,1992.0,27.0,27.0,2430.0,27.0,35.0,1.3,109.0,75.0,69.7,10.0,9.0,8.0,7.0,25.9,3.0,2.0,1.0,0.0,33.3
165,Mathew Ryan,au AUS,GK,Brighton,Premier League,26.0,1992.0,34.0,34.0,3060.0,34.0,55.0,1.62,152.0,96.0,69.1,8.0,8.0,18.0,6.0,17.6,8.0,8.0,0.0,0.0,0.0
166,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,Bundesliga,25.0,1992.0,2.0,1.0,122.0,1.4,0.0,0.0,7.0,7.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
167,Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,Bundesliga,25.0,1992.0,1.0,1.0,90.0,1.0,2.0,2.0,6.0,4.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,Brice Samba,fr FRA,GK,Caen,Ligue 1,24.0,1994.0,38.0,38.0,3420.0,38.0,54.0,1.42,193.0,139.0,75.1,7.0,12.0,19.0,9.0,23.7,8.0,6.0,2.0,0.0,25.0
169,Roberto Santamaría,es ESP,GK,Huesca,La Liga,33.0,1985.0,20.0,20.0,1800.0,20.0,30.0,1.5,96.0,67.0,75.0,5.0,7.0,8.0,6.0,30.0,6.0,6.0,0.0,0.0,0.0
170,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,31.0,1986.0,38.0,38.0,3420.0,38.0,48.0,1.26,138.0,90.0,68.8,15.0,7.0,16.0,10.0,26.3,5.0,5.0,0.0,0.0,0.0
171,Alexander Schwolow,de GER,GK,Freiburg,Bundesliga,26.0,1992.0,33.0,33.0,2970.0,33.0,60.0,1.82,170.0,110.0,68.8,7.0,12.0,14.0,5.0,15.2,7.0,7.0,0.0,0.0,0.0
172,Simone Scuffet,it ITA,GK,Udinese,Serie A,22.0,1996.0,9.0,9.0,810.0,9.0,13.0,1.44,38.0,25.0,68.4,2.0,2.0,5.0,2.0,22.2,1.0,1.0,0.0,0.0,0.0
173,Andrea Seculin,it ITA,GK,Chievo,Serie A,28.0,1990.0,2.0,1.0,90.0,1.0,7.0,7.0,12.0,5.0,41.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,Matz Sels,be BEL,GK,Strasbourg,Ligue 1,26.0,1992.0,37.0,37.0,3330.0,37.0,48.0,1.3,148.0,99.0,72.3,10.0,16.0,11.0,8.0,21.6,9.0,7.0,2.0,0.0,22.2
175,Adrian Šemper,hr CRO,GK,Chievo,Serie A,20.0,1998.0,6.0,6.0,540.0,6.0,8.0,1.33,32.0,24.0,75.0,1.0,3.0,2.0,2.0,33.3,0.0,0.0,0.0,0.0,
176,Luigi Sepe,it ITA,GK,Parma,Serie A,27.0,1991.0,37.0,37.0,3330.0,37.0,59.0,1.59,197.0,142.0,74.1,10.0,11.0,16.0,10.0,27.0,8.0,8.0,0.0,0.0,0.0
177,Unai Simón,es ESP,GK,Athletic Club,La Liga,21.0,1997.0,7.0,7.0,630.0,7.0,13.0,1.86,33.0,20.0,66.7,1.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
178,Salvatore Sirigu,it ITA,GK,Torino,Serie A,31.0,1987.0,36.0,36.0,3170.0,35.2,35.0,0.99,136.0,99.0,75.7,15.0,14.0,7.0,14.0,38.9,4.0,2.0,2.0,0.0,50.0
179,Antonio Sivera,es ESP,GK,Alavés,La Liga,21.0,1996.0,3.0,3.0,270.0,3.0,4.0,1.33,13.0,9.0,69.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,27.0,1991.0,38.0,38.0,3420.0,38.0,56.0,1.47,173.0,118.0,69.9,11.0,11.0,16.0,10.0,26.3,4.0,4.0,0.0,0.0,0.0
182,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,29.0,1988.0,34.0,34.0,3060.0,34.0,42.0,1.24,156.0,114.0,75.0,16.0,7.0,11.0,13.0,38.2,3.0,3.0,0.0,0.0,0.0
183,David Soria,es ESP,GK,Getafe,La Liga,25.0,1993.0,37.0,37.0,3330.0,37.0,34.0,0.92,133.0,99.0,77.4,14.0,14.0,9.0,13.0,35.1,6.0,4.0,1.0,1.0,20.0
184,Juan Soriano,es ESP,GK,Sevilla,La Liga,20.0,1997.0,4.0,4.0,359.0,4.0,2.0,0.5,11.0,9.0,90.9,4.0,0.0,0.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0
185,Stefano Sorrentino,it ITA,GK,Chievo,Serie A,39.0,1979.0,31.0,31.0,2790.0,31.0,60.0,1.94,167.0,107.0,65.3,1.0,11.0,19.0,5.0,16.1,4.0,2.0,2.0,0.0,50.0
186,Julián Speroni,ar ARG,GK,Crystal Palace,Premier League,39.0,1979.0,1.0,1.0,90.0,1.0,4.0,4.0,9.0,5.0,55.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,Marco Sportiello,it ITA,GK,Frosinone,Serie A,26.0,1992.0,35.0,35.0,3150.0,35.0,64.0,1.83,201.0,138.0,70.6,5.0,9.0,21.0,8.0,22.9,5.0,5.0,0.0,0.0,0.0
188,Thomas Strakosha,al ALB,GK,Lazio,Serie A,23.0,1995.0,35.0,35.0,3150.0,35.0,39.0,1.11,132.0,95.0,74.2,16.0,7.0,12.0,10.0,28.6,6.0,5.0,1.0,0.0,16.7
189,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,33.0,1984.0,14.0,14.0,1138.0,12.6,12.0,0.95,39.0,26.0,74.4,4.0,5.0,5.0,4.0,28.6,3.0,2.0,1.0,0.0,33.3
190,Seydou Sy,sn SEN,GK,Monaco,Ligue 1,22.0,1995.0,3.0,2.0,225.0,2.5,7.0,2.8,12.0,6.0,41.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
191,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,28.0,1990.0,28.0,28.0,2520.0,28.0,20.0,0.71,81.0,61.0,76.5,22.0,5.0,1.0,11.0,39.3,3.0,1.0,1.0,1.0,50.0
192,Ciprian Tătărușanu,ro ROU,GK,Nantes,Ligue 1,32.0,1986.0,27.0,27.0,2391.0,26.6,30.0,1.13,95.0,62.0,69.5,8.0,6.0,13.0,7.0,25.9,4.0,1.0,3.0,0.0,75.0
193,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,26.0,1992.0,35.0,35.0,3150.0,35.0,32.0,0.91,116.0,85.0,73.3,25.0,8.0,2.0,16.0,45.7,1.0,1.0,0.0,0.0,0.0
194,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,28.0,1990.0,2.0,2.0,180.0,2.0,3.0,1.5,11.0,8.0,72.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
195,Pietro Terracciano,it ITA,GK,Empoli,Serie A,28.0,1990.0,8.0,8.0,720.0,8.0,10.0,1.25,35.0,26.0,71.4,1.0,2.0,5.0,2.0,25.0,0.0,0.0,0.0,0.0,
196,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,28.0,1990.0,33.0,33.0,2938.0,32.6,48.0,1.47,158.0,111.0,70.3,14.0,9.0,10.0,8.0,24.2,1.0,1.0,0.0,0.0,0.0
197,Mark Travers,ie IRL,GK,Bournemouth,Premier League,19.0,1999.0,2.0,2.0,180.0,2.0,5.0,2.5,13.0,9.0,61.5,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,
198,Philipp Tschauner,de GER,GK,Hannover 96,Bundesliga,32.0,1985.0,1.0,1.0,90.0,1.0,3.0,3.0,6.0,3.0,66.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
199,Sven Ulreich,de GER,GK,Bayern Munich,Bundesliga,29.0,1988.0,9.0,8.0,757.0,8.4,9.0,1.07,23.0,14.0,69.6,4.0,3.0,1.0,2.0,25.0,3.0,2.0,0.0,1.0,0.0
200,Tomáš Vaclík,cz CZE,GK,Sevilla,La Liga,29.0,1989.0,33.0,33.0,2970.0,33.0,44.0,1.33,143.0,98.0,72.0,13.0,8.0,12.0,8.0,24.2,5.0,4.0,1.0,0.0,20.0
201,Koke Vegas,es ESP,GK,Levante,La Liga,22.0,1995.0,1.0,1.0,90.0,1.0,2.0,2.0,8.0,6.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,Emiliano Viviano,it ITA,GK,SPAL,Serie A,32.0,1985.0,17.0,17.0,1525.0,16.9,25.0,1.48,84.0,59.0,75.0,7.0,3.0,7.0,3.0,17.6,4.0,4.0,0.0,0.0,0.0
203,Michel Vorm,nl NED,GK,Tottenham,Premier League,34.0,1983.0,2.0,2.0,180.0,2.0,4.0,2.0,13.0,9.0,69.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
204,Axel Werner,ar ARG,GK,Huesca,La Liga,22.0,1996.0,6.0,6.0,540.0,6.0,16.0,2.67,32.0,17.0,53.1,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
205,Yoel,es ESP,GK,Valladolid,La Liga,29.0,1988.0,3.0,3.0,270.0,3.0,6.0,2.0,12.0,6.0,58.3,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
206,Robin Zentner,de GER,GK,Mainz 05,Bundesliga,23.0,1994.0,10.0,10.0,900.0,10.0,14.0,1.4,49.0,35.0,71.4,4.0,4.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,
208,Luca Zidane,fr FRA,GK,Real Madrid,La Liga,20.0,1998.0,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
209,Ron-Robert Zieler,de GER,GK,Stuttgart,Bundesliga,29.0,1989.0,34.0,34.0,3060.0,34.0,70.0,2.06,179.0,113.0,62.0,7.0,7.0,20.0,6.0,17.6,3.0,2.0,0.0,1.0,0.0
