,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1653,Corentin Jean,Lens,17,255,15,7.5,2.8,1,72,0,16,11,10,1.12,7,5,+2,+0.71,+0.36,5.6,3.1,+2.5,+0.89,+0.75
1654,Dany Jean,Strasbourg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,Danley Jean-Jacques,Metz,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,Julian Jeanvier,Brentford,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,Jemerson,Metz,15,1202,80,35.1,13.4,15,80,10,0,0.0,6,0.53,6,26,-20,-1.50,-0.93,10.0,20.3,-10.3,-0.77,+0.16
1658,Jack Jenkins,Leeds United,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,Fredrik Jensen,Augsburg,12,418,35,13.7,4.6,2,64,0,10,29,2,1.08,5,6,-1,-0.22,+0.33,5.0,9.1,-4.1,-0.89,-0.31
1660,Mathias Jensen,Brentford,31,1601,52,46.8,17.8,19,72,8,12,20,4,1.00,15,30,-15,-0.84,-1.19,21.5,24.7,-3.2,-0.18,-0.20
1661,Moritz Jenz,Lorient,17,1381,81,40.4,15.3,16,86,13,1,1,8,1.06,16,29,-13,-0.85,-0.19,18.7,20.6,-1.9,-0.13,+0.20
1662,Gabriel Jesus,Manchester City,28,1877,67,54.9,20.9,21,84,13,7,17,6,2.43,50,15,+35,+1.68,-0.54,44.6,13.0,+31.7,+1.52,-0.37
1664,Juan Jesus,Napoli,21,1278,61,37.4,14.2,14,88,13,7,6,17,1.86,22,15,+7,+0.49,-1.02,22.0,14.8,+7.2,+0.51,-0.25
1665,Alvaro Jimenez,Cádiz,9,234,26,6.8,2.6,1,45,0,8,24,11,0.33,2,9,-7,-2.69,-2.44,1.4,3.6,-2.2,-0.84,-0.66
1666,Raul Jimenez,Wolves,34,2631,77,76.9,29.2,30,85,20,4,22,0,1.24,28,28,0,0.00,+0.57,29.7,37.6,-7.9,-0.27,+1.04
1667,Pere Joan,Mallorca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Joao Pedro,Watford,28,1644,59,48.1,18.3,15,84,10,13,29,1,0.46,19,35,-16,-0.88,+0.49,21.3,31.0,-9.8,-0.53,+0.21
1669,Joaquin,Betis,21,471,22,13.8,5.2,2,72,0,19,17,12,1.57,12,5,+7,+1.34,+0.88,9.5,5.3,+4.2,+0.81,+0.63
1670,John Joe,Getafe,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,Joelinton,Newcastle Utd,35,2558,73,74.8,28.4,30,83,24,5,14,1,1.31,34,46,-12,-0.42,+0.20,31.0,40.0,-9.0,-0.32,+0.72
1672,Jofre,Espanyol,3,20,7,0.6,0.2,0,0.0,0,3,7,5,1.33,2,0,+2,+9.00,+9.40,1.5,0.3,+1.2,+5.28,+5.70
1673,Ryan John Giles,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1674,Marco John,Hoffenheim,2,42,21,1.4,0.5,0,0.0,0,2,21,4,1.50,3,0,+3,+6.43,+6.58,2.9,0.2,+2.8,+5.92,+5.89
1675,Dennis Johnsen,Venezia,26,1445,56,42.3,16.1,17,69,3,9,30,3,0.73,13,27,-14,-0.87,+0.08,15.6,28.8,-13.3,-0.82,+0.20
1676,Ben Johnson,West Ham,20,1397,70,40.8,15.5,16,84,13,4,14,12,1.70,23,18,+5,+0.32,+0.14,20.8,23.9,-3.2,-0.21,-0.25
1677,Curtis Jones,Liverpool,15,851,57,24.9,9.5,10,77,4,5,16,10,2.47,26,9,+17,+1.80,+0.01,20.0,10.8,+9.2,+0.97,-0.63
1678,Phil Jones,Manchester Utd,4,163,41,4.8,1.8,2,68,1,2,14,20,1.00,0,3,-3,-1.66,-1.74,1.1,2.3,-1.2,-0.68,-0.80
1679,Frenkie de Jong,Barcelona,32,2476,77,72.4,27.5,30,81,17,2,28,1,2.00,49,30,+19,+0.69,-0.36,43.1,24.2,+18.9,+0.69,-0.27
1680,Luuk de Jong,Barcelona,21,654,31,19.1,7.3,6,78,2,15,12,13,1.48,12,3,+9,+1.24,+0.56,12.7,3.9,+8.8,+1.21,+0.55
1681,Luuk de Jong,Sevilla,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,Jony,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,Joan Jordan,Sevilla,36,2514,70,73.5,27.9,31,75,11,5,36,1,1.89,38,21,+17,+0.61,+0.01,31.4,25.8,+5.6,+0.20,+0.22
1684,Bruno Jordao,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,Kaio Jorge,Juventus,9,121,13,3.5,1.3,0,0.0,0,9,13,11,1.89,4,2,+2,+1.49,+1.00,3.2,1.2,+2.0,+1.50,+1.19
1686,Jorginho,Chelsea,29,2273,78,66.5,25.3,26,84,18,3,28,7,2.07,53,16,+37,+1.47,+0.99,44.7,17.1,+27.6,+1.09,+0.90
1687,Josan,Elche,31,1211,39,35.4,13.5,10,75,4,21,22,7,1.10,17,25,-8,-0.59,-0.43,14.8,22.7,-8.0,-0.59,+0.12
1688,Willian Jose,Betis,32,1604,50,46.9,17.8,19,72,3,13,18,2,1.84,30,18,+12,+0.67,+0.18,27.2,18.5,+8.7,+0.49,+0.42
1690,Joseda,Levante,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,Joselu,Alavés,37,3122,84,91.3,34.7,35,87,30,2,38,0,0.84,30,58,-28,-0.81,+1.00,35.7,50.5,-14.9,-0.43,+1.05
1692,Josema,Elche,6,183,31,5.4,2.0,1,77,0,5,21,12,1.33,3,5,-2,-0.98,-0.71,1.6,3.4,-1.8,-0.86,-0.20
1693,Lenny Joseph,Metz,8,153,19,4.5,1.7,0,0.0,0,8,19,12,0.50,0,3,-3,-1.76,-0.91,0.9,4.5,-3.6,-2.12,-1.30
1694,Diogo Jota,Liverpool,35,2364,68,69.1,26.3,27,80,10,8,25,1,2.37,58,19,+39,+1.48,-0.99,57.3,23.5,+33.8,+1.29,-0.51
1695,Stevan Jovetic,Hertha BSC,18,1017,57,33.2,11.3,13,67,5,5,28,3,0.39,11,26,-15,-1.33,-0.49,12.4,19.1,-6.7,-0.59,+0.04
1696,Luka Jovic,Real Madrid,15,369,25,10.8,4.1,1,60,0,14,22,12,2.07,13,2,+11,+2.68,+1.56,10.0,5.6,+4.4,+1.07,+0.39
1697,Miguel Juan Llambrich,Espanyol,2,70,35,2.0,0.8,1,57,0,1,13,27,1.50,0,2,-2,-2.57,-2.28,0.3,0.7,-0.4,-0.52,-0.14
1698,Jose Juan Macias,Getafe,7,201,29,5.9,2.2,2,56,0,5,18,4,0.14,1,4,-3,-1.34,-1.20,1.9,3.3,-1.4,-0.64,-0.42
1699,Juanmi,Betis,33,2131,65,62.3,23.7,26,75,2,7,27,3,1.67,42,21,+21,+0.89,+0.82,34.9,22.5,+12.4,+0.52,+0.68
1700,Gideon Jung,Greuther Fürth,5,142,28,4.6,1.6,1,90,1,4,13,5,0.40,1,7,-6,-3.80,-2.32,1.7,3.3,-1.5,-0.98,-0.09
1701,Andreas Jungdal,Milan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,Flavio Junior Bianchi,Genoa,7,314,45,9.2,3.5,4,61,0,3,23,5,0.29,1,7,-6,-1.72,-0.94,2.2,5.2,-3.0,-0.86,-0.46
1703,Lago Junior,Mallorca,6,177,30,5.2,2.0,1,75,0,5,20,7,1.00,1,8,-7,-3.56,-3.00,1.6,3.8,-2.2,-1.12,-0.89
1704,Hamed Junior Traore,Sassuolo,31,1775,57,51.9,19.7,21,74,3,10,21,1,1.39,35,31,+4,+0.20,+0.53,28.0,31.2,-3.2,-0.16,+0.25
1705,Vinicius Junior,Real Madrid,35,2690,77,78.7,29.9,30,86,15,5,21,0,2.34,65,22,+43,+1.44,+0.70,54.9,31.0,+23.9,+0.80,+0.32
1706,James Justin,Leicester City,13,998,77,29.2,11.1,11,85,10,2,34,2,1.46,20,13,+7,+0.63,+0.78,14.2,14.5,-0.4,-0.03,+0.38
1707,Jutgla,Barcelona,6,301,50,8.8,3.3,4,73,1,2,4,2,2.00,6,3,+3,+0.90,+0.12,6.1,3.0,+3.2,+0.94,+0.20
1708,Jens Jonsson,Cádiz,22,1303,59,38.1,14.5,17,68,1,5,31,11,0.86,9,19,-10,-0.69,-0.44,13.1,19.6,-6.4,-0.44,-0.35
1709,Filip Jorgensen,Villarreal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,Mathias Jorgensen,Brentford,8,518,65,15.1,5.8,6,77,5,2,29,6,1.25,8,10,-2,-0.35,-0.16,7.3,7.5,-0.2,-0.03,+0.05
1711,Kanfory Kaba,Strasbourg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,Ozan Kabak,Norwich City,11,922,84,27.0,10.2,11,84,9,0,0.0,8,0.18,4,25,-21,-2.05,-0.61,8.0,18.7,-10.7,-1.04,+0.13
1713,Christian Kabasele,Watford,16,1193,75,34.9,13.3,12,90,12,4,28,15,0.69,10,30,-20,-1.51,-0.58,12.5,21.4,-8.9,-0.67,-0.04
1714,Issa Kabore,Troyes,31,2254,73,65.9,25.0,26,80,15,5,33,1,1.03,27,32,-5,-0.20,+0.65,28.3,29.4,-1.1,-0.04,+0.76
1716,Anton Kade,Hertha BSC,4,77,19,2.5,0.9,0,0.0,0,4,19,5,1.50,0,2,-2,-2.34,-1.37,0.6,0.9,-0.3,-0.34,+0.28
1717,Pavel Kaderabek,Hoffenheim,19,1195,63,39.1,13.3,14,72,5,5,37,0,1.53,16,20,-4,-0.30,-0.40,23.5,21.9,+1.6,+0.12,+0.02
1718,Tino Kadewere,Lyon,15,506,34,14.8,5.6,3,80,0,12,22,11,1.33,10,5,+5,+0.89,+0.58,11.5,4.9,+6.6,+1.18,+1.00
1719,Florian Kainz,Köln,32,2320,73,75.8,25.8,31,74,2,1,32,0,1.56,33,36,-3,-0.12,-0.85,35.2,38.4,-3.1,-0.12,-0.43
1720,Gael Kakuta,Lens,29,1673,58,48.9,18.6,20,74,1,9,22,1,1.76,27,22,+5,+0.27,-0.19,24.4,18.1,+6.3,+0.34,+0.28
1721,Sasa Kalajdzic,Stuttgart,15,1221,81,39.9,13.6,13,89,12,2,32,1,1.00,16,21,-5,-0.37,+0.27,21.0,17.2,+3.7,+0.27,+0.96
1722,Arnaud Kalimuendo,Lens,32,2148,67,62.8,23.9,27,75,5,5,26,0,1.72,40,28,+12,+0.50,+0.36,29.4,27.7,+1.7,+0.07,-0.34
1723,Arnaud Kalimuendo,Paris S-G,2,8,4,0.2,0.1,0,0.0,0,2,4,2,3.00,1,0,+1,+11.25,+9.85,0.2,0.1,+0.1,+1.23,+0.26
1724,Nikola Kalinic,Hellas Verona,14,406,29,11.9,4.5,4,57,0,10,18,3,1.57,8,9,-1,-0.22,-0.43,7.8,8.1,-0.3,-0.07,-0.12
1725,Ali Kalla,Angers,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,Yayah Kallon,Genoa,15,636,42,18.6,7.1,5,72,2,10,28,6,0.73,11,13,-2,-0.28,+0.72,10.2,9.8,+0.4,+0.05,+0.61
1727,Samuel Kalu,Watford,4,222,56,6.5,2.5,2,88,1,2,24,7,0.25,1,6,-5,-2.03,-0.96,1.8,3.6,-1.9,-0.75,-0.11
1728,Samuel Kalu,Bordeaux,11,328,30,9.6,3.6,3,46,0,8,24,3,0.82,5,6,-1,-0.27,+0.83,4.2,4.2,0.0,0.00,+0.63
1729,Pierre Kalulu,Milan,28,1944,69,56.8,21.6,21,85,18,7,22,10,2.21,35,9,+26,+1.20,+0.47,35.7,16.4,+19.3,+0.89,+0.62
1730,Daichi Kamada,Eint Frankfurt,32,2139,67,69.9,23.8,23,83,9,9,27,1,1.13,35,29,+6,+0.25,+1.23,30.5,30.4,+0.2,+0.01,+0.55
1731,Abu Kamara,Norwich City,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,Boubacar Kamara,Marseille,34,2778,82,81.2,30.9,31,87,26,3,26,2,1.97,53,30,+23,+0.75,+0.46,46.6,30.6,+16.0,+0.52,+0.07
1733,Hassane Kamara,Watford,19,1623,85,47.5,18.0,18,88,15,1,45,0,0.47,10,37,-27,-1.50,-0.70,16.9,28.5,-11.6,-0.64,+0.01
1734,Hassane Kamara,Nice,11,544,49,15.9,6.0,7,73,2,4,8,5,2.09,7,4,+3,+0.50,+0.09,9.4,4.0,+5.4,+0.90,+0.66
1735,Wabo Kamdem,Clermont Foot,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,Dimitrije Kamenovic,Lazio,1,45,45,1.3,0.5,0,0.0,0,1,45,13,1.00,1,1,0,0.00,-0.51,2.3,1.3,+1.0,+2.05,+1.87
1737,Kevin Kampl,RB Leipzig,27,1899,70,62.1,21.1,25,75,10,2,13,4,1.37,38,23,+15,+0.71,-0.84,40.4,24.5,+15.9,+0.75,+0.08
1738,Jean-Armel Kana-Biyik,Metz,10,664,66,19.4,7.4,8,77,3,2,25,1,1.00,3,14,-11,-1.49,-0.74,4.6,14.7,-10.0,-1.36,-0.60
1739,Nordine Kandil,Strasbourg,5,90,18,2.6,1.0,0,0.0,0,5,18,18,1.40,6,3,+3,+3.00,+2.62,2.2,1.6,+0.6,+0.64,+0.34
1740,Harry Kane,Tottenham,37,3232,87,94.5,35.9,36,89,35,1,19,0,1.84,66,40,+26,+0.72,-0.71,58.2,36.2,+22.0,+0.61,+0.63
1742,Cheikh Kane Sarr,Granada,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,Lee Kang-in,Mallorca,30,1411,47,41.3,15.7,15,73,2,15,21,3,0.80,16,27,-11,-0.70,+0.02,16.3,18.5,-2.2,-0.14,+0.24
1744,N'Golo Kante,Chelsea,26,1773,68,51.8,19.7,21,79,11,5,22,1,1.92,34,19,+15,+0.76,-0.77,30.8,15.5,+15.3,+0.78,-0.03
1745,Stefanos Kapino,Arminia,1,90,90,2.9,1.0,1,90,1,0,0.0,29,3.00,2,0,+2,+2.00,+2.85,0.8,1.6,-0.8,-0.81,+0.27
1746,Atakan Karazor,Stuttgart,24,1898,79,62.0,21.1,23,82,15,1,16,4,1.29,24,35,-11,-0.52,+0.02,26.3,34.0,-7.6,-0.36,-0.16
1747,Michal Karbownik,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,Jon Karrikaburu,Real Sociedad,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,Rick Karsdorp,Roma,36,2883,80,84.3,32.0,32,86,21,4,29,0,1.75,49,34,+15,+0.47,+0.30,54.8,31.7,+23.1,+0.72,+0.11
1750,Denso Kasius,Bologna,7,180,26,5.3,2.0,1,61,0,6,20,8,0.57,1,3,-2,-1.00,-0.75,3.3,2.4,+0.9,+0.45,+0.69
1751,Grigoris Kastanos,Salernitana,27,1348,50,39.4,15.0,16,69,4,11,22,6,1.11,15,32,-17,-1.14,+0.08,16.3,26.1,-9.8,-0.66,+0.16
1752,Silas Katompa,Stuttgart,9,277,31,9.1,3.1,3,53,0,6,20,0,0.89,3,11,-8,-2.60,-2.28,2.3,7.9,-5.6,-1.85,-1.70
1753,Noah Katterbach,Köln,1,16,16,0.5,0.2,0,0.0,0,1,16,0,0.00,0,1,-1,-5.63,-5.74,0.0,0.5,-0.5,-2.73,-2.73
1754,Eiji Kawashima,Strasbourg,1,90,90,2.6,1.0,1,90,1,0,0.0,33,3.00,2,0,+2,+2.00,+1.59,2.6,0.3,+2.3,+2.28,+2.01
1755,Edo Kayembe,Watford,13,799,61,23.4,8.9,9,80,4,4,20,7,0.23,3,17,-14,-1.58,-0.58,6.8,12.3,-5.6,-0.63,+0.02
1756,Moise Kean,Everton,1,1,1,0.0,0.0,0,0.0,0,1,1,0,1.00,0,0,0,0.00,+0.61,0.1,0.3,-0.3,-23.15,-22.79
1757,Moise Kean,Juventus,32,1098,34,32.1,12.2,12,66,1,20,15,0,2.03,19,14,+5,+0.41,-0.17,16.2,14.1,+2.1,+0.17,-0.26
1758,Michael Keane,Everton,32,2792,87,81.6,31.0,31,88,29,1,73,4,1.09,36,54,-18,-0.58,+0.14,31.5,46.5,-15.0,-0.49,-0.61
1759,Ilan Kebbal,Reims,31,1772,57,51.8,19.7,21,69,3,10,31,7,1.32,24,21,+3,+0.15,+0.37,20.2,22.4,-2.2,-0.11,+0.25
1760,Wajdi Kechrida,Salernitana,17,952,56,27.8,10.6,10,78,6,7,25,7,0.47,8,29,-21,-1.99,-1.11,9.8,22.0,-12.1,-1.15,-0.54
1761,Thilo Kehrer,Paris S-G,27,1513,56,44.2,16.8,16,84,11,11,15,8,2.56,42,17,+25,+1.49,+0.12,30.6,18.8,+11.8,+0.71,-0.48
1762,Habib Keita,Lyon,3,7,2,0.2,0.1,0,0.0,0,3,2,22,1.00,0,2,-2,-25.71,-26.16,0.2,1.4,-1.2,-15.22,-15.58
1763,Naby Keita,Liverpool,23,1173,51,34.3,13.0,14,74,4,9,16,6,2.43,30,6,+24,+1.84,+0.08,28.0,12.7,+15.4,+1.18,-0.41
1764,Yannik Keitel,Freiburg,12,504,42,16.5,5.6,5,76,2,7,18,5,1.83,7,8,-1,-0.18,-0.64,6.7,7.8,-1.1,-0.19,-0.46
1765,Caoimhin Kelleher,Liverpool,2,180,90,5.3,2.0,2,90,2,0,0.0,34,2.00,7,2,+5,+2.50,+0.75,4.6,1.7,+2.9,+1.47,+0.02
1766,Martin Kelly,Crystal Palace,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,Marc-Oliver Kempf,Hertha BSC,12,1051,88,34.3,11.7,12,88,11,0,0.0,0,0.92,14,19,-5,-0.43,+0.87,11.0,13.1,-2.2,-0.19,+0.66
1769,Marc-Oliver Kempf,Stuttgart,12,840,70,27.5,9.3,10,82,7,2,12,2,1.08,13,21,-8,-0.86,-0.45,11.9,17.2,-5.3,-0.57,-0.37
1770,Kenedy,Chelsea,1,58,58,1.7,0.6,1,58,0,0,0.0,7,3.00,1,0,+1,+1.55,+0.43,1.6,0.4,+1.2,+1.86,+1.09
1771,Nohan Kenneh,Leeds United,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,3.00,3,2,+1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,Jonjoe Kenny,Everton,15,1018,68,29.8,11.3,11,87,9,4,14,22,0.67,10,24,-14,-1.24,-0.90,12.1,21.5,-9.4,-0.83,-0.65
1773,Dimitrios Keramitsis,Roma,1,1,1,0.0,0.0,0,0.0,0,1,1,6,3.00,0,0,0,0.00,-0.42,0.0,0.0,0.0,0.00,-0.70
1774,Timo Kern,Bayern Munich,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,Franck Kessie,Milan,31,2308,74,67.5,25.6,25,84,18,6,34,0,2.26,43,21,+22,+0.86,-0.44,38.5,25.3,+13.2,+0.52,-0.33
1776,Kaine Kessler,Aston Villa,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,Omar Khailoti,Bologna,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,Saif-Eddine Khaoui,Clermont Foot,23,927,40,27.1,10.3,9,70,0,14,21,3,0.70,10,25,-15,-1.46,-0.88,11.2,15.5,-4.3,-0.42,-0.28
1779,Wahbi Khazri,Saint-Étienne,30,2225,74,65.1,24.7,26,81,10,4,27,0,0.97,28,46,-18,-0.73,+0.55,26.6,34.9,-8.3,-0.33,+0.54
1780,Rani Khedira,Union Berlin,32,2757,86,90.1,30.6,32,86,24,0,0.0,1,1.78,47,36,+11,+0.36,+1.84,41.4,33.7,+7.7,+0.25,+0.01
1781,Kike,Osasuna,33,1862,56,54.4,20.7,18,83,8,15,25,1,1.27,20,30,-10,-0.48,-0.25,21.8,23.2,-1.5,-0.07,+0.40
1782,Luca Kilian,Mainz 05,1,1,1,0.0,0.0,0,0.0,0,1,1,1,3.00,0,0,0,0.00,-0.15,0.0,0.1,-0.1,-4.65,-4.84
1783,Luca Kilian,Köln,30,2281,76,74.5,25.3,25,87,21,5,22,2,1.50,39,34,+5,+0.20,+0.43,34.3,35.8,-1.5,-0.06,-0.16
1784,Max Kilman,Wolves,30,2687,90,78.6,29.9,30,90,28,0,0.0,2,1.53,27,25,+2,+0.07,+0.93,29.2,42.4,-13.1,-0.44,+0.33
1785,Joshua Kimmich,Bayern Munich,28,2474,88,80.8,27.5,28,88,24,0,0.0,0,2.21,80,32,+48,+1.75,-0.10,71.4,30.9,+40.5,+1.47,-0.40
1786,Presnel Kimpembe,Paris S-G,30,2576,86,75.3,28.6,29,88,25,1,16,3,2.17,64,31,+33,+1.15,-1.09,59.2,31.6,+27.6,+0.96,-0.03
1787,Joshua King,Watford,32,2248,70,65.7,25.0,27,81,20,5,12,1,0.59,23,47,-24,-0.96,+0.50,28.8,45.4,-16.6,-0.66,-0.05
1788,Alex Kirk,Arsenal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Kaur Kivila,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Jakub Kiwior,Spezia,22,1964,89,57.4,21.8,21,90,21,1,74,8,1.09,24,35,-11,-0.50,+0.67,23.0,37.7,-14.6,-0.67,-0.07
1791,Sofian Kiyine,Venezia,26,1239,48,36.2,13.8,14,63,4,12,29,4,0.62,17,28,-11,-0.80,+0.19,14.8,26.5,-11.7,-0.85,+0.13
1792,Simon Kjaer,Milan,11,802,73,23.5,8.9,10,76,8,1,45,2,2.09,19,15,+4,+0.45,-0.72,12.9,12.3,+0.6,+0.06,-0.73
1794,Kristoffer Klaesson,Leeds United,1,36,36,1.1,0.4,0,0.0,0,1,36,37,3.00,3,0,+3,+7.50,+8.56,1.5,0.2,+1.2,+3.10,+3.76
1795,Daniel Klein,Augsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,Philipp Klement,Stuttgart,6,338,56,11.0,3.8,3,72,0,3,40,3,0.67,7,8,-1,-0.27,+0.30,6.2,7.2,-0.9,-0.25,+0.05
1797,Mateusz Klich,Leeds United,33,2073,63,60.6,23.0,26,71,7,7,33,4,0.97,24,52,-28,-1.22,-0.61,28.1,42.4,-14.3,-0.62,-0.01
1798,Thibault Klidje,Bordeaux,5,86,17,2.5,1.0,0,0.0,0,5,17,5,0.40,0,2,-2,-2.09,-1.09,3.6,1.7,+1.9,+1.97,+2.61
1799,Mateo Klimowicz,Stuttgart,15,603,40,19.7,6.7,7,67,1,8,17,9,0.80,10,12,-2,-0.30,+0.29,8.1,11.6,-3.5,-0.52,-0.27
1800,Niklas Klinger,Wolfsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,Fabian Klos,Arminia,25,1420,57,46.4,15.8,14,79,3,11,28,1,0.96,11,21,-10,-0.63,+0.24,13.0,29.6,-16.6,-1.05,+0.05
1802,Lukas Klostermann,RB Leipzig,23,1648,72,53.9,18.3,17,86,12,6,31,3,1.83,43,19,+24,+1.31,+0.61,35.8,22.5,+13.3,+0.73,+0.02
1803,Justin Kluivert,Nice,27,1868,69,54.6,20.8,24,75,5,3,25,1,1.70,25,23,+2,+0.10,-0.72,25.0,21.0,+4.0,+0.19,-0.35
1804,Lukas Klunter,Hertha BSC,5,194,39,6.3,2.2,2,61,1,3,24,5,0.80,0,3,-3,-1.39,-0.42,1.1,3.5,-2.4,-1.13,-0.54
1805,Ansgar Knauff,Dortmund,5,114,23,3.7,1.3,0,0.0,0,5,23,10,1.80,2,1,+1,+0.79,-0.19,2.1,2.6,-0.5,-0.38,-0.94
1806,Ansgar Knauff,Eint Frankfurt,12,759,63,24.8,8.4,8,82,3,4,26,2,1.08,11,10,+1,+0.12,+0.31,9.7,9.4,+0.3,+0.03,+0.26
1807,Robin Knoche,Union Berlin,33,2970,90,97.1,33.0,33,90,33,0,0.0,0,1.73,50,43,+7,+0.21,+1.21,46.1,37.7,+8.4,+0.26,+0.17
1808,Matthias Kobbing,Köln,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,Gregor Kobel,Dortmund,29,2565,88,83.8,28.5,29,88,28,0,0.0,0,2.17,73,39,+34,+1.19,+1.37,54.0,38.3,+15.7,+0.55,+0.18
1810,Robin Koch,Leeds United,20,1574,79,46.0,17.5,17,85,15,3,42,1,1.05,21,40,-19,-1.09,-0.21,20.7,30.0,-9.4,-0.54,+0.15
