,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1402,Ghislain Konan,Reims,29.0,2,8,4,50.0,0.28,0.14,0.25,0.50,23.8,0,0,0,0.3,0.3,0.04,+1.7,+1.7
1404,Ibrahima Konate,RB Leipzig,7.7,1,4,2,50.0,0.52,0.26,0.25,0.50,9.1,0,0,0,0.7,0.7,0.18,+0.3,+0.3
1405,Moussa Konate,Dijon,13.3,5,33,8,24.2,2.48,0.60,0.12,0.50,13.6,0,1,2,5.2,3.7,0.11,-0.2,+0.3
1406,Geoffrey Kondogbia,Valencia,4.9,0,4,2,50.0,0.82,0.41,0.00,0.00,33.7,1,0,0,0.1,0.1,0.02,-0.1,-0.1
1407,Geoffrey Kondogbia,Atlético Madrid,6.8,0,5,2,40.0,0.74,0.29,0.00,0.00,22.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1408,Lamine Kone,Strasbourg,11.6,1,8,1,12.5,0.69,0.09,0.13,1.00,12.8,0,0,0,0.8,0.8,0.10,+0.2,+0.2
1409,Moussa Kone,Nîmes,19.5,9,31,16,51.6,1.59,0.82,0.29,0.56,15.3,0,0,0,6.4,6.4,0.21,+2.6,+2.6
1410,Youssouf Kone,Elche,0.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1411,Terence Kongolo,Fulham,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1412,Ezri Konsa,Aston Villa,35.5,2,22,7,31.8,0.62,0.20,0.09,0.29,9.7,0,0,0,2.4,2.4,0.11,-0.4,-0.4
1413,Laurent Koscielny,Bordeaux,24.6,0,6,1,16.7,0.24,0.04,0.00,0.00,8.4,0,0,0,1.6,1.6,0.29,-1.6,-1.6
1414,Filip Kostic,Eint Frankfurt,28.2,4,52,21,40.4,1.85,0.75,0.08,0.19,20.4,5,0,0,4.4,4.4,0.08,-0.4,-0.4
1415,Mark Kosznovszky,Parma,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,12.3,0,0,0,0.3,0.3,0.34,-0.3,-0.3
1416,Christian Kouame,Fiorentina,11.1,1,17,6,35.3,1.54,0.54,0.06,0.17,10.6,0,0,0,3.2,3.2,0.19,-2.2,-2.2
1417,Kalidou Koulibaly,Napoli,24.5,0,11,2,18.2,0.45,0.08,0.00,0.00,11.1,0,0,0,1.0,1.0,0.09,-1.0,-1.0
1418,Jules Kounde,Sevilla,33.1,2,21,6,28.6,0.64,0.18,0.10,0.33,11.5,0,0,0,2.0,2.0,0.09,0.0,0.0
1419,Boubakar Kouyate,Metz,21.8,1,13,4,30.8,0.60,0.18,0.08,0.25,8.9,0,0,0,2.0,2.0,0.16,-1.0,-1.0
1420,Cheikhou Kouyate,Crystal Palace,34.7,1,7,2,28.6,0.20,0.06,0.14,0.50,11.2,0,0,0,0.7,0.7,0.10,+0.3,+0.3
1421,Mateo Kovacic,Chelsea,20.2,0,23,4,17.4,1.14,0.20,0.00,0.00,24.3,0,0,0,1.0,1.0,0.04,-1.0,-1.0
1422,Viktor Kovalenko,Atalanta,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1423,Emil Krafth,Newcastle Utd,14.3,1,7,3,42.9,0.49,0.21,0.14,0.33,22.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1424,Andrej Kramaric,Hoffenheim,26.4,20,91,39,42.9,3.44,1.48,0.16,0.38,18.4,7,5,5,14.8,10.8,0.12,+5.2,+4.2
1425,Christoph Kramer,M'Gladbach,22.6,0,9,1,11.1,0.40,0.04,0.00,0.00,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1426,Jean-Philippe Krasso,Saint-Étienne,2.5,0,4,3,75.0,1.61,1.21,0.00,0.00,11.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1427,Toni Kroos,Real Madrid,23.5,3,34,12,35.3,1.45,0.51,0.09,0.25,22.7,1,0,0,2.3,2.3,0.07,+0.7,+0.7
1428,Filip Krovinovic,West Brom,6.1,0,8,2,25.0,1.32,0.33,0.00,0.00,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1430,Rade Krunic,Milan,8.0,1,8,5,62.5,1.00,0.62,0.13,0.20,20.8,1,0,0,0.7,0.7,0.09,+0.3,+0.3
1431,Max Kruse,Union Berlin,18.1,11,24,13,54.2,1.33,0.72,0.25,0.46,20.8,1,5,6,6.8,2.0,0.08,+4.2,+4.0
1432,Lukas Kubler,Freiburg,9.8,0,2,1,50.0,0.20,0.10,0.00,0.00,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1433,Takefusa Kubo,Villarreal,3.3,0,8,5,62.5,2.41,1.51,0.00,0.00,13.5,0,0,0,1.5,1.5,0.19,-1.5,-1.5
1434,Takefusa Kubo,Getafe,8.9,1,15,7,46.7,1.68,0.78,0.07,0.14,19.0,4,0,0,0.7,0.7,0.05,+0.3,+0.3
1435,Juraj Kucka,Parma,25.9,7,56,15,26.8,2.16,0.58,0.05,0.20,21.0,2,4,4,7.1,4.0,0.07,-0.1,-1.0
1436,Kuki,Valladolid,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1437,Dejan Kulusevski,Juventus,21.4,4,34,7,20.6,1.59,0.33,0.12,0.57,15.1,0,0,0,3.0,3.0,0.09,+1.0,+1.0
1438,Marash Kumbulla,Roma,15.1,1,6,2,33.3,0.40,0.13,0.17,0.50,8.8,0,0,0,0.9,0.9,0.14,+0.1,+0.1
1439,Pierre Kunde,Mainz 05,5.7,0,7,0,0.0,1.23,0.00,0.00,0.0,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1440,Fabian Kunze,Arminia,14.1,0,7,1,14.3,0.50,0.07,0.00,0.00,19.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1441,Jasmin Kurtic,Parma,30.4,4,35,10,28.6,1.15,0.33,0.11,0.40,18.9,0,0,0,3.7,3.7,0.11,+0.3,+0.3
1442,Layvin Kurzawa,Paris S-G,14.2,1,11,2,18.2,0.77,0.14,0.09,0.50,16.3,1,0,0,1.0,1.0,0.09,0.0,0.0
1443,Dereck Kutesa,Reims,7.6,1,10,4,40.0,1.31,0.52,0.10,0.25,16.9,0,0,0,1.0,1.0,0.10,0.0,0.0
1444,Ahmed Kutucu,Schalke 04,1.2,0,1,0,0.0,0.83,0.00,0.00,0.0,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1445,Enock Kwateng,Bordeaux,11.5,1,4,2,50.0,0.35,0.17,0.25,0.50,11.2,0,0,0,0.5,0.5,0.13,+0.5,+0.5
1446,Giorgos Kyriakopoulos,Sassuolo,16.2,1,24,13,54.2,1.48,0.80,0.04,0.08,21.9,1,0,0,1.6,1.6,0.07,-0.6,-0.6
1447,Antonino La Gumina,Sampdoria,3.8,0,11,1,9.1,2.90,0.26,0.00,0.00,15.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1448,Gaetan Laborde,Montpellier,36.2,16,99,40,40.4,2.74,1.11,0.16,0.40,12.9,0,0,0,11.4,11.2,0.12,+4.6,+4.8
1449,Alexandre Lacazette,Arsenal,21.4,13,42,25,59.5,1.97,1.17,0.24,0.40,14.9,3,3,3,11.7,9.3,0.22,+1.3,+0.7
1450,Tom Lacoux,Bordeaux,5.8,0,3,0,0.0,0.52,0.00,0.00,0.0,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1451,Maxence Lacroix,Wolfsburg,28.8,1,16,2,12.5,0.56,0.07,0.06,0.50,9.8,0,0,0,1.4,1.4,0.09,-0.4,-0.4
1452,Alban Lafont,Nantes,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1453,Victor Laguardia,Alavés,29.2,0,8,3,37.5,0.27,0.10,0.00,0.00,9.2,0,0,0,1.3,1.3,0.16,-1.3,-1.3
1454,Konrad Laimer,RB Leipzig,0.9,0,3,2,66.7,3.21,2.14,0.00,0.00,14.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1456,Stefan Lainer,M'Gladbach,30.8,2,25,9,36.0,0.81,0.29,0.08,0.22,15.5,0,0,0,1.8,1.8,0.07,+0.2,+0.2
1457,Diego Lainez,Betis,9.6,0,13,4,30.8,1.36,0.42,0.00,0.00,18.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1458,Kenny Lala,Strasbourg,20.4,3,8,2,25.0,0.39,0.10,0.00,0.00,30.6,3,3,3,2.7,0.4,0.05,+0.3,-0.4
1459,Adam Lallana,Brighton,17.7,1,22,5,22.7,1.24,0.28,0.05,0.20,17.3,0,0,0,1.6,1.6,0.07,-0.6,-0.6
1460,Erik Lamela,Tottenham,8.0,1,21,9,42.9,2.64,1.13,0.05,0.11,20.4,4,0,0,1.1,1.1,0.05,-0.1,-0.1
1461,Sam Lammers,Atalanta,3.2,2,9,4,44.4,2.78,1.24,0.22,0.50,13.8,0,0,0,1.3,1.3,0.14,+0.7,+0.7
1462,Tariq Lamptey,Brighton,9.8,1,6,2,33.3,0.61,0.20,0.17,0.50,11.9,0,0,0,0.7,0.7,0.11,+0.3,+0.3
1463,Loick Landre,Nîmes,18.1,1,9,2,22.2,0.50,0.11,0.11,0.50,9.3,0,0,0,2.1,2.1,0.23,-1.1,-1.1
1464,Michael Langer,Schalke 04,2.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1465,Manuel Lanzini,West Ham,6.3,1,12,3,25.0,1.91,0.48,0.08,0.33,18.4,1,0,0,1.0,1.0,0.08,0.0,0.0
1466,Gianluca Lapadula,Benevento,28.5,8,75,28,37.3,2.63,0.98,0.11,0.29,16.1,5,0,1,9.7,8.8,0.12,-1.7,-0.8
1467,Aymeric Laporte,Manchester City,14.9,0,6,1,16.7,0.40,0.07,0.00,0.00,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
1468,Julien Laporte,Lorient,29.5,0,8,1,12.5,0.27,0.03,0.00,0.00,13.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8
1469,Danilo Larangeira,Bologna,34.8,0,16,2,12.5,0.46,0.06,0.00,0.00,12.0,0,0,0,1.2,1.2,0.07,-1.2,-1.2
1470,Gautier Larsonneur,Brest,35.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1471,Kevin Lasagna,Udinese,12.3,2,41,12,29.3,3.35,0.98,0.05,0.17,14.9,1,0,0,7.4,7.4,0.18,-5.4,-5.4
1472,Kevin Lasagna,Hellas Verona,14.1,2,30,6,20.0,2.13,0.43,0.07,0.33,15.0,0,0,0,3.2,3.2,0.11,-1.2,-1.2
1473,Jamaal Lascelles,Newcastle Utd,18.1,2,15,3,20.0,0.83,0.17,0.13,0.67,10.6,0,0,0,1.3,1.3,0.09,+0.7,+0.7
1474,Paul Lasne,Brest,18.7,0,5,1,20.0,0.27,0.05,0.00,0.00,16.7,0,0,0,0.8,0.8,0.15,-0.8,-0.8
1475,Toni Lato,Valencia,8.1,1,2,2,100.0,0.25,0.25,0.50,0.50,11.9,0,0,0,0.7,0.7,0.33,+0.3,+0.3
1476,Danny Latza,Mainz 05,20.0,0,22,10,45.5,1.10,0.50,0.00,0.00,18.1,0,0,0,2.1,2.1,0.10,-2.1,-2.1
1477,Armand Lauriente,Lorient,18.0,3,59,20,33.9,3.27,1.11,0.05,0.15,23.8,14,0,0,3.7,3.7,0.06,-0.7,-0.7
1478,Vincent Laurini,Parma,9.7,0,1,0,0.0,0.10,0.00,0.00,0.0,32.4,0,0,0,0.0,0.0,0.02,0.0,0.0
1479,Lauti,Celta Vigo,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1480,Wesley Lautoa,Dijon,17.9,0,9,3,33.3,0.50,0.17,0.00,0.00,25.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6
1482,Valentino Lazaro,M'Gladbach,13.8,2,15,4,26.7,1.09,0.29,0.13,0.50,16.4,0,0,0,2.3,2.3,0.15,-0.3,-0.3
1483,Darko Lazovic,Hellas Verona,27.8,3,32,11,34.4,1.15,0.40,0.09,0.27,17.8,2,0,0,3.4,3.4,0.11,-0.4,-0.4
1484,Manuel Lazzari,Lazio,29.0,2,24,6,25.0,0.83,0.21,0.08,0.33,19.3,0,0,0,2.1,2.1,0.09,-0.1,-0.1
1485,Jeremy Le Douaron,Brest,9.1,1,13,7,53.8,1.43,0.77,0.08,0.14,12.3,0,0,0,2.2,2.2,0.17,-1.2,-1.2
1486,Enzo Le Fee,Lorient,20.2,0,31,5,16.1,1.54,0.25,0.00,0.00,26.4,5,0,0,1.2,1.2,0.04,-1.2,-1.2
1487,Vincent Le Goff,Lorient,25.6,0,8,4,50.0,0.31,0.16,0.00,0.00,19.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1488,Maxime Le Marchand,Fulham,1.4,0,1,0,0.0,0.73,0.00,0.00,0.0,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0
1489,Robin Le Normand,Real Sociedad,30.5,0,18,1,5.6,0.59,0.03,0.00,0.00,11.8,0,0,0,2.3,2.3,0.13,-2.3,-2.3
1490,Damien Le Tallec,Montpellier,13.6,0,13,3,23.1,0.95,0.22,0.00,0.00,11.0,0,0,0,1.5,1.5,0.12,-1.5,-1.5
1491,James Lea Siliki,Rennes,2.8,0,6,1,16.7,2.12,0.35,0.00,0.00,23.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1492,Rafael Leao,Milan,21.4,6,43,20,46.5,2.01,0.94,0.14,0.30,16.4,0,0,0,6.0,6.0,0.14,0.0,0.0
1493,Jean-Louis Leca,Lens,36.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1494,Mathew Leckie,Hertha BSC,5.6,0,2,1,50.0,0.36,0.18,0.00,0.00,12.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1495,Benjamin Lecomte,Monaco,28.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1496,Jeremias Ledesma,Cádiz,32.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1497,Pierre Lees-Melou,Nice,22.9,4,42,12,28.6,1.83,0.52,0.07,0.25,21.8,0,1,1,4.7,3.9,0.10,-0.7,-0.9
1498,Lucas Leiva,Lazio,23.7,0,12,3,25.0,0.51,0.13,0.00,0.00,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1499,Florian Lejeune,Alavés,33.5,1,23,6,26.1,0.69,0.18,0.04,0.17,18.6,5,0,0,2.4,2.4,0.13,-1.4,-1.4
1500,Inigo Lekue,Athletic Club,7.2,0,2,1,50.0,0.28,0.14,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1501,Thomas Lemar,Atlético Madrid,15.2,1,23,10,43.5,1.52,0.66,0.04,0.10,21.9,2,0,0,1.6,1.6,0.07,-0.6,-0.6
1502,Mario Lemina,Fulham,18.9,1,19,2,10.5,1.00,0.11,0.05,0.50,24.2,0,0,0,0.7,0.7,0.04,+0.3,+0.3
1503,Fabien Lemoine,Lorient,21.5,1,16,2,12.5,0.74,0.09,0.06,0.50,23.0,1,0,0,0.9,0.9,0.05,+0.1,+0.1
1504,Clement Lenglet,Barcelona,27.5,1,11,5,45.5,0.40,0.18,0.09,0.20,12.0,0,0,0,1.8,1.8,0.17,-0.8,-0.8
1505,Bernd Leno,Arsenal,34.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1506,Christopher Lenz,Union Berlin,25.0,0,16,6,37.5,0.64,0.24,0.00,0.00,21.5,0,0,0,1.0,1.0,0.06,-1.0,-1.0
1508,Pedro Leon,Eibar,10.4,1,19,5,26.3,1.83,0.48,0.05,0.20,24.2,5,0,0,1.3,1.3,0.07,-0.3,-0.3
1509,Sergio Leon,Levante,8.3,2,19,5,26.3,2.29,0.60,0.11,0.40,14.4,1,0,0,2.5,2.5,0.13,-0.5,-0.5
1510,Lukas Lerager,Genoa,12.9,0,4,2,50.0,0.31,0.16,0.00,0.00,17.0,0,0,0,0.6,0.6,0.16,-0.6,-0.6
1511,Mehdi Leris,Sampdoria,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1512,Khanya Leshabela,Leicester City,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1513,Karlo Letica,Sampdoria,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1514,Gaetano Letizia,Benevento,17.4,3,13,7,53.8,0.75,0.40,0.23,0.43,22.7,0,0,0,0.4,0.4,0.03,+2.6,+2.6
1515,Robert Lewandowski,Bayern Munich,27.3,41,128,56,43.8,4.69,2.05,0.26,0.59,13.8,5,8,9,31.3,24.2,0.20,+9.7,+8.8
1516,Jamal Lewis,Newcastle Utd,20.4,0,3,1,33.3,0.15,0.05,0.00,0.00,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1517,Aaron Leya Iseka,Metz,11.2,4,17,6,35.3,1.52,0.54,0.12,0.33,15.5,0,2,3,4.8,2.5,0.14,-0.8,-0.5
1518,Yanis Lhery,Saint-Étienne,0.3,0,1,0,0.0,3.00,0.00,0.00,0.0,26.0,0,0,0,0.0,0.0,0.05,0.0,0.0
1519,Dimitri Lienard,Strasbourg,20.3,2,28,8,28.6,1.38,0.39,0.04,0.13,28.1,8,1,2,2.8,1.1,0.04,-0.8,-0.1
1520,Philipp Lienhart,Freiburg,33.3,4,10,4,40.0,0.30,0.12,0.40,1.00,8.5,0,0,0,1.9,1.9,0.19,+2.1,+2.1
1521,Matthijs de Ligt,Juventus,24.7,1,19,6,31.6,0.77,0.24,0.05,0.17,12.1,0,0,0,1.3,1.3,0.07,-0.3,-0.3
1522,Isaac Lihadji,Lille,2.2,0,4,2,50.0,1.84,0.92,0.00,0.00,13.5,0,0,0,0.7,0.7,0.18,-0.7,-0.7
1523,Dimitris Limnios,Köln,4.2,0,6,2,33.3,1.43,0.48,0.00,0.00,18.8,1,0,0,0.4,0.4,0.06,-0.4,-0.4
1524,Victor Lindelof,Manchester Utd,28.7,1,4,1,25.0,0.14,0.03,0.25,1.00,6.4,0,0,0,0.6,0.6,0.15,+0.4,+0.4
1525,Karol Linetty,Torino,20.4,1,7,3,42.9,0.34,0.15,0.14,0.33,18.5,0,0,0,1.1,1.1,0.15,-0.1,-0.1
1526,Jesse Lingard,West Ham,15.8,9,40,20,50.0,2.53,1.27,0.20,0.40,21.4,1,1,2,4.5,2.8,0.07,+4.5,+5.2
1527,Pol Lirola,Fiorentina,5.5,0,2,0,0.0,0.36,0.00,0.00,0.0,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1528,Pol Lirola,Marseille,17.3,2,10,4,40.0,0.58,0.23,0.20,0.50,14.5,0,0,0,1.3,1.3,0.13,+0.7,+0.7
1529,Jake Livermore,West Brom,13.8,0,5,0,0.0,0.36,0.00,0.00,0.0,19.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1530,Diego Llorente,Leeds United,13.4,1,8,3,37.5,0.60,0.22,0.13,0.33,17.4,0,0,0,0.8,0.8,0.10,+0.2,+0.2
1531,Diego Llorente,Real Sociedad,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1532,Fernando Llorente,Udinese,7.9,1,11,5,45.5,1.39,0.63,0.09,0.20,9.7,0,0,0,1.8,1.8,0.17,-0.8,-0.8
1534,Fernando Llorente,Napoli,0.6,0,2,0,0.0,3.46,0.00,0.00,0.0,8.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1535,Marcos Llorente,Atlético Madrid,32.8,12,49,22,44.9,1.49,0.67,0.24,0.55,18.6,0,0,0,3.4,3.4,0.07,+8.6,+8.6
1536,Hugo Lloris,Tottenham,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1537,Giovani Lo Celso,Tottenham,10.5,1,15,5,33.3,1.43,0.48,0.07,0.20,19.0,1,0,0,1.4,1.4,0.09,-0.4,-0.4
1538,Stanislav Lobotka,Napoli,1.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1539,Manuel Locatelli,Sassuolo,32.0,4,39,7,17.9,1.22,0.22,0.05,0.29,23.2,6,2,2,3.7,2.1,0.05,+0.3,-0.1
1540,Renan Lodi,Atlético Madrid,12.5,1,11,3,27.3,0.88,0.24,0.09,0.33,18.6,0,0,0,0.8,0.8,0.07,+0.2,+0.2
1541,Ruben Loftus-Cheek,Chelsea,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1542,Ruben Loftus-Cheek,Fulham,21.2,1,35,8,22.9,1.65,0.38,0.03,0.13,16.6,0,0,0,3.4,3.4,0.10,-2.4,-2.4
1543,Niklas Lomb,Leverkusen,1.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1544,Kevin Long,Burnley,7.1,0,2,0,0.0,0.28,0.00,0.00,0.0,9.3,0,0,0,0.4,0.4,0.20,-0.4,-0.4
1545,Shane Long,Southampton,2.3,0,2,1,50.0,0.86,0.43,0.00,0.00,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1546,Matthew Longstaff,Newcastle Utd,4.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1547,Sean Longstaff,Newcastle Utd,15.7,0,15,5,33.3,0.96,0.32,0.00,0.00,19.8,1,0,0,1.4,1.4,0.09,-1.4,-1.4
1548,Ademola Lookman,Fulham,30.5,4,68,22,32.4,2.23,0.72,0.06,0.18,17.8,4,0,1,6.3,5.5,0.08,-2.3,-1.5
1549,Anthony Lopes,Lyon,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1550,Rony Lopes,Nice,19.8,3,41,16,39.0,2.07,0.81,0.07,0.19,19.1,3,0,0,2.9,2.9,0.07,+0.1,+0.1
1551,Adrian Lopez,Osasuna,5.3,1,10,2,20.0,1.87,0.37,0.10,0.50,14.2,0,0,0,1.4,1.4,0.14,-0.4,-0.4
1552,Javi Lopez,Alavés,2.8,0,1,1,100.0,0.36,0.36,0.00,0.00,15.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1
1553,Maxime Lopez,Sassuolo,20.7,2,10,4,40.0,0.48,0.19,0.20,0.50,19.4,0,0,0,1.2,1.2,0.12,+0.8,+0.8
1554,Maxime Lopez,Marseille,1.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1555,Pedro Lopez Munoz,Huesca,11.9,0,3,0,0.0,0.25,0.00,0.00,0.0,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1556,Pau Lopez,Roma,20.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1557,Roberto Lopez,Real Sociedad,5.6,3,14,5,35.7,2.50,0.89,0.21,0.60,24.4,2,0,0,0.5,0.5,0.04,+2.5,+2.5
1558,Unai Lopez,Athletic Club,15.8,3,25,10,40.0,1.58,0.63,0.12,0.30,25.2,5,0,0,1.1,1.1,0.05,+1.9,+1.9
1560,Dion Lopy,Reims,2.8,0,3,0,0.0,1.05,0.00,0.00,0.0,20.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1561,Jordan Lotomba,Nice,23.6,1,8,2,25.0,0.34,0.08,0.13,0.50,20.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1562,Adrien Louveau,Lens,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1563,Imran Louza,Nantes,26.4,7,31,9,29.0,1.17,0.34,0.06,0.22,28.6,4,5,5,5.8,1.9,0.06,+1.2,+0.1
1564,Matteo Lovato,Hellas Verona,15.4,0,1,0,0.0,0.06,0.00,0.00,0.0,7.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1565,Max Lowe,Sheffield Utd,6.1,0,2,1,50.0,0.33,0.16,0.00,0.00,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1566,Eduard Lowen,Hertha BSC,0.9,0,1,0,0.0,1.06,0.00,0.00,0.0,16.9,0,0,0,0.0,0.0,0.04,0.0,0.0
1567,Matthew Lowton,Burnley,34.0,1,21,4,19.0,0.62,0.12,0.05,0.25,24.9,0,0,0,0.8,0.8,0.04,+0.2,+0.2
1568,Anthony Lozano,Cádiz,16.9,3,35,14,40.0,2.07,0.83,0.09,0.21,13.7,0,0,0,5.7,5.7,0.16,-2.7,-2.7
1569,Hirving Lozano,Napoli,21.8,11,59,27,45.8,2.70,1.24,0.19,0.41,15.5,0,0,0,9.3,9.3,0.16,+1.7,+1.7
1570,Jan Luca Schuler,Schalke 04,0.4,0,1,0,0.0,2.25,0.00,0.00,0.0,14.9,0,0,0,0.0,0.0,0.05,0.0,0.0
1571,Jean Lucas,Lyon,1.9,0,5,0,0.0,2.62,0.00,0.00,0.0,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1572,Jean Lucas,Brest,11.2,0,20,5,25.0,1.78,0.45,0.00,0.00,25.4,5,0,0,1.2,1.2,0.06,-1.2,-1.2
1573,Anderson Lucoqui,Arminia,17.8,0,8,1,12.5,0.45,0.06,0.00,0.00,29.5,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1574,Jeison Lucumi,Elche,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1575,Kilian Ludewig,Schalke 04,5.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1576,Florentino Luis,Monaco,2.7,0,1,0,0.0,0.37,0.00,0.00,0.0,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1577,Jose Luis Gaya,Valencia,31.6,1,24,5,20.8,0.76,0.16,0.04,0.20,18.5,2,0,0,2.6,2.6,0.11,-1.6,-1.6
1578,Jose Luis Morales,Levante,27.1,13,57,26,45.6,2.10,0.96,0.23,0.50,16.6,1,0,1,7.2,6.5,0.11,+5.8,+6.5
1579,Jose Luis Palomino,Atalanta,27.0,1,4,1,25.0,0.15,0.04,0.25,1.00,25.9,0,0,0,0.3,0.3,0.07,+0.7,+0.7
1580,Luisinho,Huesca,2.0,0,1,0,0.0,0.50,0.00,0.00,0.0,32.2,0,0,0,0.0,0.0,0.02,0.0,0.0
1581,Luismi,Elche,1.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
