,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1500,Enock Kwateng,Bordeaux,22.2,54,35,31,19,4,33,72,45.8,39,17,4,13,43,97,48,1
1501,Grejohn Kyei,Clermont Foot,4.4,3,2,1,1,1,0,6,0.0,6,6,0,6,0,3,1,0
1502,Giorgos Kyriakopoulos,Sassuolo,21.9,30,14,19,7,4,19,38,50.0,19,32,9,23,11,41,52,0
1503,Andrea La Mantia,Empoli,5.4,2,0,0,0,2,1,2,50.0,1,3,1,2,1,3,6,0
1504,Gaetan Laborde,Montpellier,3.8,2,2,1,1,0,2,4,50.0,2,3,0,3,5,7,5,0
1505,Gaetan Laborde,Rennes,30.3,19,7,5,8,6,3,22,13.6,19,29,3,26,8,27,16,0
1506,Alexandre Lacazette,Arsenal,19.8,27,10,8,13,6,7,21,33.3,14,12,1,11,5,32,6,0
1508,Tom Lacoux,Bordeaux,10.1,18,13,11,5,2,9,24,37.5,15,14,4,10,9,27,20,1
1509,Lenny Lacroix,Metz,2.2,9,7,8,1,0,5,8,62.5,3,5,1,4,10,19,5,0
1510,Maxence Lacroix,Wolfsburg,27.7,59,33,41,16,2,29,40,72.5,11,35,16,19,60,119,144,0
1511,Alban Lafont,Nantes,38.0,3,3,3,0,0,3,8,37.5,5,1,0,1,1,4,25,2
1512,Victor Laguardia,Alavés,33.8,29,16,21,8,0,19,30,63.3,11,36,24,12,27,56,151,1
1513,Konrad Laimer,RB Leipzig,13.8,38,24,11,22,5,24,53,45.3,29,29,3,26,4,42,9,0
1514,Stefan Lainer,M'Gladbach,16.3,19,11,9,7,3,12,28,42.9,16,24,5,19,14,33,31,0
1515,Diego Lainez,Betis,1.6,1,1,0,1,0,0,3,0.0,3,3,0,3,1,2,0,0
1516,Adam Lallana,Brighton,17.3,34,17,14,14,6,12,41,29.3,29,16,6,10,16,50,13,1
1517,Vassilis Lambropoulos,Bochum,13.0,18,12,13,3,2,11,25,44.0,14,21,10,11,17,35,56,0
1518,Erik Lamela,Sevilla,11.3,31,18,12,14,5,10,29,34.5,19,11,0,11,5,36,3,0
1519,Mohamed Lamine Bayo,Clermont Foot,26.8,12,5,4,3,5,3,24,12.5,21,7,1,6,7,19,14,0
1520,Didier Lamkel Ze,Metz,6.7,3,1,1,0,2,1,3,33.3,2,3,1,2,1,4,7,0
1521,Sam Lammers,Atalanta,0.4,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0
1522,Sam Lammers,Eint Frankfurt,5.7,4,4,0,2,2,2,6,33.3,4,9,2,7,2,6,4,0
1523,Tariq Lamptey,Brighton,17.3,36,25,14,17,5,15,25,60.0,10,13,3,10,21,57,23,0
1524,Manuel Lanzini,West Ham,19.8,28,15,10,11,7,10,35,28.6,25,16,0,16,19,47,10,0
1525,Aymeric Laporte,Manchester City,31.4,33,15,22,10,1,14,20,70.0,6,15,10,5,20,53,64,2
1526,Julien Laporte,Lorient,32.1,63,45,35,26,2,32,64,50.0,32,37,22,15,54,117,174,0
1527,Yasser Larouci,Troyes,3.8,6,5,2,4,0,3,3,100.0,0,1,0,1,7,13,5,0
1528,Kevin Lasagna,Hellas Verona,13.2,13,7,4,5,4,4,15,26.7,11,16,0,16,3,16,7,0
1529,Jamaal Lascelles,Newcastle Utd,22.9,15,7,9,5,1,4,12,33.3,8,38,28,10,22,37,121,1
1530,Bryan Lasme,Arminia,9.7,6,6,1,2,3,0,3,0.0,3,7,0,7,1,7,9,0
1531,Paul Lasne,Brest,9.4,26,12,6,16,4,8,18,44.4,10,11,2,9,24,50,10,0
1532,Juanmi Latasa,Real Madrid,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1534,Toni Lato,Valencia,6.6,17,12,12,3,2,9,16,56.3,7,6,0,6,8,25,14,0
1535,Armand Lauriente,Lorient,27.5,33,18,9,16,8,11,30,36.7,19,27,2,25,15,48,3,0
1536,Darko Lazovic,Hellas Verona,30.7,36,23,20,8,8,21,39,53.8,18,28,4,24,19,55,49,1
1537,Manuel Lazzari,Lazio,18.5,28,14,13,15,0,16,26,61.5,10,10,2,8,12,40,16,1
1538,Theo Le Bris,Lorient,0.7,2,1,1,1,0,1,2,50.0,1,2,0,2,0,2,1,0
1539,Jeremy Le Douaron,Brest,16.1,11,5,4,4,3,1,17,5.9,16,15,0,15,4,15,14,0
1540,Enzo Le Fee,Lorient,24.4,70,44,25,36,9,41,90,45.6,49,25,1,24,29,99,18,0
1541,Vincent Le Goff,Lorient,34.0,61,38,38,19,4,37,62,59.7,25,18,3,15,37,98,50,0
1542,Maxime Le Marchand,Strasbourg,9.6,17,8,16,1,0,8,10,80.0,2,9,5,4,14,31,32,0
1543,Robin Le Normand,Real Sociedad,37.0,49,32,36,8,5,28,36,77.8,8,34,22,12,48,97,125,0
1544,Patrick Leal,Venezia,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1545,Rafael Leao,Milan,28.9,17,7,3,9,5,10,20,50.0,10,12,1,11,12,29,8,0
1546,Jean-Louis Leca,Lens,25.7,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,11,1
1547,Jeremias Ledesma,Cádiz,38.0,3,1,3,0,0,3,4,75.0,1,0,0,0,1,4,21,4
1548,Pierre Lees-Melou,Norwich City,25.2,58,36,23,29,6,25,92,27.2,67,37,11,26,25,83,23,0
1549,Wu Lei,Espanyol,5.3,3,2,1,2,0,3,8,37.5,5,4,0,4,4,7,3,0
1550,Maxim Leitsch,Bochum,17.1,18,10,9,7,2,10,15,66.7,5,31,19,12,31,49,74,1
1551,Lucas Leiva,Lazio,18.9,55,30,26,25,4,15,53,28.3,38,27,10,17,28,83,37,0
1552,Florian Lejeune,Alavés,30.0,33,24,22,10,1,12,20,60.0,8,30,19,11,31,64,158,0
1553,Inigo Lekue,Athletic Club,21.4,32,23,16,12,4,22,44,50.0,22,37,12,25,23,55,63,0
1554,Thomas Lemar,Atlético Madrid,16.0,24,14,9,12,3,8,23,34.8,15,18,0,18,8,32,11,0
1555,Felix Lemarechal,Monaco,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1556,Mario Lemina,Nice,21.9,62,35,25,33,4,28,38,73.7,10,32,9,23,48,110,37,0
1557,Fabien Lemoine,Lorient,12.4,35,22,20,14,1,17,41,41.5,24,21,4,17,14,49,24,1
1558,Tim Lemperle,Köln,1.7,4,1,2,1,1,1,3,33.3,2,1,0,1,2,6,2,0
1560,Ruben Lendinez,Valencia,1.5,3,3,1,2,0,3,8,37.5,5,4,0,4,2,5,6,0
1561,Clement Lenglet,Barcelona,9.2,20,11,11,7,2,8,13,61.5,5,7,3,4,13,33,21,0
1562,Aaron Lennon,Burnley,17.2,33,17,10,13,10,10,34,29.4,24,26,4,22,9,42,14,0
1563,Bernd Leno,Arsenal,4.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
1564,Christopher Lenz,Eint Frankfurt,7.4,29,15,22,6,1,12,21,57.1,9,9,4,5,7,36,21,0
1565,Leo Leroy,Montpellier,7.0,31,21,17,11,3,12,34,35.3,22,20,4,16,8,39,8,0
1566,Alexandre Letellier,Paris S-G,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1567,Robert Lewandowski,Bayern Munich,32.7,10,3,0,6,4,5,17,29.4,12,17,2,15,6,16,8,0
1568,Jamie Leweling,Greuther Fürth,21.8,13,8,3,7,3,3,16,18.8,13,9,0,9,13,26,5,0
1569,Jamal Lewis,Newcastle Utd,2.9,8,6,6,1,1,3,4,75.0,1,3,2,1,3,11,8,0
1570,Luca Lezzerini,Venezia,5.5,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1571,Ben Lhassine Kone,Torino,0.9,3,3,1,2,0,1,2,50.0,1,0,0,0,1,4,1,0
1572,Yanis Lhery,Saint-Étienne,0.8,0,0,0,0,0,0,0,0.0,0,4,0,4,0,0,0,0
1573,Dimitri Lienard,Strasbourg,22.7,71,43,40,21,10,46,77,59.7,31,12,0,12,21,92,28,0
1574,Philipp Lienhart,Freiburg,31.9,24,13,17,6,1,13,24,54.2,11,33,23,10,50,74,158,1
1575,Matthijs de Ligt,Juventus,29.7,34,19,21,13,0,15,18,83.3,3,31,21,10,26,60,103,0
1576,Isaac Lihadji,Lille,2.6,3,3,1,1,1,1,5,20.0,4,1,0,1,2,5,0,0
1577,Anderson Lima,Lazio,0.7,2,0,1,1,0,0,2,0.0,2,1,0,1,2,4,1,0
1578,Andreas Linde,Greuther Fürth,12.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,1
1579,Victor Lindelof,Manchester Utd,26.2,16,11,9,7,0,9,14,64.3,5,26,17,9,25,41,96,0
1580,Jesper Lindstrom,Eint Frankfurt,22.0,28,13,6,13,9,12,36,33.3,24,30,0,30,24,52,11,1
1581,Karol Linetty,Torino,10.0,14,8,3,4,7,6,18,33.3,12,8,0,8,3,17,2,0
1582,Jesse Lingard,Manchester Utd,4.1,9,7,4,3,2,2,6,33.3,4,4,0,4,0,9,1,0
1583,Pol Lirola,Marseille,19.7,28,16,15,9,4,13,28,46.4,15,15,0,15,13,41,22,0
1584,Valentino Livramento,Southampton,24.5,54,28,30,18,6,27,45,60.0,18,23,9,14,47,101,50,1
1586,Dejan Ljubicic,Köln,21.9,33,19,12,13,8,13,49,26.5,36,19,1,18,15,48,11,0
1587,Javier Llabres,Mallorca,1.5,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,0,0
1588,Diego Llorente,Leeds United,26.0,53,31,32,19,2,33,47,70.2,14,35,17,18,40,93,77,2
1589,Marcos Llorente,Atlético Madrid,27.2,51,23,25,22,4,28,43,65.1,15,33,10,23,27,78,44,0
1590,Hugo Lloris,Tottenham,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,24,3
1591,Giovani Lo Celso,Tottenham,2.6,8,4,4,2,2,4,10,40.0,6,6,1,5,1,9,0,1
1592,Giovani Lo Celso,Villarreal,11.0,22,12,8,10,4,9,22,40.9,13,4,0,4,5,27,3,0
1593,Julen Lobete,Real Sociedad,3.2,4,3,3,0,1,1,2,50.0,1,6,1,5,1,5,1,0
1594,Stanislav Lobotka,Napoli,18.7,39,24,16,20,3,14,36,38.9,22,9,1,8,12,51,13,1
1595,Jurgen Locadia,Brighton,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1596,Jurgen Locadia,Bochum,4.9,4,2,1,0,3,1,1,100.0,0,1,0,1,1,5,2,0
1597,Manuel Locatelli,Juventus,24.0,44,25,21,16,7,21,47,44.7,26,43,21,22,22,66,33,0
1598,Bradley Locko,Reims,11.2,28,19,13,11,4,14,24,58.3,10,20,8,12,14,42,15,0
1599,Renan Lodi,Atlético Madrid,13.1,31,18,14,13,4,11,27,40.7,16,22,4,18,13,44,19,1
1600,Ruben Loftus-Cheek,Chelsea,15.5,29,10,16,11,2,10,19,52.6,9,15,6,9,11,40,17,0
1601,Kevin Long,Burnley,4.6,3,2,1,2,0,1,2,50.0,1,4,1,3,1,4,20,0
1602,Shane Long,Southampton,3.4,9,5,2,4,3,1,1,100.0,0,4,0,4,0,9,2,0
1603,Sean Longstaff,Newcastle Utd,16.3,54,34,18,31,5,24,65,36.9,41,18,6,12,9,63,18,0
1604,Ademola Lookman,Leicester City,16.1,32,14,10,13,9,10,28,35.7,18,19,1,18,10,42,4,0
1605,Anthony Lopes,Lyon,33.1,0,0,0,0,0,0,0,0.0,0,0,0,0,3,3,12,3
1606,David Lopez,Espanyol,8.3,18,13,9,8,1,9,16,56.3,7,10,8,2,10,28,25,2
1607,Diego Lopez,Espanyol,35.3,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,21,1
1608,Javi Lopez,Alavés,5.1,8,6,6,2,0,4,6,66.7,2,7,1,6,4,12,15,0
1609,Maxime Lopez,Sassuolo,32.6,69,36,40,27,2,35,87,40.2,52,33,7,26,42,111,38,1
1610,Pau Lopez,Marseille,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,12,1
1612,Unai Lopez,Rayo Vallecano,12.9,19,9,6,10,3,10,33,30.3,23,7,0,7,10,29,8,1
1613,Dion Lopy,Reims,18.2,53,29,22,24,7,21,53,39.6,32,20,4,16,22,75,17,0
1614,Samuel Loric,Lorient,3.0,7,5,2,3,2,5,8,62.5,3,2,0,2,5,12,9,0
1615,Anthony Losilla,Bochum,32.6,65,39,29,30,6,34,69,49.3,35,32,9,23,70,135,53,1
1616,Jonas Lossl,Brentford,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1617,Marcel Lotka,Hertha BSC,9.8,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,3,3
1618,Jordan Lotomba,Nice,19.8,33,17,21,9,3,16,30,53.3,14,17,4,13,12,45,28,0
1619,Johaneko Louisjean,Bordeaux,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1620,Imran Louza,Watford,15.7,41,21,18,20,3,16,38,42.1,22,28,6,22,42,83,20,1
1621,Matteo Lovato,Atalanta,3.4,5,4,4,1,0,0,1,0.0,1,4,2,2,7,12,8,0
1622,Matteo Lovato,Cagliari,13.8,23,15,13,10,0,8,20,40.0,12,21,10,11,28,51,43,0
1623,Eduard Lowen,Bochum,15.7,28,22,12,11,5,10,43,23.3,33,17,2,15,9,37,15,1
1624,Matthew Lowton,Burnley,19.7,38,24,20,10,8,20,37,54.1,17,25,11,14,26,64,68,0
1625,Anthony Lozano,Cádiz,18.6,8,4,2,3,3,5,18,27.8,13,16,2,14,2,10,7,0
1626,Hirving Lozano,Napoli,17.9,28,20,12,11,5,8,30,26.7,22,24,0,24,9,37,9,0
1627,Jean Lucas,Monaco,16.1,43,25,14,24,5,17,40,42.5,23,15,5,10,13,56,4,1
1628,Anderson Lucoqui,Mainz 05,8.3,22,10,11,6,5,11,22,50.0,11,15,3,12,11,33,10,0
1629,Florentino Luis,Getafe,11.0,42,25,22,17,3,17,35,48.6,18,21,2,19,21,63,11,1
1630,Jose Luis Gaya,Valencia,20.8,35,21,24,10,1,16,34,47.1,18,17,3,14,19,54,37,0
1631,Jose Luis Morales,Levante,30.2,27,17,6,9,12,12,42,28.6,30,29,0,29,4,31,7,0
1632,Jose Luis Palomino,Atalanta,29.7,78,40,42,33,3,32,50,64.0,18,43,21,22,100,178,80,2
1633,Luismi,Sevilla,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1634,Douglas Luiz,Aston Villa,30.2,59,39,30,24,5,21,72,29.2,51,30,7,23,34,93,28,1
1635,Romelu Lukaku,Chelsea,17.7,2,1,0,1,1,1,5,20.0,4,11,1,10,0,2,20,0
1636,Castello Lukeba,Lyon,23.3,34,19,27,7,0,15,23,65.2,8,18,9,9,38,72,64,2
1638,Dodi Lukebakio,Hertha BSC,2.0,2,1,2,0,0,1,3,33.3,2,2,0,2,2,4,0,0
1639,Dodi Lukebakio,Wolfsburg,9.8,7,4,3,2,2,1,10,10.0,9,5,0,5,13,20,4,0
1640,Sasa Lukic,Torino,33.1,51,34,17,27,7,19,43,44.2,24,34,6,28,24,75,41,0
1641,Levi Lumeka,Troyes,0.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
1642,Andriy Lunin,Real Madrid,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
1643,Andrey Lunyov,Leverkusen,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1644,Sebastiano Luperto,Empoli,21.8,29,17,17,10,2,10,20,50.0,10,32,26,6,45,74,132,0
1645,Andreas Luthe,Union Berlin,27.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,4
1646,Lyanco,Southampton,10.1,18,15,11,7,0,10,18,55.6,8,18,13,5,13,31,50,1
1647,Charalambos Lykogiannis,Cagliari,20.2,19,12,16,1,2,11,20,55.0,9,18,8,10,31,50,73,0
1648,Yannis M'Bemba,Nantes,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1649,Alexis Mac Allister,Brighton,23.6,65,40,23,30,12,29,68,42.6,39,37,7,30,13,78,22,0
1650,Deiver Machado,Lens,5.8,16,14,11,1,4,12,14,85.7,2,9,1,8,3,19,12,1
1651,Darwin Machis,Granada,15.3,23,13,11,8,4,9,23,39.1,14,10,0,10,15,38,17,0
1652,Yvann Macon,Saint-Étienne,17.0,41,22,24,14,3,16,42,38.1,26,18,4,14,18,59,27,0
1653,James Maddison,Leicester City,27.3,40,20,8,24,8,14,46,30.4,32,18,3,15,11,51,12,0
1654,Niki Maenpaa,Venezia,16.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,8,2
1655,Pablo Maffeo,Mallorca,32.7,84,47,48,28,8,38,69,55.1,31,30,13,17,46,130,74,0
1656,Louis Mafouta,Metz,5.8,0,0,0,0,0,0,5,0.0,5,1,0,1,0,0,4,0
1657,Giulio Maggiore,Spezia,31.3,58,32,20,32,6,31,77,40.3,46,30,5,25,29,87,33,0
1658,Matej Maglica,Stuttgart,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1659,Francesco Magnanelli,Sassuolo,3.0,5,4,4,1,0,1,9,11.1,8,3,1,2,1,6,3,0
1660,Giangiacomo Magnani,Hellas Verona,5.9,10,7,5,5,0,8,16,50.0,8,5,3,2,10,20,46,0
1661,Giangiacomo Magnani,Sampdoria,2.7,4,2,4,0,0,1,1,100.0,0,2,2,0,7,11,12,0
1662,Hugo Magnetti,Brest,16.3,50,34,27,20,3,22,50,44.0,28,14,3,11,25,75,13,0
1664,Yohann Magnin,Clermont Foot,19.1,53,31,22,26,5,24,42,57.1,18,17,7,10,20,73,36,0
1665,Harry Maguire,Manchester Utd,27.9,34,21,22,8,4,19,31,61.3,12,36,29,7,32,66,101,3
1666,Riyad Mahrez,Manchester City,16.6,11,3,5,4,2,5,19,26.3,14,15,1,14,6,17,6,0
1667,Arne Maier,Augsburg,20.7,20,13,6,10,4,8,26,30.8,18,18,1,17,15,35,13,0
1668,Habib Maiga,Metz,14.1,47,28,29,13,5,24,48,50.0,24,20,7,13,14,61,18,0
1669,Mike Maignan,Milan,32.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,4,2
1670,Ainsley Maitland-Niles,Arsenal,3.0,8,4,5,3,0,2,4,50.0,2,2,0,2,4,12,4,0
1671,Ainsley Maitland-Niles,Roma,5.4,8,6,5,0,3,5,14,35.7,9,7,0,7,6,14,7,0
1672,Josh Maja,Bordeaux,0.1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1673,Abdul Majeed Waris,Strasbourg,3.6,5,3,2,3,0,5,10,50.0,5,2,0,2,0,5,1,0
1674,Lovro Majer,Rennes,20.4,32,21,9,14,9,11,42,26.2,31,26,2,24,11,43,9,0
1675,Jean-Victor Makengo,Udinese,26.1,30,21,7,17,6,15,29,51.7,14,26,6,20,19,49,17,0
1676,Beni Makouana,Montpellier,3.6,2,2,0,0,2,0,1,0.0,1,1,0,1,3,5,2,0
1677,Nemanja Maksimovic,Getafe,32.6,56,32,24,26,6,18,49,36.7,31,42,13,29,71,127,41,0
1678,Nikola Maksimovic,Genoa,12.4,14,6,10,4,0,7,9,77.8,2,17,11,6,12,26,61,1
1679,Kevin Malcuit,Napoli,3.2,4,2,4,0,0,2,2,100.0,0,3,0,3,8,12,6,0
1680,Daniel Maldini,Milan,1.6,8,3,4,3,1,2,6,33.3,4,4,0,4,1,9,0,0
1681,Youssef Maleh,Fiorentina,11.3,27,16,8,13,6,12,25,48.0,13,14,1,13,6,33,2,0
1682,Donyell Malen,Dortmund,18.7,13,10,4,5,4,7,13,53.8,6,10,0,10,10,23,11,0
1683,Ruslan Malinovskyi,Atalanta,17.7,18,10,3,10,5,5,19,26.3,14,27,3,24,5,23,1,0
1684,Hugo Mallo,Celta Vigo,20.3,45,25,24,19,2,16,31,51.6,15,23,9,14,20,65,53,0
1685,Lennard Maloney,Dortmund,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
1686,Mickael Malsa,Levante,12.7,37,17,16,18,3,15,42,35.7,27,20,8,12,18,55,15,0
1687,Giorgi Mamardashvili,Valencia,18.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,1
1688,Rey Manaj,Spezia,19.6,19,12,3,11,5,6,26,23.1,20,16,0,16,4,23,13,0
1690,Hianga Mananga Mbock,Brest,8.9,18,12,8,7,3,9,21,42.9,12,5,2,3,5,23,6,0
1691,Vincent Manceau,Angers,26.2,32,19,18,13,1,14,37,37.8,23,23,6,17,32,64,72,0
1692,Gianluca Mancini,Roma,32.0,41,25,22,18,1,18,33,54.5,15,38,19,19,39,80,69,0
1693,Leonardo Mancuso,Empoli,4.7,1,1,0,1,0,0,6,0.0,6,2,0,2,1,2,2,0
1694,Steve Mandanda,Marseille,9.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,4,1
1695,Reinildo Mandava,Atlético Madrid,14.4,45,25,30,14,1,22,30,73.3,8,18,9,9,21,66,38,0
1696,Reinildo Mandava,Lille,16.9,43,23,29,11,3,32,51,62.7,19,13,4,9,37,80,55,0
1697,Aissa Mandi,Villarreal,15.3,11,5,2,8,1,3,6,50.0,3,17,14,3,13,24,49,3
1698,Rolando Mandragora,Torino,14.7,21,10,3,16,2,12,21,57.1,9,18,4,14,10,31,13,0
1699,Anthony Mandrea,Angers,10.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,9,0
1700,Sadio Mane,Liverpool,31.3,33,20,7,14,12,8,26,30.8,18,30,1,29,8,41,15,0
1701,Eliaquim Mangala,Saint-Étienne,13.1,17,12,12,5,0,8,12,66.7,4,11,8,3,17,34,61,1
1702,Orel Mangala,Stuttgart,20.6,17,10,5,7,5,11,22,50.0,11,11,4,7,12,29,19,1
1703,Thomas Mangani,Angers,24.4,58,30,23,34,1,31,68,45.6,37,38,11,27,36,94,29,0
1704,Ricardo Mangas,Bordeaux,26.1,35,22,22,8,5,26,41,63.4,15,18,4,14,25,60,47,3
1705,Kostas Manolas,Napoli,3.5,2,2,1,1,0,2,3,66.7,1,2,1,1,4,6,10,1
1706,Javier Manquillo,Newcastle Utd,14.0,39,29,28,10,1,21,36,58.3,15,15,6,9,10,49,32,0
1707,Myziane Maolida,Nice,0.4,1,0,0,1,0,0,0,0.0,0,1,0,1,0,1,0,0
1708,Myziane Maolida,Hertha BSC,8.6,7,4,5,1,1,3,9,33.3,6,5,0,5,1,8,6,0
1709,Sekou Mara,Bordeaux,10.1,8,4,1,1,6,1,8,12.5,7,7,0,7,2,10,6,0
1710,Nikola Maras,Rayo Vallecano,11.6,13,9,12,1,0,9,15,60.0,6,17,13,4,15,28,51,0
1711,Fernando Marcal,Wolves,16.1,42,22,27,14,1,21,37,56.8,16,25,4,21,28,70,52,0
1712,Marcelo,Real Madrid,5.8,8,4,2,3,3,5,10,50.0,5,7,2,5,1,9,11,0
1713,Marcelo,Bordeaux,10.0,9,5,7,2,0,4,6,66.7,2,4,3,1,13,22,46,1
1714,Marcelo,Lyon,2.0,4,3,0,4,0,4,6,66.7,2,3,2,1,4,8,10,0
1716,Solly March,Brighton,19.4,30,17,11,9,10,7,22,31.8,15,22,3,19,17,47,25,0
1717,Riccardo Marchizza,Empoli,15.0,21,15,11,8,2,11,16,68.8,5,15,6,9,10,31,24,0
1718,Gian Marco Ferrari,Sassuolo,34.7,16,11,10,6,0,10,23,43.5,13,37,27,10,43,59,114,2
1719,Ivan Marcone,Elche,9.0,24,14,17,6,1,12,24,50.0,12,8,3,5,12,36,13,0
1720,Oscar de Marcos,Athletic Club,18.7,50,37,24,19,7,28,43,65.1,15,20,3,17,19,69,27,0
1721,Davide Marfella,Napoli,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1722,Jose Mari,Cádiz,4.3,14,7,3,10,1,7,8,87.5,1,4,1,3,7,21,2,0
1723,Pablo Mari,Arsenal,2.0,5,3,1,3,1,3,6,50.0,3,5,4,1,3,8,10,0
1724,Pablo Mari,Udinese,14.9,16,8,8,6,2,8,16,50.0,8,18,12,6,21,37,72,0
1725,Jose Maria Gimenez,Atlético Madrid,22.7,18,12,12,6,0,8,16,50.0,8,25,19,6,25,43,96,1
1726,Mariano,Real Madrid,3.8,2,0,2,0,0,0,0,0.0,0,2,0,2,1,3,3,0
1727,Razvan Marin,Cagliari,31.3,42,21,16,22,4,24,54,44.4,30,23,5,18,10,52,17,1
1728,Guillermo Maripan,Monaco,20.4,36,24,27,9,0,20,40,50.0,20,21,14,7,25,61,66,1
1729,Mika Marmol,Barcelona,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1730,Omar Marmoush,Wolfsburg,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1731,Omar Marmoush,Stuttgart,17.5,26,17,6,14,6,4,20,20.0,16,9,1,8,7,33,6,0
1732,Marquinhos,Paris S-G,31.8,37,14,25,11,1,20,35,57.1,15,35,19,16,16,53,102,0
1733,Roger Marti,Levante,23.5,23,14,3,13,7,8,30,26.7,22,14,0,14,2,25,8,0
1734,Anthony Martial,Manchester Utd,2.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
1735,Anthony Martial,Sevilla,5.4,2,1,0,0,2,2,6,33.3,4,4,0,4,0,2,3,0
1736,Martin,Cádiz,1.3,2,2,0,2,0,0,0,0.0,0,1,0,1,1,3,3,0
1737,Aaron Martin,Mainz 05,25.5,54,33,32,18,4,24,55,43.6,31,24,4,20,20,74,35,0
1738,Ander Martin,Real Sociedad,1.0,1,0,0,1,0,1,1,100.0,0,0,0,0,3,4,1,0
1739,Andres Martin,Rayo Vallecano,2.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
1740,Carlos Martin,Atlético Madrid,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1742,Ivan Martin,Alavés,1.8,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,1,0
1743,Jonas Martin,Rennes,23.4,35,20,12,21,2,19,53,35.8,34,17,3,14,22,57,28,1
1744,Gabriel Martinelli,Arsenal,20.7,27,19,7,14,6,10,29,34.5,19,26,1,25,20,47,15,0
1745,Emiliano Martinez,Aston Villa,36.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,6,1
1746,Inigo Martinez,Athletic Club,26.0,28,13,18,7,3,14,23,60.9,9,22,10,12,39,67,143,0
1747,Javi Martinez,Osasuna,9.8,21,14,8,11,2,10,29,34.5,19,6,0,6,9,30,10,0
1748,Josep Martinez,RB Leipzig,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1749,Lautaro Martinez,Inter,25.4,20,10,3,10,7,6,11,54.5,5,21,1,20,18,38,6,0
1750,Pablo Martinez,Levante,7.3,15,8,7,8,0,4,13,30.8,9,6,3,3,15,30,5,0
1751,Lucas Martinez Quarta,Fiorentina,15.9,36,25,23,11,2,21,34,61.8,13,22,9,13,19,55,46,0
1752,Gelson Martins,Monaco,21.2,42,27,10,26,6,21,59,35.6,38,26,1,25,17,59,4,0
1753,Adam Marusic,Lazio,30.2,30,18,16,12,2,13,32,40.6,19,19,8,11,41,71,71,0
1754,Omar Mascarell,Elche,27.7,46,26,16,23,7,24,60,40.0,36,42,14,28,48,94,52,2
1755,Andrea Masiello,Genoa,5.7,5,3,4,1,0,4,7,57.1,3,8,4,4,11,16,20,1
