,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1463,Ibrahima Kone,Lorient,8.1,2,0,0,13,10,5,4,1,4,0,0,0,20,16,35,31.4
1464,Kouadio Kone,M'Gladbach,24.3,10,0,0,39,60,1,2,34,37,1,0,0,147,20,20,50.0
1465,Youssouf Kone,Troyes,10.9,2,1,0,7,20,2,33,10,18,0,0,0,62,6,10,37.5
1466,Ezri Konsa,Aston Villa,27.5,6,2,1,18,36,1,1,15,15,0,1,0,105,58,42,58.0
1467,Teun Koopmeiners,Atalanta,23.6,4,0,0,37,21,6,97,15,24,0,0,1,158,27,20,57.4
1468,Laurent Koscielny,Bordeaux,10.4,2,0,0,11,9,0,0,12,9,0,1,0,65,15,3,83.3
1469,Odilon Kossonou,Leverkusen,19.9,3,0,0,15,7,0,5,26,17,0,1,0,140,30,26,53.6
1470,Filip Kostic,Eint Frankfurt,28.0,2,0,0,16,22,3,369,15,17,0,0,0,192,10,13,43.5
1471,Rominigue Kouame,Troyes,33.0,5,0,0,43,65,1,7,46,22,0,0,0,231,17,28,37.8
1472,Kalidou Koulibaly,Napoli,26.7,5,1,0,28,12,0,2,29,23,0,1,0,167,48,37,56.5
1473,Jules Kounde,Sevilla,30.4,2,2,0,15,28,2,18,21,17,1,0,0,199,77,49,61.1
1474,Christos Kourfalidis,Cagliari,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0
1475,Boubakar Kouyate,Metz,29.6,8,1,0,35,28,7,0,79,50,0,1,0,158,92,44,67.6
1476,Cheikhou Kouyate,Crystal Palace,21.9,3,0,0,30,21,0,4,38,38,0,0,0,136,50,29,63.3
1477,Mateo Kovacic,Chelsea,17.3,4,0,0,24,20,0,6,7,31,0,0,0,111,5,5,50.0
1478,Viktor Kovalenko,Spezia,14.7,4,0,0,15,20,0,24,13,10,1,1,0,80,13,20,39.4
1479,Emil Krafth,Newcastle Utd,18.2,5,0,0,22,11,0,21,25,16,0,0,0,94,22,29,43.1
1480,Alex Kral,West Ham,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
1482,Andrej Kramaric,Hoffenheim,30.1,2,0,0,11,29,9,62,9,4,0,0,0,125,14,23,37.8
1483,Christoph Kramer,M'Gladbach,8.3,1,0,0,11,5,0,4,12,11,0,0,0,67,11,10,52.4
1484,Jean-Philippe Krasso,Saint-Étienne,5.0,0,0,0,9,7,2,5,0,5,0,0,0,23,17,17,50.0
1485,Julian Kristoffersen,Salernitana,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,66.7
1486,Toni Kroos,Real Madrid,23.4,4,0,0,20,39,0,86,12,26,0,0,0,125,8,10,44.4
1487,Florian Kruger,Arminia,12.5,0,0,0,8,9,4,20,2,1,0,1,0,47,11,18,37.9
1488,Tim Krul,Norwich City,29.0,1,0,0,0,0,0,0,0,1,0,0,1,19,7,3,70.0
1489,Rade Krunic,Milan,15.7,2,0,0,21,29,1,11,16,18,0,0,0,86,24,27,47.1
1490,Max Kruse,Wolfsburg,12.5,0,0,0,2,12,5,27,3,3,1,0,0,56,10,16,38.5
1491,Max Kruse,Union Berlin,14.1,1,0,0,5,6,1,48,3,1,0,0,0,46,14,25,35.9
1492,Lukas Kubler,Freiburg,25.9,2,0,0,24,20,3,49,44,35,0,0,0,145,39,42,48.1
1493,Takefusa Kubo,Mallorca,17.8,4,0,0,17,47,5,51,8,19,0,0,0,101,11,14,44.0
1494,Juraj Kucka,Watford,21.3,5,1,1,46,49,2,16,27,39,0,1,1,158,56,47,54.4
1495,Mykola Kukharevych,Troyes,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
1496,Dejan Kulusevski,Tottenham,14.0,3,0,0,20,15,4,25,13,13,0,0,0,75,3,8,27.3
1497,Dejan Kulusevski,Juventus,8.6,1,0,0,29,10,3,8,5,12,0,0,0,48,9,12,42.9
1498,Marash Kumbulla,Roma,11.4,6,0,0,22,11,0,2,16,13,0,0,0,65,22,14,61.1
1499,Fabian Kunze,Arminia,14.0,9,0,0,38,21,0,10,19,21,0,0,0,106,37,32,53.6
1500,Enock Kwateng,Bordeaux,22.2,6,1,1,22,16,1,40,43,35,0,0,0,144,24,23,51.1
1501,Grejohn Kyei,Clermont Foot,4.4,1,0,0,14,8,1,0,0,2,0,0,0,6,14,9,60.9
1502,Giorgos Kyriakopoulos,Sassuolo,21.9,6,1,0,29,37,3,99,11,14,0,0,0,125,17,19,47.2
1503,Andrea La Mantia,Empoli,5.4,0,0,0,6,6,3,1,1,0,1,0,0,11,27,17,61.4
1504,Gaetan Laborde,Montpellier,3.8,1,0,0,3,3,0,4,5,2,0,0,0,15,17,12,58.6
1505,Gaetan Laborde,Rennes,30.3,1,0,0,31,20,21,33,8,7,0,0,0,79,87,119,42.2
1506,Alexandre Lacazette,Arsenal,19.8,0,0,0,32,29,6,7,5,10,4,0,0,52,21,47,30.9
1508,Tom Lacoux,Bordeaux,10.1,5,0,0,18,6,0,7,9,13,0,0,0,67,4,15,21.1
1509,Lenny Lacroix,Metz,2.2,0,0,0,1,0,0,0,10,7,0,0,0,13,7,2,77.8
1510,Maxence Lacroix,Wolfsburg,27.7,5,3,1,36,25,1,7,60,33,0,3,1,183,75,45,62.5
1511,Alban Lafont,Nantes,38.0,3,0,0,1,2,0,0,1,3,0,1,0,58,22,2,91.7
1512,Victor Laguardia,Alavés,33.8,9,0,0,21,6,4,3,27,16,0,0,0,171,62,47,56.9
1513,Konrad Laimer,RB Leipzig,13.8,2,0,0,37,8,0,14,4,24,0,0,0,96,11,11,50.0
1514,Stefan Lainer,M'Gladbach,16.3,2,0,0,8,13,3,27,14,11,2,1,0,77,14,9,60.9
1515,Diego Lainez,Betis,1.6,0,0,0,4,1,0,2,1,1,0,0,0,10,0,2,0.0
1516,Adam Lallana,Brighton,17.3,4,0,0,11,17,0,3,16,17,0,0,0,126,15,8,65.2
1517,Vassilis Lambropoulos,Bochum,13.0,1,0,0,6,4,0,2,17,12,0,0,1,52,30,16,65.2
1518,Erik Lamela,Sevilla,11.3,5,0,0,21,13,5,15,5,18,0,0,0,54,10,12,45.5
1519,Mohamed Lamine Bayo,Clermont Foot,26.8,1,0,0,19,5,14,14,7,5,0,0,0,50,44,51,46.3
1520,Didier Lamkel Ze,Metz,6.7,2,0,0,7,14,4,4,1,1,0,0,0,20,21,23,47.7
1521,Sam Lammers,Atalanta,0.4,0,0,0,2,3,0,0,0,0,0,0,0,0,4,4,50.0
1522,Sam Lammers,Eint Frankfurt,5.7,1,0,0,7,1,1,0,2,4,0,0,0,17,21,20,51.2
1523,Tariq Lamptey,Brighton,17.3,4,0,0,27,50,3,93,21,25,0,0,0,100,7,27,20.6
1524,Manuel Lanzini,West Ham,19.8,2,0,0,11,18,1,28,19,15,0,0,0,124,5,17,22.7
1525,Aymeric Laporte,Manchester City,31.4,5,1,0,14,10,2,5,20,15,1,0,0,182,52,32,61.9
1526,Julien Laporte,Lorient,32.1,7,0,0,28,26,1,2,54,45,0,3,0,158,78,54,59.1
1527,Yasser Larouci,Troyes,3.8,1,0,0,2,8,0,15,7,5,1,0,0,19,4,3,57.1
1528,Kevin Lasagna,Hellas Verona,13.2,1,0,0,19,10,12,10,3,7,1,0,0,45,31,49,38.8
1529,Jamaal Lascelles,Newcastle Utd,22.9,5,0,0,17,4,0,0,22,7,0,3,2,86,89,31,74.2
1530,Bryan Lasme,Arminia,9.7,2,0,0,15,12,9,16,1,6,0,0,0,34,33,34,49.3
1531,Paul Lasne,Brest,9.4,1,0,0,11,15,0,12,24,12,0,0,0,46,9,6,60.0
1532,Juanmi Latasa,Real Madrid,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1534,Toni Lato,Valencia,6.6,5,0,0,14,6,1,19,8,12,0,0,0,52,4,19,17.4
1535,Armand Lauriente,Lorient,27.5,5,0,0,44,41,11,45,15,18,0,0,0,118,11,21,34.4
1536,Darko Lazovic,Hellas Verona,30.7,2,0,0,13,8,11,94,19,23,0,0,0,200,14,18,43.8
1537,Manuel Lazzari,Lazio,18.5,3,0,0,18,44,4,56,12,14,0,0,0,85,4,20,16.7
1538,Theo Le Bris,Lorient,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,33.3
1539,Jeremy Le Douaron,Brest,16.1,0,0,0,17,27,2,43,4,5,0,0,0,58,38,53,41.8
1540,Enzo Le Fee,Lorient,24.4,2,0,0,32,51,1,102,29,44,0,0,0,165,18,22,45.0
1541,Vincent Le Goff,Lorient,34.0,1,0,0,24,21,3,84,37,38,0,0,0,209,11,28,28.2
1542,Maxime Le Marchand,Strasbourg,9.6,4,0,0,10,2,0,5,14,8,0,1,0,52,15,10,60.0
1543,Robin Le Normand,Real Sociedad,37.0,6,0,0,37,22,2,1,48,32,0,0,0,155,107,66,61.8
1544,Patrick Leal,Venezia,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1545,Rafael Leao,Milan,28.9,4,0,0,25,45,8,63,12,7,2,0,0,99,28,37,43.1
1546,Jean-Louis Leca,Lens,25.7,3,1,0,2,3,0,0,1,0,0,1,0,31,4,1,80.0
1547,Jeremias Ledesma,Cádiz,38.0,4,0,0,2,7,0,0,1,1,0,2,0,39,13,1,92.9
1548,Pierre Lees-Melou,Norwich City,25.2,5,0,0,35,23,2,33,25,36,1,0,0,181,14,15,48.3
1549,Wu Lei,Espanyol,5.3,0,0,0,5,5,5,4,4,2,0,0,0,16,8,22,26.7
1550,Maxim Leitsch,Bochum,17.1,2,0,0,9,0,1,5,31,10,0,0,0,148,31,24,56.4
1551,Lucas Leiva,Lazio,18.9,9,0,0,37,17,0,4,28,30,0,0,0,122,24,16,60.0
1552,Florian Lejeune,Alavés,30.0,9,1,1,34,5,2,3,31,24,0,2,0,164,71,43,62.3
1553,Inigo Lekue,Athletic Club,21.4,3,0,0,19,9,0,66,23,23,0,0,0,144,18,17,51.4
1554,Thomas Lemar,Atlético Madrid,16.0,2,0,0,11,21,2,90,8,14,0,2,0,71,12,10,54.5
1555,Felix Lemarechal,Monaco,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1556,Mario Lemina,Nice,21.9,7,1,1,36,23,0,7,48,35,0,0,0,142,23,10,69.7
1557,Fabien Lemoine,Lorient,12.4,5,0,0,27,18,0,6,14,22,0,0,0,101,9,8,52.9
1558,Tim Lemperle,Köln,1.7,0,0,0,4,3,0,1,2,1,0,0,0,7,5,10,33.3
1560,Ruben Lendinez,Valencia,1.5,2,0,0,2,0,0,0,2,3,0,0,0,8,0,1,0.0
1561,Clement Lenglet,Barcelona,9.2,4,0,0,19,4,0,1,13,11,0,1,0,60,16,25,39.0
1562,Aaron Lennon,Burnley,17.2,2,0,0,19,20,4,40,9,17,0,1,0,73,7,21,25.0
1563,Bernd Leno,Arsenal,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,75.0
1564,Christopher Lenz,Eint Frankfurt,7.4,6,0,0,15,5,0,43,7,15,0,0,0,60,14,13,51.9
1565,Leo Leroy,Montpellier,7.0,3,0,0,23,4,0,4,8,21,0,0,0,47,11,8,57.9
1566,Alexandre Letellier,Paris S-G,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1567,Robert Lewandowski,Bayern Munich,32.7,2,0,0,22,37,21,26,6,3,1,0,0,72,53,58,47.7
1568,Jamie Leweling,Greuther Fürth,21.8,3,0,0,17,49,17,40,13,8,1,0,0,77,14,50,21.9
1569,Jamal Lewis,Newcastle Utd,2.9,1,0,0,2,2,0,3,3,6,0,0,0,13,1,4,20.0
1570,Luca Lezzerini,Venezia,5.5,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.0
1571,Ben Lhassine Kone,Torino,0.9,0,0,0,1,0,0,0,1,3,0,1,0,6,1,0,100.0
1572,Yanis Lhery,Saint-Étienne,0.8,0,0,0,2,1,0,0,0,0,0,0,0,4,1,4,20.0
1573,Dimitri Lienard,Strasbourg,22.7,8,0,0,34,25,4,188,21,43,1,0,0,132,19,25,43.2
1574,Philipp Lienhart,Freiburg,31.9,2,0,0,15,27,1,8,50,13,0,1,0,216,69,46,60.0
1575,Matthijs de Ligt,Juventus,29.7,4,1,1,32,15,2,4,26,19,0,1,0,129,89,52,63.1
1576,Isaac Lihadji,Lille,2.6,1,0,0,4,5,0,9,2,3,1,0,0,15,1,3,25.0
1577,Anderson Lima,Lazio,0.7,1,0,0,2,4,0,1,2,0,0,0,0,3,0,0,0.0
1578,Andreas Linde,Greuther Fürth,12.0,0,0,0,0,1,0,0,1,0,0,0,0,19,4,0,100.0
1579,Victor Lindelof,Manchester Utd,26.2,4,0,0,19,6,2,0,25,11,0,0,0,161,52,33,61.2
1580,Jesper Lindstrom,Eint Frankfurt,22.0,0,0,0,23,16,3,54,24,13,0,0,0,111,5,28,15.2
1581,Karol Linetty,Torino,10.0,2,0,0,30,10,0,8,3,8,0,0,0,42,9,17,34.6
1582,Jesse Lingard,Manchester Utd,4.1,1,0,0,5,4,1,8,0,7,0,0,0,19,0,1,0.0
1583,Pol Lirola,Marseille,19.7,1,0,0,11,13,10,71,13,16,0,0,0,100,19,8,70.4
1584,Valentino Livramento,Southampton,24.5,2,0,0,12,36,1,62,47,28,1,0,0,176,24,25,49.0
1586,Dejan Ljubicic,Köln,21.9,4,0,0,29,21,3,59,15,19,0,0,0,148,12,26,31.6
1587,Javier Llabres,Mallorca,1.5,0,0,0,0,0,1,4,0,1,0,0,0,9,1,1,50.0
1588,Diego Llorente,Leeds United,26.0,7,0,0,23,21,0,2,40,31,0,0,0,171,49,64,43.4
1589,Marcos Llorente,Atlético Madrid,27.2,5,0,0,30,16,7,71,27,23,0,1,0,174,18,23,43.9
1590,Hugo Lloris,Tottenham,38.0,2,0,0,0,2,0,0,1,1,0,0,0,28,12,2,85.7
1591,Giovani Lo Celso,Tottenham,2.6,0,0,0,2,6,1,10,1,4,0,0,0,11,0,3,0.0
1592,Giovani Lo Celso,Villarreal,11.0,3,0,0,16,42,3,15,5,12,0,0,0,61,3,6,33.3
1593,Julen Lobete,Real Sociedad,3.2,0,0,0,9,11,5,0,1,3,0,0,0,16,4,8,33.3
1594,Stanislav Lobotka,Napoli,18.7,2,0,0,19,35,0,3,12,24,0,0,0,144,8,10,44.4
1595,Jurgen Locadia,Brighton,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
1596,Jurgen Locadia,Bochum,4.9,0,0,0,10,9,4,0,1,2,0,0,0,14,7,12,36.8
1597,Manuel Locatelli,Juventus,24.0,6,0,0,42,25,2,8,22,25,0,0,0,167,31,22,58.5
1598,Bradley Locko,Reims,11.2,4,0,0,15,12,2,10,14,19,0,0,0,64,12,16,42.9
1599,Renan Lodi,Atlético Madrid,13.1,4,0,0,21,21,3,48,13,18,0,1,0,64,28,21,57.1
1600,Ruben Loftus-Cheek,Chelsea,15.5,1,0,0,18,41,2,7,11,10,0,0,0,109,36,18,66.7
1601,Kevin Long,Burnley,4.6,1,0,0,4,3,1,0,1,2,0,0,0,11,12,7,63.2
1602,Shane Long,Southampton,3.4,1,0,0,9,8,3,1,0,5,0,0,0,9,24,19,55.8
1603,Sean Longstaff,Newcastle Utd,16.3,1,0,0,14,17,0,11,9,34,0,0,0,95,13,18,41.9
1604,Ademola Lookman,Leicester City,16.1,2,0,0,27,33,6,18,10,14,0,0,0,102,3,11,21.4
1605,Anthony Lopes,Lyon,33.1,1,1,0,1,4,0,0,3,0,0,0,0,34,4,1,80.0
1606,David Lopez,Espanyol,8.3,1,0,0,9,6,0,0,10,13,0,0,0,56,21,17,55.3
1607,Diego Lopez,Espanyol,35.3,4,0,0,0,6,0,0,1,0,0,0,0,49,10,0,100.0
1608,Javi Lopez,Alavés,5.1,2,0,0,6,12,0,14,4,6,0,0,0,13,0,6,0.0
1609,Maxime Lopez,Sassuolo,32.6,14,0,0,37,31,0,17,42,36,0,0,0,217,7,6,53.8
1610,Pau Lopez,Marseille,29.0,4,0,0,0,3,0,0,0,0,0,0,0,52,6,0,100.0
1612,Unai Lopez,Rayo Vallecano,12.9,5,0,0,26,17,5,62,10,9,0,0,0,76,8,22,26.7
1613,Dion Lopy,Reims,18.2,4,0,0,38,17,1,4,22,29,0,1,0,121,14,17,45.2
1614,Samuel Loric,Lorient,3.0,0,0,0,4,5,1,13,5,5,0,1,0,19,7,2,77.8
1615,Anthony Losilla,Bochum,32.6,5,0,0,47,19,2,10,70,39,0,0,0,241,114,70,62.0
1616,Jonas Lossl,Brentford,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0
1617,Marcel Lotka,Hertha BSC,9.8,1,0,0,0,5,0,0,1,0,0,0,0,13,6,1,85.7
1618,Jordan Lotomba,Nice,19.8,4,0,0,11,23,2,44,12,17,0,0,0,86,12,15,44.4
1619,Johaneko Louisjean,Bordeaux,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
1620,Imran Louza,Watford,15.7,6,0,0,24,13,0,54,42,21,0,0,0,129,12,19,38.7
1621,Matteo Lovato,Atalanta,3.4,1,0,0,5,1,0,3,7,4,0,0,0,12,10,5,66.7
1622,Matteo Lovato,Cagliari,13.8,4,0,0,16,14,0,0,28,15,0,1,0,106,21,23,47.7
1623,Eduard Lowen,Bochum,15.7,0,0,0,19,11,1,108,9,22,0,1,0,94,18,30,37.5
1624,Matthew Lowton,Burnley,19.7,3,1,0,13,6,0,51,26,24,0,0,0,118,25,16,61.0
1625,Anthony Lozano,Cádiz,18.6,8,0,0,43,38,9,26,2,4,4,0,0,64,44,75,37.0
1626,Hirving Lozano,Napoli,17.9,3,0,0,27,33,14,49,9,20,1,0,0,61,10,13,43.5
1627,Jean Lucas,Monaco,16.1,3,1,1,27,25,2,64,13,25,0,0,0,131,14,25,35.9
1628,Anderson Lucoqui,Mainz 05,8.3,2,0,0,17,16,0,10,11,10,0,0,0,41,7,5,58.3
1629,Florentino Luis,Getafe,11.0,2,0,0,18,2,0,2,21,25,0,0,0,70,17,22,43.6
1630,Jose Luis Gaya,Valencia,20.8,8,2,1,34,21,4,94,19,21,1,1,0,111,8,15,34.8
1631,Jose Luis Morales,Levante,30.2,7,0,0,28,40,15,121,4,17,1,0,0,132,16,31,34.0
1632,Jose Luis Palomino,Atalanta,29.7,9,0,0,39,17,1,9,100,40,0,0,0,272,105,48,68.6
1633,Luismi,Sevilla,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1634,Douglas Luiz,Aston Villa,30.2,7,0,0,37,41,0,83,34,39,0,0,0,183,26,32,44.8
1635,Romelu Lukaku,Chelsea,17.7,1,0,0,8,12,14,7,0,1,3,0,0,33,51,47,52.0
1636,Castello Lukeba,Lyon,23.3,1,0,0,18,13,1,0,38,19,0,2,0,179,41,36,53.2
1638,Dodi Lukebakio,Hertha BSC,2.0,0,0,0,4,5,1,1,2,1,1,0,0,7,1,3,25.0
1639,Dodi Lukebakio,Wolfsburg,9.8,2,0,0,15,13,11,18,13,4,0,0,0,46,11,15,42.3
1640,Sasa Lukic,Torino,33.1,10,0,0,85,46,1,25,24,34,0,0,0,203,42,54,43.8
1641,Levi Lumeka,Troyes,0.7,0,0,0,2,1,2,2,0,0,0,0,0,2,0,2,0.0
1642,Andriy Lunin,Real Madrid,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0
1643,Andrey Lunyov,Leverkusen,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1644,Sebastiano Luperto,Empoli,21.8,8,1,1,30,5,1,6,45,17,0,1,0,92,44,44,50.0
1645,Andreas Luthe,Union Berlin,27.0,3,0,0,1,3,0,0,0,0,0,1,0,33,7,0,100.0
1646,Lyanco,Southampton,10.1,2,0,0,13,7,0,4,13,15,0,0,0,73,19,14,57.6
1647,Charalambos Lykogiannis,Cagliari,20.2,2,0,0,29,14,0,95,31,12,0,1,0,90,33,29,53.2
1648,Yannis M'Bemba,Nantes,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,100.0
1649,Alexis Mac Allister,Brighton,23.6,4,0,0,30,39,4,66,13,40,0,0,0,149,24,23,51.1
1650,Deiver Machado,Lens,5.8,1,0,0,4,11,2,18,3,14,0,0,0,33,6,3,66.7
1651,Darwin Machis,Granada,15.3,2,0,0,20,30,6,66,15,13,0,0,0,85,12,18,40.0
1652,Yvann Macon,Saint-Étienne,17.0,7,0,0,23,12,0,58,18,22,0,0,1,100,16,29,35.6
1653,James Maddison,Leicester City,27.3,3,0,0,22,64,4,124,11,20,1,0,0,107,5,12,29.4
1654,Niki Maenpaa,Venezia,16.5,1,0,0,1,1,0,0,0,0,0,1,0,22,7,0,100.0
1655,Pablo Maffeo,Mallorca,32.7,10,0,0,32,59,3,109,46,47,3,0,0,170,59,57,50.9
1656,Louis Mafouta,Metz,5.8,0,0,0,16,5,5,1,0,0,0,0,0,8,10,22,31.3
1657,Giulio Maggiore,Spezia,31.3,9,0,0,64,67,1,13,29,32,0,1,0,206,33,42,44.0
1658,Matej Maglica,Stuttgart,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1659,Francesco Magnanelli,Sassuolo,3.0,1,0,0,10,7,0,0,1,4,0,0,0,42,3,3,50.0
1660,Giangiacomo Magnani,Hellas Verona,5.9,3,1,0,11,9,0,2,10,7,0,0,0,26,19,14,57.6
1661,Giangiacomo Magnani,Sampdoria,2.7,0,0,0,3,1,0,0,7,2,0,0,0,6,7,3,70.0
1662,Hugo Magnetti,Brest,16.3,4,0,0,26,20,0,9,25,34,0,0,0,130,6,9,40.0
1664,Yohann Magnin,Clermont Foot,19.1,2,0,0,21,25,5,12,20,31,1,0,0,99,36,39,48.0
1665,Harry Maguire,Manchester Utd,27.9,9,1,1,21,19,1,2,32,21,0,0,1,148,75,28,72.8
1666,Riyad Mahrez,Manchester City,16.6,0,0,0,10,15,3,97,6,3,0,0,0,70,8,14,36.4
1667,Arne Maier,Augsburg,20.7,0,0,0,11,14,1,97,15,13,0,0,0,127,16,25,39.0
1668,Habib Maiga,Metz,14.1,6,0,0,29,10,0,22,14,28,0,1,0,92,17,11,60.7
1669,Mike Maignan,Milan,32.0,1,0,0,0,8,0,0,1,1,0,0,0,51,6,2,75.0
1670,Ainsley Maitland-Niles,Arsenal,3.0,0,0,0,4,3,0,2,4,4,0,0,0,23,3,3,50.0
1671,Ainsley Maitland-Niles,Roma,5.4,0,0,0,6,1,1,25,6,6,0,0,0,42,8,1,88.9
1672,Josh Maja,Bordeaux,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1673,Abdul Majeed Waris,Strasbourg,3.6,1,0,0,5,14,1,7,0,3,0,0,0,17,2,5,28.6
1674,Lovro Majer,Rennes,20.4,1,0,0,35,32,1,85,11,21,0,0,0,140,3,10,23.1
1675,Jean-Victor Makengo,Udinese,26.1,7,1,1,27,38,1,8,19,21,0,0,0,150,10,24,29.4
1676,Beni Makouana,Montpellier,3.6,4,0,0,10,1,2,9,3,2,0,0,0,10,1,9,10.0
1677,Nemanja Maksimovic,Getafe,32.6,5,0,0,13,13,0,13,71,32,0,0,0,143,47,42,52.8
1678,Nikola Maksimovic,Genoa,12.4,2,0,0,10,8,0,3,12,6,0,1,0,73,33,21,61.1
1679,Kevin Malcuit,Napoli,3.2,3,0,0,8,5,0,12,8,2,0,0,0,15,4,5,44.4
1680,Daniel Maldini,Milan,1.6,1,0,0,4,1,1,1,1,3,0,0,0,5,3,5,37.5
1681,Youssef Maleh,Fiorentina,11.3,5,0,0,43,19,0,18,6,16,0,0,0,48,11,9,55.0
1682,Donyell Malen,Dortmund,18.7,2,0,0,10,31,9,27,10,10,2,0,0,62,9,18,33.3
1683,Ruslan Malinovskyi,Atalanta,17.7,10,0,0,40,41,3,102,5,10,0,0,0,95,18,19,48.6
1684,Hugo Mallo,Celta Vigo,20.3,5,2,1,38,4,6,73,20,25,0,1,0,97,41,28,59.4
1685,Lennard Maloney,Dortmund,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0
1686,Mickael Malsa,Levante,12.7,7,0,0,19,15,0,0,18,17,0,0,0,99,10,20,33.3
1687,Giorgi Mamardashvili,Valencia,18.0,2,0,0,0,2,0,0,0,0,0,0,0,29,6,0,100.0
1688,Rey Manaj,Spezia,19.6,9,0,0,54,62,11,6,4,12,1,0,0,57,69,96,41.8
1690,Hianga Mananga Mbock,Brest,8.9,3,0,0,20,10,0,0,5,12,0,1,0,48,11,11,50.0
1691,Vincent Manceau,Angers,26.2,2,1,1,13,14,0,10,32,19,0,0,0,165,16,35,31.4
1692,Gianluca Mancini,Roma,32.0,16,1,1,59,15,1,15,39,25,0,1,0,129,70,31,69.3
1693,Leonardo Mancuso,Empoli,4.7,0,0,0,1,2,5,5,1,1,0,0,0,11,1,11,8.3
1694,Steve Mandanda,Marseille,9.0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,100.0
1695,Reinildo Mandava,Atlético Madrid,14.4,5,0,0,26,20,0,16,21,25,0,1,0,88,22,26,45.8
1696,Reinildo Mandava,Lille,16.9,7,0,0,33,27,1,20,37,23,0,0,0,102,27,11,71.1
1697,Aissa Mandi,Villarreal,15.3,3,0,0,14,5,1,0,13,5,0,0,1,54,26,21,55.3
1698,Rolando Mandragora,Torino,14.7,7,1,1,25,22,1,47,10,10,0,0,0,87,16,20,44.4
1699,Anthony Mandrea,Angers,10.0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,100.0
1700,Sadio Mane,Liverpool,31.3,5,0,0,50,50,19,50,8,20,1,0,0,109,30,50,37.5
1701,Eliaquim Mangala,Saint-Étienne,13.1,9,0,0,19,11,0,0,17,12,0,1,0,66,36,21,63.2
1702,Orel Mangala,Stuttgart,20.6,4,0,0,26,27,0,9,12,10,0,0,0,110,10,19,34.5
1703,Thomas Mangani,Angers,24.4,6,0,0,25,14,0,88,36,30,0,0,0,141,26,32,44.8
1704,Ricardo Mangas,Bordeaux,26.1,2,0,0,26,29,1,39,25,22,0,1,1,132,25,31,44.6
1705,Kostas Manolas,Napoli,3.5,1,0,0,5,0,0,0,4,2,0,0,0,11,5,5,50.0
1706,Javier Manquillo,Newcastle Utd,14.0,5,0,0,9,17,1,9,10,29,0,0,0,57,16,13,55.2
1707,Myziane Maolida,Nice,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1708,Myziane Maolida,Hertha BSC,8.6,0,0,0,10,6,3,7,1,4,0,0,0,43,8,12,40.0
1709,Sekou Mara,Bordeaux,10.1,2,0,0,21,24,2,4,2,4,1,0,0,34,30,34,46.9
1710,Nikola Maras,Rayo Vallecano,11.6,4,0,0,11,4,0,0,15,9,0,0,0,37,29,27,51.8
1711,Fernando Marcal,Wolves,16.1,3,0,0,29,9,1,60,28,22,0,1,0,94,26,18,59.1
1712,Marcelo,Real Madrid,5.8,0,0,0,3,8,0,29,1,4,0,0,0,32,3,4,42.9
1713,Marcelo,Bordeaux,10.0,4,0,0,7,2,0,0,13,5,0,0,1,56,42,6,87.5
1714,Marcelo,Lyon,2.0,1,0,0,4,1,0,0,4,3,0,0,1,12,14,6,70.0
1716,Solly March,Brighton,19.4,1,0,0,31,20,12,94,17,17,0,0,0,92,17,26,39.5
1717,Riccardo Marchizza,Empoli,15.0,4,0,0,19,3,2,42,10,15,0,0,1,72,7,9,43.8
