,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1508,Luca de la Torre,Celta Vigo,16.5,613,600,5,4,2,2,21,1,0,0,0,0,510,8,19
1509,Remy Labeau Lascary,Lens,1.4,29,29,0,0,0,0,3,0,0,0,0,0,23,0,1
1510,Gaetan Laborde,Nice,27.8,714,663,47,1,3,2,71,2,24,12,11,0,471,4,29
1511,Gaetan Laborde,Rennes,2.8,61,54,7,0,0,0,3,0,0,0,0,0,41,0,6
1512,Alexandre Lacazette,Lyon,32.5,917,845,61,8,8,4,35,1,6,1,4,0,661,11,30
1513,Qazim Laci,Ajaccio,2.4,142,134,8,5,0,1,8,0,3,1,2,0,111,0,2
1514,Maxence Lacroix,Wolfsburg,18.1,1095,1029,64,48,1,11,3,5,0,0,0,0,952,2,6
1515,Alban Lafont,Nantes,37.0,1191,840,349,102,0,9,0,0,0,0,0,0,835,2,2
1516,Aissa Laidouni,Union Berlin,9.7,320,310,8,2,4,2,11,2,0,0,0,0,236,2,11
1517,Konrad Laimer,RB Leipzig,16.3,751,720,28,19,7,5,12,9,0,0,0,0,596,3,22
1518,Stefan Lainer,M'Gladbach,9.1,618,536,80,6,2,1,18,73,0,0,0,0,501,2,13
1519,Kenny Lala,Brest,15.7,874,668,203,40,2,6,64,147,16,5,10,0,660,3,22
1520,Adam Lallana,Brighton,8.0,317,304,11,2,0,0,3,2,1,0,0,0,262,2,5
1521,Vassilis Lambropoulos,Bochum,7.0,240,230,10,5,0,1,0,5,0,0,0,0,163,0,1
1522,Erik Lamela,Sevilla,20.5,770,732,30,6,1,0,33,6,15,5,3,0,588,8,33
1523,Mohamed Lamine Bayo,Lille,7.2,129,118,11,0,0,0,2,0,0,0,0,0,81,0,4
1524,Sam Lammers,Sampdoria,12.2,254,244,9,0,1,0,2,2,0,0,0,0,172,1,9
1525,Sam Lammers,Empoli,9.8,230,226,3,0,0,0,4,0,0,0,0,0,143,1,8
1526,Tariq Lamptey,Brighton,5.0,302,258,44,5,1,1,31,39,0,0,0,0,239,0,6
1527,Manuel Lanzini,West Ham,2.8,175,173,2,0,0,0,2,0,0,0,0,0,146,0,5
1528,Aymeric Laporte,Manchester City,11.0,964,926,37,21,1,6,6,10,0,0,0,0,892,1,5
1529,Julien Laporte,Lorient,18.4,799,779,18,12,0,10,0,2,0,0,0,0,681,2,6
1530,Cyle Larin,Valladolid,16.3,247,241,6,0,1,2,6,0,0,0,0,0,170,0,16
1531,Juan Larios,Southampton,1.7,82,59,23,0,0,0,4,23,0,0,0,0,63,0,2
1532,Yasser Larouci,Troyes,20.0,824,655,166,12,5,0,50,148,5,3,0,0,621,3,20
1534,Jordan Larsson,Schalke 04,5.1,117,112,5,1,0,1,2,2,2,1,1,0,87,0,5
1535,Kevin Lasagna,Hellas Verona,17.5,258,236,16,1,0,1,13,3,0,0,0,0,157,6,17
1536,Jamaal Lascelles,Newcastle Utd,2.4,93,93,0,0,0,0,0,0,0,0,0,0,79,0,0
1537,Juanmi Latasa,Getafe,5.0,164,159,3,0,0,1,2,0,0,0,0,0,80,2,7
1538,Toni Lato,Valencia,10.2,490,417,72,10,1,3,32,50,12,2,6,0,390,1,9
1539,Danny Latza,Schalke 04,9.5,394,356,37,17,2,2,20,2,10,5,3,1,310,1,10
1540,Armand Lauriente,Sassuolo,24.2,805,732,73,21,2,5,110,7,44,26,8,0,572,0,29
1541,Armand Lauriente,Lorient,3.0,95,92,3,1,2,0,6,0,2,1,1,0,73,0,1
1542,Romeo Lavia,Southampton,24.7,997,985,10,5,5,9,3,1,4,0,0,2,859,2,22
1543,Lazaro,Almería,8.0,218,204,14,1,0,5,9,1,3,2,0,0,170,0,5
1544,Valentino Lazaro,Torino,15.3,902,693,205,22,0,1,86,142,41,14,17,1,674,4,20
1545,Marko Lazetic,Milan,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1546,Darko Lazovic,Hellas Verona,24.9,836,710,117,10,6,1,123,69,37,15,16,0,517,9,38
1547,Manuel Lazzari,Lazio,20.9,1183,987,194,17,0,2,36,177,0,0,0,0,1033,2,25
1548,Theo Le Bris,Lorient,16.1,611,550,58,7,0,0,13,47,0,0,0,0,491,3,19
1549,Julien Le Cardinal,Lens,1.8,121,102,19,0,0,0,10,19,0,0,0,0,90,0,3
1550,Jeremy Le Douaron,Brest,23.0,390,376,9,0,1,2,32,1,0,0,0,0,264,5,19
1551,Enzo Le Fee,Lorient,33.6,2118,1863,249,103,11,13,136,13,94,39,38,2,1708,6,48
1552,Vincent Le Goff,Lorient,37.0,2044,1716,322,63,2,2,39,259,0,0,0,0,1702,6,36
1553,Maxime Le Marchand,Strasbourg,22.4,1208,1130,76,44,0,14,11,16,0,0,0,0,958,2,12
1554,Robin Le Normand,Real Sociedad,31.1,1740,1653,85,61,2,7,1,3,0,0,0,0,1533,2,4
1555,Rafael Leao,Milan,26.9,845,802,39,3,5,17,71,28,7,0,0,0,595,4,29
1556,Paolo Lebas,Ajaccio,0.6,16,15,1,1,0,0,0,0,0,0,0,0,12,0,0
1557,Jean-Louis Leca,Lens,1.0,39,28,11,1,0,1,0,0,0,0,0,0,32,0,0
1558,Benjamin Lecomte,Espanyol,10.0,275,149,123,43,0,2,0,0,0,0,0,0,179,3,0
1560,Benjamin Lecomte,Montpellier,19.0,643,417,223,58,0,4,0,0,0,0,0,0,411,3,0
1561,Jeremias Ledesma,Cádiz,34.0,1114,674,435,150,0,3,0,0,0,0,0,0,585,5,0
1562,Pierre Lees-Melou,Brest,30.7,1461,1398,61,55,8,37,41,5,1,1,0,0,1198,2,24
1563,Diogo Leite,Union Berlin,25.0,1366,1291,71,35,0,9,4,6,0,0,0,0,1071,4,16
1564,Maxim Leitsch,Mainz 05,7.4,328,319,9,6,0,2,0,1,0,0,0,0,249,0,2
1565,Florian Lejeune,Rayo Vallecano,28.5,1417,1329,82,71,1,38,9,6,4,4,0,0,1110,6,11
1566,Inigo Lekue,Athletic Club,14.7,807,668,137,16,0,4,43,119,2,0,1,0,624,2,18
1567,Thomas Lemar,Atlético Madrid,13.9,814,776,36,10,6,7,44,9,15,5,7,0,690,2,16
1568,Felix Lemarechal,Brest,3.2,113,103,10,4,0,0,7,1,3,3,0,0,89,0,2
1569,Dexter Lembikisa,Wolves,0.3,13,12,1,0,0,0,1,1,0,0,0,0,10,0,2
1570,Mario Lemina,Wolves,14.4,651,645,5,5,1,4,3,0,0,0,0,0,566,1,9
1571,Mario Lemina,Nice,9.3,637,629,5,5,1,6,2,0,0,0,0,0,569,3,4
1572,Tim Lemperle,Köln,1.5,53,51,1,0,2,0,1,0,0,0,0,0,28,1,3
1573,Clement Lenglet,Tottenham,22.4,1465,1431,29,22,5,20,16,6,0,0,0,0,1270,5,11
1574,Bernd Leno,Fulham,36.0,1397,1041,354,112,0,2,0,0,0,0,0,0,1110,2,0
1575,Christopher Lenz,Eint Frankfurt,14.3,824,645,176,32,0,5,93,101,43,20,14,0,621,3,17
1576,Donovan Leon,Auxerre,2.0,79,50,29,5,0,0,0,0,0,0,0,0,38,0,0
1577,Sergio Leon,Valladolid,14.8,206,172,31,0,0,6,9,2,0,0,0,0,138,3,6
1578,Johann Lepenant,Lyon,21.5,1301,1284,17,12,3,4,9,5,0,0,0,0,1163,0,24
1579,Mehdi Leris,Sampdoria,27.3,932,879,47,5,4,6,57,41,0,0,0,0,618,6,41
1580,Jefferson Lerma,Bournemouth,36.1,1611,1551,59,46,7,7,11,11,0,0,0,0,1317,1,24
1581,Benjamin Leroy,Ajaccio,31.1,875,526,343,131,0,0,0,0,0,0,0,0,533,6,0
1582,Leo Leroy,Montpellier,13.2,521,509,6,5,4,9,10,0,1,0,0,0,387,6,16
1583,Alexandre Letellier,Paris S-G,0.1,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0
1584,Ruan Levine,Ajaccio,0.3,14,14,0,0,0,0,0,0,0,0,0,0,13,0,1
1586,Robert Lewandowski,Barcelona,31.6,793,767,14,4,16,5,19,0,0,0,0,0,602,12,24
1587,Jamie Leweling,Union Berlin,2.9,57,55,2,0,0,0,10,1,0,0,0,0,39,0,2
1588,Jamal Lewis,Newcastle Utd,0.1,14,14,0,0,0,0,0,0,0,0,0,0,12,0,1
1589,Rico Lewis,Manchester City,10.0,675,633,41,7,1,0,5,31,0,0,0,0,617,1,9
1590,Keane Lewis-Potter,Brentford,3.6,86,83,3,0,1,1,8,2,0,0,0,0,49,0,3
1591,Dimitri Lienard,Strasbourg,17.1,982,785,193,40,0,12,119,100,51,15,28,1,728,4,17
1592,Philipp Lienhart,Freiburg,27.8,1612,1519,90,47,3,21,1,17,0,0,0,0,1369,3,11
1593,Matthijs de Ligt,Bayern Munich,26.7,2088,2038,45,38,0,15,2,6,0,0,0,0,1902,5,8
1594,Dimitris Limnios,Köln,0.4,23,20,3,0,0,0,6,0,3,1,2,0,13,0,2
1595,Victor Lindelof,Manchester Utd,15.2,930,905,25,13,2,1,1,1,0,0,0,0,866,0,1
1596,Jesper Lindstrom,Eint Frankfurt,18.7,514,469,42,7,4,0,46,7,24,14,6,0,325,3,24
1597,Karol Linetty,Torino,21.0,966,913,49,32,3,10,21,1,16,5,8,0,832,4,10
1598,Jesse Lingard,Nott'ham Forest,10.3,297,271,24,7,1,4,5,8,0,0,0,0,236,2,5
1599,Samuel Lino,Valencia,32.1,1163,1121,37,5,5,2,82,22,10,1,2,0,878,5,57
1600,Pol Lirola,Elche,7.0,325,260,65,6,0,3,32,59,0,0,0,0,240,0,11
1601,Mateusz Lis,Troyes,8.3,314,202,111,33,0,0,0,0,0,0,0,0,213,1,0
1602,Marcin Listkowski,Lecce,0.9,24,23,1,0,0,0,3,1,0,0,0,0,16,0,0
1603,Valentino Livramento,Southampton,0.3,26,18,8,1,0,0,0,7,0,0,0,0,21,0,1
1604,Dejan Ljubicic,Köln,19.0,615,598,10,1,2,2,42,2,2,1,1,0,445,7,24
1605,Javier Llabres,Mallorca,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1606,Diego Llorente,Leeds United,7.2,429,417,11,10,0,4,1,0,0,0,0,0,356,1,2
1607,Diego Llorente,Roma,6.4,300,294,4,4,0,2,0,0,0,0,0,0,264,2,2
1608,Marcos Llorente,Atlético Madrid,18.9,816,759,53,0,1,4,44,53,0,0,0,0,660,4,26
1609,Hugo Lloris,Tottenham,24.5,728,513,212,26,0,0,0,0,0,0,0,0,561,3,1
1610,Giovani Lo Celso,Villarreal,12.5,694,643,47,8,11,17,31,7,27,17,0,0,578,4,14
1612,Stanislav Lobotka,Napoli,34.5,2301,2252,47,33,0,14,2,2,0,0,0,0,2163,2,10
1613,Manuel Locatelli,Juventus,27.2,1362,1294,64,52,1,20,13,6,4,0,3,0,1114,4,28
1614,Luka Lochoshvili,Cremonese,20.4,791,756,33,27,0,2,6,5,0,0,0,0,627,2,7
1615,Bradley Locko,Reims,11.8,470,361,106,5,1,3,13,101,0,0,0,0,362,3,10
1616,Bradley Locko,Brest,3.0,127,99,28,1,0,0,6,27,0,0,0,0,99,0,0
1617,Renan Lodi,Nott'ham Forest,24.6,877,684,189,44,0,3,75,130,15,12,2,0,583,4,29
1618,Ruben Loftus-Cheek,Chelsea,17.1,907,858,44,11,1,6,19,32,0,0,0,0,782,5,20
1619,Sean Longstaff,Newcastle Utd,28.0,1163,1118,41,7,7,6,30,4,3,0,0,0,943,4,31
1620,Ademola Lookman,Atalanta,19.2,649,601,46,7,6,3,38,11,16,2,7,0,492,2,25
1621,Anthony Lopes,Lyon,31.3,1026,741,280,97,0,1,0,0,0,0,0,0,792,5,0
1622,Rony Lopes,Troyes,26.1,872,747,118,36,5,12,109,3,65,27,23,0,603,7,32
1623,David Lopez,Girona,18.4,1203,1138,62,48,0,5,0,3,0,0,0,0,1082,3,5
1624,Diego Lopez,Rayo Vallecano,1.1,29,21,8,0,0,0,0,0,0,0,0,0,22,0,0
1625,Diego Lopez,Valencia,5.0,151,149,1,1,2,1,12,0,0,0,0,0,101,1,7
1626,Maxime Lopez,Sassuolo,25.5,1673,1606,60,44,3,9,25,3,12,2,6,0,1471,7,14
1627,Pau Lopez,Marseille,32.5,1116,870,243,71,1,3,0,0,0,0,0,0,877,3,2
1628,Unai Lopez,Rayo Vallecano,13.9,929,835,86,44,0,18,55,7,27,10,8,1,745,8,18
1629,Dion Lopy,Reims,15.3,741,727,12,10,0,11,6,1,1,0,0,0,627,2,8
1630,Anthony Losilla,Bochum,30.2,962,951,8,6,4,4,10,0,0,0,0,0,650,3,20
1631,Jordan Lotomba,Nice,27.3,1412,1173,237,19,2,0,48,218,0,0,0,0,1183,2,38
1632,Matteo Lovato,Salernitana,9.0,325,307,17,17,1,3,0,0,0,0,0,0,274,1,2
1633,Dejan Lovren,Lyon,16.2,1096,1064,32,31,1,4,6,1,0,0,0,0,961,0,7
1634,Sandi Lovric,Udinese,25.9,963,884,74,33,4,12,75,5,36,6,15,0,767,5,15
1635,Jamal Lowe,Bournemouth,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
1636,Anthony Lozano,Cádiz,16.0,293,283,9,0,1,1,7,1,0,0,0,0,198,1,13
1638,Hirving Lozano,Napoli,17.8,588,579,6,0,0,3,73,5,1,0,0,0,441,3,23
1639,Pol Lozano,Espanyol,0.2,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0
1640,Jean Lucas,Monaco,3.2,154,152,1,1,1,2,1,0,0,0,0,0,134,1,1
1641,Jhon Lucumi,Bologna,32.2,1951,1870,78,59,3,24,1,2,0,0,0,0,1731,3,15
1642,Jose Luis Gaya,Valencia,30.1,1734,1344,378,51,2,13,213,285,42,9,25,0,1284,12,39
1643,Jose Luis Morales,Villarreal,13.5,258,237,18,0,2,1,13,4,0,0,0,0,181,3,14
1644,Jose Luis Palomino,Atalanta,8.4,518,485,33,21,0,0,5,12,0,0,0,0,428,0,8
1645,Douglas Luiz,Aston Villa,32.5,1812,1593,216,120,6,10,106,6,89,53,13,1,1494,3,16
1646,Romelu Lukaku,Inter,18.4,404,384,18,0,5,2,24,0,0,0,0,0,277,2,19
1647,Castello Lukeba,Lyon,33.2,2257,2202,49,41,1,9,3,6,0,0,0,0,2034,6,17
1648,Dodi Lukebakio,Hertha BSC,26.6,613,565,47,12,4,7,65,3,25,15,6,0,422,1,16
1649,Sasa Lukic,Fulham,4.6,218,211,7,7,0,0,2,0,0,0,0,0,192,0,0
1650,Sasa Lukic,Torino,13.3,732,692,38,29,1,6,25,5,4,0,4,0,627,2,7
1651,Andriy Lunin,Real Madrid,7.0,227,186,41,4,0,1,0,0,0,0,0,0,205,0,1
1652,Andrey Lunyov,Leverkusen,1.0,44,39,5,2,0,0,0,0,0,0,0,0,35,0,0
1653,Sebastiano Luperto,Empoli,34.8,1705,1532,171,81,1,8,2,2,0,0,0,0,1474,2,7
1654,Lyanco,Southampton,13.1,558,494,63,15,3,6,7,48,0,0,0,0,400,1,7
1655,Charalambos Lykogiannis,Bologna,12.3,731,601,127,12,1,10,69,104,11,6,3,0,518,3,28
1656,Youssouf M'Changama,Auxerre,12.0,489,463,26,13,2,11,35,2,10,4,6,0,384,0,12
1657,Awer Mabil,Cádiz,1.8,54,48,6,3,0,0,9,1,2,1,1,0,34,0,4
1658,Alexis Mac Allister,Brighton,32.1,1844,1785,52,35,15,11,29,5,12,7,4,0,1586,7,43
1659,Deiver Machado,Lens,24.3,875,718,156,10,0,2,60,145,1,1,0,0,719,1,26
1660,Darwin Machis,Valladolid,6.7,208,191,12,2,1,5,37,8,1,1,0,0,137,5,13
1661,James Maddison,Leicester City,27.6,1150,998,142,60,13,8,123,4,69,37,20,3,844,10,29
1662,Noni Madueke,Chelsea,7.1,286,278,8,0,0,0,19,7,1,1,0,0,223,0,9
1664,Pablo Maffeo,Mallorca,33.1,1221,967,248,7,2,9,123,241,0,0,0,0,819,6,39
1665,Lisandro Magallan,Elche,10.0,391,370,19,17,0,1,1,1,0,0,0,0,325,2,3
1666,Soungoutou Magassa,Monaco,0.9,34,31,2,2,0,0,0,0,0,0,0,0,27,1,0
1667,Giulio Maggiore,Salernitana,9.9,472,461,7,5,3,5,3,1,0,0,0,0,351,4,8
1668,Giangiacomo Magnani,Hellas Verona,17.0,499,485,12,8,0,6,4,4,0,0,0,0,367,2,2
1669,Hugo Magnetti,Brest,18.8,762,709,50,26,0,12,20,9,1,0,1,0,634,3,18
1670,Yohann Magnin,Clermont Foot,26.7,1337,1304,31,18,2,8,14,12,1,0,0,0,1121,2,25
1671,Harry Maguire,Manchester Utd,8.5,577,564,12,11,0,9,1,1,0,0,0,0,491,1,3
1672,Jon Magunacelaya,Real Sociedad,0.7,16,15,1,1,0,0,2,0,0,0,0,0,8,0,1
1673,Riyad Mahrez,Manchester City,21.3,1166,1028,138,36,10,7,96,37,65,26,20,1,958,0,18
1674,Arne Maier,Augsburg,21.8,658,588,68,21,6,2,64,11,32,13,17,0,421,2,27
1675,Mike Maignan,Milan,22.0,814,698,112,27,0,0,0,0,0,0,0,0,674,4,0
1676,Linton Maina,Köln,24.9,684,640,43,5,1,1,87,15,18,10,5,0,474,1,47
1677,Kobbie Mainoo,Manchester Utd,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
1678,Ainsley Maitland-Niles,Southampton,15.6,713,633,77,11,2,3,20,66,0,0,0,0,565,3,12
1679,Jordan Majchrzak,Roma,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1680,Lovro Majer,Rennes,18.5,976,909,60,22,6,4,67,7,31,12,11,0,758,7,45
1681,Jean-Victor Makengo,Udinese,8.9,316,315,1,1,0,0,6,0,0,0,0,0,264,0,9
1682,Jean-Victor Makengo,Lorient,11.8,540,525,12,9,2,1,1,2,0,0,0,0,475,3,5
1683,Beni Makouana,Montpellier,2.2,38,37,0,0,0,0,6,0,0,0,0,0,15,1,3
1684,Nemanja Maksimovic,Getafe,22.8,563,531,32,12,0,0,9,0,1,0,0,0,439,0,10
1685,Tyrell Malacia,Manchester Utd,15.5,802,670,130,11,0,5,15,117,2,2,0,0,694,2,16
1686,Lorenzo Malagrida,Sampdoria,1.2,42,41,0,0,0,0,2,0,0,0,0,0,31,1,1
1687,Daniel Maldini,Spezia,7.0,187,164,22,4,0,1,19,1,9,8,1,0,125,1,7
1688,Youssef Maleh,Fiorentina,3.3,116,111,4,3,0,1,7,1,0,0,0,0,95,1,2
1690,Youssef Maleh,Lecce,7.5,206,198,8,2,0,0,8,2,2,0,0,0,146,0,6
1691,Donyell Malen,Dortmund,19.0,625,587,34,2,1,5,69,7,23,14,5,0,463,4,24
1692,Ruslan Malinovskyi,Atalanta,6.1,332,304,23,8,2,11,23,2,13,6,6,0,248,5,6
1693,Ruslan Malinovskyi,Marseille,13.6,543,504,34,11,3,4,38,6,17,7,7,0,411,5,14
1694,Hugo Mallo,Celta Vigo,24.0,1427,1187,234,34,1,10,67,200,0,0,0,0,1094,6,29
1695,Mickael Malsa,Valladolid,0.8,20,20,0,0,0,0,0,0,0,0,0,0,13,0,1
1696,Giorgi Mamardashvili,Valencia,38.0,1086,740,342,103,0,3,0,0,0,0,0,0,697,4,1
1697,Hianga Mananga Mbock,Brest,0.2,10,10,0,0,0,0,1,0,0,0,0,0,8,0,0
1698,Gianluca Mancini,Roma,31.8,1621,1536,76,69,3,17,28,5,0,0,0,0,1306,9,14
1699,Steve Mandanda,Rennes,33.5,1216,917,297,105,0,0,0,0,0,0,0,0,919,2,0
1700,Reinildo Mandava,Atlético Madrid,20.6,1067,945,121,24,0,4,16,97,0,0,0,0,918,1,18
1701,Aissa Mandi,Villarreal,16.2,911,857,52,24,1,12,2,24,0,0,0,0,826,2,4
1702,Rolando Mandragora,Fiorentina,21.7,984,886,95,52,1,17,74,6,36,16,15,0,790,3,17
1703,Sadio Mane,Bayern Munich,15.8,418,390,23,2,3,3,22,5,1,0,0,0,307,5,31
1704,Orel Mangala,Nott'ham Forest,17.2,514,508,4,3,1,1,6,0,0,0,0,0,411,2,11
1705,Thomas Mangani,Ajaccio,14.8,910,783,122,74,2,9,79,3,45,22,17,0,634,5,19
1706,Vito Mannone,Lorient,17.9,583,417,166,54,0,0,0,0,0,0,0,0,444,0,0
1707,Javier Manquillo,Newcastle Utd,0.4,29,25,4,1,0,0,1,3,0,0,0,0,24,0,0
1708,Myziane Maolida,Reims,2.6,104,102,2,0,0,1,4,2,0,0,0,0,75,0,5
1709,Myziane Maolida,Hertha BSC,1.1,15,14,0,0,0,0,1,0,0,0,0,0,8,1,0
1710,Faitout Maouassa,Montpellier,21.4,651,528,117,7,1,5,81,92,18,10,6,0,436,6,29
1711,Sekou Mara,Southampton,6.2,107,102,2,0,1,0,1,0,0,0,0,0,68,3,4
1712,Marcao,Sevilla,4.2,217,209,6,5,0,3,0,0,0,0,0,0,187,2,3
1713,Solly March,Brighton,30.2,1312,1168,142,14,3,29,155,54,71,33,21,0,951,2,36
1714,Agustin Marchesin,Celta Vigo,19.0,635,447,184,53,0,1,0,0,0,0,0,0,449,4,0
1716,Federico Marchetti,Spezia,0.7,18,9,9,1,0,0,0,0,0,0,0,0,14,0,0
1717,Vincent Marchetti,Ajaccio,27.2,1057,1031,22,14,11,16,6,8,0,0,0,0,837,4,31
1718,Riccardo Marchizza,Sassuolo,3.1,181,148,33,4,0,3,18,25,4,0,4,0,137,0,4
1719,Gian Marco Ferrari,Sassuolo,24.7,1295,1164,127,83,0,16,6,5,0,0,0,0,1111,4,4
1720,Emiliano Marcondes,Bournemouth,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1721,Oscar de Marcos,Athletic Club,31.3,1932,1552,372,32,0,11,130,340,0,0,0,0,1499,8,52
1722,Alberto Mari,Valencia,1.0,20,20,0,0,0,0,0,0,0,0,0,0,8,0,0
1723,Jose Mari,Cádiz,4.4,203,188,14,14,0,8,1,0,0,0,0,0,168,1,2
1724,Pablo Mari,Monza,27.6,1621,1544,71,40,0,7,1,8,0,0,0,0,1431,6,9
1725,Jose Maria Gimenez,Atlético Madrid,26.9,1333,1270,62,51,0,19,0,5,0,0,0,0,1183,1,5
1726,Mariano,Real Madrid,1.7,41,39,1,0,0,1,0,0,0,0,0,0,32,1,0
1727,Pablo Marin,Real Sociedad,4.0,168,165,2,2,1,1,3,0,0,0,0,0,128,1,6
1728,Razvan Marin,Empoli,28.2,1594,1358,228,128,4,18,140,5,94,39,39,0,1260,8,25
1729,Diego Marino,Almería,0.5,8,2,6,1,0,0,0,0,0,0,0,0,7,0,0
1730,Guillermo Maripan,Monaco,24.0,1162,1120,41,36,0,7,1,0,0,0,0,0,1015,1,9
1731,Marlon,Monza,17.7,1029,984,45,32,0,3,5,7,0,0,0,0,950,0,1
1732,Omar Marmoush,Wolfsburg,16.4,458,444,13,1,1,7,25,0,5,5,0,0,299,1,21
1733,Marquinhos,Arsenal,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1734,Marquinhos,Paris S-G,30.2,2175,2114,57,34,4,7,1,17,0,0,0,0,2068,4,11
1735,Luca Marrone,Monza,1.5,84,78,6,6,0,0,0,0,0,0,0,0,78,0,0
1736,Eric Martel,Köln,22.4,888,876,10,9,1,3,20,1,0,0,0,0,695,2,25
1737,Roger Marti,Elche,7.3,160,147,10,0,0,1,5,0,0,0,0,0,118,3,8
1738,Roger Marti,Cádiz,7.1,129,116,10,0,1,0,0,0,0,0,0,0,92,3,4
1739,Anthony Martial,Manchester Utd,10.9,328,314,12,3,3,0,4,2,0,0,0,0,263,2,14
1740,Aaron Martin,Mainz 05,20.5,1028,730,293,39,0,4,145,195,59,42,16,0,761,5,29
1742,Ander Martin,Real Sociedad,0.5,24,22,2,1,0,0,4,0,1,1,0,0,12,0,0
1743,Andres Martin,Rayo Vallecano,2.3,77,69,5,0,0,2,11,2,3,3,0,0,39,3,4
1744,Carlos Martin,Atlético Madrid,0.3,11,11,0,0,0,0,2,0,0,0,0,0,6,0,0
1745,Ivan Martin,Girona,17.6,672,648,23,8,0,2,18,7,0,0,0,0,565,1,18
1746,Jonas Martin,Lille,3.1,229,219,10,7,0,2,3,2,1,1,0,0,193,0,1
1747,Gabriel Martinelli,Arsenal,31.0,1107,1013,88,12,8,2,113,11,63,40,0,0,833,6,44
1748,Arnau Martinez,Girona,30.4,1599,1270,319,48,3,7,60,271,0,0,0,0,1303,10,33
1749,Emiliano Martinez,Aston Villa,34.9,1388,1043,340,128,1,5,0,0,0,0,0,0,1026,5,1
1750,Inigo Martinez,Athletic Club,14.9,773,725,46,35,0,26,5,2,0,0,0,0,627,2,7
1751,Lautaro Martinez,Inter,28.6,681,632,46,1,6,6,14,5,0,0,0,0,503,3,24
1752,Lisandro Martinez,Manchester Utd,23.5,1528,1401,122,34,7,16,0,5,0,0,0,0,1330,5,7
1753,Lucas Martinez Quarta,Fiorentina,24.1,1524,1460,61,54,0,38,4,7,0,0,0,0,1245,3,12
1754,Roger Martinez,Espanyol,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
1755,Gelson Martins,Monaco,3.8,155,154,1,0,0,0,5,1,0,0,0,0,121,0,6
1756,Adam Marusic,Lazio,30.7,1829,1573,253,28,0,8,17,225,0,0,0,0,1564,3,18
1757,Omar Mascarell,Elche,27.2,1270,1183,83,56,0,20,22,4,19,1,9,3,1091,4,11
1758,Adam Masina,Udinese,8.8,428,386,40,13,1,6,10,27,0,0,0,0,332,2,3
1759,Jordi Masip,Valladolid,27.9,963,645,316,77,0,1,0,0,0,0,0,0,679,2,1
1760,Erhan Masovic,Bochum,24.2,821,798,21,15,0,1,2,1,0,0,0,0,662,2,10
1761,Han-Noah Massengo,Auxerre,12.4,453,435,12,8,5,3,2,1,0,0,0,0,385,6,9
1762,Yanis Massolin,Clermont Foot,0.7,39,39,0,0,0,0,0,0,0,0,0,0,30,0,0
1763,Jaime Mata,Getafe,4.9,122,119,2,0,0,0,9,1,0,0,0,0,68,1,7
1764,Pape Matar Sarr,Tottenham,2.4,154,150,4,2,0,1,0,0,0,0,0,0,141,0,0
1765,Eliot Matazo,Monaco,13.1,493,483,7,6,0,7,2,0,0,0,0,0,399,3,8
1766,Jean-Philippe Mateta,Crystal Palace,8.6,149,143,6,0,0,0,3,0,0,0,0,0,104,0,9
1768,Nemanja Matic,Roma,20.6,1295,1229,59,56,2,16,12,2,1,0,0,0,1109,7,19
1769,Joel Matip,Liverpool,12.1,885,873,11,7,0,5,1,4,0,0,0,0,766,1,5
1770,Henning Matriciani,Schalke 04,20.7,883,702,180,21,0,1,20,156,0,0,0,0,638,1,26
1771,Chrislain Matsima,Lorient,2.5,127,120,7,7,0,0,0,0,0,0,0,0,108,0,3
1772,Chrislain Matsima,Monaco,5.0,230,208,20,5,0,0,2,15,0,0,0,0,194,2,0
1773,Jean Matteo Bahoya,Angers,3.0,82,81,1,0,0,0,2,0,1,0,0,0,69,0,2
1774,Azor Matusiwa,Reims,27.6,1617,1576,33,26,1,24,4,6,0,0,0,0,1376,8,27
1775,Neal Maupay,Everton,12.4,253,222,30,1,0,1,3,2,0,0,0,0,190,1,10
1776,Aiman Maurer,Clermont Foot,5.6,125,107,17,6,1,0,19,0,11,6,3,1,87,1,7
1777,Stephy Mavididi,Montpellier,14.3,318,305,12,1,1,1,10,8,0,0,0,0,236,1,12
1778,Konstantinos Mavropanos,Stuttgart,25.4,1512,1339,166,59,2,49,6,107,0,0,0,0,1255,7,17
1779,Christian Mawissa,Toulouse,1.1,48,41,7,1,0,0,1,6,0,0,0,0,41,0,0
