,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
256,Myron Boadu,Monaco,0.7,0,0,0,3,1,1,0,0,2,0,0,0,3,1,3,25.0
257,Oscar Bobb,Manchester City,0.6,0,0,0,1,2,0,1,0,0,0,0,0,4,0,0,0.0
258,Jeremie Boga,Nice,6.9,1,0,0,4,7,4,22,1,3,0,0,0,34,1,2,33.3
260,Jayden Bogle,Sheffield Utd,7.3,2,0,0,13,6,3,13,9,5,0,0,0,34,9,6,60.0
261,Emil Bohinen,Salernitana,4.6,1,0,0,4,4,0,2,11,6,0,0,0,39,10,10,50.0
262,Daniel Boloca,Sassuolo,10.4,3,0,0,10,5,0,3,10,14,0,1,0,81,7,6,53.8
263,Willy Boly,Nott'ham Forest,8.5,1,0,0,12,1,1,1,16,15,0,0,0,45,33,14,70.2
264,Giacomo Bonaventura,Fiorentina,10.0,4,0,0,6,9,0,21,4,5,0,0,0,48,3,6,33.3
265,Federico Bonazzoli,Hellas Verona,5.7,2,0,0,3,12,5,5,2,0,0,0,0,14,3,6,33.3
266,Warren Bondo,Monza,1.7,0,0,0,4,3,0,1,2,3,0,0,0,14,1,1,50.0
267,Victor Boniface,Leverkusen,10.5,2,0,0,9,11,8,3,0,3,0,0,0,22,18,12,60.0
268,Kevin Bonifazi,Bologna,1.0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0.0
269,Leonardo Bonucci,Union Berlin,4.9,0,0,0,2,1,0,6,7,5,0,1,0,31,5,7,41.7
270,Angelo Borges,Strasbourg,6.4,0,0,0,7,17,0,23,4,7,0,0,0,43,1,2,33.3
271,Neto Borges,Clermont Foot,7.0,0,0,0,5,9,3,26,16,9,1,0,0,42,10,11,47.6
272,Yvandro Borges Sanches,M'Gladbach,0.2,0,0,0,2,1,0,3,0,0,1,0,0,2,0,0,0.0
273,Sebastiaan Bornauw,Wolfsburg,2.9,1,0,0,6,0,0,1,3,2,0,0,1,18,1,2,33.3
274,Rafael Borre,Werder Bremen,4.8,0,0,0,11,4,7,7,1,4,0,0,0,11,8,12,40.0
275,Gennaro Borrelli,Frosinone,0.3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.0
276,Adri Bosch,Granada,0.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0.0
277,Erik Botheim,Salernitana,3.5,1,0,0,2,11,0,1,0,0,0,0,0,7,2,17,10.5
278,Sven Botman,Newcastle Utd,5.0,1,0,0,2,2,1,0,4,5,0,0,0,31,12,6,66.7
279,Ayyoub Bouaddi,Lille,0.3,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0.0
280,Badredine Bouanani,Nice,1.3,0,0,0,3,3,0,6,2,2,0,0,0,7,0,1,0.0
281,Hicham Boudaoui,Nice,6.8,3,0,0,8,11,0,10,4,8,1,0,0,31,8,10,44.4
282,Yassine Bounou,Sevilla,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
283,Mehdi Bourabia,Frosinone,0.4,1,0,0,1,0,1,0,0,0,0,0,0,6,1,0,100.0
284,Benjamin Bourigeaud,Rennes,10.9,1,0,0,3,8,1,64,7,9,0,0,0,42,5,7,41.7
286,Bilal Boutobba,Clermont Foot,1.6,1,0,0,2,7,0,26,2,3,0,0,0,13,3,3,50.0
287,Edoardo Bove,Roma,7.5,1,0,0,17,11,0,3,5,11,0,0,0,38,12,14,46.2
288,Jarrod Bowen,West Ham,12.0,1,0,0,8,14,7,29,9,11,0,0,0,43,17,32,34.7
289,Lucas Boye,Granada,8.3,2,1,0,21,13,3,4,2,6,0,0,0,35,19,19,50.0
290,Domagoj Bradaric,Salernitana,9.5,3,0,0,5,7,0,15,10,10,0,0,0,48,13,9,59.1
291,Bilal Brahimi,Nice,0.1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0.0
292,Bilal Brahimi,Brest,1.1,1,0,0,2,1,0,8,0,0,0,0,0,7,0,0,0.0
293,Juan Brandariz,Almería,10.5,2,0,0,10,4,0,1,5,7,0,1,0,39,11,11,50.0
294,Julian Brandt,Dortmund,8.5,0,0,0,2,3,0,64,3,4,0,0,0,43,4,13,23.5
295,Jarrad Branthwaite,Everton,10.0,4,0,0,16,4,1,1,17,10,0,1,0,75,27,16,62.8
296,Lilian Brassier,Brest,9.7,6,1,1,13,8,1,2,18,8,0,1,0,71,16,8,66.7
297,Claudio Bravo,Betis,7.0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0
298,Tim Breithaupt,Augsburg,2.7,2,0,0,4,2,0,0,1,2,0,0,0,17,5,6,45.5
299,Josip Brekalo,Fiorentina,5.4,0,0,0,9,6,0,19,1,6,0,0,0,21,0,4,0.0
300,Gleison Bremer,Juventus,11.9,1,0,0,20,6,1,0,16,12,0,0,0,66,36,19,65.5
301,Ben Brereton,Villarreal,2.5,2,0,0,3,4,1,3,0,2,0,0,0,11,1,1,50.0
302,Marco Brescianini,Frosinone,4.6,1,0,0,10,3,2,3,3,1,0,0,0,19,6,4,60.0
303,Maximilian Breunig,Freiburg,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
304,Rhian Brewster,Sheffield Utd,1.8,0,0,0,2,1,0,0,0,1,0,0,0,3,2,5,28.6
305,Armando Broja,Chelsea,1.4,0,0,0,1,3,4,0,0,0,1,0,0,4,1,3,25.0
306,Andre Brooks,Sheffield Utd,0.2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,50.0
307,David Brooks,Bournemouth,2.5,1,0,0,6,1,0,11,2,4,0,0,0,14,1,4,20.0
308,John Brooks,Hoffenheim,8.0,2,0,0,5,6,0,1,16,4,0,0,0,51,25,10,71.4
309,Moritz Broschinski,Bochum,2.5,0,0,0,9,0,2,1,0,2,0,0,0,5,4,27,12.9
310,Jacob Brown,Luton Town,6.4,2,0,0,11,9,6,8,4,4,0,0,0,32,20,29,40.8
312,Josh Brownhill,Burnley,8.7,1,0,0,12,9,1,31,11,14,0,0,0,44,9,13,40.9
313,Jacob Bruun Larsen,Burnley,2.1,0,0,0,5,1,4,1,1,1,0,0,0,8,2,4,33.3
314,Ante Budimir,Osasuna,9.9,3,0,0,15,9,12,4,3,6,2,0,0,18,48,40,54.5
315,Hugo Bueno,Wolves,1.6,0,0,0,1,1,0,10,1,1,0,0,1,13,1,5,16.7
316,Marius Bulter,Hoffenheim,5.4,1,0,0,6,6,3,30,2,3,0,1,0,31,13,15,46.4
317,Facundo Buonanotte,Brighton,1.4,1,0,0,4,6,0,2,2,1,0,0,0,6,1,1,50.0
318,Alessandro Buongiorno,Torino,8.3,1,0,0,22,8,0,0,18,14,0,1,0,52,26,17,60.5
319,Oliver Burke,Werder Bremen,0.4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0.0
320,Reece Burke,Luton Town,6.6,1,0,0,6,6,0,7,7,7,0,0,0,19,23,13,63.9
321,Dan Burn,Newcastle Utd,10.5,2,0,0,12,6,2,8,10,9,0,0,0,49,24,13,64.9
322,Rares-Catalin Burnete,Lecce,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
323,Mason Burstow,Chelsea,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
324,Marnon Busch,Heidenheim,1.1,0,0,0,1,2,0,7,2,0,0,0,0,5,1,3,25.0
325,Maxime Busi,Reims,0.3,1,0,0,1,0,0,0,2,0,0,0,0,5,0,0,0.0
326,Aurelio Buta,Eint Frankfurt,7.0,2,0,0,10,6,1,20,5,11,0,0,0,34,8,8,50.0
327,Marcin Bulka,Nice,12.0,1,0,0,0,1,0,0,0,0,0,0,0,19,3,0,100.0
328,Jamie Bynoe-Gittens,Dortmund,1.3,0,0,0,0,5,0,1,1,0,0,0,0,4,0,1,0.0
329,Juan Cabal,Hellas Verona,0.3,0,0,0,1,0,0,4,0,0,0,0,0,2,1,0,100.0
330,Remy Cabella,Lille,7.5,0,0,0,5,16,0,27,2,14,0,0,0,28,4,6,40.0
331,Jovane Cabral,Salernitana,7.2,1,0,0,17,12,6,14,1,8,0,1,0,28,5,14,26.3
332,Liberato Cacace,Empoli,7.1,3,0,0,8,6,0,10,10,8,0,0,0,50,7,7,50.0
333,Anthony Caci,Mainz 05,9.8,2,0,0,10,9,0,24,7,6,0,0,0,64,13,10,56.5
334,Moises Caicedo,Chelsea,8.9,3,0,0,17,13,0,1,7,10,0,1,0,48,9,3,75.0
335,Tom Cairney,Fulham,2.1,0,0,0,2,3,0,0,1,0,0,0,0,10,2,1,66.7
336,Jens Cajuste,Napoli,2.9,4,0,0,11,3,1,1,1,9,0,1,0,11,6,8,42.9
338,Davide Calabria,Milan,8.1,1,0,0,4,6,0,15,12,9,0,0,0,34,3,4,42.9
339,Riccardo Calafiori,Bologna,7.4,0,0,0,6,2,1,2,14,9,0,1,0,58,14,7,66.7
340,Luca Caldirola,Monza,10.9,3,1,1,13,11,0,1,17,5,0,1,0,26,14,6,70.0
341,Duje Caleta-Car,Lyon,4.0,1,0,0,5,0,0,0,1,2,0,0,0,18,7,2,77.8
342,Hakan Calhanoglu,Inter,10.8,3,0,0,22,11,0,52,6,20,0,0,0,81,15,7,68.2
343,Jose Callejon,Granada,5.4,0,0,0,8,12,2,16,1,4,0,0,0,30,4,6,40.0
344,Dominic Calvert-Lewin,Everton,6.4,0,0,0,8,2,3,0,1,1,0,0,0,15,40,47,46.0
345,Lamine Camara,Metz,9.7,1,0,0,18,17,1,44,10,19,0,0,0,67,2,9,18.2
346,Mahdi Camara,Brest,7.1,4,0,0,11,7,0,10,10,11,1,0,0,28,8,12,40.0
347,Mohamed Camara,Monaco,4.5,3,0,0,9,11,0,0,6,7,0,0,0,30,3,4,42.9
348,Eduardo Camavinga,Real Madrid,8.3,3,0,0,22,23,0,4,14,19,0,0,0,66,4,5,44.4
349,Nicolo Cambiaghi,Empoli,6.7,0,0,0,13,16,1,29,4,6,0,0,0,26,2,4,33.3
350,Andrea Cambiaso,Juventus,5.8,3,0,0,10,6,0,20,2,7,0,0,0,24,4,2,66.7
351,Axel Camblan,Brest,0.8,2,0,0,2,0,0,0,0,1,0,0,0,2,0,6,0.0
352,Sergio Camello,Rayo Vallecano,4.9,2,0,0,6,3,2,1,1,1,0,0,0,15,2,12,14.3
353,Emre Can,Dortmund,5.9,3,0,0,9,8,0,1,5,11,0,0,0,44,8,5,61.5
354,Matteo Cancellieri,Empoli,8.1,4,0,0,10,22,5,27,3,13,0,0,0,32,9,27,25.0
355,Joao Cancelo,Barcelona,9.0,2,0,0,8,10,2,26,6,21,0,0,0,60,5,12,29.4
356,Fali Cande,Metz,9.4,1,0,0,5,5,0,5,9,12,0,0,0,51,17,7,70.8
357,Antonio Candreva,Salernitana,9.1,1,0,0,0,12,9,62,4,3,0,0,0,25,0,1,0.0
358,Thomas Cannon,Everton,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
359,Sergi Canos,Valencia,2.8,0,0,0,2,5,0,3,2,2,0,0,0,17,1,2,33.3
360,Luigi Canotto,Frosinone,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
361,Etienne Capoue,Villarreal,9.0,3,0,0,9,27,1,2,12,9,1,0,0,51,11,7,61.1
362,Gianluca Caprari,Monza,2.8,0,0,0,2,3,2,6,2,1,0,0,0,11,0,4,0.0
364,Elia Caprile,Empoli,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
365,Francesco Caputo,Empoli,8.1,0,0,0,5,10,12,1,0,0,0,0,0,12,5,16,23.8
366,Maxence Caqueret,Lyon,10.7,1,0,0,15,7,0,56,16,19,0,0,0,85,4,1,80.0
367,Andrea Carboni,Monza,5.6,0,0,0,3,1,1,4,3,7,0,0,0,21,9,3,75.0
368,Valentin Carboni,Monza,0.5,1,0,0,1,2,0,3,0,2,0,0,0,7,0,0,0.0
369,Isaac Carcelen,Cádiz,11.0,0,0,0,8,18,2,15,6,11,0,0,0,49,9,13,40.9
370,Irvin Cardona,Augsburg,0.6,1,0,0,1,0,0,6,0,1,0,0,0,1,1,2,33.3
371,Marc Cardona,Las Palmas,3.4,1,0,0,5,8,8,2,1,1,1,0,0,11,3,8,27.3
372,Sergi Cardona,Las Palmas,11.3,5,0,0,18,27,0,36,20,23,0,0,0,84,22,7,75.9
373,Igor Carioca,Lorient,0.9,1,0,0,4,1,0,9,2,3,0,2,0,5,1,1,50.0
374,Carlos,Inter,3.6,1,0,0,5,2,0,16,4,4,0,0,0,21,14,3,82.4
375,Diego Carlos,Aston Villa,3.1,0,0,0,1,0,1,0,3,4,0,0,0,16,4,5,44.4
376,Carmona,Getafe,5.0,3,0,0,15,9,1,5,4,7,0,0,0,30,8,10,44.4
377,Marco Carnesecchi,Atalanta,4.0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,1,50.0
378,Yannick Carrasco,Atlético Madrid,2.5,0,0,0,2,2,1,8,1,4,0,0,0,15,0,1,0.0
379,Rasmus Carstensen,Köln,8.5,2,1,1,12,5,3,29,8,11,0,0,0,44,10,9,52.6
380,Dani Carvajal,Real Madrid,10.6,1,0,0,12,7,0,21,10,15,0,0,0,56,7,9,43.8
381,Fabio Carvalho,RB Leipzig,1.6,0,0,0,0,2,0,3,0,1,0,0,0,10,1,3,25.0
382,William Carvalho,Betis,1.7,0,0,0,1,3,0,2,2,3,0,0,0,17,4,1,80.0
383,Nicolo Casale,Lazio,6.0,0,0,0,1,0,0,0,3,2,0,0,0,35,9,5,64.3
384,Casemiro,Manchester Utd,7.2,1,0,0,11,5,2,6,5,12,0,0,0,43,13,11,54.2
385,Matty Cash,Aston Villa,11.4,3,0,0,11,12,0,11,10,15,0,0,1,55,3,7,30.0
386,Josue Casimir,Le Havre,8.5,3,0,0,10,9,1,11,5,6,0,0,0,55,6,4,60.0
387,Giuseppe Caso,Frosinone,2.9,2,0,0,3,5,1,2,0,3,0,0,0,10,0,2,0.0
388,Cristian Casseres Jr.,Toulouse,9.0,0,0,0,21,15,0,3,12,16,0,1,0,57,9,12,42.9
390,Timothy Castagne,Fulham,8.2,1,0,0,10,3,0,21,13,7,0,0,0,36,7,8,46.7
391,Koen Casteels,Wolfsburg,8.0,0,0,0,0,1,0,0,0,1,0,0,0,12,3,0,100.0
392,Valentin Castellanos,Lazio,4.8,0,0,0,11,8,4,2,1,6,0,0,0,12,16,16,50.0
393,Jean-Charles Castelletto,Nantes,10.0,3,0,0,13,7,1,6,14,5,0,2,0,59,22,12,64.7
394,Samu Castillejo,Sassuolo,3.0,0,0,0,5,7,1,16,0,5,0,0,0,18,2,6,25.0
395,Jonny Castro,Wolves,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
396,Danilo Cataldi,Lazio,5.8,2,0,0,6,4,0,11,9,0,0,0,0,52,3,0,100.0
397,Catena,Osasuna,11.9,4,1,0,20,8,1,0,7,6,0,1,0,65,23,11,67.6
398,Maximiliano Caufriez,Clermont Foot,5.9,1,0,0,10,2,0,1,6,11,0,0,0,19,5,3,62.5
399,Ivan Cavaleiro,Lille,7.6,1,0,0,9,7,2,25,5,5,0,0,0,27,14,18,43.8
400,Dani Ceballos,Real Madrid,0.8,0,0,0,1,3,0,2,0,1,0,0,0,6,0,0,0.0
401,Emil Ceide,Sassuolo,1.1,0,0,0,1,1,0,1,0,0,0,0,0,5,0,1,0.0
402,Zeki Celik,Roma,1.1,0,0,0,4,0,0,2,1,4,0,0,0,5,2,2,50.0
403,Alex Centelles,Almería,2.5,0,0,0,2,2,0,15,4,1,0,0,0,7,3,0,100.0
404,Vaclav Cerny,Wolfsburg,4.3,2,0,0,3,0,1,14,5,2,0,0,0,22,1,2,33.3
405,Michele Cerofolini,Frosinone,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
406,Franco Cervi,Celta Vigo,1.6,0,0,0,3,8,1,6,2,3,0,0,0,15,3,2,60.0
407,Julio Cesar Enciso,Brighton,0.8,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0.0
408,Julian Chabot,Köln,10.4,2,0,0,8,11,1,1,20,17,0,0,0,67,33,16,67.3
409,Fares Chaibi,Toulouse,0.6,1,0,0,1,0,0,7,0,0,0,0,0,3,1,0,100.0
410,Fares Chaibi,Eint Frankfurt,6.1,1,0,0,6,4,3,37,1,4,0,0,0,13,2,21,8.7
411,Muhammed Cham,Clermont Foot,10.4,2,0,0,9,16,1,47,1,7,0,0,0,42,2,11,15.4
412,Brendan Chardonnet,Brest,11.0,2,0,0,12,8,0,6,12,8,0,0,0,61,23,9,71.9
413,Pep Chavarria,Rayo Vallecano,0.2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
414,Walid Cheddira,Frosinone,7.2,0,0,0,6,9,6,2,0,1,1,0,0,9,10,23,30.3
416,Rayan Cherki,Lyon,7.1,0,0,0,6,11,0,21,1,3,0,0,0,27,0,3,0.0
417,Youssef Chermiti,Everton,0.4,1,0,0,1,1,1,0,0,0,0,0,0,2,4,5,44.4
418,Lucas Chevalier,Lille,12.0,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0.0
419,Fabio Chiarodia,M'Gladbach,0.3,0,0,0,1,0,0,0,1,1,0,1,0,2,3,3,50.0
420,Federico Chiesa,Juventus,8.6,1,0,0,3,15,2,31,3,2,0,0,0,25,0,1,0.0
421,Ben Chilwell,Chelsea,3.7,3,0,0,6,7,1,21,3,4,0,0,0,18,7,7,50.0
422,Pedro Chirivella,Nantes,11.9,1,0,0,9,10,0,4,12,10,0,0,0,64,5,7,41.7
423,Tahith Chong,Luton Town,5.9,2,0,0,7,21,1,9,3,6,0,0,0,38,0,4,0.0
424,Joris Chotard,Montpellier,10.7,3,0,0,15,6,0,8,16,30,0,1,0,99,12,11,52.2
425,Andreas Christensen,Barcelona,8.0,1,0,0,3,3,0,0,6,4,0,0,0,39,16,8,66.7
426,Oliver Christensen,Fiorentina,2.0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0.0
427,Ryan Christie,Bournemouth,9.7,0,0,0,13,11,2,20,10,8,0,1,0,43,4,12,25.0
428,Carney Chukwuemeka,Chelsea,1.4,2,0,0,2,1,0,1,0,1,0,0,0,4,0,2,0.0
429,Samuel Chukwueze,Milan,3.2,0,0,0,3,3,2,10,2,2,0,0,0,12,5,5,50.0
430,Victor Chust,Cádiz,1.0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,1,50.0
431,Pathe Ciss,Rayo Vallecano,7.7,2,0,0,11,14,1,2,13,8,0,0,0,51,20,18,52.6
432,Ibrahim Cissoko,Toulouse,0.3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0
433,Patrick Ciurria,Monza,9.8,2,0,0,15,5,3,34,6,8,0,1,0,36,4,4,50.0
434,Jordan Clark,Luton Town,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
435,Alexis Claude-Maurice,Nice,0.2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0.0
436,Jonathan Clauss,Marseille,10.4,1,0,0,3,5,2,65,17,13,0,0,0,56,7,12,36.8
437,Silvi Clua,Girona,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
438,Nathaniel Clyne,Crystal Palace,1.5,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0.0
439,Marcus Coco,Nantes,6.6,1,0,0,6,12,0,16,9,10,0,0,0,34,8,10,44.4
440,Saul Coco,Las Palmas,7.4,2,0,0,8,6,0,0,6,7,0,0,0,46,16,12,57.1
442,Maxime Colin,Metz,6.1,1,0,0,3,2,0,8,6,6,0,0,0,32,1,3,25.0
443,Nathan Collins,Brentford,11.1,2,0,0,4,4,1,1,18,7,0,0,0,64,33,18,64.7
444,Lorenzo Colombo,Monza,8.4,1,0,0,8,13,4,1,0,9,0,0,0,23,10,30,25.0
445,Andrea Colpani,Monza,9.9,0,0,0,10,15,0,44,4,3,0,0,0,26,3,8,27.3
446,Levi Colwill,Chelsea,10.4,1,0,0,9,7,4,9,12,14,0,0,0,56,27,9,75.0
447,Kingsley Coman,Bayern Munich,7.6,1,0,0,5,14,1,29,0,5,0,0,0,28,2,3,40.0
448,Eray Comert,Nantes,8.3,2,0,0,7,10,0,0,15,9,0,1,0,50,5,10,33.3
449,Santi Comesana,Villarreal,3.3,4,0,0,12,5,0,2,5,8,0,0,0,17,4,2,66.7
450,Pietro Comuzzo,Fiorentina,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
451,Andrea Consigli,Sassuolo,10.0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,100.0
452,Bambase Conte,Hoffenheim,0.0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0.0
453,Lewis Cook,Bournemouth,6.8,1,1,0,9,5,0,22,19,11,0,0,0,45,7,4,63.6
454,Copete,Mallorca,4.3,3,0,0,6,2,0,3,5,7,0,1,0,27,3,6,33.3
455,Diego Coppola,Hellas Verona,3.2,2,0,0,7,1,0,0,4,6,0,0,0,26,16,9,64.0
456,Tommaso Corazza,Bologna,1.6,1,0,0,1,2,0,4,4,3,0,0,0,7,0,1,0.0
457,Jeppe Corfitzen,Lecce,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
458,Jack Cork,Burnley,0.2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0.0
459,Maxwel Cornet,West Ham,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
460,Jesus Corona,Sevilla,0.2,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0.0
461,Angel Correa,Atlético Madrid,3.1,0,0,0,3,4,3,10,1,4,0,0,0,12,0,3,0.0
462,Joaquin Correa,Marseille,3.2,2,0,0,6,2,0,0,1,3,0,0,0,13,2,4,33.3
463,Thierry Correia,Valencia,10.3,1,0,0,17,16,1,28,19,21,0,1,0,76,4,13,23.5
464,Oscar Cortes,Lens,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0
465,Danny da Costa,Mainz 05,7.1,1,0,0,5,4,0,30,12,7,0,1,0,44,7,12,36.8
466,David Pereira da Costa,Lens,0.6,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0.0
468,Jaume Costa,Mallorca,6.5,3,0,0,11,7,0,17,7,6,0,0,0,36,5,6,45.5
469,Logan Costa,Toulouse,11.1,3,0,0,14,4,1,2,5,10,0,0,0,58,26,11,70.3
470,Samu Costa,Mallorca,9.9,2,0,0,25,22,4,14,16,21,0,1,0,71,24,11,68.6
471,Benoit Costil,Salernitana,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0
472,Vladimir Coufal,West Ham,12.0,1,0,0,10,11,1,33,16,22,0,0,0,55,13,14,48.1
473,Lassana Coulibaly,Salernitana,6.6,1,0,0,12,12,0,2,7,11,0,0,0,40,9,12,42.9
474,Mamadou Coulibaly,Salernitana,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
475,Philippe Coutinho,Aston Villa,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
476,Yan Couto,Girona,8.3,3,0,0,13,12,2,41,3,12,0,0,0,47,3,8,27.3
477,Nicolas Cozza,Wolfsburg,2.4,1,0,0,1,0,0,2,4,5,0,0,0,12,3,7,30.0
478,Alessio Cragno,Sassuolo,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
479,Aaron Cresswell,West Ham,0.9,0,0,0,0,2,0,2,0,0,0,0,0,4,1,1,50.0
480,Bryan Cristante,Roma,12.0,2,0,0,26,5,2,4,13,11,0,1,0,81,27,19,58.7
481,Juan Cruz Armada,Osasuna,7.3,1,0,0,8,3,1,12,4,5,0,0,0,37,3,3,50.0
482,Juan Cruz,Hellas Verona,0.9,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,33.3
483,Juan Cruz,Betis,0.8,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,100.0
484,Juan Cuadrado,Inter,1.1,0,0,0,1,1,1,5,0,1,0,0,0,7,0,0,0.0
485,Marc Cucurella,Chelsea,5.4,4,0,0,7,8,1,5,7,13,0,1,0,31,7,7,50.0
486,Jorge Cuenca,Villarreal,6.1,1,0,0,7,7,0,0,7,6,0,0,0,23,21,8,72.4
487,Josh Cullen,Burnley,9.3,5,0,0,13,23,0,3,7,11,0,0,0,62,5,6,45.5
488,Matheus Cunha,Wolves,10.9,1,0,0,11,16,3,8,6,8,0,0,0,38,9,12,42.9
489,Marvin Cuni,Frosinone,4.4,0,0,0,8,9,2,2,1,2,1,0,0,14,14,22,38.9
490,Eric Curbelo,Las Palmas,1.0,0,0,0,0,0,0,0,2,1,0,0,0,10,0,1,0.0
491,Tomas Cvancara,M'Gladbach,5.6,3,0,0,4,8,3,0,0,2,0,0,0,12,12,19,38.7
492,Danilo D'Ambrosio,Monza,5.1,3,1,1,10,3,1,2,7,11,0,0,0,26,7,6,53.8
494,Finn Dahmen,Augsburg,11.0,1,0,0,0,3,0,0,0,0,0,0,0,26,3,0,100.0
495,Mahmoud Dahoud,Brighton,4.5,1,1,0,6,2,0,3,1,4,0,0,0,24,0,5,0.0
496,Ameen Al-Dakhil,Burnley,9.5,1,0,0,6,4,0,2,8,4,0,1,1,45,11,18,37.9
497,Thijs Dallinga,Toulouse,8.7,3,0,0,11,13,4,3,2,5,0,0,0,19,21,18,53.8
498,Diogo Dalot,Manchester Utd,10.3,2,0,0,10,5,0,33,9,10,0,0,0,66,10,5,66.7
499,Mikkel Damsgaard,Brentford,0.6,0,0,0,3,1,0,1,0,0,0,0,0,6,0,0,0.0
500,Flavius Daniliuc,Salernitana,3.3,0,0,0,9,2,0,0,5,6,0,0,0,24,7,6,53.8
501,Danilo,Nott'ham Forest,3.7,1,0,0,1,1,2,2,7,1,0,1,0,22,6,3,66.7
502,Danilo,Juventus,8.0,3,0,0,11,4,0,5,18,8,0,0,0,46,17,5,77.3
503,Arnaut Danjuma,Everton,4.1,0,0,0,2,5,2,5,2,1,0,0,0,14,3,4,42.9
504,Kevin Danso,Lens,12.0,2,0,0,10,20,1,1,11,7,0,0,0,89,20,9,69.0
505,Dante,Nice,12.0,2,0,0,10,6,0,3,10,10,0,0,0,96,21,12,63.6
506,Mohammed Daramy,Reims,7.0,0,0,0,4,11,3,9,4,2,0,0,0,35,2,4,33.3
507,Sergi Darder,Mallorca,7.5,1,0,0,5,11,0,42,6,15,0,0,0,40,6,5,54.5
508,Achraf Dari,Brest,1.3,0,0,0,2,1,0,0,5,1,0,0,0,9,4,0,100.0
509,Matteo Darmian,Inter,9.2,0,0,0,5,5,0,3,8,10,1,0,0,27,7,9,43.8
510,Lukas Daschner,Bochum,2.4,1,0,0,2,6,0,7,2,0,0,0,0,15,3,2,60.0
511,Josh Dasilva,Brentford,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
512,David Datro Fofana,Union Berlin,6.2,0,0,0,8,11,1,10,0,6,0,0,0,22,8,14,36.4
513,Jonathan David,Lille,10.1,2,0,0,7,24,3,1,3,7,0,0,0,31,6,21,22.2
514,Alphonso Davies,Bayern Munich,9.6,0,0,0,11,13,0,9,9,6,0,1,0,82,7,4,63.6
515,Ben Davies,Tottenham,2.0,0,0,0,0,3,0,1,2,6,0,0,0,9,1,2,33.3
516,Tom Davies,Sheffield Utd,0.7,1,0,0,4,0,0,1,2,2,0,0,0,6,0,0,0.0
