,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
1183,Stefan Ilsanker,at AUT,"DF,MF",RB Leipzig,Bundesliga,28.0,1989.0,14.3,1079.0,78.0,333.0,621.0,131.0,9.0,1079.0,6.0,4.0,66.7,2.0,33.3,465.0,2263.0,1323.0,10.0,8.0,1.0,10.0,4.0,658.0,21.0
1184,Giannelli Imbula,cd COD,MF,Toulouse,Ligue 1,24.0,1992.0,24.9,1443.0,21.0,198.0,968.0,310.0,18.0,1443.0,84.0,65.0,77.4,19.0,22.6,1008.0,6811.0,3464.0,74.0,49.0,4.0,42.0,41.0,1047.0,40.0
1185,Ciro Immobile,it ITA,FW,Lazio,Serie A,27.0,1990.0,29.8,1093.0,9.0,54.0,403.0,644.0,190.0,1085.0,49.0,25.0,51.0,23.0,46.9,799.0,4776.0,2121.0,77.0,53.0,38.0,75.0,58.0,903.0,259.0
1186,Emmanuel Imorou,bj BEN,DF,Caen,Ligue 1,28.0,1988.0,0.4,23.0,1.0,2.0,17.0,4.0,0.0,23.0,1.0,0.0,0.0,1.0,100.0,11.0,101.0,78.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0
1187,Tom Ince,eng ENG,"MF,FW",Huddersfield,Premier League,25.0,1992.0,27.2,1042.0,16.0,141.0,450.0,469.0,79.0,1042.0,57.0,27.0,47.4,30.0,52.6,621.0,4477.0,1948.0,57.0,40.0,20.0,59.0,31.0,668.0,125.0
1188,Svante Ingelsson,se SWE,MF,Udinese,Serie A,19.0,1998.0,3.6,138.0,5.0,22.0,57.0,62.0,9.0,138.0,5.0,3.0,60.0,2.0,40.0,77.0,442.0,223.0,8.0,7.0,0.0,7.0,7.0,79.0,13.0
1189,Roberto Inglese,it ITA,FW,Chievo,Serie A,25.0,1991.0,30.9,875.0,19.0,88.0,357.0,447.0,142.0,873.0,39.0,31.0,79.5,8.0,20.5,547.0,2981.0,931.0,46.0,19.0,28.0,97.0,71.0,692.0,211.0
1190,Danny Ings,eng ENG,FW,Liverpool,Premier League,25.0,1992.0,3.0,118.0,3.0,11.0,43.0,65.0,20.0,118.0,4.0,1.0,25.0,3.0,75.0,69.0,246.0,66.0,2.0,2.0,1.0,11.0,6.0,87.0,23.0
1191,Andrés Iniesta,es ESP,MF,Barcelona,La Liga,33.0,1984.0,20.3,1700.0,13.0,153.0,971.0,601.0,40.0,1700.0,77.0,63.0,81.8,14.0,18.2,1277.0,6068.0,2942.0,71.0,73.0,19.0,27.0,26.0,1488.0,75.0
1192,Lorenzo Insigne,it ITA,FW,Napoli,Serie A,26.0,1991.0,34.3,3015.0,7.0,161.0,1357.0,1527.0,249.0,3014.0,116.0,62.0,53.4,54.0,46.6,2167.0,10818.0,6438.0,206.0,167.0,77.0,87.0,56.0,2625.0,674.0
1193,Emiliano Insúa,ar ARG,DF,Stuttgart,Bundesliga,28.0,1989.0,23.4,1308.0,72.0,377.0,591.0,363.0,15.0,1308.0,73.0,39.0,53.4,34.0,46.6,568.0,3593.0,1907.0,68.0,52.0,7.0,16.0,23.0,682.0,91.0
1194,Pablo Insua,es ESP,DF,Schalke 04,Bundesliga,23.0,1993.0,0.3,8.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,,0.0,,3.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1196,Takashi Inui,jp JPN,"MF,FW",Eibar,La Liga,29.0,1988.0,29.2,1278.0,9.0,116.0,526.0,653.0,94.0,1278.0,87.0,40.0,46.0,47.0,54.0,825.0,5563.0,2602.0,99.0,56.0,34.0,68.0,55.0,924.0,217.0
1197,Artur Ioniță,md MDA,MF,Cagliari,Serie A,26.0,1990.0,29.7,1260.0,37.0,242.0,675.0,358.0,57.0,1260.0,32.0,19.0,59.4,13.0,40.6,659.0,3258.0,1358.0,27.0,36.0,4.0,48.0,32.0,808.0,121.0
1198,Gorka Iraizoz,es ESP,GK,Girona,La Liga,36.0,1981.0,8.5,276.0,223.0,274.0,2.0,0.0,0.0,276.0,0.0,0.0,,0.0,,123.0,732.0,483.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0
1199,Stephen Ireland,ie IRL,"MF,FW",Stoke City,Premier League,30.0,1986.0,1.5,82.0,5.0,17.0,49.0,16.0,2.0,82.0,1.0,1.0,100.0,0.0,0.0,45.0,141.0,42.0,0.0,0.0,0.0,0.0,1.0,60.0,5.0
1200,Carlos Isaac,es ESP,DF,Atlético Madrid,La Liga,19.0,1998.0,0.7,50.0,0.0,9.0,23.0,18.0,1.0,50.0,2.0,1.0,50.0,1.0,50.0,29.0,133.0,47.0,3.0,1.0,0.0,0.0,0.0,31.0,7.0
1201,Alexander Isak,se SWE,"FW,MF",Dortmund,Bundesliga,17.0,1999.0,1.3,39.0,0.0,1.0,8.0,30.0,9.0,39.0,2.0,1.0,50.0,1.0,50.0,22.0,132.0,44.0,3.0,3.0,1.0,2.0,3.0,32.0,10.0
1202,Isco,es ESP,MF,Real Madrid,La Liga,25.0,1992.0,19.7,1846.0,9.0,147.0,903.0,819.0,101.0,1846.0,83.0,58.0,69.9,25.0,30.1,1503.0,8888.0,4591.0,136.0,88.0,30.0,64.0,50.0,1609.0,229.0
1203,Tatsuya Ito,jp JPN,"MF,FW",Hamburger SV,Bundesliga,20.0,1997.0,11.2,530.0,1.0,46.0,248.0,243.0,50.0,530.0,57.0,23.0,40.4,34.0,59.6,400.0,2857.0,1630.0,60.0,26.0,28.0,20.0,21.0,430.0,111.0
1204,Gian-Luca Itter,de GER,DF,Wolfsburg,Bundesliga,18.0,1999.0,4.6,235.0,12.0,89.0,118.0,32.0,0.0,235.0,11.0,5.0,45.5,6.0,54.5,104.0,624.0,350.0,12.0,6.0,0.0,3.0,6.0,125.0,7.0
1205,Manuel Iturra,cl CHI,MF,Málaga,La Liga,33.0,1984.0,17.6,788.0,39.0,248.0,470.0,87.0,4.0,788.0,26.0,19.0,73.1,7.0,26.9,374.0,1605.0,716.0,5.0,8.0,2.0,16.0,23.0,420.0,11.0
1206,Ander Iturraspe,es ESP,MF,Athletic Club,La Liga,28.0,1989.0,21.2,1466.0,75.0,338.0,879.0,261.0,2.0,1466.0,6.0,5.0,83.3,1.0,16.7,715.0,3023.0,1463.0,12.0,19.0,0.0,19.0,11.0,832.0,25.0
1207,Ivi,es ESP,"MF,FW",Levante,La Liga,23.0,1994.0,19.6,908.0,18.0,140.0,359.0,429.0,43.0,907.0,66.0,33.0,50.0,33.0,50.0,564.0,4117.0,2129.0,62.0,49.0,14.0,47.0,57.0,608.0,119.0
1208,Alex Iwobi,ng NGA,"MF,FW",Arsenal,Premier League,21.0,1996.0,20.3,1358.0,16.0,146.0,604.0,627.0,80.0,1358.0,52.0,36.0,69.2,16.0,30.8,1058.0,6230.0,3418.0,93.0,80.0,25.0,42.0,31.0,1131.0,146.0
1209,José Izquierdo,co COL,"MF,FW",Brighton,Premier League,25.0,1992.0,22.0,779.0,24.0,164.0,239.0,393.0,83.0,779.0,51.0,32.0,62.7,19.0,37.3,486.0,3655.0,2040.0,67.0,36.0,30.0,50.0,22.0,500.0,161.0
1210,Armando Izzo,it ITA,DF,Genoa,Serie A,25.0,1992.0,15.4,1019.0,77.0,443.0,508.0,80.0,9.0,1019.0,8.0,7.0,87.5,1.0,12.5,497.0,2732.0,1551.0,24.0,11.0,0.0,5.0,7.0,562.0,12.0
1211,Koo Ja-cheol,kr KOR,MF,Augsburg,Bundesliga,28.0,1989.0,22.7,1036.0,36.0,164.0,635.0,246.0,38.0,1036.0,32.0,12.0,37.5,20.0,62.5,549.0,2580.0,983.0,20.0,14.0,4.0,37.0,39.0,703.0,70.0
1212,Paul Jaeckel,de GER,DF,Wolfsburg,Bundesliga,19.0,1998.0,3.0,173.0,12.0,74.0,85.0,14.0,3.0,173.0,2.0,1.0,50.0,1.0,50.0,63.0,350.0,167.0,2.0,1.0,0.0,0.0,3.0,110.0,6.0
1213,Phil Jagielka,eng ENG,DF,Everton,Premier League,34.0,1982.0,22.9,1302.0,155.0,696.0,575.0,37.0,19.0,1302.0,2.0,1.0,50.0,1.0,50.0,566.0,2264.0,1047.0,4.0,4.0,1.0,8.0,4.0,660.0,3.0
1214,Kilian Jakob,de GER,FW,Augsburg,Bundesliga,19.0,1998.0,0.6,16.0,0.0,3.0,4.0,9.0,1.0,16.0,0.0,0.0,,0.0,,7.0,57.0,30.0,1.0,0.0,0.0,0.0,1.0,10.0,4.0
1215,Eldin Jakupović,ch SUI,GK,Leicester City,Premier League,32.0,1984.0,2.0,66.0,55.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,,0.0,,32.0,242.0,188.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1216,Christophe Jallet,fr FRA,DF,Nice,Ligue 1,33.0,1983.0,13.0,958.0,54.0,276.0,496.0,190.0,10.0,958.0,6.0,5.0,83.3,1.0,16.7,436.0,2373.0,1393.0,32.0,17.0,2.0,13.0,11.0,597.0,91.0
1217,Ablie Jallow,gm GAM,FW,Metz,Ligue 1,18.0,1998.0,1.4,61.0,1.0,13.0,25.0,25.0,5.0,61.0,3.0,2.0,66.7,1.0,33.3,45.0,177.0,75.0,2.0,2.0,1.0,6.0,2.0,45.0,10.0
1218,Matty James,eng ENG,MF,Leicester City,Premier League,26.0,1991.0,11.0,556.0,28.0,131.0,343.0,86.0,10.0,556.0,12.0,8.0,66.7,4.0,33.3,238.0,1140.0,397.0,7.0,7.0,0.0,14.0,5.0,330.0,14.0
1219,Vasilije Janjicic,ch SUI,MF,Hamburger SV,Bundesliga,18.0,1998.0,3.6,183.0,11.0,44.0,121.0,20.0,1.0,183.0,1.0,1.0,100.0,0.0,0.0,68.0,259.0,160.0,3.0,0.0,1.0,3.0,1.0,93.0,3.0
1220,Christoph Janker,de GER,"DF,MF",Augsburg,Bundesliga,32.0,1985.0,0.9,22.0,4.0,12.0,5.0,5.0,0.0,22.0,0.0,0.0,,0.0,,6.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1222,Saidy Janko,gm GAM,DF,Saint-Étienne,Ligue 1,21.0,1995.0,15.8,988.0,51.0,260.0,449.0,294.0,8.0,988.0,45.0,32.0,71.1,13.0,28.9,472.0,3358.0,2108.0,58.0,43.0,3.0,19.0,20.0,543.0,79.0
1223,Jakub Jankto,cz CZE,"MF,FW",Udinese,Serie A,21.0,1996.0,29.5,1423.0,26.0,206.0,673.0,562.0,76.0,1423.0,37.0,22.0,59.5,15.0,40.5,820.0,5041.0,2737.0,78.0,55.0,19.0,38.0,17.0,942.0,199.0
1224,Daryl Janmaat,nl NED,DF,Watford,Premier League,28.0,1989.0,20.2,1264.0,76.0,373.0,587.0,313.0,21.0,1264.0,22.0,10.0,45.5,12.0,54.5,565.0,2345.0,1272.0,29.0,27.0,3.0,13.0,9.0,640.0,55.0
1225,Vincent Janssen,nl NED,DF,Tottenham,Premier League,23.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,Tony Jantschke,de GER,DF,M'Gladbach,Bundesliga,27.0,1990.0,8.1,502.0,19.0,126.0,296.0,81.0,3.0,502.0,7.0,2.0,28.6,5.0,71.4,214.0,971.0,530.0,14.0,7.0,0.0,4.0,2.0,287.0,18.0
1227,Adnan Januzaj,be BEL,FW,Real Sociedad,La Liga,22.0,1995.0,17.5,825.0,7.0,58.0,316.0,461.0,95.0,825.0,125.0,67.0,53.6,58.0,46.4,646.0,4728.0,2549.0,104.0,51.0,44.0,51.0,60.0,677.0,156.0
1228,Nicolas Janvier,fr FRA,MF,Rennes,Ligue 1,18.0,1998.0,0.8,59.0,1.0,5.0,39.0,15.0,1.0,59.0,3.0,2.0,66.7,1.0,33.3,43.0,190.0,71.0,1.0,1.0,0.0,1.0,4.0,51.0,7.0
1229,Paweł Jaroszyński,pl POL,DF,Chievo,Serie A,22.0,1994.0,9.0,510.0,42.0,183.0,201.0,136.0,1.0,510.0,4.0,3.0,75.0,1.0,25.0,194.0,1000.0,526.0,15.0,10.0,1.0,9.0,2.0,221.0,32.0
1230,Rune Jarstein,no NOR,GK,Hertha BSC,Bundesliga,32.0,1984.0,31.0,1206.0,1029.0,1204.0,2.0,1.0,1.0,1206.0,0.0,0.0,,0.0,,588.0,3928.0,2320.0,0.0,1.0,1.0,1.0,0.0,501.0,0.0
1231,Jason,es ESP,"FW,MF",Levante,La Liga,23.0,1994.0,19.8,793.0,18.0,111.0,315.0,378.0,57.0,793.0,71.0,25.0,35.2,46.0,64.8,502.0,2677.0,1210.0,48.0,27.0,20.0,42.0,36.0,544.0,137.0
1232,Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,Bundesliga,19.0,1998.0,3.3,164.0,4.0,21.0,75.0,73.0,17.0,164.0,12.0,2.0,16.7,10.0,83.3,93.0,757.0,269.0,11.0,6.0,5.0,10.0,7.0,99.0,31.0
1233,Corentin Jean,fr FRA,"FW,MF",Toulouse,Ligue 1,22.0,1995.0,18.8,653.0,9.0,90.0,251.0,329.0,31.0,653.0,34.0,22.0,64.7,12.0,35.3,444.0,2854.0,1536.0,53.0,30.0,9.0,20.0,23.0,447.0,150.0
1234,Benjamin Jeannot,fr FRA,FW,Dijon,Ligue 1,25.0,1992.0,15.6,499.0,27.0,63.0,249.0,191.0,49.0,499.0,13.0,8.0,61.5,5.0,38.5,275.0,1165.0,366.0,11.0,14.0,5.0,36.0,34.0,359.0,81.0
1235,Tin Jedvaj,hr CRO,DF,Leverkusen,Bundesliga,21.0,1995.0,6.7,415.0,19.0,122.0,239.0,62.0,5.0,415.0,6.0,4.0,66.7,2.0,33.3,246.0,1450.0,852.0,12.0,9.0,1.0,1.0,3.0,258.0,8.0
1236,Jemerson,br BRA,DF,Monaco,Ligue 1,24.0,1992.0,31.7,1718.0,170.0,871.0,810.0,46.0,32.0,1718.0,6.0,4.0,66.7,2.0,33.3,939.0,4955.0,2999.0,9.0,5.0,2.0,12.0,4.0,1065.0,1.0
1237,Jesé,es ESP,"FW,MF",Stoke City,Premier League,24.0,1993.0,6.8,230.0,5.0,26.0,108.0,105.0,21.0,230.0,24.0,15.0,62.5,9.0,37.5,160.0,1279.0,566.0,19.0,11.0,10.0,14.0,16.0,157.0,51.0
1238,Gabriel Jesus,br BRA,FW,Manchester City,Premier League,20.0,1997.0,18.5,790.0,3.0,47.0,312.0,439.0,121.0,788.0,37.0,24.0,64.9,13.0,35.1,443.0,1865.0,800.0,28.0,21.0,14.0,43.0,26.0,607.0,181.0
1239,Juan Jesus,br BRA,DF,Roma,Serie A,26.0,1991.0,18.4,1365.0,83.0,602.0,730.0,43.0,3.0,1365.0,3.0,3.0,100.0,0.0,0.0,814.0,4219.0,2044.0,7.0,7.0,1.0,9.0,5.0,938.0,7.0
1240,Álvaro Jiménez,es ESP,"MF,FW",Getafe,La Liga,22.0,1995.0,5.9,231.0,4.0,30.0,98.0,108.0,14.0,231.0,35.0,13.0,37.1,22.0,62.9,152.0,941.0,451.0,18.0,16.0,6.0,11.0,10.0,168.0,40.0
1241,Joaquín,es ESP,"MF,FW",Betis,La Liga,36.0,1981.0,27.5,1586.0,47.0,188.0,747.0,670.0,55.0,1586.0,93.0,64.0,68.8,29.0,31.2,1131.0,6434.0,3145.0,88.0,68.0,20.0,41.0,41.0,1220.0,183.0
1242,Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,Bundesliga,26.0,1990.0,3.1,140.0,3.0,21.0,70.0,51.0,14.0,140.0,13.0,4.0,30.8,9.0,69.2,66.0,384.0,149.0,5.0,4.0,2.0,4.0,4.0,99.0,24.0
1243,Fabian Johnson,us USA,"MF,DF",M'Gladbach,Bundesliga,29.0,1987.0,5.2,182.0,13.0,47.0,82.0,53.0,12.0,182.0,1.0,0.0,0.0,1.0,100.0,65.0,316.0,137.0,5.0,3.0,1.0,4.0,3.0,98.0,15.0
1244,Glen Johnson,eng ENG,DF,Stoke City,Premier League,32.0,1984.0,6.1,294.0,26.0,110.0,135.0,52.0,8.0,294.0,4.0,3.0,75.0,1.0,25.0,136.0,604.0,281.0,5.0,4.0,1.0,4.0,6.0,135.0,9.0
1245,Karl-Johan Johnsson,se SWE,GK,Guingamp,Ligue 1,27.0,1990.0,38.0,1258.0,1094.0,1257.0,1.0,0.0,0.0,1258.0,1.0,1.0,100.0,0.0,0.0,538.0,3398.0,2475.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0
1246,Miloš Jojić,rs SRB,MF,Köln,Bundesliga,25.0,1992.0,16.2,898.0,14.0,143.0,429.0,346.0,22.0,898.0,41.0,13.0,31.7,28.0,68.3,390.0,2337.0,1153.0,34.0,31.0,4.0,32.0,23.0,532.0,76.0
1248,Jonathas,br BRA,FW,Hannover 96,Bundesliga,28.0,1989.0,7.0,226.0,10.0,19.0,116.0,94.0,24.0,225.0,13.0,4.0,30.8,9.0,69.2,140.0,622.0,204.0,8.0,6.0,3.0,11.0,19.0,172.0,34.0
1249,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,25.0,1992.0,21.9,1332.0,153.0,732.0,577.0,34.0,3.0,1332.0,9.0,7.0,77.8,2.0,22.2,692.0,2858.0,1556.0,13.0,3.0,0.0,7.0,1.0,819.0,0.0
1250,Nigel de Jong,nl NED,MF,Mainz 05,Bundesliga,32.0,1984.0,8.2,416.0,34.0,125.0,272.0,19.0,0.0,416.0,1.0,1.0,100.0,0.0,0.0,185.0,713.0,238.0,0.0,3.0,0.0,3.0,7.0,235.0,2.0
1251,Jony,es ESP,"FW,MF",Málaga,La Liga,26.0,1991.0,2.4,138.0,2.0,17.0,37.0,86.0,7.0,138.0,16.0,5.0,31.3,11.0,68.8,100.0,582.0,281.0,11.0,7.0,3.0,6.0,8.0,96.0,29.0
1252,Joan Jordán,es ESP,MF,Eibar,La Liga,23.0,1994.0,27.0,1537.0,16.0,140.0,831.0,587.0,46.0,1535.0,64.0,42.0,65.6,22.0,34.4,888.0,4221.0,1863.0,42.0,56.0,7.0,41.0,40.0,1005.0,109.0
1253,Jorge,br BRA,DF,Monaco,Ligue 1,21.0,1996.0,21.3,1314.0,58.0,366.0,681.0,293.0,14.0,1314.0,52.0,21.0,40.4,31.0,59.6,635.0,3758.0,2122.0,60.0,48.0,6.0,32.0,21.0,653.0,115.0
1254,Jorginho,it ITA,MF,Napoli,Serie A,25.0,1991.0,29.4,3456.0,42.0,429.0,2496.0,548.0,5.0,3454.0,18.0,12.0,66.7,6.0,33.3,2003.0,6653.0,3685.0,36.0,47.0,1.0,29.0,22.0,2846.0,32.0
1255,Willian José,br BRA,FW,Real Sociedad,La Liga,25.0,1991.0,30.8,1115.0,29.0,72.0,569.0,477.0,120.0,1111.0,28.0,18.0,64.3,10.0,35.7,725.0,2807.0,897.0,22.0,22.0,7.0,72.0,63.0,913.0,175.0
1256,Joselu,es ESP,FW,Newcastle Utd,Premier League,27.0,1990.0,19.0,820.0,34.0,104.0,442.0,279.0,55.0,819.0,17.0,7.0,41.2,10.0,58.8,372.0,1068.0,317.0,5.0,9.0,5.0,41.0,19.0,621.0,107.0
1257,Yann Jouffre,fr FRA,"FW,MF",Metz,Ligue 1,33.0,1984.0,3.1,208.0,3.0,29.0,116.0,64.0,3.0,208.0,3.0,3.0,100.0,0.0,0.0,144.0,690.0,209.0,4.0,6.0,0.0,7.0,7.0,156.0,23.0
1258,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,21.0,1996.0,16.0,880.0,69.0,440.0,419.0,26.0,8.0,880.0,3.0,2.0,66.7,1.0,33.3,540.0,3275.0,2066.0,15.0,7.0,0.0,8.0,3.0,549.0,1.0
1259,Stevan Jovetić,me MNE,FW,Monaco,Ligue 1,27.0,1989.0,8.4,353.0,3.0,13.0,180.0,171.0,38.0,353.0,11.0,6.0,54.5,5.0,45.5,236.0,1202.0,645.0,19.0,23.0,3.0,26.0,18.0,295.0,62.0
1260,Luka Jović,rs SRB,FW,Eint Frankfurt,Bundesliga,19.0,1997.0,10.4,349.0,4.0,12.0,175.0,167.0,54.0,349.0,26.0,11.0,42.3,15.0,57.7,191.0,922.0,329.0,8.0,6.0,7.0,21.0,17.0,287.0,71.0
1261,Jozabed,es ESP,MF,Celta Vigo,La Liga,26.0,1991.0,16.4,1004.0,29.0,147.0,629.0,236.0,25.0,1004.0,10.0,6.0,60.0,4.0,40.0,653.0,2795.0,1199.0,24.0,25.0,1.0,20.0,16.0,785.0,60.0
1262,Juanfran,es ESP,DF,La Coruña,La Liga,28.0,1988.0,34.0,2246.0,145.0,693.0,999.0,588.0,35.0,2246.0,72.0,47.0,65.3,25.0,34.7,1107.0,6657.0,3670.0,96.0,65.0,6.0,21.0,22.0,1242.0,164.0
1263,Juanfran,es ESP,DF,Atlético Madrid,La Liga,32.0,1985.0,14.5,824.0,60.0,270.0,310.0,250.0,15.0,824.0,14.0,7.0,50.0,7.0,50.0,411.0,2016.0,1122.0,33.0,21.0,5.0,13.0,13.0,451.0,83.0
1264,Juankar,es ESP,DF,Málaga,La Liga,27.0,1990.0,8.7,517.0,39.0,174.0,250.0,99.0,1.0,517.0,11.0,6.0,54.5,5.0,45.5,233.0,1180.0,616.0,16.0,13.0,0.0,6.0,2.0,268.0,29.0
1265,Juanmi,es ESP,"FW,MF",Real Sociedad,La Liga,24.0,1993.0,16.5,530.0,7.0,67.0,225.0,245.0,71.0,530.0,27.0,11.0,40.7,16.0,59.3,335.0,1552.0,583.0,21.0,14.0,12.0,54.0,24.0,397.0,100.0
1266,Juanpe,es ESP,DF,Girona,La Liga,26.0,1991.0,34.1,1647.0,148.0,872.0,707.0,75.0,42.0,1647.0,4.0,4.0,100.0,0.0,0.0,770.0,3255.0,1568.0,3.0,4.0,0.0,9.0,5.0,941.0,4.0
1267,Juanpi,ve VEN,"MF,FW",Málaga,La Liga,23.0,1994.0,6.8,308.0,0.0,25.0,159.0,131.0,9.0,308.0,23.0,9.0,39.1,14.0,60.9,223.0,1169.0,463.0,11.0,11.0,3.0,17.0,30.0,225.0,34.0
1268,Mariano Julio Izco,ar ARG,MF,Crotone,Serie A,34.0,1983.0,2.0,95.0,2.0,27.0,63.0,10.0,2.0,95.0,6.0,5.0,83.3,1.0,16.7,65.0,253.0,119.0,2.0,2.0,0.0,3.0,6.0,58.0,3.0
1269,Christopher Jullien,fr FRA,DF,Toulouse,Ligue 1,24.0,1993.0,28.9,1573.0,198.0,791.0,730.0,72.0,49.0,1573.0,0.0,0.0,,0.0,,812.0,4012.0,2442.0,8.0,5.0,1.0,10.0,3.0,849.0,10.0
1270,David Juncà,es ESP,DF,Eibar,La Liga,23.0,1993.0,10.0,723.0,24.0,153.0,376.0,199.0,2.0,723.0,13.0,10.0,76.9,3.0,23.1,384.0,1984.0,1133.0,27.0,24.0,2.0,11.0,3.0,413.0,36.0
1271,Gideon Jung,de GER,"MF,DF",Hamburger SV,Bundesliga,22.0,1994.0,28.6,1302.0,96.0,497.0,720.0,96.0,15.0,1302.0,22.0,12.0,54.5,10.0,45.5,686.0,3019.0,1652.0,19.0,10.0,2.0,23.0,14.0,753.0,27.0
1272,Sebastian Jung,de GER,DF,Wolfsburg,Bundesliga,27.0,1990.0,0.9,40.0,4.0,19.0,14.0,7.0,0.0,40.0,2.0,1.0,50.0,1.0,50.0,17.0,73.0,44.0,1.0,1.0,0.0,1.0,0.0,22.0,1.0
1274,Zlatko Junuzović,at AUT,"MF,FW",Werder Bremen,Bundesliga,29.0,1987.0,18.1,951.0,7.0,95.0,431.0,440.0,47.0,951.0,21.0,10.0,47.6,11.0,52.4,407.0,2056.0,1098.0,35.0,30.0,8.0,20.0,13.0,637.0,141.0
1275,Mathias Jørgensen,dk DEN,DF,Huddersfield,Premier League,27.0,1990.0,38.0,2033.0,216.0,1029.0,957.0,61.0,28.0,2033.0,3.0,3.0,100.0,0.0,0.0,843.0,4150.0,2681.0,21.0,15.0,1.0,12.0,0.0,1019.0,8.0
1276,Christian Kabasele,be BEL,DF,Watford,Premier League,26.0,1991.0,25.9,1232.0,193.0,648.0,553.0,37.0,26.0,1232.0,3.0,3.0,100.0,0.0,0.0,619.0,2913.0,1537.0,10.0,4.0,1.0,8.0,3.0,619.0,7.0
1277,Younès Kaboul,fr FRA,DF,Watford,Premier League,31.0,1986.0,1.7,103.0,9.0,52.0,44.0,7.0,1.0,103.0,1.0,0.0,0.0,1.0,100.0,52.0,283.0,142.0,2.0,1.0,0.0,0.0,0.0,52.0,0.0
1278,Alexander Kačaniklić,se SWE,"MF,FW",Nantes,Ligue 1,25.0,1991.0,3.5,143.0,6.0,22.0,52.0,69.0,8.0,143.0,3.0,2.0,66.7,1.0,33.3,89.0,588.0,288.0,16.0,9.0,5.0,12.0,6.0,93.0,27.0
1279,Gojko Kačar,rs SRB,DF,Augsburg,Bundesliga,30.0,1987.0,2.5,102.0,11.0,56.0,42.0,5.0,3.0,102.0,1.0,1.0,100.0,0.0,0.0,42.0,219.0,135.0,2.0,1.0,0.0,2.0,2.0,46.0,2.0
1280,Elias Kachunga,cd COD,"FW,MF",Huddersfield,Premier League,25.0,1992.0,14.8,507.0,13.0,61.0,229.0,228.0,34.0,507.0,26.0,13.0,50.0,13.0,50.0,302.0,2321.0,958.0,32.0,20.0,7.0,24.0,30.0,353.0,95.0
1281,Pavel Kadeřábek,cz CZE,"FW,DF",Hoffenheim,Bundesliga,25.0,1992.0,24.4,1319.0,48.0,327.0,629.0,370.0,62.0,1319.0,22.0,9.0,40.9,13.0,59.1,552.0,3186.0,1778.0,64.0,36.0,6.0,6.0,13.0,742.0,138.0
1282,Shinji Kagawa,jp JPN,MF,Dortmund,Bundesliga,28.0,1989.0,13.0,877.0,6.0,61.0,538.0,289.0,40.0,877.0,24.0,9.0,37.5,15.0,62.5,525.0,3317.0,1468.0,33.0,32.0,5.0,24.0,12.0,697.0,68.0
1283,Sullay Kaikai,sl SLE,MF,Crystal Palace,Premier League,21.0,1995.0,0.2,12.0,1.0,1.0,3.0,8.0,0.0,12.0,2.0,2.0,100.0,0.0,0.0,5.0,39.0,19.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
1284,Florian Kainz,at AUT,"MF,FW",Werder Bremen,Bundesliga,24.0,1992.0,19.0,964.0,11.0,99.0,430.0,452.0,38.0,964.0,58.0,27.0,46.6,31.0,53.4,486.0,3404.0,1734.0,65.0,39.0,13.0,19.0,30.0,687.0,137.0
1285,Dominik Kaiser,de GER,"MF,FW",RB Leipzig,Bundesliga,28.0,1988.0,3.1,190.0,5.0,26.0,90.0,75.0,2.0,190.0,1.0,0.0,0.0,1.0,100.0,82.0,374.0,221.0,7.0,7.0,0.0,1.0,2.0,121.0,32.0
1286,Gaël Kakuta,cd COD,"MF,FW",Amiens,Ligue 1,26.0,1991.0,34.3,1833.0,25.0,183.0,967.0,712.0,42.0,1832.0,142.0,89.0,62.7,53.0,37.3,988.0,5486.0,2599.0,77.0,56.0,7.0,109.0,126.0,1281.0,194.0
1287,Nikola Kalinić,hr CRO,FW,Milan,Serie A,29.0,1988.0,20.1,516.0,15.0,34.0,247.0,242.0,92.0,516.0,9.0,6.0,66.7,3.0,33.3,292.0,1405.0,479.0,16.0,12.0,5.0,38.0,24.0,415.0,123.0
