,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
637,Merih Demiral,Sassuolo,14.0,2,7,3,42.9,0.50,0.21,0.29,0.67,9.3,0,0,0,0.8,0.8,0.11,+1.2,+1.2
638,Kerem Demirbay,Hoffenheim,22.4,4,59,16,27.1,2.63,0.71,0.07,0.25,23.2,4,0,0,4.5,4.5,0.08,-0.5,-0.5
639,Diego Demme,RB Leipzig,22.8,0,10,3,30.0,0.44,0.13,0.00,0.00,21.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
640,Jason Denayer,Lyon,30.6,2,15,6,40.0,0.49,0.20,0.13,0.33,11.6,0,0,0,1.7,1.7,0.11,+0.3,+0.3
641,Leander Dendoncker,Wolves,16.3,2,17,10,58.8,1.04,0.61,0.12,0.20,14.1,0,0,0,3.4,3.4,0.21,-1.4,-1.4
642,Fabio Depaoli,Chievo,27.4,0,12,3,25.0,0.44,0.11,0.00,0.00,16.1,0,0,0,1.5,1.5,0.13,-1.5,-1.5
643,Laurent Depoitre,Huddersfield,11.9,0,30,6,20.0,2.53,0.51,0.00,0.00,12.9,0,0,0,2.5,2.5,0.08,-2.5,-2.5
644,Clement Depres,Nîmes,4.9,4,28,9,32.1,5.71,1.84,0.14,0.44,14.0,0,0,0,2.3,2.3,0.08,+1.7,+1.7
645,Kiril Despodov,Cagliari,1.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
646,Daniele Dessena,Cagliari,3.9,0,5,2,40.0,1.28,0.51,0.00,0.00,14.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5
647,Mattia Destro,Bologna,5.5,4,12,7,58.3,2.19,1.28,0.33,0.57,11.3,0,0,0,2.4,2.4,0.20,+1.6,+1.6
648,Gerard Deulofeu,Watford,23.0,10,60,22,36.7,2.61,0.96,0.17,0.45,16.9,6,0,0,8.0,8.0,0.13,+2.0,+2.0
650,Jacopo Dezi,Parma,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
651,Federico Di Francesco,Sassuolo,11.9,2,25,11,44.0,2.09,0.92,0.08,0.18,15.7,0,0,0,3.2,3.2,0.13,-1.2,-1.2
652,Antonio Di Gaudio,Parma,7.8,0,13,2,15.4,1.67,0.26,0.00,0.00,16.6,0,0,0,1.4,1.4,0.11,-1.4,-1.4
653,Giovanni Di Lorenzo,Empoli,37.0,5,21,9,42.9,0.57,0.24,0.24,0.56,13.2,0,0,0,3.6,3.3,0.16,+1.4,+1.7
654,Angel Di Maria,Paris S-G,25.8,12,97,30,30.9,3.76,1.16,0.12,0.40,19.6,9,0,0,8.7,8.7,0.09,+3.3,+3.3
655,Franco Di Santo,Rayo Vallecano,1.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
656,Franco Di Santo,Schalke 04,2.7,0,3,1,33.3,1.10,0.37,0.00,0.00,15.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2
657,Boulaye Dia,Reims,8.3,3,20,9,45.0,2.41,1.08,0.15,0.33,14.3,0,0,0,3.7,3.7,0.18,-0.7,-0.7
658,Fousseni Diabate,Leicester City,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
659,Moussa Diaby,Paris S-G,12.7,2,23,7,30.4,1.81,0.55,0.09,0.29,17.7,0,0,0,2.2,2.2,0.10,-0.2,-0.2
660,Adama Diakhaby,Huddersfield,6.1,0,7,3,42.9,1.14,0.49,0.00,0.00,19.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6
661,Mouctar Diakhaby,Valencia,17.6,2,11,4,36.4,0.63,0.23,0.18,0.50,8.7,0,0,0,1.3,1.3,0.12,+0.7,+0.7
662,Bafode Diakite,Toulouse,7.0,1,1,1,100.0,0.14,0.14,1.00,1.00,16.6,0,0,0,0.1,0.1,0.06,+0.9,+0.9
663,Abdou Diallo,Dortmund,26.4,1,10,4,40.0,0.38,0.15,0.10,0.25,8.1,0,0,0,1.6,1.6,0.26,-0.6,-0.6
664,Abdoulaye Diallo,Rennes,5.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
665,Mustapha Diallo,Nîmes,5.1,0,6,0,0.0,1.19,0.00,0.00,0.0,18.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
666,Mohamed Diame,Newcastle Utd,24.1,0,20,3,15.0,0.83,0.12,0.00,0.00,23.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0
667,Grady Diangana,West Ham,6.8,0,10,3,30.0,1.48,0.44,0.00,0.00,16.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5
668,Lassana Diarra,Paris S-G,1.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
669,Amadou Diawara,Napoli,7.3,0,10,1,10.0,1.36,0.14,0.00,0.00,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
670,Brahim Diaz,Real Madrid,4.2,1,7,5,71.4,1.68,1.20,0.14,0.20,12.5,0,0,0,1.2,1.2,0.17,-0.2,-0.2
671,Javier Diaz,Sevilla,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
672,Bakaye Dibassy,Amiens,32.7,1,11,2,18.2,0.34,0.06,0.09,0.50,17.3,0,0,0,1.3,1.3,0.12,-0.3,-0.3
673,Lorenzo Dickmann,SPAL,1.9,0,1,0,0.0,0.51,0.00,0.00,0.0,3.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1
674,Daniel Didavi,Stuttgart,10.6,2,24,9,37.5,2.26,0.85,0.08,0.22,20.6,2,0,0,1.9,1.9,0.08,+0.1,+0.1
676,Etienne Didot,Guingamp,23.4,1,24,2,8.3,1.03,0.09,0.04,0.50,26.9,1,0,0,0.8,0.8,0.03,+0.2,+0.2
677,Adrian Dieguez,Huesca,8.3,0,1,1,100.0,0.12,0.12,0.00,0.00,5.4,0,0,0,0.1,0.1,0.13,-0.1,-0.1
678,Eric Dier,Tottenham,16.7,3,9,3,33.3,0.54,0.18,0.33,1.00,12.0,0,0,0,1.0,1.0,0.11,+2.0,+2.0
679,Tim Dierssen,Hannover 96,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
680,Lucas Digne,Everton,32.9,4,34,10,29.4,1.03,0.30,0.12,0.40,25.0,11,0,0,1.3,1.3,0.04,+2.7,+2.7
681,Mitchell Dijks,Bologna,22.5,1,9,4,44.4,0.40,0.18,0.11,0.25,21.6,0,0,0,0.4,0.4,0.04,+0.6,+0.6
682,Javairo Dilrosun,Hertha BSC,10.0,2,11,5,45.5,1.10,0.50,0.18,0.40,19.9,0,0,0,0.5,0.5,0.04,+1.5,+1.5
683,Federico Dimarco,Parma,9.9,1,13,3,23.1,1.31,0.30,0.08,0.33,22.2,0,0,0,0.5,0.5,0.03,+0.5,+0.5
684,Stole Dimitrievski,Rayo Vallecano,21.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
685,Tristan Dingome,Reims,14.9,1,8,3,37.5,0.54,0.20,0.13,0.33,20.4,0,0,0,0.4,0.4,0.05,+0.6,+0.6
686,Ismael Diomande,Caen,14.4,0,9,0,0.0,0.63,0.00,0.00,0.0,32.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
687,Federico Dionisi,Frosinone,2.3,1,11,3,27.3,4.85,1.32,0.09,0.33,17.8,0,0,0,1.0,1.0,0.09,0.0,0.0
688,Lois Diony,Saint-Étienne,17.7,5,39,18,46.2,2.21,1.02,0.13,0.28,11.4,0,0,0,8.1,8.1,0.21,-3.1,-3.1
689,Issa Diop,West Ham,33.0,1,12,4,33.3,0.36,0.12,0.08,0.25,10.1,0,0,0,1.2,1.2,0.10,-0.2,-0.2
690,Papakouli Diop,Eibar,26.1,1,36,5,13.9,1.38,0.19,0.03,0.20,17.5,0,0,0,2.5,2.5,0.07,-1.5,-1.5
691,Sofiane Diop,Monaco,8.2,0,10,2,20.0,1.21,0.24,0.00,0.00,22.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6
692,Assane Diousse,Chievo,9.9,0,7,2,28.6,0.71,0.20,0.00,0.00,30.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
693,Assane Diousse,Saint-Étienne,2.4,0,2,0,0.0,0.83,0.00,0.00,0.0,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
694,Axel Disasi,Reims,1.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
695,Djene,Getafe,33.1,0,12,1,8.3,0.36,0.03,0.00,0.00,15.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7
696,Koffi Djidji,Torino,15.4,0,2,1,50.0,0.13,0.06,0.00,0.00,30.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
697,Koffi Djidji,Nantes,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
698,Alexander Djiku,Caen,30.6,1,7,1,14.3,0.23,0.03,0.14,1.00,11.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2
699,Papy Djilobodji,Guingamp,1.9,0,2,0,0.0,1.03,0.00,0.00,0.0,17.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
700,Berat Djimsiti,Atalanta,20.1,1,10,3,30.0,0.50,0.15,0.10,0.33,7.9,0,0,0,1.0,1.0,0.10,0.0,0.0
702,Johan Djourou,SPAL,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,4.6,0,0,0,0.5,0.5,0.49,-0.5,-0.5
703,Marko Dmitrovic,Eibar,24.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
704,Matt Doherty,Wolves,34.9,4,46,17,37.0,1.32,0.49,0.09,0.24,12.9,0,0,0,4.4,4.4,0.10,-0.4,-0.4
705,Keagan Dolly,Montpellier,1.0,0,1,0,0.0,1.02,0.00,0.00,0.0,26.4,0,0,0,0.0,0.0,0.04,0.0,0.0
706,Jaume Domenech,Valencia,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
707,Giulio Donati,Mainz 05,6.9,0,2,0,0.0,0.29,0.00,0.00,0.0,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
708,Ji Dong-won,Augsburg,9.9,4,22,7,31.8,2.22,0.71,0.18,0.57,19.0,0,0,0,1.6,1.6,0.07,+2.4,+2.4
709,Anastasios Donis,Stuttgart,10.7,5,30,10,33.3,2.81,0.94,0.17,0.50,18.4,0,0,0,2.9,2.9,0.10,+2.1,+2.1
710,Gianluigi Donnarumma,Milan,34.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
711,Godfred Donsah,Bologna,1.7,0,2,0,0.0,1.18,0.00,0.00,0.0,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
712,Riccardo Doratiotto,Cagliari,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
713,Gabriel Dos Santos,Lille,11.8,1,10,3,30.0,0.84,0.25,0.10,0.33,16.4,1,0,0,0.8,0.8,0.08,+0.2,+0.2
714,Mathieu Dossevi,Toulouse,27.4,4,23,9,39.1,0.84,0.33,0.17,0.44,16.5,0,0,0,2.5,2.5,0.11,+1.5,+1.5
715,Abdoulaye Doucoure,Watford,34.0,5,52,16,30.8,1.53,0.47,0.10,0.31,17.6,0,0,0,6.2,6.2,0.13,-1.2,-1.2
716,Cheick Doukoure,Levante,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,21.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
717,Moussa Doumbia,Reims,17.8,3,29,14,48.3,1.63,0.79,0.10,0.21,21.6,1,0,0,1.4,1.4,0.05,+1.6,+1.6
718,Seydou Doumbia,Girona,6.0,2,15,9,60.0,2.50,1.50,0.13,0.22,11.4,0,0,0,2.7,2.7,0.18,-0.7,-0.7
719,Souleyman Doumbia,Rennes,6.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
720,Aleksandar Dragovic,Leverkusen,14.8,2,4,2,50.0,0.27,0.13,0.50,1.00,12.9,0,0,0,0.8,0.8,0.20,+1.2,+1.2
721,Bartlomiej Dragowski,Fiorentina,2.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
722,Bartlomiej Dragowski,Empoli,14.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
723,Julian Draxler,Paris S-G,22.7,3,31,16,51.6,1.36,0.70,0.10,0.19,17.4,1,0,0,4.1,4.1,0.13,-1.1,-1.1
724,Luke Dreher,Crystal Palace,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
725,Josip Drmic,M'Gladbach,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,13.3,0,0,0,1.4,1.4,0.20,+0.6,+0.6
726,Jaroslav Drobny,Düsseldorf,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
728,Oscar Duarte,Espanyol,7.3,0,2,1,50.0,0.27,0.14,0.00,0.00,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
729,Ruben Duarte,Alavés,30.8,0,23,8,34.8,0.75,0.26,0.00,0.00,26.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7
730,Leo Dubois,Lyon,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,20.3,0,0,0,0.9,0.9,0.05,+0.1,+0.1
731,Martin Dubravka,Newcastle Utd,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
732,Marvin Ducksch,Düsseldorf,9.1,1,18,10,55.6,1.97,1.09,0.06,0.10,19.4,1,0,0,1.6,1.6,0.09,-0.6,-0.6
733,Ondrej Duda,Hertha BSC,28.5,11,54,20,37.0,1.90,0.70,0.20,0.55,19.3,6,0,0,7.0,7.0,0.13,+4.0,+4.0
734,Shane Duffy,Brighton,34.3,5,37,14,37.8,1.08,0.41,0.14,0.36,10.6,0,0,0,3.1,3.1,0.08,+1.9,+1.9
735,Demeaco Duhaney,Huddersfield,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
736,Paul Dummett,Newcastle Utd,22.1,0,9,1,11.1,0.41,0.05,0.00,0.00,22.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
737,Alfred Duncan,Sassuolo,20.5,4,25,9,36.0,1.22,0.44,0.16,0.44,22.0,0,0,0,1.1,1.1,0.05,+2.9,+2.9
738,Lewis Dunk,Brighton,35.0,2,20,4,20.0,0.57,0.11,0.10,0.50,14.1,2,0,0,1.8,1.8,0.09,+0.2,+0.2
739,Maxime Dupe,Nantes,10.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
740,Erik Durm,Huddersfield,22.8,0,10,0,0.0,0.44,0.00,0.00,0.0,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
741,Jimmy Durmaz,Toulouse,21.1,4,39,7,17.9,1.85,0.33,0.05,0.29,24.5,4,2,2,4.4,2.8,0.07,-0.4,-0.8
742,Riza Durmisi,Lazio,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,26.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
743,Hugo Duro,Getafe,4.6,0,7,1,14.3,1.51,0.22,0.00,0.00,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
744,Raphael Dwamena,Levante,2.5,0,4,2,50.0,1.62,0.81,0.00,0.00,13.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7
745,Paulo Dybala,Juventus,23.7,5,63,20,31.7,2.65,0.84,0.06,0.20,20.9,4,1,1,5.0,4.2,0.07,0.0,-0.2
746,Edin Dzeko,Roma,28.7,9,131,50,38.2,4.57,1.74,0.07,0.18,15.4,0,0,0,14.5,14.5,0.11,-5.5,-5.5
747,Blerim Dzemaili,Bologna,19.4,1,43,7,16.3,2.21,0.36,0.02,0.14,25.0,4,0,0,1.8,1.8,0.04,-0.8,-0.8
748,Felix Eboa Eboa,Guingamp,27.0,3,12,5,41.7,0.45,0.19,0.25,0.60,9.2,0,0,0,1.7,1.7,0.15,+1.3,+1.3
749,Dennis Eckert,Celta Vigo,2.4,0,8,3,37.5,3.33,1.25,0.00,0.00,14.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
750,Bruno Ecuele Manga,Cardiff City,37.5,0,10,3,30.0,0.27,0.08,0.00,0.00,13.4,0,0,0,1.1,1.1,0.11,-1.1,-1.1
751,Simone Edera,Torino,0.9,0,1,0,0.0,1.17,0.00,0.00,0.0,15.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
752,Simone Edera,Bologna,2.2,0,8,4,50.0,3.67,1.84,0.00,0.00,21.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7
754,Ederson,Manchester City,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
755,Johannes Eggestein,Werder Bremen,12.4,4,34,12,35.3,2.75,0.97,0.12,0.33,14.2,0,0,0,4.6,4.6,0.14,-0.6,-0.6
756,Maximilian Eggestein,Werder Bremen,33.9,5,45,14,31.1,1.33,0.41,0.11,0.36,20.8,0,0,0,2.1,2.1,0.05,+2.9,+2.9
757,Albin Ekdal,Sampdoria,29.4,0,15,1,6.7,0.51,0.03,0.00,0.00,22.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9
758,Josip Elez,Hannover 96,7.2,0,3,0,0.0,0.42,0.00,0.00,0.0,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
759,Harvey Elliott,Fulham,0.2,0,1,1,100.0,4.50,4.50,0.00,0.00,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
760,Mohamed Elneny,Arsenal,4.2,0,7,0,0.0,1.66,0.00,0.00,0.0,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
761,Aritz Elustondo,Real Sociedad,25.0,1,10,5,50.0,0.40,0.20,0.10,0.20,10.2,0,0,0,1.5,1.5,0.15,-0.5,-0.5
762,Gorka Elustondo,Rayo Vallecano,3.2,0,2,0,0.0,0.63,0.00,0.00,0.0,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
763,Nico Elvedi,M'Gladbach,29.1,2,14,3,21.4,0.48,0.10,0.14,0.67,9.5,0,0,0,1.4,1.4,0.10,+0.6,+0.6
764,Rodrigo Ely,Alavés,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
765,Mohamed Elyounoussi,Southampton,8.8,0,20,6,30.0,2.27,0.68,0.00,0.00,18.0,0,0,0,2.1,2.1,0.10,-2.1,-2.1
766,Adri Embarba,Rayo Vallecano,25.4,5,46,14,30.4,1.81,0.55,0.04,0.14,18.9,5,3,3,6.7,4.3,0.09,-1.7,-2.3
767,Breel Embolo,Schalke 04,14.9,5,26,13,50.0,1.74,0.87,0.19,0.38,13.4,0,0,0,4.2,4.2,0.16,+0.8,+0.8
768,Emerson,Betis,3.5,0,3,1,33.3,0.85,0.28,0.00,0.00,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
769,Youssef En-Nesyri,Leganés,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,15.1,0,0,0,7.1,7.1,0.10,+1.9,+1.9
770,Bjorn Engels,Reims,33.0,1,9,4,44.4,0.27,0.12,0.11,0.25,8.5,0,0,0,1.1,1.1,0.12,-0.1,-0.1
771,Sergi Enrich,Eibar,28.7,7,67,16,23.9,2.34,0.56,0.10,0.44,11.2,0,0,0,10.9,10.9,0.16,-3.9,-3.9
772,Javier Eraso,Leganés,7.0,0,3,2,66.7,0.43,0.29,0.00,0.00,17.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
773,Christian Eriksen,Tottenham,30.8,8,83,28,33.7,2.69,0.91,0.10,0.29,23.3,12,0,0,5.4,5.4,0.07,+2.6,+2.6
774,Patrick Erras,Nürnberg,13.6,0,8,1,12.5,0.59,0.07,0.00,0.00,15.6,0,0,0,0.8,0.7,0.09,-0.8,-0.7
775,Gonzalo Escalante,Eibar,19.9,4,22,8,36.4,1.11,0.40,0.18,0.50,17.5,0,0,0,2.9,2.9,0.17,+1.1,+1.1
776,Sergio Escudero,Sevilla,17.2,0,27,2,7.4,1.57,0.12,0.00,0.00,21.2,1,0,0,1.4,1.4,0.05,-1.4,-1.4
777,Bernardo Espinosa,Girona,30.3,1,15,6,40.0,0.50,0.20,0.07,0.17,9.1,0,0,0,2.1,2.1,0.14,-1.1,-1.1
778,Michael Esser,Hannover 96,32.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
780,Alexander Esswein,Stuttgart,13.9,0,29,9,31.0,2.09,0.65,0.00,0.00,20.3,1,0,0,1.7,1.7,0.06,-1.7,-1.7
781,Neil Etheridge,Cardiff City,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
782,Benat Etxebarria,Athletic Club,22.6,1,15,3,20.0,0.66,0.13,0.07,0.33,27.5,3,0,0,0.5,0.5,0.03,+0.5,+0.5
783,Xabier Etxeita,Huesca,29.7,4,24,8,33.3,0.81,0.27,0.17,0.50,10.6,0,0,0,2.7,2.7,0.11,+1.3,+1.3
784,Lucas Evangelista,Nantes,8.0,1,14,4,28.6,1.75,0.50,0.07,0.25,21.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2
785,Jonny Evans,Leicester City,22.2,1,11,3,27.3,0.50,0.14,0.09,0.33,9.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1
786,Ewerton,Nürnberg,14.9,0,8,1,12.5,0.54,0.07,0.00,0.00,10.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
787,Valentin Eysseric,Fiorentina,4.0,0,4,2,50.0,1.01,0.50,0.00,0.00,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
788,Valentin Eysseric,Nantes,2.3,1,4,0,0.0,1.72,0.00,0.00,0.0,20.3,0,1,2,1.9,0.4,0.09,-0.9,-0.4
789,Marco Fabian,Eint Frankfurt,0.7,0,1,0,0.0,1.45,0.00,0.00,0.0,16.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
790,Lukasz Fabianski,West Ham,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
791,Fabinho,Liverpool,22.4,1,17,4,23.5,0.76,0.18,0.06,0.25,24.2,0,0,0,1.0,1.0,0.06,0.0,0.0
792,Fabio,Nantes,14.2,0,3,0,0.0,0.21,0.00,0.00,0.0,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
793,Cesc Fabregas,Chelsea,2.0,0,1,0,0.0,0.50,0.00,0.00,0.0,17.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
794,Cesc Fabregas,Monaco,10.7,1,10,5,50.0,0.93,0.47,0.10,0.20,17.6,1,0,0,1.5,1.5,0.15,-0.5,-0.5
795,Fabricio,Fulham,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
796,Ralf Fahrmann,Schalke 04,16.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
797,Romain Faivre,Monaco,1.0,0,2,0,0.0,2.00,0.00,0.00,0.0,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
798,Faycal Fajr,Caen,36.0,5,49,14,28.6,1.36,0.39,0.08,0.29,27.1,16,1,1,3.2,2.4,0.05,+1.8,+1.6
799,Radamel Falcao,Monaco,28.4,15,90,37,41.1,3.17,1.30,0.13,0.32,16.2,7,3,4,15.2,12.0,0.13,-0.2,0.0
800,Diego Falcinelli,Bologna,7.8,0,16,3,18.8,2.05,0.38,0.00,0.00,14.7,0,0,0,1.3,1.3,0.08,-1.3,-1.3
801,Simon Falette,Eint Frankfurt,6.7,0,3,1,33.3,0.45,0.15,0.00,0.00,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
802,Iago Falque,Torino,17.9,6,57,20,35.1,3.18,1.12,0.11,0.30,19.0,5,0,0,5.3,5.3,0.09,+0.7,+0.7
803,Paolo Farago,Cagliari,18.9,1,20,12,60.0,1.06,0.63,0.05,0.08,15.6,0,0,0,2.0,2.0,0.10,-1.0,-1.0
804,Mohamed Fares,SPAL,32.8,3,57,17,29.8,1.74,0.52,0.05,0.18,21.4,1,0,0,2.9,2.9,0.05,+0.1,+0.1
806,Diego Farias,Empoli,13.3,4,36,16,44.4,2.72,1.21,0.11,0.25,15.4,0,0,0,4.9,4.9,0.14,-0.9,-0.9
807,Diego Farias,Cagliari,7.8,3,23,11,47.8,2.96,1.41,0.13,0.27,15.1,0,0,0,2.6,2.6,0.11,+0.4,+0.4
808,Andrea Favilli,Genoa,1.9,0,5,3,60.0,2.65,1.59,0.00,0.00,14.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
809,Federico Fazio,Roma,31.2,5,30,15,50.0,0.96,0.48,0.17,0.33,11.6,0,0,0,2.5,2.5,0.08,+2.5,+2.5
810,Zouhair Feddal,Betis,18.9,1,16,4,25.0,0.85,0.21,0.06,0.25,11.9,0,0,0,1.6,1.6,0.10,-0.6,-0.6
811,Nabil Fekir,Lyon,22.1,9,85,38,44.7,3.85,1.72,0.06,0.13,21.6,17,4,6,10.2,5.5,0.07,-1.2,-0.5
812,Yassin Fekir,Lyon,0.1,0,1,0,0.0,7.50,0.00,0.00,0.0,29.9,0,0,0,0.0,0.0,0.03,0.0,0.0
813,Felipe,Hannover 96,12.2,2,10,2,20.0,0.82,0.16,0.20,1.00,14.4,1,0,0,1.1,1.1,0.11,+0.9,+0.9
814,Luiz Felipe,Lazio,14.3,1,8,2,25.0,0.56,0.14,0.13,0.50,18.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4
815,Ohis Felix Uduokhai,Wolfsburg,2.7,0,1,0,0.0,0.37,0.00,0.00,0.0,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0
816,Marouane Fellaini,Manchester Utd,8.4,0,7,3,42.9,0.84,0.36,0.00,0.00,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
817,Kiko Femenia,Watford,22.8,1,6,2,33.3,0.26,0.09,0.17,0.50,24.2,0,0,0,0.4,0.4,0.07,+0.6,+0.6
818,Edimilson Fernandes,Fiorentina,21.9,2,21,5,23.8,0.96,0.23,0.10,0.40,23.4,0,0,0,1.2,1.2,0.06,+0.8,+0.8
