,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2380,Ken Sema,se SWE,"DF,MF",Udinese,Serie A,25.0,1993.0,27.3,1353.0,62.0,383.0,482.0,506.0,44.0,1353.0,84.0,51.0,60.7,32.0,38.1,749.0,4637.0,2428.0,82.0,50.0,22.0,42.0,27.0,783.0,164.0
2381,Nélson Semedo,pt POR,DF,Barcelona,La Liga,25.0,1993.0,23.3,1878.0,48.0,416.0,901.0,570.0,45.0,1878.0,68.0,48.0,70.6,20.0,29.4,1216.0,6451.0,3650.0,71.0,63.0,16.0,34.0,27.0,1379.0,154.0
2382,Alessandro Semprini,it ITA,DF,Brescia,Serie A,21.0,1998.0,7.0,411.0,32.0,141.0,176.0,98.0,3.0,411.0,9.0,6.0,66.7,3.0,33.3,208.0,1099.0,640.0,14.0,9.0,0.0,8.0,3.0,230.0,19.0
2383,Josep Señé,es ESP,MF,Mallorca,La Liga,27.0,1991.0,1.7,103.0,4.0,14.0,70.0,19.0,2.0,103.0,5.0,3.0,60.0,2.0,40.0,70.0,399.0,174.0,3.0,2.0,1.0,1.0,2.0,73.0,1.0
2384,Stefano Sensi,it ITA,MF,Inter,Serie A,23.0,1995.0,8.0,630.0,4.0,61.0,307.0,267.0,21.0,630.0,15.0,12.0,80.0,3.0,20.0,332.0,1572.0,799.0,22.0,14.0,6.0,16.0,11.0,464.0,74.0
2385,Luigi Sepe,it ITA,GK,Parma,Serie A,28.0,1991.0,34.0,1213.0,1091.0,1208.0,5.0,0.0,0.0,1213.0,0.0,0.0,,0.0,,585.0,3033.0,2318.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0
2386,Suat Serdar,de GER,MF,Schalke 04,Bundesliga,22.0,1997.0,17.8,761.0,22.0,144.0,467.0,184.0,31.0,761.0,82.0,53.0,64.6,29.0,35.4,462.0,3028.0,1552.0,32.0,29.0,7.0,42.0,44.0,426.0,52.0
2387,Ryan Sessegnon,eng ENG,"DF,FW",Tottenham,Premier League,19.0,2000.0,3.8,233.0,7.0,50.0,104.0,82.0,9.0,233.0,6.0,4.0,66.7,2.0,33.3,151.0,636.0,418.0,13.0,7.0,3.0,10.0,1.0,147.0,24.0
2388,Salva Sevilla,es ESP,MF,Mallorca,La Liga,35.0,1984.0,28.5,1909.0,56.0,321.0,1142.0,465.0,21.0,1906.0,22.0,9.0,40.9,13.0,59.1,1066.0,5209.0,2967.0,42.0,33.0,5.0,25.0,17.0,1190.0,23.0
2389,Yevhen Shakhov,ua UKR,"MF,FW",Lecce,Serie A,28.0,1990.0,12.1,531.0,18.0,101.0,293.0,144.0,27.0,531.0,16.0,12.0,75.0,4.0,25.0,292.0,1479.0,579.0,12.0,15.0,1.0,21.0,15.0,343.0,56.0
2390,Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,Premier League,27.0,1991.0,2.1,125.0,0.0,14.0,68.0,43.0,2.0,125.0,4.0,2.0,50.0,2.0,50.0,93.0,331.0,114.0,1.0,0.0,0.0,2.0,6.0,95.0,15.0
2392,Billy Sharp,eng ENG,FW,Sheffield Utd,Premier League,33.0,1986.0,11.7,320.0,2.0,25.0,103.0,198.0,55.0,320.0,22.0,16.0,72.7,6.0,27.3,219.0,1166.0,470.0,18.0,9.0,7.0,35.0,31.0,254.0,106.0
2393,Luke Shaw,eng ENG,DF,Manchester Utd,Premier League,24.0,1995.0,19.3,1508.0,75.0,417.0,674.0,428.0,34.0,1508.0,31.0,22.0,71.0,9.0,29.0,788.0,4361.0,2649.0,60.0,47.0,8.0,15.0,3.0,976.0,103.0
2394,Khiry Shelton,us USA,FW,Paderborn 07,Bundesliga,26.0,1993.0,0.4,9.0,0.0,2.0,3.0,4.0,2.0,9.0,1.0,1.0,100.0,0.0,0.0,8.0,39.0,8.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0
2395,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,Premier League,27.0,1992.0,23.5,1353.0,58.0,341.0,767.0,261.0,22.0,1353.0,20.0,15.0,75.0,5.0,25.0,714.0,3412.0,1579.0,22.0,19.0,7.0,24.0,10.0,806.0,28.0
2396,Gen Shoji,jp JPN,DF,Toulouse,Ligue 1,26.0,1992.0,0.5,44.0,4.0,13.0,31.0,0.0,0.0,44.0,0.0,0.0,,0.0,,28.0,247.0,206.0,2.0,0.0,0.0,0.0,0.0,36.0,1.0
2397,Djibril Sidibé,fr FRA,"DF,MF",Everton,Premier League,27.0,1992.0,20.3,1469.0,54.0,417.0,673.0,394.0,20.0,1469.0,25.0,14.0,56.0,11.0,44.0,778.0,3682.0,2009.0,61.0,43.0,4.0,28.0,12.0,810.0,102.0
2398,Kalidou Sidibé,fr FRA,MF,Toulouse,Ligue 1,20.0,1999.0,1.0,50.0,1.0,11.0,33.0,6.0,0.0,50.0,0.0,0.0,,0.0,,29.0,117.0,55.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0
2399,Sidnei,br BRA,DF,Betis,La Liga,29.0,1989.0,13.1,1011.0,129.0,507.0,478.0,35.0,10.0,1011.0,8.0,5.0,62.5,3.0,37.5,594.0,2841.0,1149.0,15.0,11.0,2.0,5.0,1.0,673.0,0.0
2400,Kaj Sierhuis,nl NED,FW,Reims,Ligue 1,21.0,1998.0,0.1,4.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,,0.0,,3.0,10.0,7.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0
2401,Gylfi Sigurðsson,is ISL,MF,Everton,Premier League,29.0,1989.0,28.4,1431.0,37.0,218.0,730.0,491.0,50.0,1430.0,30.0,16.0,53.3,14.0,46.7,720.0,2908.0,969.0,27.0,25.0,9.0,41.0,26.0,844.0,73.0
2402,Luca Siligardi,it ITA,"MF,FW",Parma,Serie A,31.0,1988.0,3.7,208.0,3.0,38.0,91.0,79.0,15.0,208.0,12.0,8.0,66.7,4.0,33.3,120.0,741.0,253.0,9.0,2.0,2.0,12.0,6.0,129.0,29.0
2403,Adrien Silva,pt POR,MF,Monaco,Ligue 1,30.0,1989.0,13.6,985.0,27.0,174.0,637.0,182.0,4.0,985.0,31.0,21.0,67.7,10.0,32.3,511.0,2060.0,1065.0,14.0,10.0,1.0,12.0,13.0,661.0,21.0
2404,André Silva,pt POR,FW,Milan,Serie A,23.0,1995.0,0.7,21.0,0.0,0.0,8.0,14.0,5.0,21.0,1.0,1.0,100.0,0.0,0.0,16.0,66.0,53.0,1.0,2.0,0.0,3.0,2.0,18.0,5.0
2405,André Silva,pt POR,FW,Eint Frankfurt,Bundesliga,23.0,1995.0,17.5,677.0,5.0,27.0,292.0,369.0,93.0,676.0,35.0,17.0,48.6,18.0,51.4,384.0,1935.0,958.0,43.0,30.0,12.0,52.0,33.0,515.0,141.0
2406,Bernardo Silva,pt POR,"FW,MF",Manchester City,Premier League,24.0,1994.0,22.6,1711.0,19.0,171.0,698.0,859.0,142.0,1711.0,55.0,40.0,72.7,15.0,27.3,1256.0,7043.0,3846.0,117.0,63.0,48.0,24.0,21.0,1323.0,259.0
2407,David Silva,es ESP,MF,Manchester City,Premier League,33.0,1986.0,20.3,1709.0,20.0,130.0,754.0,837.0,172.0,1709.0,44.0,33.0,75.0,11.0,25.0,1225.0,5827.0,2952.0,82.0,71.0,31.0,34.0,19.0,1407.0,175.0
2408,Gabriel Silva,br BRA,DF,Saint-Étienne,Ligue 1,28.0,1991.0,2.6,130.0,10.0,50.0,57.0,24.0,3.0,130.0,0.0,0.0,,0.0,,60.0,370.0,218.0,7.0,4.0,1.0,2.0,0.0,66.0,5.0
2409,Jonathan Silva,ar ARG,DF,Leganés,La Liga,25.0,1994.0,30.9,1623.0,63.0,449.0,728.0,464.0,40.0,1623.0,28.0,15.0,53.6,13.0,46.4,734.0,3540.0,2109.0,50.0,42.0,5.0,25.0,16.0,879.0,133.0
2410,Matheus Pereira da Silva,br BRA,"MF,FW",Dijon,Ligue 1,21.0,1998.0,5.2,295.0,6.0,40.0,150.0,113.0,11.0,295.0,5.0,3.0,60.0,2.0,40.0,148.0,769.0,320.0,9.0,5.0,1.0,7.0,4.0,183.0,25.0
2411,Rui Silva,pt POR,GK,Granada,La Liga,25.0,1994.0,35.0,1360.0,1102.0,1354.0,6.0,2.0,1.0,1360.0,1.0,1.0,100.0,0.0,0.0,719.0,4660.0,2912.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0
2412,Thiago Silva,br BRA,DF,Paris S-G,Ligue 1,34.0,1984.0,17.5,1654.0,144.0,552.0,1053.0,53.0,9.0,1654.0,3.0,2.0,66.7,1.0,33.3,979.0,4541.0,3063.0,10.0,14.0,0.0,5.0,2.0,1282.0,1.0
2413,Marco Silvestri,it ITA,GK,Hellas Verona,Serie A,28.0,1991.0,35.0,1091.0,1002.0,1091.0,1.0,0.0,0.0,1091.0,1.0,1.0,100.0,0.0,0.0,420.0,2622.0,1966.0,0.0,1.0,1.0,0.0,0.0,329.0,0.0
2414,Mohamed Simakan,fr FRA,DF,Strasbourg,Ligue 1,19.0,2000.0,16.7,1060.0,50.0,362.0,544.0,167.0,14.0,1060.0,23.0,16.0,69.6,7.0,30.4,632.0,3332.0,1956.0,30.0,29.0,1.0,16.0,9.0,626.0,25.0
2415,Giovanni Simeone,ar ARG,FW,Cagliari,Serie A,24.0,1995.0,32.5,887.0,21.0,73.0,390.0,437.0,126.0,887.0,65.0,32.0,49.2,33.0,50.8,543.0,3183.0,981.0,41.0,27.0,20.0,112.0,50.0,637.0,189.0
2416,Moses Simon,ng NGA,"FW,MF",Nantes,Ligue 1,24.0,1995.0,24.2,930.0,6.0,73.0,319.0,557.0,112.0,930.0,81.0,36.0,44.4,45.0,55.6,654.0,5292.0,3116.0,144.0,69.0,53.0,70.0,50.0,712.0,232.0
2418,Unai Simón,es ESP,GK,Athletic Club,La Liga,22.0,1997.0,33.2,1176.0,961.0,1172.0,4.0,0.0,0.0,1176.0,1.0,0.0,0.0,1.0,100.0,549.0,3362.0,2301.0,0.0,0.0,0.0,1.0,0.0,472.0,0.0
2419,Jack Simpson,eng ENG,DF,Bournemouth,Premier League,22.0,1996.0,2.7,133.0,19.0,66.0,61.0,7.0,1.0,133.0,5.0,4.0,80.0,1.0,20.0,66.0,273.0,76.0,0.0,0.0,0.0,1.0,2.0,66.0,3.0
2420,Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,Bundesliga,20.0,1999.0,0.8,33.0,0.0,2.0,16.0,15.0,4.0,33.0,0.0,0.0,,0.0,,25.0,117.0,29.0,1.0,0.0,0.0,1.0,1.0,28.0,5.0
2421,Wilfried Singo,ci CIV,DF,Torino,Serie A,18.0,2000.0,1.5,82.0,5.0,22.0,29.0,33.0,7.0,82.0,3.0,3.0,100.0,0.0,0.0,49.0,303.0,179.0,5.0,2.0,4.0,1.0,1.0,57.0,14.0
2422,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,Bundesliga,24.0,1995.0,10.1,838.0,36.0,218.0,505.0,120.0,4.0,838.0,19.0,13.0,68.4,6.0,31.6,449.0,2139.0,1026.0,18.0,15.0,1.0,11.0,6.0,563.0,29.0
2423,Dimitris Siovas,gr GRE,DF,Leganés,La Liga,30.0,1988.0,21.3,1082.0,71.0,494.0,520.0,78.0,33.0,1082.0,8.0,7.0,87.5,1.0,12.5,438.0,2393.0,1310.0,12.0,10.0,0.0,16.0,2.0,474.0,6.0
2424,Salvatore Sirigu,it ITA,GK,Torino,Serie A,32.0,1987.0,36.0,1271.0,1076.0,1266.0,5.0,0.0,0.0,1271.0,1.0,1.0,100.0,0.0,0.0,557.0,2865.0,1927.0,0.0,0.0,0.0,1.0,0.0,459.0,0.0
2425,Ibrahima Sissoko,fr FRA,MF,Strasbourg,Ligue 1,21.0,1997.0,17.8,858.0,35.0,178.0,483.0,213.0,21.0,858.0,23.0,10.0,43.5,13.0,56.5,517.0,2904.0,1480.0,44.0,38.0,3.0,34.0,27.0,542.0,48.0
2426,Moussa Sissoko,fr FRA,MF,Tottenham,Premier League,29.0,1989.0,27.2,1585.0,69.0,371.0,888.0,355.0,30.0,1585.0,67.0,40.0,59.7,27.0,40.3,1014.0,5460.0,2846.0,72.0,39.0,10.0,39.0,21.0,1013.0,58.0
2427,Sambou Sissoko,fr FRA,"MF,FW",Reims,Ligue 1,20.0,1999.0,0.4,10.0,1.0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,,0.0,,4.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2428,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,La Liga,24.0,1995.0,9.9,603.0,12.0,109.0,266.0,234.0,26.0,603.0,32.0,24.0,75.0,8.0,25.0,423.0,2708.0,1092.0,36.0,27.0,8.0,42.0,25.0,473.0,98.0
2429,Antonio Sivera,es ESP,GK,Alavés,La Liga,22.0,1996.0,3.0,87.0,72.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,,0.0,,38.0,237.0,167.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2430,Ellyes Skhiri,tn TUN,MF,Köln,Bundesliga,24.0,1995.0,29.7,1744.0,69.0,451.0,1045.0,265.0,31.0,1744.0,32.0,22.0,68.8,10.0,31.3,909.0,4718.0,2189.0,27.0,22.0,2.0,44.0,39.0,997.0,49.0
2431,Oliver Skipp,eng ENG,MF,Tottenham,Premier League,18.0,2000.0,0.9,46.0,2.0,14.0,29.0,3.0,0.0,46.0,0.0,0.0,,0.0,,27.0,72.0,39.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0
2432,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,28.0,1991.0,37.0,1259.0,1163.0,1257.0,2.0,0.0,0.0,1259.0,0.0,0.0,,0.0,,629.0,3527.0,2401.0,0.0,1.0,1.0,0.0,1.0,468.0,0.0
2433,Andreas Skov Olsen,dk DEN,"FW,MF",Bologna,Serie A,19.0,1999.0,8.4,511.0,3.0,67.0,176.0,272.0,29.0,511.0,33.0,12.0,36.4,21.0,63.6,313.0,2313.0,1041.0,41.0,21.0,12.0,32.0,11.0,356.0,104.0
2434,Robert Skov,dk DEN,"DF,FW",Hoffenheim,Bundesliga,23.0,1996.0,29.0,1653.0,66.0,399.0,694.0,581.0,70.0,1653.0,74.0,40.0,54.1,34.0,45.9,870.0,5226.0,2978.0,112.0,57.0,27.0,59.0,16.0,1014.0,159.0
2435,Simon Skrabb,fi FIN,"FW,MF",Brescia,Serie A,24.0,1995.0,2.9,124.0,4.0,12.0,53.0,59.0,9.0,124.0,5.0,3.0,60.0,2.0,40.0,76.0,350.0,115.0,3.0,3.0,0.0,9.0,5.0,92.0,27.0
2436,Milan Škriniar,sk SVK,DF,Inter,Serie A,24.0,1995.0,29.2,2238.0,214.0,997.0,1138.0,119.0,14.0,2238.0,9.0,7.0,77.8,2.0,22.2,1322.0,5721.0,3054.0,32.0,19.0,1.0,11.0,10.0,1688.0,13.0
2437,Steven Skrzybski,de GER,"FW,MF",Düsseldorf,Bundesliga,26.0,1992.0,5.9,203.0,4.0,22.0,80.0,104.0,16.0,203.0,13.0,5.0,38.5,8.0,61.5,113.0,730.0,234.0,10.0,6.0,3.0,12.0,14.0,137.0,48.0
2438,Petar Škuletić,rs SRB,"FW,MF",Montpellier,Ligue 1,29.0,1990.0,1.2,48.0,1.0,6.0,18.0,24.0,7.0,47.0,2.0,0.0,0.0,2.0,100.0,16.0,96.0,36.0,0.0,3.0,0.0,3.0,3.0,29.0,5.0
2439,Islam Slimani,dz ALG,FW,Monaco,Ligue 1,31.0,1988.0,14.3,712.0,13.0,30.0,311.0,372.0,103.0,711.0,20.0,8.0,40.0,12.0,60.0,428.0,1527.0,551.0,20.0,15.0,9.0,46.0,31.0,586.0,142.0
2440,William Smallbone,ie IRL,MF,Southampton,Premier League,19.0,2000.0,4.4,255.0,2.0,41.0,143.0,74.0,7.0,255.0,1.0,0.0,0.0,1.0,100.0,129.0,525.0,246.0,4.0,3.0,1.0,5.0,2.0,182.0,13.0
2441,Chris Smalling,eng ENG,DF,Roma,Serie A,29.0,1989.0,28.5,1756.0,215.0,810.0,884.0,74.0,48.0,1756.0,9.0,7.0,77.8,2.0,22.2,865.0,4104.0,2132.0,13.0,13.0,0.0,7.0,2.0,1122.0,12.0
2442,Dennis Smarsch,de GER,GK,Hertha BSC,Bundesliga,20.0,1999.0,1.7,75.0,62.0,75.0,0.0,0.0,0.0,75.0,0.0,0.0,,0.0,,32.0,211.0,122.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2444,Adam Smith,eng ENG,DF,Bournemouth,Premier League,28.0,1991.0,22.8,1321.0,69.0,395.0,610.0,329.0,23.0,1321.0,51.0,24.0,47.1,27.0,52.9,732.0,4669.0,2653.0,75.0,52.0,6.0,27.0,14.0,728.0,69.0
2445,Emile Smith Rowe,eng ENG,MF,Arsenal,Premier League,19.0,2000.0,1.1,46.0,2.0,10.0,21.0,17.0,0.0,46.0,3.0,2.0,66.7,1.0,33.3,32.0,241.0,145.0,4.0,4.0,0.0,4.0,1.0,39.0,5.0
2446,Fyodor Smolov,ru RUS,FW,Celta Vigo,La Liga,29.0,1990.0,8.3,286.0,8.0,26.0,141.0,119.0,40.0,286.0,20.0,9.0,45.0,11.0,55.0,176.0,968.0,397.0,22.0,8.0,13.0,20.0,17.0,215.0,50.0
2447,Robert Snodgrass,sct SCO,"MF,FW",West Ham,Premier League,31.0,1987.0,16.8,802.0,15.0,124.0,306.0,383.0,47.0,802.0,36.0,19.0,52.8,17.0,47.2,407.0,2713.0,1084.0,44.0,23.0,20.0,16.0,25.0,494.0,117.0
2448,Cédric Soares,pt POR,"MF,DF",Arsenal,Premier League,27.0,1991.0,2.8,167.0,6.0,39.0,71.0,58.0,2.0,167.0,2.0,2.0,100.0,0.0,0.0,84.0,396.0,202.0,6.0,6.0,0.0,4.0,1.0,92.0,25.0
2449,Cédric Soares,pt POR,DF,Southampton,Premier League,27.0,1991.0,14.5,931.0,58.0,247.0,444.0,245.0,16.0,931.0,4.0,4.0,100.0,0.0,0.0,340.0,1839.0,941.0,29.0,25.0,2.0,18.0,9.0,409.0,46.0
2450,Rafa Soares,pt POR,DF,Eibar,La Liga,24.0,1995.0,4.8,254.0,3.0,61.0,120.0,77.0,1.0,254.0,2.0,0.0,0.0,2.0,100.0,95.0,569.0,209.0,6.0,6.0,0.0,6.0,6.0,100.0,13.0
2451,Lasse Sobiech,de GER,DF,Köln,Bundesliga,28.0,1991.0,1.0,52.0,6.0,24.0,21.0,7.0,2.0,52.0,0.0,0.0,,0.0,,16.0,74.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0
2452,Marcel Sobottka,de GER,MF,Düsseldorf,Bundesliga,25.0,1994.0,7.8,297.0,16.0,93.0,174.0,33.0,6.0,297.0,6.0,3.0,50.0,3.0,50.0,145.0,589.0,166.0,2.0,4.0,0.0,15.0,4.0,164.0,10.0
2453,Rubén Sobrino,es ESP,"FW,MF",Valencia,La Liga,27.0,1992.0,1.9,78.0,1.0,12.0,30.0,38.0,11.0,78.0,5.0,5.0,100.0,0.0,0.0,52.0,356.0,200.0,11.0,5.0,3.0,12.0,11.0,55.0,11.0
2454,Dominic Solanke,eng ENG,FW,Bournemouth,Premier League,21.0,1997.0,18.3,667.0,18.0,76.0,289.0,308.0,75.0,667.0,62.0,26.0,41.9,36.0,58.1,418.0,2570.0,995.0,35.0,26.0,15.0,52.0,54.0,469.0,109.0
2455,Roberto Soldado,es ESP,FW,Granada,La Liga,34.0,1985.0,26.1,768.0,20.0,52.0,333.0,388.0,94.0,767.0,30.0,11.0,36.7,19.0,63.3,438.0,1478.0,522.0,17.0,18.0,10.0,52.0,18.0,537.0,123.0
2456,Carlos Soler,es ESP,MF,Valencia,La Liga,22.0,1997.0,23.0,913.0,29.0,161.0,493.0,267.0,40.0,913.0,25.0,15.0,60.0,10.0,40.0,558.0,2826.0,1273.0,29.0,20.0,6.0,34.0,17.0,660.0,87.0
2457,Oumar Solet,fr FRA,DF,Lyon,Ligue 1,19.0,2000.0,0.1,7.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,,0.0,,5.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2458,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,30.0,1988.0,34.0,1616.0,1252.0,1609.0,8.0,0.0,0.0,1616.0,1.0,1.0,100.0,0.0,0.0,1025.0,5164.0,2974.0,0.0,0.0,0.0,1.0,1.0,895.0,0.0
2459,Kévin Soni,cm CMR,FW,Espanyol,La Liga,21.0,1998.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,,0.0,,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2460,David Soria,es ESP,GK,Getafe,La Liga,26.0,1993.0,38.0,1223.0,809.0,1206.0,18.0,0.0,0.0,1223.0,0.0,0.0,,0.0,,493.0,3804.0,2953.0,0.0,1.0,1.0,1.0,0.0,288.0,0.0
2461,Bruno Soriano,es ESP,"MF,FW",Villarreal,La Liga,35.0,1984.0,2.9,292.0,9.0,73.0,195.0,25.0,2.0,292.0,2.0,1.0,50.0,1.0,50.0,186.0,752.0,319.0,2.0,3.0,0.0,2.0,0.0,241.0,1.0
2462,Juan Soriano,es ESP,GK,Leganés,La Liga,21.0,1997.0,11.0,319.0,274.0,318.0,0.0,1.0,1.0,319.0,0.0,0.0,,0.0,,137.0,810.0,527.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0
2463,Roberto Soriano,it ITA,MF,Bologna,Serie A,28.0,1991.0,27.4,1411.0,23.0,132.0,746.0,548.0,55.0,1411.0,41.0,29.0,70.7,12.0,29.3,986.0,6538.0,3429.0,97.0,93.0,10.0,32.0,28.0,1130.0,124.0
2464,Riccardo Sottil,it ITA,"FW,DF",Fiorentina,Serie A,20.0,1999.0,5.7,261.0,1.0,24.0,86.0,154.0,24.0,261.0,24.0,17.0,70.8,7.0,29.2,207.0,1640.0,780.0,32.0,11.0,7.0,15.0,8.0,219.0,58.0
2465,Tomáš Souček,cz CZE,MF,West Ham,Premier League,24.0,1995.0,11.6,546.0,44.0,154.0,274.0,123.0,36.0,546.0,4.0,0.0,0.0,4.0,100.0,253.0,765.0,257.0,3.0,2.0,1.0,11.0,1.0,288.0,17.0
2466,Adama Soumaoro,fr FRA,DF,Genoa,Serie A,27.0,1992.0,7.1,392.0,66.0,209.0,178.0,7.0,5.0,392.0,0.0,0.0,,0.0,,235.0,983.0,374.0,0.0,4.0,1.0,2.0,0.0,240.0,1.0
2467,Adama Soumaoro,fr FRA,DF,Lille,Ligue 1,27.0,1992.0,4.6,389.0,24.0,154.0,230.0,5.0,4.0,389.0,1.0,1.0,100.0,0.0,0.0,234.0,1014.0,421.0,2.0,0.0,0.0,3.0,0.0,292.0,0.0
2468,Boubakary Soumaré,fr FRA,MF,Lille,Ligue 1,20.0,1999.0,13.5,863.0,10.0,97.0,664.0,113.0,4.0,863.0,23.0,20.0,87.0,3.0,13.0,545.0,3088.0,1285.0,21.0,16.0,1.0,18.0,15.0,641.0,21.0
2470,Bryan Soumaré,fr FRA,"MF,FW",Dijon,Ligue 1,20.0,1999.0,4.3,196.0,2.0,25.0,102.0,72.0,4.0,196.0,14.0,9.0,64.3,5.0,35.7,112.0,750.0,312.0,10.0,8.0,1.0,10.0,11.0,129.0,23.0
2471,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,Ligue 1,27.0,1992.0,22.4,1338.0,73.0,373.0,567.0,407.0,28.0,1338.0,51.0,23.0,45.1,28.0,54.9,566.0,3164.0,1729.0,44.0,43.0,5.0,28.0,14.0,697.0,137.0
2472,Djibril Sow,ch SUI,MF,Eint Frankfurt,Bundesliga,22.0,1997.0,19.4,1106.0,23.0,210.0,621.0,284.0,28.0,1106.0,16.0,7.0,43.8,9.0,56.3,544.0,2985.0,1445.0,37.0,27.0,5.0,36.0,13.0,682.0,61.0
2473,Çağlar Söyüncü,tr TUR,DF,Leicester City,Premier League,23.0,1996.0,33.7,2700.0,263.0,1343.0,1303.0,65.0,33.0,2700.0,22.0,17.0,77.3,5.0,22.7,1779.0,8996.0,4279.0,22.0,10.0,0.0,17.0,2.0,1864.0,5.0
2474,Nikolas Špalek,sk SVK,"MF,FW",Brescia,Serie A,22.0,1997.0,17.5,614.0,7.0,97.0,242.0,283.0,48.0,614.0,28.0,5.0,17.9,23.0,82.1,368.0,2281.0,1117.0,33.0,23.0,9.0,33.0,26.0,399.0,93.0
2475,Leonardo Spinazzola,it ITA,DF,Roma,Serie A,26.0,1993.0,17.2,1192.0,67.0,320.0,505.0,377.0,55.0,1192.0,40.0,23.0,57.5,17.0,42.5,625.0,5068.0,2916.0,104.0,67.0,34.0,26.0,9.0,727.0,118.0
2476,Marco Sportiello,it ITA,GK,Atalanta,Serie A,27.0,1992.0,5.8,159.0,134.0,157.0,2.0,0.0,0.0,159.0,0.0,0.0,,0.0,,98.0,419.0,203.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
2477,Mattia Sprocati,it ITA,"FW,MF",Parma,Serie A,26.0,1993.0,6.6,276.0,7.0,47.0,100.0,132.0,17.0,276.0,12.0,5.0,41.7,6.0,50.0,166.0,1115.0,589.0,14.0,12.0,3.0,12.0,3.0,183.0,39.0
2478,Bassem Srarfi,tn TUN,"FW,MF",Nice,Ligue 1,22.0,1997.0,1.5,59.0,0.0,8.0,24.0,27.0,3.0,59.0,4.0,1.0,25.0,3.0,75.0,46.0,276.0,109.0,3.0,2.0,1.0,3.0,1.0,48.0,11.0
2479,Dennis Srbeny,de GER,"MF,FW",Norwich City,Premier League,25.0,1994.0,0.5,31.0,1.0,4.0,16.0,11.0,3.0,31.0,5.0,2.0,40.0,3.0,60.0,20.0,47.0,6.0,0.0,0.0,0.0,1.0,3.0,22.0,4.0
2480,Dennis Srbeny,de GER,"FW,MF",Paderborn 07,Bundesliga,25.0,1994.0,12.4,393.0,11.0,38.0,213.0,147.0,36.0,393.0,22.0,13.0,59.1,9.0,40.9,220.0,1045.0,460.0,14.0,16.0,4.0,46.0,14.0,276.0,42.0
2481,Jerry St. Juste,nl NED,DF,Mainz 05,Bundesliga,22.0,1996.0,23.5,1295.0,180.0,732.0,528.0,51.0,15.0,1295.0,12.0,10.0,83.3,2.0,16.7,734.0,3884.0,2124.0,12.0,10.0,1.0,20.0,7.0,727.0,5.0
2482,Jack Stacey,eng ENG,DF,Bournemouth,Premier League,23.0,1996.0,17.2,964.0,87.0,351.0,416.0,207.0,22.0,964.0,23.0,16.0,69.6,7.0,30.4,498.0,2768.0,1566.0,38.0,21.0,6.0,15.0,11.0,478.0,57.0
2483,Kostas Stafylidis,gr GRE,DF,Hoffenheim,Bundesliga,25.0,1993.0,4.4,250.0,22.0,90.0,114.0,48.0,1.0,250.0,6.0,4.0,66.7,2.0,33.3,94.0,468.0,185.0,4.0,3.0,1.0,3.0,4.0,125.0,17.0
2484,Benjamin Stambouli,fr FRA,DF,Schalke 04,Bundesliga,28.0,1990.0,9.0,559.0,68.0,262.0,294.0,11.0,0.0,559.0,8.0,6.0,75.0,2.0,25.0,311.0,1830.0,1046.0,9.0,3.0,0.0,4.0,2.0,325.0,2.0
