,Player,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
303,Ruben Blanco,25.0,2,0,0,1,0,0,0,2,0,0,0,0,19,3,1,75.0
304,Ludovic Blas,26.4,5,0,0,38,35,2,20,26,38,0,0,0,158,42,76,35.6
305,Pablo de Blasis,16.9,2,1,0,18,11,0,65,13,19,0,0,0,99,27,32,45.8
306,Pablo de Blasis,1.0,0,0,0,1,0,1,4,1,0,0,0,0,4,2,2,50.0
307,Alexis Blin,22.1,4,0,0,30,33,1,4,33,45,0,1,0,162,48,49,49.5
309,Emmanuel Boateng,7.8,2,0,0,14,19,9,3,1,3,0,0,0,12,28,24,53.8
310,Jerome Boateng,18.8,1,0,0,15,9,0,7,25,15,0,2,0,132,30,6,83.3
312,Kevin-Prince Boateng,10.4,1,0,0,25,27,8,4,3,4,0,0,0,24,20,36,35.7
313,Kevin-Prince Boateng,2.7,1,0,0,3,9,3,0,1,2,0,0,0,5,3,6,33.3
314,Antonin Bobichon,23.9,2,0,0,35,11,0,49,15,16,0,0,0,128,17,38,30.9
316,Mathieu Bodmer,11.9,1,0,0,12,13,1,3,2,11,0,0,0,42,40,44,47.6
317,Adam Bodzek,17.7,5,1,0,32,41,0,0,26,27,0,2,0,63,34,21,61.8
318,Jean-Paul Boetius,23.6,8,0,0,52,47,3,22,37,32,0,0,0,131,23,32,41.8
319,Sacha Boey,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
320,Jeremie Boga,16.0,0,0,0,8,29,7,16,2,4,0,0,0,70,2,11,15.4
321,Willy Boly,35.2,2,1,0,29,14,3,0,72,52,0,0,0,213,136,62,68.7
322,Leo Bonatini,1.5,0,0,0,0,0,0,4,0,1,0,0,0,11,1,3,25.0
323,Giacomo Bonaventura,7.2,0,0,0,5,8,1,8,7,2,0,0,0,39,9,7,56.3
324,Daniele Bonera,2.6,1,0,0,2,0,0,0,4,2,0,0,1,9,1,3,25.0
325,Gaetan Bong,20.1,0,0,0,11,4,0,57,25,10,0,2,0,112,24,31,43.6
326,Kevin Bonifazi,25.6,2,0,0,20,19,0,6,36,24,0,0,0,170,43,34,55.8
327,Leonardo Bonucci,27.5,2,0,0,14,23,2,5,38,9,0,0,0,118,43,53,44.8
328,Fabio Borini,11.7,3,0,0,14,34,3,15,12,10,0,0,0,50,22,18,55.0
329,Robin Bormuth,6.8,2,0,0,5,3,1,1,10,4,0,0,0,24,14,11,56.0
330,Artur Boruc,12.0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,100.0
331,Olivier Boscagli,9.6,1,0,0,6,22,0,32,17,12,0,0,0,63,19,18,51.4
332,Gabriel Boschilia,14.7,1,0,0,17,24,0,63,8,23,0,0,0,75,5,22,18.5
333,John Bostock,10.9,1,0,0,18,14,0,17,17,14,0,0,0,50,14,10,58.3
334,Denis Bouanga,29.3,5,0,0,41,27,5,46,20,32,0,0,0,147,27,74,26.7
335,Zacharie Boucher,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
336,Ryad Boudebouz,8.0,2,1,0,6,9,0,47,3,4,0,1,0,34,7,18,28.0
338,Ryad Boudebouz,6.0,1,0,0,5,8,1,24,5,4,0,0,0,19,4,15,21.1
339,Sofiane Boufal,23.2,6,0,0,42,60,1,60,10,21,1,0,0,124,17,19,47.2
340,Nassim Boujellab,4.2,0,0,0,11,8,0,0,2,4,0,0,0,26,7,10,41.2
341,Arnold Bouka Moutou,0.7,0,0,0,1,1,0,0,3,1,0,0,0,7,1,0,100.0
342,Yassine Bounou,31.8,2,0,0,0,3,0,0,1,0,0,0,1,32,5,0,100.0
343,Mehdi Bourabia,22.3,8,1,1,43,24,1,46,33,28,0,1,0,130,47,39,54.7
344,Benjamin Bourigeaud,26.9,5,0,0,35,14,3,120,32,35,0,0,0,129,15,36,29.4
345,Bilal Boutobba,0.4,0,0,0,1,3,0,1,0,0,0,0,0,4,0,1,0.0
346,Umut Bozok,13.7,1,0,0,14,30,11,4,5,6,0,0,0,40,18,38,32.1
347,Filip Bradaric,16.6,5,0,0,25,7,0,8,39,21,0,2,1,91,22,14,61.1
348,Robbie Brady,8.0,3,1,0,12,4,0,53,7,7,0,0,0,45,11,8,57.9
349,Martin Braithwaite,15.6,5,0,0,24,16,14,2,3,3,1,0,0,44,29,44,39.7
350,Julian Brandt,29.6,0,0,0,13,22,3,147,17,16,0,0,0,189,28,35,44.4
351,Darko Brasanac,17.6,5,0,0,34,15,0,14,13,16,0,0,0,109,31,30,50.8
353,Fabian Bredlow,12.5,1,0,0,0,3,0,0,1,1,0,0,0,33,2,2,50.0
354,Josip Brekalo,15.7,2,0,0,16,21,2,56,12,7,0,0,0,71,6,15,28.6
355,Gleison Bremer,2.0,1,0,0,3,4,0,0,8,1,0,0,0,13,9,8,52.9
356,Joshua Brenet,10.1,0,0,0,20,5,0,39,8,13,0,0,0,60,8,16,33.3
357,Rajko Brezancic,0.7,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,100.0
358,Anthony Briancon,32.5,9,1,0,31,24,1,3,70,27,0,3,0,159,74,60,55.2
359,Jimmy Briand,27.7,1,0,0,37,48,19,15,4,8,0,0,0,66,49,96,33.8
360,Nicolo Brighenti,11.0,4,0,0,16,19,0,8,31,17,0,0,0,61,16,17,48.5
361,Matteo Brighi,2.6,1,0,0,6,9,0,0,3,4,0,0,0,15,4,3,57.1
362,Enrico Brignola,1.9,2,0,0,6,1,1,3,1,2,0,0,0,14,2,4,33.3
364,Miguel Britos,2.1,0,0,0,3,1,0,1,3,2,0,0,0,13,5,2,71.4
365,David Brooks,25.1,3,0,0,15,46,2,33,24,26,0,0,0,115,6,31,16.2
366,John Brooks,29.0,7,0,0,14,12,0,0,37,15,0,1,0,133,77,28,73.3
367,Daniel Brosinski,24.5,2,0,0,13,13,1,119,26,16,0,1,0,117,22,29,43.1
368,Marcelo Brozovic,29.4,11,1,1,47,28,0,127,44,70,0,1,0,228,23,37,38.3
369,Bruma,6.1,1,0,0,4,6,0,16,4,2,0,0,0,40,1,6,14.3
370,Jeffrey Bruma,6.9,4,0,0,9,2,0,1,4,11,0,1,1,38,20,12,62.5
371,Bruno,12.6,2,0,0,4,9,3,17,11,16,0,0,0,67,8,16,33.3
372,Jacob Bruun Larsen,14.1,0,0,0,3,9,4,16,13,9,0,0,0,49,14,18,43.8
373,Joe Bryan,26.1,5,0,0,25,28,2,115,31,41,0,0,0,125,31,37,45.6
374,Gianluigi Buffon,17.0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,1,50.0
375,Niko Bungert,3.2,0,0,0,2,2,0,0,4,5,0,0,0,15,10,8,55.6
376,Guido Burgstaller,17.0,4,0,0,24,24,29,16,2,9,0,0,0,41,33,63,34.4
377,Burgui,6.2,1,0,0,10,20,3,14,0,6,0,0,0,38,4,2,66.7
378,Jonathan Burkardt,2.9,0,0,0,2,2,0,6,3,4,0,0,0,12,4,6,40.0
379,Roman Burki,32.0,1,0,0,0,8,0,0,2,0,0,0,0,59,7,1,87.5
380,Patrick Burner,15.0,3,0,0,15,12,0,24,31,23,0,1,0,84,11,16,40.7
381,Sergio Busquets,30.2,10,0,0,38,54,0,2,54,60,0,0,0,194,49,52,48.5
382,Gaetan Bussmann,1.0,0,0,0,4,1,0,1,1,1,0,0,0,7,6,3,66.7
383,Unai Bustinza,22.5,11,1,1,31,30,0,24,53,31,0,2,0,101,53,41,56.4
384,Ludovic Butelle,36.0,1,1,0,2,5,0,0,1,0,0,1,0,25,7,0,100.0
385,David Button,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
386,Jakub Blaszczykowski,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
387,Erick Cabaco,18.1,11,2,1,33,13,1,2,29,13,0,1,0,69,38,34,52.8
390,Remy Cabella,33.3,5,1,1,34,67,4,83,19,51,0,0,0,165,15,31,32.6
391,Gustavo Cabral,21.1,6,2,2,19,6,4,0,33,26,0,0,1,96,70,44,61.4
393,Leandro Cabrera,31.0,11,1,1,35,14,2,28,52,26,0,0,1,137,158,68,69.9
394,Fabrizio Cacciatore,6.4,2,0,0,8,2,0,23,7,7,0,1,0,29,4,10,28.6
395,Fabrizio Cacciatore,5.5,1,0,0,3,4,0,16,5,4,0,0,0,30,10,7,58.8
396,Martin Caceres,3.4,0,0,0,1,3,0,4,0,2,0,0,0,17,3,3,50.0
397,Martin Caceres,7.0,1,0,0,6,0,0,5,4,3,0,0,0,36,14,18,43.8
398,Anthony Caci,25.5,1,0,0,27,8,1,39,47,30,0,1,0,143,21,31,40.4
399,Mathieu Cafaro,23.3,5,0,0,35,31,3,147,20,28,0,0,0,118,14,34,29.2
400,Gary Cahill,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
401,Yannick Cahuzac,15.9,8,1,0,24,19,0,1,24,19,0,1,0,101,32,22,59.3
402,Felipe Caicedo,15.2,4,0,0,28,24,9,0,5,12,1,0,0,43,23,49,31.9
403,Marc-Aurele Caillard,21.0,0,0,0,0,5,0,0,2,0,0,0,0,9,4,0,100.0
404,Tom Cairney,24.4,0,0,0,9,40,0,27,10,21,0,0,0,139,9,15,37.5
405,Caiuby,11.2,3,0,0,19,18,3,16,5,10,0,0,0,54,55,43,56.1
406,Arturo Calabresi,15.7,8,0,0,18,11,2,20,34,27,0,2,0,72,15,14,51.7
407,Davide Calabria,21.7,5,0,0,14,18,1,65,32,51,0,0,0,133,12,18,40.0
409,Fernando Calero,34.8,7,0,0,35,12,0,4,55,31,0,2,0,160,69,89,43.7
410,Duje Caleta-Car,17.2,1,2,0,13,6,0,1,20,16,0,0,0,84,65,26,71.4
411,Hakan Calhanoglu,32.0,3,0,0,29,38,4,152,28,31,0,0,0,172,21,27,43.8
412,Daniel Caligiuri,30.6,9,0,0,30,38,0,179,50,52,1,1,0,224,39,38,50.6
413,Jose Callejon,29.4,1,0,0,15,48,18,158,22,18,0,0,0,160,9,32,22.0
414,Jonathan Calleri,31.9,6,0,0,70,70,15,48,7,13,2,0,0,86,198,234,45.8
417,Dominic Calvert-Lewin,19.8,3,0,0,34,32,6,8,7,7,1,0,0,61,110,146,43.0
418,Ignacio Camacho,6.0,3,0,0,14,11,1,2,18,9,0,0,0,36,30,10,75.0
419,Juanjo Camacho,0.4,0,0,0,0,0,0,2,0,1,0,0,0,4,1,3,25.0
422,Souleymane Camara,1.5,0,0,0,3,6,2,3,0,0,0,0,0,7,6,11,35.3
423,Victor Camarasa,28.5,6,0,0,23,29,1,121,33,15,0,0,0,168,19,31,38.0
424,Eduardo Camavinga,4.0,1,0,0,9,11,0,0,4,15,0,0,0,25,4,2,66.7
426,Jose Campana,35.7,11,0,0,42,35,4,149,48,45,0,1,0,268,41,45,47.7
427,Joel Campbell,9.9,4,0,0,16,36,8,21,3,10,0,0,0,26,2,20,9.1
428,Emre Can,20.1,7,0,0,44,23,4,18,28,38,0,1,1,120,39,22,63.9
429,Sergio Canales,29.5,5,0,0,28,50,11,143,9,30,0,0,0,150,6,22,21.4
430,Joao Cancelo,21.9,6,0,0,32,24,0,109,15,28,1,1,0,140,21,32,39.6
431,Antonio Candreva,5.6,0,0,0,8,10,4,71,4,1,0,0,0,19,1,3,25.0
432,Ander Capa,18.2,9,0,0,44,16,8,50,30,27,0,0,0,78,28,15,65.1
433,Luan Capanni,0.1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,100.0
434,Pierrick Capelle,20.5,2,0,0,32,8,1,62,38,31,0,0,0,148,30,29,50.8
435,Leonardo Capezzi,8.6,4,0,0,23,6,0,7,10,9,0,1,1,60,8,15,34.8
436,Etienne Capoue,32.7,14,1,0,47,58,0,5,85,56,0,0,0,256,63,49,56.3
437,Gianluca Caprari,11.5,1,0,0,20,25,5,41,4,9,0,0,0,55,1,11,8.3
438,Marco Capuano,25.6,5,1,0,20,11,0,2,34,33,0,0,0,135,61,49,55.5
439,Francesco Caputo,38.0,3,0,0,28,35,31,15,2,9,2,0,0,79,24,56,30.0
440,Yoan Cardinale,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
442,Marc Cardona,6.7,1,0,0,9,12,5,7,1,5,0,0,0,33,16,23,41.0
443,Diego Carlos,35.0,8,0,0,44,26,2,5,50,34,0,1,0,209,86,69,55.5
446,Lionel Carole,19.2,2,0,0,12,27,2,51,32,12,0,0,0,107,27,30,47.4
447,Daniel Carrico,23.7,10,0,0,30,6,1,2,31,18,0,0,0,118,58,47,55.2
448,Guido Carrillo,22.1,5,0,0,41,29,9,2,8,14,0,0,0,58,209,151,58.1
449,Andy Carroll,5.1,2,0,0,11,8,3,1,1,2,0,0,0,14,46,40,53.5
450,Dani Carvajal,23.4,10,0,0,30,34,2,57,26,24,0,0,0,137,20,22,47.6
451,William Carvalho,26.5,7,0,0,24,35,2,3,12,27,0,0,0,202,40,17,70.2
452,Casemiro,25.7,7,1,1,47,49,0,8,41,52,1,2,0,184,83,51,61.9
453,Santiago Caseres,17.6,10,0,0,34,13,0,0,14,35,0,0,0,98,25,42,37.3
455,Francesco Cassata,12.5,9,1,0,31,22,0,8,6,11,0,0,0,71,7,9,43.8
456,Timothy Castagne,22.3,3,0,0,20,14,0,56,28,39,0,0,0,131,24,24,50.0
457,Koen Casteels,25.5,0,0,0,0,2,0,0,0,0,0,0,0,35,9,0,100.0
458,Samu Castillejo,11.4,3,0,0,27,26,4,55,8,10,0,1,0,67,13,25,34.2
459,Gonzalo Castro,18.8,4,0,0,30,15,0,84,29,28,0,2,0,103,13,24,35.1
460,Jonny Castro,30.8,6,0,0,23,34,5,46,60,43,1,0,0,171,38,50,43.2
461,Lucas Castro,10.0,1,0,0,17,10,2,29,17,11,0,0,0,61,10,14,41.7
462,Danilo Cataldi,6.4,2,0,0,6,3,1,41,7,7,0,0,0,37,2,7,22.2
463,Catena,2.0,1,0,0,4,2,0,0,8,4,0,1,0,7,6,4,60.0
464,Craig Cathcart,34.4,2,0,0,16,8,0,3,38,31,0,0,2,160,86,79,52.1
465,Ivan Cavaleiro,7.7,1,0,0,13,5,6,54,4,4,0,1,0,31,9,22,29.0
466,Edinson Cavani,18.6,1,0,0,11,16,10,5,6,8,2,0,0,42,4,12,25.0
468,Santi Cazorla,29.4,2,0,0,22,58,0,158,28,34,0,0,0,201,9,33,21.4
469,Dani Ceballos,13.9,3,0,0,16,40,1,8,15,21,0,0,0,102,9,18,33.3
470,Federico Ceccherini,11.0,2,0,0,17,20,1,2,21,10,0,0,0,54,30,21,58.8
471,Petr Cech,6.5,0,0,0,0,2,0,0,0,1,0,0,0,6,1,1,50.0
472,Zan Celar,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
473,Zeki Celik,33.0,5,1,0,55,27,1,87,34,59,2,3,0,176,24,34,41.4
474,Luca Ceppitelli,22.8,6,2,0,21,15,0,3,20,24,0,1,1,139,59,40,59.6
475,Fabio Ceravolo,13.2,1,0,0,22,21,30,5,2,1,0,0,0,37,22,73,23.2
476,Alberto Cerri,7.4,3,0,0,24,10,3,4,2,2,0,0,0,19,48,49,49.5
477,Bostjan Cesar,12.0,3,0,0,17,5,2,0,14,10,0,0,0,43,31,13,70.5
478,Nacer Chadli,7.7,1,0,0,10,8,2,34,3,5,0,0,0,29,16,7,69.6
479,Fouad Chafik,20.5,2,0,0,14,18,1,47,25,31,0,0,0,112,16,22,42.1
480,Nathaniel Chalobah,3.0,2,0,0,5,3,0,1,5,2,0,0,0,19,4,4,50.0
481,Calum Chambers,28.8,9,0,0,34,4,0,14,69,36,0,0,0,233,64,54,54.2
482,Timothy Chandler,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,100.0
483,Kwon Chang-hoon,10.4,1,0,0,8,12,4,44,8,4,0,0,0,53,16,22,42.1
484,Charles,19.3,4,0,0,39,29,13,12,4,5,1,0,0,54,101,125,44.7
485,Xavier Chavalerin,36.0,8,0,0,48,10,1,107,72,61,0,1,0,216,10,23,30.3
486,Pablo Chavarria,21.9,3,0,0,47,22,30,28,4,12,0,0,0,54,74,112,39.8
487,Chechu,1.0,0,0,0,0,1,0,0,2,0,0,0,0,3,2,1,66.7
488,Pape Cheikh Diop,5.0,3,0,0,13,7,0,0,2,0,0,0,0,20,2,8,20.0
489,Chema,13.9,7,0,0,19,5,0,0,19,19,0,0,0,51,31,16,66.0
490,Denis Cheryshev,19.0,2,0,0,42,19,10,95,15,32,0,0,0,113,33,43,43.4
491,Raman Chibsah,29.1,5,0,0,46,29,6,19,32,27,0,1,0,185,20,37,35.1
494,Giorgio Chiellini,22.1,3,0,0,14,21,1,6,30,13,0,0,0,114,50,22,69.4
495,Federico Chiesa,33.7,4,0,0,56,59,10,93,10,27,4,0,0,143,14,47,23.0
496,Ben Chilwell,36.0,4,0,0,32,44,2,132,38,29,0,0,0,185,108,71,60.3
497,Vlad Chiriches,1.6,0,0,0,2,1,0,0,1,1,0,0,0,13,4,3,57.1
499,Hamza Choudhury,6.6,0,0,0,7,2,0,3,15,10,0,0,0,33,5,6,45.5
500,Andreas Christensen,6.9,1,0,0,8,3,0,0,4,4,0,0,0,49,18,15,54.5
501,Cyrus Christie,21.6,7,0,0,29,13,2,90,29,23,0,1,0,94,56,32,63.6
502,Samuel Chukwueze,19.0,2,0,0,20,20,19,24,10,11,0,0,0,102,15,29,34.1
503,Camillo Ciano,27.3,12,0,0,69,89,17,229,8,15,2,0,0,132,19,83,18.6
504,Amato Ciciretti,1.5,0,0,0,1,4,0,3,3,0,0,0,0,9,1,3,25.0
505,Luca Cigarini,18.7,9,0,0,33,18,0,74,26,33,0,0,0,150,16,16,50.0
506,Per Ciljan Skjelbred,11.1,3,0,0,15,10,1,8,20,18,0,0,0,68,12,11,52.2
507,Jasper Cillessen,3.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
508,Laurent Ciman,8.0,3,0,0,11,5,0,0,7,6,0,0,0,45,17,14,54.8
509,Daniel Ciofani,18.0,1,0,0,27,19,6,3,3,6,0,0,0,47,101,100,50.2
510,Thiago Cionek,28.2,12,2,0,52,37,1,18,55,44,1,2,0,177,61,52,54.0
511,Ibrahima Cisse,1.0,0,0,0,1,0,0,0,3,0,0,0,0,10,1,0,100.0
512,Till Cissokho,0.9,0,0,0,1,1,0,0,2,0,0,0,0,4,3,1,75.0
513,Ciaran Clark,9.5,1,0,0,6,6,0,3,12,17,0,0,0,46,42,23,64.6
514,Tom Cleverley,5.3,2,0,0,8,4,1,4,5,9,0,0,0,37,4,9,30.8
515,Nathaniel Clyne,12.7,2,0,0,9,3,0,18,16,18,0,0,0,58,5,12,29.4
516,Nathaniel Clyne,1.2,0,0,0,0,2,0,3,2,3,0,0,0,6,1,0,100.0
517,Conor Coady,38.0,5,0,0,10,9,0,0,30,19,0,0,3,251,32,23,58.2
518,Marcus Coco,20.4,3,1,0,47,49,6,60,23,23,1,0,0,99,69,67,50.7
520,Coke,20.2,5,1,1,26,31,1,44,40,27,0,0,0,113,24,37,39.3
522,Seamus Coleman,28.4,1,0,0,22,20,3,81,26,25,0,1,1,169,44,31,58.7
524,Omar Colley,19.6,1,1,1,17,6,2,2,22,11,0,1,0,102,47,40,54.0
525,Racine Coly,5.6,2,0,0,8,6,0,10,9,2,0,0,0,39,13,15,46.4
526,Kingsley Coman,15.3,2,0,0,17,41,3,55,5,6,0,0,0,76,12,14,46.2
527,Santi Comesana,22.6,6,0,0,28,28,1,7,30,35,0,0,0,137,36,51,41.4
528,Daniel Congre,36.6,5,1,0,38,29,1,6,67,45,0,0,0,159,76,57,57.1
529,Andrea Consigli,35.7,2,1,0,1,7,0,0,1,0,0,0,0,24,7,2,77.8
530,Andrea Conti,5.6,3,0,0,11,4,1,20,15,5,0,0,0,22,10,12,45.5
531,Lewis Cook,8.0,2,0,0,12,5,0,10,8,6,0,0,0,60,5,10,33.3
532,Steve Cook,31.0,3,0,0,18,27,1,11,50,19,0,1,1,144,121,75,61.7
533,Duje Cop,7.6,2,0,0,6,8,3,6,3,4,1,0,0,15,14,32,30.4
534,Francis Coquelin,19.6,5,0,0,22,29,0,1,49,31,0,0,0,162,35,19,64.8
536,Inigo Cordoba,14.7,3,0,0,19,20,2,44,17,23,0,0,0,96,22,18,55.0
537,Sergio Cordova,5.9,1,0,0,15,19,3,5,3,5,0,0,0,23,15,28,34.9
538,Benjamin Corgnet,7.5,0,0,0,17,19,2,19,6,12,0,0,0,17,22,24,47.8
539,Ante Coric,0.3,0,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0.0
540,Jack Cork,36.8,6,0,0,30,38,4,14,29,27,0,0,0,219,51,78,39.5
541,Andreas Cornelius,8.8,4,0,0,39,17,8,4,1,1,0,0,0,22,74,50,59.7
542,Maxwel Cornet,14.2,2,0,0,8,18,9,52,5,11,0,0,0,51,19,27,41.3
543,Quentin Cornette,2.3,0,0,0,3,7,1,7,1,1,0,0,0,6,0,1,0.0
544,Angel Correa,21.3,7,1,0,38,36,11,34,17,19,1,0,0,123,10,25,28.6
546,Joaquin Correa,21.4,5,0,0,28,41,8,17,2,13,1,0,0,80,19,33,36.5
547,Danny da Costa,33.7,1,0,0,33,20,13,116,32,35,0,0,0,185,53,50,51.5
548,Diego Costa,12.4,4,1,0,22,15,11,4,2,1,0,0,0,24,29,61,32.2
549,Douglas Costa,6.9,2,1,0,13,8,1,46,4,8,0,0,0,37,0,6,0.0
550,Filippo Costa,6.3,0,0,0,5,7,0,16,8,13,0,0,0,25,6,7,46.2
551,Helder Costa,14.9,3,0,0,20,23,6,50,9,14,0,0,0,76,10,35,22.2
552,Jaume Costa,16.6,6,0,0,20,23,0,44,21,21,0,0,1,82,25,23,52.1
553,Nuno da Costa,22.8,3,0,0,40,42,9,15,14,27,1,0,0,56,52,67,43.7
554,David Costas,13.0,4,0,0,16,7,1,1,18,13,0,0,0,63,28,10,73.7
555,Benoit Costil,37.0,0,0,0,0,2,0,0,0,0,0,0,0,33,5,3,62.5
556,Kalifa Coulibaly,19.5,6,1,1,54,21,21,14,4,7,1,0,0,41,141,102,58.0
557,Senou Coulibaly,4.6,1,1,0,10,1,0,1,11,7,0,0,0,15,10,10,50.0
558,Thibaut Courtois,27.0,2,0,0,0,5,0,0,2,0,0,0,0,22,7,0,100.0
559,Philippe Coutinho,22.4,2,0,0,19,45,8,49,12,11,1,0,0,81,6,19,24.0
560,Nicolas Cozza,10.9,0,0,0,11,10,0,2,23,15,0,1,0,61,14,19,42.4
561,Alessio Cragno,38.0,1,0,0,0,7,0,0,2,0,0,0,0,39,13,1,92.9
562,Aaron Cresswell,17.7,1,0,0,2,12,1,75,23,16,0,0,0,85,25,18,58.1
563,Domenico Criscito,34.1,12,1,0,47,49,2,162,70,75,0,1,0,221,44,38,53.7
564,Lorenzo Crisetig,5.6,3,0,0,15,11,0,1,12,11,0,0,0,25,7,4,63.6
565,Bryan Cristante,26.9,10,0,0,64,15,0,26,29,34,0,0,0,175,65,43,60.2
566,Sebastian Cristoforo,5.0,3,0,0,13,17,0,6,8,8,1,0,0,27,7,17,29.2
567,Enzo Crivelli,25.1,7,0,0,45,46,5,5,4,14,0,0,0,59,111,130,46.1
568,Peter Crouch,1.0,1,0,0,3,0,0,0,0,1,0,0,0,3,18,9,66.7
570,Juan Cuadrado,13.6,4,0,0,15,39,1,52,18,15,0,0,0,76,8,9,47.1
572,Cucho,23.9,6,0,0,33,40,14,50,9,13,1,0,0,86,58,107,35.2
573,Marc Cucurella,26.2,6,0,0,42,16,8,72,20,37,0,0,0,146,40,66,37.7
574,Ivan Cuellar,33.9,5,0,0,0,7,0,0,2,0,0,0,0,36,10,0,100.0
575,Mickael Cuisance,3.1,3,0,0,8,2,0,4,5,6,0,0,0,9,1,4,20.0
576,Matheus Cunha,9.5,1,0,0,34,15,5,10,4,6,1,0,0,41,14,28,33.3
577,Greg Cunningham,7.0,3,0,0,8,13,0,7,17,7,0,0,0,29,4,8,33.3
578,Patrick Cutrone,16.2,2,0,0,27,21,12,17,7,5,0,0,0,52,17,62,21.5
579,Wylan Cyprien,26.2,2,1,1,22,48,1,131,11,20,0,0,0,157,10,10,50.0
580,Marco D'Alessandro,16.6,3,0,0,21,28,3,56,9,34,0,0,0,90,5,16,23.8
581,Danilo D'Ambrosio,28.7,6,0,0,48,37,9,60,27,40,0,1,0,138,28,47,37.3
582,Damien Da Silva,31.9,4,0,0,25,24,0,2,39,25,0,2,0,152,76,42,64.4
583,Kouadio-Yves Dabila,8.7,2,0,0,6,3,0,0,6,6,0,1,0,56,8,12,40.0
584,Abdoulaye Dabo,1.3,0,0,0,2,2,0,1,0,1,0,0,0,3,0,4,0.0
585,Bryan Dabo,9.2,4,0,0,13,19,1,14,10,6,0,0,0,68,28,13,68.3
587,Colin Dagba,10.2,2,0,0,19,6,1,17,9,12,0,0,0,48,2,11,15.4
588,Mahmoud Dahoud,7.7,2,0,0,12,7,0,1,17,10,0,0,0,63,6,8,42.9
590,Felipe dal Belo,26.2,13,0,0,34,13,0,10,17,25,1,1,0,95,50,31,61.7
592,Diogo Dalot,11.3,3,0,0,12,2,2,50,10,12,0,1,0,53,22,5,81.5
593,Matty Daly,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
595,Loic Damour,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
596,Charlie Daniels,17.6,4,0,0,7,7,0,27,20,15,0,0,0,108,29,25,53.7
598,Danilo,9.0,1,0,0,10,8,0,12,15,16,0,0,0,64,18,14,56.3
599,Scott Dann,7.4,1,0,0,4,0,0,0,5,2,0,0,0,29,26,16,61.9
600,Kevin Danso,13.9,3,0,0,16,15,0,1,19,14,0,0,1,50,45,31,59.2
601,Dante,35.8,11,0,0,44,16,1,4,38,40,0,1,0,217,75,41,64.7
602,Palko Dardai,1.3,0,0,0,3,1,0,4,0,1,0,0,0,3,1,4,20.0
603,Sergi Darder,30.1,8,1,1,31,30,1,56,22,35,0,0,0,143,17,24,41.5
604,Vladimir Darida,4.2,1,0,0,14,6,0,5,8,5,0,0,0,30,2,8,20.0
605,Matteo Darmian,4.9,0,0,0,3,4,1,3,7,8,0,0,0,24,3,3,50.0
606,Alphonso Davies,0.9,1,0,0,1,0,0,1,2,1,0,1,0,8,1,3,25.0
607,Ben Davies,20.5,2,0,0,18,14,0,43,23,30,0,0,0,92,44,36,55.0
608,Tom Davies,10.9,3,0,0,20,17,1,6,16,17,0,0,0,67,8,17,32.0
609,Steven Davis,1.1,0,0,0,2,0,0,1,1,2,0,0,0,8,1,0,100.0
610,Kevin De Bruyne,10.8,2,0,0,10,15,1,91,3,15,0,0,0,61,6,11,35.3
611,Sebastien De Maio,13.0,1,1,1,10,5,1,3,12,7,0,0,0,51,35,19,64.8
612,Sebastien De Maio,5.5,3,0,0,6,0,0,3,1,4,0,0,0,20,9,6,60.0
613,Rodrigo De Paul,35.4,7,0,0,30,94,0,205,32,33,0,1,0,248,3,21,12.5
614,Daniele De Rossi,14.1,3,0,0,12,9,1,4,26,10,0,0,0,82,9,8,52.9
615,Mattia De Sciglio,19.4,2,0,0,16,14,2,42,26,28,0,0,0,98,29,16,64.4
616,Lorenzo De Silvestri,26.8,3,0,0,31,20,7,113,22,11,0,0,0,102,73,56,56.6
617,Lucas Deaux,13.2,4,0,0,32,12,2,24,11,28,0,0,0,84,30,38,44.1
618,Mathieu Debuchy,21.6,5,1,1,35,19,7,97,47,26,0,2,0,107,92,50,64.8
