,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
656,Franco Di Santo,Schalke 04,2.7,5,1.84,3,0,0,0,1,1,1,0.37,1,0,0,0,0,0
657,Boulaye Dia,Reims,8.3,24,2.89,11,0,8,2,3,0,3,0.36,0,0,1,1,1,0
658,Fousseni Diabate,Leicester City,0.6,2,3.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
659,Moussa Diaby,Paris S-G,12.7,34,2.68,27,1,6,0,0,0,10,0.79,8,0,2,0,0,0
660,Adama Diakhaby,Huddersfield,6.1,15,2.45,9,0,2,2,1,1,1,0.16,0,0,0,1,0,0
661,Mouctar Diakhaby,Valencia,17.6,11,0.63,8,0,0,3,0,0,1,0.06,1,0,0,0,0,0
662,Bafode Diakite,Toulouse,7.0,5,0.71,4,1,0,0,0,0,1,0.14,0,1,0,0,0,0
663,Abdou Diallo,Dortmund,26.4,21,0.79,17,0,0,3,1,0,2,0.08,1,0,0,1,0,0
664,Abdoulaye Diallo,Rennes,5.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
665,Mustapha Diallo,Nîmes,5.1,2,0.40,2,0,0,0,0,0,1,0.20,1,0,0,0,0,0
666,Mohamed Diame,Newcastle Utd,24.1,33,1.37,20,0,4,3,5,1,0,0.00,0,0,0,0,0,0
667,Grady Diangana,West Ham,6.8,28,4.14,20,2,3,1,2,0,1,0.15,1,0,0,0,0,0
668,Lassana Diarra,Paris S-G,1.8,3,1.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
669,Amadou Diawara,Napoli,7.3,21,2.86,16,0,2,1,0,2,1,0.14,1,0,0,0,0,0
670,Brahim Diaz,Real Madrid,4.2,21,5.03,11,0,7,0,3,0,3,0.72,1,0,2,0,0,0
671,Javier Diaz,Sevilla,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
672,Bakaye Dibassy,Amiens,32.7,21,0.64,17,1,3,0,0,0,1,0.03,1,0,0,0,0,0
673,Lorenzo Dickmann,SPAL,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
674,Daniel Didavi,Stuttgart,10.6,62,5.84,37,13,3,2,6,1,4,0.38,3,0,1,0,0,0
676,Etienne Didot,Guingamp,23.4,45,1.92,32,7,0,0,5,1,3,0.13,3,0,0,0,0,0
677,Adrian Dieguez,Huesca,8.3,4,0.48,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
678,Eric Dier,Tottenham,16.7,22,1.31,19,0,0,0,2,1,2,0.12,2,0,0,0,0,0
679,Tim Dierssen,Hannover 96,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
680,Lucas Digne,Everton,32.9,111,3.37,63,40,2,4,0,2,9,0.27,6,2,0,1,0,0
681,Mitchell Dijks,Bologna,22.5,42,1.87,30,7,1,0,3,1,2,0.09,1,0,0,0,1,0
682,Javairo Dilrosun,Hertha BSC,10.0,35,3.51,23,0,5,2,4,1,5,0.50,4,0,0,1,0,0
683,Federico Dimarco,Parma,9.9,18,1.82,10,4,2,1,1,0,2,0.20,0,0,1,0,1,0
684,Stole Dimitrievski,Rayo Vallecano,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
685,Tristan Dingome,Reims,14.9,48,3.21,44,0,0,0,1,3,6,0.40,6,0,0,0,0,0
686,Ismael Diomande,Caen,14.4,16,1.11,16,0,0,0,0,0,1,0.07,1,0,0,0,0,0
687,Federico Dionisi,Frosinone,2.3,10,4.41,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
688,Lois Diony,Saint-Étienne,17.7,39,2.21,28,0,1,2,8,0,4,0.23,3,0,1,0,0,0
689,Issa Diop,West Ham,33.0,7,0.21,5,0,2,0,0,0,2,0.06,2,0,0,0,0,0
690,Papakouli Diop,Eibar,26.1,59,2.26,49,0,3,2,5,0,1,0.04,0,0,0,1,0,0
691,Sofiane Diop,Monaco,8.2,20,2.43,12,1,3,2,2,0,0,0.00,0,0,0,0,0,0
692,Assane Diousse,Chievo,9.9,14,1.41,10,1,2,1,0,0,1,0.10,1,0,0,0,0,0
693,Assane Diousse,Saint-Étienne,2.4,2,0.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
694,Axel Disasi,Reims,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
695,Djene,Getafe,33.1,22,0.67,14,2,3,0,2,1,4,0.12,1,0,1,0,2,0
696,Koffi Djidji,Torino,15.4,8,0.52,7,0,1,0,0,0,2,0.13,2,0,0,0,0,0
697,Koffi Djidji,Nantes,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
698,Alexander Djiku,Caen,30.6,22,0.72,18,0,0,1,1,2,2,0.07,2,0,0,0,0,0
699,Papy Djilobodji,Guingamp,1.9,3,1.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
700,Berat Djimsiti,Atalanta,20.1,16,0.80,13,0,0,2,0,1,6,0.30,4,0,0,2,0,0
702,Johan Djourou,SPAL,3.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
703,Marko Dmitrovic,Eibar,24.0,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
704,Matt Doherty,Wolves,34.9,95,2.72,70,6,3,8,6,2,10,0.29,7,0,1,0,2,0
705,Keagan Dolly,Montpellier,1.0,4,4.09,1,3,0,0,0,0,1,1.02,0,1,0,0,0,0
706,Jaume Domenech,Valencia,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
707,Giulio Donati,Mainz 05,6.9,20,2.88,15,3,0,0,1,1,2,0.29,1,1,0,0,0,0
708,Ji Dong-won,Augsburg,9.9,33,3.33,23,0,2,2,4,2,4,0.40,2,0,0,1,0,1
709,Anastasios Donis,Stuttgart,10.7,21,1.97,14,0,4,2,0,1,3,0.28,2,0,1,0,0,0
710,Gianluigi Donnarumma,Milan,34.3,8,0.23,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0
711,Godfred Donsah,Bologna,1.7,2,1.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
712,Riccardo Doratiotto,Cagliari,0.9,1,1.15,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
713,Gabriel Dos Santos,Lille,11.8,14,1.18,11,1,0,1,1,0,0,0.00,0,0,0,0,0,0
714,Mathieu Dossevi,Toulouse,27.4,96,3.50,64,19,8,0,5,0,5,0.18,3,1,1,0,0,0
715,Abdoulaye Doucoure,Watford,34.0,83,2.44,72,2,4,5,0,0,9,0.26,5,1,1,2,0,0
716,Cheick Doukoure,Levante,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
717,Moussa Doumbia,Reims,17.8,61,3.43,39,0,9,1,12,0,8,0.45,4,0,2,0,2,0
718,Seydou Doumbia,Girona,6.0,4,0.67,1,0,0,2,1,0,2,0.33,1,0,0,1,0,0
719,Souleyman Doumbia,Rennes,6.7,3,0.45,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
720,Aleksandar Dragovic,Leverkusen,14.8,9,0.61,7,0,0,1,1,0,1,0.07,1,0,0,0,0,0
721,Bartlomiej Dragowski,Fiorentina,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
722,Bartlomiej Dragowski,Empoli,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
723,Julian Draxler,Paris S-G,22.7,92,4.05,70,9,7,5,1,0,15,0.66,14,1,0,0,0,0
724,Luke Dreher,Crystal Palace,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
725,Josip Drmic,M'Gladbach,2.5,4,1.62,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0
726,Jaroslav Drobny,Düsseldorf,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
728,Oscar Duarte,Espanyol,7.3,6,0.82,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
729,Ruben Duarte,Alavés,30.8,55,1.79,38,3,0,6,8,0,3,0.10,2,0,0,1,0,0
730,Leo Dubois,Lyon,22.7,55,2.42,41,3,2,5,3,1,7,0.31,7,0,0,0,0,0
731,Martin Dubravka,Newcastle Utd,38.0,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
732,Marvin Ducksch,Düsseldorf,9.1,37,4.05,28,2,0,5,0,2,3,0.33,3,0,0,0,0,0
733,Ondrej Duda,Hertha BSC,28.5,93,3.27,59,14,5,10,4,1,12,0.42,7,1,0,2,1,1
734,Shane Duffy,Brighton,34.3,24,0.70,18,1,0,2,2,1,3,0.09,2,0,0,0,1,0
735,Demeaco Duhaney,Huddersfield,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
736,Paul Dummett,Newcastle Utd,22.1,26,1.18,21,3,0,2,0,0,1,0.05,1,0,0,0,0,0
737,Alfred Duncan,Sassuolo,20.5,63,3.07,56,0,4,3,0,0,8,0.39,6,0,1,1,0,0
738,Lewis Dunk,Brighton,35.0,21,0.60,20,0,0,0,1,0,2,0.06,2,0,0,0,0,0
739,Maxime Dupe,Nantes,10.4,2,0.19,0,2,0,0,0,0,1,0.10,0,1,0,0,0,0
740,Erik Durm,Huddersfield,22.8,37,1.62,30,1,3,1,1,1,2,0.09,2,0,0,0,0,0
741,Jimmy Durmaz,Toulouse,21.1,86,4.07,48,19,11,5,3,0,5,0.24,2,1,0,1,1,0
742,Riza Durmisi,Lazio,3.6,16,4.42,14,0,0,0,0,2,2,0.55,2,0,0,0,0,0
743,Hugo Duro,Getafe,4.6,5,1.08,1,0,0,0,3,1,1,0.22,0,0,0,0,1,0
744,Raphael Dwamena,Levante,2.5,5,2.03,4,0,0,0,1,0,2,0.81,1,0,0,0,1,0
745,Paulo Dybala,Juventus,23.7,115,4.84,70,20,12,4,9,0,15,0.63,10,0,2,1,2,0
746,Edin Dzeko,Roma,28.7,108,3.77,73,0,15,11,8,1,16,0.56,13,0,2,0,1,0
747,Blerim Dzemaili,Bologna,19.4,61,3.14,46,3,2,3,7,0,7,0.36,6,1,0,0,0,0
748,Felix Eboa Eboa,Guingamp,27.0,7,0.26,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
749,Dennis Eckert,Celta Vigo,2.4,6,2.51,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
750,Bruno Ecuele Manga,Cardiff City,37.5,24,0.64,17,3,0,3,1,0,4,0.11,3,0,0,1,0,0
751,Simone Edera,Torino,0.9,5,5.84,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
752,Simone Edera,Bologna,2.2,8,3.67,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0
754,Ederson,Manchester City,38.0,5,0.13,2,3,0,0,0,0,1,0.03,0,1,0,0,0,0
755,Johannes Eggestein,Werder Bremen,12.4,30,2.43,20,0,5,3,2,0,7,0.57,4,0,1,2,0,0
756,Maximilian Eggestein,Werder Bremen,33.9,90,2.65,76,0,5,4,2,3,9,0.27,7,0,2,0,0,0
757,Albin Ekdal,Sampdoria,29.4,56,1.90,43,2,4,3,2,2,4,0.14,1,0,1,1,1,0
758,Josip Elez,Hannover 96,7.2,5,0.69,4,0,1,0,0,0,1,0.14,1,0,0,0,0,0
759,Harvey Elliott,Fulham,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
760,Mohamed Elneny,Arsenal,4.2,9,2.13,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
761,Aritz Elustondo,Real Sociedad,25.0,25,1.00,20,0,1,1,1,2,2,0.08,1,0,0,1,0,0
762,Gorka Elustondo,Rayo Vallecano,3.2,4,1.26,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
763,Nico Elvedi,M'Gladbach,29.1,21,0.72,18,1,0,1,0,1,5,0.17,5,0,0,0,0,0
764,Rodrigo Ely,Alavés,4.8,5,1.05,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
765,Mohamed Elyounoussi,Southampton,8.8,34,3.86,16,7,4,3,3,1,1,0.11,1,0,0,0,0,0
766,Adri Embarba,Rayo Vallecano,25.4,93,3.67,42,32,8,4,6,1,10,0.39,6,1,2,0,1,0
767,Breel Embolo,Schalke 04,14.9,48,3.21,26,0,6,3,13,0,9,0.60,3,0,2,2,2,0
768,Emerson,Betis,3.5,7,1.99,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0
769,Youssef En-Nesyri,Leganés,23.4,39,1.67,22,1,7,1,7,1,4,0.17,2,1,1,0,0,0
770,Bjorn Engels,Reims,33.0,26,0.79,23,0,0,2,1,0,2,0.06,2,0,0,0,0,0
771,Sergi Enrich,Eibar,28.7,71,2.47,53,0,4,8,5,1,8,0.28,3,0,0,3,2,0
772,Javier Eraso,Leganés,7.0,17,2.42,9,5,1,0,2,0,1,0.14,0,0,0,0,1,0
773,Christian Eriksen,Tottenham,30.8,143,4.64,97,27,4,10,3,2,16,0.52,12,4,0,0,0,0
774,Patrick Erras,Nürnberg,13.6,20,1.47,19,0,0,1,0,0,2,0.15,1,0,0,1,0,0
775,Gonzalo Escalante,Eibar,19.9,38,1.91,29,0,0,6,3,0,5,0.25,4,0,0,1,0,0
776,Sergio Escudero,Sevilla,17.2,33,1.92,26,2,2,1,2,0,2,0.12,2,0,0,0,0,0
777,Bernardo Espinosa,Girona,30.3,18,0.59,16,0,0,2,0,0,2,0.07,1,0,0,1,0,0
778,Michael Esser,Hannover 96,32.0,12,0.37,10,2,0,0,0,0,0,0.00,0,0,0,0,0,0
780,Alexander Esswein,Stuttgart,13.9,46,3.30,33,2,3,3,4,1,4,0.29,2,0,0,1,1,0
781,Neil Etheridge,Cardiff City,38.0,11,0.29,7,4,0,0,0,0,0,0.00,0,0,0,0,0,0
782,Benat Etxebarria,Athletic Club,22.6,66,2.92,36,27,0,3,0,0,3,0.13,0,3,0,0,0,0
783,Xabier Etxeita,Huesca,29.7,17,0.57,11,1,0,4,0,1,0,0.00,0,0,0,0,0,0
784,Lucas Evangelista,Nantes,8.0,18,2.25,12,0,0,0,5,1,1,0.12,1,0,0,0,0,0
785,Jonny Evans,Leicester City,22.2,12,0.54,10,0,0,2,0,0,1,0.05,0,0,0,1,0,0
786,Ewerton,Nürnberg,14.9,6,0.40,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
787,Valentin Eysseric,Fiorentina,4.0,16,4.02,13,3,0,0,0,0,1,0.25,1,0,0,0,0,0
788,Valentin Eysseric,Nantes,2.3,14,6.03,3,5,1,2,3,0,0,0.00,0,0,0,0,0,0
789,Marco Fabian,Eint Frankfurt,0.7,1,1.45,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
790,Lukasz Fabianski,West Ham,38.0,5,0.13,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
791,Fabinho,Liverpool,22.4,42,1.87,33,0,2,2,3,2,5,0.22,4,0,0,0,1,0
792,Fabio,Nantes,14.2,33,2.33,25,3,1,0,1,3,4,0.28,4,0,0,0,0,0
793,Cesc Fabregas,Chelsea,2.0,8,4.00,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
794,Cesc Fabregas,Monaco,10.7,41,3.82,31,9,0,1,0,0,3,0.28,3,0,0,0,0,0
795,Fabricio,Fulham,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
796,Ralf Fahrmann,Schalke 04,16.3,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
797,Romain Faivre,Monaco,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
798,Faycal Fajr,Caen,36.0,128,3.56,66,38,3,5,14,2,13,0.36,6,4,0,1,2,0
799,Radamel Falcao,Monaco,28.4,46,1.62,30,0,5,4,7,0,3,0.11,2,0,0,1,0,0
800,Diego Falcinelli,Bologna,7.8,15,1.91,9,0,0,2,2,2,2,0.25,2,0,0,0,0,0
801,Simon Falette,Eint Frankfurt,6.7,3,0.45,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
802,Iago Falque,Torino,17.9,107,5.97,77,21,2,5,1,1,10,0.56,4,3,0,1,1,1
803,Paolo Farago,Cagliari,18.9,49,2.59,36,2,3,3,3,2,4,0.21,3,0,0,1,0,0
804,Mohamed Fares,SPAL,32.8,80,2.44,59,4,4,7,3,3,3,0.09,0,1,1,1,0,0
806,Diego Farias,Empoli,13.3,41,3.09,33,1,2,2,3,0,8,0.60,6,0,1,0,1,0
807,Diego Farias,Cagliari,7.8,18,2.31,12,0,2,3,0,1,0,0.00,0,0,0,0,0,0
808,Andrea Favilli,Genoa,1.9,7,3.71,4,0,1,1,0,1,2,1.06,1,0,0,0,0,1
809,Federico Fazio,Roma,31.2,21,0.67,17,0,1,1,0,2,2,0.06,2,0,0,0,0,0
810,Zouhair Feddal,Betis,18.9,17,0.90,14,0,0,2,0,1,1,0.05,1,0,0,0,0,0
811,Nabil Fekir,Lyon,22.1,130,5.89,80,16,13,11,10,0,13,0.59,11,0,1,0,1,0
812,Yassin Fekir,Lyon,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
813,Felipe,Hannover 96,12.2,4,0.33,2,0,0,1,1,0,2,0.16,0,0,0,1,1,0
814,Luiz Felipe,Lazio,14.3,9,0.63,9,0,0,0,0,0,2,0.14,2,0,0,0,0,0
815,Ohis Felix Uduokhai,Wolfsburg,2.7,4,1.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
816,Marouane Fellaini,Manchester Utd,8.4,13,1.56,9,1,0,0,3,0,2,0.24,1,0,0,0,1,0
817,Kiko Femenia,Watford,22.8,35,1.54,28,4,1,0,2,0,4,0.18,4,0,0,0,0,0
818,Edimilson Fernandes,Fiorentina,21.9,60,2.74,56,0,1,2,1,0,4,0.18,2,0,0,2,0,0
819,Gelson Fernandes,Eint Frankfurt,24.7,13,0.53,11,0,0,0,0,2,1,0.04,1,0,0,0,0,0
820,Aitor Fernandez,Levante,16.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
821,Andres Fernandez,Villarreal,6.0,2,0.33,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
822,Borja Fernandez,Valladolid,9.3,9,0.96,6,0,0,1,2,0,0,0.00,0,0,0,0,0,0
823,Federico Fernandez,Newcastle Utd,16.5,11,0.67,9,1,0,0,0,1,2,0.12,2,0,0,0,0,0
824,Joaquin Fernandez,Valladolid,9.3,4,0.43,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
825,Valery Fernandez,Girona,9.9,18,1.83,11,2,1,0,4,0,1,0.10,1,0,0,0,0,0
826,Fernandinho,Manchester City,26.4,72,2.73,61,0,1,2,4,4,10,0.38,8,0,0,0,1,1
827,Juan Ferney Otero,Amiens,24.2,66,2.73,51,4,3,3,5,0,6,0.25,5,0,0,1,0,0
828,Alex Ferrari,Sampdoria,6.0,3,0.50,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
829,David Ferreiro,Huesca,25.3,101,3.99,52,27,6,6,7,3,6,0.24,3,3,0,0,0,0
830,Facundo Ferreyra,Espanyol,2.3,6,2.56,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
832,Jordan Ferri,Nîmes,20.8,64,3.07,56,0,3,2,2,1,7,0.34,4,0,0,2,1,0
833,Jordan Ferri,Lyon,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
834,Oliver Fink,Düsseldorf,11.7,26,2.22,17,1,2,1,2,3,4,0.34,2,0,1,0,0,1
835,Alfred Finnbogason,Augsburg,14.8,39,2.63,32,0,2,2,3,0,6,0.40,3,0,1,0,2,0
836,Roberto Firmino,Liverpool,29.0,116,4.00,90,0,9,10,3,4,17,0.59,12,0,3,1,1,0
837,Junior Firpo,Betis,21.5,36,1.67,27,0,5,1,2,1,4,0.19,4,0,0,0,0,0
838,Mathieu Flamini,Getafe,5.0,4,0.80,3,0,0,0,1,0,1,0.20,1,0,0,0,0,0
839,Mark Flekken,Freiburg,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
840,Sergio Floccari,SPAL,10.8,17,1.57,12,0,0,0,5,0,4,0.37,1,0,0,0,3,0
841,Alessandro Florenzi,Roma,24.2,94,3.88,67,15,2,5,3,2,10,0.41,8,2,0,0,0,0
842,Phil Foden,Manchester City,3.7,16,4.29,11,0,3,0,2,0,1,0.27,1,0,0,0,0,0
843,Guessouma Fofana,Amiens,2.1,2,0.97,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0
844,Guessouma Fofana,Guingamp,5.3,4,0.75,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
845,Seko Fofana,Udinese,29.3,102,3.48,81,1,12,5,3,0,9,0.31,8,0,1,0,0,0
846,Wesley Fofana,Saint-Étienne,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
847,Youssouf Fofana,Strasbourg,10.1,17,1.68,11,0,4,0,2,0,2,0.20,2,0,0,0,0,0
848,Thomas Foket,Reims,32.0,40,1.25,34,5,0,0,1,0,1,0.03,0,1,0,0,0,0
849,Thomas Fontaine,Reims,4.7,3,0.64,3,0,0,0,0,0,1,0.21,1,0,0,0,0,0
850,Jose Fonte,Lille,34.6,26,0.75,22,1,0,3,0,0,2,0.06,2,0,0,0,0,0
851,Rui Fonte,Lille,7.0,13,1.87,12,0,0,1,0,0,1,0.14,1,0,0,0,0,0
852,Pablo Fornals,Villarreal,27.5,107,3.88,87,3,7,5,3,2,7,0.25,7,0,0,0,0,0
853,Emil Forsberg,RB Leipzig,13.9,70,5.04,50,10,3,4,3,0,15,1.08,10,1,1,2,1,0
854,Fraser Forster,Southampton,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
855,Steven Fortes,Toulouse,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
856,Iver Fossum,Hannover 96,5.1,16,3.16,12,4,0,0,0,0,1,0.20,1,0,0,0,0,0
858,Ben Foster,Watford,38.0,9,0.24,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0
859,Timothy Fosu-Mensah,Fulham,8.8,11,1.25,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
860,Dimitri Foulquier,Getafe,20.0,28,1.40,17,0,7,1,3,0,3,0.15,1,0,2,0,0,0
861,Juan Foyth,Tottenham,9.9,10,1.01,7,0,1,0,1,1,1,0.10,1,0,0,0,0,0
862,Raphael Framberger,Augsburg,6.1,13,2.14,8,1,2,0,2,0,0,0.00,0,0,0,0,0,0
863,Simon Francis,Bournemouth,13.7,26,1.90,24,1,1,0,0,0,4,0.29,3,0,1,0,0,0
864,Mike Frantz,Freiburg,24.6,35,1.42,27,1,2,0,4,1,3,0.12,1,0,0,0,1,1
865,Ryan Fraser,Bournemouth,35.2,149,4.24,90,43,8,4,4,0,21,0.60,11,8,2,0,0,0
866,Pierluigi Frattali,Parma,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
867,Fred,Manchester Utd,11.6,31,2.68,25,3,0,1,2,0,2,0.17,2,0,0,0,0,0
868,Ryan Fredericks,West Ham,12.1,14,1.16,8,2,2,1,1,0,1,0.08,0,0,1,0,0,0
869,Remo Freuler,Atalanta,33.6,116,3.46,102,2,2,7,2,1,16,0.48,11,1,0,2,2,0
870,Nicolas Frey,Chievo,2.5,3,1.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
871,Marco Friedl,Werder Bremen,5.3,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
872,Alexander Fuchs,Nürnberg,7.3,19,2.61,14,0,1,3,1,0,0,0.00,0,0,0,0,0,0
873,Christian Fuchs,Leicester City,2.3,11,4.78,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
874,Javi Fuego,Villarreal,2.6,4,1.55,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
875,Angelo Fulgini,Angers,18.2,69,3.80,51,7,3,3,5,0,2,0.11,1,0,0,0,1,0
876,Niclas Fullkrug,Hannover 96,12.4,33,2.67,26,0,1,3,3,0,6,0.49,5,0,0,0,1,0
877,Ramiro Funes Mori,Villarreal,29.2,26,0.89,17,0,0,6,1,2,2,0.07,1,0,0,1,0,0
878,Manolo Gabbiadini,Southampton,5.3,10,1.89,7,0,1,0,2,0,1,0.19,1,0,0,0,0,0
879,Manolo Gabbiadini,Sampdoria,9.0,31,3.44,22,5,1,0,2,1,4,0.44,3,0,0,0,1,0
880,Mijat Gacinovic,Eint Frankfurt,18.1,52,2.88,46,2,1,1,2,0,7,0.39,6,0,0,0,1,0
881,Gianluca Gaetano,Napoli,0.1,2,22.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
882,Roberto Gagliardini,Inter,12.1,31,2.57,30,1,0,0,0,0,1,0.08,1,0,0,0,0,0
884,Riccardo Gagliolo,Parma,33.8,37,1.09,30,2,0,3,1,1,7,0.21,4,2,0,1,0,0
885,Milan Gajic,Bordeaux,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
886,Javi Galan,Huesca,16.0,33,2.06,21,2,4,1,4,1,3,0.19,2,0,0,1,0,0
887,Sam Gallagher,Southampton,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
888,Alex Gallar,Huesca,11.2,49,4.37,29,8,7,5,0,0,4,0.36,1,0,2,1,0,0
889,Enric Gallego,Huesca,17.1,40,2.34,28,1,2,0,7,2,3,0.18,2,0,1,0,0,0
890,Alex Galvez,Rayo Vallecano,15.7,13,0.83,13,0,0,0,0,0,1,0.06,1,0,0,0,0,0
891,Kevin Gameiro,Valencia,17.9,52,2.90,42,0,2,2,4,2,6,0.33,4,0,0,1,1,0
892,Idrissa Gana Gueye,Everton,31.4,61,1.95,51,0,3,4,2,1,8,0.26,7,0,1,0,0,0
893,Ignatius Ganago,Nice,11.5,30,2.61,17,0,6,4,3,0,2,0.17,1,0,0,0,1,0
894,Cristian Ganea,Athletic Club,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
895,Ganso,Amiens,5.8,25,4.33,22,3,0,0,0,0,3,0.52,2,1,0,0,0,0
896,Ezequiel Garay,Valencia,23.7,12,0.51,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0
897,Borja Garces,Atlético Madrid,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
898,Alberto Garcia,Rayo Vallecano,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
899,Aleix Garcia,Girona,18.5,63,3.41,30,29,0,1,2,1,4,0.22,3,1,0,0,0,0
900,Alvaro Garcia,Rayo Vallecano,19.6,45,2.29,38,2,1,2,2,0,5,0.25,4,0,0,1,0,0
901,Borja Garcia,Girona,29.2,78,2.67,61,4,2,3,7,1,6,0.21,5,0,0,0,1,0
902,Dani Garcia,Athletic Club,27.5,23,0.84,22,0,0,0,0,1,4,0.15,4,0,0,0,0,0
903,Javi Garcia,Betis,5.8,2,0.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
904,Manu Garcia,Alavés,25.9,41,1.58,28,0,1,3,7,2,1,0.04,1,0,0,0,0,0
905,Manu Garcia,Toulouse,20.5,58,2.83,47,0,3,2,5,1,5,0.24,5,0,0,0,0,0
906,Raul Garcia,Athletic Club,26.3,61,2.32,41,0,5,11,3,1,9,0.34,6,0,0,3,0,0
