,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
134,Ikechi Anya,sct SCO,"MF,DF",Watford,Premier League,27.0,1988.0,28.0,1686.0,60.0,49.3,18.7,17.0,,12.0,11.0,,9.0,1.14,23.0,26.0,-3.0,-0.16,0.2
135,Siniša Anđelković,si SVN,DF,Palermo,Serie A,29.0,1986.0,23.0,1908.0,83.0,55.8,21.2,21.0,,19.0,2.0,,14.0,1.09,14.0,34.0,-20.0,-0.94,-0.53
136,Dennis Aogo,de GER,"DF,MF",Schalke 04,Bundesliga,28.0,1987.0,23.0,1852.0,81.0,60.5,20.6,20.0,,20.0,3.0,,4.0,1.43,26.0,33.0,-7.0,-0.34,-1.01
137,Dennis Appiah,fr FRA,DF,Caen,Ligue 1,23.0,1992.0,38.0,3420.0,90.0,100.0,38.0,38.0,,38.0,0.0,,0.0,1.42,39.0,52.0,-13.0,-0.34,
138,Youssef El-Arabi,ma MAR,FW,Granada,La Liga,28.0,1987.0,35.0,2513.0,72.0,73.5,27.9,27.0,85.0,19.0,8.0,27.0,1.0,1.03,39.0,45.0,-6.0,-0.21,1.47
139,Mauro Arambarri,uy URU,MF,Bordeaux,Ligue 1,19.0,1995.0,5.0,154.0,31.0,4.5,1.7,2.0,,0.0,3.0,,3.0,0.2,1.0,8.0,-7.0,-4.09,-4.09
140,Charles Aránguiz,cl CHI,"MF,DF",Leverkusen,Bundesliga,26.0,1989.0,7.0,470.0,67.0,15.4,5.2,5.0,,5.0,2.0,,1.0,2.57,12.0,7.0,5.0,0.96,0.58
141,Alexis Araujo,pt POR,MF,Lille,Ligue 1,18.0,1996.0,1.0,4.0,4.0,0.1,0.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,-0.32
142,Sergio Araujo,ar ARG,FW,Las Palmas,La Liga,23.0,1992.0,30.0,1819.0,61.0,53.2,20.2,20.0,83.0,13.0,10.0,16.0,6.0,0.93,23.0,26.0,-3.0,-0.15,0.13
143,Álvaro Arbeloa,es ESP,DF,Real Madrid,La Liga,32.0,1983.0,6.0,262.0,44.0,7.7,2.9,2.0,90.0,2.0,4.0,21.0,14.0,2.67,8.0,3.0,5.0,1.72,-0.31
144,Anaitz Arbilla,es ESP,DF,Espanyol,La Liga,28.0,1987.0,7.0,630.0,90.0,18.4,7.0,7.0,90.0,7.0,0.0,,2.0,1.29,7.0,15.0,-8.0,-1.14,-0.3
145,Carlens Arcus,ht HAI,DF,Troyes,Ligue 1,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
146,Alphonse Areola,fr FRA,GK,Villarreal,La Liga,22.0,1993.0,32.0,2880.0,90.0,84.2,32.0,32.0,90.0,32.0,0.0,,4.0,1.84,40.0,26.0,14.0,0.44,1.27
147,Lorenzo Ariaudo,it ITA,DF,Empoli,Serie A,26.0,1989.0,5.0,421.0,84.0,12.3,4.7,5.0,,4.0,0.0,,9.0,0.4,2.0,7.0,-5.0,-1.07,-0.95
148,Lorenzo Ariaudo,it ITA,DF,Sassuolo,Serie A,26.0,1989.0,4.0,237.0,59.0,6.9,2.6,2.0,,2.0,2.0,,16.0,1.25,2.0,3.0,-1.0,-0.38,-0.66
149,Fynn Arkenberg,de GER,DF,Hannover 96,Bundesliga,19.0,1996.0,2.0,180.0,90.0,5.9,2.0,2.0,,2.0,0.0,,0.0,1.5,2.0,3.0,-1.0,-0.5,0.44
150,Giedrius Arlauskis,lt LTU,GK,Watford,Premier League,27.0,1987.0,1.0,24.0,24.0,0.7,0.3,0.0,,0.0,1.0,,18.0,3.0,2.0,1.0,1.0,3.75,4.04
151,Giedrius Arlauskis,lt LTU,GK,Espanyol,La Liga,27.0,1987.0,3.0,225.0,75.0,6.6,2.5,3.0,75.0,2.0,0.0,,11.0,0.0,0.0,12.0,-12.0,-4.8,-4.18
152,Sylvain Armand,fr FRA,DF,Rennes,Ligue 1,34.0,1980.0,34.0,2991.0,88.0,87.5,33.2,33.0,,32.0,1.0,,3.0,1.47,50.0,47.0,3.0,0.09,1.14
153,Pablo Armero,co COL,MF,Udinese,Serie A,28.0,1986.0,5.0,417.0,83.0,12.2,4.6,5.0,,3.0,0.0,,8.0,1.0,5.0,6.0,-1.0,-0.22,0.5
154,Marko Arnautović,at AUT,"MF,FW",Stoke City,Premier League,26.0,1989.0,34.0,2807.0,83.0,82.1,31.2,33.0,,19.0,1.0,,0.0,1.41,36.0,43.0,-7.0,-0.22,0.8
156,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,21.0,1994.0,31.0,2039.0,66.0,66.6,22.7,22.0,,15.0,9.0,,0.0,1.42,31.0,32.0,-1.0,-0.04,0.04
157,Alejandro Arribas,es ESP,DF,La Coruña,La Liga,26.0,1989.0,31.0,2734.0,88.0,79.9,30.4,31.0,88.0,28.0,0.0,,3.0,1.13,38.0,47.0,-9.0,-0.3,0.62
158,Mikel Arruabarrena,es ESP,FW,Eibar,La Liga,32.0,1983.0,6.0,62.0,10.0,1.8,0.7,0.0,,0.0,6.0,10.0,6.0,1.67,1.0,0.0,1.0,1.45,1.8
159,Ahmet Arslan,tr TUR,MF,Hamburger SV,Bundesliga,21.0,1994.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,4.0,3.0,0.0,0.0,0.0,0.0,0.18
160,Manuel Arteaga,ve VEN,FW,Palermo,Serie A,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
161,Harry Arter,ie IRL,MF,Bournemouth,Premier League,25.0,1989.0,21.0,1661.0,79.0,48.6,18.5,21.0,,8.0,0.0,,0.0,1.19,17.0,25.0,-8.0,-0.43,0.28
162,Mikel Arteta,es ESP,MF,Arsenal,Premier League,33.0,1982.0,9.0,169.0,19.0,4.9,1.9,0.0,,0.0,9.0,,4.0,2.22,7.0,4.0,3.0,1.6,0.88
163,Aythami Artiles,es ESP,DF,Las Palmas,La Liga,29.0,1986.0,31.0,2641.0,85.0,77.2,29.3,30.0,87.0,27.0,1.0,34.0,1.0,1.0,30.0,39.0,-9.0,-0.31,-0.42
164,Kwadwo Asamoah,gh GHA,MF,Juventus,Serie A,26.0,1988.0,11.0,569.0,52.0,16.6,6.3,6.0,,2.0,5.0,,11.0,2.73,12.0,3.0,9.0,1.42,-0.03
165,Carlos Ascues,pe PER,"DF,MF",Wolfsburg,Bundesliga,23.0,1992.0,1.0,9.0,9.0,0.3,0.1,0.0,,0.0,1.0,,5.0,0.0,0.0,1.0,-1.0,-10.0,-9.97
166,Raúl Asencio,es ESP,FW,Genoa,Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
167,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,26.0,1989.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,8.0,1.25,4.0,5.0,-1.0,-0.25,-0.54
168,Marco Asensio,es ESP,"MF,FW",Espanyol,La Liga,19.0,1996.0,34.0,2825.0,83.0,82.6,31.4,33.0,85.0,24.0,1.0,22.0,2.0,1.18,34.0,57.0,-23.0,-0.73,0.93
169,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,27.0,1987.0,35.0,2654.0,76.0,77.6,29.5,31.0,81.0,14.0,4.0,34.0,0.0,1.63,43.0,37.0,6.0,0.2,1.85
170,Benoît Assou-Ekotto,cm CMR,DF,Saint-Étienne,Ligue 1,31.0,1984.0,20.0,1704.0,85.0,49.8,18.9,19.0,,18.0,1.0,,4.0,1.5,23.0,17.0,6.0,0.32,0.37
171,Davide Astori,it ITA,DF,Fiorentina,Serie A,28.0,1987.0,33.0,2901.0,88.0,84.8,32.2,32.0,,31.0,1.0,,4.0,1.67,48.0,35.0,13.0,0.4,-0.46
172,Barış Atik,de GER,"FW,MF",Hoffenheim,Bundesliga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
173,Christian Atsu,gh GHA,MF,Málaga,La Liga,23.0,1992.0,12.0,392.0,33.0,11.5,4.4,3.0,75.0,2.0,9.0,19.0,3.0,1.58,11.0,4.0,7.0,1.61,1.73
174,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,Bundesliga,26.0,1989.0,31.0,2467.0,80.0,80.6,27.4,28.0,,19.0,3.0,,0.0,2.23,66.0,29.0,37.0,1.35,-0.32
175,Johan Audel,mq MTQ,"MF,FW",Nantes,Ligue 1,31.0,1983.0,29.0,1278.0,44.0,37.4,14.2,11.0,,5.0,18.0,,2.0,1.21,10.0,19.0,-9.0,-0.63,-0.55
176,Emil Audero,it ITA,GK,Juventus,Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,
177,Jean-Kévin Augustin,fr FRA,FW,Paris S-G,Ligue 1,18.0,1997.0,13.0,423.0,33.0,12.4,4.7,4.0,,1.0,9.0,,8.0,2.31,9.0,2.0,7.0,1.49,-0.79
178,Olivier Auriac,fr FRA,MF,Angers,Ligue 1,31.0,1983.0,16.0,405.0,25.0,11.8,4.5,3.0,,0.0,13.0,,12.0,1.5,5.0,7.0,-2.0,-0.44,-0.56
179,Serge Aurier,ci CIV,DF,Paris S-G,Ligue 1,22.0,1992.0,21.0,1886.0,90.0,55.1,21.0,21.0,,20.0,0.0,,9.0,2.71,49.0,9.0,40.0,1.91,-0.61
180,Charlie Austin,eng ENG,FW,Southampton,Premier League,26.0,1989.0,7.0,211.0,30.0,6.2,2.3,2.0,,0.0,5.0,,3.0,1.71,3.0,2.0,1.0,0.43,-0.05
182,Danilo Avelar,br BRA,MF,Torino,Serie A,26.0,1989.0,6.0,344.0,57.0,10.1,3.8,4.0,,3.0,2.0,,4.0,1.67,7.0,5.0,2.0,0.52,0.67
183,Thomas Ayasse,fr FRA,"MF,DF",Troyes,Ligue 1,28.0,1987.0,14.0,1014.0,72.0,29.6,11.3,12.0,,6.0,2.0,,1.0,0.43,4.0,20.0,-16.0,-1.42,0.04
184,Levent Ayçiçek,de GER,MF,Werder Bremen,Bundesliga,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
185,André Ayew,gh GHA,"MF,FW",Swansea City,Premier League,25.0,1989.0,34.0,2925.0,86.0,85.5,32.5,34.0,,19.0,0.0,,1.0,1.24,35.0,43.0,-8.0,-0.25,0.12
186,Jordan Ayew,gh GHA,FW,Aston Villa,Premier League,23.0,1991.0,30.0,2349.0,78.0,68.7,26.1,27.0,,19.0,3.0,,4.0,0.43,14.0,49.0,-35.0,-1.34,-0.16
187,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,Bundesliga,20.0,1994.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,12.0,3.0,0.0,0.0,0.0,0.0,-0.06
188,Kaan Ayhan,tr TUR,MF,Eint Frankfurt,Bundesliga,20.0,1994.0,2.0,79.0,40.0,2.6,0.9,1.0,,0.0,1.0,,10.0,0.0,0.0,4.0,-4.0,-4.56,-4.13
189,Floyd Ayité,tg TOG,"FW,MF",Bastia,Ligue 1,26.0,1988.0,32.0,2626.0,82.0,76.8,29.2,30.0,,25.0,2.0,,0.0,1.25,29.0,35.0,-6.0,-0.21,-0.21
190,Karim Azamoum,fr FRA,"MF,FW",Troyes,Ligue 1,25.0,1990.0,14.0,756.0,54.0,22.1,8.4,9.0,,3.0,5.0,,11.0,0.79,7.0,18.0,-11.0,-1.31,0.18
191,César Azpilicueta,es ESP,DF,Chelsea,Premier League,25.0,1989.0,37.0,3199.0,86.0,93.5,35.5,36.0,,33.0,1.0,,1.0,1.35,57.0,50.0,7.0,0.2,0.6
192,Ismail Azzaoui,be BEL,FW,Wolfsburg,Bundesliga,17.0,1998.0,2.0,22.0,11.0,0.7,0.2,0.0,,0.0,2.0,,10.0,1.5,2.0,0.0,2.0,8.18,8.3
193,Adama Ba,mr MTN,"FW,MF",Bastia,Ligue 1,21.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
194,Ludovic Baal,gf GUF,"MF,DF",Rennes,Ligue 1,29.0,1986.0,22.0,1520.0,69.0,44.4,16.9,18.0,,11.0,4.0,,4.0,1.5,22.0,21.0,1.0,0.06,0.2
195,Khouma Babacar,sn SEN,FW,Fiorentina,Serie A,22.0,1993.0,18.0,802.0,45.0,23.5,8.9,11.0,,3.0,7.0,,13.0,1.83,15.0,4.0,11.0,1.23,0.99
196,Jean-Sylvain Babin,mq MTQ,DF,Granada,La Liga,28.0,1986.0,25.0,2235.0,89.0,65.4,24.8,25.0,89.0,24.0,0.0,,9.0,1.16,32.0,40.0,-8.0,-0.32,0.82
197,Maxime Baca,fr FRA,DF,Guingamp,Ligue 1,32.0,1983.0,2.0,180.0,90.0,5.3,2.0,2.0,,2.0,0.0,,7.0,0.0,3.0,7.0,-4.0,-2.0,-1.86
198,Carlos Bacca,co COL,FW,Milan,Serie A,28.0,1986.0,38.0,3156.0,83.0,92.3,35.1,36.0,,23.0,2.0,,0.0,1.5,47.0,41.0,6.0,0.17,0.17
199,Daniel Bachmann,at AUT,GK,Stoke City,Premier League,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
200,Leandro Bacuna,cw CUW,"DF,MF",Aston Villa,Premier League,23.0,1991.0,31.0,2417.0,78.0,70.7,26.9,27.0,,22.0,4.0,,7.0,0.55,23.0,48.0,-25.0,-0.93,1.22
201,Andrea Badan,it ITA,DF,Hellas Verona,Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
202,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,26.0,1989.0,27.0,2129.0,79.0,62.3,23.7,25.0,,14.0,2.0,,3.0,1.78,44.0,25.0,19.0,0.8,0.87
203,Holger Badstuber,de GER,DF,Bayern Munich,Bundesliga,26.0,1989.0,7.0,471.0,67.0,15.4,5.2,5.0,,4.0,2.0,,2.0,2.71,7.0,1.0,6.0,1.15,-0.83
204,Raúl Baena,es ESP,MF,Rayo Vallecano,La Liga,26.0,1989.0,24.0,1836.0,77.0,53.7,20.4,22.0,82.0,16.0,2.0,21.0,5.0,1.04,22.0,31.0,-9.0,-0.44,0.24
205,Jaime Báez,uy URU,"FW,MF",Fiorentina,Serie A,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
206,Ricardo Bagadur,hr CRO,DF,Fiorentina,Serie A,19.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
208,Jean-Christophe Bahebeck,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,22.0,1993.0,16.0,837.0,52.0,24.5,9.3,11.0,,0.0,5.0,,1.0,1.69,8.0,6.0,2.0,0.22,0.11
209,Farès Bahlouli,fr FRA,MF,Monaco,Ligue 1,20.0,1995.0,8.0,180.0,23.0,5.3,2.0,2.0,,0.0,6.0,,5.0,1.13,2.0,5.0,-3.0,-1.5,-1.78
210,Nabil Bahoui,se SWE,MF,Hamburger SV,Bundesliga,24.0,1991.0,6.0,212.0,35.0,6.9,2.4,2.0,,0.0,4.0,,7.0,1.17,4.0,1.0,3.0,1.27,1.56
211,Mike-Steven Bähre,de GER,MF,Hannover 96,Bundesliga,19.0,1995.0,1.0,14.0,14.0,0.5,0.2,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.92
212,Daniel Baier,de GER,MF,Augsburg,Bundesliga,31.0,1984.0,28.0,2324.0,83.0,75.9,25.8,28.0,,19.0,0.0,,0.0,1.11,32.0,39.0,-7.0,-0.27,0.1
213,Eric Bailly,ci CIV,DF,Villarreal,La Liga,21.0,1994.0,25.0,2019.0,81.0,59.0,22.4,25.0,81.0,18.0,0.0,,5.0,1.6,30.0,24.0,6.0,0.27,0.07
214,Leighton Baines,eng ENG,DF,Everton,Premier League,30.0,1984.0,18.0,1479.0,82.0,43.2,16.4,16.0,,16.0,2.0,,5.0,1.06,17.0,26.0,-9.0,-0.55,-1.15
215,Cédric Bakambu,cd COD,FW,Villarreal,La Liga,24.0,1991.0,34.0,1859.0,55.0,54.4,20.7,21.0,74.0,8.0,13.0,24.0,1.0,1.62,25.0,21.0,4.0,0.19,-0.09
216,Djamel Bakar,km COM,FW,Montpellier,Ligue 1,26.0,1989.0,6.0,203.0,34.0,5.9,2.3,2.0,,1.0,4.0,,12.0,0.17,0.0,3.0,-3.0,-1.33,-1.47
217,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,20.0,1994.0,19.0,1364.0,72.0,39.9,15.2,14.0,,13.0,5.0,,10.0,1.89,28.0,25.0,3.0,0.2,0.02
218,Nathan Baker,eng ENG,DF,Aston Villa,Premier League,24.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
219,Zakaria Bakkali,be BEL,"MF,FW",Valencia,La Liga,19.0,1996.0,16.0,566.0,35.0,16.5,6.3,4.0,60.0,0.0,12.0,27.0,1.0,1.31,14.0,4.0,10.0,1.59,1.97
220,Keita Baldé,sn SEN,FW,Lazio,Serie A,20.0,1995.0,31.0,1777.0,57.0,52.0,19.7,15.0,,11.0,16.0,,2.0,1.48,33.0,29.0,4.0,0.2,0.42
221,Enrico Baldini,it ITA,"FW,MF",Inter,Serie A,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
222,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,26.0,1989.0,23.0,1733.0,75.0,50.7,19.3,21.0,80.0,12.0,2.0,25.0,1.0,2.35,61.0,18.0,43.0,2.23,0.47
223,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,27.0,1988.0,34.0,2905.0,85.0,84.9,32.3,33.0,87.0,31.0,1.0,18.0,2.0,1.56,46.0,38.0,8.0,0.25,-0.63
224,Andrija Balić,hr CRO,MF,Udinese,Serie A,17.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,15.0,,,,,,
225,Florent Balmont,fr FRA,MF,Lille,Ligue 1,35.0,1980.0,28.0,1922.0,69.0,56.2,21.4,25.0,,9.0,3.0,,3.0,1.71,18.0,11.0,7.0,0.33,0.03
226,Norbert Balogh,hu HUN,FW,Palermo,Serie A,19.0,1996.0,4.0,55.0,14.0,1.6,0.6,0.0,,0.0,4.0,,12.0,0.0,0.0,3.0,-3.0,-4.91,-4.27
227,Leon Balogun,ng NGA,DF,Mainz 05,Bundesliga,27.0,1988.0,21.0,1513.0,72.0,49.4,16.8,17.0,,15.0,4.0,,4.0,1.43,24.0,22.0,2.0,0.12,0.0
228,Mario Balotelli,it ITA,FW,Milan,Serie A,24.0,1990.0,20.0,837.0,42.0,24.5,9.3,8.0,,5.0,12.0,,3.0,1.5,11.0,13.0,-2.0,-0.22,-0.49
229,Jonathan Bamba,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,19.0,1996.0,5.0,293.0,59.0,8.6,3.3,4.0,,1.0,1.0,,4.0,1.2,5.0,6.0,-1.0,-0.31,-0.48
230,Patrick Bamford,eng ENG,FW,Norwich City,Premier League,21.0,1993.0,7.0,238.0,34.0,7.0,2.6,2.0,,0.0,5.0,,2.0,0.57,1.0,1.0,0.0,0.0,0.79
231,Patrick Bamford,eng ENG,"FW,MF",Crystal Palace,Premier League,21.0,1993.0,6.0,124.0,21.0,3.6,1.4,0.0,,0.0,6.0,,8.0,0.67,1.0,2.0,-1.0,-0.73,-0.43
232,Yacine Bammou,ma MAR,"MF,FW",Nantes,Ligue 1,23.0,1991.0,32.0,1520.0,48.0,44.4,16.9,17.0,,4.0,15.0,,1.0,1.38,14.0,19.0,-5.0,-0.3,-0.01
234,Éver Banega,ar ARG,MF,Sevilla,La Liga,27.0,1988.0,25.0,1718.0,69.0,50.2,19.1,20.0,79.0,8.0,5.0,28.0,2.0,1.64,29.0,15.0,14.0,0.73,1.42
235,Lass Bangoura,gn GUI,MF,Rayo Vallecano,La Liga,23.0,1992.0,16.0,805.0,50.0,23.5,8.9,7.0,73.0,2.0,9.0,33.0,4.0,0.56,11.0,24.0,-13.0,-1.45,-1.18
236,Lass Bangoura,gn GUI,"FW,MF",Reims,Ligue 1,23.0,1992.0,10.0,420.0,42.0,12.3,4.7,3.0,,0.0,7.0,,3.0,1.3,8.0,5.0,3.0,0.64,1.12
237,Léo Baptistão,br BRA,FW,Villarreal,La Liga,22.0,1992.0,26.0,1266.0,49.0,37.0,14.1,12.0,75.0,5.0,14.0,26.0,1.0,1.65,15.0,11.0,4.0,0.28,0.08
238,Federico Barba,it ITA,DF,Empoli,Serie A,21.0,1993.0,10.0,889.0,89.0,26.0,9.9,10.0,,9.0,0.0,,11.0,1.2,12.0,15.0,-3.0,-0.3,-0.09
239,Federico Barba,it ITA,DF,Stuttgart,Bundesliga,21.0,1993.0,2.0,139.0,70.0,4.5,1.5,2.0,,0.0,0.0,,3.0,0.0,2.0,6.0,-4.0,-2.59,-1.94
240,Danilo Barbosa,br BRA,MF,Valencia,La Liga,19.0,1996.0,19.0,1362.0,72.0,39.8,15.1,16.0,81.0,10.0,3.0,22.0,16.0,0.74,12.0,22.0,-10.0,-0.66,-1.01
241,Mariano Barbosa,ar ARG,GK,Villarreal,La Liga,31.0,1984.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,26.0,0.0,0.0,4.0,-4.0,-2.0,-2.36
242,Ander Bardají,es ESP,GK,Real Sociedad,La Liga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,
243,Francesco Bardi,it ITA,GK,Frosinone,Serie A,23.0,1992.0,2.0,119.0,60.0,3.5,1.3,2.0,,1.0,0.0,,14.0,0.5,3.0,3.0,0.0,0.0,1.12
244,Francesco Bardi,it ITA,GK,Espanyol,La Liga,23.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,20.0,,,,,,
245,Phil Bardsley,sct SCO,DF,Stoke City,Premier League,30.0,1985.0,11.0,817.0,74.0,23.9,9.1,9.0,,8.0,2.0,,4.0,1.27,10.0,18.0,-8.0,-0.88,-0.67
246,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,26.0,1989.0,14.0,1183.0,85.0,38.7,13.1,14.0,,11.0,0.0,,0.0,1.07,13.0,25.0,-12.0,-0.91,-0.77
247,Brandon Barker,eng ENG,"FW,MF",Manchester City,Premier League,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
248,Ross Barkley,eng ENG,MF,Everton,Premier League,21.0,1993.0,38.0,3075.0,81.0,89.9,34.2,36.0,,22.0,2.0,,0.0,1.24,53.0,51.0,2.0,0.06,-0.46
249,Daniel Barlaser,tr TUR,MF,Newcastle Utd,Premier League,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
250,Abdelaziz Barrada,ma MAR,MF,Marseille,Ligue 1,26.0,1989.0,24.0,1443.0,60.0,42.2,16.0,17.0,,3.0,7.0,,5.0,1.42,22.0,16.0,6.0,0.37,0.37
251,Antonio Barragán,es ESP,DF,Valencia,La Liga,28.0,1987.0,24.0,1658.0,69.0,48.5,18.4,19.0,81.0,12.0,5.0,24.0,7.0,1.25,21.0,25.0,-4.0,-0.22,-0.32
252,David Barral,es ESP,FW,Granada,La Liga,32.0,1983.0,14.0,371.0,27.0,10.8,4.1,3.0,48.0,0.0,11.0,21.0,2.0,0.86,3.0,6.0,-3.0,-0.73,-0.14
253,Iñigo Barrenetxea,es ESP,MF,Eibar,La Liga,21.0,1994.0,2.0,5.0,3.0,0.1,0.1,0.0,,0.0,2.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.32
254,Álex Barrera,es ESP,MF,Sporting Gijón,La Liga,24.0,1991.0,5.0,62.0,12.0,1.8,0.7,0.0,,0.0,5.0,12.0,1.0,0.6,0.0,0.0,0.0,0.0,0.59
255,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,31.0,1984.0,30.0,2162.0,72.0,63.2,24.0,26.0,,17.0,4.0,,5.0,1.17,34.0,42.0,-8.0,-0.33,0.02
256,Modou Barrow,gm GAM,"MF,FW",Swansea City,Premier League,22.0,1992.0,22.0,791.0,36.0,23.1,8.8,6.0,,2.0,16.0,,6.0,1.09,12.0,15.0,-3.0,-0.34,-0.1
257,Gareth Barry,eng ENG,MF,Everton,Premier League,34.0,1981.0,33.0,2837.0,86.0,83.0,31.5,32.0,,30.0,1.0,,0.0,1.3,53.0,43.0,10.0,0.32,1.24
258,Fin Bartels,de GER,"MF,FW",Werder Bremen,Bundesliga,28.0,1987.0,30.0,2068.0,69.0,67.6,23.0,22.0,,13.0,8.0,,1.0,1.17,35.0,40.0,-5.0,-0.22,0.69
260,Maxime Barthelmé,fr FRA,MF,Lorient,Ligue 1,26.0,1988.0,24.0,1261.0,53.0,36.9,14.0,16.0,,0.0,8.0,,11.0,1.33,21.0,23.0,-2.0,-0.14,0.23
261,Kyle Bartley,eng ENG,DF,Swansea City,Premier League,24.0,1991.0,5.0,286.0,57.0,8.4,3.2,3.0,,3.0,2.0,,12.0,1.0,2.0,6.0,-4.0,-1.26,-1.09
262,Marc Bartra,es ESP,DF,Barcelona,La Liga,24.0,1991.0,13.0,503.0,39.0,14.7,5.6,4.0,81.0,3.0,9.0,20.0,18.0,3.0,25.0,3.0,22.0,3.94,2.05
263,Andrea Barzagli,it ITA,DF,Juventus,Serie A,34.0,1981.0,31.0,2737.0,88.0,80.0,30.4,31.0,,29.0,0.0,,4.0,2.45,59.0,14.0,45.0,1.48,0.16
264,Marko Baša,me MNE,DF,Lille,Ligue 1,32.0,1982.0,15.0,1331.0,89.0,38.9,14.8,15.0,,14.0,0.0,,1.0,1.67,14.0,7.0,7.0,0.47,0.26
265,Daniele Baselli,it ITA,MF,Torino,Serie A,23.0,1992.0,35.0,2264.0,65.0,66.2,25.2,25.0,,10.0,10.0,,1.0,1.29,32.0,26.0,6.0,0.24,0.94
266,Davide Bassi,it ITA,GK,Atalanta,Serie A,30.0,1985.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,30.0,0.0,1.0,3.0,-2.0,-2.0,-1.89
267,Sébastien Bassong,cm CMR,DF,Norwich City,Premier League,29.0,1986.0,32.0,2790.0,87.0,81.6,31.0,30.0,,29.0,2.0,,3.0,0.84,31.0,56.0,-25.0,-0.81,-0.38
268,Dušan Basta,rs SRB,DF,Lazio,Serie A,30.0,1984.0,23.0,1815.0,79.0,53.1,20.2,21.0,,18.0,2.0,,2.0,1.3,21.0,29.0,-8.0,-0.4,-0.85
269,Gil Bastião Dias,pt POR,"DF,FW",Monaco,Ligue 1,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
270,Borja Bastón,es ESP,FW,Eibar,La Liga,22.0,1992.0,36.0,2571.0,71.0,75.2,28.6,29.0,84.0,15.0,7.0,19.0,0.0,1.19,38.0,45.0,-7.0,-0.25,0.28
271,Michy Batshuayi,be BEL,FW,Marseille,Ligue 1,21.0,1993.0,36.0,2935.0,82.0,85.8,32.6,32.0,,27.0,4.0,,0.0,1.22,46.0,38.0,8.0,0.25,0.62
272,Robert Bauer,de GER,DF,Ingolstadt 04,Bundesliga,20.0,1995.0,24.0,1680.0,70.0,54.9,18.7,18.0,,16.0,6.0,,5.0,1.29,22.0,28.0,-6.0,-0.32,-0.13
273,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,25.0,1990.0,33.0,2970.0,90.0,97.1,33.0,33.0,,33.0,0.0,,1.0,1.12,38.0,50.0,-12.0,-0.36,2.64
