,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
695,Giovanni Di Lorenzo,Napoli,33.0,76,2.30,66,4,2,1,2,1,5,0.15,5,0,0,0,0,0
696,Angel Di Maria,Paris S-G,22.2,143,6.44,101,23,12,4,3,0,24,1.08,17,4,2,1,0,0
697,Boulaye Dia,Reims,20.1,46,2.28,35,0,4,4,3,0,4,0.20,2,0,1,0,1,0
698,Fousseni Diabate,Amiens,13.2,24,1.82,20,0,3,0,1,0,4,0.30,3,0,1,0,0,0
699,Moussa Diaby,Leverkusen,19.7,72,3.66,51,3,14,2,2,0,10,0.51,7,0,2,0,1,0
700,Mouctar Diakhaby,Valencia,16.0,7,0.44,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0
702,Bafode Diakite,Toulouse,15.2,9,0.59,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
703,Abdou Diallo,Paris S-G,13.3,11,0.82,8,1,0,2,0,0,1,0.07,1,0,0,0,0,0
704,Amad Diallo,Atalanta,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
705,Habib Diallo,Metz,24.4,54,2.21,34,0,8,7,5,0,9,0.37,5,0,3,1,0,0
706,Ibrahima Diallo,Brest,17.3,19,1.10,18,0,1,0,0,0,3,0.17,3,0,0,0,0,0
707,Moussa Diarra,Toulouse,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
708,Lucas Dias,Nîmes,3.5,1,0.28,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
709,Amadou Diawara,Roma,16.9,41,2.43,39,0,0,1,1,0,3,0.18,3,0,0,0,0,0
710,Brahim Diaz,Real Madrid,0.7,1,1.38,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
711,Victor Diaz,Granada,32.0,52,1.62,36,15,0,1,0,0,6,0.19,4,1,0,1,0,0
712,Bakaye Dibassy,Amiens,20.8,7,0.34,4,0,1,0,1,1,0,0.00,0,0,0,0,0,0
713,Eric Dier,Tottenham,14.9,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0
714,Lucas Digne,Everton,33.7,125,3.71,74,41,2,3,4,1,10,0.30,8,2,0,0,0,0
715,Mitchell Dijks,Bologna,11.2,19,1.70,17,1,1,0,0,0,0,0.00,0,0,0,0,0,0
716,Javairo Dilrosun,Hertha BSC,14.5,25,1.72,18,1,3,0,3,0,5,0.34,3,0,2,0,0,0
717,Federico Dimarco,Hellas Verona,5.8,19,3.28,12,6,0,1,0,0,4,0.69,3,1,0,0,0,0
718,Federico Dimarco,Inter,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
719,Tristan Dingome,Reims,9.9,30,3.03,25,3,0,1,1,0,3,0.30,3,0,0,0,0,0
720,Lois Diony,Saint-Étienne,7.4,12,1.62,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0
721,Issa Diop,West Ham,30.7,10,0.33,7,1,0,2,0,0,1,0.03,1,0,0,0,0,0
722,Papakouli Diop,Eibar,25.0,33,1.32,26,1,0,2,0,4,1,0.04,1,0,0,0,0,0
723,Assane Diousse,Saint-Étienne,1.3,3,2.25,3,0,0,0,0,0,1,0.75,1,0,0,0,0,0
724,Axel Disasi,Reims,27.0,22,0.81,22,0,0,0,0,0,1,0.04,1,0,0,0,0,0
725,Tiago Djalo,Lille,7.3,4,0.54,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
726,Djene,Getafe,34.0,13,0.38,9,2,0,2,0,0,1,0.03,0,0,0,1,0,0
728,Moussa Djenepo,Southampton,10.3,39,3.78,16,0,12,1,9,1,6,0.58,2,0,4,0,0,0
729,Koffi Djidji,Torino,9.5,4,0.42,4,0,0,0,0,0,1,0.11,1,0,0,0,0,0
730,Alexander Djiku,Strasbourg,22.9,19,0.83,17,0,0,0,1,1,1,0.04,1,0,0,0,0,0
731,Berat Djimsiti,Atalanta,30.9,31,1.00,28,0,0,3,0,0,1,0.03,0,0,0,1,0,0
732,Nais Djouahra,Real Sociedad,0.3,2,5.81,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
733,Marko Dmitrovic,Eibar,35.0,10,0.29,4,5,0,1,0,0,0,0.00,0,0,0,0,0,0
734,Matt Doherty,Wolves,31.5,63,2.00,44,1,6,10,2,0,14,0.44,6,0,3,4,1,0
735,Kasper Dolberg,Nice,21.0,27,1.29,15,0,2,6,4,0,4,0.19,3,0,0,1,0,0
736,Keagan Dolly,Montpellier,1.6,8,4.86,6,1,0,0,0,1,0,0.00,0,0,0,0,0,0
737,Jaume Domenech,Valencia,14.7,2,0.14,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
738,Nicolas Dominguez,Bologna,7.8,21,2.71,19,0,1,0,0,1,1,0.13,1,0,0,0,0,0
739,Giulio Donati,Lecce,19.6,43,2.20,35,3,1,2,2,0,6,0.31,4,0,0,1,1,0
740,Ji Dong-won,Mainz 05,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
741,Anastasios Donis,Reims,6.8,12,1.77,5,1,3,3,0,0,0,0.00,0,0,0,0,0,0
742,Alfredo Donnarumma,Brescia,18.7,48,2.56,34,0,3,3,5,3,5,0.27,4,0,0,0,1,0
743,Gianluigi Donnarumma,Milan,35.6,5,0.14,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0
744,Gabriel Dos Santos,Lille,23.2,18,0.78,13,1,1,1,1,1,1,0.04,1,0,0,0,0,0
745,Mathieu Dossevi,Toulouse,19.5,80,4.11,41,29,7,2,1,0,4,0.21,3,0,1,0,0,0
746,Bas Dost,Eint Frankfurt,16.4,42,2.56,35,0,1,3,3,0,7,0.43,6,0,0,1,0,0
747,Abdoulaye Doucoure,Watford,35.1,95,2.71,69,1,11,9,2,3,8,0.23,6,0,0,2,0,0
748,Mamadou Doucoure,M'Gladbach,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
749,Moussa Doumbia,Reims,19.1,71,3.72,50,2,7,6,6,0,3,0.16,2,0,0,0,1,0
750,Souleyman Doumbia,Angers,5.0,9,1.80,6,1,2,0,0,0,2,0.40,2,0,0,0,0,0
751,Souleyman Doumbia,Rennes,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
752,Tommy Doyle,Manchester City,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
754,Mohamed Drager,Paderborn 07,16.2,30,1.86,20,5,1,2,2,0,5,0.31,4,0,0,1,0,0
755,Aleksandar Dragovic,Leverkusen,11.4,13,1.14,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0
756,Bartlomiej Dragowski,Fiorentina,31.0,8,0.26,7,1,0,0,0,0,2,0.06,2,0,0,0,0,0
757,Julian Draxler,Paris S-G,7.6,22,2.89,17,2,1,1,1,0,8,1.05,5,1,1,1,0,0
758,Dominick Drexler,Köln,17.6,66,3.74,47,5,3,3,6,2,7,0.40,6,0,0,0,1,0
759,Danny Drinkwater,Aston Villa,2.9,4,1.39,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
760,Danny Drinkwater,Burnley,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
761,Josip Drmic,Norwich City,7.2,10,1.39,7,0,1,2,0,0,0,0.00,0,0,0,0,0,0
762,Domingos Duarte,Granada,34.3,12,0.35,10,1,0,0,1,0,1,0.03,1,0,0,0,0,0
763,Leo Duarte,Milan,4.5,1,0.22,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
764,Oscar Duarte,Levante,5.4,4,0.74,3,0,0,1,0,0,1,0.19,1,0,0,0,0,0
765,Ruben Duarte,Alavés,29.6,40,1.35,23,6,0,4,6,1,7,0.24,2,2,0,1,2,0
766,Edgaras Dubickas,Lecce,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
767,Leo Dubois,Lyon,15.0,27,1.82,22,2,2,0,1,0,1,0.07,1,0,0,0,0,0
768,Martin Dubravka,Newcastle Utd,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
769,Ondrej Duda,Norwich City,8.0,30,3.73,17,8,1,3,1,0,2,0.25,1,0,0,1,0,0
770,Ondrej Duda,Hertha BSC,5.0,17,3.42,9,0,4,2,1,1,2,0.40,2,0,0,0,0,0
771,Shane Duffy,Brighton,13.8,7,0.51,5,0,1,1,0,0,0,0.00,0,0,0,0,0,0
772,Haris Duljevic,Nîmes,5.8,27,4.68,20,1,2,2,1,1,6,1.04,5,0,1,0,0,0
773,Paul Dummett,Newcastle Utd,13.6,7,0.51,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
774,Alfred Duncan,Fiorentina,9.9,20,2.03,17,1,1,0,1,0,2,0.20,1,0,0,0,1,0
775,Alfred Duncan,Sassuolo,9.4,31,3.31,28,0,1,2,0,0,5,0.53,5,0,0,0,0,0
776,Lewis Dunk,Brighton,35.9,34,0.95,28,2,0,2,1,1,3,0.08,3,0,0,0,0,0
777,Erik Durm,Eint Frankfurt,5.7,13,2.29,8,2,1,2,0,0,1,0.18,1,0,0,0,0,0
778,Riza Durmisi,Nice,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
780,Hugo Duro,Getafe,4.2,7,1.67,2,0,0,0,5,0,1,0.24,0,0,0,0,1,0
781,Jean-Kevin Duverne,Brest,13.1,11,0.84,9,0,1,0,0,1,0,0.00,0,0,0,0,0,0
782,Paulo Dybala,Juventus,23.9,162,6.77,104,16,18,9,13,2,24,1.00,11,2,5,2,3,1
783,Edin Dzeko,Roma,31.7,116,3.66,79,1,10,15,10,1,21,0.66,12,0,2,3,4,0
784,Blerim Dzemaili,Bologna,7.8,33,4.26,28,1,1,0,2,1,2,0.26,2,0,0,0,0,0
785,Bruno Ecuele Manga,Dijon,28.0,14,0.50,10,0,0,4,0,0,1,0.04,0,0,0,1,0,0
786,Simone Edera,Torino,4.4,22,4.96,7,7,3,3,2,0,2,0.45,1,0,0,1,0,0
787,Ederson,Manchester City,34.1,6,0.18,6,0,0,0,0,0,1,0.03,1,0,0,0,0,0
788,John Egan,Sheffield Utd,35.4,11,0.31,6,0,0,5,0,0,1,0.03,0,0,0,1,0,0
789,Johannes Eggestein,Werder Bremen,5.7,15,2.64,9,1,1,3,1,0,0,0.00,0,0,0,0,0,0
790,Maximilian Eggestein,Werder Bremen,31.7,83,2.62,65,0,4,9,2,3,6,0.19,4,0,0,1,0,1
791,Kingsley Ehizibue,Köln,25.9,38,1.47,27,2,5,1,3,0,4,0.15,3,0,1,0,0,0
792,Albin Ekdal,Sampdoria,26.5,63,2.38,52,0,2,4,5,0,6,0.23,3,0,0,0,3,0
793,Harvey Elliott,Liverpool,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
794,Elif Elmas,Napoli,12.6,45,3.57,30,0,8,2,3,2,3,0.24,2,0,0,0,0,1
795,Ilay Elmkies,Hoffenheim,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
796,Ahmed Elmohamady,Aston Villa,11.5,36,3.14,33,3,0,0,0,0,1,0.09,1,0,0,0,0,0
797,Aritz Elustondo,Real Sociedad,16.8,15,0.90,12,1,0,1,1,0,3,0.18,2,0,0,1,0,0
798,Nico Elvedi,M'Gladbach,29.1,9,0.31,8,0,0,1,0,0,1,0.03,1,0,0,0,0,0
799,Rodrigo Ely,Alavés,23.6,3,0.13,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
800,Adri Embarba,Espanyol,15.2,42,2.76,23,6,4,2,7,0,3,0.20,3,0,0,0,0,0
801,Breel Embolo,M'Gladbach,17.2,53,3.08,34,0,6,6,7,0,9,0.52,6,0,0,1,2,0
802,Emerson,Betis,31.5,59,1.87,47,2,1,3,5,1,7,0.22,5,0,0,1,1,0
803,Renaud Emond,Nantes,3.2,6,1.85,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
804,Alan Empereur,Hellas Verona,9.5,5,0.53,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
806,Youssef En-Nesyri,Leganés,15.4,30,1.95,16,0,4,5,3,2,6,0.39,3,0,1,1,0,1
807,Youssef En-Nesyri,Sevilla,8.8,6,0.68,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0
808,Bjorn Engels,Aston Villa,16.1,11,0.68,10,0,0,1,0,0,1,0.06,1,0,0,0,0,0
809,Sergi Enrich,Eibar,20.7,30,1.45,19,0,2,5,4,0,6,0.29,4,0,0,1,1,0
810,Javier Eraso,Leganés,9.1,17,1.88,14,2,0,0,1,0,0,0.00,0,0,0,0,0,0
811,Christian Eriksen,Tottenham,12.2,44,3.61,32,11,0,0,0,1,3,0.25,2,1,0,0,0,0
812,Christian Eriksen,Inter,7.8,41,5.25,28,9,1,2,1,0,7,0.90,6,0,0,1,0,0
813,Gonzalo Escalante,Eibar,18.6,28,1.51,18,0,3,1,4,2,4,0.22,2,0,0,0,2,0
814,Aaron Escandell,Granada,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
815,Sergio Escudero,Sevilla,8.6,12,1.40,9,0,1,2,0,0,1,0.12,0,0,0,1,0,0
816,Bernardo Espinosa,Espanyol,25.1,6,0.24,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
817,Sebastiano Esposito,Inter,2.2,9,4.07,5,1,0,2,0,1,0,0.00,0,0,0,0,0,0
818,Vicente Esquerdo,Valencia,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
819,Alexander Esswein,Hertha BSC,2.4,5,2.11,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
820,Pervis Estupinan,Osasuna,33.1,84,2.54,66,9,6,2,0,1,8,0.24,6,1,0,1,0,0
821,Oghenekaro Etebo,Getafe,6.4,8,1.26,7,0,0,1,0,0,1,0.16,1,0,0,0,0,0
822,Benat Etxebarria,Athletic Club,4.4,14,3.20,5,9,0,0,0,0,1,0.23,1,0,0,0,0,0
823,Xabier Etxeita,Getafe,16.1,7,0.44,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0
824,Antony Evans,Paderborn 07,1.7,7,4.06,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0
825,Jonny Evans,Leicester City,37.6,35,0.93,28,0,1,4,2,0,6,0.16,4,0,0,1,1,0
826,Edu Exposito,Eibar,25.7,52,2.02,40,0,2,6,2,2,3,0.12,2,0,0,1,0,0
827,Valentin Eysseric,Hellas Verona,3.9,19,4.84,15,3,1,0,0,0,2,0.51,2,0,0,0,0,0
828,Valentin Eysseric,Fiorentina,0.5,4,8.57,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
829,Lukasz Fabianski,West Ham,23.5,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
830,Fabinho,Liverpool,23.1,50,2.16,45,0,1,1,1,2,5,0.22,5,0,0,0,0,0
832,Fabio,Nantes,9.3,16,1.73,13,0,0,2,0,1,0,0.00,0,0,0,0,0,0
833,Cesc Fabregas,Monaco,10.3,47,4.55,38,7,1,1,0,0,9,0.87,8,1,0,0,0,0
834,Fabricio,Mallorca,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
835,Ralf Fahrmann,Norwich City,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
836,Faycal Fajr,Getafe,4.5,20,4.47,12,8,0,0,0,0,0,0.00,0,0,0,0,0,0
837,Luca Falbo,Lazio,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
838,Filippo Falco,Lecce,22.4,140,6.26,89,22,16,8,5,0,14,0.63,6,5,1,2,0,0
839,Eliseo Falcon,Levante,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
840,Wladimiro Falcone,Sampdoria,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
841,Simon Falette,Eint Frankfurt,1.0,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
842,Iago Falque,Torino,1.1,3,2.65,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
843,Iago Falque,Genoa,5.8,22,3.82,17,2,2,1,0,0,2,0.35,2,0,0,0,0,0
844,Akin Famewo,Norwich City,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
845,Andri Fannar Baldursson,Bologna,1.6,3,1.89,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
846,Paolo Farago,Cagliari,14.9,31,2.08,26,3,1,0,0,1,4,0.27,3,0,0,0,0,1
847,Davide Faraoni,Hellas Verona,35.9,67,1.87,48,9,3,5,2,0,4,0.11,3,1,0,0,0,0
848,Mohamed Fares,SPAL,4.7,6,1.29,6,0,0,0,0,0,1,0.21,1,0,0,0,0,0
849,Diego Farias,Lecce,9.2,36,3.93,26,3,3,1,3,0,4,0.44,1,0,1,0,2,0
850,Ansu Fati,Barcelona,11.4,39,3.42,26,2,6,2,3,0,3,0.26,1,0,2,0,0,0
851,Julien Faussurier,Brest,22.0,66,3.00,52,8,0,2,2,2,9,0.41,5,2,0,1,0,1
852,Andrea Favilli,Genoa,7.3,16,2.19,12,0,0,1,2,1,0,0.00,0,0,0,0,0,0
853,Federico Fazio,Roma,13.5,8,0.59,7,1,0,0,0,0,3,0.22,2,1,0,0,0,0
854,Aleix Febas,Mallorca,18.8,49,2.61,40,1,2,0,6,0,5,0.27,4,0,0,0,1,0
855,Zouhair Feddal,Betis,15.9,15,0.94,13,0,0,2,0,0,4,0.25,3,0,0,1,0,0
856,Ljubomir Fejsa,Alavés,8.7,4,0.46,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
858,Nabil Fekir,Betis,29.3,132,4.50,70,4,29,12,13,4,10,0.34,5,0,1,1,3,0
859,Felipe,Atlético Madrid,23.4,14,0.60,9,0,0,5,0,0,2,0.09,0,0,0,2,0,0
860,Luiz Felipe,Lazio,22.5,17,0.76,15,0,1,0,0,1,6,0.27,5,0,1,0,0,0
861,Lucas Felippe,Hellas Verona,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
862,Joao Felix,Atlético Madrid,19.4,55,2.85,35,2,4,6,8,0,4,0.21,2,1,0,0,1,0
863,Ohis Felix Uduokhai,Augsburg,21.8,11,0.50,7,3,0,0,1,0,0,0.00,0,0,0,0,0,0
864,Kiko Femenia,Watford,24.9,37,1.49,29,5,2,0,1,0,4,0.16,0,2,1,0,1,0
865,Zinedine Ferhat,Nîmes,25.0,99,3.97,55,18,13,4,8,1,6,0.24,4,0,1,1,0,0
866,Bruno Fernandes,Manchester Utd,13.2,53,4.02,36,10,1,3,3,0,12,0.91,6,3,0,0,3,0
867,Edimilson Fernandes,Mainz 05,16.5,32,1.94,26,0,2,2,1,1,1,0.06,1,0,0,0,0,0
868,Gedson Fernandes,Tottenham,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
869,Gelson Fernandes,Eint Frankfurt,8.6,6,0.70,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
870,Matheus Fernandes,Valladolid,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
871,Aitor Fernandez,Levante,36.0,6,0.17,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
872,Andres Fernandez,Villarreal,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
873,Carlos Fernandez,Granada,24.5,52,2.13,32,1,3,6,6,4,10,0.41,4,0,0,1,3,2
874,Federico Fernandez,Newcastle Utd,29.1,19,0.65,10,2,3,3,1,0,3,0.10,1,0,0,2,0,0
875,Gabriel Fernandez,Celta Vigo,6.2,4,0.64,3,0,1,0,0,0,1,0.16,1,0,0,0,0,0
876,Joaquin Fernandez,Valladolid,18.4,18,0.98,17,0,0,0,1,0,3,0.16,2,0,0,0,1,0
877,Fernandinho,Manchester City,26.6,31,1.16,26,0,1,4,0,0,6,0.23,6,0,0,0,0,0
878,Fernando,Sevilla,29.5,42,1.42,35,0,2,3,1,1,3,0.10,3,0,0,0,0,0
879,Juan Ferney Otero,Amiens,13.4,24,1.80,14,0,4,1,4,1,3,0.22,2,0,0,0,1,0
880,Alex Ferrari,Sampdoria,11.2,5,0.45,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
881,Facundo Ferreyra,Espanyol,6.4,8,1.25,7,0,0,1,0,0,1,0.16,0,0,0,1,0,0
882,Jordan Ferri,Montpellier,12.8,55,4.30,42,7,2,1,3,0,1,0.08,1,0,0,0,0,0
884,Oliver Fink,Düsseldorf,7.5,23,3.07,15,0,2,1,2,3,2,0.27,1,0,0,0,1,0
885,Alfred Finnbogason,Augsburg,10.7,32,2.98,24,0,2,4,1,1,4,0.37,3,0,1,0,0,0
886,Roberto Firmino,Liverpool,33.2,114,3.43,90,0,12,7,2,3,20,0.60,16,0,2,1,0,1
887,Junior Firpo,Barcelona,11.3,14,1.24,13,0,0,0,0,1,2,0.18,1,0,0,0,0,1
888,John Fleck,Sheffield Utd,28.0,84,3.00,56,16,8,2,1,1,6,0.21,5,0,1,0,0,0
889,Mark Flekken,Freiburg,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
890,Sergio Floccari,SPAL,10.5,28,2.68,22,0,4,1,1,0,0,0.00,0,0,0,0,0,0
891,Alessandro Florenzi,Roma,11.1,30,2.71,25,3,0,1,0,1,2,0.18,1,1,0,0,0,0
892,Alessandro Florenzi,Valencia,8.4,9,1.08,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
893,Phil Foden,Manchester City,10.0,57,5.69,46,2,4,2,1,2,11,1.10,11,0,0,0,0,0
894,Mamadou Fofana,Metz,17.6,15,0.85,12,0,2,1,0,0,0,0.00,0,0,0,0,0,0
895,Seko Fofana,Udinese,25.0,93,3.72,73,1,11,4,4,0,9,0.36,7,0,2,0,0,0
896,Wesley Fofana,Saint-Étienne,13.5,6,0.44,5,0,0,0,1,0,1,0.07,1,0,0,0,0,0
897,Youssouf Fofana,Strasbourg,11.2,20,1.79,16,0,3,0,0,1,0,0.00,0,0,0,0,0,0
898,Youssouf Fofana,Monaco,6.8,16,2.36,10,0,1,1,4,0,2,0.30,2,0,0,0,0,0
899,Thomas Foket,Reims,27.0,49,1.81,40,7,1,0,0,1,3,0.11,3,0,0,0,0,0
900,Lamine Fomba,Nîmes,15.3,22,1.44,18,0,2,1,0,1,0,0.00,0,0,0,0,0,0
901,Jose Fonte,Lille,24.5,14,0.57,12,0,0,2,0,0,2,0.08,2,0,0,0,0,0
902,Pablo Fornals,West Ham,24.1,51,2.11,39,5,1,2,2,2,9,0.37,9,0,0,0,0,0
903,Emil Forsberg,RB Leipzig,12.7,53,4.19,37,7,1,1,5,2,4,0.32,3,0,0,0,1,0
904,Hernani Fortes,Levante,7.3,20,2.75,13,1,4,0,2,0,0,0.00,0,0,0,0,0,0
905,Ben Foster,Watford,38.0,4,0.11,1,3,0,0,0,0,1,0.03,1,0,0,0,0,0
906,Lyle Foster,Monaco,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
907,Timothy Fosu-Mensah,Manchester Utd,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
908,Dimitri Foulquier,Watford,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
910,Dimitri Foulquier,Granada,12.4,19,1.53,14,2,1,1,1,0,1,0.08,1,0,0,0,0,0
911,Juan Foyth,Tottenham,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
912,Gianluca Frabotta,Juventus,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
913,Raphael Framberger,Augsburg,13.1,18,1.38,13,1,2,0,2,0,3,0.23,2,0,1,0,0,0
914,Simon Francis,Bournemouth,10.8,9,0.84,7,0,0,2,0,0,1,0.09,1,0,0,0,0,0
915,Mike Frantz,Freiburg,3.9,8,2.06,7,0,0,1,0,0,1,0.26,1,0,0,0,0,0
916,Ryan Fraser,Bournemouth,23.0,82,3.57,53,18,5,1,4,1,8,0.35,4,3,0,1,0,0
917,Fred,Manchester Utd,24.0,93,3.87,70,7,6,3,4,3,3,0.12,3,0,0,0,0,0
918,Ryan Fredericks,West Ham,24.9,46,1.85,42,2,1,0,1,0,4,0.16,4,0,0,0,0,0
919,Kieron Freeman,Sheffield Utd,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
920,Luke Freeman,Sheffield Utd,4.1,7,1.72,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0
921,Remo Freuler,Atalanta,26.0,73,2.81,61,3,2,3,2,2,9,0.35,5,0,1,2,0,1
922,Marco Friedl,Werder Bremen,24.3,43,1.77,31,11,0,1,0,0,4,0.16,4,0,0,0,0,0
923,Marvin Friedrich,Union Berlin,31.0,28,0.90,16,1,2,5,3,1,3,0.10,0,0,0,1,2,0
924,Samuel Fridjonsson,Paderborn 07,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
925,Jorge de Frutos,Valladolid,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
926,Christian Fuchs,Leicester City,8.6,11,1.28,10,1,0,0,0,0,3,0.35,3,0,0,0,0,0
927,Angelo Fulgini,Angers,17.5,68,3.88,35,12,11,1,9,0,6,0.34,3,0,2,1,0,0
928,Niclas Fullkrug,Werder Bremen,4.5,12,2.68,8,0,1,1,1,1,1,0.22,1,0,0,0,0,0
929,Ramiro Funes Mori,Villarreal,5.0,3,0.60,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
930,Daniel Fuzato,Roma,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
931,Matteo Gabbia,Milan,7.6,7,0.93,6,0,0,0,1,0,1,0.13,1,0,0,0,0,0
932,Manolo Gabbiadini,Sampdoria,22.6,91,4.02,55,12,4,10,10,0,11,0.49,7,0,1,1,2,0
933,Gabriel,Lecce,33.3,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
934,Ruben Gabrielsen,Toulouse,7.3,2,0.27,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
936,Mijat Gacinovic,Eint Frankfurt,11.6,34,2.92,20,1,2,3,7,1,4,0.34,4,0,0,0,0,0
937,Luca Gagliano,Cagliari,0.6,1,1.73,1,0,0,0,0,0,1,1.73,1,0,0,0,0,0
938,Roberto Gagliardini,Inter,20.0,63,3.16,50,1,0,5,3,4,4,0.20,3,0,0,0,1,0
939,Riccardo Gagliolo,Parma,28.9,54,1.87,41,6,1,3,2,1,9,0.31,6,2,0,1,0,0
940,Nicolas Gaitan,Lille,0.6,1,1.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
941,Marvin Gakpa,Metz,5.2,16,3.08,12,3,0,0,0,1,0,0.00,0,0,0,0,0,0
942,Enric Gallego,Osasuna,9.8,21,2.15,15,0,1,3,2,0,2,0.20,0,0,0,1,1,0
943,Enric Gallego,Getafe,1.8,3,1.65,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
944,Kevin Gameiro,Valencia,17.6,28,1.59,21,0,3,1,3,0,5,0.28,4,0,1,0,0,0
945,Fran Gamez,Mallorca,19.6,28,1.43,21,3,3,1,0,0,1,0.05,1,0,0,0,0,0
946,Idrissa Gana Gueye,Paris S-G,18.4,54,2.94,50,0,1,0,0,3,5,0.27,5,0,0,0,0,0
