Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Tyler Roberts,2363,GB-WLS,"MF,FW",Leeds United,eng Premier League,22.0,1999.0,23.0,7.0,987.0,11.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.09,0.09,0.18,0.09,0.18,2.4,2.4,1.4,3.8,0.22,0.13,0.35,0.22,0.35,2363,GB-WLS,"MF,FW",Leeds United,eng Premier League,22.0,1999.0,11.0,1.0,30.0,12.0,40.0,2.74,1.09,0.03,0.08,19.7,0.0,0.0,0.0,2.4,2.4,0.08,-1.4,-1.4,2363,GB-WLS,"MF,FW",Leeds United,eng Premier League,22.0,1999.0,11.0,214.0,300.0,71.3,3004.0,771.0,124.0,154.0,80.5,61.0,81.0,75.3,13.0,29.0,44.8,1.0,1.4,0.7,-0.4,15.0,17.0,10.0,2.0,20.0,2363,GB-WLS,"MF,FW",Leeds United,eng Premier League,22.0,1999.0,11.0,300.0,283.0,16.0,2.0,1.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,214.0,1.0,11.0,2363,GB-WLS,"MF,FW",Leeds United,eng Premier League,22.0,1999.0,11.0,30.0,2.74,23.0,1.0,1.0,3.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,2363,GB-WLS,"MF,FW",Leeds United,eng Premier League,22.0,1999.0,11.0,16.0,7.0,6.0,7.0,3.0,9.0,16.0,56.3,7.0,11.0,1.0,10.0,5.0,21.0,11.0,0.0
Andrew Robertson,2364,SYC,DF,Liverpool,eng Premier League,27.0,1994.0,29.0,29.0,2537.0,28.2,3.0,10.0,3.0,0.0,0.0,5.0,1.0,0.11,0.35,0.46,0.11,0.46,1.6,1.6,6.0,7.6,0.06,0.21,0.27,0.06,0.27,2364,SYC,DF,Liverpool,eng Premier League,27.0,1994.0,28.2,3.0,18.0,8.0,44.4,0.64,0.28,0.17,0.38,16.9,0.0,0.0,0.0,1.6,1.6,0.09,1.4,1.4,2364,SYC,DF,Liverpool,eng Premier League,27.0,1994.0,28.2,1885.0,2350.0,80.2,30530.0,10281.0,980.0,1078.0,90.9,759.0,906.0,83.8,120.0,268.0,44.8,10.0,6.0,5.5,4.0,55.0,131.0,45.0,13.0,139.0,2364,SYC,DF,Liverpool,eng Premier League,27.0,1994.0,28.2,2350.0,1986.0,356.0,56.0,3.0,10.0,195.0,219.0,81.0,8.0,68.0,0.0,1885.0,8.0,34.0,2364,SYC,DF,Liverpool,eng Premier League,27.0,1994.0,28.2,111.0,3.94,79.0,24.0,1.0,2.0,3.0,2.0,16.0,0.57,13.0,3.0,0.0,0.0,0.0,0.0,2364,SYC,DF,Liverpool,eng Premier League,27.0,1994.0,28.2,36.0,21.0,16.0,15.0,5.0,20.0,35.0,57.1,15.0,24.0,3.0,21.0,23.0,59.0,61.0,0.0
Marc Roca,2366,ESP,MF,Bayern Munich,de Bundesliga,24.0,1996.0,9.0,4.0,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.06,0.11,0.17,0.06,0.17,2366,ESP,MF,Bayern Munich,de Bundesliga,24.0,1996.0,4.2,0.0,5.0,0.0,0.0,1.19,0.0,0.0,,22.6,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,2366,ESP,MF,Bayern Munich,de Bundesliga,24.0,1996.0,4.2,252.0,289.0,87.2,3918.0,1354.0,130.0,142.0,91.5,91.0,100.0,91.0,17.0,28.0,60.7,0.0,0.5,0.6,-0.5,5.0,28.0,2.0,0.0,18.0,2366,ESP,MF,Bayern Munich,de Bundesliga,24.0,1996.0,4.2,289.0,280.0,9.0,4.0,4.0,2.0,5.0,1.0,4.0,0.0,4.0,0.0,252.0,0.0,4.0,2366,ESP,MF,Bayern Munich,de Bundesliga,24.0,1996.0,4.2,9.0,2.14,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,2366,ESP,MF,Bayern Munich,de Bundesliga,24.0,1996.0,4.2,9.0,7.0,2.0,4.0,3.0,2.0,8.0,25.0,6.0,6.0,0.0,6.0,6.0,15.0,4.0,0.0
Rubén Rochina,2367,ESP,"MF,FW",Granada,es La Liga,30.0,1991.0,15.0,8.0,743.0,8.3,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.12,0.36,0.48,0.12,0.48,0.7,0.7,1.0,1.8,0.09,0.12,0.21,0.09,0.21,2367,ESP,"MF,FW",Granada,es La Liga,30.0,1991.0,8.3,1.0,15.0,5.0,33.3,1.82,0.61,0.07,0.2,25.4,1.0,0.0,0.0,0.7,0.7,0.05,0.3,0.3,2367,ESP,"MF,FW",Granada,es La Liga,30.0,1991.0,8.3,259.0,383.0,67.6,5065.0,1438.0,126.0,142.0,88.7,80.0,121.0,66.1,49.0,95.0,51.6,3.0,1.0,1.0,2.0,13.0,28.0,10.0,4.0,31.0,2367,ESP,"MF,FW",Granada,es La Liga,30.0,1991.0,8.3,383.0,338.0,40.0,17.0,3.0,15.0,36.0,4.0,17.0,8.0,4.0,0.0,259.0,5.0,12.0,2367,ESP,"MF,FW",Granada,es La Liga,30.0,1991.0,8.3,24.0,2.91,19.0,3.0,2.0,0.0,0.0,0.0,4.0,0.48,2.0,2.0,0.0,0.0,0.0,0.0,2367,ESP,"MF,FW",Granada,es La Liga,30.0,1991.0,8.3,21.0,13.0,7.0,8.0,6.0,8.0,28.0,28.6,20.0,11.0,1.0,10.0,6.0,27.0,5.0,1.0
Cimo Röcker,2368,DEU,DF,Hertha BSC,de Bundesliga,27.0,1994.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.45,0.45,0.0,0.45,2368,DEU,DF,Hertha BSC,de Bundesliga,27.0,1994.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2368,DEU,DF,Hertha BSC,de Bundesliga,27.0,1994.0,0.2,11.0,16.0,68.8,206.0,81.0,4.0,4.0,100.0,5.0,6.0,83.3,2.0,6.0,33.3,0.0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,0.0,2368,DEU,DF,Hertha BSC,de Bundesliga,27.0,1994.0,0.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2368,DEU,DF,Hertha BSC,de Bundesliga,27.0,1994.0,0.2,1.0,4.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368,DEU,DF,Hertha BSC,de Bundesliga,27.0,1994.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Enzo Roco,2369,CHL,DF,Elche,es La Liga,28.0,1992.0,30.0,29.0,2552.0,28.4,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.04,0.0,0.04,0.04,0.04,1.2,1.2,0.2,1.4,0.04,0.01,0.05,0.04,0.05,2369,CHL,DF,Elche,es La Liga,28.0,1992.0,28.4,1.0,11.0,3.0,27.3,0.39,0.11,0.09,0.33,11.4,0.0,0.0,0.0,1.2,1.2,0.11,-0.2,-0.2,2369,CHL,DF,Elche,es La Liga,28.0,1992.0,28.4,949.0,1158.0,82.0,20066.0,7944.0,266.0,298.0,89.3,504.0,561.0,89.8,165.0,260.0,63.5,0.0,0.2,0.2,-0.2,3.0,47.0,2.0,0.0,35.0,2369,CHL,DF,Elche,es La Liga,28.0,1992.0,28.4,1158.0,1087.0,66.0,66.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,949.0,5.0,12.0,2369,CHL,DF,Elche,es La Liga,28.0,1992.0,28.4,8.0,0.28,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369,CHL,DF,Elche,es La Liga,28.0,1992.0,28.4,36.0,20.0,24.0,11.0,1.0,15.0,24.0,62.5,9.0,38.0,27.0,11.0,28.0,64.0,110.0,3.0
Stian Rode Gregersen,2370,NOR,DF,Bordeaux,fr Ligue 1,26.0,1995.0,24.0,22.0,1953.0,21.7,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.05,0.05,0.09,0.05,0.09,1.2,1.2,0.4,1.6,0.05,0.02,0.07,0.05,0.07,2370,NOR,DF,Bordeaux,fr Ligue 1,26.0,1995.0,21.7,1.0,6.0,1.0,16.7,0.28,0.05,0.17,1.0,8.9,0.0,0.0,0.0,1.2,1.2,0.19,-0.2,-0.2,2370,NOR,DF,Bordeaux,fr Ligue 1,26.0,1995.0,21.7,772.0,914.0,84.5,13659.0,5174.0,330.0,363.0,90.9,366.0,411.0,89.1,59.0,107.0,55.1,1.0,0.4,0.7,0.6,2.0,37.0,4.0,1.0,34.0,2370,NOR,DF,Bordeaux,fr Ligue 1,26.0,1995.0,21.7,914.0,889.0,23.0,12.0,0.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,772.0,2.0,11.0,2370,NOR,DF,Bordeaux,fr Ligue 1,26.0,1995.0,21.7,10.0,0.46,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,2370,NOR,DF,Bordeaux,fr Ligue 1,26.0,1995.0,21.7,39.0,26.0,23.0,12.0,4.0,18.0,33.0,54.5,15.0,26.0,16.0,10.0,38.0,77.0,103.0,2.0
Sebastian Rode,2371,DEU,MF,Eint Frankfurt,de Bundesliga,30.0,1990.0,17.0,10.0,759.0,8.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,0.9,0.9,1.0,1.9,0.1,0.12,0.22,0.1,0.22,2371,DEU,MF,Eint Frankfurt,de Bundesliga,30.0,1990.0,8.4,1.0,6.0,2.0,33.3,0.71,0.24,0.17,0.5,18.8,0.0,0.0,0.0,0.9,0.9,0.15,0.1,0.1,2371,DEU,MF,Eint Frankfurt,de Bundesliga,30.0,1990.0,8.4,336.0,414.0,81.2,5286.0,1829.0,163.0,193.0,84.5,132.0,155.0,85.2,22.0,27.0,81.5,0.0,1.0,0.7,-1.0,12.0,29.0,8.0,1.0,40.0,2371,DEU,MF,Eint Frankfurt,de Bundesliga,30.0,1990.0,8.4,414.0,401.0,12.0,9.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,336.0,1.0,7.0,2371,DEU,MF,Eint Frankfurt,de Bundesliga,30.0,1990.0,8.4,32.0,3.79,28.0,0.0,0.0,2.0,0.0,2.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,2371,DEU,MF,Eint Frankfurt,de Bundesliga,30.0,1990.0,8.4,15.0,7.0,5.0,8.0,2.0,5.0,17.0,29.4,12.0,11.0,1.0,10.0,13.0,28.0,8.0,0.0
Joe Rodon,2372,GB-WLS,DF,Tottenham,eng Premier League,23.0,1997.0,3.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372,GB-WLS,DF,Tottenham,eng Premier League,23.0,1997.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2372,GB-WLS,DF,Tottenham,eng Premier League,23.0,1997.0,1.0,29.0,35.0,82.9,509.0,133.0,9.0,11.0,81.8,15.0,17.0,88.2,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372,GB-WLS,DF,Tottenham,eng Premier League,23.0,1997.0,1.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2372,GB-WLS,DF,Tottenham,eng Premier League,23.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372,GB-WLS,DF,Tottenham,eng Premier League,23.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0
Rodri,2373,ESP,MF,Manchester City,eng Premier League,25.0,1996.0,33.0,33.0,2884.0,32.0,7.0,2.0,7.0,0.0,0.0,5.0,0.0,0.22,0.06,0.28,0.22,0.28,3.0,3.0,1.9,4.9,0.09,0.06,0.15,0.09,0.15,2373,ESP,MF,Manchester City,eng Premier League,25.0,1996.0,32.0,7.0,45.0,14.0,31.1,1.4,0.44,0.16,0.5,19.7,0.0,0.0,0.0,3.0,3.0,0.07,4.0,4.0,2373,ESP,MF,Manchester City,eng Premier League,25.0,1996.0,32.0,2640.0,2887.0,91.4,48233.0,11298.0,1107.0,1185.0,93.4,1207.0,1271.0,95.0,294.0,358.0,82.1,2.0,1.9,2.7,0.1,29.0,284.0,37.0,3.0,179.0,2373,ESP,MF,Manchester City,eng Premier League,25.0,1996.0,32.0,2887.0,2837.0,44.0,37.0,4.0,25.0,9.0,7.0,0.0,0.0,0.0,0.0,2640.0,6.0,16.0,2373,ESP,MF,Manchester City,eng Premier League,25.0,1996.0,32.0,94.0,2.93,81.0,1.0,1.0,5.0,1.0,5.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,2373,ESP,MF,Manchester City,eng Premier League,25.0,1996.0,32.0,72.0,43.0,24.0,38.0,10.0,32.0,59.0,54.2,27.0,28.0,5.0,23.0,28.0,100.0,45.0,0.0
Rodrigo,2374,ESP,"MF,FW",Leeds United,eng Premier League,30.0,1991.0,31.0,27.0,2265.0,25.2,6.0,1.0,5.0,1.0,1.0,9.0,0.0,0.24,0.04,0.28,0.2,0.24,4.6,3.8,4.3,8.1,0.18,0.17,0.35,0.15,0.32,2374,ESP,"MF,FW",Leeds United,eng Premier League,30.0,1991.0,25.2,6.0,46.0,17.0,37.0,1.83,0.68,0.11,0.29,18.9,0.0,1.0,1.0,4.6,3.8,0.08,1.4,1.2,2374,ESP,"MF,FW",Leeds United,eng Premier League,30.0,1991.0,25.2,681.0,914.0,74.5,10329.0,2668.0,371.0,453.0,81.9,188.0,243.0,77.4,63.0,96.0,65.6,1.0,4.3,2.7,-3.3,38.0,54.0,31.0,6.0,75.0,2374,ESP,"MF,FW",Leeds United,eng Premier League,30.0,1991.0,25.2,914.0,861.0,51.0,10.0,9.0,12.0,29.0,11.0,9.0,1.0,3.0,0.0,681.0,2.0,25.0,2374,ESP,"MF,FW",Leeds United,eng Premier League,30.0,1991.0,25.2,79.0,3.14,63.0,3.0,5.0,3.0,2.0,3.0,4.0,0.16,2.0,0.0,2.0,0.0,0.0,0.0,2374,ESP,"MF,FW",Leeds United,eng Premier League,30.0,1991.0,25.2,20.0,9.0,7.0,6.0,7.0,4.0,32.0,12.5,28.0,12.0,0.0,12.0,11.0,31.0,27.0,1.0
Gerson Rodrigues,2376,LUX,"FW,MF",Troyes,fr Ligue 1,26.0,1995.0,12.0,9.0,848.0,9.4,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.11,0.11,0.21,0.11,0.21,2.7,2.7,0.6,3.3,0.29,0.06,0.35,0.29,0.35,2376,LUX,"FW,MF",Troyes,fr Ligue 1,26.0,1995.0,9.4,1.0,23.0,7.0,30.4,2.44,0.74,0.04,0.14,19.9,0.0,0.0,0.0,2.7,2.7,0.12,-1.7,-1.7,2376,LUX,"FW,MF",Troyes,fr Ligue 1,26.0,1995.0,9.4,157.0,223.0,70.4,2266.0,425.0,88.0,114.0,77.2,50.0,65.0,76.9,9.0,16.0,56.3,1.0,0.6,0.4,0.4,8.0,16.0,7.0,1.0,13.0,2376,LUX,"FW,MF",Troyes,fr Ligue 1,26.0,1995.0,9.4,223.0,199.0,23.0,1.0,1.0,1.0,10.0,3.0,4.0,3.0,0.0,0.0,157.0,1.0,10.0,2376,LUX,"FW,MF",Troyes,fr Ligue 1,26.0,1995.0,9.4,20.0,2.12,18.0,0.0,0.0,2.0,0.0,0.0,2.0,0.21,1.0,0.0,0.0,1.0,0.0,0.0,2376,LUX,"FW,MF",Troyes,fr Ligue 1,26.0,1995.0,9.4,12.0,9.0,2.0,6.0,4.0,1.0,17.0,5.9,16.0,8.0,1.0,7.0,0.0,12.0,2.0,0.0
Kévin Rodrigues,2377,PRT,"DF,FW",Rayo Vallecano,es La Liga,27.0,1994.0,13.0,5.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.02,0.05,0.03,0.05,2377,PRT,"DF,FW",Rayo Vallecano,es La Liga,27.0,1994.0,4.8,0.0,4.0,0.0,0.0,0.83,0.0,0.0,,26.9,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,2377,PRT,"DF,FW",Rayo Vallecano,es La Liga,27.0,1994.0,4.8,162.0,229.0,70.7,2424.0,1025.0,89.0,105.0,84.8,57.0,78.0,73.1,9.0,25.0,36.0,0.0,0.1,0.1,-0.1,3.0,13.0,2.0,1.0,10.0,2377,PRT,"DF,FW",Rayo Vallecano,es La Liga,27.0,1994.0,4.8,229.0,172.0,56.0,7.0,0.0,1.0,10.0,48.0,1.0,1.0,0.0,0.0,162.0,1.0,5.0,2377,PRT,"DF,FW",Rayo Vallecano,es La Liga,27.0,1994.0,4.8,8.0,1.65,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377,PRT,"DF,FW",Rayo Vallecano,es La Liga,27.0,1994.0,4.8,15.0,11.0,8.0,7.0,0.0,6.0,10.0,60.0,4.0,10.0,1.0,9.0,7.0,22.0,6.0,0.0
Ángel Rodríguez,2378,ESP,"FW,MF",Mallorca,es La Liga,34.0,1987.0,29.0,19.0,1544.0,17.2,4.0,2.0,4.0,0.0,0.0,4.0,0.0,0.23,0.12,0.35,0.23,0.35,4.6,4.6,1.1,5.7,0.27,0.06,0.33,0.27,0.33,2378,ESP,"FW,MF",Mallorca,es La Liga,34.0,1987.0,17.2,4.0,29.0,11.0,37.9,1.69,0.64,0.14,0.36,13.0,0.0,0.0,0.0,4.6,4.6,0.16,-0.6,-0.6,2378,ESP,"FW,MF",Mallorca,es La Liga,34.0,1987.0,17.2,187.0,263.0,71.1,2426.0,544.0,106.0,133.0,79.7,43.0,56.0,76.8,13.0,25.0,52.0,2.0,1.1,0.6,0.9,13.0,16.0,10.0,2.0,18.0,2378,ESP,"FW,MF",Mallorca,es La Liga,34.0,1987.0,17.2,263.0,251.0,11.0,0.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,187.0,1.0,13.0,2378,ESP,"FW,MF",Mallorca,es La Liga,34.0,1987.0,17.2,32.0,1.87,21.0,0.0,2.0,4.0,5.0,0.0,5.0,0.29,3.0,0.0,0.0,0.0,2.0,0.0,2378,ESP,"FW,MF",Mallorca,es La Liga,34.0,1987.0,17.2,15.0,9.0,6.0,7.0,2.0,4.0,21.0,19.0,17.0,15.0,1.0,14.0,3.0,18.0,13.0,0.0
Óscar Rodríguez Arnaiz,2379,ESP,"MF,FW",Getafe,es La Liga,23.0,1998.0,18.0,9.0,943.0,10.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,1.3,1.3,1.0,2.3,0.12,0.1,0.22,0.12,0.22,2379,ESP,"MF,FW",Getafe,es La Liga,23.0,1998.0,10.5,0.0,26.0,8.0,30.8,2.48,0.76,0.0,0.0,25.7,9.0,0.0,0.0,1.3,1.3,0.05,-1.3,-1.3,2379,ESP,"MF,FW",Getafe,es La Liga,23.0,1998.0,10.5,316.0,429.0,73.7,5771.0,1668.0,160.0,200.0,80.0,98.0,124.0,79.0,46.0,82.0,56.1,1.0,1.0,1.2,0.0,11.0,34.0,11.0,3.0,20.0,2379,ESP,"MF,FW",Getafe,es La Liga,23.0,1998.0,10.5,429.0,385.0,43.0,25.0,2.0,9.0,43.0,4.0,14.0,7.0,6.0,0.0,316.0,1.0,9.0,2379,ESP,"MF,FW",Getafe,es La Liga,23.0,1998.0,10.5,26.0,2.48,10.0,8.0,1.0,4.0,3.0,0.0,4.0,0.38,4.0,0.0,0.0,0.0,0.0,0.0,2379,ESP,"MF,FW",Getafe,es La Liga,23.0,1998.0,10.5,16.0,11.0,6.0,8.0,2.0,4.0,12.0,33.3,8.0,7.0,1.0,6.0,11.0,27.0,6.0,0.0
Dani Rodríguez,2381,ESP,"MF,FW",Mallorca,es La Liga,33.0,1988.0,36.0,33.0,2832.0,31.5,3.0,3.0,3.0,0.0,0.0,7.0,0.0,0.1,0.1,0.19,0.1,0.19,3.4,3.4,3.5,6.9,0.11,0.11,0.22,0.11,0.22,2381,ESP,"MF,FW",Mallorca,es La Liga,33.0,1988.0,31.5,3.0,42.0,10.0,23.8,1.33,0.32,0.07,0.3,19.8,3.0,0.0,0.0,3.4,3.4,0.08,-0.4,-0.4,2381,ESP,"MF,FW",Mallorca,es La Liga,33.0,1988.0,31.5,716.0,951.0,75.3,10319.0,3155.0,415.0,482.0,86.1,197.0,259.0,76.1,52.0,94.0,55.3,3.0,3.5,2.9,-0.5,43.0,59.0,27.0,2.0,63.0,2381,ESP,"MF,FW",Mallorca,es La Liga,33.0,1988.0,31.5,951.0,884.0,65.0,23.0,11.0,8.0,55.0,8.0,26.0,12.0,3.0,0.0,716.0,2.0,31.0,2381,ESP,"MF,FW",Mallorca,es La Liga,33.0,1988.0,31.5,91.0,2.89,57.0,12.0,4.0,7.0,8.0,3.0,6.0,0.19,4.0,1.0,0.0,1.0,0.0,0.0,2381,ESP,"MF,FW",Mallorca,es La Liga,33.0,1988.0,31.5,53.0,31.0,20.0,24.0,9.0,15.0,46.0,32.6,31.0,28.0,3.0,25.0,20.0,73.0,27.0,0.0
Guido Rodríguez,2382,ARG,MF,Betis,es La Liga,27.0,1994.0,32.0,29.0,2529.0,28.1,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.04,0.07,0.11,0.04,0.11,1.2,1.2,0.9,2.1,0.04,0.03,0.07,0.04,0.07,2382,ARG,MF,Betis,es La Liga,27.0,1994.0,28.1,1.0,21.0,8.0,38.1,0.75,0.28,0.05,0.13,21.4,0.0,0.0,0.0,1.2,1.2,0.06,-0.2,-0.2,2382,ARG,MF,Betis,es La Liga,27.0,1994.0,28.1,1245.0,1458.0,85.4,21543.0,7291.0,598.0,673.0,88.9,484.0,534.0,90.6,127.0,180.0,70.6,2.0,0.9,1.0,1.1,14.0,112.0,9.0,1.0,88.0,2382,ARG,MF,Betis,es La Liga,27.0,1994.0,28.1,1458.0,1404.0,53.0,50.0,3.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,1245.0,1.0,25.0,2382,ARG,MF,Betis,es La Liga,27.0,1994.0,28.1,50.0,1.78,44.0,0.0,0.0,3.0,2.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,2382,ARG,MF,Betis,es La Liga,27.0,1994.0,28.1,97.0,53.0,46.0,45.0,6.0,54.0,98.0,55.1,44.0,55.0,12.0,43.0,31.0,128.0,56.0,0.0
Jay Rodriguez,2383,GBR,FW,Burnley,eng Premier League,32.0,1989.0,29.0,13.0,1382.0,15.4,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.13,0.13,0.26,0.13,0.26,5.6,5.6,1.6,7.2,0.36,0.1,0.47,0.36,0.47,2383,GBR,FW,Burnley,eng Premier League,32.0,1989.0,15.4,2.0,41.0,11.0,26.8,2.67,0.72,0.05,0.18,15.1,0.0,0.0,0.0,5.6,5.6,0.14,-3.6,-3.6,2383,GBR,FW,Burnley,eng Premier League,32.0,1989.0,15.4,185.0,313.0,59.1,2439.0,672.0,127.0,185.0,68.6,39.0,78.0,50.0,9.0,19.0,47.4,2.0,1.6,0.5,0.4,12.0,16.0,3.0,1.0,14.0,2383,GBR,FW,Burnley,eng Premier League,32.0,1989.0,15.4,313.0,307.0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,185.0,3.0,10.0,2383,GBR,FW,Burnley,eng Premier League,32.0,1989.0,15.4,29.0,1.89,18.0,1.0,1.0,6.0,3.0,0.0,4.0,0.26,2.0,1.0,0.0,1.0,0.0,0.0,2383,GBR,FW,Burnley,eng Premier League,32.0,1989.0,15.4,20.0,12.0,8.0,8.0,4.0,4.0,14.0,28.6,10.0,19.0,1.0,18.0,4.0,24.0,12.0,0.0
