,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1478,Cheikhou Kouyate,Nott'ham Forest,9.8,1,6,5,83.3,0.61,0.51,0.17,0.20,19.4,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1479,Mateo Kovacic,Chelsea,19.0,1,23,1,4.3,1.21,0.05,0.04,1.00,22.1,0,0,0,1.8,1.8,0.08,-0.8,-0.8
1480,Viktor Kovalenko,Spezia,6.1,0,11,1,9.1,1.81,0.16,0.00,0.00,15.4,1,0,0,1.6,1.6,0.15,-1.6,-1.6
1482,Soichiro Kozuki,Schalke 04,4.2,1,14,6,42.9,3.32,1.42,0.07,0.17,18.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1
1483,Emil Krafth,Newcastle Utd,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1484,Alex Kral,Schalke 04,26.2,0,32,2,6.3,1.22,0.08,0.00,0.00,20.1,0,0,0,1.5,1.5,0.05,-1.5,-1.5
1485,Andrej Kramaric,Hoffenheim,26.5,12,57,21,36.8,2.15,0.79,0.14,0.38,18.0,4,4,6,13.2,8.5,0.15,-1.2,-0.5
1486,Christoph Kramer,M'Gladbach,24.7,0,6,1,16.7,0.24,0.04,0.00,0.00,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1487,Tom Krauss,Schalke 04,27.9,2,25,9,36.0,0.89,0.32,0.08,0.22,19.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2
1488,Julian Kristoffersen,Salernitana,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1489,Raimonds Krollis,Spezia,0.4,0,2,1,50.0,5.00,2.50,0.00,0.00,18.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1490,Toni Kroos,Real Madrid,23.9,2,31,11,35.5,1.29,0.46,0.06,0.18,25.4,5,0,0,1.4,1.4,0.05,+0.6,+0.6
1491,Rade Krunic,Milan,18.4,0,14,2,14.3,0.76,0.11,0.00,0.00,14.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1
1492,Max Kruse,Wolfsburg,3.0,0,9,2,22.2,2.98,0.66,0.00,0.00,13.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1493,Lukas Kubler,Freiburg,18.2,2,9,4,44.4,0.49,0.22,0.22,0.50,12.2,0,0,0,0.9,0.9,0.10,+1.1,+1.1
1494,Takefusa Kubo,Real Sociedad,27.1,9,72,30,41.7,2.66,1.11,0.13,0.30,17.8,3,0,0,5.7,5.7,0.08,+3.3,+3.3
1495,Dejan Kulusevski,Tottenham,23.0,2,43,10,23.3,1.87,0.44,0.05,0.20,17.6,0,0,0,2.6,2.6,0.06,-0.6,-0.6
1496,Sael Kumbedi,Lyon,14.7,0,9,2,22.2,0.61,0.14,0.00,0.00,21.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1497,Marash Kumbulla,Roma,2.9,0,1,0,0.0,0.35,0.00,0.00,0.0,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0
1498,Pierre Kunde,Bochum,4.2,1,4,1,25.0,0.95,0.24,0.25,1.00,24.7,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1499,Alou Kuol,Stuttgart,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1500,Layvin Kurzawa,Fulham,1.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1501,Khvicha Kvaratskhelia,Napoli,28.0,12,83,30,36.1,2.97,1.07,0.12,0.33,19.1,3,2,2,8.2,6.6,0.08,+3.8,+3.4
1502,Grejohn Kyei,Clermont Foot,24.8,10,54,19,35.2,2.18,0.77,0.11,0.32,17.5,0,4,6,11.7,7.0,0.13,-1.7,-1.0
1503,Daniel Kyereh,Freiburg,6.2,2,11,5,45.5,1.77,0.81,0.18,0.40,14.9,0,0,0,2.2,2.2,0.20,-0.2,-0.2
1504,Giorgos Kyriakopoulos,Bologna,7.8,0,7,3,42.9,0.89,0.38,0.00,0.00,19.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1505,Giorgos Kyriakopoulos,Sassuolo,8.5,1,13,4,30.8,1.53,0.47,0.08,0.25,15.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1
1506,Cesar de la Hoz,Almería,18.6,1,7,1,14.3,0.38,0.05,0.14,1.00,20.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1508,Luca de la Torre,Celta Vigo,16.5,0,17,3,17.6,1.03,0.18,0.00,0.00,19.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1
1509,Remy Labeau Lascary,Lens,1.4,0,3,1,33.3,2.20,0.73,0.00,0.00,15.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4
1510,Gaetan Laborde,Nice,27.8,13,74,39,52.7,2.66,1.40,0.18,0.33,15.7,1,0,1,11.8,11.0,0.15,+1.2,+2.0
1511,Gaetan Laborde,Rennes,2.8,2,11,6,54.5,3.98,2.17,0.18,0.33,13.2,0,0,0,1.7,1.7,0.16,+0.3,+0.3
1512,Alexandre Lacazette,Lyon,32.5,27,107,47,43.9,3.29,1.44,0.20,0.45,14.4,8,6,8,24.2,17.9,0.17,+2.8,+3.1
1513,Qazim Laci,Ajaccio,2.4,0,4,0,0.0,1.70,0.00,0.00,0.0,30.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1514,Maxence Lacroix,Wolfsburg,18.1,1,4,1,25.0,0.22,0.06,0.25,1.00,8.6,0,0,0,0.5,0.5,0.13,+0.5,+0.5
1515,Alban Lafont,Nantes,37.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1516,Aissa Laidouni,Union Berlin,9.7,2,6,2,33.3,0.62,0.21,0.33,1.00,16.4,0,0,0,0.8,0.8,0.14,+1.2,+1.2
1517,Konrad Laimer,RB Leipzig,16.3,3,20,10,50.0,1.23,0.61,0.15,0.30,19.9,0,0,0,2.4,2.4,0.12,+0.6,+0.6
1518,Stefan Lainer,M'Gladbach,9.1,0,6,4,66.7,0.66,0.44,0.00,0.00,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
1519,Kenny Lala,Brest,15.7,0,12,3,25.0,0.76,0.19,0.00,0.00,25.6,2,0,0,0.4,0.4,0.03,-0.4,-0.4
1520,Adam Lallana,Brighton,8.0,2,8,5,62.5,1.00,0.62,0.25,0.40,13.3,0,0,0,0.9,0.9,0.11,+1.1,+1.1
1521,Vassilis Lambropoulos,Bochum,7.0,0,6,0,0.0,0.86,0.00,0.00,0.0,11.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1522,Erik Lamela,Sevilla,20.5,6,47,23,48.9,2.29,1.12,0.13,0.26,15.0,2,0,0,5.3,5.3,0.11,+0.7,+0.7
1523,Mohamed Lamine Bayo,Lille,7.2,4,22,10,45.5,3.04,1.38,0.18,0.40,10.4,0,0,0,3.2,3.2,0.15,+0.8,+0.8
1524,Sam Lammers,Sampdoria,12.2,1,23,8,34.8,1.88,0.65,0.04,0.13,11.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5
1525,Sam Lammers,Empoli,9.8,1,28,7,25.0,2.85,0.71,0.04,0.14,15.5,0,0,0,2.3,2.3,0.08,-1.3,-1.3
1526,Tariq Lamptey,Brighton,5.0,0,5,0,0.0,0.99,0.00,0.00,0.0,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1527,Manuel Lanzini,West Ham,2.8,1,3,1,33.3,1.07,0.36,0.33,1.00,23.1,0,0,0,0.5,0.5,0.18,+0.5,+0.5
1528,Aymeric Laporte,Manchester City,11.0,0,10,1,10.0,0.91,0.09,0.00,0.00,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1529,Julien Laporte,Lorient,18.4,0,6,2,33.3,0.33,0.11,0.00,0.00,14.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1530,Cyle Larin,Valladolid,16.3,8,49,17,34.7,3.00,1.04,0.12,0.35,14.1,0,2,2,7.5,5.9,0.12,+0.5,+0.1
1531,Juan Larios,Southampton,1.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1532,Yasser Larouci,Troyes,20.0,1,10,4,40.0,0.50,0.20,0.10,0.25,20.6,0,0,0,0.5,0.5,0.05,+0.5,+0.5
1534,Jordan Larsson,Schalke 04,5.1,0,10,0,0.0,1.94,0.00,0.00,0.0,16.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2
1535,Kevin Lasagna,Hellas Verona,17.5,1,52,11,21.2,2.98,0.63,0.02,0.09,18.2,0,0,0,6.0,6.0,0.12,-5.0,-5.0
1536,Jamaal Lascelles,Newcastle Utd,2.4,0,2,0,0.0,0.83,0.00,0.00,0.0,9.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1537,Juanmi Latasa,Getafe,5.0,1,15,4,26.7,3.01,0.80,0.07,0.25,16.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1
1538,Toni Lato,Valencia,10.2,1,9,1,11.1,0.89,0.10,0.11,1.00,17.3,1,0,0,0.8,0.8,0.09,+0.2,+0.2
1539,Danny Latza,Schalke 04,9.5,0,16,2,12.5,1.69,0.21,0.00,0.00,19.0,1,0,0,0.9,0.9,0.06,-0.9,-0.9
1540,Armand Lauriente,Sassuolo,24.2,7,55,21,38.2,2.28,0.87,0.11,0.29,20.4,10,1,1,4.7,3.9,0.07,+2.3,+2.1
1541,Armand Lauriente,Lorient,3.0,1,14,5,35.7,4.74,1.69,0.07,0.20,18.2,2,0,0,1.8,1.8,0.13,-0.8,-0.8
1542,Romeo Lavia,Southampton,24.7,1,12,3,25.0,0.49,0.12,0.08,0.33,27.0,0,0,0,0.4,0.4,0.03,+0.6,+0.6
1543,Lazaro,Almería,8.0,6,25,12,48.0,3.14,1.51,0.24,0.50,15.0,0,0,0,4.0,4.0,0.16,+2.0,+2.0
1544,Valentino Lazaro,Torino,15.3,0,7,2,28.6,0.46,0.13,0.00,0.00,14.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1545,Marko Lazetic,Milan,0.1,0,1,0,0.0,10.00,0.00,0.00,0.0,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1546,Darko Lazovic,Hellas Verona,24.9,4,43,14,32.6,1.73,0.56,0.09,0.29,18.8,4,0,0,3.6,3.6,0.08,+0.4,+0.4
1547,Manuel Lazzari,Lazio,20.9,0,6,2,33.3,0.29,0.10,0.00,0.00,17.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1548,Theo Le Bris,Lorient,16.1,2,10,4,40.0,0.62,0.25,0.20,0.50,14.0,0,0,0,1.1,1.1,0.11,+0.9,+0.9
1549,Julien Le Cardinal,Lens,1.8,0,5,2,40.0,2.73,1.09,0.00,0.00,9.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
1550,Jeremy Le Douaron,Brest,23.0,10,55,23,41.8,2.39,1.00,0.18,0.43,11.1,0,0,0,8.4,8.4,0.16,+1.6,+1.6
1551,Enzo Le Fee,Lorient,33.6,5,45,18,40.0,1.34,0.54,0.11,0.28,23.4,8,0,0,3.5,3.5,0.08,+1.5,+1.5
1552,Vincent Le Goff,Lorient,37.0,0,17,6,35.3,0.46,0.16,0.00,0.00,18.3,0,0,0,1.2,1.2,0.07,-1.2,-1.2
1553,Maxime Le Marchand,Strasbourg,22.4,0,8,0,0.0,0.36,0.00,0.00,0.0,19.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
1554,Robin Le Normand,Real Sociedad,31.1,0,12,2,16.7,0.39,0.06,0.00,0.00,12.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0
1555,Rafael Leao,Milan,26.9,15,92,29,31.5,3.42,1.08,0.16,0.52,17.9,0,0,0,10.8,10.8,0.12,+4.2,+4.2
1556,Paolo Lebas,Ajaccio,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1557,Jean-Louis Leca,Lens,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1558,Benjamin Lecomte,Espanyol,10.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1560,Benjamin Lecomte,Montpellier,19.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1561,Jeremias Ledesma,Cádiz,34.0,0,1,0,0.0,0.03,0.00,0.00,0.0,11.2,0,0,0,0.0,0.0,0.05,0.0,0.0
1562,Pierre Lees-Melou,Brest,30.7,5,43,13,30.2,1.40,0.42,0.12,0.38,23.8,2,0,0,2.1,2.1,0.05,+2.9,+2.9
1563,Diogo Leite,Union Berlin,25.0,0,12,0,0.0,0.48,0.00,0.00,0.0,14.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8
1564,Maxim Leitsch,Mainz 05,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,19.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
1565,Florian Lejeune,Rayo Vallecano,28.5,4,41,14,34.1,1.44,0.49,0.10,0.29,28.0,18,0,0,2.8,2.8,0.07,+1.2,+1.2
1566,Inigo Lekue,Athletic Club,14.7,0,9,1,11.1,0.61,0.07,0.00,0.00,26.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1567,Thomas Lemar,Atlético Madrid,13.9,1,13,6,46.2,0.93,0.43,0.08,0.17,21.1,0,0,0,0.9,0.9,0.07,+0.1,+0.1
1568,Felix Lemarechal,Brest,3.2,0,2,0,0.0,0.62,0.00,0.00,0.0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1569,Dexter Lembikisa,Wolves,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1570,Mario Lemina,Wolves,14.4,0,9,2,22.2,0.62,0.14,0.00,0.00,27.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1571,Mario Lemina,Nice,9.3,0,6,3,50.0,0.64,0.32,0.00,0.00,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1572,Tim Lemperle,Köln,1.5,0,2,0,0.0,1.36,0.00,0.00,0.0,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1573,Clement Lenglet,Tottenham,22.4,0,13,2,15.4,0.58,0.09,0.00,0.00,15.5,0,0,0,1.0,1.0,0.07,-1.0,-1.0
1574,Bernd Leno,Fulham,36.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1575,Christopher Lenz,Eint Frankfurt,14.3,0,12,2,16.7,0.84,0.14,0.00,0.00,23.4,1,0,0,0.6,0.6,0.05,-0.6,-0.6
1576,Donovan Leon,Auxerre,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1577,Sergio Leon,Valladolid,14.8,6,26,15,57.7,1.75,1.01,0.19,0.33,16.3,0,1,2,3.9,2.3,0.09,+2.1,+2.7
1578,Johann Lepenant,Lyon,21.5,1,19,1,5.3,0.88,0.05,0.05,1.00,23.8,0,0,0,0.9,0.9,0.05,+0.1,+0.1
1579,Mehdi Leris,Sampdoria,27.3,1,30,12,40.0,1.10,0.44,0.03,0.08,12.8,0,0,0,3.4,3.4,0.11,-2.4,-2.4
1580,Jefferson Lerma,Bournemouth,36.1,5,35,10,28.6,0.97,0.28,0.14,0.50,17.6,0,0,0,2.6,2.6,0.07,+2.4,+2.4
1581,Benjamin Leroy,Ajaccio,31.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1582,Leo Leroy,Montpellier,13.2,0,18,6,33.3,1.36,0.45,0.00,0.00,20.6,1,0,0,1.1,1.1,0.06,-1.1,-1.1
1583,Alexandre Letellier,Paris S-G,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1584,Ruan Levine,Ajaccio,0.3,0,2,1,50.0,7.50,3.75,0.00,0.00,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1586,Robert Lewandowski,Barcelona,31.6,23,134,56,41.8,4.24,1.77,0.17,0.41,13.8,5,0,1,24.3,23.5,0.18,-1.3,-0.5
1587,Jamie Leweling,Union Berlin,2.9,1,9,5,55.6,3.06,1.70,0.11,0.20,16.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3
1588,Jamal Lewis,Newcastle Utd,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1589,Rico Lewis,Manchester City,10.0,0,5,2,40.0,0.50,0.20,0.00,0.00,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1590,Keane Lewis-Potter,Brentford,3.6,0,7,2,28.6,1.96,0.56,0.00,0.00,14.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1591,Dimitri Lienard,Strasbourg,17.1,0,13,2,15.4,0.76,0.12,0.00,0.00,21.8,2,0,0,0.6,0.6,0.05,-0.6,-0.6
1592,Philipp Lienhart,Freiburg,27.8,1,17,3,17.6,0.61,0.11,0.06,0.33,16.4,0,0,0,1.4,1.4,0.08,-0.4,-0.4
1593,Matthijs de Ligt,Bayern Munich,26.7,3,23,8,34.8,0.86,0.30,0.13,0.38,16.0,0,0,0,1.1,1.1,0.05,+1.9,+1.9
1594,Dimitris Limnios,Köln,0.4,0,1,0,0.0,2.31,0.00,0.00,0.0,19.5,0,0,0,0.0,0.0,0.02,0.0,0.0
1595,Victor Lindelof,Manchester Utd,15.2,0,3,0,0.0,0.20,0.00,0.00,0.0,7.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1596,Jesper Lindstrom,Eint Frankfurt,18.7,7,45,19,42.2,2.41,1.02,0.16,0.37,18.3,4,0,0,5.9,5.9,0.13,+1.1,+1.1
1597,Karol Linetty,Torino,21.0,1,16,4,25.0,0.76,0.19,0.06,0.25,20.9,0,0,0,1.0,1.0,0.06,0.0,0.0
1598,Jesse Lingard,Nott'ham Forest,10.3,0,10,2,20.0,0.98,0.20,0.00,0.00,19.3,0,0,0,1.0,1.0,0.10,-1.0,-1.0
1599,Samuel Lino,Valencia,32.1,6,96,33,34.4,2.99,1.03,0.06,0.18,17.9,0,0,0,7.8,7.7,0.08,-1.8,-1.7
1600,Pol Lirola,Elche,7.0,1,1,1,100.0,0.14,0.14,1.00,1.00,10.5,0,0,0,0.2,0.2,0.20,+0.8,+0.8
1601,Mateusz Lis,Troyes,8.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1602,Marcin Listkowski,Lecce,0.9,0,1,0,0.0,1.17,0.00,0.00,0.0,13.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1603,Valentino Livramento,Southampton,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1604,Dejan Ljubicic,Köln,19.0,5,34,14,41.2,1.79,0.74,0.12,0.29,22.1,0,1,1,3.3,2.6,0.08,+1.7,+1.4
1605,Javier Llabres,Mallorca,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1606,Diego Llorente,Leeds United,7.2,0,6,0,0.0,0.83,0.00,0.00,0.0,12.5,0,0,0,0.7,0.7,0.12,-0.7,-0.7
1607,Diego Llorente,Roma,6.4,0,4,1,25.0,0.63,0.16,0.00,0.00,11.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4
1608,Marcos Llorente,Atlético Madrid,18.9,1,24,9,37.5,1.27,0.48,0.04,0.11,17.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1
1609,Hugo Lloris,Tottenham,24.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1610,Giovani Lo Celso,Villarreal,12.5,2,30,7,23.3,2.40,0.56,0.07,0.29,19.8,3,0,0,2.5,2.5,0.08,-0.5,-0.5
1612,Stanislav Lobotka,Napoli,34.5,1,11,4,36.4,0.32,0.12,0.09,0.25,22.3,0,0,0,0.6,0.6,0.06,+0.4,+0.4
1613,Manuel Locatelli,Juventus,27.2,0,29,12,41.4,1.07,0.44,0.00,0.00,23.9,0,0,0,1.5,1.5,0.05,-1.5,-1.5
1614,Luka Lochoshvili,Cremonese,20.4,1,8,2,25.0,0.39,0.10,0.13,0.50,16.3,0,0,0,0.6,0.6,0.08,+0.4,+0.4
1615,Bradley Locko,Reims,11.8,0,5,0,0.0,0.42,0.00,0.00,0.0,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1616,Bradley Locko,Brest,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1617,Renan Lodi,Nott'ham Forest,24.6,0,15,0,0.0,0.61,0.00,0.00,0.0,19.9,2,0,0,1.0,1.0,0.06,-1.0,-1.0
1618,Ruben Loftus-Cheek,Chelsea,17.1,0,9,2,22.2,0.53,0.12,0.00,0.00,18.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8
1619,Sean Longstaff,Newcastle Utd,28.0,1,33,7,21.2,1.18,0.25,0.03,0.14,16.0,0,0,0,3.6,3.6,0.11,-2.6,-2.6
1620,Ademola Lookman,Atalanta,19.2,13,49,23,46.9,2.55,1.20,0.20,0.43,15.8,1,3,3,9.1,6.7,0.14,+3.9,+3.3
1621,Anthony Lopes,Lyon,31.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1622,Rony Lopes,Troyes,26.1,7,57,20,35.1,2.19,0.77,0.12,0.35,19.3,5,0,0,4.9,4.9,0.09,+2.1,+2.1
1623,David Lopez,Girona,18.4,3,11,8,72.7,0.60,0.44,0.27,0.38,16.9,0,0,0,1.5,1.5,0.14,+1.5,+1.5
1624,Diego Lopez,Rayo Vallecano,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1625,Diego Lopez,Valencia,5.0,3,12,8,66.7,2.42,1.61,0.25,0.38,10.5,0,0,0,3.5,3.5,0.30,-0.5,-0.5
1626,Maxime Lopez,Sassuolo,25.5,0,16,5,31.3,0.63,0.20,0.00,0.00,22.7,0,0,0,1.0,1.0,0.06,-1.0,-1.0
1627,Pau Lopez,Marseille,32.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1628,Unai Lopez,Rayo Vallecano,13.9,1,26,10,38.5,1.87,0.72,0.04,0.10,26.5,2,0,0,1.3,1.3,0.05,-0.3,-0.3
1629,Dion Lopy,Reims,15.3,0,18,4,22.2,1.17,0.26,0.00,0.00,23.3,0,0,0,0.9,0.9,0.05,-0.9,-0.9
1630,Anthony Losilla,Bochum,30.2,2,27,8,29.6,0.89,0.26,0.07,0.25,17.2,0,0,0,1.9,1.9,0.07,+0.1,+0.1
1631,Jordan Lotomba,Nice,27.3,0,13,5,38.5,0.48,0.18,0.00,0.00,19.8,0,0,0,0.9,0.9,0.07,-0.9,-0.9
1632,Matteo Lovato,Salernitana,9.0,0,1,0,0.0,0.11,0.00,0.00,0.0,22.0,0,0,0,0.0,0.0,0.02,0.0,0.0
1633,Dejan Lovren,Lyon,16.2,1,13,3,23.1,0.80,0.19,0.08,0.33,12.5,1,0,0,0.8,0.8,0.06,+0.2,+0.2
1634,Sandi Lovric,Udinese,25.9,5,71,18,25.4,2.74,0.69,0.07,0.28,22.3,4,0,0,4.8,4.8,0.07,+0.2,+0.2
1635,Jamal Lowe,Bournemouth,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1636,Anthony Lozano,Cádiz,16.0,1,30,8,26.7,1.87,0.50,0.03,0.13,16.7,0,0,0,2.7,2.7,0.09,-1.7,-1.7
1638,Hirving Lozano,Napoli,17.8,3,41,13,31.7,2.30,0.73,0.05,0.15,18.5,0,1,1,5.4,4.6,0.11,-2.4,-2.6
1639,Pol Lozano,Espanyol,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1640,Jean Lucas,Monaco,3.2,0,5,3,60.0,1.55,0.93,0.00,0.00,18.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6
1641,Jhon Lucumi,Bologna,32.2,0,11,2,18.2,0.34,0.06,0.00,0.00,14.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1642,Jose Luis Gaya,Valencia,30.1,1,22,8,36.4,0.73,0.27,0.05,0.13,23.8,2,0,1,1.9,1.1,0.05,-0.9,-0.1
1643,Jose Luis Morales,Villarreal,13.5,7,41,21,51.2,3.05,1.56,0.17,0.33,14.7,0,0,0,6.5,6.5,0.17,+0.5,+0.5
1644,Jose Luis Palomino,Atalanta,8.4,1,6,3,50.0,0.71,0.36,0.17,0.33,12.6,0,0,0,0.5,0.5,0.09,+0.5,+0.5
1645,Douglas Luiz,Aston Villa,32.5,6,34,12,35.3,1.05,0.37,0.18,0.50,25.0,7,0,0,2.8,2.8,0.08,+3.2,+3.2
1646,Romelu Lukaku,Inter,18.4,10,49,20,40.8,2.66,1.08,0.16,0.40,15.0,0,2,2,9.0,7.4,0.15,+1.0,+0.6
1647,Castello Lukeba,Lyon,33.2,2,13,5,38.5,0.39,0.15,0.15,0.40,10.2,0,0,0,1.2,1.2,0.09,+0.8,+0.8
1648,Dodi Lukebakio,Hertha BSC,26.6,11,59,22,37.3,2.22,0.83,0.10,0.27,20.3,1,5,5,8.6,4.7,0.08,+2.4,+1.3
1649,Sasa Lukic,Fulham,4.6,0,5,1,20.0,1.09,0.22,0.00,0.00,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1650,Sasa Lukic,Torino,13.3,2,15,3,20.0,1.13,0.23,0.07,0.33,20.2,1,1,1,1.7,0.9,0.06,+0.3,+0.1
1651,Andriy Lunin,Real Madrid,7.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1652,Andrey Lunyov,Leverkusen,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1653,Sebastiano Luperto,Empoli,34.8,2,18,4,22.2,0.52,0.11,0.11,0.50,12.7,0,0,0,1.2,1.2,0.07,+0.8,+0.8
1654,Lyanco,Southampton,13.1,1,12,4,33.3,0.92,0.31,0.08,0.25,19.1,0,0,0,0.6,0.6,0.05,+0.4,+0.4
1655,Charalambos Lykogiannis,Bologna,12.3,2,19,6,31.6,1.54,0.49,0.11,0.33,25.1,5,0,0,0.8,0.8,0.04,+1.2,+1.2
1656,Youssouf M'Changama,Auxerre,12.0,0,18,2,11.1,1.50,0.17,0.00,0.00,30.3,7,0,0,0.6,0.6,0.03,-0.6,-0.6
