,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1423,Viktor Kovalenko,ua UKR,FW,Atalanta,Serie A,24.0,1996.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1424,Emil Krafth,se SWE,DF,Newcastle Utd,Premier League,25.0,1994.0,14.3,1.0,7.0,3.0,42.9,0.49,0.21,0.14,0.33,22.8,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
1425,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,Bundesliga,29.0,1991.0,26.4,20.0,91.0,39.0,42.9,3.44,1.48,0.16,0.38,18.4,7.0,5.0,5.0,14.8,10.8,0.12,5.2,4.2
1426,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,29.0,1991.0,22.6,0.0,9.0,1.0,11.1,0.4,0.04,0.0,0.0,25.0,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
1427,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,Ligue 1,23.0,1997.0,2.5,0.0,4.0,3.0,75.0,1.61,1.21,0.0,0.0,11.8,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
1428,Toni Kroos,de GER,MF,Real Madrid,La Liga,30.0,1990.0,23.5,3.0,34.0,12.0,35.3,1.45,0.51,0.09,0.25,22.7,1.0,0.0,0.0,2.3,2.3,0.07,0.7,0.7
1430,Filip Krovinović,hr CRO,MF,West Brom,Premier League,24.0,1995.0,6.1,0.0,8.0,2.0,25.0,1.32,0.33,0.0,0.0,25.1,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
1431,Rade Krunić,ba BIH,"MF,FW",Milan,Serie A,26.0,1993.0,8.0,1.0,8.0,5.0,62.5,1.0,0.62,0.13,0.2,20.8,1.0,0.0,0.0,0.7,0.7,0.09,0.3,0.3
1432,Max Kruse,de GER,"FW,MF",Union Berlin,Bundesliga,32.0,1988.0,18.1,11.0,24.0,13.0,54.2,1.33,0.72,0.25,0.46,20.8,1.0,5.0,6.0,6.8,2.0,0.08,4.2,4.0
1433,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,27.0,1992.0,9.8,0.0,2.0,1.0,50.0,0.2,0.1,0.0,0.0,18.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1434,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,La Liga,19.0,2001.0,3.3,0.0,8.0,5.0,62.5,2.41,1.51,0.0,0.0,13.5,0.0,0.0,0.0,1.5,1.5,0.19,-1.5,-1.5
1435,Takefusa Kubo,jp JPN,"MF,FW",Getafe,La Liga,19.0,2001.0,8.9,1.0,15.0,7.0,46.7,1.68,0.78,0.07,0.14,19.0,4.0,0.0,0.0,0.7,0.7,0.05,0.3,0.3
1436,Juraj Kucka,sk SVK,"MF,FW",Parma,Serie A,33.0,1987.0,25.9,7.0,56.0,15.0,26.8,2.16,0.58,0.05,0.2,21.0,2.0,4.0,4.0,7.1,4.0,0.07,-0.1,-1.0
1437,Kuki,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1438,Dejan Kulusevski,se SWE,"MF,FW",Juventus,Serie A,20.0,2000.0,21.4,4.0,34.0,7.0,20.6,1.59,0.33,0.12,0.57,15.1,0.0,0.0,0.0,3.0,3.0,0.09,1.0,1.0
1439,Marash Kumbulla,al ALB,DF,Roma,Serie A,20.0,2000.0,15.1,1.0,6.0,2.0,33.3,0.4,0.13,0.17,0.5,8.8,0.0,0.0,0.0,0.9,0.9,0.14,0.1,0.1
1440,Pierre Kunde,cm CMR,MF,Mainz 05,Bundesliga,25.0,1995.0,5.7,0.0,7.0,0.0,0.0,1.23,0.0,0.0,,28.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1441,Fabian Kunze,de GER,MF,Arminia,Bundesliga,22.0,1998.0,14.1,0.0,7.0,1.0,14.3,0.5,0.07,0.0,0.0,19.6,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
1442,Jasmin Kurtić,si SVN,MF,Parma,Serie A,31.0,1989.0,30.4,4.0,35.0,10.0,28.6,1.15,0.33,0.11,0.4,18.9,0.0,0.0,0.0,3.7,3.7,0.11,0.3,0.3
1443,Layvin Kurzawa,fr FRA,DF,Paris S-G,Ligue 1,27.0,1992.0,14.2,1.0,11.0,2.0,18.2,0.77,0.14,0.09,0.5,16.3,1.0,0.0,0.0,1.0,1.0,0.09,0.0,0.0
1444,Dereck Kutesa,ch SUI,"MF,FW",Reims,Ligue 1,22.0,1997.0,7.6,1.0,10.0,4.0,40.0,1.31,0.52,0.1,0.25,16.9,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0
1445,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,Bundesliga,20.0,2000.0,1.2,0.0,1.0,0.0,0.0,0.83,0.0,0.0,,17.7,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1446,Enock Kwateng,fr FRA,DF,Bordeaux,Ligue 1,23.0,1997.0,11.5,1.0,4.0,2.0,50.0,0.35,0.17,0.25,0.5,11.2,0.0,0.0,0.0,0.5,0.5,0.13,0.5,0.5
1447,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,Serie A,24.0,1996.0,16.2,1.0,24.0,13.0,54.2,1.48,0.8,0.04,0.08,21.9,1.0,0.0,0.0,1.6,1.6,0.07,-0.6,-0.6
1448,Antonino La Gumina,it ITA,FW,Sampdoria,Serie A,24.0,1996.0,3.8,0.0,11.0,1.0,9.1,2.9,0.26,0.0,0.0,15.9,0.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7
1449,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,Ligue 1,26.0,1994.0,36.2,16.0,99.0,40.0,40.4,2.74,1.11,0.16,0.4,12.9,0.0,0.0,0.0,11.4,11.2,0.12,4.6,4.8
1450,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,29.0,1991.0,21.4,13.0,42.0,25.0,59.5,1.97,1.17,0.24,0.4,14.9,3.0,3.0,3.0,11.7,9.3,0.22,1.3,0.7
1451,Tom Lacoux,fr FRA,MF,Bordeaux,Ligue 1,18.0,2002.0,5.8,0.0,3.0,0.0,0.0,0.52,0.0,0.0,,25.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1452,Maxence Lacroix,fr FRA,DF,Wolfsburg,Bundesliga,20.0,2000.0,28.8,1.0,16.0,2.0,12.5,0.56,0.07,0.06,0.5,9.8,0.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4
1453,Alban Lafont,fr FRA,GK,Nantes,Ligue 1,21.0,1999.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1454,Víctor Laguardia,es ESP,DF,Alavés,La Liga,30.0,1989.0,29.2,0.0,8.0,3.0,37.5,0.27,0.1,0.0,0.0,9.2,0.0,0.0,0.0,1.3,1.3,0.16,-1.3,-1.3
1456,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,Bundesliga,23.0,1997.0,0.9,0.0,3.0,2.0,66.7,3.21,2.14,0.0,0.0,14.1,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
1457,Stefan Lainer,at AUT,DF,M'Gladbach,Bundesliga,27.0,1992.0,30.8,2.0,25.0,9.0,36.0,0.81,0.29,0.08,0.22,15.5,0.0,0.0,0.0,1.8,1.8,0.07,0.2,0.2
1458,Diego Lainez,mx MEX,"FW,MF",Betis,La Liga,20.0,2000.0,9.6,0.0,13.0,4.0,30.8,1.36,0.42,0.0,0.0,18.9,0.0,0.0,0.0,0.7,0.7,0.06,-0.7,-0.7
1459,Kenny Lala,fr FRA,DF,Strasbourg,Ligue 1,28.0,1991.0,20.4,3.0,8.0,2.0,25.0,0.39,0.1,0.0,0.0,30.6,3.0,3.0,3.0,2.7,0.4,0.05,0.3,-0.4
1460,Adam Lallana,eng ENG,"MF,FW",Brighton,Premier League,32.0,1988.0,17.7,1.0,22.0,5.0,22.7,1.24,0.28,0.05,0.2,17.3,0.0,0.0,0.0,1.6,1.6,0.07,-0.6,-0.6
1461,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,28.0,1992.0,8.0,1.0,21.0,9.0,42.9,2.64,1.13,0.05,0.11,20.4,4.0,0.0,0.0,1.1,1.1,0.05,-0.1,-0.1
1462,Sam Lammers,nl NED,"FW,MF",Atalanta,Serie A,23.0,1997.0,3.2,2.0,9.0,4.0,44.4,2.78,1.24,0.22,0.5,13.8,0.0,0.0,0.0,1.3,1.3,0.14,0.7,0.7
1463,Tariq Lamptey,gh GHA,"DF,MF",Brighton,Premier League,19.0,2000.0,9.8,1.0,6.0,2.0,33.3,0.61,0.2,0.17,0.5,11.9,0.0,0.0,0.0,0.7,0.7,0.11,0.3,0.3
1464,Loïck Landre,fr FRA,DF,Nîmes,Ligue 1,28.0,1992.0,18.1,1.0,9.0,2.0,22.2,0.5,0.11,0.11,0.5,9.3,0.0,0.0,0.0,2.1,2.1,0.23,-1.1,-1.1
1465,Michael Langer,at AUT,GK,Schalke 04,Bundesliga,35.0,1985.0,2.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1466,Manuel Lanzini,ar ARG,"MF,FW",West Ham,Premier League,27.0,1993.0,6.3,1.0,12.0,3.0,25.0,1.91,0.48,0.08,0.33,18.4,1.0,0.0,0.0,1.0,1.0,0.08,0.0,0.0
1467,Gianluca Lapadula,pe PER,FW,Benevento,Serie A,30.0,1990.0,28.5,8.0,75.0,28.0,37.3,2.63,0.98,0.11,0.29,16.1,5.0,0.0,1.0,9.7,8.8,0.12,-1.7,-0.8
1468,Aymeric Laporte,es ESP,DF,Manchester City,Premier League,26.0,1994.0,14.9,0.0,6.0,1.0,16.7,0.4,0.07,0.0,0.0,13.1,0.0,0.0,0.0,0.8,0.8,0.13,-0.8,-0.8
1469,Julien Laporte,fr FRA,DF,Lorient,Ligue 1,26.0,1993.0,29.5,0.0,8.0,1.0,12.5,0.27,0.03,0.0,0.0,13.5,0.0,0.0,0.0,0.8,0.8,0.1,-0.8,-0.8
1470,Danilo Larangeira,br BRA,DF,Bologna,Serie A,36.0,1984.0,34.8,0.0,16.0,2.0,12.5,0.46,0.06,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.2,0.07,-1.2,-1.2
1471,Gautier Larsonneur,fr FRA,GK,Brest,Ligue 1,23.0,1997.0,35.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1472,Kevin Lasagna,it ITA,FW,Udinese,Serie A,27.0,1992.0,12.3,2.0,41.0,12.0,29.3,3.35,0.98,0.05,0.17,14.9,1.0,0.0,0.0,7.4,7.4,0.18,-5.4,-5.4
1473,Kevin Lasagna,it ITA,FW,Hellas Verona,Serie A,27.0,1992.0,14.1,2.0,30.0,6.0,20.0,2.13,0.43,0.07,0.33,15.0,0.0,0.0,0.0,3.2,3.2,0.11,-1.2,-1.2
1474,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,Premier League,26.0,1993.0,18.1,2.0,15.0,3.0,20.0,0.83,0.17,0.13,0.67,10.6,0.0,0.0,0.0,1.3,1.3,0.09,0.7,0.7
1475,Paul Lasne,fr FRA,MF,Brest,Ligue 1,31.0,1989.0,18.7,0.0,5.0,1.0,20.0,0.27,0.05,0.0,0.0,16.7,0.0,0.0,0.0,0.8,0.8,0.15,-0.8,-0.8
1476,Toni Lato,es ESP,DF,Valencia,La Liga,22.0,1997.0,8.1,1.0,2.0,2.0,100.0,0.25,0.25,0.5,0.5,11.9,0.0,0.0,0.0,0.7,0.7,0.33,0.3,0.3
1477,Danny Latza,de GER,MF,Mainz 05,Bundesliga,30.0,1989.0,20.0,0.0,22.0,10.0,45.5,1.1,0.5,0.0,0.0,18.1,0.0,0.0,0.0,2.1,2.1,0.1,-2.1,-2.1
1478,Armand Lauriente,fr FRA,"MF,FW",Lorient,Ligue 1,21.0,1998.0,18.0,3.0,59.0,20.0,33.9,3.27,1.11,0.05,0.15,23.8,14.0,0.0,0.0,3.7,3.7,0.06,-0.7,-0.7
1479,Vincent Laurini,fr FRA,DF,Parma,Serie A,31.0,1989.0,9.7,0.0,1.0,0.0,0.0,0.1,0.0,0.0,,32.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1480,Lauti,uy URU,FW,Celta Vigo,La Liga,19.0,2001.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,
1482,Wesley Lautoa,nc NCL,"MF,DF",Dijon,Ligue 1,32.0,1987.0,17.9,0.0,9.0,3.0,33.3,0.5,0.17,0.0,0.0,25.4,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
1483,Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,Bundesliga,24.0,1996.0,13.8,2.0,15.0,4.0,26.7,1.09,0.29,0.13,0.5,16.4,0.0,0.0,0.0,2.3,2.3,0.15,-0.3,-0.3
1484,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,Serie A,29.0,1990.0,27.8,3.0,32.0,11.0,34.4,1.15,0.4,0.09,0.27,17.8,2.0,0.0,0.0,3.4,3.4,0.11,-0.4,-0.4
1485,Manuel Lazzari,it ITA,DF,Lazio,Serie A,26.0,1993.0,29.0,2.0,24.0,6.0,25.0,0.83,0.21,0.08,0.33,19.3,0.0,0.0,0.0,2.1,2.1,0.09,-0.1,-0.1
1486,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,Ligue 1,22.0,1998.0,9.1,1.0,13.0,7.0,53.8,1.43,0.77,0.08,0.14,12.3,0.0,0.0,0.0,2.2,2.2,0.17,-1.2,-1.2
1487,Enzo Le Fée,fr FRA,MF,Lorient,Ligue 1,20.0,2000.0,20.2,0.0,31.0,5.0,16.1,1.54,0.25,0.0,0.0,26.4,5.0,0.0,0.0,1.2,1.2,0.04,-1.2,-1.2
1488,Vincent Le Goff,fr FRA,DF,Lorient,Ligue 1,30.0,1989.0,25.6,0.0,8.0,4.0,50.0,0.31,0.16,0.0,0.0,19.8,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
1489,Maxime Le Marchand,fr FRA,DF,Fulham,Premier League,30.0,1989.0,1.4,0.0,1.0,0.0,0.0,0.73,0.0,0.0,,34.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1490,Robin Le Normand,fr FRA,DF,Real Sociedad,La Liga,23.0,1996.0,30.5,0.0,18.0,1.0,5.6,0.59,0.03,0.0,0.0,11.8,0.0,0.0,0.0,2.3,2.3,0.13,-2.3,-2.3
1491,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,Ligue 1,30.0,1990.0,13.6,0.0,13.0,3.0,23.1,0.95,0.22,0.0,0.0,11.0,0.0,0.0,0.0,1.5,1.5,0.12,-1.5,-1.5
1492,James Lea Siliki,cm CMR,MF,Rennes,Ligue 1,24.0,1996.0,2.8,0.0,6.0,1.0,16.7,2.12,0.35,0.0,0.0,23.3,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1493,Rafael Leão,pt POR,FW,Milan,Serie A,21.0,1999.0,21.4,6.0,43.0,20.0,46.5,2.01,0.94,0.14,0.3,16.4,0.0,0.0,0.0,6.0,6.0,0.14,0.0,0.0
1494,Jean-Louis Leca,fr FRA,GK,Lens,Ligue 1,34.0,1985.0,36.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1495,Mathew Leckie,au AUS,"FW,DF",Hertha BSC,Bundesliga,29.0,1991.0,5.6,0.0,2.0,1.0,50.0,0.36,0.18,0.0,0.0,12.2,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1496,Benjamin Lecomte,fr FRA,GK,Monaco,Ligue 1,29.0,1991.0,28.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1497,Jeremías Ledesma,ar ARG,GK,Cádiz,La Liga,27.0,1993.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1498,Pierre Lees-Melou,fr FRA,MF,Nice,Ligue 1,27.0,1993.0,22.9,4.0,42.0,12.0,28.6,1.83,0.52,0.07,0.25,21.8,0.0,1.0,1.0,4.7,3.9,0.1,-0.7,-0.9
1499,Lucas Leiva,br BRA,MF,Lazio,Serie A,33.0,1987.0,23.7,0.0,12.0,3.0,25.0,0.51,0.13,0.0,0.0,24.8,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
1500,Florian Lejeune,fr FRA,DF,Alavés,La Liga,29.0,1991.0,33.5,1.0,23.0,6.0,26.1,0.69,0.18,0.04,0.17,18.6,5.0,0.0,0.0,2.4,2.4,0.13,-1.4,-1.4
1501,Iñigo Lekue,es ESP,DF,Athletic Club,La Liga,27.0,1993.0,7.2,0.0,2.0,1.0,50.0,0.28,0.14,0.0,0.0,25.9,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1502,Thomas Lemar,fr FRA,MF,Atlético Madrid,La Liga,24.0,1995.0,15.2,1.0,23.0,10.0,43.5,1.52,0.66,0.04,0.1,21.9,2.0,0.0,0.0,1.6,1.6,0.07,-0.6,-0.6
1503,Mario Lemina,ga GAB,MF,Fulham,Premier League,26.0,1993.0,18.9,1.0,19.0,2.0,10.5,1.0,0.11,0.05,0.5,24.2,0.0,0.0,0.0,0.7,0.7,0.04,0.3,0.3
1504,Fabien Lemoine,fr FRA,MF,Lorient,Ligue 1,33.0,1987.0,21.5,1.0,16.0,2.0,12.5,0.74,0.09,0.06,0.5,23.0,1.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1
1505,Clément Lenglet,fr FRA,DF,Barcelona,La Liga,25.0,1995.0,27.5,1.0,11.0,5.0,45.5,0.4,0.18,0.09,0.2,12.0,0.0,0.0,0.0,1.8,1.8,0.17,-0.8,-0.8
1506,Bernd Leno,de GER,GK,Arsenal,Premier League,28.0,1992.0,34.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1508,Christopher Lenz,de GER,"DF,FW",Union Berlin,Bundesliga,25.0,1994.0,25.0,0.0,16.0,6.0,37.5,0.64,0.24,0.0,0.0,21.5,0.0,0.0,0.0,1.0,1.0,0.06,-1.0,-1.0
1509,Pedro León,es ESP,"MF,FW",Eibar,La Liga,33.0,1986.0,10.4,1.0,19.0,5.0,26.3,1.83,0.48,0.05,0.2,24.2,5.0,0.0,0.0,1.3,1.3,0.07,-0.3,-0.3
1510,Sergio León,es ESP,FW,Levante,La Liga,31.0,1989.0,8.3,2.0,19.0,5.0,26.3,2.29,0.6,0.11,0.4,14.4,1.0,0.0,0.0,2.5,2.5,0.13,-0.5,-0.5
1511,Lukas Lerager,dk DEN,MF,Genoa,Serie A,27.0,1993.0,12.9,0.0,4.0,2.0,50.0,0.31,0.16,0.0,0.0,17.0,0.0,0.0,0.0,0.6,0.6,0.16,-0.6,-0.6
1512,Mehdi Léris,dz ALG,"DF,MF",Sampdoria,Serie A,22.0,1998.0,4.3,0.0,2.0,1.0,50.0,0.47,0.23,0.0,0.0,15.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1513,Khanya Leshabela,za RSA,MF,Leicester City,Premier League,20.0,1999.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1514,Karlo Letica,hr CRO,GK,Sampdoria,Serie A,23.0,1997.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1515,Gaetano Letizia,it ITA,DF,Benevento,Serie A,30.0,1990.0,17.4,3.0,13.0,7.0,53.8,0.75,0.4,0.23,0.43,22.7,0.0,0.0,0.0,0.4,0.4,0.03,2.6,2.6
1516,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,31.0,1988.0,27.3,41.0,128.0,56.0,43.8,4.69,2.05,0.26,0.59,13.8,5.0,8.0,9.0,31.3,24.2,0.2,9.7,8.8
1517,Jamal Lewis,nir NIR,DF,Newcastle Utd,Premier League,22.0,1998.0,20.4,0.0,3.0,1.0,33.3,0.15,0.05,0.0,0.0,18.6,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1518,Aaron Leya Iseka,be BEL,FW,Metz,Ligue 1,22.0,1997.0,11.2,4.0,17.0,6.0,35.3,1.52,0.54,0.12,0.33,15.5,0.0,2.0,3.0,4.8,2.5,0.14,-0.8,-0.5
1519,Yanis Lhery,fr FRA,MF,Saint-Étienne,Ligue 1,17.0,2003.0,0.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
1520,Dimitri Liénard,fr FRA,MF,Strasbourg,Ligue 1,32.0,1988.0,20.3,2.0,28.0,8.0,28.6,1.38,0.39,0.04,0.13,28.1,8.0,1.0,2.0,2.8,1.1,0.04,-0.8,-0.1
1521,Philipp Lienhart,at AUT,DF,Freiburg,Bundesliga,24.0,1996.0,33.3,4.0,10.0,4.0,40.0,0.3,0.12,0.4,1.0,8.5,0.0,0.0,0.0,1.9,1.9,0.19,2.1,2.1
1522,Matthijs de Ligt,nl NED,DF,Juventus,Serie A,20.0,1999.0,24.7,1.0,19.0,6.0,31.6,0.77,0.24,0.05,0.17,12.1,0.0,0.0,0.0,1.3,1.3,0.07,-0.3,-0.3
1523,Isaac Lihadji,fr FRA,"MF,FW",Lille,Ligue 1,18.0,2002.0,2.2,0.0,4.0,2.0,50.0,1.84,0.92,0.0,0.0,13.5,0.0,0.0,0.0,0.7,0.7,0.18,-0.7,-0.7
1524,Dimitris Limnios,gr GRE,"MF,FW",Köln,Bundesliga,22.0,1998.0,4.2,0.0,6.0,2.0,33.3,1.43,0.48,0.0,0.0,18.8,1.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
1525,Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,26.0,1994.0,28.7,1.0,4.0,1.0,25.0,0.14,0.03,0.25,1.0,6.4,0.0,0.0,0.0,0.6,0.6,0.15,0.4,0.4
1526,Karol Linetty,pl POL,MF,Torino,Serie A,25.0,1995.0,20.4,1.0,7.0,3.0,42.9,0.34,0.15,0.14,0.33,18.5,0.0,0.0,0.0,1.1,1.1,0.15,-0.1,-0.1
1527,Jesse Lingard,eng ENG,"MF,FW",West Ham,Premier League,27.0,1992.0,15.8,9.0,40.0,20.0,50.0,2.53,1.27,0.2,0.4,21.4,1.0,1.0,2.0,4.5,2.8,0.07,4.5,5.2
1528,Pol Lirola,es ESP,"DF,FW",Fiorentina,Serie A,22.0,1997.0,5.5,0.0,2.0,0.0,0.0,0.36,0.0,0.0,,11.7,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1529,Pol Lirola,es ESP,"DF,FW",Marseille,Ligue 1,22.0,1997.0,17.3,2.0,10.0,4.0,40.0,0.58,0.23,0.2,0.5,14.5,0.0,0.0,0.0,1.3,1.3,0.13,0.7,0.7
1530,Jake Livermore,eng ENG,MF,West Brom,Premier League,30.0,1989.0,13.8,0.0,5.0,0.0,0.0,0.36,0.0,0.0,,19.8,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
1531,Diego Llorente,es ESP,DF,Leeds United,Premier League,26.0,1993.0,13.4,1.0,8.0,3.0,37.5,0.6,0.22,0.13,0.33,17.4,0.0,0.0,0.0,0.8,0.8,0.1,0.2,0.2
1532,Diego Llorente,es ESP,DF,Real Sociedad,La Liga,26.0,1993.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1534,Fernando Llorente,es ESP,FW,Udinese,Serie A,35.0,1985.0,7.9,1.0,11.0,5.0,45.5,1.39,0.63,0.09,0.2,9.7,0.0,0.0,0.0,1.8,1.8,0.17,-0.8,-0.8
1535,Fernando Llorente,es ESP,"FW,MF",Napoli,Serie A,35.0,1985.0,0.6,0.0,2.0,0.0,0.0,3.46,0.0,0.0,,8.7,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2
1536,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,La Liga,25.0,1995.0,32.8,12.0,49.0,22.0,44.9,1.49,0.67,0.24,0.55,18.6,0.0,0.0,0.0,3.4,3.4,0.07,8.6,8.6
1537,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,33.0,1986.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1538,Giovani Lo Celso,ar ARG,MF,Tottenham,Premier League,24.0,1996.0,10.5,1.0,15.0,5.0,33.3,1.43,0.48,0.07,0.2,19.0,1.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4
1539,Stanislav Lobotka,sk SVK,MF,Napoli,Serie A,25.0,1994.0,1.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1540,Manuel Locatelli,it ITA,MF,Sassuolo,Serie A,22.0,1998.0,32.0,4.0,39.0,7.0,17.9,1.22,0.22,0.05,0.29,23.2,6.0,2.0,2.0,3.7,2.1,0.05,0.3,-0.1
1541,Renan Lodi,br BRA,"DF,FW",Atlético Madrid,La Liga,22.0,1998.0,12.5,1.0,11.0,3.0,27.3,0.88,0.24,0.09,0.33,18.6,0.0,0.0,0.0,0.8,0.8,0.07,0.2,0.2
1542,Ruben Loftus-Cheek,eng ENG,FW,Chelsea,Premier League,24.0,1996.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1543,Ruben Loftus-Cheek,eng ENG,"MF,FW",Fulham,Premier League,24.0,1996.0,21.2,1.0,35.0,8.0,22.9,1.65,0.38,0.03,0.13,16.6,0.0,0.0,0.0,3.4,3.4,0.1,-2.4,-2.4
1544,Niklas Lomb,de GER,GK,Leverkusen,Bundesliga,27.0,1993.0,1.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1545,Kevin Long,ie IRL,DF,Burnley,Premier League,29.0,1990.0,7.1,0.0,2.0,0.0,0.0,0.28,0.0,0.0,,9.3,0.0,0.0,0.0,0.4,0.4,0.2,-0.4,-0.4
1546,Shane Long,ie IRL,FW,Southampton,Premier League,33.0,1987.0,2.3,0.0,2.0,1.0,50.0,0.86,0.43,0.0,0.0,21.3,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1547,Matthew Longstaff,eng ENG,MF,Newcastle Utd,Premier League,20.0,2000.0,4.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1548,Sean Longstaff,eng ENG,MF,Newcastle Utd,Premier League,22.0,1997.0,15.7,0.0,15.0,5.0,33.3,0.96,0.32,0.0,0.0,19.8,1.0,0.0,0.0,1.4,1.4,0.09,-1.4,-1.4
