,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
651,Troy Deeney,Watford,20.5,48,2.34,43,0,0,3,2,0,5,0.24,5,0,0,0,0,0
652,Jermain Defoe,Bournemouth,12.1,28,2.32,19,0,0,6,2,1,4,0.33,1,0,0,2,0,1
653,Steven Defour,Burnley,22.2,45,2.03,40,0,1,4,0,0,3,0.14,3,0,0,0,0,0
654,Gregoire Defrel,Roma,5.4,17,3.15,11,2,2,0,1,1,3,0.56,2,0,0,0,0,1
655,Alessandro Deiola,Cagliari,5.0,7,1.40,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
656,Lorenzo Del Pinto,Benevento,8.4,19,2.25,17,0,0,1,1,0,2,0.24,2,0,0,0,0,0
657,Damien Delaney,Crystal Palace,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
658,Thomas Delaney,Werder Bremen,31.1,63,2.03,48,3,1,5,5,1,4,0.13,3,0,0,0,0,1
659,Jonathan Delaplace,Caen,6.5,20,3.09,18,0,1,0,1,0,1,0.15,1,0,0,0,0,0
660,Cristian Dell'Orco,Sassuolo,4.7,3,0.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
661,Andy Delort,Toulouse,25.9,82,3.16,50,10,6,8,8,0,7,0.27,5,1,0,0,1,0
662,Fabian Delph,Manchester City,19.3,40,2.07,36,1,2,0,1,0,6,0.31,5,0,1,0,0,0
663,Mousa Dembele,Tottenham,20.9,50,2.39,42,0,2,2,2,2,2,0.10,2,0,0,0,0,0
664,Ousmane Dembele,Barcelona,10.3,52,5.06,31,8,8,3,2,0,11,1.07,8,0,1,2,0,0
665,Jessy Deminguet,Caen,5.9,19,3.20,11,6,0,1,0,1,2,0.34,1,0,0,0,0,1
666,Kerem Demirbay,Hoffenheim,13.5,58,4.31,35,13,8,0,1,1,3,0.22,1,2,0,0,0,0
667,Ermedin Demirovic,Alavés,2.0,4,1.98,2,0,0,2,0,0,1,0.49,1,0,0,0,0,0
668,Diego Demme,RB Leipzig,25.4,83,3.27,72,2,2,2,3,2,12,0.47,10,0,0,0,2,0
669,Fabio Depaoli,Chievo,13.2,13,0.98,12,1,0,0,0,0,1,0.08,1,0,0,0,0,0
670,Mathieu Deplagne,Troyes,26.8,33,1.23,25,2,2,0,2,2,3,0.11,3,0,0,0,0,0
671,Laurent Depoitre,Huddersfield,20.2,32,1.58,22,0,3,3,3,1,6,0.30,2,0,2,1,1,0
672,Mike van der Hoorn,Swansea City,21.6,9,0.42,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
673,Gregory van der Wiel,Cagliari,3.2,5,1.56,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
674,Daniele Dessena,Cagliari,6.4,8,1.26,5,0,0,1,1,1,1,0.16,1,0,0,0,0,0
676,Mattia Destro,Bologna,18.0,40,2.23,26,0,6,5,3,0,7,0.39,3,0,1,3,0,0
677,Gerard Deulofeu,Watford,4.8,17,3.52,9,3,2,1,2,0,1,0.21,0,0,0,0,1,0
678,Gerard Deulofeu,Barcelona,5.6,18,3.22,12,3,2,0,1,0,1,0.18,1,0,0,0,0,0
679,Gianluca Di Chiara,Benevento,11.2,25,2.23,17,7,0,0,1,0,0,0.00,0,0,0,0,0,0
680,Federico Di Francesco,Bologna,17.7,41,2.32,33,0,4,1,3,0,4,0.23,3,0,0,0,1,0
681,Davide Di Gennaro,Lazio,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
682,Angel Di Maria,Paris S-G,23.5,123,5.25,78,25,9,6,4,1,12,0.51,8,2,1,0,0,1
683,Franco Di Santo,Schalke 04,18.4,38,2.07,24,0,1,7,5,1,4,0.22,2,0,0,1,1,0
684,Cheick Diabate,Benevento,7.4,6,0.81,4,0,0,1,1,0,1,0.14,1,0,0,0,0,0
685,Fousseni Diabate,Leicester City,6.5,24,3.68,18,0,3,1,2,0,4,0.61,4,0,0,0,0,0
686,Moussa Diaby,Crotone,0.8,1,1.30,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
687,Fallou Diagne,Metz,24.9,24,0.97,19,1,0,1,1,2,4,0.16,3,0,0,1,0,0
688,Adama Diakhaby,Monaco,9.4,16,1.69,9,0,2,0,4,1,4,0.42,3,0,0,0,1,0
689,Mouctar Diakhaby,Lyon,8.1,1,0.12,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
690,Abdou Diallo,Mainz 05,26.8,24,0.89,18,1,2,1,0,2,3,0.11,3,0,0,0,0,0
691,Abdoulaye Diallo,Rennes,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
692,Habib Diallo,Metz,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
693,Mustapha Diallo,Guingamp,15.4,20,1.30,11,0,2,4,2,1,0,0.00,0,0,0,0,0,0
694,Mohamed Diame,Newcastle Utd,22.7,39,1.72,26,0,5,2,0,6,0,0.00,0,0,0,0,0,0
695,Lassana Diarra,Paris S-G,6.7,12,1.78,10,0,2,0,0,0,1,0.15,1,0,0,0,0,0
696,Amadou Diawara,Napoli,7.3,15,2.06,13,0,0,1,0,1,3,0.41,3,0,0,0,0,0
697,Brahim Diaz,Manchester City,0.6,2,3.27,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0
698,Bakaye Dibassy,Amiens,30.9,25,0.81,18,4,3,0,0,0,2,0.06,1,0,1,0,0,0
699,Daniel Didavi,Wolfsburg,24.9,60,2.41,43,7,1,6,3,0,9,0.36,6,3,0,0,0,0
700,Thomas Didillon,Metz,9.0,2,0.22,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
702,Etienne Didot,Guingamp,18.0,37,2.06,28,5,0,2,2,0,2,0.11,1,0,0,1,0,0
703,Adrian Dieguez,Alavés,4.8,2,0.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
704,Dennis Diekmeier,Hamburger SV,20.8,42,2.02,29,4,3,0,5,1,4,0.19,4,0,0,0,0,0
705,Eric Dier,Tottenham,31.4,40,1.27,37,0,0,2,1,0,4,0.13,4,0,0,0,0,0
706,Lucas Digne,Barcelona,7.8,11,1.41,9,0,0,0,0,2,2,0.26,2,0,0,0,0,0
707,Landry Dimata,Wolfsburg,10.0,29,2.90,13,0,0,3,12,1,3,0.30,3,0,0,0,0,0
708,Tristan Dingome,Troyes,13.2,27,2.04,25,0,1,1,0,0,3,0.23,2,0,0,1,0,0
709,Ismael Diomande,Caen,7.9,2,0.25,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0
710,Lois Diony,Saint-Étienne,10.3,22,2.13,13,0,2,2,5,0,3,0.29,0,0,0,0,3,0
711,Issa Diop,Toulouse,34.0,23,0.68,14,2,2,3,2,0,0,0.00,0,0,0,0,0,0
712,Papakouli Diop,Espanyol,2.9,4,1.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
713,Papakouli Diop,Eibar,10.4,21,2.01,17,1,0,0,1,2,0,0.00,0,0,0,0,0,0
714,Assane Diousse,Saint-Étienne,14.9,15,1.00,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0
715,Djene,Getafe,36.0,12,0.33,9,0,1,1,1,0,1,0.03,1,0,0,0,0,0
716,Koffi Djidji,Nantes,26.8,21,0.78,13,3,3,0,0,2,2,0.07,2,0,0,0,0,0
717,Alexander Djiku,Caen,28.0,17,0.61,11,2,0,3,1,0,0,0.00,0,0,0,0,0,0
718,Papy Djilobodji,Dijon,30.0,15,0.50,13,1,0,1,0,0,4,0.13,3,0,0,1,0,0
719,Berat Djimsiti,Benevento,30.0,22,0.73,17,1,1,2,1,0,2,0.07,2,0,0,0,0,0
720,Marko Dmitrovic,Eibar,36.0,8,0.22,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
721,Keagan Dolly,Montpellier,9.8,55,5.62,27,17,5,4,1,1,3,0.31,3,0,0,0,0,0
722,Jaume Domenech,Valencia,5.0,2,0.40,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
723,Jean-Luc Dompe,Amiens,0.3,2,6.21,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
724,Giulio Donati,Mainz 05,25.4,47,1.86,34,7,1,0,5,0,3,0.12,3,0,0,0,0,0
725,Ji Dong-won,Augsburg,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
726,Anastasios Donis,Stuttgart,10.5,34,3.22,15,0,11,2,4,2,8,0.76,2,0,4,0,1,1
728,Gianluigi Donnarumma,Milan,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
729,Godfred Donsah,Bologna,19.9,36,1.81,24,0,8,2,2,0,4,0.20,2,0,2,0,0,0
730,Doria,Marseille,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
731,Niklas Dorsch,Bayern Munich,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
732,Gabriel Dos Santos,Troyes,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
733,Mauro dos Santos,Leganés,10.9,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
734,Mathieu Dossevi,Metz,27.9,134,4.81,83,28,15,3,4,1,14,0.50,10,2,1,0,0,1
735,Abdoulaye Doucoure,Watford,36.9,99,2.68,83,1,6,4,1,4,7,0.19,6,0,1,0,0,0
736,Cheick Doukoure,Levante,11.4,14,1.23,14,0,0,0,0,0,1,0.09,1,0,0,0,0,0
737,Mohamed Drager,Freiburg,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
738,Aleksandar Dragovic,Leicester City,8.5,3,0.35,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
739,Aleksandar Dragovic,Leverkusen,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
740,Bartlomiej Dragowski,Fiorentina,2.4,1,0.41,1,0,0,0,0,0,1,0.41,1,0,0,0,0,0
741,Boukary Drame,SPAL,1.1,1,0.98,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
742,Julian Draxler,Paris S-G,18.9,79,4.17,64,5,4,3,0,3,19,1.00,15,1,1,2,0,0
743,Danny Drinkwater,Chelsea,5.9,13,2.22,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0
744,Josip Drmic,M'Gladbach,5.2,12,2.31,10,0,1,1,0,0,4,0.77,2,0,1,1,0,0
745,Rick van Drongelen,Hamburger SV,16.0,10,0.62,7,1,1,1,0,0,0,0.00,0,0,0,0,0,0
746,Oscar Duarte,Espanyol,11.0,6,0.55,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
747,Ruben Duarte,Alavés,23.8,43,1.81,31,5,1,2,3,1,3,0.13,2,0,0,0,1,0
748,Leo Dubois,Nantes,33.6,116,3.46,66,31,7,8,3,1,9,0.27,4,2,1,1,1,0
749,Martin Dubravka,Newcastle Utd,12.0,3,0.25,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
750,Ondrej Duda,Hertha BSC,8.3,19,2.30,15,0,4,0,0,0,1,0.12,1,0,0,0,0,0
751,Shane Duffy,Brighton,36.6,13,0.36,8,0,0,3,2,0,2,0.05,1,0,0,0,1,0
752,Paul Dummett,Newcastle Utd,17.8,13,0.73,12,0,0,1,0,0,2,0.11,2,0,0,0,0,0
754,Alfred Duncan,Sassuolo,21.6,65,3.00,53,1,4,5,1,1,4,0.18,4,0,0,0,0,0
755,Lewis Dunk,Brighton,38.0,32,0.84,21,0,1,6,2,2,3,0.08,1,0,0,1,1,0
756,Maxime Dupe,Nantes,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
757,Jimmy Durmaz,Toulouse,11.4,53,4.64,25,14,4,2,5,3,6,0.53,3,1,0,0,1,1
758,Riza Durmisi,Betis,23.1,45,1.95,38,2,3,1,1,0,7,0.30,6,0,0,0,1,0
759,Hugo Duro,Getafe,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
760,Noe Dussenne,Crotone,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
761,Paulo Dybala,Juventus,26.1,148,5.66,74,25,18,11,19,1,18,0.69,9,4,3,0,2,0
762,Nathan Dyer,Swansea City,14.5,29,2.00,23,0,2,1,2,1,1,0.07,0,0,0,1,0,0
763,Edin Dzeko,Roma,33.5,122,3.64,89,1,17,9,6,0,8,0.24,6,0,1,1,0,0
764,Blerim Dzemaili,Bologna,13.3,25,1.89,19,0,1,2,2,1,2,0.15,1,0,0,1,0,0
765,Felix Eboa Eboa,Guingamp,16.9,13,0.77,9,2,0,1,0,1,2,0.12,1,0,0,1,0,0
766,Eder,Inter,8.9,33,3.73,24,1,2,2,4,0,3,0.34,1,0,0,0,2,0
767,Simone Edera,Torino,3.6,7,1.94,5,0,1,1,0,0,2,0.55,2,0,0,0,0,0
768,Ederson,Manchester City,35.5,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
769,Tom Edwards,Stoke City,5.3,2,0.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
770,Mandela Egbo,M'Gladbach,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
771,Johannes Eggestein,Werder Bremen,1.1,6,5.45,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
772,Maximilian Eggestein,Werder Bremen,29.9,60,2.01,45,1,3,7,2,2,6,0.20,3,0,0,2,0,1
773,Albin Ekdal,Hamburger SV,12.3,23,1.87,19,0,0,1,1,2,2,0.16,1,0,0,0,0,1
774,Josip Elez,Hannover 96,8.6,7,0.81,7,0,0,0,0,0,1,0.12,1,0,0,0,0,0
775,Rob Elliot,Newcastle Utd,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
776,Mohamed Elneny,Arsenal,9.6,25,2.60,22,0,0,2,1,0,1,0.10,1,0,0,0,0,0
777,Aritz Elustondo,Real Sociedad,17.7,14,0.79,9,3,0,1,1,0,2,0.11,1,1,0,0,0,0
778,Nico Elvedi,M'Gladbach,32.4,50,1.54,37,1,1,5,5,1,5,0.15,2,0,0,1,2,0
780,Rodrigo Ely,Alavés,29.9,16,0.54,13,0,0,2,0,1,1,0.03,1,0,0,0,0,0
781,Breel Embolo,Schalke 04,10.2,27,2.64,10,0,5,2,8,2,6,0.59,2,0,0,0,3,1
782,Youssef En-Nesyri,Málaga,17.7,28,1.58,11,0,7,3,5,2,3,0.17,0,0,1,1,0,1
783,Sergi Enrich,Eibar,14.8,32,2.17,23,1,0,2,4,2,3,0.20,1,0,0,0,1,1
784,Javier Eraso,Leganés,28.1,62,2.20,39,13,2,4,4,0,6,0.21,2,2,0,2,0,0
785,Christian Eriksen,Tottenham,35.8,181,5.06,129,33,6,11,2,0,15,0.42,10,4,0,1,0,0
786,Gonzalo Escalante,Eibar,17.4,29,1.67,23,0,2,2,2,0,0,0.00,0,0,0,0,0,0
787,Sergio Escudero,Sevilla,25.9,46,1.78,32,7,0,1,2,4,6,0.23,3,2,0,1,0,0
788,Bernardo Espinosa,Girona,31.9,20,0.63,13,0,0,6,1,0,4,0.13,2,0,0,2,0,0
789,Michael Esser,Hannover 96,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
790,Alexander Esswein,Hertha BSC,6.9,14,2.04,13,0,0,0,1,0,3,0.44,2,0,0,0,1,0
791,Oghenekaro Etebo,Las Palmas,13.5,31,2.30,20,0,2,1,5,3,1,0.07,1,0,0,0,0,0
792,Benat Etxebarria,Athletic Club,12.4,57,4.58,26,26,2,2,0,1,6,0.48,3,2,0,1,0,0
793,Xabier Etxeita,Athletic Club,4.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
794,Jonny Evans,West Brom,25.2,22,0.87,18,2,0,2,0,0,3,0.12,2,0,0,1,0,0
795,Franck Evina,Bayern Munich,1.2,3,2.45,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
796,Patrice Evra,West Ham,2.5,2,0.79,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0
797,Patrice Evra,Marseille,3.9,4,1.03,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
798,Edu Exposito,La Coruña,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
799,Erik Exposito,Las Palmas,5.2,8,1.54,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0
800,Valentin Eysseric,Fiorentina,7.8,42,5.36,27,6,3,3,2,1,4,0.51,3,0,0,1,0,0
801,Valentin Eysseric,Nice,1.0,2,2.00,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
802,Imoh Ezekiel,Las Palmas,5.2,10,1.92,7,0,1,0,2,0,1,0.19,0,0,1,0,0,0
803,Marco Fabian,Eint Frankfurt,4.7,12,2.56,9,2,0,1,0,0,2,0.43,2,0,0,0,0,0
804,Lukasz Fabianski,Swansea City,38.0,5,0.13,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
806,Fabinho,Monaco,34.0,92,2.71,67,0,10,1,9,5,18,0.53,11,0,4,0,2,1
807,Cesc Fabregas,Chelsea,25.6,168,6.56,110,49,2,5,0,2,13,0.51,8,5,0,0,0,0
808,Ralf Fahrmann,Schalke 04,33.5,7,0.21,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
809,Faycal Fajr,Getafe,26.5,64,2.42,32,25,2,1,2,2,6,0.23,2,3,1,0,0,0
810,Radamel Falcao,Monaco,23.7,46,1.94,28,0,5,7,6,0,9,0.38,4,0,2,3,0,0
811,Diego Falcinelli,Fiorentina,4.9,19,3.90,14,1,1,3,0,0,4,0.82,4,0,0,0,0,0
812,Diego Falcinelli,Sassuolo,14.6,30,2.05,15,1,3,6,5,0,2,0.14,0,0,0,2,0,0
813,Simon Falette,Metz,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
814,Simon Falette,Eint Frankfurt,24.6,23,0.94,16,1,0,4,2,0,1,0.04,1,0,0,0,0,0
815,Cesar Falletti,Bologna,3.6,8,2.26,4,0,0,1,3,0,0,0.00,0,0,0,0,0,0
816,Iago Falque,Torino,31.3,132,4.21,92,12,11,9,8,0,14,0.45,11,1,1,0,1,0
817,Paolo Farago,Cagliari,27.3,69,2.53,49,3,2,7,7,1,9,0.33,8,0,0,0,1,0
818,Imad Faraj,Lille,1.8,9,5.00,4,1,3,0,1,0,2,1.11,1,0,1,0,0,0
819,Davide Faraoni,Crotone,19.5,32,1.64,20,8,1,1,2,0,6,0.31,5,1,0,0,0,0
820,Mohamed Fares,Hellas Verona,28.9,49,1.69,30,2,9,2,4,2,2,0.07,1,0,0,0,0,1
821,Diego Farias,Cagliari,17.9,51,2.85,34,4,6,6,1,0,7,0.39,6,1,0,0,0,0
822,Federico Fazio,Roma,32.5,23,0.71,18,0,0,2,0,3,3,0.09,3,0,0,0,0,0
823,Zouhair Feddal,Betis,14.0,5,0.36,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
824,Nabil Fekir,Lyon,27.5,150,5.45,69,26,20,9,21,5,26,0.94,14,2,5,1,3,1
825,Felipe,Hannover 96,5.1,2,0.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
826,Luiz Felipe,Lazio,13.0,12,0.93,10,0,0,0,0,2,1,0.08,1,0,0,0,0,0
827,Ohis Felix Uduokhai,Wolfsburg,17.3,6,0.35,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
828,Marouane Fellaini,Manchester Utd,7.6,13,1.88,12,0,0,0,0,1,1,0.14,0,0,0,0,0,1
829,Kiko Femenia,Watford,19.0,38,2.00,30,1,3,2,2,0,4,0.21,3,0,1,0,0,0
830,Leroy Fer,Swansea City,15.5,24,1.55,17,0,4,1,1,1,2,0.13,2,0,0,0,0,0
832,Julien Feret,Caen,34.0,130,3.82,80,33,4,3,4,6,5,0.15,4,1,0,0,0,0
833,Edimilson Fernandes,West Ham,9.4,12,1.28,8,1,2,0,1,0,2,0.21,1,0,0,0,1,0
834,Gelson Fernandes,Eint Frankfurt,11.5,10,0.87,7,0,0,1,0,2,1,0.09,1,0,0,0,0,0
835,Andres Fernandez,Villarreal,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
836,Augusto Fernandez,Atlético Madrid,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
837,Brian Fernandez,Metz,1.4,8,5.63,2,2,2,1,1,0,0,0.00,0,0,0,0,0,0
838,Carlos Fernandez,Sevilla,1.5,4,2.63,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
839,Federico Fernandez,Swansea City,29.7,14,0.47,13,0,0,1,0,0,1,0.03,1,0,0,0,0,0
840,Raul Fernandez,Levante,11.0,4,0.36,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
841,Fernandinho,Manchester City,32.0,74,2.31,63,0,2,3,3,3,13,0.41,13,0,0,0,0,0
842,Alex Ferrari,Hellas Verona,23.7,23,0.97,13,4,4,0,1,1,4,0.17,4,0,0,0,0,0
843,Jordan Ferri,Lyon,7.1,26,3.66,22,1,2,0,0,1,4,0.56,4,0,0,0,0,0
844,Sam Field,West Brom,6.0,11,1.84,7,2,0,1,0,1,0,0.00,0,0,0,0,0,0
845,Afonso Figueiredo,Rennes,2.5,3,1.21,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
846,Gian Filippo Felicioli,Hellas Verona,3.1,1,0.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
847,Alfred Finnbogason,Augsburg,20.2,68,3.37,47,2,7,8,4,0,7,0.35,5,0,0,1,1,0
848,Roberto Firmino,Liverpool,30.7,133,4.33,95,1,17,13,3,4,13,0.42,10,0,1,2,0,0
849,Junior Firpo,Betis,13.2,16,1.21,14,1,0,0,1,0,2,0.15,2,0,0,0,0,0
850,Viktor Fischer,Mainz 05,3.7,13,3.49,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0
851,Mathieu Flamini,Getafe,5.3,3,0.56,2,0,0,0,0,1,1,0.19,0,0,0,0,0,1
852,Darren Fletcher,Stoke City,24.7,48,1.95,35,6,1,3,1,2,4,0.16,2,1,0,1,0,0
853,Sergio Floccari,SPAL,9.8,20,2.04,14,0,3,1,2,0,3,0.31,1,0,0,0,2,0
854,Alessandro Florenzi,Roma,26.5,81,3.06,68,6,4,2,0,1,9,0.34,8,0,1,0,0,0
855,Phil Foden,Manchester City,0.5,7,12.86,4,0,2,0,1,0,3,5.51,2,0,1,0,0,0
856,Guessouma Fofana,Amiens,8.3,4,0.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
858,Seko Fofana,Udinese,20.8,54,2.60,34,0,14,1,3,2,6,0.29,1,0,2,0,2,1
859,Andreu Fontas,Celta Vigo,9.8,9,0.92,8,0,0,0,0,1,1,0.10,1,0,0,0,0,0
860,Jose Fonte,West Ham,7.6,9,1.18,7,1,0,1,0,0,2,0.26,1,0,0,1,0,0
861,Pablo Fornals,Villarreal,29.1,114,3.92,95,0,6,5,5,3,17,0.58,16,0,0,1,0,0
862,Emil Forsberg,RB Leipzig,15.2,81,5.33,50,23,4,2,2,0,6,0.39,4,2,0,0,0,0
863,Fraser Forster,Southampton,20.0,1,0.05,0,1,0,0,0,0,1,0.05,0,1,0,0,0,0
864,Steven Fortes,Toulouse,1.7,2,1.16,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
865,Marco Fossati,Hellas Verona,12.2,26,2.13,21,3,0,2,0,0,1,0.08,0,0,0,1,0,0
866,Iver Fossum,Hannover 96,14.5,49,3.38,34,6,2,5,1,1,2,0.14,2,0,0,0,0,0
867,Ben Foster,West Brom,37.0,12,0.32,5,7,0,0,0,0,0,0.00,0,0,0,0,0,0
868,Timothy Fosu-Mensah,Crystal Palace,17.7,19,1.07,17,0,0,1,1,0,0,0.00,0,0,0,0,0,0
869,Dimitri Foulquier,Strasbourg,13.8,27,1.96,19,2,4,2,0,0,3,0.22,3,0,0,0,0,0
870,Lilian Fournier,Metz,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
871,Raphael Framberger,Augsburg,7.7,19,2.46,16,1,0,0,1,1,0,0.00,0,0,0,0,0,0
872,Simon Francis,Bournemouth,30.1,46,1.53,40,2,2,1,0,1,2,0.07,1,0,0,1,0,0
873,Mike Frantz,Freiburg,11.6,23,1.99,13,3,0,3,2,2,1,0.09,1,0,0,0,0,0
874,Ryan Fraser,Bournemouth,22.3,71,3.19,52,12,1,2,4,0,5,0.22,3,1,0,0,1,0
875,Fabian Frei,Mainz 05,8.9,20,2.24,18,0,1,1,0,0,1,0.11,1,0,0,0,0,0
876,Remo Freuler,Atalanta,33.4,115,3.44,92,10,4,7,2,0,7,0.21,6,1,0,0,0,0
877,Marco Friedl,Werder Bremen,6.7,9,1.35,5,2,0,1,1,0,0,0.00,0,0,0,0,0,0
878,Marco Friedl,Bayern Munich,0.5,5,10.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
879,Christian Fuchs,Leicester City,21.3,40,1.87,21,15,0,3,0,1,4,0.19,3,1,0,0,0,0
880,Javi Fuego,Villarreal,6.0,5,0.84,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
881,Javi Fuego,Espanyol,14.9,11,0.74,6,1,0,0,2,2,0,0.00,0,0,0,0,0,0
882,Chris Fuhrich,Köln,1.1,4,3.79,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
884,Angelo Fulgini,Angers,17.0,60,3.53,35,14,3,4,3,1,6,0.35,2,3,0,0,1,0
885,Niclas Fullkrug,Hannover 96,26.5,73,2.75,61,0,3,6,3,0,8,0.30,6,0,0,1,1,0
886,Jay Fulton,Swansea City,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
887,Ramiro Funes Mori,Everton,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
888,Manolo Gabbiadini,Southampton,12.0,14,1.17,11,0,1,1,1,0,1,0.08,1,0,0,0,0,0
889,Gabi,Atlético Madrid,26.1,59,2.26,33,23,1,0,1,1,7,0.27,4,1,0,0,1,1
890,Gabriel,Leganés,26.4,65,2.46,44,1,3,2,12,3,4,0.15,3,0,0,1,0,0
891,Mijat Gacinovic,Eint Frankfurt,20.2,51,2.53,28,4,4,4,5,6,5,0.25,2,0,1,0,1,1
892,Roberto Gagliardini,Inter,22.1,35,1.59,32,0,0,0,1,2,1,0.05,1,0,0,0,0,0
893,Nicolas Gaitan,Atlético Madrid,2.4,10,4.11,7,1,0,1,0,1,0,0.00,0,0,0,0,0,0
894,Milan Gajic,Bordeaux,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
895,Serge Gakpe,Amiens,20.3,31,1.53,26,1,1,1,2,0,5,0.25,3,1,1,0,0,0
896,Andrey Galabinov,Genoa,12.5,23,1.83,19,0,0,2,2,0,2,0.16,1,0,0,0,1,0
897,Alex Galvez,Las Palmas,18.0,8,0.44,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
898,Alex Galvez,Eibar,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
899,Bruno Gama,La Coruña,1.3,8,6.26,4,0,1,1,2,0,0,0.00,0,0,0,0,0,0
900,Alessandro Gamberini,Chievo,20.2,7,0.35,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
