,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1700,Pablo Martinez,fr FRA,DF,Nîmes,Ligue 1,31.0,1989.0,6.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,24.0,10.0,8.0,55.6
1701,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,Serie A,24.0,1996.0,16.5,4.0,1.0,0.0,23.0,10.0,0.0,5.0,39.0,20.0,0.0,1.0,0.0,107.0,28.0,22.0,56.0
1702,Gelson Martins,pt POR,"MF,FW",Monaco,Ligue 1,25.0,1995.0,17.2,3.0,0.0,0.0,23.0,36.0,5.0,28.0,13.0,26.0,2.0,0.0,0.0,87.0,9.0,25.0,26.5
1703,Adam Marušić,me MNE,DF,Lazio,Serie A,27.0,1992.0,33.0,3.0,0.0,0.0,19.0,16.0,4.0,64.0,40.0,22.0,0.0,1.0,1.0,185.0,28.0,27.0,50.9
1704,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,Ligue 1,34.0,1986.0,2.2,0.0,0.0,0.0,2.0,7.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,18.0,1.0,1.0,50.0
1705,Marvin,es ESP,"DF,MF",Real Madrid,La Liga,20.0,2000.0,1.5,0.0,0.0,0.0,1.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,75.0
1706,Omar Mascarell,es ESP,MF,Schalke 04,Bundesliga,27.0,1993.0,19.6,6.0,0.0,0.0,26.0,9.0,0.0,16.0,37.0,24.0,0.0,0.0,0.0,123.0,27.0,26.0,50.9
1707,Andrea Masiello,it ITA,DF,Genoa,Serie A,34.0,1986.0,28.5,6.0,0.0,0.0,15.0,12.0,1.0,8.0,53.0,22.0,0.0,1.0,0.0,156.0,40.0,34.0,54.1
1708,Jordi Masip,es ESP,GK,Valladolid,La Liga,31.0,1989.0,25.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,100.0
1709,Roberto Massimo,de GER,"DF,FW",Stuttgart,Bundesliga,19.0,2000.0,8.4,2.0,0.0,0.0,4.0,7.0,7.0,10.0,11.0,11.0,0.0,0.0,0.0,45.0,9.0,6.0,60.0
1710,Giuseppe Mastinu,it ITA,FW,Spezia,Serie A,28.0,1991.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1711,Arthur Masuaku,cd COD,"DF,MF",West Ham,Premier League,26.0,1993.0,11.2,2.0,0.0,0.0,10.0,8.0,1.0,41.0,8.0,12.0,0.0,1.0,0.0,62.0,8.0,14.0,36.4
1712,Jaime Mata,es ESP,FW,Getafe,La Liga,31.0,1988.0,22.6,9.0,1.0,0.0,70.0,36.0,27.0,35.0,6.0,7.0,0.0,0.0,0.0,62.0,78.0,136.0,36.4
1713,Juan Mata,es ESP,"FW,MF",Manchester Utd,Premier League,32.0,1988.0,5.7,0.0,0.0,0.0,1.0,4.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,33.3
1714,Pape Matar Sarr,sn SEN,MF,Metz,Ligue 1,17.0,2002.0,17.7,5.0,0.0,0.0,25.0,25.0,1.0,5.0,27.0,29.0,0.0,0.0,0.0,133.0,24.0,14.0,63.2
1716,Eliot Matazo,be BEL,MF,Monaco,Ligue 1,18.0,2002.0,3.5,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,11.0,1.0,6.0,14.3
1717,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,Premier League,23.0,1997.0,2.5,0.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,13.0,13.0,50.0
1718,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,Bundesliga,23.0,1997.0,11.1,2.0,0.0,0.0,8.0,8.0,13.0,4.0,4.0,3.0,1.0,0.0,0.0,25.0,26.0,32.0,44.8
1719,Nemanja Matić,rs SRB,MF,Manchester Utd,Premier League,31.0,1988.0,12.3,2.0,0.0,0.0,14.0,6.0,0.0,4.0,22.0,11.0,0.0,0.0,0.0,116.0,19.0,10.0,65.5
1720,Joël Matip,cm CMR,DF,Liverpool,Premier League,28.0,1991.0,7.7,2.0,0.0,0.0,11.0,4.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,43.0,23.0,11.0,67.6
1721,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,Bundesliga,19.0,2000.0,2.4,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,1.0,2.0,33.3
1722,Ryder Matos,br BRA,MF,Udinese,Serie A,27.0,1993.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1723,Henning Matriciani,de GER,DF,Schalke 04,Bundesliga,20.0,2000.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
1724,Chrislain Matsima,fr FRA,"DF,FW",Monaco,Ligue 1,18.0,2002.0,3.9,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,20.0,8.0,7.0,53.3
1725,Federico Mattiello,it ITA,DF,Spezia,Serie A,25.0,1995.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,25.0
1726,Neal Maupay,fr FRA,"FW,MF",Brighton,Premier League,23.0,1996.0,27.9,1.0,1.0,0.0,27.0,44.0,12.0,11.0,13.0,8.0,1.0,1.0,0.0,84.0,20.0,60.0,25.0
1727,Tony Mauricio,fr FRA,MF,Lens,Ligue 1,26.0,1994.0,5.6,3.0,0.0,0.0,19.0,10.0,0.0,42.0,3.0,12.0,0.0,0.0,0.0,37.0,2.0,5.0,28.6
1728,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,Ligue 1,22.0,1998.0,22.6,3.0,0.0,0.0,31.0,33.0,3.0,30.0,14.0,5.0,1.0,0.0,0.0,86.0,12.0,43.0,21.8
1729,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,Bundesliga,22.0,1997.0,16.3,5.0,0.0,0.0,23.0,17.0,1.0,5.0,59.0,29.0,0.0,1.0,0.0,129.0,46.0,18.0,71.9
1730,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,Bundesliga,31.0,1989.0,9.1,2.0,0.0,0.0,5.0,9.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,29.0,14.0,16.0,46.7
1731,Borja Mayoral,es ESP,FW,Roma,Serie A,23.0,1997.0,17.2,1.0,0.0,0.0,10.0,28.0,13.0,7.0,0.0,2.0,1.0,0.0,0.0,27.0,15.0,51.0,22.7
1732,Borja Mayoral,es ESP,FW,Real Madrid,La Liga,23.0,1997.0,0.3,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1733,Youssef Maziz,fr FRA,"MF,FW",Metz,Ligue 1,22.0,1998.0,2.9,1.0,0.0,0.0,2.0,5.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,75.0
1734,Antonio Mazzotta,it ITA,DF,Crotone,Serie A,30.0,1989.0,0.6,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1735,Kevin Mbabu,ch SUI,DF,Wolfsburg,Bundesliga,25.0,1995.0,18.2,7.0,0.0,0.0,43.0,20.0,0.0,68.0,22.0,33.0,0.0,0.0,0.0,114.0,34.0,23.0,59.6
1736,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,21.0,1998.0,26.4,5.0,0.0,0.0,23.0,38.0,17.0,53.0,3.0,2.0,4.0,0.0,0.0,59.0,5.0,14.0,26.3
1737,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,25.0,1994.0,4.8,2.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,26.0,12.0,11.0,52.2
1738,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,Bundesliga,20.0,2000.0,12.9,7.0,0.0,0.0,32.0,18.0,2.0,20.0,13.0,13.0,0.0,1.0,0.0,53.0,31.0,18.0,63.3
1739,Nathanael Mbuku,fr FRA,"MF,FW",Reims,Ligue 1,18.0,2002.0,24.6,3.0,0.0,0.0,26.0,59.0,3.0,43.0,14.0,19.0,1.0,1.0,0.0,105.0,26.0,43.0,37.7
1740,James McArthur,sct SCO,MF,Crystal Palace,Premier League,32.0,1987.0,16.3,3.0,0.0,0.0,32.0,14.0,0.0,10.0,23.0,32.0,0.0,0.0,0.0,114.0,21.0,13.0,61.8
1742,Oliver McBurnie,sct SCO,FW,Sheffield Utd,Premier League,24.0,1996.0,14.7,2.0,0.0,0.0,24.0,26.0,4.0,4.0,6.0,7.0,1.0,0.0,0.0,32.0,139.0,120.0,53.7
1743,Alex McCarthy,eng ENG,GK,Southampton,Premier League,30.0,1989.0,30.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,1.0,80.0
1744,James McCarthy,ie IRL,MF,Crystal Palace,Premier League,29.0,1990.0,9.1,1.0,0.0,0.0,6.0,4.0,0.0,11.0,8.0,12.0,0.0,0.0,0.0,59.0,9.0,6.0,60.0
1745,John McGinn,sct SCO,MF,Aston Villa,Premier League,25.0,1994.0,37.0,12.0,0.0,0.0,43.0,77.0,1.0,52.0,43.0,37.0,1.0,0.0,0.0,234.0,21.0,48.0,30.4
1746,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,Premier League,32.0,1987.0,26.6,7.0,0.0,0.0,45.0,33.0,17.0,21.0,2.0,21.0,0.0,0.0,0.0,78.0,88.0,115.0,43.3
1747,Weston McKennie,us USA,MF,Juventus,Serie A,21.0,1998.0,18.9,5.0,0.0,0.0,44.0,7.0,4.0,9.0,28.0,19.0,0.0,0.0,0.0,100.0,29.0,28.0,50.9
1748,Dwight McNeil,eng ENG,MF,Burnley,Premier League,20.0,1999.0,34.1,1.0,0.0,0.0,11.0,40.0,2.0,242.0,32.0,24.0,0.0,0.0,0.0,216.0,18.0,26.0,40.9
1749,Scott McTominay,sct SCO,MF,Manchester Utd,Premier League,23.0,1996.0,23.7,3.0,0.0,0.0,47.0,42.0,1.0,12.0,29.0,24.0,0.0,0.0,0.0,154.0,48.0,30.0,61.5
1750,Gary Medel,cl CHI,"DF,MF",Bologna,Serie A,32.0,1987.0,5.7,1.0,0.0,0.0,5.0,10.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,43.0,7.0,6.0,53.8
1751,Facundo Medina,ar ARG,DF,Lens,Ligue 1,21.0,1999.0,22.3,11.0,0.0,0.0,33.0,7.0,1.0,4.0,39.0,22.0,0.0,2.0,1.0,192.0,25.0,29.0,46.3
1752,Nathan de Medina,be BEL,DF,Arminia,Bundesliga,22.0,1997.0,7.1,5.0,1.0,0.0,10.0,4.0,0.0,8.0,11.0,10.0,0.0,0.0,0.0,47.0,4.0,16.0,20.0
1753,Ben Mee,eng ENG,DF,Burnley,Premier League,30.0,1989.0,29.9,3.0,0.0,0.0,15.0,19.0,1.0,0.0,43.0,15.0,0.0,0.0,0.0,170.0,108.0,65.0,62.4
1754,Joshua Mees,de GER,FW,Union Berlin,Bundesliga,24.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0
1755,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,Bundesliga,29.0,1991.0,9.1,0.0,0.0,0.0,19.0,15.0,10.0,20.0,5.0,9.0,0.0,0.0,0.0,45.0,5.0,19.0,20.8
1756,Soualiho Meïté,fr FRA,MF,Torino,Serie A,26.0,1994.0,10.2,0.0,0.0,0.0,11.0,9.0,1.0,2.0,10.0,7.0,0.0,0.0,0.0,57.0,6.0,10.0,37.5
1757,Soualiho Meïté,fr FRA,MF,Milan,Serie A,26.0,1994.0,6.5,2.0,0.0,0.0,13.0,14.0,2.0,1.0,8.0,10.0,0.0,0.0,0.0,62.0,12.0,8.0,60.0
1758,Hannibal Mejbri,tn TUN,MF,Manchester Utd,Premier League,17.0,2003.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1759,Farid El Melali,dz ALG,"FW,MF",Angers,Ligue 1,23.0,1997.0,4.6,1.0,0.0,0.0,8.0,15.0,1.0,8.0,6.0,5.0,1.0,0.0,0.0,30.0,2.0,8.0,20.0
1760,Filippo Melegoni,it ITA,"MF,DF",Genoa,Serie A,21.0,1999.0,4.3,1.0,0.0,0.0,3.0,5.0,0.0,14.0,5.0,6.0,0.0,0.0,0.0,14.0,2.0,2.0,50.0
1761,Gonzalo Melero,es ESP,"MF,FW",Levante,La Liga,26.0,1994.0,20.6,4.0,0.0,0.0,25.0,33.0,1.0,3.0,18.0,15.0,0.0,0.0,0.0,119.0,40.0,51.0,44.0
1762,Birger Meling,no NOR,DF,Nîmes,Ligue 1,25.0,1994.0,25.9,4.0,0.0,0.0,15.0,39.0,1.0,39.0,36.0,31.0,0.0,0.0,0.0,140.0,21.0,17.0,55.3
1763,Arthur Melo,br BRA,MF,Juventus,Serie A,23.0,1996.0,12.9,3.0,0.0,0.0,11.0,21.0,0.0,3.0,18.0,9.0,0.0,0.0,0.0,93.0,2.0,4.0,33.3
1764,Memphis,nl NED,FW,Lyon,Ligue 1,26.0,1994.0,32.5,4.0,0.0,0.0,31.0,52.0,12.0,166.0,5.0,3.0,2.0,0.0,0.0,89.0,14.0,27.0,34.1
1765,Houboulang Mendes,fr FRA,DF,Lorient,Ligue 1,22.0,1998.0,14.4,3.0,0.0,0.0,23.0,6.0,1.0,44.0,14.0,19.0,0.0,3.0,0.0,60.0,13.0,21.0,38.2
1766,Pedro Mendes,pt POR,DF,Montpellier,Ligue 1,29.0,1990.0,18.1,5.0,0.0,0.0,22.0,26.0,0.0,3.0,34.0,19.0,0.0,2.0,0.0,80.0,28.0,31.0,47.5
1768,Thiago Mendes,br BRA,MF,Lyon,Ligue 1,28.0,1992.0,24.9,5.0,1.0,0.0,25.0,23.0,0.0,12.0,39.0,22.0,0.0,0.0,0.0,206.0,25.0,21.0,54.3
1769,Brais Méndez,es ESP,"MF,FW",Celta Vigo,La Liga,23.0,1997.0,29.7,8.0,0.0,0.0,77.0,62.0,5.0,33.0,32.0,31.0,2.0,0.0,0.0,162.0,32.0,63.0,33.7
1770,Édgar Méndez,es ESP,"MF,FW",Alavés,La Liga,30.0,1990.0,23.2,12.0,1.0,1.0,52.0,51.0,8.0,62.0,19.0,29.0,0.0,0.0,0.0,107.0,58.0,50.0,53.7
1771,Eñaut Mendía,es ESP,FW,Eibar,La Liga,21.0,1999.0,0.7,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,
1772,Batista Mendy,fr FRA,MF,Nantes,Ligue 1,20.0,2000.0,0.8,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,100.0
1773,Benjamin Mendy,fr FRA,DF,Manchester City,Premier League,26.0,1994.0,10.6,2.0,0.0,0.0,14.0,0.0,1.0,30.0,5.0,9.0,0.0,1.0,0.0,42.0,8.0,12.0,40.0
1774,Edouard Mendy,sn SEN,GK,Chelsea,Premier League,28.0,1992.0,30.5,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.0,4.0,2.0,66.7
1775,Edouard Mendy,sn SEN,GK,Rennes,Ligue 1,28.0,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1776,Ferland Mendy,fr FRA,DF,Real Madrid,La Liga,25.0,1995.0,24.5,3.0,0.0,0.0,22.0,39.0,5.0,35.0,26.0,16.0,0.0,0.0,0.0,119.0,10.0,14.0,41.7
1777,Nampalys Mendy,sn SEN,MF,Leicester City,Premier League,28.0,1992.0,16.2,5.0,0.0,0.0,21.0,29.0,0.0,1.0,14.0,17.0,0.0,0.0,0.0,120.0,8.0,14.0,36.4
1778,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,Bundesliga,22.0,1997.0,1.1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,20.0
1779,Levent Mercan,de GER,FW,Schalke 04,Bundesliga,19.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1780,Jorge Meré,es ESP,DF,Köln,Bundesliga,23.0,1997.0,14.4,2.0,0.0,0.0,5.0,6.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,89.0,28.0,27.0,50.9
1781,Alex Meret,it ITA,GK,Napoli,Serie A,23.0,1997.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,1.0,83.3
1782,Mikel Merino,es ESP,MF,Real Sociedad,La Liga,24.0,1996.0,23.9,5.0,0.0,0.0,79.0,54.0,3.0,21.0,32.0,36.0,0.0,0.0,0.0,174.0,80.0,69.0,53.7
1783,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,La Liga,25.0,1995.0,6.1,0.0,0.0,0.0,4.0,13.0,2.0,47.0,3.0,3.0,0.0,0.0,0.0,31.0,4.0,7.0,36.4
1784,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,Serie A,23.0,1997.0,4.6,1.0,0.0,0.0,6.0,4.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,26.0,13.0,10.0,56.5
1785,Dries Mertens,be BEL,"FW,MF",Napoli,Serie A,33.0,1987.0,16.2,2.0,0.0,0.0,15.0,9.0,5.0,64.0,9.0,14.0,0.0,0.0,0.0,40.0,2.0,11.0,15.4
1786,Roque Mesa,es ESP,MF,Valladolid,La Liga,31.0,1989.0,19.6,4.0,1.0,0.0,29.0,36.0,6.0,55.0,14.0,29.0,0.0,0.0,0.0,136.0,15.0,29.0,34.1
1787,Illan Meslier,fr FRA,GK,Leeds United,Premier League,20.0,2000.0,35.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,15.0,1.0,93.8
1788,Lionel Messi,ar ARG,"FW,MF",Barcelona,La Liga,33.0,1987.0,33.6,4.0,0.0,0.0,22.0,99.0,7.0,126.0,6.0,10.0,0.0,0.0,0.0,66.0,7.0,10.0,41.2
1789,Junior Messias,br BRA,"MF,FW",Crotone,Serie A,29.0,1991.0,35.7,6.0,0.0,0.0,34.0,93.0,5.0,123.0,35.0,35.0,1.0,0.0,0.0,166.0,34.0,65.0,34.3
1790,Thomas Meunier,be BEL,DF,Dortmund,Bundesliga,28.0,1991.0,16.4,3.0,0.0,0.0,17.0,3.0,3.0,48.0,18.0,21.0,1.0,0.0,0.0,113.0,14.0,16.0,46.7
1791,Mexer,mz MOZ,DF,Bordeaux,Ligue 1,31.0,1988.0,7.9,3.0,0.0,0.0,10.0,2.0,0.0,3.0,17.0,6.0,0.0,1.0,0.0,48.0,26.0,11.0,70.3
1792,Max Meyer,de GER,MF,Köln,Bundesliga,24.0,1995.0,3.9,0.0,0.0,0.0,2.0,4.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,34.0,0.0,3.0,0.0
1794,Omenuke Mfulu,cd COD,MF,Elche,La Liga,26.0,1994.0,8.8,4.0,0.0,0.0,13.0,6.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,34.0,9.0,6.0,60.0
1795,Míchel,es ESP,MF,Valladolid,La Liga,32.0,1988.0,10.5,3.0,0.0,0.0,16.0,11.0,0.0,44.0,9.0,11.0,0.0,0.0,0.0,85.0,5.0,8.0,38.5
1796,Jonas Michel Dirkner,de GER,MF,Hertha BSC,Bundesliga,18.0,2002.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
1797,Jonas Michelbrink,de GER,MF,Hertha BSC,Bundesliga,19.0,2001.0,0.4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
1798,Clément Michelin,fr FRA,DF,Lens,Ligue 1,23.0,1997.0,12.8,3.0,2.0,1.0,23.0,13.0,4.0,84.0,25.0,19.0,0.0,1.0,0.0,58.0,25.0,20.0,55.6
1799,Edouard Michut,fr FRA,MF,Paris S-G,Ligue 1,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1800,Petar Mićin,rs SRB,MF,Udinese,Serie A,21.0,1998.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1801,Florian Miguel,fr FRA,DF,Nîmes,Ligue 1,23.0,1996.0,17.1,4.0,2.0,1.0,17.0,32.0,0.0,7.0,45.0,13.0,0.0,2.0,0.0,80.0,31.0,33.0,48.4
1802,Valentin Mihaila,ro ROU,"FW,MF",Parma,Serie A,20.0,2000.0,7.8,2.0,0.0,0.0,5.0,8.0,5.0,14.0,5.0,1.0,1.0,0.0,0.0,20.0,3.0,15.0,16.7
1803,Nikola Milenković,rs SRB,DF,Fiorentina,Serie A,22.0,1997.0,33.7,7.0,1.0,0.0,56.0,16.0,0.0,6.0,44.0,29.0,0.0,1.0,0.0,148.0,101.0,30.0,77.1
1804,Arkadiusz Milik,pl POL,FW,Marseille,Ligue 1,26.0,1994.0,13.6,2.0,0.0,0.0,15.0,20.0,5.0,7.0,2.0,9.0,0.0,0.0,0.0,21.0,26.0,30.0,46.4
1805,Sergej Milinković-Savić,rs SRB,MF,Lazio,Serie A,25.0,1995.0,30.5,4.0,0.0,0.0,56.0,50.0,9.0,57.0,33.0,40.0,2.0,2.0,0.0,212.0,99.0,85.0,53.8
1806,Vanja Milinković-Savić,rs SRB,GK,Torino,Serie A,23.0,1997.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,100.0
1807,Éder Militão,br BRA,DF,Real Madrid,La Liga,22.0,1998.0,12.6,3.0,1.0,0.0,15.0,12.0,0.0,2.0,19.0,8.0,0.0,1.0,0.0,70.0,31.0,13.0,70.5
1808,Luka Milivojević,rs SRB,MF,Crystal Palace,Premier League,29.0,1991.0,26.2,8.0,1.0,0.0,38.0,33.0,0.0,38.0,35.0,34.0,0.0,0.0,0.0,157.0,33.0,19.0,63.5
1809,Luis Milla,es ESP,MF,Granada,La Liga,25.0,1994.0,13.9,1.0,0.0,0.0,16.0,20.0,0.0,35.0,24.0,11.0,0.0,0.0,0.0,79.0,14.0,13.0,51.9
1810,Pere Milla,es ESP,"FW,MF",Elche,La Liga,27.0,1992.0,22.0,6.0,0.0,0.0,31.0,54.0,5.0,9.0,13.0,17.0,0.0,1.0,0.0,84.0,41.0,43.0,48.8
1811,Álex Millán,es ESP,FW,Villarreal,La Liga,20.0,1999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1812,Vincenzo Millico,it ITA,"FW,MF",Torino,Serie A,19.0,2000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1813,Enzo Millot,fr FRA,MF,Monaco,Ligue 1,18.0,2002.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
1814,James Milner,eng ENG,"MF,DF",Liverpool,Premier League,34.0,1986.0,11.9,3.0,0.0,0.0,19.0,11.0,0.0,34.0,14.0,19.0,0.0,0.0,0.0,74.0,24.0,17.0,58.5
1815,Santi Mina,es ESP,FW,Celta Vigo,La Liga,24.0,1995.0,26.8,4.0,0.0,0.0,63.0,62.0,11.0,9.0,6.0,13.0,3.0,0.0,0.0,82.0,100.0,112.0,47.2
1816,Yerry Mina,co COL,DF,Everton,Premier League,25.0,1994.0,21.5,2.0,0.0,0.0,22.0,11.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,93.0,65.0,31.0,67.7
1817,Takumi Minamino,jp JPN,MF,Southampton,Premier League,25.0,1995.0,7.9,1.0,0.0,0.0,7.0,11.0,1.0,9.0,4.0,3.0,0.0,0.0,0.0,41.0,6.0,7.0,46.2
1818,Takumi Minamino,jp JPN,"MF,FW",Liverpool,Premier League,25.0,1995.0,3.3,0.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,10.0,3.0,2.0,60.0
1820,Tyrone Mings,eng ENG,DF,Aston Villa,Premier League,27.0,1993.0,35.5,6.0,1.0,1.0,21.0,18.0,3.0,5.0,41.0,16.0,0.0,0.0,1.0,209.0,90.0,35.0,72.0
1821,Óscar Mingueza,es ESP,DF,Barcelona,La Liga,21.0,1999.0,21.1,4.0,0.0,0.0,20.0,16.0,1.0,15.0,20.0,33.0,0.0,0.0,0.0,119.0,14.0,22.0,38.9
1822,Rafa Mir,es ESP,FW,Huesca,La Liga,23.0,1997.0,32.0,2.0,0.0,0.0,62.0,20.0,36.0,21.0,15.0,9.0,1.0,0.0,0.0,80.0,103.0,119.0,46.4
1823,Jorge Miramón,es ESP,DF,Levante,La Liga,31.0,1989.0,19.2,1.0,0.0,0.0,15.0,11.0,1.0,70.0,27.0,22.0,1.0,0.0,0.0,124.0,21.0,21.0,50.0
1824,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,Serie A,24.0,1995.0,7.5,0.0,0.0,0.0,17.0,20.0,2.0,15.0,3.0,13.0,0.0,0.0,0.0,44.0,8.0,12.0,40.0
1825,Juan Miranda,es ESP,DF,Betis,La Liga,20.0,2000.0,18.4,4.0,0.0,0.0,24.0,21.0,1.0,56.0,29.0,11.0,0.0,0.0,0.0,58.0,27.0,45.0,37.5
1826,Antonio Mirante,it ITA,GK,Roma,Serie A,37.0,1983.0,12.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0
1827,Tyrick Mitchell,eng ENG,DF,Crystal Palace,Premier League,20.0,1999.0,19.0,1.0,0.0,0.0,8.0,11.0,0.0,27.0,21.0,35.0,0.0,1.0,0.0,95.0,11.0,15.0,42.3
1828,Aleksandar Mitrović,rs SRB,FW,Fulham,Premier League,25.0,1994.0,15.6,3.0,0.0,0.0,22.0,23.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,31.0,71.0,73.0,49.3
1829,Stefan Mitrović,rs SRB,DF,Strasbourg,Ligue 1,30.0,1990.0,30.9,3.0,1.0,0.0,21.0,14.0,0.0,0.0,31.0,27.0,0.0,1.0,0.0,138.0,49.0,38.0,56.3
