,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1550,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,27.0,1991.0,34.4,1.0,24.0,8.0,33.3,0.7,0.23,0.04,0.13,19.8,0.0,0.0,0.0,1.8,1.8,0.07,-0.8,-0.8
1551,Antonio Mance,hr CRO,FW,Nantes,Ligue 1,22.0,1995.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1552,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,29.0,1989.0,31.0,1.0,16.0,1.0,6.3,0.52,0.03,0.06,1.0,24.4,0.0,0.0,0.0,0.8,0.8,0.05,0.2,0.2
1553,Gianluca Mancini,it ITA,DF,Atalanta,Serie A,22.0,1996.0,25.0,5.0,40.0,13.0,32.5,1.6,0.52,0.13,0.38,10.5,0.0,0.0,0.0,5.3,5.3,0.13,-0.3,-0.3
1554,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,33.0,1985.0,30.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1555,Reinildo Mandava,mz MOZ,DF,Lille,Ligue 1,24.0,1994.0,1.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1556,Aïssa Mandi,dz ALG,DF,Betis,La Liga,26.0,1991.0,34.0,1.0,6.0,3.0,50.0,0.18,0.09,0.17,0.33,13.4,0.0,0.0,0.0,0.6,0.6,0.11,0.4,0.4
1557,Rolando Mandragora,it ITA,MF,Udinese,Serie A,21.0,1997.0,32.4,3.0,46.0,11.0,23.9,1.42,0.34,0.07,0.27,24.7,3.0,0.0,0.0,1.7,1.7,0.04,1.3,1.3
1558,Mario Mandžukić,hr CRO,FW,Juventus,Serie A,32.0,1986.0,22.4,9.0,31.0,17.0,54.8,1.39,0.76,0.29,0.53,10.0,0.0,0.0,0.0,6.4,6.4,0.21,2.6,2.6
1560,Sadio Mané,sn SEN,FW,Liverpool,Premier League,26.0,1992.0,34.2,22.0,87.0,42.0,48.3,2.54,1.23,0.25,0.52,13.0,0.0,0.0,0.0,15.1,15.1,0.17,6.9,6.9
1561,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,31.0,1987.0,17.8,3.0,16.0,5.0,31.3,0.9,0.28,0.0,0.0,29.9,5.0,3.0,4.0,3.9,0.8,0.05,-0.9,-0.8
1562,Kostas Manolas,gr GRE,DF,Roma,Serie A,27.0,1991.0,25.8,1.0,14.0,1.0,7.1,0.54,0.04,0.07,1.0,10.0,0.0,0.0,0.0,1.8,1.8,0.13,-0.8,-0.8
1563,Javier Manquillo,es ESP,DF,Newcastle Utd,Premier League,24.0,1994.0,12.2,0.0,2.0,1.0,50.0,0.16,0.08,0.0,0.0,19.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1564,Martín Mantovani,ar ARG,DF,Huesca,La Liga,34.0,1984.0,7.8,2.0,5.0,3.0,60.0,0.64,0.39,0.4,0.67,9.9,0.0,0.0,0.0,0.5,0.5,0.1,1.5,1.5
1565,Juan Manuel Valencia,co COL,FW,Bologna,Serie A,20.0,1998.0,0.3,0.0,1.0,0.0,0.0,3.21,0.0,0.0,,21.8,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1566,Harrison Manzala,cd COD,"MF,FW",Angers,Ligue 1,24.0,1994.0,0.8,0.0,2.0,0.0,0.0,2.43,0.0,0.0,,12.9,0.0,0.0,0.0,0.6,0.6,0.32,-0.6,-0.6
1567,Fran Manzanara,es ESP,"DF,MF",Levante,La Liga,21.0,1996.0,1.7,0.0,1.0,0.0,0.0,0.57,0.0,0.0,,3.0,0.0,0.0,0.0,0.6,0.6,0.63,-0.6,-0.6
1568,Myziane Maolida,fr FRA,FW,Nice,Ligue 1,19.0,1999.0,10.6,0.0,18.0,7.0,38.9,1.7,0.66,0.0,0.0,15.1,0.0,0.0,0.0,2.5,2.5,0.14,-2.5,-2.5
1569,Faitout Maouassa,fr FRA,DF,Nîmes,Ligue 1,20.0,1998.0,23.7,0.0,8.0,3.0,37.5,0.34,0.13,0.0,0.0,21.7,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7
1570,Fernando Marçal,br BRA,DF,Lyon,Ligue 1,29.0,1989.0,9.8,0.0,5.0,1.0,20.0,0.51,0.1,0.0,0.0,26.0,1.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1571,Iván Marcano,es ESP,DF,Roma,Serie A,31.0,1987.0,9.0,0.0,3.0,1.0,33.3,0.33,0.11,0.0,0.0,11.7,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
1572,Marcelo,br BRA,DF,Real Madrid,La Liga,30.0,1988.0,20.6,2.0,35.0,12.0,34.3,1.7,0.58,0.06,0.17,21.5,0.0,0.0,0.0,1.9,1.9,0.06,0.1,0.1
1573,Marcelo,br BRA,DF,Lyon,Ligue 1,31.0,1987.0,32.0,0.0,25.0,4.0,16.0,0.78,0.13,0.0,0.0,10.3,0.0,0.0,0.0,2.3,2.3,0.09,-2.3,-2.3
1574,Solly March,eng ENG,"FW,MF",Brighton,Premier League,24.0,1994.0,27.4,1.0,43.0,9.0,20.9,1.57,0.33,0.02,0.11,21.4,3.0,0.0,0.0,2.5,2.5,0.06,-1.5,-1.5
1575,Federico Marchetti,it ITA,GK,Genoa,Serie A,35.0,1983.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1576,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,26.0,1992.0,31.0,4.0,23.0,8.0,34.8,0.74,0.26,0.17,0.5,11.1,0.0,0.0,0.0,2.2,2.2,0.1,1.8,1.8
1577,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,La Liga,29.0,1989.0,26.9,1.0,9.0,2.0,22.2,0.33,0.07,0.11,0.5,11.8,0.0,0.0,0.0,1.3,1.3,0.14,-0.3,-0.3
1578,Georg Margreitter,at AUT,DF,Nürnberg,Bundesliga,29.0,1988.0,22.9,2.0,16.0,4.0,25.0,0.7,0.17,0.13,0.5,12.2,0.0,0.0,0.0,1.2,1.2,0.07,0.8,0.8
1579,Miguel Marí,es ESP,MF,Eibar,La Liga,21.0,1997.0,0.8,0.0,1.0,0.0,0.0,1.3,0.0,0.0,,28.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1580,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,23.0,1995.0,19.7,0.0,15.0,3.0,20.0,0.76,0.15,0.0,0.0,13.0,0.0,0.0,0.0,1.2,1.2,0.08,-1.2,-1.2
1581,Mariano,do DOM,FW,Real Madrid,La Liga,24.0,1993.0,5.0,3.0,23.0,8.0,34.8,4.63,1.61,0.13,0.38,14.2,1.0,0.0,0.0,2.6,2.6,0.11,0.4,0.4
1582,Mariano,do DOM,FW,Lyon,Ligue 1,24.0,1993.0,1.6,0.0,3.0,0.0,0.0,1.89,0.0,0.0,,14.7,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
1583,Adrian Mariappa,jm JAM,DF,Watford,Premier League,31.0,1986.0,21.4,0.0,7.0,1.0,14.3,0.33,0.05,0.0,0.0,9.9,0.0,0.0,0.0,0.7,0.7,0.1,-0.7,-0.7
1584,Jordan Marié,fr FRA,MF,Dijon,Ligue 1,26.0,1991.0,20.0,1.0,15.0,7.0,46.7,0.75,0.35,0.07,0.14,24.3,0.0,0.0,0.0,1.1,1.1,0.07,-0.1,-0.1
1586,Adrián Marín,es ESP,"DF,MF",Alavés,La Liga,21.0,1997.0,3.2,0.0,2.0,0.0,0.0,0.62,0.0,0.0,,10.1,0.0,0.0,0.0,0.3,0.3,0.13,-0.3,-0.3
1587,João Mário,pt POR,"MF,FW",Inter,Serie A,25.0,1993.0,12.0,1.0,16.0,3.0,18.8,1.33,0.25,0.06,0.33,21.5,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0
1588,Guillermo Maripán,cl CHI,DF,Alavés,La Liga,24.0,1994.0,22.3,2.0,15.0,4.0,26.7,0.67,0.18,0.13,0.5,9.7,0.0,0.0,0.0,2.5,2.5,0.17,-0.5,-0.5
1589,Lazar Marković,rs SRB,MF,Fulham,Premier League,24.0,1994.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1590,Marlon,br BRA,DF,Sassuolo,Serie A,22.0,1995.0,16.8,1.0,6.0,2.0,33.3,0.36,0.12,0.17,0.5,16.8,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6
1591,Marquinhos,br BRA,"DF,MF",Paris S-G,Ligue 1,24.0,1994.0,29.9,3.0,11.0,3.0,27.3,0.37,0.1,0.27,1.0,10.1,0.0,0.0,0.0,2.0,2.0,0.19,1.0,1.0
1592,Roger Martí,es ESP,FW,Levante,La Liga,27.0,1991.0,21.0,13.0,69.0,28.0,40.6,3.29,1.34,0.16,0.39,16.0,0.0,2.0,2.0,12.8,11.3,0.16,0.2,-0.3
1593,Anthony Martial,fr FRA,FW,Manchester Utd,Premier League,22.0,1995.0,18.0,10.0,38.0,22.0,57.9,2.11,1.22,0.24,0.41,16.1,0.0,1.0,1.0,6.2,5.4,0.16,3.8,3.6
1594,Aarón Martín,es ESP,DF,Mainz 05,Bundesliga,21.0,1997.0,32.0,0.0,18.0,5.0,27.8,0.56,0.16,0.0,0.0,23.6,2.0,0.0,0.0,0.8,0.8,0.04,-0.8,-0.8
1595,Jonas Martin,fr FRA,MF,Strasbourg,Ligue 1,28.0,1990.0,22.9,3.0,17.0,8.0,47.1,0.74,0.35,0.06,0.13,21.9,0.0,2.0,3.0,3.9,1.5,0.09,-0.9,-0.5
1596,Marvin Martin,fr FRA,MF,Reims,Ligue 1,30.0,1988.0,6.9,0.0,7.0,1.0,14.3,1.01,0.14,0.0,0.0,23.9,1.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
1597,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,27.0,1991.0,32.2,0.0,25.0,4.0,16.0,0.78,0.12,0.0,0.0,18.1,2.0,0.0,0.0,2.1,2.1,0.08,-2.1,-2.1
1598,Javi Martínez,es ESP,MF,Bayern Munich,Bundesliga,29.0,1988.0,14.5,3.0,18.0,8.0,44.4,1.24,0.55,0.17,0.38,14.2,0.0,0.0,0.0,1.5,1.5,0.09,1.5,1.5
1599,Lautaro Martínez,ar ARG,"FW,MF",Inter,Serie A,20.0,1997.0,14.9,6.0,64.0,18.0,28.1,4.29,1.21,0.08,0.28,14.1,0.0,1.0,1.0,7.7,6.9,0.11,-1.7,-1.9
1600,Pablo Martinez,fr FRA,DF,Strasbourg,Ligue 1,29.0,1989.0,31.3,3.0,14.0,6.0,42.9,0.45,0.19,0.21,0.5,20.3,0.0,0.0,0.0,1.3,1.3,0.09,1.7,1.7
1601,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,La Liga,23.0,1995.0,2.5,0.0,5.0,1.0,20.0,1.97,0.39,0.0,0.0,16.2,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
1602,Gelson Martins,pt POR,"FW,MF",Monaco,Ligue 1,23.0,1995.0,15.4,4.0,30.0,16.0,53.3,1.94,1.04,0.13,0.25,16.8,0.0,0.0,0.0,3.3,3.3,0.11,0.7,0.7
1603,Adam Marušić,me MNE,DF,Lazio,Serie A,25.0,1992.0,23.5,1.0,16.0,6.0,37.5,0.68,0.26,0.06,0.17,17.5,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0
1604,Omar Mascarell,es ESP,MF,Schalke 04,Bundesliga,25.0,1993.0,11.0,0.0,6.0,0.0,0.0,0.54,0.0,0.0,,24.5,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1605,Andrea Masiello,it ITA,DF,Atalanta,Serie A,32.0,1986.0,20.4,0.0,8.0,1.0,12.5,0.39,0.05,0.0,0.0,11.8,0.0,0.0,0.0,1.4,1.4,0.17,-1.4,-1.4
1606,Adam Masina,ma MAR,DF,Watford,Premier League,24.0,1994.0,11.2,0.0,3.0,0.0,0.0,0.27,0.0,0.0,,28.4,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
1607,Jordi Masip,es ESP,GK,Valladolid,La Liga,29.0,1989.0,35.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1608,Han-Noah Massengo,fr FRA,MF,Monaco,Ligue 1,17.0,2001.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1609,Arthur Masuaku,cd COD,DF,West Ham,Premier League,24.0,1993.0,19.5,0.0,4.0,1.0,25.0,0.2,0.05,0.0,0.0,26.7,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1610,Jaime Mata,es ESP,"FW,MF",Getafe,La Liga,29.0,1988.0,27.0,14.0,55.0,21.0,38.2,2.04,0.78,0.18,0.48,12.9,0.0,4.0,4.0,12.4,9.3,0.17,1.6,0.7
1612,Juan Mata,es ESP,"FW,MF",Manchester Utd,Premier League,30.0,1988.0,14.3,3.0,19.0,6.0,31.6,1.33,0.42,0.16,0.5,19.1,3.0,0.0,0.0,1.6,1.6,0.08,1.4,1.4
1613,Luca Matarese,it ITA,FW,Frosinone,Serie A,20.0,1998.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1614,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,Bundesliga,21.0,1997.0,27.6,14.0,97.0,34.0,35.1,3.52,1.23,0.14,0.41,14.7,0.0,0.0,0.0,13.8,13.8,0.14,0.2,0.2
1615,Christian Mathenia,de GER,GK,Nürnberg,Bundesliga,26.0,1992.0,21.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1616,Nemanja Matić,rs SRB,MF,Manchester Utd,Premier League,29.0,1988.0,27.1,1.0,12.0,3.0,25.0,0.44,0.11,0.08,0.33,17.4,0.0,0.0,0.0,1.3,1.3,0.11,-0.3,-0.3
1617,Joël Matip,cm CMR,DF,Liverpool,Premier League,26.0,1991.0,17.1,1.0,8.0,2.0,25.0,0.47,0.12,0.13,0.5,8.5,0.0,0.0,0.0,0.7,0.7,0.09,0.3,0.3
1618,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,Bundesliga,17.0,2000.0,2.1,0.0,3.0,1.0,33.3,1.43,0.48,0.0,0.0,12.0,0.0,0.0,0.0,0.3,0.3,0.12,-0.3,-0.3
1619,Alessandro Matri,it ITA,FW,Sassuolo,Serie A,33.0,1984.0,6.7,2.0,15.0,9.0,60.0,2.24,1.34,0.13,0.22,11.0,0.0,0.0,0.0,3.2,3.2,0.23,-1.2,-1.2
1620,Federico Mattiello,it ITA,"DF,FW",Bologna,Serie A,23.0,1995.0,14.8,1.0,11.0,5.0,45.5,0.74,0.34,0.09,0.2,23.9,0.0,0.0,0.0,0.6,0.6,0.05,0.4,0.4
1621,Blaise Matuidi,fr FRA,MF,Juventus,Serie A,31.0,1987.0,26.9,3.0,19.0,6.0,31.6,0.71,0.22,0.16,0.5,14.5,0.0,0.0,0.0,1.4,1.4,0.07,1.6,1.6
1622,José Mauri,it ITA,MF,Milan,Serie A,22.0,1996.0,2.3,0.0,4.0,0.0,0.0,1.73,0.0,0.0,,28.5,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
1623,Stephy Mavididi,eng ENG,FW,Juventus,Serie A,20.0,1998.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1624,Konstantinos Mavropanos,gr GRE,DF,Arsenal,Premier League,20.0,1997.0,1.6,0.0,2.0,0.0,0.0,1.22,0.0,0.0,,15.1,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1625,Alfie Mawson,eng ENG,DF,Fulham,Premier League,24.0,1994.0,12.6,0.0,2.0,1.0,50.0,0.16,0.08,0.0,0.0,11.4,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1626,Philipp Max,de GER,"DF,MF",Augsburg,Bundesliga,24.0,1993.0,28.5,4.0,24.0,13.0,54.2,0.84,0.46,0.17,0.31,20.2,2.0,0.0,0.0,2.4,2.4,0.1,1.6,1.6
1627,Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,Bundesliga,28.0,1990.0,6.4,1.0,15.0,3.0,20.0,2.33,0.47,0.07,0.33,19.0,2.0,0.0,0.0,1.1,1.1,0.07,-0.1,-0.1
1628,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,Ligue 1,29.0,1989.0,8.9,3.0,25.0,7.0,28.0,2.81,0.79,0.12,0.43,13.7,0.0,0.0,0.0,4.2,4.2,0.17,-1.2,-1.2
1629,Borja Mayoral,es ESP,FW,Levante,La Liga,21.0,1997.0,18.0,3.0,24.0,15.0,62.5,1.33,0.83,0.13,0.2,11.1,0.0,0.0,0.0,4.7,4.7,0.2,-1.7,-1.7
1630,Róbert Mazáň,sk SVK,DF,Celta Vigo,La Liga,24.0,1994.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
1631,Luca Mazzitelli,it ITA,MF,Genoa,Serie A,22.0,1995.0,3.6,0.0,5.0,0.0,0.0,1.39,0.0,0.0,,18.0,0.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4
1632,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,19.0,1998.0,26.0,33.0,123.0,68.0,55.3,4.72,2.61,0.26,0.47,14.4,1.0,1.0,2.0,28.0,26.4,0.21,5.0,5.6
1633,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,23.0,1994.0,22.3,2.0,13.0,3.0,23.1,0.58,0.13,0.15,0.67,11.5,0.0,0.0,0.0,2.7,2.7,0.21,-0.7,-0.7
1634,Loïc Mbe Soh,fr FRA,DF,Paris S-G,Ligue 1,17.0,2001.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,3.2,0.0,0.0,0.0,0.2,0.2,0.2,-0.2,-0.2
1635,Nolan Mbemba,cg CGO,"MF,DF",Reims,Ligue 1,23.0,1995.0,4.0,0.0,4.0,0.0,0.0,1.01,0.0,0.0,,28.1,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1636,Adama Mbengue,sn SEN,DF,Caen,Ligue 1,24.0,1993.0,8.2,0.0,9.0,1.0,11.1,1.1,0.12,0.0,0.0,40.0,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
1638,Isaac Mbenza,be BEL,"FW,MF",Huddersfield,Premier League,22.0,1996.0,11.0,1.0,16.0,5.0,31.3,1.46,0.46,0.06,0.2,22.4,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0
1639,Stéphane Mbia,cm CMR,"DF,MF",Toulouse,Ligue 1,32.0,1986.0,5.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,,20.3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
1640,Kara Mbodji,sn SEN,DF,Nantes,Ligue 1,28.0,1989.0,5.6,0.0,5.0,1.0,20.0,0.89,0.18,0.0,0.0,20.1,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1641,Jordi Mboula,es ESP,"FW,MF",Monaco,Ligue 1,19.0,1999.0,3.1,0.0,9.0,2.0,22.2,2.93,0.65,0.0,0.0,14.1,0.0,0.0,0.0,1.2,1.2,0.13,-1.2,-1.2
1642,James McArthur,sct SCO,MF,Crystal Palace,Premier League,30.0,1987.0,34.0,3.0,34.0,8.0,23.5,1.0,0.24,0.09,0.38,15.0,0.0,0.0,0.0,4.1,4.1,0.12,-1.1,-1.1
1643,Alex McCarthy,eng ENG,GK,Southampton,Premier League,28.0,1989.0,25.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1644,James McCarthy,ie IRL,MF,Everton,Premier League,27.0,1990.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1645,Kevin McDonald,sct SCO,MF,Fulham,Premier League,29.0,1988.0,9.3,0.0,4.0,0.0,0.0,0.43,0.0,0.0,,28.3,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1646,Levan Mchedlidze,ge GEO,FW,Empoli,Serie A,28.0,1990.0,2.3,0.0,4.0,1.0,25.0,1.73,0.43,0.0,0.0,20.1,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
1647,Weston McKennie,us USA,"MF,FW",Schalke 04,Bundesliga,19.0,1998.0,19.4,1.0,25.0,7.0,28.0,1.29,0.36,0.04,0.14,13.2,0.0,0.0,0.0,3.0,3.0,0.12,-2.0,-2.0
1648,Dwight McNeil,eng ENG,MF,Burnley,Premier League,18.0,1999.0,17.7,3.0,27.0,6.0,22.2,1.53,0.34,0.11,0.5,20.9,3.0,0.0,0.0,2.0,2.0,0.07,1.0,1.0
1649,Scott McTominay,sct SCO,"MF,DF",Manchester Utd,Premier League,21.0,1996.0,9.6,2.0,15.0,6.0,40.0,1.56,0.62,0.13,0.33,17.7,0.0,0.0,0.0,1.5,1.5,0.1,0.5,0.5
1650,Iuri Medeiros,pt POR,"MF,FW",Genoa,Serie A,24.0,1994.0,1.2,0.0,2.0,0.0,0.0,1.7,0.0,0.0,,22.8,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
1651,Nicky Medja,ch SUI,"FW,MF",Fiorentina,Serie A,18.0,2000.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1652,Álvaro Medrán,es ESP,MF,Rayo Vallecano,La Liga,24.0,1994.0,12.8,3.0,24.0,9.0,37.5,1.88,0.7,0.13,0.33,24.3,3.0,0.0,0.0,2.3,2.3,0.1,0.7,0.7
1653,Ben Mee,eng ENG,DF,Burnley,Premier League,28.0,1989.0,38.0,0.0,21.0,4.0,19.0,0.55,0.11,0.0,0.0,9.8,0.0,0.0,0.0,1.6,1.6,0.08,-1.6,-1.6
1654,Riccardo Meggiorini,it ITA,FW,Chievo,Serie A,32.0,1985.0,17.2,3.0,33.0,14.0,42.4,1.92,0.81,0.06,0.14,16.9,1.0,1.0,1.0,3.3,2.5,0.08,-0.3,-0.5
1655,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,Bundesliga,27.0,1991.0,18.8,6.0,36.0,13.0,36.1,1.91,0.69,0.17,0.46,17.1,1.0,0.0,0.0,4.0,4.0,0.11,2.0,2.0
1656,Soualiho Meïté,fr FRA,MF,Torino,Serie A,24.0,1994.0,29.5,2.0,30.0,11.0,36.7,1.02,0.37,0.07,0.18,22.1,0.0,0.0,0.0,1.2,1.2,0.04,0.8,0.8
1657,Farid El Melali,dz ALG,"MF,FW",Angers,Ligue 1,21.0,1997.0,3.6,0.0,8.0,1.0,12.5,2.2,0.27,0.0,0.0,18.9,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
1658,Óscar Melendo,es ESP,"MF,FW",Espanyol,La Liga,20.0,1997.0,22.2,0.0,9.0,5.0,55.6,0.41,0.23,0.0,0.0,21.0,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
1659,Gonzalo Melero,es ESP,MF,Huesca,La Liga,24.0,1994.0,14.9,2.0,20.0,5.0,25.0,1.34,0.33,0.05,0.2,16.6,0.0,1.0,2.0,5.1,3.5,0.18,-3.1,-2.5
1660,Arthur Melo,br BRA,MF,Barcelona,La Liga,21.0,1996.0,15.9,0.0,6.0,4.0,66.7,0.38,0.25,0.0,0.0,21.9,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
1661,Memphis,nl NED,"FW,MF",Lyon,Ligue 1,24.0,1994.0,30.4,10.0,108.0,38.0,35.2,3.55,1.25,0.09,0.26,21.3,24.0,0.0,2.0,14.3,12.7,0.12,-4.3,-2.7
1662,Pedro Mendes,pt POR,DF,Montpellier,Ligue 1,27.0,1990.0,29.6,1.0,8.0,2.0,25.0,0.27,0.07,0.13,0.5,20.1,0.0,0.0,0.0,0.9,0.9,0.11,0.1,0.1
1664,Thiago Mendes,br BRA,MF,Lille,Ligue 1,26.0,1992.0,34.2,0.0,32.0,4.0,12.5,0.94,0.12,0.0,0.0,27.5,5.0,0.0,0.0,1.5,1.5,0.05,-1.5,-1.5
1665,Brais Méndez,es ESP,"MF,FW",Celta Vigo,La Liga,21.0,1997.0,26.1,6.0,70.0,25.0,35.7,2.68,0.96,0.07,0.2,20.2,2.0,1.0,1.0,5.5,4.7,0.07,0.5,0.3
1666,Nathaniel Mendez-Laing,eng ENG,"MF,FW",Cardiff City,Premier League,26.0,1992.0,10.9,4.0,19.0,8.0,42.1,1.74,0.73,0.16,0.38,15.6,0.0,1.0,1.0,2.3,1.5,0.08,1.7,1.5
1667,Stiven Mendoza,co COL,"FW,MF",Amiens,Ligue 1,26.0,1992.0,20.9,2.0,42.0,8.0,19.0,2.01,0.38,0.05,0.25,22.5,4.0,0.0,0.0,2.9,2.9,0.07,-0.9,-0.9
1668,Alexandre Mendy,gw GNB,FW,Guingamp,Ligue 1,24.0,1994.0,8.5,3.0,22.0,7.0,31.8,2.58,0.82,0.14,0.43,13.2,0.0,0.0,0.0,3.0,3.0,0.13,0.0,0.0
1669,Benjamin Mendy,fr FRA,DF,Manchester City,Premier League,24.0,1994.0,10.0,0.0,7.0,3.0,42.9,0.7,0.3,0.0,0.0,24.2,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
1670,Edouard Mendy,sn SEN,GK,Reims,Ligue 1,26.0,1992.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1671,Ferland Mendy,fr FRA,DF,Lyon,Ligue 1,23.0,1995.0,28.1,2.0,23.0,7.0,30.4,0.82,0.25,0.09,0.29,21.9,0.0,0.0,0.0,0.9,0.9,0.04,1.1,1.1
1672,Nampalys Mendy,sn SEN,MF,Leicester City,Premier League,26.0,1992.0,23.2,0.0,2.0,0.0,0.0,0.09,0.0,0.0,,22.5,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
1673,Hamza Mendyl,ma MAR,DF,Schalke 04,Bundesliga,20.0,1997.0,6.0,0.0,3.0,2.0,66.7,0.5,0.33,0.0,0.0,23.4,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
1674,Chris Mepham,wls WAL,DF,Bournemouth,Premier League,20.0,1997.0,9.4,0.0,2.0,0.0,0.0,0.21,0.0,0.0,,8.9,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
1675,Gabriel Mercado,ar ARG,DF,Sevilla,La Liga,31.0,1987.0,19.3,2.0,11.0,3.0,27.3,0.57,0.16,0.18,0.67,13.8,0.0,0.0,0.0,1.8,1.8,0.16,0.2,0.2
1676,Alex Meret,it ITA,GK,Napoli,Serie A,21.0,1997.0,12.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
