,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
2276,Rubén Rochina,es ESP,"FW,MF",Rayo Vallecano,La Liga,22.0,1991.0,17.0,15.0,1097.0,12.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25
2277,Benedikt Röcker,de GER,DF,Stuttgart,Bundesliga,23.0,1989.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Hugo Rodallega,co COL,FW,Fulham,Premier League,28.0,1985.0,13.0,6.0,627.0,7.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.29,0.29,0.57,0.29,0.57
2279,Héctor Rodas,es ESP,DF,Levante,La Liga,25.0,1988.0,16.0,12.0,1151.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,22.0,1990.0,17.0,17.0,1432.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,Ronny Rodelin,fr FRA,"FW,MF",Lille,Ligue 1,23.0,1989.0,30.0,12.0,1177.0,13.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.15,0.08,0.23,0.15,0.23
2282,Rodri,es ESP,FW,Almería,La Liga,23.0,1990.0,27.0,21.0,1888.0,21.0,8.0,2.0,10.0,8.0,0.0,0.0,8.0,0.0,0.38,0.1,0.48,0.38,0.48
2283,Rodri,es ESP,DF,Rayo Vallecano,La Liga,28.0,1984.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Garry Rodrigues,cv CPV,"FW,MF",Elche,La Liga,22.0,1990.0,10.0,5.0,544.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.17,0.33,0.5,0.17,0.5
2285,Ángel Rodríguez,es ESP,FW,Levante,La Liga,26.0,1987.0,10.0,1.0,288.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.62,0.62
2286,Braian Rodríguez,uy URU,FW,Betis,La Liga,26.0,1986.0,12.0,4.0,436.0,4.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.41,0.21,0.62,0.41,0.62
2288,Cristian Rodríguez,uy URU,MF,Atlético Madrid,La Liga,27.0,1985.0,20.0,2.0,348.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.26,0.26,0.52,0.26,0.52
2289,David Rodríguez,es ESP,FW,Celta Vigo,La Liga,27.0,1986.0,5.0,1.0,130.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.69,0.0,0.69
2290,Federico Rodríguez,uy URU,FW,Bologna,Serie A,22.0,1991.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,Serie A,29.0,1984.0,33.0,33.0,2941.0,32.7,4.0,1.0,5.0,2.0,2.0,2.0,12.0,0.0,0.12,0.03,0.15,0.06,0.09
2292,James Rodríguez,co COL,"FW,MF",Monaco,Ligue 1,22.0,1991.0,34.0,30.0,2631.0,29.2,9.0,13.0,22.0,7.0,2.0,2.0,1.0,0.0,0.31,0.44,0.75,0.24,0.68
2293,Jay Rodriguez,eng ENG,"FW,MF",Southampton,Premier League,24.0,1989.0,33.0,30.0,2561.0,28.5,15.0,3.0,18.0,15.0,0.0,0.0,2.0,0.0,0.53,0.11,0.63,0.53,0.63
2294,Juan Rodríguez,es ESP,MF,Getafe,La Liga,31.0,1982.0,15.0,13.0,1042.0,11.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17
2295,Matías Rodríguez,ar ARG,"DF,MF",Sampdoria,Serie A,27.0,1986.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,Raúl Rodríguez,es ESP,DF,Espanyol,La Liga,25.0,1987.0,19.0,12.0,1189.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,Ricardo Rodríguez,ch SUI,"DF,MF",Wolfsburg,Bundesliga,20.0,1992.0,34.0,34.0,3060.0,34.0,5.0,9.0,14.0,2.0,3.0,4.0,2.0,0.0,0.15,0.26,0.41,0.06,0.32
2298,Jack Rodwell,eng ENG,"DF,MF",Manchester City,Premier League,22.0,1991.0,5.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,Diego Rolán,uy URU,"FW,MF",Bordeaux,Ligue 1,20.0,1993.0,18.0,13.0,1069.0,11.9,2.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.17,0.34,0.51,0.08,0.42
2300,Rolando,pt POR,DF,Inter,Serie A,27.0,1985.0,29.0,28.0,2574.0,28.6,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14
2301,Simon Rolfes,de GER,MF,Leverkusen,Bundesliga,31.0,1982.0,31.0,22.0,2197.0,24.4,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,0.16,0.2,0.37,0.16,0.37
2302,Alexis Rolín,uy URU,DF,Catania,Serie A,24.0,1989.0,25.0,20.0,1835.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,Flavio Roma,it ITA,GK,Monaco,Ligue 1,39.0,1974.0,1.0,1.0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,Alessio Romagnoli,it ITA,DF,Roma,Serie A,18.0,1995.0,11.0,8.0,703.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,Mihai Roman,ro ROU,"FW,MF",Toulouse,Ligue 1,28.0,1984.0,5.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,Alaixys Romao,tg TOG,"DF,MF",Marseille,Ligue 1,29.0,1984.0,36.0,36.0,3213.0,35.7,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.03,0.0,0.03,0.03,0.03
2307,Romaric,ci CIV,MF,Bastia,Ligue 1,30.0,1983.0,34.0,32.0,2842.0,31.6,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,0.13,0.1,0.22,0.13,0.22
2308,Dani Romera,es ESP,FW,Almería,La Liga,17.0,1995.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,Sergio Romero,ar ARG,GK,Monaco,Ligue 1,26.0,1987.0,3.0,2.0,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,Silvio Romero,ar ARG,FW,Rennes,Ligue 1,25.0,1988.0,11.0,4.0,408.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.44,0.0,0.44,0.44,0.44
2311,Oriol Romeu,es ESP,MF,Valencia,La Liga,21.0,1991.0,13.0,11.0,999.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,Rômulo,it ITA,"DF,MF",Hellas Verona,Serie A,26.0,1987.0,32.0,29.0,2628.0,29.2,6.0,8.0,14.0,6.0,0.0,0.0,4.0,0.0,0.21,0.27,0.48,0.21,0.48
2314,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,La Liga,28.0,1985.0,30.0,30.0,2534.0,28.2,31.0,9.0,40.0,25.0,6.0,6.0,4.0,1.0,1.1,0.32,1.42,0.89,1.21
2315,Facundo Roncaglia,ar ARG,DF,Fiorentina,Serie A,26.0,1987.0,13.0,11.0,1070.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,Ronny,br BRA,"DF,MF",Hertha BSC,Bundesliga,27.0,1986.0,27.0,10.0,1180.0,13.1,4.0,5.0,9.0,3.0,1.0,1.0,4.0,0.0,0.31,0.38,0.69,0.23,0.61
2317,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,Premier League,27.0,1985.0,29.0,27.0,2446.0,27.2,17.0,10.0,27.0,14.0,3.0,3.0,8.0,0.0,0.63,0.37,0.99,0.52,0.88
2318,Javier Ros,es ESP,MF,Real Sociedad,La Liga,23.0,1990.0,9.0,2.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,Antonio Rosati,it ITA,GK,Fiorentina,Serie A,30.0,1983.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,Antonio Rosati,it ITA,GK,Sassuolo,Serie A,30.0,1983.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,Danny Rose,eng ENG,"DF,MF",Tottenham,Premier League,23.0,1990.0,22.0,22.0,1898.0,21.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.05,0.09,0.14,0.05,0.14
2322,Lindsay Rose,mu MRI,DF,Valenciennes,Ligue 1,21.0,1992.0,9.0,9.0,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,Markus Rosenberg,se SWE,FW,West Brom,Premier League,30.0,1982.0,4.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,Liam Rosenior,eng ENG,DF,Hull City,Premier League,29.0,1984.0,29.0,22.0,1988.0,22.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.05,0.09,0.14,0.05,0.14
2325,Jan Rosenthal,de GER,"FW,MF",Eint Frankfurt,Bundesliga,27.0,1986.0,18.0,7.0,856.0,9.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21
2326,Aleandro Rosi,it ITA,"DF,MF",Sassuolo,Serie A,26.0,1987.0,7.0,5.0,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Aleandro Rosi,it ITA,"DF,MF",Parma,Serie A,26.0,1987.0,11.0,5.0,577.0,6.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.31,0.16,0.47,0.31,0.47
2328,Tomáš Rosický,cz CZE,MF,Arsenal,Premier League,32.0,1980.0,27.0,17.0,1572.0,17.5,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.11,0.06,0.17,0.11,0.17
2329,Luca Rossettini,it ITA,DF,Cagliari,Serie A,28.0,1985.0,36.0,36.0,3229.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Fausto Rossi,it ITA,MF,Valladolid,La Liga,22.0,1990.0,31.0,25.0,2253.0,25.0,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.0,0.04,0.12,0.16,0.04,0.16
2331,Giuseppe Rossi,it ITA,FW,Fiorentina,Serie A,26.0,1987.0,21.0,19.0,1516.0,16.8,16.0,4.0,20.0,10.0,6.0,6.0,1.0,0.0,0.95,0.24,1.19,0.59,0.83
2332,Jonathan Rossini,ch SUI,DF,Sassuolo,Serie A,24.0,1989.0,6.0,5.0,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,Sébastien Roudet,fr FRA,MF,Sochaux,Ligue 1,32.0,1981.0,29.0,25.0,2249.0,25.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24,0.24,0.0,0.24
2334,Jérôme Roussillon,fr FRA,"DF,MF",Sochaux,Ligue 1,20.0,1993.0,1.0,1.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,Wayne Routledge,eng ENG,"FW,MF",Swansea City,Premier League,28.0,1985.0,35.0,32.0,2699.0,30.0,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.07,0.13,0.2,0.07,0.2
2336,Nolan Roux,fr FRA,"FW,MF",Lille,Ligue 1,25.0,1988.0,30.0,29.0,2340.0,26.0,9.0,4.0,13.0,9.0,0.0,0.0,6.0,0.0,0.35,0.15,0.5,0.35,0.5
2337,David Rozehnal,cz CZE,DF,Lille,Ligue 1,33.0,1980.0,17.0,10.0,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,Rubén,es ESP,GK,Rayo Vallecano,La Liga,29.0,1984.0,34.0,34.0,2994.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2340,Marco Ruben,ar ARG,FW,Evian,Ligue 1,26.0,1986.0,25.0,16.0,1514.0,16.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.06,0.06,0.12,0.06,0.12
2341,Matteo Rubin,it ITA,"DF,MF",Chievo,Serie A,26.0,1987.0,9.0,6.0,570.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16
2342,Rubinho,br BRA,GK,Juventus,Serie A,30.0,1982.0,1.0,0.0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,Álvaro Rubio,es ESP,"DF,MF",Valladolid,La Liga,34.0,1979.0,31.0,28.0,2457.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,John Ruddy,eng ENG,GK,Norwich City,Premier League,26.0,1986.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,Antonio Rüdiger,de GER,DF,Stuttgart,Bundesliga,20.0,1993.0,30.0,30.0,2694.0,29.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.07,0.0,0.07,0.07,0.07
2346,Artjoms Rudņevs,lv LVA,FW,Hamburger SV,Bundesliga,25.0,1988.0,7.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,Artjoms Rudņevs,lv LVA,FW,Hannover 96,Bundesliga,25.0,1988.0,16.0,12.0,1025.0,11.4,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,0.35,0.26,0.61,0.35,0.61
2348,Sebastian Rudy,de GER,MF,Hoffenheim,Bundesliga,23.0,1990.0,27.0,26.0,2232.0,24.8,2.0,6.0,8.0,2.0,0.0,0.0,6.0,0.0,0.08,0.24,0.32,0.08,0.32
2349,Jesús Rueda,es ESP,"DF,MF",Valladolid,La Liga,26.0,1987.0,35.0,33.0,2993.0,33.3,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03
2350,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,26.0,1986.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,Bryan Ruiz,cr CRC,"FW,MF",Fulham,Premier League,27.0,1985.0,12.0,8.0,772.0,8.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.12,0.35,0.47,0.12,0.47
2352,Víctor Ruiz,es ESP,"DF,MF",Valencia,La Liga,24.0,1989.0,11.0,8.0,775.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12
2353,Antonio Rukavina,rs SRB,DF,Valladolid,La Liga,29.0,1984.0,34.0,34.0,3060.0,34.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.06,0.03,0.06
2354,Lukas Rupp,de GER,MF,M'Gladbach,Bundesliga,22.0,1991.0,10.0,0.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,Raul Rusescu,ro ROU,"FW,MF",Sevilla,La Liga,25.0,1988.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,Marco Russ,de GER,"DF,MF",Eint Frankfurt,Bundesliga,27.0,1985.0,29.0,28.0,2497.0,27.7,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,0.11,0.07,0.18,0.11,0.18
2357,Idriss Saadi,dz ALG,FW,Saint-Étienne,Ligue 1,21.0,1992.0,1.0,1.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,Youssouf Sabaly,sn SEN,DF,Evian,Ligue 1,20.0,1993.0,36.0,36.0,3107.0,34.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.06,0.06,0.0,0.06
2359,Julien Sablé,fr FRA,MF,Bastia,Ligue 1,32.0,1980.0,23.0,14.0,1437.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,Enric Saborit,es ESP,DF,Athletic Club,La Liga,21.0,1992.0,5.0,2.0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,Simão Sabrosa,pt POR,MF,Espanyol,La Liga,33.0,1979.0,34.0,30.0,2221.0,24.7,0.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24,0.24,0.0,0.24
2362,Hadi Sacko,ml MLI,"FW,MF",Bordeaux,Ligue 1,19.0,1994.0,5.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,José Saez,fr FRA,MF,Valenciennes,Ligue 1,31.0,1982.0,9.0,5.0,484.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37
2364,Yannick Sagbo,ci CIV,FW,Hull City,Premier League,25.0,1988.0,28.0,16.0,1502.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.12,0.06,0.18,0.12,0.18
2366,Bacary Sagna,fr FRA,DF,Arsenal,Premier League,30.0,1983.0,35.0,34.0,3060.0,34.0,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.03,0.06,0.09,0.03,0.09
2367,Nuri Şahin,tr TUR,MF,Dortmund,Bundesliga,24.0,1988.0,34.0,31.0,2770.0,30.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.06,0.06,0.13,0.06,0.13
2368,Wesley Saïd,fr FRA,"FW,MF",Rennes,Ligue 1,18.0,1995.0,6.0,2.0,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,Jamel Saihi,tn TUN,MF,Montpellier,Ligue 1,26.0,1987.0,12.0,9.0,627.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,Allan Saint-Maximin,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,16.0,1997.0,3.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,Henri Saivet,sn SEN,"FW,MF",Bordeaux,Ligue 1,22.0,1990.0,33.0,30.0,2716.0,30.2,6.0,6.0,12.0,5.0,1.0,1.0,0.0,0.0,0.2,0.2,0.4,0.17,0.36
2372,Gōtoku Sakai,jp JPN,"DF,MF",Stuttgart,Bundesliga,22.0,1991.0,28.0,26.0,2328.0,25.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08
2373,Hiroki Sakai,jp JPN,"DF,MF",Hannover 96,Bundesliga,23.0,1990.0,26.0,26.0,2261.0,25.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04
2374,Mamadou Sakho,fr FRA,DF,Liverpool,Premier League,23.0,1990.0,18.0,17.0,1478.0,16.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
2375,Jacopo Sala,it ITA,"DF,FW",Hellas Verona,Serie A,21.0,1991.0,15.0,8.0,816.0,9.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.11,0.22,0.33,0.11,0.33
2376,Mohamed Salah,eg EGY,"FW,MF",Chelsea,Premier League,21.0,1992.0,10.0,6.0,501.0,5.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.36,0.18,0.54,0.36,0.54
2377,Bartosz Salamon,pl POL,"DF,MF",Sampdoria,Serie A,22.0,1991.0,2.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,Sejad Salihović,ba BIH,"DF,MF",Hoffenheim,Bundesliga,28.0,1984.0,28.0,22.0,1815.0,20.2,11.0,5.0,16.0,3.0,8.0,10.0,3.0,1.0,0.55,0.25,0.79,0.15,0.4
2379,Ylli Sallahi,at AUT,DF,Bayern Munich,Bundesliga,19.0,1994.0,1.0,1.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,Benedikt Saller,de GER,"DF,MF",Mainz 05,Bundesliga,20.0,1992.0,15.0,1.0,362.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5
2381,Sidney Sam,de GER,"FW,MF",Leverkusen,Bundesliga,25.0,1988.0,22.0,16.0,1378.0,15.3,8.0,7.0,15.0,8.0,0.0,0.0,2.0,0.0,0.52,0.46,0.98,0.52,0.98
2382,Mamadou Samassa,ml MLI,FW,Chievo,Serie A,27.0,1986.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,Mamadou Samassa,ml MLI,GK,Guingamp,Ligue 1,23.0,1990.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,Brice Samba,fr FRA,GK,Marseille,Ligue 1,19.0,1994.0,1.0,0.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,Sammir,hr CRO,"FW,MF",Getafe,La Liga,26.0,1987.0,8.0,3.0,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,Jairo Samperio,es ESP,"FW,MF",Sevilla,La Liga,20.0,1993.0,25.0,16.0,1373.0,15.3,4.0,2.0,6.0,4.0,0.0,0.0,3.0,1.0,0.26,0.13,0.39,0.26,0.39
2387,Mario Sampirisi,it ITA,"DF,MF",Genoa,Serie A,20.0,1992.0,4.0,3.0,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2388,Walter Samuel,ar ARG,DF,Inter,Serie A,35.0,1978.0,14.0,13.0,1168.0,13.0,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.15,0.0,0.15,0.15,0.15
2389,Mikel San José,es ESP,"DF,MF",Athletic Club,La Liga,24.0,1989.0,25.0,19.0,1808.0,20.1,5.0,1.0,6.0,5.0,0.0,1.0,6.0,0.0,0.25,0.05,0.3,0.25,0.3
2390,Antonio Sanabria,py PAR,FW,Sassuolo,Serie A,17.0,1996.0,2.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,Alexis Sánchez,cl CHI,"FW,MF",Barcelona,La Liga,24.0,1988.0,34.0,27.0,2369.0,26.3,19.0,10.0,29.0,19.0,0.0,0.0,3.0,0.0,0.72,0.38,1.1,0.72,1.1
2393,Carlos Sánchez,co COL,"DF,MF",Elche,La Liga,27.0,1986.0,30.0,24.0,2127.0,23.6,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04
2394,Sergio Sánchez,es ESP,DF,Málaga,La Liga,27.0,1986.0,27.0,26.0,2329.0,25.9,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.04,0.04,0.0,0.04
2395,Víctor Sánchez,es ESP,"DF,MF",Espanyol,La Liga,25.0,1987.0,33.0,32.0,2876.0,32.0,4.0,1.0,5.0,4.0,0.0,0.0,14.0,2.0,0.13,0.03,0.16,0.13,0.16
2396,Sandro,br BRA,MF,Tottenham,Premier League,24.0,1989.0,17.0,10.0,828.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.11,0.0,0.11,0.11,0.11
2397,Lamine Sané,sn SEN,"DF,MF",Bordeaux,Ligue 1,26.0,1987.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,Leroy Sané,de GER,"FW,MF",Schalke 04,Bundesliga,17.0,1996.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,Salif Sané,sn SEN,"DF,MF",Hannover 96,Bundesliga,22.0,1990.0,19.0,16.0,1405.0,15.6,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.13,0.0,0.13,0.13,0.13
2400,Marco Sangalli,es ESP,"FW,MF",Real Sociedad,La Liga,21.0,1992.0,2.0,1.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,Oier Sanjurjo,es ESP,"DF,MF",Osasuna,La Liga,27.0,1986.0,28.0,9.0,1152.0,12.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.16,0.0,0.16,0.16,0.16
2402,Younousse Sankharé,sn SEN,MF,Guingamp,Ligue 1,23.0,1989.0,36.0,35.0,2990.0,33.2,3.0,3.0,6.0,3.0,0.0,0.0,11.0,0.0,0.09,0.09,0.18,0.09,0.18
2403,Baissama Sankoh,gn GUI,"DF,MF",Guingamp,Ligue 1,21.0,1992.0,11.0,10.0,883.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
